event_id,venue,symbol,timeframe,segment_id,direction,k1_time,k1_decision_time,k2_time,decision_time,gap_bars,initial_stop,signal_atr,ma,k1_quality,range_atr,body_ratio,k1_open,k1_high,k1_low,k1_close,k1_atr,k1_ma,k1_hl2,k1_close_location,k1_entry_depth,k1_exit_depth,k1_ma_side,k1_rope_high,k1_rope_low,k1_rope_mid,k1_rope_coverage,k1_rope_entry_depth,k1_rope_exit_depth,k1_rope_cross_depth,k2_open,k2_high,k2_low,k2_close,k2_body_ratio,k2_wick_share,k2_reject_location,k2_touch_depth,k2_close_side,k2_body_trend_side,middle_wrong_closes,middle_aligned_ma_bars,signal_time,fold,flow_status,flow_defined,directional_imbalance,quote_volume_sum,delta_quote_volume_sum,expected_bars,available_bars,zero_volume_bars,max_source_available_at,flow_pass,entry_time,entry_price,exit_time,exit_price,closed,outcome,gross_return,net_return,net_r,risk_pct,risk_atr,hold_minutes,partial_fraction,exit_remaining_fraction,partial_exit_time,partial_exit_price,realised_partial_gross_return,marked_gross_return,marked_net_return,max_favourable_r,max_adverse_r,bars_to_first_positive,funding_modelled,failure_class,peak_gross_bp_lower_bound,gave_back_fee_covering_peak,entry_bar_open,entry_available_at,entry_hl2,entry_sma40,entry_side,entry_aligned,entry_context_known,entry_context_reason,first_postentry_bar_open,first_postentry_available_at,first_postentry_hl2,first_postentry_sma40,first_postentry_side,first_postentry_aligned,first_postentry_context_known,first_postentry_context_reason,exit_bar_open,exit_available_at,exit_hl2,exit_sma40,exit_side,exit_aligned,exit_context_known,exit_context_reason,entry_already_opposite,first_postentry_opposite,exited_first5m,color_exit_without_new_flip,first_postentry_new_flip,exact_known_clocks
k1k2_9f0e67a77ca9a3947b3978128122add945b1a69e8c2a3618a31c1f0e8c609437,binance_usdm,BTCUSDT,1h,0,1,2023-07-26 02:00:00+00:00,2023-07-26 03:00:00+00:00,2023-07-26 09:00:00+00:00,2023-07-26 10:00:00+00:00,7,29150,99.786547995662175,29171.918750000001,0.49643563556295944,1.7806843321370873,0.8843159065628512,29121.099999999999,29294.799999999999,29115,29280.099999999999,100.97241647777761,29154.457499999997,29204.900000000001,0.91824249165739269,0.33036250060767536,1.2443249788683983,1,29625.028333333332,29187.809999999998,29381.961435474415,0.21108446962044294,0.66067548274117927,-3.4160649548210662,-3.4160649548210662,29207,29220,29150,29179,0.40000000000000002,0.41428571428571431,0.41428571428571431,0.21965636090501456,0.070963974024906659,True,0,6,2023-07-26 09:00:00+00:00,2023H2,complete,True,-0.0090379681528241496,1674066792.0712001,-15130162.352439994,84,84,0,2023-07-26 10:00:00+00:00,False,2023-07-26 10:00:00+00:00,29179,2023-07-26 10:05:00+00:00,29166.299999999999,True,colour_exit,-0.00043524452517218482,-0.0024352445251721849,-2.4502758620689371,0.00099386545118064365,0.29062033492992123,5,0,1,,,0,-0.00043524452517218482,-0.0024352445251721849,0.14482758620692165,-0.4379310344827837,0,False,price_loss,1.4393913430894576,False,2023-07-26 09:55:00+00:00,2023-07-26 10:00:00+00:00,29180.200000000001,29201.291249999998,-1,False,True,known,2023-07-26 10:00:00+00:00,2023-07-26 10:05:00+00:00,29174.75,29200.472499999996,-1,False,True,known,2023-07-26 10:00:00+00:00,2023-07-26 10:05:00+00:00,29174.75,29200.472499999996,-1,False,True,known,True,True,True,True,False,True
k1k2_a965d1d9ee10dabab8f19b92f6aaf82fa0b15c3ac2ed39b819d779ce0e6c4eaf,binance_usdm,BTCUSDT,1h,0,1,2023-07-26 02:00:00+00:00,2023-07-26 03:00:00+00:00,2023-07-26 10:00:00+00:00,2023-07-26 11:00:00+00:00,8,29147.200000000001,95.844651710257622,29174.783750000002,0.49643563556295944,1.7806843321370873,0.8843159065628512,29121.099999999999,29294.799999999999,29115,29280.099999999999,100.97241647777761,29154.457499999997,29204.900000000001,0.91824249165739269,0.33036250060767536,1.2443249788683983,1,29625.028333333332,29187.809999999998,29381.961435474415,0.21108446962044294,0.66067548274117927,-3.4160649548210662,-3.4160649548210662,29179,29191.799999999999,29147.200000000001,29180,0.022421524663677861,0.71300448430493968,0.73542600896861754,0.28779644464031678,0.054424007045970731,True,0,7,2023-07-26 10:00:00+00:00,2023H2,complete,True,-0.006823086992603318,1786652906.3099,-12190488.205339994,96,96,0,2023-07-26 11:00:00+00:00,False,2023-07-26 11:00:00+00:00,29180.099999999999,2023-07-26 11:05:00+00:00,29190,True,colour_exit,0.00033927231229502475,-0.0016607276877049753,-1.472954407294929,0.0011274807145965167,0.34326380672190127,5,0,1,,,0,0.00033927231229502475,-0.0016607276877049753,0.30091185410340765,-0.13373860182365074,0,False,fee_erased_gross_gain,3.3927231229507284,False,2023-07-26 10:55:00+00:00,2023-07-26 11:00:00+00:00,29185.900000000001,29193.109999999997,-1,False,True,known,2023-07-26 11:00:00+00:00,2023-07-26 11:05:00+00:00,29182.849999999999,29193.02375,-1,False,True,known,2023-07-26 11:00:00+00:00,2023-07-26 11:05:00+00:00,29182.849999999999,29193.02375,-1,False,True,known,True,True,True,True,False,True
k1k2_69dded56b1f504a23e1a8fcc266ae063f17bec5b67eaa80b2ffd8798e8704f33,binance_usdm,BTCUSDT,1h,0,-1,2023-08-06 12:00:00+00:00,2023-08-06 13:00:00+00:00,2023-08-06 14:00:00+00:00,2023-08-06 15:00:00+00:00,2,29057.200000000001,44.726592446959678,29056.486249999998,0.35795598838168474,1.2237252786176687,0.77566539923949773,29067,29067.700000000001,29015.099999999999,29026.200000000001,42.983503666296428,29057.623749999999,29041.400000000001,0.78897338403038553,0.21813601033535865,0.73106534646308097,-1,29182.104999999996,29061.665000000001,29106.951647545433,0.044295914978407055,-2.6778877983892762,0.82508397350140683,-2.6778877983892762,29002,29057.200000000001,28978.5,29028.900000000001,0.34180432020331902,0.35959339263022888,0.35959339263022888,0.015958067917850895,0.61677513288566765,True,0,1,2023-08-06 14:00:00+00:00,2023H2,complete,True,0.018009458928083276,312077763.88749999,-5620351.6711000009,24,24,0,2023-08-06 15:00:00+00:00,True,2023-08-06 15:00:00+00:00,29028.799999999999,2023-08-06 15:05:00+00:00,29030.200000000001,True,colour_exit,-4.8227966708891401e-05,-0.0020482279667088914,-2.0935774647885923,0.00097833875323821359,0.63496900716683069,5,0,1,,,0,-4.8227966708891401e-05,-0.0020482279667088914,0.010563380281663979,-0.11267605633804802,0,False,price_loss,0.10334564294744267,False,2023-08-06 14:55:00+00:00,2023-08-06 15:00:00+00:00,29029.049999999999,29030.645,-1,True,True,known,2023-08-06 15:00:00+00:00,2023-08-06 15:05:00+00:00,29030.25,29029.772499999999,1,False,True,known,2023-08-06 15:00:00+00:00,2023-08-06 15:05:00+00:00,29030.25,29029.772499999999,1,False,True,known,False,True,True,False,True,True
k1k2_08364fa93227407acc994d23f6e872787a6f4491444b3e4a356b4a256fa5d661,binance_usdm,BTCUSDT,1h,0,1,2023-08-12 14:00:00+00:00,2023-08-12 15:00:00+00:00,2023-08-12 18:00:00+00:00,2023-08-12 19:00:00+00:00,4,29406.200000000001,40.838845822546787,29406.870000000003,0.49225447794699106,0.95827245096846736,0.99765258215965846,29396.400000000001,29439,29396.400000000001,29438.900000000001,44.454998113475277,29407.405000000006,29417.700000000001,0.99765258215965846,0.24755371650030059,0.70846926862085557,1,29472.034166666668,29406.779999999999,29429.577336370381,0.49222910414407212,0.23349455495423757,-0.74534176296867349,-0.74534176296867349,29419.099999999999,29429.599999999999,29406.200000000001,29417.900000000001,0.051282051281931688,0.50000000000007772,0.50000000000007772,0.016405948466643255,0.27008598744260459,True,0,3,2023-08-12 18:00:00+00:00,2023H2,complete,True,-0.0076413858383222212,344236384.3883,-2630443.0327000003,48,48,0,2023-08-12 19:00:00+00:00,False,2023-08-12 19:00:00+00:00,29417.900000000001,2023-08-12 19:05:00+00:00,29412.099999999999,True,colour_exit,-0.00019715887265925325,-0.0021971588726592533,-5.5244273504272332,0.00039771703622626793,0.28649193590924782,5,0,1,,,0,-0.00019715887265925325,-0.0021971588726592533,0.0085470085468836408,-0.82051282051295604,0,False,price_loss,0.033992909078671425,False,2023-08-12 18:55:00+00:00,2023-08-12 19:00:00+00:00,29417.950000000001,29435.402500000004,-1,False,True,known,2023-08-12 19:00:00+00:00,2023-08-12 19:05:00+00:00,29413.150000000001,29434.714999999997,-1,False,True,known,2023-08-12 19:00:00+00:00,2023-08-12 19:05:00+00:00,29413.150000000001,29434.714999999997,-1,False,True,known,True,True,True,True,False,True
k1k2_f7a0c7bd844a182c425313ae413cec272fd838de98a08d6c093c61fb5c34fb36,binance_usdm,BTCUSDT,1h,0,1,2023-08-12 14:00:00+00:00,2023-08-12 15:00:00+00:00,2023-08-12 21:00:00+00:00,2023-08-12 22:00:00+00:00,7,29385.099999999999,36.615212927163078,29407.278749999998,0.49225447794699106,0.95827245096846736,0.99765258215965846,29396.400000000001,29439,29396.400000000001,29438.900000000001,44.454998113475277,29407.405000000006,29417.700000000001,0.99765258215965846,0.24755371650030059,0.70846926862085557,1,29472.034166666668,29406.779999999999,29429.577336370381,0.49222910414407212,0.23349455495423757,-0.74534176296867349,-0.74534176296867349,29409.5,29411.900000000001,29385.099999999999,29411.5,0.074626865671633694,0.91044776119398529,0.98507462686561897,0.60572500408828078,0.1152867800714272,True,0,6,2023-08-12 21:00:00+00:00,2023H2,complete,True,-0.00018898609012916467,499246846.34469998,-94350.709500000696,84,84,0,2023-08-12 22:00:00+00:00,False,2023-08-12 22:00:00+00:00,29411.5,2023-08-13 03:05:00+00:00,29429.799999999999,True,colour_exit,0.00062220559985037838,-0.0013777944001496217,-1.5349621212120592,0.00089760807847275568,0.72101178415970801,305,0,1,,,0,0.00062220559985037838,-0.0013777944001496217,1.3598484848484651,-0.060606060606002148,0,False,fee_erased_gross_gain,12.20610985498919,False,2023-08-12 21:55:00+00:00,2023-08-12 22:00:00+00:00,29411.700000000001,29410.241249999999,1,True,True,known,2023-08-12 22:00:00+00:00,2023-08-12 22:05:00+00:00,29414.700000000001,29409.927499999998,1,True,True,known,2023-08-13 03:00:00+00:00,2023-08-13 03:05:00+00:00,29432.199999999997,29434.07375,-1,False,True,known,False,False,False,False,False,True
k1k2_fe5894bf350b8e1943be5adbe25a72c0ab7b65453e2e5ebfa6da3fdcff1a83e7,binance_usdm,BTCUSDT,1h,0,-1,2023-09-17 00:00:00+00:00,2023-09-17 01:00:00+00:00,2023-09-17 02:00:00+00:00,2023-09-17 03:00:00+00:00,2,26507.5,82.519625145255688,26500.111249999998,0.45354084810085482,1.5539990613437074,0.7180650037792935,26547,26548.299999999999,26416,26452,85.135186558994761,26507.58625,26482.150000000001,0.72789115646258351,0.46295487909323835,0.65291746276354934,-1,26526.905000000002,26292.165833333333,26439.303457709175,0.31909885795227227,0.23603636536430936,-1.8774160617585507,-1.8774160617585507,26481.900000000001,26507.5,26476.5,26492.099999999999,0.32903225806442227,0.49677419354843405,0.49677419354843405,0.089539306401305127,0.097082966456739361,True,0,1,2023-09-17 02:00:00+00:00,2023H2,complete,True,0.14156087146133706,354164204.92079997,-50135793.489,24,24,0,2023-09-17 03:00:00+00:00,True,2023-09-17 03:00:00+00:00,26492.200000000001,2023-09-17 03:05:00+00:00,26484.599999999999,True,colour_exit,0.0002868768920664122,-0.0017131231079335878,-2.9663006535947942,0.00057752848008090201,0.18541043991738149,5,0,1,,,0,0.0002868768920664122,-0.0017131231079335878,0.50326797385628064,-0.39215686274511669,0,False,fee_erased_gross_gain,2.9065158801461286,False,2023-09-17 02:55:00+00:00,2023-09-17 03:00:00+00:00,26489.050000000003,26491.98875,-1,True,True,known,2023-09-17 03:00:00+00:00,2023-09-17 03:05:00+00:00,26491.349999999999,26491.0075,1,False,True,known,2023-09-17 03:00:00+00:00,2023-09-17 03:05:00+00:00,26491.349999999999,26491.0075,1,False,True,known,False,True,True,False,True,True
k1k2_11eabd7561f9c730269ccc3ce5607f4b62387435df200870212efc8f0cd40934,binance_usdm,BTCUSDT,1h,0,-1,2023-10-18 09:00:00+00:00,2023-10-18 10:00:00+00:00,2023-10-18 17:00:00+00:00,2023-10-18 18:00:00+00:00,8,28423.400000000001,178.01658288106495,28396.091250000005,0.48450882184031008,1.8430926717657625,0.78189950013154175,28543.400000000001,28584.900000000001,28204.799999999999,28246.200000000001,206.22945651227073,28421.243750000001,28394.849999999999,0.89108129439620831,0.59233172634934261,0.84878151240041477,-1,28468.954999999998,27519.402500000004,28087.474324080398,0.23458945134681727,0.36098141002264555,-3.5242176956265809,-3.5242176956265809,28332.099999999999,28423.400000000001,28312.200000000001,28312.200000000001,0.17895683453235331,0.82104316546764666,1,0.15340565220399616,0.47125525410210234,True,0,7,2023-10-18 17:00:00+00:00,2023H2,complete,True,-0.015389107167788903,3085054497.97263,47476234.287769996,96,96,0,2023-10-18 18:00:00+00:00,False,2023-10-18 18:00:00+00:00,28312.200000000001,2023-10-18 18:05:00+00:00,28299.599999999999,True,colour_exit,0.00044503782821547766,-0.0015549621717845224,-0.39590287769781901,0.0039276354363136992,0.6246609063060985,5,0,1,,,0,0.00044503782821547766,-0.0015549621717845224,0.11420863309353098,-0.025179856115101207,0,False,fee_erased_gross_gain,4.4856987447110175,False,2023-10-18 17:55:00+00:00,2023-10-18 18:00:00+00:00,28324.75,28291.556250000001,1,False,True,known,2023-10-18 18:00:00+00:00,2023-10-18 18:05:00+00:00,28307.25,28294.09375,1,False,True,known,2023-10-18 18:00:00+00:00,2023-10-18 18:05:00+00:00,28307.25,28294.09375,1,False,True,known,True,True,True,True,False,True
k1k2_935a2c2b0bef064c428a7558dbc725eea7ae9bea820019a07848bf122a055c55,binance_usdm,BTCUSDT,1h,0,1,2023-11-15 11:00:00+00:00,2023-11-15 12:00:00+00:00,2023-11-15 13:00:00+00:00,2023-11-15 14:00:00+00:00,2,36018.300000000003,250.25320481427474,36059.401250000003,0.5131279061276639,1.6358798162672186,0.89773557341125021,35885.699999999997,36296.400000000001,35885.699999999997,36254.400000000001,251.05756297986937,36084.567499999997,36091.050000000003,0.89773557341125021,0.79211913650235721,0.67646836838618485,1,36747.697500000002,35653.099999999999,36198.218995642834,0.33683614296579628,-0.92648075301618849,-1.9648780707695901,-1.9648780707695901,36199.900000000001,36238,36018.300000000003,36113,0.39553937187074467,0.43104233045060691,0.43104233045060691,0.1642386559265164,0.21417807631984437,True,0,1,2023-11-15 13:00:00+00:00,2023H2,complete,True,-0.053259525730777767,1397920637.41839,-74452590.15817,24,24,0,2023-11-15 14:00:00+00:00,False,2023-11-15 14:00:00+00:00,36113,2023-11-15 14:15:00+00:00,36124,True,colour_exit,0.00030459945172101044,-0.0016954005482789896,-0.64652587117213345,0.002622324370725143,0.3784167322463608,15,0,1,,,0,0.00030459945172101044,-0.0016954005482789896,0.84477296726507345,-0.11826821541707956,0,False,fee_erased_gross_gain,22.152687397889956,True,2023-11-15 13:55:00+00:00,2023-11-15 14:00:00+00:00,36128.550000000003,36131.160000000003,-1,False,True,known,2023-11-15 14:00:00+00:00,2023-11-15 14:05:00+00:00,36142.900000000001,36138.801250000004,1,True,True,known,2023-11-15 14:10:00+00:00,2023-11-15 14:15:00+00:00,36139,36154.087500000001,-1,False,True,known,True,False,False,False,False,True
k1k2_04b4020652275e33ebd9b040bace24a2d22b26f16b8d5c8eef8052e565b94bb2,binance_usdm,BTCUSDT,1h,0,1,2023-11-15 11:00:00+00:00,2023-11-15 12:00:00+00:00,2023-11-15 14:00:00+00:00,2023-11-15 15:00:00+00:00,3,36019.199999999997,246.62083304182664,36048.756249999999,0.5131279061276639,1.6358798162672186,0.89773557341125021,35885.699999999997,36296.400000000001,35885.699999999997,36254.400000000001,251.05756297986937,36084.567499999997,36091.050000000003,0.89773557341125021,0.79211913650235721,0.67646836838618485,1,36747.697500000002,35653.099999999999,36198.218995642834,0.33683614296579628,-0.92648075301618849,-1.9648780707695901,-1.9648780707695901,36113,36218.599999999999,36019.199999999997,36122,0.045135406218655638,0.47041123370111448,0.51554663991977012,0.11984490375551017,0.29698930579631683,True,0,2,2023-11-15 14:00:00+00:00,2023H2,complete,True,-0.039201321568247842,1821173344.8840201,-71392401.924319997,36,36,0,2023-11-15 15:00:00+00:00,False,2023-11-15 15:00:00+00:00,36122,2023-11-15 15:05:00+00:00,36212.400000000001,True,colour_exit,0.0025026299761918835,0.0005026299761918835,0.17661478599224417,0.0028459110791208379,0.41683420955182704,5,0,1,,,0,0.0025026299761918835,0.0005026299761918835,0.90564202334626376,-0.03988326848247499,0,False,net_winner,25.773766679585446,False,2023-11-15 14:55:00+00:00,2023-11-15 15:00:00+00:00,36115.699999999997,36174.542499999996,-1,False,True,known,2023-11-15 15:00:00+00:00,2023-11-15 15:05:00+00:00,36166.5,36173.122499999998,-1,False,True,known,2023-11-15 15:00:00+00:00,2023-11-15 15:05:00+00:00,36166.5,36173.122499999998,-1,False,True,known,True,True,True,True,False,True
k1k2_d9e32b0eff3f58804907edcd556bd83ac9b17b29ee295d1cfbb0a75ad3dd8c6f,binance_usdm,BTCUSDT,1h,0,-1,2023-11-21 11:00:00+00:00,2023-11-21 12:00:00+00:00,2023-11-21 17:00:00+00:00,2023-11-21 18:00:00+00:00,6,37531,346.1650777364834,37283.266250000001,0.39931241967288089,1.088335181407704,0.79157427937915747,37368,37381.5,37156,37189.5,207.19719793338638,37305.89875,37268.75,0.85144124168514412,0.29972051079554263,0.56177762615024518,-1,37432.919999999998,36750.339999999997,37114.74851066924,0.26150780860851408,-0.31332470056313189,-2.1195267328914014,-2.1195267328914014,37198.099999999999,37531,36600,36913.599999999999,0.30558539205155749,0.35757250268528623,0.66315789473684372,0.71565205716269742,1.0678900726127227,True,0,5,2023-11-21 17:00:00+00:00,2023H2,complete,True,0.044858239340492143,9250909266.7409,-414979502.00463998,72,72,0,2023-11-21 18:00:00+00:00,True,2023-11-21 18:00:00+00:00,36913.599999999999,2023-11-21 18:35:00+00:00,36953.5,True,colour_exit,-0.0010809024316240645,-0.0030809024316240646,-0.18420343375445059,0.016725542889341638,1.7835421297754201,35,0,1,,,0,-0.0010809024316240645,-0.0030809024316240646,0.33155166828635668,-0.12050534499514298,0,False,price_loss,55.453816479562306,True,2023-11-21 17:55:00+00:00,2023-11-21 18:00:00+00:00,36960,36876.27375,1,False,True,known,2023-11-21 18:00:00+00:00,2023-11-21 18:05:00+00:00,36836.75,36878.396249999998,-1,True,True,known,2023-11-21 18:30:00+00:00,2023-11-21 18:35:00+00:00,36944.5,36928.267500000002,1,False,True,known,True,False,False,False,False,True
k1k2_9d8574359bb915f972009d8e8bef2e20c425388b5c3f18d1b530ffb73a8869d4,binance_usdm,BTCUSDT,1h,0,-1,2023-11-29 20:00:00+00:00,2023-11-29 21:00:00+00:00,2023-11-29 22:00:00+00:00,2023-11-29 23:00:00+00:00,2,37830,231.71812100483018,37779.085000000006,0.43041946638991074,1.0888543961937356,0.74604966139957174,37861,37871.699999999997,37605.900000000001,37662.699999999997,244.10977347305752,37740.961250000008,37738.800000000003,0.7863054928517812,0.49174086023737656,0.32059859335639507,-1,37972,37512.121666666666,37695.53817535485,0.43120100606320355,-0.45471346116443434,-0.61684680294027838,-0.61684680294027838,37727.199999999997,37830,37723.800000000003,37777.599999999999,0.47457627118646739,0.49340866290021557,0.49340866290021557,0.21972817567829436,0.0064086485492297904,True,0,1,2023-11-29 22:00:00+00:00,2023H2,complete,True,0.046601318252814508,425307251.18967998,-19819878.567919999,24,24,0,2023-11-29 23:00:00+00:00,True,2023-11-29 23:00:00+00:00,37777.699999999997,2023-11-29 23:05:00+00:00,37738.300000000003,True,colour_exit,0.001042943323706691,-0.00095705667629330908,-0.69130783938821661,0.0013844146149713432,0.22570526540266875,5,0,1,,,0,0.001042943323706691,-0.00095705667629330908,0.75525812619498667,-0.065009560229469715,0,False,fee_erased_gross_gain,10.455903879802106,False,2023-11-29 22:55:00+00:00,2023-11-29 23:00:00+00:00,37777.25,37754.286249999997,1,False,True,known,2023-11-29 23:00:00+00:00,2023-11-29 23:05:00+00:00,37759.649999999994,37753.117500000008,1,False,True,known,2023-11-29 23:00:00+00:00,2023-11-29 23:05:00+00:00,37759.649999999994,37753.117500000008,1,False,True,known,True,True,True,True,False,True
k1k2_a1ab3fe7730814cc6728c76275c7aa6faddd65c191cfb9fffdc90debe6063f66,binance_usdm,BTCUSDT,1h,0,-1,2023-12-07 08:00:00+00:00,2023-12-07 09:00:00+00:00,2023-12-07 15:00:00+00:00,2023-12-07 16:00:00+00:00,7,43959.099999999999,328.04373953853894,43789.983749999999,0.41202716016254798,1.3927970406998114,0.82047026279391022,43899.400000000001,43911.5,43550,43602.800000000003,259.54966117558968,43874.776249999995,43730.75,0.85394190871368492,0.09487105430412307,1.0478774996974316,-1,43900.75,41640.765833333338,42955.637377180734,0.13123985750637598,-0.0052013167494957633,-7.559378647538729,-7.559378647538729,43501.099999999999,43959.099999999999,43455,43679.800000000003,0.35449315611982718,0.55405673477483919,0.55405673477483919,0.51552957614096206,0.33588127654864758,True,0,6,2023-12-07 15:00:00+00:00,2023H2,complete,True,0.016989951965114408,8208877484.4803305,-139468434.14883,84,84,0,2023-12-07 16:00:00+00:00,True,2023-12-07 16:00:00+00:00,43680,2023-12-07 16:05:00+00:00,43730.800000000003,True,colour_exit,-0.0011630036630037033,-0.0031630036630037033,-0.49501970619850411,0.006389652014651981,0.85080117789356435,5,0,1,,,0,-0.0011630036630037033,-0.0031630036630037033,0.33858831959871188,-0.18201361519169895,0,False,price_loss,21.634615384615383,True,2023-12-07 15:55:00+00:00,2023-12-07 16:00:00+00:00,43683.5,43456.865000000005,1,False,True,known,2023-12-07 16:00:00+00:00,2023-12-07 16:05:00+00:00,43658.150000000001,43466.83625,1,False,True,known,2023-12-07 16:00:00+00:00,2023-12-07 16:05:00+00:00,43658.150000000001,43466.83625,1,False,True,known,True,True,True,True,False,True
k1k2_bf8d1f1fbc4ccdeb9ac5fc7580fa0add363cad6ac677bd1fe54d2fd623532d3e,binance_usdm,BTCUSDT,1h,0,-1,2023-12-07 08:00:00+00:00,2023-12-07 09:00:00+00:00,2023-12-07 16:00:00+00:00,2023-12-07 17:00:00+00:00,8,43786.900000000001,324.74775814292917,43781.22625,0.41202716016254798,1.3927970406998114,0.82047026279391022,43899.400000000001,43911.5,43550,43602.800000000003,259.54966117558968,43874.776249999995,43730.75,0.85394190871368492,0.09487105430412307,1.0478774996974316,-1,43900.75,41640.765833333338,42955.637377180734,0.13123985750637598,-0.0052013167494957633,-7.559378647538729,-7.559378647538729,43680,43786.900000000001,43505,43711,0.10996807378502958,0.26924441291238405,0.26924441291238405,0.01747125224958318,0.2162486059998957,True,0,7,2023-12-07 16:00:00+00:00,2023H2,complete,True,0.016407236217810157,8938453066.9305992,-146655310.89094001,96,96,0,2023-12-07 17:00:00+00:00,True,2023-12-07 17:00:00+00:00,43710.900000000001,2023-12-07 17:05:00+00:00,43611.900000000001,True,colour_exit,0.0022648812996300949,0.00026488129963009484,0.15234473684211991,0.0017386967552715685,0.23402778955151587,5,0,1,,,0,0.0022648812996300949,0.00026488129963009484,1.4421052631578757,-0.084210526315808623,0,False,net_winner,25.073837418126498,False,2023-12-07 16:55:00+00:00,2023-12-07 17:00:00+00:00,43699.5,43555.7575,1,False,True,known,2023-12-07 17:00:00+00:00,2023-12-07 17:05:00+00:00,43659.300000000003,43565.001250000001,1,False,True,known,2023-12-07 17:00:00+00:00,2023-12-07 17:05:00+00:00,43659.300000000003,43565.001250000001,1,False,True,known,True,True,True,True,False,True
k1k2_66955fe17ef9026a5b63a8e9a296f049e155d92d8fd4df2ef261392ce81b6862,binance_usdm,BTCUSDT,1h,0,1,2023-12-16 15:00:00+00:00,2023-12-16 16:00:00+00:00,2023-12-16 20:00:00+00:00,2023-12-16 21:00:00+00:00,5,42257.599999999999,213.12006454339621,42343.596249999995,0.46888330488965868,1.3710198971307077,0.80115830115829367,42382.699999999997,42640.800000000003,42330,42631.699999999997,226.69255249354885,42391.157500000001,42485.400000000001,0.97072072072070226,0.03730823931785212,1.0610957323216041,1,42562.58666666667,42099.992500000008,42338.717466669295,0.38886496983498731,-1.2470965494467876,0.30487694709465202,-1.2470965494467876,42367.900000000001,42434.300000000003,42257.599999999999,42359.800000000003,0.04584040747027926,0.57838143746463977,0.57838143746463977,0.40351081060453448,0.076031086208255147,True,0,4,2023-12-16 20:00:00+00:00,2023H2,complete,True,-0.062684173201858706,1521888497.94993,-95398322.199410006,60,60,0,2023-12-16 21:00:00+00:00,False,2023-12-16 21:00:00+00:00,42359.699999999997,2023-12-16 21:05:00+00:00,42373.599999999999,True,colour_exit,0.00032814207843778753,-0.0016718579215622125,-0.69362781586679589,0.0024103097991722924,0.4790726777356461,5,0,1,,,0,0.00032814207843778753,-0.0016718579215622125,0.31341821743389281,-0.080313418217406521,0,False,fee_erased_gross_gain,7.5543500072002399,False,2023-12-16 20:55:00+00:00,2023-12-16 21:00:00+00:00,42324.199999999997,42431.452499999999,-1,False,True,known,2023-12-16 21:00:00+00:00,2023-12-16 21:05:00+00:00,42371.599999999999,42427.293749999997,-1,False,True,known,2023-12-16 21:00:00+00:00,2023-12-16 21:05:00+00:00,42371.599999999999,42427.293749999997,-1,False,True,known,True,True,True,True,False,True
k1k2_7c65202b9b8eb5ce8f0a3154c8e39f973ef2e6423410155b4abf2149fb6ff68c,binance_usdm,BTCUSDT,1h,0,-1,2023-12-18 15:00:00+00:00,2023-12-18 16:00:00+00:00,2023-12-18 17:00:00+00:00,2023-12-18 18:00:00+00:00,2,41676.599999999999,338.95527889964961,41601.555,0.44402535709995417,1.2783746173104411,0.78361104770601242,41631.300000000003,41698.900000000001,41260.800000000003,41288,342.700796830363,41637.412499999999,41479.850000000006,0.93791371832915504,-0.017836258498754889,1.0195847317301623,-1,42253.060833333329,41291.620000000003,41752.188893507169,0.35330307203858369,-1.8142964331684885,0.010563150227498656,-1.8142964331684885,41514.099999999999,41676.599999999999,41401.099999999999,41403,0.40326678765879692,0.58983666061705986,0.99310344827585684,0.22140088876508077,0.58578524177162639,True,0,1,2023-12-18 17:00:00+00:00,2023H2,complete,True,0.029290195376174308,1065458418.74907,-31207485.250350002,24,24,0,2023-12-18 18:00:00+00:00,True,2023-12-18 18:00:00+00:00,41402.900000000001,2023-12-18 18:20:00+00:00,41502.900000000001,True,colour_exit,-0.0024152897502349724,-0.0044152897502349724,-0.66790573620754656,0.0066106480463928152,0.80748115470722059,20,0,1,,,0,-0.0024152897502349724,-0.0044152897502349724,0.19108512970406821,-0.44866642309096433,0,False,price_loss,12.631965393729162,False,2023-12-18 17:55:00+00:00,2023-12-18 18:00:00+00:00,41485.899999999994,41480.927500000005,1,False,True,known,2023-12-18 18:00:00+00:00,2023-12-18 18:05:00+00:00,41395.899999999994,41473.366249999999,-1,True,True,known,2023-12-18 18:15:00+00:00,2023-12-18 18:20:00+00:00,41480.149999999994,41456.591249999998,1,False,True,known,True,False,False,False,False,True
