event_id,mother_decision_time,baseline_net_bp,baseline_exit_time,baseline_exit_reason,baseline_mfe_r,baseline_hold_minutes,candidate_net_bp,candidate_exit_time,candidate_exit_reason,candidate_mfe_r,candidate_hold_minutes,delta_net_bp,exit_delay_minutes,outcome_transition,partial_fraction,partial_exit_time,realised_partial_gross_return,exit_remaining_fraction,partial_net_contribution_bp,partial_executed
2023-08-29T14:00:00+00:00_L,2023-08-29 15:00:00+00:00,57.22920668180144,2023-08-30 00:30:00+00:00,transition_colour_exit,0.47753199777406835,570.0,98.35385018334365,2023-08-30 00:30:00+00:00,transition_colour_exit,0.47753199777406835,570.0,41.12464350154221,0.0,win_to_win,0.5,2023-08-29 19:30:00+00:00,0.007973924684244293,0.5,69.73924684244294,True
2023-09-03T17:00:00+00:00_L,2023-09-03 18:00:00+00:00,-2.000494407019531,2023-09-04 00:30:00+00:00,transition_colour_exit,4.439716312056936,390.0,7.59795439095325,2023-09-04 00:30:00+00:00,transition_colour_exit,4.439716312056936,390.0,9.59844879797278,0.0,loss_to_win,0.5,2023-09-03 21:45:00+00:00,0.0018598201594463015,0.5,8.598201594463015,True
2023-09-06T07:00:00+00:00_S,2023-09-06 08:00:00+00:00,-41.99860856857416,2023-09-06 17:55:00+00:00,hard_stop,6.6060070671380045,595.0,-10.399900500993025,2023-09-06 17:55:00+00:00,hard_stop,6.6060070671380045,595.0,31.598708067581136,0.0,loss_to_loss,0.5,2023-09-06 17:30:00+00:00,0.0020599403783294057,0.5,10.599403783294056,True
2023-09-07T11:00:00+00:00_S,2023-09-07 12:00:00+00:00,-40.57557146802225,2023-09-07 13:45:00+00:00,hard_stop,1.2835538752362183,105.0,-40.57557146802225,2023-09-07 13:45:00+00:00,hard_stop,1.2835538752362183,105.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-09-10T21:00:00+00:00_L,2023-09-10 22:00:00+00:00,-55.12672642070225,2023-09-10 23:35:00+00:00,hard_stop,1.5802197802197722,95.0,-55.12672642070225,2023-09-10 23:35:00+00:00,hard_stop,1.5802197802197722,95.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-09-11T05:00:00+00:00_L,2023-09-11 06:00:00+00:00,-69.72953772379275,2023-09-11 08:30:00+00:00,hard_stop,0.07686335403727881,150.0,-69.72953772379275,2023-09-11 08:30:00+00:00,hard_stop,0.07686335403727881,150.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-09-12T03:00:00+00:00_L,2023-09-12 04:00:00+00:00,71.31747551366142,2023-09-12 17:30:00+00:00,transition_colour_exit,1.3509542307042788,810.0,79.70891585691643,2023-09-12 17:30:00+00:00,transition_colour_exit,1.3509542307042788,810.0,8.391440343255013,0.0,win_to_win,0.5,2023-09-12 13:15:00+00:00,0.005405017810008572,0.5,44.05017810008572,True
2023-09-15T22:00:00+00:00_L,2023-09-15 23:00:00+00:00,-99.09802852458792,2023-09-16 05:15:00+00:00,transition_colour_exit,0.39784946236558477,375.0,-99.09802852458792,2023-09-16 05:15:00+00:00,transition_colour_exit,0.39784946236558477,375.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-09-17T07:00:00+00:00_S,2023-09-17 08:00:00+00:00,-36.71761198535737,2023-09-17 08:45:00+00:00,transition_colour_exit,0.11244979919675957,45.0,-36.71761198535737,2023-09-17 08:45:00+00:00,transition_colour_exit,0.11244979919675957,45.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-09-17T16:00:00+00:00_S,2023-09-17 17:00:00+00:00,-28.41328468970781,2023-09-18 00:00:00+00:00,transition_colour_exit,2.386004514672742,420.0,-28.41328468970781,2023-09-18 00:00:00+00:00,transition_colour_exit,2.386004514672742,420.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-09-26T20:00:00+00:00_S,2023-09-26 21:00:00+00:00,-32.34468815330514,2023-09-26 22:30:00+00:00,transition_colour_exit,0.5810920945395179,90.0,-32.34468815330514,2023-09-26 22:30:00+00:00,transition_colour_exit,0.5810920945395179,90.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-09-27T03:00:00+00:00_L,2023-09-27 04:00:00+00:00,-34.69026750748892,2023-09-27 08:15:00+00:00,transition_colour_exit,0.35177865612645265,255.0,-34.69026750748892,2023-09-27 08:15:00+00:00,transition_colour_exit,0.35177865612645265,255.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-10-06T09:00:00+00:00_L,2023-10-06 10:00:00+00:00,-58.2087396171904,2023-10-06 12:35:00+00:00,hard_stop,1.0396975425330883,155.0,-58.2087396171904,2023-10-06 12:35:00+00:00,hard_stop,1.0396975425330883,155.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-10-06T12:00:00+00:00_S,2023-10-06 13:00:00+00:00,-157.36626601505765,2023-10-06 14:45:00+00:00,transition_colour_exit,0.16930906243883295,105.0,-157.36626601505765,2023-10-06 14:45:00+00:00,transition_colour_exit,0.16930906243883295,105.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-10-08T06:00:00+00:00_S,2023-10-08 07:00:00+00:00,-45.20472113467953,2023-10-08 13:50:00+00:00,hard_stop,3.066856330014077,410.0,-45.20472113467953,2023-10-08 13:50:00+00:00,hard_stop,3.066856330014077,410.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-10-08T15:00:00+00:00_S,2023-10-08 16:00:00+00:00,-23.655913978495295,2023-10-08 19:15:00+00:00,transition_colour_exit,1.6069565217391557,195.0,-23.655913978495295,2023-10-08 19:15:00+00:00,transition_colour_exit,1.6069565217391557,195.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-10-15T11:00:00+00:00_S,2023-10-15 12:00:00+00:00,-35.48984781969409,2023-10-15 13:20:00+00:00,hard_stop,1.161057692307614,80.0,-35.48984781969409,2023-10-15 13:20:00+00:00,hard_stop,1.161057692307614,80.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-10-18T09:00:00+00:00_S,2023-10-18 10:00:00+00:00,-71.20583187359529,2023-10-18 17:30:00+00:00,transition_colour_exit,0.37064166422502276,450.0,-71.20583187359529,2023-10-18 17:30:00+00:00,transition_colour_exit,0.37064166422502276,450.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-10-30T08:00:00+00:00_L,2023-10-30 09:00:00+00:00,-20.145393638737445,2023-10-30 16:45:00+00:00,transition_colour_exit,2.142608695652155,465.0,8.729783014533883,2023-10-30 16:45:00+00:00,transition_colour_exit,2.142608695652155,465.0,28.87517665327133,0.0,loss_to_win,0.5,2023-10-30 13:00:00+00:00,0.0028802479833902606,0.5,18.802479833902606,True
2023-10-31T12:00:00+00:00_S,2023-10-31 13:00:00+00:00,-67.9231829855209,2023-10-31 16:45:00+00:00,transition_colour_exit,0.8399816597891132,225.0,-67.9231829855209,2023-10-31 16:45:00+00:00,transition_colour_exit,0.8399816597891132,225.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-10-31T18:00:00+00:00_L,2023-10-31 19:00:00+00:00,-12.805984956385501,2023-11-01 02:00:00+00:00,transition_colour_exit,2.0123546511628225,420.0,-4.161563653979332,2023-11-01 02:00:00+00:00,transition_colour_exit,2.0123546511628225,420.0,8.644421302406169,0.0,loss_to_loss,0.5,2023-11-01 00:30:00+00:00,0.0012241428824213418,0.5,2.2414288242134184,True
2023-11-01T05:00:00+00:00_S,2023-11-01 06:00:00+00:00,-48.525936771388594,2023-11-01 07:20:00+00:00,hard_stop,0.32346938775507234,80.0,-48.525936771388594,2023-11-01 07:20:00+00:00,hard_stop,0.32346938775507234,80.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-11-01T14:00:00+00:00_S,2023-11-01 15:00:00+00:00,-89.74117041077976,2023-11-01 16:45:00+00:00,transition_colour_exit,0.043043043043043044,105.0,-89.74117041077976,2023-11-01 16:45:00+00:00,transition_colour_exit,0.043043043043043044,105.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-11-02T15:00:00+00:00_S,2023-11-02 16:00:00+00:00,-105.80964809959735,2023-11-02 19:40:00+00:00,hard_stop,1.1833781965006993,220.0,-105.80964809959735,2023-11-02 19:40:00+00:00,hard_stop,1.1833781965006993,220.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-11-06T04:00:00+00:00_S,2023-11-06 05:00:00+00:00,-63.34825101848239,2023-11-06 09:15:00+00:00,hard_stop,0.9933862433862913,255.0,-63.34825101848239,2023-11-06 09:15:00+00:00,hard_stop,0.9933862433862913,255.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-11-07T18:00:00+00:00_L,2023-11-07 19:00:00+00:00,-47.374505267262485,2023-11-08 03:00:00+00:00,transition_colour_exit,0.9444748858447461,480.0,-47.374505267262485,2023-11-08 03:00:00+00:00,transition_colour_exit,0.9444748858447461,480.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-11-13T03:00:00+00:00_S,2023-11-13 04:00:00+00:00,-46.13186164465598,2023-11-13 16:30:00+00:00,transition_colour_exit,1.6255614536545373,750.0,-46.13186164465598,2023-11-13 16:30:00+00:00,transition_colour_exit,1.6255614536545373,750.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-11-15T11:00:00+00:00_L,2023-11-15 12:00:00+00:00,302.58420579161395,2023-11-16 03:30:00+00:00,transition_colour_exit,4.669700214132777,930.0,343.76957167219445,2023-11-16 03:30:00+00:00,transition_colour_exit,4.669700214132777,930.0,41.18536588058049,0.0,win_to_win,0.5,2023-11-16 00:40:00+00:00,0.02024774687763875,0.5,192.4774687763875,True
2023-11-21T11:00:00+00:00_S,2023-11-21 12:00:00+00:00,-59.922951931044004,2023-11-21 17:15:00+00:00,transition_colour_exit,4.881172839506144,315.0,-19.287090144088896,2023-11-21 17:15:00+00:00,transition_colour_exit,4.881172839506144,315.0,40.635861786955104,0.0,loss_to_loss,0.5,2023-11-21 15:55:00+00:00,0.0020674385821433106,0.5,10.674385821433106,True
2023-11-22T18:00:00+00:00_L,2023-11-22 19:00:00+00:00,1.178298157109587,2023-11-23 03:15:00+00:00,transition_colour_exit,1.0471948741990889,495.0,19.78993708325218,2023-11-23 03:15:00+00:00,transition_colour_exit,1.0471948741990889,495.0,18.611638926142593,0.0,win_to_win,0.5,2023-11-22 22:40:00+00:00,0.0029200788004697387,0.5,19.200788004697387,True
2023-11-26T10:00:00+00:00_S,2023-11-26 11:00:00+00:00,41.93042574183849,2023-11-26 20:45:00+00:00,transition_colour_exit,8.87730061349627,585.0,40.405372431279744,2023-11-26 20:45:00+00:00,transition_colour_exit,8.87730061349627,585.0,-1.5250533105587465,0.0,win_to_win,0.5,2023-11-26 15:40:00+00:00,0.00294401595603605,0.5,19.440159560360502,True
2023-12-01T01:00:00+00:00_L,2023-12-01 02:00:00+00:00,89.83132669813101,2023-12-01 14:00:00+00:00,transition_colour_exit,2.9804113614104293,720.0,55.15329744315458,2023-12-01 14:00:00+00:00,transition_colour_exit,2.9804113614104293,720.0,-34.67802925497643,0.0,win_to_win,0.5,2023-12-01 06:10:00+00:00,0.0020237634094089074,0.5,10.237634094089074,True
2023-12-07T08:00:00+00:00_S,2023-12-07 09:00:00+00:00,-13.508563878712447,2023-12-07 15:15:00+00:00,transition_colour_exit,2.4084597998062915,375.0,21.230941441742218,2023-12-07 15:15:00+00:00,transition_colour_exit,2.4084597998062915,375.0,34.73950532045467,0.0,loss_to_win,0.5,2023-12-07 12:45:00+00:00,0.0037985223381098443,0.5,27.985223381098443,True
2023-12-08T11:00:00+00:00_L,2023-12-08 12:00:00+00:00,106.42864830577416,2023-12-09 07:00:00+00:00,transition_colour_exit,3.6670068027210836,1140.0,62.35838319719524,2023-12-09 07:00:00+00:00,transition_colour_exit,3.6670068027210836,1140.0,-44.07026510857892,0.0,win_to_win,0.5,2023-12-08 16:55:00+00:00,0.001914405904430816,0.5,9.14405904430816,True
2023-12-16T15:00:00+00:00_L,2023-12-16 16:00:00+00:00,-80.29553967911272,2023-12-16 19:45:00+00:00,transition_colour_exit,0.4021059559065367,225.0,-80.29553967911272,2023-12-16 19:45:00+00:00,transition_colour_exit,0.4021059559065367,225.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-12-20T04:00:00+00:00_L,2023-12-20 05:00:00+00:00,153.8959801154949,2023-12-20 20:15:00+00:00,transition_colour_exit,3.5434180138568196,915.0,177.74710796314764,2023-12-20 20:15:00+00:00,transition_colour_exit,3.5434180138568196,915.0,23.851127847652748,0.0,win_to_win,0.5,2023-12-20 16:55:00+00:00,0.01107991179054002,0.5,100.7991179054002,True
2023-12-22T18:00:00+00:00_L,2023-12-22 19:00:00+00:00,-89.45313050775393,2023-12-22 19:20:00+00:00,hard_stop,0.009495743287496534,20.0,-89.45313050775393,2023-12-22 19:20:00+00:00,hard_stop,0.009495743287496534,20.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-12-22T19:00:00+00:00_S,2023-12-22 20:00:00+00:00,-40.36384627013943,2023-12-22 20:15:00+00:00,transition_colour_exit,0.0714285714285812,15.0,-40.36384627013943,2023-12-22 20:15:00+00:00,transition_colour_exit,0.0714285714285812,15.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-12-23T01:00:00+00:00_S,2023-12-23 02:00:00+00:00,-20.527091349515896,2023-12-23 09:30:00+00:00,transition_colour_exit,1.3109363831307785,450.0,-20.527091349515896,2023-12-23 09:30:00+00:00,transition_colour_exit,1.3109363831307785,450.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-12-24T05:00:00+00:00_S,2023-12-24 06:00:00+00:00,-61.23673425292296,2023-12-24 13:15:00+00:00,transition_colour_exit,0.31418485237484567,435.0,-61.23673425292296,2023-12-24 13:15:00+00:00,transition_colour_exit,0.31418485237484567,435.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-12-24T13:00:00+00:00_L,2023-12-24 14:00:00+00:00,-52.57336430772418,2023-12-24 16:05:00+00:00,hard_stop,0.7706872370266661,125.0,-52.57336430772418,2023-12-24 16:05:00+00:00,hard_stop,0.7706872370266661,125.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-12-25T21:00:00+00:00_L,2023-12-25 22:00:00+00:00,-26.386224133494434,2023-12-26 00:30:00+00:00,transition_colour_exit,1.1393442622951064,150.0,-26.386224133494434,2023-12-26 00:30:00+00:00,transition_colour_exit,1.1393442622951064,150.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-12-26T05:00:00+00:00_S,2023-12-26 06:00:00+00:00,54.874585653439404,2023-12-26 22:15:00+00:00,transition_colour_exit,1.684241273550445,975.0,30.902094992308356,2023-12-26 22:15:00+00:00,transition_colour_exit,1.684241273550445,975.0,-23.972490661131047,0.0,win_to_win,0.5,2023-12-26 11:00:00+00:00,0.0013464802165588652,0.5,3.464802165588652,True
2024-01-03T11:00:00+00:00_S,2024-01-03 12:00:00+00:00,182.53882833163982,2024-01-03 21:30:00+00:00,transition_colour_exit,2.3954421768707452,570.0,229.29527836504482,2024-01-03 21:30:00+00:00,transition_colour_exit,2.3954421768707452,570.0,46.756450033405,0.0,win_to_win,0.5,2024-01-03 15:10:00+00:00,0.014802586419922492,0.5,138.0258641992249,True
2024-01-10T22:00:00+00:00_L,2024-01-10 23:00:00+00:00,-151.32756194293992,2024-01-11 05:15:00+00:00,transition_colour_exit,0.701600909806667,375.0,-151.32756194293992,2024-01-11 05:15:00+00:00,transition_colour_exit,0.701600909806667,375.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-01-14T13:00:00+00:00_L,2024-01-14 14:00:00+00:00,-25.992100685945356,2024-01-14 14:45:00+00:00,transition_colour_exit,0.7815344603380677,45.0,-25.992100685945356,2024-01-14 14:45:00+00:00,transition_colour_exit,0.7815344603380677,45.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-01-14T19:00:00+00:00_S,2024-01-14 20:00:00+00:00,-11.631446072054556,2024-01-15 03:30:00+00:00,transition_colour_exit,3.441885964912197,450.0,30.058954938735354,2024-01-15 03:30:00+00:00,transition_colour_exit,3.441885964912197,450.0,41.69040101078991,0.0,loss_to_win,0.5,2024-01-15 00:40:00+00:00,0.004587467797476263,0.5,35.87467797476263,True
2024-01-15T10:00:00+00:00_S,2024-01-15 11:00:00+00:00,-32.05190069985429,2024-01-15 11:30:00+00:00,transition_colour_exit,0.10513078470825912,30.0,-32.05190069985429,2024-01-15 11:30:00+00:00,transition_colour_exit,0.10513078470825912,30.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-01-15T14:00:00+00:00_S,2024-01-15 15:00:00+00:00,-136.2325029206235,2024-01-15 17:15:00+00:00,transition_colour_exit,0.05749999999999786,135.0,-136.2325029206235,2024-01-15 17:15:00+00:00,transition_colour_exit,0.05749999999999786,135.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-01-20T01:00:00+00:00_L,2024-01-20 02:00:00+00:00,-41.11937486650395,2024-01-20 03:30:00+00:00,transition_colour_exit,0.022245762711848648,90.0,-41.11937486650395,2024-01-20 03:30:00+00:00,transition_colour_exit,0.022245762711848648,90.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-01-28T18:00:00+00:00_S,2024-01-28 19:00:00+00:00,-47.68393616970455,2024-01-29 01:15:00+00:00,transition_colour_exit,1.7434402332362027,375.0,-47.68393616970455,2024-01-29 01:15:00+00:00,transition_colour_exit,1.7434402332362027,375.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-01-29T15:00:00+00:00_L,2024-01-29 16:00:00+00:00,137.58573311011935,2024-01-30 06:45:00+00:00,transition_colour_exit,1.4830967741935408,885.0,108.35933579993241,2024-01-30 06:45:00+00:00,transition_colour_exit,1.4830967741935408,885.0,-29.22639731018694,0.0,win_to_win,0.5,2024-01-29 19:35:00+00:00,0.0049566469244872735,0.5,39.566469244872735,True
2024-01-31T20:00:00+00:00_S,2024-01-31 21:00:00+00:00,58.584168955964095,2024-02-01 09:30:00+00:00,transition_colour_exit,0.8341801958111257,750.0,73.1894503573183,2024-02-01 09:30:00+00:00,transition_colour_exit,0.8341801958111257,750.0,14.605281401354198,0.0,win_to_win,0.5,2024-02-01 04:45:00+00:00,0.0053897365879336245,0.5,43.89736587933624,True
2024-02-07T03:00:00+00:00_S,2024-02-07 04:00:00+00:00,-76.36401859335338,2024-02-07 06:00:00+00:00,hard_stop,0.041856610029003,120.0,-76.36401859335338,2024-02-07 06:00:00+00:00,hard_stop,0.041856610029003,120.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-02-12T09:00:00+00:00_S,2024-02-12 10:00:00+00:00,-71.49569303054102,2024-02-12 14:15:00+00:00,hard_stop,0.7319545823195501,255.0,-71.49569303054102,2024-02-12 14:15:00+00:00,hard_stop,0.7319545823195501,255.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-02-12T14:00:00+00:00_L,2024-02-12 15:00:00+00:00,216.29468301108236,2024-02-13 03:00:00+00:00,transition_colour_exit,1.8581681476418477,720.0,192.03621559712892,2024-02-13 03:00:00+00:00,transition_colour_exit,1.8581681476418477,720.0,-24.25846741395344,0.0,win_to_win,0.5,2024-02-12 18:40:00+00:00,0.009388887409158775,0.5,83.88887409158774,True
2024-02-16T10:00:00+00:00_L,2024-02-16 11:00:00+00:00,-115.31182795698867,2024-02-16 14:55:00+00:00,hard_stop,0.5734055354994029,235.0,-115.31182795698867,2024-02-16 14:55:00+00:00,hard_stop,0.5734055354994029,235.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-02-18T14:00:00+00:00_L,2024-02-18 15:00:00+00:00,-47.67499229108794,2024-02-18 16:30:00+00:00,transition_colour_exit,0.05223880597014925,90.0,-47.67499229108794,2024-02-18 16:30:00+00:00,transition_colour_exit,0.05223880597014925,90.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-02-19T17:00:00+00:00_L,2024-02-19 18:00:00+00:00,-109.29239087710484,2024-02-20 00:45:00+00:00,hard_stop,0.11917543482928998,405.0,-109.29239087710484,2024-02-20 00:45:00+00:00,hard_stop,0.11917543482928998,405.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-02-21T23:00:00+00:00_L,2024-02-22 00:00:00+00:00,-89.15330589828072,2024-02-22 01:05:00+00:00,hard_stop,0.08979364194087164,65.0,-89.15330589828072,2024-02-22 01:05:00+00:00,hard_stop,0.08979364194087164,65.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-02-25T17:00:00+00:00_L,2024-02-25 18:00:00+00:00,-23.39327472340001,2024-02-26 01:15:00+00:00,transition_colour_exit,2.020348837209288,435.0,-5.360443336190883,2024-02-26 01:15:00+00:00,transition_colour_exit,2.020348837209288,435.0,18.032831387209125,0.0,loss_to_loss,0.5,2024-02-25 22:15:00+00:00,0.001633619402550912,0.5,6.336194025509121,True
2024-02-29T19:00:00+00:00_L,2024-02-29 20:00:00+00:00,-179.90878111522557,2024-02-29 21:40:00+00:00,hard_stop,0.6641647225884925,100.0,-179.90878111522557,2024-02-29 21:40:00+00:00,hard_stop,0.6641647225884925,100.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-03-02T20:00:00+00:00_S,2024-03-02 21:00:00+00:00,-28.593563227301537,2024-03-02 21:15:00+00:00,transition_colour_exit,0.003826906093620611,15.0,-28.593563227301537,2024-03-02 21:15:00+00:00,transition_colour_exit,0.003826906093620611,15.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-03-11T06:00:00+00:00_L,2024-03-11 07:00:00+00:00,362.75663206459143,2024-03-11 20:00:00+00:00,transition_colour_exit,3.95642824807602,780.0,342.99019607843206,2024-03-11 20:00:00+00:00,transition_colour_exit,3.95642824807602,780.0,-19.766435986159365,0.0,win_to_win,0.5,2024-03-11 11:35:00+00:00,0.017161188004613637,0.5,161.61188004613635,True
2024-03-12T16:00:00+00:00_S,2024-03-12 17:00:00+00:00,-152.96073702611767,2024-03-12 23:30:00+00:00,transition_colour_exit,1.4507282996432955,390.0,-152.96073702611767,2024-03-12 23:30:00+00:00,transition_colour_exit,1.4507282996432955,390.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-03-14T13:00:00+00:00_S,2024-03-14 14:00:00+00:00,68.70827447514662,2024-03-14 22:15:00+00:00,transition_colour_exit,3.0969776857169617,495.0,126.20721328814813,2024-03-14 22:15:00+00:00,transition_colour_exit,3.0969776857169617,495.0,57.4989388130015,0.0,win_to_win,0.5,2024-03-14 20:25:00+00:00,0.010185307605057481,0.5,91.8530760505748,True
2024-03-16T01:00:00+00:00_S,2024-03-16 02:00:00+00:00,24.506447303500618,2024-03-16 06:00:00+00:00,transition_colour_exit,1.1818181818181885,240.0,24.506447303500618,2024-03-16 06:00:00+00:00,transition_colour_exit,1.1818181818181885,240.0,0.0,0.0,win_to_win,0.0,,0.0,1.0,0.0,False
2024-03-20T14:00:00+00:00_L,2024-03-20 15:00:00+00:00,-141.47437893032853,2024-03-20 15:50:00+00:00,hard_stop,0.2382111737570491,50.0,-141.47437893032853,2024-03-20 15:50:00+00:00,hard_stop,0.2382111737570491,50.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-03-27T05:00:00+00:00_L,2024-03-27 06:00:00+00:00,-42.98560278324424,2024-03-27 07:00:00+00:00,transition_colour_exit,0.35224514563109494,60.0,-42.98560278324424,2024-03-27 07:00:00+00:00,transition_colour_exit,0.35224514563109494,60.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-03-28T06:00:00+00:00_L,2024-03-28 07:00:00+00:00,30.39236696329663,2024-03-28 17:00:00+00:00,transition_colour_exit,1.7130214917825328,600.0,16.025000071053803,2024-03-28 17:00:00+00:00,transition_colour_exit,1.7130214917825328,600.0,-14.367366892242828,0.0,win_to_win,0.5,2024-03-28 10:20:00+00:00,0.0010828816589405488,0.5,0.8288165894054875,True
2024-03-29T07:00:00+00:00_S,2024-03-29 08:00:00+00:00,-72.65042466950254,2024-03-29 13:30:00+00:00,transition_colour_exit,0.30467210807767836,330.0,-72.65042466950254,2024-03-29 13:30:00+00:00,transition_colour_exit,0.30467210807767836,330.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-03-29T14:00:00+00:00_S,2024-03-29 15:00:00+00:00,34.005156529344234,2024-03-29 22:45:00+00:00,transition_colour_exit,2.449381584974759,465.0,48.52305527930702,2024-03-29 22:45:00+00:00,transition_colour_exit,2.449381584974759,465.0,14.51789874996279,0.0,win_to_win,0.5,2024-03-29 18:20:00+00:00,0.0041520477014634904,0.5,31.520477014634903,True
2024-04-01T05:00:00+00:00_S,2024-04-01 06:00:00+00:00,-114.4941541139488,2024-04-01 13:15:00+00:00,transition_colour_exit,0.2303850607990771,435.0,-114.4941541139488,2024-04-01 13:15:00+00:00,transition_colour_exit,0.2303850607990771,435.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-04-03T14:00:00+00:00_L,2024-04-03 15:00:00+00:00,-143.5744297719088,2024-04-03 15:35:00+00:00,hard_stop,0.03145112325439488,35.0,-143.5744297719088,2024-04-03 15:35:00+00:00,hard_stop,0.03145112325439488,35.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-04-03T19:00:00+00:00_S,2024-04-03 20:00:00+00:00,-80.95549139187861,2024-04-03 22:45:00+00:00,hard_stop,0.7316038912447174,165.0,-80.95549139187861,2024-04-03 22:45:00+00:00,hard_stop,0.7316038912447174,165.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-04-05T11:00:00+00:00_S,2024-04-05 12:00:00+00:00,-113.01262228211816,2024-04-05 13:35:00+00:00,hard_stop,0.8961836998706612,95.0,-113.01262228211816,2024-04-05 13:35:00+00:00,hard_stop,0.8961836998706612,95.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-04-10T19:00:00+00:00_L,2024-04-10 20:00:00+00:00,51.914638094792146,2024-04-11 10:00:00+00:00,transition_colour_exit,1.357510633534823,840.0,34.25689871332629,2024-04-11 10:00:00+00:00,transition_colour_exit,1.357510633534823,840.0,-17.65773938146586,0.0,win_to_win,0.5,2024-04-11 00:35:00+00:00,0.001829957966593021,0.5,8.29957966593021,True
2024-04-18T13:00:00+00:00_L,2024-04-18 14:00:00+00:00,-1.5910375743488463,2024-04-19 00:15:00+00:00,transition_colour_exit,1.4931356397583746,615.0,43.16535420531677,2024-04-19 00:15:00+00:00,transition_colour_exit,1.4931356397583746,615.0,44.75639177966561,0.0,loss_to_win,0.5,2024-04-18 17:10:00+00:00,0.005396087299249119,0.5,43.96087299249119,True
2024-04-19T01:00:00+00:00_S,2024-04-19 02:00:00+00:00,-309.64274008521863,2024-04-19 06:40:00+00:00,hard_stop,0.8215457734525284,280.0,-309.64274008521863,2024-04-19 06:40:00+00:00,hard_stop,0.8215457734525284,280.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
