event_id,mother_decision_time,baseline_net_bp,baseline_exit_time,baseline_exit_reason,baseline_mfe_r,baseline_hold_minutes,candidate_net_bp,candidate_exit_time,candidate_exit_reason,candidate_mfe_r,candidate_hold_minutes,delta_net_bp,exit_delay_minutes,outcome_transition,partial_fraction,partial_exit_time,realised_partial_gross_return,exit_remaining_fraction,partial_net_contribution_bp,partial_executed
2023-10-06T12:00:00+00:00_S::control1,2023-10-27 16:00:00+00:00,25.736639312921046,2023-10-27 23:30:00+00:00,transition_colour_exit,0.8447425633082539,450.0,48.81084737786425,2023-10-27 23:30:00+00:00,transition_colour_exit,0.8447425633082539,450.0,23.074208064943203,0.0,win_to_win,0.5,2023-10-27 19:50:00+00:00,0.0045942527721403725,0.5,35.94252772140373,True
2023-10-06T12:00:00+00:00_S::control2,2023-10-27 15:00:00+00:00,-1.7138812287087295,2023-10-27 23:30:00+00:00,transition_colour_exit,0.7451830966153169,510.0,21.423957764964992,2023-10-27 23:30:00+00:00,transition_colour_exit,0.7451830966153169,510.0,23.13783899367372,0.0,loss_to_win,0.5,2023-10-27 19:50:00+00:00,0.0032280898379319356,0.5,22.280898379319357,True
2023-10-18T09:00:00+00:00_S::control0,2023-10-03 08:00:00+00:00,-27.29797145440081,2023-10-03 10:15:00+00:00,transition_colour_exit,0.005833447434611736,135.0,-27.29797145440081,2023-10-03 10:15:00+00:00,transition_colour_exit,0.005833447434611736,135.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-10-18T09:00:00+00:00_S::control1,2023-10-03 10:00:00+00:00,-24.93676583757985,2023-10-03 10:15:00+00:00,transition_colour_exit,0.0,15.0,-24.93676583757985,2023-10-03 10:15:00+00:00,transition_colour_exit,0.0,15.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-10-18T09:00:00+00:00_S::control2,2023-10-03 06:00:00+00:00,-31.755059392075662,2023-10-03 06:30:00+00:00,transition_colour_exit,0.008397916769685019,30.0,-31.755059392075662,2023-10-03 06:30:00+00:00,transition_colour_exit,0.008397916769685019,30.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-10-30T08:00:00+00:00_L::control0,2023-10-30 11:00:00+00:00,-64.98571399623175,2023-10-30 16:45:00+00:00,transition_colour_exit,1.4154414736988559,345.0,-28.65555243556859,2023-10-30 16:45:00+00:00,transition_colour_exit,1.4154414736988559,345.0,36.33016156066316,0.0,loss_to_loss,0.5,2023-10-30 14:35:00+00:00,0.0013837304562547281,0.5,3.8373045625472813,True
2023-10-30T08:00:00+00:00_L::control1,2023-10-07 09:00:00+00:00,-55.38653811819281,2023-10-07 13:45:00+00:00,transition_colour_exit,0.12956207155040378,285.0,-55.38653811819281,2023-10-07 13:45:00+00:00,transition_colour_exit,0.12956207155040378,285.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-10-30T08:00:00+00:00_L::control2,2023-10-05 10:00:00+00:00,-71.48960071039377,2023-10-05 15:35:00+00:00,hard_stop,3.1272223186883688,335.0,-27.57683881492943,2023-10-05 15:35:00+00:00,hard_stop,3.1272223186883688,335.0,43.91276189546434,0.0,loss_to_loss,0.5,2023-10-05 15:05:00+00:00,0.0018167961540267452,0.5,8.167961540267452,True
2023-10-31T12:00:00+00:00_S::control0,2023-10-09 12:00:00+00:00,-66.56310410985797,2023-10-09 18:00:00+00:00,transition_colour_exit,1.6185082843838132,360.0,-66.56310410985797,2023-10-09 18:00:00+00:00,transition_colour_exit,1.6185082843838132,360.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-10-31T12:00:00+00:00_S::control1,2023-10-11 14:00:00+00:00,94.60547498093554,2023-10-11 23:30:00+00:00,transition_colour_exit,4.155078158995124,570.0,120.07949810832754,2023-10-11 23:30:00+00:00,transition_colour_exit,4.155078158995124,570.0,25.474023127392,0.0,win_to_win,0.5,2023-10-11 19:00:00+00:00,0.008277676061785977,0.5,72.77676061785976,True
2023-10-31T12:00:00+00:00_S::control2,2023-10-12 17:00:00+00:00,-36.00731763091723,2023-10-12 20:00:00+00:00,transition_colour_exit,0.8843937625481014,180.0,-36.00731763091723,2023-10-12 20:00:00+00:00,transition_colour_exit,0.8843937625481014,180.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-11-01T05:00:00+00:00_S::control0,2023-11-27 11:00:00+00:00,-22.42531380865829,2023-11-27 17:15:00+00:00,transition_colour_exit,3.476925375682694,375.0,-4.976528351918179,2023-11-27 17:15:00+00:00,transition_colour_exit,3.476925375682694,375.0,17.44878545674011,0.0,loss_to_loss,0.5,2023-11-27 15:10:00+00:00,0.0016236128552410967,0.5,6.236128552410967,True
2023-11-01T05:00:00+00:00_S::control1,2023-11-28 09:00:00+00:00,-50.82129488254149,2023-11-28 09:35:00+00:00,hard_stop,0.07553215386136794,35.0,-50.82129488254149,2023-11-28 09:35:00+00:00,hard_stop,0.07553215386136794,35.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-11-01T05:00:00+00:00_S::control2,2023-11-07 11:00:00+00:00,-48.24502844824606,2023-11-07 12:55:00+00:00,hard_stop,1.3121506355616002,115.0,-48.24502844824606,2023-11-07 12:55:00+00:00,hard_stop,1.3121506355616002,115.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-11-15T11:00:00+00:00_L::control0,2023-11-28 17:00:00+00:00,-46.37226872787335,2023-11-28 23:45:00+00:00,transition_colour_exit,1.6501783555252834,405.0,-5.559928934786833,2023-11-28 23:45:00+00:00,transition_colour_exit,1.6501783555252834,405.0,40.812339793086515,0.0,loss_to_loss,0.5,2023-11-28 20:30:00+00:00,0.002762620542914984,0.5,17.62620542914984,True
2023-11-15T11:00:00+00:00_L::control1,2023-11-15 16:00:00+00:00,254.5832635224765,2023-11-16 03:30:00+00:00,transition_colour_exit,4.201173608586414,690.0,295.57711375827745,2023-11-16 03:30:00+00:00,transition_colour_exit,4.201173608586414,690.0,40.99385023580095,0.0,win_to_win,0.5,2023-11-16 00:40:00+00:00,0.01782854819970392,0.5,168.2854819970392,True
2023-11-15T11:00:00+00:00_L::control2,2023-11-15 14:00:00+00:00,340.80975158496506,2023-11-16 03:30:00+00:00,transition_colour_exit,5.0572755326098235,810.0,382.1476309309813,2023-11-16 03:30:00+00:00,transition_colour_exit,5.0572755326098235,810.0,41.33787934601622,0.0,win_to_win,0.5,2023-11-16 00:40:00+00:00,0.022174275513849873,0.5,211.74275513849872,True
2023-11-26T10:00:00+00:00_S::control0,2023-11-27 08:00:00+00:00,-58.7025706703148,2023-11-27 09:15:00+00:00,hard_stop,0.18643941388016433,75.0,-58.7025706703148,2023-11-27 09:15:00+00:00,hard_stop,0.18643941388016433,75.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-11-26T10:00:00+00:00_S::control1,2023-11-13 06:00:00+00:00,-47.46240845863834,2023-11-13 16:30:00+00:00,transition_colour_exit,3.0448144022175927,630.0,-47.46240845863834,2023-11-13 16:30:00+00:00,transition_colour_exit,3.0448144022175927,630.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-11-26T10:00:00+00:00_S::control2,2023-11-07 10:00:00+00:00,-29.541683072422646,2023-11-07 15:00:00+00:00,transition_colour_exit,2.2018994233006235,300.0,-12.355157538361787,2023-11-07 15:00:00+00:00,transition_colour_exit,2.2018994233006235,300.0,17.18652553406086,0.0,loss_to_loss,0.5,2023-11-07 12:40:00+00:00,0.0012415683997849536,0.5,2.415683997849536,True
2023-12-01T01:00:00+00:00_L::control0,2023-12-26 00:00:00+00:00,-39.77535926000584,2023-12-26 00:30:00+00:00,transition_colour_exit,0.055864099245303674,30.0,-39.77535926000584,2023-12-26 00:30:00+00:00,transition_colour_exit,0.055864099245303674,30.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-12-01T01:00:00+00:00_L::control1,2023-12-01 05:00:00+00:00,25.79612997826832,2023-12-01 14:00:00+00:00,transition_colour_exit,2.1581144929158675,540.0,49.6368254300761,2023-12-01 14:00:00+00:00,transition_colour_exit,2.1581144929158675,540.0,23.840695451807782,0.0,win_to_win,0.5,2023-12-01 12:15:00+00:00,0.004673876044094194,0.5,36.73876044094194,True
2023-12-01T01:00:00+00:00_L::control2,2023-12-01 04:00:00+00:00,62.86334512465076,2023-12-01 14:00:00+00:00,transition_colour_exit,2.672408163707837,600.0,86.79200853600301,2023-12-01 14:00:00+00:00,transition_colour_exit,2.672408163707837,600.0,23.928663411352247,0.0,win_to_win,0.5,2023-12-01 12:15:00+00:00,0.006536033597367763,0.5,55.36033597367763,True
2023-12-08T11:00:00+00:00_L::control0,2023-12-27 16:00:00+00:00,57.23992287636649,2023-12-28 05:00:00+00:00,transition_colour_exit,2.586638646567193,780.0,56.332859644755445,2023-12-28 05:00:00+00:00,transition_colour_exit,2.586638646567193,780.0,-0.9070632316110476,0.0,win_to_win,0.5,2023-12-27 23:00:00+00:00,0.00377128982065722,0.5,27.7128982065722,True
2023-12-08T11:00:00+00:00_L::control1,2023-12-27 15:00:00+00:00,71.69824592458741,2023-12-28 05:00:00+00:00,transition_colour_exit,2.8146103771015443,840.0,70.78988128372822,2023-12-28 05:00:00+00:00,transition_colour_exit,2.8146103771015443,840.0,-0.9083646408591903,0.0,win_to_win,0.5,2023-12-27 23:00:00+00:00,0.0044940758321434515,0.5,34.940758321434515,True
2023-12-08T11:00:00+00:00_L::control2,2023-12-08 14:00:00+00:00,127.41180304094215,2023-12-09 07:00:00+00:00,transition_colour_exit,3.896886199568232,1020.0,64.64016742162461,2023-12-09 07:00:00+00:00,transition_colour_exit,3.896886199568232,1020.0,-62.771635619317536,0.0,win_to_win,0.5,2023-12-08 14:30:00+00:00,0.001093426590115354,0.5,0.934265901153539,True
2023-12-16T15:00:00+00:00_L::control0,2023-12-27 17:00:00+00:00,31.057926737325676,2023-12-28 05:00:00+00:00,transition_colour_exit,1.9284207785158607,720.0,30.153220175419566,2023-12-28 05:00:00+00:00,transition_colour_exit,1.9284207785158607,720.0,-0.9047065619061101,0.0,win_to_win,0.5,2023-12-27 23:00:00+00:00,0.002462425680675673,0.5,14.624256806756728,True
2023-12-16T15:00:00+00:00_L::control1,2023-12-27 12:00:00+00:00,44.55269558026666,2023-12-28 05:00:00+00:00,transition_colour_exit,2.2171366689457446,1020.0,43.64677433966514,2023-12-28 05:00:00+00:00,transition_colour_exit,2.2171366689457446,1020.0,-0.9059212406015149,0.0,win_to_win,0.5,2023-12-27 23:00:00+00:00,0.0031370426549531816,0.5,21.370426549531814,True
2023-12-16T15:00:00+00:00_L::control2,2023-12-08 15:00:00+00:00,30.113066896966263,2023-12-09 07:00:00+00:00,transition_colour_exit,2.037870139109293,960.0,42.74928693992043,2023-12-09 07:00:00+00:00,transition_colour_exit,2.037870139109293,960.0,12.636220042954168,0.0,win_to_win,0.5,2023-12-08 23:05:00+00:00,0.0037692753491437303,0.5,27.6927534914373,True
2023-12-20T04:00:00+00:00_L::control0,2023-12-19 01:00:00+00:00,53.623394682260646,2023-12-19 12:15:00+00:00,transition_colour_exit,1.6205328219874013,675.0,39.858511988089,2023-12-19 12:15:00+00:00,transition_colour_exit,1.6205328219874013,675.0,-13.764882694171646,0.0,win_to_win,0.5,2023-12-19 04:35:00+00:00,0.002304681464695868,0.5,13.04681464695868,True
2023-12-20T04:00:00+00:00_L::control1,2023-12-04 04:00:00+00:00,201.38816495665733,2023-12-04 14:45:00+00:00,transition_colour_exit,4.054052793812044,645.0,178.9496773623045,2023-12-04 14:45:00+00:00,transition_colour_exit,4.054052793812044,645.0,-22.438487594352836,0.0,win_to_win,0.5,2023-12-04 08:20:00+00:00,0.008825559488397583,0.5,78.25559488397582,True
2023-12-20T04:00:00+00:00_L::control2,2023-12-05 04:00:00+00:00,-49.69309958185895,2023-12-05 06:45:00+00:00,transition_colour_exit,0.19473155127984546,165.0,-49.69309958185895,2023-12-05 06:45:00+00:00,transition_colour_exit,0.19473155127984546,165.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-12-22T18:00:00+00:00_L::control0,2023-12-02 22:00:00+00:00,-76.56221996270583,2023-12-02 22:55:00+00:00,hard_stop,0.23636546843622616,55.0,-76.56221996270583,2023-12-02 22:55:00+00:00,hard_stop,0.23636546843622616,55.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-12-22T18:00:00+00:00_L::control1,2023-12-02 21:00:00+00:00,-74.16095407575261,2023-12-02 22:15:00+00:00,hard_stop,0.7602364831539832,75.0,-74.16095407575261,2023-12-02 22:15:00+00:00,hard_stop,0.7602364831539832,75.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-12-22T18:00:00+00:00_L::control2,2023-12-01 18:00:00+00:00,-50.43963493057578,2023-12-02 00:00:00+00:00,transition_colour_exit,0.5327882177109184,360.0,-50.43963493057578,2023-12-02 00:00:00+00:00,transition_colour_exit,0.5327882177109184,360.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-12-22T19:00:00+00:00_S::control0,2023-12-22 22:00:00+00:00,-87.5388234522245,2023-12-22 23:20:00+00:00,hard_stop,0.14123461598094375,80.0,-87.5388234522245,2023-12-22 23:20:00+00:00,hard_stop,0.14123461598094375,80.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-12-22T19:00:00+00:00_S::control1,2023-12-28 21:00:00+00:00,-49.1584266677325,2023-12-28 23:00:00+00:00,transition_colour_exit,0.573361758364096,120.0,-49.1584266677325,2023-12-28 23:00:00+00:00,transition_colour_exit,0.573361758364096,120.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-12-22T19:00:00+00:00_S::control2,2023-12-28 19:00:00+00:00,-90.45584909675328,2023-12-28 19:20:00+00:00,hard_stop,0.09384310749186182,20.0,-90.45584909675328,2023-12-28 19:20:00+00:00,hard_stop,0.09384310749186182,20.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-12-24T13:00:00+00:00_L::control0,2023-12-25 15:00:00+00:00,-65.96761039485031,2023-12-25 16:45:00+00:00,hard_stop,0.4236402241830726,105.0,-65.96761039485031,2023-12-25 16:45:00+00:00,hard_stop,0.4236402241830726,105.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-12-24T13:00:00+00:00_L::control1,2023-12-25 16:00:00+00:00,-64.91808243210826,2023-12-25 16:55:00+00:00,hard_stop,0.44268049943420495,55.0,-64.91808243210826,2023-12-25 16:55:00+00:00,hard_stop,0.44268049943420495,55.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-12-24T13:00:00+00:00_L::control2,2023-12-23 17:00:00+00:00,-46.94063926940604,2023-12-23 20:30:00+00:00,transition_colour_exit,0.3794606777786877,210.0,-46.94063926940604,2023-12-23 20:30:00+00:00,transition_colour_exit,0.3794606777786877,210.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-12-25T21:00:00+00:00_L::control0,2023-12-23 23:00:00+00:00,-27.476233807208743,2023-12-24 00:00:00+00:00,transition_colour_exit,0.498111284402796,60.0,-27.476233807208743,2023-12-24 00:00:00+00:00,transition_colour_exit,0.498111284402796,60.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-12-25T21:00:00+00:00_L::control1,2023-12-16 18:00:00+00:00,-58.29443907349961,2023-12-16 19:45:00+00:00,transition_colour_exit,0.10100130873307905,105.0,-58.29443907349961,2023-12-16 19:45:00+00:00,transition_colour_exit,0.10100130873307905,105.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-12-25T21:00:00+00:00_L::control2,2023-12-23 19:00:00+00:00,-55.778324178720176,2023-12-23 20:25:00+00:00,hard_stop,0.19334354817929736,85.0,-55.778324178720176,2023-12-23 20:25:00+00:00,hard_stop,0.19334354817929736,85.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-12-26T05:00:00+00:00_S::control0,2023-12-18 08:00:00+00:00,-47.69032540386851,2023-12-18 08:45:00+00:00,transition_colour_exit,0.13204838443256628,45.0,-47.69032540386851,2023-12-18 08:45:00+00:00,transition_colour_exit,0.13204838443256628,45.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-12-26T05:00:00+00:00_S::control1,2023-12-18 10:00:00+00:00,-27.160549754858803,2023-12-18 11:30:00+00:00,transition_colour_exit,0.6325484489955726,90.0,-27.160549754858803,2023-12-18 11:30:00+00:00,transition_colour_exit,0.6325484489955726,90.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2023-12-26T05:00:00+00:00_S::control2,2023-12-08 07:00:00+00:00,-40.70546135364948,2023-12-08 11:15:00+00:00,transition_colour_exit,0.4172772290150662,255.0,-13.993571622912798,2023-12-08 11:15:00+00:00,transition_colour_exit,0.4172772290150662,255.0,26.711889730736686,0.0,loss_to_loss,0.5,2023-12-08 10:35:00+00:00,0.0016359159053911942,0.5,6.3591590539119425,True
2024-01-10T22:00:00+00:00_L::control0,2024-01-04 23:00:00+00:00,-68.44959053664554,2024-01-05 00:45:00+00:00,transition_colour_exit,0.058941114164288384,105.0,-68.44959053664554,2024-01-05 00:45:00+00:00,transition_colour_exit,0.058941114164288384,105.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-01-10T22:00:00+00:00_L::control1,2024-01-10 20:00:00+00:00,-223.90549068448172,2024-01-10 20:15:00+00:00,hard_stop,0.016877683290014055,15.0,-223.90549068448172,2024-01-10 20:15:00+00:00,hard_stop,0.016877683290014055,15.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-01-10T22:00:00+00:00_L::control2,2024-01-04 19:00:00+00:00,-8.23999491459169,2024-01-05 00:45:00+00:00,transition_colour_exit,1.6548737785533214,345.0,8.332985225075769,2024-01-05 00:45:00+00:00,transition_colour_exit,1.6548737785533214,345.0,16.572980139667457,0.0,loss_to_win,0.5,2024-01-04 22:50:00+00:00,0.0022452982682371614,0.5,12.452982682371614,True
2024-01-15T14:00:00+00:00_S::control0,2024-01-17 16:00:00+00:00,-45.02177341524803,2024-01-17 19:15:00+00:00,transition_colour_exit,0.428709167665798,195.0,-45.02177341524803,2024-01-17 19:15:00+00:00,transition_colour_exit,0.428709167665798,195.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-01-15T14:00:00+00:00_S::control1,2024-01-22 16:00:00+00:00,154.81608631682244,2024-01-23 03:00:00+00:00,transition_colour_exit,2.129786212134625,660.0,77.9646885728297,2024-01-23 03:00:00+00:00,transition_colour_exit,2.129786212134625,660.0,-76.85139774399273,0.0,win_to_win,0.5,2024-01-22 17:15:00+00:00,0.0010556645414418475,0.5,0.5566454144184749,True
2024-01-15T14:00:00+00:00_S::control2,2024-01-22 17:00:00+00:00,93.26034333429602,2024-01-23 03:00:00+00:00,transition_colour_exit,1.7016295837190276,600.0,99.7993391912866,2024-01-23 03:00:00+00:00,transition_colour_exit,1.7016295837190276,600.0,6.5389958569905815,0.0,win_to_win,0.5,2024-01-22 22:20:00+00:00,0.006316916752413859,0.5,53.169167524138594,True
2024-01-20T01:00:00+00:00_L::control0,2024-01-11 01:00:00+00:00,-108.68136872871135,2024-01-11 03:15:00+00:00,hard_stop,0.2227930707716539,135.0,-108.68136872871135,2024-01-11 03:15:00+00:00,hard_stop,0.2227930707716539,135.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-01-20T01:00:00+00:00_L::control1,2024-01-05 05:00:00+00:00,-11.603193539506655,2024-01-05 11:00:00+00:00,transition_colour_exit,2.514441759132395,360.0,25.150041295769494,2024-01-05 11:00:00+00:00,transition_colour_exit,2.514441759132395,360.0,36.753234835276146,0.0,loss_to_win,0.5,2024-01-05 10:30:00+00:00,0.004095163806552282,0.5,30.951638065522822,True
2024-01-20T01:00:00+00:00_L::control2,2024-01-11 03:00:00+00:00,-79.15266068839631,2024-01-11 05:15:00+00:00,transition_colour_exit,0.09786129488054715,135.0,-79.15266068839631,2024-01-11 05:15:00+00:00,transition_colour_exit,0.09786129488054715,135.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-01-31T20:00:00+00:00_S::control0,2024-01-18 18:00:00+00:00,129.06069053231553,2024-01-19 05:30:00+00:00,transition_colour_exit,1.728688990879074,690.0,124.66178643320559,2024-01-19 05:30:00+00:00,transition_colour_exit,1.728688990879074,690.0,-4.3989040991099415,0.0,win_to_win,0.5,2024-01-18 21:55:00+00:00,0.007013144116704784,0.5,60.13144116704784,True
2024-01-31T20:00:00+00:00_S::control1,2024-01-17 18:00:00+00:00,-70.38252965135825,2024-01-17 19:15:00+00:00,transition_colour_exit,0.16434259689932015,75.0,-70.38252965135825,2024-01-17 19:15:00+00:00,transition_colour_exit,0.16434259689932015,75.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-01-31T20:00:00+00:00_S::control2,2024-01-14 22:00:00+00:00,-35.03759398496341,2024-01-15 03:30:00+00:00,transition_colour_exit,1.3716774890908392,330.0,6.7504699248111155,2024-01-15 03:30:00+00:00,transition_colour_exit,1.3716774890908392,330.0,41.78806390977452,0.0,loss_to_win,0.5,2024-01-15 00:40:00+00:00,0.0034269266917292818,0.5,24.269266917292818,True
2024-02-07T03:00:00+00:00_S::control0,2024-02-04 05:00:00+00:00,-19.906808349039444,2024-02-04 09:45:00+00:00,transition_colour_exit,1.3558117171664563,285.0,-19.906808349039444,2024-02-04 09:45:00+00:00,transition_colour_exit,1.3558117171664563,285.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-02-07T03:00:00+00:00_S::control1,2024-02-04 01:00:00+00:00,-28.136583007094522,2024-02-04 02:30:00+00:00,transition_colour_exit,0.40992999792102625,90.0,-28.136583007094522,2024-02-04 02:30:00+00:00,transition_colour_exit,0.40992999792102625,90.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-02-07T03:00:00+00:00_S::control2,2024-02-24 00:00:00+00:00,-56.37029929643543,2024-02-24 04:30:00+00:00,transition_colour_exit,0.5054564637421243,270.0,-56.37029929643543,2024-02-24 04:30:00+00:00,transition_colour_exit,0.5054564637421243,270.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-02-12T09:00:00+00:00_S::control0,2024-02-16 09:00:00+00:00,-65.76195682987061,2024-02-16 10:45:00+00:00,transition_colour_exit,0.8996656098971975,105.0,-65.76195682987061,2024-02-16 10:45:00+00:00,transition_colour_exit,0.8996656098971975,105.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-02-12T09:00:00+00:00_S::control1,2024-02-12 07:00:00+00:00,-60.5501364129024,2024-02-12 07:30:00+00:00,transition_colour_exit,0.13479858966259325,30.0,-60.5501364129024,2024-02-12 07:30:00+00:00,transition_colour_exit,0.13479858966259325,30.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-02-12T09:00:00+00:00_S::control2,2024-02-23 09:00:00+00:00,-70.28823023886409,2024-02-23 11:15:00+00:00,transition_colour_exit,0.3166431179975358,135.0,-70.28823023886409,2024-02-23 11:15:00+00:00,transition_colour_exit,0.3166431179975358,135.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-02-12T14:00:00+00:00_L::control0,2024-02-16 14:00:00+00:00,-123.07981682322054,2024-02-16 15:00:00+00:00,transition_colour_exit,0.12213682430522793,60.0,-123.07981682322054,2024-02-16 15:00:00+00:00,transition_colour_exit,0.12213682430522793,60.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-02-12T14:00:00+00:00_L::control1,2024-02-20 14:00:00+00:00,-192.44829364433613,2024-02-20 14:40:00+00:00,hard_stop,0.02786511258447909,40.0,-192.44829364433613,2024-02-20 14:40:00+00:00,hard_stop,0.02786511258447909,40.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-02-12T14:00:00+00:00_L::control2,2024-02-11 13:00:00+00:00,-53.083447717593415,2024-02-11 13:30:00+00:00,transition_colour_exit,0.08677878112425451,30.0,-53.083447717593415,2024-02-11 13:30:00+00:00,transition_colour_exit,0.08677878112425451,30.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-02-16T10:00:00+00:00_L::control0,2024-02-27 11:00:00+00:00,-28.577922020498452,2024-02-27 16:15:00+00:00,transition_colour_exit,1.25979002356802,315.0,-4.037990467010681,2024-02-27 16:15:00+00:00,transition_colour_exit,1.25979002356802,315.0,24.53993155348777,0.0,loss_to_loss,0.5,2024-02-27 14:20:00+00:00,0.0020250970543238545,0.5,10.250970543238545,True
2024-02-16T10:00:00+00:00_L::control1,2024-02-28 11:00:00+00:00,-144.0941755132907,2024-02-28 11:55:00+00:00,hard_stop,0.3446697874090936,55.0,-144.0941755132907,2024-02-28 11:55:00+00:00,hard_stop,0.3446697874090936,55.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-02-16T10:00:00+00:00_L::control2,2024-02-14 11:00:00+00:00,6.399052361691933,2024-02-14 18:45:00+00:00,transition_colour_exit,1.3196150078812838,465.0,13.217995776151366,2024-02-14 18:45:00+00:00,transition_colour_exit,1.3196150078812838,465.0,6.818943414459433,0.0,win_to_win,0.5,2024-02-14 15:15:00+00:00,0.00200184695953054,0.5,10.0184695953054,True
2024-02-18T14:00:00+00:00_L::control0,2024-02-24 17:00:00+00:00,47.45504136136171,2024-02-25 03:15:00+00:00,transition_colour_exit,4.104724730369407,615.0,41.10977697859954,2024-02-25 03:15:00+00:00,transition_colour_exit,4.104724730369407,615.0,-6.345264382762167,0.0,win_to_win,0.5,2024-02-24 20:15:00+00:00,0.0027382256297918683,0.5,17.382256297918683,True
2024-02-18T14:00:00+00:00_L::control1,2024-02-02 13:00:00+00:00,-30.66436687276684,2024-02-02 13:30:00+00:00,transition_colour_exit,0.0677886358261943,30.0,-30.66436687276684,2024-02-02 13:30:00+00:00,transition_colour_exit,0.0677886358261943,30.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-02-18T14:00:00+00:00_L::control2,2024-02-24 14:00:00+00:00,61.804388969703986,2024-02-25 03:15:00+00:00,transition_colour_exit,4.028439891991028,795.0,55.45008055308,2024-02-25 03:15:00+00:00,transition_colour_exit,4.028439891991028,795.0,-6.3543084166239865,0.0,win_to_win,0.5,2024-02-24 20:15:00+00:00,0.0034547886068228006,0.5,24.547886068228006,True
2024-02-19T17:00:00+00:00_L::control0,2024-02-08 19:00:00+00:00,-24.061182598715796,2024-02-09 01:00:00+00:00,transition_colour_exit,0.7059349344043769,360.0,-24.061182598715796,2024-02-09 01:00:00+00:00,transition_colour_exit,0.7059349344043769,360.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-02-19T17:00:00+00:00_L::control1,2024-02-26 18:00:00+00:00,535.7403331228116,2024-02-27 16:15:00+00:00,transition_colour_exit,7.708278368638701,1335.0,352.53960364588943,2024-02-27 16:15:00+00:00,transition_colour_exit,7.708278368638701,1335.0,-183.20072947692222,0.0,win_to_win,0.5,2024-02-26 22:40:00+00:00,0.009466943708448361,0.5,84.6694370844836,True
