task_id,event_id,repeat_group,is_blind_repeat,candidate_time,future_end,source,source_score,v10_conf,v10_prebox_visible,review_image_rel,shape_label,outcome_label,outcome_return_1h,outcome_return_3h,outcome_max_drop_3h,outcome_max_rebound_3h
120,eth3m_0134,,False,2026-04-16T14:00:00+00:00,2026-04-16T17:00:00+00:00,v10,0.7654484510421753,0.7654484510421753,True,review_images/task_120.jpg,,,0.004443111221246854,0.005651707032897191,0.007973254383333628,0.021167816571674436
121,eth3m_0073,eth3m_0073,True,2026-03-28T21:48:00+00:00,2026-03-29T00:48:00+00:00,v10,0.13119609653949738,0.13119609653949738,True,review_images/task_121.jpg,,,-0.0019752841332075777,-0.009280857610799553,0.013777358677850016,0.0003325227058414981
122,eth3m_0123,,False,2026-04-13T02:30:00+00:00,2026-04-13T05:30:00+00:00,numeric,73.8093020883323,,False,review_images/task_122.jpg,,,-0.0027279175077745688,-0.005910487933511566,0.007710913488642834,7.729099605358059e-05
123,eth3m_0155,,False,2026-04-23T17:00:00+00:00,2026-04-23T20:00:00+00:00,v10,0.27571696043014526,0.27571696043014526,True,review_images/task_123.jpg,,,-0.0030530664343806357,-0.000275983406497593,0.015261019931176567,0.0013281701437701798
124,eth3m_0020,eth3m_0020,True,2026-03-18T11:03:00+00:00,2026-03-18T14:03:00+00:00,v10,0.5879525542259216,0.5879525542259216,True,review_images/task_124.jpg,,,-0.018425526009956394,-0.03421449758026751,0.03644342682694146,0.005546304487346276
125,eth3m_0019,,False,2026-03-18T09:24:00+00:00,2026-03-18T12:24:00+00:00,downside,2.9309087090327686,,False,review_images/task_125.jpg,,,-0.00033495226930169153,-0.029329794863206415,0.03261919791814283,0.0016447015274680954
126,eth3m_0117,,False,2026-04-10T07:09:00+00:00,2026-04-10T10:09:00+00:00,v10,0.1716153621673584,0.1716153621673584,False,review_images/task_126.jpg,,,-0.0015417696038065865,0.0030011894958368313,0.004680208619269877,0.005059932290236935
127,eth3m_0148,,False,2026-04-22T14:42:00+00:00,2026-04-22T17:42:00+00:00,v10,0.2645328938961029,0.2645328938961029,True,review_images/task_127.jpg,,,0.006656421734845708,0.000651444034275972,0.004819015484323619,0.007545893397030046
128,eth3m_0140,,False,2026-04-18T06:33:00+00:00,2026-04-18T09:33:00+00:00,downside,2.5332985315997063,,False,review_images/task_128.jpg,,,-0.002061847116318183,-0.01299337055997618,0.018440463645942984,0.00012860615816068233
129,eth3m_0133,,False,2026-04-16T11:57:00+00:00,2026-04-16T14:57:00+00:00,downside,2.497590048690722,,False,review_images/task_129.jpg,,,0.0019617165448089224,-0.011260595625115055,0.022632555071551264,0.007409977341745533
130,eth3m_0185,,False,2026-05-01T17:33:00+00:00,2026-05-01T20:33:00+00:00,numeric,45.81749396408529,,False,review_images/task_130.jpg,,,0.0004949312957214236,-0.0023704604163501397,0.0033733475155751647,0.004159159485097819
131,eth3m_0057,,False,2026-03-26T07:09:00+00:00,2026-03-26T10:09:00+00:00,downside,1.5460908464446916,,False,review_images/task_131.jpg,,,-0.00021222711130597371,-0.020270047208741926,0.023080877394039745,0.0028721402396751916
132,eth3m_0202,,False,2026-05-02T21:36:00+00:00,2026-05-03T00:36:00+00:00,downside,0.9996349904429781,,False,review_images/task_132.jpg,,,-0.0067032558059948455,-0.00971480149037296,0.012901735488755839,0.000278054644154313
133,eth3m_0061,,False,2026-03-27T03:06:00+00:00,2026-03-27T06:06:00+00:00,numeric,66.69663889699623,,False,review_images/task_133.jpg,,,-0.007807796142715651,0.0003593140015925034,0.008487579388971933,0.003418338609746163
134,eth3m_0076,,False,2026-03-29T09:03:00+00:00,2026-03-29T12:03:00+00:00,numeric,70.02423908875143,,False,review_images/task_134.jpg,,,-0.0021728271728270743,0.0001748251748250329,0.005844155844155874,0.0027472527472527375
135,eth3m_0196,,False,2026-05-02T10:18:00+00:00,2026-05-02T13:18:00+00:00,downside,0.5795860885592815,,False,review_images/task_135.jpg,,,-0.0008420467813412547,0.002274394399086832,0.0021745641105771485,0.0035070814398132644
136,eth3m_0104,,False,2026-04-05T10:30:00+00:00,2026-04-05T13:30:00+00:00,downside,2.2496814309844875,,False,review_images/task_136.jpg,,,-0.0010959493906227413,-0.007275342606500423,0.011683603325032266,0.003963031278591211
137,eth3m_0053,eth3m_0053,True,2026-03-25T12:36:00+00:00,2026-03-25T15:36:00+00:00,v10,0.0751047283411026,0.0751047283411026,True,review_images/task_137.jpg,,,0.00921082294700315,-0.00737970030319357,0.01245439446430463,0.011009739916173045
138,eth3m_0215,,False,2026-05-03T19:30:00+00:00,2026-05-03T22:30:00+00:00,numeric,57.31674863367947,,False,review_images/task_138.jpg,,,0.0014455826083974443,0.0017844580566566126,0.007815583123144676,0.01062524664985176
139,eth3m_0055,,False,2026-03-26T04:48:00+00:00,2026-03-26T07:48:00+00:00,downside,1.9274214437115467,,False,review_images/task_139.jpg,,,-0.012374362810927408,-0.014307421364944006,0.019023898365729153,0.00031598072517557974
140,eth3m_0200,,False,2026-05-02T16:18:00+00:00,2026-05-02T19:18:00+00:00,downside,0.7814148412824051,,False,review_images/task_140.jpg,,,-0.0026900670786823566,-0.0008736230705688186,0.004381089952902206,0.0
141,eth3m_0090,,False,2026-04-02T00:42:00+00:00,2026-04-02T03:42:00+00:00,downside,2.5622547795518478,,False,review_images/task_141.jpg,,,-0.02864151416744465,-0.04586358927185963,0.049928686578674664,0.0029872657923224466
142,eth3m_0216,,False,2026-05-03T20:45:00+00:00,2026-05-03T23:45:00+00:00,random,,,False,review_images/task_142.jpg,,,-0.005956845014891909,-0.004264072510660077,0.008755276521888122,0.009668088024170407
143,eth3m_0041,,False,2026-03-22T08:30:00+00:00,2026-03-22T11:30:00+00:00,v10,0.7459919452667236,0.7459919452667236,False,review_images/task_143.jpg,,,0.0009184061086027206,-0.0012982704153023938,0.002889853776284035,0.007962725213853883
144,eth3m_0131,,False,2026-04-16T02:24:00+00:00,2026-04-16T05:24:00+00:00,numeric,73.85182084625494,,False,review_images/task_144.jpg,,,0.003027819417962263,0.0002632886450402161,0.003605355800630927,0.005873035420815853
145,eth3m_0192,,False,2026-05-02T03:33:00+00:00,2026-05-02T06:33:00+00:00,downside,0.5526589525188464,,False,review_images/task_145.jpg,,,-0.0011103641213594528,-0.0032139836481535067,0.004463143284682558,0.00016048231441523342
146,eth3m_0022,,False,2026-03-18T14:42:00+00:00,2026-03-18T17:42:00+00:00,random,,,False,review_images/task_146.jpg,,,-0.0096163009688911,-3.176692155848482e-05,0.017948310680492963,0.0035306664246328445
147,eth3m_0148,eth3m_0148,True,2026-04-22T14:42:00+00:00,2026-04-22T17:42:00+00:00,v10,0.2645328938961029,0.2645328938961029,True,review_images/task_147.jpg,,,0.006656421734845708,0.000651444034275972,0.004819015484323619,0.007545893397030046
148,eth3m_0105,,False,2026-04-06T13:18:00+00:00,2026-04-06T16:18:00+00:00,v10,0.16980130970478058,0.16980130970478058,False,review_images/task_148.jpg,,,0.004574766355140092,0.010359813084112268,0.0017897196261681403,0.01355140186915893
149,eth3m_0132,,False,2026-04-16T06:27:00+00:00,2026-04-16T09:27:00+00:00,numeric,77.2595884908437,,False,review_images/task_149.jpg,,,-0.0011680258239891161,-0.003924566768603532,0.00907662249405361,0.0006795786612299182
150,eth3m_0002,eth3m_0002,True,2026-03-14T04:48:00+00:00,2026-03-14T07:48:00+00:00,downside,1.8124731070979447,,False,review_images/task_150.jpg,,,-0.006534580008179969,-0.011632884061141602,0.016954714504484603,0.00035669104848135014
151,eth3m_0177,,False,2026-05-01T04:24:00+00:00,2026-05-01T07:24:00+00:00,downside,0.4633183982956046,,False,review_images/task_151.jpg,,,-0.0011033709734621366,-0.00463240670604359,0.005678857748334987,0.000744337561462638
152,eth3m_0008,,False,2026-03-15T10:57:00+00:00,2026-03-15T13:57:00+00:00,downside,1.9198701774867635,,False,review_images/task_152.jpg,,,0.00038242542704169935,-0.010268830911305593,0.015599180382047662,0.0011236697732830425
153,eth3m_0042,,False,2026-03-22T12:21:00+00:00,2026-03-22T15:21:00+00:00,random,,,False,review_images/task_153.jpg,,,0.002091034509279721,-0.0009950440078643208,0.004715643341617337,0.005614547831813477
154,eth3m_0073,,False,2026-03-28T21:48:00+00:00,2026-03-29T00:48:00+00:00,v10,0.13119609653949738,0.13119609653949738,True,review_images/task_154.jpg,,,-0.0019752841332075777,-0.009280857610799553,0.013777358677850016,0.0003325227058414981
155,eth3m_0194,,False,2026-05-02T06:42:00+00:00,2026-05-02T09:42:00+00:00,numeric,77.3233694413801,,False,review_images/task_155.jpg,,,0.00013473808654529407,0.0016125106486550855,0.0013560736452303823,0.002599141153357909
156,eth3m_0036,,False,2026-03-21T17:27:00+00:00,2026-03-21T20:27:00+00:00,random,,,False,review_images/task_156.jpg,,,0.0016862935082360142,0.0028694939256168617,0.0004565103972572482,0.0038523887605277363
157,eth3m_0106,,False,2026-04-06T17:00:00+00:00,2026-04-06T20:00:00+00:00,v10,0.7867960929870605,0.7867960929870605,True,review_images/task_157.jpg,,,0.0015922818949563045,0.005255939352378114,0.0032268367605752246,0.008882020835877524
158,eth3m_0111,,False,2026-04-08T02:57:00+00:00,2026-04-08T05:57:00+00:00,random,,,False,review_images/task_158.jpg,,,-0.001140148890031556,0.0014710156267465635,0.002280297780063223,0.0072120006259639435
159,eth3m_0058,eth3m_0058,True,2026-03-26T08:09:00+00:00,2026-03-26T11:09:00+00:00,downside,2.0716497770324573,,False,review_images/task_159.jpg,,,3.773727310463215e-05,-0.023755613419374377,0.028293520510207948,0.0008396543265782874
160,eth3m_0118,,False,2026-04-11T03:54:00+00:00,2026-04-11T06:54:00+00:00,v10,0.14678800106048584,0.14678800106048584,True,review_images/task_160.jpg,,,0.0017079648391742364,-0.0004649956630211616,0.003809387547058396,0.002459111679439241
161,eth3m_0100,,False,2026-04-04T22:33:00+00:00,2026-04-05T01:33:00+00:00,random,,,False,review_images/task_161.jpg,,,-0.0029722493403057104,-0.0058333413882094565,0.006350464444165094,0.0008022656755948265
162,eth3m_0206,,False,2026-05-03T04:00:00+00:00,2026-05-03T07:00:00+00:00,numeric,42.961153176689216,,False,review_images/task_162.jpg,,,0.0007477350583406928,0.0028344375467335148,0.001704140365520801,0.003030065905020196
163,eth3m_0126,,False,2026-04-14T17:09:00+00:00,2026-04-14T20:09:00+00:00,v10,0.5118510127067566,0.5118510127067566,False,review_images/task_163.jpg,,,0.0029550194645846517,-0.007653072149584106,0.01440250791217168,0.0041113314289873415
164,eth3m_0139,,False,2026-04-18T02:45:00+00:00,2026-04-18T05:45:00+00:00,numeric,74.12903710022758,,False,review_images/task_164.jpg,,,-0.0014960346815553471,-0.00532704062023448,0.00914564848144217,4.13269249048831e-05
165,eth3m_0034,,False,2026-03-21T14:06:00+00:00,2026-03-21T17:06:00+00:00,numeric,75.17340837161444,,False,review_images/task_165.jpg,,,-0.0016789495897706619,-0.005291937795381618,0.006149964519435613,0.005514560945406144
166,eth3m_0053,,False,2026-03-25T12:36:00+00:00,2026-03-25T15:36:00+00:00,v10,0.0751047283411026,0.0751047283411026,True,review_images/task_166.jpg,,,0.00921082294700315,-0.00737970030319357,0.01245439446430463,0.011009739916173045
167,eth3m_0012,eth3m_0012,True,2026-03-17T03:39:00+00:00,2026-03-17T06:39:00+00:00,v10,0.8640414476394653,0.8640414476394653,False,review_images/task_167.jpg,,,-0.005777000021604306,0.0025147449607882955,0.008360878864475896,0.006762157841294636
168,eth3m_0028,,False,2026-03-20T09:27:00+00:00,2026-03-20T12:27:00+00:00,v10,0.06316544860601425,0.06316544860601425,True,review_images/task_168.jpg,,,-0.002895694289410722,0.0002475351569979356,0.005002078361223905,0.007724965088201863
169,eth3m_0161,,False,2026-04-26T00:54:00+00:00,2026-04-26T03:54:00+00:00,numeric,74.88989765299247,,False,review_images/task_169.jpg,,,0.00039795313669266363,-0.0014750219523060881,0.0026818580951020188,0.002495858259474071
170,eth3m_0066,,False,2026-03-28T02:15:00+00:00,2026-03-28T05:15:00+00:00,numeric,74.9908304016593,,False,review_images/task_170.jpg,,,0.0019953643051495717,0.0017434243676308636,0.00167288118512543,0.003547314320266226
171,eth3m_0102,,False,2026-04-05T04:27:00+00:00,2026-04-05T07:27:00+00:00,downside,3.153799131493751,,False,review_images/task_171.jpg,,,-0.00235779116290169,-0.008750565140665412,0.015070417742257036,0.0
172,eth3m_0109,,False,2026-04-06T23:09:00+00:00,2026-04-07T02:09:00+00:00,v10,0.7875863909721375,0.7875863909721375,False,review_images/task_172.jpg,,,0.007276229711430382,0.0011205203028743504,0.004882607617630708,0.010714081364078698
173,eth3m_0012,,False,2026-03-17T03:39:00+00:00,2026-03-17T06:39:00+00:00,v10,0.8640414476394653,0.8640414476394653,False,review_images/task_173.jpg,,,-0.005777000021604306,0.0025147449607882955,0.008360878864475896,0.006762157841294636
174,eth3m_0154,,False,2026-04-23T14:15:00+00:00,2026-04-23T17:15:00+00:00,random,,,False,review_images/task_174.jpg,,,0.00610347040656789,-0.004664826005866485,0.007809168558297497,0.009204739773348791
175,eth3m_0113,,False,2026-04-08T19:36:00+00:00,2026-04-08T22:36:00+00:00,v10,0.12667213380336761,0.12667213380336761,True,review_images/task_175.jpg,,,0.0007435416156615915,-0.002883490655857912,0.009366810841199391,0.007857058658179428
176,eth3m_0068,,False,2026-03-28T06:48:00+00:00,2026-03-28T09:48:00+00:00,random,,,False,review_images/task_176.jpg,,,0.001840266838691651,-0.0015752284081191892,0.002835411134614607,0.003875561956483642
177,eth3m_0087,,False,2026-03-31T07:18:00+00:00,2026-03-31T10:18:00+00:00,v10,0.5390899777412415,0.5390899777412415,True,review_images/task_177.jpg,,,0.005224548044826749,-0.01026826514703505,0.01726202403585342,0.005903885910337303
178,eth3m_0047,,False,2026-03-23T13:27:00+00:00,2026-03-23T16:27:00+00:00,random,,,False,review_images/task_178.jpg,,,0.01372934898413991,-0.013864269729832679,0.015078556441069813,0.019735648387231963
179,eth3m_0162,,False,2026-04-26T01:54:00+00:00,2026-04-26T04:54:00+00:00,numeric,77.90754592850551,,False,review_images/task_179.jpg,,,0.0007264079558966241,0.0014830829099556908,0.0030785860988000735,0.0025986379850828634
180,eth3m_0195,,False,2026-05-02T08:21:00+00:00,2026-05-02T11:21:00+00:00,numeric,70.37245012941516,,False,review_images/task_180.jpg,,,0.0015297297767116191,0.0012776720294125354,0.00040416156032430095,0.002468427594239042
181,eth3m_0084,,False,2026-03-30T14:33:00+00:00,2026-03-30T17:33:00+00:00,v10,0.3941539525985718,0.3941539525985718,False,review_images/task_181.jpg,,,0.012555896194176963,-0.005047743648825542,0.008674894065728078,0.015074886254906161
182,eth3m_0163,,False,2026-04-26T03:21:00+00:00,2026-04-26T06:21:00+00:00,numeric,79.14916587301468,,False,review_images/task_182.jpg,,,-0.0018704103671706163,0.005261339092872408,0.0040475161987040265,0.009827213822894088
183,eth3m_0169,,False,2026-04-27T15:03:00+00:00,2026-04-27T18:03:00+00:00,v10,0.2140953093767166,0.2140953093767166,True,review_images/task_183.jpg,,,-0.011644541458132984,-0.0053700555268089145,0.015888407202396704,3.0437561690410675e-05
184,eth3m_0156,,False,2026-04-24T02:39:00+00:00,2026-04-24T05:39:00+00:00,numeric,74.81449765501092,,False,review_images/task_184.jpg,,,-0.010297448416058175,-0.008178649555825701,0.012287314282767303,0.0010701438462432655
185,eth3m_0023,,False,2026-03-19T10:45:00+00:00,2026-03-19T13:45:00+00:00,downside,1.7374007782631042,,False,review_images/task_185.jpg,,,-0.004126838235294139,-0.022210477941176476,0.030183823529411735,0.00046875000000001776
186,eth3m_0144,,False,2026-04-20T05:12:00+00:00,2026-04-20T08:12:00+00:00,v10,0.23279811441898346,0.23279811441898346,True,review_images/task_186.jpg,,,-0.0010386638206104637,0.011649759038795837,0.004607970424487906,0.026996457100103344
187,eth3m_0083,,False,2026-03-30T13:06:00+00:00,2026-03-30T16:06:00+00:00,random,,,False,review_images/task_187.jpg,,,-0.0034490254329395675,-0.0015119677318069513,0.013114991667270481,0.007081612443542662
188,eth3m_0045,,False,2026-03-22T20:21:00+00:00,2026-03-22T23:21:00+00:00,random,,,False,review_images/task_188.jpg,,,-0.0173677594043129,-0.0026544821583984746,0.02137124069238938,0.0032153563485155523
189,eth3m_0121,,False,2026-04-12T01:42:00+00:00,2026-04-12T04:42:00+00:00,v10,0.7553332448005676,0.7553332448005676,False,review_images/task_189.jpg,,,-0.0004940667079885719,-0.006148884756694617,0.009203115315169708,0.003341687552213868
190,eth3m_0103,,False,2026-04-05T05:45:00+00:00,2026-04-05T08:45:00+00:00,downside,2.4818915389665688,,False,review_images/task_190.jpg,,,-0.006655428120401874,-0.007542168909503766,0.012886974654804484,6.821082993080374e-05
191,eth3m_0165,,False,2026-04-27T03:27:00+00:00,2026-04-27T06:27:00+00:00,downside,2.8319712953394016,,False,review_images/task_191.jpg,,,-0.002578513224267942,-0.030178618367525778,0.034000492337476595,0.0013601865875587649
192,eth3m_0077,,False,2026-03-29T13:18:00+00:00,2026-03-29T16:18:00+00:00,v10,0.264415442943573,0.264415442943573,True,review_images/task_192.jpg,,,0.0015323861010070328,0.004823248055628282,0.0036978235093148015,0.006837958962197854
193,eth3m_0176,,False,2026-05-01T03:18:00+00:00,2026-05-01T06:18:00+00:00,random,,,False,review_images/task_193.jpg,,,-0.0015227560133547202,-0.0007788809493595172,0.0039600407818563,0.004104440058984915
194,eth3m_0182,eth3m_0182,True,2026-05-01T13:09:00+00:00,2026-05-01T16:09:00+00:00,downside,0.3668294722585414,,False,review_images/task_194.jpg,,,0.003405481657132503,-0.0019731888635989847,0.006209486884352078,0.006066690321854695
195,eth3m_0007,,False,2026-03-15T08:12:00+00:00,2026-03-15T11:12:00+00:00,random,,,False,review_images/task_195.jpg,,,0.004724543910745949,0.004316601364235728,0.000706784179418718,0.0071105334560324085
196,eth3m_0168,,False,2026-04-27T13:21:00+00:00,2026-04-27T16:21:00+00:00,downside,2.5726674223824975,,False,review_images/task_196.jpg,,,-0.0012743696190281595,-0.016869197838323413,0.022299308384488015,0.00610401448029485
197,eth3m_0171,,False,2026-04-29T01:09:00+00:00,2026-04-29T04:09:00+00:00,numeric,79.6410209896424,,False,review_images/task_197.jpg,,,0.0035162082751312163,0.011030297191850114,0.002495938626182803,0.014423897955519793
198,eth3m_0006,eth3m_0006,True,2026-03-15T00:57:00+00:00,2026-03-15T03:57:00+00:00,random,,,False,review_images/task_198.jpg,,,0.0002156494402700826,0.004169222511884785,0.002137325563563719,0.01028887440576609
199,eth3m_0035,,False,2026-03-21T16:00:00+00:00,2026-03-21T19:00:00+00:00,numeric,72.7082872269694,,False,review_images/task_199.jpg,,,-0.003394316493313454,-0.0009101040118870696,0.005850668647845447,0.0006454309063892438
200,eth3m_0115,,False,2026-04-09T23:00:00+00:00,2026-04-10T02:00:00+00:00,v10,0.35219964385032654,0.35219964385032654,True,review_images/task_200.jpg,,,-0.002956921885322372,-0.00046016812082816383,0.00914868897646759,0.003849921406930079
201,eth3m_0093,,False,2026-04-03T13:09:00+00:00,2026-04-03T16:09:00+00:00,v10,0.7533031702041626,0.7533031702041626,False,review_images/task_201.jpg,,,0.00259137156545286,0.004516530403303687,0.0004359774467397326,0.007602662891461165
202,eth3m_0069,,False,2026-03-28T10:36:00+00:00,2026-03-28T13:36:00+00:00,v10,0.10304199159145355,0.10304199159145355,False,review_images/task_202.jpg,,,0.001605748579916133,0.005434455350153522,0.0012193653278737004,0.006483209891411379
203,eth3m_0136,eth3m_0136,True,2026-04-17T01:39:00+00:00,2026-04-17T04:39:00+00:00,v10,0.40506863594055176,0.40506863594055176,False,review_images/task_203.jpg,,,0.0016156130091222742,0.001985141516527733,0.0022472489461992096,0.005517146552427965
204,eth3m_0092,,False,2026-04-03T11:15:00+00:00,2026-04-03T14:15:00+00:00,numeric,75.01460958613951,,False,review_images/task_204.jpg,,,0.0006610863203742046,-0.0044817763778302044,0.008127472997540242,0.012045381631522245
205,eth3m_0204,,False,2026-05-03T00:15:00+00:00,2026-05-03T03:15:00+00:00,v10,0.20120291411876678,0.20120291411876678,False,review_images/task_205.jpg,,,-0.0021159579577761933,-0.004729533840182598,0.005958433758400217,0.0022847153409113474
206,eth3m_0089,,False,2026-04-01T23:42:00+00:00,2026-04-02T02:42:00+00:00,downside,2.4286095833418395,,False,review_images/task_206.jpg,,,0.0053150498110774436,-0.03519235529566733,0.036780331513388,0.008318193069885016
207,eth3m_0153,,False,2026-04-23T08:30:00+00:00,2026-04-23T11:30:00+00:00,random,,,False,review_images/task_207.jpg,,,-0.006425101127924271,-0.007837681655715523,0.014185732936669249,0.0018534768743445618
208,eth3m_0027,,False,2026-03-20T05:54:00+00:00,2026-03-20T08:54:00+00:00,v10,0.0691085159778595,0.0691085159778595,False,review_images/task_208.jpg,,,-0.0010990758409098467,0.011715680772252934,0.008367007146331318,0.017725521008717715
209,eth3m_0050,,False,2026-03-24T13:18:00+00:00,2026-03-24T16:18:00+00:00,v10,0.2852616310119629,0.2852616310119629,False,review_images/task_209.jpg,,,-0.00814036785159411,-0.005740122245067036,0.014782908018495022,0.005172622314841391
210,eth3m_0074,,False,2026-03-29T04:36:00+00:00,2026-03-29T07:36:00+00:00,numeric,68.6659328600971,,False,review_images/task_210.jpg,,,-0.0018852773801626421,-0.000608475768200667,0.004369055515932585,0.0013765517378965253
211,eth3m_0203,,False,2026-05-02T22:45:00+00:00,2026-05-03T01:45:00+00:00,random,,,False,review_images/task_211.jpg,,,-0.002923850698451691,-0.007410820400640783,0.00873279707873309,0.0022047298344729516
212,eth3m_0014,,False,2026-03-17T19:45:00+00:00,2026-03-17T22:45:00+00:00,v10,0.12856191396713257,0.12856191396713257,True,review_images/task_212.jpg,,,0.0011068807497500721,0.0012188609034213815,0.002799503841780626,0.009974847534713893
213,eth3m_0057,eth3m_0057,True,2026-03-26T07:09:00+00:00,2026-03-26T10:09:00+00:00,downside,1.5460908464446916,,False,review_images/task_213.jpg,,,-0.00021222711130597371,-0.020270047208741926,0.023080877394039745,0.0028721402396751916
214,eth3m_0003,,False,2026-03-14T06:51:00+00:00,2026-03-14T09:51:00+00:00,random,,,False,review_images/task_214.jpg,,,-5.296100144447369e-05,-0.004650938854116493,0.007067886374578669,0.0018151179585941257
215,eth3m_0193,,False,2026-05-02T04:33:00+00:00,2026-05-02T07:33:00+00:00,downside,0.613520602358346,,False,review_images/task_215.jpg,,,-0.0018280583068096545,-0.00016500288755039172,0.003356506107277779,0.0010377813190680651
216,eth3m_0081,,False,2026-03-29T21:27:00+00:00,2026-03-30T00:27:00+00:00,downside,4.117540475554314,,False,review_images/task_216.jpg,,,-0.004842324915009688,0.0016573730636939565,0.033531852014556995,0.010638138550397525
217,eth3m_0017,,False,2026-03-18T04:06:00+00:00,2026-03-18T07:06:00+00:00,random,,,False,review_images/task_217.jpg,,,-0.004102796661290209,-0.00859918799707371,0.010520101136718418,0.0003935946744928476
218,eth3m_0119,,False,2026-04-11T14:39:00+00:00,2026-04-11T17:39:00+00:00,numeric,78.51108014960667,,False,review_images/task_218.jpg,,,0.0035930712715182,0.010140147655565812,0.0,0.016562092204286616
219,eth3m_0024,,False,2026-03-19T12:45:00+00:00,2026-03-19T15:45:00+00:00,v10,0.47459256649017334,0.47459256649017334,False,review_images/task_219.jpg,,,-0.008961717072443531,-0.018682664853207465,0.023908780526430973,0.0005822321382824569
220,eth3m_0080,,False,2026-03-29T20:15:00+00:00,2026-03-29T23:15:00+00:00,downside,3.5732005969426854,,False,review_images/task_220.jpg,,,0.0022083235269081403,-0.005147747359776411,0.030540964151047345,0.0059840059289231196
221,eth3m_0152,,False,2026-04-23T01:21:00+00:00,2026-04-23T04:21:00+00:00,random,,,False,review_images/task_221.jpg,,,-0.00033036988720824834,-0.007763692349395779,0.013070788101601338,0.003341818474453584
222,eth3m_0065,,False,2026-03-28T01:00:00+00:00,2026-03-28T04:00:00+00:00,random,,,False,review_images/task_222.jpg,,,0.0006329336474559799,-0.0014768451773972124,0.004747002355919738,0.0009745168857655528
223,eth3m_0101,eth3m_0101,True,2026-04-05T03:27:00+00:00,2026-04-05T06:27:00+00:00,downside,3.3588712889005032,,False,review_images/task_223.jpg,,,-2.430653456864107e-05,-0.0109865536250765,0.015094357967195826,0.00011667136593018768
224,eth3m_0078,,False,2026-03-29T16:42:00+00:00,2026-03-29T19:42:00+00:00,random,,,False,review_images/task_224.jpg,,,-0.00011521660722157989,-0.0008165350859616893,0.004789003326253316,0.0027601891556126024
225,eth3m_0120,,False,2026-04-11T23:03:00+00:00,2026-04-12T02:03:00+00:00,v10,0.4476413428783417,0.4476413428783417,False,review_images/task_225.jpg,,,-0.0021487118669287764,-0.031105995825109645,0.034641961585758274,0.001448520627196359
226,eth3m_0013,,False,2026-03-17T15:57:00+00:00,2026-03-17T18:57:00+00:00,random,,,False,review_images/task_226.jpg,,,0.004729776426276144,0.007209129548360282,0.0016025087252496961,0.01150696292200859
227,eth3m_0033,,False,2026-03-21T11:30:00+00:00,2026-03-21T14:30:00+00:00,numeric,73.22491845634403,,False,review_images/task_227.jpg,,,0.001588414789906567,0.003279008308988418,0.0,0.0069249311454699924
228,eth3m_0166,,False,2026-04-27T04:27:00+00:00,2026-04-27T07:27:00+00:00,downside,3.2264789038070742,,False,review_images/task_228.jpg,,,-0.02398192884482664,-0.030135324506912586,0.03345673589759679,0.0003597498483611794
229,eth3m_0020,,False,2026-03-18T11:03:00+00:00,2026-03-18T14:03:00+00:00,v10,0.5879525542259216,0.5879525542259216,True,review_images/task_229.jpg,,,-0.018425526009956394,-0.03421449758026751,0.03644342682694146,0.005546304487346276
230,eth3m_0164,eth3m_0164,True,2026-04-26T14:30:00+00:00,2026-04-26T17:30:00+00:00,random,,,False,review_images/task_230.jpg,,,8.526203153835787e-05,-0.0006224128302305676,0.002843488751806511,0.0015176641613838804
231,eth3m_0207,,False,2026-05-03T05:00:00+00:00,2026-05-03T08:00:00+00:00,numeric,53.391276381851995,,False,review_images/task_231.jpg,,,4.344048653459609e-06,0.002801911381407285,0.001520417028670673,0.00501737619461351
232,eth3m_0172,,False,2026-04-29T08:09:00+00:00,2026-04-29T11:09:00+00:00,random,,,False,review_images/task_232.jpg,,,0.00030998940869531033,0.0029190669318799323,0.0009041357753609702,0.010165069360130286
233,eth3m_0067,,False,2026-03-28T04:00:00+00:00,2026-03-28T07:00:00+00:00,random,,,False,review_images/task_233.jpg,,,0.0006036854999773578,0.0067512161747469435,0.0009055282499660366,0.009457739499645346
234,eth3m_0116,,False,2026-04-10T03:24:00+00:00,2026-04-10T06:24:00+00:00,v10,0.25476059317588806,0.25476059317588806,False,review_images/task_234.jpg,,,0.0027784898198330854,0.0023985645232167396,0.001336604657975693,0.008152372931009122
235,eth3m_0004,,False,2026-03-14T18:00:00+00:00,2026-03-14T21:00:00+00:00,numeric,68.59717045231241,,False,review_images/task_235.jpg,,,0.0004678328727352188,0.005319790295120752,0.0009019046103241335,0.006805280241536815
236,eth3m_0032,,False,2026-03-21T09:00:00+00:00,2026-03-21T12:00:00+00:00,numeric,68.63797081818696,,False,review_images/task_236.jpg,,,0.0007935218914592035,0.00122044595002202,0.001410705584816374,0.0016148866563030495
237,eth3m_0069,eth3m_0069,True,2026-03-28T10:36:00+00:00,2026-03-28T13:36:00+00:00,v10,0.10304199159145355,0.10304199159145355,False,review_images/task_237.jpg,,,0.001605748579916133,0.005434455350153522,0.0012193653278737004,0.006483209891411379
238,eth3m_0101,,False,2026-04-05T03:27:00+00:00,2026-04-05T06:27:00+00:00,downside,3.3588712889005032,,False,review_images/task_238.jpg,,,-2.430653456864107e-05,-0.0109865536250765,0.015094357967195826,0.00011667136593018768
