population,event_id,parent_event_id,matched_case,fold,signal_time,decision_time,direction,ma,signal_close,signal_atr,initial_stop,entry_open,raw_entry_segment_id,entry_distance_atr,entry_side,previous_hour_close_distance_atr,previous_hour_close_side,initial_R,entry_distance_r,geometry_bin
control,2023-08-11T15:00:00+00:00_S::control1,2023-08-11T15:00:00+00:00_S,True,2023H2,2023-08-13 13:00:00+00:00,2023-08-13 14:00:00+00:00,-1.0,29419.2825,29375.4,28.041688404841572,29416.226513973896,29375.3,1.0,1.5684683234839754,1,1.5649022044058918,1,40.92651397389636,1.0746700788651262,beyond_stop
control,2023-08-11T15:00:00+00:00_S::control2,2023-08-11T15:00:00+00:00_S,True,2023H2,2023-08-05 16:00:00+00:00,2023-08-05 17:00:00+00:00,-1.0,29125.82375,29031.0,65.25430142915454,29126.237884421964,29031.0,1.0,1.453141753466598,1,1.453141753466598,1,95.23788442196383,0.9956515789438435,inside
control,2023-08-12T01:00:00+00:00_S::control0,2023-08-12T01:00:00+00:00_S,True,2023H2,2023-08-28 03:00:00+00:00,2023-08-28 04:00:00+00:00,-1.0,26055.5425,26015.0,56.812695853057754,26060.897698736742,26015.0,1.0,0.7136169018428563,1,0.7136169018428563,1,45.89769873674231,0.8833231537934216,inside
control,2023-08-12T01:00:00+00:00_S::control1,2023-08-12T01:00:00+00:00_S,True,2023H2,2023-08-11 01:00:00+00:00,2023-08-11 02:00:00+00:00,-1.0,29574.238749999997,29454.2,91.89605342730177,29528.540753971803,29454.3,1.0,1.305156701804176,1,1.3062448878172745,1,74.24075397180422,1.6155378762121526,beyond_stop
control,2023-08-12T01:00:00+00:00_S::control2,2023-08-12T01:00:00+00:00_S,True,2023H2,2023-08-06 00:00:00+00:00,2023-08-06 01:00:00+00:00,-1.0,29101.620000000003,29066.0,49.13229946540276,29105.6928792983,29066.0,1.0,0.7249813338186007,1,0.7249813338186007,1,39.692879298301705,0.8973901775255355,inside
control,2023-08-23T10:00:00+00:00_S::control0,2023-08-23T10:00:00+00:00_S,True,2023H2,2023-08-17 08:00:00+00:00,2023-08-17 09:00:00+00:00,-1.0,29035.05125,28560.7,110.26015495323,28627.14746198488,28560.7,1.0,4.302109408436886,1,4.302109408436886,1,66.44746198488065,7.138741433163133,beyond_stop
control,2023-08-23T10:00:00+00:00_S::control1,2023-08-23T10:00:00+00:00_S,True,2023H2,2023-08-17 09:00:00+00:00,2023-08-17 10:00:00+00:00,-1.0,29016.63125,28599.9,110.09157245657056,28666.345866997613,28600.0,1.0,3.7844063873676905,1,3.785314722109099,1,66.34586699761348,6.279686570604091,beyond_stop
control,2023-08-23T10:00:00+00:00_S::control2,2023-08-23T10:00:00+00:00_S,True,2023H2,2023-08-17 10:00:00+00:00,2023-08-17 11:00:00+00:00,-1.0,28997.189999999995,28548.9,110.44931728110112,28615.361459254294,28548.8,1.0,4.0596901007437864,1,4.058784708094344,1,66.56145925429519,6.736480915884688,beyond_stop
control,2023-08-29T06:00:00+00:00_S::control0,2023-08-29T06:00:00+00:00_S,True,2023H2,2023-08-29 08:00:00+00:00,2023-08-29 09:00:00+00:00,-1.0,26054.254999999997,25959.6,76.56320195526294,26011.819674110226,25959.5,1.0,1.237604979678935,1,1.2362988692049115,1,52.319674110225606,1.8110777945667291,beyond_stop
control,2023-08-29T06:00:00+00:00_S::control1,2023-08-29T06:00:00+00:00_S,True,2023H2,2023-08-21 08:00:00+00:00,2023-08-21 09:00:00+00:00,-1.0,26113.15,26061.5,86.10287433649471,26120.3386354044,26061.5,1.0,0.5998638303078065,1,0.5998638303078065,1,58.83863540440143,0.8778245730039105,inside
control,2023-08-29T06:00:00+00:00_S::control2,2023-08-29T06:00:00+00:00_S,True,2023H2,2023-08-31 10:00:00+00:00,2023-08-31 11:00:00+00:00,-1.0,27362.67625,27203.7,101.6730297120364,27273.178543797596,27203.7,1.0,1.563602957935457,1,1.563602957935457,1,69.4785437975952,2.2881344557699586,beyond_stop
control,2023-08-29T14:00:00+00:00_L::control0,2023-08-29T14:00:00+00:00_L,True,2023H2,2023-08-08 16:00:00+00:00,2023-08-08 17:00:00+00:00,1.0,29190.461250000004,29749.2,137.9966480736167,28702.259319379467,29749.3,1.0,4.049654522781402,1,4.048929867498868,1,1047.040680620532,0.5337316499190823,inside
control,2023-08-29T14:00:00+00:00_L::control1,2023-08-29T14:00:00+00:00_L,True,2023H2,2023-08-23 16:00:00+00:00,2023-08-23 17:00:00+00:00,1.0,26003.11,26392.6,154.52333455366775,25220.164149989243,26392.6,1.0,2.5205901822208188,1,2.5205901822208188,1,1172.4358500107555,0.33220580895443014,inside
control,2023-08-29T14:00:00+00:00_L::control2,2023-08-29T14:00:00+00:00_L,True,2023H2,2023-08-02 11:00:00+00:00,2023-08-02 12:00:00+00:00,1.0,29231.5725,29564.0,140.16763794827884,28501.08707351177,29564.6,1.0,2.3759228940055737,1,2.3716423053562883,1,1063.512926488227,0.31313911820486623,inside
control,2023-09-03T17:00:00+00:00_L::control0,2023-09-03T17:00:00+00:00_L,True,2023H2,2023-09-07 19:00:00+00:00,2023-09-07 20:00:00+00:00,1.0,25750.042500000003,25880.9,104.66446709031476,25803.24810846906,25880.8,1.0,1.2493017318586803,1,1.2502571659499453,1,77.55189153094034,1.686064613238075,beyond_stop
control,2023-09-03T17:00:00+00:00_L::control1,2023-09-03T17:00:00+00:00_L,True,2023H2,2023-09-03 19:00:00+00:00,2023-09-03 20:00:00+00:00,1.0,25868.519999999997,26010.0,82.80663640651404,25948.743825711175,26010.1,1.0,1.7097663441485258,1,1.7085587114715068,1,61.35617428882324,2.3075102325242636,beyond_stop
control,2023-09-03T17:00:00+00:00_L::control2,2023-09-03T17:00:00+00:00_L,True,2023H2,2023-09-20 17:00:00+00:00,2023-09-20 18:00:00+00:00,1.0,27095.136250000003,27197.3,144.72951679971945,27091.16162101421,27198.4,1.0,0.7134947471903563,1,0.7058943625257381,1,107.23837898579222,0.9629365062826942,inside
control,2023-09-06T07:00:00+00:00_S::control0,2023-09-06T07:00:00+00:00_S,True,2023H2,2023-09-23 05:00:00+00:00,2023-09-23 06:00:00+00:00,-1.0,26595.879999999997,26545.2,69.20159111719671,26597.075032662975,26545.1,1.0,0.7337981566637696,1,0.7323531031846837,1,51.975032662976446,0.9770075630211412,inside
control,2023-09-06T07:00:00+00:00_S::control1,2023-09-06T07:00:00+00:00_S,True,2023H2,2023-09-23 10:00:00+00:00,2023-09-23 11:00:00+00:00,-1.0,26593.24875,26565.9,58.37743345532622,26609.84536484837,26566.0,1.0,0.4667685505710208,1,0.4684815412607377,1,43.84536484837008,0.6214739025261364,inside
control,2023-09-06T07:00:00+00:00_S::control2,2023-09-06T07:00:00+00:00_S,True,2023H2,2023-09-09 10:00:00+00:00,2023-09-09 11:00:00+00:00,-1.0,25996.547499999997,25870.5,68.37366115102454,25921.75320177239,25870.4,1.0,1.8449721409733995,1,1.843509589483321,1,51.353201772388275,2.4564680613122514,beyond_stop
control,2023-09-15T22:00:00+00:00_L::control0,2023-09-15T22:00:00+00:00_L,True,2023H2,2023-09-07 18:00:00+00:00,2023-09-07 19:00:00+00:00,1.0,25748.72375,25901.0,106.1540414818772,25660.996501446672,25901.0,1.0,1.4344837735263791,1,1.4344837735263791,1,240.00349855332752,0.6344751260622311,inside
control,2023-09-15T22:00:00+00:00_L::control1,2023-09-15T22:00:00+00:00_L,True,2023H2,2023-09-07 17:00:00+00:00,2023-09-07 18:00:00+00:00,1.0,25746.21125,25930.7,104.56589082663704,25694.28714866242,25930.7,1.0,1.7643301132093823,1,1.7643301132093823,1,236.41285133757992,0.7803668411264337,inside
control,2023-09-15T22:00:00+00:00_L::control2,2023-09-15T22:00:00+00:00_L,True,2023H2,2023-09-07 20:00:00+00:00,2023-09-07 21:00:00+00:00,1.0,25754.08875,26000.1,108.7741480124352,25754.1727068823,26000.1,1.0,2.261670208364907,1,2.261670208364907,1,245.92729311770017,1.0003413890391548,beyond_stop
control,2023-09-17T07:00:00+00:00_S::control0,2023-09-17T07:00:00+00:00_S,True,2023H2,2023-09-10 09:00:00+00:00,2023-09-10 10:00:00+00:00,-1.0,25870.63125,25830.9,49.8029220138496,25865.611438386328,25831.3,1.0,0.7897377986990747,1,0.7977694559557831,1,34.31143838632852,1.146301404130901,beyond_stop
control,2023-09-17T07:00:00+00:00_S::control1,2023-09-17T07:00:00+00:00_S,True,2023H2,2023-09-30 07:00:00+00:00,2023-09-30 08:00:00+00:00,-1.0,26973.3225,26930.2,85.95043006871921,26989.415057396855,26930.2,1.0,0.5017136035912829,1,0.5017136035912829,1,59.21505739685381,0.7282353829532696,inside
control,2023-09-17T07:00:00+00:00_S::control2,2023-09-17T07:00:00+00:00_S,True,2023H2,2023-09-10 10:00:00+00:00,2023-09-10 11:00:00+00:00,-1.0,25871.1225,25801.9,48.88842758428892,25835.581402677468,25801.9,1.0,1.4159281331078362,1,1.4159281331078362,1,33.681402677466394,2.0552142873286936,beyond_stop
control,2023-09-17T16:00:00+00:00_S::control0,2023-09-17T16:00:00+00:00_S,True,2023H2,2023-09-10 12:00:00+00:00,2023-09-10 13:00:00+00:00,-1.0,25868.56,25807.3,46.52114419257559,25839.5854734386,25807.3,1.0,1.3168205783248697,1,1.3168205783248697,1,32.28547343860191,1.8974477830254435,beyond_stop
control,2023-09-17T16:00:00+00:00_S::control1,2023-09-17T16:00:00+00:00_S,True,2023H2,2023-09-22 16:00:00+00:00,2023-09-22 17:00:00+00:00,-1.0,26702.1675,26599.4,93.87486971981012,26664.5487547328,26599.4,1.0,1.0947285498955148,1,1.0947285498955148,1,65.14875473279972,1.5774284623165469,beyond_stop
control,2023-09-17T16:00:00+00:00_S::control2,2023-09-17T16:00:00+00:00_S,True,2023H2,2023-09-10 14:00:00+00:00,2023-09-10 15:00:00+00:00,-1.0,25863.04125,25775.0,51.1422110640062,25810.49247391817,25775.0,1.0,1.7214987027019972,1,1.7214987027019972,1,35.49247391816971,2.4805610959377877,beyond_stop
control,2023-09-26T20:00:00+00:00_S::control0,2023-09-26T20:00:00+00:00_S,True,2023H2,2023-09-04 20:00:00+00:00,2023-09-04 21:00:00+00:00,-1.0,25926.07125,25828.5,89.50713800147389,25938.403129761227,25828.5,1.0,1.0900946246141194,1,1.0900946246141194,1,109.90312976122732,0.8877931885286764,inside
control,2023-09-26T20:00:00+00:00_S::control1,2023-09-26T20:00:00+00:00_S,True,2023H2,2023-09-15 18:00:00+00:00,2023-09-15 19:00:00+00:00,-1.0,26486.08125,26350.0,122.82981508258256,26500.819045351964,26350.0,1.0,1.1078845141019493,1,1.1078845141019493,1,150.81904535196372,0.9022816029794439,inside
control,2023-09-26T20:00:00+00:00_S::control2,2023-09-26T20:00:00+00:00_S,True,2023H2,2023-09-26 18:00:00+00:00,2023-09-26 19:00:00+00:00,-1.0,26226.575,26181.1,96.3935650682737,26299.458766980923,26181.1,1.0,0.4717638565166992,1,0.4717638565166992,1,118.35876698092397,0.38421319484792743,inside
control,2023-10-06T09:00:00+00:00_L::control0,2023-10-06T09:00:00+00:00_L,True,2023H2,2023-10-28 08:00:00+00:00,2023-10-28 09:00:00+00:00,1.0,33999.86,34092.2,156.20135104668324,33945.69426023917,34092.2,1.0,0.5911600596360991,1,0.5911600596360991,1,146.50573976082524,0.6302824732378688,inside
control,2023-10-06T09:00:00+00:00_L::control1,2023-10-06T09:00:00+00:00_L,True,2023H2,2023-10-05 08:00:00+00:00,2023-10-05 09:00:00+00:00,1.0,27527.76,27650.0,113.59204462531082,27543.55875424725,27650.1,1.0,1.07701204255584,1,1.076131699215526,1,106.54124575274909,1.1482876808472402,beyond_stop
control,2023-10-06T09:00:00+00:00_L::control2,2023-10-06T09:00:00+00:00_L,True,2023H2,2023-10-05 10:00:00+00:00,2023-10-05 11:00:00+00:00,1.0,27542.371249999997,27742.0,110.22375276366095,27638.61797206204,27742.0,1.0,1.8111227842880884,1,1.8111227842880884,1,103.38202793796154,1.930981177113285,beyond_stop
control,2023-10-06T12:00:00+00:00_S::control0,2023-10-06T12:00:00+00:00_S,True,2023H2,2023-10-27 16:00:00+00:00,2023-10-27 17:00:00+00:00,-1.0,34212.55500000001,33868.9,223.70799547613643,34630.24562898492,33868.8,1.0,1.5366236654544339,1,1.5361766541628359,1,761.4456289849186,0.4514504869615755,inside
control,2023-10-06T12:00:00+00:00_S::control1,2023-10-06T12:00:00+00:00_S,True,2023H2,2023-10-27 15:00:00+00:00,2023-10-27 16:00:00+00:00,-1.0,34228.2875,33999.0,225.71630282045473,34767.281400973014,33999.0,1.0,1.0158216182655824,1,1.0158216182655824,1,768.2814009730137,0.2984420808698614,inside
control,2023-10-06T12:00:00+00:00_S::control2,2023-10-06T12:00:00+00:00_S,True,2023H2,2023-10-27 14:00:00+00:00,2023-10-27 15:00:00+00:00,-1.0,34239.6525,33907.2,219.0098645758742,34650.95437560665,33905.5,1.0,1.5257417771893653,1,1.5179795697504939,1,745.4543756066487,0.4482534557907238,inside
control,2023-10-18T09:00:00+00:00_S::control0,2023-10-18T09:00:00+00:00_S,True,2023H2,2023-10-03 07:00:00+00:00,2023-10-03 08:00:00+00:00,-1.0,27798.29375,27541.9,193.2178770088486,27867.607914796343,27541.9,1.0,1.3269670175925672,1,1.3269670175925672,1,325.70791479634136,0.7871891911509646,inside
control,2023-10-18T09:00:00+00:00_S::control1,2023-10-18T09:00:00+00:00_S,True,2023H2,2023-10-03 09:00:00+00:00,2023-10-03 10:00:00+00:00,-1.0,27822.5075,27549.0,178.9001082372216,27849.97241199849,27548.4,1.0,1.5321818566846905,1,1.5288280297590915,1,301.57241199848795,0.9089276375896499,inside
control,2023-10-18T09:00:00+00:00_S::control2,2023-10-18T09:00:00+00:00_S,True,2023H2,2023-10-03 05:00:00+00:00,2023-10-03 06:00:00+00:00,-1.0,27775.22875,27562.7,204.8544609096708,27907.9237367708,27562.6,1.0,1.0379503041125235,1,1.0374621526729204,1,345.3237367708025,0.6157374294287952,inside
control,2023-10-30T08:00:00+00:00_L::control0,2023-10-30T08:00:00+00:00_L,True,2023H2,2023-10-30 10:00:00+00:00,2023-10-30 11:00:00+00:00,1.0,34299.99375,34544.3,187.49665933418683,34305.57589428549,34544.3,1.0,1.302989881886692,1,1.302989881886692,1,238.72410571451474,1.023383245143087,beyond_stop
control,2023-10-30T08:00:00+00:00_L::control1,2023-10-30T08:00:00+00:00_L,True,2023H2,2023-10-07 08:00:00+00:00,2023-10-07 09:00:00+00:00,1.0,27708.65749999999,28005.0,135.7898767659941,27832.10989619144,28005.0,1.0,2.1823607698731107,1,2.1823607698731107,1,172.89010380856053,1.714051258411799,beyond_stop
control,2023-10-30T08:00:00+00:00_L::control2,2023-10-30T08:00:00+00:00_L,True,2023H2,2023-10-05 09:00:00+00:00,2023-10-05 10:00:00+00:00,1.0,27533.97875,27686.0,111.96404143778857,27543.545376577196,27686.1,1.0,1.3586616564258662,1,1.3577685125315018,1,142.55462342280225,1.0671084974131233,beyond_stop
control,2023-10-31T12:00:00+00:00_S::control0,2023-10-31T12:00:00+00:00_S,True,2023H2,2023-10-09 11:00:00+00:00,2023-10-09 12:00:00+00:00,-1.0,27882.528750000005,27468.0,114.91500896951,27596.6751837095,27468.1,1.0,3.6063935748372553,1,3.607263783184235,1,128.5751837095013,3.2232405822289443,beyond_stop
control,2023-10-31T12:00:00+00:00_S::control1,2023-10-31T12:00:00+00:00_S,True,2023H2,2023-10-11 13:00:00+00:00,2023-10-11 14:00:00+00:00,-1.0,27405.858750000003,27145.3,132.11441814606084,27293.11912072348,27145.3,1.0,1.9722203954449515,1,1.9722203954449515,1,147.81912072348132,1.7626863745686832,beyond_stop
control,2023-10-31T12:00:00+00:00_S::control2,2023-10-31T12:00:00+00:00_S,True,2023H2,2023-10-12 16:00:00+00:00,2023-10-12 17:00:00+00:00,-1.0,26907.702500000003,26675.4,131.17426013429954,26822.067204266594,26675.3,1.0,1.7717081061640003,1,1.7709457614791528,1,146.7672042665945,1.5834770523928325,beyond_stop
control,2023-11-01T05:00:00+00:00_S::control0,2023-11-01T05:00:00+00:00_S,True,2023H2,2023-11-27 10:00:00+00:00,2023-11-27 11:00:00+00:00,-1.0,37543.05875,37108.5,193.11586529079355,37222.75257939554,37108.6,1.0,2.2497310065425786,1,2.2502488303881125,1,114.15257939554431,3.8059477262846335,beyond_stop
control,2023-11-01T05:00:00+00:00_S::control1,2023-11-01T05:00:00+00:00_S,True,2023H2,2023-11-28 08:00:00+00:00,2023-11-28 09:00:00+00:00,-1.0,37181.52,36941.5,192.61885956954345,37055.458794703285,36941.6,1.0,1.2455685831395815,1,1.2460877431025366,1,113.85879470328655,2.107171436560736,beyond_stop
control,2023-11-01T05:00:00+00:00_S::control2,2023-11-01T05:00:00+00:00_S,True,2023H2,2023-11-07 10:00:00+00:00,2023-11-07 11:00:00+00:00,-1.0,34961.77625,34645.0,165.54404153964043,34742.75461860867,34644.9,1.0,1.9141507423214832,1,1.9135466734642261,1,97.8546186086678,3.2382349909024404,beyond_stop
control,2023-11-15T11:00:00+00:00_L::control0,2023-11-15T11:00:00+00:00_L,True,2023H2,2023-11-28 16:00:00+00:00,2023-11-28 17:00:00+00:00,1.0,37153.12375,37880.8,208.6271585411883,37566.00674380667,37880.7,1.0,3.4874474401488635,1,3.487926764129045,1,314.6932561933281,2.3120172920166433,beyond_stop
control,2023-11-15T11:00:00+00:00_L::control1,2023-11-15T11:00:00+00:00_L,True,2023H2,2023-11-15 15:00:00+00:00,2023-11-15 16:00:00+00:00,1.0,36025.3575,36406.8,248.58564806082353,36032.93334859089,36407.9,1.0,1.5388760492979197,1,1.534451015074989,1,374.966651409115,1.0202040596474868,beyond_stop
control,2023-11-15T11:00:00+00:00_L::control2,2023-11-15T11:00:00+00:00_L,True,2023H2,2023-11-15 13:00:00+00:00,2023-11-15 14:00:00+00:00,1.0,36042.23875,36104.9,246.2247752658068,35733.49448968352,36104.9,1.0,0.25448799753136137,1,0.25448799753136137,1,371.4055103164792,0.16871384042366586,inside
control,2023-11-26T10:00:00+00:00_S::control0,2023-11-26T10:00:00+00:00_S,True,2023H2,2023-11-27 07:00:00+00:00,2023-11-27 08:00:00+00:00,-1.0,37578.09875,37280.0,182.1194057159477,37424.182796433226,37279.9,1.0,1.637380425373766,1,1.6368313350689443,1,144.28279643322458,2.066765805568546,beyond_stop
control,2023-11-26T10:00:00+00:00_S::control1,2023-11-26T10:00:00+00:00_S,True,2023H2,2023-11-13 05:00:00+00:00,2023-11-13 06:00:00+00:00,-1.0,37072.814999999995,36923.3,163.002534554783,37052.33759200351,36923.2,1.0,0.9178691632534973,1,0.9172556758603169,1,129.13759200351342,1.1585704648722845,beyond_stop
control,2023-11-26T10:00:00+00:00_S::control2,2023-11-26T10:00:00+00:00_S,True,2023H2,2023-11-07 09:00:00+00:00,2023-11-07 10:00:00+00:00,-1.0,34971.511249999996,34794.9,159.47819858115113,34921.04546203885,34794.7,1.0,1.1086860246294274,1,1.107431934717554,1,126.34546203885111,1.3994269928399135,beyond_stop
control,2023-12-01T01:00:00+00:00_L::control0,2023-12-01T01:00:00+00:00_L,True,2023H2,2023-12-25 23:00:00+00:00,2023-12-26 00:00:00+00:00,1.0,43432.975,43589.6,216.4230568136245,43224.42808681075,43589.6,1.0,0.723698307869663,1,0.723698307869663,1,365.17191318924597,0.42890757570073845,inside
control,2023-12-01T01:00:00+00:00_L::control1,2023-12-01T01:00:00+00:00_L,True,2023H2,2023-12-01 04:00:00+00:00,2023-12-01 05:00:00+00:00,1.0,37805.408749999995,38191.0,184.26981459646,37880.08044396968,38191.0,1.0,2.0925361586998226,1,2.0925361586998226,1,310.91955603031965,1.2401640312467306,beyond_stop
control,2023-12-01T01:00:00+00:00_L::control2,2023-12-01T01:00:00+00:00_L,True,2023H2,2023-12-01 03:00:00+00:00,2023-12-01 04:00:00+00:00,1.0,37805.87625,38050.6,179.94441571926458,37746.978715265475,38050.6,1.0,1.3599963578852956,1,1.3599963578852956,1,303.6212847345232,0.8060164497820896,inside
control,2023-12-08T11:00:00+00:00_L::control0,2023-12-08T11:00:00+00:00_L,True,2023H2,2023-12-27 15:00:00+00:00,2023-12-27 16:00:00+00:00,1.0,42672.157499999994,42994.1,274.57048252573975,42674.78827413048,42995.9,1.0,1.1790870490590997,1,1.172531355295353,1,321.11172586952307,1.0081927065209493,beyond_stop
control,2023-12-08T11:00:00+00:00_L::control1,2023-12-08T11:00:00+00:00_L,True,2023H2,2023-12-27 14:00:00+00:00,2023-12-27 15:00:00+00:00,1.0,42689.815,42934.3,271.0451350277196,42617.311187886415,42934.3,1.0,0.9020084421548362,1,0.9020084421548362,1,316.9888121135882,0.7712732773432805,inside
control,2023-12-08T11:00:00+00:00_L::control2,2023-12-08T11:00:00+00:00_L,True,2023H2,2023-12-08 13:00:00+00:00,2023-12-08 14:00:00+00:00,1.0,43517.66499999999,43578.6,256.37254059208345,43278.77086972428,43578.6,1.0,0.2376814609680026,1,0.2376814609680026,1,299.8291302757207,0.20323242089242485,inside
control,2023-12-16T15:00:00+00:00_L::control0,2023-12-16T15:00:00+00:00_L,True,2023H2,2023-12-27 16:00:00+00:00,2023-12-27 17:00:00+00:00,1.0,42661.05875,43108.0,278.15116234532957,42735.26348414943,43107.9,1.0,1.6064691092149515,1,1.606828625958133,1,372.6365158505723,1.1991343601419588,beyond_stop
control,2023-12-16T15:00:00+00:00_L::control1,2023-12-16T15:00:00+00:00_L,True,2023H2,2023-12-27 11:00:00+00:00,2023-12-27 12:00:00+00:00,1.0,42731.880000000005,43050.1,261.38973623853605,42699.91861024869,43050.1,1.0,1.2174158196846578,1,1.2174158196846578,1,350.1813897513057,0.9087290453270221,inside
control,2023-12-16T15:00:00+00:00_L::control2,2023-12-16T15:00:00+00:00_L,True,2023H2,2023-12-08 14:00:00+00:00,2023-12-08 15:00:00+00:00,1.0,43518.71625,44000.4,273.43164483550635,43634.186177704,44000.5,1.0,1.7619897297909262,1,1.7616240076739462,1,366.31382229599694,1.3152213230182204,beyond_stop
control,2023-12-20T04:00:00+00:00_L::control0,2023-12-20T04:00:00+00:00_L,True,2023H2,2023-12-19 00:00:00+00:00,2023-12-19 01:00:00+00:00,1.0,41629.721249999995,42717.4,349.26910061936127,42234.47241631785,42717.4,1.0,3.1141568151067998,1,3.1141568151067998,1,482.92758368215436,2.2522605598686978,beyond_stop
control,2023-12-20T04:00:00+00:00_L::control1,2023-12-20T04:00:00+00:00_L,True,2023H2,2023-12-04 03:00:00+00:00,2023-12-04 04:00:00+00:00,1.0,39503.32375,40711.3,260.3711451784849,40351.28988808737,40711.3,1.0,4.639439785740965,1,4.639439785740965,1,360.0101119126339,3.3553953348208942,beyond_stop
control,2023-12-20T04:00:00+00:00_L::control2,2023-12-20T04:00:00+00:00_L,True,2023H2,2023-12-05 03:00:00+00:00,2023-12-05 04:00:00+00:00,1.0,40950.1375,41827.9,319.77534913799525,41385.75285212325,41827.9,1.0,2.7449348499380934,1,2.7449348499380934,1,442.14714787674893,1.9852270996548094,beyond_stop
control,2023-12-22T18:00:00+00:00_L::control0,2023-12-22T18:00:00+00:00_L,True,2023H2,2023-12-02 21:00:00+00:00,2023-12-02 22:00:00+00:00,1.0,38725.57625,39569.9,210.55015313044757,39344.29404242936,39568.1,1.0,4.001534729248141,1,4.010083761263748,1,223.80595757063566,3.7645278041094614,beyond_stop
control,2023-12-22T18:00:00+00:00_L::control1,2023-12-22T18:00:00+00:00_L,True,2023H2,2023-12-02 20:00:00+00:00,2023-12-02 21:00:00+00:00,1.0,38689.94375,39589.0,201.70785721740504,39372.59303110032,39587.0,1.0,4.447304445027816,1,4.45721977518694,1,214.4069688996824,4.183895022646022,beyond_stop
control,2023-12-22T18:00:00+00:00_L::control2,2023-12-22T18:00:00+00:00_L,True,2023H2,2023-12-01 17:00:00+00:00,2023-12-01 18:00:00+00:00,1.0,38007.45875,38798.1,226.01604766815024,38557.8544469922,38798.1,1.0,3.4981642151395618,1,3.4981642151395618,1,240.24555300780048,3.2909714252830704,beyond_stop
control,2023-12-22T19:00:00+00:00_S::control0,2023-12-22T19:00:00+00:00_S,True,2023H2,2023-12-22 21:00:00+00:00,2023-12-22 22:00:00+00:00,-1.0,43806.87,43716.0,270.67200472116616,44011.35339599198,43716.1,1.0,0.33535052911552915,1,0.3357199799573388,1,295.25339599198196,0.30743084154896244,inside
control,2023-12-22T19:00:00+00:00_S::control1,2023-12-22T19:00:00+00:00_S,True,2023H2,2023-12-28 20:00:00+00:00,2023-12-28 21:00:00+00:00,-1.0,42973.947499999995,42524.9,277.7279145678936,42829.25009645499,42526.3,1.0,1.6118203339281532,1,1.6168612388086714,1,302.95009645498794,1.4776278510493985,beyond_stop
control,2023-12-22T19:00:00+00:00_S::control2,2023-12-22T19:00:00+00:00_S,True,2023H2,2023-12-28 18:00:00+00:00,2023-12-28 19:00:00+00:00,-1.0,42958.22,42499.8,274.5063387887992,42799.23594954422,42499.8,1.0,1.6699796515544192,1,1.6699796515544192,1,299.4359495442186,1.5309451009398656,beyond_stop
control,2023-12-24T13:00:00+00:00_L::control0,2023-12-24T13:00:00+00:00_L,True,2023H2,2023-12-25 14:00:00+00:00,2023-12-25 15:00:00+00:00,1.0,43472.19375,43699.9,226.1513986275659,43499.02200225061,43699.9,1.0,1.006875267550291,1,1.006875267550291,1,200.8779977493905,1.1335549564969407,beyond_stop
control,2023-12-24T13:00:00+00:00_L::control1,2023-12-24T13:00:00+00:00_L,True,2023H2,2023-12-25 15:00:00+00:00,2023-12-25 16:00:00+00:00,1.0,43471.06,43650.3,220.74772729702548,43456.32178984406,43652.4,1.0,0.8214807111286953,1,0.8119675894050323,1,196.078210155938,0.924835043403277,inside
control,2023-12-24T13:00:00+00:00_L::control2,2023-12-24T13:00:00+00:00_L,True,2023H2,2023-12-23 16:00:00+00:00,2023-12-23 17:00:00+00:00,1.0,43737.65875,43800.0,184.83668699212015,43635.81961544817,43800.0,1.0,0.33727746917826634,1,0.33727746917826634,1,164.18038455182977,0.3797119258197211,inside
control,2023-12-25T21:00:00+00:00_L::control0,2023-12-25T21:00:00+00:00_L,True,2023H2,2023-12-23 22:00:00+00:00,2023-12-23 23:00:00+00:00,1.0,43689.325,43738.5,161.89405567670428,43595.25853748805,43738.6,1.0,0.3043657149364495,1,0.3037480270319705,1,143.3414625119476,0.3437595733746218,inside
control,2023-12-25T21:00:00+00:00_L::control1,2023-12-25T21:00:00+00:00_L,True,2023H2,2023-12-16 17:00:00+00:00,2023-12-16 18:00:00+00:00,1.0,42354.02375,42512.7,222.52824705016303,42315.67285005888,42512.7,1.0,0.7130611601152257,1,0.7130611601152257,1,197.0271499411174,0.8053522067766703,inside
control,2023-12-25T21:00:00+00:00_L::control2,2023-12-25T21:00:00+00:00_L,True,2023H2,2023-12-23 18:00:00+00:00,2023-12-23 19:00:00+00:00,1.0,43723.76625,43803.4,176.99949031463444,43645.184142215614,43801.9,1.0,0.44143488696555144,1,0.44990948764001437,1,156.71585778438748,0.49856952005137034,inside
control,2023-12-26T05:00:00+00:00_S::control0,2023-12-26T05:00:00+00:00_S,True,2023H2,2023-12-18 07:00:00+00:00,2023-12-18 08:00:00+00:00,-1.0,41871.713749999995,41133.1,272.1276926426538,41913.51711601856,41133.5,1.0,2.7127476179698675,1,2.714217516149347,1,780.0171160185564,0.946407117023357,inside
control,2023-12-26T05:00:00+00:00_S::control1,2023-12-26T05:00:00+00:00_S,True,2023H2,2023-12-18 09:00:00+00:00,2023-12-18 10:00:00+00:00,-1.0,41796.7875,41057.6,277.5886737582067,41853.970277587745,41058.3,1.0,2.6603661093292814,1,2.6628878260496625,1,795.670277587742,0.928132570489991,inside
