candidate_id,side,signal_i,signal_time,ema7_adjacent_directional_cross_count_8,ema7_adjacent_opposite_cross_count_8,ema7_adjacent_cross_imbalance_8,ema7_adjacent_cross_churn_8,ema7_adjacent_directional_cross_breadth_8,ema7_adjacent_opposite_cross_breadth_8,ema7_adjacent_current_alignment_8,ema7_adjacent_directional_cross_count_16,ema7_adjacent_opposite_cross_count_16,ema7_adjacent_cross_imbalance_16,ema7_adjacent_cross_churn_16,ema7_adjacent_directional_cross_breadth_16,ema7_adjacent_opposite_cross_breadth_16,ema7_adjacent_current_alignment_16,ema7_adjacent_directional_cross_count_32,ema7_adjacent_opposite_cross_count_32,ema7_adjacent_cross_imbalance_32,ema7_adjacent_cross_churn_32,ema7_adjacent_directional_cross_breadth_32,ema7_adjacent_opposite_cross_breadth_32,ema7_adjacent_current_alignment_32,ma6_directional_pairs_directional_cross_count_8,ma6_directional_pairs_opposite_cross_count_8,ma6_directional_pairs_cross_imbalance_8,ma6_directional_pairs_cross_churn_8,ma6_directional_pairs_directional_cross_breadth_8,ma6_directional_pairs_opposite_cross_breadth_8,ma6_directional_pairs_current_alignment_8,ma6_directional_pairs_directional_cross_count_16,ma6_directional_pairs_opposite_cross_count_16,ma6_directional_pairs_cross_imbalance_16,ma6_directional_pairs_cross_churn_16,ma6_directional_pairs_directional_cross_breadth_16,ma6_directional_pairs_opposite_cross_breadth_16,ma6_directional_pairs_current_alignment_16,ma6_directional_pairs_directional_cross_count_32,ma6_directional_pairs_opposite_cross_count_32,ma6_directional_pairs_cross_imbalance_32,ma6_directional_pairs_cross_churn_32,ma6_directional_pairs_directional_cross_breadth_32,ma6_directional_pairs_opposite_cross_breadth_32,ma6_directional_pairs_current_alignment_32,ma6_bandwidth,ma6_bandwidth_change_4,start_label
pine-v9|short|45738|2023-04-25T02:00:00+00:00,short,45738,2023-04-25 02:00:00+00:00,3.0,1.0,2.0,4.0,3.0,1.0,6.0,3.0,3.0,0.0,6.0,3.0,3.0,6.0,4.0,4.0,0.0,8.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.005314571944042725,3.573849307725134e-05,1
pine-v9|long|45944|2023-04-27T05:30:00+00:00,long,45944,2023-04-27 05:30:00+00:00,1.0,0.0,1.0,1.0,1.0,0.0,6.0,2.0,0.0,2.0,2.0,2.0,0.0,6.0,4.0,0.0,4.0,4.0,4.0,0.0,6.0,2.0,0.0,2.0,2.0,2.0,0.0,11.0,5.0,0.0,5.0,5.0,5.0,0.0,11.0,7.0,3.0,4.0,10.0,7.0,3.0,11.0,0.007382387228758001,-0.001051062905979127,0
pine-v9|long|46039|2023-04-28T05:15:00+00:00,long,46039,2023-04-28 05:15:00+00:00,3.0,1.0,2.0,4.0,3.0,1.0,6.0,3.0,1.0,2.0,4.0,3.0,1.0,6.0,3.0,3.0,0.0,6.0,3.0,3.0,6.0,0.0,1.0,-1.0,1.0,0.0,1.0,11.0,0.0,1.0,-1.0,1.0,0.0,1.0,11.0,2.0,1.0,1.0,3.0,2.0,1.0,11.0,0.004741602536313549,4.168218338206336e-05,0
pine-v9|long|46533|2023-05-03T08:45:00+00:00,long,46533,2023-05-03 08:45:00+00:00,2.0,0.0,2.0,2.0,2.0,0.0,5.0,3.0,0.0,3.0,3.0,3.0,0.0,5.0,3.0,2.0,1.0,5.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-2.0,2.0,0.0,2.0,10.0,0.00779292658995626,-0.00039730919050595236,0
pine-v9|long|46569|2023-05-03T17:45:00+00:00,long,46569,2023-05-03 17:45:00+00:00,4.0,0.0,4.0,4.0,4.0,0.0,5.0,4.0,0.0,4.0,4.0,4.0,0.0,5.0,4.0,4.0,0.0,8.0,4.0,4.0,5.0,5.0,1.0,4.0,6.0,5.0,1.0,8.0,5.0,6.0,-1.0,11.0,5.0,6.0,8.0,7.0,9.0,-2.0,16.0,6.0,9.0,8.0,0.0023454972784267476,-0.0012521000937660218,1
pine-v9|long|46698|2023-05-05T02:00:00+00:00,long,46698,2023-05-05 02:00:00+00:00,3.0,0.0,3.0,3.0,3.0,0.0,5.0,4.0,1.0,3.0,5.0,4.0,1.0,5.0,4.0,1.0,3.0,5.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,1.0,0.0,1.0,1.0,0.0,3.0,-3.0,3.0,0.0,3.0,1.0,0.006498672458297948,-0.0015897142033997362,1
pine-v9|short|46976|2023-05-07T23:30:00+00:00,short,46976,2023-05-07 23:30:00+00:00,3.0,0.0,3.0,3.0,3.0,0.0,5.0,3.0,2.0,1.0,5.0,3.0,2.0,5.0,5.0,2.0,3.0,7.0,3.0,2.0,5.0,0.0,1.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,1.0,0.0,1.0,1.0,0.004046695809952133,-0.0010411535183666339,1
pine-v9|short|47049|2023-05-08T17:45:00+00:00,short,47049,2023-05-08 17:45:00+00:00,2.0,0.0,2.0,2.0,2.0,0.0,6.0,4.0,2.0,2.0,6.0,2.0,2.0,6.0,5.0,5.0,0.0,10.0,2.0,2.0,6.0,1.0,0.0,1.0,1.0,1.0,0.0,11.0,1.0,2.0,-1.0,3.0,1.0,2.0,11.0,1.0,2.0,-1.0,3.0,1.0,2.0,11.0,0.013421296885108574,0.0006217206070868626,0
pine-v9|short|47243|2023-05-10T18:15:00+00:00,short,47243,2023-05-10 18:15:00+00:00,3.0,0.0,3.0,3.0,3.0,0.0,4.0,3.0,0.0,3.0,3.0,3.0,0.0,4.0,3.0,5.0,-2.0,8.0,3.0,5.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,10.0,-9.0,11.0,1.0,10.0,2.0,0.006615818746932635,-0.00481799282674092,1
pine-v9|long|47659|2023-05-15T02:15:00+00:00,long,47659,2023-05-15 02:15:00+00:00,6.0,2.0,4.0,8.0,6.0,2.0,6.0,6.0,2.0,4.0,8.0,6.0,2.0,6.0,6.0,4.0,2.0,10.0,6.0,4.0,6.0,8.0,1.0,7.0,9.0,8.0,1.0,10.0,8.0,2.0,6.0,10.0,8.0,2.0,10.0,8.0,10.0,-2.0,18.0,8.0,10.0,10.0,0.0021086116494302325,-0.0005638166026123419,0
pine-v9|long|47717|2023-05-15T16:45:00+00:00,long,47717,2023-05-15 16:45:00+00:00,2.0,0.0,2.0,2.0,2.0,0.0,6.0,2.0,1.0,1.0,3.0,2.0,1.0,6.0,2.0,2.0,0.0,4.0,2.0,2.0,6.0,0.0,1.0,-1.0,1.0,0.0,1.0,11.0,0.0,1.0,-1.0,1.0,0.0,1.0,11.0,0.0,1.0,-1.0,1.0,0.0,1.0,11.0,0.00710706994014682,0.0007603920148657305,0
pine-v9|long|47973|2023-05-18T08:45:00+00:00,long,47973,2023-05-18 08:45:00+00:00,2.0,0.0,2.0,2.0,2.0,0.0,6.0,2.0,2.0,0.0,4.0,2.0,2.0,6.0,4.0,3.0,1.0,7.0,2.0,2.0,6.0,1.0,2.0,-1.0,3.0,1.0,2.0,11.0,2.0,2.0,0.0,4.0,2.0,2.0,11.0,3.0,2.0,1.0,5.0,3.0,2.0,11.0,0.004595362822200319,0.0005222191894292015,0
pine-v9|long|48813|2023-05-27T02:45:00+00:00,long,48813,2023-05-27 02:45:00+00:00,2.0,0.0,2.0,2.0,2.0,0.0,6.0,2.0,1.0,1.0,3.0,2.0,1.0,6.0,2.0,2.0,0.0,4.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0060819310907015735,-0.00012226835568513936,0
pine-v9|long|49165|2023-05-30T18:45:00+00:00,long,49165,2023-05-30 18:45:00+00:00,3.0,0.0,3.0,3.0,3.0,0.0,6.0,3.0,1.0,2.0,4.0,3.0,1.0,6.0,3.0,3.0,0.0,6.0,3.0,3.0,6.0,1.0,3.0,-2.0,4.0,1.0,3.0,10.0,1.0,3.0,-2.0,4.0,1.0,3.0,10.0,1.0,3.0,-2.0,4.0,1.0,3.0,10.0,0.002898568249188936,0.0001455800350787591,0
pine-v9|short|49377|2023-06-01T23:45:00+00:00,short,49377,2023-06-01 23:45:00+00:00,2.0,0.0,2.0,2.0,2.0,0.0,5.0,4.0,1.0,3.0,5.0,3.0,1.0,5.0,4.0,2.0,2.0,6.0,3.0,2.0,5.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,9.0,-7.0,11.0,2.0,8.0,3.0,0.0015622678060841855,-0.0012038911430620352,0
pine-v9|long|49443|2023-06-02T16:15:00+00:00,long,49443,2023-06-02 16:15:00+00:00,1.0,0.0,1.0,1.0,1.0,0.0,5.0,1.0,2.0,-1.0,3.0,1.0,2.0,5.0,2.0,2.0,0.0,4.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.006781551384881473,-0.0007160909492607967,0
pine-v9|long|49647|2023-06-04T19:15:00+00:00,long,49647,2023-06-04 19:15:00+00:00,3.0,1.0,2.0,4.0,3.0,1.0,6.0,3.0,3.0,0.0,6.0,3.0,3.0,6.0,3.0,3.0,0.0,6.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,2.0,2.0,2.0,0.0,12.0,0.0025123366795383887,3.697949227754243e-05,0
pine-v9|short|50053|2023-06-09T00:45:00+00:00,short,50053,2023-06-09 00:45:00+00:00,4.0,0.0,4.0,4.0,4.0,0.0,5.0,4.0,1.0,3.0,5.0,4.0,1.0,5.0,6.0,3.0,3.0,9.0,4.0,3.0,5.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,3.0,1.0,2.0,1.0,1.0,3.0,-2.0,4.0,1.0,3.0,1.0,0.0033407537156141657,-2.8934979186883043e-05,1
pine-v9|short|50693|2023-06-15T16:45:00+00:00,short,50693,2023-06-15 16:45:00+00:00,1.0,0.0,1.0,1.0,1.0,0.0,5.0,1.0,1.0,0.0,2.0,1.0,1.0,5.0,2.0,3.0,-1.0,5.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.019157820806129117,-0.002339581369548663,0
pine-v9|long|51083|2023-06-19T18:15:00+00:00,long,51083,2023-06-19 18:15:00+00:00,4.0,0.0,4.0,4.0,4.0,0.0,5.0,4.0,2.0,2.0,6.0,4.0,2.0,5.0,7.0,4.0,3.0,11.0,4.0,3.0,5.0,3.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,2.0,1.0,5.0,3.0,2.0,3.0,6.0,3.0,3.0,9.0,4.0,3.0,3.0,0.002434276078792094,-0.0011833829566326357,0
pine-v9|long|51174|2023-06-20T17:00:00+00:00,long,51174,2023-06-20 17:00:00+00:00,5.0,0.0,5.0,5.0,5.0,0.0,6.0,6.0,4.0,2.0,10.0,5.0,4.0,6.0,8.0,4.0,4.0,12.0,5.0,4.0,6.0,7.0,0.0,7.0,7.0,7.0,0.0,9.0,7.0,6.0,1.0,13.0,7.0,6.0,9.0,9.0,6.0,3.0,15.0,7.0,6.0,9.0,0.0017259296600221725,-3.518468462873343e-05,1
pine-v9|long|51414|2023-06-23T05:00:00+00:00,long,51414,2023-06-23 05:00:00+00:00,2.0,0.0,2.0,2.0,2.0,0.0,4.0,2.0,0.0,2.0,2.0,2.0,0.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,3.0,-2.0,4.0,1.0,3.0,3.0,0.00839665889046534,-0.0007987495168259983,0
pine-v9|long|51456|2023-06-23T15:30:00+00:00,long,51456,2023-06-23 15:30:00+00:00,3.0,0.0,3.0,3.0,3.0,0.0,5.0,3.0,0.0,3.0,3.0,3.0,0.0,5.0,6.0,3.0,3.0,9.0,3.0,3.0,5.0,4.0,0.0,4.0,4.0,4.0,0.0,5.0,4.0,4.0,0.0,8.0,4.0,4.0,5.0,5.0,5.0,0.0,10.0,4.0,5.0,5.0,0.002294940800331262,-0.001595804570289342,1
pine-v9|short|51723|2023-06-26T10:15:00+00:00,short,51723,2023-06-26 10:15:00+00:00,3.0,0.0,3.0,3.0,3.0,0.0,5.0,3.0,3.0,0.0,6.0,3.0,3.0,5.0,3.0,3.0,0.0,6.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1.0,1.0,1.0,0.0,12.0,0.005776664394979442,-8.992112576576214e-05,0
pine-v9|short|51749|2023-06-26T16:45:00+00:00,short,51749,2023-06-26 16:45:00+00:00,4.0,0.0,4.0,4.0,4.0,0.0,6.0,4.0,3.0,1.0,7.0,4.0,3.0,6.0,7.0,3.0,4.0,10.0,4.0,3.0,6.0,2.0,1.0,1.0,3.0,2.0,1.0,11.0,3.0,4.0,-1.0,7.0,2.0,3.0,11.0,5.0,6.0,-1.0,11.0,4.0,4.0,11.0,0.0042235438195683235,7.075126332636329e-05,0
pine-v9|long|52080|2023-06-30T03:30:00+00:00,long,52080,2023-06-30 03:30:00+00:00,5.0,0.0,5.0,5.0,5.0,0.0,5.0,6.0,3.0,3.0,9.0,5.0,2.0,5.0,9.0,5.0,4.0,14.0,5.0,2.0,5.0,7.0,0.0,7.0,7.0,7.0,0.0,12.0,7.0,0.0,7.0,7.0,7.0,0.0,12.0,7.0,4.0,3.0,11.0,7.0,4.0,12.0,0.004243283708911221,0.0007424924280386835,1
pine-v9|long|52137|2023-06-30T17:45:00+00:00,long,52137,2023-06-30 17:45:00+00:00,4.0,0.0,4.0,4.0,4.0,0.0,6.0,4.0,2.0,2.0,6.0,4.0,2.0,6.0,4.0,4.0,0.0,8.0,4.0,4.0,6.0,4.0,2.0,2.0,6.0,4.0,2.0,10.0,4.0,6.0,-2.0,10.0,4.0,6.0,10.0,4.0,6.0,-2.0,10.0,4.0,6.0,10.0,0.011163740277446623,0.0050581418842106755,1
pine-v9|long|52344|2023-07-02T21:30:00+00:00,long,52344,2023-07-02 21:30:00+00:00,3.0,0.0,3.0,3.0,3.0,0.0,5.0,3.0,0.0,3.0,3.0,3.0,0.0,5.0,9.0,7.0,2.0,16.0,4.0,4.0,5.0,5.0,1.0,4.0,6.0,5.0,1.0,5.0,5.0,6.0,-1.0,11.0,5.0,6.0,5.0,9.0,8.0,1.0,17.0,7.0,8.0,5.0,0.0019200130370186316,-0.0003366995394977609,1
pine-v9|long|52495|2023-07-04T11:15:00+00:00,long,52495,2023-07-04 11:15:00+00:00,2.0,0.0,2.0,2.0,2.0,0.0,4.0,2.0,0.0,2.0,2.0,2.0,0.0,4.0,4.0,3.0,1.0,7.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,-1.0,1.0,0.0,1.0,4.0,1.0,5.0,-4.0,6.0,1.0,5.0,4.0,0.0027349131887495284,-1.3352759428742877e-05,0
pine-v9|short|52646|2023-07-06T01:00:00+00:00,short,52646,2023-07-06 01:00:00+00:00,2.0,2.0,0.0,4.0,2.0,2.0,6.0,4.0,3.0,1.0,7.0,2.0,2.0,6.0,5.0,4.0,1.0,9.0,2.0,2.0,6.0,1.0,2.0,-1.0,3.0,1.0,2.0,11.0,1.0,2.0,-1.0,3.0,1.0,2.0,11.0,1.0,2.0,-1.0,3.0,1.0,2.0,11.0,0.007366794252838791,-9.054547866167023e-05,0
pine-v9|short|52849|2023-07-08T03:45:00+00:00,short,52849,2023-07-08 03:45:00+00:00,2.0,0.0,2.0,2.0,2.0,0.0,4.0,2.0,0.0,2.0,2.0,2.0,0.0,4.0,2.0,4.0,-2.0,6.0,2.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,5.0,3.0,6.0,-3.0,9.0,3.0,6.0,5.0,0.004350956706298189,3.4297959645893106e-05,0
pine-v9|long|53016|2023-07-09T21:30:00+00:00,long,53016,2023-07-09 21:30:00+00:00,3.0,0.0,3.0,3.0,3.0,0.0,5.0,4.0,1.0,3.0,5.0,3.0,1.0,5.0,4.0,4.0,0.0,8.0,3.0,3.0,5.0,3.0,0.0,3.0,3.0,3.0,0.0,11.0,5.0,3.0,2.0,8.0,4.0,3.0,11.0,5.0,6.0,-1.0,11.0,4.0,5.0,11.0,0.0016718859062511279,7.759570429315436e-05,0
pine-v9|short|53019|2023-07-09T22:15:00+00:00,short,53019,2023-07-09 22:15:00+00:00,3.0,1.0,2.0,4.0,3.0,1.0,4.0,4.0,4.0,0.0,8.0,3.0,3.0,4.0,5.0,4.0,1.0,9.0,3.0,3.0,4.0,2.0,2.0,0.0,4.0,2.0,2.0,3.0,3.0,5.0,-2.0,8.0,2.0,4.0,3.0,8.0,5.0,3.0,13.0,5.0,4.0,3.0,0.0013654573204007513,-0.00027328107562361675,0
pine-v9|long|53150|2023-07-11T07:00:00+00:00,long,53150,2023-07-11 07:00:00+00:00,3.0,1.0,2.0,4.0,3.0,1.0,6.0,3.0,1.0,2.0,4.0,3.0,1.0,6.0,5.0,4.0,1.0,9.0,3.0,3.0,6.0,1.0,2.0,-1.0,3.0,1.0,2.0,11.0,1.0,2.0,-1.0,3.0,1.0,2.0,11.0,1.0,2.0,-1.0,3.0,1.0,2.0,11.0,0.00527308851819413,7.271512080928022e-05,0
pine-v9|short|53683|2023-07-16T20:15:00+00:00,short,53683,2023-07-16 20:15:00+00:00,3.0,0.0,3.0,3.0,3.0,0.0,5.0,3.0,0.0,3.0,3.0,3.0,0.0,5.0,3.0,1.0,2.0,4.0,3.0,1.0,5.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,7.0,-6.0,8.0,1.0,7.0,3.0,0.0013457900329125758,-0.0010562945511022556,1
pine-v9|short|53735|2023-07-17T09:15:00+00:00,short,53735,2023-07-17 09:15:00+00:00,3.0,0.0,3.0,3.0,3.0,0.0,6.0,3.0,0.0,3.0,3.0,3.0,0.0,6.0,3.0,3.0,0.0,6.0,3.0,3.0,6.0,5.0,2.0,3.0,7.0,5.0,2.0,9.0,6.0,8.0,-2.0,14.0,6.0,8.0,9.0,6.0,8.0,-2.0,14.0,6.0,8.0,9.0,0.001108048049677069,0.00031078939753523326,1
pine-v9|short|53823|2023-07-18T07:15:00+00:00,short,53823,2023-07-18 07:15:00+00:00,1.0,0.0,1.0,1.0,1.0,0.0,6.0,2.0,0.0,2.0,2.0,2.0,0.0,6.0,3.0,0.0,3.0,3.0,3.0,0.0,6.0,2.0,0.0,2.0,2.0,2.0,0.0,10.0,2.0,0.0,2.0,2.0,2.0,0.0,10.0,2.0,4.0,-2.0,6.0,2.0,4.0,10.0,0.004372233470947487,-3.59391789478249e-05,0
pine-v9|short|53974|2023-07-19T21:00:00+00:00,short,53974,2023-07-19 21:00:00+00:00,5.0,0.0,5.0,5.0,5.0,0.0,6.0,5.0,4.0,1.0,9.0,5.0,4.0,6.0,10.0,8.0,2.0,18.0,5.0,5.0,6.0,4.0,4.0,0.0,8.0,4.0,4.0,4.0,4.0,6.0,-2.0,10.0,4.0,6.0,4.0,11.0,8.0,3.0,19.0,6.0,6.0,4.0,0.001380861820230104,-0.0006812108443832788,0
pine-v9|short|54048|2023-07-20T15:30:00+00:00,short,54048,2023-07-20 15:30:00+00:00,2.0,0.0,2.0,2.0,2.0,0.0,4.0,3.0,0.0,3.0,3.0,3.0,0.0,4.0,3.0,1.0,2.0,4.0,3.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,-5.0,9.0,2.0,7.0,2.0,0.003480414458069384,-0.002966226136652774,1
pine-v9|short|54113|2023-07-21T07:45:00+00:00,short,54113,2023-07-21 07:45:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,3.0,3.0,3.0,0.0,6.0,5.0,3.0,2.0,8.0,3.0,3.0,6.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0,1.0,1.0,0.0,2.0,1.0,1.0,10.0,3.0,3.0,0.0,6.0,3.0,3.0,10.0,0.003780403450076771,-0.00018903263154435284,0
pine-v9|short|54193|2023-07-22T03:45:00+00:00,short,54193,2023-07-22 03:45:00+00:00,3.0,3.0,0.0,6.0,2.0,2.0,4.0,6.0,6.0,0.0,12.0,3.0,3.0,4.0,8.0,6.0,2.0,14.0,3.0,3.0,4.0,2.0,0.0,2.0,2.0,2.0,0.0,6.0,2.0,0.0,2.0,2.0,2.0,0.0,6.0,3.0,2.0,1.0,5.0,3.0,2.0,6.0,0.0005729392448919275,3.551276505703283e-06,1
pine-v9|short|54380|2023-07-24T02:30:00+00:00,short,54380,2023-07-24 02:30:00+00:00,3.0,0.0,3.0,3.0,3.0,0.0,4.0,3.0,2.0,1.0,5.0,3.0,2.0,4.0,5.0,3.0,2.0,8.0,3.0,3.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,-1.0,5.0,2.0,3.0,2.0,0.0025639522698125907,-0.0009247894567461033,1
pine-v9|short|55026|2023-07-30T20:00:00+00:00,short,55026,2023-07-30 20:00:00+00:00,5.0,1.0,4.0,6.0,4.0,1.0,4.0,6.0,2.0,4.0,8.0,4.0,1.0,4.0,8.0,7.0,1.0,15.0,4.0,4.0,4.0,10.0,0.0,10.0,10.0,10.0,0.0,12.0,12.0,0.0,12.0,12.0,12.0,0.0,12.0,14.0,10.0,4.0,24.0,12.0,8.0,12.0,0.0015998761619605494,0.0009277699966533342,0
pine-v9|short|55060|2023-07-31T04:30:00+00:00,short,55060,2023-07-31 04:30:00+00:00,2.0,1.0,1.0,3.0,2.0,1.0,5.0,2.0,2.0,0.0,4.0,2.0,2.0,5.0,3.0,3.0,0.0,6.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.002758024140113792,-0.0005671123988789258,1
pine-v9|short|55348|2023-08-03T04:30:00+00:00,short,55348,2023-08-03 04:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0,4.0,2.0,2.0,6.0,4.0,3.0,1.0,7.0,2.0,2.0,6.0,0.0,1.0,-1.0,1.0,0.0,1.0,11.0,0.0,1.0,-1.0,1.0,0.0,1.0,11.0,1.0,1.0,0.0,2.0,1.0,1.0,11.0,0.005891705020577333,-3.713942628244711e-05,0
pine-v9|short|55422|2023-08-03T23:00:00+00:00,short,55422,2023-08-03 23:00:00+00:00,3.0,0.0,3.0,3.0,3.0,0.0,5.0,4.0,1.0,3.0,5.0,3.0,1.0,5.0,4.0,2.0,2.0,6.0,3.0,2.0,5.0,3.0,1.0,2.0,4.0,3.0,1.0,4.0,3.0,2.0,1.0,5.0,3.0,2.0,4.0,3.0,8.0,-5.0,11.0,3.0,8.0,4.0,0.001747545164795397,-0.0013461094361641437,1
pine-v9|short|55712|2023-08-06T23:30:00+00:00,short,55712,2023-08-06 23:30:00+00:00,3.0,0.0,3.0,3.0,3.0,0.0,6.0,5.0,2.0,3.0,7.0,3.0,2.0,6.0,5.0,5.0,0.0,10.0,3.0,3.0,6.0,3.0,0.0,3.0,3.0,3.0,0.0,11.0,3.0,4.0,-1.0,7.0,3.0,4.0,11.0,3.0,4.0,-1.0,7.0,3.0,4.0,11.0,0.0012129719771348693,0.00022037121573743315,0
pine-v9|long|55938|2023-08-09T08:00:00+00:00,long,55938,2023-08-09 08:00:00+00:00,2.0,1.0,1.0,3.0,2.0,1.0,6.0,3.0,1.0,2.0,4.0,2.0,1.0,6.0,4.0,3.0,1.0,7.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,-2.0,2.0,0.0,2.0,10.0,0.0,2.0,-2.0,2.0,0.0,2.0,10.0,0.005991229859269785,-0.0002633421963264956,0
pine-v9|short|56164|2023-08-11T16:30:00+00:00,short,56164,2023-08-11 16:30:00+00:00,4.0,0.0,4.0,4.0,4.0,0.0,5.0,4.0,1.0,3.0,5.0,4.0,1.0,5.0,6.0,4.0,2.0,10.0,4.0,4.0,5.0,4.0,2.0,2.0,6.0,4.0,2.0,10.0,4.0,6.0,-2.0,10.0,4.0,6.0,10.0,4.0,6.0,-2.0,10.0,4.0,6.0,10.0,0.0012436697747032887,0.00044150731773034393,0
pine-v9|short|57076|2023-08-21T04:30:00+00:00,short,57076,2023-08-21 04:30:00+00:00,2.0,0.0,2.0,2.0,2.0,0.0,4.0,3.0,1.0,2.0,4.0,3.0,1.0,4.0,4.0,1.0,3.0,5.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,2.0,0.0,2.0,0.0,0.0037467827463710255,-0.0008983404556899485,0
pine-v9|short|57156|2023-08-22T00:30:00+00:00,short,57156,2023-08-22 00:30:00+00:00,3.0,0.0,3.0,3.0,3.0,0.0,6.0,3.0,1.0,2.0,4.0,3.0,1.0,6.0,3.0,3.0,0.0,6.0,3.0,3.0,6.0,0.0,1.0,-1.0,1.0,0.0,1.0,9.0,0.0,3.0,-3.0,3.0,0.0,3.0,9.0,0.0,3.0,-3.0,3.0,0.0,3.0,9.0,0.00325208007150533,5.599376483595613e-05,1
pine-v9|short|57505|2023-08-25T15:45:00+00:00,short,57505,2023-08-25 15:45:00+00:00,4.0,0.0,4.0,4.0,4.0,0.0,6.0,4.0,2.0,2.0,6.0,4.0,2.0,6.0,5.0,5.0,0.0,10.0,4.0,4.0,6.0,5.0,2.0,3.0,7.0,4.0,2.0,12.0,5.0,5.0,0.0,10.0,4.0,4.0,12.0,5.0,5.0,0.0,10.0,4.0,4.0,12.0,0.0019307967701665868,0.00045735581919831856,1
pine-v9|short|57575|2023-08-26T09:15:00+00:00,short,57575,2023-08-26 09:15:00+00:00,4.0,0.0,4.0,4.0,4.0,0.0,6.0,5.0,2.0,3.0,7.0,4.0,2.0,6.0,6.0,2.0,4.0,8.0,4.0,2.0,6.0,5.0,2.0,3.0,7.0,5.0,2.0,8.0,7.0,4.0,3.0,11.0,5.0,3.0,8.0,8.0,8.0,0.0,16.0,6.0,6.0,8.0,0.0006893786513553407,-0.000227634087394243,0
pine-v9|short|58372|2023-09-03T16:30:00+00:00,short,58372,2023-09-03 16:30:00+00:00,3.0,0.0,3.0,3.0,3.0,0.0,6.0,6.0,4.0,2.0,10.0,3.0,3.0,6.0,8.0,7.0,1.0,15.0,4.0,3.0,6.0,2.0,2.0,0.0,4.0,2.0,2.0,12.0,3.0,2.0,1.0,5.0,3.0,2.0,12.0,8.0,2.0,6.0,10.0,8.0,2.0,12.0,0.0009536467331015573,0.00043969610922750264,0
