trade_id,candidate_signal_i,candidate_entry_time,candidate_project_net_return,direction,holding_bars,control_rank,control_signal_i,control_signal_time,stratum_month,stratum_hk_6h,stratum_atr_quintile,control_entry_i,control_exit_i,control_entry_price,control_exit_price,control_exit_reason,control_take_profit_price,control_intrabar_barrier_collision,control_gross_return,control_project_net_return,control_pine_net_return,arm,period
baseline_v9|2023|61225|61226|short,61225,2023-10-03 10:00:00+00:00,-0.0009999999999999992,short,334,1,61319,2023-10-04 09:15:00+00:00,2023-10,2,1,61320,61536,1646.24,1644.59376,stop,,False,0.0010000000000000009,-0.0009999999999999992,-0.0009989999999999995,baseline_v9,2023
baseline_v9|2023|61225|61226|short,61225,2023-10-03 10:00:00+00:00,-0.0009999999999999992,short,334,2,62182,2023-10-13 09:00:00+00:00,2023-10,2,1,62183,62229,1549.79,1562.2,stop,,False,-0.0080075365049459,-0.0100075365049459,-0.010015544041450846,baseline_v9,2023
baseline_v9|2023|61631|61632|long,61631,2023-10-07 15:30:00+00:00,-0.006678391072070465,long,13,0,61618,2023-10-07 12:00:00+00:00,2023-10,3,0,61619,61632,1639.01,1637.24,copied_horizon,,False,-0.0010799201957278903,-0.0030799201957278904,-0.0030788402755321624,baseline_v9,2023
baseline_v9|2023|61631|61632|long,61631,2023-10-07 15:30:00+00:00,-0.006678391072070465,long,13,1,61612,2023-10-07 10:30:00+00:00,2023-10,3,0,61613,61626,1639.3,1640.72,copied_horizon,,False,0.0008662233880314396,-0.0011337766119685604,-0.001134642835356592,baseline_v9,2023
baseline_v9|2023|61631|61632|long,61631,2023-10-07 15:30:00+00:00,-0.006678391072070465,long,13,2,62305,2023-10-14 15:45:00+00:00,2023-10,3,0,62306,62319,1556.02,1555.4,copied_horizon,,False,-0.00039845246205050255,-0.0023984524620505026,-0.002398054009588452,baseline_v9,2023
baseline_v9|2023|61767|61768|short,61767,2023-10-09 01:30:00+00:00,0.03986890590876935,short,643,0,62818,2023-10-20 00:00:00+00:00,2023-10,1,1,62819,62827,1565.71,1578.1000000000001,stop,,False,-0.007913342828493208,-0.009913342828493208,-0.009921256171321701,baseline_v9,2023
baseline_v9|2023|61767|61768|short,61767,2023-10-09 01:30:00+00:00,0.03986890590876935,short,643,1,61764,2023-10-09 00:30:00+00:00,2023-10,1,1,61765,62408,1627.51,1556.38,copied_horizon,,False,0.04370480058494253,0.041704800584942525,0.04174850538552747,baseline_v9,2023
baseline_v9|2023|61767|61768|short,61767,2023-10-09 01:30:00+00:00,0.03986890590876935,short,643,2,61483,2023-10-06 02:15:00+00:00,2023-10,1,1,61484,61507,1624.72,1637.64,stop,,False,-0.007952139445565942,-0.009952139445565942,-0.009960091585011509,baseline_v9,2023
baseline_v9|2023|62410|62411|long,62410,2023-10-15 18:15:00+00:00,-0.0010000000000001102,long,194,0,62411,2023-10-15 18:15:00+00:00,2023-10,0,0,62412,62605,1559.41,1560.96941,stop,,False,0.0009999999999998899,-0.0010000000000001102,-0.0010010000000001099,baseline_v9,2023
baseline_v9|2023|62410|62411|long,62410,2023-10-15 18:15:00+00:00,-0.0010000000000001102,long,194,1,62403,2023-10-15 16:15:00+00:00,2023-10,0,0,62404,62598,1553.88,1571.79,copied_horizon,,False,0.0115259865626689,0.0095259865626689,0.009514460576106231,baseline_v9,2023
baseline_v9|2023|62410|62411|long,62410,2023-10-15 18:15:00+00:00,-0.0010000000000001102,long,194,2,62405,2023-10-15 16:45:00+00:00,2023-10,0,0,62406,62600,1555.62,1567.06,copied_horizon,,False,0.007353981049356584,0.005353981049356584,0.0053466270683072276,baseline_v9,2023
baseline_v9|2023|62947|62948|long,62947,2023-10-21 08:30:00+00:00,0.21642353994627395,long,2601,0,61406,2023-10-05 07:00:00+00:00,2023-10,2,1,61407,61438,1634.92,1624.14,stop,,False,-0.006593594793628976,-0.008593594793628976,-0.008587001198835348,baseline_v9,2023
baseline_v9|2023|62947|62948|long,62947,2023-10-21 08:30:00+00:00,0.21642353994627395,long,2601,1,61878,2023-10-10 05:00:00+00:00,2023-10,2,1,61879,61917,1582.76,1570.51,stop,,False,-0.00773964467133359,-0.00973964467133359,-0.009731905026662256,baseline_v9,2023
baseline_v9|2023|62947|62948|long,62947,2023-10-21 08:30:00+00:00,0.21642353994627395,long,2601,2,62176,2023-10-13 07:30:00+00:00,2023-10,2,1,62177,62236,1549.48,1551.02948,stop,,False,0.0009999999999998899,-0.0010000000000001102,-0.0010010000000001099,baseline_v9,2023
baseline_v9|2023|65548|65549|short,65548,2023-11-17 10:45:00+00:00,-0.0009999999999999992,short,46,0,65182,2023-11-13 15:00:00+00:00,2023-11,3,4,65183,65229,2078.31,2053.23,copied_horizon,,False,0.012067497149125916,0.010067497149125916,0.010079564646275043,baseline_v9,2023
baseline_v9|2023|65548|65549|short,65548,2023-11-17 10:45:00+00:00,-0.0009999999999999992,short,46,1,65459,2023-11-16 12:15:00+00:00,2023-11,3,4,65460,65506,2047.78,1961.08,copied_horizon,,False,0.042338532459541556,0.040338532459541554,0.0403808709920011,baseline_v9,2023
baseline_v9|2023|65548|65549|short,65548,2023-11-17 10:45:00+00:00,-0.0009999999999999992,short,46,2,64880,2023-11-10 11:30:00+00:00,2023-11,3,4,64881,64898,2101.22,2099.11878,stop,,False,0.0010000000000000009,-0.0009999999999999992,-0.0009989999999999995,baseline_v9,2023
baseline_v9|2023|66790|66791|short,66790,2023-11-30 09:15:00+00:00,-0.012459064111102867,short,11,0,66592,2023-11-28 07:30:00+00:00,2023-11,2,3,66593,66604,2010.04,2016.52,copied_horizon,,False,-0.003223816441463967,-0.005223816441463967,-0.005227040257905431,baseline_v9,2023
baseline_v9|2023|66790|66791|short,66790,2023-11-30 09:15:00+00:00,-0.012459064111102867,short,11,1,66019,2023-11-22 08:15:00+00:00,2023-11,2,3,66020,66029,1995.06,2021.55,stop,,False,-0.013277796156506483,-0.015277796156506483,-0.015291073952662989,baseline_v9,2023
baseline_v9|2023|66790|66791|short,66790,2023-11-30 09:15:00+00:00,-0.012459064111102867,short,11,2,65351,2023-11-15 09:15:00+00:00,2023-11,2,3,65352,65363,1994.53,2016.97,stop,,False,-0.011250770858297399,-0.013250770858297399,-0.013262021629155697,baseline_v9,2023
baseline_v9|2023|66938|66939|long,66938,2023-12-01 22:15:00+00:00,0.11271820076880412,long,877,0,66941,2023-12-01 22:45:00+00:00,2023-12,1,1,66942,67819,2085.48,2240.6,copied_horizon,,False,0.07438095786101995,0.07238095786101995,0.07230657690315893,baseline_v9,2023
baseline_v9|2023|66938|66939|long,66938,2023-12-01 22:15:00+00:00,0.11271820076880412,long,877,1,67805,2023-12-10 22:45:00+00:00,2023-12,1,1,67806,67814,2362.0,2336.31,stop,,False,-0.010876375952582618,-0.012876375952582618,-0.012865499576630034,baseline_v9,2023
baseline_v9|2023|66938|66939|long,66938,2023-12-01 22:15:00+00:00,0.11271820076880412,long,877,2,66855,2023-12-01 01:15:00+00:00,2023-12,1,1,66856,66906,2073.71,2075.7837099999997,stop,,False,0.0009999999999998899,-0.0010000000000001102,-0.0010010000000001099,baseline_v9,2023
baseline_v9|2023|67815|67816|short,67815,2023-12-11 01:30:00+00:00,-0.0010000000000001102,short,374,0,67615,2023-12-08 23:15:00+00:00,2023-12,1,2,67616,67650,2362.98,2391.76,stop,,False,-0.012179536009615077,-0.014179536009615077,-0.014191715545624692,baseline_v9,2023
baseline_v9|2023|67815|67816|short,67815,2023-12-11 01:30:00+00:00,-0.0010000000000001102,short,374,1,67613,2023-12-08 22:45:00+00:00,2023-12,1,2,67614,67651,2364.14,2394.0099999999998,stop,,False,-0.012634615547302497,-0.014634615547302497,-0.0146472501628498,baseline_v9,2023
baseline_v9|2023|67815|67816|short,67815,2023-12-11 01:30:00+00:00,-0.0010000000000001102,short,374,2,68689,2023-12-20 03:45:00+00:00,2023-12,1,2,68690,68693,2186.5,2213.52,stop,,False,-0.012357649211067967,-0.014357649211067967,-0.014370006860279035,baseline_v9,2023
baseline_v9|2023|68481|68482|short,68481,2023-12-18 00:00:00+00:00,-0.0009999999999998881,short,84,0,69148,2023-12-24 22:30:00+00:00,2023-12,1,3,69149,69205,2259.57,2296.25,stop,,False,-0.016233177108918806,-0.018233177108918808,-0.018249410286027723,baseline_v9,2023
baseline_v9|2023|68481|68482|short,68481,2023-12-18 00:00:00+00:00,-0.0009999999999998881,short,84,1,68960,2023-12-22 23:30:00+00:00,2023-12,1,3,68961,69045,2323.52,2290.04,copied_horizon,,False,0.014409172290318129,0.012409172290318128,0.012423581462608448,baseline_v9,2023
baseline_v9|2023|68481|68482|short,68481,2023-12-18 00:00:00+00:00,-0.0009999999999998881,short,84,2,67245,2023-12-05 02:45:00+00:00,2023-12,1,3,67246,67296,2229.67,2227.44033,stop,,False,0.001000000000000112,-0.0009999999999998881,-0.000998999999999888,baseline_v9,2023
baseline_v9|2023|68857|68858|long,68857,2023-12-21 22:00:00+00:00,-0.0010000000000001102,long,36,0,68747,2023-12-20 18:15:00+00:00,2023-12,0,4,68748,68754,2225.19,2179.65,stop,,False,-0.020465668100252077,-0.02246566810025208,-0.022445202432151826,baseline_v9,2023
baseline_v9|2023|68857|68858|long,68857,2023-12-21 22:00:00+00:00,-0.0010000000000001102,long,36,1,68840,2023-12-21 17:30:00+00:00,2023-12,0,4,68841,68864,2229.47,2231.6994699999996,stop,,False,0.0009999999999998899,-0.0010000000000001102,-0.0010010000000001099,baseline_v9,2023
baseline_v9|2023|68857|68858|long,68857,2023-12-21 22:00:00+00:00,-0.0010000000000001102,long,36,2,69414,2023-12-27 17:00:00+00:00,2023-12,0,4,69415,69451,2356.09,2412.63,copied_horizon,,False,0.023997385498856216,0.021997385498856215,0.02197338811335736,baseline_v9,2023
baseline_v9|2023|68962|68963|long,68962,2023-12-23 00:15:00+00:00,-0.015744126670814707,long,6,0,67236,2023-12-05 00:30:00+00:00,2023-12,1,3,67237,67243,2247.99,2229.94,copied_horizon,,False,-0.00802939514855483,-0.01002939514855483,-0.010021365753406276,baseline_v9,2023
baseline_v9|2023|68962|68963|long,68962,2023-12-23 00:15:00+00:00,-0.015744126670814707,long,6,1,67429,2023-12-07 00:45:00+00:00,2023-12,1,3,67430,67436,2242.0,2247.12,copied_horizon,,False,0.0022836752899195734,0.0002836752899195733,0.0002813916146296538,baseline_v9,2023
baseline_v9|2023|68962|68963|long,68962,2023-12-23 00:15:00+00:00,-0.015744126670814707,long,6,2,68677,2023-12-20 00:45:00+00:00,2023-12,1,3,68678,68684,2185.78,2182.99,copied_horizon,,False,-0.001276432211842149,-0.003276432211842149,-0.003275155779630307,baseline_v9,2023
baseline_v9|2023|69357|69358|short,69357,2023-12-27 03:00:00+00:00,-0.01290542480747847,short,22,0,69251,2023-12-26 00:15:00+00:00,2023-12,1,1,69252,69274,2269.88,2230.7,copied_horizon,,False,0.017260824360759264,0.015260824360759264,0.015278085185120024,baseline_v9,2023
baseline_v9|2023|69357|69358|short,69357,2023-12-27 03:00:00+00:00,-0.01290542480747847,short,22,1,69259,2023-12-26 02:15:00+00:00,2023-12,1,1,69260,69282,2272.61,2236.8,copied_horizon,,False,0.015757213072194465,0.013757213072194465,0.01377297028526666,baseline_v9,2023
baseline_v9|2023|69357|69358|short,69357,2023-12-27 03:00:00+00:00,-0.01290542480747847,short,22,2,67631,2023-12-09 03:15:00+00:00,2023-12,1,1,67632,67646,2363.8,2387.3,stop,,False,-0.009941619426347303,-0.011941619426347303,-0.01195156104577365,baseline_v9,2023
baseline_v9|2023|69485|69486|long,69485,2023-12-28 11:00:00+00:00,-0.020265487315865416,long,15,0,68736,2023-12-20 15:30:00+00:00,2023-12,3,4,68737,68752,2244.69,2193.7200000000003,stop,,False,-0.02270692166847088,-0.024706921668470883,-0.02468421474680241,baseline_v9,2023
baseline_v9|2023|69485|69486|long,69485,2023-12-28 11:00:00+00:00,-0.020265487315865416,long,15,1,67379,2023-12-06 12:15:00+00:00,2023-12,3,4,67380,67395,2256.64,2268.6,copied_horizon,,False,0.005299914917753945,0.003299914917753945,0.0032946150028361912,baseline_v9,2023
baseline_v9|2023|69485|69486|long,69485,2023-12-28 11:00:00+00:00,-0.020265487315865416,long,15,2,67850,2023-12-11 10:00:00+00:00,2023-12,3,4,67851,67866,2250.65,2231.0,copied_horizon,,False,-0.008730811099015856,-0.010730811099015856,-0.01072208028791684,baseline_v9,2023
baseline_v9|2023|69579|69580|long,69579,2023-12-29 10:30:00+00:00,-0.019443555645703214,long,21,0,69492,2023-12-28 12:30:00+00:00,2023-12,3,4,69493,69501,2389.33,2345.5299999999997,stop,,False,-0.018331498788363376,-0.020331498788363378,-0.020313167289575013,baseline_v9,2023
baseline_v9|2023|69579|69580|long,69579,2023-12-29 10:30:00+00:00,-0.019443555645703214,long,21,1,67658,2023-12-09 10:00:00+00:00,2023-12,3,4,67659,67680,2363.17,2359.16,copied_horizon,,False,-0.0016968732676871934,-0.0036968732676871934,-0.0036951763944195063,baseline_v9,2023
baseline_v9|2023|69579|69580|long,69579,2023-12-29 10:30:00+00:00,-0.019443555645703214,long,21,2,68524,2023-12-18 10:30:00+00:00,2023-12,3,4,68525,68546,2134.77,2156.21,copied_horizon,,False,0.010043236507914166,0.008043236507914166,0.008033193271406253,baseline_v9,2023
baseline_v9|2023|69667|69668|short,69667,2023-12-30 08:30:00+00:00,-0.013776655079722254,short,29,0,68312,2023-12-16 05:30:00+00:00,2023-12,2,2,68313,68342,2246.28,2254.97,copied_horizon,,False,-0.003868618337873997,-0.005868618337873997,-0.0058724869562118715,baseline_v9,2023
baseline_v9|2023|69667|69668|short,69667,2023-12-30 08:30:00+00:00,-0.013776655079722254,short,29,1,68791,2023-12-21 05:15:00+00:00,2023-12,2,2,68792,68810,2200.2,2229.41,stop,,False,-0.013276065812198867,-0.015276065812198867,-0.015289341878011066,baseline_v9,2023
baseline_v9|2023|69667|69668|short,69667,2023-12-30 08:30:00+00:00,-0.013776655079722254,short,29,2,67923,2023-12-12 04:15:00+00:00,2023-12,2,2,67924,67953,2230.39,2208.61,copied_horizon,,False,0.00976510834428046,0.00776510834428046,0.00777487345262474,baseline_v9,2023
baseline_v9|2023|69807|69808|short,69807,2023-12-31 19:30:00+00:00,0.0032510022659927324,short,17,0,68277,2023-12-15 20:45:00+00:00,2023-12,0,2,68278,68295,2250.51,2243.75,copied_horizon,,False,0.003003763591363784,0.0010037635913637839,0.0010067673549551477,baseline_v9,2023
baseline_v9|2023|69807|69808|short,69807,2023-12-31 19:30:00+00:00,0.0032510022659927324,short,17,1,69228,2023-12-25 18:30:00+00:00,2023-12,0,2,69229,69246,2283.15,2280.77,copied_horizon,,False,0.0010424194643365858,-0.0009575805356634142,-0.0009565381161990775,baseline_v9,2023
baseline_v9|2023|69807|69808|short,69807,2023-12-31 19:30:00+00:00,0.0032510022659927324,short,17,2,69237,2023-12-25 20:45:00+00:00,2023-12,0,2,69238,69255,2269.14,2273.02,copied_horizon,,False,-0.001709898904430851,-0.003709898904430851,-0.003711608803335282,baseline_v9,2023
baseline_v9|2024|69841|69842|short,69841,2024-01-01 04:00:00+00:00,-0.014973481517954522,short,27,0,72620,2024-01-30 02:30:00+00:00,2024-01,1,1,72621,72648,2325.27,2307.6,copied_horizon,,False,0.007599117521836174,0.005599117521836174,0.00560671663935801,baseline_v9,2024
baseline_v9|2024|69841|69842|short,69841,2024-01-01 04:00:00+00:00,-0.014973481517954522,short,27,1,70033,2024-01-03 03:45:00+00:00,2024-01,1,1,70034,70061,2369.0,2364.92,copied_horizon,,False,0.001722245673279832,-0.00027775432672016813,-0.0002760320810468882,baseline_v9,2024
baseline_v9|2024|69841|69842|short,69841,2024-01-01 04:00:00+00:00,-0.014973481517954522,short,27,2,72240,2024-01-26 03:30:00+00:00,2024-01,1,1,72241,72268,2222.53,2235.21,copied_horizon,,False,-0.005705209828438695,-0.0077052098284386954,-0.007710915038267135,baseline_v9,2024
baseline_v9|2024|70218|70219|short,70218,2024-01-05 02:15:00+00:00,-0.0009999999999998881,short,74,0,70896,2024-01-12 03:30:00+00:00,2024-01,1,4,70897,70927,2594.51,2647.6400000000003,stop,,False,-0.020477855163402836,-0.022477855163402838,-0.022498333018566238,baseline_v9,2024
baseline_v9|2024|70218|70219|short,70218,2024-01-05 02:15:00+00:00,-0.0009999999999998881,short,74,1,71171,2024-01-15 00:15:00+00:00,2024-01,1,4,71172,71244,2493.37,2550.68,stop,,False,-0.02298495610358664,-0.024984956103586642,-0.025007941059690227,baseline_v9,2024
baseline_v9|2024|70218|70219|short,70218,2024-01-05 02:15:00+00:00,-0.0009999999999998881,short,74,2,71165,2024-01-14 22:45:00+00:00,2024-01,1,4,71166,71176,2509.39,2506.8806099999997,stop,,False,0.001000000000000112,-0.0009999999999998881,-0.000998999999999888,baseline_v9,2024
baseline_v9|2024|70331|70332|short,70331,2024-01-06 06:30:00+00:00,-0.01479075509901717,short,124,0,69949,2024-01-02 06:45:00+00:00,2024-01,2,1,69950,69955,2374.59,2404.73,stop,,False,-0.012692717479649174,-0.014692717479649174,-0.014705410197128822,baseline_v9,2024
baseline_v9|2024|70331|70332|short,70331,2024-01-06 06:30:00+00:00,-0.01479075509901717,short,124,1,69842,2024-01-01 04:00:00+00:00,2024-01,2,1,69843,69870,2274.55,2304.3100000000004,stop,,False,-0.013083906706821136,-0.015083906706821136,-0.015096990613527957,baseline_v9,2024
baseline_v9|2024|70331|70332|short,70331,2024-01-06 06:30:00+00:00,-0.01479075509901717,short,124,2,71392,2024-01-17 07:30:00+00:00,2024-01,2,1,71393,71517,2557.03,2533.99,copied_horizon,,False,0.009010453533982998,0.007010453533982998,0.0070194639875169815,baseline_v9,2024
baseline_v9|2024|70466|70467|short,70466,2024-01-07 16:15:00+00:00,-0.0009999999999999992,short,60,0,70474,2024-01-07 18:00:00+00:00,2024-01,0,1,70475,70535,2238.8,2223.45,copied_horizon,,False,0.006856351616937761,0.004856351616937761,0.0048632079685547,baseline_v9,2024
baseline_v9|2024|70466|70467|short,70466,2024-01-07 16:15:00+00:00,-0.0009999999999999992,short,60,1,72311,2024-01-26 21:15:00+00:00,2024-01,0,1,72312,72372,2254.53,2264.34,copied_horizon,,False,-0.004351239504464255,-0.006351239504464255,-0.0063555907439687195,baseline_v9,2024
baseline_v9|2024|70466|70467|short,70466,2024-01-07 16:15:00+00:00,-0.0009999999999999992,short,60,2,72312,2024-01-26 21:30:00+00:00,2024-01,0,1,72313,72326,2254.53,2283.46,stop,,False,-0.012831942799607754,-0.014831942799607754,-0.014844774742407361,baseline_v9,2024
baseline_v9|2024|70682|70683|long,70682,2024-01-09 22:15:00+00:00,-0.0010000000000001102,long,17,0,70992,2024-01-13 03:30:00+00:00,2024-01,1,4,70993,71010,2549.77,2552.63,copied_horizon,,False,0.0011216697976681456,-0.0008783302023318545,-0.000879451872129523,baseline_v9,2024
baseline_v9|2024|70682|70683|long,70682,2024-01-09 22:15:00+00:00,-0.0010000000000001102,long,17,1,70586,2024-01-08 22:00:00+00:00,2024-01,1,4,70587,70596,2338.5,2292.77,stop,,False,-0.019555270472525144,-0.021555270472525145,-0.021535715202052618,baseline_v9,2024
baseline_v9|2024|70682|70683|long,70682,2024-01-09 22:15:00+00:00,-0.0010000000000001102,long,17,2,70886,2024-01-12 01:00:00+00:00,2024-01,1,4,70887,70904,2593.75,2597.64,copied_horizon,,False,0.0014997590361445212,-0.0005002409638554788,-0.0005017407228916234,baseline_v9,2024
baseline_v9|2024|70909|70910|long,70909,2024-01-12 07:00:00+00:00,-0.0010000000000001102,long,39,0,70711,2024-01-10 05:15:00+00:00,2024-01,2,4,70712,70737,2381.05,2383.43105,stop,,False,0.0009999999999998899,-0.0010000000000001102,-0.0010010000000001099,baseline_v9,2024
baseline_v9|2024|70909|70910|long,70909,2024-01-12 07:00:00+00:00,-0.0010000000000001102,long,39,1,70997,2024-01-13 04:45:00+00:00,2024-01,2,4,70998,71037,2546.67,2540.22,copied_horizon,,False,-0.0025327191980116792,-0.004532719198011679,-0.004530186478813668,baseline_v9,2024
baseline_v9|2024|70909|70910|long,70909,2024-01-12 07:00:00+00:00,-0.0010000000000001102,long,39,2,70921,2024-01-12 09:45:00+00:00,2024-01,2,4,70922,70949,2615.19,2617.8051899999996,stop,,False,0.0009999999999998899,-0.0010000000000001102,-0.0010010000000001099,baseline_v9,2024
baseline_v9|2024|71505|71506|short,71505,2024-01-18 12:00:00+00:00,0.09813753304558415,short,877,0,72660,2024-01-30 12:30:00+00:00,2024-01,3,0,72661,72672,2306.0,2332.55,stop,,False,-0.011513443191673911,-0.013513443191673911,-0.013524956634865585,baseline_v9,2024
baseline_v9|2024|71505|71506|short,71505,2024-01-18 12:00:00+00:00,0.09813753304558415,short,877,1,71710,2024-01-20 15:00:00+00:00,2024-01,3,0,71711,72588,2463.99,2299.39,copied_horizon,,False,0.06680221916485052,0.06480221916485052,0.06486902138401537,baseline_v9,2024
baseline_v9|2024|71505|71506|short,71505,2024-01-18 12:00:00+00:00,0.09813753304558415,short,877,2,72171,2024-01-25 10:15:00+00:00,2024-01,3,0,72172,72203,2223.45,2221.22655,stop,,False,0.0010000000000000009,-0.0009999999999999992,-0.0009989999999999995,baseline_v9,2024
baseline_v9|2024|72382|72383|long,72382,2024-01-27 15:15:00+00:00,-0.0010000000000001102,long,84,0,72564,2024-01-29 12:30:00+00:00,2024-01,3,0,72565,72573,2256.19,2233.31,stop,,False,-0.010140989898900443,-0.012140989898900443,-0.012130848909001544,baseline_v9,2024
baseline_v9|2024|72382|72383|long,72382,2024-01-27 15:15:00+00:00,-0.0010000000000001102,long,84,1,72369,2024-01-27 11:45:00+00:00,2024-01,3,0,72370,72454,2266.03,2285.0,copied_horizon,,False,0.00837146904498165,0.00637146904498165,0.006363097575936668,baseline_v9,2024
baseline_v9|2024|72382|72383|long,72382,2024-01-27 15:15:00+00:00,-0.0010000000000001102,long,84,2,72172,2024-01-25 10:30:00+00:00,2024-01,3,0,72173,72181,2232.61,2206.53,stop,,False,-0.01168139531758794,-0.01368139531758794,-0.013669713922270352,baseline_v9,2024
baseline_v9|2024|72582|72583|long,72582,2024-01-29 17:15:00+00:00,-0.0010000000000001102,long,165,0,72589,2024-01-29 18:45:00+00:00,2024-01,0,3,72590,72748,2300.55,2302.85055,stop,,False,0.0009999999999998899,-0.0010000000000001102,-0.0010010000000001099,baseline_v9,2024
baseline_v9|2024|72582|72583|long,72582,2024-01-29 17:15:00+00:00,-0.0010000000000001102,long,165,1,69994,2024-01-02 18:00:00+00:00,2024-01,0,3,69995,70065,2358.11,2314.82,stop,,False,-0.018357922234331747,-0.02035792223433175,-0.020339564312097415,baseline_v9,2024
baseline_v9|2024|72582|72583|long,72582,2024-01-29 17:15:00+00:00,-0.0010000000000001102,long,165,2,71349,2024-01-16 20:45:00+00:00,2024-01,0,3,71350,71394,2586.76,2545.09,stop,,False,-0.016108954831526745,-0.018108954831526747,-0.01809284587669522,baseline_v9,2024
baseline_v9|2024|72775|72776|long,72775,2024-01-31 17:30:00+00:00,-0.019602969031259465,long,10,0,72120,2024-01-24 21:30:00+00:00,2024-01,0,3,72121,72131,2215.19,2231.7,copied_horizon,,False,0.007453085288394945,0.005453085288394945,0.0054456322031065495,baseline_v9,2024
baseline_v9|2024|72775|72776|long,72775,2024-01-31 17:30:00+00:00,-0.019602969031259465,long,10,1,70293,2024-01-05 20:45:00+00:00,2024-01,0,3,70294,70304,2248.37,2262.1,copied_horizon,,False,0.006106646148098305,0.004106646148098305,0.004100539501950206,baseline_v9,2024
baseline_v9|2024|72775|72776|long,72775,2024-01-31 17:30:00+00:00,-0.019602969031259465,long,10,2,72201,2024-01-25 17:45:00+00:00,2024-01,0,3,72202,72212,2203.19,2215.8,copied_horizon,,False,0.005723519079153361,0.0037235190791533607,0.0037177955600742074,baseline_v9,2024
baseline_v9|2024|73167|73168|short,73167,2024-02-04 19:30:00+00:00,-0.013464576609804933,short,5,0,73166,2024-02-04 19:00:00+00:00,2024-02,0,0,73167,73172,2276.02,2281.85,copied_horizon,,False,-0.0025614889148601883,-0.004561488914860188,-0.004564050403775048,baseline_v9,2024
baseline_v9|2024|73167|73168|short,73167,2024-02-04 19:30:00+00:00,-0.013464576609804933,short,5,1,73161,2024-02-04 17:45:00+00:00,2024-02,0,0,73162,73167,2306.32,2277.53,copied_horizon,,False,0.01248308994415348,0.01048308994415348,0.010495573034097634,baseline_v9,2024
baseline_v9|2024|73167|73168|short,73167,2024-02-04 19:30:00+00:00,-0.013464576609804933,short,5,2,73168,2024-02-04 19:30:00+00:00,2024-02,0,0,73169,73173,2280.95,2307.04,stop,,False,-0.011438216532585255,-0.013438216532585255,-0.013449654749117839,baseline_v9,2024
baseline_v9|2024|73291|73292|long,73291,2024-02-06 02:30:00+00:00,0.19454231119199283,long,1083,0,73573,2024-02-09 00:45:00+00:00,2024-02,1,0,73574,74657,2424.37,2920.76,copied_horizon,,False,0.20475010002598637,0.20275010002598637,0.20254534992596038,baseline_v9,2024
baseline_v9|2024|73291|73292|long,73291,2024-02-06 02:30:00+00:00,0.19454231119199283,long,1083,1,73279,2024-02-05 23:15:00+00:00,2024-02,1,0,73280,74363,2298.32,2787.89,copied_horizon,,False,0.21301211319572544,0.21101211319572544,0.21079910108252972,baseline_v9,2024
baseline_v9|2024|73291|73292|long,73291,2024-02-06 02:30:00+00:00,0.19454231119199283,long,1083,2,72909,2024-02-02 02:45:00+00:00,2024-02,1,0,72910,73166,2301.85,2276.46,stop,,False,-0.011030258270521509,-0.013030258270521509,-0.013019228012250987,baseline_v9,2024
baseline_v9|2024|74374|74375|short,74374,2024-02-17 09:15:00+00:00,-0.0010000000000001102,short,34,0,73591,2024-02-09 05:15:00+00:00,2024-02,2,1,73592,73605,2446.27,2475.74,stop,,False,-0.012046912237815066,-0.014046912237815066,-0.014058959150052881,baseline_v9,2024
baseline_v9|2024|74374|74375|short,74374,2024-02-17 09:15:00+00:00,-0.0010000000000001102,short,34,1,74084,2024-02-14 08:30:00+00:00,2024-02,2,1,74085,74085,2661.54,2691.23,stop,,False,-0.011155195864048562,-0.013155195864048562,-0.01316635105991261,baseline_v9,2024
baseline_v9|2024|74374|74375|short,74374,2024-02-17 09:15:00+00:00,-0.0010000000000001102,short,34,2,75046,2024-02-24 09:00:00+00:00,2024-02,2,1,75047,75080,2955.9,2985.98,stop,,False,-0.010176257654183063,-0.012176257654183063,-0.012186433911837246,baseline_v9,2024
baseline_v9|2024|74705|74706|long,74705,2024-02-20 20:00:00+00:00,-0.0010000000000001102,long,23,0,74886,2024-02-22 17:00:00+00:00,2024-02,0,4,74887,74904,2976.41,2979.3864099999996,stop,,False,0.0009999999999998899,-0.0010000000000001102,-0.0010010000000001099,baseline_v9,2024
baseline_v9|2024|74705|74706|long,74705,2024-02-20 20:00:00+00:00,-0.0010000000000001102,long,23,1,75192,2024-02-25 21:30:00+00:00,2024-02,0,4,75193,75216,3102.56,3099.23,copied_horizon,,False,-0.0010733072043731529,-0.003073307204373153,-0.0030722338971687795,baseline_v9,2024
baseline_v9|2024|74705|74706|long,74705,2024-02-20 20:00:00+00:00,-0.0010000000000001102,long,23,2,75376,2024-02-27 19:30:00+00:00,2024-02,0,4,75377,75400,3248.5,3237.01,copied_horizon,,False,-0.003537017084808358,-0.005537017084808358,-0.005533480067723549,baseline_v9,2024
baseline_v9|2024|74883|74884|long,74883,2024-02-22 16:30:00+00:00,-0.0010000000000001102,long,28,0,74306,2024-02-16 16:00:00+00:00,2024-02,0,4,74307,74335,2798.92,2797.73,copied_horizon,,False,-0.0004251639918254613,-0.0024251639918254613,-0.002424738827833636,baseline_v9,2024
