code,version,timeframe,rows,cycle_bars,ready_bars,signals,first_ready,control_unmatched,status,skips,control_skips
sz.002010,v8,1D,4545,4391,726,0,2023-09-13,0,evaluated,{},{}
sz.002010,v1,1W,4545,929,154,0,2023-09-15,0,evaluated,{},{}
sz.002010,v8,1W,4545,929,154,1,2023-09-15,0,evaluated,{},{}
sz.002011,v1,1D,4545,4342,726,0,2023-09-13,0,evaluated,{},{}
sz.002011,v8,1D,4545,4342,726,3,2023-09-13,0,evaluated,{},{}
sz.002011,v1,1W,4545,923,154,0,2023-09-15,0,evaluated,{},{}
sz.002011,v8,1W,4545,923,154,1,2023-09-15,0,evaluated,{},{}
sz.002012,v1,1D,4545,4187,726,0,2023-09-13,0,evaluated,{},{}
sz.002012,v8,1D,4545,4187,726,1,2023-09-13,0,evaluated,{},{}
sz.002012,v1,1W,4545,892,154,0,2023-09-15,0,evaluated,{},{}
sz.002012,v8,1W,4545,892,154,0,2023-09-15,0,evaluated,{},{}
sz.002014,v1,1D,4545,4431,726,0,2023-09-13,0,evaluated,{},{}
sz.002014,v8,1D,4545,4431,726,1,2023-09-13,0,evaluated,{},{}
sz.002014,v1,1W,4545,938,154,0,2023-09-15,0,evaluated,{},{}
sz.002014,v8,1W,4545,938,154,0,2023-09-15,0,evaluated,{},{}
sz.002015,v1,1D,4545,3988,726,0,2023-09-13,0,evaluated,{},{}
sz.002015,v8,1D,4545,3988,726,1,2023-09-13,0,evaluated,{},{}
sz.002015,v1,1W,4545,854,154,0,2023-09-15,0,evaluated,{},{}
sz.002015,v8,1W,4545,854,143,0,2023-12-08,0,evaluated,{},{}
sz.002016,v1,1D,4545,4443,722,0,2023-09-13,0,evaluated,{},{}
sz.002016,v8,1D,4545,4443,722,0,2023-09-13,0,evaluated,{},{}
sz.002016,v1,1W,4545,943,153,0,2023-09-15,0,evaluated,{},{}
sz.002016,v8,1W,4545,943,153,1,2023-09-15,0,evaluated,{},{}
sz.002017,v1,1D,4545,4496,726,0,2023-09-13,0,evaluated,{},{}
sz.002017,v8,1D,4545,4496,726,0,2023-09-13,0,evaluated,{},{}
sz.002017,v1,1W,4545,954,154,0,2023-09-15,0,evaluated,{},{}
sz.002017,v8,1W,4545,954,154,1,2023-09-15,0,evaluated,{},{}
sz.002019,v1,1D,4545,4418,726,0,2023-09-13,0,evaluated,{},{}
sz.002019,v8,1D,4545,4418,726,2,2023-09-13,0,evaluated,{},{}
sz.002019,v1,1W,4545,942,154,0,2023-09-15,0,evaluated,{},{}
sz.002019,v8,1W,4545,942,154,2,2023-09-15,0,evaluated,{'signal_while_in_position': 1},{'signal_while_in_position': 1}
sz.002020,v1,1D,4545,4427,726,0,2023-09-13,0,evaluated,{},{}
sz.002020,v8,1D,4545,4427,726,2,2023-09-13,0,evaluated,{},{'signal_while_in_position': 1}
sz.002020,v1,1W,4545,939,154,0,2023-09-15,0,evaluated,{},{}
sz.002020,v8,1W,4545,939,154,0,2023-09-15,0,evaluated,{},{}
sz.002021,v1,1D,4545,4168,724,0,2023-09-13,0,evaluated,{},{}
sz.002021,v8,1D,4545,4168,724,0,2023-09-13,0,evaluated,{},{}
sz.002021,v1,1W,4545,888,154,0,2023-09-15,0,evaluated,{},{}
sz.002021,v8,1W,4545,888,154,1,2023-09-15,0,evaluated,{},{}
sz.002022,v1,1D,4545,4496,726,0,2023-09-13,0,evaluated,{},{}
sz.002022,v8,1D,4545,4496,726,0,2023-09-13,0,evaluated,{},{}
sz.002022,v1,1W,4545,952,154,0,2023-09-15,0,evaluated,{},{}
sz.002022,v8,1W,4545,952,154,0,2023-09-15,0,evaluated,{},{}
sz.002023,v1,1D,4545,4519,726,1,2023-09-13,0,evaluated,{},{}
sz.002023,v8,1D,4545,4519,726,1,2023-09-13,0,evaluated,{},{}
sz.002023,v1,1W,4545,957,154,0,2023-09-15,0,evaluated,{},{}
sz.002023,v8,1W,4545,957,154,0,2023-09-15,0,evaluated,{},{}
sz.002024,v1,1D,4545,4501,726,1,2023-09-13,0,evaluated,{'entry_st': 1},{'entry_st': 1}
sz.002024,v8,1D,4545,4501,726,0,2023-09-13,0,evaluated,{},{}
sz.002024,v1,1W,4545,954,154,0,2023-09-15,0,evaluated,{},{}
sz.002024,v8,1W,4545,954,154,0,2023-09-15,0,evaluated,{},{}
sz.002025,v1,1D,4545,4338,726,0,2023-09-13,0,evaluated,{},{}
sz.002025,v8,1D,4545,4338,726,0,2023-09-13,0,evaluated,{},{}
sz.002025,v1,1W,4545,916,154,0,2023-09-15,0,evaluated,{},{}
sz.002025,v8,1W,4545,916,154,0,2023-09-15,0,evaluated,{},{}
sz.002026,v1,1D,4545,4416,726,0,2023-09-13,0,evaluated,{},{}
sz.002026,v8,1D,4545,4416,726,0,2023-09-13,0,evaluated,{},{}
sz.002026,v1,1W,4545,934,154,0,2023-09-15,0,evaluated,{},{}
sz.002026,v8,1W,4545,934,154,0,2023-09-15,0,evaluated,{},{}
sz.002027,v1,1D,4545,4436,726,0,2023-09-13,0,evaluated,{},{}
sz.002027,v8,1D,4545,4436,726,1,2023-09-13,0,evaluated,{},{}
sz.002027,v1,1W,4545,940,154,0,2023-09-15,0,evaluated,{},{}
sz.002027,v8,1W,4545,940,154,2,2023-09-15,0,evaluated,{},{'signal_while_in_position': 1}
sz.002028,v1,1D,4545,4534,726,1,2023-09-13,0,evaluated,{},{}
sz.002028,v8,1D,4545,4534,726,3,2023-09-13,0,evaluated,{},{}
sz.002028,v1,1W,4545,957,154,0,2023-09-15,0,evaluated,{},{}
sz.002028,v8,1W,4545,957,154,0,2023-09-15,0,evaluated,{},{}
sz.002029,v1,1D,4545,4518,726,0,2023-09-13,0,evaluated,{},{}
sz.002029,v8,1D,4545,4518,726,0,2023-09-13,0,evaluated,{},{}
sz.002029,v1,1W,4545,956,154,0,2023-09-15,0,evaluated,{},{}
sz.002029,v8,1W,4545,956,154,1,2023-09-15,0,evaluated,{},{}
sz.002030,v1,1D,4545,4472,726,0,2023-09-13,0,evaluated,{},{}
sz.002030,v8,1D,4545,4472,726,1,2023-09-13,0,evaluated,{},{}
sz.002030,v1,1W,4545,945,154,0,2023-09-15,0,evaluated,{},{}
sz.002030,v8,1W,4545,945,154,0,2023-09-15,0,evaluated,{},{}
sz.002031,v1,1D,4545,4476,726,0,2023-09-13,0,evaluated,{},{}
sz.002031,v8,1D,4545,4476,726,0,2023-09-13,0,evaluated,{},{}
sz.002031,v1,1W,4545,946,154,0,2023-09-15,0,evaluated,{},{}
sz.002031,v8,1W,4545,946,154,0,2023-09-15,0,evaluated,{},{}
sz.002032,v1,1D,4545,4487,726,1,2023-09-13,0,evaluated,{},{}
sz.002032,v8,1D,4545,4487,726,1,2023-09-13,0,evaluated,{},{}
sz.002032,v1,1W,4545,948,154,0,2023-09-15,0,evaluated,{},{}
sz.002032,v8,1W,4545,948,154,0,2023-09-15,0,evaluated,{},{}
sz.002033,v1,1D,4545,4426,726,0,2023-09-13,0,evaluated,{},{}
sz.002033,v8,1D,4545,4426,726,5,2023-09-13,0,evaluated,{},{}
sz.002033,v1,1W,4545,937,154,0,2023-09-15,0,evaluated,{},{}
sz.002033,v8,1W,4545,937,154,0,2023-09-15,0,evaluated,{},{}
sz.002034,v1,1D,4545,4379,726,1,2023-09-13,0,evaluated,{'entry_limit_up': 1},{}
sz.002034,v8,1D,4545,4379,726,0,2023-09-13,0,evaluated,{},{}
sz.002034,v1,1W,4545,929,154,0,2023-09-15,0,evaluated,{},{}
sz.002034,v8,1W,4545,929,154,1,2023-09-15,0,evaluated,{},{}
sz.002035,v1,1D,4545,4473,726,1,2023-09-13,0,evaluated,{},{}
sz.002035,v8,1D,4545,4473,726,2,2023-09-13,0,evaluated,{},{}
sz.002035,v1,1W,4545,949,154,0,2023-09-15,0,evaluated,{},{}
sz.002035,v8,1W,4545,949,154,1,2023-09-15,0,evaluated,{},{}
sz.002036,v1,1D,4545,4416,716,0,2023-09-13,0,evaluated,{},{}
sz.002036,v8,1D,4545,4416,716,4,2023-09-13,0,evaluated,{'signal_while_in_position': 2},{'signal_while_in_position': 1}
sz.002036,v1,1W,4545,938,154,0,2023-09-15,0,evaluated,{},{}
sz.002036,v8,1W,4545,938,154,0,2023-09-15,0,evaluated,{},{}
sz.002037,v1,1D,4545,4321,726,1,2023-09-13,0,evaluated,{},{}
sz.002037,v8,1D,4545,4321,726,0,2023-09-13,0,evaluated,{},{}
sz.002037,v1,1W,4545,920,154,0,2023-09-15,0,evaluated,{},{}
sz.002037,v8,1W,4545,920,154,0,2023-09-15,0,evaluated,{},{}
sz.002038,v1,1D,4545,4530,726,0,2023-09-13,0,evaluated,{},{}
sz.002038,v8,1D,4545,4530,726,0,2023-09-13,0,evaluated,{},{}
sz.002038,v1,1W,4545,957,154,1,2023-09-15,0,evaluated,{},{}
sz.002038,v8,1W,4545,957,154,0,2023-09-15,0,evaluated,{},{}
sz.002039,v1,1D,4545,4513,726,0,2023-09-13,0,evaluated,{},{}
sz.002039,v8,1D,4545,4513,726,1,2023-09-13,0,evaluated,{},{}
sz.002039,v1,1W,4545,953,154,1,2023-09-15,0,evaluated,{},{}
sz.002039,v8,1W,4545,953,154,0,2023-09-15,0,evaluated,{},{}
sz.002040,v1,1D,4545,4393,726,0,2023-09-13,0,evaluated,{},{}
sz.002040,v8,1D,4545,4393,726,1,2023-09-13,0,evaluated,{},{}
sz.002040,v1,1W,4545,929,154,0,2023-09-15,0,evaluated,{},{}
sz.002040,v8,1W,4545,929,154,0,2023-09-15,0,evaluated,{},{}
sz.002041,v1,1D,4545,4534,726,0,2023-09-13,0,evaluated,{},{}
sz.002041,v8,1D,4545,4534,726,2,2023-09-13,0,evaluated,{},{}
sz.002041,v1,1W,4545,957,154,0,2023-09-15,0,evaluated,{},{}
sz.002041,v8,1W,4545,957,154,0,2023-09-15,0,evaluated,{},{}
sz.002042,v1,1D,4545,4426,726,1,2023-09-13,0,evaluated,{'stop_limit_down': 1},{}
sz.002042,v8,1D,4545,4426,726,0,2023-09-13,0,evaluated,{},{}
sz.002042,v1,1W,4545,939,154,0,2023-09-15,0,evaluated,{},{}
sz.002042,v8,1W,4545,939,154,0,2023-09-15,0,evaluated,{},{}
sz.002043,v1,1D,4545,4416,726,0,2023-09-13,0,evaluated,{},{}
sz.002043,v8,1D,4545,4416,726,3,2023-09-13,1,evaluated,{'signal_while_in_position': 1},{}
sz.002043,v1,1W,4545,934,154,0,2023-09-15,0,evaluated,{},{}
sz.002043,v8,1W,4545,934,154,1,2023-09-15,0,evaluated,{},{}
sz.002044,v1,1D,4545,4232,726,0,2023-09-13,0,evaluated,{},{}
sz.002044,v8,1D,4545,4232,726,0,2023-09-13,0,evaluated,{},{}
sz.002044,v1,1W,4545,895,154,0,2023-09-15,0,evaluated,{},{}
sz.002044,v8,1W,4545,895,154,1,2023-09-15,0,evaluated,{},{}
sz.002045,v1,1D,4545,4476,726,0,2023-09-13,0,evaluated,{},{}
sz.002045,v8,1D,4545,4476,726,2,2023-09-13,0,evaluated,{},{}
sz.002045,v1,1W,4545,948,154,0,2023-09-15,0,evaluated,{},{}
sz.002045,v8,1W,4545,948,154,1,2023-09-15,0,evaluated,{},{}
sz.002046,v1,1D,4545,4423,726,0,2023-09-13,0,evaluated,{},{}
sz.002046,v8,1D,4545,4423,726,0,2023-09-13,0,evaluated,{},{}
sz.002046,v1,1W,4545,939,154,0,2023-09-15,0,evaluated,{},{}
sz.002046,v8,1W,4545,939,154,0,2023-09-15,0,evaluated,{},{}
sz.002047,v1,1D,4545,4280,715,0,2023-09-13,0,evaluated,{},{}
sz.002047,v8,1D,4545,4280,715,0,2023-09-13,0,evaluated,{},{}
sz.002047,v1,1W,4545,910,153,0,2023-09-15,0,evaluated,{},{}
sz.002047,v8,1W,4545,910,153,0,2023-09-15,0,evaluated,{},{}
sz.002048,v1,1D,4545,4408,726,0,2023-09-13,0,evaluated,{},{}
sz.002048,v8,1D,4545,4408,726,0,2023-09-13,0,evaluated,{},{}
sz.002048,v1,1W,4545,939,154,1,2023-09-15,0,evaluated,{},{}
sz.002048,v8,1W,4545,939,154,1,2023-09-15,0,evaluated,{},{}
sz.002049,v1,1D,4545,4233,716,0,2023-09-13,0,evaluated,{},{}
sz.002049,v8,1D,4545,4233,716,3,2023-09-13,0,evaluated,{'signal_while_in_position': 1},{'signal_while_in_position': 1}
sz.002049,v1,1W,4545,903,153,0,2023-09-15,0,evaluated,{},{}
sz.002049,v8,1W,4545,903,153,0,2023-09-15,0,evaluated,{},{}
sz.002050,v1,1D,4545,4411,726,0,2023-09-13,0,evaluated,{},{}
sz.002050,v8,1D,4545,4411,726,0,2023-09-13,0,evaluated,{},{}
sz.002050,v1,1W,4545,937,154,0,2023-09-15,0,evaluated,{},{}
sz.002050,v8,1W,4545,937,154,1,2023-09-15,0,evaluated,{},{'stop_limit_down': 1}
sz.002051,v1,1D,4545,4315,726,1,2023-09-13,0,evaluated,{},{}
sz.002051,v8,1D,4545,4315,726,4,2023-09-13,0,evaluated,"{'signal_while_in_position': 1, 'entry_limit_up': 1}",{'signal_while_in_position': 1}
sz.002051,v1,1W,4545,917,154,0,2023-09-15,0,evaluated,{},{}
sz.002051,v8,1W,4545,917,154,0,2023-09-15,0,evaluated,{},{}
sz.002052,v1,1D,4545,4233,715,0,2023-09-13,0,evaluated,{},{}
sz.002052,v8,1D,4545,4233,715,1,2023-09-13,0,evaluated,{'entry_st': 1},{'entry_st': 1}
sz.002052,v1,1W,4545,905,153,0,2023-09-15,0,evaluated,{},{}
sz.002052,v8,1W,4545,905,153,2,2023-09-15,0,evaluated,{'entry_st': 2},{'entry_st': 2}
sz.002053,v1,1D,4545,4116,726,0,2023-09-13,0,evaluated,{},{}
sz.002053,v8,1D,4545,4116,726,1,2023-09-13,0,evaluated,{},{}
sz.002053,v1,1W,4545,877,154,1,2023-09-15,0,evaluated,{},{}
sz.002053,v8,1W,4545,877,154,2,2023-09-15,0,evaluated,{},{}
sz.002054,v1,1D,4545,4509,726,0,2023-09-13,0,evaluated,{},{}
sz.002054,v8,1D,4545,4509,726,1,2023-09-13,0,evaluated,{},{}
sz.002054,v1,1W,4545,954,154,0,2023-09-15,0,evaluated,{},{}
sz.002054,v8,1W,4545,954,154,0,2023-09-15,0,evaluated,{},{}
sz.002055,v1,1D,4545,4432,725,0,2023-09-13,0,evaluated,{},{}
sz.002055,v8,1D,4545,4432,725,2,2023-09-13,0,evaluated,{},{}
sz.002055,v1,1W,4545,943,154,0,2023-09-15,0,evaluated,{},{}
sz.002055,v8,1W,4545,943,154,0,2023-09-15,0,evaluated,{},{}
sz.002056,v1,1D,4545,4525,726,0,2023-09-13,0,evaluated,{},{}
sz.002056,v8,1D,4545,4525,726,1,2023-09-13,0,evaluated,{'entry_limit_up': 1},{}
sz.002056,v1,1W,4545,956,154,0,2023-09-15,0,evaluated,{},{}
sz.002056,v8,1W,4545,956,154,2,2023-09-15,0,evaluated,{},{'signal_while_in_position': 1}
sz.002057,v1,1D,4545,4293,726,0,2023-09-13,0,evaluated,{},{}
sz.002057,v8,1D,4545,4293,726,1,2023-09-13,0,evaluated,{},{}
sz.002057,v1,1W,4545,909,154,0,2023-09-15,0,evaluated,{},{}
sz.002057,v8,1W,4545,909,154,2,2023-09-15,0,evaluated,{},{}
sz.002058,v1,1D,4545,4493,724,0,2023-09-13,0,evaluated,{},{}
sz.002058,v8,1D,4545,4493,724,0,2023-09-13,0,evaluated,{},{}
sz.002058,v1,1W,4545,950,154,0,2023-09-15,0,evaluated,{},{}
sz.002058,v8,1W,4545,950,154,1,2023-09-15,0,evaluated,{},{}
sz.002059,v1,1D,4545,4188,726,1,2023-09-13,0,evaluated,{'entry_limit_up': 1},{'entry_limit_up': 1}
sz.002059,v8,1D,4545,4188,726,2,2023-09-13,0,evaluated,{},{}
sz.002059,v1,1W,4545,893,154,1,2023-09-15,0,evaluated,{},{}
sz.002059,v8,1W,4545,893,154,1,2023-09-15,0,evaluated,{'no_next_session_in_window': 1},{}
sz.002060,v1,1D,4545,4485,726,0,2023-09-13,0,evaluated,{},{}
sz.002060,v8,1D,4545,4485,726,1,2023-09-13,0,evaluated,{},{}
sz.002060,v1,1W,4545,951,154,0,2023-09-15,0,evaluated,{},{}
sz.002060,v8,1W,4545,951,154,0,2023-09-15,0,evaluated,{},{}
sz.002061,v1,1D,4545,4290,726,0,2023-09-13,0,evaluated,{},{}
sz.002061,v8,1D,4545,4290,726,1,2023-09-13,0,evaluated,{},{}
sz.002061,v1,1W,4545,914,154,0,2023-09-15,0,evaluated,{},{}
sz.002061,v8,1W,4545,914,154,1,2023-09-15,0,evaluated,{},{}
sz.002062,v1,1D,4545,4507,726,0,2023-09-13,0,evaluated,{},{}
sz.002062,v8,1D,4545,4507,726,0,2023-09-13,0,evaluated,{},{}
sz.002062,v1,1W,4545,955,154,0,2023-09-15,0,evaluated,{},{}
sz.002062,v8,1W,4545,955,154,0,2023-09-15,0,evaluated,{},{}
sz.002063,v1,1D,4545,4441,726,0,2023-09-13,0,evaluated,{},{}
sz.002063,v8,1D,4545,4441,726,2,2023-09-13,0,evaluated,{},{}
sz.002063,v1,1W,4545,942,154,0,2023-09-15,0,evaluated,{},{}
sz.002063,v8,1W,4545,942,154,2,2023-09-15,0,evaluated,{},{}
sz.002064,v1,1D,4545,4520,722,0,2023-09-13,0,evaluated,{},{}
sz.002064,v8,1D,4545,4520,722,2,2023-09-13,0,evaluated,{},{}
sz.002064,v1,1W,4545,956,154,0,2023-09-15,0,evaluated,{},{}
sz.002064,v8,1W,4545,956,154,0,2023-09-15,0,evaluated,{},{}
sz.002065,v1,1D,4545,4201,726,0,2023-09-13,0,evaluated,{},{}
sz.002065,v8,1D,4545,4201,726,1,2023-09-13,0,evaluated,{},{}
sz.002065,v1,1W,4545,894,154,0,2023-09-15,0,evaluated,{},{}
sz.002065,v8,1W,4545,894,154,2,2023-09-15,0,evaluated,{'entry_limit_up': 2},{'signal_while_in_position': 1}
sz.002066,v1,1D,4545,4520,726,0,2023-09-13,0,evaluated,{},{}
sz.002066,v8,1D,4545,4520,726,1,2023-09-13,0,evaluated,{},{}
sz.002066,v1,1W,4545,956,154,0,2023-09-15,0,evaluated,{},{}
sz.002066,v8,1W,4545,956,154,1,2023-09-15,0,evaluated,{},{}
sz.002067,v1,1D,4545,4518,726,0,2023-09-13,0,evaluated,{},{}
sz.002067,v8,1D,4545,4518,726,0,2023-09-13,0,evaluated,{},{}
sz.002067,v1,1W,4545,957,154,0,2023-09-15,0,evaluated,{},{}
sz.002067,v8,1W,4545,957,154,0,2023-09-15,0,evaluated,{},{}
sz.002068,v1,1D,4545,4511,726,0,2023-09-13,0,evaluated,{},{}
sz.002068,v8,1D,4545,4511,726,0,2023-09-13,0,evaluated,{},{}
sz.002068,v1,1W,4545,956,154,0,2023-09-15,0,evaluated,{},{}
sz.002068,v8,1W,4545,956,154,0,2023-09-15,0,evaluated,{},{}
sz.002069,v1,1D,4545,4358,726,0,2023-09-13,0,evaluated,{},{}
sz.002069,v8,1D,4545,4358,726,0,2023-09-13,0,evaluated,{},{}
sz.002069,v1,1W,4545,927,154,0,2023-09-15,0,evaluated,{},{}
sz.002069,v8,1W,4545,927,154,0,2023-09-15,0,evaluated,{},{}
sz.002072,v1,1D,4545,3994,726,0,2023-09-13,0,evaluated,{},{}
sz.002072,v8,1D,4545,3994,726,1,2023-09-13,0,evaluated,{},{}
sz.002072,v1,1W,4545,857,154,0,2023-09-15,0,evaluated,{},{}
sz.002072,v8,1W,4545,857,146,0,2023-11-17,0,evaluated,{},{}
sz.002073,v1,1D,4545,4488,726,0,2023-09-13,0,evaluated,{},{}
sz.002073,v8,1D,4545,4488,726,0,2023-09-13,0,evaluated,{},{}
sz.002073,v1,1W,4545,951,154,0,2023-09-15,0,evaluated,{},{}
sz.002073,v8,1W,4545,951,154,1,2023-09-15,0,evaluated,{},{}
sz.002074,v1,1D,4545,4314,726,0,2023-09-13,0,evaluated,{},{}
sz.002074,v8,1D,4545,4314,726,1,2023-09-13,0,evaluated,{},{}
sz.002074,v1,1W,4545,920,154,1,2023-09-15,0,evaluated,{},{}
sz.002074,v8,1W,4545,920,154,0,2023-09-15,0,evaluated,{},{}
sz.002075,v1,1D,4545,3593,726,0,2023-09-13,0,evaluated,{},{}
sz.002075,v8,1D,4545,3593,726,1,2023-09-13,0,evaluated,{},{}
sz.002075,v1,1W,4545,763,154,0,2023-09-15,0,evaluated,{},{}
sz.002075,v8,1W,4545,763,52,0,2025-09-12,0,evaluated,{},{}
sz.002076,v1,1D,4545,4208,724,0,2023-09-13,0,evaluated,{},{}
sz.002076,v8,1D,4545,4208,724,1,2023-09-13,0,evaluated,{'entry_st': 1},{'entry_st': 1}
sz.002076,v1,1W,4545,898,154,0,2023-09-15,0,evaluated,{},{}
sz.002076,v8,1W,4545,898,154,0,2023-09-15,0,evaluated,{},{}
sz.002077,v1,1D,4545,4422,726,0,2023-09-13,0,evaluated,{},{}
sz.002077,v8,1D,4545,4422,726,0,2023-09-13,0,evaluated,{},{}
sz.002077,v1,1W,4545,941,154,0,2023-09-15,0,evaluated,{},{}
sz.002077,v8,1W,4545,941,154,0,2023-09-15,0,evaluated,{},{}
sz.002078,v1,1D,4545,4493,726,0,2023-09-13,0,evaluated,{},{}
sz.002078,v8,1D,4545,4493,726,0,2023-09-13,0,evaluated,{},{}
sz.002078,v1,1W,4545,955,154,0,2023-09-15,0,evaluated,{},{}
sz.002078,v8,1W,4545,955,154,1,2023-09-15,0,evaluated,{},{}
sz.002079,v1,1D,4545,4473,726,0,2023-09-13,0,evaluated,{},{}
sz.002079,v8,1D,4545,4473,726,4,2023-09-13,0,evaluated,{'signal_while_in_position': 1},{'signal_while_in_position': 1}
sz.002079,v1,1W,4545,948,154,0,2023-09-15,0,evaluated,{},{}
sz.002079,v8,1W,4545,948,154,1,2023-09-15,0,evaluated,{},{}
sz.002080,v1,1D,4545,4390,726,0,2023-09-13,0,evaluated,{},{}
sz.002080,v8,1D,4545,4390,726,0,2023-09-13,0,evaluated,{},{}
sz.002080,v1,1W,4545,934,154,0,2023-09-15,0,evaluated,{},{}
sz.002080,v8,1W,4545,934,154,0,2023-09-15,0,evaluated,{},{}
sz.002081,v1,1D,4545,4475,726,0,2023-09-13,0,evaluated,{},{}
sz.002081,v8,1D,4545,4475,726,1,2023-09-13,0,evaluated,{},{}
sz.002081,v1,1W,4545,950,154,0,2023-09-15,0,evaluated,{},{}
sz.002081,v8,1W,4545,950,154,0,2023-09-15,0,evaluated,{},{}
sz.002082,v1,1D,4545,4153,725,0,2023-09-13,0,evaluated,{},{}
sz.002082,v8,1D,4545,4153,725,0,2023-09-13,0,evaluated,{},{}
sz.002082,v1,1W,4545,878,154,1,2023-09-15,0,evaluated,"{'stop_limit_down': 1, 'exit_limit_down': 7}","{'stop_limit_down': 1, 'exit_limit_down': 7}"
sz.002082,v8,1W,4545,878,154,0,2023-09-15,0,evaluated,{},{}
sz.002083,v1,1D,4545,4530,726,1,2023-09-13,0,evaluated,{},{}
sz.002083,v8,1D,4545,4530,726,0,2023-09-13,0,evaluated,{},{}
sz.002083,v1,1W,4545,957,154,0,2023-09-15,0,evaluated,{},{}
sz.002083,v8,1W,4545,957,154,2,2023-09-15,0,evaluated,{'entry_limit_up': 1},{}
sz.002084,v1,1D,4545,4473,721,1,2023-09-13,0,evaluated,{'entry_limit_up': 1},{}
sz.002084,v8,1D,4545,4473,721,0,2023-09-13,0,evaluated,{},{}
sz.002084,v1,1W,4545,946,153,0,2023-09-15,0,evaluated,{},{}
sz.002084,v8,1W,4545,946,153,2,2023-09-15,0,evaluated,{'signal_while_in_position': 1},{'signal_while_in_position': 1}
sz.002085,v1,1D,4545,4380,726,0,2023-09-13,0,evaluated,{},{}
sz.002085,v8,1D,4545,4380,726,0,2023-09-13,0,evaluated,{},{}
sz.002085,v1,1W,4545,930,154,0,2023-09-15,0,evaluated,{},{}
sz.002085,v8,1W,4545,930,154,1,2023-09-15,0,evaluated,{},{}
sz.002086,v1,1D,4545,4414,724,0,2023-09-13,0,evaluated,{},{}
sz.002086,v8,1D,4545,4414,724,0,2023-09-13,0,evaluated,{},{}
sz.002086,v1,1W,4545,938,154,0,2023-09-15,0,evaluated,{},{}
sz.002086,v8,1W,4545,938,154,1,2023-09-15,1,evaluated,{},{}
sz.002087,v1,1D,4008,3951,163,0,2023-09-13,0,evaluated,{},{}
sz.002087,v8,1D,4008,3951,163,0,2023-09-13,0,evaluated,{},{}
sz.002087,v1,1W,4008,835,36,0,2023-09-15,0,evaluated,{},{}
sz.002087,v8,1W,4008,835,36,0,2023-09-15,0,evaluated,{},{}
sz.002088,v1,1D,4545,4460,726,0,2023-09-13,0,evaluated,{},{}
sz.002088,v8,1D,4545,4460,726,1,2023-09-13,0,evaluated,{},{}
sz.002088,v1,1W,4545,944,154,0,2023-09-15,0,evaluated,{},{}
sz.002088,v8,1W,4545,944,154,0,2023-09-15,0,evaluated,{},{}
sz.002089,v1,1D,3961,3637,112,0,2023-09-13,0,evaluated,{},{}
sz.002089,v8,1D,3961,3637,112,0,2023-09-13,0,evaluated,{},{}
sz.002089,v1,1W,3961,776,25,0,2023-09-15,0,evaluated,{},{}
sz.002089,v8,1W,3961,776,25,0,2023-09-15,0,evaluated,{},{}
sz.002090,v1,1D,4545,4396,724,0,2023-09-13,0,evaluated,{},{}
sz.002090,v8,1D,4545,4396,724,1,2023-09-13,1,evaluated,{},{}
sz.002090,v1,1W,4545,929,154,0,2023-09-15,0,evaluated,{},{}
sz.002090,v8,1W,4545,929,154,0,2023-09-15,0,evaluated,{},{}
sz.002091,v1,1D,4545,4392,726,0,2023-09-13,0,evaluated,{},{}
sz.002091,v8,1D,4545,4392,726,0,2023-09-13,0,evaluated,{},{}
sz.002091,v1,1W,4545,928,154,0,2023-09-15,0,evaluated,{},{}
sz.002091,v8,1W,4545,928,154,0,2023-09-15,0,evaluated,{},{}
sz.002092,v1,1D,4545,4350,724,0,2023-09-13,0,evaluated,{},{}
sz.002092,v8,1D,4545,4350,724,4,2023-09-13,0,evaluated,{'signal_while_in_position': 1},{'signal_while_in_position': 2}
sz.002092,v1,1W,4545,925,154,0,2023-09-15,0,evaluated,{},{}
sz.002092,v8,1W,4545,925,154,0,2023-09-15,0,evaluated,{},{}
sz.002093,v1,1D,4545,4496,726,0,2023-09-13,0,evaluated,{},{}
sz.002093,v8,1D,4545,4496,726,0,2023-09-13,0,evaluated,{},{}
sz.002093,v1,1W,4545,953,154,0,2023-09-15,0,evaluated,{},{}
sz.002093,v8,1W,4545,953,154,0,2023-09-15,0,evaluated,{},{}
sz.002094,v1,1D,4545,4322,726,0,2023-09-13,0,evaluated,{},{}
sz.002094,v8,1D,4545,4322,726,0,2023-09-13,0,evaluated,{},{}
sz.002094,v1,1W,4545,921,154,0,2023-09-15,0,evaluated,{},{}
sz.002094,v8,1W,4545,921,154,0,2023-09-15,0,evaluated,{},{}
sz.002095,v1,1D,4545,4539,726,0,2023-09-13,0,evaluated,{},{}
sz.002095,v8,1D,4545,4539,726,1,2023-09-13,0,evaluated,{},{}
sz.002095,v1,1W,4545,957,154,0,2023-09-15,0,evaluated,{},{}
sz.002095,v8,1W,4545,957,154,0,2023-09-15,0,evaluated,{},{}
sz.002096,v1,1D,4545,4456,726,0,2023-09-13,0,evaluated,{},{}
sz.002096,v8,1D,4545,4456,726,1,2023-09-13,0,evaluated,{},{}
sz.002096,v1,1W,4545,943,154,0,2023-09-15,0,evaluated,{},{}
sz.002096,v8,1W,4545,943,154,1,2023-09-15,0,evaluated,{},{}
sz.002097,v1,1D,4545,4423,726,2,2023-09-13,0,evaluated,{},{}
