signal_i,signal_time,side,trend_ewmac_forecast,trend_donchian_forecast,trend_ensemble_forecast,trend_ensemble_horizon_dispersion,ewmac_only_score,donchian_only_score,trend_only_score,dense_only_score,trend_component_consensus,trend_quality,passes_soft_l0,passes_soft_l1,passes_soft_l2,passes_soft_l3,selected_profile,selected_gate_pass,outcome_label_included,training_eligible
84610,2024-06-03 00:00:00+00:00,short,-0.21992865786982854,0.07457660446067481,-0.07267602670457686,0.25852995744057244,0.6099643289349143,0.4627116977696626,0.5363380133522885,0.4403312844871158,0.6666666666666666,0.517136667579254,True,True,False,False,soft_l2,False,False,False
84868,2024-06-05 16:30:00+00:00,long,0.1685324747737353,0.05624455262394415,0.11238851369883973,0.10612683573528874,0.5842662373868677,0.5281222763119721,0.5561942568494198,0.762922147096696,0.8333333333333334,0.5975398348988751,True,True,True,False,soft_l2,True,False,False
85138,2024-06-08 12:00:00+00:00,short,-0.6244688256025626,-0.35835845135885863,-0.4914136384807106,0.2815905318285488,0.8122344128012813,0.6791792256794293,0.7457068192403553,0.3870166709988043,1.0,0.6739687895920451,True,True,True,True,soft_l2,True,False,False
85364,2024-06-10 20:30:00+00:00,short,-0.2309858947528486,-0.28599048357635987,-0.25848818916460425,0.051949656541000845,0.6154929473764243,0.6429952417881799,0.6292440945823021,0.8106568941385046,1.0,0.6655266544935426,True,True,True,True,soft_l2,True,False,False
86826,2024-06-26 02:00:00+00:00,long,0.4033967146966046,0.7232353524161889,0.5633160335563966,0.20207187052001077,0.7016983573483023,0.8616176762080945,0.7816580167781984,0.49940578258724944,1.0,0.7252075699400086,True,True,True,True,soft_l2,True,False,False
86917,2024-06-27 00:45:00+00:00,short,-0.1448564981412069,-0.178595999712698,-0.16172624892695245,0.15785076431987494,0.5724282490706034,0.589297999856349,0.5808631244634762,0.7258239904724488,0.8333333333333334,0.6098552976652708,True,True,True,True,soft_l2,True,False,False
87059,2024-06-28 12:15:00+00:00,long,0.40938282292250877,0.5759369606868477,0.49265989180467823,0.26145452300929406,0.7046914114612544,0.7879684803434239,0.7463299459023391,0.7450188444816432,1.0,0.7460677256182,True,True,True,True,soft_l2,True,False,False
87592,2024-07-04 01:30:00+00:00,short,-0.5129894786947258,-0.8896648294291416,-0.7013271540619336,0.2626943289445407,0.7564947393473629,0.9448324147145708,0.8506635770309667,0.3498019630008135,1.0,0.7504912542249361,True,True,True,True,soft_l2,True,False,False
87680,2024-07-04 23:30:00+00:00,short,-0.6933063679336646,-1.0,-0.8466531839668323,0.20524119970713753,0.8466531839668323,1.0,0.9233265919834162,0.625,1.0,0.863661273586733,True,True,True,True,soft_l2,True,False,False
88057,2024-07-08 21:45:00+00:00,long,0.2509646731777122,0.623163924899489,0.4370642990386006,0.23208001363935016,0.6254823365888561,0.8115819624497445,0.7185321495193003,0.782568897741115,1.0,0.7313394991636633,True,True,True,True,soft_l2,True,False,False
88176,2024-07-10 03:30:00+00:00,long,0.22625597954565554,0.5274456386518117,0.37685080909873364,0.2825078011014279,0.6131279897728278,0.7637228193259058,0.6884254045493668,0.7317861954623814,1.0,0.6970975627319699,True,True,True,True,soft_l2,True,False,False
88478,2024-07-13 07:00:00+00:00,long,0.482371812454295,0.7331596301324262,0.6077657212933606,0.15541171137226317,0.7411859062271475,0.8665798150662132,0.8038828606466804,0.6566936903207554,1.0,0.7744450265814954,True,True,True,True,soft_l2,True,False,False
88631,2024-07-14 21:15:00+00:00,long,0.5145785708392336,1.0,0.7572892854196168,0.25787683949398105,0.7572892854196168,1.0,0.8786446427098085,0.7779234297436306,1.0,0.8585004001165729,True,True,True,True,soft_l2,True,False,False
88802,2024-07-16 16:00:00+00:00,long,0.4697858234966761,0.7762104709870341,0.622998147241855,0.18078898845383903,0.734892911748338,0.888105235493517,0.8114990736209275,0.8192151208616945,1.0,0.813042283069081,True,True,True,True,soft_l2,True,False,False
89060,2024-07-19 08:30:00+00:00,short,-0.3117152177194815,-0.4791411928485583,-0.3954282052840199,0.10203812268582749,0.6558576088597408,0.7395705964242791,0.69771410264201,0.8399213309498326,1.0,0.7261555483035745,True,True,True,True,soft_l2,True,False,False
89182,2024-07-20 15:00:00+00:00,long,0.34179460783515775,0.2391137060035536,0.2904541569193557,0.17924767953960208,0.6708973039175788,0.6195568530017768,0.6452270784596779,0.6949035269014479,1.0,0.655162368148032,True,True,True,True,soft_l2,True,False,False
89402,2024-07-22 22:00:00+00:00,short,-0.31233060286032993,-0.7601907380256548,-0.5362606704429923,0.24297999956517555,0.6561653014301649,0.8800953690128275,0.7681303352214961,0.7528072620473705,1.0,0.7650657205866711,True,True,True,True,soft_l2,True,False,False
89515,2024-07-24 02:15:00+00:00,short,-0.2749729172324977,-0.5547783675568339,-0.4148756423946658,0.2746036912567845,0.6374864586162489,0.7773891837784169,0.7074378211973329,0.8660640202368649,1.0,0.7391630610052393,True,True,True,True,soft_l2,True,False,False
89823,2024-07-27 07:15:00+00:00,long,0.38168509209072,0.6595554424760658,0.520620267283393,0.23759679288522517,0.69084254604536,0.8297777212380328,0.7603101336416964,0.7661943731412368,1.0,0.7614869815416045,True,True,True,True,soft_l2,True,False,False
89985,2024-07-28 23:45:00+00:00,long,0.22337388331983332,0.33015026942536513,0.27676207637259925,0.19007772638104167,0.6116869416599167,0.6650751347126825,0.6383810381862997,0.7469105886908199,1.0,0.6600869482872037,True,True,True,True,soft_l2,True,False,False
90110,2024-07-30 07:00:00+00:00,long,0.06383562036180607,0.5865981620283854,0.32521689119509584,0.36284045140854315,0.531917810180903,0.7932990810141927,0.662608445597548,0.6800245343079467,0.8333333333333334,0.6660916633396278,True,True,True,True,soft_l2,True,False,False
90844,2024-08-06 22:30:00+00:00,short,-0.06340967522602091,-0.37694316639970155,-0.22017642081286123,0.24432376115159168,0.5317048376130105,0.6884715831998508,0.6100882104064306,0.694379780447608,0.6666666666666666,0.6269465244146661,True,True,True,True,soft_l2,True,False,False
91691,2024-08-15 18:15:00+00:00,short,-0.431237383969241,-0.8561562392989135,-0.6436968116340772,0.22589492141078113,0.7156186919846205,0.9280781196494567,0.8218484058170386,0.8403189456988118,1.0,0.8255425137933933,True,True,True,True,soft_l2,True,False,False
91806,2024-08-16 23:00:00+00:00,short,-0.09872369648434835,-0.21243618893962937,-0.15557994271198886,0.13904089363684363,0.5493618482421742,0.6062180944698147,0.5777899713559944,0.659630645058842,0.8333333333333334,0.5941581060965639,True,True,True,False,soft_l2,True,False,False
91826,2024-08-17 04:00:00+00:00,short,-0.2293157529153417,-0.11263740996744946,-0.1709765814413956,0.13527167680307517,0.6146578764576709,0.5563187049837247,0.5854882907206977,0.7337376207443058,0.8333333333333334,0.6151381567254194,True,True,True,True,soft_l2,True,False,False
92232,2024-08-21 09:30:00+00:00,short,-0.43226392555278176,-0.4222099906973941,-0.42723695812508794,0.15781775955596958,0.7161319627763909,0.7111049953486971,0.7136184790625439,0.4142342814423554,1.0,0.6537416395385063,True,True,True,True,soft_l2,True,False,False
92323,2024-08-22 08:15:00+00:00,long,0.4257259257528738,0.6741976089288365,0.5499617673408551,0.15556119244473152,0.7128629628764369,0.8370988044644183,0.7749808836704275,0.6688959767505488,1.0,0.7537639022864517,True,True,True,True,soft_l2,True,False,False
92802,2024-08-27 08:00:00+00:00,short,-0.4501252087341283,-0.14582478140371646,-0.2979749950689224,0.34640664908733176,0.7250626043670642,0.5729123907018583,0.6489874975344612,0.3115579824130007,0.6666666666666666,0.581501594510169,True,True,True,False,soft_l2,True,False,False
93190,2024-08-31 09:00:00+00:00,short,0.03593701012602566,-0.45265608257888496,-0.20835953622642964,0.48703733288589957,0.48203149493698716,0.7263280412894425,0.6041797681132148,0.446021561884289,0.5,0.5725481268674297,True,True,True,False,soft_l2,True,False,False
93341,2024-09-01 22:45:00+00:00,short,-0.42344558086617207,-1.0,-0.7117227904330861,0.299407695921967,0.7117227904330861,1.0,0.855861395216543,0.8643990073513752,1.0,0.8575689176435095,True,True,True,True,soft_l2,True,False,False
93648,2024-09-05 03:30:00+00:00,short,-0.07922906409665571,-0.6360387872908895,-0.3576339256937726,0.43809279274839696,0.5396145320483279,0.8180193936454447,0.6788169628468863,0.3689014056315604,0.6666666666666666,0.6168338514038212,True,True,True,True,soft_l2,True,False,False
93759,2024-09-06 07:15:00+00:00,short,-0.42649089944426216,-1.0,-0.7132454497221311,0.29422477648166034,0.7132454497221311,1.0,0.8566227248610656,0.7947630426264551,1.0,0.8442507884141436,True,True,True,True,soft_l2,True,False,False
94087,2024-09-09 17:15:00+00:00,long,0.3719794799011748,0.8845444478280825,0.6282619638646286,0.25904321149122106,0.6859897399505874,0.9422722239140413,0.8141309819323144,0.8204805917252354,1.0,0.8154009038908987,True,True,True,True,soft_l2,True,False,False
94164,2024-09-10 12:30:00+00:00,long,0.4542729469845879,0.4648334254716137,0.4595531862281008,0.1838840551911114,0.7271364734922939,0.7324167127358069,0.7297765931140504,0.6485283201960087,1.0,0.7135269385304421,True,True,True,True,soft_l2,True,False,False
94188,2024-09-10 18:30:00+00:00,long,0.3730622859232406,1.0,0.6865311429616203,0.3183426086670081,0.6865311429616203,1.0,0.8432655714808102,0.8614627046109196,1.0,0.8469049981068321,True,True,True,True,soft_l2,True,False,False
94446,2024-09-13 11:00:00+00:00,long,0.37730324355207734,0.974200033506448,0.6757516385292627,0.3187415862985968,0.6886516217760387,0.987100016753224,0.8378758192646314,0.870315987928006,1.0,0.8443638529973063,True,True,True,True,soft_l2,True,False,False
94733,2024-09-16 10:45:00+00:00,short,-0.5470332030828718,-0.14482990186692923,-0.34593155247490054,0.36874949927905204,0.7735166015414359,0.5724149509334646,0.6729657762374502,0.3428746001826529,0.8333333333333334,0.6069475410264907,True,True,True,True,soft_l2,True,False,False
95089,2024-09-20 03:45:00+00:00,long,0.6369432279686108,1.0,0.8184716139843055,0.22623509547887707,0.8184716139843053,1.0,0.9092358069921527,0.5059239543337459,1.0,0.8285734364604713,True,True,True,True,soft_l2,True,False,False
95200,2024-09-21 07:30:00+00:00,long,0.4364072042175151,0.11273287381608742,0.27457003901680127,0.3504336603896162,0.7182036021087576,0.5563664369080437,0.6372850195084007,0.6540410928116571,0.8333333333333334,0.6406362341690519,True,True,True,True,soft_l2,True,False,False
95365,2024-09-23 00:45:00+00:00,long,0.04106758491285475,0.7909011463295567,0.41598436562120567,0.4229132362921206,0.5205337924564274,0.8954505731647784,0.7079921828106028,0.6674499123408555,0.8333333333333334,0.6998837287166534,True,True,True,True,soft_l2,True,False,False
95493,2024-09-24 08:45:00+00:00,long,0.27679245048408585,0.46096782097690037,0.3688801357304931,0.2378627860768167,0.638396225242043,0.7304839104884502,0.6844400678652466,0.5539432543106331,1.0,0.658340705154324,True,True,True,True,soft_l2,True,False,False
96035,2024-09-30 00:15:00+00:00,short,-0.21892475377719064,-0.9043103320235625,-0.5616175429003766,0.3571801877470819,0.6094623768885953,0.9521551660117813,0.7808087714501883,0.7374462560284024,1.0,0.7721362683658312,True,True,True,True,soft_l2,True,False,False
96266,2024-10-02 10:00:00+00:00,short,-0.7487597699294611,-0.6847852998784393,-0.7167725349039502,0.14546652303476473,0.8743798849647306,0.8423926499392196,0.8583862674519751,0.3365853353388143,1.0,0.754026081029343,True,True,True,True,soft_l2,True,False,False
96708,2024-10-07 00:30:00+00:00,long,0.4356250537279594,1.0,0.7178125268639798,0.28715270732797293,0.7178125268639797,1.0,0.85890626343199,0.5931361797046031,1.0,0.8057522466865126,True,True,True,True,soft_l2,True,False,False
96961,2024-10-09 15:45:00+00:00,long,0.2372655914213376,0.5615094815659813,0.3993875364936595,0.20336394285278134,0.6186327957106688,0.7807547407829907,0.6996937682468297,0.8728070462609505,1.0,0.7343164238496539,True,True,True,True,soft_l2,True,False,False
96971,2024-10-09 18:15:00+00:00,short,-0.14034429940974325,-0.8407754308214743,-0.49055986511560884,0.35244772115843304,0.5701721497048716,0.9203877154107372,0.7452799325578044,0.7924743198849998,1.0,0.7547188100232436,True,True,True,True,soft_l2,True,False,False
97032,2024-10-10 09:30:00+00:00,short,-0.5555918094137444,-0.3177006977394397,-0.43664625357659204,0.18510114640258243,0.7777959047068722,0.6588503488697198,0.718323126788296,0.6330383458760382,1.0,0.7012661706058445,True,True,True,True,soft_l2,True,False,False
97066,2024-10-10 18:00:00+00:00,short,-0.3176190295956735,-0.9987691360873924,-0.6581940828415329,0.34490504064234734,0.6588095147978368,0.9993845680436961,0.8290970414207665,0.6459468927613166,1.0,0.7924670116888766,True,True,True,True,soft_l2,True,False,False
97228,2024-10-12 10:30:00+00:00,long,0.617851379801689,0.8231693989071056,0.7205103893543973,0.2543170665264799,0.8089256899008446,0.9115846994535528,0.8602551946771986,0.7475908020849857,1.0,0.837722316158756,True,True,True,True,soft_l2,True,False,False
97392,2024-10-14 03:30:00+00:00,long,0.25260621319040516,1.0,0.6263031065952026,0.3857580693419101,0.6263031065952026,1.0,0.8131515532976012,0.7901753438295395,1.0,0.808556311403989,True,True,True,True,soft_l2,True,False,False
97570,2024-10-16 00:00:00+00:00,long,0.09684598891187508,0.11018678245874192,0.1035163856853085,0.27821266516079923,0.5484229944559376,0.555093391229371,0.5517581928426543,0.49438806203499996,0.5,0.5402841666811234,True,True,False,False,soft_l2,False,False,False
97674,2024-10-17 02:00:00+00:00,long,0.3507964555212377,0.5941547625089266,0.4724756090150822,0.13074020669800898,0.6753982277606189,0.7970773812544634,0.7362378045075411,0.827067526152222,1.0,0.7544037488364773,True,True,True,True,soft_l2,True,False,False
97822,2024-10-18 15:00:00+00:00,long,0.3207342356659621,0.6888956240081594,0.5048149298370608,0.1926918365069808,0.6603671178329811,0.8444478120040797,0.7524074649185304,0.6261400396722447,1.0,0.7271539798692733,True,True,True,True,soft_l2,True,False,False
98245,2024-10-23 00:45:00+00:00,short,-0.5555833129120918,-0.760637446149753,-0.6581103795309224,0.20917397991501155,0.7777916564560459,0.8803187230748766,0.8290551897654612,0.7176665696214218,1.0,0.8067774657366534,True,True,True,True,soft_l2,True,False,False
98506,2024-10-25 18:00:00+00:00,short,-0.20758754474084098,-0.44366624267694393,-0.3256268937088924,0.18244497717190603,0.6037937723704205,0.721833121338472,0.6628134468544462,0.7101820519605215,1.0,0.6722871678756613,True,True,True,True,soft_l2,True,False,False
98591,2024-10-26 15:15:00+00:00,short,-0.5141591511154787,-0.13878680563994608,-0.3264729783777124,0.22768281819040267,0.7570795755577393,0.5693934028199731,0.6632364891888562,0.3275234395765165,1.0,0.5960938792663883,True,True,True,False,soft_l2,True,False,False
98754,2024-10-28 08:00:00+00:00,long,0.38256591430177506,0.6736281091341763,0.5280970117179756,0.163961228483219,0.6912829571508875,0.8368140545670881,0.7640485058589879,0.8238127067871951,1.0,0.7760013460446294,True,True,True,True,soft_l2,True,False,False
98809,2024-10-28 21:45:00+00:00,long,0.3426401835919794,0.8465627335148587,0.5946014585534191,0.25559493327721156,0.6713200917959897,0.9232813667574293,0.7973007292767096,0.8133714853806481,1.0,0.8005148804974973,True,True,True,True,soft_l2,True,False,False
99432,2024-11-04 09:30:00+00:00,short,-0.07880748487302046,-0.34620711169729784,-0.21250729828515916,0.3018512606971488,0.5394037424365102,0.6731035558486489,0.6062536491425796,0.31797341106977745,0.6666666666666666,0.5485976015280192,True,True,False,False,soft_l2,False,False,False
99571,2024-11-05 20:15:00+00:00,short,-0.030306931093410927,-0.08135686929414722,-0.05583190019377907,0.18916809860370268,0.5151534655467055,0.5406784346470737,0.5279159500968895,0.4935309911747292,0.5,0.5210389583124575,True,True,False,False,soft_l2,False,False,False
99590,2024-11-06 01:00:00+00:00,long,0.3472404622047119,1.0,0.6736202311023559,0.35119429160230853,0.6736202311023559,1.0,0.836810115551178,0.8501897077337022,1.0,0.839486033987683,True,True,True,True,soft_l2,True,False,False
99750,2024-11-07 17:00:00+00:00,long,0.6756745098210666,0.9393009236214817,0.8074877167212741,0.2151725002283904,0.8378372549105333,0.9696504618107409,0.903743858360637,0.5860911206438011,1.0,0.8402133108172699,True,True,True,True,soft_l2,True,False,False
100073,2024-11-11 01:45:00+00:00,long,0.3245723437146781,0.48480699520334886,0.4046896694590134,0.17142130683204745,0.6622861718573391,0.7424034976016745,0.7023448347295067,0.6830470416946056,1.0,0.6984852761225265,True,True,True,True,soft_l2,True,False,False
100109,2024-11-11 10:45:00+00:00,long,0.18822530139771607,0.4641512329228949,0.32618826716030547,0.1903618609889115,0.594112650698858,0.7320756164614475,0.6630941335801528,0.6793305634868428,0.8333333333333334,0.6663414195614908,True,True,True,True,soft_l2,True,False,False
100128,2024-11-11 15:30:00+00:00,long,0.24530149977719087,0.8292128389064799,0.5372571693418354,0.29915122866449473,0.6226507498885955,0.91460641945324,0.7686285846709178,0.8303784288991123,1.0,0.7809785535165568,True,True,True,True,soft_l2,True,False,False
100399,2024-11-14 11:15:00+00:00,short,-0.2538625432636506,-0.43633885361465735,-0.34510069843915403,0.0959376702864443,0.6269312716318253,0.7181694268073286,0.672550349219577,0.8337053368934542,1.0,0.7047813467543526,True,True,True,True,soft_l2,True,False,False
100512,2024-11-15 15:30:00+00:00,short,-0.4661696295693818,-0.9631953729813044,-0.7146825012753432,0.26306928277300673,0.7330848147846909,0.9815976864906522,0.8573412506376716,0.7692035755935744,1.0,0.8397137156288522,True,True,True,True,soft_l2,True,False,False
100785,2024-11-18 11:45:00+00:00,short,-0.26983757889572135,-0.9127208588024227,-0.591279218849072,0.3659123595074121,0.6349187894478607,0.9563604294012114,0.7956396094245359,0.8303625912718408,1.0,0.802584205793997,True,True,True,True,soft_l2,True,False,False
100803,2024-11-18 16:15:00+00:00,long,0.2610983377147151,1.0,0.6305491688573576,0.3984214471672659,0.6305491688573576,1.0,0.8152745844286788,0.8746907199528369,1.0,0.8271578115335105,True,True,True,True,soft_l2,True,False,False
100919,2024-11-19 21:15:00+00:00,short,-0.21099372368272581,-0.7069909492361696,-0.4589923364594477,0.2554599785259771,0.6054968618413629,0.8534954746180847,0.7294961682297239,0.7819970372381602,1.0,0.7399963420314112,True,True,True,True,soft_l2,True,False,False
100997,2024-11-20 16:45:00+00:00,short,-0.11806478859947496,-0.6112400256368361,-0.36465240711815544,0.2551619270920042,0.5590323942997375,0.8056200128184181,0.6823262035590777,0.8404469368094154,1.0,0.7139503502091452,True,True,True,True,soft_l2,True,False,False
101806,2024-11-29 03:00:00+00:00,long,0.19462882427728964,0.40453014064786946,0.29957948246257954,0.22112131223598175,0.5973144121386448,0.7022650703239347,0.6497897412312897,0.6703741183406874,1.0,0.6539066166531693,True,True,True,True,soft_l2,True,False,False
101899,2024-11-30 02:15:00+00:00,long,0.2558105473141296,0.5485752483479257,0.40219289783102763,0.1997314701951052,0.6279052736570648,0.7742876241739629,0.7010964489155138,0.8705325173637704,1.0,0.7349836626051651,True,True,True,True,soft_l2,True,False,False
102078,2024-12-01 23:00:00+00:00,long,0.29073280820638076,0.4139208232042005,0.3523268157052906,0.13336576713561038,0.6453664041031903,0.7069604116021002,0.6761634078526453,0.8012279836648115,1.0,0.7011763230150786,True,True,True,True,soft_l2,True,False,False
102153,2024-12-02 17:45:00+00:00,short,-0.40118187838742614,-1.0,-0.7005909391937131,0.3097337726602198,0.7005909391937131,1.0,0.8502954695968565,0.5524893663036323,1.0,0.7907342489382118,True,True,True,True,soft_l2,True,False,False
102213,2024-12-03 08:45:00+00:00,short,-0.2332774033683017,-0.4003107091504634,-0.31679405625938256,0.18916534405703658,0.6166387016841508,0.7001553545752317,0.6583970281296913,0.7603978125687871,1.0,0.6787971850175104,True,True,True,True,soft_l2,True,False,False
103155,2024-12-13 04:15:00+00:00,long,0.3656451724735472,0.40585193506478395,0.38574855376916556,0.19038071132608397,0.6828225862367736,0.702925967532392,0.6928742768845828,0.7169284332499362,1.0,0.6976851081576536,True,True,True,True,soft_l2,True,False,False
103259,2024-12-14 06:15:00+00:00,long,0.2474343760699064,0.3033707118304199,0.2754025439501631,0.08925534857091884,0.6237171880349532,0.6516853559152099,0.6377012719750815,0.8540504293665656,1.0,0.6809711034533784,True,True,True,True,soft_l2,True,False,False
103425,2024-12-15 23:45:00+00:00,long,0.35137019761430244,1.0,0.6756850988071511,0.3312034972141408,0.6756850988071512,1.0,0.8378425494035755,0.8669982453589857,1.0,0.8436736885946576,True,True,True,True,soft_l2,True,False,False
103534,2024-12-17 03:00:00+00:00,long,0.32437054259474474,0.21881012158050694,0.27159033208762584,0.2107440947960658,0.6621852712973724,0.6094050607902535,0.6357951660438129,0.4607050235548995,1.0,0.6007771375460302,True,True,True,True,soft_l2,True,False,False
103678,2024-12-18 15:00:00+00:00,short,-0.4508058400958958,-0.28912111308402627,-0.36996347658996104,0.2742471199220432,0.7254029200479479,0.6445605565420132,0.6849817382949805,0.5150901235753328,0.8333333333333334,0.6510034153510511,True,True,True,True,soft_l2,True,False,False
103698,2024-12-18 20:00:00+00:00,short,-0.4226079201921428,-1.0,-0.7113039600960714,0.2920409740679761,0.7113039600960714,1.0,0.8556519800480358,0.8175726863886139,1.0,0.8480361213161515,True,True,True,True,soft_l2,True,False,False
103775,2024-12-19 15:15:00+00:00,short,-0.6700742517973972,-0.9208972205667219,-0.7954857361820596,0.18593443622323955,0.8350371258986986,0.9604486102833609,0.8977428680910298,0.4166666666666667,1.0,0.8015276278061573,True,True,True,True,soft_l2,True,False,False
104161,2024-12-23 15:45:00+00:00,short,-0.1710005471163951,-0.6115734196561625,-0.3912869833862788,0.3376379946586165,0.5855002735581976,0.8057867098280813,0.6956434916931394,0.6660793340508777,1.0,0.6897306601646871,True,True,True,True,soft_l2,True,False,False
104386,2024-12-26 00:00:00+00:00,long,0.2816688204911988,0.7211162790697686,0.5013925497804838,0.36168405204398757,0.6408344102455994,0.8605581395348842,0.7506962748902419,0.7534207772314824,1.0,0.75124117535849,True,True,True,True,soft_l2,True,False,False
104543,2024-12-27 15:15:00+00:00,short,-0.22722589187745076,-0.8827410371835569,-0.5549834645305037,0.36691080563194517,0.6136129459387254,0.9413705185917784,0.7774917322652519,0.4419776473227932,1.0,0.7103889152767602,True,True,True,True,soft_l2,True,False,False
104858,2024-12-30 22:00:00+00:00,short,-0.22970649693314546,-0.39543572971754676,-0.3125711133253461,0.09663597547729172,0.6148532484665727,0.6977178648587734,0.6562855566626731,0.7879607186479619,1.0,0.6826205890597309,True,True,True,True,soft_l2,True,False,False
105031,2025-01-01 17:15:00+00:00,short,-0.269208778060997,-0.4251873396307908,-0.34719805884589383,0.2086258343597019,0.6346043890304985,0.7125936698153954,0.6735990294229469,0.6796634935351658,1.0,0.6748119222453908,True,True,True,True,soft_l2,True,False,False
105202,2025-01-03 12:00:00+00:00,long,0.33884220258615644,0.6324716293333933,0.48565691595977484,0.3270367319899318,0.6694211012930782,0.8162358146666966,0.7428284579798874,0.6125934342415139,1.0,0.7167814532322128,True,True,True,True,soft_l2,True,False,False
105301,2025-01-04 12:45:00+00:00,long,0.6859695114386914,0.7806778326340367,0.7333236720363642,0.14308217817510271,0.8429847557193457,0.8903389163170183,0.8666618360181821,0.6145833333333333,1.0,0.8162461354812124,True,True,True,True,soft_l2,True,False,False
105413,2025-01-05 16:45:00+00:00,long,0.15228926268833887,0.18310480825686246,0.1676970354726007,0.20801997542107806,0.5761446313441694,0.5915524041284312,0.5838485177363003,0.6164927666698264,0.6666666666666666,0.5903773675230056,True,True,True,False,soft_l2,True,False,False
105504,2025-01-06 15:30:00+00:00,long,0.3516435296608575,0.6390979100035041,0.49537071983218084,0.15009497050702839,0.6758217648304288,0.8195489550017521,0.7476853599160904,0.8888758787375203,1.0,0.7759234636803765,True,True,True,True,soft_l2,True,False,False
105763,2025-01-09 08:15:00+00:00,short,-0.6174493419220385,-0.3886200880263013,-0.50303471497417,0.21322185973289137,0.8087246709610192,0.6943100440131507,0.751517357487085,0.6646367430417082,1.0,0.7341412345980097,True,True,True,True,soft_l2,True,False,False
106109,2025-01-12 22:45:00+00:00,short,-0.321498329361263,-0.7060591479415635,-0.5137787386514133,0.25514441960041445,0.6607491646806315,0.8530295739707818,0.7568893693257066,0.7898036799450596,1.0,0.7634722314495773,True,True,True,True,soft_l2,True,False,False
106506,2025-01-17 02:00:00+00:00,long,0.2516241966592036,0.8383332617784734,0.5449787292188385,0.3434674158981553,0.6258120983296018,0.9191666308892368,0.7724893646094193,0.6707343489147802,1.0,0.7521383614704916,True,True,True,True,soft_l2,True,False,False
106814,2025-01-20 07:00:00+00:00,long,0.2978169256105409,0.8134679583986671,0.555642442004604,0.3212382187958752,0.6489084628052705,0.9067339791993336,0.777821221002302,0.7458943680716343,0.8333333333333334,0.7714358504161686,True,True,True,True,soft_l2,True,False,False
107435,2025-01-26 18:15:00+00:00,long,0.18560116949038474,0.6444175095489239,0.4150093395196543,0.3401331988342375,0.5928005847451924,0.8222087547744619,0.7075046697598272,0.44235091299332385,0.8333333333333334,0.6544739184065266,True,True,True,True,soft_l2,True,False,False
107605,2025-01-28 12:45:00+00:00,short,0.1480607209990711,-0.270908593000959,-0.061423936000943945,0.4399268125200246,0.42596963950046446,0.6354542965004795,0.5307119680004719,0.2207692048841333,0.5,0.46872341537720424,True,False,False,False,soft_l2,False,False,False
107884,2025-01-31 10:30:00+00:00,long,0.43052614472364814,0.6158402575412208,0.5231832011324345,0.16863795027039954,0.7152630723618241,0.8079201287706104,0.7615916005662173,0.8189333543332141,1.0,0.7730599513196168,True,True,True,True,soft_l2,True,False,False
108312,2025-02-04 21:30:00+00:00,short,-0.2737432195741199,-1.0,-0.6368716097870599,0.39732586275797005,0.6368716097870599,1.0,0.81843580489353,0.8164439721417118,1.0,0.8180374383431663,True,True,True,True,soft_l2,True,False,False
108582,2025-02-07 17:00:00+00:00,short,-0.22206500681119032,-0.7566699243055783,-0.48936746555838423,0.3205985245900282,0.6110325034055951,0.8783349621527892,0.7446837327791921,0.7080457128713924,1.0,0.7373561287976321,True,True,True,True,soft_l2,True,False,False
108900,2025-02-11 00:30:00+00:00,long,0.34278165426672264,1.0,0.6713908271333614,0.33791983442718054,0.6713908271333613,1.0,0.8356954135666808,0.48596547154970826,1.0,0.7657494251632864,True,True,True,True,soft_l2,True,False,False
109633,2025-02-18 15:45:00+00:00,short,-0.2514936980632161,-0.6534984368952771,-0.4524960674792466,0.2344360421024405,0.625746849031608,0.8267492184476386,0.7262480337396233,0.7660700604988121,1.0,0.734212439091461,True,True,True,True,soft_l2,True,False,False
109839,2025-02-20 19:15:00+00:00,long,0.2847636737347102,0.7790214672518229,0.5318925704932665,0.254464901168939,0.6423818368673551,0.8895107336259114,0.7659462852466332,0.7485171383787192,1.0,0.7624604558730504,True,True,True,True,soft_l2,True,False,False
110143,2025-02-23 23:15:00+00:00,long,0.3724537913057168,0.3444809302415002,0.3584673607736086,0.16827879145659672,0.6862268956528584,0.6722404651207501,0.6792336803868043,0.7554356064047195,1.0,0.6944740655903874,True,True,True,True,soft_l2,True,False,False
110374,2025-02-26 09:00:00+00:00,short,-0.28698216857347614,-0.4098492909540739,-0.34841572976377505,0.36717406612195824,0.6434910842867381,0.7049246454770369,0.6742078648818876,0.4689486214796011,0.6666666666666666,0.6331560162014304,True,True,True,True,soft_l2,True,False,False
110788,2025-03-02 16:30:00+00:00,long,0.3753235623422117,1.0,0.6876617811711059,0.32875075844656887,0.6876617811711059,1.0,0.8438308905855529,0.8427662638308422,1.0,0.8436179652346107,True,True,True,True,soft_l2,True,False,False
111092,2025-03-05 20:30:00+00:00,long,0.3707655941078433,0.536722657237184,0.4537441256725137,0.2541984832219608,0.6853827970539217,0.768361328618592,0.7268720628362568,0.6384436347724305,1.0,0.7091863772234915,True,True,True,True,soft_l2,True,False,False
