event_id,mother_decision_time,baseline_net_bp,baseline_exit_time,baseline_exit_reason,baseline_mfe_r,baseline_hold_minutes,candidate_net_bp,candidate_exit_time,candidate_exit_reason,candidate_mfe_r,candidate_hold_minutes,delta_net_bp,exit_delay_minutes,outcome_transition,failed_launch_executed,baseline_partial_executed,baseline_partial_exit_time,candidate_partial_executed,candidate_partial_exit_time,sacrificed_recovery,prior_partial_path_cut
2023-09-03T17:00:00+00:00_L,2023-09-03 18:00:00+00:00,7.59795439095325,2023-09-04 00:30:00+00:00,transition_colour_exit,4.439716312056936,390.0,7.59795439095325,2023-09-04 00:30:00+00:00,transition_colour_exit,4.439716312056936,390.0,0.0,0.0,win_to_win,False,True,2023-09-03 21:45:00+00:00,True,2023-09-03 21:45:00+00:00,False,False
2023-09-06T07:00:00+00:00_S,2023-09-06 08:00:00+00:00,-10.399900500993025,2023-09-06 17:55:00+00:00,hard_stop,6.6060070671380045,595.0,-33.5256462577102,2023-09-06 09:50:00+00:00,fast_failed_launch,0.2084805653710815,110.0,-23.125745756717173,-485.0,loss_to_loss,True,True,2023-09-06 17:30:00+00:00,False,,False,True
2023-09-07T11:00:00+00:00_S,2023-09-07 12:00:00+00:00,-40.57557146802225,2023-09-07 13:45:00+00:00,hard_stop,1.2835538752362183,105.0,-40.57557146802225,2023-09-07 13:45:00+00:00,hard_stop,1.2835538752362183,105.0,0.0,0.0,loss_to_loss,False,False,,False,,False,False
2023-09-10T21:00:00+00:00_L,2023-09-10 22:00:00+00:00,-55.12672642070225,2023-09-10 23:35:00+00:00,hard_stop,1.5802197802197722,95.0,-42.46566458994372,2023-09-10 23:05:00+00:00,fast_failed_launch,1.5802197802197722,65.0,12.661061830758527,-30.0,loss_to_loss,True,False,,False,,False,False
2023-09-11T05:00:00+00:00_L,2023-09-11 06:00:00+00:00,-69.72953772379275,2023-09-11 08:30:00+00:00,hard_stop,0.07686335403727881,150.0,-50.34737317616535,2023-09-11 07:35:00+00:00,fast_failed_launch,0.07686335403727881,95.0,19.382164547627397,-55.0,loss_to_loss,True,False,,False,,False,False
2023-09-12T03:00:00+00:00_L,2023-09-12 04:00:00+00:00,79.70891585691643,2023-09-12 17:30:00+00:00,transition_colour_exit,1.3509542307042788,810.0,-27.82942701772474,2023-09-12 06:35:00+00:00,fast_failed_launch,0.33659854754265056,155.0,-107.53834287464117,-655.0,win_to_loss,True,True,2023-09-12 13:15:00+00:00,False,,True,True
2023-09-15T22:00:00+00:00_L,2023-09-15 23:00:00+00:00,-99.09802852458792,2023-09-16 05:15:00+00:00,transition_colour_exit,0.39784946236558477,375.0,-75.64497757395367,2023-09-16 01:25:00+00:00,fast_failed_launch,0.39784946236558477,145.0,23.45305095063425,-230.0,loss_to_loss,True,False,,False,,False,False
2023-09-17T07:00:00+00:00_S,2023-09-17 08:00:00+00:00,-36.71761198535737,2023-09-17 08:45:00+00:00,transition_colour_exit,0.11244979919675957,45.0,-36.604400166044,2023-09-17 08:35:00+00:00,fast_failed_launch,0.11244979919675957,35.0,0.11321181931337065,-10.0,loss_to_loss,True,False,,False,,False,False
2023-09-17T16:00:00+00:00_S,2023-09-17 17:00:00+00:00,-28.41328468970781,2023-09-18 00:00:00+00:00,transition_colour_exit,2.386004514672742,420.0,-24.753694488355336,2023-09-17 18:50:00+00:00,fast_failed_launch,1.0586907449210434,110.0,3.6595902013524757,-310.0,loss_to_loss,True,False,,False,,False,False
2023-09-26T20:00:00+00:00_S,2023-09-26 21:00:00+00:00,-32.34468815330514,2023-09-26 22:30:00+00:00,transition_colour_exit,0.5810920945395179,90.0,-32.34468815330514,2023-09-26 22:30:00+00:00,transition_colour_exit,0.5810920945395179,90.0,0.0,0.0,loss_to_loss,False,False,,False,,False,False
2023-09-27T03:00:00+00:00_L,2023-09-27 04:00:00+00:00,-34.69026750748892,2023-09-27 08:15:00+00:00,transition_colour_exit,0.35177865612645265,255.0,-27.954056759235648,2023-09-27 04:35:00+00:00,fast_failed_launch,0.35177865612645265,35.0,6.736210748253271,-220.0,loss_to_loss,True,False,,False,,False,False
2023-10-06T09:00:00+00:00_L,2023-10-06 10:00:00+00:00,-58.2087396171904,2023-10-06 12:35:00+00:00,hard_stop,1.0396975425330883,155.0,-47.88010111953774,2023-10-06 11:05:00+00:00,fast_failed_launch,1.0396975425330883,65.0,10.328638497652662,-90.0,loss_to_loss,True,False,,False,,False,False
2023-10-06T12:00:00+00:00_S,2023-10-06 13:00:00+00:00,-157.36626601505765,2023-10-06 14:45:00+00:00,transition_colour_exit,0.16930906243883295,105.0,-163.05317072454832,2023-10-06 14:30:00+00:00,fast_failed_launch,0.16930906243883295,90.0,-5.686904709490676,-15.0,loss_to_loss,True,False,,False,,False,False
2023-10-08T06:00:00+00:00_S,2023-10-08 07:00:00+00:00,-45.20472113467953,2023-10-08 13:50:00+00:00,hard_stop,3.066856330014077,410.0,-37.35289477835621,2023-10-08 08:25:00+00:00,fast_failed_launch,0.2788051209103518,85.0,7.851826356323322,-325.0,loss_to_loss,True,False,,False,,False,False
2023-10-08T15:00:00+00:00_S,2023-10-08 16:00:00+00:00,-23.655913978495295,2023-10-08 19:15:00+00:00,transition_colour_exit,1.6069565217391557,195.0,-23.26164874551971,2023-10-08 19:05:00+00:00,fast_failed_launch,1.6069565217391557,185.0,0.39426523297558447,-10.0,loss_to_loss,True,False,,False,,False,False
2023-10-15T11:00:00+00:00_S,2023-10-15 12:00:00+00:00,-35.48984781969409,2023-10-15 13:20:00+00:00,hard_stop,1.161057692307614,80.0,-35.48984781969409,2023-10-15 13:20:00+00:00,hard_stop,1.161057692307614,80.0,0.0,0.0,loss_to_loss,False,False,,False,,False,False
2023-10-18T09:00:00+00:00_S,2023-10-18 10:00:00+00:00,-71.20583187359529,2023-10-18 17:30:00+00:00,transition_colour_exit,0.37064166422502276,450.0,-54.04285436240423,2023-10-18 13:30:00+00:00,fast_failed_launch,0.02490477585701734,210.0,17.16297751119106,-240.0,loss_to_loss,True,False,,False,,False,False
2023-10-30T08:00:00+00:00_L,2023-10-30 09:00:00+00:00,8.729783014533883,2023-10-30 16:45:00+00:00,transition_colour_exit,2.142608695652155,465.0,8.729783014533883,2023-10-30 16:45:00+00:00,transition_colour_exit,2.142608695652155,465.0,0.0,0.0,win_to_win,False,True,2023-10-30 13:00:00+00:00,True,2023-10-30 13:00:00+00:00,False,False
2023-10-31T12:00:00+00:00_S,2023-10-31 13:00:00+00:00,-67.9231829855209,2023-10-31 16:45:00+00:00,transition_colour_exit,0.8399816597891132,225.0,-32.447201420205275,2023-10-31 15:35:00+00:00,fast_failed_launch,0.8399816597891132,155.0,35.47598156531562,-70.0,loss_to_loss,True,False,,False,,False,False
2023-10-31T18:00:00+00:00_L,2023-10-31 19:00:00+00:00,-4.161563653979332,2023-11-01 02:00:00+00:00,transition_colour_exit,2.0123546511628225,420.0,-29.746730059089554,2023-10-31 21:50:00+00:00,fast_failed_launch,2.0123546511628225,170.0,-25.585166405110222,-250.0,loss_to_loss,True,True,2023-11-01 00:30:00+00:00,False,,False,True
2023-11-01T05:00:00+00:00_S,2023-11-01 06:00:00+00:00,-48.525936771388594,2023-11-01 07:20:00+00:00,hard_stop,0.32346938775507234,80.0,-44.47991104565023,2023-11-01 07:10:00+00:00,fast_failed_launch,0.32346938775507234,70.0,4.04602572573836,-10.0,loss_to_loss,True,False,,False,,False,False
2023-11-01T14:00:00+00:00_S,2023-11-01 15:00:00+00:00,-89.74117041077976,2023-11-01 16:45:00+00:00,transition_colour_exit,0.043043043043043044,105.0,-118.01224494574062,2023-11-01 16:35:00+00:00,fast_failed_launch,0.043043043043043044,95.0,-28.27107453496086,-10.0,loss_to_loss,True,False,,False,,False,False
2023-11-02T15:00:00+00:00_S,2023-11-02 16:00:00+00:00,-105.80964809959735,2023-11-02 19:40:00+00:00,hard_stop,1.1833781965006993,220.0,-48.093131763428694,2023-11-02 17:50:00+00:00,fast_failed_launch,1.1833781965006993,110.0,57.71651633616866,-110.0,loss_to_loss,True,False,,False,,False,False
2023-11-06T04:00:00+00:00_S,2023-11-06 05:00:00+00:00,-63.34825101848239,2023-11-06 09:15:00+00:00,hard_stop,0.9933862433862913,255.0,-16.588332095767523,2023-11-06 07:05:00+00:00,fast_failed_launch,0.9933862433862913,125.0,46.75991892271486,-130.0,loss_to_loss,True,False,,False,,False,False
2023-11-07T18:00:00+00:00_L,2023-11-07 19:00:00+00:00,-47.374505267262485,2023-11-08 03:00:00+00:00,transition_colour_exit,0.9444748858447461,480.0,-19.94349947313259,2023-11-07 22:05:00+00:00,fast_failed_launch,0.9444748858447461,185.0,27.431005794129895,-295.0,loss_to_loss,True,False,,False,,False,False
2023-11-13T03:00:00+00:00_S,2023-11-13 04:00:00+00:00,-46.13186164465598,2023-11-13 16:30:00+00:00,transition_colour_exit,1.6255614536545373,750.0,-19.9458407012546,2023-11-13 06:45:00+00:00,fast_failed_launch,0.7027358105349021,165.0,26.186020943401378,-585.0,loss_to_loss,True,False,,False,,False,False
2023-11-15T11:00:00+00:00_L,2023-11-15 12:00:00+00:00,343.76957167219445,2023-11-16 03:30:00+00:00,transition_colour_exit,4.669700214132777,930.0,-67.21484825572732,2023-11-15 13:35:00+00:00,fast_failed_launch,0.4253211991434745,95.0,-410.98441992792175,-835.0,win_to_loss,True,True,2023-11-16 00:40:00+00:00,False,,True,True
2023-11-21T11:00:00+00:00_S,2023-11-21 12:00:00+00:00,-19.287090144088896,2023-11-21 17:15:00+00:00,transition_colour_exit,4.881172839506144,315.0,-19.287090144088896,2023-11-21 17:15:00+00:00,transition_colour_exit,4.881172839506144,315.0,0.0,0.0,loss_to_loss,False,True,2023-11-21 15:55:00+00:00,True,2023-11-21 15:55:00+00:00,False,False
2023-11-22T18:00:00+00:00_L,2023-11-22 19:00:00+00:00,19.78993708325218,2023-11-23 03:15:00+00:00,transition_colour_exit,1.0471948741990889,495.0,19.78993708325218,2023-11-23 03:15:00+00:00,transition_colour_exit,1.0471948741990889,495.0,0.0,0.0,win_to_win,False,True,2023-11-22 22:40:00+00:00,True,2023-11-22 22:40:00+00:00,False,False
2023-11-26T10:00:00+00:00_S,2023-11-26 11:00:00+00:00,40.405372431279744,2023-11-26 20:45:00+00:00,transition_colour_exit,8.87730061349627,585.0,40.405372431279744,2023-11-26 20:45:00+00:00,transition_colour_exit,8.87730061349627,585.0,0.0,0.0,win_to_win,False,True,2023-11-26 15:40:00+00:00,True,2023-11-26 15:40:00+00:00,False,False
2023-12-01T01:00:00+00:00_L,2023-12-01 02:00:00+00:00,55.15329744315458,2023-12-01 14:00:00+00:00,transition_colour_exit,2.9804113614104293,720.0,55.15329744315458,2023-12-01 14:00:00+00:00,transition_colour_exit,2.9804113614104293,720.0,0.0,0.0,win_to_win,False,True,2023-12-01 06:10:00+00:00,True,2023-12-01 06:10:00+00:00,False,False
2023-12-07T08:00:00+00:00_S,2023-12-07 09:00:00+00:00,21.230941441742218,2023-12-07 15:15:00+00:00,transition_colour_exit,2.4084597998062915,375.0,21.230941441742218,2023-12-07 15:15:00+00:00,transition_colour_exit,2.4084597998062915,375.0,0.0,0.0,win_to_win,False,True,2023-12-07 12:45:00+00:00,True,2023-12-07 12:45:00+00:00,False,False
2023-12-08T11:00:00+00:00_L,2023-12-08 12:00:00+00:00,62.35838319719524,2023-12-09 07:00:00+00:00,transition_colour_exit,3.6670068027210836,1140.0,-18.855020392086818,2023-12-08 14:30:00+00:00,fast_failed_launch,0.5085034013605442,150.0,-81.21340358928205,-990.0,win_to_loss,True,True,2023-12-08 16:55:00+00:00,False,,True,True
2023-12-16T15:00:00+00:00_L,2023-12-16 16:00:00+00:00,-80.29553967911272,2023-12-16 19:45:00+00:00,transition_colour_exit,0.4021059559065367,225.0,-57.76392500727584,2023-12-16 18:05:00+00:00,fast_failed_launch,0.4021059559065367,125.0,22.531614671836884,-100.0,loss_to_loss,True,False,,False,,False,False
2023-12-20T04:00:00+00:00_L,2023-12-20 05:00:00+00:00,177.74710796314764,2023-12-20 20:15:00+00:00,transition_colour_exit,3.5434180138568196,915.0,-28.19955521501056,2023-12-20 08:50:00+00:00,fast_failed_launch,0.5360277136258795,230.0,-205.9466631781582,-685.0,win_to_loss,True,True,2023-12-20 16:55:00+00:00,False,,True,True
2023-12-22T18:00:00+00:00_L,2023-12-22 19:00:00+00:00,-89.45313050775393,2023-12-22 19:20:00+00:00,hard_stop,0.009495743287496534,20.0,-89.45313050775393,2023-12-22 19:20:00+00:00,hard_stop,0.009495743287496534,20.0,0.0,0.0,loss_to_loss,False,False,,False,,False,False
2023-12-22T19:00:00+00:00_S,2023-12-22 20:00:00+00:00,-40.36384627013943,2023-12-22 20:15:00+00:00,transition_colour_exit,0.0714285714285812,15.0,-40.36384627013943,2023-12-22 20:15:00+00:00,transition_colour_exit,0.0714285714285812,15.0,0.0,0.0,loss_to_loss,False,False,,False,,False,False
2023-12-23T01:00:00+00:00_S,2023-12-23 02:00:00+00:00,-20.527091349515896,2023-12-23 09:30:00+00:00,transition_colour_exit,1.3109363831307785,450.0,-3.110159800346964,2023-12-23 05:20:00+00:00,fast_failed_launch,1.3109363831307785,200.0,17.416931549168932,-250.0,loss_to_loss,True,False,,False,,False,False
2023-12-24T05:00:00+00:00_S,2023-12-24 06:00:00+00:00,-61.23673425292296,2023-12-24 13:15:00+00:00,transition_colour_exit,0.31418485237484567,435.0,-58.98411443308685,2023-12-24 07:50:00+00:00,fast_failed_launch,0.16912708600771698,110.0,2.252619819836106,-325.0,loss_to_loss,True,False,,False,,False,False
2023-12-24T13:00:00+00:00_L,2023-12-24 14:00:00+00:00,-52.57336430772418,2023-12-24 16:05:00+00:00,hard_stop,0.7706872370266661,125.0,-37.95418257073742,2023-12-24 15:35:00+00:00,fast_failed_launch,0.7706872370266661,95.0,14.619181736986754,-30.0,loss_to_loss,True,False,,False,,False,False
2023-12-25T21:00:00+00:00_L,2023-12-25 22:00:00+00:00,-26.386224133494434,2023-12-26 00:30:00+00:00,transition_colour_exit,1.1393442622951064,150.0,-13.498915720219061,2023-12-26 00:15:00+00:00,fast_failed_launch,1.1393442622951064,135.0,12.887308413275372,-15.0,loss_to_loss,True,False,,False,,False,False
2023-12-26T05:00:00+00:00_S,2023-12-26 06:00:00+00:00,30.902094992308356,2023-12-26 22:15:00+00:00,transition_colour_exit,1.684241273550445,975.0,-22.29088647956202,2023-12-26 08:50:00+00:00,fast_failed_launch,0.3484737841390346,170.0,-53.192981471870375,-805.0,win_to_loss,True,True,2023-12-26 11:00:00+00:00,False,,True,True
2024-01-03T11:00:00+00:00_S,2024-01-03 12:00:00+00:00,229.29527836504482,2024-01-03 21:30:00+00:00,transition_colour_exit,2.3954421768707452,570.0,229.29527836504482,2024-01-03 21:30:00+00:00,transition_colour_exit,2.3954421768707452,570.0,0.0,0.0,win_to_win,False,True,2024-01-03 15:10:00+00:00,True,2024-01-03 15:10:00+00:00,False,False
2024-01-10T22:00:00+00:00_L,2024-01-10 23:00:00+00:00,-151.32756194293992,2024-01-11 05:15:00+00:00,transition_colour_exit,0.701600909806667,375.0,-130.62305428802935,2024-01-11 00:30:00+00:00,fast_failed_launch,0.701600909806667,90.0,20.70450765491057,-285.0,loss_to_loss,True,False,,False,,False,False
2024-01-14T13:00:00+00:00_L,2024-01-14 14:00:00+00:00,-25.992100685945356,2024-01-14 14:45:00+00:00,transition_colour_exit,0.7815344603380677,45.0,-29.839169219721242,2024-01-14 14:30:00+00:00,fast_failed_launch,0.7815344603380677,30.0,-3.847068533775886,-15.0,loss_to_loss,True,False,,False,,False,False
2024-01-14T19:00:00+00:00_S,2024-01-14 20:00:00+00:00,30.058954938735354,2024-01-15 03:30:00+00:00,transition_colour_exit,3.441885964912197,450.0,-10.670351643354268,2024-01-14 22:10:00+00:00,fast_failed_launch,2.589181286549631,130.0,-40.72930658208962,-320.0,win_to_loss,True,True,2024-01-15 00:40:00+00:00,False,,True,True
2024-01-15T10:00:00+00:00_S,2024-01-15 11:00:00+00:00,-32.05190069985429,2024-01-15 11:30:00+00:00,transition_colour_exit,0.10513078470825912,30.0,-32.05190069985429,2024-01-15 11:30:00+00:00,transition_colour_exit,0.10513078470825912,30.0,0.0,0.0,loss_to_loss,False,False,,False,,False,False
2024-01-15T14:00:00+00:00_S,2024-01-15 15:00:00+00:00,-136.2325029206235,2024-01-15 17:15:00+00:00,transition_colour_exit,0.05749999999999786,135.0,-88.00963983326974,2024-01-15 16:50:00+00:00,fast_failed_launch,0.05749999999999786,110.0,48.222863087353744,-25.0,loss_to_loss,True,False,,False,,False,False
2024-01-20T01:00:00+00:00_L,2024-01-20 02:00:00+00:00,-41.11937486650395,2024-01-20 03:30:00+00:00,transition_colour_exit,0.022245762711848648,90.0,-42.679328691870715,2024-01-20 02:10:00+00:00,fast_failed_launch,0.022245762711848648,10.0,-1.5599538253667689,-80.0,loss_to_loss,True,False,,False,,False,False
2024-01-28T18:00:00+00:00_S,2024-01-28 19:00:00+00:00,-47.68393616970455,2024-01-29 01:15:00+00:00,transition_colour_exit,1.7434402332362027,375.0,-16.140449518509165,2024-01-28 21:05:00+00:00,fast_failed_launch,1.427599611273125,125.0,31.543486651195387,-250.0,loss_to_loss,True,False,,False,,False,False
2024-01-29T15:00:00+00:00_L,2024-01-29 16:00:00+00:00,108.35933579993241,2024-01-30 06:45:00+00:00,transition_colour_exit,1.4830967741935408,885.0,108.35933579993241,2024-01-30 06:45:00+00:00,transition_colour_exit,1.4830967741935408,885.0,0.0,0.0,win_to_win,False,True,2024-01-29 19:35:00+00:00,True,2024-01-29 19:35:00+00:00,False,False
2024-01-31T20:00:00+00:00_S,2024-01-31 21:00:00+00:00,73.1894503573183,2024-02-01 09:30:00+00:00,transition_colour_exit,0.8341801958111257,750.0,-43.4295503735333,2024-01-31 23:25:00+00:00,fast_failed_launch,0.32854133101995053,145.0,-116.6190007308516,-605.0,win_to_loss,True,True,2024-02-01 04:45:00+00:00,False,,True,True
2024-02-07T03:00:00+00:00_S,2024-02-07 04:00:00+00:00,-76.36401859335338,2024-02-07 06:00:00+00:00,hard_stop,0.041856610029003,120.0,-60.15323164607228,2024-02-07 05:15:00+00:00,fast_failed_launch,0.041856610029003,75.0,16.2107869472811,-45.0,loss_to_loss,True,False,,False,,False,False
2024-02-12T09:00:00+00:00_S,2024-02-12 10:00:00+00:00,-71.49569303054102,2024-02-12 14:15:00+00:00,hard_stop,0.7319545823195501,255.0,-28.060558600887497,2024-02-12 12:35:00+00:00,fast_failed_launch,0.7319545823195501,155.0,43.43513442965352,-100.0,loss_to_loss,True,False,,False,,False,False
2024-02-12T14:00:00+00:00_L,2024-02-12 15:00:00+00:00,192.03621559712892,2024-02-13 03:00:00+00:00,transition_colour_exit,1.8581681476418477,720.0,192.03621559712892,2024-02-13 03:00:00+00:00,transition_colour_exit,1.8581681476418477,720.0,0.0,0.0,win_to_win,False,True,2024-02-12 18:40:00+00:00,True,2024-02-12 18:40:00+00:00,False,False
2024-02-16T10:00:00+00:00_L,2024-02-16 11:00:00+00:00,-115.31182795698867,2024-02-16 14:55:00+00:00,hard_stop,0.5734055354994029,235.0,-37.873357228195935,2024-02-16 13:40:00+00:00,fast_failed_launch,0.3148816686722833,160.0,77.43847072879274,-75.0,loss_to_loss,True,False,,False,,False,False
2024-02-18T14:00:00+00:00_L,2024-02-18 15:00:00+00:00,-47.67499229108794,2024-02-18 16:30:00+00:00,transition_colour_exit,0.05223880597014925,90.0,-56.67514646931854,2024-02-18 16:25:00+00:00,fast_failed_launch,0.05223880597014925,85.0,-9.000154178230602,-5.0,loss_to_loss,True,False,,False,,False,False
2024-02-19T17:00:00+00:00_L,2024-02-19 18:00:00+00:00,-109.29239087710484,2024-02-20 00:45:00+00:00,hard_stop,0.11917543482928998,405.0,-109.29239087710484,2024-02-20 00:45:00+00:00,hard_stop,0.11917543482928998,405.0,0.0,0.0,loss_to_loss,False,False,,False,,False,False
2024-02-21T23:00:00+00:00_L,2024-02-22 00:00:00+00:00,-89.15330589828072,2024-02-22 01:05:00+00:00,hard_stop,0.08979364194087164,65.0,-79.27977198307615,2024-02-22 01:00:00+00:00,fast_failed_launch,0.08979364194087164,60.0,9.873533915204575,-5.0,loss_to_loss,True,False,,False,,False,False
2024-02-25T17:00:00+00:00_L,2024-02-25 18:00:00+00:00,-5.360443336190883,2024-02-26 01:15:00+00:00,transition_colour_exit,2.020348837209288,435.0,-1.9283883302373752,2024-02-25 21:25:00+00:00,fast_failed_launch,2.020348837209288,205.0,3.432055005953508,-230.0,loss_to_loss,True,True,2024-02-25 22:15:00+00:00,False,,False,True
2024-02-29T19:00:00+00:00_L,2024-02-29 20:00:00+00:00,-179.90878111522557,2024-02-29 21:40:00+00:00,hard_stop,0.6641647225884925,100.0,-179.90878111522557,2024-02-29 21:40:00+00:00,hard_stop,0.6641647225884925,100.0,0.0,0.0,loss_to_loss,False,False,,False,,False,False
2024-03-02T20:00:00+00:00_S,2024-03-02 21:00:00+00:00,-28.593563227301537,2024-03-02 21:15:00+00:00,transition_colour_exit,0.003826906093620611,15.0,-28.593563227301537,2024-03-02 21:15:00+00:00,transition_colour_exit,0.003826906093620611,15.0,0.0,0.0,loss_to_loss,False,False,,False,,False,False
2024-03-11T06:00:00+00:00_L,2024-03-11 07:00:00+00:00,342.99019607843206,2024-03-11 20:00:00+00:00,transition_colour_exit,3.95642824807602,780.0,342.99019607843206,2024-03-11 20:00:00+00:00,transition_colour_exit,3.95642824807602,780.0,0.0,0.0,win_to_win,False,True,2024-03-11 11:35:00+00:00,True,2024-03-11 11:35:00+00:00,False,False
2024-03-12T16:00:00+00:00_S,2024-03-12 17:00:00+00:00,-152.96073702611767,2024-03-12 23:30:00+00:00,transition_colour_exit,1.4507282996432955,390.0,-103.39465293107678,2024-03-12 18:05:00+00:00,fast_failed_launch,1.4507282996432955,65.0,49.56608409504089,-325.0,loss_to_loss,True,False,,False,,False,False
2024-03-14T13:00:00+00:00_S,2024-03-14 14:00:00+00:00,126.20721328814813,2024-03-14 22:15:00+00:00,transition_colour_exit,3.0969776857169617,495.0,126.20721328814813,2024-03-14 22:15:00+00:00,transition_colour_exit,3.0969776857169617,495.0,0.0,0.0,win_to_win,False,True,2024-03-14 20:25:00+00:00,True,2024-03-14 20:25:00+00:00,False,False
2024-03-16T01:00:00+00:00_S,2024-03-16 02:00:00+00:00,24.506447303500618,2024-03-16 06:00:00+00:00,transition_colour_exit,1.1818181818181885,240.0,24.506447303500618,2024-03-16 06:00:00+00:00,transition_colour_exit,1.1818181818181885,240.0,0.0,0.0,win_to_win,False,False,,False,,False,False
2024-03-20T14:00:00+00:00_L,2024-03-20 15:00:00+00:00,-141.47437893032853,2024-03-20 15:50:00+00:00,hard_stop,0.2382111737570491,50.0,-106.43608741672374,2024-03-20 15:35:00+00:00,fast_failed_launch,0.2382111737570491,35.0,35.03829151360479,-15.0,loss_to_loss,True,False,,False,,False,False
2024-03-27T05:00:00+00:00_L,2024-03-27 06:00:00+00:00,-42.98560278324424,2024-03-27 07:00:00+00:00,transition_colour_exit,0.35224514563109494,60.0,-33.09611812897194,2024-03-27 06:20:00+00:00,fast_failed_launch,0.35224514563109494,20.0,9.889484654272302,-40.0,loss_to_loss,True,False,,False,,False,False
2024-03-28T06:00:00+00:00_L,2024-03-28 07:00:00+00:00,16.025000071053803,2024-03-28 17:00:00+00:00,transition_colour_exit,1.7130214917825328,600.0,16.025000071053803,2024-03-28 17:00:00+00:00,transition_colour_exit,1.7130214917825328,600.0,0.0,0.0,win_to_win,False,True,2024-03-28 10:20:00+00:00,True,2024-03-28 10:20:00+00:00,False,False
2024-03-29T07:00:00+00:00_S,2024-03-29 08:00:00+00:00,-72.65042466950254,2024-03-29 13:30:00+00:00,transition_colour_exit,0.30467210807767836,330.0,-38.21853650152537,2024-03-29 10:40:00+00:00,fast_failed_launch,0.30467210807767836,160.0,34.43188816797717,-170.0,loss_to_loss,True,False,,False,,False,False
2024-03-29T14:00:00+00:00_S,2024-03-29 15:00:00+00:00,48.52305527930702,2024-03-29 22:45:00+00:00,transition_colour_exit,2.449381584974759,465.0,48.52305527930702,2024-03-29 22:45:00+00:00,transition_colour_exit,2.449381584974759,465.0,0.0,0.0,win_to_win,False,True,2024-03-29 18:20:00+00:00,True,2024-03-29 18:20:00+00:00,False,False
2024-04-01T05:00:00+00:00_S,2024-04-01 06:00:00+00:00,-114.4941541139488,2024-04-01 13:15:00+00:00,transition_colour_exit,0.2303850607990771,435.0,-77.90224712765819,2024-04-01 09:10:00+00:00,fast_failed_launch,0.2303850607990771,190.0,36.59190698629061,-245.0,loss_to_loss,True,False,,False,,False,False
2024-04-03T14:00:00+00:00_L,2024-04-03 15:00:00+00:00,-143.5744297719088,2024-04-03 15:35:00+00:00,hard_stop,0.03145112325439488,35.0,-143.5744297719088,2024-04-03 15:35:00+00:00,hard_stop,0.03145112325439488,35.0,0.0,0.0,loss_to_loss,False,False,,False,,False,False
2024-04-03T19:00:00+00:00_S,2024-04-03 20:00:00+00:00,-80.95549139187861,2024-04-03 22:45:00+00:00,hard_stop,0.7316038912447174,165.0,-29.350867349964197,2024-04-03 21:35:00+00:00,fast_failed_launch,0.7316038912447174,95.0,51.60462404191441,-70.0,loss_to_loss,True,False,,False,,False,False
2024-04-05T11:00:00+00:00_S,2024-04-05 12:00:00+00:00,-113.01262228211816,2024-04-05 13:35:00+00:00,hard_stop,0.8961836998706612,95.0,-80.16340380473365,2024-04-05 13:00:00+00:00,fast_failed_launch,0.8961836998706612,60.0,32.84921847738451,-35.0,loss_to_loss,True,False,,False,,False,False
2024-04-10T19:00:00+00:00_L,2024-04-10 20:00:00+00:00,34.25689871332629,2024-04-11 10:00:00+00:00,transition_colour_exit,1.357510633534823,840.0,34.25689871332629,2024-04-11 10:00:00+00:00,transition_colour_exit,1.357510633534823,840.0,0.0,0.0,win_to_win,False,True,2024-04-11 00:35:00+00:00,True,2024-04-11 00:35:00+00:00,False,False
2024-04-18T13:00:00+00:00_L,2024-04-18 14:00:00+00:00,43.16535420531677,2024-04-19 00:15:00+00:00,transition_colour_exit,1.4931356397583746,615.0,43.16535420531677,2024-04-19 00:15:00+00:00,transition_colour_exit,1.4931356397583746,615.0,0.0,0.0,win_to_win,False,True,2024-04-18 17:10:00+00:00,True,2024-04-18 17:10:00+00:00,False,False
2024-04-19T01:00:00+00:00_S,2024-04-19 02:00:00+00:00,-309.64274008521863,2024-04-19 06:40:00+00:00,hard_stop,0.8215457734525284,280.0,-115.72271386430678,2024-04-19 03:20:00+00:00,fast_failed_launch,0.8215457734525284,80.0,193.92002622091184,-200.0,loss_to_loss,True,False,,False,,False,False
2024-04-21T22:00:00+00:00_L,2024-04-21 23:00:00+00:00,-57.21662691254291,2024-04-22 01:45:00+00:00,transition_colour_exit,1.5285245901639408,165.0,-52.43382899113721,2024-04-22 00:35:00+00:00,fast_failed_launch,0.28743169398907104,95.0,4.782797921405695,-70.0,loss_to_loss,True,False,,False,,False,False
2024-04-30T08:00:00+00:00_S,2024-04-30 09:00:00+00:00,123.46764346764351,2024-04-30 22:30:00+00:00,transition_colour_exit,2.070098741237663,810.0,123.46764346764351,2024-04-30 22:30:00+00:00,transition_colour_exit,2.070098741237663,810.0,0.0,0.0,win_to_win,False,True,2024-04-30 14:45:00+00:00,True,2024-04-30 14:45:00+00:00,False,False
2024-05-06T12:00:00+00:00_S,2024-05-06 13:00:00+00:00,-1.8096061630373632,2024-05-06 21:30:00+00:00,transition_colour_exit,1.2903225806451613,510.0,-81.0958257998585,2024-05-06 14:05:00+00:00,fast_failed_launch,0.22580645161290322,65.0,-79.28621963682114,-445.0,loss_to_loss,True,True,2024-05-06 18:50:00+00:00,False,,False,True
