event_id,mother_decision_time,baseline_net_bp,baseline_exit_time,baseline_exit_reason,baseline_mfe_r,baseline_hold_minutes,candidate_net_bp,candidate_exit_time,candidate_exit_reason,candidate_mfe_r,candidate_hold_minutes,delta_net_bp,exit_delay_minutes,outcome_transition,failed_launch_executed,baseline_partial_executed,baseline_partial_exit_time,candidate_partial_executed,candidate_partial_exit_time,sacrificed_recovery,prior_partial_path_cut
2023-10-18T09:00:00+00:00_S::control2,2023-10-03 06:00:00+00:00,-31.755059392075662,2023-10-03 06:30:00+00:00,transition_colour_exit,0.008397916769685019,30.0,-23.954634178197992,2023-10-03 06:20:00+00:00,fast_failed_launch,0.008397916769685019,20.0,7.80042521387767,-10.0,loss_to_loss,True,False,,False,,False,False
2023-10-30T08:00:00+00:00_L::control0,2023-10-30 11:00:00+00:00,-28.65555243556859,2023-10-30 16:45:00+00:00,transition_colour_exit,1.4154414736988559,345.0,-7.494318889078662,2023-10-30 13:00:00+00:00,fast_failed_launch,1.4154414736988559,120.0,21.161233546489928,-225.0,loss_to_loss,True,True,2023-10-30 14:35:00+00:00,False,,False,True
2023-10-30T08:00:00+00:00_L::control1,2023-10-07 09:00:00+00:00,-55.38653811819281,2023-10-07 13:45:00+00:00,transition_colour_exit,0.12956207155040378,285.0,-44.70987323692197,2023-10-07 10:25:00+00:00,fast_failed_launch,0.12956207155040378,85.0,10.676664881270838,-200.0,loss_to_loss,True,False,,False,,False,False
2023-10-30T08:00:00+00:00_L::control2,2023-10-05 10:00:00+00:00,-27.57683881492943,2023-10-05 15:35:00+00:00,hard_stop,3.1272223186883688,335.0,-12.270489523623768,2023-10-05 12:20:00+00:00,fast_failed_launch,0.6250235724431106,140.0,15.306349291305663,-195.0,loss_to_loss,True,True,2023-10-05 15:05:00+00:00,False,,False,True
2023-10-31T12:00:00+00:00_S::control0,2023-10-09 12:00:00+00:00,-66.56310410985797,2023-10-09 18:00:00+00:00,transition_colour_exit,1.6185082843838132,360.0,-38.89464506099803,2023-10-09 13:45:00+00:00,fast_failed_launch,0.7629777159925557,105.0,27.668459048859944,-255.0,loss_to_loss,True,False,,False,,False,False
2023-10-31T12:00:00+00:00_S::control1,2023-10-11 14:00:00+00:00,120.07949810832754,2023-10-11 23:30:00+00:00,transition_colour_exit,4.155078158995124,570.0,120.07949810832754,2023-10-11 23:30:00+00:00,transition_colour_exit,4.155078158995124,570.0,0.0,0.0,win_to_win,False,True,2023-10-11 19:00:00+00:00,True,2023-10-11 19:00:00+00:00,False,False
2023-10-31T12:00:00+00:00_S::control2,2023-10-12 17:00:00+00:00,-36.00731763091723,2023-10-12 20:00:00+00:00,transition_colour_exit,0.8843937625481014,180.0,-32.07109198397019,2023-10-12 18:30:00+00:00,fast_failed_launch,0.8843937625481014,90.0,3.9362256469470367,-90.0,loss_to_loss,True,False,,False,,False,False
2023-11-01T05:00:00+00:00_S::control0,2023-11-27 11:00:00+00:00,-4.976528351918179,2023-11-27 17:15:00+00:00,transition_colour_exit,3.476925375682694,375.0,-4.976528351918179,2023-11-27 17:15:00+00:00,transition_colour_exit,3.476925375682694,375.0,0.0,0.0,loss_to_loss,False,True,2023-11-27 15:10:00+00:00,True,2023-11-27 15:10:00+00:00,False,False
2023-11-01T05:00:00+00:00_S::control1,2023-11-28 09:00:00+00:00,-50.82129488254149,2023-11-28 09:35:00+00:00,hard_stop,0.07553215386136794,35.0,-49.88500768780995,2023-11-28 09:30:00+00:00,fast_failed_launch,0.07553215386136794,30.0,0.9362871947315341,-5.0,loss_to_loss,True,False,,False,,False,False
2023-11-01T05:00:00+00:00_S::control2,2023-11-07 11:00:00+00:00,-48.24502844824606,2023-11-07 12:55:00+00:00,hard_stop,1.3121506355616002,115.0,-38.29995179665694,2023-11-07 12:40:00+00:00,fast_failed_launch,1.3121506355616002,100.0,9.945076651589119,-15.0,loss_to_loss,True,False,,False,,False,False
2023-11-15T11:00:00+00:00_L::control0,2023-11-28 17:00:00+00:00,-5.559928934786833,2023-11-28 23:45:00+00:00,transition_colour_exit,1.6501783555252834,405.0,-5.559928934786833,2023-11-28 23:45:00+00:00,transition_colour_exit,1.6501783555252834,405.0,0.0,0.0,loss_to_loss,False,True,2023-11-28 20:30:00+00:00,True,2023-11-28 20:30:00+00:00,False,False
2023-11-15T11:00:00+00:00_L::control1,2023-11-15 16:00:00+00:00,295.57711375827745,2023-11-16 03:30:00+00:00,transition_colour_exit,4.201173608586414,690.0,295.57711375827745,2023-11-16 03:30:00+00:00,transition_colour_exit,4.201173608586414,690.0,0.0,0.0,win_to_win,False,True,2023-11-16 00:40:00+00:00,True,2023-11-16 00:40:00+00:00,False,False
2023-11-15T11:00:00+00:00_L::control2,2023-11-15 14:00:00+00:00,382.1476309309813,2023-11-16 03:30:00+00:00,transition_colour_exit,5.0572755326098235,810.0,-17.86732548767619,2023-11-15 14:15:00+00:00,fast_failed_launch,0.20785905931824766,15.0,-400.01495641865745,-795.0,win_to_loss,True,True,2023-11-16 00:40:00+00:00,False,,True,True
2023-11-26T10:00:00+00:00_S::control0,2023-11-27 08:00:00+00:00,-58.7025706703148,2023-11-27 09:15:00+00:00,hard_stop,0.18643941388016433,75.0,-35.10197184005322,2023-11-27 08:15:00+00:00,fast_failed_launch,0.18643941388016433,15.0,23.600598830261582,-60.0,loss_to_loss,True,False,,False,,False,False
2023-11-26T10:00:00+00:00_S::control1,2023-11-13 06:00:00+00:00,-47.46240845863834,2023-11-13 16:30:00+00:00,transition_colour_exit,3.0448144022175927,630.0,-21.272912423625254,2023-11-13 06:45:00+00:00,fast_failed_launch,1.2947430520111303,45.0,26.18949603501309,-585.0,loss_to_loss,True,False,,False,,False,False
2023-11-26T10:00:00+00:00_S::control2,2023-11-07 10:00:00+00:00,-12.355157538361787,2023-11-07 15:00:00+00:00,transition_colour_exit,2.2018994233006235,300.0,-12.355157538361787,2023-11-07 15:00:00+00:00,transition_colour_exit,2.2018994233006235,300.0,0.0,0.0,loss_to_loss,False,True,2023-11-07 12:40:00+00:00,True,2023-11-07 12:40:00+00:00,False,False
2023-12-01T01:00:00+00:00_L::control0,2023-12-26 00:00:00+00:00,-39.77535926000584,2023-12-26 00:30:00+00:00,transition_colour_exit,0.055864099245303674,30.0,-26.9053168645732,2023-12-26 00:15:00+00:00,fast_failed_launch,0.055864099245303674,15.0,12.870042395432641,-15.0,loss_to_loss,True,False,,False,,False,False
2023-12-01T01:00:00+00:00_L::control1,2023-12-01 05:00:00+00:00,49.6368254300761,2023-12-01 14:00:00+00:00,transition_colour_exit,2.1581144929158675,540.0,-43.12063051504281,2023-12-01 06:10:00+00:00,fast_failed_launch,0.07365249163603056,70.0,-92.75745594511892,-470.0,win_to_loss,True,True,2023-12-01 12:15:00+00:00,False,,True,True
2023-12-01T01:00:00+00:00_L::control2,2023-12-01 04:00:00+00:00,86.79200853600301,2023-12-01 14:00:00+00:00,transition_colour_exit,2.672408163707837,600.0,-6.307706054569443,2023-12-01 06:10:00+00:00,fast_failed_launch,0.7199758745212327,130.0,-93.09971459057245,-470.0,win_to_loss,True,True,2023-12-01 12:15:00+00:00,False,,True,True
2023-12-08T11:00:00+00:00_L::control0,2023-12-27 16:00:00+00:00,56.332859644755445,2023-12-28 05:00:00+00:00,transition_colour_exit,2.586638646567193,780.0,-36.25736407424894,2023-12-27 16:10:00+00:00,fast_failed_launch,0.05325249320526765,10.0,-92.59022371900438,-770.0,win_to_loss,True,True,2023-12-27 23:00:00+00:00,False,,True,True
2023-12-08T11:00:00+00:00_L::control1,2023-12-27 15:00:00+00:00,70.78988128372822,2023-12-28 05:00:00+00:00,transition_colour_exit,2.8146103771015443,840.0,-14.666269160088786,2023-12-27 15:05:00+00:00,fast_failed_launch,0.14416912601830623,5.0,-85.45615044381701,-835.0,win_to_loss,True,True,2023-12-27 23:00:00+00:00,False,,True,True
2023-12-08T11:00:00+00:00_L::control2,2023-12-08 14:00:00+00:00,64.64016742162461,2023-12-09 07:00:00+00:00,transition_colour_exit,3.896886199568232,1020.0,64.64016742162461,2023-12-09 07:00:00+00:00,transition_colour_exit,3.896886199568232,1020.0,0.0,0.0,win_to_win,False,True,2023-12-08 14:30:00+00:00,True,2023-12-08 14:30:00+00:00,False,False
2023-12-16T15:00:00+00:00_L::control0,2023-12-27 17:00:00+00:00,30.153220175419566,2023-12-28 05:00:00+00:00,transition_colour_exit,1.9284207785158607,720.0,-53.28856195732105,2023-12-27 17:15:00+00:00,fast_failed_launch,0.15618437143002742,15.0,-83.44178213274061,-705.0,win_to_loss,True,True,2023-12-27 23:00:00+00:00,False,,True,True
2023-12-16T15:00:00+00:00_L::control1,2023-12-27 12:00:00+00:00,43.64677433966514,2023-12-28 05:00:00+00:00,transition_colour_exit,2.2171366689457446,1020.0,-42.39251476767765,2023-12-27 12:40:00+00:00,fast_failed_launch,0.09566470686460884,40.0,-86.0392891073428,-980.0,win_to_loss,True,True,2023-12-27 23:00:00+00:00,False,,True,True
2023-12-16T15:00:00+00:00_L::control2,2023-12-08 15:00:00+00:00,42.74928693992043,2023-12-09 07:00:00+00:00,transition_colour_exit,2.037870139109293,960.0,-57.363211781684306,2023-12-08 16:55:00+00:00,fast_failed_launch,0.05432500437813515,115.0,-100.11249872160474,-845.0,win_to_loss,True,True,2023-12-08 23:05:00+00:00,False,,True,True
2023-12-20T04:00:00+00:00_L::control0,2023-12-19 01:00:00+00:00,39.858511988089,2023-12-19 12:15:00+00:00,transition_colour_exit,1.6205328219874013,675.0,39.858511988089,2023-12-19 12:15:00+00:00,transition_colour_exit,1.6205328219874013,675.0,0.0,0.0,win_to_win,False,True,2023-12-19 04:35:00+00:00,True,2023-12-19 04:35:00+00:00,False,False
2023-12-20T04:00:00+00:00_L::control1,2023-12-04 04:00:00+00:00,178.9496773623045,2023-12-04 14:45:00+00:00,transition_colour_exit,4.054052793812044,645.0,178.9496773623045,2023-12-04 14:45:00+00:00,transition_colour_exit,4.054052793812044,645.0,0.0,0.0,win_to_win,False,True,2023-12-04 08:20:00+00:00,True,2023-12-04 08:20:00+00:00,False,False
2023-12-20T04:00:00+00:00_L::control2,2023-12-05 04:00:00+00:00,-49.69309958185895,2023-12-05 06:45:00+00:00,transition_colour_exit,0.19473155127984546,165.0,-42.377408380530696,2023-12-05 06:35:00+00:00,fast_failed_launch,0.19473155127984546,155.0,7.3156912013282565,-10.0,loss_to_loss,True,False,,False,,False,False
2023-12-22T18:00:00+00:00_L::control0,2023-12-02 22:00:00+00:00,-76.56221996270583,2023-12-02 22:55:00+00:00,hard_stop,0.23636546843622616,55.0,-54.69966968340658,2023-12-02 22:20:00+00:00,fast_failed_launch,0.23636546843622616,20.0,21.862550279299242,-35.0,loss_to_loss,True,False,,False,,False,False
2023-12-22T18:00:00+00:00_L::control1,2023-12-02 21:00:00+00:00,-74.16095407575261,2023-12-02 22:15:00+00:00,hard_stop,0.7602364831539832,75.0,-74.16095407575261,2023-12-02 22:15:00+00:00,hard_stop,0.7602364831539832,75.0,0.0,0.0,loss_to_loss,False,False,,False,,False,False
2023-12-22T18:00:00+00:00_L::control2,2023-12-01 18:00:00+00:00,-50.43963493057578,2023-12-02 00:00:00+00:00,transition_colour_exit,0.5327882177109184,360.0,-42.088710529639336,2023-12-01 19:05:00+00:00,fast_failed_launch,0.5327882177109184,65.0,8.350924400936442,-295.0,loss_to_loss,True,False,,False,,False,False
2023-12-22T19:00:00+00:00_S::control0,2023-12-22 22:00:00+00:00,-87.5388234522245,2023-12-22 23:20:00+00:00,hard_stop,0.14123461598094375,80.0,-87.5388234522245,2023-12-22 23:20:00+00:00,hard_stop,0.14123461598094375,80.0,0.0,0.0,loss_to_loss,False,False,,False,,False,False
2023-12-22T19:00:00+00:00_S::control1,2023-12-28 21:00:00+00:00,-49.1584266677325,2023-12-28 23:00:00+00:00,transition_colour_exit,0.573361758364096,120.0,-39.376244817912685,2023-12-28 21:10:00+00:00,fast_failed_launch,0.21917801240861168,10.0,9.782181849819814,-110.0,loss_to_loss,True,False,,False,,False,False
2023-12-22T19:00:00+00:00_S::control2,2023-12-28 19:00:00+00:00,-90.45584909675328,2023-12-28 19:20:00+00:00,hard_stop,0.09384310749186182,20.0,-33.69418209026866,2023-12-28 19:05:00+00:00,fast_failed_launch,0.09384310749186182,5.0,56.76166700648462,-15.0,loss_to_loss,True,False,,False,,False,False
2023-12-24T13:00:00+00:00_L::control0,2023-12-25 15:00:00+00:00,-65.96761039485031,2023-12-25 16:45:00+00:00,hard_stop,0.4236402241830726,105.0,-34.43939230982222,2023-12-25 16:10:00+00:00,fast_failed_launch,0.4236402241830726,70.0,31.528218085028094,-35.0,loss_to_loss,True,False,,False,,False,False
2023-12-24T13:00:00+00:00_L::control1,2023-12-25 16:00:00+00:00,-64.91808243210826,2023-12-25 16:55:00+00:00,hard_stop,0.44268049943420495,55.0,-23.57368667014872,2023-12-25 16:10:00+00:00,fast_failed_launch,0.24276027388327848,10.0,41.34439576195955,-45.0,loss_to_loss,True,False,,False,,False,False
2023-12-24T13:00:00+00:00_L::control2,2023-12-23 17:00:00+00:00,-46.94063926940604,2023-12-23 20:30:00+00:00,transition_colour_exit,0.3794606777786877,210.0,-29.794520547945204,2023-12-23 17:45:00+00:00,fast_failed_launch,0.15227154003959467,45.0,17.146118721460837,-165.0,loss_to_loss,True,False,,False,,False,False
2023-12-25T21:00:00+00:00_L::control0,2023-12-23 23:00:00+00:00,-27.476233807208743,2023-12-24 00:00:00+00:00,transition_colour_exit,0.498111284402796,60.0,-18.445309177705735,2023-12-23 23:45:00+00:00,fast_failed_launch,0.498111284402796,45.0,9.030924629503009,-15.0,loss_to_loss,True,False,,False,,False,False
2023-12-25T21:00:00+00:00_L::control1,2023-12-16 18:00:00+00:00,-58.29443907349961,2023-12-16 19:45:00+00:00,transition_colour_exit,0.10100130873307905,105.0,-35.712951659151265,2023-12-16 18:05:00+00:00,fast_failed_launch,0.02740739030948412,5.0,22.581487414348345,-100.0,loss_to_loss,True,False,,False,,False,False
2023-12-25T21:00:00+00:00_L::control2,2023-12-23 19:00:00+00:00,-55.778324178720176,2023-12-23 20:25:00+00:00,hard_stop,0.19334354817929736,85.0,-26.301096527776192,2023-12-23 19:10:00+00:00,fast_failed_launch,0.19334354817929736,10.0,29.477227650943984,-75.0,loss_to_loss,True,False,,False,,False,False
2023-12-26T05:00:00+00:00_S::control0,2023-12-18 08:00:00+00:00,-47.69032540386851,2023-12-18 08:45:00+00:00,transition_colour_exit,0.13204838443256628,45.0,-26.44243742934591,2023-12-18 08:25:00+00:00,fast_failed_launch,0.13204838443256628,25.0,21.2478879745226,-20.0,loss_to_loss,True,False,,False,,False,False
2023-12-26T05:00:00+00:00_S::control1,2023-12-18 10:00:00+00:00,-27.160549754858803,2023-12-18 11:30:00+00:00,transition_colour_exit,0.6325484489955726,90.0,-51.077760160552195,2023-12-18 11:15:00+00:00,fast_failed_launch,0.6325484489955726,75.0,-23.917210405693393,-15.0,loss_to_loss,True,False,,False,,False,False
2023-12-26T05:00:00+00:00_S::control2,2023-12-08 07:00:00+00:00,-13.993571622912798,2023-12-08 11:15:00+00:00,transition_colour_exit,0.4172772290150662,255.0,-13.993571622912798,2023-12-08 11:15:00+00:00,transition_colour_exit,0.4172772290150662,255.0,0.0,0.0,loss_to_loss,False,True,2023-12-08 10:35:00+00:00,True,2023-12-08 10:35:00+00:00,False,False
2024-01-10T22:00:00+00:00_L::control0,2024-01-04 23:00:00+00:00,-68.44959053664554,2024-01-05 00:45:00+00:00,transition_colour_exit,0.058941114164288384,105.0,-25.506148156004524,2024-01-04 23:10:00+00:00,fast_failed_launch,0.058941114164288384,10.0,42.94344238064102,-95.0,loss_to_loss,True,False,,False,,False,False
2024-01-10T22:00:00+00:00_L::control1,2024-01-10 20:00:00+00:00,-223.90549068448172,2024-01-10 20:15:00+00:00,hard_stop,0.016877683290014055,15.0,-223.90549068448172,2024-01-10 20:15:00+00:00,hard_stop,0.016877683290014055,15.0,0.0,0.0,loss_to_loss,False,False,,False,,False,False
2024-01-10T22:00:00+00:00_L::control2,2024-01-04 19:00:00+00:00,8.332985225075769,2024-01-05 00:45:00+00:00,transition_colour_exit,1.6548737785533214,345.0,-26.810813756027574,2024-01-04 19:50:00+00:00,fast_failed_launch,0.6332059377174273,50.0,-35.143798981103345,-295.0,win_to_loss,True,True,2024-01-04 22:50:00+00:00,False,,True,True
2024-01-15T14:00:00+00:00_S::control0,2024-01-17 16:00:00+00:00,-45.02177341524803,2024-01-17 19:15:00+00:00,transition_colour_exit,0.428709167665798,195.0,-28.70936609938093,2024-01-17 18:45:00+00:00,fast_failed_launch,0.428709167665798,165.0,16.312407315867098,-30.0,loss_to_loss,True,False,,False,,False,False
2024-01-15T14:00:00+00:00_S::control1,2024-01-22 16:00:00+00:00,77.9646885728297,2024-01-23 03:00:00+00:00,transition_colour_exit,2.129786212134625,660.0,-44.49730259931339,2024-01-22 16:05:00+00:00,fast_failed_launch,0.1279437223327136,5.0,-122.46199117214309,-655.0,win_to_loss,True,True,2024-01-22 17:15:00+00:00,False,,True,True
2024-01-15T14:00:00+00:00_S::control2,2024-01-22 17:00:00+00:00,99.7993391912866,2024-01-23 03:00:00+00:00,transition_colour_exit,1.7016295837190276,600.0,-61.405415275587835,2024-01-22 17:15:00+00:00,fast_failed_launch,0.09092886235228234,15.0,-161.20475446687445,-585.0,win_to_loss,True,True,2024-01-22 22:20:00+00:00,False,,True,True
2024-01-20T01:00:00+00:00_L::control0,2024-01-11 01:00:00+00:00,-108.68136872871135,2024-01-11 03:15:00+00:00,hard_stop,0.2227930707716539,135.0,-45.6720153603511,2024-01-11 01:10:00+00:00,fast_failed_launch,0.04929477921628903,10.0,63.00935336836025,-125.0,loss_to_loss,True,False,,False,,False,False
2024-01-20T01:00:00+00:00_L::control1,2024-01-05 05:00:00+00:00,25.150041295769494,2024-01-05 11:00:00+00:00,transition_colour_exit,2.514441759132395,360.0,25.150041295769494,2024-01-05 11:00:00+00:00,transition_colour_exit,2.514441759132395,360.0,0.0,0.0,win_to_win,False,True,2024-01-05 10:30:00+00:00,True,2024-01-05 10:30:00+00:00,False,False
2024-01-20T01:00:00+00:00_L::control2,2024-01-11 03:00:00+00:00,-79.15266068839631,2024-01-11 05:15:00+00:00,transition_colour_exit,0.09786129488054715,135.0,-28.054556193953715,2024-01-11 03:05:00+00:00,fast_failed_launch,0.09786129488054715,5.0,51.098104494442595,-130.0,loss_to_loss,True,False,,False,,False,False
2024-01-31T20:00:00+00:00_S::control0,2024-01-18 18:00:00+00:00,124.66178643320559,2024-01-19 05:30:00+00:00,transition_colour_exit,1.728688990879074,690.0,124.66178643320559,2024-01-19 05:30:00+00:00,transition_colour_exit,1.728688990879074,690.0,0.0,0.0,win_to_win,False,True,2024-01-18 21:55:00+00:00,True,2024-01-18 21:55:00+00:00,False,False
2024-01-31T20:00:00+00:00_S::control1,2024-01-17 18:00:00+00:00,-70.38252965135825,2024-01-17 19:15:00+00:00,transition_colour_exit,0.16434259689932015,75.0,-54.02885609239235,2024-01-17 18:45:00+00:00,fast_failed_launch,0.16434259689932015,45.0,16.3536735589659,-30.0,loss_to_loss,True,False,,False,,False,False
2024-01-31T20:00:00+00:00_S::control2,2024-01-14 22:00:00+00:00,6.7504699248111155,2024-01-15 03:30:00+00:00,transition_colour_exit,1.3716774890908392,330.0,-34.07424812030075,2024-01-14 22:10:00+00:00,fast_failed_launch,0.11028808314898553,10.0,-40.824718045111865,-320.0,win_to_loss,True,True,2024-01-15 00:40:00+00:00,False,,True,True
2024-02-07T03:00:00+00:00_S::control0,2024-02-04 05:00:00+00:00,-19.906808349039444,2024-02-04 09:45:00+00:00,transition_colour_exit,1.3558117171664563,285.0,-7.791893724241246,2024-02-04 09:25:00+00:00,fast_failed_launch,1.3558117171664563,265.0,12.1149146247982,-20.0,loss_to_loss,True,False,,False,,False,False
2024-02-07T03:00:00+00:00_S::control1,2024-02-04 01:00:00+00:00,-28.136583007094522,2024-02-04 02:30:00+00:00,transition_colour_exit,0.40992999792102625,90.0,-20.209226420182446,2024-02-04 01:30:00+00:00,fast_failed_launch,0.40992999792102625,30.0,7.927356586912076,-60.0,loss_to_loss,True,False,,False,,False,False
2024-02-07T03:00:00+00:00_S::control2,2024-02-24 00:00:00+00:00,-56.37029929643543,2024-02-24 04:30:00+00:00,transition_colour_exit,0.5054564637421243,270.0,-45.671993490386306,2024-02-24 00:45:00+00:00,fast_failed_launch,0.15514917436917042,45.0,10.69830580604912,-225.0,loss_to_loss,True,False,,False,,False,False
2024-02-12T09:00:00+00:00_S::control0,2024-02-16 09:00:00+00:00,-65.76195682987061,2024-02-16 10:45:00+00:00,transition_colour_exit,0.8996656098971975,105.0,-33.267689127244466,2024-02-16 09:40:00+00:00,fast_failed_launch,0.8996656098971975,40.0,32.494267702626146,-65.0,loss_to_loss,True,False,,False,,False,False
2024-02-12T09:00:00+00:00_S::control1,2024-02-12 07:00:00+00:00,-60.5501364129024,2024-02-12 07:30:00+00:00,transition_colour_exit,0.13479858966259325,30.0,-23.28055379070067,2024-02-12 07:05:00+00:00,fast_failed_launch,0.13479858966259325,5.0,37.269582622201725,-25.0,loss_to_loss,True,False,,False,,False,False
2024-02-12T09:00:00+00:00_S::control2,2024-02-23 09:00:00+00:00,-70.28823023886409,2024-02-23 11:15:00+00:00,transition_colour_exit,0.3166431179975358,135.0,-50.23572485294175,2024-02-23 10:25:00+00:00,fast_failed_launch,0.3166431179975358,85.0,20.052505385922338,-50.0,loss_to_loss,True,False,,False,,False,False
2024-02-12T14:00:00+00:00_L::control0,2024-02-16 14:00:00+00:00,-123.07981682322054,2024-02-16 15:00:00+00:00,transition_colour_exit,0.12213682430522793,60.0,-55.293736505195916,2024-02-16 14:10:00+00:00,fast_failed_launch,0.12213682430522793,10.0,67.78608031802463,-50.0,loss_to_loss,True,False,,False,,False,False
2024-02-12T14:00:00+00:00_L::control1,2024-02-20 14:00:00+00:00,-192.44829364433613,2024-02-20 14:40:00+00:00,hard_stop,0.02786511258447909,40.0,-134.7972696865588,2024-02-20 14:15:00+00:00,fast_failed_launch,0.02786511258447909,15.0,57.65102395777734,-25.0,loss_to_loss,True,False,,False,,False,False
2024-02-12T14:00:00+00:00_L::control2,2024-02-11 13:00:00+00:00,-53.083447717593415,2024-02-11 13:30:00+00:00,transition_colour_exit,0.08677878112425451,30.0,-59.6049033064815,2024-02-11 13:25:00+00:00,fast_failed_launch,0.08677878112425451,25.0,-6.521455588888088,-5.0,loss_to_loss,True,False,,False,,False,False
2024-02-16T10:00:00+00:00_L::control0,2024-02-27 11:00:00+00:00,-4.037990467010681,2024-02-27 16:15:00+00:00,transition_colour_exit,1.25979002356802,315.0,-33.12333636950504,2024-02-27 11:25:00+00:00,fast_failed_launch,0.03612494396707324,25.0,-29.08534590249436,-290.0,loss_to_loss,True,True,2024-02-27 14:20:00+00:00,False,,False,True
2024-02-16T10:00:00+00:00_L::control1,2024-02-28 11:00:00+00:00,-144.0941755132907,2024-02-28 11:55:00+00:00,hard_stop,0.3446697874090936,55.0,-54.912078904671475,2024-02-28 11:50:00+00:00,fast_failed_launch,0.3446697874090936,50.0,89.18209660861923,-5.0,loss_to_loss,True,False,,False,,False,False
2024-02-16T10:00:00+00:00_L::control2,2024-02-14 11:00:00+00:00,13.217995776151366,2024-02-14 18:45:00+00:00,transition_colour_exit,1.3196150078812838,465.0,13.217995776151366,2024-02-14 18:45:00+00:00,transition_colour_exit,1.3196150078812838,465.0,0.0,0.0,win_to_win,False,True,2024-02-14 15:15:00+00:00,True,2024-02-14 15:15:00+00:00,False,False
2024-02-18T14:00:00+00:00_L::control0,2024-02-24 17:00:00+00:00,41.10977697859954,2024-02-25 03:15:00+00:00,transition_colour_exit,4.104724730369407,615.0,41.10977697859954,2024-02-25 03:15:00+00:00,transition_colour_exit,4.104724730369407,615.0,0.0,0.0,win_to_win,False,True,2024-02-24 20:15:00+00:00,True,2024-02-24 20:15:00+00:00,False,False
2024-02-18T14:00:00+00:00_L::control1,2024-02-02 13:00:00+00:00,-30.66436687276684,2024-02-02 13:30:00+00:00,transition_colour_exit,0.0677886358261943,30.0,-34.93011362187401,2024-02-02 13:15:00+00:00,fast_failed_launch,0.0677886358261943,15.0,-4.265746749107166,-15.0,loss_to_loss,True,False,,False,,False,False
2024-02-18T14:00:00+00:00_L::control2,2024-02-24 14:00:00+00:00,55.45008055308,2024-02-25 03:15:00+00:00,transition_colour_exit,4.028439891991028,795.0,-26.862653089953547,2024-02-24 14:10:00+00:00,fast_failed_launch,0.010401342349576648,10.0,-82.31273364303354,-785.0,win_to_loss,True,True,2024-02-24 20:15:00+00:00,False,,True,True
2024-02-19T17:00:00+00:00_L::control0,2024-02-08 19:00:00+00:00,-24.061182598715796,2024-02-09 01:00:00+00:00,transition_colour_exit,0.7059349344043769,360.0,-18.256340079899353,2024-02-08 21:55:00+00:00,fast_failed_launch,0.7059349344043769,175.0,5.804842518816443,-185.0,loss_to_loss,True,False,,False,,False,False
2024-02-19T17:00:00+00:00_L::control1,2024-02-26 18:00:00+00:00,352.53960364588943,2024-02-27 16:15:00+00:00,transition_colour_exit,7.708278368638701,1335.0,352.53960364588943,2024-02-27 16:15:00+00:00,transition_colour_exit,7.708278368638701,1335.0,0.0,0.0,win_to_win,False,True,2024-02-26 22:40:00+00:00,True,2024-02-26 22:40:00+00:00,False,False
2024-02-19T17:00:00+00:00_L::control2,2024-02-11 20:00:00+00:00,-75.81907662493334,2024-02-11 21:00:00+00:00,transition_colour_exit,0.2037439418783333,60.0,-32.443347571062695,2024-02-11 20:15:00+00:00,fast_failed_launch,0.10873974426090822,15.0,43.37572905387065,-45.0,loss_to_loss,True,False,,False,,False,False
2024-02-25T17:00:00+00:00_L::control0,2024-02-24 23:00:00+00:00,-20.135749677594443,2024-02-25 03:15:00+00:00,transition_colour_exit,1.7365842001594747,255.0,-22.036245163917734,2024-02-24 23:05:00+00:00,fast_failed_launch,0.02882094734442596,5.0,-1.9004954863232904,-250.0,loss_to_loss,True,False,,False,,False,False
2024-02-25T17:00:00+00:00_L::control1,2024-02-06 23:00:00+00:00,-42.56385571166364,2024-02-06 23:30:00+00:00,transition_colour_exit,0.0603250961519378,30.0,-30.2983751709646,2024-02-06 23:15:00+00:00,fast_failed_launch,0.0603250961519378,15.0,12.265480540699041,-15.0,loss_to_loss,True,False,,False,,False,False
2024-02-25T17:00:00+00:00_L::control2,2024-02-07 18:00:00+00:00,217.74608391849415,2024-02-08 07:15:00+00:00,transition_colour_exit,5.136051726497852,795.0,217.74608391849415,2024-02-08 07:15:00+00:00,transition_colour_exit,5.136051726497852,795.0,0.0,0.0,win_to_win,False,True,2024-02-08 03:45:00+00:00,True,2024-02-08 03:45:00+00:00,False,False
2024-02-29T19:00:00+00:00_L::control0,2024-02-27 20:00:00+00:00,-120.42864994787126,2024-02-27 20:55:00+00:00,hard_stop,0.04426446732085215,55.0,-105.54384056455099,2024-02-27 20:40:00+00:00,fast_failed_launch,0.04426446732085215,40.0,14.884809383320274,-15.0,loss_to_loss,True,False,,False,,False,False
2024-02-29T19:00:00+00:00_L::control1,2024-02-26 22:00:00+00:00,256.1154846039426,2024-02-27 16:15:00+00:00,transition_colour_exit,7.616331452276771,1095.0,-43.600395901214966,2024-02-26 22:40:00+00:00,fast_failed_launch,0.4394086505187681,40.0,-299.71588050515754,-1055.0,win_to_loss,True,True,2024-02-27 04:20:00+00:00,False,,True,True
