event_id,symbol,review_group,semantic_status,geometry_status,win_len,box_bars,box_center_ratio,position_band,post_bars,image_path,anchor_time
bab1ec51fc351e18,TRB_USDT_SWAP,delay_4,unreviewed,unreviewed,30,5,0.7931034482758621,right_band,4,datasets/dense_owner_w20_midbox/images/train/TRB_USDT_SWAP_012530_w20.png,2025-10-10 16:30:00+00:00
24be48e5cf3ac801,LQTY_USDT_SWAP,delay_4,unreviewed,unreviewed,23,7,0.6818181818181818,right_band,4,datasets/dense_owner_w20_midbox/images/train/LQTY_USDT_SWAP_008930_w20.png,2025-09-02 21:15:00+00:00
9ba84e76b43c2da1,LIT_USDT_SWAP,delay_4,unreviewed,unreviewed,25,5,0.75,right_band,4,datasets/dense_owner_w20_midbox/images/train/okx_LIT_USDT_SWAP_001460_w20.png,2026-01-09 21:00:00+00:00
783ecf9876f7b88d,MMT_USDT_SWAP,delay_4,unreviewed,unreviewed,27,7,0.7307692307692307,right_band,4,datasets/dense_owner_w20_midbox/images/train/MMT_USDT_SWAP_006518_w20.png,2026-01-10 12:00:00+00:00
c77b5ff690a0adfb,IOTA_USDT_SWAP,delay_4,unreviewed,unreviewed,20,5,0.6842105263157895,right_band,4,datasets/dense_owner_w20_midbox/images/train/IOTA_USDT_SWAP_013930_w20.png,2025-10-25 14:30:00+00:00
73871c2c52754baa,SOON_USDT_SWAP,delay_4,unreviewed,unreviewed,28,7,0.7407407407407407,right_band,4,datasets/dense_owner_w20_midbox/images/val/okx_SOON_USDT_SWAP_010760_w20.png,2025-09-25 02:30:00+00:00
774eead6424f91b5,DOGE_USDT_SWAP,delay_4,unreviewed,unreviewed,30,5,0.7931034482758621,right_band,4,datasets/dense_owner_w20_midbox/images/train/DOGE_USDT_SWAP_012530_w20.png,2025-10-10 15:00:00+00:00
f2b681067e592933,TIA_USDT_SWAP,delay_4,unreviewed,unreviewed,22,7,0.6666666666666666,right_band,4,datasets/dense_owner_w20_midbox/images/train/TIA_USDT_SWAP_013130_w20.png,2025-10-15 12:30:00+00:00
905443d348c95ffc,PI_USDT_SWAP,delay_4,unreviewed,unreviewed,23,5,0.7272727272727273,right_band,4,datasets/dense_owner_w20_midbox/images/train/okx_PI_USDT_SWAP_015960_w20.png,2025-11-16 00:15:00+00:00
07072669588ef072,WOO_USDT_SWAP,delay_4,unreviewed,unreviewed,21,7,0.65,right_band,4,datasets/dense_owner_w20_midbox/images/train/okx_WOO_USDT_SWAP_017560_w20.png,2025-12-04 18:45:00+00:00
74fc13ebcfca839f,ICP_USDT_SWAP,delay_4,unreviewed,unreviewed,21,5,0.7,right_band,4,datasets/dense_owner_w20_midbox/images/train/ICP_USDT_SWAP_002530_w20.png,2025-06-28 15:15:00+00:00
1b7025540dce54f7,BNB_USDT_SWAP,delay_4,unreviewed,unreviewed,25,7,0.7083333333333334,right_band,4,datasets/dense_owner_w20_midbox/images/train/okx_BNB_USDT_SWAP_015660_w20.png,2025-11-13 15:00:00+00:00
9ed5186d7f54c959,1INCH_USDT_SWAP,delay_4,unreviewed,unreviewed,22,5,0.7142857142857143,right_band,4,datasets/dense_owner_w20_midbox/images/val/okx_1INCH_USDT_SWAP_000360_w20.png,2025-06-08 23:45:00+00:00
5c748aa85f712ce8,FIL_USDT_SWAP,delay_4,unreviewed,unreviewed,29,7,0.75,right_band,4,datasets/dense_owner_w20_midbox/images/train/FIL_USDT_SWAP_024387_w20.png,2026-02-10 06:00:00+00:00
74f0146a6b4a4976,MON_USDT_SWAP,delay_4,unreviewed,unreviewed,24,5,0.7391304347826086,right_band,4,datasets/dense_owner_w20_midbox/images/train/okx_MON_USDT_SWAP_012760_w20.png,2026-02-21 22:15:00+00:00
236ca1eb588e8d02,SPX_USDT_SWAP,delay_4,unreviewed,unreviewed,25,7,0.7083333333333334,right_band,4,datasets/dense_owner_w20_midbox/images/train/SPX_USDT_SWAP_018508_w20.png,2026-01-25 11:00:00+00:00
653cb5090ff1c2a4,CC_USDT_SWAP,delay_4,unreviewed,unreviewed,20,5,0.6842105263157895,right_band,4,datasets/dense_owner_w20_midbox/images/train/okx_CC_USDT_SWAP_012860_w20.png,2026-03-15 15:15:00+00:00
3e844a1e5745418c,KMNO_USDT_SWAP,delay_4,unreviewed,unreviewed,22,7,0.6666666666666666,right_band,4,datasets/dense_owner_w20_midbox/images/train/KMNO_USDT_SWAP_003330_w20.png,2025-07-06 23:00:00+00:00
91c0fe76b246b6ed,MASK_USDT_SWAP,delay_4,unreviewed,unreviewed,26,5,0.76,right_band,4,datasets/dense_owner_w20_midbox/images/train/okx_MASK_USDT_SWAP_001160_w20.png,2025-06-16 13:00:00+00:00
6a3f289fd7c94429,CELO_USDT_SWAP,delay_4,unreviewed,unreviewed,30,7,0.7586206896551724,right_band,4,datasets/dense_owner_w20_midbox/images/train/CELO_USDT_SWAP_009130_w20.png,2025-09-06 04:45:00+00:00
c900467fc2fed54d,CORE_USDT_SWAP,delay_4,unreviewed,unreviewed,21,5,0.7,right_band,4,datasets/dense_owner_w20_midbox/images/train/CORE_USDT_SWAP_025093_w20.png,2026-02-18 15:45:00+00:00
4cdd42665063104c,NMR_USDT_SWAP,delay_4,unreviewed,unreviewed,29,7,0.75,right_band,4,datasets/dense_owner_w20_midbox/images/train/NMR_USDT_SWAP_007130_w20.png,2025-08-16 12:00:00+00:00
41447d419032efb4,AT_USDT_SWAP,delay_4,unreviewed,unreviewed,28,5,0.7777777777777778,right_band,4,datasets/dense_owner_w20_midbox/images/val/okx_AT_USDT_SWAP_009660_w20.png,2026-02-09 18:30:00+00:00
0a67a84800c677ef,GALA_USDT_SWAP,delay_4,unreviewed,unreviewed,27,7,0.7307692307692307,right_band,4,datasets/dense_owner_w20_midbox/images/train/GALA_USDT_SWAP_014930_w20.png,2025-11-03 02:30:00+00:00
703e5021380c6b37,NMR_USDT_SWAP,delay_4,unreviewed,unreviewed,25,5,0.75,right_band,4,datasets/dense_owner_w20_midbox/images/train/NMR_USDT_SWAP_023485_w20.png,2026-02-02 07:30:00+00:00
ff24fd53f1c468a6,AAVE_USDT_SWAP,delay_4,unreviewed,unreviewed,22,7,0.6666666666666666,right_band,4,datasets/dense_owner_w20_midbox/images/train/AAVE_USDT_SWAP_026589_w20.png,2026-03-06 09:45:00+00:00
0d92cc78a973ba52,MASK_USDT_SWAP,delay_4,unreviewed,unreviewed,28,5,0.7777777777777778,right_band,4,datasets/dense_owner_w20_midbox/images/train/okx_MASK_USDT_SWAP_013360_w20.png,2025-10-21 22:45:00+00:00
3cabff2a35508c6e,S_USDT_SWAP,delay_4,unreviewed,unreviewed,30,7,0.7586206896551724,right_band,4,datasets/dense_owner_w20_midbox/images/train/okx_S_USDT_SWAP_008460_w20.png,2025-08-31 22:30:00+00:00
8be9c82b3569fcb5,PYTH_USDT_SWAP,delay_4,unreviewed,unreviewed,30,5,0.7931034482758621,right_band,4,datasets/dense_owner_w20_midbox/images/val/PYTH_USDT_SWAP_004530_w20.png,2025-07-19 21:30:00+00:00
414229d1bc05a505,SHELL_USDT_SWAP,delay_4,unreviewed,unreviewed,24,7,0.6956521739130435,right_band,4,datasets/dense_owner_w20_midbox/images/train/SHELL_USDT_SWAP_016730_w20.png,2025-11-24 06:45:00+00:00
397fc7b5f1e6dd63,INJ_USDT_SWAP,delay_5,unreviewed,unreviewed,20,5,0.631578947368421,middle_band,5,datasets/dense_owner_w20_midbox/images/train/INJ_USDT_SWAP_002730_w20.png,2025-06-29 19:30:00+00:00
5b932ecd9200683f,W_USDT_SWAP,delay_5,unreviewed,unreviewed,26,7,0.68,right_band,5,datasets/dense_owner_w20_midbox/images/train/W_USDT_SWAP_015730_w20.png,2025-11-13 15:45:00+00:00
19bb5c1394ac5ca7,ORDER_USDT_SWAP,delay_5,unreviewed,unreviewed,22,7,0.6190476190476191,middle_band,5,datasets/dense_owner_w20_midbox/images/val/ORDER_USDT_SWAP_003930_w20.png,2025-11-09 14:00:00+00:00
018e772ba8004e79,CELO_USDT_SWAP,delay_5,unreviewed,unreviewed,21,5,0.65,right_band,5,datasets/dense_owner_w20_midbox/images/train/okx_CELO_USDT_SWAP_016660_w20.png,2025-11-24 11:15:00+00:00
e3d15017c1a0bf48,TAO_USDT_SWAP,delay_5,unreviewed,unreviewed,20,5,0.631578947368421,middle_band,5,datasets/dense_owner_w20_midbox/images/train/TAO_USDT_SWAP_016130_w20.png,2025-11-18 14:15:00+00:00
dce78c58e3306f9f,GAS_USDT_SWAP,delay_5,unreviewed,unreviewed,28,7,0.7037037037037037,right_band,5,datasets/dense_owner_w20_midbox/images/train/GAS_USDT_SWAP_023090_w20.png,2026-01-29 00:15:00+00:00
c662d3eaa84a06e5,ZETA_USDT_SWAP,delay_5,unreviewed,unreviewed,20,7,0.5789473684210527,middle_band,5,datasets/dense_owner_w20_midbox/images/train/okx_ZETA_USDT_SWAP_010760_w20.png,2025-09-24 06:00:00+00:00
320ed4dc21311d9f,GRT_USDT_SWAP,delay_5,unreviewed,unreviewed,22,5,0.6666666666666666,right_band,5,datasets/dense_owner_w20_midbox/images/train/GRT_USDT_SWAP_002530_w20.png,2025-06-27 20:45:00+00:00
9b530b7b6bd3dd6b,MOVE_USDT_SWAP,delay_5,unreviewed,unreviewed,20,5,0.631578947368421,middle_band,5,datasets/dense_owner_w20_midbox/images/train/MOVE_USDT_SWAP_015130_w20.png,2025-11-06 13:00:00+00:00
db669d00cd4c0b2a,COMP_USDT_SWAP,delay_5,unreviewed,unreviewed,27,7,0.6923076923076923,right_band,5,datasets/dense_owner_w20_midbox/images/train/okx_COMP_USDT_SWAP_019560_w20.png,2025-12-24 13:30:00+00:00
63fcb62d76303baf,ANIME_USDT_SWAP,delay_5,unreviewed,unreviewed,21,7,0.6,middle_band,5,datasets/dense_owner_w20_midbox/images/val/ANIME_USDT_SWAP_006930_w20.png,2025-08-14 08:30:00+00:00
7755029aca3ebc17,USELESS_USDT_SWAP,delay_5,unreviewed,unreviewed,26,5,0.72,right_band,5,datasets/dense_owner_w20_midbox/images/train/USELESS_USDT_SWAP_006730_w20.png,2025-10-02 02:15:00+00:00
980c67eeec1b6360,SOL_USDT_SWAP,delay_5,unreviewed,unreviewed,20,5,0.631578947368421,middle_band,5,datasets/dense_owner_w20_midbox/images/train/SOL_USDT_SWAP_011730_w20.png,2025-10-01 07:00:00+00:00
7e00b503560a213b,MOVE_USDT_SWAP,delay_5,unreviewed,unreviewed,25,7,0.6666666666666666,right_band,5,datasets/dense_owner_w20_midbox/images/train/MOVE_USDT_SWAP_012530_w20.png,2025-10-10 15:45:00+00:00
ccbe5a6b71724c55,MOVE_USDT_SWAP,delay_5,unreviewed,unreviewed,22,7,0.6190476190476191,middle_band,5,datasets/dense_owner_w20_midbox/images/train/okx_MOVE_USDT_SWAP_027560_w20.png,2026-03-18 10:45:00+00:00
2c5fe9bff7010443,IOTA_USDT_SWAP,delay_5,unreviewed,unreviewed,27,5,0.7307692307692307,right_band,5,datasets/dense_owner_w20_midbox/images/train/okx_IOTA_USDT_SWAP_024660_w20.png,2026-02-16 18:30:00+00:00
767bd677c85b3a27,MUBARAK_USDT_SWAP,delay_5,unreviewed,unreviewed,20,5,0.631578947368421,middle_band,5,datasets/dense_owner_w20_midbox/images/val/MUBARAK_USDT_SWAP_008330_w20.png,2025-08-29 03:30:00+00:00
3d1df50db1ae36c8,TRUMP_USDT_SWAP,delay_5,unreviewed,unreviewed,26,7,0.68,right_band,5,datasets/dense_owner_w20_midbox/images/val/TRUMP_USDT_SWAP_007930_w20.png,2025-08-22 14:15:00+00:00
41458234204536d5,RAY_USDT_SWAP,delay_5,unreviewed,unreviewed,20,7,0.5789473684210527,middle_band,5,datasets/dense_owner_w20_midbox/images/train/RAY_USDT_SWAP_010730_w20.png,2025-09-21 15:30:00+00:00
94ac2e8d5f826cf2,OKB_USDT_SWAP,delay_5,unreviewed,unreviewed,28,5,0.7407407407407407,right_band,5,datasets/dense_owner_w20_midbox/images/train/OKB_USDT_SWAP_003530_w20.png,2025-10-09 01:15:00+00:00
e43d0b2bea8bb44f,TURBO_USDT_SWAP,delay_5,unreviewed,unreviewed,20,5,0.631578947368421,middle_band,5,datasets/dense_owner_w20_midbox/images/train/okx_TURBO_USDT_SWAP_026660_w20.png,2026-03-09 01:45:00+00:00
90c436666790c728,TAO_USDT_SWAP,delay_5,unreviewed,unreviewed,28,7,0.7037037037037037,right_band,5,datasets/dense_owner_w20_midbox/images/train/TAO_USDT_SWAP_023282_w20.png,2026-01-31 07:00:00+00:00
02e1b20e115bab8c,CELO_USDT_SWAP,delay_5,unreviewed,unreviewed,20,7,0.5789473684210527,middle_band,5,datasets/dense_owner_w20_midbox/images/train/CELO_USDT_SWAP_022693_w20.png,2026-01-25 15:00:00+00:00
e151e959cba1e8e2,ZIL_USDT_SWAP,delay_5,unreviewed,unreviewed,30,5,0.7586206896551724,right_band,5,datasets/dense_owner_w20_midbox/images/val/okx_ZIL_USDT_SWAP_022460_w20.png,2026-01-25 12:30:00+00:00
7abd82936d62a905,JELLYJELLY_USDT_SWAP,delay_5,unreviewed,unreviewed,20,5,0.631578947368421,middle_band,5,datasets/dense_owner_w20_midbox/images/train/okx_JELLYJELLY_USDT_SWAP_000360_w20.png,2025-06-08 05:30:00+00:00
6a8d02b943130bbd,ME_USDT_SWAP,delay_5,unreviewed,unreviewed,25,7,0.6666666666666666,right_band,5,datasets/dense_owner_w20_midbox/images/train/ME_USDT_SWAP_000930_w20.png,2025-06-11 17:00:00+00:00
cc1f702ce25d7af0,PEPE_USDT_SWAP,delay_5,unreviewed,unreviewed,22,7,0.6190476190476191,middle_band,5,datasets/dense_owner_w20_midbox/images/train/PEPE_USDT_SWAP_024785_w20.png,2026-02-14 13:30:00+00:00
b59ce358b6966d7d,1INCH_USDT_SWAP,delay_5,unreviewed,unreviewed,24,5,0.6956521739130435,right_band,5,datasets/dense_owner_w20_midbox/images/val/1INCH_USDT_SWAP_002530_w20.png,2025-06-28 13:45:00+00:00
f51fcab248bbbe38,RAY_USDT_SWAP,delay_5,unreviewed,unreviewed,20,5,0.631578947368421,middle_band,5,datasets/dense_owner_w20_midbox/images/train/RAY_USDT_SWAP_013930_w20.png,2025-10-26 05:00:00+00:00
5b53586ee3d09161,PLUME_USDT_SWAP,delay_5,unreviewed,unreviewed,30,7,0.7241379310344828,right_band,5,datasets/dense_owner_w20_midbox/images/train/PLUME_USDT_SWAP_010130_w20.png,2025-09-15 10:15:00+00:00
9f53b0975cdede1e,EGLD_USDT_SWAP,delay_5,unreviewed,unreviewed,22,7,0.6190476190476191,middle_band,5,datasets/dense_owner_w20_midbox/images/train/okx_EGLD_USDT_SWAP_020160_w20.png,2025-12-31 15:30:00+00:00
182a1cf1d2123873,ASTER_USDT_SWAP,delay_5,unreviewed,unreviewed,25,5,0.7083333333333334,right_band,5,datasets/dense_owner_w20_midbox/images/train/okx_ASTER_USDT_SWAP_005360_w20.png,2025-11-18 04:15:00+00:00
92dfe27fb1c5606c,ZIL_USDT_SWAP,delay_5,unreviewed,unreviewed,24,7,0.6521739130434783,right_band,5,datasets/dense_owner_w20_midbox/images/val/okx_ZIL_USDT_SWAP_002360_w20.png,2025-06-29 21:15:00+00:00
5ef3352b6826c767,UMA_USDT_SWAP,delay_5,unreviewed,unreviewed,21,7,0.6,middle_band,5,datasets/dense_owner_w20_midbox/images/train/okx_UMA_USDT_SWAP_007260_w20.png,2025-08-19 07:45:00+00:00
b454bd5943427421,ME_USDT_SWAP,delay_5,unreviewed,unreviewed,23,5,0.6818181818181818,right_band,5,datasets/dense_owner_w20_midbox/images/train/okx_ME_USDT_SWAP_026360_w20.png,2026-03-06 09:15:00+00:00
4c199e9b2a757814,APT_USDT_SWAP,delay_5,unreviewed,unreviewed,30,7,0.7241379310344828,right_band,5,datasets/dense_owner_w20_midbox/images/train/okx_APT_USDT_SWAP_020260_w20.png,2026-01-01 10:00:00+00:00
26a301c4de936d6d,F_USDT_SWAP,delay_5,unreviewed,unreviewed,20,7,0.5789473684210527,middle_band,5,datasets/dense_owner_w20_midbox/images/val/okx_F_USDT_SWAP_005060_w20.png,2025-12-18 23:45:00+00:00
cc352e3d006a0ef0,SHIB_USDT_SWAP,delay_5,unreviewed,unreviewed,29,5,0.75,right_band,5,datasets/dense_owner_w20_midbox/images/train/okx_SHIB_USDT_SWAP_023960_w20.png,2026-02-08 14:45:00+00:00
a9cb86cc8c2bb3dc,HOME_USDT_SWAP,delay_5,unreviewed,unreviewed,26,7,0.68,right_band,5,datasets/dense_owner_w20_midbox/images/train/okx_HOME_USDT_SWAP_022960_w20.png,2026-02-09 06:30:00+00:00
600288ea853efee2,MON_USDT_SWAP,delay_5,unreviewed,unreviewed,23,7,0.6363636363636364,middle_band,5,datasets/dense_owner_w20_midbox/images/train/MON_USDT_SWAP_010536_w20.png,2026-01-26 15:00:00+00:00
51302c7e1e1e22db,MUBARAK_USDT_SWAP,delay_5,unreviewed,unreviewed,22,5,0.6666666666666666,right_band,5,datasets/dense_owner_w20_midbox/images/val/MUBARAK_USDT_SWAP_013130_w20.png,2025-10-16 15:15:00+00:00
d7aedc8512c772dd,XRP_USDT_SWAP,delay_5,unreviewed,unreviewed,29,7,0.7142857142857143,right_band,5,datasets/dense_owner_w20_midbox/images/train/okx_XRP_USDT_SWAP_004760_w20.png,2025-07-23 04:15:00+00:00
7b3723b68a7d01e3,SOON_USDT_SWAP,delay_5,unreviewed,unreviewed,20,7,0.5789473684210527,middle_band,5,datasets/dense_owner_w20_midbox/images/val/okx_SOON_USDT_SWAP_016860_w20.png,2025-11-27 17:00:00+00:00
65bbfb97ff4610f9,XRP_USDT_SWAP,delay_5,unreviewed,unreviewed,29,5,0.75,right_band,5,datasets/dense_owner_w20_midbox/images/train/okx_XRP_USDT_SWAP_008260_w20.png,2025-08-28 16:45:00+00:00
af852953f895e271,NMR_USDT_SWAP,delay_5,unreviewed,unreviewed,27,7,0.6923076923076923,right_band,5,datasets/dense_owner_w20_midbox/images/train/okx_NMR_USDT_SWAP_006860_w20.png,2025-08-14 10:30:00+00:00
b91b7861429ffeaf,A_USDT_SWAP,delay_5,unreviewed,unreviewed,22,7,0.6190476190476191,middle_band,5,datasets/dense_owner_w20_midbox/images/val/okx_A_USDT_SWAP_018060_w20.png,2025-12-09 13:45:00+00:00
938178724ae21265,TRUMP_USDT_SWAP,delay_5,unreviewed,unreviewed,28,5,0.7407407407407407,right_band,5,datasets/dense_owner_w20_midbox/images/val/okx_TRUMP_USDT_SWAP_023960_w20.png,2026-02-08 14:00:00+00:00
3df39da7362659df,LAYER_USDT_SWAP,delay_5,unreviewed,unreviewed,26,7,0.68,right_band,5,datasets/dense_owner_w20_midbox/images/train/okx_LAYER_USDT_SWAP_010060_w20.png,2025-09-17 20:00:00+00:00
bc8e2685047f4383,DOGE_USDT_SWAP,delay_5,unreviewed,unreviewed,22,7,0.6190476190476191,middle_band,5,datasets/dense_owner_w20_midbox/images/train/DOGE_USDT_SWAP_015130_w20.png,2025-11-06 06:00:00+00:00
3ce432969645cc99,SENT_USDT_SWAP,delay_5,unreviewed,unreviewed,22,5,0.6666666666666666,right_band,5,datasets/dense_owner_w20_midbox/images/train/SENT_USDT_SWAP_000730_w20.png,2025-11-21 21:30:00+00:00
dfa3e36600bba62c,SNX_USDT_SWAP,delay_5,unreviewed,unreviewed,25,7,0.6666666666666666,right_band,5,datasets/dense_owner_w20_midbox/images/train/SNX_USDT_SWAP_008930_w20.png,2025-09-04 03:00:00+00:00
26cae4b3c9da83e0,BLUR_USDT_SWAP,delay_5,unreviewed,unreviewed,21,7,0.6,middle_band,5,datasets/dense_owner_w20_midbox/images/train/BLUR_USDT_SWAP_004930_w20.png,2025-07-23 12:00:00+00:00
4087c5e155e5cbc5,RVN_USDT_SWAP,delay_5,unreviewed,unreviewed,24,5,0.6956521739130435,right_band,5,datasets/dense_owner_w20_midbox/images/train/RVN_USDT_SWAP_015730_w20.png,2025-11-13 15:45:00+00:00
b6f90905986e6409,KSM_USDT_SWAP,delay_5,unreviewed,unreviewed,27,7,0.6923076923076923,right_band,5,datasets/dense_owner_w20_midbox/images/train/okx_KSM_USDT_SWAP_017260_w20.png,2025-11-30 22:45:00+00:00
6c24ca624c38ed6c,ETH_USDT_SWAP,delay_5,unreviewed,unreviewed,21,7,0.6,middle_band,5,datasets/dense_owner_w20_midbox/images/train/okx_ETH_USDT_SWAP_002760_w20.png,2025-07-01 04:00:00+00:00
