minutes,cohort,arm,account,period,start,end,opening_equity,ending_equity,return_pct,max_drawdown_pct,exits,win_rate,natural_exits,natural_win_rate
240,altcoins,focus_trail,full,year3,2025-09-09T00:00:00+00:00,2026-09-09T00:00:00+00:00,90688.12819391183,76311.58806042711,-15.852725621091679,29.45391589530688,387,0.25064599483204136,376,0.24468085106382978
240,altcoins,focus_trail,paired_actual,year1,2023-09-09T00:00:00+00:00,2024-09-09T00:00:00+00:00,100000.0,122451.4440046173,22.451444004617294,25.71020821132388,238,0.31932773109243695,238,0.31932773109243695
240,altcoins,focus_trail,paired_actual,year2,2024-09-09T00:00:00+00:00,2025-09-09T00:00:00+00:00,122451.4440046173,101340.6751605643,-17.240114247453853,34.87801376085834,256,0.2109375,256,0.2109375
240,altcoins,focus_trail,paired_actual,year3,2025-09-09T00:00:00+00:00,2026-09-09T00:00:00+00:00,101340.6751605643,93661.7511311348,-7.577336560332748,25.542529190992035,391,0.2531969309462916,380,0.25
240,altcoins,focus_trail,paired_random,year1,2023-09-09T00:00:00+00:00,2024-09-09T00:00:00+00:00,100000.0,135222.06348352344,35.222063483523435,25.462189298322823,283,0.38869257950530034,283,0.38869257950530034
240,altcoins,focus_trail,paired_random,year2,2024-09-09T00:00:00+00:00,2025-09-09T00:00:00+00:00,135222.06348352344,191853.0483142042,41.879988643703214,25.90289234848876,308,0.38636363636363635,308,0.38636363636363635
240,altcoins,focus_trail,paired_random,year3,2025-09-09T00:00:00+00:00,2026-09-09T00:00:00+00:00,191853.0483142042,244606.6027370281,27.49685495558434,17.14862206318414,348,0.40229885057471265,338,0.39349112426035504
240,BTC,burst_trail,full,year1,2023-09-09T00:00:00+00:00,2024-09-09T00:00:00+00:00,100000.0,100000.0,0.0,-0.0,0,,0,
240,BTC,burst_trail,full,year2,2024-09-09T00:00:00+00:00,2025-09-09T00:00:00+00:00,100000.0,100000.0,0.0,-0.0,0,,0,
240,BTC,burst_trail,full,year3,2025-09-09T00:00:00+00:00,2026-09-09T00:00:00+00:00,100000.0,99664.63173551334,-0.33536826448666845,0.33536826448666845,1,0.0,1,0.0
240,BTC,burst_trail,paired_actual,year1,2023-09-09T00:00:00+00:00,2024-09-09T00:00:00+00:00,100000.0,100000.0,0.0,-0.0,0,,0,
240,BTC,burst_trail,paired_actual,year2,2024-09-09T00:00:00+00:00,2025-09-09T00:00:00+00:00,100000.0,100000.0,0.0,-0.0,0,,0,
240,BTC,burst_trail,paired_actual,year3,2025-09-09T00:00:00+00:00,2026-09-09T00:00:00+00:00,100000.0,99664.63173551334,-0.33536826448666845,0.33536826448666845,1,0.0,1,0.0
240,BTC,burst_trail,paired_random,year1,2023-09-09T00:00:00+00:00,2024-09-09T00:00:00+00:00,100000.0,100000.0,0.0,-0.0,0,,0,
240,BTC,burst_trail,paired_random,year2,2024-09-09T00:00:00+00:00,2025-09-09T00:00:00+00:00,100000.0,100000.0,0.0,-0.0,0,,0,
240,BTC,burst_trail,paired_random,year3,2025-09-09T00:00:00+00:00,2026-09-09T00:00:00+00:00,100000.0,100331.24087224626,0.3312408722462523,0.4141771270587902,1,1.0,1,1.0
240,BTC,focus_trail,full,year1,2023-09-09T00:00:00+00:00,2024-09-09T00:00:00+00:00,100000.0,98957.71116848844,-1.0422888315115508,1.0966312943515577,3,0.0,3,0.0
240,BTC,focus_trail,full,year2,2024-09-09T00:00:00+00:00,2025-09-09T00:00:00+00:00,98957.71116848844,98190.99560394528,-0.77479112591613,0.77479112591613,3,0.0,3,0.0
240,BTC,focus_trail,full,year3,2025-09-09T00:00:00+00:00,2026-09-09T00:00:00+00:00,98190.99560394528,97299.02704747864,-0.9084015810007728,1.4060192992147114,5,0.4,5,0.4
240,BTC,focus_trail,paired_actual,year1,2023-09-09T00:00:00+00:00,2024-09-09T00:00:00+00:00,100000.0,98957.71116848844,-1.0422888315115508,1.0966312943515577,3,0.0,3,0.0
240,BTC,focus_trail,paired_actual,year2,2024-09-09T00:00:00+00:00,2025-09-09T00:00:00+00:00,98957.71116848844,98190.99560394528,-0.77479112591613,0.77479112591613,3,0.0,3,0.0
240,BTC,focus_trail,paired_actual,year3,2025-09-09T00:00:00+00:00,2026-09-09T00:00:00+00:00,98190.99560394528,97299.02704747864,-0.9084015810007728,1.4060192992147114,5,0.4,5,0.4
240,BTC,focus_trail,paired_random,year1,2023-09-09T00:00:00+00:00,2024-09-09T00:00:00+00:00,100000.0,100348.74807220954,0.34874807220952597,0.8528812786840811,3,0.6666666666666666,3,0.6666666666666666
240,BTC,focus_trail,paired_random,year2,2024-09-09T00:00:00+00:00,2025-09-09T00:00:00+00:00,100348.74807220954,99775.70850638485,-0.571048046770184,0.7656677906062836,3,0.0,3,0.0
240,BTC,focus_trail,paired_random,year3,2025-09-09T00:00:00+00:00,2026-09-09T00:00:00+00:00,99775.70850638485,100283.09252423966,0.5085245952649364,1.2380975636113956,4,0.5,4,0.5
240,ETH,burst_trail,full,year1,2023-09-09T00:00:00+00:00,2024-09-09T00:00:00+00:00,100000.0,100000.0,0.0,-0.0,0,,0,
240,ETH,burst_trail,full,year2,2024-09-09T00:00:00+00:00,2025-09-09T00:00:00+00:00,100000.0,100000.0,0.0,-0.0,0,,0,
240,ETH,burst_trail,full,year3,2025-09-09T00:00:00+00:00,2026-09-09T00:00:00+00:00,100000.0,100777.82780708365,0.7778278070836642,0.3839788923588938,1,1.0,1,1.0
240,ETH,burst_trail,paired_actual,year1,2023-09-09T00:00:00+00:00,2024-09-09T00:00:00+00:00,100000.0,100000.0,0.0,-0.0,0,,0,
240,ETH,burst_trail,paired_actual,year2,2024-09-09T00:00:00+00:00,2025-09-09T00:00:00+00:00,100000.0,100000.0,0.0,-0.0,0,,0,
240,ETH,burst_trail,paired_actual,year3,2025-09-09T00:00:00+00:00,2026-09-09T00:00:00+00:00,100000.0,100000.0,0.0,-0.0,0,,0,
240,ETH,burst_trail,paired_random,year1,2023-09-09T00:00:00+00:00,2024-09-09T00:00:00+00:00,100000.0,100000.0,0.0,-0.0,0,,0,
240,ETH,burst_trail,paired_random,year2,2024-09-09T00:00:00+00:00,2025-09-09T00:00:00+00:00,100000.0,100000.0,0.0,-0.0,0,,0,
240,ETH,burst_trail,paired_random,year3,2025-09-09T00:00:00+00:00,2026-09-09T00:00:00+00:00,100000.0,100000.0,0.0,-0.0,0,,0,
240,ETH,focus_trail,full,year1,2023-09-09T00:00:00+00:00,2024-09-09T00:00:00+00:00,100000.0,104667.34556537839,4.6673455653784,1.8769777425650669,5,0.4,5,0.4
240,ETH,focus_trail,full,year2,2024-09-09T00:00:00+00:00,2025-09-09T00:00:00+00:00,104667.34556537839,106700.83864293993,1.9428151794404158,1.3478062803362612,3,0.3333333333333333,3,0.3333333333333333
240,ETH,focus_trail,full,year3,2025-09-09T00:00:00+00:00,2026-09-09T00:00:00+00:00,106700.83864293993,108831.17128968336,1.9965472379015692,1.4268893600793309,6,0.5,6,0.5
240,ETH,focus_trail,paired_actual,year1,2023-09-09T00:00:00+00:00,2024-09-09T00:00:00+00:00,100000.0,104667.34556537839,4.6673455653784,1.8769777425650669,5,0.4,5,0.4
240,ETH,focus_trail,paired_actual,year2,2024-09-09T00:00:00+00:00,2025-09-09T00:00:00+00:00,104667.34556537839,103699.78280417853,-0.9244170242145855,0.9627698649089522,1,0.0,1,0.0
240,ETH,focus_trail,paired_actual,year3,2025-09-09T00:00:00+00:00,2026-09-09T00:00:00+00:00,103699.78280417853,105770.19795346528,1.9965472379015692,1.4268893600793309,6,0.5,6,0.5
240,ETH,focus_trail,paired_random,year1,2023-09-09T00:00:00+00:00,2024-09-09T00:00:00+00:00,100000.0,105777.57688759695,5.777576887596947,1.5374891818343173,5,0.6,5,0.6
240,ETH,focus_trail,paired_random,year2,2024-09-09T00:00:00+00:00,2025-09-09T00:00:00+00:00,105777.57688759695,106006.26593856326,0.21619804281329813,0.9963171531651493,2,0.5,2,0.5
240,ETH,focus_trail,paired_random,year3,2025-09-09T00:00:00+00:00,2026-09-09T00:00:00+00:00,106006.26593856326,109462.08708454213,3.260015920173731,1.388363311310259,4,0.75,4,0.75
