fold,minutes,policy,time,equity
development,15,H00,2023-01-01T00:00:00+00:00,1.0
development,15,H00,2023-01-01T23:45:00+00:00,0.9992900711925079
development,15,H00,2023-01-02T23:45:00+00:00,1.000811543664694
development,15,H00,2023-01-03T23:45:00+00:00,1.0030449149577518
development,15,H00,2023-01-04T23:45:00+00:00,1.001857387921449
development,15,H00,2023-01-05T23:45:00+00:00,1.0001256508774674
development,15,H00,2023-01-06T23:45:00+00:00,1.001193074357009
development,15,H00,2023-01-07T23:45:00+00:00,1.0001815437732153
development,15,H00,2023-01-08T23:45:00+00:00,1.0132713866416025
development,15,H00,2023-01-09T23:45:00+00:00,1.0274836170055548
development,15,H00,2023-01-10T23:45:00+00:00,1.0226943193468783
development,15,H00,2023-01-11T23:45:00+00:00,1.0177954161076304
development,15,H00,2023-01-12T23:45:00+00:00,1.0143764800739599
development,15,H00,2023-01-13T23:45:00+00:00,1.0258060285541806
development,15,H00,2023-01-14T23:45:00+00:00,1.0464769058702414
development,15,H00,2023-01-15T23:45:00+00:00,1.0310508167829315
development,15,H00,2023-01-16T23:45:00+00:00,1.0268802670115376
development,15,H00,2023-01-17T23:45:00+00:00,1.0198437445403552
development,15,H00,2023-01-18T23:45:00+00:00,1.0112551298249803
development,15,H00,2023-01-19T23:45:00+00:00,1.0078771249012166
development,15,H00,2023-01-20T23:45:00+00:00,1.0259537335966828
development,15,H00,2023-01-21T23:45:00+00:00,1.0207450536287188
development,15,H00,2023-01-22T23:45:00+00:00,1.0140475683524457
development,15,H00,2023-01-23T23:45:00+00:00,1.0094423649728146
development,15,H00,2023-01-24T23:45:00+00:00,1.0139621417138573
development,15,H00,2023-01-25T23:45:00+00:00,1.0093753136972625
development,15,H00,2023-01-26T23:45:00+00:00,1.0230988223673856
development,15,H00,2023-01-27T23:45:00+00:00,1.023218461345172
development,15,H00,2023-01-28T23:45:00+00:00,1.0216270212434935
development,15,H00,2023-01-29T23:45:00+00:00,1.0245819482786651
development,15,H00,2023-01-30T23:45:00+00:00,1.0259104161774246
development,15,H00,2023-01-31T23:45:00+00:00,1.0211261720031348
development,15,H00,2023-02-01T23:45:00+00:00,1.011376634867088
development,15,H00,2023-02-02T23:45:00+00:00,1.0110032599977459
development,15,H00,2023-02-03T23:45:00+00:00,1.009426558019379
development,15,H00,2023-02-04T23:45:00+00:00,1.0085855698744624
development,15,H00,2023-02-05T23:45:00+00:00,1.007263631834913
development,15,H00,2023-02-06T23:45:00+00:00,1.0055213973012136
development,15,H00,2023-02-07T23:45:00+00:00,1.000892243829103
development,15,H00,2023-02-08T23:45:00+00:00,1.0009039840173468
development,15,H00,2023-02-09T23:45:00+00:00,1.0125558000437007
development,15,H00,2023-02-10T23:45:00+00:00,1.0111813519918202
development,15,H00,2023-02-11T23:45:00+00:00,1.0060700929069917
development,15,H00,2023-02-12T23:45:00+00:00,0.9971922664797523
development,15,H00,2023-02-13T23:45:00+00:00,0.9973428953532785
development,15,H00,2023-02-14T23:45:00+00:00,1.0041010813603872
development,15,H00,2023-02-15T23:45:00+00:00,1.0259069491923487
development,15,H00,2023-02-16T23:45:00+00:00,1.0186817434551763
development,15,H00,2023-02-17T23:45:00+00:00,1.0255352919165877
development,15,H00,2023-02-18T23:45:00+00:00,1.020740652020168
development,15,H00,2023-02-19T23:45:00+00:00,1.0213695496828938
development,15,H00,2023-02-20T23:45:00+00:00,1.0310037324590005
development,15,H00,2023-02-21T23:45:00+00:00,1.0283090388582257
development,15,H00,2023-02-22T23:45:00+00:00,1.0307369703533098
development,15,H00,2023-02-23T23:45:00+00:00,1.0280782554499202
development,15,H00,2023-02-24T23:45:00+00:00,1.0419646615663796
development,15,H00,2023-02-25T23:45:00+00:00,1.0422960697475483
development,15,H00,2023-02-26T23:45:00+00:00,1.0373762825614439
development,15,H00,2023-02-27T23:45:00+00:00,1.0330447816392585
development,15,H00,2023-02-28T23:45:00+00:00,1.0384558894900944
development,15,H00,2023-03-01T23:45:00+00:00,1.0274464213239825
development,15,H00,2023-03-02T23:45:00+00:00,1.0281060694624196
development,15,H00,2023-03-03T23:45:00+00:00,1.0293785967757365
development,15,H00,2023-03-04T23:45:00+00:00,1.0313987319480105
development,15,H00,2023-03-05T23:45:00+00:00,1.0269400313963006
development,15,H00,2023-03-06T23:45:00+00:00,1.0268901034021907
development,15,H00,2023-03-07T23:45:00+00:00,1.0240446126758023
development,15,H00,2023-03-08T23:45:00+00:00,1.0294207920377074
development,15,H00,2023-03-09T23:45:00+00:00,1.0342072921286465
development,15,H00,2023-03-10T23:45:00+00:00,1.0333443344720994
development,15,H00,2023-03-11T23:45:00+00:00,1.0329343572138838
development,15,H00,2023-03-12T23:45:00+00:00,1.0434234034777443
development,15,H00,2023-03-13T23:45:00+00:00,1.0693398206228417
development,15,H00,2023-03-14T23:45:00+00:00,1.0763739051786194
development,15,H00,2023-03-15T23:45:00+00:00,1.0816596592676442
development,15,H00,2023-03-16T23:45:00+00:00,1.070277612261958
development,15,H00,2023-03-17T23:45:00+00:00,1.096950832778748
development,15,H00,2023-03-18T23:45:00+00:00,1.0943882440559478
development,15,H00,2023-03-19T23:45:00+00:00,1.0746654672657743
development,15,H00,2023-03-20T23:45:00+00:00,1.0815759194361168
development,15,H00,2023-03-21T23:45:00+00:00,1.0744435268796977
development,15,H00,2023-03-22T23:45:00+00:00,1.0657901897313957
development,15,H00,2023-03-23T23:45:00+00:00,1.0582421556523796
development,15,H00,2023-03-24T23:45:00+00:00,1.0600552225351942
development,15,H00,2023-03-25T23:45:00+00:00,1.0582914186865056
development,15,H00,2023-03-26T23:45:00+00:00,1.054285183689394
development,15,H00,2023-03-27T23:45:00+00:00,1.0528038663646742
development,15,H00,2023-03-28T23:45:00+00:00,1.05305507134417
development,15,H00,2023-03-29T23:45:00+00:00,1.0621126094112316
development,15,H00,2023-03-30T23:45:00+00:00,1.0587624000102767
development,15,H00,2023-03-31T23:45:00+00:00,1.0536796914686584
development,15,H00,2023-04-01T23:45:00+00:00,1.0526327024767625
development,15,H00,2023-04-02T23:45:00+00:00,1.052562636202538
development,15,H00,2023-04-03T23:45:00+00:00,1.0434739662927228
development,15,H00,2023-04-04T23:45:00+00:00,1.0443758574570734
development,15,H00,2023-04-05T23:45:00+00:00,1.0430537058742084
development,15,H00,2023-04-06T23:45:00+00:00,1.0396014066873744
development,15,H00,2023-04-07T23:45:00+00:00,1.038508288585741
development,15,H00,2023-04-08T23:45:00+00:00,1.036705353376394
development,15,H00,2023-04-09T23:45:00+00:00,1.0327287107743484
development,15,H00,2023-04-10T23:45:00+00:00,1.039788404995115
development,15,H00,2023-04-11T23:45:00+00:00,1.0388926698964758
development,15,H00,2023-04-12T23:45:00+00:00,1.038679356909806
development,15,H00,2023-04-13T23:45:00+00:00,1.045125396654703
development,15,H00,2023-04-14T23:45:00+00:00,1.0518057044679006
development,15,H00,2023-04-15T23:45:00+00:00,1.0461774199149945
development,15,H00,2023-04-16T23:45:00+00:00,1.041798342836808
development,15,H00,2023-04-17T23:45:00+00:00,1.0377460125068354
development,15,H00,2023-04-18T23:45:00+00:00,1.0373456204601783
development,15,H00,2023-04-19T23:45:00+00:00,1.0537515916613
development,15,H00,2023-04-20T23:45:00+00:00,1.050293172480725
development,15,H00,2023-04-21T23:45:00+00:00,1.0602673824058058
development,15,H00,2023-04-22T23:45:00+00:00,1.0551989328031253
development,15,H00,2023-04-23T23:45:00+00:00,1.0526669426991435
development,15,H00,2023-04-24T23:45:00+00:00,1.043491016149767
development,15,H00,2023-04-25T23:45:00+00:00,1.0421836028965452
development,15,H00,2023-04-26T23:45:00+00:00,1.0386581395151002
development,15,H00,2023-04-27T23:45:00+00:00,1.035538385368905
development,15,H00,2023-04-28T23:45:00+00:00,1.0316799337639913
development,15,H00,2023-04-29T23:45:00+00:00,1.0309110705524964
development,15,H00,2023-04-30T23:45:00+00:00,1.0285964696559091
development,15,H00,2023-05-01T23:45:00+00:00,1.0323474290106909
development,15,H00,2023-05-02T23:45:00+00:00,1.0308085687378252
development,15,H00,2023-05-03T23:45:00+00:00,1.0251333450031492
development,15,H00,2023-05-04T23:45:00+00:00,1.0269107620593916
development,15,H00,2023-05-05T23:45:00+00:00,1.027482211375448
development,15,H00,2023-05-06T23:45:00+00:00,1.0356570327017711
development,15,H00,2023-05-07T23:45:00+00:00,1.034003712190508
development,15,H00,2023-05-08T23:45:00+00:00,1.0533919384438337
development,15,H00,2023-05-09T23:45:00+00:00,1.050470692640932
development,15,H00,2023-05-10T23:45:00+00:00,1.0418054048267917
development,15,H00,2023-05-11T23:45:00+00:00,1.0440276492496139
development,15,H00,2023-05-12T23:45:00+00:00,1.0406515353491088
development,15,H00,2023-05-13T23:45:00+00:00,1.0385161109501049
development,15,H00,2023-05-14T23:45:00+00:00,1.0404315902992176
development,15,H00,2023-05-15T23:45:00+00:00,1.0417357867228145
development,15,H00,2023-05-16T23:45:00+00:00,1.041343309642387
development,15,H00,2023-05-17T23:45:00+00:00,1.0411326239822583
development,15,H00,2023-05-18T23:45:00+00:00,1.0385323315787223
development,15,H00,2023-05-19T23:45:00+00:00,1.0371179980053662
development,15,H00,2023-05-20T23:45:00+00:00,1.032699734353314
development,15,H00,2023-05-21T23:45:00+00:00,1.0337862975692855
development,15,H00,2023-05-22T23:45:00+00:00,1.0320343868456914
development,15,H00,2023-05-23T23:45:00+00:00,1.0327018660208072
development,15,H00,2023-05-24T23:45:00+00:00,1.0370313822539894
development,15,H00,2023-05-25T23:45:00+00:00,1.0331233276036085
development,15,H00,2023-05-26T23:45:00+00:00,1.0310432002825538
development,15,H00,2023-05-27T23:45:00+00:00,1.0305876353177794
development,15,H00,2023-05-28T23:45:00+00:00,1.034909154061026
development,15,H00,2023-05-29T23:45:00+00:00,1.0360919369535984
development,15,H00,2023-05-30T23:45:00+00:00,1.0338741938245413
development,15,H00,2023-05-31T23:45:00+00:00,1.0347203786068178
development,15,H00,2023-06-01T23:45:00+00:00,1.0327375394239955
development,15,H00,2023-06-02T23:45:00+00:00,1.0307764253918912
development,15,H00,2023-06-03T23:45:00+00:00,1.0305132753382145
development,15,H00,2023-06-04T23:45:00+00:00,1.0292888926242385
development,15,H00,2023-06-05T23:45:00+00:00,1.0457023687677782
development,15,H00,2023-06-06T23:45:00+00:00,1.0416832228945203
development,15,H00,2023-06-07T23:45:00+00:00,1.0463808458560584
development,15,H00,2023-06-08T23:45:00+00:00,1.0446768318683475
development,15,H00,2023-06-09T23:45:00+00:00,1.040796085018905
development,15,H00,2023-06-10T23:45:00+00:00,1.0612852954788445
development,15,H00,2023-06-11T23:45:00+00:00,1.04822110472082
development,15,H00,2023-06-12T23:45:00+00:00,1.0429379467816033
development,15,H00,2023-06-13T23:45:00+00:00,1.0424246484251516
development,15,H00,2023-06-14T23:45:00+00:00,1.0390338287661673
development,15,H00,2023-06-15T23:45:00+00:00,1.0333663140881844
development,15,H00,2023-06-16T23:45:00+00:00,1.0312417909580494
development,15,H00,2023-06-17T23:45:00+00:00,1.0300642065036913
development,15,H00,2023-06-18T23:45:00+00:00,1.0270804469906505
development,15,H00,2023-06-19T23:45:00+00:00,1.023609655981509
development,15,H00,2023-06-20T23:45:00+00:00,1.019192813647918
development,15,H00,2023-06-21T23:45:00+00:00,1.0202436818394078
development,15,H00,2023-06-22T23:45:00+00:00,1.020333683988292
development,15,H00,2023-06-23T23:45:00+00:00,1.0170075781148016
development,15,H00,2023-06-24T23:45:00+00:00,1.0198025142562888
development,15,H00,2023-06-25T23:45:00+00:00,1.0172608791533493
development,15,H00,2023-06-26T23:45:00+00:00,1.012734623314287
development,15,H00,2023-06-27T23:45:00+00:00,1.007501299523909
development,15,H00,2023-06-28T23:45:00+00:00,1.0187310108070553
development,15,H00,2023-06-29T23:45:00+00:00,1.0129437457872545
development,15,H00,2023-06-30T23:45:00+00:00,1.0191846394556439
development,15,H00,2023-07-01T23:45:00+00:00,1.0135540250418134
development,15,H00,2023-07-02T23:45:00+00:00,1.0054262986787617
development,15,H00,2023-07-03T23:45:00+00:00,1.0087906229079044
development,15,H00,2023-07-04T23:45:00+00:00,1.0078067754639226
development,15,H00,2023-07-05T23:45:00+00:00,1.0135820332060919
development,15,H00,2023-07-06T23:45:00+00:00,1.0113818603966835
development,15,H00,2023-07-07T23:45:00+00:00,1.0091654680596993
development,15,H00,2023-07-08T23:45:00+00:00,1.0056069991563237
development,15,H00,2023-07-09T23:45:00+00:00,1.0033241296908475
development,15,H00,2023-07-10T23:45:00+00:00,1.0042102994936666
development,15,H00,2023-07-11T23:45:00+00:00,1.00400429293299
development,15,H00,2023-07-12T23:45:00+00:00,1.00098239806942
development,15,H00,2023-07-13T23:45:00+00:00,1.0134577407705898
development,15,H00,2023-07-14T23:45:00+00:00,1.0136658790561206
development,15,H00,2023-07-15T23:45:00+00:00,1.0115286128041614
development,15,H00,2023-07-16T23:45:00+00:00,1.008562281345089
development,15,H00,2023-07-17T23:45:00+00:00,1.0000754723156198
development,15,H00,2023-07-18T23:45:00+00:00,0.9997024137344476
development,15,H00,2023-07-19T23:45:00+00:00,0.99518117347832
development,15,H00,2023-07-20T23:45:00+00:00,0.9902164953939563
development,15,H00,2023-07-21T23:45:00+00:00,0.9879663413508785
development,15,H00,2023-07-22T23:45:00+00:00,0.9870453715769072
development,15,H00,2023-07-23T23:45:00+00:00,0.9804055806156382
development,15,H00,2023-07-24T23:45:00+00:00,0.9806572616883628
development,15,H00,2023-07-25T23:45:00+00:00,0.9797666701932644
development,15,H00,2023-07-26T23:45:00+00:00,0.9777026835814324
development,15,H00,2023-07-27T23:45:00+00:00,0.9760056056244588
development,15,H00,2023-07-28T23:45:00+00:00,0.9739342428155134
development,15,H00,2023-07-29T23:45:00+00:00,0.9728019678760257
development,15,H00,2023-07-30T23:45:00+00:00,0.9666084557115344
development,15,H00,2023-07-31T23:45:00+00:00,0.9644745574205342
development,15,H00,2023-08-01T23:45:00+00:00,0.9650791135223974
development,15,H00,2023-08-02T23:45:00+00:00,0.964063105415696
development,15,H00,2023-08-03T23:45:00+00:00,0.963239398426669
development,15,H00,2023-08-04T23:45:00+00:00,0.9612946001068964
development,15,H00,2023-08-05T23:45:00+00:00,0.9633910147893654
development,15,H00,2023-08-06T23:45:00+00:00,0.9621548275245888
development,15,H00,2023-08-07T23:45:00+00:00,0.9595942387804536
development,15,H00,2023-08-08T23:45:00+00:00,0.9611161437622217
development,15,H00,2023-08-09T23:45:00+00:00,0.9604246490017735
development,15,H00,2023-08-10T23:45:00+00:00,0.9583886579195592
development,15,H00,2023-08-11T23:45:00+00:00,0.955633241111103
development,15,H00,2023-08-12T23:45:00+00:00,0.9544520679747585
development,15,H00,2023-08-13T23:45:00+00:00,0.9533727524165673
development,15,H00,2023-08-14T23:45:00+00:00,0.9543767450237012
development,15,H00,2023-08-15T23:45:00+00:00,0.9553310980757237
development,15,H00,2023-08-16T23:45:00+00:00,0.964280159813085
development,15,H00,2023-08-17T23:45:00+00:00,0.9781022919976016
development,15,H00,2023-08-18T23:45:00+00:00,0.9752040845712538
development,15,H00,2023-08-19T23:45:00+00:00,0.9731357649691322
development,15,H00,2023-08-20T23:45:00+00:00,0.9695137269596488
development,15,H00,2023-08-21T23:45:00+00:00,0.9721564293650103
development,15,H00,2023-08-22T23:45:00+00:00,0.9728865157384392
development,15,H00,2023-08-23T23:45:00+00:00,0.9702828534640536
development,15,H00,2023-08-24T23:45:00+00:00,0.9703741148470515
development,15,H00,2023-08-25T23:45:00+00:00,0.9709129807641251
development,15,H00,2023-08-26T23:45:00+00:00,0.968969801367663
development,15,H00,2023-08-27T23:45:00+00:00,0.9710732148193348
development,15,H00,2023-08-28T23:45:00+00:00,0.9663979384444676
development,15,H00,2023-08-29T23:45:00+00:00,0.9595162969058119
development,15,H00,2023-08-30T23:45:00+00:00,0.9589314128898685
development,15,H00,2023-08-31T23:45:00+00:00,0.9617853342053317
development,15,H00,2023-09-01T23:45:00+00:00,0.9641205579705575
development,15,H00,2023-09-02T23:45:00+00:00,0.9597455779367849
development,15,H00,2023-09-03T23:45:00+00:00,0.9575518473114916
development,15,H00,2023-09-04T23:45:00+00:00,0.9550158799355984
development,15,H00,2023-09-05T23:45:00+00:00,0.9540326030425462
development,15,H00,2023-09-06T23:45:00+00:00,0.9509178269101102
development,15,H00,2023-09-07T23:45:00+00:00,0.9465779169509267
development,15,H00,2023-09-08T23:45:00+00:00,0.9445817505689361
development,15,H00,2023-09-09T23:45:00+00:00,0.9439070109962951
development,15,H00,2023-09-10T23:45:00+00:00,0.9509320153107196
development,15,H00,2023-09-11T23:45:00+00:00,0.9625618208491867
development,15,H00,2023-09-12T23:45:00+00:00,0.9564234088825144
development,15,H00,2023-09-13T23:45:00+00:00,0.9499479411769598
development,15,H00,2023-09-14T23:45:00+00:00,0.9509968033335641
development,15,H00,2023-09-15T23:45:00+00:00,0.9540462664695383
development,15,H00,2023-09-16T23:45:00+00:00,0.9555920692529085
development,15,H00,2023-09-17T23:45:00+00:00,0.953070685576849
development,15,H00,2023-09-18T23:45:00+00:00,0.9503226561901257
development,15,H00,2023-09-19T23:45:00+00:00,0.9496855081384785
development,15,H00,2023-09-20T23:45:00+00:00,0.945722105958123
development,15,H00,2023-09-21T23:45:00+00:00,0.9486385523478518
development,15,H00,2023-09-22T23:45:00+00:00,0.9474268432222973
development,15,H00,2023-09-23T23:45:00+00:00,0.9455182184969074
development,15,H00,2023-09-24T23:45:00+00:00,0.943729686283335
development,15,H00,2023-09-25T23:45:00+00:00,0.9401131474956563
development,15,H00,2023-09-26T23:45:00+00:00,0.9383793424436606
development,15,H00,2023-09-27T23:45:00+00:00,0.9382333443531561
development,15,H00,2023-09-28T23:45:00+00:00,0.9412266895784124
development,15,H00,2023-09-29T23:45:00+00:00,0.9442125827678112
development,15,H00,2023-09-30T23:45:00+00:00,0.9416433950397416
development,15,H00,2023-10-01T23:45:00+00:00,0.9408958464525862
development,15,H00,2023-10-02T23:45:00+00:00,0.9415012751652087
development,15,H00,2023-10-03T23:45:00+00:00,0.9414374396286147
development,15,H00,2023-10-04T23:45:00+00:00,0.9404263897498636
development,15,H00,2023-10-05T23:45:00+00:00,0.9404284145818728
development,15,H00,2023-10-06T23:45:00+00:00,0.9375070192959135
development,15,H00,2023-10-07T23:45:00+00:00,0.9356178112940844
development,15,H00,2023-10-08T23:45:00+00:00,0.9347295650533763
development,15,H00,2023-10-09T23:45:00+00:00,0.939219789971602
development,15,H00,2023-10-10T23:45:00+00:00,0.9374274329778773
development,15,H00,2023-10-11T23:45:00+00:00,0.9336035847585431
development,15,H00,2023-10-12T23:45:00+00:00,0.932325324259494
development,15,H00,2023-10-13T23:45:00+00:00,0.9297645422798146
development,15,H00,2023-10-14T23:45:00+00:00,0.9288103920876745
development,15,H00,2023-10-15T23:45:00+00:00,0.926192695507416
development,15,H00,2023-10-16T23:45:00+00:00,0.9272024452305933
development,15,H00,2023-10-17T23:45:00+00:00,0.9283217608654104
development,15,H00,2023-10-18T23:45:00+00:00,0.9290965051412573
development,15,H00,2023-10-19T23:45:00+00:00,0.9288491258045042
development,15,H00,2023-10-20T23:45:00+00:00,0.9272186900891592
development,15,H00,2023-10-21T23:45:00+00:00,0.9335890413975912
development,15,H00,2023-10-22T23:45:00+00:00,0.9383075947783603
development,15,H00,2023-10-23T23:45:00+00:00,0.942554234266221
development,15,H00,2023-10-24T23:45:00+00:00,0.9401573398845674
development,15,H00,2023-10-25T23:45:00+00:00,0.9343810050102906
development,15,H00,2023-10-26T23:45:00+00:00,0.9291861867629795
development,15,H00,2023-10-27T23:45:00+00:00,0.9225114769772502
development,15,H00,2023-10-28T23:45:00+00:00,0.9216821297379134
development,15,H00,2023-10-29T23:45:00+00:00,0.9214439015717747
development,15,H00,2023-10-30T23:45:00+00:00,0.916019597370324
development,15,H00,2023-10-31T23:45:00+00:00,0.9113372180130698
development,15,H00,2023-11-01T23:45:00+00:00,0.9067065313421757
development,15,H00,2023-11-02T23:45:00+00:00,0.908734386549411
development,15,H00,2023-11-03T23:45:00+00:00,0.908286657705142
development,15,H00,2023-11-04T23:45:00+00:00,0.9093977019244389
development,15,H00,2023-11-05T23:45:00+00:00,0.9154460469812667
development,15,H00,2023-11-06T23:45:00+00:00,0.9161196723164279
development,15,H00,2023-11-07T23:45:00+00:00,0.9175174644541834
development,15,H00,2023-11-08T23:45:00+00:00,0.9178918614450133
development,15,H00,2023-11-09T23:45:00+00:00,0.906369088497907
development,15,H00,2023-11-10T23:45:00+00:00,0.9086982130786476
development,15,H00,2023-11-11T23:45:00+00:00,0.9044141710356892
development,15,H00,2023-11-12T23:45:00+00:00,0.9017436352637976
development,15,H00,2023-11-13T23:45:00+00:00,0.9060111887805303
development,15,H00,2023-11-14T23:45:00+00:00,0.897535363077216
development,15,H00,2023-11-15T23:45:00+00:00,0.9039879847498326
development,15,H00,2023-11-16T23:45:00+00:00,0.9032920751240404
development,15,H00,2023-11-17T23:45:00+00:00,0.8994170020108843
development,15,H00,2023-11-18T23:45:00+00:00,0.8961411616414212
development,15,H00,2023-11-19T23:45:00+00:00,0.8984482509347944
development,15,H00,2023-11-20T23:45:00+00:00,0.8991951243984024
development,15,H00,2023-11-21T23:45:00+00:00,0.9175536172487216
development,15,H00,2023-11-22T23:45:00+00:00,0.9079617420995123
development,15,H00,2023-11-23T23:45:00+00:00,0.9075162627346407
development,15,H00,2023-11-24T23:45:00+00:00,0.906553163387444
development,15,H00,2023-11-25T23:45:00+00:00,0.9081237176171675
development,15,H00,2023-11-26T23:45:00+00:00,0.9014417745883431
development,15,H00,2023-11-27T23:45:00+00:00,0.8996396602426333
development,15,H00,2023-11-28T23:45:00+00:00,0.8964018707907804
development,15,H00,2023-11-29T23:45:00+00:00,0.8961090613907904
development,15,H00,2023-11-30T23:45:00+00:00,0.8927414740756194
development,15,H00,2023-12-01T23:45:00+00:00,0.8941713250114289
development,15,H00,2023-12-02T23:45:00+00:00,0.91172400648357
development,15,H00,2023-12-03T23:45:00+00:00,0.9145207785579536
development,15,H00,2023-12-04T23:45:00+00:00,0.9338816625100678
development,15,H00,2023-12-05T23:45:00+00:00,0.941623744581159
development,15,H00,2023-12-06T23:45:00+00:00,0.9256973761358098
development,15,H00,2023-12-07T23:45:00+00:00,0.9128579442636189
development,15,H00,2023-12-08T23:45:00+00:00,0.915394847011846
development,15,H00,2023-12-09T23:45:00+00:00,0.9141129673317163
development,15,H00,2023-12-10T23:45:00+00:00,0.909518440364559
development,15,H00,2023-12-11T23:45:00+00:00,0.9072628665145558
development,15,H00,2023-12-12T23:45:00+00:00,0.9026646335893299
development,15,H00,2023-12-13T23:45:00+00:00,0.9022604277241404
development,15,H00,2023-12-14T23:45:00+00:00,0.9030033673127877
development,15,H00,2023-12-15T23:45:00+00:00,0.9018784505545993
development,15,H00,2023-12-16T23:45:00+00:00,0.8939000371778573
development,15,H00,2023-12-17T23:45:00+00:00,0.8926154079673505
development,15,H00,2023-12-18T23:45:00+00:00,0.8943643024915908
development,15,H00,2023-12-19T23:45:00+00:00,0.8928797458082894
development,15,H00,2023-12-20T23:45:00+00:00,0.8933511914846041
development,15,H00,2023-12-21T23:45:00+00:00,0.8943439287684491
development,15,H00,2023-12-22T23:45:00+00:00,0.8940997020518853
development,15,H00,2023-12-23T23:45:00+00:00,0.8953765586410928
development,15,H00,2023-12-24T23:45:00+00:00,0.8933553765013872
development,15,H00,2023-12-25T23:45:00+00:00,0.8878743082458966
development,15,H00,2023-12-26T23:45:00+00:00,0.8795808321386396
development,15,H00,2023-12-27T23:45:00+00:00,0.8770210354653815
development,15,H00,2023-12-28T23:45:00+00:00,0.878159695990949
development,15,H00,2023-12-29T23:45:00+00:00,0.8746314989681016
development,15,H00,2023-12-30T23:45:00+00:00,0.869527955134289
development,15,H00,2023-12-31T23:45:00+00:00,0.8691622058271198
development,15,H00,2024-01-01T23:45:00+00:00,0.8699996119897895
development,15,H00,2024-01-02T23:45:00+00:00,0.8683433658994671
development,15,H00,2024-01-03T23:45:00+00:00,0.8694694748535444
development,15,H00,2024-01-04T23:45:00+00:00,0.8629895964654873
development,15,H00,2024-01-05T23:45:00+00:00,0.8605748442523159
development,15,H00,2024-01-06T23:45:00+00:00,0.8596866682653012
development,15,H00,2024-01-07T23:45:00+00:00,0.8610497400262987
development,15,H00,2024-01-08T23:45:00+00:00,0.8563579993332974
development,15,H00,2024-01-09T23:45:00+00:00,0.8566002689335563
development,15,H00,2024-01-10T23:45:00+00:00,0.8558308894861081
development,15,H00,2024-01-11T23:45:00+00:00,0.8573719320856628
development,15,H00,2024-01-12T23:45:00+00:00,0.8601389601629648
development,15,H00,2024-01-13T23:45:00+00:00,0.8547399362221497
development,15,H00,2024-01-14T23:45:00+00:00,0.8566717640279019
development,15,H00,2024-01-15T23:45:00+00:00,0.8470778787004763
development,15,H00,2024-01-16T23:45:00+00:00,0.8411061565253718
development,15,H00,2024-01-17T23:45:00+00:00,0.8402322840177061
development,15,H00,2024-01-18T23:45:00+00:00,0.8403764020694668
development,15,H00,2024-01-19T23:45:00+00:00,0.8376209506210393
development,15,H00,2024-01-20T23:45:00+00:00,0.8360930300247702
development,15,H00,2024-01-21T23:45:00+00:00,0.8342150070902441
development,15,H00,2024-01-22T23:45:00+00:00,0.8486480071287414
development,15,H00,2024-01-23T23:45:00+00:00,0.8516926827369509
development,15,H00,2024-01-24T23:45:00+00:00,0.849671259538592
development,15,H00,2024-01-25T23:45:00+00:00,0.8430967530792096
development,15,H00,2024-01-26T23:45:00+00:00,0.8464332327288854
development,15,H00,2024-01-27T23:45:00+00:00,0.8464899779397913
development,15,H00,2024-01-28T23:45:00+00:00,0.8490370447273368
development,15,H00,2024-01-29T23:45:00+00:00,0.8406280428762217
development,15,H00,2024-01-30T23:45:00+00:00,0.8402405086229989
development,15,H00,2024-01-31T23:45:00+00:00,0.8440403347130486
development,15,H00,2024-02-01T23:45:00+00:00,0.8431704340729964
development,15,H00,2024-02-02T23:45:00+00:00,0.8446267307961193
development,15,H00,2024-02-03T23:45:00+00:00,0.8437507413436622
development,15,H00,2024-02-04T23:45:00+00:00,0.8448369860856132
development,15,H00,2024-02-05T23:45:00+00:00,0.841873676470576
development,15,H00,2024-02-06T23:45:00+00:00,0.8377903903267798
development,15,H00,2024-02-07T23:45:00+00:00,0.8435584128479381
development,15,H00,2024-02-08T23:45:00+00:00,0.8415969652503483
development,15,H00,2024-02-09T23:45:00+00:00,0.8415368119992346
development,15,H00,2024-02-10T23:45:00+00:00,0.8389053813662359
development,15,H00,2024-02-11T23:45:00+00:00,0.8369475985521505
development,15,H00,2024-02-12T23:45:00+00:00,0.833444821261843
development,15,H00,2024-02-13T23:45:00+00:00,0.8327578322075457
development,15,H00,2024-02-14T23:45:00+00:00,0.8391121696164351
development,15,H00,2024-02-15T23:45:00+00:00,0.839051178057891
development,15,H00,2024-02-16T23:45:00+00:00,0.8370664538561656
development,15,H00,2024-02-17T23:45:00+00:00,0.8370635206248652
development,15,H00,2024-02-18T23:45:00+00:00,0.8372184463953005
development,15,H00,2024-02-19T23:45:00+00:00,0.8388206250228767
development,15,H00,2024-02-20T23:45:00+00:00,0.835629871169299
development,15,H00,2024-02-21T23:45:00+00:00,0.8389987975579737
development,15,H00,2024-02-22T23:45:00+00:00,0.8373140043731119
development,15,H00,2024-02-23T23:45:00+00:00,0.836079115106107
development,15,H00,2024-02-24T23:45:00+00:00,0.8351588311307983
development,15,H00,2024-02-25T23:45:00+00:00,0.8318977639320029
development,15,H00,2024-02-26T23:45:00+00:00,0.8299987418921883
development,15,H00,2024-02-27T23:45:00+00:00,0.8350163740061265
development,15,H00,2024-02-28T23:45:00+00:00,0.8303792623807671
development,15,H00,2024-02-29T23:45:00+00:00,0.8254840415471687
