trade_id,policy,signal_i,entry_i,entry_time,side,entry_price,entry_equity,entry_atr,initial_stop,initial_risk,exit_i,exit_time,exit_timing,exit_price_weighted,exit_reason,gross_return,net_return,cost_return,gross_r,net_r
117,baseline,33531,33532,2026-04-15 20:20:00+00:00,1,2358.45,775.9283339891866,5.996724205291279,,0.0,33552,2026-04-15 22:00:00+00:00,open,2360.1,reverse_arrow,0.0006996120333269129,-0.0013003879666730871,0.002,,
118,baseline,33568,33569,2026-04-15 23:25:00+00:00,1,2352.06,774.9193261206664,6.445427242891706,,0.0,33681,2026-04-16 08:45:00+00:00,open,2341.9,reverse_arrow,-0.004319617696827427,-0.006319617696827427,0.002,,
119,baseline,33680,33681,2026-04-16 08:45:00+00:00,-1,2341.9,770.0221322337006,3.9616314963363655,,0.0,33697,2026-04-16 10:05:00+00:00,open,2331.45,reverse_arrow,0.004462188821042878,0.0024621888210428784,0.002,,
120,baseline,33775,33776,2026-04-16 16:40:00+00:00,1,2323.53,771.9180721196421,9.626794079443517,,0.0,33816,2026-04-16 20:00:00+00:00,open,2358.65,reverse_arrow,0.015114932882295484,0.013114932882295482,0.002,,
121,baseline,33824,33825,2026-04-16 20:45:00+00:00,1,2343.88,782.0417258261222,6.251502732852297,,0.0,33945,2026-04-17 06:45:00+00:00,open,2328.24,reverse_arrow,-0.006672696554431257,-0.008672696554431257,0.002,,
122,baseline,33944,33945,2026-04-17 06:45:00+00:00,-1,2328.24,775.2593152451285,3.069158214939115,,0.0,34070,2026-04-17 17:10:00+00:00,open,2437.85,reverse_arrow,-0.04707847988179914,-0.04907847988179914,0.002,,
123,baseline,34069,34070,2026-04-17 17:10:00+00:00,1,2437.85,737.2107665386931,8.7507484667858,,0.0,34166,2026-04-18 01:10:00+00:00,open,2421.24,reverse_arrow,-0.006813380642779587,-0.008813380642779589,0.002,,
124,baseline,34165,34166,2026-04-18 01:10:00+00:00,-1,2421.24,730.7134474392323,5.1317079833753185,,0.0,34175,2026-04-18 01:55:00+00:00,open,2418.37,reverse_arrow,0.0011853430473640625,-0.0008146569526359376,0.002,,
125,baseline,34330,34331,2026-04-18 14:55:00+00:00,-1,2362.61,730.1181666488914,4.024954570958888,,0.0,34390,2026-04-18 19:50:00+00:00,open,2347.6,reverse_arrow,0.006353143345706802,0.004353143345706802,0.002,,
126,baseline,34482,34483,2026-04-19 03:35:00+00:00,-1,2340.4,733.2964756876187,4.13413219600319,,0.0,34497,2026-04-19 04:45:00+00:00,open,2327.17,reverse_arrow,0.005652879849598391,0.003652879849598391,0.002,,
127,baseline,34507,34508,2026-04-19 05:40:00+00:00,-1,2334.55,735.9751196074395,3.585059846182257,,0.0,34593,2026-04-19 12:45:00+00:00,open,2324.44,reverse_arrow,0.004330599044783834,0.002330599044783834,0.002,,
128,baseline,34592,34593,2026-04-19 12:45:00+00:00,1,2324.44,737.6903825181814,3.702046708726786,,0.0,34715,2026-04-19 22:55:00+00:00,open,2272.64,reverse_arrow,-0.022284937447299202,-0.024284937447299204,0.002,,
129,baseline,34714,34715,2026-04-19 22:55:00+00:00,-1,2272.64,719.7756177232532,7.168418130679783,,0.0,34795,2026-04-20 05:35:00+00:00,open,2267.23,reverse_arrow,0.002380491410870156,0.00038049141087015577,0.002,,
130,baseline,34858,34859,2026-04-20 10:55:00+00:00,1,2307.11,720.0494861635507,4.733094883674893,,0.0,34949,2026-04-20 18:25:00+00:00,open,2327.86,reverse_arrow,0.008993936136551861,0.00699393613655186,0.002,,
131,baseline,35064,35065,2026-04-21 04:05:00+00:00,-1,2310.27,725.0854662849356,3.76122706673731,,0.0,35093,2026-04-21 06:25:00+00:00,open,2308.01,reverse_arrow,0.0009782406385400177,-0.0010217593614599823,0.002,,
132,baseline,35160,35161,2026-04-21 12:05:00+00:00,1,2318.35,724.3446034219004,4.160167414112797,,0.0,35261,2026-04-21 20:25:00+00:00,open,2316.83,reverse_arrow,-0.0006556387085642212,-0.0026556387085642213,0.002,,
133,baseline,35260,35261,2026-04-21 20:25:00+00:00,-1,2316.83,722.4210058547136,8.939345928306361,,0.0,35381,2026-04-22 06:25:00+00:00,open,2389.27,reverse_arrow,-0.03126686032207804,-0.03326686032207804,0.002,,
134,baseline,35380,35381,2026-04-22 06:25:00+00:00,1,2389.27,698.3883271592097,7.183074657635129,,0.0,35431,2026-04-22 10:35:00+00:00,open,2391.77,reverse_arrow,0.0010463446994271042,-0.0009536553005728959,0.002,,
135,baseline,35502,35503,2026-04-22 16:35:00+00:00,1,2393.07,697.722305429156,7.1474521670808935,,0.0,35520,2026-04-22 18:00:00+00:00,open,2398.01,reverse_arrow,0.0020642939822070883,6.429398220708822e-05,0.002,,
136,baseline,35519,35520,2026-04-22 18:00:00+00:00,-1,2398.01,697.7671647746467,6.093769577834254,,0.0,35576,2026-04-22 22:40:00+00:00,open,2394.2,reverse_arrow,0.00158881739442307,-0.00041118260557693014,0.002,,
137,baseline,35810,35811,2026-04-23 18:15:00+00:00,-1,2311.84,697.4802550537487,8.543740803624376,,0.0,35897,2026-04-24 01:25:00+00:00,open,2321.52,reverse_arrow,-0.004187140978614279,-0.006187140978614279,0.002,,
138,baseline,35896,35897,2026-04-24 01:25:00+00:00,1,2321.52,693.1648463859314,3.481118081126835,,0.0,35905,2026-04-24 02:05:00+00:00,open,2331.0,reverse_arrow,0.004083531479375679,0.0020835314793756794,0.002,,
139,baseline,35950,35951,2026-04-24 05:55:00+00:00,-1,2311.18,694.609077163773,3.436001534451962,,0.0,36173,2026-04-25 00:25:00+00:00,open,2311.69,reverse_arrow,-0.0002206664993640306,-0.0022206664993640306,0.002,,
140,baseline,36180,36181,2026-04-25 01:05:00+00:00,-1,2315.22,693.0665820559612,1.469381239786432,,0.0,36256,2026-04-25 07:20:00+00:00,open,2314.39,reverse_arrow,0.00035849724864156496,-0.001641502751358435,0.002,,
141,baseline,36300,36301,2026-04-25 11:05:00+00:00,1,2317.33,691.9289113546419,1.5178246455193405,,0.0,36328,2026-04-25 13:20:00+00:00,open,2315.47,reverse_arrow,-0.000802647874925122,-0.002802647874925122,0.002,,
142,baseline,36327,36328,2026-04-25 13:20:00+00:00,-1,2315.47,689.9896782616345,1.6656331179970583,,0.0,36398,2026-04-25 19:10:00+00:00,open,2310.21,reverse_arrow,0.0022716770245349016,0.00027167702453490157,0.002,,
143,baseline,36527,36528,2026-04-26 06:00:00+00:00,1,2326.7,690.1771326043845,3.3239520550201305,,0.0,36623,2026-04-26 13:55:00+00:00,open,2334.06,reverse_arrow,0.0031632784630593047,0.0011632784630593047,0.002,,
144,baseline,36749,36750,2026-04-27 00:30:00+00:00,1,2361.78,690.9800007984392,5.475094215116365,,0.0,36757,2026-04-27 01:05:00+00:00,open,2395.17,reverse_arrow,0.01413764194802214,0.012137641948022138,0.002,,
145,baseline,36794,36795,2026-04-27 04:15:00+00:00,1,2389.75,699.3668686413747,3.98189357679754,,0.0,36854,2026-04-27 09:10:00+00:00,open,2318.01,reverse_arrow,-0.030019876556125036,-0.03201987655612504,0.002,,
146,baseline,36853,36854,2026-04-27 09:10:00+00:00,-1,2318.01,676.9732278400342,3.4999586216538816,,0.0,36930,2026-04-27 15:30:00+00:00,open,2275.51,reverse_arrow,0.018334692257582996,0.016334692257582994,0.002,,
147,baseline,36985,36986,2026-04-27 20:10:00+00:00,-1,2292.75,688.0313771834236,3.7235676102596833,,0.0,36997,2026-04-27 21:05:00+00:00,open,2288.2,reverse_arrow,0.0019845164104242974,-1.5483589575702658e-05,0.002,,
148,baseline,37080,37081,2026-04-28 04:05:00+00:00,-1,2287.64,688.0207239879641,3.141343194604661,,0.0,37151,2026-04-28 09:55:00+00:00,open,2281.46,reverse_arrow,0.0027014740081480193,0.0007014740081480193,0.002,,
149,baseline,37197,37198,2026-04-28 13:50:00+00:00,-1,2279.52,688.5033526429089,5.68786531660095,,0.0,37280,2026-04-28 20:40:00+00:00,open,2296.37,reverse_arrow,-0.007391907068154735,-0.009391907068154737,0.002,,
150,baseline,37279,37280,2026-04-28 20:40:00+00:00,1,2296.37,682.0369931387737,3.392560772615154,,0.0,37299,2026-04-28 22:15:00+00:00,open,2289.01,reverse_arrow,-0.003205058418286111,-0.005205058418286111,0.002,,
151,baseline,37306,37307,2026-04-28 22:55:00+00:00,1,2284.15,678.4869507460542,2.4311963884010175,,0.0,37321,2026-04-29 00:05:00+00:00,open,2288.54,reverse_arrow,0.0019219403279118197,-7.805967208818036e-05,0.002,,
152,baseline,37351,37352,2026-04-29 02:40:00+00:00,1,2285.5,678.4339882771628,3.4878480976114763,,0.0,37362,2026-04-29 03:30:00+00:00,open,2299.88,reverse_arrow,0.006291839859986936,0.004291839859986936,0.002,,
153,baseline,37399,37400,2026-04-29 06:40:00+00:00,1,2325.41,681.3457183104207,3.8723149825947507,,0.0,37569,2026-04-29 20:45:00+00:00,open,2244.49,reverse_arrow,-0.03479816462473284,-0.03679816462473284,0.002,,
154,baseline,37568,37569,2026-04-29 20:45:00+00:00,-1,2244.49,656.273446401677,6.5179724133531804,,0.0,37641,2026-04-30 02:45:00+00:00,open,2240.52,reverse_arrow,0.001768775980289461,-0.00023122401971053912,0.002,,
155,baseline,37687,37688,2026-04-30 06:40:00+00:00,-1,2248.64,656.1217002173707,3.600867526603892,,0.0,37735,2026-04-30 10:35:00+00:00,open,2258.86,reverse_arrow,-0.004544969403728505,-0.006544969403728505,0.002,,
156,baseline,37734,37735,2026-04-30 10:35:00+00:00,1,2258.86,651.8274037643257,3.5148241168328456,,0.0,37843,2026-04-30 19:35:00+00:00,open,2264.4,reverse_arrow,0.00245256456796783,0.0004525645679678298,0.002,,
