trade_id,kind,bar_open,time,timing,side,price,fraction,gross_return,cost_return,net_return,reason
89,exit,2026-03-28 03:05:00+00:00,2026-03-28 03:05:00+00:00,open,1,1986.09,1.0,0.0010988401691607308,0.001,9.884016916073077e-05,reverse_arrow
90,entry,2026-03-28 03:05:00+00:00,2026-03-28 03:05:00+00:00,open,-1,1986.09,1.0,0.0,0.001,-0.001,arrow_next_open
90,exit,2026-03-28 04:15:00+00:00,2026-03-28 04:20:00+00:00,intrabar,-1,1990.98,1.0,-0.00246212407292723,0.001,-0.00346212407292723,stop
91,entry,2026-03-28 08:50:00+00:00,2026-03-28 08:50:00+00:00,open,1,2001.24,1.0,0.0,0.001,-0.001,arrow_next_open
91,exit,2026-03-28 09:00:00+00:00,2026-03-28 09:05:00+00:00,intrabar,1,1996.8500000000001,1.0,-0.0021936399432351816,0.001,-0.0031936399432351817,stop
92,entry,2026-03-28 09:15:00+00:00,2026-03-28 09:15:00+00:00,open,1,1995.4,1.0,0.0,0.001,-0.001,arrow_next_open
92,exit,2026-03-28 11:50:00+00:00,2026-03-28 11:50:00+00:00,open,1,1997.9,1.0,0.0012528816277437294,0.001,0.00025288162774372933,reverse_arrow
93,entry,2026-03-28 20:50:00+00:00,2026-03-28 20:50:00+00:00,open,1,2022.18,1.0,0.0,0.001,-0.001,arrow_next_open
93,exit,2026-03-28 21:20:00+00:00,2026-03-28 21:25:00+00:00,intrabar,1,2018.1200000000001,1.0,-0.0020077342274179566,0.001,-0.0030077342274179566,stop
94,entry,2026-03-29 05:55:00+00:00,2026-03-29 05:55:00+00:00,open,-1,2004.82,1.0,0.0,0.001,-0.001,arrow_next_open
94,exit,2026-03-29 06:35:00+00:00,2026-03-29 06:35:00+00:00,open,-1,2001.49,1.0,0.0016609969972366523,0.001,0.0006609969972366523,reverse_arrow
95,entry,2026-03-30 09:20:00+00:00,2026-03-30 09:20:00+00:00,open,1,2058.42,1.0,0.0,0.001,-0.001,arrow_next_open
95,exit,2026-03-30 10:35:00+00:00,2026-03-30 10:40:00+00:00,intrabar,1,2048.93,1.0,-0.004610332196539169,0.001,-0.005610332196539169,stop
96,entry,2026-03-30 14:00:00+00:00,2026-03-30 14:00:00+00:00,open,1,2059.79,1.0,0.0,0.001,-0.001,arrow_next_open
96,exit,2026-03-30 14:35:00+00:00,2026-03-30 14:40:00+00:00,intrabar,1,2048.14,1.0,-0.00565591637982521,0.001,-0.00665591637982521,stop
97,entry,2026-03-30 16:30:00+00:00,2026-03-30 16:30:00+00:00,open,1,2063.3,1.0,0.0,0.001,-0.001,arrow_next_open
97,exit,2026-03-30 17:20:00+00:00,2026-03-30 17:25:00+00:00,intrabar,1,2051.27,1.0,-0.005830465758736136,0.001,-0.006830465758736136,stop
98,entry,2026-03-30 20:05:00+00:00,2026-03-30 20:05:00+00:00,open,-1,2023.49,1.0,0.0,0.001,-0.001,arrow_next_open
98,exit,2026-03-30 21:10:00+00:00,2026-03-30 21:15:00+00:00,intrabar,-1,2035.1100000000001,1.0,-0.005742553706714615,0.001,-0.006742553706714615,stop
99,entry,2026-03-30 21:30:00+00:00,2026-03-30 21:30:00+00:00,open,-1,2041.08,1.0,0.0,0.001,-0.001,arrow_next_open
99,exit,2026-03-31 01:20:00+00:00,2026-03-31 01:25:00+00:00,intrabar,-1,2051.78,1.0,-0.005242322691908274,0.001,-0.006242322691908274,stop
100,entry,2026-03-31 06:25:00+00:00,2026-03-31 06:25:00+00:00,open,1,2058.03,1.0,0.0,0.001,-0.001,arrow_next_open
100,exit,2026-03-31 07:05:00+00:00,2026-03-31 07:05:00+00:00,open,1,2060.9,1.0,0.0013945374945942834,0.001,0.0003945374945942834,reverse_arrow
101,entry,2026-03-31 15:00:00+00:00,2026-03-31 15:00:00+00:00,open,1,2045.01,1.0,0.0,0.001,-0.001,arrow_next_open
101,exit,2026-04-01 06:40:00+00:00,2026-04-01 06:40:00+00:00,open,1,2144.9,1.0,0.048845726915760945,0.001,0.047845726915760944,reverse_arrow
102,entry,2026-04-01 07:40:00+00:00,2026-04-01 07:40:00+00:00,open,1,2139.0,1.0,0.0,0.001,-0.001,arrow_next_open
102,exit,2026-04-01 08:10:00+00:00,2026-04-01 08:15:00+00:00,intrabar,1,2127.34,1.0,-0.005451145395044321,0.001,-0.006451145395044321,stop
103,entry,2026-04-01 08:20:00+00:00,2026-04-01 08:20:00+00:00,open,1,2129.24,1.0,0.0,0.001,-0.001,arrow_next_open
103,exit,2026-04-01 13:00:00+00:00,2026-04-01 13:05:00+00:00,intrabar,1,2118.12,1.0,-0.0052225207116153305,0.001,-0.0062225207116153305,stop
104,entry,2026-04-01 17:40:00+00:00,2026-04-01 17:40:00+00:00,open,1,2140.86,1.0,0.0,0.001,-0.001,arrow_next_open
104,exit,2026-04-01 18:00:00+00:00,2026-04-01 18:05:00+00:00,intrabar,1,2125.34,1.0,-0.0072494231290228806,0.001,-0.008249423129022881,stop
105,entry,2026-04-02 08:00:00+00:00,2026-04-02 08:00:00+00:00,open,-1,2054.85,1.0,0.0,0.001,-0.001,arrow_next_open
105,exit,2026-04-02 10:20:00+00:00,2026-04-02 10:20:00+00:00,open,-1,2034.69,1.0,0.009810935104752061,0.001,0.00881093510475206,reverse_arrow
106,entry,2026-04-02 17:55:00+00:00,2026-04-02 17:55:00+00:00,open,1,2049.49,1.0,0.0,0.001,-0.001,arrow_next_open
106,exit,2026-04-03 05:05:00+00:00,2026-04-03 05:05:00+00:00,open,1,2054.37,1.0,0.0023810801711645624,0.001,0.0013810801711645624,reverse_arrow
107,entry,2026-04-03 05:05:00+00:00,2026-04-03 05:05:00+00:00,open,-1,2054.37,1.0,0.0,0.001,-0.001,arrow_next_open
107,exit,2026-04-03 05:30:00+00:00,2026-04-03 05:35:00+00:00,intrabar,-1,2061.14,1.0,-0.003295414165900068,0.001,-0.004295414165900068,stop
108,entry,2026-04-03 08:50:00+00:00,2026-04-03 08:50:00+00:00,open,1,2060.93,1.0,0.0,0.001,-0.001,arrow_next_open
108,exit,2026-04-03 10:30:00+00:00,2026-04-03 10:35:00+00:00,intrabar,1,2053.8,1.0,-0.0034596031888514123,0.001,-0.004459603188851412,stop
109,entry,2026-04-03 12:55:00+00:00,2026-04-03 12:55:00+00:00,open,1,2049.7,1.0,0.0,0.001,-0.001,arrow_next_open
109,exit,2026-04-05 02:40:00+00:00,2026-04-05 02:40:00+00:00,open,1,2057.75,1.0,0.003927404010342972,0.001,0.002927404010342972,reverse_arrow
110,entry,2026-04-05 02:40:00+00:00,2026-04-05 02:40:00+00:00,open,-1,2057.75,1.0,0.0,0.001,-0.001,arrow_next_open
110,exit,2026-04-05 05:00:00+00:00,2026-04-05 05:00:00+00:00,open,-1,2054.37,1.0,0.0016425707690439495,0.001,0.0006425707690439495,reverse_arrow
111,entry,2026-04-05 08:25:00+00:00,2026-04-05 08:25:00+00:00,open,-1,2037.13,1.0,0.0,0.001,-0.001,arrow_next_open
111,exit,2026-04-05 09:20:00+00:00,2026-04-05 09:25:00+00:00,intrabar,-1,2041.8700000000001,1.0,-0.002326802904085712,0.001,-0.003326802904085712,stop
112,entry,2026-04-05 09:40:00+00:00,2026-04-05 09:40:00+00:00,open,-1,2042.94,1.0,0.0,0.001,-0.001,arrow_next_open
112,exit,2026-04-05 10:35:00+00:00,2026-04-05 10:40:00+00:00,intrabar,-1,2046.79,1.0,-0.0018845389487698316,0.001,-0.0028845389487698317,stop
113,entry,2026-04-05 14:10:00+00:00,2026-04-05 14:10:00+00:00,open,-1,2038.16,1.0,0.0,0.001,-0.001,arrow_next_open
113,exit,2026-04-05 15:25:00+00:00,2026-04-05 15:30:00+00:00,intrabar,-1,2045.51,1.0,-0.003606193821878545,0.001,-0.004606193821878545,stop
114,entry,2026-04-05 21:35:00+00:00,2026-04-05 21:35:00+00:00,open,1,2058.27,1.0,0.0,0.001,-0.001,arrow_next_open
114,exit,2026-04-05 22:10:00+00:00,2026-04-05 22:15:00+00:00,intrabar,1,2051.9,1.0,-0.0030948320677073315,0.001,-0.004094832067707332,stop
115,entry,2026-04-06 01:20:00+00:00,2026-04-06 01:20:00+00:00,open,1,2114.17,1.0,0.0,0.001,-0.001,arrow_next_open
115,exit,2026-04-06 23:00:00+00:00,2026-04-06 23:05:00+00:00,intrabar,1,2100.35,1.0,-0.0065368442462054865,0.001,-0.0075368442462054866,stop
116,entry,2026-04-07 00:05:00+00:00,2026-04-07 00:05:00+00:00,open,-1,2108.76,1.0,0.0,0.001,-0.001,arrow_next_open
116,exit,2026-04-07 02:05:00+00:00,2026-04-07 02:05:00+00:00,open,-1,2098.22,1.0,0.004998197993133613,0.001,0.003998197993133613,reverse_arrow
117,entry,2026-04-07 02:35:00+00:00,2026-04-07 02:35:00+00:00,open,-1,2102.99,1.0,0.0,0.001,-0.001,arrow_next_open
117,exit,2026-04-07 04:45:00+00:00,2026-04-07 04:50:00+00:00,intrabar,-1,2113.57,1.0,-0.005030932148988088,0.001,-0.006030932148988088,stop
118,entry,2026-04-07 04:55:00+00:00,2026-04-07 04:55:00+00:00,open,-1,2114.23,1.0,0.0,0.001,-0.001,arrow_next_open
118,exit,2026-04-07 05:20:00+00:00,2026-04-07 05:20:00+00:00,open,-1,2109.8,1.0,0.00209532548492819,0.001,0.00109532548492819,reverse_arrow
119,entry,2026-04-08 00:15:00+00:00,2026-04-08 00:15:00+00:00,open,1,2242.45,1.0,0.0,0.001,-0.001,arrow_next_open
119,exit,2026-04-08 07:30:00+00:00,2026-04-08 07:30:00+00:00,open,1,2255.21,1.0,0.005690204909808649,0.001,0.004690204909808649,reverse_arrow
120,entry,2026-04-08 09:45:00+00:00,2026-04-08 09:45:00+00:00,open,1,2245.32,1.0,0.0,0.001,-0.001,arrow_next_open
120,exit,2026-04-08 11:35:00+00:00,2026-04-08 11:35:00+00:00,open,1,2251.99,1.0,0.002970623340993628,0.001,0.0019706233409936278,reverse_arrow
121,entry,2026-04-08 13:55:00+00:00,2026-04-08 13:55:00+00:00,open,1,2234.66,1.0,0.0,0.001,-0.001,arrow_next_open
121,exit,2026-04-08 14:30:00+00:00,2026-04-08 14:35:00+00:00,intrabar,1,2218.82,1.0,-0.007088326635819153,0.001,-0.008088326635819154,stop
122,entry,2026-04-08 15:35:00+00:00,2026-04-08 15:35:00+00:00,open,-1,2207.2,1.0,0.0,0.001,-0.001,arrow_next_open
122,exit,2026-04-08 16:55:00+00:00,2026-04-08 17:00:00+00:00,intrabar,-1,2223.5,1.0,-0.00738492207321495,0.001,-0.008384922073214951,stop
123,entry,2026-04-09 07:15:00+00:00,2026-04-09 07:15:00+00:00,open,-1,2183.5,1.0,0.0,0.001,-0.001,arrow_next_open
123,exit,2026-04-09 08:40:00+00:00,2026-04-09 08:45:00+00:00,intrabar,-1,2189.1,1.0,-0.002564689718342006,0.001,-0.003564689718342006,stop
124,entry,2026-04-09 11:25:00+00:00,2026-04-09 11:25:00+00:00,open,1,2181.17,1.0,0.0,0.001,-0.001,arrow_next_open
124,exit,2026-04-09 12:20:00+00:00,2026-04-09 12:25:00+00:00,intrabar,1,2174.02,1.0,-0.0032780571894900357,0.001,-0.004278057189490036,stop
125,entry,2026-04-09 15:00:00+00:00,2026-04-09 15:00:00+00:00,open,-1,2177.06,1.0,0.0,0.001,-0.001,arrow_next_open
125,exit,2026-04-09 15:15:00+00:00,2026-04-09 15:20:00+00:00,intrabar,-1,2189.91,1.0,-0.005902455605265811,0.001,-0.006902455605265811,stop
126,entry,2026-04-09 16:45:00+00:00,2026-04-09 16:45:00+00:00,open,1,2202.18,1.0,0.0,0.001,-0.001,arrow_next_open
126,exit,2026-04-09 17:20:00+00:00,2026-04-09 17:20:00+00:00,open,1,2218.49,1.0,0.007406297396216344,0.001,0.006406297396216344,reverse_arrow
127,entry,2026-04-09 21:00:00+00:00,2026-04-09 21:00:00+00:00,open,1,2212.33,1.0,0.0,0.001,-0.001,arrow_next_open
127,exit,2026-04-09 22:50:00+00:00,2026-04-09 22:55:00+00:00,intrabar,1,2202.7400000000002,1.0,-0.004334796345933811,0.001,-0.005334796345933811,stop
128,entry,2026-04-10 01:50:00+00:00,2026-04-10 01:50:00+00:00,open,-1,2198.44,1.0,0.0,0.001,-0.001,arrow_next_open
128,exit,2026-04-10 03:35:00+00:00,2026-04-10 03:35:00+00:00,open,-1,2184.8,1.0,0.006204399483269896,0.001,0.005204399483269896,reverse_arrow
129,entry,2026-04-10 08:35:00+00:00,2026-04-10 08:35:00+00:00,open,-1,2184.0,1.0,0.0,0.001,-0.001,arrow_next_open
129,exit,2026-04-10 09:15:00+00:00,2026-04-10 09:20:00+00:00,intrabar,-1,2190.41,1.0,-0.002934981684981519,0.001,-0.003934981684981519,stop
130,entry,2026-04-10 15:50:00+00:00,2026-04-10 15:50:00+00:00,open,1,2226.54,1.0,0.0,0.001,-0.001,arrow_next_open
130,exit,2026-04-10 16:35:00+00:00,2026-04-10 16:35:00+00:00,open,1,2239.54,1.0,0.005838655492378386,0.001,0.004838655492378386,reverse_arrow
131,entry,2026-04-10 19:45:00+00:00,2026-04-10 19:45:00+00:00,open,1,2243.9,1.0,0.0,0.001,-0.001,arrow_next_open
131,exit,2026-04-10 20:20:00+00:00,2026-04-10 20:20:00+00:00,open,1,2253.67,1.0,0.004354026471767858,0.001,0.003354026471767858,reverse_arrow
132,entry,2026-04-10 22:40:00+00:00,2026-04-10 22:40:00+00:00,open,1,2238.39,1.0,0.0,0.001,-0.001,arrow_next_open
132,exit,2026-04-11 05:10:00+00:00,2026-04-11 05:15:00+00:00,intrabar,1,2229.96,1.0,-0.0037660997413319075,0.001,-0.0047660997413319075,stop
133,entry,2026-04-11 07:00:00+00:00,2026-04-11 07:00:00+00:00,open,-1,2234.99,1.0,0.0,0.001,-0.001,arrow_next_open
133,exit,2026-04-11 09:15:00+00:00,2026-04-11 09:20:00+00:00,intrabar,-1,2239.75,1.0,-0.002129763444131738,0.001,-0.003129763444131738,stop
134,entry,2026-04-11 20:40:00+00:00,2026-04-11 20:40:00+00:00,open,1,2292.01,1.0,0.0,0.001,-0.001,arrow_next_open
134,exit,2026-04-11 23:05:00+00:00,2026-04-11 23:10:00+00:00,intrabar,1,2277.7400000000002,1.0,-0.006225976326455829,0.001,-0.007225976326455829,stop
135,entry,2026-04-12 00:05:00+00:00,2026-04-12 00:05:00+00:00,open,1,2278.71,1.0,0.0,0.001,-0.001,arrow_next_open
135,exit,2026-04-12 01:30:00+00:00,2026-04-12 01:35:00+00:00,intrabar,1,2269.08,1.0,-0.004226075279434416,0.001,-0.005226075279434416,stop
136,entry,2026-04-12 07:55:00+00:00,2026-04-12 07:55:00+00:00,open,-1,2218.99,1.0,0.0,0.001,-0.001,arrow_next_open
136,exit,2026-04-12 10:50:00+00:00,2026-04-12 10:50:00+00:00,open,-1,2209.99,1.0,0.004055899305539956,0.001,0.003055899305539956,reverse_arrow
137,entry,2026-04-12 16:00:00+00:00,2026-04-12 16:00:00+00:00,open,-1,2185.5,1.0,0.0,0.001,-0.001,arrow_next_open
137,exit,2026-04-12 17:30:00+00:00,2026-04-12 17:35:00+00:00,intrabar,-1,2193.98,1.0,-0.003880118965911672,0.001,-0.004880118965911672,stop
138,entry,2026-04-12 19:05:00+00:00,2026-04-12 19:05:00+00:00,open,1,2200.17,1.0,0.0,0.001,-0.001,arrow_next_open
138,exit,2026-04-12 20:05:00+00:00,2026-04-12 20:10:00+00:00,intrabar,1,2193.89,1.0,-0.0028543248930765763,0.001,-0.0038543248930765764,stop
139,entry,2026-04-13 02:20:00+00:00,2026-04-13 02:20:00+00:00,open,1,2195.87,1.0,0.0,0.001,-0.001,arrow_next_open
139,exit,2026-04-13 04:45:00+00:00,2026-04-13 04:45:00+00:00,open,1,2195.3,1.0,-0.00025957820818156563,0.001,-0.0012595782081815656,reverse_arrow
140,entry,2026-04-13 04:45:00+00:00,2026-04-13 04:45:00+00:00,open,-1,2195.3,1.0,0.0,0.001,-0.001,arrow_next_open
140,exit,2026-04-13 07:30:00+00:00,2026-04-13 07:30:00+00:00,open,-1,2183.74,1.0,0.005265795107730287,0.001,0.004265795107730287,reverse_arrow
141,entry,2026-04-13 15:40:00+00:00,2026-04-13 15:40:00+00:00,open,1,2203.06,1.0,0.0,0.001,-0.001,arrow_next_open
141,exit,2026-04-13 16:30:00+00:00,2026-04-13 16:30:00+00:00,open,1,2225.29,1.0,0.01009051047179832,0.001,0.009090510471798319,reverse_arrow
142,entry,2026-04-14 07:50:00+00:00,2026-04-14 07:50:00+00:00,open,1,2371.69,1.0,0.0,0.001,-0.001,arrow_next_open
142,exit,2026-04-14 14:45:00+00:00,2026-04-14 14:50:00+00:00,intrabar,1,2362.01,1.0,-0.004081477764800612,0.001,-0.005081477764800612,stop
143,entry,2026-04-15 02:25:00+00:00,2026-04-15 02:25:00+00:00,open,1,2327.4,1.0,0.0,0.001,-0.001,arrow_next_open
143,exit,2026-04-15 02:30:00+00:00,2026-04-15 02:35:00+00:00,intrabar,1,2318.01,1.0,-0.004034544985821009,0.001,-0.005034544985821009,stop
144,entry,2026-04-15 05:35:00+00:00,2026-04-15 05:35:00+00:00,open,1,2320.0,1.0,0.0,0.001,-0.001,arrow_next_open
144,exit,2026-04-15 07:15:00+00:00,2026-04-15 07:20:00+00:00,intrabar,1,2311.7000000000003,1.0,-0.0035775862068964104,0.001,-0.00457758620689641,stop
145,entry,2026-04-15 08:05:00+00:00,2026-04-15 08:05:00+00:00,open,-1,2316.6,1.0,0.0,0.001,-0.001,arrow_next_open
145,exit,2026-04-15 08:30:00+00:00,2026-04-15 08:35:00+00:00,intrabar,-1,2324.64,1.0,-0.0034706034706033506,0.001,-0.004470603470603351,stop
146,entry,2026-04-15 08:40:00+00:00,2026-04-15 08:40:00+00:00,open,-1,2326.52,1.0,0.0,0.001,-0.001,arrow_next_open
146,exit,2026-04-15 10:40:00+00:00,2026-04-15 10:40:00+00:00,open,-1,2314.66,1.0,0.005097742551106399,0.001,0.004097742551106399,reverse_arrow
147,entry,2026-04-15 20:20:00+00:00,2026-04-15 20:20:00+00:00,open,1,2358.45,1.0,0.0,0.001,-0.001,arrow_next_open
147,exit,2026-04-15 22:00:00+00:00,2026-04-15 22:00:00+00:00,open,1,2360.1,1.0,0.0006996120333269129,0.001,-0.0003003879666730871,reverse_arrow
148,entry,2026-04-15 23:25:00+00:00,2026-04-15 23:25:00+00:00,open,1,2352.06,1.0,0.0,0.001,-0.001,arrow_next_open
148,exit,2026-04-16 07:50:00+00:00,2026-04-16 07:55:00+00:00,intrabar,1,2339.16,1.0,-0.005484553965460104,0.001,-0.006484553965460104,stop
149,entry,2026-04-16 08:45:00+00:00,2026-04-16 08:45:00+00:00,open,-1,2341.9,1.0,0.0,0.001,-0.001,arrow_next_open
149,exit,2026-04-16 10:05:00+00:00,2026-04-16 10:05:00+00:00,open,-1,2331.45,1.0,0.004462188821042878,0.001,0.0034621888210428784,reverse_arrow
150,entry,2026-04-16 16:40:00+00:00,2026-04-16 16:40:00+00:00,open,1,2323.53,1.0,0.0,0.001,-0.001,arrow_next_open
150,exit,2026-04-16 20:00:00+00:00,2026-04-16 20:00:00+00:00,open,1,2358.65,1.0,0.015114932882295484,0.001,0.014114932882295483,reverse_arrow
151,entry,2026-04-16 20:45:00+00:00,2026-04-16 20:45:00+00:00,open,1,2343.88,1.0,0.0,0.001,-0.001,arrow_next_open
151,exit,2026-04-17 01:20:00+00:00,2026-04-17 01:25:00+00:00,intrabar,1,2331.37,1.0,-0.005337303957540618,0.001,-0.006337303957540618,stop
152,entry,2026-04-17 06:45:00+00:00,2026-04-17 06:45:00+00:00,open,-1,2328.24,1.0,0.0,0.001,-0.001,arrow_next_open
152,exit,2026-04-17 07:00:00+00:00,2026-04-17 07:05:00+00:00,intrabar,-1,2334.38,1.0,-0.002637185169913847,0.001,-0.003637185169913847,stop
153,entry,2026-04-17 17:10:00+00:00,2026-04-17 17:10:00+00:00,open,1,2437.85,1.0,0.0,0.001,-0.001,arrow_next_open
153,exit,2026-04-17 18:10:00+00:00,2026-04-17 18:15:00+00:00,intrabar,1,2420.34,1.0,-0.007182558401870431,0.001,-0.008182558401870432,stop
154,entry,2026-04-17 18:25:00+00:00,2026-04-17 18:25:00+00:00,open,1,2421.77,1.0,0.0,0.001,-0.001,arrow_next_open
154,exit,2026-04-18 01:10:00+00:00,2026-04-18 01:10:00+00:00,open,1,2421.24,1.0,-0.000218848197805821,0.001,-0.001218848197805821,reverse_arrow
155,entry,2026-04-18 01:10:00+00:00,2026-04-18 01:10:00+00:00,open,-1,2421.24,1.0,0.0,0.001,-0.001,arrow_next_open
155,exit,2026-04-18 01:55:00+00:00,2026-04-18 01:55:00+00:00,open,-1,2418.37,1.0,0.0011853430473640625,0.001,0.00018534304736406246,reverse_arrow
156,entry,2026-04-18 14:55:00+00:00,2026-04-18 14:55:00+00:00,open,-1,2362.61,1.0,0.0,0.001,-0.001,arrow_next_open
156,exit,2026-04-18 16:20:00+00:00,2026-04-18 16:25:00+00:00,intrabar,-1,2370.66,1.0,-0.003407248763020343,0.001,-0.004407248763020343,stop
157,entry,2026-04-19 03:35:00+00:00,2026-04-19 03:35:00+00:00,open,-1,2340.4,1.0,0.0,0.001,-0.001,arrow_next_open
157,exit,2026-04-19 04:45:00+00:00,2026-04-19 04:45:00+00:00,open,-1,2327.17,1.0,0.005652879849598391,0.001,0.004652879849598391,reverse_arrow
158,entry,2026-04-19 05:40:00+00:00,2026-04-19 05:40:00+00:00,open,-1,2334.55,1.0,0.0,0.001,-0.001,arrow_next_open
158,exit,2026-04-19 12:45:00+00:00,2026-04-19 12:45:00+00:00,open,-1,2324.44,1.0,0.004330599044783834,0.001,0.003330599044783834,reverse_arrow
159,entry,2026-04-19 12:45:00+00:00,2026-04-19 12:45:00+00:00,open,1,2324.44,1.0,0.0,0.001,-0.001,arrow_next_open
159,exit,2026-04-19 15:35:00+00:00,2026-04-19 15:40:00+00:00,intrabar,1,2317.03,1.0,-0.003187864603947599,0.001,-0.004187864603947599,stop
160,entry,2026-04-19 22:55:00+00:00,2026-04-19 22:55:00+00:00,open,-1,2272.64,1.0,0.0,0.001,-0.001,arrow_next_open
160,exit,2026-04-20 01:30:00+00:00,2026-04-20 01:35:00+00:00,intrabar,-1,2286.98,1.0,-0.006309842297944401,0.001,-0.007309842297944401,stop
161,entry,2026-04-20 10:55:00+00:00,2026-04-20 10:55:00+00:00,open,1,2307.11,1.0,0.0,0.001,-0.001,arrow_next_open
161,exit,2026-04-20 14:05:00+00:00,2026-04-20 14:10:00+00:00,intrabar,1,2297.64,1.0,-0.0041047024199107884,0.001,-0.0051047024199107885,stop
162,entry,2026-04-21 04:05:00+00:00,2026-04-21 04:05:00+00:00,open,-1,2310.27,1.0,0.0,0.001,-0.001,arrow_next_open
162,exit,2026-04-21 05:05:00+00:00,2026-04-21 05:10:00+00:00,intrabar,-1,2317.8,1.0,-0.003259359295666897,0.001,-0.004259359295666897,stop
163,entry,2026-04-21 12:05:00+00:00,2026-04-21 12:05:00+00:00,open,1,2318.35,1.0,0.0,0.001,-0.001,arrow_next_open
163,exit,2026-04-21 12:35:00+00:00,2026-04-21 12:40:00+00:00,intrabar,1,2310.02,1.0,-0.0035930726594344264,0.001,-0.0045930726594344265,stop
164,entry,2026-04-21 20:25:00+00:00,2026-04-21 20:25:00+00:00,open,-1,2316.83,1.0,0.0,0.001,-0.001,arrow_next_open
164,exit,2026-04-22 02:10:00+00:00,2026-04-22 02:15:00+00:00,intrabar,-1,2334.71,1.0,-0.007717441504124123,0.001,-0.008717441504124124,stop
165,entry,2026-04-22 06:25:00+00:00,2026-04-22 06:25:00+00:00,open,1,2389.27,1.0,0.0,0.001,-0.001,arrow_next_open
165,exit,2026-04-22 10:35:00+00:00,2026-04-22 10:35:00+00:00,open,1,2391.77,1.0,0.0010463446994271042,0.001,4.6344699427104154e-05,reverse_arrow
166,entry,2026-04-22 16:35:00+00:00,2026-04-22 16:35:00+00:00,open,1,2393.07,1.0,0.0,0.001,-0.001,arrow_next_open
166,exit,2026-04-22 18:00:00+00:00,2026-04-22 18:00:00+00:00,open,1,2398.01,1.0,0.0020642939822070883,0.001,0.0010642939822070882,reverse_arrow
167,entry,2026-04-22 18:00:00+00:00,2026-04-22 18:00:00+00:00,open,-1,2398.01,1.0,0.0,0.001,-0.001,arrow_next_open
167,exit,2026-04-22 22:40:00+00:00,2026-04-22 22:40:00+00:00,open,-1,2394.2,1.0,0.00158881739442307,0.001,0.0005888173944230699,reverse_arrow
168,entry,2026-04-23 18:15:00+00:00,2026-04-23 18:15:00+00:00,open,-1,2311.84,1.0,0.0,0.001,-0.001,arrow_next_open
168,exit,2026-04-23 22:05:00+00:00,2026-04-23 22:10:00+00:00,intrabar,-1,2328.93,1.0,-0.007392380095508244,0.001,-0.008392380095508245,stop
169,entry,2026-04-24 01:25:00+00:00,2026-04-24 01:25:00+00:00,open,1,2321.52,1.0,0.0,0.001,-0.001,arrow_next_open
169,exit,2026-04-24 02:05:00+00:00,2026-04-24 02:05:00+00:00,open,1,2331.0,1.0,0.004083531479375679,0.001,0.0030835314793756794,reverse_arrow
170,entry,2026-04-24 05:55:00+00:00,2026-04-24 05:55:00+00:00,open,-1,2311.18,1.0,0.0,0.001,-0.001,arrow_next_open
170,exit,2026-04-24 08:20:00+00:00,2026-04-24 08:25:00+00:00,intrabar,-1,2318.06,1.0,-0.0029768343443610235,0.001,-0.0039768343443610235,stop
171,entry,2026-04-24 23:20:00+00:00,2026-04-24 23:20:00+00:00,open,-1,2312.89,1.0,0.0,0.001,-0.001,arrow_next_open
171,exit,2026-04-25 00:25:00+00:00,2026-04-25 00:25:00+00:00,open,-1,2311.69,1.0,0.0005188314187012377,0.001,-0.0004811685812987623,reverse_arrow
172,entry,2026-04-25 01:05:00+00:00,2026-04-25 01:05:00+00:00,open,-1,2315.22,1.0,0.0,0.001,-0.001,arrow_next_open
172,exit,2026-04-25 01:15:00+00:00,2026-04-25 01:20:00+00:00,intrabar,-1,2318.16,1.0,-0.0012698577241039288,0.001,-0.002269857724103929,stop
173,entry,2026-04-25 11:05:00+00:00,2026-04-25 11:05:00+00:00,open,1,2317.33,1.0,0.0,0.001,-0.001,arrow_next_open
173,exit,2026-04-25 11:20:00+00:00,2026-04-25 11:25:00+00:00,intrabar,1,2314.29,1.0,-0.0013118545912752522,0.001,-0.002311854591275252,stop
174,entry,2026-04-25 13:20:00+00:00,2026-04-25 13:20:00+00:00,open,-1,2315.47,1.0,0.0,0.001,-0.001,arrow_next_open
174,exit,2026-04-25 19:10:00+00:00,2026-04-25 19:10:00+00:00,open,-1,2310.21,1.0,0.0022716770245349016,0.001,0.0012716770245349016,reverse_arrow
175,entry,2026-04-26 06:00:00+00:00,2026-04-26 06:00:00+00:00,open,1,2326.7,1.0,0.0,0.001,-0.001,arrow_next_open
175,exit,2026-04-26 13:55:00+00:00,2026-04-26 13:55:00+00:00,open,1,2334.06,1.0,0.0031632784630593047,0.001,0.0021632784630593047,reverse_arrow
176,entry,2026-04-27 00:30:00+00:00,2026-04-27 00:30:00+00:00,open,1,2361.78,1.0,0.0,0.001,-0.001,arrow_next_open
176,exit,2026-04-27 01:05:00+00:00,2026-04-27 01:05:00+00:00,open,1,2395.17,1.0,0.01413764194802214,0.001,0.013137641948022138,reverse_arrow
177,entry,2026-04-27 04:15:00+00:00,2026-04-27 04:15:00+00:00,open,1,2389.75,1.0,0.0,0.001,-0.001,arrow_next_open
177,exit,2026-04-27 04:50:00+00:00,2026-04-27 04:55:00+00:00,intrabar,1,2381.78,1.0,-0.003335076890888078,0.001,-0.004335076890888078,stop
