trade_id,policy,signal_i,entry_i,entry_time,side,entry_price,entry_equity,entry_atr,initial_stop,initial_risk,exit_i,exit_time,exit_timing,exit_price_weighted,exit_reason,gross_return,net_return,cost_return,gross_r,net_r
97,stop_2,28877,28878,2026-03-30 16:30:00+00:00,1,2063.3,802.3759887868861,6.0105147535371675,2051.27,12.0300000000002,28888,2026-03-30 17:25:00+00:00,intrabar,2051.27,stop,-0.005830465758736136,-0.007830465758736136,0.002,-1.000000000000006,-1.3430257689110559
98,stop_2,28920,28921,2026-03-30 20:05:00+00:00,-1,2023.49,796.0930110810583,5.807025907190524,2035.1100000000001,11.620000000000118,28934,2026-03-30 21:15:00+00:00,intrabar,2035.1100000000001,stop,-0.005742553706714615,-0.007742553706714615,0.002,-0.9999999999999861,-1.3482771084337175
99,stop_2,28937,28938,2026-03-30 21:30:00+00:00,-1,2041.08,789.9292181872231,5.345917293486641,2051.78,10.700000000000273,28984,2026-03-31 01:25:00+00:00,intrabar,2051.78,stop,-0.005242322691908274,-0.007242322691908274,0.002,-0.9999999999999876,-1.3815102803738095
100,stop_2,29044,29045,2026-03-31 06:25:00+00:00,1,2058.03,784.2082958853445,4.267504143103011,2049.4900000000002,8.539999999999964,29053,2026-03-31 07:05:00+00:00,open,2060.9,reverse_arrow,0.0013945374945942834,-0.0006054625054057166,0.002,0.3360655737704784,-0.1459086651054019
101,stop_2,29147,29148,2026-03-31 15:00:00+00:00,1,2045.01,783.7334871657578,9.518862001813156,2025.97,19.039999999999964,29336,2026-04-01 06:40:00+00:00,open,2144.9,reverse_arrow,0.048845726915760945,0.046845726915760943,0.002,5.246323529411789,5.031511554621874
102,stop_2,29347,29348,2026-04-01 07:40:00+00:00,1,2139.0,820.4480520802618,5.825732729730183,2127.34,11.659999999999854,29354,2026-04-01 08:15:00+00:00,intrabar,2127.34,stop,-0.005451145395044321,-0.007451145395044321,0.002,-0.9999999999999956,-1.3668953687821614
103,stop_2,29355,29356,2026-04-01 08:20:00+00:00,1,2129.24,814.3347743551309,5.557207866010964,2118.12,11.11999999999989,29412,2026-04-01 13:05:00+00:00,intrabar,2118.12,stop,-0.0052225207116153305,-0.0072225207116153305,0.002,-0.9999999999999941,-1.382956834532372
104,stop_2,29467,29468,2026-04-01 17:40:00+00:00,1,2140.86,808.4532245811623,7.758412442296652,2125.34,15.519999999999982,29472,2026-04-01 18:05:00+00:00,intrabar,2125.34,stop,-0.0072494231290228806,-0.009249423129022882,0.002,-0.9999999999999963,-1.2758840206185535
105,stop_2,29639,29640,2026-04-02 08:00:00+00:00,-1,2054.85,800.9754986269882,3.4693812536993636,2061.79,6.940000000000055,29668,2026-04-02 10:20:00+00:00,open,2034.69,reverse_arrow,0.009810935104752061,0.00781093510475206,0.002,2.9048991354466303,2.31272334293943
106,stop_2,29758,29759,2026-04-02 17:55:00+00:00,1,2049.49,807.2318662672601,6.1116666223306195,2037.26,12.22999999999979,29893,2026-04-03 05:05:00+00:00,open,2054.37,reverse_arrow,0.0023810801711645624,0.00038108017116456235,0.002,0.3990188062142389,0.06386099754702143
107,stop_2,29892,29893,2026-04-03 05:05:00+00:00,-1,2054.37,807.5394863250267,3.383946365030512,2061.14,6.769999999999982,29898,2026-04-03 05:35:00+00:00,intrabar,2061.14,stop,-0.003295414165900068,-0.005295414165900068,0.002,-1.0000000000000207,-1.6069039881831833
108,stop_2,29937,29938,2026-04-03 08:50:00+00:00,1,2060.93,803.2632302896175,3.561938754793189,2053.8,7.129999999999654,29958,2026-04-03 10:35:00+00:00,intrabar,2053.8,stop,-0.0034596031888514123,-0.005459603188851412,0.002,-0.999999999999984,-1.578100981767193
109,stop_2,29986,29987,2026-04-03 12:55:00+00:00,1,2049.7,798.8777317960412,5.174743617340198,2039.3500000000001,10.349999999999682,30440,2026-04-05 02:40:00+00:00,open,2057.75,reverse_arrow,0.003927404010342972,0.0019274040103429719,0.002,0.7777777777778005,0.3817004830917981
110,stop_2,30439,30440,2026-04-05 02:40:00+00:00,-1,2057.75,800.4174919400785,1.9095930832638104,2061.57,3.8200000000001637,30468,2026-04-05 05:00:00+00:00,open,2054.37,reverse_arrow,0.0016425707690439495,-0.00035742923095605054,0.002,0.8848167539267127,-0.1925392670156496
111,stop_2,30508,30509,2026-04-05 08:25:00+00:00,-1,2037.13,800.1313993314907,2.365068022304468,2041.8700000000001,4.740000000000009,30520,2026-04-05 09:25:00+00:00,intrabar,2041.8700000000001,stop,-0.002326802904085712,-0.004326802904085712,0.002,-1.0000000000000246,-1.8595485232067743
112,stop_2,30523,30524,2026-04-05 09:40:00+00:00,-1,2042.94,796.669388469213,1.9245206949110596,2046.79,3.849999999999909,30535,2026-04-05 10:40:00+00:00,intrabar,2046.79,stop,-0.0018845389487698316,-0.0038845389487698317,0.002,-0.999999999999982,-2.06126753246754
113,stop_2,30577,30578,2026-04-05 14:10:00+00:00,-1,2038.16,793.5746952004117,3.670932646232349,2045.51,7.349999999999909,30593,2026-04-05 15:30:00+00:00,intrabar,2045.51,stop,-0.003606193821878545,-0.005606193821878545,0.002,-1.000000000000009,-1.5546013605442337
114,stop_2,30666,30667,2026-04-05 21:35:00+00:00,1,2058.27,789.12576164698,3.184595445573162,2051.9,6.369999999999891,30674,2026-04-05 22:15:00+00:00,intrabar,2051.9,stop,-0.0030948320677073315,-0.005094832067707332,0.002,-1.0000000000000122,-1.6462386185243563
115,stop_2,30711,30712,2026-04-06 01:20:00+00:00,1,2114.17,785.105298411087,6.909318691349583,2100.35,13.820000000000164,30972,2026-04-06 23:05:00+00:00,intrabar,2100.35,stop,-0.0065368442462054865,-0.008536844246205487,0.002,-1.0000000000000067,-1.3059580318379191
116,stop_2,30984,30985,2026-04-07 00:05:00+00:00,-1,2108.76,778.4029767616809,6.213797988373236,2121.19,12.429999999999836,31009,2026-04-07 02:05:00+00:00,open,2098.22,reverse_arrow,0.004998197993133613,0.002998197993133613,0.002,0.8479485116653722,0.5086468222043863
117,stop_2,31014,31015,2026-04-07 02:35:00+00:00,-1,2102.99,780.736783004457,5.287893152784926,2113.57,10.580000000000382,31041,2026-04-07 04:50:00+00:00,intrabar,2113.57,stop,-0.005030932148988088,-0.007030932148988088,0.002,-1.000000000000007,-1.39754064272211
118,stop_2,31042,31043,2026-04-07 04:55:00+00:00,-1,2114.23,775.2474756569335,3.6683588057410694,2121.57,7.3400000000001455,31048,2026-04-07 05:20:00+00:00,open,2109.8,reverse_arrow,0.00209532548492819,9.532548492818989e-05,0.002,0.6035422343323759,0.02745776566753718
119,stop_2,31274,31275,2026-04-08 00:15:00+00:00,1,2242.45,775.3213764984899,12.951142334513118,2216.54,25.909999999999854,31362,2026-04-08 07:30:00+00:00,open,2255.21,reverse_arrow,0.005690204909808649,0.0036902049098086493,0.002,0.49247394828253477,0.31937861829411235
120,stop_2,31388,31389,2026-04-08 09:45:00+00:00,1,2245.32,778.1824712487243,4.299337001227975,2236.7200000000003,8.599999999999909,31411,2026-04-08 11:35:00+00:00,open,2251.99,reverse_arrow,0.002970623340993628,0.0009706233409936278,0.002,0.7755813953488236,0.253413953488353
121,stop_2,31438,31439,2026-04-08 13:55:00+00:00,1,2234.66,778.9377933188704,7.918548793970877,2218.82,15.83999999999969,31446,2026-04-08 14:35:00+00:00,intrabar,2218.82,stop,-0.007088326635819153,-0.009088326635819155,0.002,-0.9999999999999961,-1.2821540404040421
122,stop_2,31458,31459,2026-04-08 15:35:00+00:00,-1,2207.2,771.8585522242043,8.147568159191229,2223.5,16.300000000000182,31475,2026-04-08 17:00:00+00:00,intrabar,2223.5,stop,-0.00738492207321495,-0.009384922073214952,0.002,-0.9999999999999911,-1.270822085889559
123,stop_2,31646,31647,2026-04-09 07:15:00+00:00,-1,2183.5,764.6147198600356,2.7979344150459595,2189.1,5.599999999999909,31664,2026-04-09 08:45:00+00:00,intrabar,2189.1,stop,-0.002564689718342006,-0.004564689718342006,0.002,-0.9999999999999751,-1.7798214285714162
124,stop_2,31696,31697,2026-04-09 11:25:00+00:00,1,2181.17,761.1244909097976,3.5743997817823536,2174.02,7.150000000000091,31708,2026-04-09 12:25:00+00:00,intrabar,2174.02,stop,-0.0032780571894900357,-0.005278057189490036,0.002,-0.9999999999999847,-1.6101174825174596
125,stop_2,31739,31740,2026-04-09 15:00:00+00:00,-1,2177.06,757.1072323184542,6.423078619455835,2189.91,12.849999999999909,31743,2026-04-09 15:20:00+00:00,intrabar,2189.91,stop,-0.005902455605265811,-0.00790245560526581,0.002,-1.000000000000006,-1.3388420233463119
126,stop_2,31760,31761,2026-04-09 16:45:00+00:00,1,2202.18,751.124226026632,9.073341358018155,2184.03,18.149999999999636,31768,2026-04-09 17:20:00+00:00,open,2218.49,reverse_arrow,0.007406297396216344,0.005406297396216344,0.002,0.8986225895316823,0.6559581267217601
127,stop_2,31811,31812,2026-04-09 21:00:00+00:00,1,2212.33,755.1850269740347,4.7925699440946925,2202.7400000000002,9.58999999999969,31834,2026-04-09 22:55:00+00:00,intrabar,2202.7400000000002,stop,-0.004334796345933811,-0.006334796345933811,0.002,-1.000000000000006,-1.4613826903024192
128,stop_2,31869,31870,2026-04-10 01:50:00+00:00,-1,2198.44,750.4010836246557,6.341563009077457,2211.13,12.690000000000055,31891,2026-04-10 03:35:00+00:00,open,2184.8,reverse_arrow,0.006204399483269896,0.004204399483269896,0.002,1.074862096138677,0.7283782505910031
129,stop_2,31950,31951,2026-04-10 08:35:00+00:00,-1,2184.0,753.5560695528924,3.20025665855215,2190.41,6.4099999999998545,31959,2026-04-10 09:20:00+00:00,intrabar,2190.41,stop,-0.002934981684981519,-0.004934981684981519,0.002,-0.9999999999999661,-1.6814352574102782
130,stop_2,32037,32038,2026-04-10 15:50:00+00:00,1,2226.54,749.8372841510422,7.99535919463869,2210.54,16.0,32047,2026-04-10 16:35:00+00:00,open,2239.54,reverse_arrow,0.005838655492378386,0.003838655492378386,0.002,0.8125000000000108,0.5341825000000108
131,stop_2,32084,32085,2026-04-10 19:45:00+00:00,1,2243.9,752.7156511602387,3.9367424338365162,2236.02,7.880000000000109,32092,2026-04-10 20:20:00+00:00,open,2253.67,reverse_arrow,0.004354026471767858,0.002354026471767858,0.002,1.2398477157360104,0.6703299492385563
132,stop_2,32119,32120,2026-04-10 22:40:00+00:00,1,2238.39,754.4875637287839,4.210625469316658,2229.96,8.429999999999836,32198,2026-04-11 05:15:00+00:00,intrabar,2229.96,stop,-0.0037660997413319075,-0.0057660997413319075,0.002,-1.0000000000000109,-1.5310533807829394
133,stop_2,32219,32220,2026-04-11 07:00:00+00:00,-1,2234.99,750.1371131827292,2.376139323983633,2239.75,4.760000000000218,32247,2026-04-11 09:20:00+00:00,intrabar,2239.75,stop,-0.002129763444131738,-0.004129763444131738,0.002,-0.9999999999999526,-1.939071428571338
134,stop_2,32383,32384,2026-04-11 20:40:00+00:00,1,2292.01,747.0392243546206,7.132357711998707,2277.7400000000002,14.269999999999982,32413,2026-04-11 23:10:00+00:00,intrabar,2277.7400000000002,stop,-0.006225976326455829,-0.008225976326455829,0.002,-1.000000000000003,-1.3212347582340611
135,stop_2,32424,32425,2026-04-12 00:05:00+00:00,1,2278.71,740.8940973801456,4.812679160374976,2269.08,9.63000000000011,32442,2026-04-12 01:35:00+00:00,intrabar,2269.08,stop,-0.004226075279434416,-0.006226075279434416,0.002,-0.9999999999999883,-1.4732523364485812
136,stop_2,32518,32519,2026-04-12 07:55:00+00:00,-1,2218.99,736.2812349557681,2.238376592404579,2223.4700000000003,4.480000000000473,32554,2026-04-12 10:50:00+00:00,open,2209.99,reverse_arrow,0.004055899305539956,0.002055899305539956,0.002,2.0089285714283833,1.018308035714202
137,stop_2,32615,32616,2026-04-12 16:00:00+00:00,-1,2185.5,737.7949550353958,4.236181897913915,2193.98,8.480000000000018,32634,2026-04-12 17:35:00+00:00,intrabar,2193.98,stop,-0.003880118965911672,-0.005880118965911672,0.002,-0.9999999999999931,-1.515448113207539
138,stop_2,32652,32653,2026-04-12 19:05:00+00:00,1,2200.17,733.4566329273382,3.137607426955071,2193.89,6.2800000000002,32665,2026-04-12 20:10:00+00:00,intrabar,2193.89,stop,-0.0028543248930765763,-0.004854324893076576,0.002,-1.0000000000000147,-1.7006910828025399
139,stop_2,32739,32740,2026-04-13 02:20:00+00:00,1,2195.87,729.896196136127,4.287157796517759,2187.29,8.579999999999927,32769,2026-04-13 04:45:00+00:00,open,2195.3,reverse_arrow,-0.00025957820818156563,-0.0022595782081815657,0.002,-0.06643356643352673,-0.5782913752913399
140,stop_2,32768,32769,2026-04-13 04:45:00+00:00,-1,2195.3,728.2469385971032,2.855975174338838,2201.02,5.7199999999998,32802,2026-04-13 07:30:00+00:00,open,2183.74,reverse_arrow,0.005265795107730287,0.0032657951077302867,0.002,2.020979020979144,1.2533916083917045
141,stop_2,32899,32900,2026-04-13 15:40:00+00:00,1,2203.06,730.6252438863933,8.488723323587568,2186.08,16.980000000000018,32910,2026-04-13 16:30:00+00:00,open,2225.29,reverse_arrow,0.01009051047179832,0.008090510471798318,0.002,1.3091872791519423,1.049698468786807
142,stop_2,33093,33094,2026-04-14 07:50:00+00:00,1,2371.69,736.5363750730163,4.838477149921451,2362.01,9.679999999999836,33177,2026-04-14 14:50:00+00:00,intrabar,2362.01,stop,-0.004081477764800612,-0.006081477764800612,0.002,-1.000000000000013,-1.4900185950413436
143,stop_2,33316,33317,2026-04-15 02:25:00+00:00,1,2327.4,732.057145485043,4.6924109227555615,2318.01,9.389999999999873,33318,2026-04-15 02:35:00+00:00,intrabar,2318.01,stop,-0.004034544985821009,-0.006034544985821009,0.002,-0.9999999999999941,-1.4957188498402565
144,stop_2,33354,33355,2026-04-15 05:35:00+00:00,1,2320.0,727.6395137084218,4.149028886394844,2311.7000000000003,8.299999999999727,33375,2026-04-15 07:20:00+00:00,intrabar,2311.7000000000003,stop,-0.0035775862068964104,-0.00557758620689641,0.002,-0.9999999999999933,-1.559036144578325
145,stop_2,33384,33385,2026-04-15 08:05:00+00:00,-1,2316.6,723.5810415931688,4.01734973405143,2324.64,8.039999999999964,33390,2026-04-15 08:35:00+00:00,intrabar,2324.64,stop,-0.0034706034706033506,-0.005470603470603351,0.002,-0.9999999999999699,-1.5762686567163906
146,stop_2,33391,33392,2026-04-15 08:40:00+00:00,-1,2326.52,719.6226166357665,4.465376708206869,2335.46,8.940000000000055,33416,2026-04-15 10:40:00+00:00,open,2314.66,reverse_arrow,0.005097742551106399,0.003097742551106399,0.002,1.3266219239373587,0.8061476510067132
147,stop_2,33531,33532,2026-04-15 20:20:00+00:00,1,2358.45,721.8518222360577,5.996724205291279,2346.4500000000003,11.999999999999545,33552,2026-04-15 22:00:00+00:00,open,2360.1,reverse_arrow,0.0006996120333269129,-0.0013003879666730871,0.002,0.13749999999999335,-0.25557500000002153
148,stop_2,33568,33569,2026-04-15 23:25:00+00:00,1,2352.06,720.913134812701,6.445427242891706,2339.16,12.900000000000091,33670,2026-04-16 07:55:00+00:00,intrabar,2339.16,stop,-0.005484553965460104,-0.007484553965460104,0.002,-1.0,-1.3646604651162764
149,stop_2,33680,33681,2026-04-16 08:45:00+00:00,-1,2341.9,715.5174215507863,3.9616314963363655,2349.83,7.929999999999836,33697,2026-04-16 10:05:00+00:00,open,2331.45,reverse_arrow,0.004462188821042878,0.0024621888210428784,0.002,1.3177805800757292,0.7271374527112782
150,stop_2,33775,33776,2026-04-16 16:40:00+00:00,1,2323.53,717.2791605473901,9.626794079443517,2304.27,19.26000000000022,33816,2026-04-16 20:00:00+00:00,open,2358.65,reverse_arrow,0.015114932882295484,0.013114932882295482,0.002,1.8234683281412063,1.582187954309433
151,stop_2,33824,33825,2026-04-16 20:45:00+00:00,1,2343.88,726.6862285958384,6.251502732852297,2331.37,12.510000000000218,33880,2026-04-17 01:25:00+00:00,intrabar,2331.37,stop,-0.005337303957540618,-0.007337303957540618,0.002,-1.0000000000000069,-1.3747210231814553
152,stop_2,33944,33945,2026-04-17 06:45:00+00:00,-1,2328.24,721.3543108548719,3.069158214939115,2334.38,6.140000000000327,33948,2026-04-17 07:05:00+00:00,intrabar,2334.38,stop,-0.002637185169913847,-0.004637185169913847,0.002,-0.9999999999999817,-1.758384364820788
153,stop_2,34069,34070,2026-04-17 17:10:00+00:00,1,2437.85,718.0092573423223,8.7507484667858,2420.34,17.509999999999764,34082,2026-04-17 18:15:00+00:00,intrabar,2420.34,stop,-0.007182558401870431,-0.009182558401870433,0.002,-1.0000000000000038,-1.2784523129640284
154,stop_2,34084,34085,2026-04-17 18:25:00+00:00,1,2421.77,711.4160954036928,8.341321300618674,2405.08,16.690000000000055,34166,2026-04-18 01:10:00+00:00,open,2421.24,reverse_arrow,-0.000218848197805821,-0.002218848197805821,0.002,-0.03175554224087486,-0.3219616536848523
155,stop_2,34165,34166,2026-04-18 01:10:00+00:00,-1,2421.24,709.8375710825162,5.1317079833753185,2431.51,10.270000000000437,34175,2026-04-18 01:55:00+00:00,open,2418.37,reverse_arrow,0.0011853430473640625,-0.0008146569526359376,0.002,0.2794547224926622,-0.19206231742942098
156,stop_2,34330,34331,2026-04-18 14:55:00+00:00,-1,2362.61,709.2592969699916,4.024954570958888,2370.66,8.049999999999727,34348,2026-04-18 16:25:00+00:00,intrabar,2370.66,stop,-0.003407248763020343,-0.005407248763020343,0.002,-0.9999999999999709,-1.5869838509316678
157,stop_2,34482,34483,2026-04-19 03:35:00+00:00,-1,2340.4,705.42415551379,4.13413219600319,2348.67,8.269999999999982,34497,2026-04-19 04:45:00+00:00,open,2327.17,reverse_arrow,0.005652879849598391,0.003652879849598391,0.002,1.5997581620314516,1.0337605804111358
158,stop_2,34507,34508,2026-04-19 05:40:00+00:00,-1,2334.55,708.0009851968863,3.585059846182257,2341.73,7.179999999999836,34593,2026-04-19 12:45:00+00:00,open,2324.44,reverse_arrow,0.004330599044783834,0.002330599044783834,0.002,1.4080779944290154,0.7577855153203654
159,stop_2,34592,34593,2026-04-19 12:45:00+00:00,1,2324.44,709.6510516166923,3.702046708726786,2317.03,7.4099999999998545,34627,2026-04-19 15:40:00+00:00,intrabar,2317.03,stop,-0.003187864603947599,-0.005187864603947599,0.002,-1.0000000000000138,-1.6273792172739803
160,stop_2,34714,34715,2026-04-19 22:55:00+00:00,-1,2272.64,705.9694780448558,7.168418130679783,2286.98,14.340000000000146,34746,2026-04-20 01:35:00+00:00,intrabar,2286.98,stop,-0.006309842297944401,-0.008309842297944401,0.002,-1.0000000000000153,-1.3169651324965252
161,stop_2,34858,34859,2026-04-20 10:55:00+00:00,1,2307.11,700.1029830151409,4.733094883674893,2297.64,9.470000000000255,34897,2026-04-20 14:10:00+00:00,intrabar,2297.64,stop,-0.0041047024199107884,-0.0061047024199107885,0.002,-1.000000000000013,-1.487246040126716
162,stop_2,35064,35065,2026-04-21 04:05:00+00:00,-1,2310.27,695.8290626405417,3.76122706673731,2317.8,7.5300000000002,35077,2026-04-21 05:10:00+00:00,intrabar,2317.8,stop,-0.003259359295666897,-0.005259359295666897,0.002,-1.0000000000000215,-1.6136175298804833
163,stop_2,35160,35161,2026-04-21 12:05:00+00:00,1,2318.35,692.1694475917479,4.160167414112797,2310.02,8.329999999999927,35167,2026-04-21 12:40:00+00:00,intrabar,2310.02,stop,-0.0035930726594344264,-0.0055930726594344265,0.002,-0.9999999999999851,-1.556626650660254
164,stop_2,35260,35261,2026-04-21 20:25:00+00:00,-1,2316.83,688.2980935787267,8.939345928306361,2334.71,17.88000000000011,35330,2026-04-22 02:15:00+00:00,intrabar,2334.71,stop,-0.007717441504124123,-0.009717441504124125,0.002,-0.9999999999999879,-1.2591532438478612
165,stop_2,35380,35381,2026-04-22 06:25:00+00:00,1,2389.27,681.6095971169752,7.183074657635129,2374.9,14.36999999999989,35431,2026-04-22 10:35:00+00:00,open,2391.77,reverse_arrow,0.0010463446994271042,-0.0009536553005728959,0.002,0.17397355601950007,-0.15856228253304247
166,stop_2,35502,35503,2026-04-22 16:35:00+00:00,1,2393.07,680.9595765117633,7.1474521670808935,2378.77,14.300000000000182,35520,2026-04-22 18:00:00+00:00,open,2398.01,reverse_arrow,0.0020642939822070883,6.429398220708822e-05,0.002,0.3454545454545633,0.010759440559462565
167,stop_2,35519,35520,2026-04-22 18:00:00+00:00,-1,2398.01,681.0033581146594,6.093769577834254,2410.2000000000003,12.190000000000055,35576,2026-04-22 22:40:00+00:00,open,2394.2,reverse_arrow,0.00158881739442307,-0.00041118260557693014,0.002,0.31255127153408113,-0.08088761279733633
168,stop_2,35810,35811,2026-04-23 18:15:00+00:00,-1,2311.84,680.7233413794631,8.543740803624376,2328.93,17.08999999999969,35857,2026-04-23 22:10:00+00:00,intrabar,2328.93,stop,-0.007392380095508244,-0.009392380095508246,0.002,-1.000000000000005,-1.270548858981871
169,stop_2,35896,35897,2026-04-24 01:25:00+00:00,1,2321.52,674.3297290173429,3.481118081126835,2314.55,6.9699999999998,35905,2026-04-24 02:05:00+00:00,open,2331.0,reverse_arrow,0.004083531479375679,0.0020835314793756794,0.002,1.3601147776184361,0.6939684361550023
170,stop_2,35950,35951,2026-04-24 05:55:00+00:00,-1,2311.18,675.7347162352294,3.436001534451962,2318.06,6.880000000000109,35980,2026-04-24 08:25:00+00:00,intrabar,2318.06,stop,-0.0029768343443610235,-0.0049768343443610235,0.002,-1.000000000000029,-1.6718546511628092
171,stop_2,36159,36160,2026-04-24 23:20:00+00:00,-1,2312.89,672.3716964917928,2.301976659509305,2317.5,4.610000000000127,36173,2026-04-25 00:25:00+00:00,open,2311.69,reverse_arrow,0.0005188314187012377,-0.0014811685812987623,0.002,0.2603036876355472,-0.7431193058568328
172,stop_2,36180,36181,2026-04-25 01:05:00+00:00,-1,2315.22,671.3758006599946,1.469381239786432,2318.16,2.9400000000000546,36183,2026-04-25 01:20:00+00:00,intrabar,2318.16,stop,-0.0012698577241039288,-0.003269857724103929,0.002,-0.9999999999999467,-2.574979591836652
173,stop_2,36300,36301,2026-04-25 11:05:00+00:00,1,2317.33,669.1804973124301,1.5178246455193405,2314.29,3.0399999999999636,36304,2026-04-25 11:25:00+00:00,intrabar,2314.29,stop,-0.0013118545912752522,-0.003311854591275252,0.002,-0.9999999999999726,-2.5245592105263066
174,stop_2,36327,36328,2026-04-25 13:20:00+00:00,-1,2315.47,666.9642688100141,1.6656331179970583,2318.81,3.3400000000001455,36398,2026-04-25 19:10:00+00:00,open,2310.21,reverse_arrow,0.0022716770245349016,0.00027167702453490157,0.002,1.5748502994010776,0.18834131736520993
175,stop_2,36527,36528,2026-04-26 06:00:00+00:00,1,2326.7,667.1454676780356,3.3239520550201305,2320.05,6.649999999999636,36623,2026-04-26 13:55:00+00:00,open,2334.06,reverse_arrow,0.0031632784630593047,0.0011632784630593047,0.002,1.1067669172933063,0.40700751879702735
176,stop_2,36749,36750,2026-04-27 00:30:00+00:00,1,2361.78,667.9215436323132,5.475094215116365,2350.82,10.960000000000036,36757,2026-04-27 01:05:00+00:00,open,2395.17,reverse_arrow,0.01413764194802214,0.012137641948022138,0.002,3.046532846715294,2.6155510948904777
177,stop_2,36794,36795,2026-04-27 04:15:00+00:00,1,2389.75,676.0285361782924,3.98189357679754,2381.78,7.9699999999998,36802,2026-04-27 04:55:00+00:00,intrabar,2381.78,stop,-0.003335076890888078,-0.005335076890888078,0.002,-0.999999999999998,-1.5996863237139403
178,stop_2,36803,36804,2026-04-27 05:00:00+00:00,1,2382.06,672.4218719573466,3.6625299642142295,2374.73,7.329999999999927,36805,2026-04-27 05:10:00+00:00,intrabar,2374.73,stop,-0.003077168501213201,-0.005077168501213201,0.002,-0.9999999999999987,-1.6499481582537567
179,stop_2,36853,36854,2026-04-27 09:10:00+00:00,-1,2318.01,669.007872809518,3.4999586216538816,2325.01,7.0,36919,2026-04-27 14:40:00+00:00,intrabar,2325.01,stop,-0.003019831665954875,-0.005019831665954875,0.002,-1.0000000000000087,-1.66228857142858
180,stop_2,36985,36986,2026-04-27 20:10:00+00:00,-1,2292.75,665.6495659048156,3.7235676102596833,2300.2000000000003,7.450000000000273,36997,2026-04-27 21:05:00+00:00,open,2288.2,reverse_arrow,0.0019845164104242974,-1.5483589575702658e-05,0.002,0.610738255033576,-0.004765100671099459
181,stop_2,37080,37081,2026-04-28 04:05:00+00:00,-1,2287.64,665.6392592601359,3.141343194604661,2293.93,6.289999999999964,37097,2026-04-28 05:30:00+00:00,intrabar,2293.93,stop,-0.0027495584969663422,-0.004749558496966342,0.002,-1.0000000000000189,-1.727389507154236
182,stop_2,37124,37125,2026-04-28 07:45:00+00:00,-1,2281.45,662.4777666604025,3.7167770000884017,2288.89,7.440000000000055,37131,2026-04-28 08:20:00+00:00,intrabar,2288.89,stop,-0.003261083959762434,-0.005261083959762434,0.002,-0.9999999999999933,-1.6132930107526768
183,stop_2,37197,37198,2026-04-28 13:50:00+00:00,-1,2279.52,658.9924155085262,5.68786531660095,2290.9,11.38000000000011,37243,2026-04-28 17:40:00+00:00,intrabar,2290.9,stop,-0.004992279076296846,-0.006992279076296846,0.002,-1.0000000000000069,-1.4006186291739924
184,stop_2,37279,37280,2026-04-28 20:40:00+00:00,1,2296.37,654.3845566301276,3.392560772615154,2289.58,6.789999999999964,37286,2026-04-28 21:15:00+00:00,intrabar,2289.58,stop,-0.002956840578826614,-0.004956840578826614,0.002,-1.0000000000000158,-1.6763976435935393
185,stop_2,37290,37291,2026-04-28 21:35:00+00:00,1,2287.7,651.1408767056658,2.9375617456056626,2281.82,5.879999999999654,37299,2026-04-28 22:15:00+00:00,open,2289.01,reverse_arrow,0.0005726275298336692,-0.0014273724701663309,0.002,0.22278911564635404,-0.5553401360543718
186,stop_2,37306,37307,2026-04-28 22:55:00+00:00,1,2284.15,650.2114561440562,2.4311963884010175,2279.28,4.869999999999891,37321,2026-04-29 00:05:00+00:00,open,2288.54,reverse_arrow,0.0019219403279118197,-7.805967208818036e-05,0.002,0.90143737166322,-0.036611909650969436
187,stop_2,37351,37352,2026-04-29 02:40:00+00:00,1,2285.5,650.1607008510016,3.4878480976114763,2278.52,6.980000000000018,37362,2026-04-29 03:30:00+00:00,open,2299.88,reverse_arrow,0.006291839859986936,0.004291839859986936,0.002,2.060171919770789,1.4053008595988707
188,stop_2,37399,37400,2026-04-29 06:40:00+00:00,1,2325.41,652.951086462311,3.8723149825947507,2317.66,7.75,37468,2026-04-29 12:25:00+00:00,intrabar,2317.66,stop,-0.0033327456233523955,-0.005332745623352396,0.002,-0.9999999999999862,-1.6001058064515992
189,stop_2,37568,37569,2026-04-29 20:45:00+00:00,-1,2244.49,649.4690644137158,6.5179724133531804,2257.53,13.040000000000418,37581,2026-04-29 21:50:00+00:00,intrabar,2257.53,stop,-0.0058097830687597884,-0.0078097830687597885,0.002,-1.0000000000000182,-1.3442469325153446
190,stop_2,37687,37688,2026-04-30 06:40:00+00:00,-1,2248.64,644.3968519107743,3.600867526603892,2255.85,7.210000000000036,37698,2026-04-30 07:35:00+00:00,intrabar,2255.85,stop,-0.0032063825245480793,-0.005206382524548079,0.002,-0.9999999999999661,-1.623755894590809
191,stop_2,37734,37735,2026-04-30 10:35:00+00:00,1,2258.86,641.0418754021123,3.5148241168328456,2251.83,7.0300000000002,37749,2026-04-30 11:50:00+00:00,intrabar,2251.83,stop,-0.0031121893344431273,-0.005112189334443127,0.002,-1.0000000000000004,-1.6426344238975639
