fold,variant,timeframe_min,side,seed,seed_pairs,seed_matched_pairs,seed_mean_net_r_difference,seed_mean_net_return_difference,seed_match_rate
validation,C,240,-1,47,13,13,0.6085647136477862,0.03622736027447383,1.0
validation,C,240,-1,48,13,13,-0.22534837968366903,-0.012815098757202954,1.0
validation,C,240,-1,49,13,13,0.16667134559092942,0.03312370972281027,1.0
validation,C,240,-1,50,13,13,0.017031103993484422,-0.0011817964386942497,1.0
validation,C,240,-1,51,13,13,-0.1914094135684446,-0.025245954195662265,1.0
validation,C,240,-1,52,13,13,0.47848941706200043,0.038796206462934565,1.0
validation,C,240,-1,53,13,13,-0.029441166643867527,-0.023123238583806435,1.0
validation,C,240,-1,54,13,13,-0.09364937472807587,-0.009245216632574247,1.0
validation,C,240,-1,55,13,13,0.026029909038137528,0.005458815353638361,1.0
validation,C,240,-1,56,13,13,0.19123231198626656,0.016319060874774124,1.0
validation,C,240,-1,57,13,13,0.5168275114914611,0.030650637005450374,1.0
validation,C,240,-1,58,13,13,0.09721871657437518,-0.004565451266046807,1.0
validation,C,240,-1,59,13,13,0.17111980149718098,-0.006802570257708373,1.0
validation,C,240,-1,60,13,13,0.08865490643302479,0.0007657124476161553,1.0
validation,C,240,-1,61,13,13,-0.1894791425053997,-0.025789383509572304,1.0
validation,C,240,-1,62,13,13,0.050331682325594734,-0.004041771649922129,1.0
validation,C,240,-1,63,13,13,-0.41021930351723507,0.0026321962732252023,1.0
validation,C,240,-1,64,13,13,-0.21949854368008614,-0.010106845771483021,1.0
validation,C,240,-1,65,13,13,-0.24411008205755752,-0.005049660355516874,1.0
validation,C,240,-1,66,13,13,-0.6217098130826719,-0.016148017663768527,1.0
validation,C,240,-1,67,13,13,-0.585389508953874,-0.048022087130098076,1.0
validation,C,240,-1,68,13,13,-0.09634580829661402,0.005466599258025838,1.0
validation,C,240,-1,69,13,13,-0.2710491533149019,-0.03512414542601737,1.0
validation,C,240,-1,70,13,13,-0.40973626573719457,-0.007599097685019816,1.0
validation,C,240,-1,71,13,13,-0.2659291718480363,-0.0017245630970562941,1.0
validation,C,240,-1,72,13,13,-0.2732035210217138,-0.007089818524945734,1.0
validation,C,240,-1,73,13,13,-0.29892259582062597,-0.023923519980082027,1.0
validation,C,240,-1,74,13,13,0.41788606823088664,0.025365750947886963,1.0
validation,C,240,-1,75,13,13,-0.28411276664909224,-0.019342925309340286,1.0
validation,C,240,-1,76,13,13,0.6615424380233256,0.04706641338630454,1.0
validation,C,240,-1,77,13,13,0.2915914717266976,0.04725499414394363,1.0
validation,C,240,-1,78,13,13,-0.07474605155119707,-6.349690110024512e-05,1.0
validation,C,240,-1,79,13,13,-0.5386694576926833,-0.023125668427668375,1.0
validation,C,240,-1,80,13,13,0.29530232647758864,0.005428619986476953,1.0
validation,C,240,-1,81,13,13,0.5774605410316735,0.03577512553980445,1.0
validation,C,240,-1,82,13,13,-0.5054368134949226,-0.010714895763515746,1.0
validation,C,240,-1,83,13,13,0.32766678129797044,0.020867915119254954,1.0
validation,C,240,-1,84,13,13,0.36950445843354535,0.022327643105451305,1.0
validation,C,240,-1,85,13,13,-0.45672137831326126,-0.007994551026462142,1.0
validation,C,240,-1,86,13,13,-0.3739598185721456,0.0025055149810681,1.0
validation,C,240,-1,87,13,13,0.2787519978558398,0.03659231860642549,1.0
validation,C,240,-1,88,13,13,-0.06718532838923423,0.025016718465541474,1.0
validation,C,240,-1,89,13,13,0.47037756491589033,0.03549120639582407,1.0
validation,C,240,-1,90,13,13,-0.3185198451281425,-0.024504963022077438,1.0
validation,C,240,-1,91,13,13,-0.32000955762300554,-0.01032644769105217,1.0
validation,C,240,-1,92,13,13,0.1514167752899829,0.016371852750734016,1.0
validation,C,240,-1,93,13,13,0.38074849920228726,0.0034089809317486607,1.0
validation,C,240,-1,94,13,13,-0.6945933295742983,-0.010228824894981326,1.0
validation,C,240,-1,95,13,13,-0.30794796026441457,-0.018750070670751264,1.0
validation,C,240,-1,96,13,13,-0.22053111362381386,0.019616557555197475,1.0
validation,C,240,-1,97,13,13,-0.07215005760214752,-0.02407493664871213,1.0
validation,C,240,-1,98,13,13,0.28456216152309793,0.0292229665831771,1.0
validation,C,240,1,0,19,18,-0.3001099026702146,0.008946651253286178,0.9473684210526315
validation,C,240,1,1,19,18,-0.028290808400217804,-0.06523438078320815,0.9473684210526315
validation,C,240,1,2,19,18,0.8029078182972745,-0.008108678909849018,0.9473684210526315
validation,C,240,1,3,19,19,0.4480661585245582,-0.03083054021329647,1.0
validation,C,240,1,4,19,17,0.2420089207337626,0.005629718848778724,0.8947368421052632
validation,C,240,1,5,19,17,-0.22320464789442718,-0.003212463061110399,0.8947368421052632
validation,C,240,1,6,19,19,-0.5378373323048301,-0.04962667210564121,1.0
validation,C,240,1,7,19,19,0.2590440077392174,-0.03153248502337386,1.0
validation,C,240,1,8,19,19,0.38203464300650597,-0.01870206459586441,1.0
validation,C,240,1,9,19,19,-0.9551204233960738,-0.054793892171125805,1.0
validation,C,240,1,10,19,18,1.0468892881676528,0.025796344008120524,0.9473684210526315
validation,C,240,1,11,19,19,-0.22002364457446172,0.015705713127189335,1.0
validation,C,240,1,12,19,19,-0.6564571193745284,-0.054479042267811806,1.0
validation,C,240,1,13,19,19,-0.3478584717004938,-0.03842053818599985,1.0
validation,C,240,1,14,19,19,-0.4087865984683898,-0.042007803364648495,1.0
validation,C,240,1,15,19,19,-0.5189733115647878,-0.03768712178931105,1.0
validation,C,240,1,16,19,18,-1.1586623738995483,-0.09218061826832724,0.9473684210526315
validation,C,240,1,17,19,18,0.2959412544924622,0.008848975956360226,0.9473684210526315
validation,C,240,1,18,19,19,-0.36636770968602184,-0.04954676896745191,1.0
validation,C,240,1,19,19,18,-0.5230202110127093,-0.00934148278351659,0.9473684210526315
validation,C,240,1,20,19,19,0.8357888922402431,0.03767981924402414,1.0
validation,C,240,1,21,19,18,0.20276572478131227,0.020214484243963368,0.9473684210526315
validation,C,240,1,22,19,18,0.035504098440550295,-0.004048334338239095,0.9473684210526315
validation,C,240,1,23,19,17,-0.5022924126388926,-0.018763895031128124,0.8947368421052632
validation,C,240,1,24,19,18,-1.0767041028955935,-0.08407845977894776,0.9473684210526315
validation,C,240,1,25,19,18,-0.9728313483520112,-0.07763910019404323,0.9473684210526315
validation,C,240,1,26,19,18,0.13588282455534648,-0.039921289431840215,0.9473684210526315
validation,C,240,1,27,19,19,0.3368442240720406,-0.03927249686043493,1.0
validation,C,240,1,28,19,19,-0.19256222344570564,-0.042631283415397014,1.0
validation,C,240,1,29,19,19,-0.494693605485455,-0.0467040636101331,1.0
validation,C,240,1,30,19,19,-0.22294008870894078,-0.037753027772381265,1.0
validation,C,240,1,31,19,19,-0.7195543027481918,-0.06336333252204346,1.0
validation,C,240,1,32,19,19,-0.0915965664778543,-0.03531022175613471,1.0
validation,C,240,1,33,19,19,-0.9433846516752995,-0.047377584040689924,1.0
validation,C,240,1,34,19,19,-0.6265839692954549,-0.05193626295978634,1.0
validation,C,240,1,35,19,18,-0.04158163318735077,-0.003237110919449929,0.9473684210526315
validation,C,240,1,36,19,19,0.2878819797213466,-0.021579123729660005,1.0
validation,C,240,1,37,19,17,0.7415976372505088,-0.0026393084003363664,0.8947368421052632
validation,C,240,1,38,19,19,-0.9469698549166837,-0.07289461154886645,1.0
validation,C,240,1,39,19,19,-0.689966945323785,-0.04711349916601884,1.0
validation,C,240,1,40,19,19,-0.4600607229902611,-0.044025820581126016,1.0
validation,C,240,1,41,19,19,-0.2794796956386883,0.012620975761769767,1.0
validation,C,240,1,42,19,17,0.8160483667358464,0.014843103868907042,0.8947368421052632
validation,C,240,1,43,19,19,-0.5143984346844873,-0.0627740375167254,1.0
validation,C,240,1,44,19,18,0.12894647914510185,-0.04872281289833216,0.9473684210526315
validation,C,240,1,45,19,16,0.6994570063121119,0.00862199571535556,0.8421052631578947
validation,C,240,1,46,19,19,-0.9241641664877406,-0.06302313637842172,1.0
validation,C,240,1,47,19,19,-0.5609235959834055,-0.0655981553867813,1.0
validation,C,240,1,48,19,18,-0.5008732788979053,-0.025567667730431655,0.9473684210526315
validation,C,240,1,49,19,19,0.31949958818297064,-0.0387837972103356,1.0
validation,C,240,1,50,19,17,0.10551230475941127,-0.014124402883195197,0.8947368421052632
validation,C,240,1,51,19,19,-0.6749185533996623,-0.043043445327137046,1.0
validation,C,240,1,52,19,18,0.17316696818633537,-0.04352480282657062,0.9473684210526315
validation,C,240,1,53,19,18,-0.595377370247859,-0.049604591877457936,0.9473684210526315
validation,C,240,1,54,19,19,-0.29051347302443525,-0.02652006920543823,1.0
validation,C,240,1,55,19,18,-0.07718537248718518,0.018231717925151394,0.9473684210526315
validation,C,240,1,56,19,19,-1.314850059097334,-0.07668288720894417,1.0
validation,C,240,1,57,19,19,0.03408944786638451,-0.0576245341691787,1.0
validation,C,240,1,58,19,18,-0.0391686228168961,0.021575599209781367,0.9473684210526315
validation,C,240,1,59,19,18,0.8691235355411213,0.010868366012141263,0.9473684210526315
validation,C,240,1,60,19,19,-0.7442562505773829,-0.053625985650096006,1.0
validation,C,240,1,61,19,19,-0.1201119633263359,-0.0198784098572021,1.0
validation,C,240,1,62,19,19,-0.6112098410696368,-0.05864043102032714,1.0
validation,C,240,1,63,19,18,0.4305380349293701,-0.037269220621336384,0.9473684210526315
validation,C,240,1,64,19,19,0.4735495413755853,-0.026309526611692197,1.0
validation,C,240,1,65,19,17,-0.39162284924421426,-0.003480356199320838,0.8947368421052632
validation,C,240,1,66,19,18,0.5030673336345723,-0.031642286261316224,0.9473684210526315
validation,C,240,1,67,19,19,-0.21149841786653004,-0.027637687257551252,1.0
validation,C,240,1,68,19,18,-1.1263473875309251,-0.07637971944126284,0.9473684210526315
validation,C,240,1,69,19,18,-0.7158692734942037,-0.0719773120269778,0.9473684210526315
validation,C,240,1,70,19,18,-0.5634798754443393,-0.06224231189481961,0.9473684210526315
validation,C,240,1,71,19,19,-0.919430270863732,-0.058524695620781386,1.0
validation,C,240,1,72,19,19,0.49165716570353485,-0.010572142227995976,1.0
validation,C,240,1,73,19,19,-0.4820370046251818,-0.05112939071822401,1.0
validation,C,240,1,74,19,19,-1.0527982646177354,-0.05212014652828398,1.0
validation,C,240,1,75,19,18,-0.5705342931228373,-0.05175355994570087,0.9473684210526315
validation,C,240,1,76,19,18,0.1866257321988117,-0.046195682926202616,0.9473684210526315
validation,C,240,1,77,19,19,-0.22313967346605237,0.03612433752197829,1.0
validation,C,240,1,78,19,18,-0.6441992107097847,-0.054749811213861674,0.9473684210526315
validation,C,240,1,79,19,19,-1.1622390979186432,-0.0627786585954418,1.0
validation,C,240,1,80,19,18,-0.5965901561058625,-0.06601187238481812,0.9473684210526315
validation,C,240,1,81,19,19,-0.42766372969753547,-0.024918823274309776,1.0
validation,C,240,1,82,19,19,-0.15315699201374336,-0.008353285968360108,1.0
validation,C,240,1,83,19,19,-1.0799433665025493,-0.06315499524285176,1.0
validation,C,240,1,84,19,18,0.20698425570278303,-0.045830711682423246,0.9473684210526315
validation,C,240,1,85,19,18,-0.46812463359113415,-0.05043374096652049,0.9473684210526315
validation,C,240,1,86,19,19,-0.9636599499405964,-0.06764983981277135,1.0
validation,C,240,1,87,19,19,-0.20297746382898138,-0.017469745871011768,1.0
validation,C,240,1,88,19,17,-0.629723716371319,-0.009629848183300715,0.8947368421052632
validation,C,240,1,89,19,19,-0.9739965996029846,-0.05815334060676975,1.0
validation,C,240,1,90,19,18,-0.08863793878145018,0.005752460052291825,0.9473684210526315
validation,C,240,1,91,19,19,-0.14961168234780844,-0.003825239624276649,1.0
validation,C,240,1,92,19,18,0.44015714711305204,-0.031938518201201006,0.9473684210526315
validation,C,240,1,93,19,17,0.9927880809177616,0.028313025450201933,0.8947368421052632
validation,C,240,1,94,19,19,-0.06962089772115769,-0.03922477719037065,1.0
validation,C,240,1,95,19,17,-0.8842160546756848,-0.0804209886058442,0.8947368421052632
validation,C,240,1,96,19,19,0.22639384702357707,-0.044166854186395176,1.0
validation,C,240,1,97,19,19,0.2421587082441107,-0.03374080468011376,1.0
validation,C,240,1,98,19,18,-0.04504308920345353,-0.02523885758908534,0.9473684210526315
validation,D,15,-1,0,271,270,0.24968302541656667,0.0025392997354158967,0.996309963099631
validation,D,15,-1,1,271,270,0.22459066488698415,0.0021043702303576812,0.996309963099631
validation,D,15,-1,2,271,271,0.23338236857202088,0.0007271376888368747,1.0
validation,D,15,-1,3,271,271,0.18850700717417113,0.0012708980209176642,1.0
validation,D,15,-1,4,271,270,0.31108364276412226,0.003957207393924633,0.996309963099631
validation,D,15,-1,5,271,271,0.42268274684047275,0.0030663121972618252,1.0
validation,D,15,-1,6,271,271,0.04000644519628642,0.0013114533231716712,1.0
validation,D,15,-1,7,271,271,0.21481159188657478,0.0002384414985439691,1.0
validation,D,15,-1,8,271,271,0.15634635889543735,0.0002651772266338441,1.0
validation,D,15,-1,9,271,271,0.23619796979836413,0.0015461066349712713,1.0
validation,D,15,-1,10,271,270,0.04030270025939935,-0.002550579919998187,0.996309963099631
validation,D,15,-1,11,271,271,0.26936470734424245,0.0034730810969502385,1.0
validation,D,15,-1,12,271,271,0.1443223427538328,0.0013403534536547198,1.0
validation,D,15,-1,13,271,271,0.45032653846704207,0.004420261594836222,1.0
validation,D,15,-1,14,271,271,0.28472609748380656,0.0037793135886159106,1.0
validation,D,15,-1,15,271,271,0.3838599669910658,0.004504079341276823,1.0
validation,D,15,-1,16,271,270,0.0032252812398862706,-0.0015220502613141052,0.996309963099631
validation,D,15,-1,17,271,271,0.27029437859769434,0.001130598289487245,1.0
validation,D,15,-1,18,271,271,0.10972548227903738,0.0023123599767012953,1.0
validation,D,15,-1,19,271,271,0.35633863128965737,0.003839294140897663,1.0
validation,D,15,-1,20,271,270,0.23266064604583375,0.003424953756013193,0.996309963099631
validation,D,15,-1,21,271,271,0.2487808280332591,0.0034266648153115464,1.0
validation,D,15,-1,22,271,271,0.019233074356180196,0.0012110659711269563,1.0
validation,D,15,-1,23,271,271,0.4708037605541232,0.00568959594926388,1.0
validation,D,15,-1,24,271,271,0.31729970473866626,0.002419830774851982,1.0
validation,D,15,-1,25,271,271,0.21837490460165618,0.0018572658765351113,1.0
validation,D,15,-1,26,271,271,0.4399685350946324,0.005087310156962386,1.0
validation,D,15,-1,27,271,271,0.06682542864610566,-0.0008143209265876414,1.0
validation,D,15,-1,28,271,271,-0.046331953172461304,-0.001483382144832591,1.0
validation,D,15,-1,29,271,271,0.11221045895959005,0.001499560851763248,1.0
validation,D,15,-1,30,271,271,0.3635904944645274,0.003999595274698934,1.0
validation,D,15,-1,31,271,271,0.3568634981516925,0.0023542289005359335,1.0
validation,D,15,-1,32,271,271,0.16286002627382856,0.0025783138692871727,1.0
validation,D,15,-1,33,271,271,0.4773909520786944,0.003167602510797218,1.0
validation,D,15,-1,34,271,271,0.3631916447844621,0.004357610999263343,1.0
validation,D,15,-1,35,271,271,0.17861212719575004,0.002533513382154411,1.0
validation,D,15,-1,36,271,271,0.38483388089815884,0.004650846500728909,1.0
validation,D,15,-1,37,271,271,0.22886744399887746,0.0022678500989662385,1.0
validation,D,15,-1,38,271,271,0.5101306640724571,0.0045932709965865945,1.0
validation,D,15,-1,39,271,270,0.18874997296854568,0.0013704351187406403,0.996309963099631
validation,D,15,-1,40,271,271,0.41437686105288996,0.004401047135717516,1.0
validation,D,15,-1,41,271,271,0.2506604314941897,0.0031592056624627418,1.0
validation,D,15,-1,42,271,271,0.1409846988799613,-0.001012128783939804,1.0
validation,D,15,-1,43,271,271,0.20898026188632812,0.0032893865848748617,1.0
validation,D,15,-1,44,271,269,0.24598524318525114,0.0019841489727938375,0.992619926199262
validation,D,15,-1,45,271,271,0.3034513013631136,0.0038316343653583846,1.0
validation,D,15,-1,46,271,270,0.1687537377073409,0.0005774407846941262,0.996309963099631
validation,D,15,-1,47,271,271,0.2365226307478348,0.001298084218196074,1.0
validation,D,15,-1,48,271,271,0.09145640400485569,-0.001275270835172659,1.0
validation,D,15,-1,49,271,270,0.2851022947839071,0.003051529521609313,0.996309963099631
validation,D,15,-1,50,271,270,0.3965350675138601,0.005308382707841682,0.996309963099631
validation,D,15,-1,51,271,271,0.02977549872495636,-0.001073086380891751,1.0
validation,D,15,-1,52,271,271,-0.03887806349733775,-0.0013984753181848725,1.0
validation,D,15,-1,53,271,271,0.13512051915225842,0.0013493039567065383,1.0
validation,D,15,-1,54,271,271,0.17343044615999403,0.0007745011953498204,1.0
validation,D,15,-1,55,271,271,0.19396085476691183,0.001473177377145198,1.0
validation,D,15,-1,56,271,271,-0.0833221705309177,-0.0027261604363046092,1.0
validation,D,15,-1,57,271,271,0.135780380123728,0.0025297601992661702,1.0
validation,D,15,-1,58,271,271,0.30219440253812846,0.0014213629874859418,1.0
validation,D,15,-1,59,271,270,0.47725605876670024,0.0056902023715519855,0.996309963099631
validation,D,15,-1,60,271,271,0.18598413648160939,0.0007741551355123905,1.0
validation,D,15,-1,61,271,270,0.037429828852506716,0.0007453822540972788,0.996309963099631
validation,D,15,-1,62,271,271,0.21330389032088368,0.0019884283719908136,1.0
validation,D,15,-1,63,271,271,0.20150421821202547,0.0016972704181860577,1.0
validation,D,15,-1,64,271,271,0.11331000328093055,-0.001316716979453573,1.0
validation,D,15,-1,65,271,271,-0.1560169283743811,-0.00039025451449029903,1.0
validation,D,15,-1,66,271,271,0.4536077483468619,0.005831114081965943,1.0
validation,D,15,-1,67,271,271,0.19531010654102587,0.00248965439820135,1.0
validation,D,15,-1,68,271,271,0.5159606349798552,0.006042397448753344,1.0
validation,D,15,-1,69,271,271,0.20531047089135743,0.0009312318343971789,1.0
validation,D,15,-1,70,271,271,-0.18956536695974646,-0.002495410384759298,1.0
validation,D,15,-1,71,271,270,0.17634955862122212,0.0008905549371143724,0.996309963099631
validation,D,15,-1,72,271,271,0.3619594133863845,0.003494206724929467,1.0
validation,D,15,-1,73,271,271,0.1544671147572756,0.00012532762807128313,1.0
validation,D,15,-1,74,271,271,0.10192034396324394,-4.3160334464641726e-05,1.0
validation,D,15,-1,75,271,271,0.19271360163923626,0.0007650411533504197,1.0
validation,D,15,-1,76,271,271,0.1789184011746966,0.0009784497075440472,1.0
validation,D,15,-1,77,271,271,0.1733099250053682,0.001371644344954196,1.0
validation,D,15,-1,78,271,268,0.22478550120360583,0.002725513697687936,0.988929889298893
validation,D,15,-1,79,271,271,0.39102147429491346,0.006131183910795927,1.0
validation,D,15,-1,80,271,271,0.2903033923137484,0.0025539987800501035,1.0
validation,D,15,-1,81,271,270,0.2144566904556583,0.0016726259695953234,0.996309963099631
validation,D,15,-1,82,271,271,0.34794828807464934,0.00372654427202237,1.0
validation,D,15,-1,83,271,270,0.20361118441758183,-0.0005405433783938407,0.996309963099631
validation,D,15,-1,84,271,271,0.32875140491296695,0.00274503270765219,1.0
validation,D,15,-1,85,271,269,0.12999950145903147,-5.8081677453132364e-05,0.992619926199262
validation,D,15,-1,86,271,271,0.21898768742538738,0.0028268144700338673,1.0
validation,D,15,-1,87,271,271,0.25847995172019744,0.002745335651047956,1.0
validation,D,15,-1,88,271,271,0.16037315559579002,0.0006182274451759125,1.0
validation,D,15,-1,89,271,271,-0.14345285936748023,0.000728795223485205,1.0
validation,D,15,-1,90,271,271,0.5030837882731645,0.0049872809961152235,1.0
validation,D,15,-1,91,271,271,0.14714042803792726,0.0008057506002019308,1.0
validation,D,15,-1,92,271,270,0.3431741953441826,0.003904926294315165,0.996309963099631
validation,D,15,-1,93,271,271,0.28048237854775077,0.002555767509380456,1.0
validation,D,15,-1,94,271,271,0.16655811446579052,0.0032388343094225556,1.0
validation,D,15,-1,95,271,271,0.4448055086466979,0.003990621270992787,1.0
validation,D,15,-1,96,271,271,0.11723408535914603,-0.00044989635225053167,1.0
validation,D,15,-1,97,271,271,0.14464909657315295,0.0012040302047260241,1.0
validation,D,15,-1,98,271,271,0.06779191159328961,-0.00043473119106467406,1.0
validation,D,15,1,0,259,259,-0.3306026369924737,-0.00222892712249643,1.0
validation,D,15,1,1,259,259,0.020025875089390802,0.00031002352481198335,1.0
validation,D,15,1,2,259,259,-0.15241786731859172,-0.0011311105103334735,1.0
validation,D,15,1,3,259,259,-0.17388402052414342,-0.010071434610768953,1.0
validation,D,15,1,4,259,258,-0.08785322727960028,-0.002588337955852018,0.9961389961389961
validation,D,15,1,5,259,258,0.02930361881127876,-0.0001146643911106222,0.9961389961389961
validation,D,15,1,6,259,259,-0.21215859545104912,0.00024720996364034517,1.0
validation,D,15,1,7,259,259,-0.21048343929548122,-0.00041452298360443305,1.0
validation,D,15,1,8,259,259,-0.2875574837113861,-0.004125399746072646,1.0
validation,D,15,1,9,259,259,0.21116920142109263,0.0026687848329063264,1.0
validation,D,15,1,10,259,259,-0.1639592829699979,-0.005797995311809169,1.0
validation,D,15,1,11,259,259,-0.10646809837433095,-0.00011567379699512944,1.0
validation,D,15,1,12,259,259,-0.185816235247725,-0.004250455332708148,1.0
validation,D,15,1,13,259,258,-0.30016764179790134,-0.0021911238921743996,0.9961389961389961
validation,D,15,1,14,259,259,0.22620676603730072,0.001030020744883989,1.0
validation,D,15,1,15,259,259,0.03862098864166928,-0.0027348795115715516,1.0
validation,D,15,1,16,259,259,-0.25927803754500456,-0.0012857692170298851,1.0
validation,D,15,1,17,259,259,-0.0073086440507484475,-0.0028896646828989914,1.0
validation,D,15,1,18,259,259,0.12719221785637497,0.0013797591395207278,1.0
validation,D,15,1,19,259,259,-0.009632661658068496,0.0018291841393046307,1.0
validation,D,15,1,20,259,259,-0.21000145475146784,-0.0034601312883706555,1.0
validation,D,15,1,21,259,259,-0.006768568029220298,0.0012506699759737188,1.0
validation,D,15,1,22,259,259,0.0064787885711488965,0.0005026305834420488,1.0
validation,D,15,1,23,259,259,-0.3796161936128431,-0.005109199264980596,1.0
validation,D,15,1,24,259,258,-0.0523142936169485,-0.0008895591957779861,0.9961389961389961
validation,D,15,1,25,259,259,0.1236365673145657,0.00022354363544673138,1.0
validation,D,15,1,26,259,259,-0.11844894072604698,-0.003555915782478354,1.0
validation,D,15,1,27,259,258,0.05208286865240289,-0.0006389386997437285,0.9961389961389961
validation,D,15,1,28,259,259,0.24067903546771113,0.0026000767836185643,1.0
validation,D,15,1,29,259,259,-0.1151036800658128,-0.004271997884756813,1.0
validation,D,15,1,30,259,259,-0.22622095467276124,-0.003590882104465573,1.0
validation,D,15,1,31,259,259,0.08920202778564988,0.0018393704026307873,1.0
validation,D,15,1,32,259,259,0.14577389709596472,0.001776492832050929,1.0
validation,D,15,1,33,259,259,-0.16069235487619626,-0.004212080260694872,1.0
validation,D,15,1,34,259,259,0.03207472228367218,-0.002568268479866793,1.0
validation,D,15,1,35,259,258,0.0037569949469777944,-0.0013530247045306684,0.9961389961389961
validation,D,15,1,36,259,259,0.06892228652134974,-0.0002980483010747827,1.0
validation,D,15,1,37,259,259,-0.06416081036787201,-0.0018366102040748445,1.0
validation,D,15,1,38,259,259,-0.27941032788549486,-0.006712321053208642,1.0
validation,D,15,1,39,259,259,-0.5193867163237694,-0.00696402978360324,1.0
validation,D,15,1,40,259,259,-0.22472969396041842,-0.0038249280585747154,1.0
validation,D,15,1,41,259,259,-0.48991019166959415,-0.006139687950314984,1.0
validation,D,15,1,42,259,259,-0.1527438651752288,-0.004536799966699888,1.0
validation,D,15,1,43,259,259,0.06724640437742829,-0.0012879448093597126,1.0
validation,D,15,1,44,259,259,0.04961427442839917,-0.0025237407798693145,1.0
validation,D,15,1,45,259,259,0.14962400197864734,0.0004852760456983617,1.0
validation,D,15,1,46,259,259,0.07949479491772349,-0.001968920685021587,1.0
validation,D,15,1,47,259,259,-0.15917537824297526,0.0006078068213799258,1.0
validation,D,15,1,48,259,259,-0.010714337503436536,0.0013204632998864293,1.0
validation,D,15,1,49,259,259,-0.2790157091192241,-0.0017084173541000317,1.0
validation,D,15,1,50,259,259,0.13615726431015202,0.002057374156467053,1.0
validation,D,15,1,51,259,259,-0.43732123579405074,-0.005916745431251703,1.0
validation,D,15,1,52,259,259,-0.12496977584437806,-0.003672588054299741,1.0
validation,D,15,1,53,259,258,0.16199273527233915,0.0007769355845517416,0.9961389961389961
validation,D,15,1,54,259,259,-0.2133662535057364,-0.002988875654830717,1.0
validation,D,15,1,55,259,259,-0.2900869729178344,-0.0036938183621547595,1.0
validation,D,15,1,56,259,259,-0.2853219926333263,-0.00475245953622854,1.0
validation,D,15,1,57,259,259,-0.008448881226711205,5.8534900800163275e-05,1.0
validation,D,15,1,58,259,259,-0.12287483417777904,-0.0019770106876802,1.0
validation,D,15,1,59,259,259,-0.11154537916010616,-0.0027511863276863235,1.0
validation,D,15,1,60,259,259,-0.2598679037912678,-0.0029579937328667177,1.0
validation,D,15,1,61,259,259,-0.40569018305768256,-0.005048215538618373,1.0
validation,D,15,1,62,259,259,-0.25513516121274227,-0.002072734191759653,1.0
validation,D,15,1,63,259,259,0.12444231539859399,-0.002558610932351064,1.0
validation,D,15,1,64,259,259,-0.29529947850979416,-0.006441897171359025,1.0
validation,D,15,1,65,259,259,0.0562504048982966,0.0001643389304787109,1.0
validation,D,15,1,66,259,259,-0.11206624869782232,-0.006285754454191176,1.0
validation,D,15,1,67,259,259,0.10562800374290932,-0.00045400704774427786,1.0
validation,D,15,1,68,259,259,-0.006122420252901039,0.0004527687665123921,1.0
validation,D,15,1,69,259,259,-0.18533460057773074,-0.0024407684405672978,1.0
validation,D,15,1,70,259,259,-0.1183961261680072,-0.003702116501728775,1.0
validation,D,15,1,71,259,259,-0.013884685621020482,0.0011443951000159771,1.0
validation,D,15,1,72,259,259,-0.1644831991969782,-0.00369568545381414,1.0
validation,D,15,1,73,259,259,-0.47037195065630916,-0.003344779007372146,1.0
validation,D,15,1,74,259,259,0.05051558205083762,-0.0012430335304648799,1.0
validation,D,15,1,75,259,259,0.17118349552629858,0.0008814443974519764,1.0
validation,D,15,1,76,259,259,-0.12126914540774617,-0.0023804334299768613,1.0
validation,D,15,1,77,259,259,-0.5649068869173628,-0.004239101674274316,1.0
validation,D,15,1,78,259,259,-0.03350119315783169,-0.0024405659356750683,1.0
validation,D,15,1,79,259,259,0.023149279242155908,-0.0011526541447326722,1.0
validation,D,15,1,80,259,259,0.1306348997328025,-0.001802124193788883,1.0
validation,D,15,1,81,259,259,-0.1320887217075863,-0.003620544816252764,1.0
validation,D,15,1,82,259,259,-0.18718691442815152,-0.0022253239662001216,1.0
validation,D,15,1,83,259,259,-0.3355687942997226,-0.002727830469612095,1.0
validation,D,15,1,84,259,259,0.04689186350145195,8.62162528508875e-05,1.0
validation,D,15,1,85,259,259,-0.26904917618435514,-0.0035709783465670995,1.0
validation,D,15,1,86,259,259,-0.04083454756888957,-0.002154960325400698,1.0
validation,D,15,1,87,259,259,0.010377388037719511,-0.00015030948040802418,1.0
validation,D,15,1,88,259,259,-0.14195666459644374,-0.0021903281340777078,1.0
validation,D,15,1,89,259,259,-0.22207601819536918,-0.003424888217439732,1.0
validation,D,15,1,90,259,259,0.0554156574797124,-0.002506055458887866,1.0
validation,D,15,1,91,259,259,0.10383241790661306,0.001631051139067942,1.0
validation,D,15,1,92,259,259,-0.0043899890199527196,-0.0007028346969935288,1.0
validation,D,15,1,93,259,259,-0.11011415632951226,0.0001932375411459604,1.0
validation,D,15,1,94,259,259,0.08643933681082601,0.001828156027995359,1.0
validation,D,15,1,95,259,259,-0.13529460410586125,-0.0023913400595753347,1.0
validation,D,15,1,96,259,259,-0.07095214913196674,-0.002006951714970134,1.0
validation,D,15,1,97,259,259,-0.16472127568430384,-0.002709276149699555,1.0
validation,D,15,1,98,259,259,-0.10163384077308164,-0.0035676181616904395,1.0
validation,D,30,-1,0,130,130,0.29053650165549527,0.009647406879912446,1.0
