arm,group,label,n,win_rate,gross_win_rate,gross_r_sum,net_r_sum,net_r_mean,gross_bp_mean,mean_net_r_month_bootstrap_95,net_bp_mean,net_bp_sum,profit_factor_r,profit_factor_bp,max_closed_drawdown_r,longest_net_loss_streak,risk_pct_median,risk_pct_p10,risk_pct_p90,cost_r_mean,holding_hours_median,holding_hours_p95,wait_minutes_median,dual_touch,optimistic_dual_touch_net_r_sum,break_even_roundtrip_cost_bp,min_trade_net_r,max_trade_net_r,control_net_r_mean,control_net_bp_mean,matched_n,excess_net_r_mean
direct,quarter,2025Q1,40,0.375,0.375,20.0,5.482271857597518,0.13705679643993796,53.263131580675555,"[-0.401815499787892, 0.9818793912649143]",33.26313158067556,1330.5252632270224,1.1561682122070596,1.4736417522688992,7.90100740021281,5.0,0.0073037895562472355,0.00326053611772532,0.016866545331413314,0.36294320356006204,3.875,72.18333333333327,0.0,0.0,5.482271857597518,53.263131580675555,-3.256809234507818,2.931517918975069,-0.3169432035600681,-20.865174623008887,40.0,0.45400000000000607
direct,quarter,2025Q2,42,0.38095238095238093,0.38095238095238093,22.0,-1.0850674657760098,-0.025834939661333566,70.93361688996897,"[-1.2396492881393741, 1.0131211905318935]",50.93361688996895,2139.211909378696,0.9743217711439666,2.0139761767047535,25.826774130162647,10.0,0.005152437283998393,0.002589368190874149,0.017477822529017428,0.5496444634708573,5.541666666666667,59.504166666666634,0.0,0.0,-1.0850674657760098,70.93361688996897,-6.449252808987873,2.94057273673257,-0.5372635110898997,-21.15837346301958,42.0,0.5114285714285661
direct,quarter,2025Q3,39,0.1794871794871795,0.1794871794871795,-11.0,-36.69195400399089,-0.9408193334356637,-16.168360663803256,"[-1.237603357733725, -0.466058336641862]",-36.16836066380325,-1410.5660658883266,0.30498673875368654,0.3099761224275895,38.941416291806796,11.0,0.0034214960055628,0.001889929855191156,0.005897549610383887,0.6587680513843817,1.5,40.50833333333333,0.0,0.0,-36.69195400399089,-16.168360663803256,-2.5235464733026003,2.6673594574227577,-0.67629311173845,-21.388126737000302,39.0,-0.26452622169721374
direct,quarter,2025Q4,51,0.23529411764705882,0.23529411764705882,-3.0,-22.738656578770915,-0.4458560113484493,-20.917051007220508,"[-0.7883719131662286, -0.1287307137349784]",-40.91705100722051,-2086.7696013682457,0.5690958306996281,0.5005510554431278,23.047118273857613,11.0,0.006560996111249692,0.0026485297329293046,0.016016126177433754,0.3870324819366846,4.166666666666667,45.5,0.0,0.0,-22.738656578770915,-20.917051007220508,-2.434521739130459,2.8736248889941396,-0.4544834623288436,-25.947942535539067,51.0,0.008627450980394302
direct,quarter,2026Q1,47,0.1702127659574468,0.1702127659574468,-14.999999999999996,-33.020402196611876,-0.7025617488640825,10.677769531497479,"[-1.2099704396313888, -0.06590293697685129]",-9.322230468502521,-438.1448320196185,0.4028413566145903,0.8790195197139627,33.02040219661188,8.0,0.007579482183097846,0.0026031834148259954,0.013388799707331634,0.3834128126938696,3.75,60.24166666666667,0.0,0.0,-33.020402196611876,10.677769531497479,-2.79972752043611,2.9403699432463144,-0.4123489829066344,-25.120885277488952,47.0,-0.2902127659574481
direct,quarter,2026Q2,43,0.13953488372093023,0.16279069767441862,-15.0,-49.77789037815494,-1.1576253576315103,-38.50819217098848,"[-1.28675279458554, -1.0381645351751256]",-58.50819217098847,-2515.8522633525045,0.22375354367770547,0.19688805186389632,49.77789037815494,10.0,0.004617362499779882,0.001251003487059253,0.012220006085323124,0.8087881483291848,2.25,24.86666666666666,0.0,0.0,-49.77789037815494,-38.50819217098848,-7.932751219512195,2.7073083542488363,-0.837625357631524,-23.273147086216323,43.0,-0.3199999999999863
direct,quarter,2026Q3,40,0.325,0.325,12.0,-15.454995178942106,-0.38637487947355265,2.059152915840495,"[-0.6768622618057466, 0.13762326213395237]",-17.940847084159508,-717.6338833663802,0.6718608451265615,0.6653631830361715,16.99255753790032,6.0,0.004159591196295022,0.0018095905596564096,0.009452604563641236,0.6863748794735527,5.166666666666667,71.54166666666667,0.0,0.0,-15.454995178942106,2.059152915840495,-4.2066300000000005,2.775396034150371,-0.7503442698357008,-24.669329115644782,40.0,0.36396939036214815
direct,wait,<=5m,520,0.23461538461538461,0.23846153846153847,-23.999999999999986,-289.36436170660664,-0.556469926358859,3.41962649096517,"[-0.7425636531422006, -0.3507624472590658]",-16.580373509034835,-8621.794224698115,0.5193295421726436,0.761033634015682,290.90192406556497,24.0,0.00554090151374382,0.0022398067533650084,0.015010292671370228,0.5103160802050127,3.7083333333333335,57.98333333333327,0.0,1.0,-285.36436170660664,3.41962649096517,-7.932751219512195,2.94057273673257,-0.5447819512978836,-25.44861521082238,520.0,-0.011687975060975297
direct,risk,0.2-0.5%,192,0.19791666666666666,0.19791666666666666,-40.0,-158.5060381357404,-0.8255522819569813,-7.142425107192866,"[-1.0626751932786809, -0.5770127262586777]",-27.142425107192867,-5211.345620581031,0.36335747392090195,0.37987645084885135,161.3695422842513,27.0,0.003392017317982954,0.002398632809763992,0.004662511606236349,0.617218948623648,1.6666666666666667,12.837499999999991,0.0,0.0,-158.5060381357404,-7.142425107192866,-1.9999770318021455,2.5988140442132623,-0.6325184605012791,-20.620338212283194,192.0,-0.19303382145570214
direct,risk,>1%,121,0.2727272727272727,0.2727272727272727,11.000000000000014,-5.852001735147686,-0.048363650703699884,26.54900444747055,"[-0.43661412830586976, 0.33649980990298445]",6.5490044474705496,792.4295381439365,0.9417818217727317,1.0518506157875092,18.290233780907766,13.0,0.01432453747308061,0.010659942115368052,0.02190415357675138,0.13927274161279085,15.333333333333334,98.75,0.0,0.0,-5.852001735147686,26.54900444747055,-1.199460914139258,2.94057273673257,-0.22742917167560125,-39.09815419670641,121.0,0.17906552097190137
direct,risk,0.5-1%,167,0.25149700598802394,0.25149700598802394,1.0,-47.890930490009595,-0.2867720388623329,-0.6984662128128161,"[-0.5216124132675533, -0.03737955519800023]",-20.698466212812818,-3456.6438575397406,0.703526206959258,0.6975720298942423,54.95058544395809,17.0,0.0069566260106893,0.005322286041065061,0.009345691868178123,0.2927600628144287,4.666666666666667,40.641666666666666,0.0,0.0,-47.890930490009595,-0.6984662128128161,-1.3969358914365988,2.7898561268034943,-0.3289146655101761,-22.636230062420527,167.0,0.04214262664784324
direct,risk,<=0.2%,40,0.225,0.275,4.0,-77.11539134570896,-1.927884783642724,1.3441428819680499,"[-2.6208361980734054, -1.2571925712611292]",-18.655857118031953,-746.2342847212781,0.15235608837496523,0.22528027541051884,77.56785923561753,7.0,0.0013960150241162437,0.0004934962483022823,0.0018557133064172368,2.027884783642724,0.375,4.429166666666661,0.0,1.0,-73.11539134570896,1.3441428819680499,-7.932751219512195,1.942486779661017,-1.9848847836426677,-19.076197366089044,40.0,0.05699999999994376
sixma,phase,all,356,0.2556179775280899,0.2556179775280899,8.000000000000016,-97.05014436481807,-0.27261276506971366,1.9420462578324094,"[-0.465703010734707, -0.06968883260187046]",-18.05795374216759,-6428.6315322116625,0.7181120544526681,0.8056492297563379,109.85210270779388,17.0,0.008653970415861943,0.0034583809262359556,0.018841168051177085,0.29508467518207326,7.833333333333333,82.70833333333333,10.0,0.0,-97.05014436481807,1.9420462578324094,-3.791333333333333,2.947008446155757,-0.36424640148791204,-33.61383900794691,356.0,0.09163363641819838
sixma,phase,early_closed,231,0.2554112554112554,0.2554112554112554,5.000000000000012,-61.38536928140945,-0.2657375293567509,8.224085849084148,"[-0.5178697137265617, 0.0009669599845687153]",-11.775914150915856,-2720.236168861563,0.7242848962835565,0.8739894837122115,69.71877530304992,17.0,0.008583087332829866,0.0034533339230168473,0.019814856583436978,0.2873825510017725,7.5,84.41666666666667,10.0,0.0,-61.38536928140945,8.224085849084148,-1.9738362989323845,2.947008446155757,-0.3682730857337723,-36.97364162285722,231.0,0.10253555637702144
sixma,phase,late,125,0.256,0.256,3.0000000000000036,-35.66477508340863,-0.28531820066726904,-9.667162906800806,"[-0.5958440759343666, 0.02778471931686126]",-29.6671629068008,-3708.3953633501,0.7068142830268959,0.6772528420957946,53.49195375174752,15.0,0.00871183839235475,0.0034874878438508426,0.017825783302026076,0.309318200667269,8.666666666666666,76.51666666666665,10.0,0.0,-35.66477508340863,-9.667162906800806,-3.791333333333333,2.9357487984306068,-0.3568050890015623,-27.40492377559264,125.0,0.07148688833429329
sixma,phase,cross_split,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sixma,phase,long,167,0.25748502994011974,0.25748502994011974,5.000000000000018,-42.354279457551144,-0.2536184398655757,7.620380720985875,"[-0.5577924389074239, 0.09019149432298308]",-12.379619279014129,-2067.3964195953595,0.7348613132730919,0.8702286236659619,53.49432230005449,21.0,0.009231754814281299,0.003937142484442793,0.02077706415063642,0.28355855962605486,7.666666666666667,68.52499999999996,10.0,0.0,-42.354279457551144,7.620380720985875,-3.791333333333333,2.9368047011952187,-0.3343815239198816,-31.251936586775567,167.0,0.08076308405430588
sixma,phase,short,189,0.25396825396825395,0.25396825396825395,3.0,-54.69586490726692,-0.2893961106204599,-3.0753180561709192,"[-0.4801441570279208, -0.09654174650701029]",-23.07531805617092,-4361.235112616304,0.7036135347285561,0.7456472190324217,63.506298833014235,14.0,0.008209894959844713,0.003433755827273636,0.017732848601577075,0.30526912649347576,8.25,97.63333333333333,15.0,0.0,-54.69586490726692,-3.0753180561709192,-2.685597911227186,2.947008446155757,-0.3906349441009338,-35.700810988558615,189.0,0.10123883348047391
sixma,year,2023,26,0.07692307692307693,0.07692307692307693,-18.0,-25.07974309752826,-0.964605503751087,-74.34140292450523,"[-1.288812475484478, -0.763578008370878]",-94.34140292450525,-2452.8764760371364,0.18453581299000085,0.24288473662753934,25.079743097528265,17.0,0.009576938485744396,0.00339333362817509,0.020174233861999277,0.27229781144339477,6.75,188.10416666666666,12.5,0.0,-25.07974309752826,-74.34140292450523,-1.7282827657379178,2.890490352757747,-0.5507593499049334,-68.99011076945143,26.0,-0.41384615384615364
sixma,year,2024,124,0.23387096774193547,0.23387096774193547,-7.999999999999988,-41.677092099778136,-0.33610558144982366,-3.831355576289374,"[-0.613033403625737, -0.047128884362411]",-23.831355576289383,-2955.0880914598833,0.6575761616988853,0.7561516723098765,51.79442145940682,12.0,0.008935390760930393,0.0037742292446574983,0.019413953791396734,0.27158945241756555,6.583333333333333,66.22500000000001,10.0,0.0,-41.677092099778136,-3.831355576289374,-1.9738362989323845,2.9181395020805416,-0.37029912983692015,-38.01338750102794,124.0,0.034193548387096484
sixma,year,2025,120,0.30833333333333335,0.30833333333333335,28.0,-7.472033407143705,-0.06226694505953088,29.746969107075525,"[-0.4213827648795604, 0.30528460870766866]",9.746969107075532,1169.636292849064,0.9305257967159151,1.1160349354004366,30.645885232579726,12.0,0.007951444535594075,0.00346116408992162,0.019029572648213634,0.2956002783928641,8.5,92.67916666666666,17.5,0.0,-7.472033407143705,29.746969107075525,-1.9084707327056791,2.947008446155757,-0.3103145577519639,-26.161322770440503,120.0,0.24804761269243306
sixma,year,2026,86,0.26744186046511625,0.26744186046511625,6.0000000000000036,-22.821275760367982,-0.2653636716321858,-5.4686425298105386,"[-0.6845689969145375, 0.1568104200901966]",-25.46864252981053,-2190.3032575637058,0.7291817986562319,0.7132779556582494,35.62323410334382,15.0,0.008756014718365322,0.0030412472151455454,0.017168372240302314,0.335131113492651,8.583333333333334,76.22916666666667,10.0,0.0,-22.821275760367982,-5.4686425298105386,-3.791333333333333,2.9357487984306068,-0.37438531165296124,-26.97401190980273,86.0,0.10902164002077541
sixma,month,2023-09,3,0.0,0.0,-3.0,-3.8036009473158083,-1.2678669824386029,-88.97523559799761,"[-1.2678669824386029, -1.2678669824386029]",-108.97523559799761,-326.92570679399284,0.0,0.0,3.8036009473158083,3.0,0.006092598367700889,0.005933612352445211,0.012983404843993858,0.2678669824386027,19.666666666666668,21.691666666666666,5.0,0.0,-3.8036009473158083,-88.97523559799761,-1.3393358538122226,-1.1359979274611398,-0.6812003157719334,-71.67699108658128,3.0,-0.5866666666666694
sixma,month,2023-10,6,0.16666666666666666,0.16666666666666666,-2.0,-4.069048478736949,-0.6781747464561582,34.579151904981735,"[-0.6781747464561584, -0.6781747464561584]",14.579151904981728,87.47491142989037,0.41532785759842616,1.1986161156528765,5.3803883512385635,4.0,0.006435694054993351,0.00339333362817509,0.016323689031818012,0.34484141312282496,7.0,169.20833333333334,30.0,0.0,-4.069048478736949,34.579151904981735,-1.6,2.890490352757747,-0.6915080797894899,-65.20160904768944,6.0,0.013333333333331754
sixma,month,2023-11,5,0.0,0.0,-5.0,-6.506898856560018,-1.3013797713120037,-151.9091554984968,"[-1.3013797713120034, -1.3013797713120034]",-171.90915549849677,-859.5457774924839,0.0,0.0,6.506898856560018,5.0,0.011724996066877429,0.0034491795159976206,0.030649675341694806,0.3013797713120035,81.0,303.99999999999994,5.0,0.0,-6.506898856560018,-151.9091554984968,-1.7282827657379178,-1.0509049308018639,-0.709379771312008,-126.23677479775405,5.0,-0.5919999999999956
sixma,month,2023-12,12,0.08333333333333333,0.08333333333333333,-8.0,-10.70019481491549,-0.8916829012429575,-92.82332526504582,"[-0.8916829012429575, -0.8916829012429575]",-112.82332526504582,-1353.87990318055,0.20651929743614728,0.16057859433980934,10.700194814915488,8.0,0.010979049973872595,0.006589304052705624,0.02046173568484912,0.2250162345762907,5.416666666666667,22.745833333333323,40.0,0.0,-10.70019481491549,-92.82332526504582,-1.7240988274707223,2.7849407155915387,-0.3816829012429574,-46.359864872590514,12.0,-0.51
sixma,month,2024-01,10,0.3,0.3,2.0,-0.13309300771431376,-0.013309300771431377,40.22359027419345,"[-0.013309300771431465, -0.013309300771431465]",20.223590274193455,202.23590274193455,0.9845587371201686,1.2194261421889776,4.889655870454837,4.0,0.011005124993357988,0.006008103193053095,0.01917157076256722,0.21330930077143143,13.416666666666666,142.18749999999986,40.0,0.0,-0.13309300771431376,40.22359027419345,-1.4336761805915834,2.89333418043202,-0.32530930077143105,-24.683882189980444,10.0,0.31199999999999967
sixma,month,2024-02,6,0.5,0.5,6.0,4.63325040641436,0.7722084010690601,63.973053544624506,"[0.7722084010690599, 0.7722084010690599]",43.97305354462452,263.8383212677471,2.2679552703260524,1.568672852575266,1.3540544718439493,1.0,0.00903378411576375,0.006119645526008388,0.018174174808551956,0.22779159893093992,3.25,50.645833333333336,5.0,0.0,4.63325040641436,63.973053544624506,-1.3540544718439493,2.811224653537561,-0.41445826559760873,-58.586537151895556,6.0,1.1866666666666688
sixma,month,2024-03,11,0.36363636363636365,0.36363636363636365,5.000000000000007,2.96677373739053,0.2697067033991391,90.1266319369989,"[0.2697067033991391, 0.2697067033991391]",70.12663193699888,771.3929513069877,1.3527826927085158,1.828869757564318,4.897796790071516,4.0,0.01292574398092409,0.006699534208456879,0.0174496724902303,0.18483875114631604,10.083333333333334,55.25,10.0,0.0,2.96677373739053,90.1266319369989,-1.3164467384142404,2.8891640866873067,-0.31938420569177056,-35.904012677304365,11.0,0.5890909090909097
sixma,month,2024-04,12,0.16666666666666666,0.16666666666666666,-4.0,-6.41053840652081,-0.5342115338767341,-94.33614162373505,"[-0.5342115338767343, -0.5342115338767343]",-114.33614162373505,-1372.0336994848205,0.4536445288000711,0.18659240939678787,10.61080211205089,9.0,0.01092251382980066,0.0057590990431123585,0.019982067657618195,0.20087820054340097,6.041666666666667,47.762499999999996,20.0,0.0,-6.41053840652081,-94.33614162373505,-1.3696666666666666,2.6723372995344072,-0.4308782005434019,-80.3119112755718,12.0,-0.10333333333333222
sixma,month,2024-05,11,0.2727272727272727,0.2727272727272727,1.0,-3.3699608756662007,-0.30636007960601824,80.69231973459978,"[-0.3063600796060182, -0.3063600796060182]",60.69231973459978,667.6155170805976,0.7134557496595826,2.0109511958923956,7.9857203775294225,5.0,0.005598926370222857,0.0027281099083857016,0.016949680684157004,0.39726917051510907,3.0,55.25,5.0,0.0,-3.3699608756662007,80.69231973459978,-1.9738362989323845,2.9181395020805416,-0.5681782614241936,-31.71404441659533,11.0,0.26181818181817534
sixma,month,2024-06,8,0.25,0.25,0.0,-2.488292781960497,-0.31103659774506215,43.37713277857719,"[-0.31103659774506204, -0.31103659774506204]",23.37713277857717,187.01706222861736,0.6976158034268469,1.2677106026833236,8.228911464817664,6.0,0.01470954966219159,0.0030220839321154925,0.016305854480604533,0.3110365977450619,21.25,126.0833333333333,5.0,0.0,-2.488292781960497,43.37713277857719,-1.8440789313904216,2.872711725010544,-0.41103659774506013,-30.840157756676227,8.0,0.09999999999999798
sixma,month,2024-07,12,0.25,0.25,5.773159728050814e-15,-2.616074317678572,-0.218006193139881,33.6916432184141,"[-0.218006193139881, -0.218006193139881]",13.691643218414093,164.29971862096912,0.7655554990584985,1.1526750811524944,6.214150306289134,5.0,0.009748127059109431,0.005563063499380348,0.015849117272266185,0.21800619313988148,9.125,36.86249999999999,35.0,0.0,-2.616074317678572,33.6916432184141,-1.4676587748966579,2.8998055727554237,0.07532714019345144,14.18512413105055,12.0,-0.29333333333333245
sixma,month,2024-08,9,0.0,0.0,-9.0,-11.313842413813706,-1.2570936015348562,-120.38953430623647,"[-1.257093601534856, -1.257093601534856]",-140.38953430623647,-1263.5058087561283,0.0,0.0,11.313842413813704,9.0,0.008278332631924724,0.0036614481831723183,0.02262825502836984,0.2570936015348561,5.5,38.566666666666656,20.0,0.0,-11.313842413813706,-120.38953430623647,-1.5742999554962245,-1.0864148821111832,-0.4082047126459675,-35.26939465637544,9.0,-0.8488888888888886
sixma,month,2024-09,10,0.4,0.4,6.0,2.94000400745204,0.294000400745204,22.058266915325976,"[0.29400040074520395, 0.29400040074520395]",2.0582669153259756,20.582669153259758,1.38439703630268,1.0304806093463774,4.9820310160037256,4.0,0.008321374561927811,0.00438278917006314,0.010393266706651624,0.30599959925479603,11.5,46.08333333333329,60.0,0.0,2.94000400745204,22.058266915325976,-1.4514217443249726,2.770769625246549,-0.41799959925479674,-30.98796882663956,10.0,0.7120000000000007
sixma,month,2024-10,14,0.14285714285714285,0.14285714285714285,-6.0,-11.253672632335286,-0.8038337594525204,-51.91961943761252,"[-0.8038337594525204, -0.8038337594525204]",-71.9196194376125,-1006.874672126575,0.32683982156759617,0.29017404656564666,12.490800559914948,9.0,0.006475325398349032,0.002814990963140037,0.016218192894417435,0.37526233088109195,3.875,21.466666666666665,5.0,0.0,-11.253672632335286,-51.91961943761252,-1.8496095842142266,2.7567256410256404,-0.5009766165953776,-55.394593629561115,14.0,-0.3028571428571428
sixma,month,2024-11,8,0.25,0.25,0.0,-2.647548727273186,-0.33094359090914827,-50.46848853235155,"[-0.33094359090914827, -0.33094359090914827]",-70.46848853235154,-563.7479082588123,0.6514188985778132,0.27743935347568227,6.229950052550963,5.0,0.006732984218821176,0.003387612926167037,0.017256991798408425,0.3309435909091482,2.8333333333333335,11.704166666666666,5.0,0.0,-2.647548727273186,-50.46848853235155,-1.5529236384053948,2.6489149283511715,-0.4709435909091488,-66.63534377472982,8.0,0.1400000000000005
sixma,month,2024-12,13,0.07692307692307693,0.07692307692307693,-9.0,-11.984097088072481,-0.9218536221594216,-58.91601117181998,"[-0.9218536221594218, -0.9218536221594218]",-78.91601117181997,-1025.9081452336598,0.19420403766116748,0.33509494308858945,14.872371727066605,12.0,0.010484776083869706,0.005043485354676797,0.018636770109380675,0.22954592985172947,6.416666666666667,37.56666666666663,5.0,0.0,-11.984097088072481,-58.91601117181998,-1.550782111284443,2.8882746389941256,-0.3249305452363457,-30.41148987001983,13.0,-0.5969230769230759
sixma,month,2025-01,10,0.3,0.3,2.0,-0.7352878058283296,-0.07352878058283296,-72.14318382890639,"[-0.07352878058283296, -0.07352878058283296]",-92.14318382890642,-921.4318382890642,0.9147269356481639,0.36680126250429623,2.9619401057435537,2.0,0.008187172888856526,0.0034385677225822345,0.026658807893867358,0.2735287805828329,5.75,98.99999999999989,12.5,0.0,-0.7352878058283296,-72.14318382890639,-1.5812619400771184,2.807887762762761,-0.2775287805828329,-45.89916732675374,10.0,0.20399999999999996
sixma,month,2025-02,9,0.6666666666666666,0.6666666666666666,15.0,12.898554644882811,1.4331727383203123,218.31379543288548,"[1.4331727383203126, 1.4331727383203126]",198.3137954328855,1784.8241588959695,4.23416485460186,6.05063724861156,1.6848258289703324,1.0,0.012636517316670816,0.005217633004198872,0.015301534009001343,0.23349392834635405,17.5,138.1,25.0,0.0,12.898554644882811,218.31379543288548,-1.6848258289703317,2.906050585698467,-0.07793837279079979,-0.26473520769271264,9.0,1.5111111111111122
sixma,month,2025-03,7,0.2857142857142857,0.2857142857142857,1.0,-0.505558923687021,-0.07222270338386015,111.04821332054813,"[-0.0722227033838602, -0.0722227033838602]",91.04821332054816,637.3374932438371,0.9189296735354223,2.132188872942214,5.118597688008073,4.0,0.00904634851805291,0.006336908285112942,0.022875744789184603,0.21507984624100304,9.666666666666666,156.3333333333332,40.0,0.0,-0.505558923687021,111.04821332054813,-1.3244655814865698,2.9368047011952187,-0.22079413195528855,-23.281694983018358,7.0,0.1485714285714284
sixma,month,2025-04,10,0.5,0.5,10.0,6.146400319204698,0.6146400319204698,184.92291677704293,"[0.6146400319204698, 0.6146400319204698]",164.92291677704293,1649.2291677704293,1.9440330315920604,3.9110531779960427,2.752686606283641,2.0,0.011373449263112503,0.0033697750844154896,0.022800860932542768,0.38535996807953027,7.791666666666667,84.79999999999995,22.5,0.0,6.146400319204698,184.92291677704293,-1.5549557054854652,2.947008446155757,-0.5373599680795257,-49.25953717099584,10.0,1.1519999999999955
sixma,month,2025-05,11,0.18181818181818182,0.18181818181818182,-3.0,-6.271936424709977,-0.5701760386099979,-54.69679797490358,"[-0.5701760386099978, -0.5701760386099978]",-74.69679797490359,-821.6647777239396,0.4486173962586915,0.25337049432964104,8.643563914749812,5.0,0.0067885030833314056,0.004741690417389197,0.017060840179858833,0.2974487658827252,4.583333333333333,15.5,10.0,0.0,-6.271936424709977,-54.69679797490358,-1.4217905059059532,2.7313622837788833,-0.2865396749736356,-21.060236728892956,11.0,-0.2836363636363623
sixma,month,2025-06,13,0.46153846153846156,0.46153846153846156,11.0,7.328543242801572,0.563734095600121,114.22013163631429,"[0.5637340956001211, 0.5637340956001211]",94.22013163631428,1224.8617112720856,1.7810416855036812,2.859097936274414,3.892558173319806,3.0,0.00749971380466669,0.004577062554718387,0.01614931909345024,0.28241975055372504,18.083333333333332,65.1333333333333,20.0,0.0,7.328543242801572,114.22013163631429,-1.577462571976972,2.8800064308681677,-0.32857359670757086,-24.434001517827443,13.0,0.8923076923076918
sixma,month,2025-07,6,0.0,0.0,-6.0,-8.68090606811367,-1.446817678018945,-58.541669268337124,"[-1.4468176780189446, -1.4468176780189446]",-78.54166926833712,-471.25001561002273,0.0,0.0,8.68090606811367,6.0,0.005256149173643801,0.002810630453484328,0.009495721153373007,0.4468176780189448,4.458333333333333,59.4375,12.5,0.0,-8.68090606811367,-58.541669268337124,-1.9084707327056791,-1.1932153245242245,-0.433484344685613,-18.187920753241652,6.0,-1.013333333333332
sixma,month,2025-08,10,0.3,0.3,2.0,-1.8802580543714977,-0.18802580543714978,16.672432389139697,"[-0.18802580543714978, -0.18802580543714978]",-3.327567610860309,-33.27567610860309,0.8074684284340558,0.9372670694683652,4.377343879587,3.0,0.005725225452341284,0.0033710465283467274,0.00822726688591277,0.3880258054371498,2.0,37.095833333333324,7.5,0.0,-1.8802580543714977,16.672432389139697,-1.7206765447667154,2.756391523913257,-0.3280258054371512,-18.093819221280764,10.0,0.14000000000000143
sixma,month,2025-09,6,0.3333333333333333,0.3333333333333333,2.0,-0.5039850647612121,-0.08399751079353535,-26.119513274959157,"[-0.08399751079353528, -0.08399751079353528]",-46.11951327495916,-276.71707964975496,0.9101750658169137,0.47786789862998363,4.483356912106739,3.0,0.0048876358115850504,0.002871932281725115,0.019626829135517783,0.41733084412686855,7.541666666666667,69.25,5.0,0.0,-0.5039850647612121,-26.119513274959157,-1.7436869009584666,2.682662929423601,-0.21161643130886465,-13.652664707697022,6.0,0.1276189205153293
sixma,month,2025-10,17,0.29411764705882354,0.29411764705882354,3.0,-1.67451172885922,-0.09850068993289529,26.02713983014678,"[-0.09850068993289529, -0.09850068993289529]",6.02713983014677,102.46137711249509,0.8921859803593769,1.074729932246601,7.011792299467512,5.0,0.007580357324110796,0.005015474211805984,0.018124357646092666,0.2749712781681894,11.0,53.349999999999966,25.0,0.0,-1.67451172885922,26.02713983014678,-1.7141570005858353,2.902633891688229,-0.30085363110936547,-21.14122425273663,17.0,0.20235294117647018
sixma,month,2025-11,10,0.1,0.1,-6.0,-7.869966021062537,-0.7869966021062538,-109.24484398569234,"[-0.7869966021062538, -0.7869966021062538]",-129.24484398569237,-1292.4484398569236,0.2505224383071242,0.09927006676207516,9.317862325491287,8.0,0.011580969324025785,0.005578669385795587,0.02073806926501714,0.18699660210625374,6.625,26.020833333333318,12.5,0.0,-7.869966021062537,-109.24484398569234,-1.3573415734745948,2.630636563071298,-0.44699660210625447,-45.343321893318596,10.0,-0.3399999999999993
sixma,month,2025-12,11,0.18181818181818182,0.18181818181818182,-3.0,-5.723121522639324,-0.5202837747853931,-17.480889837040472,"[-0.5202837747853931, -0.5202837747853931]",-37.48088983704047,-412.2897882074452,0.49556956945069003,0.6054637827360906,7.762564696865361,6.0,0.00858957249187167,0.00535217344641172,0.017499241805536365,0.2475565020581203,13.416666666666666,72.04166666666667,5.0,0.0,-5.723121522639324,-17.480889837040472,-1.4986758658008776,2.855429218573046,-0.2439201384217559,-26.208804160661305,11.0,-0.27636363636363726
sixma,month,2026-01,12,0.16666666666666666,0.16666666666666666,-4.0,-7.650002552224919,-0.6375002126854099,-29.111033243549375,"[-0.63750021268541, -0.63750021268541]",-49.11103324354938,-589.3323989225926,0.4172301300864684,0.4155403102437878,10.393091431319966,6.0,0.008292492225287322,0.004186304163496357,0.010264262996151822,0.30416687935207665,10.166666666666666,46.383333333333326,55.0,0.0,-7.650002552224919,-29.111033243549375,-1.7753216812318313,2.743088879095048,-0.30750021268541144,-18.52956139360723,12.0,-0.32999999999999846
sixma,month,2026-02,12,0.4166666666666667,0.4166666666666667,8.000000000000004,5.888031678550062,0.4906693065458385,102.77590966891013,"[0.49066930654583846, 0.49066930654583846]",82.77590966891012,993.3109160269214,1.725112056824085,1.8783310184027335,2.359248281814724,2.0,0.013586404070638127,0.008786902692499413,0.023774121190157652,0.17599736012082853,5.916666666666667,46.499999999999964,5.0,0.0,5.888031678550062,102.77590966891013,-1.2295726699608134,2.9357487984306068,-0.1459973601208285,-27.03150284323439,12.0,0.636666666666667
sixma,month,2026-03,10,0.1,0.1,-6.0,-8.383789582844381,-0.8383789582844381,-68.71170530885503,"[-0.8383789582844383, -0.8383789582844383]",-88.71170530885503,-887.1170530885503,0.2518248255839778,0.26315062555610996,8.383789582844381,5.0,0.011252713128591428,0.007299520929585966,0.014170586912782664,0.23837895828443822,4.0,48.17083333333331,32.5,0.0,-8.383789582844381,-68.71170530885503,-1.8002798594847638,2.821861004784689,-0.32237895828443863,-29.564138780663793,10.0,-0.5159999999999995
sixma,month,2026-04,6,0.3333333333333333,0.3333333333333333,2.0,0.0810550251139428,0.013509170852323801,8.31737138058947,"[0.013509170852323763, 0.013509170852323763]",-11.682628619410528,-70.09577171646316,1.0152285416007198,0.8380835036106526,5.3225730499440065,4.0,0.006713622068415224,0.004257751681845613,0.01338790310922322,0.3198241624810096,16.041666666666668,126.83333333333333,15.0,0.0,0.0810550251139428,8.31737138058947,-1.6487763272411122,2.7110193427230045,-0.41982416248100934,-40.332461184702645,6.0,0.4333333333333331
