fold,variant,side,seed,total,matched,sum_net_r_difference,sum_net_return_difference,mean_excess_net_r,mean_excess_net_return,match_rate
development,B12,-1,45,794,794,93.98805158327336,-0.8116497956233986,0.11837286093611255,-0.0010222289617423156,1.0
development,B12,-1,46,794,791,92.00889835979771,0.25588762532823583,0.11631971979746866,0.0003234988942202729,0.9962216624685138
development,B12,-1,47,794,789,57.449938308435215,0.1181386417826546,0.0728136100233653,0.00014973211886268008,0.9937027707808564
development,B12,-1,48,794,793,78.3256482989738,-1.4162145284331393,0.09877130933035788,-0.0017858947395121556,0.9987405541561712
development,B12,-1,49,794,793,108.65065823136406,0.5829712506172049,0.13701217935859275,0.000735146595986387,0.9987405541561712
development,B12,-1,50,794,793,87.93350351954723,-0.23508310801240376,0.11088714189098012,-0.00029644780329433006,0.9987405541561712
development,B12,-1,51,794,794,93.83925298131837,1.1109664583460217,0.1181854571553128,0.0013992020885970047,1.0
development,B12,-1,52,794,793,77.24930393630234,0.014213659163654677,0.09741400244174318,1.792390815088862e-05,0.9987405541561712
development,B12,-1,53,794,794,93.77779198399942,-0.42692590458275415,0.11810805035768189,-0.0005376900561495644,1.0
development,B12,-1,54,794,792,31.702911635308954,-2.025932584867973,0.0400289288324608,-0.002557995687964612,0.9974811083123426
development,B12,-1,55,794,792,82.3980911516029,0.042565495906179474,0.1040379938782865,5.374431301285287e-05,0.9974811083123426
development,B12,-1,56,794,792,28.368688182505956,-1.0408903200069426,0.035819050735487315,-0.0013142554545542205,0.9974811083123426
development,B12,-1,57,794,792,66.18706828425174,-0.23783017240023369,0.08356953066193401,-0.0003002906217174668,0.9974811083123426
development,B12,-1,58,794,792,49.63153244988387,-1.035565055362917,0.06266607632561094,-0.0013075316355592387,0.9974811083123426
development,B12,-1,59,794,794,112.00559510909035,0.3278081722993179,0.14106498124570574,0.0004128566401754634,1.0
development,B12,-1,60,794,793,42.261284268104795,-0.6779009927734088,0.05329291837087616,-0.0008548562330055596,0.9987405541561712
development,B12,-1,61,794,792,130.19755747672133,0.43502629252002833,0.16439085539990067,0.0005492756218687226,0.9974811083123426
development,B12,-1,62,794,792,10.254344504192662,-1.2307802538005232,0.012947404677010938,-0.0015540154719703577,0.9974811083123426
development,B12,-1,63,794,790,61.931292103300336,-0.6153314947511972,0.07839404063708903,-0.0007789006262673382,0.9949622166246851
development,B12,-1,64,794,791,134.90290982350118,0.36396879350213573,0.17054729434070945,0.00046013753919359765,0.9962216624685138
development,B12,-1,65,794,791,124.17227234189784,0.7376136254335557,0.15698138096320838,0.0009325077439109427,0.9962216624685138
development,B12,-1,66,794,793,144.96079876915454,1.755632476503238,0.18280050286148114,0.002213912328503453,0.9987405541561712
development,B12,-1,67,794,793,-11.62322246697805,-2.1556844568426183,-0.01465727927739981,-0.0027183914966489513,0.9987405541561712
development,B12,-1,68,794,793,-13.450760805279723,-2.790890757846974,-0.01696186734587607,-0.0035194082696683154,0.9987405541561712
development,B12,-1,69,794,790,89.27323594373424,0.20891445611054693,0.11300409613130916,0.0002644486786209455,0.9949622166246851
development,B12,-1,70,794,790,61.694809883975246,-1.0204297772890343,0.07809469605566487,-0.0012916832623911826,0.9949622166246851
development,B12,-1,71,794,791,102.64074937973122,-0.5586042208755796,0.1297607451071191,-0.0007062000263913775,0.9962216624685138
development,B12,-1,72,794,793,146.64239429939406,-0.22668398059541142,0.18492105207994206,-0.0002858562176486903,0.9987405541561712
development,B12,-1,73,794,790,8.803895838662095,-1.0107698083995469,0.011144171947673538,-0.0012794554536703126,0.9949622166246851
development,B12,-1,74,794,793,23.873552418458882,-1.8359918780926405,0.03010536244446265,-0.002315248269978109,0.9987405541561712
development,B12,-1,75,794,791,134.17652818614846,1.7365457246463456,0.16962898632888554,0.002195380182865165,0.9962216624685138
development,B12,-1,76,794,793,104.0260797858458,-0.5618029225563618,0.13118042848152056,-0.0007084526135641384,0.9987405541561712
development,B12,-1,77,794,794,147.9102128692625,1.1871602877110339,0.18628490285801322,0.0014951640903161636,1.0
development,B12,-1,78,794,794,132.80414370771442,2.20313017452913,0.16725962683591236,0.002774723141724345,1.0
development,B12,-1,79,794,794,79.03903775790327,1.0279590291266596,0.09954538760441219,0.0012946587268597729,1.0
development,B12,-1,80,794,793,62.70287128014366,-1.263021340826713,0.07907045558656199,-0.001592712914031164,0.9987405541561712
development,B12,-1,81,794,794,107.73190392915578,0.0018146422680291874,0.1356824986513297,2.2854436625052737e-06,1.0
development,B12,-1,82,794,792,87.18555502831722,1.155875724549429,0.11008277150040054,0.0014594390461482691,0.9974811083123426
development,B12,-1,83,794,794,76.94461909171595,0.2780438797984749,0.09690758072004528,0.0003501812088142001,1.0
development,B12,-1,84,794,792,147.02042566310922,2.5538957614000584,0.18563185058473386,0.0032246158603536092,0.9974811083123426
development,B12,-1,85,794,790,108.83045061720951,0.6530268774328039,0.1377600640724171,0.000826616300547853,0.9949622166246851
development,B12,-1,86,794,793,24.55179381509908,-0.3423349137592603,0.030960647938334276,-0.00043169598204194235,0.9987405541561712
development,B12,-1,87,794,794,83.56778635400099,1.0185267568670102,0.10524910120151258,0.0012827792907644964,1.0
development,B12,-1,88,794,794,80.07191869090178,-1.1110782956712322,0.10084624520264708,-0.001399342941651426,1.0
development,B12,-1,89,794,793,126.97147905418751,0.8824477437445034,0.1601153582020019,0.0011127966503713788,0.9987405541561712
development,B12,-1,90,794,793,75.25258632129764,-0.8401234805059622,0.09489607354514204,-0.0010594243133744794,0.9987405541561712
development,B12,-1,91,794,794,59.55077073186459,-2.135716003215144,0.07500097069504356,-0.0026898186438477885,1.0
development,B12,-1,92,794,794,124.01519736633468,0.6072906645409434,0.15619042489462806,0.0007648497034520698,1.0
development,B12,-1,93,794,791,-30.408781925435203,-2.009747802183381,-0.038443466403837175,-0.0025407683971977,0.9962216624685138
development,B12,-1,94,794,794,5.895957761054511,-0.613730463099237,0.007425639497549762,-0.0007729602809814067,1.0
development,B12,-1,95,794,792,131.59321060231312,0.9153456824678674,0.16615304368978928,0.001155739498065489,0.9974811083123426
development,B12,-1,96,794,792,64.39740252199508,-1.7890817795931202,0.0813098516691857,-0.0022589416409004043,0.9974811083123426
development,B12,-1,97,794,792,71.39805977009088,-1.6618562425619596,0.09014906536627637,-0.0020983033365681307,0.9974811083123426
development,B12,-1,98,794,792,75.4914203532292,-1.2439127016337448,0.09531744994094596,-0.0015705968454971526,0.9974811083123426
development,B12,1,0,304,302,-5.880730857988461,0.6294014246437516,-0.01947261873506113,0.0020841106776283164,0.993421052631579
development,B12,1,1,304,299,66.8811749918528,5.34406862674574,0.22368285950452443,0.01787313921988542,0.9835526315789473
development,B12,1,2,304,300,87.17528228110874,5.981410896089273,0.29058427427036243,0.01993803632029758,0.9868421052631579
development,B12,1,3,304,302,75.69305952978877,3.830385286070439,0.25063926996618796,0.012683394986988209,0.993421052631579
development,B12,1,4,304,301,66.56513651213122,3.9080753477252026,0.2211466329306685,0.012983639028987384,0.9901315789473685
development,B12,1,5,304,299,67.78270793787723,3.988375155004926,0.2266980198591212,0.013339047341153598,0.9835526315789473
development,B12,1,6,304,299,97.86033632603406,5.170376530780606,0.3272920947358999,0.017292229199935137,0.9835526315789473
development,B12,1,7,304,300,27.119121649654666,3.648458950753006,0.09039707216551555,0.012161529835843354,0.9868421052631579
development,B12,1,8,304,299,86.97048724751404,6.645547960365127,0.29087119480773926,0.022225912910920156,0.9835526315789473
development,B12,1,9,304,302,72.57247368335206,4.588587951587855,0.24030620424951013,0.015193999839694885,0.993421052631579
development,B12,1,10,304,302,43.49121803797818,3.726739053533164,0.14401065575489463,0.012340195541500542,0.993421052631579
development,B12,1,11,304,304,14.958909949631899,2.8448550911658135,0.04920694062378914,0.009358075957782281,1.0
development,B12,1,12,304,302,33.11554417449114,2.2751459781971266,0.10965411978308325,0.007533595954295121,0.993421052631579
development,B12,1,13,304,300,51.85457464617853,5.09148915101697,0.17284858215392843,0.0169716305033899,0.9868421052631579
development,B12,1,14,304,302,18.425522985320786,3.513505098670162,0.061011665514307235,0.011634122843278683,0.993421052631579
development,B12,1,15,304,302,16.109185525276935,3.7961596214482167,0.05334167392475806,0.012570064971682837,0.993421052631579
development,B12,1,16,304,298,73.54692496224081,4.287592204436192,0.24680176161825776,0.014387893303477154,0.9802631578947368
development,B12,1,17,304,302,72.94642215708039,4.87469192271144,0.24154444422874302,0.01614136398248821,0.993421052631579
development,B12,1,18,304,301,139.67436162951398,6.733739402427737,0.4640344240183189,0.02237122725059049,0.9901315789473685
development,B12,1,19,304,302,135.43227055903077,6.292267528175403,0.4484512270166582,0.020835322940978156,0.993421052631579
development,B12,1,20,304,298,33.51031436258268,2.4626367157211595,0.11245071933752578,0.00826388159637973,0.9802631578947368
development,B12,1,21,304,301,69.20298747746186,3.4682845717401793,0.22991025740020551,0.0115225401054491,0.9901315789473685
development,B12,1,22,304,299,2.714695629296819,3.785208031026198,0.009079249596310431,0.012659558632194642,0.9835526315789473
development,B12,1,23,304,301,77.03455869169909,3.4346152727584003,0.2559287664176049,0.011410681969297011,0.9901315789473685
development,B12,1,24,304,302,-7.916541734855759,2.4216569678690227,-0.026213714353827015,0.008018731681685506,0.993421052631579
development,B12,1,25,304,300,-29.566229466489407,2.345676755245142,-0.09855409822163136,0.007818922517483807,0.9868421052631579
development,B12,1,26,304,300,42.266862670570006,3.573196758246584,0.14088954223523337,0.011910655860821946,0.9868421052631579
development,B12,1,27,304,300,18.435519082273903,3.1460211995582723,0.061451730274246344,0.010486737331860908,0.9868421052631579
development,B12,1,28,304,301,40.68974913471951,2.3870013705398296,0.13518189081302165,0.007930237111428005,0.9901315789473685
development,B12,1,29,304,303,64.92948842147936,3.706081871820321,0.21428874066494838,0.012231293306337694,0.9967105263157895
development,B12,1,30,304,304,38.35780273688252,3.575619182679567,0.12617698268711355,0.011761905206182787,1.0
development,B12,1,31,304,302,-86.27901649446903,1.818800932144873,-0.28569210759757957,0.006022519642863818,0.993421052631579
development,B12,1,32,304,303,74.73912298412445,3.4558380394187678,0.24666377222483316,0.011405406070689003,0.9967105263157895
development,B12,1,33,304,301,15.233615865000356,1.7113218889040287,0.05061001948505102,0.005685454780412056,0.9901315789473685
development,B12,1,34,304,302,60.808292600575456,5.052165976703325,0.2013519622535611,0.016729026412924917,0.993421052631579
development,B12,1,35,304,302,3.6624921839922964,3.321743210313353,0.012127457562888399,0.010999149703024349,0.993421052631579
development,B12,1,36,304,300,17.07893304761909,2.644988227839607,0.05692977682539696,0.008816627426132023,0.9868421052631579
development,B12,1,37,304,304,66.22341865724712,3.9620655729076892,0.2178401929514708,0.013033110437196346,1.0
development,B12,1,38,304,302,78.53214882906524,5.596504407431324,0.26004022791081205,0.018531471547785842,0.993421052631579
development,B12,1,39,304,302,107.65932839147789,5.6874262480589755,0.35648784235588704,0.018832537245228397,0.993421052631579
development,B12,1,40,304,302,16.92065623897232,3.639241389062213,0.0560286630429547,0.012050468175702692,0.993421052631579
development,B12,1,41,304,302,70.37376947629534,4.04526159629979,0.23302572674269978,0.013394905948012549,0.993421052631579
development,B12,1,42,304,301,35.514874222931034,4.1921731268366385,0.11798961535857487,0.013927485471218068,0.9901315789473685
development,B12,1,43,304,302,-10.417448082210697,0.8126588676870208,-0.03449486119937317,0.002690923402937155,0.993421052631579
development,B12,1,44,304,302,61.55317282151759,5.189982761922379,0.20381845305138274,0.017185373383848936,0.993421052631579
development,B12,1,45,304,303,30.92062297965175,3.362847916181046,0.10204826065891666,0.011098507974194871,0.9967105263157895
development,B12,1,46,304,303,123.62627077159185,6.476832004268825,0.40800749429568267,0.021375683182405365,0.9967105263157895
development,B12,1,47,304,302,39.9624720703401,3.524750776628512,0.1323260664580798,0.01167136018751163,0.993421052631579
development,B12,1,48,304,299,73.22789703125984,4.033023952002454,0.24490935461959815,0.013488374421412888,0.9835526315789473
development,B12,1,49,304,300,-4.341485899211301,2.357202630810685,-0.014471619664037668,0.007857342102702284,0.9868421052631579
development,B12,1,50,304,302,-30.93739724630132,2.464430288675099,-0.10244171273609709,0.008160365194288408,0.993421052631579
development,B12,1,51,304,299,42.10730958120147,4.784420798784045,0.14082712234515543,0.016001407353792792,0.9835526315789473
development,B12,1,52,304,299,44.49684712992568,2.816136098934652,0.14881888672215948,0.009418515381052348,0.9835526315789473
development,B12,1,53,304,303,69.6636033865496,2.999640419556362,0.22991288246386005,0.009899803364872482,0.9967105263157895
development,B12,1,54,304,303,73.28398959447827,4.848004655907697,0.241861351796958,0.016000015366032003,0.9967105263157895
development,B12,1,55,304,301,15.181625382487958,0.8386732064275052,0.0504372936295281,0.0027862897223505157,0.9901315789473685
development,B12,1,56,304,302,110.198286342105,5.961265960235576,0.3648949878877649,0.0197392912590582,0.993421052631579
development,B12,1,57,304,303,9.487802580364768,2.4856228188686815,0.031312879803184056,0.008203375639830632,0.9967105263157895
development,B12,1,58,304,303,13.542120241356638,4.295070267047468,0.044693466143091214,0.014175149396196263,0.9967105263157895
development,B12,1,59,304,304,10.135297311332138,4.47560863376402,0.03333979378727677,0.014722396821592171,1.0
development,B12,1,60,304,302,92.76722671488776,5.4098117223959665,0.3071762474002906,0.017913283848993267,0.993421052631579
development,B12,1,61,304,302,18.01327189476857,1.1597394161942547,0.059646595678041626,0.003840196742365082,0.993421052631579
development,B12,1,62,304,300,71.0801844817554,4.551316798849685,0.23693394827251799,0.015171055996165616,0.9868421052631579
development,B12,1,63,304,301,-43.73545572869297,1.333701253665231,-0.145300517371073,0.004430901174967545,0.9901315789473685
development,B12,1,64,304,302,2.8895361444065912,3.084330956855136,0.009568000478167521,0.010213016413427603,0.993421052631579
development,B12,1,65,304,299,-0.42859266551909925,1.3739573025043805,-0.0014334202860170544,0.004595174924763815,0.9835526315789473
development,B12,1,66,304,301,-17.510635633417873,2.1001988153243794,-0.05817486921401287,0.00697740470207435,0.9901315789473685
development,B12,1,67,304,298,-32.21668174549357,0.29503349691941383,-0.10810967028689117,0.0009900452916758854,0.9802631578947368
development,B12,1,68,304,301,70.70370513577116,4.737649764909053,0.2348960303513992,0.015739700215644692,0.9901315789473685
development,B12,1,69,304,301,22.507395280890105,2.2233033094016217,0.07477539960428606,0.007386389732231301,0.9901315789473685
development,B12,1,70,304,303,9.422940245548968,2.5101511781829844,0.031098812691580754,0.008284327320735922,0.9967105263157895
development,B12,1,71,304,299,-0.08609358425842495,1.5428574764474414,-0.00028793840889105335,0.005160058449656995,0.9835526315789473
development,B12,1,72,304,302,-54.343233145801555,-0.2532266068669753,-0.17994448061523693,-0.0008384986982350176,0.993421052631579
development,B12,1,73,304,303,-8.954489885546279,2.752754787787506,-0.02955277189949267,0.009084999299628731,0.9967105263157895
development,B12,1,74,304,299,45.00770402059655,2.967945911656224,0.15052743819597508,0.009926240507211453,0.9835526315789473
development,B12,1,75,304,300,48.27005598355737,3.278955166989221,0.1609001866118579,0.010929850556630736,0.9868421052631579
development,B12,1,76,304,299,-22.038518839488685,1.527155170996804,-0.07370742086785513,0.005107542377915733,0.9835526315789473
development,B12,1,77,304,301,39.16861490100622,3.535547880553928,0.13012828870766185,0.01174600624768747,0.9901315789473685
development,B12,1,78,304,302,-2.3624134889617725,0.8406700938909795,-0.007822561221727723,0.0027836758075860247,0.993421052631579
development,B12,1,79,304,301,16.823112642213754,1.606888027379064,0.05589073967512875,0.005338498429830777,0.9901315789473685
development,B12,1,80,304,303,68.61544557304752,4.89746372006739,0.2264536157526321,0.016163246600882475,0.9967105263157895
development,B12,1,81,304,301,86.59453454724438,4.122932442358739,0.28768948354566237,0.01369744997461375,0.9901315789473685
development,B12,1,82,304,300,34.11787486727379,2.3500426207492278,0.1137262495575793,0.007833475402497425,0.9868421052631579
development,B12,1,83,304,303,60.4951650352874,5.065189854006722,0.19965401001745017,0.016716798198041987,0.9967105263157895
development,B12,1,84,304,300,16.227137762674392,3.373205186571966,0.05409045920891464,0.01124401728857322,0.9868421052631579
development,B12,1,85,304,302,19.544688787408305,3.8985175292925973,0.0647175125410871,0.012908998441366216,0.993421052631579
development,B12,1,86,304,303,27.98497905546327,2.8751277696886772,0.09235966684971376,0.009488870527025338,0.9967105263157895
development,B12,1,87,304,298,34.786183924754,2.860568724300588,0.11673216082132215,0.009599223907048954,0.9802631578947368
development,B12,1,88,304,298,37.949489667683,4.43327915816665,0.1273472807640369,0.014876775698545806,0.9802631578947368
development,B12,1,89,304,299,19.63537212224532,1.7860892743954286,0.06567014087707465,0.0059735427237305305,0.9835526315789473
development,B12,1,90,304,300,-47.36841337626228,1.5840424817551124,-0.15789471125420762,0.0052801416058503746,0.9868421052631579
development,B12,1,91,304,301,123.77339661925413,4.706875688575682,0.4112072977383858,0.01563746075938765,0.9901315789473685
development,B12,1,92,304,301,-73.32974996742914,2.526824451191964,-0.24362043178547887,0.008394765618577955,0.9901315789473685
development,B12,1,93,304,302,61.74964500602081,4.2458613102117395,0.2044690231987444,0.01405914341129715,0.993421052631579
development,B12,1,94,304,302,58.24225466768138,5.061090978511562,0.19285514790622973,0.016758579399044907,0.993421052631579
development,B12,1,95,304,300,52.767075636455765,4.447613076336851,0.1758902521215192,0.014825376921122837,0.9868421052631579
development,B12,1,96,304,301,126.72608247995103,5.967599949049062,0.42101688531545195,0.01982591345199024,0.9901315789473685
development,B12,1,97,304,303,-25.74740593245963,1.875473555453928,-0.08497493707082386,0.006189681701168079,0.9967105263157895
development,B12,1,98,304,301,107.59812631998382,5.402786193585103,0.35746885820592633,0.01794945579264154,0.9901315789473685
development,C24,-1,0,794,792,101.90807055621465,0.462927040985762,0.12867180625784677,0.0005845038396284874,0.9974811083123426
development,C24,-1,1,794,791,66.21673378909286,-0.11161206540102006,0.08371268494196316,-0.0001411024847041973,0.9962216624685138
development,C24,-1,2,794,793,34.696770878322646,-1.1510179211274867,0.043753809430419476,-0.001451472788307045,0.9987405541561712
development,C24,-1,3,794,792,11.02656001258001,-1.3535592634089246,0.013922424258308093,-0.0017090394740011674,0.9974811083123426
development,C24,-1,4,794,789,113.23773440066265,-0.390929871197225,0.14352057591972453,-0.0004954751219229721,0.9937027707808564
development,C24,-1,5,794,794,47.54917156415797,-0.11907962198868335,0.0598856065039773,-0.00014997433499834177,1.0
development,C24,-1,6,794,794,122.67816290242759,1.4164822280429967,0.15450650239600452,0.0017839826549659909,1.0
development,C24,-1,7,794,792,8.36309774977989,-1.3844306447711412,0.01055946685578269,-0.0017480184908726531,0.9974811083123426
development,C24,-1,8,794,793,43.3073028633409,-1.6143193964166547,0.0546119834342256,-0.0020357117230979252,0.9987405541561712
development,C24,-1,9,794,793,25.0497701973039,-1.374519701621771,0.031588613111354226,-0.0017333161432809218,0.9987405541561712
development,C24,-1,10,794,789,102.56876161241368,1.456496887640995,0.12999843043398437,0.0018460036598745182,0.9937027707808564
development,C24,-1,11,794,793,138.20758520894958,0.7418700209557059,0.17428447062919242,0.0009355233555557451,0.9987405541561712
development,C24,-1,12,794,791,18.544914509670647,-0.9430247781473667,0.023444898242314344,-0.0011921931455718922,0.9962216624685138
development,C24,-1,13,794,793,117.88888526855504,1.3658002120011243,0.14866189819489917,0.0017223205699888075,0.9987405541561712
development,C24,-1,14,794,793,126.68104878244324,1.9793539463537402,0.15974911574078593,0.002496032719235486,0.9987405541561712
development,C24,-1,15,794,793,1.8861703608549947,-1.596551794911503,0.002378525045214369,-0.002013306172650067,0.9987405541561712
development,C24,-1,16,794,793,148.2235622595595,0.5131382260272834,0.18691495871318978,0.0006470847743093107,0.9987405541561712
development,C24,-1,17,794,792,117.16001898276943,1.4698505290718529,0.14792931689743616,0.0018558718801412284,0.9974811083123426
development,C24,-1,18,794,794,63.031022273012105,-0.3320389428380306,0.07938415903402028,-0.000418185066546638,1.0
development,C24,-1,19,794,792,19.0827692421918,-1.5729451378816455,0.024094405608828032,-0.0019860418407596533,0.9974811083123426
development,C24,-1,20,794,792,56.43136947855721,-0.6461177650843986,0.07125172913959243,-0.0008158052589449477,0.9974811083123426
development,C24,-1,21,794,793,6.568445023068961,-2.1239888877141166,0.00828303281597599,-0.002678422304809731,0.9987405541561712
development,C24,-1,22,794,790,129.98048573494196,0.9475403047795395,0.16453226042397717,0.0011994181073158728,0.9949622166246851
development,C24,-1,23,794,793,126.98662074109903,1.6804420907345405,0.16013445238474028,0.0021190946919729388,0.9987405541561712
development,C24,-1,24,794,791,62.36039210022007,-1.0917728997228275,0.078837410999014,-0.001380243868170452,0.9962216624685138
development,C24,-1,25,794,791,-57.3031167381189,-4.003107804403586,-0.07244388968156625,-0.00506081896890466,0.9962216624685138
development,C24,-1,26,794,790,83.46169058750685,-0.6332679082182068,0.10564770960443905,-0.0008016049471116541,0.9949622166246851
development,C24,-1,27,794,792,136.12638286081005,2.41641684093841,0.17187674603637634,0.0030510313648212245,0.9974811083123426
development,C24,-1,28,794,791,89.87248659165773,1.605833666966383,0.11361881996416907,0.002030131058111736,0.9962216624685138
development,C24,-1,29,794,794,122.83283695394273,1.1179409587947642,0.15470130598733342,0.0014079860941999549,1.0
development,C24,-1,30,794,791,-7.61411577959856,-2.649119575017575,-0.009625936510238381,-0.003349076580300348,0.9962216624685138
development,C24,-1,31,794,791,3.6936948410844685,-0.6479529221965954,0.00466965213790704,-0.000819156665229577,0.9962216624685138
development,C24,-1,32,794,791,100.46725608998251,-1.094684642287541,0.12701296597975034,-0.001383924958644173,0.9962216624685138
development,C24,-1,33,794,792,60.141096542437545,-1.0921409413871797,0.07593572795762316,-0.0013789658350848227,0.9974811083123426
development,C24,-1,34,794,792,29.517896344227754,-3.1275765030404896,0.03727007114170171,-0.003948960231111729,0.9974811083123426
development,C24,-1,35,794,794,-9.05882108634842,-0.9994407663889462,-0.011409094567189446,-0.0012587415193815444,1.0
development,C24,-1,36,794,791,76.69667754671224,-0.5622115262865739,0.09696166567220257,-0.0007107604630677293,0.9962216624685138
development,C24,-1,37,794,793,-19.934178859365176,-2.078760725572734,-0.02513767825897248,-0.002621388052424633,0.9987405541561712
development,C24,-1,38,794,791,25.947611120107545,-0.7920605518188056,0.03280355388129905,-0.001001340773475102,0.9962216624685138
development,C24,-1,39,794,793,156.01584698742073,0.6201783396490412,0.19674129506610433,0.0007820660020794972,0.9987405541561712
development,C24,-1,40,794,794,42.80178738867002,-1.2323904314669196,0.053906533235100786,-0.0015521290068852892,1.0
development,C24,-1,41,794,793,6.561568836510935,-0.7697153999674355,0.008274361710606476,-0.0009706373265667536,0.9987405541561712
development,C24,-1,42,794,789,81.3735674112142,0.0314730263978657,0.10313506642739442,3.9889767297675155e-05,0.9937027707808564
development,C24,-1,43,794,789,153.89733227081754,1.4017022048294163,0.19505365306820982,0.0017765553926862058,0.9937027707808564
development,C24,-1,44,794,792,154.67411906287845,1.553624831682432,0.19529560487737177,0.0019616475147505455,0.9974811083123426
development,C24,-1,45,794,794,93.98805158327336,-0.8116497956233986,0.11837286093611255,-0.0010222289617423156,1.0
development,C24,-1,46,794,791,92.00889835979771,0.25588762532823583,0.11631971979746866,0.0003234988942202729,0.9962216624685138
development,C24,-1,47,794,789,57.449938308435215,0.1181386417826546,0.0728136100233653,0.00014973211886268008,0.9937027707808564
development,C24,-1,48,794,793,78.3256482989738,-1.4162145284331393,0.09877130933035788,-0.0017858947395121556,0.9987405541561712
development,C24,-1,49,794,793,108.65065823136406,0.5829712506172049,0.13701217935859275,0.000735146595986387,0.9987405541561712
development,C24,-1,50,794,793,87.93350351954723,-0.23508310801240376,0.11088714189098012,-0.00029644780329433006,0.9987405541561712
development,C24,-1,51,794,794,93.83925298131837,1.1109664583460217,0.1181854571553128,0.0013992020885970047,1.0
development,C24,-1,52,794,793,77.24930393630234,0.014213659163654677,0.09741400244174318,1.792390815088862e-05,0.9987405541561712
development,C24,-1,53,794,794,93.77779198399942,-0.42692590458275415,0.11810805035768189,-0.0005376900561495644,1.0
development,C24,-1,54,794,792,31.702911635308954,-2.025932584867973,0.0400289288324608,-0.002557995687964612,0.9974811083123426
development,C24,-1,55,794,792,82.3980911516029,0.042565495906179474,0.1040379938782865,5.374431301285287e-05,0.9974811083123426
development,C24,-1,56,794,792,28.368688182505956,-1.0408903200069426,0.035819050735487315,-0.0013142554545542205,0.9974811083123426
development,C24,-1,57,794,792,66.18706828425174,-0.23783017240023369,0.08356953066193401,-0.0003002906217174668,0.9974811083123426
development,C24,-1,58,794,792,49.63153244988387,-1.035565055362917,0.06266607632561094,-0.0013075316355592387,0.9974811083123426
development,C24,-1,59,794,794,112.00559510909035,0.3278081722993179,0.14106498124570574,0.0004128566401754634,1.0
development,C24,-1,60,794,793,42.261284268104795,-0.6779009927734088,0.05329291837087616,-0.0008548562330055596,0.9987405541561712
development,C24,-1,61,794,792,130.19755747672133,0.43502629252002833,0.16439085539990067,0.0005492756218687226,0.9974811083123426
development,C24,-1,62,794,792,10.254344504192662,-1.2307802538005232,0.012947404677010938,-0.0015540154719703577,0.9974811083123426
development,C24,-1,63,794,790,61.931292103300336,-0.6153314947511972,0.07839404063708903,-0.0007789006262673382,0.9949622166246851
development,C24,-1,64,794,791,134.90290982350118,0.36396879350213573,0.17054729434070945,0.00046013753919359765,0.9962216624685138
development,C24,-1,65,794,791,124.17227234189784,0.7376136254335557,0.15698138096320838,0.0009325077439109427,0.9962216624685138
development,C24,-1,66,794,793,144.96079876915454,1.755632476503238,0.18280050286148114,0.002213912328503453,0.9987405541561712
development,C24,-1,67,794,793,-11.62322246697805,-2.1556844568426183,-0.01465727927739981,-0.0027183914966489513,0.9987405541561712
development,C24,-1,68,794,793,-13.450760805279723,-2.790890757846974,-0.01696186734587607,-0.0035194082696683154,0.9987405541561712
development,C24,-1,69,794,790,89.27323594373424,0.20891445611054693,0.11300409613130916,0.0002644486786209455,0.9949622166246851
development,C24,-1,70,794,790,61.694809883975246,-1.0204297772890343,0.07809469605566487,-0.0012916832623911826,0.9949622166246851
development,C24,-1,71,794,791,102.64074937973122,-0.5586042208755796,0.1297607451071191,-0.0007062000263913775,0.9962216624685138
development,C24,-1,72,794,793,146.64239429939406,-0.22668398059541142,0.18492105207994206,-0.0002858562176486903,0.9987405541561712
development,C24,-1,73,794,790,8.803895838662095,-1.0107698083995469,0.011144171947673538,-0.0012794554536703126,0.9949622166246851
development,C24,-1,74,794,793,23.873552418458882,-1.8359918780926405,0.03010536244446265,-0.002315248269978109,0.9987405541561712
development,C24,-1,75,794,791,134.17652818614846,1.7365457246463456,0.16962898632888554,0.002195380182865165,0.9962216624685138
development,C24,-1,76,794,793,104.0260797858458,-0.5618029225563618,0.13118042848152056,-0.0007084526135641384,0.9987405541561712
development,C24,-1,77,794,794,147.9102128692625,1.1871602877110339,0.18628490285801322,0.0014951640903161636,1.0
development,C24,-1,78,794,794,132.80414370771442,2.20313017452913,0.16725962683591236,0.002774723141724345,1.0
development,C24,-1,79,794,794,79.03903775790327,1.0279590291266596,0.09954538760441219,0.0012946587268597729,1.0
development,C24,-1,80,794,793,62.70287128014366,-1.263021340826713,0.07907045558656199,-0.001592712914031164,0.9987405541561712
development,C24,-1,81,794,794,107.73190392915578,0.0018146422680291874,0.1356824986513297,2.2854436625052737e-06,1.0
development,C24,-1,82,794,792,87.18555502831722,1.155875724549429,0.11008277150040054,0.0014594390461482691,0.9974811083123426
development,C24,-1,83,794,794,76.94461909171595,0.2780438797984749,0.09690758072004528,0.0003501812088142001,1.0
development,C24,-1,84,794,792,147.02042566310922,2.5538957614000584,0.18563185058473386,0.0032246158603536092,0.9974811083123426
development,C24,-1,85,794,790,108.83045061720951,0.6530268774328039,0.1377600640724171,0.000826616300547853,0.9949622166246851
development,C24,-1,86,794,793,24.55179381509908,-0.3423349137592603,0.030960647938334276,-0.00043169598204194235,0.9987405541561712
development,C24,-1,87,794,794,83.56778635400099,1.0185267568670102,0.10524910120151258,0.0012827792907644964,1.0
