fold,variant,symbol,timeframe_min,side,trades,win_rate,profit_factor,sum_net_r,mean_net_r,mean_net_return,realized_net_r_ge_10,mfe_r_ge_10
validation,B12,ETH,60,-1,43.0,0.2558139534883721,1.155929997409008,-1.4533120985789854,-0.033797955780906636,0.0028777766247311274,0.0,1.0
validation,B12,ETH,60,1,16.0,0.1875,0.8528958523036082,9.043850290533,0.5652406431583125,-0.0037595629506827176,1.0,1.0
validation,B12,ETH,240,-1,8.0,0.5,1.7767960209784404,3.6093657011030102,0.4511707126378763,0.018295374746983187,0.0,0.0
validation,B12,ETH,240,1,1.0,0.0,0.0,-0.5855748951467945,-0.5855748951467945,-0.0496005193552888,0.0,0.0
validation,B12,PEPE,30,-1,83.0,0.2891566265060241,0.8694326259059881,-4.679916404834702,-0.05638453499800846,-0.0027998839348746226,1.0,2.0
validation,B12,PEPE,30,1,32.0,0.25,0.5449839614940455,-11.735179110894943,-0.366724347215467,-0.010358678703239775,0.0,0.0
validation,B12,PEPE,60,-1,41.0,0.2926829268292683,0.8838154569766831,-2.0297433002730916,-0.04950593415300223,-0.003498691873324113,0.0,1.0
validation,B12,PEPE,60,1,13.0,0.38461538461538464,1.227535907727382,2.8766159563758467,0.22127815049044974,0.0074016901078533155,0.0,1.0
validation,B12,PEPE,240,-1,7.0,0.8571428571428571,14.186009776438368,11.235894930750037,1.6051278472500052,0.11404386490423489,0.0,1.0
validation,B12,PEPE,240,1,2.0,0.0,0.0,-1.4703831998957593,-0.7351915999478796,-0.054956656239618956,0.0,0.0
validation,B12,SOL,30,-1,85.0,0.2823529411764706,1.0664901790763954,-6.038767788555893,-0.07104432692418697,0.0009381347515528304,0.0,1.0
validation,B12,SOL,30,1,35.0,0.11428571428571428,0.33307420266669746,-19.01160084194752,-0.5431885954842148,-0.01243858833309054,0.0,0.0
validation,B12,SOL,60,-1,37.0,0.43243243243243246,1.3646850382161486,20.03039078247615,0.541361913039896,0.00807157096877739,1.0,1.0
validation,B12,SOL,60,1,21.0,0.19047619047619047,0.2866187297855418,-9.066148744027291,-0.4317213687632043,-0.02190103172726495,0.0,0.0
validation,B12,SOL,240,-1,10.0,0.4,1.3729891173762425,0.4326099886924897,0.043260998869248966,0.011129636570553738,0.0,0.0
validation,B12,SOL,240,1,2.0,0.5,0.024484866557644452,-1.0218103724658183,-0.5109051862329091,-0.028398981086926497,0.0,0.0
validation,B12,SOPH,30,-1,69.0,0.34782608695652173,1.1695230764919071,6.782294938035467,0.0982941295367459,0.002871289083703666,0.0,0.0
validation,B12,SOPH,30,1,30.0,0.16666666666666666,0.31836860531586575,-12.467018058744369,-0.4155672686248123,-0.017053083595676467,0.0,0.0
validation,B12,SOPH,60,-1,35.0,0.34285714285714286,1.319592152058656,4.576677329943832,0.13076220942696665,0.007109047884942835,0.0,0.0
validation,B12,SOPH,60,1,23.0,0.17391304347826086,0.6282161925287572,-11.835853160096526,-0.5146023113085446,-0.01371186971193599,0.0,0.0
validation,B12,SOPH,240,-1,9.0,0.4444444444444444,1.1796512671620911,0.1116933094314897,0.012410367714609967,0.00995939468704396,0.0,0.0
validation,B12,SOPH,240,1,2.0,0.0,0.0,-2.0736063821808925,-1.0368031910904463,-0.056350973410958446,0.0,0.0
validation,B12,USELESS,30,-1,74.0,0.32432432432432434,0.8877925641655616,0.7494774685240841,0.01012807389897411,-0.0045736506404639825,0.0,0.0
validation,B12,USELESS,30,1,32.0,0.25,0.9581244261504694,-1.203155115900791,-0.03759859737189972,-0.002148925252189014,0.0,1.0
validation,B12,USELESS,60,-1,35.0,0.3142857142857143,0.8711132990889263,3.411545593045636,0.09747273122987532,-0.007785536289980866,0.0,0.0
validation,B12,USELESS,60,1,11.0,0.36363636363636365,5.378658295910272,19.68364203849623,1.7894220034996573,0.21271123193055466,1.0,2.0
validation,B12,USELESS,240,-1,7.0,0.42857142857142855,1.3535949240382956,0.4688841691992143,0.06698345274274489,0.03779332047218199,0.0,0.0
validation,B12,USELESS,240,1,4.0,0.25,0.20662970712617945,-1.9849078239200617,-0.4962269559800154,-0.10406563258649004,0.0,0.0
validation,B12,XRP,30,-1,84.0,0.32142857142857145,0.9846278540272897,1.4694148639127835,0.017493034094199805,-0.00020686951525792076,0.0,4.0
validation,B12,XRP,30,1,31.0,0.25806451612903225,0.696489887127767,-4.416151341269884,-0.14245649487967366,-0.004543918431207832,0.0,0.0
validation,B12,XRP,60,-1,42.0,0.3333333333333333,0.9790785613213964,-3.4283264413309054,-0.08162682003168822,-0.00036092438144598985,0.0,0.0
validation,B12,XRP,60,1,18.0,0.1111111111111111,0.20106573647631373,-11.954237849959176,-0.664124324997732,-0.024848623357709165,0.0,0.0
validation,B12,XRP,240,-1,11.0,0.18181818181818182,0.6058987043629561,-2.3934878994862863,-0.21758980904420785,-0.020778018974929865,0.0,1.0
validation,B12,XRP,240,1,2.0,0.0,0.0,-1.9746368443075064,-0.9873184221537532,-0.05672173300625065,0.0,0.0
validation,C24,BTC,30,-1,83.0,0.30120481927710846,1.0373565497070087,10.675669094149189,0.12862251920661674,0.0003854730499558037,1.0,1.0
validation,C24,BTC,30,1,47.0,0.2553191489361702,0.4953435928064308,-15.875844454006074,-0.33778392455332074,-0.006067390470424118,0.0,0.0
validation,C24,BTC,60,-1,45.0,0.28888888888888886,0.9676596534149636,1.9070600608425052,0.042379112463166786,-0.000518245419237645,2.0,2.0
validation,C24,BTC,60,1,24.0,0.25,0.9172415719985043,2.6938968288812433,0.11224570120338513,-0.0013424992974236125,1.0,1.0
validation,C24,BTC,240,-1,13.0,0.23076923076923078,0.5083310149678908,-6.794398752797933,-0.5226460579075333,-0.013081091301777214,0.0,0.0
validation,C24,BTC,240,1,4.0,0.25,0.8961488999704501,0.06917012660538796,0.01729253165134699,-0.002875263833643997,0.0,0.0
validation,C24,DOGE,30,-1,75.0,0.4266666666666667,1.7354217875268385,16.855319813809317,0.22473759751745756,0.008614308650837272,0.0,2.0
validation,C24,DOGE,30,1,45.0,0.26666666666666666,0.7107006993375501,-8.228357206520261,-0.18285238236711693,-0.004482539188503017,0.0,1.0
validation,C24,DOGE,60,-1,39.0,0.38461538461538464,1.355969913061232,4.2311394455469715,0.10849075501402491,0.0065440262318318815,0.0,1.0
validation,C24,DOGE,60,1,22.0,0.2727272727272727,1.0129600855620848,-2.0643466805579394,-0.09383394002536088,0.00027366266977154154,0.0,0.0
validation,C24,DOGE,240,-1,8.0,0.5,2.967040726745642,4.681635402472018,0.5852044253090023,0.05733535050007311,0.0,0.0
validation,C24,DOGE,240,1,4.0,0.25,0.20486306811704091,-1.7798679266858721,-0.44496698167146803,-0.051102019845594926,0.0,0.0
validation,C24,ETH,30,-1,78.0,0.32051282051282054,1.0144687608443148,-8.337213754930668,-0.10688735583244445,0.00019709674164969759,0.0,2.0
validation,C24,ETH,30,1,44.0,0.25,0.964173077162782,10.581617165557708,0.24049129921722062,-0.00048605673535914235,1.0,1.0
validation,C24,ETH,60,-1,43.0,0.2558139534883721,1.155929997409008,-1.4533120985789854,-0.033797955780906636,0.0028777766247311274,0.0,1.0
validation,C24,ETH,60,1,22.0,0.13636363636363635,0.6320119870370197,4.487241092649011,0.20396550421131868,-0.009230263598480485,1.0,1.0
validation,C24,ETH,240,-1,8.0,0.5,1.7767960209784404,3.6093657011030102,0.4511707126378763,0.018295374746983187,0.0,0.0
validation,C24,ETH,240,1,3.0,0.3333333333333333,0.14780528555334924,-1.0628091553315535,-0.3542697184438512,-0.026375195918436466,0.0,0.0
validation,C24,PEPE,30,-1,83.0,0.2891566265060241,0.8694326259059881,-4.679916404834702,-0.05638453499800846,-0.0027998839348746226,1.0,2.0
validation,C24,PEPE,30,1,46.0,0.2391304347826087,0.6355061864936905,-12.683366236231722,-0.27572535296155914,-0.007275864712111507,0.0,1.0
validation,C24,PEPE,60,-1,41.0,0.2926829268292683,0.8838154569766831,-2.0297433002730916,-0.04950593415300223,-0.003498691873324113,0.0,1.0
validation,C24,PEPE,60,1,19.0,0.42105263157894735,2.156657927491405,23.13336041816011,1.2175452851663215,0.03259632856679833,1.0,2.0
validation,C24,PEPE,240,-1,7.0,0.8571428571428571,14.186009776438368,11.235894930750037,1.6051278472500052,0.11404386490423489,0.0,1.0
validation,C24,PEPE,240,1,3.0,0.0,0.0,-1.6034121427280323,-0.5344707142426774,-0.0508896650988916,0.0,0.0
validation,C24,SOL,30,-1,85.0,0.2823529411764706,1.0664901790763954,-6.038767788555893,-0.07104432692418697,0.0009381347515528304,0.0,1.0
validation,C24,SOL,30,1,45.0,0.15555555555555556,0.3965244424069204,-19.909263749645447,-0.44242808332545436,-0.010348712796152676,0.0,0.0
validation,C24,SOL,60,-1,37.0,0.43243243243243246,1.3646850382161486,20.03039078247615,0.541361913039896,0.00807157096877739,1.0,1.0
validation,C24,SOL,60,1,32.0,0.25,0.43506898549445966,-8.911413020415411,-0.2784816568879816,-0.01556304083422242,0.0,0.0
validation,C24,SOL,240,-1,10.0,0.4,1.3729891173762425,0.4326099886924897,0.043260998869248966,0.011129636570553738,0.0,0.0
validation,C24,SOL,240,1,6.0,0.16666666666666666,0.004687350822725652,-5.213584190659161,-0.8689306984431936,-0.05045187351167326,0.0,0.0
validation,C24,SOPH,30,-1,69.0,0.34782608695652173,1.1695230764919071,6.782294938035467,0.0982941295367459,0.002871289083703666,0.0,0.0
validation,C24,SOPH,30,1,45.0,0.13333333333333333,0.23611049256320485,-26.051410870664263,-0.578920241570317,-0.017822069393963857,0.0,0.0
validation,C24,SOPH,60,-1,35.0,0.34285714285714286,1.319592152058656,4.576677329943832,0.13076220942696665,0.007109047884942835,0.0,0.0
validation,C24,SOPH,60,1,26.0,0.19230769230769232,0.6387466969100892,-10.757533340851776,-0.4137512823404529,-0.012395424087897563,0.0,0.0
validation,C24,SOPH,240,-1,9.0,0.4444444444444444,1.1796512671620911,0.1116933094314897,0.012410367714609967,0.00995939468704396,0.0,0.0
validation,C24,SOPH,240,1,7.0,0.14285714285714285,1.345851644202394,-3.0518212355438497,-0.43597446222055,0.019190919483493916,0.0,0.0
validation,C24,USELESS,30,-1,74.0,0.32432432432432434,0.8877925641655616,0.7494774685240841,0.01012807389897411,-0.0045736506404639825,0.0,0.0
validation,C24,USELESS,30,1,53.0,0.20754716981132076,0.712942480582792,-14.7963679592877,-0.2791767539488245,-0.014565437373312402,0.0,1.0
validation,C24,USELESS,60,-1,35.0,0.3142857142857143,0.8711132990889263,3.411545593045636,0.09747273122987532,-0.007785536289980866,0.0,0.0
validation,C24,USELESS,60,1,23.0,0.391304347826087,3.9646421073896927,36.497023952729755,1.5868271283795545,0.15057383163243535,2.0,3.0
validation,C24,USELESS,240,-1,7.0,0.42857142857142855,1.3535949240382956,0.4688841691992143,0.06698345274274489,0.03779332047218199,0.0,0.0
validation,C24,USELESS,240,1,7.0,0.14285714285714285,0.10516172526313204,-4.611713602573106,-0.6588162289390151,-0.1317871161910537,0.0,0.0
validation,C24,XRP,30,-1,84.0,0.32142857142857145,0.9846278540272897,1.4694148639127835,0.017493034094199805,-0.00020686951525792076,0.0,4.0
validation,C24,XRP,30,1,45.0,0.26666666666666666,0.7285156286212375,-6.97043195212367,-0.15489848782497045,-0.0038959260818441253,0.0,0.0
validation,C24,XRP,60,-1,42.0,0.3333333333333333,0.9790785613213964,-3.4283264413309054,-0.08162682003168822,-0.00036092438144598985,0.0,0.0
validation,C24,XRP,60,1,24.0,0.125,0.17808563026818158,-16.332818514267196,-0.6805341047611332,-0.02631682873569575,0.0,0.0
validation,C24,XRP,240,-1,11.0,0.18181818181818182,0.6058987043629561,-2.3934878994862863,-0.21758980904420785,-0.020778018974929865,0.0,1.0
validation,C24,XRP,240,1,3.0,0.3333333333333333,0.3742865449567561,-1.1262398977426176,-0.3754132992475392,-0.023661034356921,0.0,0.0
