venue,symbol,asset,base_asset,source_path,frozen_upstream_expected_full_source_sha256,actual_development_prefix_sha256
binance,SOLUSDT,SOL,SOL,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/SOLUSDT_30m.csv.gz,eff0fc8f3a51cc6137fa2300e0e67e91f5d3855da46368bae8530b55fa23ed49,97ee37bfa00fcda497f887e7ecf1bf33e8f73a1412432e834412cf7321520409
binance,SOLVUSDT,SOLV,SOLV,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/SOLVUSDT_30m.csv.gz,1a8c0d5cf0090740a0d1df72040f77a737ae738d1d9a9a31d819495c4baa6e4a,5ef5613e918812f6c6c7e18000ccb4fce1a544998de9fe5d12d4cbabb7674ac5
binance,SOMIUSDT,SOMI,SOMI,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/SOMIUSDT_30m.csv.gz,54f3fa8cbb2f516c04b04d7449219ff1db88db7c6657326de0a0e11107cd3049,47150ba7f41ebf3b6bbe22645fbf498da66554bb445e2dcec20670c542c2fff6
binance,SONICUSDT,SONIC,SONIC,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/SONICUSDT_30m.csv.gz,880c4b3c65b8ed5b04138ecb102026997bb265e022b2c1076eb83b4ebb243645,50b7b8f97901b31cc146716c74389ffdb7f6b8b11ba6a63262b1154a3be1f2b6
okx,SONY-USDT-SWAP,SONY,SONY,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/SONY-USDT-SWAP_30m.csv.gz,e733f1302835d415937de878941936f5c557e1e031fcd04648e5a660fc61ebf5,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,SOONUSDT,SOON,SOON,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/SOONUSDT_30m.csv.gz,e5806a725dc4b7373fcdfe84d08f71287ff6e167c3fff1dde3b1d34ceb482677,cb60fdde3d62fc09a6bf6ed9703108cd29eae38b9606a0e14828ffaa67331c2c
binance,SOPHUSDT,SOPH,SOPH,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/SOPHUSDT_30m.csv.gz,7077329b20dab2e35fa787c8b06fc31fc6381f591f2409f9a22286455463353a,3f76dd12041521100232bbadfb43636aa871945f3d67c74ab542e1c79c6f7a69
okx,SOXL-USDT-SWAP,SOXL,SOXL,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/SOXL-USDT-SWAP_30m.csv.gz,c8b43d21c578e2bf4e06b120e3f9d3b01637b63be79752c069e9362efd16c11f,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
okx,SOXS-USDT-SWAP,SOXS,SOXS,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/SOXS-USDT-SWAP_30m.csv.gz,6734826314bba009e615375c9dd85e7d530c028b80e04cc7f91787d952a288b1,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,SPACEUSDT,SPACE,SPACE,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/SPACEUSDT_30m.csv.gz,84750b039abad685b28d86c44b6be847c8a24ebc471dbb6f5a148e059c62d10b,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
okx,SPCH-USDT-SWAP,SPCH,SPCH,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/SPCH-USDT-SWAP_30m.csv.gz,daf50a759a6047d258883432cc15d222cc24bbb042bae6c0d9e2f3a4a42b6a69,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
okx,SPCX-USDT-SWAP,SPCX,SPCX,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/SPCX-USDT-SWAP_30m.csv.gz,fcd5cf0763fba19c308f2d87c2662b588df1f492cc6793fa0745fd273ff81b29,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,SPELLUSDT,SPELL,SPELL,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/SPELLUSDT_30m.csv.gz,d0921e8bc6e645a4e48385e5ed758f753cf2de14e7be4e99896cb79233013236,8f779fc7dcb52558b518549af66c45658716c6586b148a21b47fa5bae3282b17
binance,SPKUSDT,SPK,SPK,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/SPKUSDT_30m.csv.gz,143913905b1025e9f754d4fd54b3ef76798bf0776c594c6555e7555300f9b05a,b5d5192d70b0f022d35313aacb5507d685bac8f5a227eb806053cf7b124ece78
binance,SPORTFUNUSDT,SPORTFUN,SPORTFUN,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/SPORTFUNUSDT_30m.csv.gz,dbbb91a0f0915f6defeab35dc298634a17d96afc9bca56c2a120a2c24f1e1109,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,SPXUSDT,SPX,SPX,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/SPXUSDT_30m.csv.gz,051e069a29b9d9ec68f9b666d48fa2b628036bb6cece45297462839dd61b4d4b,bfa37340508943e37eabe6e81a6b165122b515791b34e9d160f35679e574f882
okx,SPY-USDT-SWAP,SPY,SPY,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/SPY-USDT-SWAP_30m.csv.gz,d8de24541b40a91d15cfad656c2994635adc16482dd6e614e6cbeb884eb5bf9a,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,SQDUSDT,SQD,SQD,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/SQDUSDT_30m.csv.gz,b41f7435873507f02fd7fa983a3e64ea37ebfcafcd22a64d0d36150a93d12bac,9ade847132278b1e25b66eb876a81b236984fd03aca3783065c39d66b64ff611
okx,SQQQ-USDT-SWAP,SQQQ,SQQQ,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/SQQQ-USDT-SWAP_30m.csv.gz,91dd4f0d7adae4da099fc503b3ecde60ced159550bdf9e26e2900f40ece0ab8c,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,SSVUSDT,SSV,SSV,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/SSVUSDT_30m.csv.gz,7a2a6b9328b5dd1f00c480dd796f80f4f3edfae7badf8a88cfd6860a23628521,4157d8d319f813361fe54a43566e42f50c3e0a2591c76da99bdde3b5ff7f0e6f
binance,STABLEUSDT,STABLE,STABLE,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/STABLEUSDT_30m.csv.gz,4669de96f52239d5683a04f4f6bbba275639968ad3565e5590e2937776d49c23,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,STARUSDT,STAR,STAR,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/STARUSDT_30m.csv.gz,0c0fb8d68959e451ddd4a69f75a287042dbc95410657a2017dd106a8dd16a42e,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,STBLUSDT,STBL,STBL,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/STBLUSDT_30m.csv.gz,a91b43fa2d2e34d52f01a08934144822c9ee7efc035adf4d05ae62b956c244a9,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,STEEMUSDT,STEEM,STEEM,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/STEEMUSDT_30m.csv.gz,b41848d80d3291c4aa9279779f169c9735b018af126d17e9cb9bcff1144d178b,747ba4385eb0239ca1bc87b64ba7847cd7a51e1b2e97b87c5bb9c3ad034c41f9
binance,STGUSDT,STG,STG,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/STGUSDT_30m.csv.gz,5477cbed1ce9df056e946c7fa08b635e3d5bec8387ada8ed70a3610b84765879,b5b602efdc02407dcc24510cd032f5bae225925527d8cecc12da06a8a468b366
binance,STMXUSDT,STMX,STMX,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/STMXUSDT_30m.csv.gz,3abb084ae7458e00d6dd98dbdb420d03aeb096832ae0b244a7ca2204dcfae22a,dbd308037801df355a714b6f7578dcfc673705cd64b9cdd7aa4280b8b466f660
binance,STOUSDT,STO,STO,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/STOUSDT_30m.csv.gz,bcbf95bcbffd085f0e70bc75ecf7c32bb64387f0cc6351d8bb3b7f21d71e76d0,8513ff90b9dc8079168e1685771779f561feefc11436c8e61edf02bf46156949
binance,STORJUSDT,STORJ,STORJ,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/STORJUSDT_30m.csv.gz,9f7a8a20b762c3589d4462b5018a00b1a6c917264b980ad9f0021dfd5188ad24,bc61caa631df5d342c8509e085cdc818cc5e9693339aca7c11b9e38091bf6154
binance,STPTUSDT,STPT,STPT,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/STPTUSDT_30m.csv.gz,50d4eb2ed71634b8ae1e63fdacf632265603da2458f81b1f6a3bf06ab3650948,9bad23a70794852ca69b26508bb1a048f12998790eef9c66fd2fcfa43d8d4fdf
binance,STRAXUSDT,STRAX,STRAX,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/STRAXUSDT_30m.csv.gz,1c7e8c4142f21a4350180bd18f419b3039e209d208c2d7c4e287209a096928f4,546a7cacb7b2279e603fa5a9449b7959a9e0017133661400add0ff30ed2e3a83
okx,STRC-USDT-SWAP,STRC,STRC,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/STRC-USDT-SWAP_30m.csv.gz,041beab08b9a36d3ceb5bc8cba449b0ff0338ae610a5367884ac5d76b8802fb7,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,STRKUSDT,STRK,STRK,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/STRKUSDT_30m.csv.gz,84d3bec4b3f917ea33c96618383c934b52924f8bdbc4c533d8589c51a077a28b,eece2ab255a6483929a820fe089397c76fdc5d980bd44baa166fcae5c3b06dd8
binance,STXUSDT,STX,STX,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/STXUSDT_30m.csv.gz,88d48bc41c653733b97ce2d27a6011ab983162a4b2e7be4b7cbd135c01e03b04,c6b5e9b02c289888a2e1405298522ee13d2cfcf4a3e8968a3e50819c4f8d5f3d
binance,SUIUSDT,SUI,SUI,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/SUIUSDT_30m.csv.gz,265934ce09ee6283fefdcbcf0f45bf18ccaeee6aa105cca5d1a4dc056088aa68,9c6583c73e42f58e3154a6585c517a89e8f67bd34966e86547cb9794e990a13b
binance,SUNUSDT,SUN,SUN,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/SUNUSDT_30m.csv.gz,c9a21bec80efb93f2c5fde92352985e3ed1df4d739d9b586e1247c174c80062f,8d6c70633cba4dbd6b3f2ea8432d865df5066086985caa33dd8f3b6c8d17c8a3
binance,SUPERUSDT,SUPER,SUPER,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/SUPERUSDT_30m.csv.gz,87f458ab93150fb4dba9db46def5b8ff4d96fd5ba8beeef339528d7e68d8fa68,eae18e20162d4dc0766a4b30919810ed0ad2875b0c41963cc9b94dfdeeaac883
binance,SUSHIUSDT,SUSHI,SUSHI,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/SUSHIUSDT_30m.csv.gz,9d50fceb4f63acebb465796e739b9fd012825b7f3ce1d60a87faa0bb2015845a,82054254d3da03a3d8e9cceab45877140be67e6d0092aebd0fca6b7d77844e4e
binance,SWARMSUSDT,SWARMS,SWARMS,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/SWARMSUSDT_30m.csv.gz,21a0e2d9e4f0953e02def3ec4a1a79f6a965a6e6a97ed44404374d5bc6d55a1a,e79fd8a7830ecda8ba9c8c93f7c06555db20509940808c9170b1eed7216e62fe
binance,SWELLUSDT,SWELL,SWELL,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/SWELLUSDT_30m.csv.gz,04c7519699d362ed886d6a45801f1b0861a8da0fdf9894d6927bd06d59ac2c02,133cd4a11a2f1eae82624280d7904ec9ff1dc226e5391e56f701d11398c85f1c
binance,SXTUSDT,SXT,SXT,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/SXTUSDT_30m.csv.gz,6947cae7e59ccda6a21ed7089f262848ef5bd4aee38f8dceab4b7212567ccbf1,2dfd0d5867d60fac46656dc1fcb1359f977a5fac5ba2c0f05994465c6e2f5e71
binance,SYNUSDT,SYN,SYN,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/SYNUSDT_30m.csv.gz,4ddb7777c4237d965b2dfcd8615b39fdc6b373874665998c4c9b3954678cce56,4e837065ab781e0cdc8807312e6b4c60abaa805d62ea99b39219c7f6056e7433
binance,SYRUPUSDT,SYRUP,SYRUP,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/SYRUPUSDT_30m.csv.gz,70f4e882a301aec6af2306d0760326aa11ac79790c28103d3c7ba98b24258f88,919ebbbbd6e84633e0ce31c15b644b40afceb6fa24fa7f6677376caa2b5f8175
binance,SYSUSDT,SYS,SYS,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/SYSUSDT_30m.csv.gz,baf462605ede458688ee0d0a0f8fd4110510302b9cbc5c4d1a6d07149725ce16,03e351759d1ec8bfff655bde5221e9dd82f73e8835a3dc41811112272e24e1be
binance,TUSDT,T,T,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/TUSDT_30m.csv.gz,025a3fcd73a2f18df701a6324617d5fe51d877ed0d7d0e4ad404d7ac0d9100c6,cfa32be21280bd2fdba171a54b256a04774350f136b6957b32ef42824016f30e
binance,TAUSDT,TA,TA,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/TAUSDT_30m.csv.gz,5560a54c20fcc0d55e774db5843e87f2302e0f61c99a247682e061c633ba45a8,e69b12c0f8012041c56888800e84e0de657af863a13f8175fbbb295b00fb1d12
binance,TACUSDT,TAC,TAC,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/TACUSDT_30m.csv.gz,3a8d7e18e4208d84c044ba30b1b9ebc5f21a973c94e26ea198b1aaa11db0c2ad,10cbe6067eab6126727ba8244519d74696578a8bb21fc9f48eee2d8110be77fc
binance,TAGUSDT,TAG,TAG,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/TAGUSDT_30m.csv.gz,d82c6d667e0d7888f9baf73a4d3a0477d29b492df02a1d03d91bc587d41c765f,b07490cb5f85ec0fb54efe8a6010b8bc9b566978570deae2006b90eb0a5e1188
binance,TAIKOUSDT,TAIKO,TAIKO,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/TAIKOUSDT_30m.csv.gz,6885acb4b8cf0ae3e0816036ab150e6959eb42969bfe7dbb997191b034ec496b,95696be4ce022931db7af94c1dc762dd423d7faa3a52aae104e8a3b8be2c9c69
binance,TAKEUSDT,TAKE,TAKE,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/TAKEUSDT_30m.csv.gz,59f83c88713f46710ab8f9e2e79090d5419b71aa3b7a7f7cbbdfdb44bd1d1988,0ac5f7f5d4dd389acd63224e7edf3805469e31d2f8cb2f2aecbb0d391ba7c4e1
binance,TANSSIUSDT,TANSSI,TANSSI,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/TANSSIUSDT_30m.csv.gz,8a65ff6c267eb1dea3b0511d731d152f91a4d7bf17a30e34d3fc7e9587e43833,2b0e200811bfcabd689f9fa9237911f57a78ac287eac0a0de9521483182ae871
binance,TAOUSDT,TAO,TAO,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/TAOUSDT_30m.csv.gz,52a887a05e450ef0bcd6cf754c132badb01abc452a65dda750dae0f7b4acfcf7,3dc765a51ef5b788cd9a74020fb733556ce1076c215f980b48b1695391b2816e
okx,TER-USDT-SWAP,TER,TER,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/TER-USDT-SWAP_30m.csv.gz,1e73ec6f0a630d21288eb42df2d12885774f35f2d79d7e5770b76c78ed256502,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,THEUSDT,THE,THE,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/THEUSDT_30m.csv.gz,d6fe88fb2fd311e06eb1393a9526dbd72cefd1ac06e7eb8da7ffa873ab8ddc6e,657e0db833c796870d31fd919484d18ae40e9b8df8bf043c7880bbfab56b5db3
binance,THETAUSDT,THETA,THETA,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/THETAUSDT_30m.csv.gz,60f216c219f440e800c814389173dac27c032942438a7db6b3e4456d1c270370,fcc9854760e6ed084c114a026bfeb4a295f2d23d9cc70b3a30351108116a83ac
okx,TIA-USDT-SWAP,TIA,TIA,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/TIA-USDT-SWAP_30m.csv.gz,7bd131e7cefc65109a9f4588ce1efd5a2fabfb97f21c6c19716a835910f5cbe6,4d6172bce3042929e5ccd63086f9c71dc81e4b859b4cbf94809da69cad0e82d4
binance,TLMUSDT,TLM,TLM,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/TLMUSDT_30m.csv.gz,301a6ebf515ff7b45d52d1732f69a8af482878e0f09d9f39789424f68cb24e4e,91be6987aef6e22b2437058b62b4853c471c94559966604a028fb89b1a16b920
okx,TMF-USDT-SWAP,TMF,TMF,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/TMF-USDT-SWAP_30m.csv.gz,5b8125a50f034f1e3be73b20219c28192bd7ec5352af388f30e948d31abed60b,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,TNSRUSDT,TNSR,TNSR,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/TNSRUSDT_30m.csv.gz,4ee28e47b25c0fe80c7665d115ec05e8991e870256bbdde5b2c690db929fc535,b1b277b1f7680ce0678f9c009c56848aa22159a455426f2af52e5bca1ffc3919
binance,TOKENUSDT,TOKEN,TOKEN,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/TOKENUSDT_30m.csv.gz,492130a29b7e4f82c845412ce19592ed53cb8e9fe91946143cf43bcf1d84b8be,92e2c4dd21d72d144c652520700069fae1d159ac8777f0642ed7fdf52bdfd5f0
binance,TONUSDT,TON,TON,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/TONUSDT_30m.csv.gz,eb6e0180d7e2f7449b87196ef0fec2e81bed8c7ccaab6697b99859365a03386e,d062075d9563932bc5598ffd54b42ede8807df5c42b24fbaadf4cb932ff904bd
binance,TOSHIUSDT,TOSHI,TOSHI,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/TOSHIUSDT_30m.csv.gz,21e47b10553dafcbb361999049e288487b37b45f2dd2374fc75d727d87b74da4,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,TOWNSUSDT,TOWNS,TOWNS,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/TOWNSUSDT_30m.csv.gz,115a0d53a007155b5f3091dca4e6ee15a196aa856b5b9580ae23e40e9831c2c5,da766eee5bcd86ed177f968dd87ab94baf0b2ef415a6a5a7d0f48841f74f5d58
okx,TQQQ-USDT-SWAP,TQQQ,TQQQ,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/TQQQ-USDT-SWAP_30m.csv.gz,f5f4a4db24b88773aa9c4ca9876261a729c338969d0ae2187159a051a27fe2a9,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,TRADOORUSDT,TRADOOR,TRADOOR,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/TRADOORUSDT_30m.csv.gz,970b75d8a66ea32f11e8e216a9310bb6eddb281810eb132bc12e29e5d090fe3c,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,TRBUSDT,TRB,TRB,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/TRBUSDT_30m.csv.gz,5bfe34f06639ad3cc943e967133cbbc57abcb3014d0ee94e948c4ccd516a93c3,dbe968632df8a191ce267bbea7976fc1f36fa447a51a1a3cfc7b6e556060ac67
binance,TREEUSDT,TREE,TREE,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/TREEUSDT_30m.csv.gz,d84719b8c7f44bbeeafa369ca9d4c4b9a840b1bb21116f5cc9e097bf9fdb74f9,f08f869f4ace252992a32533f7ab566d69d7be8f404f7a938b1a04097aa64ad7
binance,TRIAUSDT,TRIA,TRIA,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/TRIAUSDT_30m.csv.gz,881430f1729a9b8088793a50b18bb1b9262ca49e16789904ce6c57d9d06082e1,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,TROYUSDT,TROY,TROY,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/TROYUSDT_30m.csv.gz,61cde40bf5d8c921e5d8f99c52f8f1705110d6d77fdd8d07ca9163f8d514ecc4,aa860f0ae728753dd08702d2d620216822f47f4846b8243129a0170d376eca5b
binance,TRUUSDT,TRU,TRU,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/TRUUSDT_30m.csv.gz,7c0eb0baca644c041aedf348f8b418cb9650ba73bf84c74d3c1bc4575236e972,320164df4609d2aaf41787e0bb8e2ac25f5c54e2028eeceb38f4fa3372eb1cda
binance,TRUMPUSDT,TRUMP,TRUMP,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/TRUMPUSDT_30m.csv.gz,1c550a4b27eed488d36d74fa6dd1501cb80a828570ef649fe2ec9d2471795091,d67a321c3f36dfa4ad9ad8af35bf169777e640fc837465aaed28d3ff36f6da71
binance,TRUSTUSDT,TRUST,TRUST,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/TRUSTUSDT_30m.csv.gz,99dc940871c67a0c1205e9d2ae814a134403514200ad8e1c50071ff924094596,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,TRUTHUSDT,TRUTH,TRUTH,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/TRUTHUSDT_30m.csv.gz,dbd501545e325dbc188918c20ff29a2ae1e788c556fb5449ae3c8c8475de2b85,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,TRXUSDT,TRX,TRX,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/TRXUSDT_30m.csv.gz,2608d879aaac8071f74ed355003aaa7008bd8358356c57a6c455e47c78cf22b2,704395c52466dcfdcdfbe595cab506b948e93be1513e898dd4cdf87cf4be4049
okx,TSEM-USDT-SWAP,TSEM,TSEM,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/TSEM-USDT-SWAP_30m.csv.gz,9fe6ba303b23b277700e91447e657d61e1b46268f03d1cc6d013c22f1139bb77,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
okx,TSLA-USDT-SWAP,TSLA,TSLA,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/TSLA-USDT-SWAP_30m.csv.gz,768de817886d761e58e74c76ddce765272175f9f5af6a82683da6136e3d00d02,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
