period,rule,candidates,invalid,censored,closed,gt10,precision,confirmed_gt10_per_candidate,candidate_coverage,coverage,recall,win_rate,mean_r,mean_gross_bp,mean_net_bp,assets,positive_asset_months,matched_pairs,unmatched_closed,random_gt10,paired_gt10,random_precision,random_mean_net_bp,paired_excess_r,paired_excess_net_bp,random_tail_p,random_net_p,precision_delta,precision_ci_low,precision_ci_high,random_tail_holm_p,random_net_holm_p,historical_gate_passed
2026Q3,original_all,7717,0,135,7582,119,0.01569506726457399,0.015420500194376054,1.0,1.0,1.0,0.32049591136903194,0.21850259162588664,69.40645724054419,49.406457240544185,706,61,7517,65,131,117,0.0174271650924571,44.53937575345227,0.021951445754706183,4.997701041443486,0.875,0.5,0.0,0.0,0.0,,,
2026Q3,logistic_top1,94,0,0,94,2,0.02127659574468085,0.02127659574468085,0.012180899313204614,0.012397784225797943,0.01680672268907563,0.2553191489361702,-0.10071974028005713,30.56586083359661,10.5658608335966,73,2,94,0,3,2,0.031914893617021274,-20.310562883430464,-0.16608191426334878,30.87642371702706,1.0,0.875,0.005581528480106859,-0.007011393514460999,0.008591015681393414,1.0,1.0,False
2026Q3,logistic_top5,460,0,1,459,15,0.032679738562091505,0.03260869565217391,0.05960865621355449,0.06053811659192825,0.12605042016806722,0.2549019607843137,0.29430138748462015,56.01590288092388,36.01590288092388,278,10,458,1,8,15,0.017467248908296942,-10.986839380564295,0.3282820296442966,47.3417444316071,0.25,0.5,0.016984671297517514,-0.007011393514460999,0.038909161574503914,1.0,1.0,False
2026Q3,logistic_top10,894,0,1,893,24,0.026875699888017916,0.026845637583892617,0.11584812751069068,0.11777895014508045,0.20168067226890757,0.2609182530795073,0.24719531002163195,53.31358461408805,33.31358461408804,411,15,892,1,15,24,0.016816143497757848,3.787471095220124,0.18699578823238489,29.697145666454947,0.5,0.5,0.011180632623443924,-0.007011393514460999,0.028617113720879713,1.0,1.0,False
2026Q3,logistic_top20,1665,0,1,1664,36,0.021634615384615384,0.021621621621621623,0.2157574186860179,0.21946715906093378,0.3025210084033613,0.25180288461538464,0.11936552480019028,31.351735345610166,11.351735345610159,557,22,1658,6,25,36,0.015078407720144753,-2.5507711927943872,0.11640267709376936,14.288210734885904,0.5,0.5,0.005939548120041393,-0.007011393514460999,0.01889469328417356,1.0,1.0,False
2026Q3,lightgbm_top1,92,0,0,92,3,0.03260869565217391,0.03260869565217391,0.011921731242710898,0.012134001582695859,0.025210084033613446,0.2608695652173913,0.28343376263548253,64.58454328422405,44.58454328422403,76,2,92,0,1,3,0.010869565217391304,-41.519906355565375,0.5138693944962798,86.10444963978941,0.5,0.375,0.01691362838759992,-0.007011393514460999,0.0667178378815117,1.0,1.0,False
2026Q3,lightgbm_top5,361,0,0,361,11,0.030470914127423823,0.030470914127423823,0.04677983672411559,0.04761276707992614,0.09243697478991597,0.3047091412742382,0.2950562084097094,85.16771366904433,65.1677136690443,235,8,360,1,9,11,0.025,21.499036586262598,0.16675882454462898,43.697771410745624,0.5,0.5,0.014775846862849832,-0.007011393514460999,0.04000733860064053,1.0,1.0,False
2026Q3,lightgbm_top10,709,0,1,708,22,0.031073446327683617,0.031029619181946404,0.09187508099002203,0.0933790556581377,0.18487394957983194,0.2824858757062147,0.17175659818054706,55.635382156774064,35.63538215677404,369,16,706,2,13,22,0.018413597733711047,2.699960673938937,0.13772041243704267,32.611903892366925,0.5,0.375,0.015378379063109626,-0.007011393514460999,0.042108592786732846,1.0,1.0,False
2026Q3,lightgbm_top20,1538,0,2,1536,48,0.03125,0.031209362808842653,0.19930024620966696,0.2025850699024004,0.40336134453781514,0.2936197916666667,0.3557852826302191,76.62980231981598,56.62980231981596,536,32,1529,7,21,48,0.013734466971877043,-9.178429218485674,0.3853518678436842,66.5315156737959,0.25,0.125,0.015554932735426009,-0.003150389653457138,0.038909161574503914,1.0,1.0,False
2026Q3,risk_top1,196,0,3,193,1,0.0051813471502590676,0.00510204081632653,0.025398470908384086,0.025455025059351096,0.008403361344537815,0.24870466321243523,-0.495435297873126,5.986180836238901,-14.013819163761097,91,1,192,1,1,1,0.005208333333333333,-20.291141512197946,-0.1737897173360641,6.517157205923734,0.75,0.875,-0.010513720114314923,-0.03005635566687539,0.013562169275135089,,,
2026Q3,risk_top5,619,0,4,615,21,0.03414634146341464,0.033925686591276254,0.08021251781780485,0.0811131627538908,0.17647058823529413,0.2845528455284553,0.48328718159926476,80.57561657832565,60.57561657832566,244,14,610,5,12,21,0.019672131147540985,4.389827008870425,0.4650343976460112,56.95016763768922,0.5,0.375,0.018451274198840645,-0.007011393514460999,0.03110572384382797,,,
2026Q3,risk_top10,1070,0,5,1065,42,0.03943661971830986,0.03925233644859813,0.13865491771413763,0.14046425745185967,0.35294117647058826,0.29389671361502345,0.6028131139614882,93.48779499948121,73.48779499948121,378,27,1059,6,21,42,0.019830028328611898,15.022147999698722,0.4601751488895617,59.22034653667473,0.25,0.5,0.02374155245373587,-0.001778739815774001,0.04005434544013567,,,
2026Q3,risk_top20,1844,0,8,1836,76,0.04139433551198257,0.04121475054229935,0.23895296099520538,0.242152466367713,0.6386554621848739,0.2957516339869281,0.5299856929954939,92.01440699638182,72.01440699638184,514,40,1826,10,42,76,0.023001095290251915,23.860012362092625,0.3155023260092507,48.42977976700582,0.25,0.5,0.02569926824740858,-0.0014600912447557618,0.04805145511420271,,,
2026Q3,prior_v21_risk_decile,1086,0,14,1072,42,0.03917910447761194,0.03867403314917127,0.14072826227808735,0.14138749670271697,0.35294117647058826,0.27425373134328357,0.5128948456040594,86.80065585148222,66.80065585148222,362,23,1065,7,22,42,0.020657276995305163,9.930237179567321,0.4595324008439568,57.91892121227671,0.5,0.5,0.02348403721303795,-0.007011393514460999,0.042767800638630823,,,
