subject_type,candidate_event_id,control_rank,arm,arm_label,entry_time,entry_i,direction,entry_price,risk_price,risk_pct,outcome,exit_family,exit_i,hold_bars,exit_price,gross_return,net_return,return_r,net_return_r,mfe_r,mae_r,scaled_at_3r,net_profitable
candidate,e851cacaeb43c50c,,fixed_4R,Fixed 4R,2026-07-07 23:00:00+00:00,8183,1,63515.8,327.8000000000029,0.005160920589837535,stop,stop,8185,3,63188.0,-0.005160920589837535,-0.007160920589837535,-1.0,-1.387527760829771,0.6982916412446374,1.9463087248321975,False,False
candidate,e851cacaeb43c50c,,fixed_5R,Fixed 5R,2026-07-07 23:00:00+00:00,8183,1,63515.8,327.8000000000029,0.005160920589837535,stop,stop,8185,3,63188.0,-0.005160920589837535,-0.007160920589837535,-1.0,-1.387527760829771,0.6982916412446374,1.9463087248321975,False,False
candidate,e851cacaeb43c50c,,fixed_6R,Fixed 6R,2026-07-07 23:00:00+00:00,8183,1,63515.8,327.8000000000029,0.005160920589837535,stop,stop,8185,3,63188.0,-0.005160920589837535,-0.007160920589837535,-1.0,-1.387527760829771,0.6982916412446374,1.9463087248321975,False,False
candidate,e851cacaeb43c50c,,split_3R_6R,50% 3R + 50% 6R,2026-07-07 23:00:00+00:00,8183,1,63515.8,327.8000000000029,0.005160920589837535,stop_before_scale,stop,8185,3,63188.0,-0.005160920589837535,-0.007160920589837535,-1.0,-1.387527760829771,0.6982916412446374,1.9463087248321975,False,False
candidate,e851cacaeb43c50c,,split_3R_runner,50% 3R + runner,2026-07-07 23:00:00+00:00,8183,1,63515.8,327.8000000000029,0.005160920589837535,stop_before_scale,stop,8185,3,63188.0,-0.005160920589837535,-0.007160920589837535,-1.0,-1.387527760829771,0.6982916412446374,1.9463087248321975,False,False
candidate,e6030f623cf08a2e,,fixed_3R,Fixed 3R,2026-07-09 13:00:00+00:00,8221,1,62583.1,156.6999999999971,0.002503870853313388,target,target,8221,1,63053.19999999999,0.007511612559940164,0.005511612559940164,3.0,2.201236758136552,4.056796426292381,0.601786853860864,False,True
candidate,e6030f623cf08a2e,,fixed_4R,Fixed 4R,2026-07-09 13:00:00+00:00,8221,1,62583.1,156.6999999999971,0.002503870853313388,target,target,8221,1,63209.89999999999,0.010015483413253552,0.008015483413253552,4.0,3.201236758136552,4.056796426292381,0.601786853860864,False,True
candidate,e6030f623cf08a2e,,fixed_5R,Fixed 5R,2026-07-09 13:00:00+00:00,8221,1,62583.1,156.6999999999971,0.002503870853313388,target,target,8226,6,63366.599999999984,0.01251935426656694,0.01051935426656694,5.0,4.201236758136552,5.694958519464059,0.601786853860864,False,True
candidate,e6030f623cf08a2e,,fixed_6R,Fixed 6R,2026-07-09 13:00:00+00:00,8221,1,62583.1,156.6999999999971,0.002503870853313388,timeout,timeout,8232,12,63081.3,0.007960615565544123,0.005960615565544123,3.179323548181325,2.380560306317877,5.694958519464059,0.601786853860864,False,True
candidate,e6030f623cf08a2e,,split_3R_6R,50% 3R + 50% 6R,2026-07-09 13:00:00+00:00,8221,1,62583.1,156.6999999999971,0.002503870853313388,scale_then_timeout,timeout,8232,12,63081.3,0.007736114062742143,0.005736114062742143,3.0896617740906622,2.290898532227214,5.694958519464059,0.601786853860864,True,True
candidate,e6030f623cf08a2e,,split_3R_runner,50% 3R + runner,2026-07-09 13:00:00+00:00,8221,1,62583.1,156.6999999999971,0.002503870853313388,scale_then_timeout,timeout,8232,12,63081.3,0.007736114062742143,0.005736114062742143,3.0896617740906622,2.290898532227214,5.694958519464059,0.601786853860864,True,True
candidate,27e5b7919963d0b0,,fixed_3R,Fixed 3R,2026-07-12 09:00:00+00:00,8289,-1,63956.1,121.40000000000146,0.001898177030807092,stop,stop,8292,4,64077.5,-0.001898177030807092,-0.003898177030807092,-1.0,-2.0536425041186037,1.7965403624381873,1.348434925864929,False,False
candidate,27e5b7919963d0b0,,fixed_4R,Fixed 4R,2026-07-12 09:00:00+00:00,8289,-1,63956.1,121.40000000000146,0.001898177030807092,stop,stop,8292,4,64077.5,-0.001898177030807092,-0.003898177030807092,-1.0,-2.0536425041186037,1.7965403624381873,1.348434925864929,False,False
candidate,27e5b7919963d0b0,,fixed_5R,Fixed 5R,2026-07-12 09:00:00+00:00,8289,-1,63956.1,121.40000000000146,0.001898177030807092,stop,stop,8292,4,64077.5,-0.001898177030807092,-0.003898177030807092,-1.0,-2.0536425041186037,1.7965403624381873,1.348434925864929,False,False
candidate,27e5b7919963d0b0,,fixed_6R,Fixed 6R,2026-07-12 09:00:00+00:00,8289,-1,63956.1,121.40000000000146,0.001898177030807092,stop,stop,8292,4,64077.5,-0.001898177030807092,-0.003898177030807092,-1.0,-2.0536425041186037,1.7965403624381873,1.348434925864929,False,False
candidate,27e5b7919963d0b0,,split_3R_6R,50% 3R + 50% 6R,2026-07-12 09:00:00+00:00,8289,-1,63956.1,121.40000000000146,0.001898177030807092,stop_before_scale,stop,8292,4,64077.5,-0.001898177030807092,-0.003898177030807092,-1.0,-2.0536425041186037,1.7965403624381873,1.348434925864929,False,False
candidate,27e5b7919963d0b0,,split_3R_runner,50% 3R + runner,2026-07-12 09:00:00+00:00,8289,-1,63956.1,121.40000000000146,0.001898177030807092,stop_before_scale,stop,8292,4,64077.5,-0.001898177030807092,-0.003898177030807092,-1.0,-2.0536425041186037,1.7965403624381873,1.348434925864929,False,False
candidate,1c9d7cefd1f7cc0f,,fixed_3R,Fixed 3R,2026-07-13 01:00:00+00:00,8305,-1,64034.8,363.1999999999971,0.00567191589573165,target,target,8307,3,62945.20000000001,0.01701574768719495,0.015015747687194951,3.0,2.6473854625550635,3.673458149779777,0.012940528634353325,False,True
candidate,1c9d7cefd1f7cc0f,,fixed_4R,Fixed 4R,2026-07-13 01:00:00+00:00,8305,-1,64034.8,363.1999999999971,0.00567191589573165,target,target,8308,4,62582.000000000015,0.0226876635829266,0.020687663582926598,4.0,3.647385462555063,4.045704845815014,0.012940528634353325,False,True
candidate,1c9d7cefd1f7cc0f,,fixed_5R,Fixed 5R,2026-07-13 01:00:00+00:00,8305,-1,64034.8,363.1999999999971,0.00567191589573165,timeout,timeout,8316,12,62604.8,0.0223316071885912,0.0203316071885912,3.9372246696035558,3.584610132158619,4.3716960352423335,0.012940528634353325,False,True
candidate,1c9d7cefd1f7cc0f,,fixed_6R,Fixed 6R,2026-07-13 01:00:00+00:00,8305,-1,64034.8,363.1999999999971,0.00567191589573165,timeout,timeout,8316,12,62604.8,0.0223316071885912,0.0203316071885912,3.9372246696035558,3.584610132158619,4.3716960352423335,0.012940528634353325,False,True
candidate,1c9d7cefd1f7cc0f,,split_3R_6R,50% 3R + 50% 6R,2026-07-13 01:00:00+00:00,8305,-1,64034.8,363.1999999999971,0.00567191589573165,scale_then_timeout,timeout,8316,12,62604.8,0.019673677437893076,0.017673677437893075,3.4686123348017777,3.115997797356841,4.3716960352423335,0.012940528634353325,True,True
candidate,1c9d7cefd1f7cc0f,,split_3R_runner,50% 3R + runner,2026-07-13 01:00:00+00:00,8305,-1,64034.8,363.1999999999971,0.00567191589573165,scale_then_timeout,timeout,8316,12,62604.8,0.019673677437893076,0.017673677437893075,3.4686123348017777,3.115997797356841,4.3716960352423335,0.012940528634353325,True,True
candidate,aaab3531e46fff2f,,fixed_3R,Fixed 3R,2026-07-23 01:00:00+00:00,8545,-1,66031.0,257.0,0.0038921112810649545,target,target,8556,12,65260.0,0.011676333843194863,0.009676333843194863,3.0,2.4861400778210117,4.266926070038905,0.6066147859921952,False,True
candidate,aaab3531e46fff2f,,fixed_4R,Fixed 4R,2026-07-23 01:00:00+00:00,8545,-1,66031.0,257.0,0.0038921112810649545,target,target,8556,12,65003.0,0.015568445124259818,0.013568445124259818,4.0,3.4861400778210117,4.266926070038905,0.6066147859921952,False,True
candidate,aaab3531e46fff2f,,fixed_5R,Fixed 5R,2026-07-23 01:00:00+00:00,8545,-1,66031.0,257.0,0.0038921112810649545,timeout,timeout,8556,12,65131.5,0.01362238948372734,0.01162238948372734,3.5,2.9861400778210117,4.266926070038905,0.6066147859921952,False,True
candidate,aaab3531e46fff2f,,fixed_6R,Fixed 6R,2026-07-23 01:00:00+00:00,8545,-1,66031.0,257.0,0.0038921112810649545,timeout,timeout,8556,12,65131.5,0.01362238948372734,0.01162238948372734,3.5,2.9861400778210117,4.266926070038905,0.6066147859921952,False,True
candidate,aaab3531e46fff2f,,split_3R_6R,50% 3R + 50% 6R,2026-07-23 01:00:00+00:00,8545,-1,66031.0,257.0,0.0038921112810649545,scale_then_timeout,timeout,8556,12,65131.5,0.012649361663461102,0.010649361663461102,3.25,2.7361400778210117,4.266926070038905,0.6066147859921952,True,True
candidate,aaab3531e46fff2f,,split_3R_runner,50% 3R + runner,2026-07-23 01:00:00+00:00,8545,-1,66031.0,257.0,0.0038921112810649545,scale_then_timeout,timeout,8556,12,65131.5,0.012649361663461102,0.010649361663461102,3.25,2.7361400778210117,4.266926070038905,0.6066147859921952,True,True
candidate,110b341b859bc6e0,,fixed_3R,Fixed 3R,2026-07-25 22:00:00+00:00,8614,1,64317.2,92.0,0.0014304105278214849,timeout,timeout,8625,12,64500.4,0.0028483827032271987,0.0008483827032271987,1.9913043478261343,0.5931043478261345,2.693478260869597,0.6728260869564585,False,True
candidate,110b341b859bc6e0,,fixed_4R,Fixed 4R,2026-07-25 22:00:00+00:00,8614,1,64317.2,92.0,0.0014304105278214849,timeout,timeout,8625,12,64500.4,0.0028483827032271987,0.0008483827032271987,1.9913043478261343,0.5931043478261345,2.693478260869597,0.6728260869564585,False,True
candidate,110b341b859bc6e0,,fixed_5R,Fixed 5R,2026-07-25 22:00:00+00:00,8614,1,64317.2,92.0,0.0014304105278214849,timeout,timeout,8625,12,64500.4,0.0028483827032271987,0.0008483827032271987,1.9913043478261343,0.5931043478261345,2.693478260869597,0.6728260869564585,False,True
candidate,110b341b859bc6e0,,fixed_6R,Fixed 6R,2026-07-25 22:00:00+00:00,8614,1,64317.2,92.0,0.0014304105278214849,timeout,timeout,8625,12,64500.4,0.0028483827032271987,0.0008483827032271987,1.9913043478261343,0.5931043478261345,2.693478260869597,0.6728260869564585,False,True
candidate,110b341b859bc6e0,,split_3R_6R,50% 3R + 50% 6R,2026-07-25 22:00:00+00:00,8614,1,64317.2,92.0,0.0014304105278214849,timeout_before_scale,timeout,8625,12,64500.4,0.0028483827032271987,0.0008483827032271987,1.9913043478261343,0.5931043478261345,2.693478260869597,0.6728260869564585,False,True
candidate,110b341b859bc6e0,,split_3R_runner,50% 3R + runner,2026-07-25 22:00:00+00:00,8614,1,64317.2,92.0,0.0014304105278214849,timeout_before_scale,timeout,8625,12,64500.4,0.0028483827032271987,0.0008483827032271987,1.9913043478261343,0.5931043478261345,2.693478260869597,0.6728260869564585,False,True
candidate,821841f067a926db,,fixed_3R,Fixed 3R,2026-07-27 20:00:00+00:00,8660,1,64957.2,182.79999999999563,0.002814160708897484,stop,stop,8661,2,64774.4,-0.002814160708897484,-0.004814160708897484,-1.0,-1.7106914660831678,0.39059080962802606,1.0246170678336985,False,False
candidate,821841f067a926db,,fixed_4R,Fixed 4R,2026-07-27 20:00:00+00:00,8660,1,64957.2,182.79999999999563,0.002814160708897484,stop,stop,8661,2,64774.4,-0.002814160708897484,-0.004814160708897484,-1.0,-1.7106914660831678,0.39059080962802606,1.0246170678336985,False,False
candidate,821841f067a926db,,fixed_5R,Fixed 5R,2026-07-27 20:00:00+00:00,8660,1,64957.2,182.79999999999563,0.002814160708897484,stop,stop,8661,2,64774.4,-0.002814160708897484,-0.004814160708897484,-1.0,-1.7106914660831678,0.39059080962802606,1.0246170678336985,False,False
candidate,821841f067a926db,,fixed_6R,Fixed 6R,2026-07-27 20:00:00+00:00,8660,1,64957.2,182.79999999999563,0.002814160708897484,stop,stop,8661,2,64774.4,-0.002814160708897484,-0.004814160708897484,-1.0,-1.7106914660831678,0.39059080962802606,1.0246170678336985,False,False
candidate,821841f067a926db,,split_3R_6R,50% 3R + 50% 6R,2026-07-27 20:00:00+00:00,8660,1,64957.2,182.79999999999563,0.002814160708897484,stop_before_scale,stop,8661,2,64774.4,-0.002814160708897484,-0.004814160708897484,-1.0,-1.7106914660831678,0.39059080962802606,1.0246170678336985,False,False
candidate,821841f067a926db,,split_3R_runner,50% 3R + runner,2026-07-27 20:00:00+00:00,8660,1,64957.2,182.79999999999563,0.002814160708897484,stop_before_scale,stop,8661,2,64774.4,-0.002814160708897484,-0.004814160708897484,-1.0,-1.7106914660831678,0.39059080962802606,1.0246170678336985,False,False
candidate,28ec1eb2f281b264,,fixed_3R,Fixed 3R,2026-07-30 06:00:00+00:00,8718,1,64016.1,133.5,0.002085412888320282,target,target,8721,4,64416.6,0.006256238664960846,0.004256238664960846,3.0,2.0409573033707864,4.521348314606731,0.7760299625468056,False,True
candidate,28ec1eb2f281b264,,fixed_4R,Fixed 4R,2026-07-30 06:00:00+00:00,8718,1,64016.1,133.5,0.002085412888320282,target,target,8721,4,64550.1,0.008341651553281128,0.006341651553281128,4.0,3.0409573033707864,4.521348314606731,0.7760299625468056,False,True
candidate,28ec1eb2f281b264,,fixed_5R,Fixed 5R,2026-07-30 06:00:00+00:00,8718,1,64016.1,133.5,0.002085412888320282,target,target,8723,6,64683.6,0.01042706444160141,0.00842706444160141,5.0,4.040957303370787,6.402247191011269,0.7760299625468056,False,True
candidate,28ec1eb2f281b264,,fixed_6R,Fixed 6R,2026-07-30 06:00:00+00:00,8718,1,64016.1,133.5,0.002085412888320282,target,target,8723,6,64817.1,0.012512477329921692,0.010512477329921692,6.0,5.040957303370787,6.402247191011269,0.7760299625468056,False,True
candidate,28ec1eb2f281b264,,split_3R_6R,50% 3R + 50% 6R,2026-07-30 06:00:00+00:00,8718,1,64016.1,133.5,0.002085412888320282,full_target,target,8723,6,64817.1,0.00938435799744127,0.00738435799744127,4.5,3.540957303370787,6.402247191011269,0.7760299625468056,True,True
candidate,28ec1eb2f281b264,,split_3R_runner,50% 3R + runner,2026-07-30 06:00:00+00:00,8718,1,64016.1,133.5,0.002085412888320282,scale_then_timeout,timeout,8729,12,64843.0,0.00958665085814351,0.00758665085814351,4.597003745318357,3.637961048689144,8.553558052434468,0.7760299625468056,True,True
candidate,b7ff9762bf0e8823,,fixed_3R,Fixed 3R,2026-07-31 05:00:00+00:00,8741,-1,64279.3,136.5,0.002123545215955992,stop,stop,8742,2,64415.8,-0.002123545215955992,-0.004123545215955992,-1.0,-1.9418212454212456,0.8688644688645115,1.3728937728937303,False,False
candidate,b7ff9762bf0e8823,,fixed_4R,Fixed 4R,2026-07-31 05:00:00+00:00,8741,-1,64279.3,136.5,0.002123545215955992,stop,stop,8742,2,64415.8,-0.002123545215955992,-0.004123545215955992,-1.0,-1.9418212454212456,0.8688644688645115,1.3728937728937303,False,False
candidate,b7ff9762bf0e8823,,fixed_5R,Fixed 5R,2026-07-31 05:00:00+00:00,8741,-1,64279.3,136.5,0.002123545215955992,stop,stop,8742,2,64415.8,-0.002123545215955992,-0.004123545215955992,-1.0,-1.9418212454212456,0.8688644688645115,1.3728937728937303,False,False
candidate,b7ff9762bf0e8823,,fixed_6R,Fixed 6R,2026-07-31 05:00:00+00:00,8741,-1,64279.3,136.5,0.002123545215955992,stop,stop,8742,2,64415.8,-0.002123545215955992,-0.004123545215955992,-1.0,-1.9418212454212456,0.8688644688645115,1.3728937728937303,False,False
candidate,b7ff9762bf0e8823,,split_3R_6R,50% 3R + 50% 6R,2026-07-31 05:00:00+00:00,8741,-1,64279.3,136.5,0.002123545215955992,stop_before_scale,stop,8742,2,64415.8,-0.002123545215955992,-0.004123545215955992,-1.0,-1.9418212454212456,0.8688644688645115,1.3728937728937303,False,False
candidate,b7ff9762bf0e8823,,split_3R_runner,50% 3R + runner,2026-07-31 05:00:00+00:00,8741,-1,64279.3,136.5,0.002123545215955992,stop_before_scale,stop,8742,2,64415.8,-0.002123545215955992,-0.004123545215955992,-1.0,-1.9418212454212456,0.8688644688645115,1.3728937728937303,False,False
candidate,bcdcd72260fb74e5,,fixed_3R,Fixed 3R,2026-08-06 18:00:00+00:00,8898,1,64588.7,74.29999999999563,0.0011503560220285536,stop,stop,8898,1,64514.4,-0.0011503560220285536,-0.0031503560220285535,-1.0,-2.7385921938089846,0.048452220726864496,3.2947510094214,False,False
candidate,bcdcd72260fb74e5,,fixed_4R,Fixed 4R,2026-08-06 18:00:00+00:00,8898,1,64588.7,74.29999999999563,0.0011503560220285536,stop,stop,8898,1,64514.4,-0.0011503560220285536,-0.0031503560220285535,-1.0,-2.7385921938089846,0.048452220726864496,3.2947510094214,False,False
candidate,bcdcd72260fb74e5,,fixed_5R,Fixed 5R,2026-08-06 18:00:00+00:00,8898,1,64588.7,74.29999999999563,0.0011503560220285536,stop,stop,8898,1,64514.4,-0.0011503560220285536,-0.0031503560220285535,-1.0,-2.7385921938089846,0.048452220726864496,3.2947510094214,False,False
candidate,bcdcd72260fb74e5,,fixed_6R,Fixed 6R,2026-08-06 18:00:00+00:00,8898,1,64588.7,74.29999999999563,0.0011503560220285536,stop,stop,8898,1,64514.4,-0.0011503560220285536,-0.0031503560220285535,-1.0,-2.7385921938089846,0.048452220726864496,3.2947510094214,False,False
candidate,bcdcd72260fb74e5,,split_3R_6R,50% 3R + 50% 6R,2026-08-06 18:00:00+00:00,8898,1,64588.7,74.29999999999563,0.0011503560220285536,stop_before_scale,stop,8898,1,64514.4,-0.0011503560220285536,-0.0031503560220285535,-1.0,-2.7385921938089846,0.048452220726864496,3.2947510094214,False,False
candidate,bcdcd72260fb74e5,,split_3R_runner,50% 3R + runner,2026-08-06 18:00:00+00:00,8898,1,64588.7,74.29999999999563,0.0011503560220285536,stop_before_scale,stop,8898,1,64514.4,-0.0011503560220285536,-0.0031503560220285535,-1.0,-2.7385921938089846,0.048452220726864496,3.2947510094214,False,False
candidate,c3c6d53a8076d788,,fixed_3R,Fixed 3R,2026-08-10 04:00:00+00:00,8980,-1,64950.5,195.5,0.0030099845266780088,stop,stop,8982,3,65146.0,-0.0030099845266780088,-0.005009984526678009,-1.0,-1.6644552429667518,0.23580562659845802,1.805115089514074,False,False
candidate,c3c6d53a8076d788,,fixed_4R,Fixed 4R,2026-08-10 04:00:00+00:00,8980,-1,64950.5,195.5,0.0030099845266780088,stop,stop,8982,3,65146.0,-0.0030099845266780088,-0.005009984526678009,-1.0,-1.6644552429667518,0.23580562659845802,1.805115089514074,False,False
candidate,c3c6d53a8076d788,,fixed_5R,Fixed 5R,2026-08-10 04:00:00+00:00,8980,-1,64950.5,195.5,0.0030099845266780088,stop,stop,8982,3,65146.0,-0.0030099845266780088,-0.005009984526678009,-1.0,-1.6644552429667518,0.23580562659845802,1.805115089514074,False,False
candidate,c3c6d53a8076d788,,fixed_6R,Fixed 6R,2026-08-10 04:00:00+00:00,8980,-1,64950.5,195.5,0.0030099845266780088,stop,stop,8982,3,65146.0,-0.0030099845266780088,-0.005009984526678009,-1.0,-1.6644552429667518,0.23580562659845802,1.805115089514074,False,False
candidate,c3c6d53a8076d788,,split_3R_6R,50% 3R + 50% 6R,2026-08-10 04:00:00+00:00,8980,-1,64950.5,195.5,0.0030099845266780088,stop_before_scale,stop,8982,3,65146.0,-0.0030099845266780088,-0.005009984526678009,-1.0,-1.6644552429667518,0.23580562659845802,1.805115089514074,False,False
candidate,c3c6d53a8076d788,,split_3R_runner,50% 3R + runner,2026-08-10 04:00:00+00:00,8980,-1,64950.5,195.5,0.0030099845266780088,stop_before_scale,stop,8982,3,65146.0,-0.0030099845266780088,-0.005009984526678009,-1.0,-1.6644552429667518,0.23580562659845802,1.805115089514074,False,False
candidate,84c68f086a80153a,,fixed_3R,Fixed 3R,2026-08-13 23:00:00+00:00,9071,-1,63501.7,118.30000000000292,0.001862942251939758,target,target,9078,8,63146.79999999999,0.005588826755819273,0.0035888267558192733,2.9999999999999996,1.9264294167371354,5.001690617075084,0.831783601014362,False,True
candidate,84c68f086a80153a,,fixed_4R,Fixed 4R,2026-08-13 23:00:00+00:00,9071,-1,63501.7,118.30000000000292,0.001862942251939758,target,target,9078,8,63028.499999999985,0.007451769007759031,0.005451769007759031,3.9999999999999996,2.926429416737135,5.001690617075084,0.831783601014362,False,True
candidate,84c68f086a80153a,,fixed_5R,Fixed 5R,2026-08-13 23:00:00+00:00,9071,-1,63501.7,118.30000000000292,0.001862942251939758,target,target,9078,8,62910.19999999998,0.009314711259698788,0.007314711259698788,4.999999999999999,3.9264294167371347,5.001690617075084,0.831783601014362,False,True
candidate,84c68f086a80153a,,fixed_6R,Fixed 6R,2026-08-13 23:00:00+00:00,9071,-1,63501.7,118.30000000000292,0.001862942251939758,target,target,9080,10,62791.89999999998,0.011177653511638547,0.009177653511638547,5.999999999999999,4.926429416737135,7.064243448858634,0.831783601014362,False,True
candidate,84c68f086a80153a,,split_3R_6R,50% 3R + 50% 6R,2026-08-13 23:00:00+00:00,9071,-1,63501.7,118.30000000000292,0.001862942251939758,full_target,target,9080,10,62791.89999999998,0.008383240133728912,0.006383240133728912,4.5,3.426429416737136,7.064243448858634,0.831783601014362,True,True
candidate,84c68f086a80153a,,split_3R_runner,50% 3R + runner,2026-08-13 23:00:00+00:00,9071,-1,63501.7,118.30000000000292,0.001862942251939758,scale_then_timeout,timeout,9082,12,62795.0,0.008358831338373665,0.006358831338373665,4.486897717666862,3.413327134403998,7.064243448858634,0.831783601014362,True,True
candidate,3133b39e134e4446,,fixed_3R,Fixed 3R,2026-08-24 05:00:00+00:00,9317,-1,76905.5,351.8000000000029,0.004574445260742117,stop,stop,9318,2,77257.3,-0.004574445260742117,-0.006574445260742117,-1.0,-1.4372114837976087,0.18163729391698025,1.746731097214312,False,False
candidate,3133b39e134e4446,,fixed_4R,Fixed 4R,2026-08-24 05:00:00+00:00,9317,-1,76905.5,351.8000000000029,0.004574445260742117,stop,stop,9318,2,77257.3,-0.004574445260742117,-0.006574445260742117,-1.0,-1.4372114837976087,0.18163729391698025,1.746731097214312,False,False
candidate,3133b39e134e4446,,fixed_5R,Fixed 5R,2026-08-24 05:00:00+00:00,9317,-1,76905.5,351.8000000000029,0.004574445260742117,stop,stop,9318,2,77257.3,-0.004574445260742117,-0.006574445260742117,-1.0,-1.4372114837976087,0.18163729391698025,1.746731097214312,False,False
candidate,3133b39e134e4446,,fixed_6R,Fixed 6R,2026-08-24 05:00:00+00:00,9317,-1,76905.5,351.8000000000029,0.004574445260742117,stop,stop,9318,2,77257.3,-0.004574445260742117,-0.006574445260742117,-1.0,-1.4372114837976087,0.18163729391698025,1.746731097214312,False,False
candidate,3133b39e134e4446,,split_3R_6R,50% 3R + 50% 6R,2026-08-24 05:00:00+00:00,9317,-1,76905.5,351.8000000000029,0.004574445260742117,stop_before_scale,stop,9318,2,77257.3,-0.004574445260742117,-0.006574445260742117,-1.0,-1.4372114837976087,0.18163729391698025,1.746731097214312,False,False
candidate,3133b39e134e4446,,split_3R_runner,50% 3R + runner,2026-08-24 05:00:00+00:00,9317,-1,76905.5,351.8000000000029,0.004574445260742117,stop_before_scale,stop,9318,2,77257.3,-0.004574445260742117,-0.006574445260742117,-1.0,-1.4372114837976087,0.18163729391698025,1.746731097214312,False,False
candidate,5a930e77b3ea1541,,fixed_3R,Fixed 3R,2026-08-25 18:00:00+00:00,9354,1,79202.7,503.0,0.006350793596682941,stop,stop,9355,2,78699.7,-0.006350793596682941,-0.008350793596682941,-1.0,-1.3149212723658052,0.2658051689860777,1.039165009940352,False,False
candidate,5a930e77b3ea1541,,fixed_4R,Fixed 4R,2026-08-25 18:00:00+00:00,9354,1,79202.7,503.0,0.006350793596682941,stop,stop,9355,2,78699.7,-0.006350793596682941,-0.008350793596682941,-1.0,-1.3149212723658052,0.2658051689860777,1.039165009940352,False,False
candidate,5a930e77b3ea1541,,fixed_5R,Fixed 5R,2026-08-25 18:00:00+00:00,9354,1,79202.7,503.0,0.006350793596682941,stop,stop,9355,2,78699.7,-0.006350793596682941,-0.008350793596682941,-1.0,-1.3149212723658052,0.2658051689860777,1.039165009940352,False,False
candidate,5a930e77b3ea1541,,fixed_6R,Fixed 6R,2026-08-25 18:00:00+00:00,9354,1,79202.7,503.0,0.006350793596682941,stop,stop,9355,2,78699.7,-0.006350793596682941,-0.008350793596682941,-1.0,-1.3149212723658052,0.2658051689860777,1.039165009940352,False,False
candidate,5a930e77b3ea1541,,split_3R_6R,50% 3R + 50% 6R,2026-08-25 18:00:00+00:00,9354,1,79202.7,503.0,0.006350793596682941,stop_before_scale,stop,9355,2,78699.7,-0.006350793596682941,-0.008350793596682941,-1.0,-1.3149212723658052,0.2658051689860777,1.039165009940352,False,False
candidate,5a930e77b3ea1541,,split_3R_runner,50% 3R + runner,2026-08-25 18:00:00+00:00,9354,1,79202.7,503.0,0.006350793596682941,stop_before_scale,stop,9355,2,78699.7,-0.006350793596682941,-0.008350793596682941,-1.0,-1.3149212723658052,0.2658051689860777,1.039165009940352,False,False
candidate,7f8f403b03df2e7d,,fixed_3R,Fixed 3R,2026-08-27 02:00:00+00:00,9386,1,78869.6,365.2000000000117,0.004630427946889697,target,target,9392,7,79965.20000000004,0.013891283840669089,0.011891283840669089,2.9999999999999996,2.5680744797371435,3.092552026286851,0.8444687842278172,False,True
candidate,7f8f403b03df2e7d,,fixed_4R,Fixed 4R,2026-08-27 02:00:00+00:00,9386,1,78869.6,365.2000000000117,0.004630427946889697,target,target,9393,8,80330.40000000005,0.018521711787558785,0.016521711787558784,3.9999999999999996,3.568074479737143,4.464129244249551,0.8444687842278172,False,True
candidate,7f8f403b03df2e7d,,fixed_5R,Fixed 5R,2026-08-27 02:00:00+00:00,9386,1,78869.6,365.2000000000117,0.004630427946889697,timeout,timeout,9397,12,79494.0,0.007916865306784796,0.005916865306784796,1.7097480832419885,1.2778225629791327,4.464129244249551,0.8444687842278172,False,True
candidate,7f8f403b03df2e7d,,fixed_6R,Fixed 6R,2026-08-27 02:00:00+00:00,9386,1,78869.6,365.2000000000117,0.004630427946889697,timeout,timeout,9397,12,79494.0,0.007916865306784796,0.005916865306784796,1.7097480832419885,1.2778225629791327,4.464129244249551,0.8444687842278172,False,True
candidate,7f8f403b03df2e7d,,split_3R_6R,50% 3R + 50% 6R,2026-08-27 02:00:00+00:00,9386,1,78869.6,365.2000000000117,0.004630427946889697,scale_then_timeout,timeout,9397,12,79494.0,0.010904074573726944,0.008904074573726944,2.3548740416209943,1.9229485213581385,4.464129244249551,0.8444687842278172,True,True
candidate,7f8f403b03df2e7d,,split_3R_runner,50% 3R + runner,2026-08-27 02:00:00+00:00,9386,1,78869.6,365.2000000000117,0.004630427946889697,scale_then_timeout,timeout,9397,12,79494.0,0.010904074573726944,0.008904074573726944,2.3548740416209943,1.9229485213581385,4.464129244249551,0.8444687842278172,True,True
candidate,846035333eae498a,,fixed_3R,Fixed 3R,2026-08-31 16:00:00+00:00,9496,1,78542.2,374.1999999999971,0.00476431778075986,stop,stop,9506,11,78168.0,-0.00476431778075986,-0.00676431778075986,-1.0,-1.4197872795296667,1.8618385889898517,1.092463923035826,False,False
candidate,846035333eae498a,,fixed_4R,Fixed 4R,2026-08-31 16:00:00+00:00,9496,1,78542.2,374.1999999999971,0.00476431778075986,stop,stop,9506,11,78168.0,-0.00476431778075986,-0.00676431778075986,-1.0,-1.4197872795296667,1.8618385889898517,1.092463923035826,False,False
candidate,846035333eae498a,,fixed_5R,Fixed 5R,2026-08-31 16:00:00+00:00,9496,1,78542.2,374.1999999999971,0.00476431778075986,stop,stop,9506,11,78168.0,-0.00476431778075986,-0.00676431778075986,-1.0,-1.4197872795296667,1.8618385889898517,1.092463923035826,False,False
