fold,minutes,cohort,arm,scope,case_count,matched_case_count,control_link_count,funding_case_observed_count,funding_control_observed_link_count,funding_common_case_count,funding_common_control_link_count,funding_coverage_complete,case_mean_net_20bp,matched_case_mean_net_20bp,matched_control_mean_net_20bp,matched_excess_mean_net_20bp,case_mean_net_40bp,matched_case_mean_net_40bp,matched_control_mean_net_40bp,matched_excess_mean_net_40bp,case_mean_net_60bp,matched_case_mean_net_60bp,matched_control_mean_net_60bp,matched_excess_mean_net_60bp,case_mean_net_notional_fee_bp,matched_case_mean_net_notional_fee_bp,matched_control_mean_net_notional_fee_bp,matched_excess_mean_net_notional_fee_bp,funding_common_case_mean_low,funding_common_control_mean_low,funding_common_excess_mean_low,funding_common_case_mean_high,funding_common_control_mean_high,funding_common_excess_mean_high
recent_test,60,all_core,base,all_events,348,348,1044,338,1016,330,990,False,64.41972998904033,64.41972998904033,-41.974708447430714,106.39443843647105,44.41972998904033,44.41972998904033,-61.974708447430714,106.39443843647105,24.419729989040327,24.419729989040327,-81.97470844743071,106.39443843647105,64.3361139636344,64.3361139636344,-42.04421227973839,106.3803262433728,57.02240040847539,-57.49374214989764,114.1646267236304,57.28378626926886,-57.14222631515501,114.7775284191665
recent_test,60,all_core,deriv_oi24_available,all_events,348,348,1044,338,1011,330,990,False,64.41972998904033,64.41972998904033,-30.575628795331827,94.99535878437217,44.41972998904033,44.41972998904033,-50.57562879533182,94.99535878437217,24.419729989040327,24.419729989040327,-70.57562879533184,94.99535878437214,64.3361139636344,64.3361139636344,-30.647085435239397,94.98319939887378,56.17372077179153,-52.12300886151141,108.00574661491271,56.43317837883836,-51.83202584312118,108.55618724034977
recent_test,60,all_core,deriv_oi24_down,all_events,199,199,597,195,588,194,582,False,63.72311982629318,63.72311982629318,-54.15178182813197,117.87490165442516,43.72311982629319,43.72311982629319,-74.15178182813199,117.87490165442516,23.723119826293182,23.723119826293182,-94.15178182813199,117.87490165442516,63.661716838346976,63.661716838346976,-54.21079277814699,117.87250961649396,47.91928461594619,-65.17155224002802,112.76364076011033,48.21156317341556,-64.84435614416412,113.38311541344358
recent_test,60,all_core,deriv_oi24_pos,all_events,149,149,447,143,423,136,408,False,65.35010195136701,65.35010195136701,0.9119849867301213,64.43811696463692,45.35010195136703,45.35010195136703,-19.08801501326988,64.43811696463692,25.350101951367034,25.350101951367034,-39.088015013269874,64.43811696463692,65.23681884908538,65.23681884908538,0.8239062509257882,64.4129125981596,67.94843117057093,-33.50964551274507,101.21875055485145,68.16107065716206,-33.270319384280526,101.67071616990717
recent_test,60,all_core,deriv_oi4_available,all_events,348,348,1044,338,1020,331,993,False,64.41972998904033,64.41972998904033,-41.891251398073244,106.3109813871136,44.41972998904033,44.41972998904033,-61.891251398073244,106.3109813871136,24.419729989040327,24.419729989040327,-81.89125139807325,106.3109813871136,64.3361139636344,64.3361139636344,-41.9666865985301,106.3028005621645,56.14548639513652,-53.278767822109415,109.1253885650039,56.406082570549934,-52.97990216986741,109.68485039265934
recent_test,60,all_core,deriv_oi4_pos,all_events,161,161,483,156,469,152,456,False,141.29795583341928,141.29795583341928,-44.811710333060965,186.10966616648022,121.2979558334193,121.2979558334193,-64.81171033306096,186.10966616648022,101.2979558334193,101.2979558334193,-84.81171033306096,186.10966616648022,141.13836040775405,141.13836040775405,-44.89862220018402,186.03698260793809,122.09795543133819,-62.374258225677536,184.14979966430818,122.34940734697872,-62.05184423296994,184.72366557265627
recent_test,60,all_core,deriv_taker55,all_events,85,85,255,82,250,81,243,False,129.44375762984396,129.44375762984396,-107.88445097220861,237.3282086020526,109.44375762984394,109.44375762984394,-127.88445097220861,237.3282086020526,89.44375762984394,89.44375762984394,-147.8844509722086,237.3282086020526,129.37866689446184,129.37866689446184,-107.90424124872584,237.28290814318774,129.77954917051605,-107.34058780510372,236.78472818844418,130.08455350719493,-107.00517901792816,237.42514131229862
recent_test,60,all_core,deriv_taker_available,all_events,348,348,1044,338,1018,330,990,False,64.41972998904033,64.41972998904033,-55.45353814879202,119.87326813783235,44.41972998904033,44.41972998904033,-75.45353814879202,119.87326813783235,24.419729989040327,24.419729989040327,-95.45353814879203,119.87326813783235,64.3361139636344,64.3361139636344,-55.50420176648472,119.84031573011913,56.755540491584334,-63.34787716572512,119.81739142505769,57.01499809863118,-63.06185093347335,120.3628752643563
recent_test,60,all_core,exit_chandelier,all_events,348,348,1044,345,1032,341,1023,False,3.2119595041128086,3.2119595041128086,-53.98402624922131,57.19598575333411,-16.78804049588719,-16.78804049588719,-73.9840262492213,57.19598575333411,-36.78804049588719,-36.78804049588719,-93.9840262492213,57.19598575333411,3.2070167985066407,3.2070167985066407,-53.98834839166772,57.195365190174364,6.358846223803332,-53.66741199832881,59.63172869860192,6.694835655072034,-53.272882474798585,60.362247653400864
recent_test,60,all_core,exit_fixed3r,all_events,348,348,1044,339,1020,331,993,False,-9.567332605905197,-9.567332605905197,-80.83199575551575,71.26466314961057,-29.567332605905193,-29.567332605905193,-100.83199575551575,71.26466314961056,-49.56733260590519,-49.56733260590519,-120.83199575551575,71.26466314961057,-9.532654320486252,-9.532654320486252,-80.8326062391179,71.29995191863163,-8.904671049363943,-91.41706617488889,82.1158242162572,-8.596226573214878,-91.02049526562115,82.82083960167401
recent_test,60,all_core,exit_sma60,all_events,348,348,1044,342,1029,339,1017,False,57.172671839101476,57.172671839101476,-38.35702622674544,95.52969806584693,37.17267183910149,37.17267183910149,-58.35702622674544,95.52969806584693,17.172671839101486,17.172671839101486,-78.35702622674543,95.52969806584693,57.10699584451201,57.10699584451201,-38.39610544643594,95.50310129094797,55.51514835329741,-40.87919030238483,96.04179198402937,55.8003050018105,-40.52664363073196,96.67949530419533
recent_test,60,all_core,gate_box_break,all_events,70,70,210,70,207,68,204,False,194.8093411337258,194.8093411337258,-48.5828723539798,243.39221348770562,174.8093411337258,174.8093411337258,-68.5828723539798,243.39221348770562,154.80934113372584,154.80934113372584,-88.5828723539798,243.39221348770562,194.6121948080963,194.6121948080963,-48.684505396829806,243.2967002049261,167.58655087553242,-65.48811866589259,232.7206375215678,167.87818072844394,-65.13408664603537,233.36629939433652
recent_test,60,high_vol,base,all_events,82,82,246,81,239,78,234,False,81.15125066950095,81.15125066950095,38.56252428373668,42.58872638576427,61.15125066950096,61.15125066950096,18.56252428373669,42.58872638576427,41.151250669500946,41.151250669500946,-1.4374757162633096,42.58872638576426,81.12314663000957,81.12314663000957,38.403409928409125,42.71973670160045,60.22270604980524,-3.8093271755199347,63.7309264717443,60.44282646426727,-3.5082204219390802,64.2521536397872
recent_test,60,high_vol,deriv_oi24_available,all_events,82,82,246,81,240,78,234,False,81.15125066950095,81.15125066950095,4.6060991807676706,76.54515148873331,61.15125066950096,61.15125066950096,-15.393900819232352,76.54515148873331,41.151250669500946,41.151250669500946,-35.39390081923235,76.54515148873331,81.12314663000957,81.12314663000957,4.498803175845825,76.62434345416374,60.22270604980524,-23.48042072727592,83.4404884887663,60.44282646426727,-23.21778243896107,83.9232471915432
recent_test,60,high_vol,deriv_oi24_down,all_events,44,44,132,44,129,42,126,False,172.88059801855,172.88059801855,-7.061973466925759,179.94257148547575,152.88059801854996,152.88059801854996,-27.06197346692576,179.94257148547575,132.88059801855,132.88059801855,-47.061973466925785,179.94257148547575,172.79615908218773,172.79615908218773,-7.2348947717376895,180.03105385392539,134.46504700183573,-55.31297545988549,189.51999124090895,134.66503957416396,-55.05494423907327,189.9780150340495
recent_test,60,high_vol,deriv_oi24_pos,all_events,38,38,114,37,111,36,108,False,-25.061677839924258,-25.061677839924258,18.11649908862321,-43.17817692854743,-45.06167783992427,-45.06167783992427,-1.883500911376792,-43.17817692854743,-65.06167783992427,-65.06167783992427,-21.883500911376792,-43.17817692854743,-25.024551998828294,-25.024551998828294,18.08519027304777,-43.10974227187605,-26.393358394230315,13.657559794101928,-40.31893138873345,-26.149755497278882,13.925572994503124,-39.8073152913808
recent_test,60,high_vol,deriv_oi4_available,all_events,82,82,246,81,240,78,234,False,81.15125066950095,81.15125066950095,73.1609775412654,7.990273128235525,61.15125066950096,61.15125066950096,53.160977541265396,7.99027312823553,41.151250669500946,41.151250669500946,33.1609775412654,7.990273128235519,81.12314663000957,81.12314663000957,73.00016843037366,8.122978199635892,60.22270604980524,45.16756124071794,14.77828357529314,60.44282646426727,45.44442247451214,15.275265223549363
recent_test,60,high_vol,deriv_oi4_pos,all_events,38,38,114,37,110,35,105,False,198.0375992240472,198.0375992240472,225.26439972176692,-27.226800497719715,178.0375992240472,178.0375992240472,205.26439972176692,-27.226800497719715,158.0375992240472,158.0375992240472,185.26439972176692,-27.226800497719715,197.90843364408235,197.90843364408235,224.9414962295677,-27.03306258548534,147.77954115176036,177.96121689996397,-30.426985301611584,147.969400676349,178.20652645337196,-29.99181622361495
recent_test,60,high_vol,deriv_taker55,all_events,13,13,39,13,39,13,39,False,147.70956830705725,147.70956830705725,-190.36700852482807,338.07657683188523,127.70956830705724,127.70956830705724,-210.36700852482807,338.07657683188523,107.70956830705724,107.70956830705724,-230.367008524828,338.07657683188523,147.7301121892281,147.7301121892281,-190.322209141587,338.05232133081506,148.01746844725125,-190.27545816658534,338.0369250847311,148.3431720787713,-190.0194566374799,338.61863024535666
recent_test,60,high_vol,deriv_taker_available,all_events,82,82,246,81,240,79,237,False,81.15125066950095,81.15125066950095,8.807133684921354,72.34411698457959,61.15125066950096,61.15125066950096,-11.192866315078659,72.34411698457959,41.151250669500946,41.151250669500946,-31.192866315078657,72.34411698457959,81.12314663000957,81.12314663000957,8.697363279377981,72.42578335063158,54.17324383725622,-37.739434609656485,91.6089117132233,54.390577917357966,-37.43566787596708,92.13001252701447
recent_test,60,high_vol,exit_chandelier,all_events,82,82,246,82,245,81,243,False,-19.129545092969714,-19.129545092969714,-87.98127489813957,68.85172980516987,-39.12954509296972,-39.12954509296972,-107.98127489813957,68.85172980516988,-59.12954509296973,-59.12954509296973,-127.98127489813959,68.85172980516987,-19.09519656680103,-19.09519656680103,-88.00157408870813,68.90637752190709,-15.790306959467367,-87.8797104827742,71.73449597993375,-15.480584541999164,-87.52480293940113,72.39912594077504
recent_test,60,high_vol,exit_fixed3r,all_events,82,82,246,80,238,77,231,False,17.63265169105522,17.63265169105522,-79.25392948707669,96.8865811781319,-2.3673483089447798,-2.3673483089447798,-99.25392948707669,96.8865811781319,-22.367348308944784,-22.367348308944784,-119.25392948707668,96.8865811781319,17.74845359350654,17.74845359350654,-79.25633765392618,97.00479124743275,20.148655111375106,-96.58120911991107,116.384695160685,20.428542603782446,-96.23604004930985,117.00975172369355
recent_test,60,high_vol,exit_sma60,all_events,82,82,246,81,242,80,240,False,39.53921472732026,39.53921472732026,-19.950909599087048,59.490124326407305,19.539214727320257,19.539214727320257,-39.95090959908705,59.49012432640731,-0.46078527267974945,-0.46078527267974945,-59.95090959908705,59.49012432640731,39.543041210309575,39.543041210309575,-20.053892694664192,59.596933904973746,43.96782319686152,-22.605359742842563,66.30742814830754,44.19430475445921,-22.339604951446006,66.7996644973018
recent_test,60,high_vol,gate_box_break,all_events,10,10,30,10,28,9,27,False,122.17757748135793,122.17757748135793,178.93645611396875,-56.75887863261075,102.17757748135793,102.17757748135793,158.93645611396875,-56.75887863261075,82.17757748135793,82.17757748135793,138.93645611396875,-56.75887863261075,122.0005295531126,122.0005295531126,178.65201117385146,-56.65148162073888,-129.0644028836197,-136.23462573529034,6.881127464962668,-128.87784885533068,-135.94553034858237,7.356776879959619
recent_test,60,majors,base,all_events,10,10,30,10,29,9,27,False,-130.80734953401128,-130.80734953401128,-33.54344015328003,-97.26390938073123,-150.80734953401128,-150.80734953401128,-53.54344015328004,-97.26390938073123,-170.80734953401128,-170.80734953401128,-73.54344015328005,-97.26390938073123,-130.7943007133417,-130.7943007133417,-33.616111673340434,-97.17818904000129,-129.20509127342544,-28.42585859241187,-100.8994761156082,-129.0184305154045,-28.305615157817254,-100.59257192299262
recent_test,60,majors,deriv_oi24_available,all_events,10,10,30,10,30,10,30,False,-130.80734953401128,-130.80734953401128,-94.77483849701642,-36.032511036994855,-150.80734953401128,-150.80734953401128,-114.77483849701642,-36.03251103699486,-170.80734953401128,-170.80734953401128,-134.77483849701642,-36.03251103699486,-130.7943007133417,-130.7943007133417,-94.78952232210979,-36.0047783912319,-131.03794888437795,-95.40670391899752,-35.76971523847412,-130.82386925175365,-95.26823364590382,-35.417165332756085
recent_test,60,majors,deriv_oi24_down,all_events,5,5,15,5,15,5,15,False,-109.69944521361795,-109.69944521361795,-76.2639563405547,-33.43548887306324,-129.69944521361793,-129.69944521361793,-96.2639563405547,-33.43548887306325,-149.69944521361793,-149.69944521361793,-116.26395634055469,-33.43548887306326,-109.60974576840434,-109.60974576840434,-76.20769238421416,-33.402053384190175,-111.37947736366611,-77.76131516665173,-33.738268702968725,-111.12723386689929,-77.6412086606974,-33.36591870024755
recent_test,60,majors,deriv_oi24_pos,all_events,5,5,15,5,15,5,15,False,-151.91525385440463,-151.91525385440463,-113.28572065347814,-38.629533200926474,-171.91525385440463,-171.91525385440463,-133.28572065347814,-38.629533200926474,-191.91525385440463,-191.91525385440463,-153.28572065347814,-38.629533200926474,-151.9788556582791,-151.9788556582791,-113.37135226000547,-38.60750339827363,-150.69642040508978,-113.05209267134335,-37.80116177397952,-150.52050463660797,-112.89525863111025,-37.46841196526462
recent_test,60,majors,deriv_oi4_available,all_events,10,10,30,10,28,9,27,False,-130.80734953401128,-130.80734953401128,183.42300077574006,-314.2303503097513,-150.80734953401128,-150.80734953401128,163.42300077574006,-314.2303503097513,-170.80734953401128,-170.80734953401128,143.42300077574006,-314.2303503097513,-130.7943007133417,-130.7943007133417,183.1331300906984,-313.92743080404,-129.20509127342544,210.80238253584724,-340.1282308648421,-129.0184305154045,210.92313959141666,-339.8208130512518
recent_test,60,majors,deriv_oi4_pos,all_events,5,5,15,5,13,4,12,False,-146.2214714114369,-146.2214714114369,88.08563524538917,-234.30710665682608,-166.2214714114369,-166.2214714114369,68.08563524538917,-234.30710665682608,-186.2214714114369,-186.2214714114369,48.085635245389156,-234.30710665682605,-146.23523510441242,-146.23523510441242,87.84899500972763,-234.08423011414007,-144.88717833908748,130.6961330671231,-275.7013340761956,-144.46719163354035,130.8141557371081,-275.1633247006635
recent_test,60,majors,deriv_taker55,all_events,1,1,3,1,3,1,3,False,-130.3608211400653,-130.3608211400653,-27.222280569640915,-103.13854057042438,-150.3608211400653,-150.3608211400653,-47.22228056964091,-103.1385405704244,-170.3608211400653,-170.3608211400653,-67.22228056964092,-103.13854057042438,-130.25046031892524,-130.25046031892524,-27.215058289071276,-103.03540202985396,-132.45989692578786,-27.692729074892338,-104.87413519384496,-131.1986794419537,-27.5857617319429,-103.50595036706135
recent_test,60,majors,deriv_taker_available,all_events,10,10,30,10,29,9,27,False,-130.80734953401128,-130.80734953401128,79.08397209100595,-209.89132162501724,-150.80734953401128,-150.80734953401128,59.08397209100595,-209.89132162501724,-170.80734953401128,-170.80734953401128,39.08397209100595,-209.89132162501724,-130.7943007133417,-130.7943007133417,78.88440077505638,-209.6787014883981,-129.20509127342544,98.95064784824284,-228.27723200256318,-129.0184305154045,99.07214072913774,-227.9690783636473
recent_test,60,majors,exit_chandelier,all_events,10,10,30,10,29,9,27,False,-63.02908842476482,-63.02908842476482,-43.871319016976734,-19.157769407788088,-83.02908842476482,-83.02908842476482,-63.87131901697675,-19.157769407788084,-103.02908842476481,-103.02908842476481,-83.87131901697674,-19.157769407788084,-63.00709696686495,-63.00709696686495,-43.88162129170409,-19.125475675160843,-63.24485913329431,-37.23653866388818,-26.12160769862443,-62.964451097172656,-37.12325143466988,-25.72791243328447
