symbol,timeframe_min,arm,feature,feature_role,side,side_name,cohort,bucket,early_closed_n,q1_tercile,q2_tercile,n_rows,n_closed,n_censored,net_win_rate,mean_gross_bp,mean_net_bp,mean_net_r,net_r_ge_3_count,mfe_known_r_ge_3_count,net_r_ge_5_count,mfe_known_r_ge_5_count,net_r_ge_10_count,mfe_known_r_ge_10_count,matched_control_n,matched_target_net_bp,control_net_bp,paired_excess_bp
BTC_USDT_SWAP,30,v9_both,pre12_opp,primary,-1,short,all,high,71,0.000948021741663,0.019260058594,22,22,0,0.272727272727,52.5468074358,32.5468074358,0.556624842719,2,6,1,3,1,1,22,32.5468074358,72.0952984905,-39.5484910547
BTC_USDT_SWAP,30,v9_both,pre12_opp,primary,-1,short,earlier,baseline,71,0.000948021741663,0.019260058594,34,34,0,0.205882352941,-28.3549913248,-48.3549913248,-0.54362414882,0,7,0,1,0,0,33,-47.0314016473,-62.9820713566,15.9506697093
BTC_USDT_SWAP,30,v9_both,pre12_opp,primary,-1,short,earlier,low,71,0.000948021741663,0.019260058594,11,11,0,0.181818181818,-51.4977960394,-71.4977960394,-0.655926839826,0,2,0,0,0,0,11,-71.4977960394,-64.4049413943,-7.09285464508
BTC_USDT_SWAP,30,v9_both,pre12_opp,primary,-1,short,earlier,middle,71,0.000948021741663,0.019260058594,10,10,0,0.1,-29.9934998536,-49.9934998536,-0.73126806457,0,1,0,0,0,0,10,-49.9934998536,-88.5057132186,38.512213365
BTC_USDT_SWAP,30,v9_both,pre12_opp,primary,-1,short,earlier,high,71,0.000948021741663,0.019260058594,13,13,0,0.307692307692,-7.51222692869,-27.5122269287,-0.304257321238,0,4,0,1,0,0,12,-22.1354582827,-40.4080722705,18.2726139877
BTC_USDT_SWAP,30,v9_both,pre12_opp,primary,-1,short,later,baseline,71,0.000948021741663,0.019260058594,21,21,0,0.238095238095,51.0910476064,31.0910476064,0.600976500637,2,5,1,3,1,1,21,31.0910476064,76.8077572664,-45.71670966
BTC_USDT_SWAP,30,v9_both,pre12_opp,primary,-1,short,later,low,71,0.000948021741663,0.019260058594,7,7,0,0.428571428571,36.5933247676,16.5933247676,0.184694834442,0,2,0,1,0,0,7,16.5933247676,2.72704539419,13.8662793734
BTC_USDT_SWAP,30,v9_both,pre12_opp,primary,-1,short,later,middle,71,0.000948021741663,0.019260058594,5,5,0,0,-87.3859974597,-107.38599746,-0.974689808723,0,1,0,0,0,0,5,-107.38599746,-81.9551776798,-25.4308197799
BTC_USDT_SWAP,30,v9_both,pre12_opp,primary,-1,short,later,high,71,0.000948021741663,0.019260058594,9,9,0,0.222222222222,139.298745962,119.298745962,1.80012130177,2,2,1,2,1,1,9,119.298745962,222.627719248,-103.328973286
BTC_USDT_SWAP,60,joint,pre12_opp,primary,1,long,all,baseline,18,0.00181049152276,0.0413779843007,26,26,0,0.269230769231,13.0929239584,-6.90707604157,0.198791889084,2,4,2,3,1,2,26,-6.90707604157,-2.77764240442,-4.12943363716
BTC_USDT_SWAP,60,joint,pre12_opp,primary,1,long,all,low,18,0.00181049152276,0.0413779843007,8,8,0,0.25,-65.8389120058,-85.8389120058,-0.456648791633,0,1,0,0,0,0,8,-85.8389120058,-57.9200544544,-27.9188575514
BTC_USDT_SWAP,60,joint,pre12_opp,primary,1,long,all,middle,18,0.00181049152276,0.0413779843007,9,9,0,0.333333333333,-35.3144720953,-55.3144720953,-0.389278515371,0,1,0,1,0,0,9,-55.3144720953,-89.2886578831,33.9741857878
BTC_USDT_SWAP,60,joint,pre12_opp,primary,1,long,all,high,18,0.00181049152276,0.0413779843007,9,9,0,0.222222222222,131.66195198,111.66195198,1.36947623195,2,2,2,2,1,2,9,111.66195198,132.748850452,-21.0868984717
BTC_USDT_SWAP,60,joint,pre12_opp,primary,1,long,earlier,baseline,18,0.00181049152276,0.0413779843007,18,18,0,0.333333333333,63.593778819,43.593778819,0.651550830855,2,4,2,3,1,2,17,57.003554345,-21.8105949833,78.8141493283
BTC_USDT_SWAP,60,joint,pre12_opp,primary,1,long,earlier,low,18,0.00181049152276,0.0413779843007,6,6,0,0.166666666667,-111.928976044,-131.928976044,-0.647887155468,0,1,0,0,0,0,6,-131.928976044,-21.73119611,-110.197779934
BTC_USDT_SWAP,60,joint,pre12_opp,primary,1,long,earlier,middle,18,0.00181049152276,0.0413779843007,6,6,0,0.5,18.7610389802,-1.23896101977,-0.0103413521991,0,1,0,1,0,0,6,-1.23896101977,-226.131082056,224.892121036
BTC_USDT_SWAP,60,joint,pre12_opp,primary,1,long,earlier,high,18,0.00181049152276,0.0413779843007,6,6,0,0.333333333333,283.949273521,263.949273521,2.61288100023,2,2,2,2,1,2,5,353.61360925,223.278710856,130.334898394
BTC_USDT_SWAP,60,joint,pre12_opp,primary,1,long,later,baseline,18,0.00181049152276,0.0413779843007,8,8,0,0.125,-100.533999478,-120.533999478,-0.819915729902,0,0,0,0,0,0,8,-120.533999478,-4.70824589139,-115.825753586
BTC_USDT_SWAP,60,joint,pre12_opp,primary,1,long,later,low,18,0.00181049152276,0.0413779843007,2,2,0,0.5,72.4312801093,52.4312801093,0.117066299873,0,0,0,0,0,0,2,52.4312801093,-166.486629488,218.917909597
BTC_USDT_SWAP,60,joint,pre12_opp,primary,1,long,later,middle,18,0.00181049152276,0.0413779843007,3,3,0,0,-143.465494246,-163.465494246,-1.14715284171,0,0,0,0,0,0,3,-163.465494246,184.396190462,-347.861684708
BTC_USDT_SWAP,60,joint,pre12_opp,primary,1,long,later,high,18,0.00181049152276,0.0413779843007,3,3,0,0,-172.912691101,-192.912691101,-1.11733330461,0,0,0,0,0,0,3,-192.912691101,-85.9604265139,-106.952264587
BTC_USDT_SWAP,60,joint,pre12_opp,primary,-1,short,all,baseline,18,0.00181049152276,0.0413779843007,0,0,0,,,,,0,0,0,0,0,0,0,,,
BTC_USDT_SWAP,60,joint,pre12_opp,primary,-1,short,all,low,18,0.00181049152276,0.0413779843007,0,0,0,,,,,0,0,0,0,0,0,0,,,
BTC_USDT_SWAP,60,joint,pre12_opp,primary,-1,short,all,middle,18,0.00181049152276,0.0413779843007,0,0,0,,,,,0,0,0,0,0,0,0,,,
BTC_USDT_SWAP,60,joint,pre12_opp,primary,-1,short,all,high,18,0.00181049152276,0.0413779843007,0,0,0,,,,,0,0,0,0,0,0,0,,,
BTC_USDT_SWAP,60,joint,pre12_opp,primary,-1,short,earlier,baseline,18,0.00181049152276,0.0413779843007,0,0,0,,,,,0,0,0,0,0,0,0,,,
BTC_USDT_SWAP,60,joint,pre12_opp,primary,-1,short,earlier,low,18,0.00181049152276,0.0413779843007,0,0,0,,,,,0,0,0,0,0,0,0,,,
BTC_USDT_SWAP,60,joint,pre12_opp,primary,-1,short,earlier,middle,18,0.00181049152276,0.0413779843007,0,0,0,,,,,0,0,0,0,0,0,0,,,
BTC_USDT_SWAP,60,joint,pre12_opp,primary,-1,short,earlier,high,18,0.00181049152276,0.0413779843007,0,0,0,,,,,0,0,0,0,0,0,0,,,
BTC_USDT_SWAP,60,joint,pre12_opp,primary,-1,short,later,baseline,18,0.00181049152276,0.0413779843007,0,0,0,,,,,0,0,0,0,0,0,0,,,
BTC_USDT_SWAP,60,joint,pre12_opp,primary,-1,short,later,low,18,0.00181049152276,0.0413779843007,0,0,0,,,,,0,0,0,0,0,0,0,,,
BTC_USDT_SWAP,60,joint,pre12_opp,primary,-1,short,later,middle,18,0.00181049152276,0.0413779843007,0,0,0,,,,,0,0,0,0,0,0,0,,,
BTC_USDT_SWAP,60,joint,pre12_opp,primary,-1,short,later,high,18,0.00181049152276,0.0413779843007,0,0,0,,,,,0,0,0,0,0,0,0,,,
BTC_USDT_SWAP,60,v9_both,pre12_opp,primary,1,long,all,baseline,36,0.00200017469094,0.0202395658001,27,27,0,0.222222222222,-20.2024207621,-40.2024207621,0.118344088788,2,4,2,3,1,2,27,-40.2024207621,4.19498971294,-44.397410475
BTC_USDT_SWAP,60,v9_both,pre12_opp,primary,1,long,all,low,36,0.00200017469094,0.0202395658001,7,7,0,0.142857142857,-141.046347203,-161.046347203,-0.598725506125,0,1,0,1,0,0,7,-161.046347203,-57.8188909099,-103.227456294
BTC_USDT_SWAP,60,v9_both,pre12_opp,primary,1,long,all,middle,36,0.00200017469094,0.0202395658001,8,8,0,0.375,-20.3834455279,-40.3834455279,-0.196567325424,0,1,0,0,0,0,8,-40.3834455279,129.158210319,-169.541655847
BTC_USDT_SWAP,60,v9_both,pre12_opp,primary,1,long,all,high,36,0.00200017469094,0.0202395658001,12,12,0,0.166666666667,50.4105528392,30.4105528392,0.746575628629,2,2,2,2,1,2,12,30.4105528392,-42.9390603275,73.3496131668
BTC_USDT_SWAP,60,v9_both,pre12_opp,primary,1,long,earlier,baseline,36,0.00200017469094,0.0202395658001,20,20,0,0.25,14.0847575706,-5.91524242938,0.357819339157,2,3,2,3,1,2,20,-5.91524242938,13.5385372482,-19.4537796776
BTC_USDT_SWAP,60,v9_both,pre12_opp,primary,1,long,earlier,low,36,0.00200017469094,0.0202395658001,6,6,0,0.166666666667,-103.124171232,-123.124171232,-0.522802691836,0,1,0,1,0,0,6,-123.124171232,13.001345275,-136.125516507
BTC_USDT_SWAP,60,v9_both,pre12_opp,primary,1,long,earlier,middle,36,0.00200017469094,0.0202395658001,6,6,0,0.333333333333,-68.9463689777,-88.9463689777,-0.520452821775,0,0,0,0,0,0,6,-88.9463689777,13.6776383844,-102.624007362
BTC_USDT_SWAP,60,v9_both,pre12_opp,primary,1,long,earlier,high,36,0.00200017469094,0.0202395658001,8,8,0,0.25,164.264799084,144.264799084,1.6769899831,2,2,2,2,1,2,8,144.264799084,13.837105376,130.427693708
BTC_USDT_SWAP,60,v9_both,pre12_opp,primary,1,long,later,baseline,36,0.00200017469094,0.0202395658001,7,7,0,0.142857142857,-118.165787427,-138.165787427,-0.565870912267,0,1,0,0,0,0,7,-138.165787427,-22.5008603878,-115.664927039
BTC_USDT_SWAP,60,v9_both,pre12_opp,primary,1,long,later,low,36,0.00200017469094,0.0202395658001,1,1,0,0,-368.57940303,-388.57940303,-1.05426239186,0,0,0,0,0,0,1,-388.57940303,-482.740308019,94.1609049893
BTC_USDT_SWAP,60,v9_both,pre12_opp,primary,1,long,later,middle,36,0.00200017469094,0.0202395658001,2,2,0,0.5,125.305324822,105.305324822,0.775089163629,0,1,0,0,0,0,2,105.305324822,475.599926121,-370.2946013
BTC_USDT_SWAP,60,v9_both,pre12_opp,primary,1,long,later,high,36,0.00200017469094,0.0202395658001,4,4,0,0,-177.297939651,-197.297939651,-1.11425308032,0,0,0,0,0,0,4,-197.297939651,-156.491391735,-40.806547916
BTC_USDT_SWAP,60,v9_both,pre12_opp,primary,-1,short,all,baseline,36,0.00200017469094,0.0202395658001,29,29,0,0.275862068966,20.5797876224,0.579787622399,-0.0289532319003,1,4,1,3,1,1,29,0.579787622399,103.886436567,-103.306648945
BTC_USDT_SWAP,60,v9_both,pre12_opp,primary,-1,short,all,low,36,0.00200017469094,0.0202395658001,11,11,0,0.0909090909091,-163.06209197,-183.06209197,-0.716065606962,0,0,0,0,0,0,11,-183.06209197,27.0803100793,-210.14240205
BTC_USDT_SWAP,60,v9_both,pre12_opp,primary,-1,short,all,middle,36,0.00200017469094,0.0202395658001,7,7,0,0.428571428571,73.2579794501,53.2579794501,0.196430073667,0,3,0,2,0,0,7,53.2579794501,24.0693728625,29.1886065876
BTC_USDT_SWAP,60,v9_both,pre12_opp,primary,-1,short,all,high,36,0.00200017469094,0.0202395658001,11,11,0,0.363636363636,170.699181507,150.699181507,0.514733403254,1,1,1,1,1,1,11,150.699181507,231.485239958,-80.7860584512
BTC_USDT_SWAP,60,v9_both,pre12_opp,primary,-1,short,earlier,baseline,36,0.00200017469094,0.0202395658001,16,16,0,0.25,-49.4115285371,-69.4115285371,-0.344450048138,0,3,0,2,0,0,16,-69.4115285371,32.4855396248,-101.897068162
BTC_USDT_SWAP,60,v9_both,pre12_opp,primary,-1,short,earlier,low,36,0.00200017469094,0.0202395658001,6,6,0,0.166666666667,-158.881580667,-178.881580667,-0.602316259251,0,0,0,0,0,0,6,-178.881580667,133.975064321,-312.856644988
BTC_USDT_SWAP,60,v9_both,pre12_opp,primary,-1,short,earlier,middle,36,0.00200017469094,0.0202395658001,6,6,0,0.5,126.609152416,106.609152416,0.409338614602,0,3,0,2,0,0,6,106.609152416,48.3035726625,58.3055797538
BTC_USDT_SWAP,60,v9_both,pre12_opp,primary,-1,short,earlier,high,36,0.00200017469094,0.0202395658001,4,4,0,0,-149.237471772,-169.237471772,-1.08833372558,0,0,0,0,0,0,4,-169.237471772,-143.475796976,-25.7616747967
BTC_USDT_SWAP,60,v9_both,pre12_opp,primary,-1,short,later,baseline,36,0.00200017469094,0.0202395658001,12,12,0,0.333333333333,126.002180262,106.002180262,0.452716748096,1,1,1,1,1,1,12,106.002180262,216.603038148,-110.600857886
BTC_USDT_SWAP,60,v9_both,pre12_opp,primary,-1,short,later,low,36,0.00200017469094,0.0202395658001,4,4,0,0,-178.941415542,-198.941415542,-0.875445047253,0,0,0,0,0,0,4,-198.941415542,-99.9171359308,-99.0242796115
BTC_USDT_SWAP,60,v9_both,pre12_opp,primary,-1,short,later,middle,36,0.00200017469094,0.0202395658001,1,1,0,0,-246.849058347,-266.849058347,-1.08102117194,0,0,0,0,0,0,1,-266.849058347,-121.335825938,-145.513232409
BTC_USDT_SWAP,60,v9_both,pre12_opp,primary,-1,short,later,high,36,0.00200017469094,0.0202395658001,7,7,0,0.571428571429,353.520126238,333.520126238,1.43077176259,1,1,1,1,1,1,7,333.520126238,445.748689634,-112.228563397
BTC_USDT_SWAP,240,joint,pre12_opp,primary,1,long,all,baseline,5,0.00244520463047,0.0515148978486,7,7,0,0.571428571429,704.706547575,684.706547575,2.02471330451,2,3,2,2,0,1,7,684.706547575,708.582010016,-23.8754624412
BTC_USDT_SWAP,240,joint,pre12_opp,primary,1,long,all,low,5,0.00244520463047,0.0515148978486,2,2,0,1,1563.89093563,1543.89093563,3.87652468305,1,1,1,1,0,0,2,1543.89093563,1803.21342361,-259.322487982
BTC_USDT_SWAP,240,joint,pre12_opp,primary,1,long,all,middle,5,0.00244520463047,0.0515148978486,3,3,0,0.333333333333,480.548356756,460.548356756,1.95655572981,1,1,1,1,0,1,3,460.548356756,634.2896358,-173.741279043
BTC_USDT_SWAP,240,joint,pre12_opp,primary,1,long,all,high,5,0.00244520463047,0.0515148978486,2,2,0,0.5,181.759445751,161.759445751,0.275138288013,0,1,0,0,0,0,2,161.759445751,-274.610842252,436.370288003
BTC_USDT_SWAP,240,joint,pre12_opp,primary,1,long,earlier,baseline,5,0.00244520463047,0.0515148978486,5,5,0,0.6,623.198594618,603.198594618,1.45000726949,1,2,1,1,0,0,5,603.198594618,554.930894183,48.2677004344
BTC_USDT_SWAP,240,joint,pre12_opp,primary,1,long,earlier,low,5,0.00244520463047,0.0515148978486,2,2,0,1,1563.89093563,1543.89093563,3.87652468305,1,1,1,1,0,0,2,1543.89093563,1803.21342361,-259.322487982
BTC_USDT_SWAP,240,joint,pre12_opp,primary,1,long,earlier,middle,5,0.00244520463047,0.0515148978486,1,1,0,0,-375.307789667,-395.307789667,-1.0532895947,0,0,0,0,0,0,1,-395.307789667,-282.550691797,-112.75709787
BTC_USDT_SWAP,240,joint,pre12_opp,primary,1,long,earlier,high,5,0.00244520463047,0.0515148978486,2,2,0,0.5,181.759445751,161.759445751,0.275138288013,0,1,0,0,0,0,2,161.759445751,-274.610842252,436.370288003
BTC_USDT_SWAP,240,joint,pre12_opp,primary,1,long,later,baseline,5,0.00244520463047,0.0515148978486,2,2,0,0.5,908.476429968,888.476429968,3.46147839207,1,1,1,1,0,1,2,888.476429968,1092.7097996,-204.23336963
BTC_USDT_SWAP,240,joint,pre12_opp,primary,1,long,later,low,5,0.00244520463047,0.0515148978486,0,0,0,,,,,0,0,0,0,0,0,0,,,
BTC_USDT_SWAP,240,joint,pre12_opp,primary,1,long,later,middle,5,0.00244520463047,0.0515148978486,2,2,0,0.5,908.476429968,888.476429968,3.46147839207,1,1,1,1,0,1,2,888.476429968,1092.7097996,-204.23336963
BTC_USDT_SWAP,240,joint,pre12_opp,primary,1,long,later,high,5,0.00244520463047,0.0515148978486,0,0,0,,,,,0,0,0,0,0,0,0,,,
BTC_USDT_SWAP,240,joint,pre12_opp,primary,-1,short,all,baseline,5,0.00244520463047,0.0515148978486,0,0,0,,,,,0,0,0,0,0,0,0,,,
BTC_USDT_SWAP,240,joint,pre12_opp,primary,-1,short,all,low,5,0.00244520463047,0.0515148978486,0,0,0,,,,,0,0,0,0,0,0,0,,,
BTC_USDT_SWAP,240,joint,pre12_opp,primary,-1,short,all,middle,5,0.00244520463047,0.0515148978486,0,0,0,,,,,0,0,0,0,0,0,0,,,
BTC_USDT_SWAP,240,joint,pre12_opp,primary,-1,short,all,high,5,0.00244520463047,0.0515148978486,0,0,0,,,,,0,0,0,0,0,0,0,,,
BTC_USDT_SWAP,240,joint,pre12_opp,primary,-1,short,earlier,baseline,5,0.00244520463047,0.0515148978486,0,0,0,,,,,0,0,0,0,0,0,0,,,
BTC_USDT_SWAP,240,joint,pre12_opp,primary,-1,short,earlier,low,5,0.00244520463047,0.0515148978486,0,0,0,,,,,0,0,0,0,0,0,0,,,
BTC_USDT_SWAP,240,joint,pre12_opp,primary,-1,short,earlier,middle,5,0.00244520463047,0.0515148978486,0,0,0,,,,,0,0,0,0,0,0,0,,,
BTC_USDT_SWAP,240,joint,pre12_opp,primary,-1,short,earlier,high,5,0.00244520463047,0.0515148978486,0,0,0,,,,,0,0,0,0,0,0,0,,,
BTC_USDT_SWAP,240,joint,pre12_opp,primary,-1,short,later,baseline,5,0.00244520463047,0.0515148978486,0,0,0,,,,,0,0,0,0,0,0,0,,,
BTC_USDT_SWAP,240,joint,pre12_opp,primary,-1,short,later,low,5,0.00244520463047,0.0515148978486,0,0,0,,,,,0,0,0,0,0,0,0,,,
BTC_USDT_SWAP,240,joint,pre12_opp,primary,-1,short,later,middle,5,0.00244520463047,0.0515148978486,0,0,0,,,,,0,0,0,0,0,0,0,,,
BTC_USDT_SWAP,240,joint,pre12_opp,primary,-1,short,later,high,5,0.00244520463047,0.0515148978486,0,0,0,,,,,0,0,0,0,0,0,0,,,
BTC_USDT_SWAP,240,v9_both,pre12_opp,primary,1,long,all,baseline,7,0.0031892005822,0.00693759388355,6,6,0,0.5,517.761327421,497.761327421,0.957283384067,1,2,1,1,0,0,6,497.761327421,554.840019179,-57.0786917579
BTC_USDT_SWAP,240,v9_both,pre12_opp,primary,1,long,all,low,7,0.0031892005822,0.00693759388355,2,2,0,1,1677.29040615,1657.29040615,3.66568937173,1,1,1,1,0,0,2,1657.29040615,1905.75046117,-248.460055016
BTC_USDT_SWAP,240,v9_both,pre12_opp,primary,1,long,all,middle,7,0.0031892005822,0.00693759388355,1,1,0,0,-375.307789667,-395.307789667,-1.0532895947,0,0,0,0,0,0,1,-395.307789667,-61.8869755033,-333.420814164
BTC_USDT_SWAP,240,v9_both,pre12_opp,primary,1,long,all,high,7,0.0031892005822,0.00693759388355,3,3,0,0.333333333333,42.4316472975,22.4316472975,-0.178129614788,0,1,0,0,0,0,3,22.4316472975,-140.191277252,162.62292455
BTC_USDT_SWAP,240,v9_both,pre12_opp,primary,1,long,earlier,baseline,7,0.0031892005822,0.00693759388355,5,5,0,0.6,668.558382827,648.558382827,1.36567314496,1,2,1,1,0,0,5,648.558382827,616.12643765,32.4319451769
BTC_USDT_SWAP,240,v9_both,pre12_opp,primary,1,long,earlier,low,7,0.0031892005822,0.00693759388355,2,2,0,1,1677.29040615,1657.29040615,3.66568937173,1,1,1,1,0,0,2,1657.29040615,1905.75046117,-248.460055016
BTC_USDT_SWAP,240,v9_both,pre12_opp,primary,1,long,earlier,middle,7,0.0031892005822,0.00693759388355,1,1,0,0,-375.307789667,-395.307789667,-1.0532895947,0,0,0,0,0,0,1,-395.307789667,-61.8869755033,-333.420814164
BTC_USDT_SWAP,240,v9_both,pre12_opp,primary,1,long,earlier,high,7,0.0031892005822,0.00693759388355,2,2,0,0.5,181.759445751,161.759445751,0.275138288013,0,1,0,0,0,0,2,161.759445751,-334.490879289,496.25032504
BTC_USDT_SWAP,240,v9_both,pre12_opp,primary,1,long,later,baseline,7,0.0031892005822,0.00693759388355,1,1,0,0,-236.22394961,-256.22394961,-1.08466542039,0,0,0,0,0,0,1,-256.22394961,248.407926822,-504.631876432
BTC_USDT_SWAP,240,v9_both,pre12_opp,primary,1,long,later,low,7,0.0031892005822,0.00693759388355,0,0,0,,,,,0,0,0,0,0,0,0,,,
BTC_USDT_SWAP,240,v9_both,pre12_opp,primary,1,long,later,middle,7,0.0031892005822,0.00693759388355,0,0,0,,,,,0,0,0,0,0,0,0,,,
BTC_USDT_SWAP,240,v9_both,pre12_opp,primary,1,long,later,high,7,0.0031892005822,0.00693759388355,1,1,0,0,-236.22394961,-256.22394961,-1.08466542039,0,0,0,0,0,0,1,-256.22394961,248.407926822,-504.631876432
BTC_USDT_SWAP,240,v9_both,pre12_opp,primary,-1,short,all,baseline,7,0.0031892005822,0.00693759388355,4,4,0,0,-181.562183131,-201.562183131,-0.688480492327,0,0,0,0,0,0,4,-201.562183131,-107.479231563,-94.0829515677
BTC_USDT_SWAP,240,v9_both,pre12_opp,primary,-1,short,all,low,7,0.0031892005822,0.00693759388355,1,1,0,0,-51.9644208696,-71.9644208696,-0.311553178525,0,0,0,0,0,0,1,-71.9644208696,-133.469938946,61.5055180763
BTC_USDT_SWAP,240,v9_both,pre12_opp,primary,-1,short,all,middle,7,0.0031892005822,0.00693759388355,2,2,0,0,-170.936142479,-190.936142479,-0.691101247981,0,0,0,0,0,0,2,-190.936142479,-124.496657688,-66.4394847911
BTC_USDT_SWAP,240,v9_both,pre12_opp,primary,-1,short,all,high,7,0.0031892005822,0.00693759388355,1,1,0,0,-332.412026694,-352.412026694,-1.06016629482,0,0,0,0,0,0,1,-352.412026694,-47.4536719286,-304.958354765
BTC_USDT_SWAP,240,v9_both,pre12_opp,primary,-1,short,earlier,baseline,7,0.0031892005822,0.00693759388355,2,2,0,0,-170.936142479,-190.936142479,-0.691101247981,0,0,0,0,0,0,2,-190.936142479,-124.496657688,-66.4394847911
BTC_USDT_SWAP,240,v9_both,pre12_opp,primary,-1,short,earlier,low,7,0.0031892005822,0.00693759388355,0,0,0,,,,,0,0,0,0,0,0,0,,,
BTC_USDT_SWAP,240,v9_both,pre12_opp,primary,-1,short,earlier,middle,7,0.0031892005822,0.00693759388355,2,2,0,0,-170.936142479,-190.936142479,-0.691101247981,0,0,0,0,0,0,2,-190.936142479,-124.496657688,-66.4394847911
BTC_USDT_SWAP,240,v9_both,pre12_opp,primary,-1,short,earlier,high,7,0.0031892005822,0.00693759388355,0,0,0,,,,,0,0,0,0,0,0,0,,,
BTC_USDT_SWAP,240,v9_both,pre12_opp,primary,-1,short,later,baseline,7,0.0031892005822,0.00693759388355,2,2,0,0,-192.188223782,-212.188223782,-0.685859736673,0,0,0,0,0,0,2,-212.188223782,-90.4618054373,-121.726418344
BTC_USDT_SWAP,240,v9_both,pre12_opp,primary,-1,short,later,low,7,0.0031892005822,0.00693759388355,1,1,0,0,-51.9644208696,-71.9644208696,-0.311553178525,0,0,0,0,0,0,1,-71.9644208696,-133.469938946,61.5055180763
BTC_USDT_SWAP,240,v9_both,pre12_opp,primary,-1,short,later,middle,7,0.0031892005822,0.00693759388355,0,0,0,,,,,0,0,0,0,0,0,0,,,
BTC_USDT_SWAP,240,v9_both,pre12_opp,primary,-1,short,later,high,7,0.0031892005822,0.00693759388355,1,1,0,0,-332.412026694,-352.412026694,-1.06016629482,0,0,0,0,0,0,1,-352.412026694,-47.4536719286,-304.958354765
ETH_USDT_SWAP,1,joint,pre12_opp,primary,1,long,all,baseline,900,0.00405017941616,0.0369213024885,1494,1494,0,0.195448460509,-0.470049668505,-20.4700496685,-1.04038408005,54,293,26,121,7,30,1494,-20.4700496685,-18.550959671,-1.91908999752
ETH_USDT_SWAP,1,joint,pre12_opp,primary,1,long,all,low,900,0.00405017941616,0.0369213024885,517,517,0,0.2166344294,-1.79728722003,-21.79728722,-1.07699584275,13,98,2,40,1,3,517,-21.79728722,-17.9855843146,-3.81170290548
ETH_USDT_SWAP,1,joint,pre12_opp,primary,1,long,all,middle,900,0.00405017941616,0.0369213024885,509,509,0,0.202357563851,2.63506127531,-17.3649387247,-0.928443953916,25,115,15,50,4,17,509,-17.3649387247,-18.2151371974,0.850198472675
ETH_USDT_SWAP,1,joint,pre12_opp,primary,1,long,all,high,900,0.00405017941616,0.0369213024885,468,468,0,0.16452991453,-2.38098910496,-22.380989105,-1.1216858811,16,80,9,31,2,10,468,-22.380989105,-19.540773129,-2.84021597596
ETH_USDT_SWAP,1,joint,pre12_opp,primary,1,long,earlier,baseline,900,0.00405017941616,0.0369213024885,900,900,0,0.212222222222,0.770517339456,-19.2294826605,-0.884991512287,38,179,14,74,4,13,900,-19.2294826605,-17.6804172897,-1.54906537083
ETH_USDT_SWAP,1,joint,pre12_opp,primary,1,long,earlier,low,900,0.00405017941616,0.0369213024885,300,300,0,0.236666666667,0.528824050714,-19.4711759493,-0.960976865028,11,53,1,23,0,1,300,-19.4711759493,-17.3489564233,-2.12221952602
ETH_USDT_SWAP,1,joint,pre12_opp,primary,1,long,earlier,middle,900,0.00405017941616,0.0369213024885,300,300,0,0.213333333333,3.66222020196,-16.337779798,-0.793516514544,17,68,9,30,2,8,300,-16.337779798,-17.5592868793,1.2215070813
ETH_USDT_SWAP,1,joint,pre12_opp,primary,1,long,earlier,high,900,0.00405017941616,0.0369213024885,300,300,0,0.186666666667,-1.87949223431,-21.8794922343,-0.900481157291,10,58,4,21,2,4,300,-21.8794922343,-18.1330085665,-3.74648366777
ETH_USDT_SWAP,1,joint,pre12_opp,primary,1,long,later,baseline,900,0.00405017941616,0.0369213024885,594,594,0,0.170033670034,-2.34969665026,-22.3496966503,-1.27582736455,16,114,12,47,3,17,594,-22.3496966503,-19.869963279,-2.47973337128
ETH_USDT_SWAP,1,joint,pre12_opp,primary,1,long,later,low,900,0.00405017941616,0.0369213024885,217,217,0,0.188940092166,-5.01310925332,-25.0131092533,-1.23739074282,2,45,1,17,1,2,217,-25.0131092533,-18.8657150398,-6.14739421348
ETH_USDT_SWAP,1,joint,pre12_opp,primary,1,long,later,middle,900,0.00405017941616,0.0369213024885,209,209,0,0.186602870813,1.1606704715,-18.8393295285,-1.12211970421,8,47,6,20,2,9,209,-18.8393295285,-19.1565491371,0.317219608624
ETH_USDT_SWAP,1,joint,pre12_opp,primary,1,long,later,high,900,0.00405017941616,0.0369213024885,168,168,0,0.125,-3.27651923113,-23.2765192311,-1.51669431649,6,22,5,10,0,6,168,-23.2765192311,-22.0546384191,-1.22188081201
ETH_USDT_SWAP,1,joint,pre12_opp,primary,-1,short,all,baseline,900,0.00405017941616,0.0369213024885,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,1,joint,pre12_opp,primary,-1,short,all,low,900,0.00405017941616,0.0369213024885,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,1,joint,pre12_opp,primary,-1,short,all,middle,900,0.00405017941616,0.0369213024885,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,1,joint,pre12_opp,primary,-1,short,all,high,900,0.00405017941616,0.0369213024885,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,1,joint,pre12_opp,primary,-1,short,earlier,baseline,900,0.00405017941616,0.0369213024885,0,0,0,,,,,0,0,0,0,0,0,0,,,
