symbol,timeframe_min,arm,feature,feature_role,cohort,early_closed_n,q90_top10,n_closed,auc_slope_net_positive,spearman_slope_net_return,top10_n,top10_n_rows,top10_n_closed,top10_n_censored,top10_net_win_rate,top10_mean_gross_bp,top10_mean_net_bp,top10_mean_net_r,top10_net_r_ge_3_count,top10_mfe_known_r_ge_3_count,top10_net_r_ge_5_count,top10_mfe_known_r_ge_5_count,top10_net_r_ge_10_count,top10_mfe_known_r_ge_10_count,top10_matched_control_n,top10_matched_target_net_bp,top10_control_net_bp,top10_paired_excess_bp
BTC_USDT_SWAP,30,v9_both,now12_opp,lag_diagnostic,later,71,0.0782031695669,45,0.451127819549,-0.0469038208169,7,7,7,0,0.142857142857,168.030318232,148.030318232,1.76552041999,1,1,1,1,1,1,7,148.030318232,177.474765439,-29.4444472062
BTC_USDT_SWAP,30,v9_both,pre3_opp,lag_diagnostic,all,71,0.0810983123705,116,0.462833099579,-0.0862338061738,14,14,14,0,0.214285714286,114.673713986,94.673713986,1.41975033,2,3,2,3,2,2,14,94.673713986,28.9474634616,65.7262505245
BTC_USDT_SWAP,30,v9_both,pre3_opp,lag_diagnostic,earlier,71,0.0810983123705,71,0.469318181818,-0.132528504359,8,8,8,0,0.25,62.60237761,42.60237761,0.880186849877,1,2,1,2,1,1,8,42.60237761,-110.306841178,152.909218788
BTC_USDT_SWAP,30,v9_both,pre3_opp,lag_diagnostic,later,71,0.0810983123705,45,0.477443609023,-0.00671936758893,6,6,6,0,0.166666666667,184.102162487,164.102162487,2.1391683035,1,1,1,1,1,1,6,164.102162487,214.619869648,-50.5177071604
BTC_USDT_SWAP,30,v9_both,pre24_opp,lag_diagnostic,all,71,0.0898593630758,116,0.433380084151,-0.162172759774,13,13,13,0,0.230769230769,120.79879103,100.79879103,1.48001793615,2,3,2,2,2,2,13,100.79879103,91.7220325581,9.07675847156
BTC_USDT_SWAP,30,v9_both,pre24_opp,lag_diagnostic,earlier,71,0.0898593630758,71,0.468181818182,-0.163782696177,8,8,8,0,0.25,15.7810186033,-4.21898139668,0.568246856164,1,2,1,1,1,1,8,-4.21898139668,-21.689659671,17.4706782744
BTC_USDT_SWAP,30,v9_both,pre24_opp,lag_diagnostic,later,71,0.0898593630758,45,0.390977443609,-0.142028985507,5,5,5,0,0.2,288.827226912,268.827226912,2.93885166412,1,1,1,1,1,1,5,268.827226912,273.180740125,-4.35351321292
BTC_USDT_SWAP,30,v9_both,episode12_opp,lag_diagnostic,all,71,0.0792907615692,116,0.471715755026,-0.123361396225,16,16,16,0,0.125,55.7809902846,35.7809902846,0.94838606503,2,2,2,2,2,2,16,35.7809902846,54.8199549323,-19.0389646477
BTC_USDT_SWAP,30,v9_both,episode12_opp,lag_diagnostic,earlier,71,0.0792907615692,71,0.514772727273,-0.115057008719,8,8,8,0,0.125,-20.4678159541,-40.4678159541,0.431903528592,1,1,1,1,1,1,8,-40.4678159541,-46.1726862663,5.70487031223
BTC_USDT_SWAP,30,v9_both,episode12_opp,lag_diagnostic,later,71,0.0792907615692,45,0.421052631579,-0.111594202899,8,8,8,0,0.125,132.029796523,112.029796523,1.46486860147,1,1,1,1,1,1,8,112.029796523,155.812596131,-43.7827996077
BTC_USDT_SWAP,60,joint,pre12_opp,primary,all,18,0.1419804048,26,0.451127819549,0.0358974358974,3,3,3,0,0.333333333333,295.746739784,275.746739784,1.95896322714,1,1,1,1,0,1,3,275.746739784,-56.1981776868,331.944917471
BTC_USDT_SWAP,60,joint,pre12_opp,primary,earlier,18,0.1419804048,18,0.527777777778,0.147574819401,2,2,2,0,0.5,533.553652698,513.553652698,3.4940414494,1,1,1,1,0,1,2,513.553652698,-5.24945808213,518.80311078
BTC_USDT_SWAP,60,joint,pre12_opp,primary,later,18,0.1419804048,8,0.142857142857,-0.142857142857,1,1,1,0,0,-179.867086044,-199.867086044,-1.11119321739,0,0,0,0,0,0,1,-199.867086044,-158.095616896,-41.7714691477
BTC_USDT_SWAP,60,joint,pre12_trend,single_feature,all,18,0.0346859161074,26,0.353383458647,-0.0919658119658,3,3,3,0,0,-166.03878712,-186.03878712,-1.17266035201,0,0,0,0,0,0,3,-186.03878712,2.81892271681,-188.857709836
BTC_USDT_SWAP,60,joint,pre12_trend,single_feature,earlier,18,0.0346859161074,18,0.263888888889,-0.238390092879,2,2,2,0,0,-159.124637658,-179.124637658,-1.20339391932,0,0,0,0,0,0,2,-179.124637658,83.2761925232,-262.400830181
BTC_USDT_SWAP,60,joint,pre12_trend,single_feature,later,18,0.0346859161074,8,0.571428571429,0.0952380952381,1,1,1,0,0,-179.867086044,-199.867086044,-1.11119321739,0,0,0,0,0,0,1,-199.867086044,-158.095616896,-41.7714691477
BTC_USDT_SWAP,60,joint,pre12_inward,single_feature,all,18,0.1050652102,26,0.526315789474,-0.0140170940171,4,4,4,0,0.25,185.386975095,165.386975095,1.18490352121,1,1,1,1,0,1,4,165.386975095,-33.6281285907,199.015103686
BTC_USDT_SWAP,60,joint,pre12_inward,single_feature,earlier,18,0.1050652102,18,0.666666666667,0.265221878225,2,2,2,0,0.5,533.553652698,513.553652698,3.4940414494,1,1,1,1,0,1,2,513.553652698,-5.24945808213,518.80311078
BTC_USDT_SWAP,60,joint,pre12_inward,single_feature,later,18,0.1050652102,8,0.142857142857,-0.380952380952,2,2,2,0,0,-162.779702507,-182.779702507,-1.12423440697,0,0,0,0,0,0,2,-182.779702507,-62.0067990993,-120.772903408
BTC_USDT_SWAP,60,joint,now12_opp,lag_diagnostic,all,18,0.108561084262,26,0.451127819549,0.0147008547009,3,3,3,0,0.333333333333,295.746739784,275.746739784,1.95896322714,1,1,1,1,0,1,3,275.746739784,-56.1981776868,331.944917471
BTC_USDT_SWAP,60,joint,now12_opp,lag_diagnostic,earlier,18,0.108561084262,18,0.541666666667,0.164086687307,2,2,2,0,0.5,533.553652698,513.553652698,3.4940414494,1,1,1,1,0,1,2,513.553652698,-5.24945808213,518.80311078
BTC_USDT_SWAP,60,joint,now12_opp,lag_diagnostic,later,18,0.108561084262,8,0.142857142857,-0.214285714286,1,1,1,0,0,-179.867086044,-199.867086044,-1.11119321739,0,0,0,0,0,0,1,-199.867086044,-158.095616896,-41.7714691477
BTC_USDT_SWAP,60,joint,pre3_opp,lag_diagnostic,all,18,0.054515649691,26,0.466165413534,-0.0823931623932,5,5,5,0,0.2,109.673846419,89.6738464186,0.727216596996,1,1,1,1,0,1,5,89.6738464186,-53.6760391412,143.34988556
BTC_USDT_SWAP,60,joint,pre3_opp,lag_diagnostic,earlier,18,0.054515649691,18,0.611111111111,0.186790505676,2,2,2,0,0.5,533.553652698,513.553652698,3.4940414494,1,1,1,1,0,1,2,513.553652698,-5.24945808213,518.80311078
BTC_USDT_SWAP,60,joint,pre3_opp,lag_diagnostic,later,18,0.054515649691,8,0,-0.452380952381,3,3,3,0,0,-172.912691101,-192.912691101,-1.11733330461,0,0,0,0,0,0,3,-192.912691101,-85.9604265139,-106.952264587
BTC_USDT_SWAP,60,joint,pre24_opp,lag_diagnostic,all,18,0.148865473841,26,0.368421052632,-0.0235897435897,3,3,3,0,0.333333333333,295.746739784,275.746739784,1.95896322714,1,1,1,1,0,1,3,275.746739784,-56.1981776868,331.944917471
BTC_USDT_SWAP,60,joint,pre24_opp,lag_diagnostic,earlier,18,0.148865473841,18,0.430555555556,0.0299277605779,2,2,2,0,0.5,533.553652698,513.553652698,3.4940414494,1,1,1,1,0,1,2,513.553652698,-5.24945808213,518.80311078
BTC_USDT_SWAP,60,joint,pre24_opp,lag_diagnostic,later,18,0.148865473841,8,0.142857142857,-0.190476190476,1,1,1,0,0,-179.867086044,-199.867086044,-1.11119321739,0,0,0,0,0,0,1,-199.867086044,-158.095616896,-41.7714691477
BTC_USDT_SWAP,60,joint,episode12_opp,lag_diagnostic,all,18,0.1419804048,26,0.451127819549,0.0358974358974,3,3,3,0,0.333333333333,295.746739784,275.746739784,1.95896322714,1,1,1,1,0,1,3,275.746739784,-56.1981776868,331.944917471
BTC_USDT_SWAP,60,joint,episode12_opp,lag_diagnostic,earlier,18,0.1419804048,18,0.527777777778,0.147574819401,2,2,2,0,0.5,533.553652698,513.553652698,3.4940414494,1,1,1,1,0,1,2,513.553652698,-5.24945808213,518.80311078
BTC_USDT_SWAP,60,joint,episode12_opp,lag_diagnostic,later,18,0.1419804048,8,0.142857142857,-0.142857142857,1,1,1,0,0,-179.867086044,-199.867086044,-1.11119321739,0,0,0,0,0,0,1,-199.867086044,-158.095616896,-41.7714691477
BTC_USDT_SWAP,60,v9_both,pre12_opp,primary,all,36,0.0520983243898,56,0.617346938776,0.232057416268,8,8,8,0,0.25,24.7525956349,4.75259563489,0.174763718284,1,1,1,1,0,1,8,4.75259563489,-39.9462551561,44.698850791
BTC_USDT_SWAP,60,v9_both,pre12_opp,primary,earlier,36,0.0520983243898,36,0.559670781893,0.208236808237,4,4,4,0,0.25,173.778089464,153.778089464,1.18393942486,1,1,1,1,0,1,4,153.778089464,18.2601276489,135.517961815
BTC_USDT_SWAP,60,v9_both,pre12_opp,primary,later,36,0.0520983243898,19,0.657142857143,0.350877192982,4,4,4,0,0.25,-124.272898194,-144.272898194,-0.834411988292,0,0,0,0,0,0,4,-144.272898194,-98.1526379612,-46.1202602327
BTC_USDT_SWAP,60,v9_both,pre12_trend,single_feature,all,36,0.0324927178556,56,0.469387755102,-0.122146274778,5,5,5,0,0.2,89.5277639409,69.5277639409,0.836355840821,1,1,1,1,0,1,5,69.5277639409,52.7037451028,16.8240188381
BTC_USDT_SWAP,60,v9_both,pre12_trend,single_feature,earlier,36,0.0324927178556,36,0.341563786008,-0.266666666667,4,4,4,0,0.25,156.876476437,136.876476437,1.32324310537,1,1,1,1,0,1,4,136.876476437,109.421248773,27.4552276645
BTC_USDT_SWAP,60,v9_both,pre12_trend,single_feature,later,36,0.0324927178556,19,0.614285714286,0.0333333333333,1,1,1,0,0,-179.867086044,-199.867086044,-1.11119321739,0,0,0,0,0,0,1,-199.867086044,-174.166269577,-25.7008164672
BTC_USDT_SWAP,60,v9_both,pre12_inward,single_feature,all,36,0.0751746287743,56,0.670068027211,0.366370471634,6,6,6,0,0.333333333333,126.421701603,106.421701603,0.813627018697,1,2,1,1,0,1,6,106.421701603,-61.5208841866,167.94258579
BTC_USDT_SWAP,60,v9_both,pre12_inward,single_feature,earlier,36,0.0751746287743,36,0.711934156379,0.447619047619,4,4,4,0,0.5,271.022403659,251.022403659,1.78255773153,1,2,1,1,0,1,4,251.022403659,-6.16836314452,257.190766803
BTC_USDT_SWAP,60,v9_both,pre12_inward,single_feature,later,36,0.0751746287743,19,0.614285714286,0.419298245614,2,2,2,0,0,-162.779702507,-182.779702507,-1.12423440697,0,0,0,0,0,0,2,-182.779702507,-172.225926271,-10.5537762364
BTC_USDT_SWAP,60,v9_both,now12_opp,lag_diagnostic,all,36,0.0507196296812,56,0.612244897959,0.249419002051,8,8,8,0,0.25,24.7525956349,4.75259563489,0.174763718284,1,1,1,1,0,1,8,4.75259563489,-39.9462551561,44.698850791
BTC_USDT_SWAP,60,v9_both,now12_opp,lag_diagnostic,earlier,36,0.0507196296812,36,0.576131687243,0.24555984556,4,4,4,0,0.25,173.778089464,153.778089464,1.18393942486,1,1,1,1,0,1,4,153.778089464,18.2601276489,135.517961815
BTC_USDT_SWAP,60,v9_both,now12_opp,lag_diagnostic,later,36,0.0507196296812,19,0.642857142857,0.377192982456,4,4,4,0,0.25,-124.272898194,-144.272898194,-0.834411988292,0,0,0,0,0,0,4,-144.272898194,-98.1526379612,-46.1202602327
BTC_USDT_SWAP,60,v9_both,pre3_opp,lag_diagnostic,all,36,0.0610884323154,56,0.557823129252,0.164524948735,9,9,9,0,0.111111111111,-129.844172509,-149.844172509,-0.877967704987,0,0,0,0,0,0,9,-149.844172509,-55.4753323764,-94.3688401328
BTC_USDT_SWAP,60,v9_both,pre3_opp,lag_diagnostic,earlier,36,0.0610884323154,36,0.567901234568,0.204375804376,4,4,4,0,0,-136.071517398,-156.071517398,-0.914723221258,0,0,0,0,0,0,4,-156.071517398,-37.3817334913,-118.689783906
BTC_USDT_SWAP,60,v9_both,pre3_opp,lag_diagnostic,later,36,0.0610884323154,19,0.6,0.284210526316,5,5,5,0,0.2,-124.862296598,-144.862296598,-0.84856329197,0,0,0,0,0,0,5,-144.862296598,-69.9502114844,-74.9120851139
BTC_USDT_SWAP,60,v9_both,pre24_opp,lag_diagnostic,all,36,0.0700321279527,56,0.590136054422,0.196514012303,6,6,6,0,0.333333333333,436.77058478,416.77058478,2.42129130632,2,2,2,2,1,2,6,416.77058478,351.609639282,65.1609454976
BTC_USDT_SWAP,60,v9_both,pre24_opp,lag_diagnostic,earlier,36,0.0700321279527,36,0.518518518519,0.135135135135,4,4,4,0,0.25,168.385134895,148.385134895,1.19086054288,1,1,1,1,0,1,4,148.385134895,-5.52252559439,153.907660489
BTC_USDT_SWAP,60,v9_both,pre24_opp,lag_diagnostic,later,36,0.0700321279527,19,0.685714285714,0.384210526316,2,2,2,0,0.5,973.54148455,953.54148455,4.8821528332,1,1,1,1,1,1,2,953.54148455,1065.87396903,-112.332484485
BTC_USDT_SWAP,60,v9_both,episode12_opp,lag_diagnostic,all,36,0.0520983243898,56,0.637755102041,0.245317840055,8,8,8,0,0.25,24.7525956349,4.75259563489,0.174763718284,1,1,1,1,0,1,8,4.75259563489,-39.9462551561,44.698850791
BTC_USDT_SWAP,60,v9_both,episode12_opp,lag_diagnostic,earlier,36,0.0520983243898,36,0.59670781893,0.231917631918,4,4,4,0,0.25,173.778089464,153.778089464,1.18393942486,1,1,1,1,0,1,4,153.778089464,18.2601276489,135.517961815
BTC_USDT_SWAP,60,v9_both,episode12_opp,lag_diagnostic,later,36,0.0520983243898,19,0.657142857143,0.350877192982,4,4,4,0,0.25,-124.272898194,-144.272898194,-0.834411988292,0,0,0,0,0,0,4,-144.272898194,-98.1526379612,-46.1202602327
BTC_USDT_SWAP,240,joint,pre12_opp,primary,all,5,0.103194559434,7,0.333333333333,-0.464285714286,1,1,1,0,1,698.822812097,678.822812097,1.60992395493,0,1,0,0,0,0,1,678.822812097,-274.18948214,953.012294238
BTC_USDT_SWAP,240,joint,pre12_opp,primary,earlier,5,0.103194559434,5,0.333333333333,-0.6,1,1,1,0,1,698.822812097,678.822812097,1.60992395493,0,1,0,0,0,0,1,678.822812097,-274.18948214,953.012294238
BTC_USDT_SWAP,240,joint,pre12_opp,primary,later,5,0.103194559434,2,0,-1,0,0,0,0,,,,,0,0,0,0,0,0,0,,,
BTC_USDT_SWAP,240,joint,pre12_trend,single_feature,all,5,0.0369824919535,7,0.25,-0.642857142857,1,1,1,0,1,698.822812097,678.822812097,1.60992395493,0,1,0,0,0,0,1,678.822812097,-274.18948214,953.012294238
BTC_USDT_SWAP,240,joint,pre12_trend,single_feature,earlier,5,0.0369824919535,5,0.333333333333,-0.6,1,1,1,0,1,698.822812097,678.822812097,1.60992395493,0,1,0,0,0,0,1,678.822812097,-274.18948214,953.012294238
BTC_USDT_SWAP,240,joint,pre12_trend,single_feature,later,5,0.0369824919535,2,0,-1,0,0,0,0,,,,,0,0,0,0,0,0,0,,,
BTC_USDT_SWAP,240,joint,pre12_inward,single_feature,all,5,0.0662120674801,7,0.416666666667,-0.321428571429,1,1,1,0,1,698.822812097,678.822812097,1.60992395493,0,1,0,0,0,0,1,678.822812097,-274.18948214,953.012294238
BTC_USDT_SWAP,240,joint,pre12_inward,single_feature,earlier,5,0.0662120674801,5,0.5,-0.3,1,1,1,0,1,698.822812097,678.822812097,1.60992395493,0,1,0,0,0,0,1,678.822812097,-274.18948214,953.012294238
BTC_USDT_SWAP,240,joint,pre12_inward,single_feature,later,5,0.0662120674801,2,0,-1,0,0,0,0,,,,,0,0,0,0,0,0,0,,,
BTC_USDT_SWAP,240,joint,now12_opp,lag_diagnostic,all,5,0.0905157276881,7,0.25,-0.571428571429,1,1,1,0,1,698.822812097,678.822812097,1.60992395493,0,1,0,0,0,0,1,678.822812097,-274.18948214,953.012294238
BTC_USDT_SWAP,240,joint,now12_opp,lag_diagnostic,earlier,5,0.0905157276881,5,0.333333333333,-0.5,1,1,1,0,1,698.822812097,678.822812097,1.60992395493,0,1,0,0,0,0,1,678.822812097,-274.18948214,953.012294238
BTC_USDT_SWAP,240,joint,now12_opp,lag_diagnostic,later,5,0.0905157276881,2,0,-1,0,0,0,0,,,,,0,0,0,0,0,0,0,,,
BTC_USDT_SWAP,240,joint,pre3_opp,lag_diagnostic,all,5,0.0844263155377,7,0.416666666667,-0.357142857143,1,1,1,0,1,698.822812097,678.822812097,1.60992395493,0,1,0,0,0,0,1,678.822812097,-274.18948214,953.012294238
BTC_USDT_SWAP,240,joint,pre3_opp,lag_diagnostic,earlier,5,0.0844263155377,5,0.666666666667,-0.1,1,1,1,0,1,698.822812097,678.822812097,1.60992395493,0,1,0,0,0,0,1,678.822812097,-274.18948214,953.012294238
BTC_USDT_SWAP,240,joint,pre3_opp,lag_diagnostic,later,5,0.0844263155377,2,0,-1,0,0,0,0,,,,,0,0,0,0,0,0,0,,,
BTC_USDT_SWAP,240,joint,pre24_opp,lag_diagnostic,all,5,0.137582273873,7,0.416666666667,-0.357142857143,1,1,1,0,1,698.822812097,678.822812097,1.60992395493,0,1,0,0,0,0,1,678.822812097,-274.18948214,953.012294238
BTC_USDT_SWAP,240,joint,pre24_opp,lag_diagnostic,earlier,5,0.137582273873,5,0.5,-0.3,1,1,1,0,1,698.822812097,678.822812097,1.60992395493,0,1,0,0,0,0,1,678.822812097,-274.18948214,953.012294238
BTC_USDT_SWAP,240,joint,pre24_opp,lag_diagnostic,later,5,0.137582273873,2,0,-1,0,0,0,0,,,,,0,0,0,0,0,0,0,,,
BTC_USDT_SWAP,240,joint,episode12_opp,lag_diagnostic,all,5,0.103194559434,7,0.333333333333,-0.464285714286,1,1,1,0,1,698.822812097,678.822812097,1.60992395493,0,1,0,0,0,0,1,678.822812097,-274.18948214,953.012294238
BTC_USDT_SWAP,240,joint,episode12_opp,lag_diagnostic,earlier,5,0.103194559434,5,0.333333333333,-0.6,1,1,1,0,1,698.822812097,678.822812097,1.60992395493,0,1,0,0,0,0,1,678.822812097,-274.18948214,953.012294238
BTC_USDT_SWAP,240,joint,episode12_opp,lag_diagnostic,later,5,0.103194559434,2,0,-1,0,0,0,0,,,,,0,0,0,0,0,0,0,,,
BTC_USDT_SWAP,240,v9_both,pre12_opp,primary,all,7,0.0940222884496,10,0.428571428571,-0.381818181818,1,1,1,0,1,698.822812097,678.822812097,1.60992395493,0,1,0,0,0,0,1,678.822812097,-267.307381523,946.13019362
BTC_USDT_SWAP,240,v9_both,pre12_opp,primary,earlier,7,0.0940222884496,7,0.333333333333,-0.428571428571,1,1,1,0,1,698.822812097,678.822812097,1.60992395493,0,1,0,0,0,0,1,678.822812097,-267.307381523,946.13019362
BTC_USDT_SWAP,240,v9_both,pre12_opp,primary,later,7,0.0940222884496,3,,-0.5,0,0,0,0,,,,,0,0,0,0,0,0,0,,,
BTC_USDT_SWAP,240,v9_both,pre12_trend,single_feature,all,7,0.0344224784482,10,0.52380952381,-0.2,1,1,1,0,1,698.822812097,678.822812097,1.60992395493,0,1,0,0,0,0,1,678.822812097,-267.307381523,946.13019362
BTC_USDT_SWAP,240,v9_both,pre12_trend,single_feature,earlier,7,0.0344224784482,7,0.416666666667,-0.357142857143,1,1,1,0,1,698.822812097,678.822812097,1.60992395493,0,1,0,0,0,0,1,678.822812097,-267.307381523,946.13019362
BTC_USDT_SWAP,240,v9_both,pre12_trend,single_feature,later,7,0.0344224784482,3,,-0.5,0,0,0,0,,,,,0,0,0,0,0,0,0,,,
BTC_USDT_SWAP,240,v9_both,pre12_inward,single_feature,all,7,0.0595998100014,10,0.47619047619,-0.333333333333,1,1,1,0,1,698.822812097,678.822812097,1.60992395493,0,1,0,0,0,0,1,678.822812097,-267.307381523,946.13019362
BTC_USDT_SWAP,240,v9_both,pre12_inward,single_feature,earlier,7,0.0595998100014,7,0.5,-0.285714285714,1,1,1,0,1,698.822812097,678.822812097,1.60992395493,0,1,0,0,0,0,1,678.822812097,-267.307381523,946.13019362
BTC_USDT_SWAP,240,v9_both,pre12_inward,single_feature,later,7,0.0595998100014,3,,-0.5,0,0,0,0,,,,,0,0,0,0,0,0,0,,,
BTC_USDT_SWAP,240,v9_both,now12_opp,lag_diagnostic,all,7,0.0797513821532,10,0.380952380952,-0.539393939394,1,1,1,0,1,698.822812097,678.822812097,1.60992395493,0,1,0,0,0,0,1,678.822812097,-267.307381523,946.13019362
BTC_USDT_SWAP,240,v9_both,now12_opp,lag_diagnostic,earlier,7,0.0797513821532,7,0.333333333333,-0.607142857143,1,1,1,0,1,698.822812097,678.822812097,1.60992395493,0,1,0,0,0,0,1,678.822812097,-267.307381523,946.13019362
BTC_USDT_SWAP,240,v9_both,now12_opp,lag_diagnostic,later,7,0.0797513821532,3,,-0.5,0,0,0,0,,,,,0,0,0,0,0,0,0,,,
BTC_USDT_SWAP,240,v9_both,pre3_opp,lag_diagnostic,all,7,0.0769864444049,10,0.47619047619,-0.10303030303,1,1,1,0,1,698.822812097,678.822812097,1.60992395493,0,1,0,0,0,0,1,678.822812097,-267.307381523,946.13019362
BTC_USDT_SWAP,240,v9_both,pre3_opp,lag_diagnostic,earlier,7,0.0769864444049,7,0.583333333333,-0.0714285714286,1,1,1,0,1,698.822812097,678.822812097,1.60992395493,0,1,0,0,0,0,1,678.822812097,-267.307381523,946.13019362
BTC_USDT_SWAP,240,v9_both,pre3_opp,lag_diagnostic,later,7,0.0769864444049,3,,0.5,0,0,0,0,,,,,0,0,0,0,0,0,0,,,
BTC_USDT_SWAP,240,v9_both,pre24_opp,lag_diagnostic,all,7,0.131013335623,10,0.47619047619,-0.2,1,1,1,0,1,698.822812097,678.822812097,1.60992395493,0,1,0,0,0,0,1,678.822812097,-267.307381523,946.13019362
BTC_USDT_SWAP,240,v9_both,pre24_opp,lag_diagnostic,earlier,7,0.131013335623,7,0.5,-0.107142857143,1,1,1,0,1,698.822812097,678.822812097,1.60992395493,0,1,0,0,0,0,1,678.822812097,-267.307381523,946.13019362
BTC_USDT_SWAP,240,v9_both,pre24_opp,lag_diagnostic,later,7,0.131013335623,3,,-0.5,0,0,0,0,,,,,0,0,0,0,0,0,0,,,
BTC_USDT_SWAP,240,v9_both,episode12_opp,lag_diagnostic,all,7,0.0940222884496,10,0.428571428571,-0.381818181818,1,1,1,0,1,698.822812097,678.822812097,1.60992395493,0,1,0,0,0,0,1,678.822812097,-267.307381523,946.13019362
BTC_USDT_SWAP,240,v9_both,episode12_opp,lag_diagnostic,earlier,7,0.0940222884496,7,0.333333333333,-0.428571428571,1,1,1,0,1,698.822812097,678.822812097,1.60992395493,0,1,0,0,0,0,1,678.822812097,-267.307381523,946.13019362
BTC_USDT_SWAP,240,v9_both,episode12_opp,lag_diagnostic,later,7,0.0940222884496,3,,-0.5,0,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,1,joint,pre12_opp,primary,all,900,0.122408701444,1494,0.462340163654,-0.000898790803066,135,135,135,0,0.17037037037,-3.32524553209,-23.3252455321,-1.32244392495,5,23,3,10,0,3,135,-23.3252455321,-22.0148779588,-1.31036757324
ETH_USDT_SWAP,1,joint,pre12_opp,primary,earlier,900,0.122408701444,900,0.468036243068,-0.00455804677948,90,90,90,0,0.188888888889,-3.115680776,-23.115680776,-1.27549257404,2,18,1,7,0,0,90,-23.115680776,-20.3034914742,-2.81218930175
ETH_USDT_SWAP,1,joint,pre12_opp,primary,later,900,0.122408701444,594,0.444962143273,0.00463967691425,45,45,45,0,0.133333333333,-3.74437504426,-23.7443750443,-1.41634662677,3,5,2,3,0,3,45,-23.7443750443,-25.437650928,1.69327588377
ETH_USDT_SWAP,1,joint,pre12_trend,single_feature,all,900,0.0442336962691,1494,0.495504068562,-0.0302555946411,129,129,129,0,0.131782945736,-6.03426528987,-26.0342652899,-1.28886657078,6,19,4,11,1,3,129,-26.0342652899,-20.0742759668,-5.95998932308
ETH_USDT_SWAP,1,joint,pre12_trend,single_feature,earlier,900,0.0442336962691,900,0.48649007894,-0.0335705435027,90,90,90,0,0.133333333333,-8.64132275802,-28.641322758,-1.35112843459,3,15,1,7,0,0,90,-28.641322758,-17.5962780793,-11.0450446788
ETH_USDT_SWAP,1,joint,pre12_trend,single_feature,later,900,0.0442336962691,594,0.501576526821,-0.0222520527451,39,39,39,0,0.128205128205,-0.0179788249208,-20.0179788249,-1.14518534661,3,4,3,4,1,3,39,-20.0179788249,-25.7927326303,5.77475380542
ETH_USDT_SWAP,1,joint,pre12_inward,single_feature,all,900,0.102204855487,1494,0.457889818339,-0.00649954361618,134,134,134,0,0.149253731343,0.138132447859,-19.8618675521,-1.19514002168,4,22,3,7,1,2,134,-19.8618675521,-20.9536573088,1.09178975664
ETH_USDT_SWAP,1,joint,pre12_inward,single_feature,earlier,900,0.102204855487,900,0.463391400025,-0.00777470918688,90,90,90,0,0.177777777778,2.26848336078,-17.7315166392,-0.991116152032,3,18,2,6,1,1,90,-17.7315166392,-17.0941041614,-0.637412477804
ETH_USDT_SWAP,1,joint,pre12_inward,single_feature,later,900,0.102204855487,594,0.445544554455,-0.00785175432532,44,44,44,0,0.0909090909091,-4.21940351038,-24.2194035104,-1.61246157322,1,4,1,1,0,1,44,-24.2194035104,-28.8481978375,4.62879432708
ETH_USDT_SWAP,1,joint,now12_opp,lag_diagnostic,all,900,0.110284466027,1494,0.462086590842,0.00342599635539,138,138,138,0,0.166666666667,-3.6252514001,-23.6252514001,-1.36201746445,5,24,3,10,0,3,138,-23.6252514001,-21.7220125025,-1.9032388976
ETH_USDT_SWAP,1,joint,now12_opp,lag_diagnostic,earlier,900,0.110284466027,900,0.469734675341,0.00223165707612,90,90,90,0,0.188888888889,-3.29234244356,-23.2923424436,-1.27378738691,2,18,1,7,0,0,90,-23.2923424436,-19.0937829318,-4.19855951174
ETH_USDT_SWAP,1,joint,now12_opp,lag_diagnostic,later,900,0.110284466027,594,0.441789006487,0.00472790884456,48,48,48,0,0.125,-4.24945569362,-24.2494556936,-1.52744885985,3,6,2,3,0,3,48,-24.2494556936,-26.6499429475,2.40048725392
ETH_USDT_SWAP,1,joint,pre3_opp,lag_diagnostic,all,900,0.105690343392,1494,0.464132268138,-0.0029911202739,150,150,150,0,0.153333333333,-4.34146662286,-24.3414666229,-1.40227207098,6,23,3,11,0,2,150,-24.3414666229,-18.5472604992,-5.79420612363
ETH_USDT_SWAP,1,joint,pre3_opp,lag_diagnostic,earlier,900,0.105690343392,900,0.469572216602,0.00162627361268,90,90,90,0,0.2,-2.3729730491,-22.3729730491,-1.1776237459,4,18,1,9,0,0,90,-22.3729730491,-13.8184586372,-8.55451441192
ETH_USDT_SWAP,1,joint,pre3_opp,lag_diagnostic,later,900,0.105690343392,594,0.452433072922,-0.0110070907611,60,60,60,0,0.0833333333333,-7.2942069835,-27.2942069835,-1.7392445586,2,5,2,2,0,2,60,-27.2942069835,-25.6404632923,-1.65374369119
ETH_USDT_SWAP,1,joint,pre24_opp,lag_diagnostic,all,900,0.119937087402,1494,0.471736603378,-0.00338457324539,136,136,136,0,0.154411764706,-5.54776529157,-25.5477652916,-1.24745812469,6,24,4,11,0,4,136,-25.5477652916,-22.4218496026,-3.12591568897
ETH_USDT_SWAP,1,joint,pre24_opp,lag_diagnostic,earlier,900,0.119937087402,900,0.463199403333,-0.000258304845644,90,90,90,0,0.155555555556,-7.97290972885,-27.9729097288,-1.3177242859,2,17,1,6,0,0,90,-27.9729097288,-20.4700456877,-7.50286404117
