symbol,timeframe_min,arm,feature,feature_role,cohort,bucket,early_closed_n,q1_tercile,q2_tercile,q90_top10,n_rows,n_closed,n_censored,net_win_rate,mean_gross_bp,mean_net_bp,mean_net_r,net_r_ge_3_count,mfe_known_r_ge_3_count,net_r_ge_5_count,mfe_known_r_ge_5_count,net_r_ge_10_count,mfe_known_r_ge_10_count,matched_control_n,matched_target_net_bp,control_net_bp,paired_excess_bp
BTC_USDT_SWAP,30,joint,pre12_inward,single_feature,all,low,31,-0.000115367156996,0.0162704939942,0.074297889976,19,19,0,0.263157894737,61.3131586946,41.3131586946,0.0420600732643,1,3,1,1,0,0,19,41.3131586946,-22.9923523487,64.3055110432
BTC_USDT_SWAP,30,joint,pre12_inward,single_feature,all,middle,31,-0.000115367156996,0.0162704939942,0.074297889976,12,12,0,0.166666666667,-16.9755792909,-36.9755792909,-0.500352450447,1,1,0,1,0,0,12,-36.9755792909,50.8915985037,-87.8671777946
BTC_USDT_SWAP,30,joint,pre12_inward,single_feature,all,high,31,-0.000115367156996,0.0162704939942,0.074297889976,20,20,0,0.1,-73.4130909677,-93.4130909677,-0.43687159438,1,1,1,1,1,1,20,-93.4130909677,-11.7615599148,-81.6515310529
BTC_USDT_SWAP,30,joint,pre12_inward,single_feature,all,top10,31,-0.000115367156996,0.0162704939942,0.074297889976,6,6,0,0,-106.057795011,-126.057795011,-1.24036748802,0,0,0,0,0,0,6,-126.057795011,-29.7179680165,-96.339826995
BTC_USDT_SWAP,30,joint,pre12_inward,single_feature,earlier,baseline,31,-0.000115367156996,0.0162704939942,0.074297889976,31,31,0,0.258064516129,48.4839278789,28.4839278789,0.174642771254,3,5,2,3,1,1,31,28.4839278789,27.6893423152,0.794585563709
BTC_USDT_SWAP,30,joint,pre12_inward,single_feature,earlier,low,31,-0.000115367156996,0.0162704939942,0.074297889976,10,10,0,0.5,208.120117302,188.120117302,0.908372270055,1,3,1,1,0,0,10,188.120117302,-12.3513579062,200.471475209
BTC_USDT_SWAP,30,joint,pre12_inward,single_feature,earlier,middle,31,-0.000115367156996,0.0162704939942,0.074297889976,10,10,0,0.2,1.61910183088,-18.3808981691,-0.362723021,1,1,0,1,0,0,10,-18.3808981691,83.3234831892,-101.704381358
BTC_USDT_SWAP,30,joint,pre12_inward,single_feature,earlier,high,31,-0.000115367156996,0.0162704939942,0.074297889976,11,11,0,0.0909090909091,-54.0354933713,-74.0354933713,-0.0038696892441,1,1,1,1,1,1,11,-74.0354933713,13.5134871766,-87.5489805479
BTC_USDT_SWAP,30,joint,pre12_inward,single_feature,earlier,top10,31,-0.000115367156996,0.0162704939942,0.074297889976,4,4,0,0,-139.315463821,-159.315463821,-1.15552416986,0,0,0,0,0,0,4,-159.315463821,-34.4940778063,-124.821386015
BTC_USDT_SWAP,30,joint,pre12_inward,single_feature,later,baseline,31,-0.000115367156996,0.0162704939942,0.074297889976,20,20,0,0.05,-100.501025995,-120.501025995,-0.96782229049,0,0,0,0,0,0,20,-120.501025995,-45.9878161325,-74.5132098623
BTC_USDT_SWAP,30,joint,pre12_inward,single_feature,later,low,31,-0.000115367156996,0.0162704939942,0.074297889976,9,9,0,0,-101.805684203,-121.805684203,-0.920509034281,0,0,0,0,0,0,9,-121.805684203,-34.815679507,-86.990004696
BTC_USDT_SWAP,30,joint,pre12_inward,single_feature,later,middle,31,-0.000115367156996,0.0162704939942,0.074297889976,2,2,0,0,-109.9489849,-129.9489849,-1.18849959768,0,0,0,0,0,0,2,-129.9489849,-111.267824924,-18.6811599761
BTC_USDT_SWAP,30,joint,pre12_inward,single_feature,later,high,31,-0.000115367156996,0.0162704939942,0.074297889976,9,9,0,0.111111111111,-97.0968213633,-117.096821363,-0.966096145101,0,0,0,0,0,0,9,-117.096821363,-42.6532841377,-74.4435372256
BTC_USDT_SWAP,30,joint,pre12_inward,single_feature,later,top10,31,-0.000115367156996,0.0162704939942,0.074297889976,2,2,0,0,-39.5424573922,-59.5424573922,-1.41005412435,0,0,0,0,0,0,2,-59.5424573922,-20.165748437,-39.3767089552
BTC_USDT_SWAP,30,joint,now12_opp,lag_diagnostic,all,baseline,31,0.000484401105394,0.0148657935047,0.0782031695669,51,51,0,0.176470588235,-9.9415442284,-29.9415442284,-0.273382743156,3,5,2,3,1,1,51,-29.9415442284,-1.20366099759,-28.7378832308
BTC_USDT_SWAP,30,joint,now12_opp,lag_diagnostic,all,low,31,0.000484401105394,0.0148657935047,0.0782031695669,17,17,0,0.235294117647,42.6429763932,22.6429763932,0.0254270977615,1,2,1,1,0,0,17,22.6429763932,-18.2577620585,40.9007384517
BTC_USDT_SWAP,30,joint,now12_opp,lag_diagnostic,all,middle,31,0.000484401105394,0.0148657935047,0.0782031695669,12,12,0,0.0833333333333,-69.0770272298,-89.0770272298,-0.884759087939,0,1,0,0,0,0,12,-89.0770272298,1.49137614976,-90.5684033796
BTC_USDT_SWAP,30,joint,now12_opp,lag_diagnostic,all,high,31,0.000484401105394,0.0148657935047,0.0782031695669,22,22,0,0.181818181818,-18.3193194352,-38.3193194352,-0.170803250346,2,2,1,2,1,1,22,-38.3193194352,10.5044877418,-48.823807177
BTC_USDT_SWAP,30,joint,now12_opp,lag_diagnostic,all,top10,31,0.000484401105394,0.0148657935047,0.0782031695669,6,6,0,0.166666666667,63.8126404441,43.8126404441,0.86820956344,1,1,1,1,1,1,6,43.8126404441,147.308027382,-103.495386938
BTC_USDT_SWAP,30,joint,now12_opp,lag_diagnostic,earlier,baseline,31,0.000484401105394,0.0148657935047,0.0782031695669,31,31,0,0.258064516129,48.4839278789,28.4839278789,0.174642771254,3,5,2,3,1,1,31,28.4839278789,27.6893423152,0.794585563709
BTC_USDT_SWAP,30,joint,now12_opp,lag_diagnostic,earlier,low,31,0.000484401105394,0.0148657935047,0.0782031695669,10,10,0,0.4,144.046733936,124.046733936,0.631715594341,1,2,1,1,0,0,10,124.046733936,26.6140305033,97.4327034326
BTC_USDT_SWAP,30,joint,now12_opp,lag_diagnostic,earlier,middle,31,0.000484401105394,0.0148657935047,0.0782031695669,10,10,0,0.1,-58.9859548944,-78.9859548944,-0.825917815142,0,1,0,0,0,0,10,-78.9859548944,-19.0031559949,-59.9827988995
BTC_USDT_SWAP,30,joint,now12_opp,lag_diagnostic,earlier,high,31,0.000484401105394,0.0148657935047,0.0782031695669,11,11,0,0.272727272727,59.3085430756,39.3085430756,0.668722556079,2,2,1,2,1,1,11,39.3085430756,71.1146242444,-31.8060811688
BTC_USDT_SWAP,30,joint,now12_opp,lag_diagnostic,earlier,top10,31,0.000484401105394,0.0148657935047,0.0782031695669,4,4,0,0.25,115.490189362,95.4901893623,2.00734140734,1,1,1,1,1,1,4,95.4901893623,231.044915292,-135.554725929
BTC_USDT_SWAP,30,joint,now12_opp,lag_diagnostic,later,baseline,31,0.000484401105394,0.0148657935047,0.0782031695669,20,20,0,0.05,-100.501025995,-120.501025995,-0.96782229049,0,0,0,0,0,0,20,-120.501025995,-45.9878161325,-74.5132098623
BTC_USDT_SWAP,30,joint,now12_opp,lag_diagnostic,later,low,31,0.000484401105394,0.0148657935047,0.0782031695669,7,7,0,0,-102.219534382,-122.219534382,-0.840699325924,0,0,0,0,0,0,7,-122.219534382,-82.360322861,-39.8592115212
BTC_USDT_SWAP,30,joint,now12_opp,lag_diagnostic,later,middle,31,0.000484401105394,0.0148657935047,0.0782031695669,2,2,0,0,-119.532388907,-139.532388907,-1.17896545193,0,0,0,0,0,0,2,-139.532388907,103.964036873,-243.49642578
BTC_USDT_SWAP,30,joint,now12_opp,lag_diagnostic,later,high,31,0.000484401105394,0.0148657935047,0.0782031695669,11,11,0,0.0909090909091,-95.9471819461,-115.947181946,-1.01032905677,0,0,0,0,0,0,11,-115.947181946,-50.1056487608,-65.8415331853
BTC_USDT_SWAP,30,joint,now12_opp,lag_diagnostic,later,top10,31,0.000484401105394,0.0148657935047,0.0782031695669,2,2,0,0,-39.5424573922,-59.5424573922,-1.41005412435,0,0,0,0,0,0,2,-59.5424573922,-20.165748437,-39.3767089552
BTC_USDT_SWAP,30,joint,pre3_opp,lag_diagnostic,all,baseline,31,0.000203892354888,0.0205594711968,0.0810983123705,51,51,0,0.176470588235,-9.9415442284,-29.9415442284,-0.273382743156,3,5,2,3,1,1,51,-29.9415442284,-1.20366099759,-28.7378832308
BTC_USDT_SWAP,30,joint,pre3_opp,lag_diagnostic,all,low,31,0.000203892354888,0.0205594711968,0.0810983123705,17,17,0,0.294117647059,72.3282806705,52.3282806705,0.254382866518,2,3,1,2,0,0,17,52.3282806705,10.510538124,41.8177425465
BTC_USDT_SWAP,30,joint,pre3_opp,lag_diagnostic,all,middle,31,0.000203892354888,0.0205594711968,0.0810983123705,15,15,0,0.2,-28.2713224358,-48.2713224358,-0.646380106949,0,1,0,0,0,0,15,-48.2713224358,31.3138830514,-79.5852054872
BTC_USDT_SWAP,30,joint,pre3_opp,lag_diagnostic,all,high,31,0.000203892354888,0.0205594711968,0.0810983123705,19,19,0,0.0526315789474,-69.0805100268,-89.0805100268,-0.451122475132,1,1,1,1,1,1,19,-89.0805100268,-37.3565318293,-51.7239781976
BTC_USDT_SWAP,30,joint,pre3_opp,lag_diagnostic,all,top10,31,0.000203892354888,0.0205594711968,0.0810983123705,5,5,0,0.2,87.318586045,67.318586045,1.24556867546,1,1,1,1,1,1,5,67.318586045,106.755618551,-39.4370325059
BTC_USDT_SWAP,30,joint,pre3_opp,lag_diagnostic,earlier,baseline,31,0.000203892354888,0.0205594711968,0.0810983123705,31,31,0,0.258064516129,48.4839278789,28.4839278789,0.174642771254,3,5,2,3,1,1,31,28.4839278789,27.6893423152,0.794585563709
BTC_USDT_SWAP,30,joint,pre3_opp,lag_diagnostic,earlier,low,31,0.000203892354888,0.0205594711968,0.0810983123705,10,10,0,0.5,190.676715141,170.676715141,1.02511591355,2,3,1,2,0,0,10,170.676715141,69.9948337418,100.681881399
BTC_USDT_SWAP,30,joint,pre3_opp,lag_diagnostic,earlier,middle,31,0.000203892354888,0.0205594711968,0.0810983123705,10,10,0,0.2,5.73000225307,-14.2699977469,-0.581840398303,0,1,0,0,0,0,10,-14.2699977469,35.1095819861,-49.379579733
BTC_USDT_SWAP,30,joint,pre3_opp,lag_diagnostic,earlier,high,31,0.000203892354888,0.0205594711968,0.0810983123705,11,11,0,0.0909090909091,-41.9150372449,-61.9150372449,0.0891973414916,1,1,1,1,1,1,11,-61.9150372449,-17.5158677733,-44.3991694716
BTC_USDT_SWAP,30,joint,pre3_opp,lag_diagnostic,earlier,top10,31,0.000203892354888,0.0205594711968,0.0810983123705,4,4,0,0.25,115.377493955,95.3774939548,2.00762668897,1,1,1,1,1,1,4,95.3774939548,143.503681148,-48.1261871932
BTC_USDT_SWAP,30,joint,pre3_opp,lag_diagnostic,later,baseline,31,0.000203892354888,0.0205594711968,0.0810983123705,20,20,0,0.05,-100.501025995,-120.501025995,-0.96782229049,0,0,0,0,0,0,20,-120.501025995,-45.9878161325,-74.5132098623
BTC_USDT_SWAP,30,joint,pre3_opp,lag_diagnostic,later,low,31,0.000203892354888,0.0205594711968,0.0810983123705,7,7,0,0,-96.7409114304,-116.74091143,-0.846664343525,0,0,0,0,0,0,7,-116.74091143,-74.4670270442,-42.2738843862
BTC_USDT_SWAP,30,joint,pre3_opp,lag_diagnostic,later,middle,31,0.000203892354888,0.0205594711968,0.0810983123705,5,5,0,0.2,-96.2739718135,-116.273971813,-0.775459524242,0,0,0,0,0,0,5,-116.273971813,23.722485182,-139.996456995
BTC_USDT_SWAP,30,joint,pre3_opp,lag_diagnostic,later,high,31,0.000203892354888,0.0205594711968,0.0810983123705,8,8,0,0,-106.433035102,-126.433035102,-1.19406222299,0,0,0,0,0,0,8,-126.433035102,-64.6374449063,-61.7955901957
BTC_USDT_SWAP,30,joint,pre3_opp,lag_diagnostic,later,top10,31,0.000203892354888,0.0205594711968,0.0810983123705,1,1,0,0,-24.9170455942,-44.9170455942,-1.80266337855,0,0,0,0,0,0,1,-44.9170455942,-40.2366318377,-4.68041375646
BTC_USDT_SWAP,30,joint,pre24_opp,lag_diagnostic,all,baseline,31,0.00414527946615,0.0317735846716,0.100994581971,51,51,0,0.176470588235,-9.9415442284,-29.9415442284,-0.273382743156,3,5,2,3,1,1,51,-29.9415442284,-1.20366099759,-28.7378832308
BTC_USDT_SWAP,30,joint,pre24_opp,lag_diagnostic,all,low,31,0.00414527946615,0.0317735846716,0.100994581971,14,14,0,0.142857142857,34.6364745844,14.6364745844,-0.0497139745855,1,1,1,1,0,0,14,14.6364745844,-44.8844008472,59.5208754317
BTC_USDT_SWAP,30,joint,pre24_opp,lag_diagnostic,all,middle,31,0.00414527946615,0.0317735846716,0.100994581971,19,19,0,0.263157894737,-26.8859419106,-46.8859419106,-0.557570410737,0,2,0,0,0,0,19,-46.8859419106,-30.9871685927,-15.8987733178
BTC_USDT_SWAP,30,joint,pre24_opp,lag_diagnostic,all,high,31,0.00414527946615,0.0317735846716,0.100994581971,18,18,0,0.111111111111,-26.7275835294,-46.7275835294,-0.147371469597,2,2,1,2,1,1,18,-46.7275835294,64.2083946803,-110.93597821
BTC_USDT_SWAP,30,joint,pre24_opp,lag_diagnostic,all,top10,31,0.00414527946615,0.0317735846716,0.100994581971,6,6,0,0.166666666667,63.8126404441,43.8126404441,0.86820956344,1,1,1,1,1,1,6,43.8126404441,147.308027382,-103.495386938
BTC_USDT_SWAP,30,joint,pre24_opp,lag_diagnostic,earlier,baseline,31,0.00414527946615,0.0317735846716,0.100994581971,31,31,0,0.258064516129,48.4839278789,28.4839278789,0.174642771254,3,5,2,3,1,1,31,28.4839278789,27.6893423152,0.794585563709
BTC_USDT_SWAP,30,joint,pre24_opp,lag_diagnostic,earlier,low,31,0.00414527946615,0.0317735846716,0.100994581971,10,10,0,0.2,71.1417455765,51.1417455765,0.181574787379,1,1,1,1,0,0,10,51.1417455765,-37.6433770878,88.7851226643
BTC_USDT_SWAP,30,joint,pre24_opp,lag_diagnostic,earlier,middle,31,0.00414527946615,0.0317735846716,0.100994581971,10,10,0,0.4,50.3718138845,30.3718138845,-0.177730278456,0,2,0,0,0,0,10,30.3718138845,-16.7206527881,47.0924666726
BTC_USDT_SWAP,30,joint,pre24_opp,lag_diagnostic,earlier,high,31,0.00414527946615,0.0317735846716,0.100994581971,11,11,0,0.181818181818,26.1696517852,6.16965178519,0.488680074512,2,2,1,2,1,1,11,6.16965178519,127.455446412,-121.285794627
BTC_USDT_SWAP,30,joint,pre24_opp,lag_diagnostic,earlier,top10,31,0.00414527946615,0.0317735846716,0.100994581971,4,4,0,0.25,115.490189362,95.4901893623,2.00734140734,1,1,1,1,1,1,4,95.4901893623,231.044915292,-135.554725929
BTC_USDT_SWAP,30,joint,pre24_opp,lag_diagnostic,later,baseline,31,0.00414527946615,0.0317735846716,0.100994581971,20,20,0,0.05,-100.501025995,-120.501025995,-0.96782229049,0,0,0,0,0,0,20,-120.501025995,-45.9878161325,-74.5132098623
BTC_USDT_SWAP,30,joint,pre24_opp,lag_diagnostic,later,low,31,0.00414527946615,0.0317735846716,0.100994581971,4,4,0,0,-56.6267028958,-76.6267028958,-0.627935879496,0,0,0,0,0,0,4,-76.6267028958,-62.9869602459,-13.6397426499
BTC_USDT_SWAP,30,joint,pre24_opp,lag_diagnostic,later,middle,31,0.00414527946615,0.0317735846716,0.100994581971,9,9,0,0.111111111111,-112.727892794,-132.727892794,-0.97961500216,0,0,0,0,0,0,9,-132.727892794,-46.8388528201,-85.8890399738
BTC_USDT_SWAP,30,joint,pre24_opp,lag_diagnostic,later,high,31,0.00414527946615,0.0317735846716,0.100994581971,7,7,0,0,-109.851810452,-129.851810452,-1.14688103891,0,0,0,0,0,0,7,-129.851810452,-35.1798294693,-94.6719809832
BTC_USDT_SWAP,30,joint,pre24_opp,lag_diagnostic,later,top10,31,0.00414527946615,0.0317735846716,0.100994581971,2,2,0,0,-39.5424573922,-59.5424573922,-1.41005412435,0,0,0,0,0,0,2,-59.5424573922,-20.165748437,-39.3767089552
BTC_USDT_SWAP,30,joint,episode12_opp,lag_diagnostic,all,baseline,31,0.000789284444971,0.0173317083104,0.0792907615692,50,50,0,0.18,-8.58884125194,-28.5888412519,-0.253694210197,3,5,2,3,1,1,50,-28.5888412519,0.379680517813,-28.9685217698
BTC_USDT_SWAP,30,joint,episode12_opp,lag_diagnostic,all,low,31,0.000789284444971,0.0173317083104,0.0792907615692,16,16,0,0.25,33.236315382,13.236315382,0.0620257060381,1,2,1,1,0,0,16,13.236315382,-17.4388858729,30.6752012549
BTC_USDT_SWAP,30,joint,episode12_opp,lag_diagnostic,all,middle,31,0.000789284444971,0.0173317083104,0.0792907615692,13,13,0,0.0769230769231,-49.8137051829,-69.8137051829,-0.857170291418,0,1,0,0,0,0,13,-69.8137051829,-4.08404080484,-65.729664378
BTC_USDT_SWAP,30,joint,episode12_opp,lag_diagnostic,all,high,31,0.000789284444971,0.0173317083104,0.0792907615692,21,21,0,0.190476190476,-14.9354733967,-34.9354733967,-0.120662286571,2,2,1,2,1,1,21,-34.9354733967,16.7189871581,-51.6544605548
BTC_USDT_SWAP,30,joint,episode12_opp,lag_diagnostic,all,top10,31,0.000789284444971,0.0173317083104,0.0792907615692,6,6,0,0.166666666667,63.8126404441,43.8126404441,0.86820956344,1,1,1,1,1,1,6,43.8126404441,147.308027382,-103.495386938
BTC_USDT_SWAP,30,joint,episode12_opp,lag_diagnostic,earlier,baseline,31,0.000789284444971,0.0173317083104,0.0792907615692,31,31,0,0.258064516129,48.4839278789,28.4839278789,0.174642771254,3,5,2,3,1,1,31,28.4839278789,27.6893423152,0.794585563709
BTC_USDT_SWAP,30,joint,episode12_opp,lag_diagnostic,earlier,low,31,0.000789284444971,0.0173317083104,0.0792907615692,10,10,0,0.4,116.974109374,96.9741093736,0.561949718697,1,2,1,1,0,0,10,96.9741093736,21.7129349293,75.2611744443
BTC_USDT_SWAP,30,joint,episode12_opp,lag_diagnostic,earlier,middle,31,0.000789284444971,0.0173317083104,0.0792907615692,10,10,0,0.1,-31.913330332,-51.913330332,-0.756151939497,0,1,0,0,0,0,10,-51.913330332,-14.1020604209,-37.8112699111
BTC_USDT_SWAP,30,joint,episode12_opp,lag_diagnostic,earlier,high,31,0.000789284444971,0.0173317083104,0.0792907615692,11,11,0,0.272727272727,59.3085430756,39.3085430756,0.668722556079,2,2,1,2,1,1,11,39.3085430756,71.1146242444,-31.8060811688
BTC_USDT_SWAP,30,joint,episode12_opp,lag_diagnostic,earlier,top10,31,0.000789284444971,0.0173317083104,0.0792907615692,4,4,0,0.25,115.490189362,95.4901893623,2.00734140734,1,1,1,1,1,1,4,95.4901893623,231.044915292,-135.554725929
BTC_USDT_SWAP,30,joint,episode12_opp,lag_diagnostic,later,baseline,31,0.000789284444971,0.0173317083104,0.0792907615692,19,19,0,0.0526315789474,-101.707569834,-121.707569834,-0.95255981151,0,0,0,0,0,0,19,-121.707569834,-44.1781887306,-77.5293811033
BTC_USDT_SWAP,30,joint,episode12_opp,lag_diagnostic,later,low,31,0.000789284444971,0.0173317083104,0.0792907615692,6,6,0,0,-106.326674604,-126.326674604,-0.771180981726,0,0,0,0,0,0,6,-126.326674604,-82.6919205432,-43.6347540607
BTC_USDT_SWAP,30,joint,episode12_opp,lag_diagnostic,later,middle,31,0.000789284444971,0.0173317083104,0.0792907615692,3,3,0,0,-109.481621352,-129.481621352,-1.19389813116,0,0,0,0,0,0,3,-129.481621352,29.3093579155,-158.790979268
BTC_USDT_SWAP,30,joint,episode12_opp,lag_diagnostic,later,high,31,0.000789284444971,0.0173317083104,0.0792907615692,10,10,0,0.1,-96.6038915164,-116.603891516,-0.988985613487,0,0,0,0,0,0,10,-116.603891516,-43.1162136369,-73.4876778795
BTC_USDT_SWAP,30,joint,episode12_opp,lag_diagnostic,later,top10,31,0.000789284444971,0.0173317083104,0.0792907615692,2,2,0,0,-39.5424573922,-59.5424573922,-1.41005412435,0,0,0,0,0,0,2,-59.5424573922,-20.165748437,-39.3767089552
BTC_USDT_SWAP,30,v9_both,pre12_opp,primary,all,baseline,71,0.000948021741663,0.019260058594,0.0792907615692,116,116,0,0.198275862069,-5.53057340986,-25.5305734099,-0.227771759791,6,18,3,8,2,2,116,-25.5305734099,-15.1403102386,-10.3902631712
BTC_USDT_SWAP,30,v9_both,pre12_opp,primary,all,low,71,0.000948021741663,0.019260058594,0.0792907615692,37,37,0,0.243243243243,-2.50663158293,-22.5066315829,-0.292203614963,1,5,1,2,0,0,37,-22.5066315829,-40.7415518114,18.2349202285
BTC_USDT_SWAP,30,v9_both,pre12_opp,primary,all,middle,71,0.000948021741663,0.019260058594,0.0792907615692,33,33,0,0.151515151515,-17.9576811532,-37.9576811532,-0.57087518646,1,5,0,1,0,0,33,-37.9576811532,-29.8348428083,-8.12283834494
BTC_USDT_SWAP,30,v9_both,pre12_opp,primary,all,high,71,0.000948021741663,0.019260058594,0.0792907615692,46,46,0,0.195652173913,0.952224588707,-19.0477754113,0.0701932776308,4,8,2,5,2,2,46,-19.0477754113,15.9937226525,-35.0414980638
BTC_USDT_SWAP,30,v9_both,pre12_opp,primary,all,top10,71,0.000948021741663,0.019260058594,0.0792907615692,16,16,0,0.125,55.7809902846,35.7809902846,0.94838606503,2,2,2,2,2,2,16,35.7809902846,54.8199549323,-19.0389646477
BTC_USDT_SWAP,30,v9_both,pre12_opp,primary,earlier,baseline,71,0.000948021741663,0.019260058594,0.0792907615692,71,71,0,0.225352112676,1.37832464828,-18.6216753517,-0.27325058652,3,12,2,4,1,1,69,-15.8093849913,-53.0336790939,37.2242941026
BTC_USDT_SWAP,30,v9_both,pre12_opp,primary,earlier,low,71,0.000948021741663,0.019260058594,0.0792907615692,24,24,0,0.25,9.14381478815,-10.8561852119,-0.309005835827,1,3,1,1,0,0,24,-10.8561852119,-44.8858688491,34.0296836372
BTC_USDT_SWAP,30,v9_both,pre12_opp,primary,earlier,middle,71,0.000948021741663,0.019260058594,0.0792907615692,23,23,0,0.173913043478,-9.26686450606,-29.2668645061,-0.546810214109,0,3,0,0,0,0,22,-24.2672703976,-58.2416836326,33.974413235
BTC_USDT_SWAP,30,v9_both,pre12_opp,primary,earlier,high,71,0.000948021741663,0.019260058594,0.0792907615692,24,24,0,0.25,3.81447411465,-16.1855258854,0.0246659725616,2,6,1,3,1,1,23,-12.8877900247,-56.5541723993,43.6663823746
BTC_USDT_SWAP,30,v9_both,pre12_opp,primary,earlier,top10,71,0.000948021741663,0.019260058594,0.0792907615692,8,8,0,0.125,-20.4678159541,-40.4678159541,0.431903528592,1,1,1,1,1,1,8,-40.4678159541,-46.1726862663,5.70487031223
BTC_USDT_SWAP,30,v9_both,pre12_opp,primary,later,baseline,71,0.000948021741663,0.019260058594,0.0792907615692,45,45,0,0.155555555556,-16.4312792349,-36.4312792349,-0.15601627762,3,6,1,4,1,1,45,-36.4312792349,32.467922553,-68.8992017879
BTC_USDT_SWAP,30,v9_both,pre12_opp,primary,later,low,71,0.000948021741663,0.019260058594,0.0792907615692,13,13,0,0.230769230769,-24.0151479603,-44.0151479603,-0.26118413029,0,2,0,1,0,0,13,-44.0151479603,-33.0905049727,-10.9246429876
BTC_USDT_SWAP,30,v9_both,pre12_opp,primary,later,middle,71,0.000948021741663,0.019260058594,0.0792907615692,10,10,0,0.1,-37.9465594416,-57.9465594416,-0.626224622867,1,2,0,1,0,0,10,-57.9465594416,-7.78801668675,-50.1585427549
BTC_USDT_SWAP,30,v9_both,pre12_opp,primary,later,high,71,0.000948021741663,0.019260058594,0.0792907615692,22,22,0,0.136363636364,-2.17022943959,-22.1702294396,0.119859428615,2,2,1,2,1,1,22,-22.1702294396,89.5051475635,-111.675377003
BTC_USDT_SWAP,30,v9_both,pre12_opp,primary,later,top10,71,0.000948021741663,0.019260058594,0.0792907615692,8,8,0,0.125,132.029796523,112.029796523,1.46486860147,1,1,1,1,1,1,8,112.029796523,155.812596131,-43.7827996077
BTC_USDT_SWAP,30,v9_both,pre12_trend,single_feature,all,baseline,71,-0.00299432188746,0.0131923849477,0.0235379524786,116,116,0,0.198275862069,-5.53057340986,-25.5305734099,-0.227771759791,6,18,3,8,2,2,116,-25.5305734099,-15.1403102386,-10.3902631712
BTC_USDT_SWAP,30,v9_both,pre12_trend,single_feature,all,low,71,-0.00299432188746,0.0131923849477,0.0235379524786,42,42,0,0.142857142857,-62.7592994116,-82.7592994116,-0.653530281535,0,3,0,1,0,0,42,-82.7592994116,-9.31701183519,-73.4422875764
BTC_USDT_SWAP,30,v9_both,pre12_trend,single_feature,all,middle,71,-0.00299432188746,0.0131923849477,0.0235379524786,35,35,0,0.257142857143,32.2256348482,12.2256348482,-0.230520185566,2,8,1,2,0,0,35,12.2256348482,-49.2049296473,61.4305644954
BTC_USDT_SWAP,30,v9_both,pre12_trend,single_feature,all,high,71,-0.00299432188746,0.0131923849477,0.0235379524786,39,39,0,0.205128205128,22.2165856425,2.21658564246,0.233203953422,4,7,2,5,2,2,39,2.21658564246,9.15925761669,-6.94267197422
BTC_USDT_SWAP,30,v9_both,pre12_trend,single_feature,all,top10,71,-0.00299432188746,0.0131923849477,0.0235379524786,18,18,0,0.111111111111,46.7024925885,26.7024925885,0.731232314489,2,2,2,2,2,2,18,26.7024925885,47.5160123354,-20.813519747
BTC_USDT_SWAP,30,v9_both,pre12_trend,single_feature,earlier,baseline,71,-0.00299432188746,0.0131923849477,0.0235379524786,71,71,0,0.225352112676,1.37832464828,-18.6216753517,-0.27325058652,3,12,2,4,1,1,69,-15.8093849913,-53.0336790939,37.2242941026
BTC_USDT_SWAP,30,v9_both,pre12_trend,single_feature,earlier,low,71,-0.00299432188746,0.0131923849477,0.0235379524786,24,24,0,0.0833333333333,-69.9703856971,-89.9703856971,-0.802078011252,0,1,0,0,0,0,24,-89.9703856971,-58.5642283969,-31.4061573002
BTC_USDT_SWAP,30,v9_both,pre12_trend,single_feature,earlier,middle,71,-0.00299432188746,0.0131923849477,0.0235379524786,23,23,0,0.347826086957,75.0002511235,55.0002511235,-0.0133661478207,1,6,1,1,0,0,23,55.0002511235,-48.0053315085,103.005582632
BTC_USDT_SWAP,30,v9_both,pre12_trend,single_feature,earlier,high,71,-0.00299432188746,0.0131923849477,0.0235379524786,24,24,0,0.25,2.17268878824,-17.8273112118,0.0065209177936,2,5,1,3,1,1,22,-8.93473106862,-52.2572614208,43.3225303522
BTC_USDT_SWAP,30,v9_both,pre12_trend,single_feature,earlier,top10,71,-0.00299432188746,0.0131923849477,0.0235379524786,8,8,0,0.125,-5.26703309219,-25.2670330922,0.418294462911,1,1,1,1,1,1,8,-25.2670330922,-43.8061499626,18.5391168704
BTC_USDT_SWAP,30,v9_both,pre12_trend,single_feature,later,baseline,71,-0.00299432188746,0.0131923849477,0.0235379524786,45,45,0,0.155555555556,-16.4312792349,-36.4312792349,-0.15601627762,3,6,1,4,1,1,45,-36.4312792349,32.467922553,-68.8992017879
BTC_USDT_SWAP,30,v9_both,pre12_trend,single_feature,later,low,71,-0.00299432188746,0.0131923849477,0.0235379524786,18,18,0,0.222222222222,-53.1445176975,-73.1445176975,-0.455466641912,0,2,0,1,0,0,18,-73.1445176975,56.3459435804,-129.490461278
BTC_USDT_SWAP,30,v9_both,pre12_trend,single_feature,later,middle,71,-0.00299432188746,0.0131923849477,0.0235379524786,12,12,0,0.0833333333333,-49.7590463462,-69.7590463462,-0.646732091243,1,2,0,1,0,0,12,-69.7590463462,-51.5041594132,-18.2548869329
BTC_USDT_SWAP,30,v9_both,pre12_trend,single_feature,later,high,71,-0.00299432188746,0.0131923849477,0.0235379524786,15,15,0,0.133333333333,54.2868206092,34.2868206092,0.595896810428,2,2,1,2,1,1,15,34.2868206092,70.991962893,-36.7051422838
