epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,1552.42,0.69691,1.18076,1.36993,0.69061,0.74752,0.79262,0.61218,0.40928,1.27045,0.7623,5.7925e-05,5.7925e-05,5.7925e-05
19,1637.18,0.68345,1.14861,1.37446,0.66331,0.73148,0.73767,0.55658,0.41524,1.40344,0.76481,5.545e-05,5.545e-05,5.545e-05
20,1721.47,0.65262,1.17699,1.32061,0.71243,0.74814,0.80946,0.64192,0.39455,1.76431,0.75468,5.2975e-05,5.2975e-05,5.2975e-05
21,1806.87,0.63683,1.10952,1.27632,0.79415,0.72277,0.84863,0.67562,0.3869,1.48898,0.74637,5.05e-05,5.05e-05,5.05e-05
22,1892.44,0.63575,1.11374,1.28421,0.70836,0.76954,0.81845,0.65325,0.36921,1.5794,0.73443,4.8025e-05,4.8025e-05,4.8025e-05
23,1976.72,0.59859,1.08369,1.22522,0.77274,0.77432,0.84646,0.68399,0.36591,1.54392,0.72243,4.555e-05,4.555e-05,4.555e-05
24,2061.9,0.60018,1.10232,1.2188,0.7572,0.74107,0.84084,0.66612,0.3744,1.73223,0.72548,4.3075e-05,4.3075e-05,4.3075e-05
25,2146.54,0.58715,1.1119,1.22477,0.74122,0.77723,0.82584,0.66286,0.35801,2.17156,0.72154,4.06e-05,4.06e-05,4.06e-05
26,2231.22,0.58875,1.06406,1.22274,0.74691,0.75743,0.83511,0.67236,0.35976,2.1371,0.72281,3.8125e-05,3.8125e-05,3.8125e-05
27,2315.73,0.57072,1.01213,1.1829,0.72478,0.78218,0.82232,0.66343,0.36317,1.819,0.71985,3.565e-05,3.565e-05,3.565e-05
28,2400.31,0.5737,1.05249,1.20956,0.78332,0.75166,0.83518,0.6882,0.34253,1.81589,0.70001,3.3175e-05,3.3175e-05,3.3175e-05
29,2485.89,0.54167,0.99048,1.15339,0.807,0.79703,0.87878,0.73808,0.33817,1.61589,0.69047,3.07e-05,3.07e-05,3.07e-05
30,2571.34,0.52468,1.01679,1.13461,0.76203,0.75248,0.82898,0.68243,0.35197,2.35266,0.70744,2.8225e-05,2.8225e-05,2.8225e-05
31,2660.46,0.54474,0.98194,1.16469,0.83678,0.74257,0.84883,0.70869,0.33868,1.89106,0.69023,2.575e-05,2.575e-05,2.575e-05
32,2744.64,0.50822,0.99094,1.0989,0.83506,0.76238,0.88288,0.74048,0.32831,1.67243,0.68016,2.3275e-05,2.3275e-05,2.3275e-05
33,2830.07,0.51091,0.9895,1.10334,0.77649,0.75248,0.83949,0.6885,0.34347,2.18938,0.69663,2.08e-05,2.08e-05,2.08e-05
34,2914.45,0.52911,1.02183,1.11963,0.8269,0.78043,0.88491,0.74606,0.32438,1.68286,0.67674,1.8325e-05,1.8325e-05,1.8325e-05
35,2999.73,0.51289,0.99252,1.11661,0.85781,0.74257,0.88652,0.74979,0.32334,1.75564,0.67381,1.585e-05,1.585e-05,1.585e-05
36,3085.06,0.51152,1.0164,1.09424,0.78024,0.77228,0.85624,0.71349,0.33469,2.20158,0.68969,1.3375e-05,1.3375e-05,1.3375e-05
37,3169.67,0.50599,0.9699,1.10355,0.84761,0.73762,0.86364,0.72528,0.32659,2.02505,0.67882,1.09e-05,1.09e-05,1.09e-05
38,3254.14,0.51169,0.97975,1.11975,0.85821,0.75248,0.87011,0.72946,0.32535,2.01762,0.67559,8.425e-06,8.425e-06,8.425e-06
39,3338.69,0.51636,0.96007,1.12709,0.83151,0.73762,0.86262,0.72151,0.32935,2.11517,0.68112,5.95e-06,5.95e-06,5.95e-06
40,3423.32,0.51374,0.97604,1.10751,0.85708,0.74752,0.87322,0.7312,0.32546,1.86277,0.67583,3.475e-06,3.475e-06,3.475e-06
