symbol,timeframe_min,fold,variant,raw_events,admitted,actual_positions,censored_positions,a0_to_a_warmup_excluded,trades,win_rate,profit_factor,net_r,gross_return,net_return,max_drawdown_closed_trade
DOGE,60,development,A,120,120,75,1,0,74,0.32432432432432434,1.5019873746393573,31.78531647699938,1.0490220531213788,0.7677317670358457,0.4155335948975464
DOGE,60,development,B,120,31,25,1,0,24,0.2916666666666667,0.8104028799320063,0.4215114387015686,-0.11785623086505337,-0.1595249293106784,0.26313317612359755
DOGE,60,development,C,120,18,17,1,0,16,0.3125,0.9355501443031712,0.8718642502778144,-0.05378567584856031,-0.08380431606654748,0.2577385606760937
DOGE,60,development,D,120,18,17,1,0,16,0.3125,0.9355501443031712,0.8718642502778144,-0.05378567584856031,-0.08380431606654748,0.2577385606760937
DOGE,60,validation,A0,121,121,75,1,0,74,0.33783783783783783,1.10355484667052,11.52945227148417,0.19788258060550068,0.03306636978977173,0.3730820481380731
DOGE,60,validation,A,121,121,75,1,0,74,0.33783783783783783,1.10355484667052,11.52945227148417,0.19788258060550068,0.03306636978977173,0.3730820481380731
DOGE,60,validation,B,121,33,26,0,0,26,0.34615384615384615,1.8715768849140777,2.6438458872117305,0.4451275746279766,0.3727151371143518,0.24945021524878896
DOGE,60,validation,C,121,18,16,0,0,16,0.4375,2.3181363496785807,1.9124390193105514,0.38538326593783245,0.342501892776059,0.15803141350252314
DOGE,60,validation,D,121,18,16,0,0,16,0.4375,2.3181363496785807,1.9124390193105514,0.38538326593783245,0.342501892776059,0.15803141350252314
DOGE,240,development,A0,30,30,20,1,0,19,0.42105263157894735,2.2192537977145514,16.801122588694444,1.1250320731796997,1.0467249827506784,0.5748533792319418
DOGE,240,development,A,30,30,20,1,0,19,0.42105263157894735,2.2192537977145514,16.801122588694444,1.1250320731796997,1.0467249827506784,0.5748533792319418
DOGE,240,development,B,30,14,10,1,0,9,0.4444444444444444,1.0582110665295639,6.11462033762091,-0.08883242715850814,-0.1055638960346873,0.34335807105836413
DOGE,240,development,C,30,8,7,0,0,7,0.42857142857142855,0.5495716039326536,1.1423065077074568,-0.3096582891037484,-0.31995323806701137,0.3505671878864569
DOGE,240,development,D,30,8,7,0,0,7,0.42857142857142855,0.5495716039326536,1.1423065077074568,-0.3096582891037484,-0.31995323806701137,0.3505671878864569
DOGE,240,validation,A0,30,30,17,0,0,17,0.35294117647058826,1.0999931412213444,1.172353945177021,0.010792508062026585,-0.023202166207435426,0.37731937138007343
DOGE,240,validation,A,30,30,17,0,0,17,0.35294117647058826,1.0999931412213444,1.172353945177021,0.010792508062026585,-0.023202166207435426,0.37731937138007343
DOGE,240,validation,B,30,14,7,0,0,7,0.2857142857142857,0.798784053802258,-1.5102568747623675,-0.043882114898909585,-0.05729846665873084,0.16196821243591053
DOGE,240,validation,C,30,9,6,0,0,6,0.16666666666666666,0.4099126168366509,-3.441501879125479,-0.16894580661676384,-0.1792015138435008,0.27033615809913203
DOGE,240,validation,D,30,9,6,0,0,6,0.16666666666666666,0.4099126168366509,-3.441501879125479,-0.16894580661676384,-0.1792015138435008,0.27033615809913203
PEPE,15,development,A0,469,469,321,0,0,321,0.27102803738317754,0.6908968529802062,-38.89962789802441,-0.8636173516501214,-0.9286190967737363,0.9350871854111746
PEPE,15,development,A,469,469,321,0,0,321,0.27102803738317754,0.6908968529802062,-38.89962789802441,-0.8636173516501214,-0.9286190967737363,0.9350871854111746
PEPE,15,development,B,469,134,99,0,0,99,0.32323232323232326,1.1455340078288816,30.33215733277409,0.36502495991541983,0.1200195670740043,0.25246672364988687
PEPE,15,development,C,469,82,69,0,0,69,0.30434782608695654,1.1110531586889278,6.200804837129805,0.19063399965909444,0.03717972242583656,0.32633517949589186
PEPE,15,development,D,469,82,69,0,0,69,0.30434782608695654,1.1110531586889278,6.200804837129805,0.19063399965909444,0.03717972242583656,0.32633517949589186
PEPE,15,validation,A0,466,466,325,1,0,324,0.28703703703703703,0.8914093150829696,4.370652151979165,-0.22254249353542133,-0.5940451158600624,0.7009886299878559
PEPE,15,validation,A,466,466,325,1,0,324,0.28703703703703703,0.8914093150829696,4.370652151979165,-0.22254249353542133,-0.5940451158600624,0.7009886299878559
PEPE,15,validation,B,466,131,108,0,0,108,0.28703703703703703,0.9084667729967224,-5.922674848983206,-0.05283764020366177,-0.23725396645359298,0.4350443229376867
PEPE,15,validation,C,466,69,62,0,0,62,0.3548387096774194,1.4219934557591214,22.81741075796009,0.4599800509164791,0.2902798289727,0.27292464554903906
PEPE,15,validation,D,466,69,62,0,0,62,0.3548387096774194,1.4219934557591214,22.81741075796009,0.4599800509164791,0.2902798289727,0.27292464554903906
PEPE,30,development,A0,237,237,155,0,0,155,0.32903225806451614,1.186953677466211,32.407710518170916,0.7144214354640384,0.2572997407728981,0.49289951836624557
PEPE,30,development,A,237,237,155,0,0,155,0.32903225806451614,1.186953677466211,32.407710518170916,0.7144214354640384,0.2572997407728981,0.49289951836624557
PEPE,30,development,B,237,72,58,0,0,58,0.3620689655172414,1.5072949737392176,29.00292321288793,0.7821809768607404,0.5882370138523951,0.2656426831534757
PEPE,30,development,C,237,42,32,0,0,32,0.53125,2.869821081878735,41.33065081166348,1.7784916367375736,1.6108266894987167,0.14791777739565282
PEPE,30,development,D,237,42,32,0,0,32,0.53125,2.869821081878735,41.33065081166348,1.7784916367375736,1.6108266894987167,0.14791777739565282
PEPE,30,validation,A0,221,221,161,0,0,161,0.2670807453416149,1.0768903060144983,25.00562628433265,0.18676388066661032,-0.1405241776798698,0.6775520902356397
PEPE,30,validation,A,221,221,161,0,0,161,0.2670807453416149,1.0768903060144983,25.00562628433265,0.18676388066661032,-0.1405241776798698,0.6775520902356397
PEPE,30,validation,B,221,68,60,0,0,60,0.26666666666666666,1.2594171516300166,25.03412722131955,0.29706529812984717,0.15053968983278598,0.38223142048153813
PEPE,30,validation,C,221,42,38,0,0,38,0.34210526315789475,1.1307193894390308,8.346712578002819,0.1255766534887066,0.043252605731575855,0.26465194710871087
PEPE,30,validation,D,221,42,38,0,0,38,0.34210526315789475,1.1307193894390308,8.346712578002819,0.1255766534887066,0.043252605731575855,0.26465194710871087
PEPE,60,development,A0,120,120,83,0,0,83,0.2891566265060241,0.9057165876970686,-1.6935896319250783,-0.44620256595201035,-0.5319042047184633,0.6605081038556782
PEPE,60,development,A,120,120,83,0,0,83,0.2891566265060241,0.9057165876970686,-1.6935896319250783,-0.44620256595201035,-0.5319042047184633,0.6605081038556782
PEPE,60,development,B,120,43,35,0,0,35,0.37142857142857144,1.225012511423857,14.36855608904394,0.19114983561471877,0.110616561368033,0.3471660012593566
PEPE,60,development,C,120,22,19,0,0,19,0.47368421052631576,1.4827940003682423,9.743938560876096,0.27834428281185164,0.23098222316248762,0.2100383054965026
PEPE,60,development,D,120,22,19,0,0,19,0.47368421052631576,1.4827940003682423,9.743938560876096,0.27834428281185164,0.23098222316248762,0.2100383054965026
PEPE,60,validation,A0,106,106,69,0,0,69,0.30434782608695654,1.0655383722710992,19.274102168449787,-0.029323164824616832,-0.15506199065065307,0.5119953171014835
PEPE,60,validation,A,106,106,69,0,0,69,0.30434782608695654,1.0655383722710992,19.274102168449787,-0.029323164824616832,-0.15506199065065307,0.5119953171014835
PEPE,60,validation,B,106,27,22,0,0,22,0.45454545454545453,1.5628533286899395,4.099709661825665,0.2821391067888943,0.2273593494500219,0.2675743240566908
PEPE,60,validation,C,106,20,17,0,0,17,0.5882352941176471,2.979444255228394,9.642588307475597,0.6901628793147785,0.635127804748743,0.17492929847115934
PEPE,60,validation,D,106,20,17,0,0,17,0.5882352941176471,2.979444255228394,9.642588307475597,0.6901628793147785,0.635127804748743,0.17492929847115934
PEPE,240,development,A0,34,34,23,1,0,22,0.36363636363636365,1.1647682157007615,4.438056855241044,-0.11162413219394729,-0.15077676776899618,0.5354552727699787
PEPE,240,development,A,34,34,23,1,0,22,0.36363636363636365,1.1647682157007615,4.438056855241044,-0.11162413219394729,-0.15077676776899618,0.5354552727699787
PEPE,240,development,B,34,10,8,1,0,7,0.14285714285714285,0.3348982317153072,-2.5191492717250883,-0.38233468268050697,-0.3916125143175532,0.4177256912105253
PEPE,240,development,C,34,6,5,0,0,5,0.0,0.0,-4.324439323893671,-0.4424193095848914,-0.44867957351241383,0.44867957351241383
PEPE,240,development,D,34,6,5,0,0,5,0.0,0.0,-4.324439323893671,-0.4424193095848914,-0.44867957351241383,0.44867957351241383
PEPE,240,validation,A0,31,31,15,1,0,14,0.5714285714285714,2.2612615073066364,9.013582407630171,0.7006205690399927,0.6549232040028983,0.17311895161290325
PEPE,240,validation,A,31,31,15,1,0,14,0.5714285714285714,2.2612615073066364,9.013582407630171,0.7006205690399927,0.6549232040028983,0.17311895161290325
PEPE,240,validation,B,31,8,7,0,0,7,0.42857142857142855,2.1749127419768643,3.7413110263626796,0.3310346563611757,0.3130268111567205,0.10908401976935778
PEPE,240,validation,C,31,6,5,0,0,5,0.6,4.11016496972986,5.807498471149187,0.552216906836857,0.5378560671035251,0.10908401976935778
PEPE,240,validation,D,31,6,5,0,0,5,0.6,4.11016496972986,5.807498471149187,0.552216906836857,0.5378560671035251,0.10908401976935778
SOPH,15,development,A0,112,112,71,0,4,71,0.3380281690140845,0.6452906940914923,-17.417171350770733,-0.2583259946196511,-0.3570316941425965,0.49164625882306145
SOPH,15,development,A,112,108,68,0,4,68,0.3235294117647059,0.6490699024622063,-16.65038067086367,-0.2521456624243228,-0.3477568860817385,0.49164625882306123
SOPH,15,development,B,112,34,25,0,4,25,0.32,0.8240603341893248,-4.272652842164871,-0.02642747196560813,-0.07402802291392097,0.22359691865183395
SOPH,15,development,C,112,19,15,0,4,15,0.3333333333333333,0.6283843653226378,-4.144238868278568,-0.07227905707218951,-0.09987449521966651,0.19942127713892255
SOPH,15,development,D,112,19,15,0,4,15,0.3333333333333333,0.6283843653226378,-4.144238868278568,-0.07227905707218951,-0.09987449521966651,0.19942127713892255
SOPH,15,validation,A0,418,418,310,0,0,310,0.267741935483871,0.7289023294865069,-85.86579343177019,-0.6190412446089737,-0.7956852225242432,0.9082306451862636
SOPH,15,validation,A,418,418,310,0,0,310,0.267741935483871,0.7289023294865069,-85.86579343177019,-0.6190412446089737,-0.7956852225242432,0.9082306451862636
SOPH,15,validation,B,418,125,107,0,0,107,0.24299065420560748,0.44660616260600094,-44.8640392071226,-0.49502225658879884,-0.5929766619208859,0.5965670327535451
SOPH,15,validation,C,418,75,65,0,0,65,0.2153846153846154,0.4068850209283791,-29.904387385939007,-0.4162606385450899,-0.48806304562149005,0.5044710057537847
SOPH,15,validation,D,418,75,65,0,0,65,0.2153846153846154,0.4068850209283791,-29.904387385939007,-0.4162606385450899,-0.48806304562149005,0.5044710057537847
SOPH,30,development,A0,44,44,32,0,4,32,0.25,0.756722433386848,-3.915206096503419,-0.1954080204039511,-0.24575387948851102,0.40016527678316893
SOPH,30,development,A,44,40,28,0,4,28,0.2857142857142857,0.9156467274636755,-0.5285118181022268,-0.06327114209843243,-0.11454935181204307,0.4001652767831688
SOPH,30,development,B,44,12,10,0,4,10,0.4,1.4845128910911007,5.577757393263321,0.09067897431686678,0.06922682770230204,0.08356168876554237
SOPH,30,development,C,44,6,6,0,4,6,0.16666666666666666,0.22899382901004542,-3.1613840141473037,-0.11146778638829546,-0.12229083230367999,0.12229083230367999
SOPH,30,development,D,44,6,6,0,4,6,0.16666666666666666,0.22899382901004542,-3.1613840141473037,-0.11146778638829546,-0.12229083230367999,0.12229083230367999
SOPH,30,validation,A0,197,197,139,0,0,139,0.2589928057553957,0.6790508827187636,-30.142864649072376,-0.5334988091799542,-0.6474618742098913,0.7092292719658533
SOPH,30,validation,A,197,197,139,0,0,139,0.2589928057553957,0.6790508827187636,-30.142864649072376,-0.5334988091799542,-0.6474618742098913,0.7092292719658533
SOPH,30,validation,B,197,48,40,0,0,40,0.35,1.1199114733591626,10.306575609656868,0.11393193637249666,0.02832042304883453,0.19423853708145966
SOPH,30,validation,C,197,26,25,0,0,25,0.4,1.3815362503229003,7.143684904964971,0.18569090608188676,0.12809664886471173,0.14942097041612157
SOPH,30,validation,D,197,26,25,0,0,25,0.4,1.3815362503229003,7.143684904964971,0.18569090608188676,0.12809664886471173,0.14942097041612157
SOPH,60,development,A0,22,22,14,1,0,13,0.23076923076923078,0.27112252116109514,-6.937709051175131,-0.3180509169130039,-0.33611027203136923,0.3619586769834924
SOPH,60,development,A,22,22,14,1,0,13,0.23076923076923078,0.27112252116109514,-6.937709051175131,-0.3180509169130039,-0.33611027203136923,0.3619586769834924
SOPH,60,development,B,22,9,7,1,0,6,0.3333333333333333,0.3489490555830081,-3.16963828097737,-0.09797561466933025,-0.10893958111633661,0.1110646322665515
SOPH,60,development,C,22,7,5,1,0,4,0.5,0.5710270670116842,-1.012287128371617,-0.03950044561691923,-0.04724627458152153,0.06844780039395926
SOPH,60,development,D,22,7,5,1,0,4,0.5,0.5710270670116842,-1.012287128371617,-0.03950044561691923,-0.04724627458152153,0.06844780039395926
SOPH,60,validation,A0,109,109,73,0,0,73,0.2602739726027397,0.878437241352581,-9.742521252349523,-0.3609207820753768,-0.4486130402756753,0.7526600895462597
SOPH,60,validation,A,109,109,73,0,0,73,0.2602739726027397,0.878437241352581,-9.742521252349523,-0.3609207820753768,-0.4486130402756753,0.7526600895462597
SOPH,60,validation,B,109,24,20,0,0,20,0.35,1.4199205519337734,1.6791717355894322,0.1879675975234263,0.1416363875974711,0.24110962114496637
SOPH,60,validation,C,109,16,15,0,0,15,0.26666666666666666,0.9418971537903168,-2.2709878950341995,-0.03496386004946894,-0.06365298071909187,0.3273758230862238
SOPH,60,validation,D,109,16,15,0,0,15,0.26666666666666666,0.9418971537903168,-2.2709878950341995,-0.03496386004946894,-0.06365298071909187,0.3273758230862238
SOPH,240,development,A0,3,3,2,0,3,2,0.5,1.6866434093023426,0.4191383693780575,0.05393770199434256,0.04980400718116318,0.09444116947943915
SOPH,240,development,A,3,0,0,0,3,0,,,0.0,0.0,0.0,0.0
SOPH,240,development,B,3,0,0,0,3,0,,,0.0,0.0,0.0,0.0
SOPH,240,development,C,3,0,0,0,3,0,,,0.0,0.0,0.0,0.0
SOPH,240,development,D,3,0,0,0,3,0,,,0.0,0.0,0.0,0.0
SOPH,240,validation,A0,19,19,18,0,4,18,0.2777777777777778,1.1220982316115664,-5.022820146226213,-0.04245128224654593,-0.07674381296167454,0.5167662443376883
SOPH,240,validation,A,19,15,15,0,4,15,0.26666666666666666,0.7481196361084973,-4.112259909198286,-0.4840296942845729,-0.5003903923077322,0.6833054208143086
SOPH,240,validation,B,19,6,6,0,4,6,0.0,0.0,-6.177019371027702,-0.39323068571227027,-0.4011065186744134,0.4011065186744134
SOPH,240,validation,C,19,4,4,0,4,4,0.0,0.0,-4.09726299255361,-0.32637477548747185,-0.33230723579164223,0.33230723579164223
SOPH,240,validation,D,19,4,4,0,4,4,0.0,0.0,-4.09726299255361,-0.32637477548747185,-0.33230723579164223,0.33230723579164223
USELESS,15,development,A0,41,41,34,1,4,33,0.3333333333333333,0.877612934558772,-1.600867542799881,-0.18527764200861674,-0.2378456443538186,0.43064339935658036
USELESS,15,development,A,41,37,30,1,4,29,0.3448275862068966,0.9560706582523902,0.49624825164486763,-0.09293923705407303,-0.14444486891908992,0.360869674906905
USELESS,15,development,B,41,12,12,0,4,12,0.25,0.6077137387474233,-5.2932658531301,-0.1590418414375434,-0.17933090272053376,0.22199984436386988
USELESS,15,development,C,41,4,4,0,4,4,0.5,0.8562542936992281,0.16064518687984064,-0.029015374256692095,-0.03684227070982804,0.16304969696543659
USELESS,15,development,D,41,4,4,0,4,4,0.5,0.8562542936992281,0.16064518687984064,-0.029015374256692095,-0.03684227070982804,0.16304969696543659
USELESS,15,validation,A0,469,469,307,0,0,307,0.30618892508143325,1.080483083870214,-1.3124023832214942,0.34964080630553274,-0.2709335646961465,0.6523504797348398
USELESS,15,validation,A,469,469,307,0,0,307,0.30618892508143325,1.080483083870214,-1.3124023832214942,0.34964080630553274,-0.2709335646961465,0.6523504797348398
USELESS,15,validation,B,469,139,110,0,0,110,0.2909090909090909,0.7962587508382464,-15.913041620184808,-0.48562375303321736,-0.5880242280270535,0.6973071319618991
USELESS,15,validation,C,469,78,66,0,0,66,0.30303030303030304,0.8815076513100447,-3.1574257606716465,-0.23901858665773723,-0.3337816487138592,0.4403627525036249
USELESS,15,validation,D,469,78,66,0,0,66,0.30303030303030304,0.8815076513100447,-3.1574257606716465,-0.23901858665773723,-0.3337816487138592,0.4403627525036249
USELESS,30,development,A0,18,18,12,0,4,12,0.5833333333333334,1.8975758469244572,5.489010753067413,0.4362551170643949,0.40291863397164174,0.2213954725108983
USELESS,30,development,A,18,14,8,0,4,8,0.75,5.163133548955675,7.2242306977661865,0.8289622380779123,0.801837241424568,0.11709517485613097
USELESS,30,development,B,18,7,6,0,4,6,0.5,1.3071717836405352,2.6692479112251872,0.05848703358474783,0.04584673974071207,0.2488059233274691
USELESS,30,development,C,18,5,4,0,4,4,0.75,3.1169403315395163,4.4097039607349515,0.30034331727775787,0.290531108255617,0.14389082278481014
USELESS,30,development,D,18,5,4,0,4,4,0.75,3.1169403315395163,4.4097039607349515,0.30034331727775787,0.290531108255617,0.14389082278481014
USELESS,30,validation,A0,236,236,157,0,0,157,0.2802547770700637,0.8766444012611226,-3.7778424921233587,-0.7804678357959554,-0.8404415229302642,0.9485635263482117
USELESS,30,validation,A,236,236,157,0,0,157,0.2802547770700637,0.8766444012611226,-3.7778424921233587,-0.7804678357959554,-0.8404415229302642,0.9485635263482117
USELESS,30,validation,B,236,65,52,0,0,52,0.19230769230769232,0.543467502578994,-18.40627808975588,-0.6994937310297897,-0.7299639860339833,0.8814953958622324
USELESS,30,validation,C,236,39,32,0,0,32,0.1875,0.5572279510821463,-12.192177908584519,-0.5426168770122826,-0.5717893345161389,0.7406386456675474
USELESS,30,validation,D,236,39,32,0,0,32,0.1875,0.5572279510821463,-12.192177908584519,-0.5426168770122826,-0.5717893345161389,0.7406386456675474
USELESS,60,development,A0,9,9,6,0,6,6,0.5,1.5379971313223328,1.4106672450356172,0.1278665360398743,0.11451751683053146,0.16991980575622068
USELESS,60,development,A,9,3,3,0,6,3,0.6666666666666666,2.1148570875541703,1.4295122162600489,0.1061486632579669,0.09971240712651253,0.09967801857585123
USELESS,60,development,B,9,0,0,0,6,0,,,0.0,0.0,0.0,0.0
USELESS,60,development,C,9,0,0,0,6,0,,,0.0,0.0,0.0,0.0
USELESS,60,development,D,9,0,0,0,6,0,,,0.0,0.0,0.0,0.0
USELESS,60,validation,A0,120,120,80,1,0,79,0.31645569620253167,1.6588699394637374,64.06729892221044,1.861153960942521,1.4415463402620503,0.7331681704317583
USELESS,60,validation,A,120,120,80,1,0,79,0.31645569620253167,1.6588699394637374,64.06729892221044,1.861153960942521,1.4415463402620503,0.7331681704317583
USELESS,60,validation,B,120,38,33,0,0,33,0.36363636363636365,2.6748030027584506,27.77406281785978,4.284399711206216,3.9547199292312314,0.5193934724887764
USELESS,60,validation,C,120,23,22,0,0,22,0.4090909090909091,2.996143011081976,18.69659982856806,2.382026016575368,2.239951449974633,0.4491280657715516
USELESS,60,validation,D,120,23,22,0,0,22,0.4090909090909091,2.996143011081976,18.69659982856806,2.382026016575368,2.239951449974633,0.4491280657715516
USELESS,240,development,A0,0,0,0,0,0,0,,,0.0,0.0,0.0,0.0
USELESS,240,development,A,0,0,0,0,0,0,,,0.0,0.0,0.0,0.0
USELESS,240,development,B,0,0,0,0,0,0,,,0.0,0.0,0.0,0.0
USELESS,240,development,C,0,0,0,0,0,0,,,0.0,0.0,0.0,0.0
USELESS,240,development,D,0,0,0,0,0,0,,,0.0,0.0,0.0,0.0
USELESS,240,validation,A0,24,24,17,0,4,17,0.35294117647058826,0.977633184984906,2.4130603770795904,-0.3793245261042649,-0.4011989964162551,0.6992272915729656
USELESS,240,validation,A,24,20,15,0,4,15,0.26666666666666666,0.5703506258970801,-0.6406073293982792,-0.6705956550504647,-0.6812730944054377,0.6992272915729656
USELESS,240,validation,B,24,6,6,0,4,6,0.3333333333333333,0.7950884056408126,-1.3782343303138789,-0.226265846466702,-0.23609457166548453,0.46451652329845705
USELESS,240,validation,C,24,1,1,0,4,1,0.0,0.0,-1.0139608843537413,-0.14325740041417945,-0.14525740041417945,0.14525740041417945
USELESS,240,validation,D,24,1,1,0,4,1,0.0,0.0,-1.0139608843537413,-0.14325740041417945,-0.14525740041417945,0.14525740041417945
