symbol,n,mean_gross_bp,mean_net10_bp,mean_net20_bp,win_rate_net20,profit_factor_net20,total_net20_units
WLD_USDT_SWAP,20,-26.5138600587983,-36.5138600587983,-46.5138600587983,0.3,0.5836452905756261,-0.09302772011759661
WLFI_USDT_SWAP,30,-8.137970694557799,-18.1379706945579,-28.137970694557794,0.26666666666666666,0.6382664185503308,-0.08441391208367338
WOO_USDT_SWAP,12,-6.628581289773419,-16.628581289773585,-26.628581289773418,0.25,0.6888897008473787,-0.031954297547728105
W_USDT_SWAP,16,52.80420064045563,42.80420064045568,32.804200640455626,0.4375,1.4378856050855342,0.052486721024729
XCU_USDT_SWAP,14,-19.844492263858648,-29.844492263858648,-39.84449226385864,0.14285714285714285,0.2179008313842495,-0.0557822891694021
XLM_USDT_SWAP,25,-18.7190240200718,-28.719024020071885,-38.7190240200718,0.28,0.480296795032072,-0.0967975600501795
XPD_USDT_SWAP,17,-11.179582640616825,-21.17958264061699,-31.17958264061683,0.23529411764705882,0.5558292136999691,-0.05300529048904861
XPL_USDT_SWAP,22,-43.43858391993722,-53.43858391993728,-63.43858391993723,0.3181818181818182,0.5233233360168956,-0.1395648846238619
XPT_USDT_SWAP,12,18.230009891288752,8.230009891288331,-1.7699901087112477,0.4166666666666667,0.975572807803279,-0.0021239881304534972
XRP_USDT_SWAP,16,16.7046065297845,6.704606529784433,-3.2953934702154997,0.375,0.9369552413135855,-0.005272629552344799
XTZ_USDT_SWAP,20,-17.671395114083303,-27.67139511408336,-37.6713951140833,0.2,0.4475799337756136,-0.0753427902281666
YFI_USDT_SWAP,26,-52.13910482536014,-62.13910482536015,-72.13910482536015,0.07692307692307693,0.15949654690721135,-0.1875616725459364
YGG_USDT_SWAP,21,-6.55204403926219,-16.552044039262338,-26.55204403926219,0.3333333333333333,0.6381358169525245,-0.055759292482450595
ZAMA_USDT_SWAP,20,3.127300713012302,-6.872699286987801,-16.8726992869877,0.35,0.8260544273868538,-0.033745398573975405
ZBT_USDT_SWAP,4,-271.2608731207363,-281.2608731207362,-291.2608731207363,0.0,0.0,-0.1165043492482945
ZEN_USDT_SWAP,19,-6.653087130148366,-16.65308713014842,-26.653087130148364,0.3157894736842105,0.6999965611806342,-0.050640865547281894
ZETA_USDT_SWAP,21,36.772646382415715,26.772646382415907,16.77264638241571,0.42857142857142855,1.2486622178470577,0.03522255740307299
ZIL_USDT_SWAP,22,-29.00010169593223,-39.000101695932365,-49.00010169593222,0.13636363636363635,0.29868665886088697,-0.10780022373105089
ZKP_USDT_SWAP,21,-24.7606802051162,-34.76068020511587,-44.76068020511619,0.19047619047619047,0.4256292346204384,-0.093997428430744
ZK_USDT_SWAP,16,-13.786361510381246,-23.786361510381063,-33.78636151038125,0.25,0.6129190533343143,-0.05405817841661
ZORA_USDT_SWAP,19,-32.33751419845553,-42.33751419845584,-52.33751419845553,0.2631578947368421,0.4203598443621613,-0.09944127697706552
ZRO_USDT_SWAP,17,17.830142600726244,7.83014260072612,-2.169857399273764,0.4117647058823529,0.9738641284374131,-0.0036887575787653993
ZRX_USDT_SWAP,24,10.89200136246596,0.8920013624657471,-9.107998637534042,0.2916666666666667,0.8485749313385913,-0.0218591967300817
