币种,信号K时间(北京),入场时间(北京),退出时间(北京),突破来源,距V9根数,入场价,初始止损,初始风险距离(%),退出价,退出原因,持仓小时,最大记录浮盈R,净R,净价格收益(%),较原V9入场追价(%),原V9净R(事后关联),交易标识
DOGSUSDT,2025-10-02 10:00:00+08:00,2025-10-02 11:00:00+08:00,2025-10-02 22:00:00+08:00,本周期1h,17,0.0001258,0.00012283,2.3608903020667498,0.00012283,初始止损,11.0,0.1683501683501735,-1.084713804713804,-2.56089030206675,2.1103896103895847,-0.3920512820512826,binance_um:DOGSUSDT:1h:box_any:9638
OLUSDT,2025-10-02 10:00:00+08:00,2025-10-02 11:00:00+08:00,2025-10-04 18:00:00+08:00,本周期1h,1,0.03754,0.03647,2.85029302077782,0.03884,追踪止损,55.0,4.261682242990677,1.1447850467289875,3.2629728289824396,0.0,1.0840000000000167,binance_um:OLUSDT:1h:box_any:2367
GRIFFAINUSDT,2025-10-02 12:00:00+08:00,2025-10-02 13:00:00+08:00,2025-10-04 23:00:00+08:00,本周期1h,18,0.0335,0.0320439999999999,4.34626865671643,0.0320439999999999,初始止损,58.0,1.1126373626373556,-1.0460164835164831,-4.54626865671643,3.426983636924974,0.0023076923076918,binance_um:GRIFFAINUSDT:1h:box_any:6543
ENAUSDT,2025-10-02 13:00:00+08:00,2025-10-02 14:00:00+08:00,2025-10-06 12:00:00+08:00,本周期1h,20,0.5996,0.57494,4.11274182788525,0.57494,初始止损,94.0,2.206001622060015,-1.0486293592862932,-4.31274182788525,1.078894133513164,-1.0363591786699349,binance_um:ENAUSDT:1h:box_any:10793
FHEUSDT,2025-10-02 13:00:00+08:00,2025-10-02 14:00:00+08:00,2025-10-04 19:00:00+08:00,本周期1h,3,0.0493,0.04796,2.7180527383367,0.04796,初始止损,53.0,1.619402985074638,-1.0735820895522412,-2.9180527383367,1.0660106601066088,-1.0762187500000022,binance_um:FHEUSDT:1h:box_any:4142
TSTUSDT,2025-10-02 15:00:00+08:00,2025-10-02 16:00:00+08:00,2025-10-04 23:00:00+08:00,本周期1h,0,0.03106,0.03009,3.1229877656149303,0.03201,追踪止损,55.0,8.597938144329905,0.915340206185571,2.85859626529298,0.0,0.915340206185571,binance_um:TSTUSDT:1h:box_any:5634
COMPUSDT,2025-10-02 16:00:00+08:00,2025-10-02 17:00:00+08:00,2025-10-02 22:00:00+08:00,上级4h,21,43.81,43.07,1.68911207486875,43.07,初始止损,5.0,0.4594594594594532,-1.1184054054054071,-1.8891120748687502,3.447461629279802,-0.2211475409836059,binance_um:COMPUSDT:1h:box_any:10796
1000000MOGUSDT,2025-10-02 20:00:00+08:00,2025-10-02 21:00:00+08:00,2025-10-02 22:00:00+08:00,上级4h,10,0.8649,0.8211,5.064169268123471,0.8211,初始止损,1.0,0.1141552511415527,-1.0394931506849314,-5.26416926812347,14.860557768924298,2.1028184281842863,binance_um:1000000MOGUSDT:1h:box_any:7896
BASUSDT,2025-10-03 00:00:00+08:00,2025-10-03 01:00:00+08:00,2025-10-11 04:00:00+08:00,本周期1h,0,0.017873,0.016107,9.880825826665921,0.021514,追踪止损,195.0,3.806908267270668,2.041480181200451,20.171510099032037,0.0,2.041480181200451,binance_um:BASUSDT:1h:box_any:891
CRVUSDT,2025-10-03 02:00:00+08:00,2025-10-03 03:00:00+08:00,2025-10-08 12:00:00+08:00,本周期1h,35,0.753,0.7160000000000001,4.913678618857889,0.727,反向确认,129.0,1.432432432432437,-0.7434054054054087,-3.6528552456839303,8.972503617945016,3.9312790697674753,binance_um:CRVUSDT:1h:box_any:10806
1MBABYDOGEUSDT,2025-10-03 03:00:00+08:00,2025-10-03 04:00:00+08:00,2025-10-09 22:00:00+08:00,本周期1h,34,0.0013186,0.0012525,5.01289246170181,0.0012525,初始止损,162.0,1.9364599092284351,-1.0398971255673215,-5.21289246170181,6.022352657393282,1.373480730223127,binance_um:1MBABYDOGEUSDT:1h:box_any:9152
ETHWUSDT,2025-10-03 03:00:00+08:00,2025-10-03 04:00:00+08:00,2025-10-04 23:00:00+08:00,本周期1h,32,1.5049,1.4541000000000002,3.37563957738053,1.4541000000000002,初始止损,43.0,0.679133858267724,-1.0592480314960635,-3.5756395773805396,6.97327267557577,-1.0446603174603173,binance_um:ETHWUSDT:1h:box_any:10807
TANSSIUSDT,2025-10-03 03:00:00+08:00,2025-10-03 04:00:00+08:00,2025-10-09 18:00:00+08:00,本周期1h,1,0.04532,0.04183,7.70079435127977,0.04429,反向确认,158.0,2.063037249283671,-0.3211002865329502,-2.47272727272725,0.4655287076036352,-0.2725209580838304,binance_um:TANSSIUSDT:1h:box_any:2048
B3USDT,2025-10-03 04:00:00+08:00,2025-10-03 05:00:00+08:00,2025-10-03 09:00:00+08:00,本周期1h,35,0.002754,0.0026804999999999,2.66884531590414,0.0026804999999999,初始止损,4.0,0.0952380952380958,-1.0749387755102031,-2.86884531590414,3.0688622754491135,-0.5540203193033371,binance_um:B3USDT:1h:box_any:5553
COOKIEUSDT,2025-10-03 04:00:00+08:00,2025-10-03 05:00:00+08:00,2025-10-07 22:00:00+08:00,上级4h,33,0.1302,0.1210489999999999,7.02841781874041,0.1210489999999999,初始止损,113.0,0.8086547918260271,-1.028455906458311,-7.22841781874041,17.934782608695656,2.126919060052219,binance_um:COOKIEUSDT:1h:box_any:6441
XAIUSDT,2025-10-03 04:00:00+08:00,2025-10-03 05:00:00+08:00,2025-10-03 16:00:00+08:00,本周期1h,35,0.04426,0.042279,4.47582467239042,0.042279,初始止损,11.0,0.0605754669358918,-1.0446845027763751,-4.675824672390419,6.3431042767900125,-0.6405858854860189,binance_um:XAIUSDT:1h:box_any:10808
GHSTUSDT,2025-10-04 00:00:00+08:00,2025-10-04 01:00:00+08:00,2025-10-04 10:00:00+08:00,本周期1h,53,0.4334,0.423,2.39963082602675,0.423,初始止损,9.0,0.3461538461538466,-1.0833461538461535,-2.59963082602675,4.458905760424203,-1.0439047619047628,binance_um:GHSTUSDT:1h:box_any:9003
LINEAUSDT,2025-10-04 00:00:00+08:00,2025-10-04 01:00:00+08:00,2025-10-06 00:00:00+08:00,本周期1h,0,0.02679,0.02564,4.292646509891751,0.026999,追踪止损,47.0,2.6086956521739086,0.1351478260869527,0.5801418439716101,0.0,0.1351478260869527,binance_um:LINEAUSDT:1h:box_any:776
MBOXUSDT,2025-10-04 00:00:00+08:00,2025-10-04 01:00:00+08:00,2025-10-04 18:00:00+08:00,本周期1h,52,0.05986,0.05763,3.72535917139991,0.05763,初始止损,17.0,0.0044843049327368,-1.053686098654708,-3.92535917139991,6.854694751874324,0.4959306358381561,binance_um:MBOXUSDT:1h:box_any:9631
SOPHUSDT,2025-10-04 00:00:00+08:00,2025-10-04 01:00:00+08:00,2025-10-04 23:00:00+08:00,本周期1h,0,0.029631,0.0288019999999999,2.79774560426581,0.0288019999999999,初始止损,22.0,0.5440289505428205,-1.0714861278648962,-2.99774560426581,0.0,-1.0714861278648962,binance_um:SOPHUSDT:1h:box_any:3075
SUSHIUSDT,2025-10-04 00:00:00+08:00,2025-10-04 01:00:00+08:00,2025-10-04 16:00:00+08:00,本周期1h,56,0.7265,0.7044,3.04198210598761,0.7044,初始止损,15.0,0.1447963800904968,-1.065746606334843,-3.24198210598761,4.367188622324369,-0.3621404494382055,binance_um:SUSHIUSDT:1h:box_any:10828
AI16ZUSDT,2025-10-04 03:00:00+08:00,2025-10-04 04:00:00+08:00,2025-10-04 23:00:00+08:00,本周期1h,55,0.0997,0.09458,5.13540621865595,0.09458,初始止损,19.0,0.9375000000000024,-1.038945312500001,-5.33540621865595,11.148272017837236,1.2733016627078404,binance_um:AI16ZUSDT:1h:box_any:6582
MERLUSDT,2025-10-04 03:00:00+08:00,2025-10-04 04:00:00+08:00,2025-10-15 04:00:00+08:00,本周期1h,26,0.35504,0.2932,17.41775574583145,0.32113,反向确认,264.0,0.8725743855109953,-0.5598331177231564,-9.75103650292924,15.64820846905539,1.501867447821315,binance_um:MERLUSDT:1h:box_any:3059
ARUSDT,2025-10-04 04:00:00+08:00,2025-10-04 05:00:00+08:00,2025-10-04 09:00:00+08:00,本周期1h,62,6.179,5.956,3.60899821977666,5.956,初始止损,4.0,0.0089686098654698,-1.0554170403587442,-3.8089982197766603,9.246817538896757,0.3344451410658322,binance_um:ARUSDT:1h:box_any:10832
HOTUSDT,2025-10-04 04:00:00+08:00,2025-10-04 05:00:00+08:00,2025-10-04 11:00:00+08:00,上级4h,57,0.000921,0.0009015999999999,2.10640608034746,0.0009015999999999,初始止损,6.0,0.2061855670103071,-1.094948453608248,-2.30640608034746,5.017103762827824,0.2498787878787873,binance_um:HOTUSDT:1h:box_any:10832
CATIUSDT,2025-10-04 14:00:00+08:00,2025-10-04 15:00:00+08:00,2025-10-04 17:00:00+08:00,本周期1h,0,0.08496,0.08323,2.03625235404894,0.08323,初始止损,2.0,0.0404624277456655,-1.0982196531791903,-2.23625235404894,0.0,-1.0982196531791903,binance_um:CATIUSDT:1h:box_any:9091
BTCDOMUSDT,2025-10-04 17:00:00+08:00,2025-10-04 18:00:00+08:00,2025-10-06 22:00:00+08:00,本周期1h,5,4042.4,4006.3,0.8930338412824,4006.3,初始止损,52.0,2.3434903047091447,-1.2239556786703665,-1.0930338412824,0.30520334483015166,-1.155302504816959,binance_um:BTCDOMUSDT:1h:box_any:10845
SPXUSDT,2025-10-05 12:00:00+08:00,2025-10-05 13:00:00+08:00,2025-10-09 19:00:00+08:00,上级4h,91,1.5061,1.4068,6.59318770333974,1.451,反向确认,102.0,1.5498489425981874,-0.5852185297079545,-3.8584556138370503,42.05810224485946,3.2976640746500805,binance_um:SPXUSDT:1h:box_any:7168
POPCATUSDT,2025-10-05 20:00:00+08:00,2025-10-05 21:00:00+08:00,2025-10-07 23:00:00+08:00,上级4h,97,0.2385,0.23017,3.49266247379453,0.23017,初始止损,50.0,1.6806722689075693,-1.0572629051620648,-3.69266247379453,4.148471615720517,-0.4326504481434068,binance_um:POPCATUSDT:1h:box_any:9815
MILKUSDT,2025-10-05 22:00:00+08:00,2025-10-05 23:00:00+08:00,2025-10-06 03:00:00+08:00,本周期1h,70,0.04252,0.04144,2.5399811853245398,0.04144,初始止损,4.0,0.4351851851851844,-1.0787407407407408,-2.73998118532454,0.9976247030878849,-0.3057794676806093,binance_um:MILKUSDT:1h:box_any:3649
FORMUSDT,2025-10-06 14:00:00+08:00,2025-10-06 15:00:00+08:00,2025-10-09 00:00:00+08:00,本周期1h,1,1.2267,1.0787,12.06488954104507,1.3088,追踪止损,57.0,3.1466216216216236,0.5381527027027034,6.49275291432298,1.204521079118881,0.6515259156876299,binance_um:FORMUSDT:1h:box_any:4822
KERNELUSDT,2025-10-06 15:00:00+08:00,2025-10-06 16:00:00+08:00,2025-10-09 01:00:00+08:00,本周期1h,1,0.2151,0.19762,8.12645281264527,0.221,追踪止损,57.0,2.4599542334096105,0.3129176201373005,2.5429102742910303,3.662650602409645,1.1703935599284512,binance_um:KERNELUSDT:1h:box_any:4195
ASTRUSDT,2025-10-06 16:00:00+08:00,2025-10-06 17:00:00+08:00,2025-10-08 08:00:00+08:00,上级4h,68,0.02804,0.025896,7.6462196861626195,0.025896,初始止损,39.0,0.6991604477611941,-1.0261567164179104,-7.84621968616262,22.051014189953854,5.0956117103235465,binance_um:ASTRUSDT:1h:box_any:10892
IOTXUSDT,2025-10-06 16:00:00+08:00,2025-10-06 17:00:00+08:00,2025-10-07 22:00:00+08:00,上级4h,2,0.02408,0.023528,2.29235880398671,0.023528,初始止损,29.0,0.6340579710144916,-1.0872463768115956,-2.49235880398671,-0.49586776859503745,-1.0585247883917774,binance_um:IOTXUSDT:1h:box_any:10892
THEUSDT,2025-10-06 17:00:00+08:00,2025-10-06 18:00:00+08:00,2025-10-08 12:00:00+08:00,本周期1h,2,0.466,0.42923,7.89055793991415,0.42923,初始止损,42.0,1.2646178950231155,-1.0253467500679905,-8.09055793991415,1.857923497267766,-1.0324238128986545,binance_um:THEUSDT:1h:box_any:7509
WALUSDT,2025-10-06 17:00:00+08:00,2025-10-06 18:00:00+08:00,2025-10-07 22:00:00+08:00,本周期1h,120,0.4166,0.40186,3.53816610657704,0.40186,初始止损,28.0,0.0271370420624122,-1.0565264586160108,-3.73816610657704,3.4517010181276397,-0.4584502262443472,binance_um:WALUSDT:1h:box_any:4626
CKBUSDT,2025-10-06 18:00:00+08:00,2025-10-06 19:00:00+08:00,2025-10-07 23:00:00+08:00,本周期1h,0,0.004374,0.0042349,3.18015546410609,0.0042349,初始止损,28.0,0.5895039539899303,-1.0628900071890726,-3.3801554641060902,0.0,-1.0628900071890726,binance_um:CKBUSDT:1h:box_any:10894
AGTUSDT,2025-10-06 19:00:00+08:00,2025-10-06 20:00:00+08:00,2025-10-09 15:00:00+08:00,本周期1h,1,0.006002,0.005617,6.41452849050317,0.005617,初始止损,67.0,1.3064935064935037,-1.031179220779221,-6.614528490503179,-1.444991789819372,-1.024806517311609,binance_um:AGTUSDT:1h:box_any:3337
AIUSDT,2025-10-06 21:00:00+08:00,2025-10-06 22:00:00+08:00,2025-10-07 16:00:00+08:00,本周期1h,124,0.12902,0.12103,6.19283831964035,0.12103,初始止损,18.0,0.1001251564455565,-1.0322953692115138,-6.39283831964034,6.1106998930833045,-0.0408664596273303,binance_um:AIUSDT:1h:box_any:10897
ZEREBROUSDT,2025-10-06 21:00:00+08:00,2025-10-06 22:00:00+08:00,2025-10-07 08:00:00+08:00,本周期1h,124,0.01877,0.0182069999999999,2.99946723494939,0.0182069999999999,初始止损,10.0,0.3730017761989369,-1.066678507992895,-3.19946723494939,6.105144149236841,-0.33123216601816,binance_um:ZEREBROUSDT:1h:box_any:6647
ACXUSDT,2025-10-06 22:00:00+08:00,2025-10-06 23:00:00+08:00,2025-10-07 22:00:00+08:00,本周期1h,122,0.122,0.11734,3.81967213114752,0.11734,初始止损,23.0,0.8583690987124502,-1.052360515021458,-4.019672131147519,6.1792863359442896,-1.0410357142857145,binance_um:ACXUSDT:1h:box_any:7295
ARBUSDT,2025-10-06 22:00:00+08:00,2025-10-06 23:00:00+08:00,2025-10-07 22:00:00+08:00,本周期1h,138,0.4566,0.43761,4.15900131406043,0.43761,初始止损,23.0,0.4791995787256461,-1.048088467614535,-4.35900131406044,8.250355618776673,1.025375408052237,binance_um:ARBUSDT:1h:box_any:10898
PLUMEUSDT,2025-10-06 22:00:00+08:00,2025-10-06 23:00:00+08:00,2025-10-07 21:00:00+08:00,本周期1h,67,0.10222,0.09861,3.53159851301115,0.10781,追踪止损,22.0,9.911357340720215,1.4918448753462608,5.2685971434161605,1.5094339622641506,1.5250772626931606,binance_um:PLUMEUSDT:1h:box_any:4777
PORTALUSDT,2025-10-06 22:00:00+08:00,2025-10-06 23:00:00+08:00,2025-10-07 15:00:00+08:00,本周期1h,91,0.03976,0.03866,2.7665995975855,0.03866,初始止损,16.0,0.8454545454545481,-1.0722909090909096,-2.9665995975855,0.5055611729019249,-1.0273771626297574,binance_um:PORTALUSDT:1h:box_any:10898
ANKRUSDT,2025-10-07 00:00:00+08:00,2025-10-07 01:00:00+08:00,2025-10-07 12:00:00+08:00,本周期1h,127,0.0144,0.0140749999999999,2.2569444444444398,0.0140749999999999,初始止损,11.0,0.1846153846153874,-1.0886153846153863,-2.45694444444445,4.347826086956519,-0.6135802469135799,binance_um:ANKRUSDT:1h:box_any:10900
BOMEUSDT,2025-10-07 00:00:00+08:00,2025-10-07 01:00:00+08:00,2025-10-07 22:00:00+08:00,本周期1h,125,0.001781,0.0017193,3.4643458731049903,0.0017193,初始止损,21.0,0.6807131280388965,-1.057730956239871,-3.6643458731050003,5.822935234699944,-0.3145383867832846,binance_um:BOMEUSDT:1h:box_any:10900
CATIUSDT,2025-10-07 00:00:00+08:00,2025-10-07 01:00:00+08:00,2025-10-07 23:00:00+08:00,本周期1h,2,0.08389,0.08173,2.5748003337704,0.08173,初始止损,22.0,0.75,-1.0776759259259272,-2.77480033377041,0.4309828804022642,-1.07359471365639,binance_um:CATIUSDT:1h:box_any:9149
CGPTUSDT,2025-10-07 00:00:00+08:00,2025-10-07 01:00:00+08:00,2025-10-07 15:00:00+08:00,本周期1h,127,0.08503,0.08273,2.70492767258612,0.08273,初始止损,14.0,0.4086956521739206,-1.0739391304347816,-2.90492767258612,5.196090560435485,-1.0435741239892176,binance_um:CGPTUSDT:1h:box_any:6957
ONDOUSDT,2025-10-07 00:00:00+08:00,2025-10-07 01:00:00+08:00,2025-10-07 22:00:00+08:00,本周期1h,125,0.9636,0.9245,4.05770029057699,0.9245,初始止损,21.0,0.2838874680306911,-1.0492890025575448,-4.25770029057699,4.750516360473966,-0.270383495145633,binance_um:ONDOUSDT:1h:box_any:10900
PNUTUSDT,2025-10-07 00:00:00+08:00,2025-10-07 01:00:00+08:00,2025-10-07 16:00:00+08:00,本周期1h,126,0.22943,0.21886,4.6070696944601695,0.21886,初始止损,15.0,0.209082308420059,-1.043411542100285,-4.80706969446017,8.667645526452894,0.0835884543761607,binance_um:PNUTUSDT:1h:box_any:7900
RDNTUSDT,2025-10-07 00:00:00+08:00,2025-10-07 01:00:00+08:00,2025-10-07 23:00:00+08:00,本周期1h,127,0.02149,0.020925,2.62912982782689,0.020925,初始止损,22.0,1.8584070796460233,-1.0760707964601766,-2.82912982782689,7.128614157527413,1.014011299435022,binance_um:RDNTUSDT:1h:box_any:10900
RUNEUSDT,2025-10-07 00:00:00+08:00,2025-10-07 01:00:00+08:00,2025-10-07 12:00:00+08:00,本周期1h,126,1.213,1.192,1.7312448474855802,1.192,初始止损,11.0,0.3809523809523789,-1.115523809523807,-1.93124484748558,2.0185029436501356,-1.04608527131783,binance_um:RUNEUSDT:1h:box_any:10900
SPKUSDT,2025-10-07 00:00:00+08:00,2025-10-07 01:00:00+08:00,2025-10-07 16:00:00+08:00,上级4h,3,0.05241,0.05102,2.6521656172486,0.05102,初始止损,15.0,0.1294964028776979,-1.0754100719424444,-2.8521656172486,0.2678400612205811,-1.0736197183098606,binance_um:SPKUSDT:1h:box_any:2671
STXUSDT,2025-10-07 00:00:00+08:00,2025-10-07 01:00:00+08:00,2025-10-07 16:00:00+08:00,本周期1h,124,0.6245,0.6081,2.62610088070457,0.6332,追踪止损,15.0,3.0182926829268135,0.4543292682926798,1.19311449159327,5.4542384329618665,1.7088240343347716,binance_um:STXUSDT:1h:box_any:10900
DOLOUSDT,2025-10-07 01:00:00+08:00,2025-10-07 02:00:00+08:00,2025-10-07 16:00:00+08:00,本周期1h,84,0.11956,0.11364,4.9514887922382,0.11364,初始止损,14.0,0.6182432432432432,-1.0403918918918915,-5.1514887922382,7.886663057209886,-0.3485764411027584,binance_um:DOLOUSDT:1h:box_any:3806
GUSDT,2025-10-07 01:00:00+08:00,2025-10-07 02:00:00+08:00,2025-10-07 14:00:00+08:00,本周期1h,128,0.01057,0.010399,1.6177861873226,0.010399,初始止损,12.0,0.4093567251462042,-1.1236257309941502,-1.8177861873225998,4.240631163708075,-0.2894488188976366,binance_um:GUSDT:1h:box_any:10013
GRTUSDT,2025-10-07 02:00:00+08:00,2025-10-07 03:00:00+08:00,2025-10-07 14:00:00+08:00,本周期1h,127,0.08682,0.08497,2.13084542732088,0.08497,初始止损,11.0,0.1405405405405468,-1.0938594594594595,-2.33084542732088,3.3694487438980847,-0.0249312977099229,binance_um:GRTUSDT:1h:box_any:10902
ENSUSDT,2025-10-07 03:00:00+08:00,2025-10-07 04:00:00+08:00,2025-10-07 12:00:00+08:00,本周期1h,127,22.093,21.665,1.9372651971212602,21.665,初始止损,8.0,0.2359813084112123,-1.1032383177570086,-2.13726519712126,7.492823432102358,0.1701618357487909,binance_um:ENSUSDT:1h:box_any:10903
ALLUSDT,2025-10-07 04:00:00+08:00,2025-10-07 05:00:00+08:00,2025-10-07 15:00:00+08:00,上级4h,131,1.1754,1.1575,1.5228858261017502,1.1575,初始止损,10.0,0.0335195530726219,-1.131329608938544,-1.72288582610175,8.974596699425174,0.9191792828685258,binance_um:ALLUSDT:1h:box_any:1475
BICOUSDT,2025-10-07 04:00:00+08:00,2025-10-07 05:00:00+08:00,2025-10-07 09:00:00+08:00,上级4h,128,0.10147,0.09851,2.91711836010642,0.09851,初始止损,4.0,0.2297297297297305,-1.0685608108108124,-3.11711836010643,9.03718031377605,0.998256410256409,binance_um:BICOUSDT:1h:box_any:10904
MAGICUSDT,2025-10-07 04:00:00+08:00,2025-10-07 05:00:00+08:00,2025-10-07 14:00:00+08:00,上级4h,128,0.1837,0.18026,1.8726183995645,0.18026,初始止损,9.0,0.290697674418605,-1.106802325581396,-2.0726183995645,4.256526674233818,-0.3628996282527902,binance_um:MAGICUSDT:1h:box_any:10904
SAPIENUSDT,2025-10-07 08:00:00+08:00,2025-10-07 09:00:00+08:00,2025-10-07 21:00:00+08:00,本周期1h,0,0.18226,0.16114,11.587841545045539,0.16114,初始止损,12.0,0.0857007575757578,-1.01725946969697,-11.78784154504554,0.0,-1.01725946969697,binance_um:SAPIENUSDT:1h:box_any:1135
ORCAUSDT,2025-10-07 12:00:00+08:00,2025-10-07 13:00:00+08:00,2025-10-07 16:00:00+08:00,本周期1h,0,2.065,2.021,2.13075060532687,2.021,初始止损,3.0,0.1136363636363611,-1.0938636363636376,-2.3307506053268803,0.0,-1.0938636363636376,binance_um:ORCAUSDT:1h:box_any:7309
TSTUSDT,2025-10-07 14:00:00+08:00,2025-10-07 15:00:00+08:00,2025-10-09 22:00:00+08:00,本周期1h,0,0.03603,0.03236,10.18595614765473,0.03236,初始止损,55.0,1.5313351498637604,-1.019634877384196,-10.385956147654719,0.0,-1.019634877384196,binance_um:TSTUSDT:1h:box_any:5753
PROMUSDT,2025-10-07 15:00:00+08:00,2025-10-07 16:00:00+08:00,2025-10-08 23:00:00+08:00,本周期1h,1,10.29,10.049,2.34207968901846,10.049,初始止损,31.0,0.7800829875518709,-1.0853941908713696,-2.54207968901846,-0.00971722864639979,-1.0840081632653062,binance_um:PROMUSDT:1h:box_any:6355
ATAUSDT,2025-10-07 20:00:00+08:00,2025-10-07 21:00:00+08:00,2025-10-08 00:00:00+08:00,本周期1h,144,0.0425,0.0404,4.9411764705882195,0.0404,初始止损,3.0,0.1428571428571405,-1.04047619047619,-5.14117647058822,6.25,-0.3347639484978536,binance_um:ATAUSDT:1h:box_any:10920
VOXELUSDT,2025-10-07 20:00:00+08:00,2025-10-07 21:00:00+08:00,2025-10-07 22:00:00+08:00,本周期1h,1,0.05274,0.05055,4.15244596131967,0.05055,初始止损,1.0,0.1095890410958892,-1.0481643835616432,-4.35244596131967,0.22805017103764147,-1.042096,binance_um:VOXELUSDT:1h:box_any:9914
APEUSDT,2025-10-09 08:00:00+08:00,2025-10-09 09:00:00+08:00,2025-10-09 10:00:00+08:00,上级4h,183,0.5758,0.5638000000000001,2.08405696422367,0.5638000000000001,初始止损,1.0,0.1250000000000057,-1.095966666666666,-2.2840569642236597,4.977210574293522,0.3711764705882356,binance_um:APEUSDT:1h:box_any:10956
A2ZUSDT,2025-10-10 02:00:00+08:00,2025-10-10 03:00:00+08:00,2025-10-10 20:00:00+08:00,本周期1h,0,0.005943,0.0055449,6.69863705199394,0.0055449,初始止损,17.0,0.7133885958301919,-1.0298568198944995,-6.8986370519939495,0.0,-1.0298568198944995,binance_um:A2ZUSDT:1h:box_any:1714
CELRUSDT,2025-10-10 08:00:00+08:00,2025-10-10 09:00:00+08:00,2025-10-10 23:00:00+08:00,上级4h,10,0.00808,0.00762,5.69306930693069,0.00762,初始止损,14.0,0.7173913043478265,-1.035130434782609,-5.89306930693069,1.8915510718789497,-1.041194805194806,binance_um:CELRUSDT:1h:box_any:10980
CHRUSDT,2025-10-10 10:00:00+08:00,2025-10-10 11:00:00+08:00,2025-10-10 23:00:00+08:00,本周期1h,209,0.0887,0.08594,3.11161217587373,0.08594,初始止损,12.0,1.4130434782608703,-1.0642753623188423,-3.31161217587373,5.344418052256539,0.293303964757709,binance_um:CHRUSDT:1h:box_any:10982
ETCUSDT,2025-10-10 12:00:00+08:00,2025-10-10 13:00:00+08:00,2025-10-10 23:00:00+08:00,本周期1h,2,20.02,19.088,4.65534465534464,19.088,初始止损,10.0,0.3090128755364814,-1.0429613733905587,-4.855344655344649,2.0439369998470847,-1.061213728549141,binance_um:ETCUSDT:1h:box_any:10984
CUDISUSDT,2025-10-11 00:00:00+08:00,2025-10-11 01:00:00+08:00,2025-10-11 04:00:00+08:00,本周期1h,0,0.06706,0.05959,11.13927825827615,0.05959,初始止损,3.0,0.192771084337351,-1.0179544846050868,-11.33927825827615,0.0,-1.0179544846050868,binance_um:CUDISUSDT:1h:box_any:1229
UBUSDT,2025-10-17 01:00:00+08:00,2025-10-17 02:00:00+08:00,2025-10-17 04:00:00+08:00,本周期1h,0,0.035074,0.03264,6.9396133888350295,0.03264,初始止损,2.0,0.2612982744453566,-1.0288200493015611,-7.13961338883503,0.0,-1.0288200493015611,binance_um:UBUSDT:1h:box_any:823
QUSDT,2025-10-20 20:00:00+08:00,2025-10-20 21:00:00+08:00,2025-10-24 20:00:00+08:00,本周期1h,1,0.026204,0.024517,6.43794840482369,0.032007,追踪止损,95.0,5.8316538233550625,3.4087682276229954,21.94547397343915,3.0517539719993714,5.381816982687558,binance_um:QUSDT:1h:box_any:1157
ARIAUSDT,2025-10-21 12:00:00+08:00,2025-10-21 13:00:00+08:00,2025-10-22 06:00:00+08:00,本周期1h,1,0.15756,0.15057,4.43640517897943,0.15057,初始止损,17.0,0.515021459227467,-1.045081545064377,-4.63640517897943,-1.5742128935532174,-1.0391393643031783,binance_um:ARIAUSDT:1h:box_any:1145
BBUSDT,2025-10-21 23:00:00+08:00,2025-10-22 00:00:00+08:00,2025-10-22 11:00:00+08:00,本周期1h,0,0.13185,0.11975,9.17709518392111,0.11975,初始止损,11.0,0.3206611570247933,-1.0217933884297523,-9.37709518392111,0.0,-1.0217933884297523,binance_um:BBUSDT:1h:box_any:11259
SOMIUSDT,2025-10-21 23:00:00+08:00,2025-10-22 00:00:00+08:00,2025-10-22 08:00:00+08:00,本周期1h,0,0.5251,0.4884,6.98914492477623,0.4884,初始止损,8.0,0.1634877384196186,-1.0286158038147142,-7.1891449247762305,0.0,-1.0286158038147142,binance_um:SOMIUSDT:1h:box_any:1374
HOOKUSDT,2025-10-22 00:00:00+08:00,2025-10-22 01:00:00+08:00,2025-10-22 06:00:00+08:00,本周期1h,1,0.07077,0.06664,5.83580613254203,0.06664,初始止损,5.0,0.1259079903147717,-1.0342711864406782,-6.03580613254203,-0.19743336623889718,-1.033291079812207,binance_um:HOOKUSDT:1h:box_any:11260
KMNOUSDT,2025-10-22 01:00:00+08:00,2025-10-22 02:00:00+08:00,2025-10-23 05:00:00+08:00,本周期1h,0,0.06415,0.05722,10.80280592361651,0.05722,初始止损,27.0,0.0779220779220778,-1.0185137085137084,-11.00280592361651,0.0,-1.0185137085137084,binance_um:KMNOUSDT:1h:box_any:7318
YALAUSDT,2025-10-22 21:00:00+08:00,2025-10-22 22:00:00+08:00,2025-10-26 19:00:00+08:00,本周期1h,1,0.0887,0.08463,4.58850056369784,0.08835,追踪止损,93.0,3.4152334152334225,-0.1295823095823073,-0.59458850056368,-0.11261261261261701,-0.1423129251700654,binance_um:YALAUSDT:1h:box_any:1821
PUMPBTCUSDT,2025-10-24 12:00:00+08:00,2025-10-24 13:00:00+08:00,2025-10-26 11:00:00+08:00,本周期1h,13,0.04486,0.0424,5.48372715113686,0.05307,追踪止损,46.0,9.219512195121965,3.300926829268301,18.101382077574698,3.6506469500924066,5.001773195876301,binance_um:PUMPBTCUSDT:1h:box_any:3186
