policy,month,timeframe_min,events,closed,censored,win_rate,mean_r,total_r,pf_r,pf_nominal,realized_ge10,event_drawdown_r,total_r_without_best
h00_utc,2025-01,240,147,147,0,0.5510204081632653,0.7547033576113594,110.94139356886984,2.653841211006388,2.737563449305704,0,63.55141905201998,105.69620505899552
h00_utc,2025-02,30,1725,1725,0,0.23884057971014494,-0.16299075844125965,-281.1590583111729,0.7909360638050703,0.728998711542686,13,1005.9583985417992,-297.46143787321654
h00_utc,2025-02,60,1222,1222,0,0.24386252045826515,-0.3219370058770303,-393.407021181731,0.5790334783493066,0.5426245969766563,0,787.9397959529884,-401.23566718888236
h00_utc,2025-02,240,46,46,0,0.2608695652173913,-0.3921006079453072,-18.036627965484133,0.5019924684466838,0.6170064097348305,0,30.396969476151472,-21.433706306497957
h00_utc,2025-03,30,1776,1776,0,0.30292792792792794,-0.07708664321707344,-136.90587835352244,0.895403048149521,0.9810789641684718,7,696.0770818845513,-169.20418454244793
h00_utc,2025-03,60,1059,1059,0,0.2502360717658168,-0.1688745382589068,-178.83813601618232,0.7669769651915067,0.8414721750467935,2,510.56664424099563,-194.03596652465694
h00_utc,2025-03,240,194,194,0,0.32989690721649484,-0.25544586573588973,-49.55649795276261,0.613412880372774,0.6293797829116993,0,123.89693317519799,-52.67214385440195
h00_utc,2025-04,30,1932,1932,0,0.32349896480331264,0.1216052843981921,234.94140945730715,1.1775338539937796,1.1325763612009632,14,304.5209668045578,179.55804103625476
h00_utc,2025-04,60,731,731,0,0.43502051983584133,0.6055074934673452,442.62597772462937,2.045363475001125,1.8818298765418968,11,96.92015392167434,404.59888292340605
h00_utc,2025-04,240,161,161,0,0.2484472049689441,-0.24627324552940816,-39.64999253023471,0.6830617656137845,0.7344014586117823,0,88.61129583290568,-47.49047176346156
h00_utc,2025-05,30,2005,2005,0,0.3610972568578554,0.3609551957721249,723.7151675231105,1.535839265692976,1.3857192171941213,19,629.4256610513524,701.6193988156275
h00_utc,2025-05,60,843,843,0,0.36061684460260973,0.05445801933900943,45.90811030278495,1.0821028885418391,1.1039454546004837,2,322.77065387720626,34.23615817512536
h00_utc,2025-05,240,391,391,0,0.5063938618925832,0.3148563384558812,123.10882833624953,1.6594466875118508,1.9177441599364784,0,82.31692125664613,115.66363541750238
h00_utc,2025-06,30,1610,1610,0,0.4962732919254658,0.46856162627055786,754.3842182955982,1.9205028186139161,1.781071560646901,3,163.82294375918343,741.4657182955982
h00_utc,2025-06,60,766,766,0,0.4464751958224543,0.0036832928993134873,2.8214023608741314,1.006258339702083,1.0402809290802657,2,122.27385144500425,-8.901769528964406
h00_utc,2025-06,240,153,153,0,0.27450980392156865,-0.1708548484332761,-26.140791810291244,0.7658359679672384,1.129840203690451,2,82.27553907845656,-40.70835074103242
h00_utc,2025-07,30,1615,1615,0,0.4297213622291022,1.0314071213830822,1665.7225010336776,2.7253567420127336,2.542320445667263,29,248.57740952712527,1611.3655486527252
h00_utc,2025-07,60,1039,1039,0,0.3455245428296439,0.29439108640056316,305.87233877018514,1.4451544470731186,1.2167026241700858,11,346.18978907724204,289.64106415878615
h00_utc,2025-07,240,366,366,0,0.5109289617486339,0.7731237947793325,282.9633088892357,2.3489804603179127,2.125616414180963,0,132.95917677696931,273.63787980485506
h00_utc,2025-08,30,2300,2300,0,0.25565217391304346,-0.08873362329465961,-204.08733357771712,0.8656215811247784,0.6941842915733085,14,800.4678469917824,-228.3865565076535
h00_utc,2025-08,60,1385,1385,0,0.2490974729241877,-0.28958333332577574,-401.07291665619937,0.572253822452347,0.42683154596345235,1,671.2829240661714,-416.85619116600344
h00_utc,2025-08,240,586,586,0,0.07679180887372014,-0.7092190705371223,-415.6023753347537,0.13460681098239338,0.16049368761120358,0,441.2565223465739,-422.321540040636
h00_utc,2025-09,30,3020,3020,0,0.23079470198675497,-0.33699814639719927,-1017.7344021195418,0.6116660819737879,0.7282532278556848,15,1278.4045100494034,-1069.6084517063189
h00_utc,2025-09,60,1317,1317,0,0.3181473044798785,0.08760269621206343,115.37275091128754,1.1199880398696245,1.1148039997126327,12,529.9412338502943,83.45684912557323
h00_utc,2025-09,240,739,738,1,0.29132791327913277,-0.050008987534662305,-36.90663280058078,0.9320262789664581,1.108580643416831,0,398.14643281091895,-44.405514433233854
h00_utc,2025-10,30,2427,2427,0,0.24557066337041616,-0.23747696479966796,-576.3565935687941,0.692851006721686,0.721350075936829,12,979.825666049265,-599.8939269021274
h00_utc,2025-10,60,1546,1544,2,0.375,0.2875999777829463,444.0543656968691,1.4628854123390922,1.6659648049779592,11,363.52668468531317,404.10861766537283
h00_utc,2025-10,240,80,80,0,0.575,1.0742757834056795,85.94206267245437,3.8673514341626487,3.038178603187932,0,21.607694572159694,79.51983675883311
h00_utc,2025-11,30,2830,2828,2,0.3313295615275813,0.04798011078466992,135.68775329904653,1.0742499243382104,1.1235195536260867,11,668.5509428720209,114.66909476246157
h00_utc,2025-11,60,937,935,2,0.4042780748663102,0.1844563014381186,172.4666418446409,1.3123373118283046,1.0784110499335962,2,250.79449732429066,159.46906979223922
h00_utc,2025-11,240,41,41,0,0.5121951219512195,0.3806576278067823,15.606962740078075,1.8256377298945585,1.353313332395824,0,12.833786063744473,12.109152771230729
h00_utc,2025-12,30,2794,2794,0,0.2283464566929134,-0.33147190369750035,-926.132498930816,0.5809976530965624,0.5944917087756403,9,1085.945691112807,-1011.1190117513289
h00_utc,2025-12,60,1771,1770,1,0.26666666666666666,-0.2212842860678351,-391.6731863400681,0.7042842920934939,0.8061647345663936,4,495.6317525185576,-412.9054069704406
h00_utc,2025-12,240,209,209,0,0.22488038277511962,-0.27570394659295056,-57.62212483792667,0.6091219293064912,0.4098564177996258,2,102.35816146549321,-75.71295511315603
h00_utc,2026-01,30,2379,2379,0,0.29718369062631356,-0.14161432154926498,-336.9004709657014,0.8038849842888798,0.7386115385629559,4,833.0425732479706,-367.65359291692096
h00_utc,2026-01,60,953,953,0,0.42917103882476393,0.672471521157033,640.8653596626525,2.1825370951683714,1.8770847489230436,11,166.01005385806062,604.1502168055097
h00_utc,2026-01,240,770,768,2,0.3880208333333333,0.2642842931172029,202.97033711401184,1.4462941700322292,1.658918004595033,0,385.04683870468364,195.0952109004196
h00_utc,2026-02,30,1974,1974,0,0.3242147922998987,-0.01280472840455936,-25.276533870600176,0.9806726780372996,0.9066426352360559,7,327.5375853183477,-50.20816177757696
h00_utc,2026-02,60,1143,1143,0,0.2904636920384952,-0.2757610421320235,-315.1948711569029,0.6415123105284497,0.7387202251783687,6,402.0746907473143,-348.2208018138373
h00_utc,2026-02,240,54,54,0,0.2777777777777778,-0.4327096893509791,-23.366323224952872,0.5574462157796329,0.964200576175943,0,37.24620006165662,-27.70173492942497
h00_utc,2026-03,30,3379,3379,0,0.310742823320509,-0.03334745908427149,-112.68106424575336,0.9517652904805615,0.8906499429572619,15,476.1588149969201,-139.5433309124201
h00_utc,2026-03,60,1484,1484,0,0.28504043126684636,-0.13551251969055875,-201.10057922078917,0.8019665540804266,0.7449731081402422,7,429.2494516205694,-218.13336869447323
h00_utc,2026-03,240,655,655,0,0.23511450381679388,-0.260100291409932,-170.36569087350549,0.6474502816540627,0.6633497982399018,4,347.57126831922403,-186.60966124387582
h00_utc,2026-04,30,3079,3079,0,0.2724910685287431,-0.06135982714153089,-188.92690776877362,0.9153568843854242,1.0928104609733824,18,462.1902897270755,-323.5780720880225
h00_utc,2026-04,60,1843,1843,0,0.23005968529571352,-0.25096484339939523,-462.5282063850854,0.6623669407211668,0.7673953382436438,10,528.6837460494614,-496.5252972941764
h00_utc,2026-04,240,395,394,1,0.2512690355329949,-0.09573859334309306,-37.72100577717867,0.8621024163595226,1.025594529359987,4,140.3271170823075,-52.978640415375565
h00_utc,2026-05,30,2991,2991,0,0.2764961551320629,-0.2154677368749806,-644.464000993067,0.7051473206123275,0.7630878940914033,4,746.5296305465906,-659.1279337661763
h00_utc,2026-05,60,1319,1319,0,0.3525398028809704,0.21490759158259257,283.4631132974396,1.3261349616068256,1.312319113153574,12,212.32280926446313,218.63597227179878
h00_utc,2026-05,240,372,372,0,0.40860215053763443,0.6854818674534668,254.99925469268968,2.209901160703454,2.7660951759818255,6,84.60665171314248,214.74330687886737
h00_utc,2026-06,30,3210,3210,0,0.25981308411214954,-0.18045204538180698,-579.2510656756004,0.7605126265126999,0.8605534137218623,27,768.7394180295469,-621.5653290207963
h00_utc,2026-06,60,1141,1141,0,0.24189307624890447,-0.35835740460404475,-408.88579865321503,0.5622211721949602,0.6813053059850449,4,469.7726435355212,-439.17525026611827
h00_utc,2026-06,240,77,77,0,0.23376623376623376,-0.209725816919119,-16.148887902772163,0.7096944391504109,0.5610325763032474,1,29.50079447533622,-29.04984266306927
h00_utc,2026-07,30,3332,3332,0,0.290516206482593,-0.1765144819190214,-588.1462537541793,0.7663647437751853,0.8648772882739982,10,966.0892386733188,-624.3605366810085
h00_utc,2026-07,60,2201,2201,0,0.2571558382553385,-0.2682152663754046,-590.3418012922655,0.6358711191501222,0.6596203398433169,5,890.8744106809829,-618.533380239634
h00_utc,2026-07,240,555,553,2,0.26763110307414106,-0.18832899790335297,-104.1459358405542,0.7424712112456873,0.8931217635315343,3,230.84926565414287,-121.97749608151807
h00_utc,2026-08,30,3703,3703,0,0.2762624898730759,0.09617848492569064,356.14892967983246,1.1270594229215587,1.0830484064808659,62,592.2794300930705,296.8366296798317
h00_utc,2026-08,60,1462,1454,8,0.3356258596973865,0.3671208083427526,533.7936553303623,1.5409096722152926,1.299640198903887,21,178.92294415381272,482.69495870114827
h00_utc,2026-08,240,421,394,27,0.4263959390862944,0.4174919440363123,164.49182595030703,1.7208759811529335,1.5383089372829497,8,68.51705453949927,142.86924671533433
h00_utc,2026-09,30,1408,1186,222,0.224283305227656,-0.43143165046580706,-511.67793745244717,0.4908408276018955,0.5887161839141402,6,511.6779374524471,-540.7770427156051
h00_utc,2026-09,60,564,436,128,0.20871559633027523,-0.4183797635748961,-182.41357691865468,0.4822718405457085,0.555029627317999,1,210.51406326070108,-201.3504230725008
h00_utc,2026-09,240,62,29,33,0.06896551724137931,-0.9398873882258671,-27.256734258550146,0.03855420572102205,0.06662554104601542,0,27.95150199764226,-27.951501997642257
joint_rv_gt50_tratr_gt10,2024-09,30,1014,1014,0,0.33925049309664695,0.03483874011196341,35.3264824735309,1.0523348064465057,1.1640091493412785,3,229.272147895589,9.935300108801236
joint_rv_gt50_tratr_gt10,2024-09,60,458,458,0,0.39956331877729256,0.07658040023744066,35.07382330874782,1.1003951253512116,1.7739646387863224,1,202.41893807818235,23.50456876329323
joint_rv_gt50_tratr_gt10,2024-09,240,395,395,0,0.3240506329113924,-0.15156964237287232,-59.870008737284564,0.7868764071438278,1.120519294873234,2,195.9025515727204,-82.43903254680836
joint_rv_gt50_tratr_gt10,2024-10,30,1186,1186,0,0.36593591905564926,0.02614232190717528,31.004793781909882,1.0413367290486695,0.9881918597638039,1,286.25100356295883,19.407076886932863
joint_rv_gt50_tratr_gt10,2024-10,60,837,837,0,0.2747909199522103,-0.30375953152746576,-254.24672788848886,0.5766653623202267,0.5952875725272507,1,373.89255837222424,-265.52927044553337
joint_rv_gt50_tratr_gt10,2024-10,240,429,429,0,0.09324009324009325,-0.6801423762939617,-291.78107943010957,0.2394437344112795,0.21784195401902917,1,330.43595354091553,-317.6120147913263
joint_rv_gt50_tratr_gt10,2024-11,30,1210,1210,0,0.3140495867768595,0.007257567441096354,8.781656603726589,1.010246273669073,0.9660243387102239,5,538.7893364486137,-34.90569740144155
joint_rv_gt50_tratr_gt10,2024-11,60,407,407,0,0.28992628992628994,-0.16693010182012852,-67.9405514407923,0.7587398969659318,0.7910242127320994,4,182.07802352622227,-83.26271588523679
joint_rv_gt50_tratr_gt10,2024-11,240,291,291,0,0.5120274914089347,2.5665589561708266,746.8686562457106,6.318644796796993,6.687861412763496,20,91.8018603690223,678.7504439314854
joint_rv_gt50_tratr_gt10,2024-12,30,1933,1931,2,0.26462972553081304,0.25055394854440555,483.81967463924707,1.3350867210163753,1.2791072325744055,16,588.7583921274872,457.5393829725803
joint_rv_gt50_tratr_gt10,2024-12,60,1047,1047,0,0.24068767908309455,-0.17445730416283392,-182.65679745848712,0.7688349601154526,0.8279155584184317,3,554.3854880368792,-199.2764051564886
joint_rv_gt50_tratr_gt10,2024-12,240,25,25,0,0.48,0.08593373404834262,2.1483433512085655,1.1676108030603627,1.9349714320237181,0,10.77647989965463,-0.3834877608980527
joint_rv_gt50_tratr_gt10,2025-01,30,1794,1794,0,0.3249721293199554,0.16060060387044317,288.11748334357503,1.2187034783488475,1.1697297222193892,3,740.5475004091343,276.3587122222233
joint_rv_gt50_tratr_gt10,2025-01,60,537,537,0,0.4022346368715084,0.06181323932143103,33.19370951560846,1.0987132505545507,1.1228147336637477,0,104.10955366348244,26.38378925698777
joint_rv_gt50_tratr_gt10,2025-01,240,155,155,0,0.5548387096774193,0.7816009717685375,121.1481506241233,2.726972131700916,2.76865353870209,0,66.62098717899048,115.90296211424898
joint_rv_gt50_tratr_gt10,2025-02,30,1740,1740,0,0.2396551724137931,-0.16197669973207485,-281.8394575338102,0.7918319767527916,0.7339106051048659,13,1006.6387977644365,-298.1418370958539
joint_rv_gt50_tratr_gt10,2025-02,60,1248,1248,0,0.24519230769230768,-0.3229387360229012,-403.02754255658067,0.5775559824933197,0.541582444765805,0,804.0827488180782,-410.856188563732
joint_rv_gt50_tratr_gt10,2025-02,240,50,50,0,0.28,-0.3375766301610667,-16.878831508053334,0.5589293095476199,0.6743272185642046,0,31.836723534184593,-20.27590984906716
joint_rv_gt50_tratr_gt10,2025-03,30,1817,1817,0,0.3054485415520088,-0.07420694626593032,-134.83402136519538,0.8995044536552197,0.9836219848769601,7,716.8549741674874,-167.13232755412088
joint_rv_gt50_tratr_gt10,2025-03,60,1069,1069,0,0.24976613657623947,-0.17265528065891717,-184.56849502438246,0.7614935420602006,0.8391767137969621,2,516.0274716296667,-199.76632553285708
joint_rv_gt50_tratr_gt10,2025-03,240,253,253,0,0.3438735177865613,-0.21013704670545547,-53.164672816480234,0.6872590400707451,0.7155923036172449,0,162.16264235406763,-61.381682525218096
joint_rv_gt50_tratr_gt10,2025-04,30,1971,1971,0,0.3226788432267884,0.11369471927303489,224.09229168715177,1.1656027931512538,1.1228610989740646,14,307.88281594679887,168.7089232660994
joint_rv_gt50_tratr_gt10,2025-04,60,742,742,0,0.4339622641509434,0.5976153839930272,443.4306149228262,2.0339393078394217,1.8899599393240507,11,96.19323021479501,405.40352012160287
joint_rv_gt50_tratr_gt10,2025-04,240,204,204,0,0.24019607843137256,-0.2299223339442618,-46.9041561246294,0.7033961081217913,0.7098105778358645,0,112.85545763872592,-54.74463535785625
joint_rv_gt50_tratr_gt10,2025-05,30,2094,2094,0,0.3519579751671442,0.3245772370147365,679.6647343088582,1.4761220911960018,1.3219785480794202,19,680.6365868496654,657.5689656013752
joint_rv_gt50_tratr_gt10,2025-05,60,859,859,0,0.359720605355064,0.05167708346701816,44.3906146981686,1.078139314997087,1.1062817758395735,2,327.06074136869813,32.71866257050901
joint_rv_gt50_tratr_gt10,2025-05,240,443,443,0,0.49435665914221216,0.2694012861054865,119.34476974473054,1.5454307936758875,1.7111915708515673,0,85.37581980960319,111.89957682598339
joint_rv_gt50_tratr_gt10,2025-06,30,1674,1674,0,0.5053763440860215,0.457179907422112,765.3191650246155,1.8958924862586137,1.8734112781030439,3,155.5858019665517,752.4006650246155
joint_rv_gt50_tratr_gt10,2025-06,60,786,786,0,0.4440203562340967,0.0015759974934780767,1.2387340298737683,1.0026660868420354,1.0367477766946045,2,126.2470636685432,-10.48443785996477
joint_rv_gt50_tratr_gt10,2025-06,240,194,194,0,0.29381443298969073,-0.15849225986031712,-30.74749841290152,0.7770225250080051,1.013354469522254,2,88.96734704065426,-45.3150573436427
joint_rv_gt50_tratr_gt10,2025-07,30,1633,1633,0,0.4268218003674219,1.0107335260215555,1650.5278479932003,2.679509942717219,2.5108700341449097,29,251.67795950342668,1596.170895612248
joint_rv_gt50_tratr_gt10,2025-07,60,1057,1057,0,0.34720908230842007,0.3003862097568553,317.5082237129961,1.4554871622183922,1.234573957779351,11,351.38642142034456,301.2769491015971
joint_rv_gt50_tratr_gt10,2025-07,240,446,446,0,0.5224215246636771,0.8548553473698969,381.265484926974,2.554024397220692,2.306937195031373,3,161.79955914287748,360.63729983699966
joint_rv_gt50_tratr_gt10,2025-08,30,2324,2324,0,0.2560240963855422,-0.09033852367860999,-209.94672902908962,0.8633236785543748,0.6931910249411016,14,814.7038958831972,-234.245951959026
joint_rv_gt50_tratr_gt10,2025-08,60,1396,1396,0,0.25,-0.28760131639637965,-401.49143768934596,0.5742944162752154,0.4287746912744647,1,675.6408671351248,-417.27471219915003
joint_rv_gt50_tratr_gt10,2025-08,240,748,748,0,0.07219251336898395,-0.7123194842797557,-532.8149742412572,0.13486174804051607,0.163981223208191,0,559.9479699813237,-539.5341389471396
joint_rv_gt50_tratr_gt10,2025-09,30,3109,3109,0,0.2396268896751367,-0.296937755855547,-923.1794829548957,0.6526539802152009,0.770444862664647,15,1183.8495908847574,-975.0535325416727
joint_rv_gt50_tratr_gt10,2025-09,60,1338,1338,0,0.32286995515695066,0.09324483222300511,124.76158551438084,1.1286642005692078,1.1243532404358891,12,535.550656011896,92.84568372866653
joint_rv_gt50_tratr_gt10,2025-09,240,843,842,1,0.28028503562945367,-0.09128892820638974,-76.86527754978016,0.8772240481818037,1.0245005731404224,1,439.7962052528397,-91.42986158847421
joint_rv_gt50_tratr_gt10,2025-10,30,2465,2465,0,0.24300202839756593,-0.2456002503757611,-605.4046171762511,0.6822790016999278,0.7123705025309498,12,1003.1141626584597,-628.9419505095844
joint_rv_gt50_tratr_gt10,2025-10,60,1567,1565,2,0.3738019169329074,0.2833993868866029,443.5200404775335,1.4555109147755558,1.6474872527870086,11,373.7283014138011,403.5742924460372
joint_rv_gt50_tratr_gt10,2025-10,240,94,94,0,0.574468085106383,1.1766979910221156,110.60961115607887,4.186800724964986,3.4814149384779465,1,23.366912334435508,98.41699455110796
joint_rv_gt50_tratr_gt10,2025-11,30,2852,2850,2,0.33017543859649123,0.046093665477764056,131.36694661162755,1.0712584758589019,1.120232367470191,11,677.7674985035911,110.34828807504259
joint_rv_gt50_tratr_gt10,2025-11,60,948,946,2,0.40274841437632136,0.18695399901292867,176.85848306623052,1.315232955583621,1.0756195759001326,2,255.51886326966803,163.86091101382885
joint_rv_gt50_tratr_gt10,2025-11,240,46,46,0,0.5,0.36281608148739564,16.6895397484202,1.7827322332283642,1.3308025740775256,0,12.842837371366326,13.191729779572853
joint_rv_gt50_tratr_gt10,2025-12,30,2903,2903,0,0.23286255597657596,-0.3030577863575629,-879.7767537960051,0.610535524416118,0.6085855018676221,10,1096.1735998682564,-964.763266616518
joint_rv_gt50_tratr_gt10,2025-12,60,1879,1878,1,0.2630457933972311,-0.2326586712412855,-436.9329845911342,0.6894105849184217,0.7851381249359033,4,540.2373482836573,-458.16520522150665
joint_rv_gt50_tratr_gt10,2025-12,240,249,249,0,0.2289156626506024,-0.2916581530123789,-72.62288010008234,0.5901863729088138,0.4059448782681166,2,120.32524655243233,-90.7137103753117
joint_rv_gt50_tratr_gt10,2026-01,30,2430,2430,0,0.29917695473251027,-0.1382758120268122,-336.0102232251536,0.8081608178236094,0.7562760373224421,4,836.9220146063228,-366.76334517637315
joint_rv_gt50_tratr_gt10,2026-01,60,985,985,0,0.41928934010152286,0.6321336912184947,622.6516858502173,2.092886084472113,1.8123947040172999,11,175.88024063669297,585.9365429930745
joint_rv_gt50_tratr_gt10,2026-01,240,909,907,2,0.37596471885336274,0.27066020213540076,245.48880333680847,1.4461892987705713,1.5811643341453228,0,457.3624443198274,237.61367712321623
joint_rv_gt50_tratr_gt10,2026-02,30,2006,2006,0,0.32951146560319045,0.0011561190643264605,2.31917484303888,1.0017582079418768,0.9206181883175453,7,320.05681835741046,-22.61245306393791
joint_rv_gt50_tratr_gt10,2026-02,60,1158,1158,0,0.2910189982728843,-0.276166609081523,-319.80093331640364,0.6404274715543581,0.7382581988374728,6,410.3639860043833,-352.82686397333805
joint_rv_gt50_tratr_gt10,2026-02,240,61,61,0,0.26229508196721313,-0.42851028335638747,-26.139127284739637,0.550523376252323,0.8521739398635801,0,42.60195403508759,-30.474538989211734
joint_rv_gt50_tratr_gt10,2026-03,30,3427,3427,0,0.3148526407936971,-0.014008155130744847,-48.00594763306259,0.9796061750581514,0.9040598689258503,16,474.4213410292948,-74.86821429972932
joint_rv_gt50_tratr_gt10,2026-03,60,1506,1506,0,0.28818061088977426,-0.12963900625972472,-195.2363434271454,0.8097312503260891,0.7549829441458316,7,433.35760836859646,-212.2691329008295
joint_rv_gt50_tratr_gt10,2026-03,240,742,742,0,0.22641509433962265,-0.30962306380041377,-229.740313339907,0.5865623764486039,0.6093950513409574,4,406.9378353357438,-245.98428371027734
joint_rv_gt50_tratr_gt10,2026-04,30,3202,3202,0,0.2726420986883198,-0.05698934656425157,-182.47988769873353,0.9213176110681617,1.1011042653651126,18,463.0147138574968,-317.1310520179824
joint_rv_gt50_tratr_gt10,2026-04,60,1921,1921,0,0.23112961998958875,-0.25906121145636324,-497.65658720767374,0.6505186896617926,0.7626299295452124,10,550.7474635396868,-520.2750272076738
joint_rv_gt50_tratr_gt10,2026-04,240,434,433,1,0.26096997690531176,-0.1018920693410406,-44.11926602467058,0.8518177737325053,1.0219535335829486,4,146.54529584831795,-59.37690066286748
joint_rv_gt50_tratr_gt10,2026-05,30,3067,3067,0,0.27551353113791976,-0.2250086421438537,-690.1015054551992,0.693223346000247,0.7511307451883562,3,792.9464595816789,-710.0084285321224
joint_rv_gt50_tratr_gt10,2026-05,60,1345,1345,0,0.3524163568773234,0.21127804462231214,284.1689700170098,1.3205529478011433,1.3042801603498875,12,219.99401382272617,219.34182899136903
joint_rv_gt50_tratr_gt10,2026-05,240,427,427,0,0.41217798594847777,0.6333891642980986,270.4571731552881,2.1207500857735773,2.610229296842405,6,95.7156430354705,230.2012253414658
joint_rv_gt50_tratr_gt10,2026-06,30,3271,3271,0,0.2589422195047386,-0.18527561926101688,-606.0365506027862,0.7544031860653007,0.8520274619619458,27,792.3490742654783,-648.350813947982
joint_rv_gt50_tratr_gt10,2026-06,60,1183,1183,0,0.2400676246830093,-0.3656795741881745,-432.5989362646104,0.5531853246787362,0.6691813419113254,4,494.5844250793543,-462.88838787751365
joint_rv_gt50_tratr_gt10,2026-06,240,81,81,0,0.2222222222222222,-0.24392825956361333,-19.75818902465268,0.6664525101339299,0.5234664929827142,1,32.55162181514162,-32.659143784949784
joint_rv_gt50_tratr_gt10,2026-07,30,3420,3420,0,0.29210526315789476,-0.1723471927463244,-589.4273991924294,0.7697381450887267,0.8702821401858766,10,964.6387063745592,-625.6416821192587
joint_rv_gt50_tratr_gt10,2026-07,60,2253,2253,0,0.25654682645361737,-0.2712026480507205,-611.0195660582732,0.6323920621665883,0.6617176877577073,5,913.7081749093737,-639.2111450056417
joint_rv_gt50_tratr_gt10,2026-07,240,675,671,4,0.2459016393442623,-0.2552470351326471,-171.27076057400623,0.6560402254177486,0.749610858255754,3,289.37345813966664,-189.10232081497008
joint_rv_gt50_tratr_gt10,2026-08,30,3818,3818,0,0.27317967522262965,0.07616333028722558,290.79159503662726,1.1002592123321435,1.0550796170555772,62,620.2892366784807,231.47929503662647
joint_rv_gt50_tratr_gt10,2026-08,60,1499,1491,8,0.335345405767941,0.34834386356506525,519.3807005755123,1.5126395980983243,1.273078829085595,21,191.45343670721763,468.28200394629823
joint_rv_gt50_tratr_gt10,2026-08,240,510,477,33,0.42138364779874216,0.37546582001891754,179.09719614902366,1.651418943275227,1.4832874305784882,8,97.62895963136926,157.47461691405096
joint_rv_gt50_tratr_gt10,2026-09,30,1424,1203,221,0.22610141313383209,-0.3918331947049888,-471.3753332301015,0.5377219395444554,0.6040291795915673,7,471.37533323010143,-510.8953332301032
joint_rv_gt50_tratr_gt10,2026-09,60,573,445,128,0.21123595505617979,-0.4199437438287086,-186.8749660037753,0.47876495638722544,0.5520531648622722,1,214.17799200230445,-205.81181215762143
joint_rv_gt50_tratr_gt10,2026-09,240,69,32,37,0.0625,-0.9493972540037323,-30.380712128119434,0.03472744137103182,0.05761144625335118,0,30.380712128119434,-31.075479867211545
risk_gt30pct,2024-09,30,1014,1014,0,0.33925049309664695,0.03483874011196341,35.3264824735309,1.0523348064465057,1.1640091493412785,3,229.272147895589,9.935300108801236
risk_gt30pct,2024-09,60,458,458,0,0.39956331877729256,0.07658040023744066,35.07382330874782,1.1003951253512116,1.7739646387863224,1,202.41893807818235,23.50456876329323
risk_gt30pct,2024-09,240,395,395,0,0.3240506329113924,-0.15156964237287232,-59.870008737284564,0.7868764071438278,1.120519294873234,2,195.9025515727204,-82.43903254680836
risk_gt30pct,2024-10,30,1187,1187,0,0.36562763268744736,0.026043180556336507,30.913255320371434,1.0412096572849914,0.9879922010143491,1,286.25100356295883,19.315538425394415
risk_gt30pct,2024-10,60,837,837,0,0.2747909199522103,-0.30375953152746576,-254.24672788848886,0.5766653623202267,0.5952875725272507,1,373.89255837222424,-265.52927044553337
risk_gt30pct,2024-10,240,429,429,0,0.09324009324009325,-0.6801423762939617,-291.78107943010957,0.2394437344112795,0.21784195401902917,1,330.43595354091553,-317.6120147913263
risk_gt30pct,2024-11,30,1210,1210,0,0.3140495867768595,0.007257567441096354,8.781656603726589,1.010246273669073,0.9660243387102239,5,538.7893364486137,-34.90569740144155
risk_gt30pct,2024-11,60,407,407,0,0.28992628992628994,-0.16693010182012852,-67.9405514407923,0.7587398969659318,0.7910242127320994,4,182.07802352622227,-83.26271588523679
risk_gt30pct,2024-11,240,291,291,0,0.5120274914089347,2.5665589561708266,746.8686562457106,6.318644796796993,6.687861412763496,20,91.8018603690223,678.7504439314854
risk_gt30pct,2024-12,30,1933,1931,2,0.26462972553081304,0.25055394854440555,483.81967463924707,1.3350867210163753,1.2791072325744055,16,588.7583921274872,457.5393829725803
risk_gt30pct,2024-12,60,1047,1047,0,0.24068767908309455,-0.17445730416283392,-182.65679745848712,0.7688349601154526,0.8279155584184317,3,554.3854880368792,-199.2764051564886
risk_gt30pct,2024-12,240,23,23,0,0.43478260869565216,-0.017205135727562583,-0.3957181217339394,0.9691266146391119,1.5099058769769473,0,10.77647989965463,-2.9275492338405575
risk_gt30pct,2025-01,30,1794,1794,0,0.3249721293199554,0.16060060387044317,288.11748334357503,1.2187034783488475,1.1697297222193892,3,740.5475004091343,276.3587122222233
risk_gt30pct,2025-01,60,537,537,0,0.4022346368715084,0.06181323932143103,33.19370951560846,1.0987132505545507,1.1228147336637477,0,104.10955366348244,26.38378925698777
risk_gt30pct,2025-01,240,155,155,0,0.5548387096774193,0.7816009717685375,121.1481506241233,2.726972131700916,2.76865353870209,0,66.62098717899048,115.90296211424898
risk_gt30pct,2025-02,30,1739,1739,0,0.23979298447383554,-0.16149099481228285,-280.8328399785599,0.7924211361035995,0.738576944811804,13,1005.6321802091863,-297.13521954060354
risk_gt30pct,2025-02,60,1248,1248,0,0.24519230769230768,-0.3229387360229012,-403.02754255658067,0.5775559824933197,0.541582444765805,0,804.0827488180782,-410.856188563732
risk_gt30pct,2025-02,240,50,50,0,0.28,-0.3375766301610667,-16.878831508053334,0.5589293095476199,0.6743272185642046,0,31.836723534184593,-20.27590984906716
risk_gt30pct,2025-03,30,1817,1817,0,0.3054485415520088,-0.07420694626593032,-134.83402136519538,0.8995044536552197,0.9836219848769601,7,716.8549741674874,-167.13232755412088
