policy,period,timeframe_min,side_group,events,closed,censored,win_rate,mean_r,total_r,pf_r,pf_nominal,realized_ge10,event_drawdown_r,total_r_without_best
sunday_utc,later,all,1,25825,25709,116,0.26387646349527405,-0.10915807904869082,-2806.3450542627925,0.8531933523606947,0.8371607553430128,211,5088.104069122419,-2940.9962185820414
sunday_utc,later,all,-1,24849,24535,314,0.3251681271652741,-0.00881864482527345,-216.3654507880841,0.9871160432745054,1.1683426079607595,65,2458.046478674052,-237.51408236703142
sunday_utc,later,30,all,30928,30703,225,0.2824479692538188,-0.10455554799669986,-3210.1689901426757,0.8569903734353783,0.8899492756835803,164,3808.521251768337,-3344.8201544619246
sunday_utc,later,30,1,15494,15469,25,0.2654340939944405,-0.09638584902145213,-1490.992698512843,0.8709158751118095,0.8599863806885095,129,2765.9386180785664,-1625.6438628320918
sunday_utc,later,30,-1,15434,15234,200,0.29972430090586843,-0.11285127291780443,-1719.1762916298328,0.8422292426307765,0.9227118087174008,35,1974.1512348443507,-1740.32492320878
sunday_utc,later,60,all,15121,14985,136,0.31137804471137803,-0.0031874849258705347,-47.76446161416996,0.9954009524186126,1.0270542420086437,83,1723.7284454203236,-98.86315824338398
sunday_utc,later,60,1,7877,7835,42,0.2643267389917039,-0.1188950715693497,-931.5428857458548,0.8393369829961279,0.8088466451843036,60,1699.4198589006294,-982.6415823750689
sunday_utc,later,60,-1,7244,7150,94,0.36293706293706296,0.12360537400443149,883.7784241316851,1.192644524494375,1.3008987713114755,23,698.5293288389398,867.7464241316852
sunday_utc,later,240,all,4625,4556,69,0.3125548726953468,0.05162926837268849,235.22294670596875,1.0764610729098079,1.1914774458924065,29,480.83368236013166,194.96699889214645
sunday_utc,later,240,1,2454,2405,49,0.2523908523908524,-0.1595881372158397,-383.80947000409446,0.7828222151823363,0.8290850017985382,22,929.3122819909889,-424.0654178179168
sunday_utc,later,240,-1,2171,2151,20,0.3798233379823338,0.2877881993073284,619.0324167100634,1.4728629828966096,1.6855814357118715,7,263.9661775553491,600.9415864348341
usdc_base,full,all,all,95023,94578,445,0.3010213791790903,0.0013587426662107986,128.5071638848849,1.001971475208806,1.000996249371195,532,7127.783382975715,-6.1440004343639885
usdc_base,full,all,1,48029,47902,127,0.2851655463237443,0.003975354097729402,190.42741198943384,1.005638933162007,0.9665835766202199,415,5388.299205864719,55.776247670184944
usdc_base,full,all,-1,46994,46676,318,0.3172936841203188,-0.0013265971399551687,-61.920248104547454,0.9980288423186833,1.038524333224081,117,3325.750515956047,-85.77210524740448
usdc_base,full,30,all,57716,57490,226,0.29653852843972867,-0.003284701593728123,-188.8374946234298,0.9953187775014217,0.9810534064974211,330,5474.349940102816,-323.4886589426787
usdc_base,full,30,1,28690,28665,25,0.2806209663352521,-0.0040874213340384635,-117.16593254021257,0.9942958954262123,0.9348993553976567,249,3084.0566246244316,-251.81709685946146
usdc_base,full,30,-1,29026,28825,201,0.31236773633998266,-0.0024864375397473273,-71.67156208321671,0.996379989974873,1.0303786373688646,81,3276.793593773602,-95.52341922607374
usdc_base,full,60,all,28550,28409,141,0.3070505825618642,-0.012220385135819476,-347.1689213234955,0.9818409523546132,0.9402216916921434,144,1748.1678099660385,-411.9960623491363
usdc_base,full,60,1,14820,14776,44,0.2868841364374662,-0.025460477419362235,-376.2040143484964,0.9633011911278981,0.8581902028387588,116,1717.016142259594,-441.0311553741372
usdc_base,full,60,-1,13730,13633,97,0.32890779725665664,0.0021297654973227048,29.035093025000435,1.0032744705818288,1.0336024302181261,28,1084.363358863809,13.003093025000517
usdc_base,full,240,all,8757,8679,78,0.3109805277105657,0.07656568496737079,664.5135798318111,1.1160588078208935,1.1577071904741199,58,984.4312830441967,596.3953675175859
usdc_base,full,240,1,4519,4461,58,0.30867518493611296,0.15328342498949613,683.7973588781422,1.2295889670342848,1.2420685741169946,50,1107.7364661344777,615.679146563917
usdc_base,full,240,-1,4238,4218,20,0.3134186818397345,-0.004571782609371951,-19.283779046330892,0.9929808456640519,1.0677293902377694,8,794.9716862063883,-37.37460932156026
usdc_base,earlier,all,all,36472,36472,0,0.3162425970607589,0.08945998496174759,3262.784571524858,1.1338380340375902,1.0552085611306798,198,3243.1701033643185,3194.666359210633
usdc_base,earlier,all,1,18335,18335,0,0.31355331333515135,0.1426059387379952,2614.6798867611424,1.2123158492268802,1.1565863374558805,162,2797.151258629663,2546.561674446917
usdc_base,earlier,all,-1,18137,18137,0,0.31896123945525723,0.03573384158150282,648.1046847637167,1.05372417816633,0.9544103037288654,36,2510.996354222175,630.9058341890042
usdc_base,earlier,30,all,21858,21858,0,0.3223076219233233,0.1607040751472105,3512.6696745677273,1.240152272859468,1.143817763303346,132,1763.0630159857851,3457.286306146675
usdc_base,earlier,30,1,10880,10880,0,0.30422794117647056,0.1431072658629471,1557.0070525888643,1.2078842121241624,1.0613468041260297,98,1888.5456598322457,1501.623684167812
usdc_base,earlier,30,-1,10978,10978,0,0.3402259063581709,0.17814379868636032,1955.6626219788636,1.2740150363471257,1.231269671729094,34,1251.1055661795901,1938.463771404151
usdc_base,earlier,60,all,11132,11132,0,0.30443765720445565,-0.06664969613409032,-741.9444173646934,0.9006748155947842,0.8473145699859466,38,1324.6868426285632,-779.9715121659167
usdc_base,earlier,60,1,5716,5716,0,0.30808257522743177,-0.004395935347410968,-25.127166445801095,0.9933909795040837,0.8821404661538512,36,1006.7325907196622,-63.154261247024394
usdc_base,earlier,60,-1,5416,5416,0,0.3005908419497784,-0.13235178192741734,-716.8172509188923,0.8045702149765243,0.8118427451615137,2,944.4460155168498,-729.5090842522256
usdc_base,earlier,240,all,3482,3482,0,0.31591039632395174,0.1413151390929997,492.05931432182496,1.215634866480558,1.196068285038093,28,486.24822518909406,423.9411020075998
usdc_base,earlier,240,1,1739,1739,0,0.38987924094307075,0.6226566996078661,1082.8000006180791,2.058126886709735,1.9283715484681003,28,186.46888069187185,1014.681788303854
usdc_base,earlier,240,-1,1743,1743,0,0.24211130235226622,-0.3389217936295205,-590.7406862962542,0.5306337132142515,0.5953973633232049,0,590.7406862962538,-598.957696004992
usdc_base,later,all,all,57983,57540,443,0.2889294403892944,-0.06674447940584742,-3840.4773450124603,0.9053776372886769,0.9538976214112498,319,5129.093105825534,-3975.128509331709
usdc_base,later,all,1,29342,29215,127,0.2613041245935307,-0.11077908903520002,-3236.4110861633685,0.8487039378710498,0.8172694360983103,238,5327.839552610521,-3371.0622504826174
usdc_base,later,all,-1,28641,28325,316,0.31742277140335395,-0.021326258035272456,-604.0662588490923,0.9685319431462714,1.1149458829495136,81,3325.7505159560496,-627.9181159919493
usdc_base,later,30,all,35797,35573,224,0.2800719646923228,-0.10667178500612406,-3794.635408022851,0.8523408335126071,0.8708878652197634,194,4489.631087614133,-3929.2865723421
usdc_base,later,30,1,17771,17746,25,0.264792065817649,-0.09986883551361309,-1772.2723550245778,0.8641799604142886,0.8472445626445612,147,2882.6907200004803,-1906.9235193438267
usdc_base,later,30,-1,18026,17827,199,0.29528243675323945,-0.11344382414305682,-2022.3630529982738,0.8401285134777646,0.8963107923457695,47,2522.7810126769446,-2046.2149101411308
usdc_base,later,60,all,17161,17020,141,0.3018801410105758,-0.014580967875971858,-248.16807324904102,0.9785945083749511,0.976223301699278,95,1748.167809966037,-312.9952142746818
usdc_base,later,60,1,8890,8846,44,0.2581957947094732,-0.11629049210486705,-1028.705693159654,0.8401197092064655,0.779040077736007,69,1717.016142259594,-1093.5328341852946
usdc_base,later,60,-1,8271,8174,97,0.3491558600440421,0.09549028870939724,780.5376199106131,1.1512834213164704,1.2212344856691972,26,1007.8065462640274,764.5056199106132
usdc_base,later,240,all,5025,4947,78,0.3080654942389327,0.04089875404476084,202.32613625943188,1.061401317395773,1.1534673911354854,30,513.1833020765077,162.07018844560957
usdc_base,later,240,1,2681,2623,58,0.24818909645444148,-0.16600573312204978,-435.43303797913654,0.7718261893318206,0.8077250025257322,22,960.9216977732045,-475.6889857929589
usdc_base,later,240,-1,2344,2324,20,0.3756454388984509,0.2744230525983513,637.7591742385684,1.459876936452211,1.6370911604414469,8,265.8902499849752,619.6683439633391
