policy,period,timeframe_min,side_group,base_events,base_closed,base_censored,base_win_rate,base_mean_r,base_total_r,base_pf_r,base_pf_nominal,base_realized_ge10,base_event_drawdown_r,base_total_r_without_best,kept_events,kept_closed,kept_censored,kept_win_rate,kept_mean_r,kept_total_r,kept_pf_r,kept_pf_nominal,kept_realized_ge10,kept_event_drawdown_r,kept_total_r_without_best,feature_unknown,removed_closed,saved_loss_r,lost_winner_r,fixed_delta_r,original_ge10,retained_original_ge10,weekly_mean_delta_low,weekly_mean_delta_high
h00_utc,later,30,all,35829,35605,224,0.2798202499648926,-0.12050649589901528,-4290.633786484439,0.8362016472741859,0.870806396284212,194,4875.524979669901,-4425.284950803688,34772,34548,224,0.27888734514298946,-0.12523502373420622,-4326.619599969356,0.8301110963238041,0.8677082574962155,189,4849.109801489089,-4461.270764288605,0,1057,727.2622514572749,763.2480649421931,-35.985813484918225,194,189,-0.008472293502314345,0.00541101760842147
h00_utc,later,30,1,17786,17761,25,0.2645684364619109,-0.11238573935795679,-1996.0831167366705,0.849607506328674,0.8471726730703315,147,3076.9363102840566,-2130.7342810559194,17371,17346,25,0.26398016833852184,-0.1180822615879664,-2048.2549095048653,0.8420079796985791,0.8434091390903609,142,3102.683194771679,-2182.906073824114,0,415,308.1982298472948,360.37002261548923,-52.17179276819441,147,142,-0.012400354093179786,0.005607117503523188
h00_utc,later,30,-1,18043,17844,199,0.29500112082492713,-0.12858947936268592,-2294.5506697477676,0.8224322974761702,0.8962185643706982,47,2695.0410996093065,-2318.402526890625,17401,17202,199,0.29391931170794094,-0.132447662508109,-2278.364690464491,0.8177753344739891,0.8942039585037815,47,2575.0396982110133,-2302.2165476073483,0,642,419.0640216099801,402.87804232670385,16.185979283276218,47,47,-0.01235595425092798,0.01290660387943455
h00_utc,later,60,all,17192,17051,141,0.30133130021699606,-0.03952931249222723,-674.0143073049665,0.9439233125373685,0.9760738584385354,95,2048.9667536398524,-738.8414483306072,16615,16475,140,0.3031259484066768,-0.030425820451666898,-501.26539194121216,0.956762546431454,0.9882486798917582,94,1975.394785625255,-566.092532966853,0,576,426.19565442862336,253.4467390648693,172.74891536375407,95,94,0.001804227480876653,0.020381327449432295
h00_utc,later,60,1,8904,8860,44,0.25778781038374715,-0.13792915855518287,-1222.0523447989203,0.8156108314223546,0.7789429888306809,69,1894.449342471041,-1286.879485824561,8604,8560,44,0.2585280373831776,-0.13112783765068234,-1122.4542902898409,0.8247732535376954,0.7842905023270232,68,1801.1699511393458,-1187.2814313154818,0,300,221.84655187303832,122.24849736395853,99.59805450907979,69,68,0.0001769293770654062,0.020777963715762002
h00_utc,later,60,-1,8288,8191,97,0.34843120498107677,0.06690734189890783,548.0380374939541,1.1016402551672582,1.2210043563566138,26,1103.002569638977,532.0060374939542,8011,7915,96,0.35135818066961466,0.07848248873640283,621.1888983486284,1.1197451865323655,1.2431877969474558,26,1046.4007369187434,605.1568983486285,0,276,204.34910255558503,131.19824170091076,73.1508608546743,26,26,-0.004517756346022412,0.027137287750031706
h00_utc,later,240,all,5029,4951,78,0.30781660270652395,0.027304675993554576,135.1854508440887,1.0402064351601996,1.1534276577141145,30,513.183302076508,94.9295030302664,4248,4183,65,0.3158020559407124,0.06457557700940876,270.11963863035686,1.0959978430886315,1.2368241360893382,28,418.653891859501,229.86369081653456,0,768,548.4744746399504,413.54028685368223,134.93418778626813,30,28,-0.03781154103204886,0.07579706941658526
h00_utc,later,240,1,2682,2624,58,0.24809451219512196,-0.1778686282025056,-466.7272804033747,0.7593734677155429,0.8077135439142181,22,992.2159401974426,-506.98322821719705,2235,2187,48,0.24599908550525834,-0.15135912654801031,-331.02240976049853,0.7960923177203423,0.8495055227877902,20,829.7617316290459,-371.27835757432086,0,437,316.23997079754514,180.53510015466875,135.7048706428764,22,20,-0.00920445152873246,0.10433521393953098
h00_utc,later,240,-1,2347,2327,20,0.37516115169746456,0.2586646889761339,601.9127312474636,1.4230924995628402,1.636988373814702,8,281.70610183682675,583.8219009722343,2013,1996,17,0.39228456913827653,0.3011733709373023,601.1420483908554,1.504984879179747,1.7860205822499606,8,194.73397985913073,583.051218115626,0,331,232.23450384240516,233.00518669901342,-0.7706828566082784,8,8,-0.1124197987058596,0.09876682081002082
joint_rv_gt50_tratr_gt10,full,all,all,95191,94746,445,0.3004876195301121,-0.021338979467646523,-2021.7829486416376,0.9699736133361709,1.0008469114462715,532,8293.680256236317,-2156.4341129608865,95153,94709,444,0.3004783072358488,-0.021147622967649545,-2002.8702236431207,0.9702360290808213,1.0009557228300665,531,8272.125295403488,-2137.5213879623698,4,37,41.773444919824584,22.860719921308167,18.912724998516417,532,531,-0.00018435207463695445,0.0007571122517871074
joint_rv_gt50_tratr_gt10,full,all,1,48115,47988,127,0.2846544969575727,-0.018524219519623,-888.9402463076685,0.9744920090377149,0.9664408440163446,415,5855.158806847946,-1023.5914106269174,48082,47956,126,0.28463591625656853,-0.018160626922317173,-870.9110246866423,0.9749812998478479,0.9667210189088518,414,5836.4789760837375,-1005.5621890058912,2,32,39.078402371826215,21.04918075080127,18.029221621024945,415,414,-0.0003768482751975569,0.0014950549571511559
joint_rv_gt50_tratr_gt10,full,all,-1,47076,46758,318,0.31673724282475724,-0.02422778353081762,-1132.8427023339702,0.965126197609046,1.0383676725768767,117,4031.605908688466,-1156.6945594768272,47071,46753,318,0.3167283382884521,-0.02421147731603274,-1131.9591989564788,0.9651505043765782,1.0382506944280807,117,4030.813943772514,-1155.8110560993357,2,5,2.695042547998371,1.811539170506901,0.8835033774914698,117,117,-8.038907511510568e-05,0.00012340846018440692
joint_rv_gt50_tratr_gt10,full,30,all,57801,57575,226,0.29610073816760746,-0.023915796628461473,-1376.9519908836694,0.9668423812290327,0.9809060256086723,330,6096.176625029487,-1511.6031552029183,57783,57558,225,0.2960839501025053,-0.02373332116335512,-1366.042499520394,0.9670817104124378,0.9807286121092162,329,6083.410655483756,-1500.6936638396428,2,17,29.48987000329221,18.580378640017113,10.909491363275096,330,329,-0.00043421016296355,0.0010876277234128308
joint_rv_gt50_tratr_gt10,full,30,1,28733,28708,25,0.28020064093632435,-0.023383517211783045,-671.2940121158676,0.9681772203033521,0.934760521153735,249,3325.805470721817,-805.9451764351165,28719,28695,24,0.2801881860951385,-0.02300204616394832,-660.043714674497,0.9686689265885697,0.9346248029200876,248,3312.6071566364526,-794.6948789937459,1,13,28.019136910881254,16.768839469510212,11.250297441371039,249,248,-0.0008193876683386214,0.002207734803206315
joint_rv_gt50_tratr_gt10,full,30,-1,29068,28867,201,0.31191325735268643,-0.024445144239713203,-705.6579787678011,0.9654642908724912,1.0302219465577247,81,3724.015050125483,-729.5098359106581,29064,28863,201,0.31188719121366454,-0.024460339702937907,-705.9987848458968,0.9654451241950922,1.0299755614665296,81,3724.447394665117,-729.8506419887539,1,4,1.4707330924109594,1.811539170506901,-0.34080607809594166,81,81,-0.00016769146203298512,0.0001315947974734212
joint_rv_gt50_tratr_gt10,full,60,all,28614,28473,141,0.3063604116180241,-0.039887190433327425,-1135.7079732081318,0.9429486651255415,0.9400542106586252,144,2048.9667536398506,-1200.5351142337727,28597,28456,141,0.30636772561147035,-0.03960105795840664,-1126.8877052644193,0.9433598207117916,0.9406319467273696,144,2046.2380341311075,-1191.71484629006,1,17,11.219721138360462,2.3994531946484585,8.820267943712006,144,144,2.891315946003776e-05,0.0006595908149805126
joint_rv_gt50_tratr_gt10,full,60,1,14852,14808,44,0.2862641815235008,-0.05360098573444696,-793.7233967556906,0.925602213784932,0.8580473863001006,116,1894.4493424710415,-858.5505377813314,14836,14792,44,0.2862358031368307,-0.05314544607000851,-786.1274382675659,0.9262451023071733,0.8589667434752032,116,1890.031679570371,-850.9545792932067,0,16,9.995411682773053,2.3994531946484585,7.5959584881245945,116,116,6.032064932517706e-06,0.0010749729147664382
joint_rv_gt50_tratr_gt10,full,60,-1,13762,13665,97,0.32813757775338454,-0.025026313681115357,-341.98457645244133,0.9629811916485859,1.0334045337113336,28,1221.3507704038611,-358.01657645244126,13761,13664,97,0.3281615925058548,-0.024938544130331784,-340.7602669968535,0.9631088303811913,1.033416202671893,28,1221.3507704038611,-356.7922669968534,1,1,1.2243094555874114,0.0,1.2243094555874114,28,28,0.0,0.0002857620691607928
joint_rv_gt50_tratr_gt10,full,240,all,8776,8698,78,0.31030121867095883,0.056435619159595656,490.877015450163,1.0832093776823501,1.1575956461911556,58,1015.7255254684363,422.75880313593785,8773,8695,78,0.31029327199539963,0.056361124915663294,490.05998114169233,1.083085864181362,1.1575806657686867,58,1014.713959139657,421.9417688274672,1,3,1.0638537781719104,1.8808880866425988,-0.8170343084706884,58,58,-0.0006473708392643345,0.0002877960419019366
joint_rv_gt50_tratr_gt10,full,240,1,4530,4472,58,0.3079159212880143,0.12881868572537813,576.077162563891,1.1866698632753303,1.241929471636773,50,1139.0307085587147,507.9589502496658,4527,4469,58,0.3078988588051018,0.1287223379403491,575.2601282554201,1.1864693956341366,1.241977080014401,50,1138.0191422299356,507.14191594119495,1,3,1.0638537781719104,1.8808880866425988,-0.8170343084706884,50,50,-0.0012416667392424312,0.0006175750390314826
joint_rv_gt50_tratr_gt10,full,240,-1,4246,4226,20,0.31282536677709416,-0.020160943472249802,-85.20014711372767,0.9697144147908983,1.0676443306279921,8,825.0416112826802,-103.29097738895703,4246,4226,20,0.31282536677709416,-0.020160943472249802,-85.20014711372767,0.9697144147908983,1.0676443306279921,8,825.0416112826802,-103.29097738895703,0,0,-0.0,0.0,0.0,8,8,0.0,0.0
joint_rv_gt50_tratr_gt10,earlier,all,all,36573,36573,0,0.3153692614770459,0.05745986812487874,2101.47975693119,1.0822821916230054,1.0549792907120359,198,3463.5776343277003,2033.3615446169647,36571,36571,0,0.31538650843564575,0.057495458856129486,2102.6664258275114,1.082332480378804,1.0550071369248435,198,3463.5776343277003,2034.548213513286,1,2,1.186668896321069,0.0,1.186668896321069,198,198,0.0,9.744275380738978e-05
joint_rv_gt50_tratr_gt10,earlier,all,1,18391,18391,0,0.3125985536403676,0.10786601512911959,1983.7638842396382,1.153234156600815,1.1563030409042032,162,3101.1752944532573,1915.645671925413,18390,18390,0,0.312615551930397,0.10793143092302455,1984.8590146744216,1.1533317197225523,1.1563551307006228,162,3101.1752944532573,1916.7408023601963,1,1,1.095130434782608,0.0,1.095130434782608,162,162,0.0,0.00019118174402966469
joint_rv_gt50_tratr_gt10,earlier,all,-1,18182,18182,0,0.3181718182818172,0.006474308254952787,117.71587269155157,1.0093470207504043,0.9542291904260186,36,2781.047333662956,100.51702211683897,18181,18181,0,0.31818931851933335,0.00647969919988392,117.80741115308956,1.0093543571917782,0.9542366790211081,36,2781.047333662956,100.60856057837697,0,1,0.0915384615384608,0.0,0.0915384615384608,36,36,0.0,1.671754721336065e-05
joint_rv_gt50_tratr_gt10,earlier,30,all,21911,21911,0,0.3215279996348866,0.12872774208247342,2820.553556769075,1.1841217455552546,1.1435475142973315,132,1916.4738266586037,2765.1701883480227,21910,21910,0,0.3215426745778183,0.12873779530947574,2820.645095230613,1.184128821318515,1.1435571435011516,132,1916.4738266586037,2765.261726809561,0,1,0.0915384615384608,0.0,0.0915384615384608,132,132,0.0,1.4120077678390239e-05
joint_rv_gt50_tratr_gt10,earlier,30,1,10908,10908,0,0.30344701136780344,0.1124578047969657,1226.6897347253018,1.1568637391530707,1.0610860831487943,98,2080.779066330688,1171.3063663042494,10908,10908,0,0.30344701136780344,0.1124578047969657,1226.6897347253018,1.1568637391530707,1.0610860831487943,98,2080.779066330688,1171.3063663042494,0,0,-0.0,0.0,0.0,98,98,0.0,0.0
joint_rv_gt50_tratr_gt10,earlier,30,-1,11003,11003,0,0.33945287648823047,0.14485720458454723,1593.8638220437733,1.2125474278570063,1.230991009934728,34,1424.4932493139283,1576.6649714690607,11002,11002,0,0.33948373023086714,0.1448786911929933,1593.9553605053122,1.2125622295804634,1.231012367415742,34,1424.4932493139283,1576.7565099305996,0,1,0.0915384615384608,0.0,0.0915384615384608,34,34,0.0,2.811846038921655e-05
joint_rv_gt50_tratr_gt10,earlier,60,all,11165,11165,0,0.30353784146887597,-0.09893750427168868,-1104.6372351934042,0.858968282326423,0.8471337055004038,38,1426.1643903364863,-1142.6643299946275,11164,11164,0,0.303565030455034,-0.09884827165519719,-1103.5421047586215,0.8590883983149243,0.8471906939365014,38,1426.1643903364863,-1141.5691995598447,0,1,1.095130434782608,0.0,1.095130434782608,38,38,0.0,0.0003085021700577664
joint_rv_gt50_tratr_gt10,earlier,60,1,5734,5734,0,0.30711545169166377,-0.04347748469022134,-249.2998972137292,0.938079411686123,0.8819379936032484,36,1092.7107908304984,-287.3269920149525,5733,5733,0,0.30716902145473574,-0.0432940461850596,-248.2047667789467,0.9383346445387829,0.8820555786912112,36,1092.7107908304984,-286.23186158017,0,1,1.095130434782608,0.0,1.095130434782608,36,36,0.0,0.0006234139097434201
joint_rv_gt50_tratr_gt10,earlier,60,-1,5431,5431,0,0.29976063340084697,-0.15749168440060307,-855.3373379796752,0.7752909755933186,0.8116827394484044,2,1024.036651646532,-868.0291713130085,5431,5431,0,0.29976063340084697,-0.15749168440060307,-855.3373379796752,0.7752909755933186,0.8116827394484044,2,1024.036651646532,-868.0291713130085,0,0,-0.0,0.0,0.0,2,2,0.0,0.0
joint_rv_gt50_tratr_gt10,earlier,240,all,3497,3497,0,0.31455533314269374,0.1102554862326337,385.5634353555201,1.161431300926563,1.1958541421530318,28,495.0839867129743,317.4452230412949,3497,3497,0,0.31455533314269374,0.1102554862326337,385.5634353555201,1.161431300926563,1.1958541421530318,28,495.0839867129743,317.4452230412949,1,0,-0.0,0.0,0.0,28,28,0.0,0.0
joint_rv_gt50_tratr_gt10,earlier,240,1,1749,1749,0,0.3876500857632933,0.5753996836638459,1006.3740467280663,1.9150987309018666,1.9278469711846018,28,191.54254098355756,938.2558344138412,1749,1749,0,0.3876500857632933,0.5753996836638459,1006.3740467280663,1.9150987309018666,1.9278469711846018,28,191.54254098355756,938.2558344138412,1,0,-0.0,0.0,0.0,28,28,0.0,0.0
joint_rv_gt50_tratr_gt10,earlier,240,-1,1748,1748,0,0.2414187643020595,-0.3551548119980241,-620.8106113725462,0.5182517883456993,0.5953361866390637,0,620.8106113725456,-629.027621081284,1748,1748,0,0.2414187643020595,-0.3551548119980241,-620.8106113725462,0.5182517883456993,0.5953361866390637,0,620.8106113725456,-629.027621081284,0,0,-0.0,0.0,0.0,0,0,0.0,0.0
joint_rv_gt50_tratr_gt10,later,all,all,58050,57607,443,0.2885934001076258,-0.08383464931250223,-4829.462642945316,0.8838412582129702,0.9537997729533904,319,5997.195162912137,-4964.1138072645645,58014,57572,442,0.288560411311054,-0.08357772158068368,-4811.736586843121,0.8841545191163632,0.9539242030836805,318,5975.640202079295,-4946.38775116237,3,35,40.58677602350351,22.860719921308167,17.726056102195344,319,318,-0.0003263186925810253,0.0011447562268351895
joint_rv_gt50_tratr_gt10,later,all,1,29372,29245,127,0.26103607454265687,-0.1259997518187371,-3684.8627419389663,0.8312768326533455,0.817200095765217,238,5730.812585529767,-3819.5139062582152,29340,29214,126,0.26097076744026837,-0.12555379786241955,-3667.928650752725,0.8317596127542256,0.8173795450161071,237,5712.132754765559,-3802.579815071974,1,31,37.983271937043604,21.04918075080127,16.934091186242334,238,237,-0.000672427481310116,0.0023078806339002804
joint_rv_gt50_tratr_gt10,later,all,-1,28678,28362,316,0.31700867357732176,-0.04035681196693991,-1144.5999010063497,0.9420065398938304,1.1148082095070089,81,3619.7313416591724,-1168.4517581492066,28674,28358,316,0.316982861978983,-0.040334577053755455,-1143.807936090397,0.9420390206559776,1.1145932163379166,81,3618.5421147702345,-1167.659793233254,2,4,2.60350408645991,1.811539170506901,0.7919649159530089,81,81,-0.00013910156777996582,0.00020505024076810798
joint_rv_gt50_tratr_gt10,later,30,all,35829,35605,224,0.2798202499648926,-0.12050649589901528,-4290.633786484439,0.8362016472741859,0.870806396284212,194,4875.524979669901,-4425.284950803688,35812,35589,223,0.27977745932732023,-0.12025670385744758,-4279.815833582702,0.8364310570321886,0.8704565465514007,193,4862.759010124164,-4414.466997901951,2,16,29.398331541753752,18.580378640017113,10.81795290173664,194,193,-0.000685229000538493,0.0017012765357959665
joint_rv_gt50_tratr_gt10,later,30,1,17786,17761,25,0.2645684364619109,-0.11238573935795679,-1996.0831167366705,0.849607506328674,0.8471726730703315,147,3076.9363102840566,-2130.7342810559194,17772,17748,24,0.2645368492224476,-0.11183416831729207,-1984.8328192952995,0.850138779247467,0.8468731783643674,146,3063.7379961986903,-2119.4839836145484,1,13,28.019136910881254,16.768839469510212,11.25029744137104,147,146,-0.001319401784794617,0.0034527226895375417
joint_rv_gt50_tratr_gt10,later,30,-1,18043,17844,199,0.29500112082492713,-0.12858947936268592,-2294.5506697477676,0.8224322974761702,0.8962185643706982,47,2695.0410996093065,-2318.402526890625,18040,17841,199,0.294938624516563,-0.12863533514306383,-2294.9830142874016,0.8223798821296721,0.8957934823403085,47,2695.4734441489413,-2318.8348714302588,1,3,1.3791946308724985,1.811539170506901,-0.43234453963440256,47,47,-0.00028184967236447587,0.00021714989035879567
joint_rv_gt50_tratr_gt10,later,60,all,17192,17051,141,0.30133130021699606,-0.03952931249222723,-674.0143073049665,0.9439233125373685,0.9760738584385354,95,2048.9667536398524,-738.8414483306072,17176,17035,141,0.3013208100968594,-0.03911295390643008,-666.2891697960365,0.9445192950743277,0.9770948922206574,95,2046.2380341311086,-731.1163108216773,1,16,10.124590703577855,2.3994531946484585,7.725137508929398,95,95,-3.805050357058072e-05,0.0009328830696914268
joint_rv_gt50_tratr_gt10,later,60,1,8904,8860,44,0.25778781038374715,-0.13792915855518287,-1222.0523447989203,0.8156108314223546,0.7789429888306809,69,1894.449342471041,-1286.879485824561,8889,8845,44,0.25765969474279254,-0.13742809686213434,-1215.5515167455783,0.8163450743915903,0.7801565376495401,69,1890.03167957037,-1280.378657771219,0,15,8.900281247990446,2.3994531946484585,6.500828053341986,69,69,-0.0001237588559129199,0.0015759980020881702
joint_rv_gt50_tratr_gt10,later,60,-1,8288,8191,97,0.34843120498107677,0.06690734189890783,548.0380374939541,1.1016402551672582,1.2210043563566138,26,1103.002569638977,532.0060374939542,8287,8190,97,0.34847374847374846,0.06706499962753862,549.2623469495413,1.1018904536480827,1.2210294886600679,26,1103.002569638977,533.2303469495414,1,1,1.2243094555874114,0.0,1.2243094555874114,26,26,0.0,0.00047296812661475957
joint_rv_gt50_tratr_gt10,later,240,all,5029,4951,78,0.30781660270652395,0.027304675993554576,135.1854508440887,1.0402064351601996,1.1534276577141145,30,513.183302076508,94.9295030302664,5026,4948,78,0.3078011317704123,0.027156106818031146,134.3684165356181,1.0399760841201509,1.15339591229478,30,513.1833020765081,94.1124687217958,0,3,1.0638537781719104,1.8808880866425988,-0.8170343084706884,30,30,-0.0012277588759233076,0.0005766924966542989
joint_rv_gt50_tratr_gt10,later,240,1,2682,2624,58,0.24809451219512196,-0.1778686282025056,-466.7272804033747,0.7593734677155429,0.8077135439142181,22,992.2159401974426,-506.98322821719705,2679,2621,58,0.2479969477298741,-0.1783839430415283,-467.5443147118457,0.7588199535500589,0.8071376466369445,22,991.2043738686634,-507.800262525668,0,3,1.0638537781719104,1.8808880866425988,-0.8170343084706884,22,22,-0.002255732472270067,0.00107056259982147
joint_rv_gt50_tratr_gt10,later,240,-1,2347,2327,20,0.37516115169746456,0.2586646889761339,601.9127312474636,1.4230924995628402,1.636988373814702,8,281.70610183682675,583.8219009722343,2347,2327,20,0.37516115169746456,0.2586646889761339,601.9127312474636,1.4230924995628402,1.636988373814702,8,281.70610183682675,583.8219009722343,0,0,-0.0,0.0,0.0,8,8,0.0,0.0
risk_gt30pct,full,all,all,95191,94746,445,0.3004876195301121,-0.021338979467646523,-2021.7829486416376,0.9699736133361709,1.0008469114462715,532,8293.680256236317,-2156.4341129608865,95111,94671,440,0.3004510356920282,-0.021272296953886594,-2013.8696249213976,0.9700779692981947,1.0022918215595824,532,8286.92648218375,-2148.5207892406465,0,75,29.632588873421092,21.719265153181063,7.913323720240028,532,532,-0.00011357519345313967,0.0002868848969389024
risk_gt30pct,full,all,1,48115,47988,127,0.2846544969575727,-0.018524219519623,-888.9402463076685,0.9744920090377149,0.9664408440163446,415,5855.158806847946,-1023.5914106269174,48095,47971,124,0.284671989326885,-0.018479248129059083,-886.4680119990933,0.9745558269842429,0.9679645887921474,415,5852.7630394533335,-1021.1191763183422,0,17,9.755160587734279,7.282926279161163,2.472234308573116,415,415,-0.0002078636868121543,0.00029023489320909707
risk_gt30pct,full,all,-1,47076,46758,318,0.31673724282475724,-0.02422778353081762,-1132.8427023339702,0.965126197609046,1.0383676725768767,117,4031.605908688466,-1156.6945594768272,47016,46700,316,0.3166595289079229,-0.02414136216107716,-1127.4016129223035,0.9652724476444635,1.0398549161235944,117,4027.5677681081597,-1151.2534700651604,0,58,19.877428285686815,14.436338874019903,5.441089411666914,117,117,-0.0001741316511790761,0.0004203468065276129
risk_gt30pct,full,30,all,57801,57575,226,0.29610073816760746,-0.023915796628461473,-1376.9519908836694,0.9668423812290327,0.9809060256086723,330,6096.176625029487,-1511.6031552029183,57785,57559,226,0.29606143261696694,-0.023975796755588204,-1380.0228854549014,0.9667659617034351,0.9796608734484187,330,6101.467190027446,-1514.6740497741503,0,16,3.0876452697946224,6.1585398410262835,-3.0708945712316615,330,330,-0.0001599111471944996,4.180246539635328e-05
risk_gt30pct,full,30,1,28733,28708,25,0.28020064093632435,-0.023383517211783045,-671.2940121158676,0.9681772203033521,0.934760521153735,249,3325.805470721817,-805.9451764351165,28731,28706,25,0.2802201630321187,-0.023374167202555748,-670.9788437165653,0.9681916856669275,0.9349113868987788,249,3325.7542434989855,-805.6300080358142,0,2,0.3151683993026408,0.0,0.3151683993026408,249,249,0.0,3.305673074149504e-05
risk_gt30pct,full,30,-1,29068,28867,201,0.31191325735268643,-0.024445144239713203,-705.6579787678011,0.9654642908724912,1.0302219465577247,81,3724.015050125483,-729.5098359106581,29054,28853,201,0.31182199424669876,-0.024574361131886983,-709.0440417383352,0.9652938638624264,1.0275660569987917,81,3729.137899188381,-732.8958988811922,0,14,2.7724768704919813,6.1585398410262835,-3.386062970534302,81,81,-0.000330847280246558,7.037463425580458e-05
risk_gt30pct,full,60,all,28614,28473,141,0.3063604116180241,-0.039887190433327425,-1135.7079732081318,0.9429486651255415,0.9400542106586252,144,2048.9667536398506,-1200.5351142337727,28591,28450,141,0.3063620386643234,-0.03989193924496862,-1134.9256715193574,0.9429680591090475,0.9406622501938923,144,2052.8546737099205,-1199.752812544998,0,23,6.9475114329744025,6.165209744200497,0.782301688773906,144,144,-0.00039128057820978255,0.00035329403063419655
risk_gt30pct,full,60,1,14852,14808,44,0.2862641815235008,-0.05360098573444696,-793.7233967556906,0.925602213784932,0.8580473863001006,116,1894.4493424710415,-858.5505377813314,14849,14805,44,0.2862546437014522,-0.05379378421154316,-796.4169752518965,0.925335680977394,0.8565952256066436,116,1897.1429209672472,-861.2441162775373,0,3,2.0085201322733948,4.702098628479227,-2.6935784962058325,116,116,-0.0009435784991092539,0.0003616658619783561
risk_gt30pct,full,60,-1,13762,13665,97,0.32813757775338454,-0.025026313681115357,-341.98457645244133,0.9629811916485859,1.0334045337113336,28,1221.3507704038611,-358.01657645244126,13742,13645,97,0.3281788200806156,-0.024808259162144474,-338.50869626746135,0.9633378445640783,1.0366399691143118,28,1221.3507704038611,-354.54069626746127,0,20,4.938991300701009,1.4631111157212695,3.4758801849797387,28,28,-2.4401712703163507e-05,0.0006036962879780219
risk_gt30pct,full,240,all,8776,8698,78,0.31030121867095883,0.056435619159595656,490.877015450163,1.0832093776823501,1.1575956461911556,58,1015.7255254684363,422.75880313593785,8735,8662,73,0.31020549526668206,0.057847948747732705,501.0789320528607,1.0852218278369372,1.1699795350690756,58,1012.7295507348894,432.96071973863553,0,36,19.59743217065207,9.395515567954286,10.201916602697784,58,58,-0.000527920985941894,0.0033088633155803136
risk_gt30pct,full,240,1,4530,4472,58,0.3079159212880143,0.12881868572537813,576.077162563891,1.1866698632753303,1.241929471636773,50,1139.0307085587147,507.9589502496658,4515,4460,55,0.30807174887892375,0.13025287151779535,580.9278069693672,1.188696040261879,1.2558324743292935,50,1138.0249289255364,512.8095946551421,0,12,7.431472056158244,2.5808276506819365,4.850644405476307,50,50,-0.0006922314936895911,0.0028481535881148164
risk_gt30pct,full,240,-1,4246,4226,20,0.31282536677709416,-0.020160943472249802,-85.20014711372767,0.9697144147908983,1.0676443306279921,8,825.0416112826802,-103.29097738895703,4220,4202,18,0.3124702522608282,-0.019002588033438,-79.84887491650647,0.971493320548183,1.0776173998385634,8,823.8882591051849,-97.93970519173584,0,24,12.165960114493824,6.814687917272347,5.351272197221477,8,8,-0.0014163153141026953,0.004796607230225111
risk_gt30pct,earlier,all,all,36573,36573,0,0.3153692614770459,0.05745986812487874,2101.47975693119,1.0822821916230054,1.0549792907120359,198,3463.5776343277003,2033.3615446169647,36562,36562,0,0.3153273890925004,0.05751228227425405,2102.7640645112765,1.082348366369801,1.055412797000771,198,3462.662266774996,2034.6458521970512,0,11,4.927717522575415,3.6434099424894812,1.2843075800859338,198,198,-0.00015393386837144645,0.0002006339427895647
risk_gt30pct,earlier,all,1,18391,18391,0,0.3125985536403676,0.10786601512911959,1983.7638842396382,1.153234156600815,1.1563030409042032,162,3101.1752944532573,1915.645671925413,18386,18386,0,0.3125747851626237,0.10788074549353882,1983.4953866442047,1.1532403524016601,1.1564774981690202,162,3103.7193559262005,1915.3771743299794,0,5,2.2755638775075253,2.5440614729425057,-0.26849759543498064,162,162,-0.0003792463856593587,0.00026603840007793374
risk_gt30pct,earlier,all,-1,18182,18182,0,0.3181718182818172,0.006474308254952787,117.71587269155157,1.0093470207504043,0.9542291904260186,36,2781.047333662956,100.51702211683897,18176,18176,0,0.3181117957746479,0.006561877083355661,119.26867786707248,1.00947231327041,0.9548887351541961,36,2780.8974773187947,102.06982729235989,0,6,2.65215364506789,1.0993484695469755,1.5528051755209145,36,36,-8.719996628274322e-05,0.00026686900132870286
risk_gt30pct,earlier,30,all,21911,21911,0,0.3215279996348866,0.12872774208247342,2820.553556769075,1.1841217455552546,1.1435475142973315,132,1916.4738266586037,2765.1701883480227,21908,21908,0,0.321572028482746,0.12883669362962888,2822.5542840379094,1.1842764175568272,1.145301662973055,132,1916.4738266586032,2767.170915616857,0,3,2.000727268834537,0.0,2.000727268834537,132,132,0.0,0.00022428210890449422
risk_gt30pct,earlier,30,1,10908,10908,0,0.30344701136780344,0.1124578047969657,1226.6897347253018,1.1568637391530707,1.0610860831487943,98,2080.779066330688,1171.3063663042494,10907,10907,0,0.30347483267626296,0.112492314651304,1226.9536759017728,1.1569027865284334,1.0614517850737673,98,2080.779066330688,1171.5703074807204,0,1,0.2639411764705882,0.0,0.2639411764705882,98,98,0.0,8.098280660518021e-05
risk_gt30pct,earlier,30,-1,11003,11003,0,0.33945287648823047,0.14485720458454723,1593.8638220437733,1.2125474278570063,1.230991009934728,34,1424.4932493139283,1576.6649714690607,11001,11001,0,0.3395145895827652,0.14504141515645283,1595.6006081361375,1.212828326929571,1.2344355759012946,34,1424.4932493139281,1578.4017575614248,0,2,1.7367860923639489,0.0,1.7367860923639489,34,34,0.0,0.00041132184272434585
risk_gt30pct,earlier,60,all,11165,11165,0,0.30353784146887597,-0.09893750427168868,-1104.6372351934042,0.858968282326423,0.8471337055004038,38,1426.1643903364863,-1142.6643299946275,11164,11164,0,0.3034754568255106,-0.09897626947818065,-1104.9710724544088,0.8589256605128149,0.846240969482661,38,1426.1643903364863,-1142.998167255632,0,1,-0.0,0.3338372610048909,-0.3338372610048909,38,38,-0.00010278564424580799,0.0
