symbol,tf,group,chg_3d,signal_time,conf,status,outcome,entry,tp,sl,atr,held_bars,gross,net_taker,in_distribution,png
AVAX_USDT_SWAP,5m,主流,0.0287,2026-07-26 17:05:00+00:00,0.304,closed,SL,6.679,6.624332610460402,6.700866955815839,0.010933477907919714,58,-0.00327,-0.00427,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/AVAX_USDT_SWAP_5m_0726_1705.png
AVAX_USDT_SWAP,5m,主流,0.0287,2026-07-26 18:00:00+00:00,0.339,closed,SL,6.676,6.634071611626579,6.692771355349368,0.008385677674684216,47,-0.00251,-0.00351,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/AVAX_USDT_SWAP_5m_0726_1800.png
AVAX_USDT_SWAP,5m,主流,0.0287,2026-07-27 02:20:00+00:00,0.33,closed,SL,6.693,6.637521357194902,6.715191457122039,0.011095728561019539,43,-0.00332,-0.00432,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/AVAX_USDT_SWAP_5m_0727_0220.png
AVAX_USDT_SWAP,5m,主流,0.0287,2026-07-27 05:40:00+00:00,0.316,closed,SL,6.68,6.636122492266226,6.697551003093509,0.008775501546754598,2,-0.00263,-0.00363,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/AVAX_USDT_SWAP_5m_0727_0540.png
AVAX_USDT_SWAP,5m,主流,0.0287,2026-07-27 07:35:00+00:00,0.351,closed,TP,6.674,6.6172985913317905,6.696680563467284,0.011340281733641988,14,0.0085,0.0075,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/AVAX_USDT_SWAP_5m_0727_0735.png
AVAX_USDT_SWAP,5m,主流,0.0287,2026-07-27 13:10:00+00:00,0.359,closed,SL,6.63,6.558630820047983,6.6585476719808065,0.014273835990403359,5,-0.00431,-0.00531,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/AVAX_USDT_SWAP_5m_0727_1310.png
AVAX_USDT_SWAP,5m,主流,0.0287,2026-07-27 14:20:00+00:00,0.337,closed,TP,6.618,6.514980486880476,6.65920780524781,0.020603902623904807,3,0.01557,0.01457,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/AVAX_USDT_SWAP_5m_0727_1420.png
AVAX_USDT_SWAP,5m,主流,0.0287,2026-07-27 17:35:00+00:00,0.326,closed,SL,6.578,6.490784213406723,6.612886314637311,0.01744315731865545,28,-0.0053,-0.0063,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/AVAX_USDT_SWAP_5m_0727_1735.png
AVAX_USDT_SWAP,5m,主流,0.0287,2026-07-27 21:25:00+00:00,0.354,closed,TP,6.58,6.530153906905011,6.599938437237996,0.009969218618997792,14,0.00758,0.00658,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/AVAX_USDT_SWAP_5m_0727_2125.png
AVAX_USDT_SWAP,5m,主流,0.0287,2026-07-28 05:30:00+00:00,0.304,closed,SL,6.42,6.375839170717466,6.437664331713013,0.008832165856506723,10,-0.00275,-0.00375,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/AVAX_USDT_SWAP_5m_0728_0530.png
AVAX_USDT_SWAP,5m,主流,0.0287,2026-07-28 07:45:00+00:00,0.315,closed,SL,6.426,6.384011156800319,6.442795537279873,0.008397768639936359,21,-0.00261,-0.00361,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/AVAX_USDT_SWAP_5m_0728_0745.png
LINK_USDT_SWAP,5m,主流,0.0001,2026-07-25 21:10:00+00:00,0.32,closed,SL,8.365,8.325860309469897,8.38065587621204,0.00782793810602055,19,-0.00187,-0.00287,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/LINK_USDT_SWAP_5m_0725_2110.png
LINK_USDT_SWAP,5m,主流,0.0001,2026-07-25 23:20:00+00:00,0.319,closed,SL,8.366,8.339885050076548,8.37644597996938,0.0052229899846904055,2,-0.00125,-0.00225,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/LINK_USDT_SWAP_5m_0725_2320.png
LINK_USDT_SWAP,5m,主流,0.0001,2026-07-26 06:20:00+00:00,0.341,closed,SL,8.403,8.352738508047752,8.423104596780899,0.010052298390449604,2,-0.00239,-0.00339,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/LINK_USDT_SWAP_5m_0726_0620.png
LINK_USDT_SWAP,5m,主流,0.0001,2026-07-26 09:55:00+00:00,0.308,closed,SL,8.409,8.369610164704557,8.424755934118178,0.00787796705908857,4,-0.00187,-0.00287,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/LINK_USDT_SWAP_5m_0726_0955.png
LINK_USDT_SWAP,5m,主流,0.0001,2026-07-26 13:05:00+00:00,0.327,closed,SL,8.422,8.364157517607845,8.445136992956863,0.011568496478430933,1,-0.00275,-0.00375,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/LINK_USDT_SWAP_5m_0726_1305.png
LINK_USDT_SWAP,5m,主流,0.0001,2026-07-27 09:05:00+00:00,0.369,closed,SL,8.762,8.680025175808671,8.794789929676533,0.016394964838265875,5,-0.00374,-0.00474,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/LINK_USDT_SWAP_5m_0727_0905.png
LINK_USDT_SWAP,5m,主流,0.0001,2026-07-27 11:00:00+00:00,0.364,closed,TP,8.774,8.707446436863648,8.800621425254539,0.01331071262727,17,0.00759,0.00659,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/LINK_USDT_SWAP_5m_0727_1100.png
LINK_USDT_SWAP,5m,主流,0.0001,2026-07-27 14:15:00+00:00,0.371,closed,TP,8.736,8.607352549532811,8.787458980186877,0.02572949009343804,2,0.01473,0.01373,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/LINK_USDT_SWAP_5m_0727_1415.png
LINK_USDT_SWAP,5m,主流,0.0001,2026-07-27 20:40:00+00:00,0.344,closed,TP,8.606,8.536011320628678,8.633995471748529,0.013997735874264276,23,0.00813,0.00713,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/LINK_USDT_SWAP_5m_0727_2040.png
LINK_USDT_SWAP,5m,主流,0.0001,2026-07-28 05:30:00+00:00,0.358,open,RUNNING,8.332,8.268787434360595,8.357285026255763,0.012642513127880985,66,0.00576,0.00476,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/LINK_USDT_SWAP_5m_0728_0530.png
LTC_USDT_SWAP,5m,主流,0.012,2026-07-25 14:05:00+00:00,0.327,closed,SL,45.91,45.65568488806276,46.01172604477489,0.05086302238744773,13,-0.00222,-0.00322,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/LTC_USDT_SWAP_5m_0725_1405.png
LTC_USDT_SWAP,5m,主流,0.012,2026-07-26 14:10:00+00:00,0.367,closed,SL,46.92,46.528938133057984,47.07642474677681,0.07821237338840331,9,-0.00333,-0.00433,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/LTC_USDT_SWAP_5m_0726_1410.png
LTC_USDT_SWAP,5m,主流,0.012,2026-07-27 00:05:00+00:00,0.383,closed,TP,47.61,47.1836523381053,47.78053906475788,0.08526953237893993,17,0.00896,0.00796,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/LTC_USDT_SWAP_5m_0727_0005.png
LTC_USDT_SWAP,5m,主流,0.012,2026-07-27 05:55:00+00:00,0.356,closed,SL,47.36,47.01639413588424,47.497442345646306,0.06872117282315218,1,-0.0029,-0.0039,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/LTC_USDT_SWAP_5m_0727_0555.png
LTC_USDT_SWAP,5m,主流,0.012,2026-07-27 07:10:00+00:00,0.316,closed,TP,47.34,47.00245168744627,47.4750193250215,0.0675096625107475,14,0.00713,0.00613,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/LTC_USDT_SWAP_5m_0727_0710.png
LTC_USDT_SWAP,5m,主流,0.012,2026-07-27 14:20:00+00:00,0.372,closed,TP,46.94,46.47010500564579,47.12795799774168,0.09397899887084112,3,0.01001,0.00901,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/LTC_USDT_SWAP_5m_0727_1420.png
LTC_USDT_SWAP,5m,主流,0.012,2026-07-27 22:00:00+00:00,0.31,closed,TP,46.47,46.159209237686674,46.59431630492533,0.06215815246266509,9,0.00669,0.00569,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/LTC_USDT_SWAP_5m_0727_2200.png
LTC_USDT_SWAP,5m,主流,0.012,2026-07-28 06:00:00+00:00,0.334,closed,SL,46.16,45.88640786183221,46.26943685526711,0.054718427633556825,6,-0.00237,-0.00337,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/LTC_USDT_SWAP_5m_0728_0600.png
SOON_USDT_SWAP,5m,榜单,0.4221,2026-07-25 14:35:00+00:00,0.307,closed,TIMEOUT,0.1721,0.16802214683063219,0.17373114126774714,0.0008155706338735609,71,0.0122,0.0112,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/SOON_USDT_SWAP_5m_0725_1435.png
SOON_USDT_SWAP,5m,榜单,0.4221,2026-07-25 15:30:00+00:00,0.397,closed,TIMEOUT,0.1712,0.16785218209185404,0.17253912716325837,0.000669563581629191,71,0.00759,0.00659,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/SOON_USDT_SWAP_5m_0725_1530.png
SOON_USDT_SWAP,5m,榜单,0.4221,2026-07-26 03:10:00+00:00,0.302,closed,SL,0.1688,0.16707878499362688,0.16948848600254926,0.0003442430012746243,16,-0.00408,-0.00508,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/SOON_USDT_SWAP_5m_0726_0310.png
SOON_USDT_SWAP,5m,榜单,0.4221,2026-07-26 06:10:00+00:00,0.382,closed,SL,0.1689,0.16661333301098893,0.16981466679560442,0.00045733339780220994,28,-0.00542,-0.00642,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/SOON_USDT_SWAP_5m_0726_0610.png
SOON_USDT_SWAP,5m,榜单,0.4221,2026-07-27 01:10:00+00:00,0.387,closed,SL,0.1951,0.18206652245643085,0.20031339101742765,0.0026066955087138298,1,-0.02672,-0.02772,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/SOON_USDT_SWAP_5m_0727_0110.png
SOON_USDT_SWAP,5m,榜单,0.4221,2026-07-27 01:50:00+00:00,0.366,closed,SL,0.1969,0.18462876134693806,0.20180849546122476,0.0024542477306123862,1,-0.02493,-0.02593,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/SOON_USDT_SWAP_5m_0727_0150.png
SOON_USDT_SWAP,5m,榜单,0.4221,2026-07-27 03:10:00+00:00,0.355,closed,SL,0.1984,0.1875620149708184,0.20273519401167261,0.002167597005836318,24,-0.02185,-0.02285,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/SOON_USDT_SWAP_5m_0727_0310.png
SOON_USDT_SWAP,5m,榜单,0.4221,2026-07-27 10:30:00+00:00,0.413,closed,SL,0.2014,0.1863613845397217,0.2074154461841113,0.0030077230920556603,3,-0.02987,-0.03087,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/SOON_USDT_SWAP_5m_0727_1030.png
SOON_USDT_SWAP,5m,榜单,0.4221,2026-07-27 11:30:00+00:00,0.316,closed,SL,0.2056,0.1913832353478753,0.21128670586084988,0.0028433529304249436,28,-0.02766,-0.02866,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/SOON_USDT_SWAP_5m_0727_1130.png
SOON_USDT_SWAP,5m,榜单,0.4221,2026-07-27 12:45:00+00:00,0.356,closed,SL,0.2057,0.1943885807084792,0.2102245677166083,0.0022622838583041586,4,-0.022,-0.023,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/SOON_USDT_SWAP_5m_0727_1245.png
SOON_USDT_SWAP,5m,榜单,0.4221,2026-07-27 16:10:00+00:00,0.334,closed,SL,0.2082,0.1983993813286554,0.21212024746853783,0.0019601237342689185,11,-0.01883,-0.01983,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/SOON_USDT_SWAP_5m_0727_1610.png
SOON_USDT_SWAP,5m,榜单,0.4221,2026-07-27 17:00:00+00:00,0.35,closed,SL,0.2074,0.19881989497906907,0.21083204200837236,0.0017160210041861834,1,-0.01655,-0.01755,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/SOON_USDT_SWAP_5m_0727_1700.png
SOON_USDT_SWAP,5m,榜单,0.4221,2026-07-28 00:40:00+00:00,0.381,closed,SL,0.2257,0.2084149342865669,0.23261402628537325,0.0034570131426866196,5,-0.03063,-0.03163,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/SOON_USDT_SWAP_5m_0728_0040.png
SOON_USDT_SWAP,5m,榜单,0.4221,2026-07-28 05:25:00+00:00,0.354,closed,SL,0.237,0.21861532836952405,0.24435386865219036,0.0036769343260951884,36,-0.03103,-0.03203,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/SOON_USDT_SWAP_5m_0728_0525.png
PEOPLE_USDT_SWAP,5m,榜单,0.3341,2026-07-26 10:40:00+00:00,0.314,closed,SL,0.005867,0.005697264872729607,0.0059348940509081575,3.394702545407863e-05,8,-0.01157,-0.01257,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/PEOPLE_USDT_SWAP_5m_0726_1040.png
PEOPLE_USDT_SWAP,5m,榜单,0.3341,2026-07-26 13:00:00+00:00,0.378,closed,SL,0.005874,0.005704366929755777,0.005941853228097689,3.392661404884447e-05,7,-0.01155,-0.01255,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/PEOPLE_USDT_SWAP_5m_0726_1300.png
PEOPLE_USDT_SWAP,5m,榜单,0.3341,2026-07-26 14:05:00+00:00,0.34,closed,SL,0.005897,0.005730356995782541,0.005963657201686984,3.332860084349184e-05,14,-0.0113,-0.0123,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/PEOPLE_USDT_SWAP_5m_0726_1405.png
PEOPLE_USDT_SWAP,5m,榜单,0.3341,2026-07-26 18:05:00+00:00,0.367,closed,SL,0.005935,0.005788250242075262,0.0059936999031698955,2.934995158494773e-05,9,-0.00989,-0.01089,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/PEOPLE_USDT_SWAP_5m_0726_1805.png
PEOPLE_USDT_SWAP,5m,榜单,0.3341,2026-07-26 21:15:00+00:00,0.349,closed,SL,0.005931,0.005838730375289368,0.005967907849884252,1.8453924942126397e-05,4,-0.00622,-0.00722,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/PEOPLE_USDT_SWAP_5m_0726_2115.png
PEOPLE_USDT_SWAP,5m,榜单,0.3341,2026-07-27 08:15:00+00:00,0.367,closed,SL,0.006443,0.006170745497983142,0.0065519018008067436,5.445090040337168e-05,13,-0.0169,-0.0179,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/PEOPLE_USDT_SWAP_5m_0727_0815.png
PEOPLE_USDT_SWAP,5m,榜单,0.3341,2026-07-27 13:05:00+00:00,0.364,closed,SL,0.006519,0.006267209935793065,0.006619716025682774,5.035801284138695e-05,6,-0.01545,-0.01645,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/PEOPLE_USDT_SWAP_5m_0727_1305.png
PEOPLE_USDT_SWAP,5m,榜单,0.3341,2026-07-27 14:35:00+00:00,0.358,closed,SL,0.006386,0.006003699507990888,0.006538920196803645,7.64600984018224e-05,3,-0.02395,-0.02495,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/PEOPLE_USDT_SWAP_5m_0727_1435.png
PEOPLE_USDT_SWAP,5m,榜单,0.3341,2026-07-27 17:10:00+00:00,0.356,closed,SL,0.006624,0.006291848774608238,0.006756860490156704,6.643024507835244e-05,30,-0.02006,-0.02106,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/PEOPLE_USDT_SWAP_5m_0727_1710.png
PEOPLE_USDT_SWAP,5m,榜单,0.3341,2026-07-27 22:45:00+00:00,0.372,closed,SL,0.006722,0.00636354574825819,0.006865381700696724,7.169085034836204e-05,39,-0.02133,-0.02233,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/PEOPLE_USDT_SWAP_5m_0727_2245.png
PEOPLE_USDT_SWAP,5m,榜单,0.3341,2026-07-27 23:40:00+00:00,0.36,closed,SL,0.006686,0.00636441284904693,0.006814634860381228,6.431743019061398e-05,6,-0.01924,-0.02024,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/PEOPLE_USDT_SWAP_5m_0727_2340.png
PEOPLE_USDT_SWAP,5m,榜单,0.3341,2026-07-28 00:50:00+00:00,0.348,closed,SL,0.006727,0.006428775029714981,0.006846289988114008,5.964499405700394e-05,13,-0.01773,-0.01873,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/PEOPLE_USDT_SWAP_5m_0728_0050.png
PEOPLE_USDT_SWAP,5m,榜单,0.3341,2026-07-28 03:20:00+00:00,0.388,closed,SL,0.00675,0.006412928409999272,0.0068848286360002914,6.741431800014556e-05,35,-0.01997,-0.02097,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/PEOPLE_USDT_SWAP_5m_0728_0320.png
PEOPLE_USDT_SWAP,5m,榜单,0.3341,2026-07-28 09:10:00+00:00,0.302,closed,SL,0.00681,0.006547511530716284,0.0069149953877134865,5.2497693856743114e-05,2,-0.01542,-0.01642,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/PEOPLE_USDT_SWAP_5m_0728_0910.png
BOME_USDT_SWAP,5m,榜单,0.3038,2026-07-25 11:30:00+00:00,0.372,closed,SL,0.000424,0.0004209126368611865,0.0004252349452555254,6.174726277627026e-07,10,-0.00291,-0.00391,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/BOME_USDT_SWAP_5m_0725_1130.png
BOME_USDT_SWAP,5m,榜单,0.3038,2026-07-25 13:55:00+00:00,0.336,closed,SL,0.0004246,0.0004212218262197049,0.00042595126951211807,6.756347560590285e-07,19,-0.00318,-0.00418,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/BOME_USDT_SWAP_5m_0725_1355.png
BOME_USDT_SWAP,5m,榜单,0.3038,2026-07-26 10:35:00+00:00,0.341,closed,SL,0.000498,0.0004719589833767317,0.0005084164066493073,5.2082033246536606e-06,8,-0.02092,-0.02192,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/BOME_USDT_SWAP_5m_0726_1035.png
BOME_USDT_SWAP,5m,榜单,0.3038,2026-07-26 12:55:00+00:00,0.334,closed,SL,0.0005032,0.00047883206920684403,0.0005129471723172624,4.8735861586311854e-06,35,-0.01937,-0.02037,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/BOME_USDT_SWAP_5m_0726_1255.png
BOME_USDT_SWAP,5m,榜单,0.3038,2026-07-27 01:05:00+00:00,0.342,closed,SL,0.0005231,0.0004919808605655246,0.0005355476557737901,6.223827886895088e-06,3,-0.0238,-0.0248,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/BOME_USDT_SWAP_5m_0727_0105.png
BOME_USDT_SWAP,5m,榜单,0.3038,2026-07-27 02:40:00+00:00,0.301,closed,SL,0.0005323,0.0004950909528436291,0.0005471836188625484,7.441809431274178e-06,38,-0.02796,-0.02896,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/BOME_USDT_SWAP_5m_0727_0240.png
BOME_USDT_SWAP,5m,榜单,0.3038,2026-07-27 06:40:00+00:00,0.373,closed,TIMEOUT,0.0005292,0.0005063821627247257,0.0005383271349101097,4.563567455054855e-06,71,0.00642,0.00542,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/BOME_USDT_SWAP_5m_0727_0640.png
BOME_USDT_SWAP,5m,榜单,0.3038,2026-07-27 10:40:00+00:00,0.342,closed,SL,0.000523,0.0005067402070557249,0.00052950391717771,3.2519585888550277e-06,9,-0.01244,-0.01344,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/BOME_USDT_SWAP_5m_0727_1040.png
BOME_USDT_SWAP,5m,榜单,0.3038,2026-07-27 14:35:00+00:00,0.351,closed,SL,0.0005269,0.0005023767273512691,0.0005367093090594923,4.90465452974618e-06,5,-0.01862,-0.01962,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/BOME_USDT_SWAP_5m_0727_1435.png
BOME_USDT_SWAP,5m,榜单,0.3038,2026-07-27 15:55:00+00:00,0.354,closed,SL,0.0005239,0.0004989525018985128,0.0005338789992405949,4.989499620297444e-06,9,-0.01905,-0.02005,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/BOME_USDT_SWAP_5m_0727_1555.png
BOME_USDT_SWAP,5m,榜单,0.3038,2026-07-27 22:00:00+00:00,0.393,closed,TP,0.0005341,0.0005166690143679336,0.0005410723942528266,3.4861971264132938e-06,7,0.03264,0.03164,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/BOME_USDT_SWAP_5m_0727_2200.png
BOME_USDT_SWAP,5m,榜单,0.3038,2026-07-28 01:20:00+00:00,0.322,closed,SL,0.0005192,0.0004973276205035908,0.0005279489517985638,4.374475899281854e-06,1,-0.01685,-0.01785,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/BOME_USDT_SWAP_5m_0728_0120.png
BOME_USDT_SWAP,5m,榜单,0.3038,2026-07-28 03:40:00+00:00,0.314,closed,SL,0.0005342,0.0005126457049091644,0.0005428217180363342,4.310859018167115e-06,8,-0.01614,-0.01714,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/BOME_USDT_SWAP_5m_0728_0340.png
BOME_USDT_SWAP,5m,榜单,0.3038,2026-07-28 09:50:00+00:00,0.319,open,RUNNING,0.0005471,0.0005245613076451265,0.0005561154769419494,4.507738470974708e-06,14,0.04003,0.03903,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/BOME_USDT_SWAP_5m_0728_0950.png
BOME_USDT_SWAP,5m,榜单,0.3038,2026-07-28 10:30:00+00:00,0.328,open,RUNNING,0.0005276,0.0005035684541639953,0.0005372126183344019,4.806309167200954e-06,6,0.00455,0.00355,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/BOME_USDT_SWAP_5m_0728_1030.png
KORU_USDT_SWAP,5m,榜单,-0.232,2026-07-25 13:50:00+00:00,0.347,closed,SL,18.5,18.24579282167632,18.60168287132947,0.05084143566473546,32,-0.0055,-0.0065,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/KORU_USDT_SWAP_5m_0725_1350.png
KORU_USDT_SWAP,5m,榜单,-0.232,2026-07-25 15:00:00+00:00,0.318,closed,SL,18.52,18.311019389645388,18.603592244141844,0.041796122070922107,18,-0.00451,-0.00551,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/KORU_USDT_SWAP_5m_0725_1500.png
KORU_USDT_SWAP,5m,榜单,-0.232,2026-07-25 15:45:00+00:00,0.352,closed,SL,18.49,18.285802857878828,18.571678856848468,0.04083942842423426,8,-0.00442,-0.00542,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/KORU_USDT_SWAP_5m_0725_1545.png
KORU_USDT_SWAP,5m,榜单,-0.232,2026-07-26 12:15:00+00:00,0.378,closed,SL,19.17,18.91967537964075,19.270129848143704,0.050064924071850474,11,-0.00522,-0.00622,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/KORU_USDT_SWAP_5m_0726_1215.png
KORU_USDT_SWAP,5m,榜单,-0.232,2026-07-26 20:00:00+00:00,0.311,closed,SL,19.37,19.231617616000865,19.425352953599656,0.0276764767998276,3,-0.00286,-0.00386,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/KORU_USDT_SWAP_5m_0726_2000.png
KORU_USDT_SWAP,5m,榜单,-0.232,2026-07-26 21:10:00+00:00,0.334,closed,SL,19.35,19.225453816229294,19.399818473508283,0.02490923675414148,1,-0.00257,-0.00357,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/KORU_USDT_SWAP_5m_0726_2110.png
KORU_USDT_SWAP,5m,榜单,-0.232,2026-07-27 00:05:00+00:00,0.327,closed,SL,19.56,18.511968878387098,19.97921244864516,0.20960622432258041,4,-0.02143,-0.02243,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/KORU_USDT_SWAP_5m_0727_0005.png
KORU_USDT_SWAP,5m,榜单,-0.232,2026-07-27 00:55:00+00:00,0.34,closed,TIMEOUT,19.5,18.12723948896011,20.049104204415954,0.2745521022079778,71,-0.00462,-0.00562,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/KORU_USDT_SWAP_5m_0727_0055.png
KORU_USDT_SWAP,5m,榜单,-0.232,2026-07-27 11:20:00+00:00,0.303,closed,TP,19.44,19.071807547077526,19.58727698116899,0.07363849058449484,24,0.01894,0.01794,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/KORU_USDT_SWAP_5m_0727_1120.png
KORU_USDT_SWAP,5m,榜单,-0.232,2026-07-27 12:10:00+00:00,0.355,closed,SL,19.27,18.799247113214914,19.458301154714032,0.09415057735701718,8,-0.00977,-0.01077,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/KORU_USDT_SWAP_5m_0727_1210.png
KORU_USDT_SWAP,5m,榜单,-0.232,2026-07-27 13:15:00+00:00,0.34,closed,TP,19.21,18.666485005758794,19.427405997696482,0.10870299884824111,2,0.02829,0.02729,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/KORU_USDT_SWAP_5m_0727_1315.png
KORU_USDT_SWAP,5m,榜单,-0.232,2026-07-27 22:50:00+00:00,0.343,closed,SL,16.88,16.2943030950577,17.11427876197692,0.11713938098845972,2,-0.01388,-0.01488,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/KORU_USDT_SWAP_5m_0727_2250.png
KORU_USDT_SWAP,5m,榜单,-0.232,2026-07-28 00:15:00+00:00,0.3,closed,TP,16.11,14.946042501967895,16.57558299921284,0.2327914996064209,20,0.07225,0.07125,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/KORU_USDT_SWAP_5m_0728_0015.png
ZAMA_USDT_SWAP,5m,榜单,0.2281,2026-07-26 00:50:00+00:00,0.361,closed,SL,0.05481,0.05224909126265806,0.05583436349493677,0.0005121817474683879,1,-0.01869,-0.01969,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/ZAMA_USDT_SWAP_5m_0726_0050.png
ZAMA_USDT_SWAP,5m,榜单,0.2281,2026-07-26 01:30:00+00:00,0.371,closed,TP,0.05494,0.0520497832893625,0.056096086684255,0.0005780433421275,28,0.05261,0.05161,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/ZAMA_USDT_SWAP_5m_0726_0130.png
ZAMA_USDT_SWAP,5m,榜单,0.2281,2026-07-26 02:45:00+00:00,0.315,closed,TP,0.05414,0.05112812842451605,0.055344748630193584,0.0006023743150967909,35,0.05563,0.05463,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/ZAMA_USDT_SWAP_5m_0726_0245.png
ZAMA_USDT_SWAP,5m,榜单,0.2281,2026-07-26 11:05:00+00:00,0.31,closed,TIMEOUT,0.05403,0.04975966947552301,0.0557381322097908,0.0008540661048953984,71,-0.02369,-0.02469,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/ZAMA_USDT_SWAP_5m_0726_1105.png
ZAMA_USDT_SWAP,5m,榜单,0.2281,2026-07-27 00:15:00+00:00,0.325,closed,SL,0.05609,0.05242247399411412,0.05755701040235436,0.0007335052011771766,64,-0.02615,-0.02715,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/ZAMA_USDT_SWAP_5m_0727_0015.png
ZAMA_USDT_SWAP,5m,榜单,0.2281,2026-07-27 19:05:00+00:00,0.328,closed,TIMEOUT,0.06143,0.05719659576133995,0.06312336169546402,0.000846680847732009,71,0.01758,0.01658,False,/Users/zhangzc/fable-trading/analysis/output/movers_3d/ZAMA_USDT_SWAP_5m_0727_1905.png
