epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,655.104,1.16263,1.57605,1.30787,0.31372,0.2363,0.14043,0.04328,0.87336,1.37648,0.93391,0.001802,0.001802,0.001802
14,702.998,1.12856,1.60673,1.26551,0.54142,0.55822,0.54513,0.3255,0.37194,2.94689,0.40059,0.0017855,0.0017855,0.0017855
15,751.274,1.10566,1.53838,1.2662,0.37592,0.2226,0.22407,0.07139,0.77132,1.2053,0.72232,0.001769,0.001769,0.001769
16,799.179,1.13422,1.53445,1.28783,0.23271,0.12329,0.07335,0.027,1.0389,4.73718,1.07978,0.0017525,0.0017525,0.0017525
17,846.727,1.06982,1.55477,1.23743,0.48075,0.60274,0.52151,0.3221,0.36766,3.01439,0.42322,0.001736,0.001736,0.001736
18,894.586,1.04967,1.5761,1.23159,0.54963,0.5274,0.53011,0.33648,0.35654,2.18632,0.3862,0.0017195,0.0017195,0.0017195
19,943.71,1.06403,1.48473,1.22919,0.39219,0.2089,0.1581,0.05971,0.86326,1.93441,0.90136,0.001703,0.001703,0.001703
20,991.575,1.05158,1.46357,1.22942,0.53253,0.51712,0.53551,0.31931,0.33671,2.61709,0.38609,0.0016865,0.0016865,0.0016865
21,1039.34,1.06516,1.45342,1.21734,0.56321,0.51027,0.52644,0.3058,0.35621,3.77353,0.38921,0.00167,0.00167,0.00167
22,1087.05,1.05921,1.44194,1.22042,0.10923,0.07877,0.02736,0.00675,1.1332,1.8727,1.55615,0.0016535,0.0016535,0.0016535
23,1134.57,1.02364,1.41928,1.20598,0.46362,0.56849,0.51637,0.30905,0.35638,1.76141,0.40068,0.001637,0.001637,0.001637
24,1182.22,1.02586,1.39533,1.19576,0.47792,0.60819,0.51348,0.32112,0.34652,2.1684,0.3794,0.0016205,0.0016205,0.0016205
25,1229.94,0.9934,1.35682,1.17883,0.50643,0.58219,0.5212,0.31251,0.34265,1.90534,0.39054,0.001604,0.001604,0.001604
26,1277.58,0.99066,1.38439,1.17466,0.34105,0.50342,0.36134,0.15626,0.58295,1.38318,0.58415,0.0015875,0.0015875,0.0015875
27,1325.34,0.95834,1.40494,1.1461,0.2589,0.21575,0.11691,0.0345,0.95612,1.51,1.05429,0.001571,0.001571,0.001571
28,1372.9,0.95213,1.35714,1.16979,0.56198,0.50685,0.56603,0.35662,0.33182,1.50775,0.37633,0.0015545,0.0015545,0.0015545
29,1421.74,0.9248,1.36035,1.11904,0.15166,0.08219,0.02443,0.00462,1.25716,1.51911,1.84912,0.001538,0.001538,0.001538
30,1469.57,0.94492,1.36736,1.14317,0.49599,0.5274,0.47059,0.27782,0.38378,6.11331,0.41969,0.0015215,0.0015215,0.0015215
31,1517,0.93188,1.3168,1.14302,0.52121,0.56849,0.50938,0.3106,0.4149,0.91218,0.43087,0.001505,0.001505,0.001505
32,1564.21,0.92972,1.31269,1.13123,0.06079,0.06164,0.00937,0.00155,1.42499,1.69818,2.84133,0.0014885,0.0014885,0.0014885
33,1612.01,0.88833,1.26028,1.12376,0.4895,0.59436,0.51896,0.29661,0.36148,2.1177,0.39483,0.001472,0.001472,0.001472
34,1659.64,0.92535,1.2896,1.12449,0.3424,0.18493,0.1529,0.0735,0.64881,1.3552,0.60572,0.0014555,0.0014555,0.0014555
35,1707.18,0.89899,1.3303,1.11235,0.51661,0.66781,0.5681,0.33563,0.39487,1.24969,0.42395,0.001439,0.001439,0.001439
36,1754.83,0.90023,1.26319,1.11317,0.51235,0.68836,0.57049,0.37719,0.33693,1.37113,0.38346,0.0014225,0.0014225,0.0014225
37,1803.82,0.87925,1.19005,1.10457,0.41399,0.40161,0.3186,0.15722,0.50713,1.63267,0.52951,0.001406,0.001406,0.001406
38,1851.56,0.91847,1.26316,1.11471,0.5466,0.64726,0.55387,0.33333,0.33432,2.29662,0.39077,0.0013895,0.0013895,0.0013895
39,1899.49,0.88542,1.21079,1.10741,0.00717,0.00685,0.00014,3e-05,1.40616,2.58313,2.52577,0.001373,0.001373,0.001373
40,1947.3,0.86899,1.15736,1.0902,0.13744,0.02397,0.00633,0.00128,1.31686,2.02956,2.38235,0.0013565,0.0013565,0.0013565
41,1995.16,0.84361,1.1549,1.07282,0.02817,0.00685,0.00042,6e-05,1.31897,2.99847,2.14617,0.00134,0.00134,0.00134
42,2042.63,0.83335,1.18462,1.07699,0.53971,0.63014,0.58094,0.36451,0.35762,1.13594,0.40226,0.0013235,0.0013235,0.0013235
43,2090.51,0.89236,1.18694,1.10752,0.08799,0.05137,0.01298,0.00301,1.31177,4.43035,2.93642,0.001307,0.001307,0.001307
44,2138.21,0.81892,1.07851,1.07896,0.55068,0.57922,0.55753,0.35126,0.32711,2.94029,0.397,0.0012905,0.0012905,0.0012905
45,2185.58,0.80559,1.10658,1.03637,0.54471,0.63918,0.5383,0.33855,0.36269,1.50688,0.41663,0.001274,0.001274,0.001274
46,2233.24,0.81086,1.09946,1.06466,0.53271,0.64726,0.58351,0.37285,0.32697,2.2124,0.38327,0.0012575,0.0012575,0.0012575
47,2283.54,0.79534,1.07581,1.04739,0.51882,0.51712,0.52462,0.33301,0.3285,7.37085,0.38796,0.001241,0.001241,0.001241
48,2331.21,0.79618,1.06624,1.05371,0.53896,0.63356,0.49112,0.29673,0.38748,3.83908,0.42913,0.0012245,0.0012245,0.0012245
49,2380.5,0.78681,1.01726,1.04596,0.52706,0.65068,0.57051,0.37172,0.33783,2.598,0.3895,0.001208,0.001208,0.001208
50,2428.34,0.74948,1.01958,1.05223,0.54033,0.63356,0.58456,0.37433,0.33456,2.98036,0.40659,0.0011915,0.0011915,0.0011915
51,2475.9,0.78668,1.04011,1.04558,0.57898,0.57877,0.54176,0.30476,0.41696,1.1292,0.44733,0.001175,0.001175,0.001175
52,2523.43,0.75711,1.0058,1.0365,0.55055,0.66781,0.55727,0.34794,0.38193,2.35302,0.42153,0.0011585,0.0011585,0.0011585
53,2572.02,0.75516,0.9564,1.01246,0.49544,0.68493,0.55365,0.33745,0.3524,2.25102,0.42639,0.001142,0.001142,0.001142
54,2619.48,0.75447,0.96295,1.0395,0.5224,0.61058,0.54736,0.31058,0.40956,1.74906,0.44636,0.0011255,0.0011255,0.0011255
55,2667.1,0.78124,0.98968,1.04202,0.55735,0.65753,0.56216,0.36142,0.35716,2.84526,0.42599,0.001109,0.001109,0.001109
56,2715,0.74244,0.96718,1.00715,0.06952,0.03082,0.01277,0.00457,1.38707,135.747,4.15024,0.0010925,0.0010925,0.0010925
57,2762.86,0.7151,0.89944,1.01473,0.52562,0.61852,0.53113,0.33311,0.35307,2.22581,0.40743,0.001076,0.001076,0.001076
58,2810.94,0.72628,0.9004,1.02334,0.55097,0.61644,0.56092,0.35935,0.36025,2.08506,0.43308,0.0010595,0.0010595,0.0010595
59,2858.79,0.7168,0.87149,1.00986,0.50076,0.61986,0.52889,0.30874,0.42147,2.62739,0.47637,0.001043,0.001043,0.001043
60,2906.69,0.72143,0.8439,1.01698,0.51936,0.66781,0.56501,0.35493,0.34598,3.24008,0.41897,0.0010265,0.0010265,0.0010265
61,2954.61,0.72415,0.81374,1.0278,0.57773,0.58562,0.5164,0.31294,0.39434,2.87172,0.46019,0.00101,0.00101,0.00101
