epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,702.763,1.07551,1.45527,1.36353,0.54152,0.7089,0.68262,0.35911,0.42648,1.01769,0.51191,0.0017855,0.0017855,0.0017855
15,750.269,1.12892,1.49011,1.37264,0.66227,0.85616,0.81678,0.44525,0.34206,2.96102,0.4279,0.001769,0.001769,0.001769
16,798.464,1.10595,1.41359,1.36612,0.56816,0.70548,0.7239,0.39996,0.36744,0.9152,0.44632,0.0017525,0.0017525,0.0017525
17,845.338,1.10437,1.47846,1.35079,0.14876,0.12329,0.03903,0.00859,0.87953,1.94718,0.91152,0.001736,0.001736,0.001736
18,893.043,1.09875,1.45994,1.35996,0.56875,0.91096,0.79139,0.41746,0.35989,10.1811,0.4336,0.0017195,0.0017195,0.0017195
19,940.45,1.0814,1.45976,1.32423,0.82217,0.84932,0.88425,0.47824,0.33427,3.01532,0.42466,0.001703,0.001703,0.001703
20,989.26,1.05754,1.43705,1.33672,0.48309,0.91438,0.74024,0.40554,0.32474,8.73348,0.4198,0.0016865,0.0016865,0.0016865
21,1036.74,1.09133,1.4431,1.33153,0.54893,0.84589,0.74342,0.41156,0.35728,2.63711,0.44337,0.00167,0.00167,0.00167
22,1083.99,1.05209,1.41503,1.30977,0.82254,0.87329,0.864,0.4556,0.33912,3.61809,0.43611,0.0016535,0.0016535,0.0016535
23,1131.52,1.04334,1.42411,1.31307,0.61815,0.71918,0.77952,0.44706,0.32301,1.57304,0.41172,0.001637,0.001637,0.001637
24,1179.12,1.03219,1.40791,1.29965,0.60375,0.72945,0.74249,0.41983,0.35138,1.9912,0.44065,0.0016205,0.0016205,0.0016205
25,1226.64,1.00253,1.38261,1.276,0.66444,0.71918,0.7976,0.43663,0.34216,1.32862,0.42126,0.001604,0.001604,0.001604
26,1274.14,1.01401,1.40747,1.27482,0.67985,0.82534,0.77863,0.42516,0.33586,3.85769,0.42608,0.0015875,0.0015875,0.0015875
27,1321.75,1.05735,1.45775,1.29961,0.83098,0.81507,0.86049,0.46405,0.3403,1.83188,0.42728,0.001571,0.001571,0.001571
28,1369.54,1.01691,1.42753,1.28922,0.73071,0.83219,0.80939,0.41324,0.3466,9.50271,0.42931,0.0015545,0.0015545,0.0015545
29,1416.59,1.02713,1.42329,1.28889,0.33285,0.08904,0.0632,0.01459,1.4175,1.1001,2.53833,0.001538,0.001538,0.001538
30,1464.17,0.99916,1.39591,1.2779,0.58803,0.76744,0.74142,0.42394,0.36239,1.31433,0.44158,0.0015215,0.0015215,0.0015215
31,1511.9,1.0119,1.38678,1.28968,0.67653,0.85274,0.82575,0.47517,0.32055,2.61749,0.41215,0.001505,0.001505,0.001505
32,1559.61,0.99702,1.3443,1.27248,0.6935,0.89726,0.80439,0.45384,0.31379,3.51217,0.4064,0.0014885,0.0014885,0.0014885
33,1607.05,0.99037,1.39381,1.26039,0.59391,0.65614,0.67715,0.36521,0.41243,0.9336,0.46822,0.001472,0.001472,0.001472
34,1654.48,0.96984,1.3914,1.25791,0.73195,0.82534,0.8107,0.46341,0.33478,1.53498,0.41611,0.0014555,0.0014555,0.0014555
35,1702.02,0.98082,1.40004,1.25985,0.73649,0.83273,0.77523,0.42973,0.326,3.34354,0.41883,0.001439,0.001439,0.001439
36,1749.43,1.00869,1.41145,1.27615,0.72207,0.86986,0.81059,0.44643,0.32395,4.16276,0.40896,0.0014225,0.0014225,0.0014225
37,1796.28,0.97503,1.36116,1.24937,0.325,0.17808,0.09132,0.03088,0.93304,1.86728,1.05756,0.001406,0.001406,0.001406
38,1844.1,0.98966,1.39989,1.25808,0.63313,0.81849,0.71059,0.39148,0.32071,9.4895,0.41598,0.0013895,0.0013895,0.0013895
39,1891.35,0.97032,1.33875,1.25592,0.64833,0.75,0.76506,0.44008,0.31926,1.35693,0.41796,0.001373,0.001373,0.001373
40,1938.7,0.94529,1.36833,1.21503,0.7396,0.7774,0.78443,0.4373,0.33803,1.48635,0.42169,0.0013565,0.0013565,0.0013565
41,1986.35,0.93731,1.36131,1.21963,0.72242,0.82192,0.79356,0.4459,0.3293,2.74109,0.4197,0.00134,0.00134,0.00134
42,2033.97,0.97127,1.36275,1.243,0.72435,0.79452,0.79323,0.45382,0.3219,2.3717,0.40761,0.0013235,0.0013235,0.0013235
43,2081.63,0.9707,1.33458,1.26184,0.73268,0.83562,0.78,0.43412,0.32185,2.6024,0.41351,0.001307,0.001307,0.001307
44,2129.72,0.97364,1.34353,1.24608,0.72043,0.70205,0.7574,0.42927,0.36423,1.2165,0.44531,0.0012905,0.0012905,0.0012905
