arm,group,label,n,win_rate,gross_win_rate,gross_r_sum,net_r_sum,net_r_mean,gross_bp_mean,mean_net_r_month_bootstrap_95,net_bp_mean,net_bp_sum,profit_factor_r,profit_factor_bp,max_closed_drawdown_r,longest_net_loss_streak,risk_pct_median,risk_pct_p10,risk_pct_p90,cost_r_mean,holding_hours_median,holding_hours_p95,wait_minutes_median,dual_touch,optimistic_dual_touch_net_r_sum,break_even_roundtrip_cost_bp,min_trade_net_r,max_trade_net_r,control_net_r_mean,control_net_bp_mean,matched_n,excess_net_r_mean
short_only,quarter,2025Q2,18,0.3333333333333333,0.3333333333333333,6.0,0.9965137385355549,0.055361874363086386,93.05164468921095,"[-0.20985203991019943, 0.17851112656949353]",73.05164468921095,1314.929604405797,1.062818642182815,1.9890398183670137,6.319212825974645,5.0,0.008582823060110911,0.004006933258245024,0.01955008878253697,0.27797145897024694,9.25,66.39999999999993,20.0,0.0,0.9965137385355549,93.05164468921095,-1.577462571976972,2.947008446155757,-0.5135270145258028,-58.67833744170844,18.0,0.5688888888888892
short_only,quarter,2025Q3,15,0.26666666666666666,0.26666666666666666,1.0,-6.044636218505779,-0.4029757479003853,-1.876044465690335,"[-1.4987499862864795, 0.5847284459188191]",-21.87604446569033,-328.140666985355,0.6303980903523518,0.6392011509558079,11.871093811019396,8.0,0.00499408240067133,0.0027236503135959185,0.008468135872286628,0.46964241456705197,3.0833333333333335,54.75833333333329,5.0,0.0,-6.044636218505779,-1.876044465690335,-1.9084707327056791,2.756391523913257,-0.4731797860074501,-29.75996446225124,15.0,0.07020403810706477
short_only,quarter,2025Q4,19,0.15789473684210525,0.15789473684210525,-7.0,-12.510714181919274,-0.658458641153646,-38.549079551611634,"[-1.2372035791646132, -0.5208439528119383]",-58.54907955161163,-1112.4325114806209,0.39759061238150617,0.38851492500554985,15.29642244649415,12.0,0.006822424240779096,0.003975060719519602,0.01716740063094671,0.29003758852206707,11.75,47.93333333333322,15.0,0.0,-12.510714181919274,-38.549079551611634,-1.7141570005858353,2.815182433521354,-0.32161653589048755,-17.897807500999424,19.0,-0.3368421052631585
short_only,quarter,2026Q1,17,0.17647058823529413,0.17647058823529413,-5.0,-8.765143084775515,-0.5155966520456186,-35.51276543185707,"[-0.6766915836986669, -0.36787425068841945]",-55.51276543185707,-943.7170123415701,0.48984031933028493,0.49680879701555675,10.40967142776217,8.0,0.01122718805942889,0.007082802151652604,0.015806800675375144,0.22147900498679504,8.666666666666666,63.399999999999984,30.0,0.0,-8.765143084775515,-35.51276543185707,-1.8002798594847638,2.860293075684381,0.027932759719087145,4.556957593532365,17.0,-0.5435294117647057
short_only,quarter,2026Q2,12,0.3333333333333333,0.3333333333333333,4.0,0.5934356134106649,0.04945296778422207,-17.294689510903545,"[-0.46082014481291794, 0.7744918044875956]",-37.294689510903545,-447.5362741308425,1.0611078098297213,0.5586431677652884,7.237182609638644,6.0,0.008612170045764892,0.005219481004512967,0.01408480025493927,0.2838803655491113,11.041666666666666,118.76249999999997,5.0,0.0,0.5934356134106649,-17.294689510903545,-1.3843950920245398,2.7110193427230045,-0.13721369888244359,-7.861000237805554,12.0,0.18666666666666565
short_only,quarter,2026Q3,18,0.4444444444444444,0.4444444444444444,14.0,5.7350964491923655,0.3186164693995759,40.78800245642783,"[-0.15807406837483065, 1.4987747129155042]",20.788002456427833,374.18404421570096,1.3827421035876517,1.3280992559213356,5.180964294450815,3.0,0.0054282706215462335,0.0026473018967719955,0.017721047665419546,0.4591613083782018,9.083333333333334,87.99166666666652,10.0,0.0,5.7350964491923655,40.78800245642783,-2.685597911227186,2.891155462750909,-0.7141102299470306,-50.90352019314421,18.0,1.0327266993466064
short_only,wait,<=5m,88,0.29545454545454547,0.29545454545454547,16.0,-11.009158582907657,-0.12510407480576882,27.696613372794598,"[-0.5013619394074984, 0.2924017293509649]",7.696613372794594,677.3019768059243,0.8659215664869314,1.0923265657631496,21.958869045480327,9.0,0.007971181599421222,0.0033129664946227586,0.017690702525202925,0.3069222566239506,6.666666666666667,94.82916666666664,5.0,0.0,-11.009158582907657,27.696613372794598,-1.9738362989323845,2.947008446155757,-0.4125252176649273,-36.216976340749646,88.0,0.28742114285915843
short_only,wait,30-60m,26,0.23076923076923078,0.23076923076923078,-2.0,-11.505963829419356,-0.4425370703622829,-3.8836264066627693,"[-1.1217464315786156, 0.3155227086135189]",-23.883626406662763,-620.9742865732319,0.5817830769152953,0.6891035517713396,16.996475870942692,9.0,0.007093198353967302,0.003538358034390851,0.012670267917640601,0.365613993439206,6.416666666666667,65.39583333333333,50.0,0.0,-11.505963829419356,-3.8836264066627693,-2.685597911227186,2.890490352757747,-0.45638322420844324,-29.972367518144868,26.0,0.013846153846160336
short_only,wait,1-3h,27,0.14814814814814814,0.14814814814814814,-11.0,-17.692630234572075,-0.6552826012804472,-41.603048372374595,"[-1.1265228972308912, -0.12107487265945]",-61.603048372374616,-1663.2823060541145,0.3875232601167603,0.4105360014399112,17.866100597424182,12.0,0.00904634851805291,0.00479591526118873,0.016198083441987848,0.24787519387303975,9.5,42.62499999999999,95.0,0.0,-17.692630234572075,-41.603048372374595,-1.6547586206896552,2.841673718944101,-0.2967640827619282,-33.10604207938874,27.0,-0.358518518518519
short_only,wait,5-30m,39,0.3076923076923077,0.3076923076923077,9.0,-4.472586442153905,-0.11468170364497193,-17.722932534385965,"[-0.6864139118684411, 0.4661038573257575]",-37.72293253438597,-1471.1943688410527,0.8739802754510161,0.5654452305971753,11.889792902713857,6.0,0.006822424240779096,0.0028417481918337497,0.017136843087500565,0.34545093441420266,10.583333333333334,171.55000000000004,20.0,0.0,-4.472586442153905,-17.722932534385965,-1.8002798594847638,2.8469895648312615,-0.3796023051583355,-32.30194188506839,39.0,0.26492060151336355
short_only,wait,>3h,14,0.14285714285714285,0.14285714285714285,-6.0,-8.748948212917105,-0.6249248723512217,-61.05535493001163,"[-1.2206190908826557, 0.3221140578414585]",-81.05535493001165,-1134.774969020163,0.39228624108654087,0.40032504253537243,11.640103675668014,8.0,0.011328517899125415,0.005666775592100744,0.022498277370961398,0.196353443779793,12.083333333333334,128.0583333333333,237.5,0.0,-8.748948212917105,-61.05535493001163,-1.4336761805915834,2.891155462750909,-0.30900895300962095,-57.47455844477711,14.0,-0.3159159193416008
short_only,risk,>1%,80,0.225,0.225,-8.0,-19.024762996937284,-0.23780953746171604,-18.25386587071857,"[-0.6118962796359102, 0.1586630465952047]",-38.25386587071857,-3060.309269657486,0.7303360302355609,0.7287988468261832,22.555737605932244,9.0,0.01436662960549442,0.010388223027373234,0.02407653839710173,0.13780953746171606,22.541666666666668,169.02916666666664,10.0,0.0,-19.024762996937284,-18.25386587071857,-1.1999840546697038,2.947008446155757,-0.2525887270299173,-54.3970261113116,80.0,0.014779189568201262
short_only,risk,0.5-1%,66,0.3333333333333333,0.3333333333333333,22.0,2.694095065123875,0.04081962219884659,22.344286346351456,"[-0.3212817939953524, 0.42610014272257973]",2.3442863463514563,154.7228988591961,1.0473920350621029,1.0385411871727963,12.768605298469481,7.0,0.006827399997645174,0.005389134506009341,0.008878675661267998,0.2925137111344868,6.916666666666667,41.083333333333336,20.0,0.0,2.694095065123875,22.344286346351456,-1.3843950920245398,2.793690252462358,-0.3113941873003581,-21.175321970450796,66.0,0.3522138094992047
short_only,risk,0.2-0.5%,47,0.2127659574468085,0.2127659574468085,-7.0,-34.41302145892949,-0.7321919459346701,-7.137709722986367,"[-1.160991763707266, -0.3361566684395453]",-27.137709722986372,-1275.4723569803596,0.4098667436427958,0.3932688827144547,36.740790384578695,10.0,0.003472824838849332,0.0027089608366914534,0.004818231610842198,0.5832557757219041,4.25,13.583333333333329,10.0,0.0,-34.41302145892949,-7.137709722986367,-1.9738362989323845,2.590595633756926,-0.6950365111993748,-24.530888876814913,47.0,-0.037155434735295256
short_only,risk,<=0.2%,1,0.0,0.0,-1.0,-2.685597911227186,-2.685597911227186,-11.865225903987481,"[-2.685597911227186, -2.685597911227186]",-31.86522590398748,-31.86522590398748,0.0,0.0,2.685597911227186,1.0,0.001186522590398748,0.001186522590398748,0.001186522590398748,1.6855979112271862,1.3333333333333333,1.3333333333333333,45.0,0.0,-2.685597911227186,-11.865225903987481,-2.685597911227186,-2.685597911227186,-1.8855979112273369,-22.37304518079725,1.0,-0.7999999999998493
