trade_id,side,entry_i,exit_i,entry_time,exit_time,entry_price,stop_price,target_price,exit_price,risk_pct,gross_return,net_return,gross_r,net_r,reason,dual_touch,holding_bars,diamond_open_time,diamond_close_time,confirm_time,wait_bars
80,-1,144625,144645,2025-01-04 01:05:00+00:00,2025-01-04 02:45:00+00:00,97971.7,98308.8,96960.39999999998,98308.8,0.003440789534120627,-0.003440789534120627,-0.005440789534120628,-1.0,-1.5812619400771184,stop,False,21,2025-01-04 00:00:00+00:00,2025-01-04 01:00:00+00:00,2025-01-04 01:05:00+00:00,1
81,-1,145305,145336,2025-01-06 09:45:00+00:00,2025-01-06 12:20:00+00:00,99070.3,99644.8,97346.8,99644.8,0.005798912489414083,-0.005798912489414083,-0.007798912489414083,-1.0,-1.3448922541340296,stop,False,32,2025-01-06 08:00:00+00:00,2025-01-06 09:00:00+00:00,2025-01-06 09:45:00+00:00,9
82,-1,145516,145616,2025-01-07 03:20:00+00:00,2025-01-07 11:40:00+00:00,101679.9,102027.5,100637.09999999998,100637.09999999998,0.0034185714187367007,0.0102557142562101,0.0082557142562101,3.0,2.414960299194486,target,False,101,2025-01-07 02:00:00+00:00,2025-01-07 03:00:00+00:00,2025-01-07 03:20:00+00:00,4
83,-1,148109,148245,2025-01-16 03:25:00+00:00,2025-01-16 14:45:00+00:00,99544.3,100137.9,97763.50000000003,97763.50000000003,0.0059631741847598636,0.01788952255427959,0.01588952255427959,3.0,2.664608153638809,target,False,137,2025-01-16 02:00:00+00:00,2025-01-16 03:00:00+00:00,2025-01-16 03:25:00+00:00,5
84,-1,148643,149170,2025-01-17 23:55:00+00:00,2025-01-19 19:50:00+00:00,104175.9,105837.5,99191.09999999998,105837.5,0.015949946196769173,-0.015949946196769173,-0.017949946196769172,-1.0,-1.125392272508425,stop,False,528,2025-01-17 20:00:00+00:00,2025-01-17 21:00:00+00:00,2025-01-17 23:55:00+00:00,35
85,-1,153591,153800,2025-02-04 04:15:00+00:00,2025-02-04 21:40:00+00:00,100302.0,101449.3,96860.09999999999,96860.09999999999,0.011438455863292885,0.03431536758987865,0.03231536758987865,3.0,2.825151224614312,target,False,210,2025-02-04 02:00:00+00:00,2025-02-04 03:00:00+00:00,2025-02-04 04:15:00+00:00,15
86,-1,154613,156634,2025-02-07 17:25:00+00:00,2025-02-14 17:50:00+00:00,97368.6,98599.0,93677.40000000002,98599.0,0.012636517316670816,-0.012636517316670816,-0.014636517316670816,-1.0,-1.1582714564369319,stop,False,2022,2025-02-07 16:00:00+00:00,2025-02-07 17:00:00+00:00,2025-02-07 17:25:00+00:00,5
87,-1,156673,157782,2025-02-14 21:05:00+00:00,2025-02-18 17:30:00+00:00,97297.5,98272.8,94371.59999999999,94371.59999999999,0.010023895783550481,0.03007168735065144,0.028071687350651443,3.0,2.8004767763765,target,False,1110,2025-02-14 20:00:00+00:00,2025-02-14 21:00:00+00:00,2025-02-14 21:05:00+00:00,1
88,-1,158483,158505,2025-02-21 03:55:00+00:00,2025-02-21 05:45:00+00:00,98101.3,98387.8,97241.8,98387.8,0.0029204505954559213,-0.0029204505954559213,-0.004920450595455921,-1.0,-1.6848258289703317,stop,False,23,2025-02-21 02:00:00+00:00,2025-02-21 03:00:00+00:00,2025-02-21 03:55:00+00:00,11
89,-1,158629,159481,2025-02-21 16:05:00+00:00,2025-02-24 15:05:00+00:00,98078.1,99345.9,94274.70000000004,94274.70000000004,0.01292643311809658,0.03877929935428974,0.03677929935428974,3.0,2.8452782773308076,target,False,853,2025-02-21 15:00:00+00:00,2025-02-21 16:00:00+00:00,2025-02-21 16:05:00+00:00,1
90,-1,162076,162101,2025-03-05 15:20:00+00:00,2025-03-05 17:25:00+00:00,88338.8,89843.0,83826.20000000001,89843.0,0.017027625460160168,-0.017027625460160168,-0.019027625460160166,-1.0,-1.1174561893365245,stop,False,26,2025-03-05 14:00:00+00:00,2025-03-05 15:00:00+00:00,2025-03-05 15:20:00+00:00,4
91,-1,162289,162387,2025-03-06 09:05:00+00:00,2025-03-06 17:15:00+00:00,91116.7,92000.0,88466.79999999999,88466.79999999999,0.009694161443511486,0.029082484330534456,0.027082484330534458,3.0,2.793690252462358,target,False,99,2025-03-06 07:00:00+00:00,2025-03-06 08:00:00+00:00,2025-03-06 09:05:00+00:00,13
92,-1,164770,165253,2025-03-14 23:50:00+00:00,2025-03-16 16:05:00+00:00,84068.1,84941.8,81447.00000000001,84941.8,0.010392764913207234,-0.010392764913207234,-0.012392764913207234,-1.0,-1.1924415703330669,stop,False,484,2025-03-14 19:00:00+00:00,2025-03-14 20:00:00+00:00,2025-03-14 23:50:00+00:00,46
93,-1,166268,166383,2025-03-20 04:40:00+00:00,2025-03-20 14:15:00+00:00,85603.6,86378.0,83280.40000000002,86378.0,0.00904634851805291,-0.00904634851805291,-0.01104634851805291,-1.0,-1.2210836776859522,stop,False,116,2025-03-20 01:00:00+00:00,2025-03-20 02:00:00+00:00,2025-03-20 04:40:00+00:00,32
94,-1,167614,167893,2025-03-24 20:50:00+00:00,2025-03-25 20:05:00+00:00,87939.1,88506.5,86236.90000000002,88506.5,0.006452192483207062,-0.006452192483207062,-0.008452192483207062,-1.0,-1.3099721536834716,stop,False,280,2025-03-24 19:00:00+00:00,2025-03-24 20:00:00+00:00,2025-03-24 20:50:00+00:00,10
95,-1,169971,170066,2025-04-02 01:15:00+00:00,2025-04-02 09:10:00+00:00,84911.1,85266.0,83846.40000000002,85266.0,0.004179665556093304,-0.004179665556093304,-0.006179665556093304,-1.0,-1.4785071851225777,stop,False,96,2025-04-02 00:00:00+00:00,2025-04-02 01:00:00+00:00,2025-04-02 01:15:00+00:00,3
96,-1,170209,171474,2025-04-02 21:05:00+00:00,2025-04-07 06:30:00+00:00,85327.0,88547.4,75665.80000000002,75665.80000000002,0.037741863653943,0.11322559096182899,0.11122559096182899,3.0,2.947008446155757,target,False,1266,2025-04-02 20:00:00+00:00,2025-04-02 21:00:00+00:00,2025-04-02 21:05:00+00:00,1
97,-1,172300,172452,2025-04-10 03:20:00+00:00,2025-04-10 16:00:00+00:00,81569.7,82600.1,78478.49999999997,78478.49999999997,0.012632141591792158,0.037896424775376476,0.035896424775376475,3.0,2.841673718944101,target,False,153,2025-04-10 01:00:00+00:00,2025-04-10 02:00:00+00:00,2025-04-10 03:20:00+00:00,16
98,-1,173152,173865,2025-04-13 02:20:00+00:00,2025-04-15 13:45:00+00:00,85011.8,86147.9,81603.50000000003,86147.9,0.013364027111530296,-0.013364027111530296,-0.015364027111530296,-1.0,-1.1496554880732341,stop,False,714,2025-04-13 01:00:00+00:00,2025-04-13 02:00:00+00:00,2025-04-13 02:20:00+00:00,4
99,-1,175565,175598,2025-04-21 11:25:00+00:00,2025-04-21 14:10:00+00:00,86705.0,87582.0,84074.0,87582.0,0.010114756934432848,-0.010114756934432848,-0.012114756934432848,-1.0,-1.1977309007981756,stop,False,34,2025-04-21 10:00:00+00:00,2025-04-21 11:00:00+00:00,2025-04-21 11:25:00+00:00,5
100,-1,176875,176883,2025-04-26 00:35:00+00:00,2025-04-26 01:15:00+00:00,94592.2,94933.1,93569.49999999997,94933.1,0.00360389122993237,-0.00360389122993237,-0.00560389122993237,-1.0,-1.5549557054854652,stop,False,9,2025-04-25 23:00:00+00:00,2025-04-26 00:00:00+00:00,2025-04-26 00:35:00+00:00,7
101,-1,183422,183479,2025-05-18 18:10:00+00:00,2025-05-18 22:55:00+00:00,104103.9,105880.0,98775.59999999998,105880.0,0.017060840179858833,-0.017060840179858833,-0.01906084017985883,-1.0,-1.1172275209729177,stop,False,58,2025-05-18 17:00:00+00:00,2025-05-18 18:00:00+00:00,2025-05-18 18:10:00+00:00,2
102,-1,184285,184346,2025-05-21 18:05:00+00:00,2025-05-21 23:10:00+00:00,106604.0,109307.3,98494.09999999999,109307.3,0.02535833552211927,-0.02535833552211927,-0.02735833552211927,-1.0,-1.0788695298339066,stop,False,62,2025-05-21 17:00:00+00:00,2025-05-21 18:00:00+00:00,2025-05-21 18:05:00+00:00,1
103,-1,184601,184788,2025-05-22 20:25:00+00:00,2025-05-23 12:00:00+00:00,111041.4,111868.1,108561.29999999996,108561.29999999996,0.007444970974789689,0.022334912924369066,0.020334912924369064,3.0,2.7313622837788833,target,False,188,2025-05-22 19:00:00+00:00,2025-05-22 20:00:00+00:00,2025-05-22 20:25:00+00:00,5
104,-1,185676,185694,2025-05-26 14:00:00+00:00,2025-05-26 15:30:00+00:00,109554.5,110139.3,107800.09999999999,110139.3,0.005337982465348324,-0.005337982465348324,-0.007337982465348324,-1.0,-1.3746733926128571,stop,False,19,2025-05-26 08:00:00+00:00,2025-05-26 09:00:00+00:00,2025-05-26 14:00:00+00:00,60
105,-1,187864,187984,2025-06-03 04:20:00+00:00,2025-06-03 14:20:00+00:00,105300.3,105665.0,104206.20000000001,105665.0,0.003463427929455064,-0.003463427929455064,-0.005463427929455064,-1.0,-1.577462571976972,stop,False,121,2025-06-03 03:00:00+00:00,2025-06-03 04:00:00+00:00,2025-06-03 04:20:00+00:00,4
106,-1,188065,188559,2025-06-03 21:05:00+00:00,2025-06-05 14:15:00+00:00,105646.8,106198.7,103991.10000000002,103991.10000000002,0.005224010571072613,0.01567203171321784,0.013672031713217838,3.0,2.617152382678017,target,False,495,2025-06-03 20:00:00+00:00,2025-06-03 21:00:00+00:00,2025-06-03 21:05:00+00:00,1
107,-1,189896,189965,2025-06-10 05:40:00+00:00,2025-06-10 11:25:00+00:00,109255.4,109750.1,107771.29999999996,109750.1,0.004527922647301751,-0.004527922647301751,-0.006527922647301751,-1.0,-1.4417036587830905,stop,False,70,2025-06-10 02:00:00+00:00,2025-06-10 03:00:00+00:00,2025-06-10 05:40:00+00:00,32
108,-1,191833,192049,2025-06-16 23:05:00+00:00,2025-06-17 17:05:00+00:00,107555.8,108973.3,103303.3,103303.3,0.013179205584450118,0.03953761675335035,0.03753761675335035,3.0,2.8482457848324514,target,False,217,2025-06-16 22:00:00+00:00,2025-06-16 23:00:00+00:00,2025-06-16 23:05:00+00:00,1
109,-1,192889,193460,2025-06-20 15:05:00+00:00,2025-06-22 14:40:00+00:00,104097.2,105755.0,99123.79999999999,99123.79999999999,0.01592550039770525,0.04777650119311575,0.04577650119311575,3.0,2.874415249125347,target,False,572,2025-06-20 14:00:00+00:00,2025-06-20 15:00:00+00:00,2025-06-20 15:05:00+00:00,1
110,-1,193960,194060,2025-06-24 08:20:00+00:00,2025-06-24 16:40:00+00:00,104718.3,105730.5,101681.70000000001,105730.5,0.009665932315555133,-0.009665932315555133,-0.011665932315555133,-1.0,-1.2069122703023123,stop,False,101,2025-06-24 07:00:00+00:00,2025-06-24 08:00:00+00:00,2025-06-24 08:20:00+00:00,4
111,-1,195491,195572,2025-06-29 15:55:00+00:00,2025-06-29 22:40:00+00:00,107654.1,108168.0,106112.40000000002,108168.0,0.004773622184384934,-0.004773622184384934,-0.006773622184384934,-1.0,-1.4189690601284344,stop,False,82,2025-06-29 14:00:00+00:00,2025-06-29 15:00:00+00:00,2025-06-29 15:55:00+00:00,11
112,-1,195673,196344,2025-06-30 07:05:00+00:00,2025-07-02 15:00:00+00:00,107444.1,108249.9,105026.70000000004,108249.9,0.00749971380466669,-0.00749971380466669,-0.00949971380466669,-1.0,-1.2666768428890582,stop,False,672,2025-06-30 06:00:00+00:00,2025-06-30 07:00:00+00:00,2025-06-30 07:05:00+00:00,1
113,-1,196449,196562,2025-07-02 23:45:00+00:00,2025-07-03 09:10:00+00:00,108688.4,109627.5,105871.09999999998,109627.5,0.008640296480581238,-0.008640296480581238,-0.010640296480581238,-1.0,-1.2314735384943016,stop,False,114,2025-07-02 20:00:00+00:00,2025-07-02 21:00:00+00:00,2025-07-02 23:45:00+00:00,33
114,-1,197617,197629,2025-07-07 01:05:00+00:00,2025-07-07 02:05:00+00:00,108650.8,109240.5,106881.70000000001,109240.5,0.005427479595180128,-0.005427479595180128,-0.007427479595180128,-1.0,-1.368495167034087,stop,False,13,2025-07-07 00:00:00+00:00,2025-07-07 01:00:00+00:00,2025-07-07 01:05:00+00:00,1
115,-1,198589,198639,2025-07-10 10:05:00+00:00,2025-07-10 14:15:00+00:00,110969.7,111214.0,110236.79999999999,111214.0,0.002201501851406311,-0.002201501851406311,-0.004201501851406312,-1.0,-1.9084707327056791,stop,False,51,2025-07-10 09:00:00+00:00,2025-07-10 10:00:00+00:00,2025-07-10 10:05:00+00:00,1
116,-1,199597,199618,2025-07-13 22:05:00+00:00,2025-07-13 23:50:00+00:00,118460.2,119051.8,116685.39999999998,119051.8,0.00499408240067133,-0.00499408240067133,-0.00699408240067133,-1.0,-1.4004739688979,stop,False,22,2025-07-13 21:00:00+00:00,2025-07-13 22:00:00+00:00,2025-07-13 22:05:00+00:00,1
117,-1,203677,203681,2025-07-28 02:05:00+00:00,2025-07-28 02:25:00+00:00,119131.2,119538.6,117908.99999999997,119538.6,0.0034197590555623443,-0.0034197590555623443,-0.005419759055562344,-1.0,-1.5848365243004292,stop,False,5,2025-07-28 01:00:00+00:00,2025-07-28 02:00:00+00:00,2025-07-28 02:05:00+00:00,1
118,-1,205729,205759,2025-08-04 05:05:00+00:00,2025-08-04 07:35:00+00:00,114299.3,114616.5,113347.70000000001,114616.5,0.0027751701016541404,-0.0027751701016541404,-0.00477517010165414,-1.0,-1.7206765447667154,stop,False,31,2025-08-04 04:00:00+00:00,2025-08-04 05:00:00+00:00,2025-08-04 05:05:00+00:00,1
119,-1,206837,207230,2025-08-08 01:25:00+00:00,2025-08-09 10:10:00+00:00,116892.0,117624.5,114694.5,117624.5,0.006266468192861787,-0.006266468192861787,-0.008266468192861788,-1.0,-1.3191590443686008,stop,False,394,2025-08-08 00:00:00+00:00,2025-08-08 01:00:00+00:00,2025-08-08 01:25:00+00:00,5
120,-1,207649,207661,2025-08-10 21:05:00+00:00,2025-08-10 22:05:00+00:00,118060.4,118760.0,115961.59999999998,118760.0,0.005925780363271731,-0.005925780363271731,-0.00792578036327173,-1.0,-1.337508290451684,stop,False,13,2025-08-10 20:00:00+00:00,2025-08-10 21:00:00+00:00,2025-08-10 21:05:00+00:00,1
121,-1,207818,207834,2025-08-11 11:10:00+00:00,2025-08-11 12:30:00+00:00,121055.9,121472.0,119807.59999999998,119807.59999999998,0.003437255020201459,0.010311765060604378,0.008311765060604378,3.0,2.4181403508772013,target,False,17,2025-08-11 10:00:00+00:00,2025-08-11 11:00:00+00:00,2025-08-11 11:10:00+00:00,2
122,-1,208612,208698,2025-08-14 05:20:00+00:00,2025-08-14 12:30:00+00:00,123010.1,124020.0,119980.40000000002,119980.40000000002,0.008209894959844713,0.02462968487953414,0.022629684879534137,3.0,2.756391523913257,target,False,87,2025-08-14 01:00:00+00:00,2025-08-14 02:00:00+00:00,2025-08-14 05:20:00+00:00,40
123,-1,211177,211663,2025-08-23 03:05:00+00:00,2025-08-24 19:35:00+00:00,115729.1,116530.5,113324.90000000002,113324.90000000002,0.006924792467927204,0.020774377403781612,0.018774377403781614,3.0,2.7111826803094567,target,False,487,2025-08-23 02:00:00+00:00,2025-08-23 03:00:00+00:00,2025-08-23 03:05:00+00:00,1
124,-1,215065,216118,2025-09-05 15:05:00+00:00,2025-09-09 06:50:00+00:00,110440.0,113041.3,102636.09999999999,113041.3,0.023553965954364386,-0.023553965954364386,-0.025553965954364384,-1.0,-1.0849113904586167,stop,False,1054,2025-09-05 14:00:00+00:00,2025-09-05 15:00:00+00:00,2025-09-05 15:05:00+00:00,1
125,-1,216722,216758,2025-09-11 09:10:00+00:00,2025-09-11 12:10:00+00:00,113928.0,114276.0,112884.0,114276.0,0.003054560775226459,-0.003054560775226459,-0.005054560775226459,-1.0,-1.6547586206896552,stop,False,37,2025-09-11 07:00:00+00:00,2025-09-11 08:00:00+00:00,2025-09-11 09:10:00+00:00,14
126,-1,218389,218409,2025-09-17 04:05:00+00:00,2025-09-17 05:45:00+00:00,116387.0,116700.0,115448.0,116700.0,0.0026893037882237706,-0.0026893037882237706,-0.004689303788223771,-1.0,-1.7436869009584666,stop,False,21,2025-09-17 03:00:00+00:00,2025-09-17 04:00:00+00:00,2025-09-17 04:05:00+00:00,1
127,-1,222143,222201,2025-09-30 04:55:00+00:00,2025-09-30 09:45:00+00:00,114085.8,114482.0,112897.20000000001,112897.20000000001,0.003472824838849332,0.010418474516547994,0.008418474516547994,3.0,2.4240999495204396,target,False,59,2025-09-30 03:00:00+00:00,2025-09-30 04:00:00+00:00,2025-09-30 04:55:00+00:00,11
128,-1,222969,223109,2025-10-03 01:45:00+00:00,2025-10-03 13:25:00+00:00,120042.2,120502.3,118661.89999999998,120502.3,0.0038328187920581747,-0.0038328187920581747,-0.005832818792058174,-1.0,-1.5218091719191413,stop,False,141,2025-10-03 00:00:00+00:00,2025-10-03 01:00:00+00:00,2025-10-03 01:45:00+00:00,9
129,-1,223254,223283,2025-10-04 01:30:00+00:00,2025-10-04 03:55:00+00:00,121906.6,122248.0,120882.40000000002,122248.0,0.002800504648640797,-0.002800504648640797,-0.004800504648640797,-1.0,-1.7141570005858353,stop,False,30,2025-10-04 00:00:00+00:00,2025-10-04 01:00:00+00:00,2025-10-04 01:30:00+00:00,6
130,-1,223645,223969,2025-10-05 10:05:00+00:00,2025-10-06 13:05:00+00:00,122634.9,124660.0,116559.59999999998,124660.0,0.016513243782968843,-0.016513243782968843,-0.01851324378296884,-1.0,-1.121114907905782,stop,False,325,2025-10-05 09:00:00+00:00,2025-10-05 10:00:00+00:00,2025-10-05 10:05:00+00:00,1
131,-1,224069,224281,2025-10-06 21:25:00+00:00,2025-10-07 15:05:00+00:00,124721.7,125488.6,122420.99999999997,122420.99999999997,0.00614888988844771,0.01844666966534313,0.016446669665343132,3.0,2.674738036249841,target,False,213,2025-10-06 20:00:00+00:00,2025-10-06 21:00:00+00:00,2025-10-06 21:25:00+00:00,5
132,-1,225875,226238,2025-10-13 03:55:00+00:00,2025-10-14 10:10:00+00:00,114679.3,115920.3,110956.3,110956.3,0.01082148216809834,0.03246444650429502,0.03046444650429502,3.0,2.815182433521354,target,False,364,2025-10-13 02:00:00+00:00,2025-10-13 03:00:00+00:00,2025-10-13 03:55:00+00:00,11
133,-1,228051,228085,2025-10-20 17:15:00+00:00,2025-10-20 20:05:00+00:00,110517.9,111271.9,108255.9,111271.9,0.006822424240779096,-0.006822424240779096,-0.008822424240779097,-1.0,-1.2931509283819629,stop,False,35,2025-10-20 16:00:00+00:00,2025-10-20 17:00:00+00:00,2025-10-20 17:15:00+00:00,3
134,-1,228409,228919,2025-10-21 23:05:00+00:00,2025-10-23 17:35:00+00:00,109219.3,110786.5,104517.70000000001,110786.5,0.014349112290593302,-0.014349112290593302,-0.016349112290593302,-1.0,-1.1393814446145996,stop,False,511,2025-10-21 22:00:00+00:00,2025-10-21 23:00:00+00:00,2025-10-21 23:05:00+00:00,1
135,-1,228961,229006,2025-10-23 21:05:00+00:00,2025-10-24 00:50:00+00:00,109601.7,110574.9,106682.1,110574.9,0.00887942431549873,-0.00887942431549873,-0.01087942431549873,-1.0,-1.2252398273736136,stop,False,46,2025-10-23 19:00:00+00:00,2025-10-23 20:00:00+00:00,2025-10-23 21:05:00+00:00,13
136,-1,229830,229836,2025-10-26 21:30:00+00:00,2025-10-26 22:00:00+00:00,113010.0,113665.9,111042.30000000002,113665.9,0.005803911158304523,-0.005803911158304523,-0.007803911158304523,-1.0,-1.3445952126848635,stop,False,7,2025-10-26 19:00:00+00:00,2025-10-26 20:00:00+00:00,2025-10-26 21:30:00+00:00,18
137,-1,229969,230062,2025-10-27 09:05:00+00:00,2025-10-27 16:50:00+00:00,114891.0,115569.0,112857.0,115569.0,0.0059012455283703686,-0.0059012455283703686,-0.00790124552837037,-1.0,-1.3389115044247788,stop,False,94,2025-10-27 08:00:00+00:00,2025-10-27 09:00:00+00:00,2025-10-27 09:05:00+00:00,1
138,-1,237925,238139,2025-11-24 00:05:00+00:00,2025-11-24 17:55:00+00:00,86570.0,88049.0,82133.0,88049.0,0.017084440337299295,-0.017084440337299295,-0.019084440337299294,-1.0,-1.1170655848546314,stop,False,215,2025-11-23 23:00:00+00:00,2025-11-24 00:00:00+00:00,2025-11-24 00:05:00+00:00,1
139,-1,238941,238996,2025-11-27 12:45:00+00:00,2025-11-27 17:20:00+00:00,91068.5,91578.2,89539.40000000001,91578.2,0.00559688586064333,-0.00559688586064333,-0.00759688586064333,-1.0,-1.3573415734745948,stop,False,56,2025-11-27 11:00:00+00:00,2025-11-27 12:00:00+00:00,2025-11-27 12:45:00+00:00,9
140,-1,242545,242627,2025-12-10 01:05:00+00:00,2025-12-10 07:55:00+00:00,92242.9,92736.6,90761.79999999996,92736.6,0.00535217344641172,-0.00535217344641172,-0.00735217344641172,-1.0,-1.373679967591646,stop,False,83,2025-12-10 00:00:00+00:00,2025-12-10 01:00:00+00:00,2025-12-10 01:05:00+00:00,1
141,-1,243223,243228,2025-12-12 09:35:00+00:00,2025-12-12 10:00:00+00:00,92155.3,92524.9,91046.50000000003,92524.9,0.004010621201384958,-0.004010621201384958,-0.006010621201384958,-1.0,-1.4986758658008776,stop,False,6,2025-12-12 07:00:00+00:00,2025-12-12 08:00:00+00:00,2025-12-12 09:35:00+00:00,19
142,-1,244768,244938,2025-12-17 18:20:00+00:00,2025-12-18 08:30:00+00:00,86490.4,87062.5,84774.09999999998,87062.5,0.006614606939036077,-0.006614606939036077,-0.008614606939036077,-1.0,-1.302361125677326,stop,False,171,2025-12-17 17:00:00+00:00,2025-12-17 18:00:00+00:00,2025-12-17 18:20:00+00:00,4
143,-1,245053,245210,2025-12-18 18:05:00+00:00,2025-12-19 07:10:00+00:00,86371.1,88000.2,81483.80000000003,88000.2,0.018861633115706423,-0.018861633115706423,-0.02086163311570642,-1.0,-1.1060353569455532,stop,False,158,2025-12-18 17:00:00+00:00,2025-12-18 18:00:00+00:00,2025-12-18 18:05:00+00:00,1
144,-1,245869,245976,2025-12-21 14:05:00+00:00,2025-12-21 23:00:00+00:00,87793.0,88671.0,85159.0,88671.0,0.010000797330083263,-0.010000797330083263,-0.012000797330083263,-1.0,-1.1999840546697038,stop,False,108,2025-12-21 13:00:00+00:00,2025-12-21 14:00:00+00:00,2025-12-21 14:05:00+00:00,1
145,-1,246193,246353,2025-12-22 17:05:00+00:00,2025-12-23 06:25:00+00:00,89317.6,90084.8,87016.00000000001,87016.00000000001,0.00858957249187167,0.02576871747561501,0.023768717475615007,3.0,2.767159541188737,target,False,161,2025-12-22 16:00:00+00:00,2025-12-22 17:00:00+00:00,2025-12-22 17:05:00+00:00,1
146,-1,248125,249277,2025-12-29 10:05:00+00:00,2026-01-02 10:05:00+00:00,88038.1,89578.7,83416.30000000003,89578.7,0.017499241805536365,-0.017499241805536365,-0.019499241805536367,-1.0,-1.1142906659742966,stop,False,1153,2025-12-29 09:00:00+00:00,2025-12-29 10:00:00+00:00,2025-12-29 10:05:00+00:00,1
147,-1,249407,249702,2026-01-02 20:55:00+00:00,2026-01-03 21:30:00+00:00,89603.0,90512.3,86875.09999999999,90512.3,0.010148097719942446,-0.010148097719942446,-0.012148097719942446,-1.0,-1.1970812713075987,stop,False,296,2026-01-02 18:00:00+00:00,2026-01-02 19:00:00+00:00,2026-01-02 20:55:00+00:00,23
148,-1,249879,250020,2026-01-04 12:15:00+00:00,2026-01-05 00:00:00+00:00,91219.1,91806.0,89458.40000000002,91806.0,0.006433959554523056,-0.006433959554523056,-0.008433959554523057,-1.0,-1.3108505707957094,stop,False,142,2026-01-04 06:00:00+00:00,2026-01-04 07:00:00+00:00,2026-01-04 12:15:00+00:00,63
149,-1,252145,252227,2026-01-12 09:05:00+00:00,2026-01-12 15:55:00+00:00,90773.8,91598.0,88301.20000000001,91598.0,0.00907971242803537,-0.00907971242803537,-0.01107971242803537,-1.0,-1.2202712933753952,stop,False,83,2026-01-12 08:00:00+00:00,2026-01-12 09:00:00+00:00,2026-01-12 09:05:00+00:00,1
150,-1,252686,252784,2026-01-14 06:10:00+00:00,2026-01-14 14:20:00+00:00,94782.9,95757.0,91860.59999999998,95757.0,0.010277170249063975,-0.010277170249063975,-0.012277170249063975,-1.0,-1.1946060979365556,stop,False,99,2026-01-14 04:00:00+00:00,2026-01-14 05:00:00+00:00,2026-01-14 06:10:00+00:00,14
151,-1,252902,253374,2026-01-15 00:10:00+00:00,2026-01-16 15:30:00+00:00,96801.7,97529.2,94619.2,94619.2,0.007515363883072302,0.022546091649216903,0.020546091649216905,3.0,2.7338784879725084,target,False,473,2026-01-14 22:00:00+00:00,2026-01-14 23:00:00+00:00,2026-01-15 00:10:00+00:00,14
152,-1,261702,261879,2026-02-14 13:30:00+00:00,2026-02-15 04:15:00+00:00,69249.4,70498.9,65500.899999999994,70498.9,0.018043477633019205,-0.018043477633019205,-0.020043477633019204,-1.0,-1.1108433773509403,stop,False,178,2026-02-14 12:00:00+00:00,2026-02-14 13:00:00+00:00,2026-02-14 13:30:00+00:00,6
153,-1,261985,262916,2026-02-15 13:05:00+00:00,2026-02-18 18:40:00+00:00,69406.4,70400.0,66425.59999999998,66425.59999999998,0.014315682703612432,0.0429470481108373,0.0409470481108373,3.0,2.860293075684381,target,False,932,2026-02-15 12:00:00+00:00,2026-02-15 13:00:00+00:00,2026-02-15 13:05:00+00:00,1
154,-1,263413,263448,2026-02-20 12:05:00+00:00,2026-02-20 15:00:00+00:00,67368.1,67955.0,65607.40000000002,67955.0,0.00871183839235475,-0.00871183839235475,-0.01071183839235475,-1.0,-1.2295726699608134,stop,False,36,2026-02-20 11:00:00+00:00,2026-02-20 12:00:00+00:00,2026-02-20 12:05:00+00:00,1
155,-1,264792,264814,2026-02-25 07:00:00+00:00,2026-02-25 08:50:00+00:00,64852.6,65483.8,62958.999999999985,65483.8,0.009732840317890176,-0.009732840317890176,-0.011732840317890176,-1.0,-1.205489860583015,stop,False,23,2026-02-25 05:00:00+00:00,2026-02-25 06:00:00+00:00,2026-02-25 07:00:00+00:00,12
156,-1,264997,265009,2026-02-26 00:05:00+00:00,2026-02-26 01:05:00+00:00,67784.4,68666.1,65139.29999999996,68666.1,0.013007417635916401,-0.013007417635916401,-0.015007417635916401,-1.0,-1.1537584212317094,stop,False,13,2026-02-25 23:00:00+00:00,2026-02-26 00:00:00+00:00,2026-02-26 00:05:00+00:00,1
157,-1,266487,266499,2026-03-03 04:15:00+00:00,2026-03-03 05:15:00+00:00,68343.9,68514.7,67831.49999999999,68514.7,0.0024991257449458243,-0.0024991257449458243,-0.004499125744945824,-1.0,-1.8002798594847638,stop,False,13,2026-03-03 03:00:00+00:00,2026-03-03 04:00:00+00:00,2026-03-03 04:15:00+00:00,3
158,-1,267002,267142,2026-03-04 23:10:00+00:00,2026-03-05 10:50:00+00:00,72649.1,73499.5,70097.90000000002,73499.5,0.011705582037492468,-0.011705582037492468,-0.013705582037492468,-1.0,-1.1708586547507067,stop,False,141,2026-03-04 22:00:00+00:00,2026-03-04 23:00:00+00:00,2026-03-04 23:10:00+00:00,2
159,-1,268621,268630,2026-03-10 14:05:00+00:00,2026-03-10 14:50:00+00:00,69975.4,70890.0,67231.59999999998,70890.0,0.01307030756523015,-0.01307030756523015,-0.01507030756523015,-1.0,-1.1530185873605938,stop,False,10,2026-03-10 13:00:00+00:00,2026-03-10 14:00:00+00:00,2026-03-10 14:05:00+00:00,1
160,-1,269506,270223,2026-03-13 15:50:00+00:00,2026-03-16 03:35:00+00:00,72130.3,73866.7,66921.10000000002,73866.7,0.02407310104075533,-0.02407310104075533,-0.02607310104075533,-1.0,-1.083080281041235,stop,False,718,2026-03-13 14:00:00+00:00,2026-03-13 15:00:00+00:00,2026-03-13 15:50:00+00:00,10
