period,rule,candidates,invalid,censored,closed,gt5,precision,confirmed_gt5_per_candidate,candidate_coverage,coverage,recall,win_rate,mean_r,mean_gross_bp,mean_net_bp,assets,positive_asset_months,retained_gt5,lost_gt5,gained_gt5,gt5_count_ratio,matched_pairs,unmatched_closed,random_gt5,paired_gt5,random_precision,random_mean_net_bp,paired_excess_r,paired_excess_net_bp,random_tail_p,random_net_p,precision_delta,precision_ci_low,precision_ci_high,random_tail_holm_p,random_net_holm_p,historical_gate_passed,trained_target_r,evaluation_target_r,gt10,confirmed_gt10_per_candidate,retained_gt10,lost_gt10,gained_gt10,gt10_count_ratio,random_gt10,paired_gt10
2026Q2,logistic_top1,104,0,0,104,2.0,0.019230769230769232,0.019230769230769232,0.014074976316145621,0.014074976316145621,0.009302325581395349,0.2692307692307692,-0.24954750887734603,5.000635676057064,-14.999364323942928,82,2,2.0,213.0,0.0,0.009302325581395349,104,0,1.0,2.0,0.009615384615384616,-46.68217280793637,0.15350703797979354,31.682808483993437,0.5,0.25,-0.009866537576647197,-0.04059301094246382,0.015078444014614226,1.0,1.0,False,10,5,,,,,,,,
2026Q2,logistic_top5,454,0,0,454,22.0,0.048458149779735685,0.048458149779735685,0.061442685072404926,0.061442685072404926,0.09302325581395349,0.2907488986784141,0.03234775874554269,43.35501279942259,23.35501279942258,281,20,20.0,195.0,2.0,0.10232558139534884,454,0,10.0,22.0,0.022026431718061675,-31.52451250235831,0.21655842648277637,54.87952530178089,0.125,0.125,0.019360842972319256,0.0023218925550598964,0.03541833428625882,1.0,1.0,False,10,5,,,,,,,,
2026Q2,logistic_top10,852,0,0,852,33.0,0.03873239436619718,0.03873239436619718,0.11530653674380836,0.11530653674380836,0.14418604651162792,0.28169014084507044,-0.04510070620380356,19.626243543482314,-0.37375645651769396,410,29,31.0,184.0,2.0,0.15348837209302327,852,0,25.0,33.0,0.029342723004694836,-18.828709278816024,0.051666929882394234,18.454952822298324,0.25,0.375,0.009635087558780751,0.004040253238967447,0.012331780143887153,1.0,1.0,False,10,5,,,,,,,,
2026Q2,logistic_top20,1687,0,0,1687,59.0,0.034973325429756966,0.034973325429756966,0.22831235620516985,0.22831235620516985,0.2558139534883721,0.2708950800237107,-0.07651568399093596,12.029718898294066,-7.970281101705936,533,50,55.0,160.0,4.0,0.2744186046511628,1687,0,58.0,59.0,0.03438055720213397,5.286937113363874,-0.052939945885443616,-13.257218215069809,0.5,0.75,0.005876018622340537,-0.005987551127685543,0.013003604008170876,1.0,1.0,False,10,5,,,,,,,,
2026Q2,lightgbm_top1,130,0,0,130,1.0,0.007692307692307693,0.007692307692307693,0.017593720395182026,0.017593720395182026,0.004651162790697674,0.2846153846153846,-0.3075735543404708,-41.78535876235197,-61.785358762351976,97,1,1.0,214.0,0.0,0.004651162790697674,130,0,4.0,1.0,0.03076923076923077,-32.580035935950676,-0.15617081457877252,-29.205322826401286,1.0,1.0,-0.021404999115108736,-0.027474747474747475,-0.015377222489187891,1.0,1.0,False,10,5,,,,,,,,
2026Q2,lightgbm_top5,469,0,0,469,12.0,0.0255863539445629,0.0255863539445629,0.06347272973338747,0.06347272973338747,0.05116279069767442,0.2878464818763326,-0.1738054053077653,-13.950236203050284,-33.950236203050295,265,11,11.0,204.0,1.0,0.05581395348837209,469,0,17.0,12.0,0.03624733475479744,-8.368544982607885,-0.08610586105932497,-25.58169122044241,1.0,0.875,-0.0035109528628535294,-0.00940245831812097,-2.232634912097131e-05,1.0,1.0,False,10,5,,,,,,,,
2026Q2,lightgbm_top10,987,0,0,987,32.0,0.03242147922998987,0.03242147922998987,0.13357693869265125,0.13357693869265125,0.13488372093023257,0.30192502532928067,-0.017912161761595224,13.758727873341059,-6.2412721266589495,421,29,29.0,186.0,3.0,0.14883720930232558,987,0,30.0,32.0,0.030395136778115502,-16.008086401133824,0.09110324050182453,9.766814274474866,0.375,0.375,0.0033241724225734418,-0.006408612623717039,0.005278548690563704,1.0,1.0,False,10,5,,,,,,,,
2026Q2,lightgbm_top20,1776,0,0,1776,61.0,0.03434684684684685,0.03434684684684685,0.24035728786033292,0.24035728786033292,0.25116279069767444,0.30686936936936937,-8.953001811930519e-05,22.97509027189737,2.9750902718973666,514,52,54.0,161.0,7.0,0.2837209302325581,1775,1,58.0,61.0,0.03267605633802817,-9.324094734004126,0.09148957893278137,12.447354605351125,0.5,0.375,0.005249540039430421,-0.00361251660683495,0.007773002129431605,1.0,1.0,False,10,5,,,,,,,,
2026Q2,risk_top1,235,0,0,235,3.0,0.01276595744680851,0.01276595744680851,0.03180403302205982,0.03180403302205982,0.009302325581395349,0.23829787234042554,-0.44067408743832576,-12.682952617246265,-32.68295261724626,97,3,2.0,213.0,1.0,0.013953488372093023,235,0,7.0,3.0,0.029787234042553193,-26.02876862313911,-0.12492253715456207,-6.654183994107139,1.0,1.0,-0.01633134936060792,-0.021545391894844772,-0.013776117337761174,,,,10,5,,,,,,,,
2026Q2,risk_top5,842,0,0,842,24.0,0.028503562945368172,0.028503562945368172,0.11395317363648667,0.11395317363648667,0.10232558139534884,0.25771971496437057,-0.2151133886272113,-3.4782835080899046,-23.47828350808992,286,22,22.0,193.0,2.0,0.11162790697674418,842,0,24.0,24.0,0.028503562945368172,-29.745337845045295,0.08466083654760291,6.267054336955379,0.625,0.25,-0.0005937438620482564,-0.008754705932896501,0.0035337120204481653,,,,10,5,,,,,,,,
2026Q2,risk_top10,1398,0,0,1398,38.0,0.027181688125894134,0.027181688125894134,0.18920016240357287,0.18920016240357287,0.16744186046511628,0.26895565092989987,-0.20174874945307017,-5.480952471184763,-25.480952471184764,384,30,36.0,179.0,2.0,0.17674418604651163,1398,0,43.0,38.0,0.030758226037195996,-17.33908873682649,-0.008547570189505912,-8.141863734358273,0.875,0.625,-0.0019156186815222943,-0.011295589836126666,0.0035575061314057008,,,,10,5,,,,,,,,
2026Q2,risk_top20,2346,0,0,2346,62.0,0.026427962489343565,0.026427962489343565,0.3174989849776695,0.3174989849776695,0.2837209302325581,0.2710997442455243,-0.16641869345457422,-4.759445096732927,-24.75944509673294,486,49,61.0,154.0,1.0,0.28837209302325584,2346,0,68.0,62.0,0.028985507246376812,-21.503660696999557,0.003152746289777235,-3.2557843997333844,0.875,0.5,-0.0026693443180728638,-0.0068936336732946905,-0.0004640787928204271,,,,10,5,,,,,,,,
2026Q2,prior_v21_risk_decile,1222,0,0,1222,37.0,0.030278232405891982,0.030278232405891982,0.16538097171471106,0.16538097171471106,0.15813953488372093,0.2995090016366612,-0.07209104967270996,23.052785498893815,3.052785498893808,312,30,34.0,181.0,3.0,0.17209302325581396,1222,0,38.0,37.0,0.031096563011456628,1.7447313305487193,0.05226860622595175,1.3080541683450917,0.625,0.25,0.0011809255984755532,-0.015377222489187891,0.005195855699172445,,,,10,5,,,,,,,,
2026Q3,original_all,6488,0,112,6376,258.0,0.0404642409033877,0.03976572133168927,1.0,1.0,1.0,0.3180677540777917,0.2275547554826845,74.39125620717711,54.3912562071771,706,164,258.0,0.0,0.0,1.0,6326,50,279.0,256.0,0.0441036990199178,34.61404962746289,0.0487275078341725,19.22771423943901,1.0,0.5,0.0,0.0,0.0,,,,10,5,,,,,,,,
2026Q3,logistic_top1,94,0,0,94,3.0,0.031914893617021274,0.031914893617021274,0.014488286066584463,0.014742785445420327,0.011627906976744186,0.2553191489361702,-0.10071974028005713,30.56586083359661,10.5658608335966,73,3,3.0,255.0,0.0,0.011627906976744186,94,0,3.0,3.0,0.031914893617021274,-20.310562883430464,-0.16608191426334878,30.87642371702706,1.0,0.875,-0.00854934728636643,-0.021966527196652718,-0.006237261266701891,1.0,1.0,False,10,5,,,,,,,,
2026Q3,logistic_top5,455,0,1,454,26.0,0.05726872246696035,0.05714285714285714,0.07012946979038225,0.07120451693851945,0.09689922480620156,0.2511013215859031,0.2815531804922267,54.40866995145027,34.40866995145027,278,20,25.0,233.0,1.0,0.10077519379844961,453,1,17.0,26.0,0.037527593818984545,-13.678353084239328,0.33151311068835027,48.42621897605381,0.25,0.5,0.01680448156357265,-0.006441325457329901,0.034019919849127764,1.0,1.0,False,10,5,,,,,,,,
2026Q3,logistic_top10,876,0,1,875,46.0,0.052571428571428575,0.05251141552511415,0.13501849568434032,0.13723337515683814,0.17054263565891473,0.2582857142857143,0.18789870209592754,46.99675126787405,26.99675126787405,411,34,44.0,214.0,2.0,0.17829457364341086,874,1,38.0,46.0,0.043478260869565216,-0.23021795820444133,0.175329333109691,27.39429627676661,0.375,0.5,0.012107187668040871,-0.003358318855674461,0.02850511966444609,1.0,1.0,False,10,5,,,,,,,,
2026Q3,logistic_top20,1604,0,1,1603,68.0,0.042420461634435434,0.04239401496259352,0.24722564734895192,0.25141154328732745,0.2441860465116279,0.2514036182158453,0.08958556200336462,28.379128760718263,8.379128760718258,557,52,63.0,195.0,5.0,0.26356589147286824,1597,6,58.0,68.0,0.036318096430807766,-8.879102486106861,0.13899235992862485,17.647499824318384,0.375,0.5,0.001956220731047731,-0.006815012045137566,0.011573352048242877,1.0,1.0,False,10,5,,,,,,,,
2026Q3,lightgbm_top1,92,0,0,92,3.0,0.03260869565217391,0.03260869565217391,0.014180024660912454,0.014429109159347553,0.011627906976744186,0.2608695652173913,0.28343376263548253,64.58454328422405,44.58454328422403,76,2,3.0,255.0,0.0,0.011627906976744186,92,0,1.0,3.0,0.010869565217391304,-41.519906355565375,0.5138693944962798,86.10444963978941,0.5,0.375,-0.007855545251213791,-0.021966527196652718,0.026833717357910902,1.0,1.0,False,10,5,,,,,,,,
2026Q3,lightgbm_top5,351,0,0,351,20.0,0.05698005698005698,0.05698005698005698,0.05409987669543773,0.05505018820577164,0.06976744186046512,0.30484330484330485,0.2848797328886979,82.42615785249305,62.42615785249303,235,16,18.0,240.0,2.0,0.07751937984496124,350,1,17.0,20.0,0.04857142857142857,26.34437837557788,0.13541540162332155,36.10387205477361,0.125,0.5,0.016515816076669278,-0.004142474882617257,0.031604901374775854,1.0,1.0,False,10,5,,,,,,,,
2026Q3,lightgbm_top10,688,0,1,687,33.0,0.048034934497816595,0.04796511627906977,0.1060419235511714,0.10774780426599749,0.1124031007751938,0.2838427947598253,0.1791737137209279,56.290600763781214,36.2906007637812,369,26,29.0,229.0,4.0,0.12790697674418605,685,2,29.0,33.0,0.042335766423357665,1.7911520560121692,0.15446515119052648,34.1679261068106,0.5,0.375,0.007570693594428891,-0.007626299980377655,0.026833717357910902,1.0,1.0,False,10,5,,,,,,,,
2026Q3,lightgbm_top20,1469,0,2,1467,74.0,0.050443081117927745,0.05037440435670524,0.22641800246609126,0.23008155583437892,0.26356589147286824,0.29243353783231085,0.3311512879823662,73.53556176493142,53.5355617649314,536,54,68.0,190.0,6.0,0.2868217054263566,1460,7,54.0,74.0,0.036986301369863014,-7.451293963785839,0.3502639319863383,61.72948707069432,0.5,0.125,0.009978840214540041,-0.003253685998103559,0.029727297895902546,1.0,1.0,False,10,5,,,,,,,,
2026Q3,risk_top1,183,0,3,180,6.0,0.03333333333333333,0.03278688524590164,0.028205918618988902,0.028230865746549563,0.015503875968992248,0.2611111111111111,-0.4403536817374437,9.561710183320914,-10.438289816679083,91,6,4.0,254.0,2.0,0.023255813953488372,179,1,4.0,6.0,0.0223463687150838,-17.338817483128963,-0.17356327941351718,7.177755722229561,0.5,0.875,-0.007130907570054371,-0.02647058823529412,0.021280107943616684,,,,10,5,,,,,,,,
2026Q3,risk_top5,578,0,4,574,34.0,0.059233449477351915,0.058823529411764705,0.08908754623921085,0.09002509410288582,0.13178294573643412,0.2787456445993031,0.4981986404137269,82.9759323246837,62.97593232468369,244,23,34.0,224.0,0.0,0.13178294573643412,571,3,20.0,34.0,0.03502626970227671,4.206395946852572,0.4611190216823991,59.605949259393334,0.25,0.5,0.018769208573964212,-0.021966527196652718,0.027633460356345632,,,,10,5,,,,,,,,
2026Q3,risk_top10,1000,0,5,995,57.0,0.05728643216080402,0.057,0.15413070283600494,0.1560539523212045,0.2131782945736434,0.2904522613065327,0.6055291115155388,93.98350261335675,73.98350261335675,378,40,55.0,203.0,2.0,0.22093023255813954,991,4,37.0,57.0,0.03733602421796166,14.214777598234894,0.450651386070302,60.555309747404685,0.25,0.5,0.016822191257416318,-0.002784063179377967,0.025867907043056748,,,,10,5,,,,,,,,
2026Q3,risk_top20,1702,0,8,1694,93.0,0.05489964580873672,0.05464159811985899,0.2623304562268804,0.26568381430363863,0.35658914728682173,0.2874852420306966,0.48878830281147195,85.55597892325738,65.55597892325738,514,62,92.0,166.0,1.0,0.36046511627906974,1687,7,72.0,93.0,0.04267931238885596,18.73686789256677,0.3017533052300219,46.928517544967384,0.5,0.5,0.014435404905349017,-0.004399199312280598,0.027383124782759824,,,,10,5,,,,,,,,
2026Q3,prior_v21_risk_decile,1024,0,14,1010,64.0,0.06336633663366337,0.0625,0.15782983970406905,0.15840652446675033,0.23255813953488372,0.26831683168316833,0.5338000517626691,89.75553646865859,69.75553646865856,362,39,60.0,198.0,4.0,0.24806201550387597,1005,5,37.0,64.0,0.03681592039800995,10.123464304113476,0.4631331751748694,60.74958432030142,0.25,0.5,0.022902095730275664,-0.021966527196652718,0.03883814976372228,,,,10,5,,,,,,,,
oof,original_all,24681,0,113,24568,,0.008384890915011397,,1.0,1.0,1.0,0.26595571475089547,-0.08069627372155425,-17.222837211414973,-37.22283721141499,779,138,,,,,24515,53,,,0.010034672649398328,-10.877676446863193,-0.01802629715190748,-26.61264339273518,0.99951171875,0.697265625,0.0,0.0,0.0,,,,10,10,206.0,0.008346501357319396,206.0,0.0,0.0,1.0,246.0,204.0
oof,logistic_top1,256,0,0,256,,0.01171875,,0.010372351201328957,0.010420058612829698,0.014563106796116505,0.2734375,-0.14336491217745873,24.17555297942387,4.175552979423856,183,3,,,,,256,0,,,0.01171875,-40.96138856803303,0.116861402815917,45.136941547456885,0.75,0.165771484375,0.0033338590849886027,-0.006249133693520116,0.010206152703054961,1.0,1.0,False,10,10,3.0,0.01171875,3.0,203.0,0.0,0.014563106796116505,3.0,3.0
oof,logistic_top5,1202,0,1,1201,,0.017485428809325562,,0.04870143024998987,0.048884728101595575,0.09223300970873786,0.2656119900083264,0.07592088667638504,24.11948291097023,4.119482910970224,490,14,,,,,1200,1,,,0.0075,-25.101450813464318,0.19609208209771609,29.32373920272163,0.078125,0.144775390625,0.009100537894314165,-0.0026510678975270835,0.02338840667384173,0.5625,1.0,False,10,10,21.0,0.01747088186356073,19.0,187.0,2.0,0.10194174757281553,9.0,21.0
oof,logistic_top10,2465,0,1,2464,,0.012987012987012988,,0.0998743973096714,0.10029306414848584,0.14563106796116504,0.2690746753246753,0.019548571488782095,15.314626257989838,-4.685373742010166,616,23,,,,,2463,1,,,0.0097442143727162,-14.920113303121129,0.07688178589278352,10.281252641619101,0.328125,0.36181640625,0.004602122072001591,-0.002812670563657214,0.014304426804630958,1.0,1.0,False,10,10,32.0,0.012981744421906694,30.0,176.0,2.0,0.1553398058252427,24.0,32.0
oof,logistic_top20,5106,0,1,5105,,0.010969637610186092,,0.20687978607025648,0.20779062194724846,0.23786407766990292,0.26111655239960824,-0.06585433641158507,-7.025503638455598,-27.025503638455607,684,43,,,,,5099,6,,,0.008433026083545793,-19.90002279115236,0.033426711404638945,-7.045223125424119,0.28125,0.4287109375,0.0025847466951746945,-0.0021506254348742466,0.007817259548439892,1.0,1.0,False,10,10,56.0,0.010967489228358794,49.0,157.0,7.0,0.27184466019417475,43.0,56.0
oof,lightgbm_top1,316,0,0,316,,0.00949367088607595,,0.012803371014140433,0.012862259850211657,0.014563106796116505,0.2563291139240506,-0.16461096675528786,-41.82480010112631,-61.82480010112631,207,2,,,,,316,0,,,0.00949367088607595,-58.74958223212831,0.09944602420663347,-3.0752178689979965,0.625,0.4423828125,0.0011087799710645524,-0.006731291715929284,0.018890723006352528,1.0,1.0,False,10,10,3.0,0.00949367088607595,3.0,203.0,0.0,0.014563106796116505,3.0,3.0
oof,lightgbm_top5,1382,0,0,1382,,0.013024602026049204,,0.05599448968842429,0.05625203516769782,0.07281553398058252,0.2735166425470333,-0.024283142471726412,-16.04468892999409,-36.04468892999411,507,13,,,,,1381,1,,,0.013034033309196235,-6.081938778760982,-0.012921262706183259,-30.028455035036192,0.578125,0.55712890625,0.004639711111037807,-0.0031034135898721986,0.013713559347744774,1.0,1.0,False,10,10,18.0,0.013024602026049204,15.0,191.0,3.0,0.08737864077669903,18.0,18.0
oof,lightgbm_top10,2783,0,1,2782,,0.016175413371675055,,0.11275880231757222,0.11323673070661022,0.18446601941747573,0.2739036664270309,-0.0005171189878891489,-0.24991519055297834,-20.249915190552986,624,34,,,,,2780,2,,,0.011151079136690648,-18.18830278003874,0.08218390596786508,-2.1839771635952587,0.158203125,0.14892578125,0.007790522456663658,0.0011658921005275175,0.015980838676749615,0.94921875,1.0,False,10,10,45.0,0.016169601149838304,38.0,168.0,7.0,0.21844660194174756,31.0,45.0
oof,lightgbm_top20,5625,0,2,5623,,0.014405121821091944,,0.22790810745107573,0.22887495929664603,0.35436893203883496,0.2752978836919794,0.020344799006775018,9.883612769759615,-10.116387230240392,697,60,,,,,5615,8,,,0.009082813891362422,-27.653399801183678,0.15443648457470135,17.69526505141369,0.0703125,0.032958984375,0.006020230906080547,0.0010497580403273554,0.013409331255381,0.5625,0.263671875,False,10,10,81.0,0.0144,73.0,133.0,8.0,0.3932038834951456,51.0,81.0
oof,risk_top1,520,0,3,517,,0.0038684719535783366,,0.021068838377699444,0.021043633995441225,0.0,0.2611218568665377,-0.41260343271009975,-2.4840323336765455,-22.484032333676538,166,2,,,,,516,1,,,0.009689922480620155,-26.521335606708558,-0.07496923544725181,4.1101290084342725,0.96875,0.791748046875,-0.004516418961433061,-0.012111303311764063,0.0024302292411472726,,,,10,10,2.0,0.0038461538461538464,0.0,206.0,2.0,0.009708737864077669,5.0,2.0
oof,risk_top5,1881,0,4,1877,,0.015450186467767715,,0.07621247113163972,0.07640019537609899,0.13106796116504854,0.27810335641981887,0.04025969002770219,27.43918971076379,7.43918971076379,427,21,,,,,1874,3,,,0.009071504802561366,-21.091882882616602,0.2398181582656498,28.697017912233257,0.234375,0.06494140625,0.007065295552756317,-0.0038325636448515842,0.02005602666376355,,,,10,10,29.0,0.01541733120680489,27.0,179.0,2.0,0.1407766990291262,17.0,29.0
oof,risk_top10,3390,0,5,3385,,0.01565731166912851,,0.1373526194238483,0.13778085314229893,0.24271844660194175,0.28301329394387004,0.07206981396442132,28.377733839131185,8.377733839131173,570,39,,,,,3381,4,,,0.00857734398107069,-14.963269375013606,0.19294503295259266,23.49394092328273,0.1318359375,0.12548828125,0.007272420754117112,-0.00220958232876492,0.021220078430805662,,,,10,10,53.0,0.015634218289085546,50.0,156.0,3.0,0.25728155339805825,29.0,53.0
oof,risk_top20,6163,0,8,6155,,0.015109666937449228,,0.24970625177261863,0.25052914360143275,0.44660194174757284,0.27619821283509344,0.012174831114034635,18.847637924942667,-1.1523620750573405,675,62,,,,,6148,7,,,0.009759271307742356,-13.751275729215777,0.10371808126699071,12.55298170923272,0.1767578125,0.227294921875,0.006724776022437831,-0.0015872611449880506,0.019799731690155815,,,,10,10,93.0,0.01509005354535129,92.0,114.0,1.0,0.45145631067961167,60.0,93.0
oof,prior_v21_risk_decile,3152,0,14,3138,,0.018164435946462717,,0.12770957416636278,0.12772712471507652,0.25728155339805825,0.2887189292543021,0.12594186221061543,40.07556069816681,20.075560698166797,527,37,,,,,3133,5,,,0.01149058410469199,-2.683212774858595,0.21392024838731108,23.037962696671304,0.28125,0.13720703125,0.00977954503145132,-0.002965871649332221,0.02652002018364816,,,,10,10,57.0,0.018083756345177664,53.0,153.0,4.0,0.2766990291262136,36.0,57.0
last_two_quarters,original_all,13877,0,112,13765,,0.011187795132582638,,1.0,1.0,1.0,0.2953868507083182,0.08435851098914475,59.615386057306885,39.615386057306864,728,96,,,,,13713,52,,,0.013199154087362356,30.093907039117664,0.022579544447423158,9.269434178357443,0.984375,0.359375,0.0,0.0,0.0,,,,10,10,154.0,0.011097499459537363,154.0,0.0,0.0,1.0,181.0,152.0
last_two_quarters,logistic_top1,198,0,0,198,,0.015151515151515152,,0.014268213590833754,0.014384308027606247,0.01948051948051948,0.26262626262626265,-0.17889190156348156,17.137661760949577,-2.8623382390504233,148,3,,,,,198,0,,,0.015151515151515152,-34.16231759125175,0.0017829899451703983,31.29997935220133,0.75,0.484375,0.003963720018932514,-0.0074794315632011965,0.01022187646834342,1.0,1.0,False,10,10,3.0,0.015151515151515152,3.0,151.0,0.0,0.01948051948051948,3.0,3.0
last_two_quarters,logistic_top5,909,0,1,908,,0.02092511013215859,,0.06550407148519133,0.06596440247003268,0.11038961038961038,0.2709251101321586,0.15695046961888467,48.88184137543642,28.881841375436426,431,13,,,,,907,1,,,0.007717750826901874,-22.611270808413547,0.2739723977563431,51.65642963964818,0.0625,0.109375,0.009737314999575952,-0.003949382856426252,0.025552707862341165,0.5,0.765625,False,10,10,19.0,0.020902090209020903,17.0,137.0,2.0,0.12337662337662338,7.0,19.0
last_two_quarters,logistic_top10,1728,0,1,1727,,0.015055008685581933,,0.12452259133818548,0.12546313112967672,0.15584415584415584,0.2698320787492762,0.07295052845877009,33.49375614269643,13.493756142696425,554,18,,,,,1726,1,,,0.010428736964078795,-9.41093325667551,0.11428624646446686,22.98159603157137,0.34375,0.359375,0.003867213552999295,-0.005068700071018285,0.014897810624957205,1.0,1.0,False,10,10,26.0,0.015046296296296295,24.0,130.0,2.0,0.16883116883116883,18.0,26.0
last_two_quarters,logistic_top20,3291,0,1,3290,,0.014285714285714285,,0.23715500468400952,0.23901198692335635,0.2597402597402597,0.2613981762917933,0.004414497567989217,19.99570795892203,-0.004292041077979382,644,35,,,,,3284,6,,,0.010353227771010963,-1.6019682582423298,0.040396196740947174,1.7716595891028293,0.3125,0.453125,0.0030979191531316473,-0.00337371673180542,0.009568921119762003,1.0,1.0,False,10,10,47.0,0.014281373442722577,40.0,114.0,7.0,0.3051948051948052,34.0,47.0
last_two_quarters,lightgbm_top1,222,0,0,222,,0.013513513513513514,,0.01599769402608633,0.016127860515800944,0.01948051948051948,0.2747747747747748,-0.0626516031612469,2.295861905598443,-17.704138094401568,155,2,,,,,222,0,,,0.013513513513513514,-36.28484710083605,0.12150350629917711,18.580709006434482,0.625,0.484375,0.0023257183809308763,-0.008298450466328853,0.02726764760663066,1.0,1.0,False,10,10,3.0,0.013513513513513514,3.0,151.0,0.0,0.01948051948051948,3.0,3.0
last_two_quarters,lightgbm_top5,820,0,0,820,,0.014634146341463415,,0.05909058153779635,0.05957137667998547,0.05844155844155844,0.2951219512195122,0.02253420872511101,27.303561740237175,7.303561740237155,395,9,,,,,819,1,,,0.015873015873015872,6.466037649095439,0.008561345215310304,0.7796606065729867,0.71875,0.5,0.0034463512088807775,-0.0050352760280169395,0.01840338577354641,1.0,1.0,False,10,10,12.0,0.014634146341463415,9.0,145.0,3.0,0.07792207792207792,13.0,12.0
last_two_quarters,lightgbm_top10,1675,0,1,1674,,0.01971326164874552,,0.12070332204366938,0.12161278605158009,0.16883116883116883,0.2945041816009558,0.06297075129485247,31.21356459719553,11.21356459719552,550,26,,,,,1672,2,,,0.012559808612440191,-8.715934282027956,0.11706191802680115,19.763681263200926,0.21875,0.203125,0.00852546651616288,-0.0008891186700738093,0.02189000910234993,1.0,1.0,False,10,10,33.0,0.019701492537313434,26.0,128.0,7.0,0.21428571428571427,21.0,33.0
last_two_quarters,lightgbm_top20,3245,0,2,3243,,0.017884674683934627,,0.23384016718310874,0.2355975299673084,0.33116883116883117,0.3003391921060746,0.14975021096452398,45.846570901031185,25.846570901031164,633,44,,,,,3235,8,,,0.01143740340030912,-8.4788739845393,0.20827800411305744,34.68905890192023,0.328125,0.09375,0.0066968795513519894,-0.0016014737436714599,0.019145596599752956,1.0,0.75,False,10,10,58.0,0.017873651771956857,51.0,103.0,7.0,0.37662337662337664,37.0,58.0
last_two_quarters,risk_top1,418,0,3,415,,0.004819277108433735,,0.0301217842473157,0.030148928441699963,0.0,0.24819277108433735,-0.44053511629095526,-3.0346651374821856,-23.034665137482175,143,2,,,,,414,1,,,0.012077294685990338,-22.271519217192697,-0.14595319624720207,-0.6737076433238756,0.96875,0.9375,-0.006368518024148903,-0.01868168267638291,0.004415615378819702,,,,10,10,2.0,0.004784688995215311,0.0,154.0,2.0,0.012987012987012988,5.0,2.0
last_two_quarters,risk_top5,1420,0,4,1416,,0.019067796610169493,,0.10232759241911075,0.1028695968034871,0.16233766233766234,0.2662429378531073,0.07403993387949674,31.567422627511824,11.567422627511814,384,20,,,,,1413,3,,,0.010615711252653927,-16.025281231334265,0.23678937420646257,27.82155469131636,0.25,0.21875,0.007880001477586855,-0.004366739319591173,0.02193837475791667,,,,10,10,27.0,0.019014084507042252,25.0,129.0,2.0,0.17532467532467533,15.0,27.0
last_two_quarters,risk_top10,2398,0,5,2393,,0.01964061847053907,,0.17280392015565324,0.17384671267707955,0.2857142857142857,0.2778938570831592,0.13391421405038403,35.87597724428486,15.875977244284854,506,34,,,,,2389,4,,,0.010464629552113856,-4.249979679461135,0.18193638362107153,20.35495456636467,0.1875,0.34375,0.008452823337956434,-0.0028917831166211166,0.026368536136259012,,,,10,10,47.0,0.019599666388657216,44.0,110.0,3.0,0.3051948051948052,25.0,47.0
last_two_quarters,risk_top20,4048,0,8,4040,,0.019801980198019802,,0.2917057000792678,0.2934980021794406,0.512987012987013,0.277970297029703,0.10831414111836697,33.11043814333232,13.110438143332308,617,51,,,,,4033,7,,,0.011901810066947682,-4.671086501463133,0.1280570713411516,17.736260574407506,0.15625,0.328125,0.008614185065437164,-0.0021909319959347315,0.027049894532607595,,,,10,10,80.0,0.019762845849802372,79.0,75.0,1.0,0.5194805194805194,48.0,80.0
last_two_quarters,prior_v21_risk_decile,2246,0,14,2232,,0.0228494623655914,,0.16185054406572025,0.1621503814021068,0.3051948051948052,0.2853942652329749,0.20208010285853245,53.23637800761353,33.236378007613524,456,32,,,,,2227,5,,,0.01347103726986978,5.5258838399481744,0.2376834655854768,28.13281294819068,0.28125,0.328125,0.01166166723300876,-0.0046567522908216915,0.03546155408898968,,,,10,10,51.0,0.022707034728406055,47.0,107.0,4.0,0.33116883116883117,30.0,51.0
2025Q4,original_all,4887,0,1,4886,,0.0045026606631191155,,1.0,1.0,1.0,0.2011870650839132,-0.36675940936614476,-131.65504010193132,-151.65504010193135,554,19,,,,,4886,0,,,0.005321326238231682,-61.91311432181919,-0.11217015453262294,-89.74192578011214,1.0,1.0,0.0,0.0,0.0,,,,10,10,22.0,0.004501739308369143,22.0,0.0,0.0,1.0,26.0,22.0
2025Q4,logistic_top1,11,0,0,11,,0.0,,0.0022508696541845715,0.0022513303315595578,0.0,0.36363636363636365,-0.1659816516751205,51.821121510352235,31.821121510352242,8,0,,,,,11,0,,,0.0,88.04333545370051,-0.14996117574122608,-56.22221394334821,1.0,0.75,-0.0045026606631191155,-0.005245901639344262,-0.002911208151382824,1.0,1.0,False,10,10,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
2025Q4,logistic_top5,41,0,0,41,,0.0,,0.008389605074687948,0.008391322144903807,0.0,0.3170731707317073,-0.33972277550801305,-291.7592171699088,-311.7592171699089,31,0,,,,,41,0,,,0.0,-79.10964744954788,-0.09329465116088252,-232.649569720361,1.0,0.75,-0.0045026606631191155,-0.005245901639344262,-0.002911208151382824,1.0,1.0,False,10,10,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
