scope,signal_bar_i,signal_time,signal_gap_run_id,signal_atr_bucket,control_rank,control_bar_i,control_time,control_gap_run_id,control_atr_bucket,match_tier,control_gross_ret_3h,control_net_ret_3h,control_mfe_3h,control_mae_3h
gap_replay,10496,2026-04-04 09:03:00+00:00,7,0,1,10519,2026-04-04 10:12:00+00:00,7,0,same_run_atr_quintile,-0.0010991963653239623,-0.0030991963653239623,9.770634358441388e-05,0.003668873201592593
gap_replay,10496,2026-04-04 09:03:00+00:00,7,0,2,10555,2026-04-04 12:00:00+00:00,7,0,same_run_atr_quintile,-0.00018520233354935023,-0.0021852023335493503,0.004293769890974297,0.0010673502907190269
gap_replay,10496,2026-04-04 09:03:00+00:00,7,0,3,10447,2026-04-04 06:36:00+00:00,7,0,same_run_atr_quintile,0.001510419458100487,-0.000489580541899513,0.0021438211663359352,0.002236395262155355
gap_replay,10514,2026-04-04 09:57:00+00:00,7,0,1,10400,2026-04-04 04:15:00+00:00,7,0,same_run_atr_quintile,-0.002079326805744186,-0.004079326805744186,0.00041000810254088194,0.00403174634165393
gap_replay,10514,2026-04-04 09:57:00+00:00,7,0,2,10335,2026-04-04 01:00:00+00:00,7,0,same_run_atr_quintile,0.000936302191532401,-0.001063697808467599,0.0018287152178365629,0.0012630326437859107
gap_replay,10514,2026-04-04 09:57:00+00:00,7,0,3,10482,2026-04-04 08:21:00+00:00,7,0,same_run_atr_quintile,0.0005162044364361851,-0.001483795563563815,0.0033407192773137195,0.0004918551705668239
gap_replay,10532,2026-04-04 10:51:00+00:00,7,1,1,10343,2026-04-04 01:24:00+00:00,7,1,same_run_atr_quintile,0.0003268436175246636,-0.0016731563824753364,0.0014829919362313593,0.0014976267250759179
gap_replay,10532,2026-04-04 10:51:00+00:00,7,1,2,10538,2026-04-04 11:09:00+00:00,7,1,same_run_atr_quintile,-0.00020467537024293492,-0.002204675370242935,0.00232452741918987,0.0009600249509020831
gap_replay,10532,2026-04-04 10:51:00+00:00,7,1,3,10302,2026-04-03 23:21:00+00:00,7,1,same_run_atr_quintile,0.000946572334715845,-0.001053427665284155,0.0011758965601366134,0.0019370578189801257
gap_replay,10550,2026-04-04 11:45:00+00:00,7,0,1,10469,2026-04-04 07:42:00+00:00,7,0,same_run_atr_quintile,-4.386713133319731e-05,-0.0020438671313331973,0.002466307606073248,0.0013696293227403178
gap_replay,10550,2026-04-04 11:45:00+00:00,7,0,2,10689,2026-04-04 18:42:00+00:00,7,0,same_run_atr_quintile,-0.005704412158380023,-0.007704412158380023,0.00030663648974238455,0.014022535348373166
gap_replay,10550,2026-04-04 11:45:00+00:00,7,0,3,10505,2026-04-04 09:30:00+00:00,7,0,same_run_atr_quintile,-0.0005758766257533132,-0.0025758766257533133,0.0012005563553842968,0.00264024791976758
gap_replay,10568,2026-04-04 12:39:00+00:00,7,0,1,10517,2026-04-04 10:06:00+00:00,7,0,same_run_atr_quintile,0.00014148826135318426,-0.0018585117386468158,0.0014880661969907116,0.002351632481801813
gap_replay,10568,2026-04-04 12:39:00+00:00,7,0,2,10452,2026-04-04 06:51:00+00:00,7,0,same_run_atr_quintile,0.0027884161504284632,0.0007884161504284632,0.003367511302088011,0.0010073335831390917
gap_replay,10568,2026-04-04 12:39:00+00:00,7,0,3,10557,2026-04-04 12:06:00+00:00,7,0,same_run_atr_quintile,-0.003415433857683725,-0.005415433857683725,0.00318123267887116,0.003420313048909218
gap_replay,10586,2026-04-04 13:33:00+00:00,7,0,1,10488,2026-04-04 08:39:00+00:00,7,0,same_run_atr_quintile,0.00045818121554508373,-0.0015418187844549163,0.002437134125239604,0.0013989149878874674
gap_replay,10586,2026-04-04 13:33:00+00:00,7,0,2,10432,2026-04-04 05:51:00+00:00,7,0,same_run_atr_quintile,0.0019678519240136083,-3.214807598639173e-05,0.0024305893813929558,0.00194836824159772
gap_replay,10586,2026-04-04 13:33:00+00:00,7,0,3,10579,2026-04-04 13:12:00+00:00,7,0,same_run_atr_quintile,-0.0018543821979308817,-0.0038543821979308817,0.0030255709545187193,0.00610482139371471
gap_replay,10604,2026-04-04 14:27:00+00:00,7,0,1,10555,2026-04-04 12:00:00+00:00,7,0,same_run_atr_quintile,-0.00018520233354935023,-0.0021852023335493503,0.004293769890974297,0.0010673502907190269
gap_replay,10604,2026-04-04 14:27:00+00:00,7,0,2,10376,2026-04-04 03:03:00+00:00,7,0,same_run_atr_quintile,-0.0012337912503228576,-0.0032337912503228577,0.0014386103511672133,0.0017409623571751354
gap_replay,10604,2026-04-04 14:27:00+00:00,7,0,3,10513,2026-04-04 09:54:00+00:00,7,0,same_run_atr_quintile,0.00039033720255099436,-0.0016096627974490057,0.001424730789310713,0.0024152114407833825
gap_replay,10622,2026-04-04 15:21:00+00:00,7,3,1,10705,2026-04-04 19:30:00+00:00,7,3,same_run_atr_quintile,-0.0011466280909369075,-0.0031466280909369076,0.004194626813679991,0.0021916562244488347
gap_replay,10622,2026-04-04 15:21:00+00:00,7,3,2,10717,2026-04-04 20:06:00+00:00,7,3,same_run_atr_quintile,-0.0021451520534250257,-0.004145152053425026,4.85328518884387e-06,0.005338613707618789
gap_replay,10622,2026-04-04 15:21:00+00:00,7,3,3,10709,2026-04-04 19:42:00+00:00,7,3,same_run_atr_quintile,-0.003163345880141666,-0.005163345880141666,0.002911440848338498,0.0034830714974301014
gap_replay,10640,2026-04-04 16:15:00+00:00,7,1,1,10304,2026-04-03 23:27:00+00:00,7,1,same_run_atr_quintile,0.0006391428655067033,-0.0013608571344932967,0.0013417121222470962,0.0018783969711457793
gap_replay,10640,2026-04-04 16:15:00+00:00,7,1,2,10680,2026-04-04 18:15:00+00:00,7,1,same_run_atr_quintile,-0.002726861775814049,-0.004726861775814049,0.0016477827843154325,0.01266216564348599
gap_replay,10640,2026-04-04 16:15:00+00:00,7,1,3,10309,2026-04-03 23:42:00+00:00,7,1,same_run_atr_quintile,0.0008146063305155549,-0.0011853936694844452,0.0015609223099700698,0.001658479954342873
gap_replay,10658,2026-04-04 17:09:00+00:00,7,2,1,10666,2026-04-04 17:33:00+00:00,7,2,same_run_atr_quintile,-0.0035615238651289793,-0.005561523865128979,0.0007930715710602332,0.013652508149661902
gap_replay,10658,2026-04-04 17:09:00+00:00,7,2,2,10644,2026-04-04 16:27:00+00:00,7,2,same_run_atr_quintile,-0.004294243091077732,-0.006294243091077732,0.0033858455141191346,0.012042340071020119
gap_replay,10658,2026-04-04 17:09:00+00:00,7,2,3,10611,2026-04-04 14:48:00+00:00,7,2,same_run_atr_quintile,-0.002624467057572577,-0.004624467057572577,0.000160980321375237,0.005741631462384156
gap_replay,10676,2026-04-04 18:03:00+00:00,7,1,1,10595,2026-04-04 14:00:00+00:00,7,1,same_run_atr_quintile,0.0001412566975158569,-0.0018587433024841431,0.004870920603994189,0.004242571846079013
gap_replay,10676,2026-04-04 18:03:00+00:00,7,1,2,10364,2026-04-04 02:27:00+00:00,7,1,same_run_atr_quintile,-0.0014841575941024754,-0.0034841575941024754,0.0004149782746668551,0.0017331445589023886
gap_replay,10676,2026-04-04 18:03:00+00:00,7,1,3,10641,2026-04-04 16:18:00+00:00,7,1,same_run_atr_quintile,-0.00947918087407218,-0.01147918087407218,0.0006429865752197728,0.014827660113399421
gap_replay,10694,2026-04-04 18:57:00+00:00,7,0,1,10417,2026-04-04 05:06:00+00:00,7,0,same_run_atr_quintile,-0.0011215026184647758,-0.003121502618464776,0.0008776977014073317,0.0030134287748313504
gap_replay,10694,2026-04-04 18:57:00+00:00,7,0,2,10376,2026-04-04 03:03:00+00:00,7,0,same_run_atr_quintile,-0.0012337912503228576,-0.0032337912503228577,0.0014386103511672133,0.0017409623571751354
gap_replay,10694,2026-04-04 18:57:00+00:00,7,0,3,10420,2026-04-04 05:15:00+00:00,7,0,same_run_atr_quintile,-0.0008970358814353041,-0.002897035881435304,0.00043876755070182405,0.0028276131045241737
gap_replay,10712,2026-04-04 19:51:00+00:00,7,3,1,10706,2026-04-04 19:33:00+00:00,7,3,same_run_atr_quintile,-0.001025631101779334,-0.003025631101779334,0.0042379851186731265,0.002148019854669947
gap_replay,10712,2026-04-04 19:51:00+00:00,7,3,2,10711,2026-04-04 19:48:00+00:00,7,3,same_run_atr_quintile,-0.0021361207852788056,-0.004136120785278806,0.0030176944426950625,0.0033761364792275206
gap_replay,10712,2026-04-04 19:51:00+00:00,7,3,3,10716,2026-04-04 20:03:00+00:00,7,3,same_run_atr_quintile,-0.0029072871467814565,-0.0049072871467814565,8.736422143929001e-05,0.005397167457798169
gap_replay,12242,2026-04-08 00:21:00+00:00,8,4,1,12250,2026-04-08 00:45:00+00:00,8,4,same_run_atr_quintile,-0.0027906642857782327,-0.004790664285778233,0.00027368251034165514,0.008672594958857749
gap_replay,12242,2026-04-08 00:21:00+00:00,8,4,2,12263,2026-04-08 01:24:00+00:00,8,4,same_run_atr_quintile,-0.003858566958670595,-0.005858566958670595,0.001786042014512046,0.008366196804820092
gap_replay,12242,2026-04-08 00:21:00+00:00,8,4,3,12295,2026-04-08 03:00:00+00:00,8,4,same_run_atr_quintile,8.941104941762035e-06,-0.001991058895058238,0.0024185688867431887,0.007072414008923111
gap_replay,12265,2026-04-08 01:30:00+00:00,8,4,1,12256,2026-04-08 01:03:00+00:00,8,4,same_run_atr_quintile,-0.0061269244539921,-0.0081269244539921,0.0024257071249552675,0.008181167203723527
gap_replay,12265,2026-04-08 01:30:00+00:00,8,4,2,12248,2026-04-08 00:39:00+00:00,8,4,same_run_atr_quintile,0.0020972873596043495,9.728735960434949e-05,0.006550676263615607,0.0032128657423728946
gap_replay,12265,2026-04-08 01:30:00+00:00,8,4,3,12280,2026-04-08 02:15:00+00:00,8,4,same_run_atr_quintile,-0.00032135683999090503,-0.002321356839990905,0.004686453916536437,0.005436286543182289
gap_replay,12283,2026-04-08 02:24:00+00:00,8,4,1,12254,2026-04-08 00:57:00+00:00,8,4,same_run_atr_quintile,0.0005815774169015686,-0.0014184225830984314,0.002827360980629079,0.005766563772200639
gap_replay,12283,2026-04-08 02:24:00+00:00,8,4,2,12282,2026-04-08 02:21:00+00:00,8,4,same_run_atr_quintile,-0.004225679958459461,-0.006225679958459461,0.0017010152375155352,0.008379738222707545
gap_replay,12283,2026-04-08 02:24:00+00:00,8,4,3,12279,2026-04-08 02:12:00+00:00,8,4,same_run_atr_quintile,0.0016572665793482821,-0.0003427334206517179,0.006531055928291951,0.003572924184509052
gap_replay,12301,2026-04-08 03:18:00+00:00,8,3,1,12298,2026-04-08 03:09:00+00:00,8,3,same_run_atr_quintile,-0.0025999829949476805,-0.0045999829949476805,0.0014230543758922964,0.008077399838004373
gap_replay,12301,2026-04-08 03:18:00+00:00,8,3,2,12297,2026-04-08 03:06:00+00:00,8,3,same_run_atr_quintile,-0.0003175483478541352,-0.0023175483478541353,0.0019813227901319674,0.007513820061899379
gap_replay,12301,2026-04-08 03:18:00+00:00,8,3,3,12299,2026-04-08 03:12:00+00:00,8,3,same_run_atr_quintile,-0.003556057165634341,-0.005556057165634341,0.0006090979528039497,0.008899100236921198
gap_replay,13370,2026-04-10 08:45:00+00:00,9,3,1,13781,2026-04-11 05:18:00+00:00,9,3,same_run_atr_quintile,-4.925689260670829e-05,-0.0020492568926067083,0.0019657978049336666,0.00147322887886836
gap_replay,13370,2026-04-10 08:45:00+00:00,9,3,2,13582,2026-04-10 19:21:00+00:00,9,3,same_run_atr_quintile,0.0008850659574279884,-0.0011149340425720116,0.0032200389606924507,0.003784880049100936
gap_replay,13370,2026-04-10 08:45:00+00:00,9,3,3,13382,2026-04-10 09:21:00+00:00,9,3,same_run_atr_quintile,-0.008648579682672741,-0.010648579682672741,0.0023466904829170243,0.01310956994048973
gap_replay,13388,2026-04-10 09:39:00+00:00,9,3,1,13392,2026-04-10 09:51:00+00:00,9,3,same_run_atr_quintile,-0.012110632013637712,-0.014110632013637712,0.0020556624155629866,0.01552002333701008
gap_replay,13388,2026-04-10 09:39:00+00:00,9,3,2,13644,2026-04-10 22:27:00+00:00,9,3,same_run_atr_quintile,0.0037661094664678263,0.0017661094664678263,0.005747100852493969,8.903332072041081e-06
gap_replay,13388,2026-04-10 09:39:00+00:00,9,3,3,13607,2026-04-10 20:36:00+00:00,9,3,same_run_atr_quintile,0.0009715531033990255,-0.0010284468966009746,0.00463047557078744,0.005838231951618367
gap_replay,13406,2026-04-10 10:33:00+00:00,9,2,1,13703,2026-04-11 01:24:00+00:00,9,2,same_run_atr_quintile,-0.001400315853991474,-0.003400315853991474,0.00039369902604236007,0.007140268699585395
gap_replay,13406,2026-04-10 10:33:00+00:00,9,2,2,13980,2026-04-11 15:15:00+00:00,9,2,same_run_atr_quintile,-0.004755069481786167,-0.006755069481786167,0.0027686058758438215,0.010874443945730006
gap_replay,13406,2026-04-10 10:33:00+00:00,9,2,3,13797,2026-04-11 06:06:00+00:00,9,2,same_run_atr_quintile,-0.0005064448468117266,-0.0025064448468117267,0.0009904806296048285,0.002182642835374171
gap_replay,13424,2026-04-10 11:27:00+00:00,9,3,1,13635,2026-04-10 22:00:00+00:00,9,3,same_run_atr_quintile,0.0056580795420200225,0.0036580795420200225,0.007307056376340104,0.0019467704944264863
gap_replay,13424,2026-04-10 11:27:00+00:00,9,3,2,13659,2026-04-10 23:12:00+00:00,9,3,same_run_atr_quintile,-0.0012629868970690517,-0.0032629868970690517,0.0031106073047948435,0.002490270984326637
gap_replay,13424,2026-04-10 11:27:00+00:00,9,3,3,13582,2026-04-10 19:21:00+00:00,9,3,same_run_atr_quintile,0.0008850659574279884,-0.0011149340425720116,0.0032200389606924507,0.003784880049100936
gap_replay,13443,2026-04-10 12:24:00+00:00,9,3,1,13383,2026-04-10 09:24:00+00:00,9,3,same_run_atr_quintile,-0.008967137220917465,-0.010967137220917465,0.0013774544459395077,0.014093821979976884
gap_replay,13443,2026-04-10 12:24:00+00:00,9,3,2,13629,2026-04-10 21:42:00+00:00,9,3,same_run_atr_quintile,0.0052396075187034485,0.0032396075187034485,0.006591764297723679,0.0026998656738987936
gap_replay,13443,2026-04-10 12:24:00+00:00,9,3,3,13589,2026-04-10 19:42:00+00:00,9,3,same_run_atr_quintile,0.0018004367396051713,-0.0001995632603948288,0.004661526806007399,0.005806854137884843
gap_replay,13461,2026-04-10 13:18:00+00:00,9,4,1,13513,2026-04-10 15:54:00+00:00,9,4,same_run_atr_quintile,-0.01088354605718811,-0.01288354605718811,0.0024870251940598553,0.012794912616818088
gap_replay,13461,2026-04-10 13:18:00+00:00,9,4,2,13535,2026-04-10 17:00:00+00:00,9,4,same_run_atr_quintile,-0.0038085214552654456,-0.005808521455265446,0.002104943942488724,0.005578993372994168
gap_replay,13461,2026-04-10 13:18:00+00:00,9,4,3,13494,2026-04-10 14:57:00+00:00,9,4,same_run_atr_quintile,-0.0026457859278097295,-0.00464578592780973,0.010391290768750228,0.007451032882701991
gap_replay,13479,2026-04-10 14:12:00+00:00,9,4,1,13494,2026-04-10 14:57:00+00:00,9,4,same_run_atr_quintile,-0.0026457859278097295,-0.00464578592780973,0.010391290768750228,0.007451032882701991
gap_replay,13479,2026-04-10 14:12:00+00:00,9,4,2,13454,2026-04-10 12:57:00+00:00,9,4,same_run_atr_quintile,-0.0024571907771935297,-0.00445719077719353,0.0049143815543873925,0.018043444936383546
gap_replay,13479,2026-04-10 14:12:00+00:00,9,4,3,13470,2026-04-10 13:45:00+00:00,9,4,same_run_atr_quintile,-0.011470418157504714,-0.013470418157504714,6.776536918573495e-05,0.02009469080920878
gap_replay,13508,2026-04-10 15:39:00+00:00,9,4,1,13528,2026-04-10 16:39:00+00:00,9,4,same_run_atr_quintile,-0.0038440884274590914,-0.0058440884274590914,0.00020137832274225165,0.009062024523404544
gap_replay,13508,2026-04-10 15:39:00+00:00,9,4,2,13444,2026-04-10 12:27:00+00:00,9,4,same_run_atr_quintile,-0.009110887487985053,-0.011110887487985053,0.004323046168147715,0.018939274287802954
gap_replay,13508,2026-04-10 15:39:00+00:00,9,4,3,13476,2026-04-10 14:03:00+00:00,9,4,same_run_atr_quintile,-0.008358074673864069,-0.010358074673864069,0.002244714349977417,0.015744489428699993
gap_replay,13526,2026-04-10 16:33:00+00:00,9,4,1,13453,2026-04-10 12:54:00+00:00,9,4,same_run_atr_quintile,-0.0021679068656392797,-0.00416790686563928,0.005250751556070354,0.017699314472693795
gap_replay,13526,2026-04-10 16:33:00+00:00,9,4,2,13474,2026-04-10 13:57:00+00:00,9,4,same_run_atr_quintile,-0.010118241190423705,-0.012118241190423705,0.0016743708731483675,0.016325116013196972
gap_replay,13526,2026-04-10 16:33:00+00:00,9,4,3,13557,2026-04-10 18:06:00+00:00,9,4,same_run_atr_quintile,-0.0011325735281002558,-0.003132573528100256,0.000432518237109103,0.00635400502969663
gap_replay,13544,2026-04-10 17:27:00+00:00,9,4,1,13503,2026-04-10 15:24:00+00:00,9,4,same_run_atr_quintile,-0.0014822354968613283,-0.0034822354968613283,0.009755073977837814,0.005415517041243545
gap_replay,13544,2026-04-10 17:27:00+00:00,9,4,2,13477,2026-04-10 14:06:00+00:00,9,4,same_run_atr_quintile,-0.007192725508342823,-0.009192725508342823,0.0035267267483130027,0.014439362763156716
gap_replay,13544,2026-04-10 17:27:00+00:00,9,4,3,13510,2026-04-10 15:45:00+00:00,9,4,same_run_atr_quintile,-0.006999784622011562,-0.008999784622011562,0.004769725034101335,0.010477241725895592
gap_replay,13562,2026-04-10 18:21:00+00:00,9,4,1,13458,2026-04-10 13:09:00+00:00,9,4,same_run_atr_quintile,-0.004520726381119999,-0.006520726381119999,0.00522385032474415,0.017726836347902175
gap_replay,13562,2026-04-10 18:21:00+00:00,9,4,2,13539,2026-04-10 17:12:00+00:00,9,4,same_run_atr_quintile,-0.004943824235447591,-0.0069438242354475915,0.0015884489420751047,0.006099465460159381
gap_replay,13562,2026-04-10 18:21:00+00:00,9,4,3,13528,2026-04-10 16:39:00+00:00,9,4,same_run_atr_quintile,-0.0038440884274590914,-0.0058440884274590914,0.00020137832274225165,0.009062024523404544
gap_replay,13580,2026-04-10 19:15:00+00:00,9,3,1,13390,2026-04-10 09:45:00+00:00,9,3,same_run_atr_quintile,-0.01471494360945158,-0.016714943609451582,0.0007028850235283324,0.016896625695468126
gap_replay,13580,2026-04-10 19:15:00+00:00,9,3,2,13434,2026-04-10 11:57:00+00:00,9,3,same_run_atr_quintile,-0.012102054639873572,-0.014102054639873572,0.00363513208399191,0.01727703770602851
gap_replay,13580,2026-04-10 19:15:00+00:00,9,3,3,13426,2026-04-10 11:33:00+00:00,9,3,same_run_atr_quintile,-0.015934852185061077,-0.01793485218506108,0.003981455985049287,0.016923444997675396
gap_replay,13598,2026-04-10 20:09:00+00:00,9,3,1,13625,2026-04-10 21:30:00+00:00,9,3,same_run_atr_quintile,0.004389987622550162,0.002389987622550162,0.005601018690839732,0.003699878006429236
gap_replay,13598,2026-04-10 20:09:00+00:00,9,3,2,13597,2026-04-10 20:06:00+00:00,9,3,same_run_atr_quintile,0.005016002379272022,0.003016002379272022,0.008589349206983288,0.0018377212256801556
gap_replay,13598,2026-04-10 20:09:00+00:00,9,3,3,13430,2026-04-10 11:45:00+00:00,9,3,same_run_atr_quintile,-0.009359987742336706,-0.011359987742336706,0.005664662779064744,0.015204910275707473
gap_replay,13616,2026-04-10 21:03:00+00:00,9,3,1,13626,2026-04-10 21:33:00+00:00,9,3,same_run_atr_quintile,0.004193189405742315,0.0021931894057423146,0.005813487647451598,0.003485421767193353
gap_replay,13616,2026-04-10 21:03:00+00:00,9,3,2,13423,2026-04-10 11:24:00+00:00,9,3,same_run_atr_quintile,-0.014425619031693815,-0.016425619031693817,0.002838123042576468,0.01778798136238957
gap_replay,13616,2026-04-10 21:03:00+00:00,9,3,3,13377,2026-04-10 09:06:00+00:00,9,3,same_run_atr_quintile,-0.013272070589311014,-0.015272070589311014,0.0009738033191606377,0.016481506880628993
gap_replay,13634,2026-04-10 21:57:00+00:00,9,3,1,13594,2026-04-10 19:57:00+00:00,9,3,same_run_atr_quintile,0.004698463451461188,0.0026984634514611878,0.008153477218225458,0.0022781774580333813
gap_replay,13634,2026-04-10 21:57:00+00:00,9,3,2,13657,2026-04-10 23:06:00+00:00,9,3,same_run_atr_quintile,-0.0011153245594468508,-0.003115324559446851,0.003457506134285082,0.0020031229087662528
gap_replay,13634,2026-04-10 21:57:00+00:00,9,3,3,13610,2026-04-10 20:45:00+00:00,9,3,same_run_atr_quintile,0.0006681395431706871,-0.001331860456829313,0.0051669458005202396,0.0052961194455332095
gap_replay,13652,2026-04-10 22:51:00+00:00,9,3,1,13941,2026-04-11 13:18:00+00:00,9,3,same_run_atr_quintile,-0.0035736142194109366,-0.005573614219410937,0.001331171296730549,0.007535858985182831
gap_replay,13652,2026-04-10 22:51:00+00:00,9,3,2,13629,2026-04-10 21:42:00+00:00,9,3,same_run_atr_quintile,0.0052396075187034485,0.0032396075187034485,0.006591764297723679,0.0026998656738987936
gap_replay,13652,2026-04-10 22:51:00+00:00,9,3,3,13566,2026-04-10 18:33:00+00:00,9,3,same_run_atr_quintile,-0.0010471670788494425,-0.0030471670788494425,0.001087271349954344,0.005694806496891802
gap_replay,13670,2026-04-10 23:45:00+00:00,9,2,1,13869,2026-04-11 09:42:00+00:00,9,2,same_run_atr_quintile,-0.0011732743275976176,-0.0031732743275976177,0.0023599320125446965,0.001967353530306637
gap_replay,13670,2026-04-10 23:45:00+00:00,9,2,2,13984,2026-04-11 15:27:00+00:00,9,2,same_run_atr_quintile,-0.006568758344459358,-0.008568758344459358,0.001335113484646211,0.012327547841566533
gap_replay,13670,2026-04-10 23:45:00+00:00,9,2,3,13889,2026-04-11 10:42:00+00:00,9,2,same_run_atr_quintile,-0.0004111254111252016,-0.0024111254111252017,0.0025203775203777035,0.003682253682253611
gap_replay,13688,2026-04-11 00:39:00+00:00,9,2,1,13408,2026-04-10 10:39:00+00:00,9,2,same_run_atr_quintile,-0.007699355879818848,-0.009699355879818848,0.0007111305608358265,0.015635755279916452
gap_replay,13688,2026-04-11 00:39:00+00:00,9,2,2,13869,2026-04-11 09:42:00+00:00,9,2,same_run_atr_quintile,-0.0011732743275976176,-0.0031732743275976177,0.0023599320125446965,0.001967353530306637
gap_replay,13688,2026-04-11 00:39:00+00:00,9,2,3,13665,2026-04-10 23:30:00+00:00,9,2,same_run_atr_quintile,-0.002892069570340272,-0.004892069570340272,0.0030616662426750096,0.0047130022627766
gap_replay,13706,2026-04-11 01:33:00+00:00,9,2,1,13794,2026-04-11 05:57:00+00:00,9,2,same_run_atr_quintile,-4.4804674023790625e-05,-0.0020448046740237907,0.0013934253621336046,0.0018817963089909906
gap_replay,13706,2026-04-11 01:33:00+00:00,9,2,2,13691,2026-04-11 00:48:00+00:00,9,2,same_run_atr_quintile,-0.0023420355149126326,-0.004342035514912633,0.00161797109999684,0.006167956127060004
gap_replay,13706,2026-04-11 01:33:00+00:00,9,2,3,13982,2026-04-11 15:21:00+00:00,9,2,same_run_atr_quintile,-0.006371013667425984,-0.008371013667425984,0.0016372437357630165,0.01202128416856496
gap_replay,13724,2026-04-11 02:27:00+00:00,9,2,1,13772,2026-04-11 04:51:00+00:00,9,2,same_run_atr_quintile,0.004650706086087197,0.0026507060860871973,0.005561209005052414,0.00029011122418021174
gap_replay,13724,2026-04-11 02:27:00+00:00,9,2,2,13765,2026-04-11 04:30:00+00:00,9,2,same_run_atr_quintile,0.002571428571428669,0.0005714285714286688,0.005330357142857123,0.0005223214285714484
gap_replay,13724,2026-04-11 02:27:00+00:00,9,2,3,13991,2026-04-11 15:48:00+00:00,9,2,same_run_atr_quintile,-0.02548562064143778,-0.02748562064143778,0.00024937877964714694,0.030762653746470914
gap_replay,13742,2026-04-11 03:21:00+00:00,9,1,1,13835,2026-04-11 08:00:00+00:00,9,1,same_run_atr_quintile,-0.0031856551427493773,-0.005185655142749377,0.0003942864311702321,0.007509364302740185
gap_replay,13742,2026-04-11 03:21:00+00:00,9,1,2,13818,2026-04-11 07:09:00+00:00,9,1,same_run_atr_quintile,-0.002256972432693738,-0.004256972432693738,0.0013747828111844163,0.006967954573951607
gap_replay,13742,2026-04-11 03:21:00+00:00,9,1,3,13903,2026-04-11 11:24:00+00:00,9,1,same_run_atr_quintile,-0.0010229105154306861,-0.003022910515430686,0.0029436595182047443,0.003256339588423751
gap_replay,13760,2026-04-11 04:15:00+00:00,9,3,1,13628,2026-04-10 21:39:00+00:00,9,3,same_run_atr_quintile,0.003843105122062096,0.001843105122062096,0.005406175687350245,0.003896543431986421
gap_replay,13760,2026-04-11 04:15:00+00:00,9,3,2,13656,2026-04-10 23:03:00+00:00,9,3,same_run_atr_quintile,-0.0007545080741293564,-0.0027545080741293564,0.002732301428207795,0.002732301428207906
gap_replay,13760,2026-04-11 04:15:00+00:00,9,3,3,13427,2026-04-10 11:36:00+00:00,9,3,same_run_atr_quintile,-0.013864020746420014,-0.015864020746420016,0.0048708986356974515,0.016015334310519824
gap_replay,13778,2026-04-11 05:09:00+00:00,9,2,1,13805,2026-04-11 06:30:00+00:00,9,2,same_run_atr_quintile,-0.005430910484076845,-0.007430910484076845,0.0007438375745517645,0.007604170867556492
gap_replay,13778,2026-04-11 05:09:00+00:00,9,2,2,13397,2026-04-10 10:06:00+00:00,9,2,same_run_atr_quintile,-0.012304786411355018,-0.014304786411355018,0.0010949754314888427,0.016497629834430594
gap_replay,13778,2026-04-11 05:09:00+00:00,9,2,3,13673,2026-04-10 23:54:00+00:00,9,2,same_run_atr_quintile,-0.0010429387696888615,-0.0030429387696888615,0.004416890259664963,0.0033472094702406974
gap_replay,13796,2026-04-11 06:03:00+00:00,9,2,1,13878,2026-04-11 10:09:00+00:00,9,2,same_run_atr_quintile,0.0018721069469018747,-0.0001278930530981253,0.002680821403678091,0.0035208121101639733
gap_replay,13796,2026-04-11 06:03:00+00:00,9,2,2,13985,2026-04-11 15:30:00+00:00,9,2,same_run_atr_quintile,-0.00967871128515485,-0.01167871128515485,0.0014239943040227354,0.013367746529013846
gap_replay,13796,2026-04-11 06:03:00+00:00,9,2,3,13884,2026-04-11 10:27:00+00:00,9,2,same_run_atr_quintile,0.0016069204708276663,-0.00039307952917233373,0.0036557440711330047,0.0025398270775027765
gap_replay,13814,2026-04-11 06:57:00+00:00,9,2,1,13710,2026-04-11 01:45:00+00:00,9,2,same_run_atr_quintile,0.0010572616477221297,-0.0009427383522778703,0.00326100533537943,0.004251351688942195
gap_replay,13814,2026-04-11 06:57:00+00:00,9,2,2,13888,2026-04-11 10:39:00+00:00,9,2,same_run_atr_quintile,-7.593862372412552e-05,-0.0020759386237241256,0.0029169365465795405,0.003283228731601584
gap_replay,13814,2026-04-11 06:57:00+00:00,9,2,3,13726,2026-04-11 02:33:00+00:00,9,2,same_run_atr_quintile,0.005217073898160174,0.003217073898160174,0.00819507939122266,0.0013487827569476085
gap_replay,13832,2026-04-11 07:51:00+00:00,9,1,1,13743,2026-04-11 03:24:00+00:00,9,1,same_run_atr_quintile,0.007090714858007607,0.005090714858007607,0.008252470399715106,0.000169144484999606
gap_replay,13832,2026-04-11 07:51:00+00:00,9,1,2,13973,2026-04-11 14:54:00+00:00,9,1,same_run_atr_quintile,-0.007528897219619024,-0.009528897219619024,0.0002856250278929773,0.015173829606819345
gap_replay,13832,2026-04-11 07:51:00+00:00,9,1,3,13823,2026-04-11 07:24:00+00:00,9,1,same_run_atr_quintile,-0.002362077912781979,-0.004362077912781979,0.002375498810013754,0.005958878370881937
gap_replay,13850,2026-04-11 08:45:00+00:00,9,1,1,13857,2026-04-11 09:06:00+00:00,9,1,same_run_atr_quintile,-0.005241066669055883,-0.007241066669055883,0.0002777317380182609,0.007288218350900655
