bar_i,n_boxes,n_tip_boxes,raw_fire,max_conf_all,max_tip_conf,max_right_bar,box_cx,box_cy,box_w,box_h,scan_error,mapped_box_bar_i
15954,1,1,True,0.7557849287986755,0.7557849287986755,199,0.9800152778625488,0.4613398313522339,0.0337417609989643,0.1132929697632789,,15954
15955,1,1,True,0.5991882681846619,0.5991882681846619,199,0.9794912338256836,0.4567662477493286,0.0342707633972168,0.1193669959902763,,15955
15956,1,1,True,0.5790200233459473,0.5790200233459473,199,0.9793922305107116,0.4573790431022644,0.0341118797659873,0.1173458471894264,,15956
15957,1,1,True,0.5647244453430176,0.5647244453430176,199,0.9796217083930968,0.4524486660957336,0.0336859710514545,0.1281080991029739,,15957
15958,1,1,True,0.687748908996582,0.687748908996582,199,0.979823112487793,0.4494116902351379,0.0335059165954589,0.134057879447937,,15958
15959,1,1,True,0.5963080525398254,0.5963080525398254,199,0.9801025390625,0.4486871063709259,0.0334930419921875,0.1354201883077621,,15959
15960,1,1,True,0.5223832726478577,0.5223832726478577,199,0.9798420071601868,0.4411005675792694,0.0338191017508506,0.1319765150547027,,15960
15961,1,1,True,0.4336027801036834,0.4336027801036834,199,0.979604721069336,0.4383829534053802,0.03346424177289,0.1316624581813812,,15961
15962,1,1,True,0.4211574792861938,0.4211574792861938,199,0.9797646403312684,0.4358404576778412,0.0331733711063861,0.1411292850971222,,15962
15963,1,1,True,0.4784797728061676,0.4784797728061676,199,0.9795650243759156,0.4411250948905945,0.0336700454354286,0.1435070186853408,,15963
15964,1,1,True,0.6092607378959656,0.6092607378959656,199,0.9794445037841796,0.4422261118888855,0.0337224975228309,0.1226821839809417,,15964
15965,1,1,True,0.6974974274635315,0.6974974274635315,199,0.9798070788383484,0.4346668720245361,0.0332400314509868,0.1366138756275177,,15965
15966,1,1,True,0.4557740092277527,0.4557740092277527,199,0.9802742004394532,0.4486807882785797,0.0331438072025775,0.1152270510792732,,15966
15967,1,1,True,0.4711847603321075,0.4711847603321075,199,0.980404496192932,0.4445998966693878,0.0328839309513568,0.1236145794391632,,15967
15968,1,1,True,0.5041449666023254,0.5041449666023254,199,0.9801737070083618,0.4411976337432861,0.0325680747628212,0.1313157826662063,,15968
15969,1,1,True,0.5273547768592834,0.5273547768592834,199,0.980150580406189,0.442154049873352,0.0327821746468544,0.1276505440473556,,15969
15970,1,1,True,0.509699821472168,0.509699821472168,199,0.980162799358368,0.4425121247768402,0.0328459739685058,0.1269027888774871,,15970
15971,1,1,True,0.5658071637153625,0.5658071637153625,199,0.9801874160766602,0.441832423210144,0.0328015312552452,0.1282453536987304,,15971
15972,1,1,True,0.569244384765625,0.569244384765625,199,0.9801567196846008,0.4427901208400726,0.0328826904296875,0.1273565143346786,,15972
15973,1,1,True,0.4151261150836944,0.4151261150836944,199,0.9801142811775208,0.4441309869289398,0.0332328788936138,0.1223157718777656,,15973
15974,0,0,False,,,-1,,,,,,-1
15975,0,0,False,,,-1,,,,,,-1
15976,1,1,True,0.31975257396698,0.31975257396698,199,0.9802976846694946,0.4343939423561096,0.0327654853463172,0.1616780161857605,,15976
15977,1,1,True,0.3872615993022918,0.3872615993022918,199,0.9804843068122864,0.4310388565063476,0.0327392593026161,0.1537271589040756,,15977
15978,1,1,True,0.3598703742027282,0.3598703742027282,199,0.9798336029052734,0.441222608089447,0.0337038040161132,0.1417502909898758,,15978
15979,1,1,True,0.3282878696918487,0.3282878696918487,199,0.979701042175293,0.4403633773326874,0.0336862578988075,0.14718858897686,,15979
15980,0,0,False,,,-1,,,,,,-1
15981,0,0,False,,,-1,,,,,,-1
15982,2,2,True,0.3740904629230499,0.3740904629230499,199,0.9805687069892884,0.4469841718673706,0.0337555892765522,0.1463231444358825,,15982
15983,1,1,True,0.3607291579246521,0.3607291579246521,199,0.9806629419326782,0.4483267962932586,0.0338587760925293,0.143384575843811,,15983
15984,1,1,True,0.3075597584247589,0.3075597584247589,199,0.9807947278022766,0.4497198760509491,0.0342921242117881,0.1378313302993774,,15984
15985,1,1,True,0.3084990978240967,0.3084990978240967,199,0.9805757403373718,0.4544505774974823,0.0342029556632041,0.1360316127538681,,15985
15986,0,0,False,,,-1,,,,,,-1
15987,0,0,False,,,-1,,,,,,-1
15988,0,0,False,,,-1,,,,,,-1
15989,0,0,False,,,-1,,,,,,-1
15990,0,0,False,,,-1,,,,,,-1
15991,0,0,False,,,-1,,,,,,-1
15992,1,1,True,0.3102312684059143,0.3102312684059143,199,0.9805658459663392,0.4814967513084411,0.0337893478572368,0.1605102866888046,,15992
15993,0,0,False,,,-1,,,,,,-1
15994,0,0,False,,,-1,,,,,,-1
15995,0,0,False,,,-1,,,,,,-1
15996,0,0,False,,,-1,,,,,,-1
15997,0,0,False,,,-1,,,,,,-1
15998,0,0,False,,,-1,,,,,,-1
15999,0,0,False,,,-1,,,,,,-1
16000,0,0,False,,,-1,,,,,,-1
16001,0,0,False,,,-1,,,,,,-1
16002,1,1,True,0.3026500940322876,0.3026500940322876,199,0.98086416721344,0.4723067879676819,0.0333088859915733,0.1001091748476028,,16002
16003,0,0,False,,,-1,,,,,,-1
16004,1,1,True,0.3008115589618683,0.3008115589618683,199,0.9807092547416688,0.4711852371692657,0.0332180969417095,0.0920327082276344,,16004
16005,2,2,True,0.3525146245956421,0.3525146245956421,199,0.9811086654663086,0.4881737530231476,0.033093549311161,0.0515250638127327,,16005
16006,1,1,True,0.308377593755722,0.308377593755722,199,0.9809024930000304,0.4839849472045898,0.0332829467952251,0.0632988065481185,,16006
16007,0,0,False,,,-1,,,,,,-1
16008,0,0,False,,,-1,,,,,,-1
16009,0,0,False,,,-1,,,,,,-1
16010,1,1,True,0.3625831604003906,0.3625831604003906,199,0.9807230234146118,0.420722484588623,0.0326439850032329,0.0761443600058555,,16010
16011,1,1,True,0.5071110725402832,0.5071110725402832,199,0.9805504083633424,0.4237367808818817,0.0325112342834472,0.0653069615364074,,16011
16012,1,1,True,0.8206606507301331,0.8206606507301331,199,0.980976700782776,0.4257064759731293,0.032536793500185,0.0497253090143203,,16012
16013,1,1,True,0.8363444209098816,0.8363444209098816,199,0.9813510179519652,0.4268698394298553,0.0325363166630268,0.0434524677693843,,16013
16014,2,2,True,0.8919897675514221,0.8919897675514221,199,0.9818249940872192,0.4345590472221374,0.0323593132197856,0.0335905998945236,,16014
16015,2,2,True,0.8752296566963196,0.8752296566963196,199,0.9809789657592772,0.4386708438396454,0.031982135027647,0.0357021130621433,,16015
16016,4,4,True,0.8526782989501953,0.8526782989501953,199,0.9806995391845704,0.4378990232944488,0.0330686569213867,0.0343288630247116,,16016
16017,3,3,True,0.9149250984191896,0.9149250984191896,199,0.981392502784729,0.4408457577228546,0.0330147743225097,0.0335973016917705,,16017
16018,4,4,True,0.7714895606040955,0.7714895606040955,199,0.9814851880073548,0.4417012333869934,0.0332762710750103,0.0384676940739154,,16018
16019,2,2,True,0.6470134258270264,0.6470134258270264,199,0.9795005917549132,0.4647211134433746,0.0335715301334857,0.1086237430572509,,16019
16020,1,1,True,0.428732693195343,0.428732693195343,199,0.9799419641494752,0.462153673171997,0.0359228141605854,0.1246375292539596,,16020
18489,1,1,True,0.8705742359161377,0.8705742359161377,199,0.9794965982437134,0.4547238349914551,0.034517765045166,0.0975106135010719,,18489
18490,1,1,True,0.9044923782348632,0.9044923782348632,199,0.9794949293136596,0.4548297822475433,0.0348220840096473,0.0946349650621414,,18490
18491,1,1,True,0.6000730395317078,0.6000730395317078,199,0.9785560369491576,0.4548474848270416,0.0345873832702636,0.095813475549221,,18491
18492,1,1,True,0.6858935952186584,0.6858935952186584,199,0.979440689086914,0.4574739933013916,0.0367638580501079,0.0886980667710304,,18492
18493,1,1,True,0.7663359642028809,0.7663359642028809,199,0.9798483848571776,0.4545808732509613,0.0345634445548057,0.0900913849472999,,18493
18494,1,1,True,0.8429157137870789,0.8429157137870789,199,0.9797032475471495,0.4544463455677032,0.0344551093876361,0.0835668370127677,,18494
18495,1,1,True,0.8273955583572388,0.8273955583572388,199,0.9794999957084656,0.4545629322528839,0.03373384475708,0.0753824040293693,,18495
18496,1,1,True,0.8900154232978821,0.8900154232978821,199,0.9807113409042358,0.455521672964096,0.0334536544978618,0.0647538602352142,,18496
18497,1,1,True,0.7665556073188782,0.7665556073188782,199,0.9795631170272828,0.4704076647758484,0.0339187607169151,0.0784146264195442,,18497
18498,1,1,True,0.7889206409454346,0.7889206409454346,199,0.980276107788086,0.4809349775314331,0.0332977287471294,0.0666457861661911,,18498
18499,1,1,True,0.9503455758094788,0.9503455758094788,199,0.9804390072822572,0.4963070452213287,0.0340533256530761,0.0677271857857704,,18499
18500,1,1,True,0.8059455752372742,0.8059455752372742,199,0.9805755615234376,0.5089346766471863,0.0334721580147743,0.0651230290532112,,18500
18501,1,1,True,0.9253135919570924,0.9253135919570924,199,0.9810953140258788,0.5130773186683655,0.0331995971500873,0.0588257983326911,,18501
18502,1,1,True,0.9416505098342896,0.9416505098342896,199,0.9813106656074524,0.5157775282859802,0.0330080986022949,0.0501145534217357,,18502
18503,1,1,True,0.9746803641319276,0.9746803641319276,199,0.9812490344047546,0.5157462358474731,0.032871913164854,0.0502851530909538,,18503
18504,1,1,True,0.9568368792533876,0.9568368792533876,199,0.9810482263565063,0.5158278942108154,0.0331361778080463,0.051907192915678,,18504
18505,1,1,True,0.8407180309295654,0.8407180309295654,199,0.9797860980033876,0.5151289105415344,0.0334356315433979,0.0618252828717231,,18505
18506,1,1,True,0.881888210773468,0.881888210773468,199,0.98015034198761,0.5144339799880981,0.033553697168827,0.0607870668172836,,18506
18507,2,2,True,0.8795018792152405,0.8795018792152405,199,0.9802141189575196,0.512734055519104,0.0339367873966693,0.0708838999271392,,18507
18508,1,1,True,0.8992982506752014,0.8992982506752014,199,0.981585681438446,0.5161425471305847,0.0327505096793174,0.053243301808834,,18508
18509,1,1,True,0.9494577050209044,0.9494577050209044,199,0.9813531637191772,0.5149640440940857,0.0329226478934288,0.053110335022211,,18509
18510,1,1,True,0.9508597254753112,0.9508597254753112,199,0.9809543490409852,0.5155278444290161,0.0329141616821289,0.050541590899229,,18510
18511,2,2,True,0.9657175540924072,0.9657175540924072,199,0.9811021089553832,0.5148850679397583,0.0326499938964843,0.0479234978556633,,18511
18512,1,1,True,0.9129937887191772,0.9129937887191772,199,0.9815620183944702,0.5179449915885925,0.0299890525639057,0.05262316390872,,18512
18513,1,1,True,0.8880695104598999,0.8880695104598999,199,0.9805094003677368,0.517013669013977,0.0332796089351177,0.0497312322258949,,18513
18514,1,1,True,0.9257411360740662,0.9257411360740662,199,0.980632781982422,0.5186659693717957,0.0334483161568641,0.0545958243310451,,18514
18515,1,1,True,0.689976155757904,0.689976155757904,199,0.9800077676773072,0.514984130859375,0.032544232904911,0.0488358177244663,,18515
18516,1,1,True,0.4777253568172455,0.4777253568172455,199,0.9803217053413392,0.5186251401901245,0.0327624306082725,0.055393598973751,,18516
18517,1,1,True,0.4393393695354461,0.4393393695354461,199,0.980500876903534,0.5182927846908569,0.0328426361083984,0.057050596922636,,18517
20187,1,1,True,0.8879662156105042,0.8879662156105042,199,0.9807259440422058,0.4639945328235626,0.0332084670662879,0.0758194848895073,,20187
20188,1,1,True,0.8867029547691345,0.8867029547691345,199,0.9801872372627258,0.4628237187862396,0.0335378646850585,0.0776370465755462,,20188
20189,1,1,True,0.8883933424949646,0.8883933424949646,199,0.9804012179374696,0.461127758026123,0.0336931236088275,0.0816152319312095,,20189
20190,1,1,True,0.7560176253318787,0.7560176253318787,199,0.98012512922287,0.4594127833843231,0.0335472114384174,0.0853221341967582,,20190
20191,1,1,True,0.4983971416950226,0.4983971416950226,199,0.980385422706604,0.4590134024620056,0.0333172790706157,0.0854470357298851,,20191
20192,1,1,True,0.3689722120761871,0.3689722120761871,199,0.9805639386177064,0.4558970928192138,0.0330897346138954,0.076184831559658,,20192
20193,0,0,False,,,-1,,,,,,-1
20194,0,0,False,,,-1,,,,,,-1
20195,0,0,False,,,-1,,,,,,-1
20196,1,1,True,0.3542891144752502,0.3542891144752502,199,0.9798685908317566,0.4608148634433746,0.0335823073983192,0.086877666413784,,20196
20197,1,1,True,0.3404535949230194,0.3404535949230194,199,0.9796605110168456,0.461272120475769,0.0334053039550781,0.0869513228535652,,20197
20198,1,1,True,0.4982515573501587,0.4982515573501587,199,0.9797711372375488,0.4633235037326813,0.0333213806152343,0.0936519503593444,,20198
20199,1,1,True,0.4093124568462372,0.4093124568462372,199,0.9793654680252076,0.4700101017951965,0.0335853584110736,0.1016044095158577,,20199
20200,1,1,True,0.5989145040512085,0.5989145040512085,199,0.979366660118103,0.4701335728168487,0.0336715690791606,0.1020159050822258,,20200
20201,1,1,True,0.6557742357254028,0.6557742357254028,199,0.9797573089599608,0.4730972349643707,0.0328964218497276,0.1019847691059112,,20201
20202,1,1,True,0.7093849778175354,0.7093849778175354,199,0.9797792434692384,0.4728583693504333,0.0329157821834087,0.0979117006063461,,20202
20203,1,1,True,0.4855201244354248,0.4855201244354248,199,0.9795780181884766,0.4761104881763458,0.0329805389046669,0.1047315150499343,,20203
20204,1,1,True,0.3542715013027191,0.3542715013027191,199,0.9795921444892884,0.4793317317962646,0.0331598296761512,0.11221494525671,,20204
20205,1,1,True,0.3496695756912231,0.3496695756912231,199,0.9796314239501952,0.4796666204929352,0.0331659317016601,0.1200586184859275,,20205
20206,1,1,True,0.5321201682090759,0.5321201682090759,199,0.9803160429000854,0.4860625267028808,0.0331428535282611,0.1090174242854118,,20206
20207,1,1,True,0.5685106515884399,0.5685106515884399,199,0.9798165559768676,0.4847983419895172,0.0334079749882221,0.1179765164852142,,20207
20208,1,1,True,0.4749687910079956,0.4749687910079956,199,0.9799908399581908,0.4873356223106384,0.0322372429072856,0.1178275868296623,,20208
20209,1,1,True,0.6042701601982117,0.6042701601982117,199,0.9806825518608092,0.4884822964668274,0.0325627326965332,0.1235691308975219,,20209
20210,1,1,True,0.5070402026176453,0.5070402026176453,199,0.9800012707710266,0.4862303137779236,0.0323719978332519,0.1322239488363266,,20210
20211,1,1,True,0.7248882055282593,0.7248882055282593,199,0.979658305644989,0.4871689677238464,0.0327687263488769,0.1235432997345924,,20211
20212,1,1,True,0.6730403304100037,0.6730403304100037,199,0.979739785194397,0.4899913072586059,0.0329542160034179,0.1209620162844657,,20212
20213,1,1,True,0.7862652540206909,0.7862652540206909,199,0.9799829721450806,0.4925427734851837,0.0331393256783485,0.1080156490206718,,20213
20214,1,1,True,0.7460721135139465,0.7460721135139465,199,0.9802159070968628,0.4953216910362243,0.0326805114746093,0.1042598932981491,,20214
20215,1,1,True,0.7583675384521484,0.7583675384521484,199,0.98024719953537,0.4972898662090301,0.0328529365360736,0.0993100777268409,,20215
20216,1,1,True,0.7637108564376831,0.7637108564376831,199,0.980279266834259,0.4992459416389465,0.0329395309090614,0.0962116792798042,,20216
20217,1,1,True,0.6711553335189819,0.6711553335189819,199,0.979966938495636,0.5023574233055115,0.0329030975699424,0.0966779217123985,,20217
20218,1,1,True,0.4558294713497162,0.4558294713497162,199,0.9800729751586914,0.5055822730064392,0.0330010429024696,0.1007374972105026,,20218
20219,1,1,True,0.4844313561916351,0.4844313561916351,199,0.9801859855651855,0.5082069039344788,0.0332557670772075,0.1024908199906349,,20219
20220,1,1,True,0.6078827977180481,0.6078827977180481,199,0.9798046350479126,0.5138614177703857,0.0334859862923622,0.1136569231748581,,20220
20221,1,1,True,0.7910144925117493,0.7910144925117493,199,0.9794151186943054,0.5149320363998413,0.0335273742675781,0.106447696685791,,20221
20222,1,1,True,0.7375378608703613,0.7375378608703613,199,0.9794318079948424,0.5186225771903992,0.0342262275516986,0.1092925369739532,,20222
20223,1,1,True,0.5116594433784485,0.5116594433784485,199,0.9803192019462584,0.5189514756202698,0.0349672324955463,0.1092338487505912,,20223
20224,1,1,True,0.7194925546646118,0.7194925546646118,199,0.9802560806274414,0.51848304271698,0.0356631278991699,0.1082324832677841,,20224
20225,1,1,True,0.8030645847320557,0.8030645847320557,199,0.9803888201713562,0.5184952020645142,0.0332560539245605,0.0976952835917472,,20225
20226,1,1,True,0.8448417782783508,0.8448417782783508,199,0.9800682067871094,0.5163782238960266,0.0332181937992572,0.092018187046051,,20226
20227,1,1,True,0.8168786764144897,0.8168786764144897,199,0.9809473156929016,0.5124985575675964,0.0327252373099327,0.0797148719429969,,20227
20228,1,1,True,0.8641921877861023,0.8641921877861023,199,0.9804275631904602,0.5165995955467224,0.0333720222115516,0.0875991061329841,,20228
20229,1,1,True,0.7237867712974548,0.7237867712974548,199,0.979176700115204,0.5110800266265869,0.0331001281738281,0.070774994790554,,20229
20230,1,1,True,0.7404467463493347,0.7404467463493347,199,0.9798986315727234,0.5115284323692322,0.0334965698421001,0.062185775488615,,20230
20231,1,1,True,0.8411146402359009,0.8411146402359009,199,0.9801443219184875,0.5073110461235046,0.0338076576590538,0.0697416290640831,,20231
20232,1,1,True,0.7318257093429565,0.7318257093429565,199,0.9806745648384094,0.5032572150230408,0.0340739265084266,0.0736403167247772,,20232
20233,1,1,True,0.8808887004852295,0.8808887004852295,199,0.9802480936050416,0.4893498122692108,0.034401036798954,0.1001647785305976,,20233
20234,1,1,True,0.7559028267860413,0.7559028267860413,199,0.9800891876220704,0.4880890846252441,0.0338877663016319,0.096231997013092,,20234
20235,1,1,True,0.8927888870239258,0.8927888870239258,199,0.9803686141967772,0.4912415444850921,0.0338351242244243,0.0772543847560882,,20235
20236,1,1,True,0.8618730902671814,0.8618730902671814,199,0.9797198176383972,0.4882908761501312,0.0344635024666786,0.0831372439861297,,20236
20237,1,1,True,0.8024101853370667,0.8024101853370667,199,0.979947865009308,0.4852058887481689,0.0345303528010845,0.0773325711488723,,20237
20238,1,1,True,0.8843470215797424,0.8843470215797424,199,0.9805635213851928,0.4879472851753235,0.0340559966862201,0.0650473535060882,,20238
20239,1,1,True,0.8976159691810608,0.8976159691810608,199,0.9801347851753236,0.4875260889530182,0.0336926467716693,0.0638171061873436,,20239
20240,1,1,True,0.9202106595039368,0.9202106595039368,199,0.9805043935775756,0.4906009137630462,0.0333516113460063,0.0550445802509784,,20240
20241,1,1,True,0.8906203508377075,0.8906203508377075,199,0.9810650944709778,0.4919391572475433,0.0335227958858013,0.051914881914854,,20241
20242,1,1,True,0.910162389278412,0.910162389278412,199,0.9810975790023804,0.4954548478126526,0.0325961112976074,0.0543645992875099,,20242
20243,1,1,True,0.8987512588500977,0.8987512588500977,199,0.9812881350517272,0.492733895778656,0.0327905640006065,0.0451416671276092,,20243
20244,1,1,True,0.89420086145401,0.89420086145401,199,0.9812448620796204,0.4927029311656952,0.0328211784362793,0.0473179556429386,,20244
20245,1,1,True,0.9557300806045532,0.9557300806045532,199,0.9812120199203492,0.4905257821083069,0.0326281562447547,0.0410169400274753,,20245
20246,1,1,True,0.9287371039390564,0.9287371039390564,199,0.9807513952255248,0.4866552650928497,0.0327873229980468,0.0511118024587631,,20246
20247,1,1,True,0.9622065424919128,0.9622065424919128,199,0.9804306030273438,0.4896388351917267,0.0331602096557617,0.0513695552945137,,20247
20248,1,1,True,0.8136305212974548,0.8136305212974548,199,0.9818185567855836,0.4893338978290558,0.0314363464713096,0.0493533797562122,,20248
20249,1,1,True,0.5536537766456604,0.5536537766456604,199,0.9815946817398072,0.4940881133079529,0.0335639007389545,0.052056573331356,,20249
20250,1,1,True,0.7557806968688965,0.7557806968688965,199,0.9807382822036744,0.4934490025043487,0.0332005508244037,0.0583072453737258,,20250
20251,1,1,True,0.5697493553161621,0.5697493553161621,199,0.980316162109375,0.4955221712589264,0.0328805930912494,0.0605087056756019,,20251
20252,1,1,True,0.7942796349525452,0.7942796349525452,199,0.9803366661071776,0.4955798983573913,0.0331741347908973,0.0613988600671291,,20252
20253,1,1,True,0.6721739768981934,0.6721739768981934,199,0.9797618985176086,0.4971515834331512,0.0333971977233886,0.066943883895874,,20253
20254,1,1,True,0.909604787826538,0.909604787826538,199,0.9805423021316528,0.4941338002681732,0.0337520614266395,0.0590739287436008,,20254
20255,1,1,True,0.8751010894775391,0.8751010894775391,199,0.980395495891571,0.4924966990947723,0.0333570465445518,0.0561893172562122,,20255
20256,1,1,True,0.9187650680541992,0.9187650680541992,199,0.9805418252944946,0.4924176931381225,0.033627413213253,0.0579935982823371,,20256
20257,1,1,True,0.8448984622955322,0.8448984622955322,199,0.980819821357727,0.4915786981582641,0.0336936935782432,0.056734275072813,,20257
20258,1,1,True,0.9115082025527954,0.9115082025527954,199,0.9814741015434264,0.4918893873691559,0.0330304130911827,0.0464371442794799,,20258
20259,1,1,True,0.8538240790367126,0.8538240790367126,199,0.9811185598373412,0.4928628206253052,0.0323229804635047,0.0476945340633392,,20259
20260,1,1,True,0.8396532535552979,0.8396532535552979,199,0.9801322817802428,0.4909371137619018,0.0324303619563579,0.0430304035544395,,20260
20261,1,1,True,0.8178731203079224,0.8178731203079224,199,0.981076717376709,0.4936235249042511,0.0328414924442768,0.0428595133125782,,20261
20262,1,1,True,0.8956191539764404,0.8956191539764404,199,0.9807718396186828,0.4944921135902405,0.0333951003849506,0.0528017021715641,,20262
20263,1,1,True,0.8111975789070129,0.8111975789070129,199,0.9812806844711304,0.4950506389141083,0.0329496376216411,0.0542174391448497,,20263
20264,1,1,True,0.8027058243751526,0.8027058243751526,199,0.9810091257095336,0.4968348145484924,0.0330599769949913,0.0481632761657238,,20264
20265,1,1,True,0.7153121829032898,0.7153121829032898,199,0.9808095693588256,0.4976777732372284,0.032538317143917,0.0540147572755813,,20265
20266,1,1,True,0.9047917127609252,0.9047917127609252,199,0.9814869165420532,0.4990237653255462,0.0328407287597656,0.0544749461114406,,20266
20267,1,1,True,0.9666420817375184,0.9666420817375184,199,0.9812726974487304,0.5008583664894104,0.0329396240413188,0.0560692213475704,,20267
20268,1,1,True,0.9448718428611756,0.9448718428611756,199,0.9810293316841124,0.5008890628814697,0.0325802788138389,0.055130623281002,,20268
20269,1,1,True,0.9707735776901244,0.9707735776901244,199,0.9812495112419128,0.5017613172531128,0.0330417640507221,0.0552906952798366,,20269
20270,1,1,True,0.8971807956695557,0.8971807956695557,199,0.9806038737297058,0.501175045967102,0.0326919555664062,0.0555668734014034,,20270
20271,1,1,True,0.892382025718689,0.892382025718689,199,0.980868935585022,0.5004236698150635,0.0330286026000976,0.0528199225664138,,20271
20272,1,1,True,0.8975592255592346,0.8975592255592346,199,0.9817174077033995,0.4954272210597992,0.0320072174072265,0.0339732617139816,,20272
20273,1,1,True,0.8655543923377991,0.8655543923377991,199,0.9809478521347046,0.4959936439990997,0.0327543243765831,0.0471367016434669,,20273
20274,1,1,True,0.820414662361145,0.820414662361145,199,0.9808081388473512,0.495460033416748,0.0325145721435546,0.0460914969444274,,20274
20275,1,1,True,0.7741978764533997,0.7741978764533997,199,0.9805618524551392,0.4920862317085266,0.0335325226187706,0.0616730228066444,,20275
20276,1,1,True,0.4809896647930145,0.4809896647930145,199,0.980634331703186,0.4915158748626709,0.033212948590517,0.0555889196693897,,20276
20277,2,2,True,0.7632286548614502,0.7632286548614502,199,0.9817519187927246,0.4925449788570404,0.0325950607657432,0.0387422703206539,,20277
20278,1,1,True,0.6965380311012268,0.6965380311012268,199,0.9817008972167968,0.4933215081691742,0.0324541106820106,0.0385923981666564,,20278
20279,2,2,True,0.8476936221122742,0.8476936221122742,199,0.9816762804985046,0.4944846332073211,0.0320700630545616,0.0358566753566265,,20279
20280,1,1,True,0.6777949929237366,0.6777949929237366,199,0.9816598892211914,0.4959801435470581,0.0329569801688194,0.0355907753109931,,20280
20281,1,1,True,0.698762059211731,0.698762059211731,199,0.9816069602966307,0.4985724091529846,0.03174514696002,0.0331687815487384,,20281
20282,1,1,True,0.7130014300346375,0.7130014300346375,199,0.9816038012504578,0.4980251491069793,0.0328267104923725,0.0356952846050262,,20282
20283,1,1,True,0.7294637560844421,0.7294637560844421,199,0.9819278717041016,0.4997611343860626,0.0323599800467491,0.0326760187745094,,20283
20284,1,1,True,0.6061364412307739,0.6061364412307739,199,0.9815446734428406,0.5027755498886108,0.0322869308292865,0.0321443043649196,,20284
20285,1,1,True,0.7978274822235107,0.7978274822235107,199,0.9820535778999328,0.5032128095626831,0.0319544784724712,0.0285512916743755,,20285
20286,1,1,True,0.8073798418045044,0.8073798418045044,199,0.9814947247505188,0.5026580095291138,0.0320240035653114,0.0371837355196476,,20286
20287,2,2,True,0.5331106185913086,0.5331106185913086,199,0.9812886118888856,0.5003553628921509,0.0329113006591796,0.0398712567985057,,20287
20288,1,1,True,0.4565848410129547,0.4565848410129547,199,0.9812837839126588,0.496855616569519,0.0321586616337299,0.0400709770619869,,20288
20289,1,1,True,0.4453899562358856,0.4453899562358856,199,0.9826765060424804,0.4951085150241852,0.0314663872122764,0.0340210944414138,,20289
20290,1,1,True,0.4474018216133117,0.4474018216133117,199,0.9820415377616882,0.4936779141426086,0.0321225151419639,0.0366028733551502,,20290
20291,1,1,True,0.4853646755218506,0.4853646755218506,199,0.9810764193534852,0.493017315864563,0.0318575873970985,0.0342349633574485,,20291
20292,1,1,True,0.7667460441589355,0.7667460441589355,199,0.981943905353546,0.4921053946018219,0.0319396033883094,0.0325492583215236,,20292
20293,1,1,True,0.6939074993133545,0.6939074993133545,199,0.9820671081542968,0.4913771748542785,0.0320364013314247,0.0344325080513954,,20293
20294,1,1,True,0.7988929748535156,0.7988929748535156,199,0.9815074801445008,0.4903157353401184,0.032129667699337,0.0355591066181659,,20294
20295,1,1,True,0.8481809496879578,0.8481809496879578,199,0.9813392758369446,0.4925406277179718,0.0324405655264854,0.0330002382397651,,20295
20296,1,1,True,0.812358558177948,0.812358558177948,199,0.9812613725662231,0.4922762513160705,0.0321945175528526,0.0312021672725677,,20296
20297,1,1,True,0.9061810970306396,0.9061810970306396,199,0.9817862510681152,0.4903858006000519,0.0324451439082622,0.037792894989252,,20297
20298,1,1,True,0.9242903590202332,0.9242903590202332,199,0.9819310903549194,0.4873983860015869,0.0324320793151855,0.0458608046174049,,20298
20299,2,2,True,0.9603812098503112,0.9603812098503112,199,0.9812469482421876,0.4857897162437439,0.032569695264101,0.0510701388120651,,20299
20300,2,2,True,0.9370352029800416,0.9370352029800416,199,0.9811571836471558,0.4839091897010803,0.0332603454589843,0.0584481954574584,,20300
20301,2,2,True,0.956351101398468,0.956351101398468,199,0.9806401133537292,0.4853282570838928,0.0329437255859375,0.0543818324804306,,20301
20302,1,1,True,0.960513949394226,0.960513949394226,199,0.9806081652641296,0.481995165348053,0.0336613655090332,0.0655922293663024,,20302
20303,1,1,True,0.9788345098495485,0.9788345098495485,199,0.9813388586044312,0.4862174391746521,0.0329028144478797,0.0532585196197032,,20303
20304,1,1,True,0.979580581188202,0.979580581188202,199,0.9811478853225708,0.4866958856582641,0.03290481492877,0.0527947098016738,,20304
20305,1,1,True,0.9654996991157532,0.9654996991157532,199,0.9809038043022156,0.4867892563343048,0.032762624323368,0.0528456680476665,,20305
20306,1,1,True,0.959433376789093,0.959433376789093,199,0.9809066653251648,0.4867449104785919,0.0327503196895122,0.0520192682743072,,20306
20307,1,1,True,0.954046905040741,0.954046905040741,199,0.980530560016632,0.48504638671875,0.0331113822758197,0.0588299110531806,,20307
20308,1,1,True,0.952556848526001,0.952556848526001,199,0.9803794622421264,0.4846835434436798,0.0333281531929969,0.0601825155317783,,20308
20309,1,1,True,0.9203102588653564,0.9203102588653564,199,0.9802662134170532,0.4839572012424469,0.0336281768977642,0.0636564195156097,,20309
20310,1,1,True,0.9460840821266174,0.9460840821266174,199,0.9810971021652222,0.4861048758029938,0.0332069396972656,0.0577060244977474,,20310
20311,1,1,True,0.9534629583358764,0.9534629583358764,199,0.9811094403266908,0.4862084686756134,0.0330843925476074,0.0567320957779884,,20311
