scope,bar_i,signal_time,gap_run_id,strict_oos,atr_pct,train_pixel_overlap_bars,atr_bucket,n_boxes,n_tip_boxes,raw_fire,max_conf_all,max_tip_conf,max_right_bar,box_cx,box_cy,box_w,box_h,scan_error,mapped_box_bar_i,entry_i,exit_i,entry_time,exit_time,entry_open,exit_close,gross_ret_3h,net_ret_3h,mfe_3h,mae_3h,control_n,control_gross_mean,control_net_mean,paired_excess,match_tier
gap_replay,3572,2026-03-20 22:51:00+00:00,3,False,0.0017246361992902155,0,4,1,1,True,0.4018381536006927,0.4018381536006927,199,0.9802390933036804,0.4968535602092743,0.0331578254699707,0.1381577253341674,,3572,3573,3632,2026-03-20 22:54:00+00:00,2026-03-21 01:51:00+00:00,2154.67,2147.43,0.0033601433166100536,0.0013601433166100536,0.0059823546065057576,0.0018935614270398915,3,0.0016784507326036795,-0.00032154926739632055,0.0016816925840063741,same_run_atr_quintile
gap_replay,3590,2026-03-20 23:45:00+00:00,3,False,0.0012531837343027121,0,3,2,2,True,0.8647169470787048,0.8647169470787048,199,0.9800662994384766,0.4801821112632751,0.0334584228694438,0.1054019555449485,,3590,3591,3650,2026-03-20 23:48:00+00:00,2026-03-21 02:45:00+00:00,2143.81,2153.71,-0.004617946553099328,-0.006617946553099328,0.0003778319907080663,0.006968901161950036,3,-0.0031413132544338604,-0.005141313254433861,-0.0014766332986654676,same_run_atr_quintile
gap_replay,3608,2026-03-21 00:39:00+00:00,3,False,0.0014214007667373242,0,3,1,1,True,0.3672541081905365,0.3672541081905365,199,0.9802583456039428,0.47107994556427,0.0342877395451068,0.1056495904922485,,3608,3609,3668,2026-03-21 00:42:00+00:00,2026-03-21 03:39:00+00:00,2148.85,2151.71,-0.0013309444586639962,-0.0033309444586639963,0.001689275659073508,0.004607115433836739,3,-0.001981656278721674,-0.003981656278721674,0.0006507118200576776,same_run_atr_quintile
gap_replay,3626,2026-03-21 01:33:00+00:00,3,False,0.0012811921500097414,0,3,1,1,True,0.5325387716293335,0.5325387716293335,199,0.9793974161148072,0.46038419008255,0.034555722028017,0.1083240732550621,,3626,3627,3686,2026-03-21 01:36:00+00:00,2026-03-21 04:33:00+00:00,2151.79,2150.74,0.00048796583309718145,-0.0015120341669028186,0.0030532719270933706,0.002607131736833024,3,-0.00039680673963445506,-0.0023968067396344553,0.0008847725727316365,same_run_atr_quintile
gap_replay,3644,2026-03-21 02:27:00+00:00,3,False,0.0009020644320978887,0,2,1,1,True,0.951687216758728,0.951687216758728,199,0.981788456439972,0.4540897309780121,0.0322964675724506,0.0426126569509506,,3644,3645,3704,2026-03-21 02:30:00+00:00,2026-03-21 05:27:00+00:00,2151.02,2154.74,-0.0017294120928674772,-0.0037294120928674773,0.0011529413952450218,0.0029660347184126135,3,-0.0007426185136106452,-0.0027426185136106454,-0.0009867935792568319,same_run_atr_quintile
gap_replay,3662,2026-03-21 03:21:00+00:00,3,False,0.0008443690911327941,0,2,1,1,True,0.922144889831543,0.922144889831543,199,0.9815553426742554,0.445449948310852,0.0327181816101074,0.0545580685138702,,3662,3663,3722,2026-03-21 03:24:00+00:00,2026-03-21 06:21:00+00:00,2152.14,2152.15,-4.646537864694267e-06,-0.0020046465378646943,0.0016309347904874816,0.0024440789167992083,3,-0.0012547453420807357,-0.003254745342080736,0.0012500988042160415,same_run_atr_quintile
gap_replay,3680,2026-03-21 04:15:00+00:00,3,False,0.0008285940763921398,0,2,1,1,True,0.927764892578125,0.927764892578125,199,0.9798530340194702,0.4312426745891571,0.0343858711421489,0.0723510906100273,,3680,3681,3740,2026-03-21 04:18:00+00:00,2026-03-21 07:15:00+00:00,2155.39,2154.8,0.0002737323639804279,-0.0017262676360195722,0.003136323356793813,0.0008443947499061633,3,0.0006589440544882604,-0.0013410559455117395,-0.00038521169050783255,same_run_atr_quintile
gap_replay,3698,2026-03-21 05:09:00+00:00,3,False,0.000763693832069188,0,2,1,1,True,0.9181917309761048,0.9181917309761048,199,0.9821202158927916,0.434834361076355,0.0316684730350971,0.0304694566875696,,3698,3699,3758,2026-03-21 05:12:00+00:00,2026-03-21 08:09:00+00:00,2152.22,2155.5,-0.001524007768722635,-0.003524007768722635,0.0004925147057456281,0.004074862235273313,3,-0.0010457802461751504,-0.0030457802461751502,-0.00047822752254748457,same_run_atr_quintile
gap_replay,3716,2026-03-21 06:03:00+00:00,3,False,0.000660316143943958,0,1,1,1,True,0.9280197620391846,0.9280197620391846,199,0.981601893901825,0.4498166739940643,0.0318208709359169,0.0288801174610853,,3716,3717,3776,2026-03-21 06:06:00+00:00,2026-03-21 09:03:00+00:00,2152.23,2156.31,-0.0018957081724535474,-0.0038957081724535474,0.0017702568963353649,0.004070196958503303,3,0.00026579620255617886,-0.0017342037974438212,-0.0021615043750097263,same_run_atr_quintile
gap_replay,3734,2026-03-21 06:57:00+00:00,3,False,0.0005727426977406933,0,1,1,1,True,0.8709949254989624,0.8709949254989624,199,0.9818649291992188,0.4627064764499664,0.0320758819580078,0.0337927490472793,,3734,3735,3794,2026-03-21 07:00:00+00:00,2026-03-21 09:57:00+00:00,2154.61,2157.39,-0.0012902567053896252,-0.0032902567053896253,0.002872909714519145,0.002961092726757819,3,0.0008170331866654834,-0.0011829668133345166,-0.0021072898920551086,same_run_atr_quintile
gap_replay,3752,2026-03-21 07:51:00+00:00,3,False,0.0007550535332529028,0,2,1,1,True,0.9880375862121582,0.9880375862121582,199,0.9815519452095032,0.4686149656772613,0.0323727615177631,0.0398021601140499,,3752,3753,3812,2026-03-21 07:54:00+00:00,2026-03-21 10:51:00+00:00,2154.19,2152.75,0.000668464712954786,-0.001331535287045214,0.0026785009678811367,0.001968257210366753,3,-0.0013679207911641011,-0.003367920791164101,0.002036385504118887,same_run_atr_quintile
gap_replay,3770,2026-03-21 08:45:00+00:00,3,False,0.000742830411801807,0,1,1,1,True,0.8991718292236328,0.8991718292236328,199,0.9820489883422852,0.4631058871746063,0.0315035805106163,0.0275126658380031,,3770,3771,3830,2026-03-21 08:48:00+00:00,2026-03-21 11:45:00+00:00,2151.57,2155.91,-0.0020171316759387548,-0.004017131675938755,0.0,0.003188369423258175,3,0.0004864751258326268,-0.0015135248741673733,-0.0025036068017713817,same_run_atr_quintile
gap_replay,3788,2026-03-21 09:39:00+00:00,3,False,0.0007063701294038952,0,1,1,1,True,0.7452508807182312,0.7452508807182312,199,0.98117196559906,0.4631825685501098,0.031867504119873,0.0333191491663455,,3788,3789,3848,2026-03-21 09:42:00+00:00,2026-03-21 12:39:00+00:00,2157.0,2157.49,-0.00022716736207684107,-0.002227167362076841,0.002359758924432187,0.001344459898006578,3,0.0003307424600208127,-0.0016692575399791874,-0.0005579098220976537,same_run_atr_quintile
gap_replay,3806,2026-03-21 10:33:00+00:00,3,False,0.0006124709466612941,0,1,1,1,True,0.6836578845977783,0.6836578845977783,199,0.9822195768356324,0.4683758020401001,0.0315704345703125,0.0278243403881788,,3806,3807,3866,2026-03-21 10:36:00+00:00,2026-03-21 13:33:00+00:00,2154.74,2155.92,-0.0005476298764586218,-0.002547629876458622,0.0013133835172688402,0.0023947204767165164,3,-0.0014771573185992093,-0.0034771573185992093,0.0009295274421405875,same_run_atr_quintile
gap_replay,3824,2026-03-21 11:27:00+00:00,3,False,0.0004917791713669608,0,0,1,1,True,0.6197394132614136,0.6197394132614136,199,0.981810748577118,0.4900466501712799,0.0317571647465229,0.0263872575014829,,3824,3825,3884,2026-03-21 11:30:00+00:00,2026-03-21 14:27:00+00:00,2154.32,2160.79,-0.003003267852500935,-0.005003267852500935,0.0006637825392700192,0.006350031564484215,3,2.542699711075939e-05,-0.001974573002889241,-0.003028694849611694,same_run_atr_quintile
gap_replay,3842,2026-03-21 12:21:00+00:00,3,False,0.0005788899403273158,0,1,1,1,True,0.9305405616760254,0.9305405616760254,199,0.9814740419387816,0.4860360324382782,0.0315586104989051,0.0419976562261581,,3842,3843,3902,2026-03-21 12:24:00+00:00,2026-03-21 15:21:00+00:00,2158.86,2149.48,0.0043448857267262,0.0023448857267261997,0.006332045616668114,0.0042337159426732995,3,3.637208077352424e-05,-0.0019636279192264757,0.004308513645952676,same_run_atr_quintile
gap_replay,3860,2026-03-21 13:15:00+00:00,3,False,0.0005188528172815668,0,0,1,1,True,0.8220124840736389,0.8220124840736389,199,0.981659770011902,0.489811360836029,0.031524658203125,0.0362808778882026,,3860,3861,3920,2026-03-21 13:18:00+00:00,2026-03-21 16:15:00+00:00,2157.59,2150.22,0.00341584823808061,0.0014158482380806098,0.005747153073568212,0.004824827701277679,3,-0.001236809273098623,-0.003236809273098623,0.004652657511179233,same_run_atr_quintile
gap_replay,4896,2026-03-23 17:03:00+00:00,4,False,0.003361279979069117,0,4,2,2,True,0.577544093132019,0.577544093132019,199,0.9803895950317384,0.3566468060016632,0.0330530181527137,0.1207644939422607,,4896,4897,4956,2026-03-23 17:06:00+00:00,2026-03-23 20:03:00+00:00,2135.22,2151.76,-0.0077462743885878815,-0.009746274388587882,0.005521679264900103,0.02006818969473878,3,0.0025246061799063524,0.0005246061799063523,-0.010270880568494234,same_run_atr_quintile
gap_replay,4914,2026-03-23 17:57:00+00:00,4,False,0.0028791351725216264,0,4,1,1,True,0.4588094651699066,0.4588094651699066,199,0.9798982739448548,0.3364229500293731,0.0330685600638389,0.1298762559890747,,4914,4915,4974,2026-03-23 18:00:00+00:00,2026-03-23 20:57:00+00:00,2151.74,2160.42,-0.004033944621562258,-0.006033944621562258,0.003443724613568455,0.012236608512181002,3,0.0027213678008519335,0.0007213678008519335,-0.006755312422414192,same_run_atr_quintile
gap_replay,4932,2026-03-23 18:51:00+00:00,4,False,0.002768073904606282,0,4,1,1,True,0.4325530230998993,0.4325530230998993,199,0.9806642532348632,0.3276638984680176,0.0350001342594623,0.1213342472910881,,4932,4933,4992,2026-03-23 18:54:00+00:00,2026-03-23 21:51:00+00:00,2158.51,2161.07,-0.0011860033078372467,-0.0031860033078372468,0.004864466692301672,0.009061806523944727,3,0.0021051320314301827,0.00010513203143018264,-0.0032911353392674294,same_run_atr_quintile
gap_replay,4950,2026-03-23 19:45:00+00:00,4,False,0.0022939073198417577,0,4,1,1,True,0.6212174296379089,0.6212174296379089,199,0.9796539545059204,0.2903372943401336,0.0336320884525775,0.117718331515789,,4950,4951,5010,2026-03-23 19:48:00+00:00,2026-03-23 22:45:00+00:00,2158.25,2150.63,0.0035306382485810195,0.0015306382485810194,0.007265145372408077,0.003512104714467723,3,-0.003504193061279137,-0.005504193061279137,0.007034831309860157,same_run_atr_quintile
gap_replay,4968,2026-03-23 20:39:00+00:00,4,False,0.0017546809655058255,0,4,1,1,True,0.6727100610733032,0.6727100610733032,199,0.979517936706543,0.3010301291942596,0.0338360778987407,0.1152529045939445,,4968,4969,5028,2026-03-23 20:42:00+00:00,2026-03-23 23:39:00+00:00,2161.35,2149.44,0.005510444860850838,0.0035104448608508382,0.010784926087861746,0.0009808684387071498,3,0.0034281940227587717,0.0014281940227587717,0.0020822508380920666,same_run_atr_quintile
gap_replay,4986,2026-03-23 21:33:00+00:00,4,False,0.0012496198289500555,0,3,2,2,True,0.7002702355384827,0.7002702355384827,199,0.9804088473320008,0.3144879937171936,0.033429242670536,0.11237433552742,,4986,4987,5046,2026-03-23 21:36:00+00:00,2026-03-24 00:33:00+00:00,2158.58,2139.86,0.008672367945593784,0.006672367945593784,0.010321600311315682,0.001792845296444856,3,0.003995947782897025,0.0019959477828970246,0.004676420162696759,same_run_atr_quintile
gap_replay,5004,2026-03-23 22:27:00+00:00,4,False,0.001323562205721312,0,3,1,1,True,0.868756890296936,0.868756890296936,199,0.9800512194633484,0.3326928615570068,0.0333739295601844,0.0849620252847671,,5004,5005,5064,2026-03-23 22:30:00+00:00,2026-03-24 01:27:00+00:00,2148.11,2146.36,0.000814669639822907,-0.001185330360177093,0.008868260936358063,0.0036404094762370054,3,0.005062872739800735,0.003062872739800735,-0.004248203099977828,same_run_atr_quintile
gap_replay,5022,2026-03-23 23:21:00+00:00,4,False,0.0015408000336795693,0,3,1,1,True,0.4116085171699524,0.4116085171699524,199,0.979938507080078,0.4148589968681335,0.0331842415034771,0.0917006731033325,,5022,5023,5082,2026-03-23 23:24:00+00:00,2026-03-24 02:21:00+00:00,2142.19,2140.63,0.0007282267212525007,-0.0012717732787474994,0.00884608741521542,0.006413996891031948,3,0.004368974523283072,0.0023689745232830716,-0.003640747802030571,same_run_atr_quintile
gap_replay,5040,2026-03-24 00:15:00+00:00,4,False,0.0017314241981826355,0,4,1,1,True,0.5629391074180603,0.5629391074180603,199,0.9803789258003236,0.4574016630649566,0.0332951545715332,0.09614809602499,,5040,5041,5100,2026-03-24 00:18:00+00:00,2026-03-24 03:15:00+00:00,2140.75,2134.37,0.0029802639261941044,0.0009802639261941044,0.008179376386780457,0.0038024056989371946,3,0.003303249017850618,0.001303249017850618,-0.00032298509165651357,same_run_atr_quintile
gap_replay,5058,2026-03-24 01:09:00+00:00,4,False,0.002067068136354417,0,4,1,1,True,0.7418927550315857,0.7418927550315857,199,0.9799795150756836,0.5056630373001099,0.0330613143742084,0.1229111105203628,,5058,5059,5118,2026-03-24 01:12:00+00:00,2026-03-24 04:09:00+00:00,2143.47,2144.86,-0.0006484812010432162,-0.002648481201043216,0.009437967407987968,0.003900217871022349,3,-0.00027457730131434194,-0.002274577301314342,-0.0003739038997288742,same_run_atr_quintile
gap_replay,5076,2026-03-24 02:03:00+00:00,4,False,0.002397870725497645,0,4,1,1,True,0.5920687913894653,0.5920687913894653,199,0.9795467257499696,0.5294069647789001,0.0325370803475379,0.1149777323007583,,5076,5077,5136,2026-03-24 02:06:00+00:00,2026-03-24 05:03:00+00:00,2138.09,2129.03,0.004237426862293003,0.0022374268622930033,0.004719165236262368,0.006426296367318285,3,0.002767023832343988,0.0007670238323439879,0.0014704030299490154,same_run_atr_quintile
gap_replay,5094,2026-03-24 02:57:00+00:00,4,False,0.0019425893070937708,0,4,1,1,True,0.7636929750442505,0.7636929750442505,199,0.9799823760986328,0.5576086044311523,0.0327620506286621,0.1237435117363929,,5094,5095,5154,2026-03-24 03:00:00+00:00,2026-03-24 05:57:00+00:00,2134.93,2132.85,0.0009742708191837757,-0.0010257291808162244,0.0032460080658381907,0.007915950405868122,3,0.003979214269058599,0.001979214269058599,-0.0030049434498748235,same_run_atr_quintile
gap_replay,6889,2026-03-27 20:42:00+00:00,5,False,0.0016801059999569563,0,4,1,1,True,0.731938362121582,0.731938362121582,199,0.9797142148017884,0.6510801911354065,0.0332376472651958,0.0828566625714302,,6889,6890,6949,2026-03-27 20:45:00+00:00,2026-03-27 23:42:00+00:00,1981.2,1990.06,-0.0044720371492024125,-0.0064720371492024125,0.0009892994144963252,0.004754694124772696,1,-0.0042722109574393485,-0.006272210957439349,-0.00019982619176306393,same_run_atr_quintile
gap_replay,6907,2026-03-27 21:36:00+00:00,5,False,0.001169302879607503,0,3,1,1,True,0.9215741157531738,0.9215741157531738,199,0.9810746312141418,0.6204276084899902,0.0320770256221294,0.0322440825402736,,6907,6908,6967,2026-03-27 21:39:00+00:00,2026-03-28 00:36:00+00:00,1984.34,1994.13,-0.004933630325448357,-0.006933630325448357,0.002570124071479607,0.005120090307104697,3,-0.0016724410282681346,-0.0036724410282681346,-0.0032611892971802225,same_run_atr_quintile
gap_replay,6925,2026-03-27 22:30:00+00:00,5,False,0.0009911305805010689,0,2,1,1,True,0.9842625856399536,0.9842625856399536,199,0.9818266034126282,0.5880435705184937,0.0322714820504188,0.0371025875210762,,6925,6926,6985,2026-03-27 22:33:00+00:00,2026-03-28 01:30:00+00:00,1984.74,1989.45,-0.002373106804921532,-0.004373106804921532,0.0027711438274030664,0.004917520682809817,3,-0.0024914476411841044,-0.004491447641184105,0.00011834083626257241,same_run_atr_quintile
gap_replay,6943,2026-03-27 23:24:00+00:00,5,False,0.0011101922253089617,0,3,1,1,True,0.7743401527404785,0.7743401527404785,199,0.9818872213363647,0.5475922226905823,0.0317980758845806,0.0348807275295257,,6943,6944,7003,2026-03-27 23:27:00+00:00,2026-03-28 02:24:00+00:00,1987.44,1984.5,0.0014792899408284654,-0.0005207100591715346,0.0021082397456023694,0.0035523084973634322,3,-0.0016558797167555521,-0.0036558797167555524,0.0031351696575840178,same_run_atr_quintile
gap_replay,6961,2026-03-28 00:18:00+00:00,5,False,0.0010188006107328665,0,2,1,1,True,0.8684085607528687,0.8684085607528687,199,0.980277419090271,0.5112631320953369,0.0331606864929199,0.0641416534781456,,6961,6962,7021,2026-03-28 00:21:00+00:00,2026-03-28 03:18:00+00:00,1990.73,1988.88,0.0009293073395185703,-0.0010706926604814298,0.004747002355919738,0.0018937776594516453,3,0.0009559230255390035,-0.0010440769744609964,-2.6615686020433293e-05,same_run_atr_quintile
gap_replay,6979,2026-03-28 01:12:00+00:00,5,False,0.0011427050095200503,0,3,1,1,True,0.967631697654724,0.967631697654724,199,0.9812037348747252,0.5157483220100403,0.0326862335205078,0.0545984543859958,,6979,6980,7039,2026-03-28 01:15:00+00:00,2026-03-28 04:12:00+00:00,1985.83,1987.26,-0.0007201019221181326,-0.0027201019221181327,0.002291233388557856,0.003444403599502488,3,-0.004260708858566664,-0.006260708858566664,0.0035406069364485315,same_run_atr_quintile
gap_replay,6997,2026-03-28 02:06:00+00:00,5,False,0.001160002105427083,0,3,2,2,True,0.7999246120452881,0.7999246120452881,199,0.9815140962600708,0.4731637835502624,0.0324844345450401,0.0474823899567127,,6997,6998,7057,2026-03-28 02:09:00+00:00,2026-03-28 05:06:00+00:00,1989.99,1988.09,0.0009547786672294833,-0.0010452213327705167,0.004376906416615145,0.0008291498952257559,3,-0.00024248617254811014,-0.00224248617254811,0.0011972648397775936,same_run_atr_quintile
gap_replay,7015,2026-03-28 03:00:00+00:00,5,False,0.0008801406897261926,0,2,2,2,True,0.9424439668655396,0.9424439668655396,199,0.9818934202194214,0.4800616502761841,0.0317924506962299,0.0314445793628692,,7015,7016,7075,2026-03-28 03:03:00+00:00,2026-03-28 06:00:00+00:00,1987.37,1992.2,-0.002430347645380637,-0.004430347645380637,0.0007799252278136715,0.003537338291309755,3,-0.0017209658672141526,-0.0037209658672141526,-0.0007093817781664846,same_run_atr_quintile
gap_replay,7033,2026-03-28 03:54:00+00:00,5,False,0.0007638866498790752,0,2,1,1,True,0.6458796262741089,0.6458796262741089,199,0.9821556806564332,0.4773108661174774,0.0315753929316997,0.0280438438057899,,7033,7034,7093,2026-03-28 03:57:00+00:00,2026-03-28 06:54:00+00:00,1987.61,1999.71,-0.006087713384416604,-0.008087713384416604,0.0008150492299796586,0.009549157027787247,3,-0.0008464378761201911,-0.002846437876120191,-0.005241275508296413,same_run_atr_quintile
gap_replay,7051,2026-03-28 04:48:00+00:00,5,False,0.0006313234522311236,0,1,2,2,True,0.8730588555335999,0.8730588555335999,199,0.9818075299263,0.4819156527519226,0.0322772040963172,0.0281288996338844,,7051,7052,7111,2026-03-28 04:51:00+00:00,2026-03-28 07:48:00+00:00,1990.44,2003.39,-0.0065060991539558355,-0.008506099153955836,0.0017433331323727375,0.008133879946142564,3,-0.0030778830521593172,-0.005077883052159317,-0.0034282161017965183,same_run_atr_quintile
gap_replay,7069,2026-03-28 05:42:00+00:00,5,False,0.000647122088168196,0,1,1,1,True,0.9178864359855652,0.9178864359855652,199,0.9814645051956176,0.4691695868968963,0.0325073227286338,0.0452905930578708,,7069,7070,7129,2026-03-28 05:45:00+00:00,2026-03-28 08:42:00+00:00,1992.2,1999.95,-0.003890171669511,-0.005890171669511,0.00022588093564901435,0.007659873506675963,3,-0.0064609619620707255,-0.008460961962070725,0.0025707902925597255,same_run_atr_quintile
gap_replay,7087,2026-03-28 06:36:00+00:00,5,False,0.001059574997544631,0,3,2,2,True,0.8613178730010986,0.8613178730010986,199,0.9795196652412416,0.4924591183662414,0.0340095534920692,0.1066676527261734,,7087,7088,7147,2026-03-28 06:39:00+00:00,2026-03-28 09:36:00+00:00,2001.84,1996.47,0.0026825320704950695,0.0006825320704950694,0.003896415297925837,0.002807417176198035,3,-0.00123606069124782,-0.00323606069124782,0.0039185927617428895,same_run_atr_quintile
