bar_i,signal_time,gap_run_id,strict_oos,atr_pct,train_pixel_overlap_bars,atr_bucket
15968,2026-04-15 18:39:00+00:00,11,False,0.001720906206773071,0,4
15969,2026-04-15 18:42:00+00:00,11,False,0.001707618652936741,0,4
15970,2026-04-15 18:45:00+00:00,11,False,0.001684537433639385,0,4
15971,2026-04-15 18:48:00+00:00,11,False,0.0016870066232743,0,4
15972,2026-04-15 18:51:00+00:00,11,False,0.0016551445445427914,0,4
15973,2026-04-15 18:54:00+00:00,11,False,0.0016099413864033758,0,3
15974,2026-04-15 18:57:00+00:00,11,False,0.0015577904046552833,0,3
15975,2026-04-15 19:00:00+00:00,11,False,0.0015264775608088447,0,3
15976,2026-04-15 19:03:00+00:00,11,False,0.0016516294970874525,0,4
15977,2026-04-15 19:06:00+00:00,11,False,0.0016620792396363718,0,4
15978,2026-04-15 19:09:00+00:00,11,False,0.0016612745765261163,0,4
15979,2026-04-15 19:12:00+00:00,11,False,0.0016784027731495746,0,4
15980,2026-04-15 19:15:00+00:00,11,False,0.001661806423544553,0,4
15981,2026-04-15 19:18:00+00:00,11,False,0.001675814702792655,0,4
15982,2026-04-15 19:21:00+00:00,11,False,0.0016916947040212702,0,4
15983,2026-04-15 19:24:00+00:00,11,False,0.0016377902448005768,0,3
15984,2026-04-15 19:27:00+00:00,11,False,0.0016146489477860035,0,3
15985,2026-04-15 19:30:00+00:00,11,False,0.0016836384832098904,0,4
15986,2026-04-15 19:33:00+00:00,11,False,0.0018577722278692588,0,4
15987,2026-04-15 19:36:00+00:00,11,False,0.001996021841222455,0,4
15988,2026-04-15 19:39:00+00:00,11,False,0.0020416266659610614,0,4
15989,2026-04-15 19:42:00+00:00,11,False,0.0019868502711682698,0,4
15990,2026-04-15 19:45:00+00:00,11,False,0.0020103430859810104,0,4
15991,2026-04-15 19:48:00+00:00,11,False,0.0020154442013470696,0,4
15992,2026-04-15 19:51:00+00:00,11,False,0.0020139708387700594,0,4
15993,2026-04-15 19:54:00+00:00,11,False,0.0019611296662078326,0,4
15994,2026-04-15 19:57:00+00:00,11,False,0.0019175278503328424,0,4
15995,2026-04-15 20:00:00+00:00,11,False,0.0020080854935266295,0,4
15996,2026-04-15 20:03:00+00:00,11,False,0.00195274342346975,0,4
15997,2026-04-15 20:06:00+00:00,11,False,0.0020264553230321712,0,4
15998,2026-04-15 20:09:00+00:00,11,False,0.0020271761100512996,0,4
15999,2026-04-15 20:12:00+00:00,11,False,0.0019964416541144387,0,4
16000,2026-04-15 20:15:00+00:00,11,False,0.002026036081689297,0,4
16001,2026-04-15 20:18:00+00:00,11,False,0.0019617629394112473,0,4
16002,2026-04-15 20:21:00+00:00,11,False,0.001889020950443883,0,4
16003,2026-04-15 20:24:00+00:00,11,False,0.001924885459560702,0,4
16004,2026-04-15 20:27:00+00:00,11,False,0.001957587483004408,0,4
16005,2026-04-15 20:30:00+00:00,11,False,0.002017790801847325,0,4
16006,2026-04-15 20:33:00+00:00,11,False,0.0020633373099049634,0,4
16007,2026-04-15 20:36:00+00:00,11,False,0.002087216867163168,0,4
16008,2026-04-15 20:39:00+00:00,11,False,0.002042958338392685,0,4
16009,2026-04-15 20:42:00+00:00,11,False,0.0019566184175951124,0,4
16010,2026-04-15 20:45:00+00:00,11,False,0.001913547108898659,0,4
16011,2026-04-15 20:48:00+00:00,11,False,0.0018365245026320252,0,4
16012,2026-04-15 20:51:00+00:00,11,False,0.0018001410794263543,0,4
16013,2026-04-15 20:54:00+00:00,11,False,0.0017541145480319926,0,4
16014,2026-04-15 20:57:00+00:00,11,False,0.0016794785496586986,0,4
16015,2026-04-15 21:00:00+00:00,11,False,0.0017109699210209359,0,4
16016,2026-04-15 21:03:00+00:00,11,False,0.0016671510048331915,0,4
16017,2026-04-15 21:06:00+00:00,11,False,0.0016214521665972941,0,3
16018,2026-04-15 21:09:00+00:00,11,False,0.0016030731253685558,0,3
16019,2026-04-15 21:12:00+00:00,11,False,0.0015932730487823725,0,3
16020,2026-04-15 21:15:00+00:00,11,False,0.0016441800123634953,0,4
18489,2026-04-21 00:42:00+00:00,12,False,0.0013034955223965282,0,3
18490,2026-04-21 00:45:00+00:00,12,False,0.0014345546066820243,0,3
18491,2026-04-21 00:48:00+00:00,12,False,0.0015168120383911932,0,3
18492,2026-04-21 00:51:00+00:00,12,False,0.001509431904249232,0,3
18493,2026-04-21 00:54:00+00:00,12,False,0.001511952132684471,0,3
18494,2026-04-21 00:57:00+00:00,12,False,0.0014590454590279515,0,3
18495,2026-04-21 01:00:00+00:00,12,False,0.001440830208976445,0,3
18496,2026-04-21 01:03:00+00:00,12,False,0.0014200307256496878,0,3
18497,2026-04-21 01:06:00+00:00,12,False,0.001515216452111705,0,3
18498,2026-04-21 01:09:00+00:00,12,False,0.0014940180117571978,0,3
18499,2026-04-21 01:12:00+00:00,12,False,0.0014709574275827693,0,3
18500,2026-04-21 01:15:00+00:00,12,False,0.0015027553799122932,0,3
18501,2026-04-21 01:18:00+00:00,12,False,0.001458596275225864,0,3
18502,2026-04-21 01:21:00+00:00,12,False,0.0013957061071158002,0,3
18503,2026-04-21 01:24:00+00:00,12,False,0.0013462246615519881,0,3
18504,2026-04-21 01:27:00+00:00,12,False,0.0013987078588896056,0,3
18505,2026-04-21 01:30:00+00:00,12,False,0.0014070861542460698,0,3
18506,2026-04-21 01:33:00+00:00,12,False,0.001413715680621629,0,3
18507,2026-04-21 01:36:00+00:00,12,False,0.0014150506504123975,0,3
18508,2026-04-21 01:39:00+00:00,12,False,0.0014022939418558418,0,3
18509,2026-04-21 01:42:00+00:00,12,False,0.0013605777694649264,0,3
18510,2026-04-21 01:45:00+00:00,12,False,0.0013373695795537322,0,3
18511,2026-04-21 01:48:00+00:00,12,False,0.001300319437258911,0,3
18512,2026-04-21 01:51:00+00:00,12,False,0.0014032289157013922,0,3
18513,2026-04-21 01:54:00+00:00,12,False,0.001384774351380108,0,3
18514,2026-04-21 01:57:00+00:00,12,False,0.001377304644757955,0,3
18515,2026-04-21 02:00:00+00:00,12,False,0.0014700085187793488,0,3
18516,2026-04-21 02:03:00+00:00,12,False,0.0014458706686240846,0,3
18517,2026-04-21 02:06:00+00:00,12,False,0.0014386989545846101,0,3
20187,2026-04-24 13:36:00+00:00,13,False,0.0015427709344743529,0,3
20188,2026-04-24 13:39:00+00:00,13,False,0.0015600136124750052,0,3
20189,2026-04-24 13:42:00+00:00,13,False,0.0015375766224657984,0,3
20190,2026-04-24 13:45:00+00:00,13,False,0.0016954770994197254,0,4
20191,2026-04-24 13:48:00+00:00,13,False,0.001711972355453288,0,4
20192,2026-04-24 13:51:00+00:00,13,False,0.0016759927915013363,0,4
20193,2026-04-24 13:54:00+00:00,13,False,0.0016997289247279953,0,4
20194,2026-04-24 13:57:00+00:00,13,False,0.0017511206648485418,0,4
20195,2026-04-24 14:00:00+00:00,13,False,0.0018606959374984724,0,4
20196,2026-04-24 14:03:00+00:00,13,False,0.0019225030957759632,0,4
20197,2026-04-24 14:06:00+00:00,13,False,0.0019076678178405481,0,4
20198,2026-04-24 14:09:00+00:00,13,False,0.001934492801413897,0,4
20199,2026-04-24 14:12:00+00:00,13,False,0.0019175804383985916,0,4
20200,2026-04-24 14:15:00+00:00,13,False,0.00195868134862221,0,4
20201,2026-04-24 14:18:00+00:00,13,False,0.001969527911548057,0,4
20202,2026-04-24 14:21:00+00:00,13,False,0.001989820753194579,0,4
20203,2026-04-24 14:24:00+00:00,13,False,0.0020353119064172244,0,4
20204,2026-04-24 14:27:00+00:00,13,False,0.001975014622990381,0,4
20205,2026-04-24 14:30:00+00:00,13,False,0.0019675135927272494,0,4
20206,2026-04-24 14:33:00+00:00,13,False,0.0019286636591771718,0,4
20207,2026-04-24 14:36:00+00:00,13,False,0.0019465911366788264,0,4
20208,2026-04-24 14:39:00+00:00,13,False,0.0019338146551220073,0,4
20209,2026-04-24 14:42:00+00:00,13,False,0.001912557896362662,0,4
20210,2026-04-24 14:45:00+00:00,13,False,0.0019278406681156547,0,4
20211,2026-04-24 14:48:00+00:00,13,False,0.0019415182022621083,0,4
20212,2026-04-24 14:51:00+00:00,13,False,0.0018715705760804697,0,4
20213,2026-04-24 14:54:00+00:00,13,False,0.0018213502728791618,0,4
20214,2026-04-24 14:57:00+00:00,13,False,0.0017656992851346049,0,4
20215,2026-04-24 15:00:00+00:00,13,False,0.0017685713417613053,0,4
20216,2026-04-24 15:03:00+00:00,13,False,0.0018860216269448035,0,4
20217,2026-04-24 15:06:00+00:00,13,False,0.0018921681280741304,0,4
20218,2026-04-24 15:09:00+00:00,13,False,0.001901668302471495,0,4
20219,2026-04-24 15:12:00+00:00,13,False,0.0018352116281911965,0,4
20220,2026-04-24 15:15:00+00:00,13,False,0.0018039428065809088,0,4
20221,2026-04-24 15:18:00+00:00,13,False,0.0017282051878883215,0,4
20222,2026-04-24 15:21:00+00:00,13,False,0.0018145681627985695,0,4
20223,2026-04-24 15:24:00+00:00,13,False,0.0017951844258821353,0,4
20224,2026-04-24 15:27:00+00:00,13,False,0.0017228834553612462,0,4
20225,2026-04-24 15:30:00+00:00,13,False,0.0017661501236166507,0,4
20226,2026-04-24 15:33:00+00:00,13,False,0.0016850207638090687,0,4
20227,2026-04-24 15:36:00+00:00,13,False,0.0016247023499325476,0,3
20228,2026-04-24 15:39:00+00:00,13,False,0.0016301095924556295,0,3
20229,2026-04-24 15:42:00+00:00,13,False,0.0018586894442372953,0,4
20230,2026-04-24 15:45:00+00:00,13,False,0.0019917347073049535,0,4
20231,2026-04-24 15:48:00+00:00,13,False,0.002026224085409098,0,4
20232,2026-04-24 15:51:00+00:00,13,False,0.0020054408334075928,0,4
20233,2026-04-24 15:54:00+00:00,13,False,0.0019245178976369736,0,4
20234,2026-04-24 15:57:00+00:00,13,False,0.0018978986468461785,0,4
20235,2026-04-24 16:00:00+00:00,13,False,0.0019084141012011132,0,4
20236,2026-04-24 16:03:00+00:00,13,False,0.0018546868012628078,0,4
20237,2026-04-24 16:06:00+00:00,13,False,0.0019103229196609506,0,4
20238,2026-04-24 16:09:00+00:00,13,False,0.0019078280286407522,0,4
20239,2026-04-24 16:12:00+00:00,13,False,0.0019220028984387836,0,4
20240,2026-04-24 16:15:00+00:00,13,False,0.0018979174686739025,0,4
20241,2026-04-24 16:18:00+00:00,13,False,0.0018232485393854536,0,4
20242,2026-04-24 16:21:00+00:00,13,False,0.001789633467177171,0,4
20243,2026-04-24 16:24:00+00:00,13,False,0.001725236031096268,0,4
20244,2026-04-24 16:27:00+00:00,13,False,0.0016703110221380614,0,4
20245,2026-04-24 16:30:00+00:00,13,False,0.0016703952128006882,0,4
20246,2026-04-24 16:33:00+00:00,13,False,0.0016754910889659447,0,4
20247,2026-04-24 16:36:00+00:00,13,False,0.0016406577327845633,0,4
20248,2026-04-24 16:39:00+00:00,13,False,0.001796472419385935,0,4
20249,2026-04-24 16:42:00+00:00,13,False,0.0017892160003701882,0,4
20250,2026-04-24 16:45:00+00:00,13,False,0.0017264149075965206,0,4
20251,2026-04-24 16:48:00+00:00,13,False,0.0017083950640154686,0,4
20252,2026-04-24 16:51:00+00:00,13,False,0.001652590488693793,0,4
20253,2026-04-24 16:54:00+00:00,13,False,0.001573880583456126,0,3
20254,2026-04-24 16:57:00+00:00,13,False,0.001591480954259647,0,3
20255,2026-04-24 17:00:00+00:00,13,False,0.0015427198525111833,0,3
20256,2026-04-24 17:03:00+00:00,13,False,0.0015041790060065317,0,3
20257,2026-04-24 17:06:00+00:00,13,False,0.0014849581737224043,0,3
20258,2026-04-24 17:09:00+00:00,13,False,0.0015057738850234226,0,3
20259,2026-04-24 17:12:00+00:00,13,False,0.0015127331337172784,0,3
20260,2026-04-24 17:15:00+00:00,13,False,0.0015046510625854783,0,3
20261,2026-04-24 17:18:00+00:00,13,False,0.0014507510314379828,0,3
20262,2026-04-24 17:21:00+00:00,13,False,0.0014257822762730244,0,3
20263,2026-04-24 17:24:00+00:00,13,False,0.0013761671064999054,0,3
20264,2026-04-24 17:27:00+00:00,13,False,0.0013757879253616975,0,3
20265,2026-04-24 17:30:00+00:00,13,False,0.001410405112191955,0,3
20266,2026-04-24 17:33:00+00:00,13,False,0.0014400291784645199,0,3
20267,2026-04-24 17:36:00+00:00,13,False,0.0014174443704420656,0,3
20268,2026-04-24 17:39:00+00:00,13,False,0.0014012897938081488,0,3
20269,2026-04-24 17:42:00+00:00,13,False,0.0013704857261847276,0,3
20270,2026-04-24 17:45:00+00:00,13,False,0.0013753976535672064,0,3
20271,2026-04-24 17:48:00+00:00,13,False,0.0014352720299320415,0,3
20272,2026-04-24 17:51:00+00:00,13,False,0.001399788165106001,0,3
20273,2026-04-24 17:54:00+00:00,13,False,0.00147199275762921,0,3
20274,2026-04-24 17:57:00+00:00,13,False,0.0014418342597732976,0,3
20275,2026-04-24 18:00:00+00:00,13,False,0.0014297064751738963,0,3
20276,2026-04-24 18:03:00+00:00,13,False,0.0014578032052788683,0,3
20277,2026-04-24 18:06:00+00:00,13,False,0.0014111309410700672,0,3
20278,2026-04-24 18:09:00+00:00,13,False,0.0013670619665364443,0,3
20279,2026-04-24 18:12:00+00:00,13,False,0.0014352491122736639,0,3
20280,2026-04-24 18:15:00+00:00,13,False,0.0014692881764871062,0,3
20281,2026-04-24 18:18:00+00:00,13,False,0.0014436199917265697,0,3
20282,2026-04-24 18:21:00+00:00,13,False,0.0014278884929709976,0,3
20283,2026-04-24 18:24:00+00:00,13,False,0.0014315869885903,0,3
20284,2026-04-24 18:27:00+00:00,13,False,0.001418105429240805,0,3
20285,2026-04-24 18:30:00+00:00,13,False,0.0014090801055714683,0,3
20286,2026-04-24 18:33:00+00:00,13,False,0.0014232707848794567,0,3
20287,2026-04-24 18:36:00+00:00,13,False,0.0014162979057858603,0,3
20288,2026-04-24 18:39:00+00:00,13,False,0.001380104610376393,0,3
20289,2026-04-24 18:42:00+00:00,13,False,0.001340441742777286,0,3
20290,2026-04-24 18:45:00+00:00,13,False,0.0013368025385515382,0,3
20291,2026-04-24 18:48:00+00:00,13,False,0.0013096528475050107,0,3
20292,2026-04-24 18:51:00+00:00,13,False,0.0012541433607931537,0,3
20293,2026-04-24 18:54:00+00:00,13,False,0.0011952587549098569,0,3
20294,2026-04-24 18:57:00+00:00,13,False,0.001197529738912344,0,3
20295,2026-04-24 19:00:00+00:00,13,False,0.0012837547558015169,0,3
20296,2026-04-24 19:03:00+00:00,13,False,0.0013397725370715918,0,3
20297,2026-04-24 19:06:00+00:00,13,False,0.0013240322137412467,0,3
20298,2026-04-24 19:09:00+00:00,13,False,0.0012866653398232275,0,3
20299,2026-04-24 19:12:00+00:00,13,False,0.0012645325352316098,0,3
20300,2026-04-24 19:15:00+00:00,13,False,0.0012332414875292732,0,3
20301,2026-04-24 19:18:00+00:00,13,False,0.001198617757705971,0,3
20302,2026-04-24 19:21:00+00:00,13,False,0.001183149298046883,0,3
20303,2026-04-24 19:24:00+00:00,13,False,0.0011656883617921405,0,3
20304,2026-04-24 19:27:00+00:00,13,False,0.0011301516263201683,0,3
20305,2026-04-24 19:30:00+00:00,13,False,0.0011519323952340513,0,3
20306,2026-04-24 19:33:00+00:00,13,False,0.0011376558685412274,0,3
20307,2026-04-24 19:36:00+00:00,13,False,0.001137130545945005,0,3
20308,2026-04-24 19:39:00+00:00,13,False,0.0010998782939825797,0,3
20309,2026-04-24 19:42:00+00:00,13,False,0.001066779383998391,0,3
20310,2026-04-24 19:45:00+00:00,13,False,0.0010360162606032194,0,2
20311,2026-04-24 19:48:00+00:00,13,False,0.0010233365944780676,0,2
20312,2026-04-24 19:51:00+00:00,13,False,0.0010159096004305791,0,2
20313,2026-04-24 19:54:00+00:00,13,False,0.0009857985843059406,0,2
20314,2026-04-24 19:57:00+00:00,13,False,0.0009591064024709542,0,2
20315,2026-04-24 20:00:00+00:00,13,False,0.0009419895867207382,0,2
20316,2026-04-24 20:03:00+00:00,13,False,0.0009437054843743749,0,2
20317,2026-04-24 20:06:00+00:00,13,False,0.0009579198191647329,0,2
20318,2026-04-24 20:09:00+00:00,13,False,0.0009522237542593054,0,2
20319,2026-04-24 20:12:00+00:00,13,False,0.0009313577581205912,0,2
20320,2026-04-24 20:15:00+00:00,13,False,0.0009528415106366115,0,2
20321,2026-04-24 20:18:00+00:00,13,False,0.0009477285014603136,0,2
20322,2026-04-24 20:21:00+00:00,13,False,0.0009364458596310338,0,2
20323,2026-04-24 20:24:00+00:00,13,False,0.0009377580993201527,0,2
20324,2026-04-24 20:27:00+00:00,13,False,0.000961940592268702,0,2
20325,2026-04-24 20:30:00+00:00,13,False,0.0009880871200820503,0,2
20326,2026-04-24 20:33:00+00:00,13,False,0.0009886799706475674,0,2
20327,2026-04-24 20:36:00+00:00,13,False,0.0010708521318286254,0,3
20328,2026-04-24 20:39:00+00:00,13,False,0.001062921929727342,0,3
20329,2026-04-24 20:42:00+00:00,13,False,0.0009991479834908414,0,2
20330,2026-04-24 20:45:00+00:00,13,False,0.0009551686874154277,0,2
20331,2026-04-24 20:48:00+00:00,13,False,0.0009237797535922777,0,2
20332,2026-04-24 20:51:00+00:00,13,False,0.0008757159260760985,0,2
20333,2026-04-24 20:54:00+00:00,13,False,0.0008574014652898345,0,2
20334,2026-04-24 20:57:00+00:00,13,False,0.0009056562790256894,0,2
20335,2026-04-24 21:00:00+00:00,13,False,0.000917279733558106,0,2
20336,2026-04-24 21:03:00+00:00,13,False,0.0009094587239723468,0,2
20337,2026-04-24 21:06:00+00:00,13,False,0.0008722276801233673,0,2
20338,2026-04-24 21:09:00+00:00,13,False,0.0008527166795318971,0,2
20339,2026-04-24 21:12:00+00:00,13,False,0.0011736209046253224,0,3
20340,2026-04-24 21:15:00+00:00,13,False,0.0011093548073035158,0,3
20341,2026-04-24 21:18:00+00:00,13,False,0.00117551618862115,0,3
20342,2026-04-24 21:21:00+00:00,13,False,0.001114629747125307,0,3
20343,2026-04-24 21:24:00+00:00,13,False,0.0010768091237597806,0,3
20344,2026-04-24 21:27:00+00:00,13,False,0.0010444121137170876,0,2
20345,2026-04-24 21:30:00+00:00,13,False,0.0009958582203426973,0,2
20346,2026-04-24 21:33:00+00:00,13,False,0.0010481466560032715,0,3
20347,2026-04-24 21:36:00+00:00,13,False,0.001111117723849816,0,3
20348,2026-04-24 21:39:00+00:00,13,False,0.001091044273192695,0,3
20349,2026-04-24 21:42:00+00:00,13,False,0.001078795241458878,0,3
20350,2026-04-24 21:45:00+00:00,13,False,0.0010743819540262967,0,3
20351,2026-04-24 21:48:00+00:00,13,False,0.0010372884604072277,0,2
20352,2026-04-24 21:51:00+00:00,13,False,0.0009994910066124388,0,2
20353,2026-04-24 21:54:00+00:00,13,False,0.0009538579268692771,0,2
20354,2026-04-24 21:57:00+00:00,13,False,0.0009790742145824687,0,2
20355,2026-04-24 22:00:00+00:00,13,False,0.0009831100451588243,0,2
20356,2026-04-24 22:03:00+00:00,13,False,0.0009661182495423209,0,2
20357,2026-04-24 22:06:00+00:00,13,False,0.0009493051220673122,0,2
20358,2026-04-24 22:09:00+00:00,13,False,0.0009316147148842079,0,2
20359,2026-04-24 22:12:00+00:00,13,False,0.0008925443950970725,0,2
20360,2026-04-24 22:15:00+00:00,13,False,0.0008573591150286554,0,2
20361,2026-04-24 22:18:00+00:00,13,False,0.0008314077669296493,0,2
20362,2026-04-24 22:21:00+00:00,13,False,0.0007867775578751416,0,2
20363,2026-04-24 22:24:00+00:00,13,False,0.0007764638019054181,0,2
20364,2026-04-24 22:27:00+00:00,13,False,0.000766360763117373,0,2
20365,2026-04-24 22:30:00+00:00,13,False,0.0007849206513491117,0,2
20366,2026-04-24 22:33:00+00:00,13,False,0.0007752724361788461,0,2
20367,2026-04-24 22:36:00+00:00,13,False,0.0007883704570452183,0,2
20368,2026-04-24 22:39:00+00:00,13,False,0.0008607221128327794,0,2
20369,2026-04-24 22:42:00+00:00,13,False,0.0008372031140665386,0,2
20370,2026-04-24 22:45:00+00:00,13,False,0.0008707547218635498,0,2
20371,2026-04-24 22:48:00+00:00,13,False,0.0008597500854865438,0,2
20372,2026-04-24 22:51:00+00:00,13,False,0.0008370226601893586,0,2
20373,2026-04-24 22:54:00+00:00,13,False,0.0007992318442056439,0,2
20374,2026-04-24 22:57:00+00:00,13,False,0.0007643262548095482,0,2
20375,2026-04-24 23:00:00+00:00,13,False,0.0007628321649090759,0,2
20376,2026-04-24 23:03:00+00:00,13,False,0.0007430413125993552,0,1
20377,2026-04-24 23:06:00+00:00,13,False,0.0007169903842056392,0,1
20378,2026-04-24 23:09:00+00:00,13,False,0.0007049569641802007,0,1
20379,2026-04-24 23:12:00+00:00,13,False,0.0006733041918209607,0,1
20380,2026-04-24 23:15:00+00:00,13,False,0.0006652876158903616,0,1
20381,2026-04-24 23:18:00+00:00,13,False,0.0006567201347217655,0,1
20382,2026-04-24 23:21:00+00:00,13,False,0.0006580523832807655,0,1
20383,2026-04-24 23:24:00+00:00,13,False,0.0006349478204452915,0,1
20384,2026-04-24 23:27:00+00:00,13,False,0.0006089684480216905,0,1
20385,2026-04-24 23:30:00+00:00,13,False,0.0005847771125599882,0,1
20386,2026-04-24 23:33:00+00:00,13,False,0.0005775206636295391,0,1
20387,2026-04-24 23:36:00+00:00,13,False,0.000555597838770552,0,1
20388,2026-04-24 23:39:00+00:00,13,False,0.0005516579658818773,0,1
20389,2026-04-24 23:42:00+00:00,13,False,0.0005212055478966106,0,0
20390,2026-04-24 23:45:00+00:00,13,False,0.000514018508718083,0,0
20391,2026-04-24 23:48:00+00:00,13,False,0.0005110721282524744,0,0
20392,2026-04-24 23:51:00+00:00,13,False,0.0004912432885441566,0,0
20393,2026-04-24 23:54:00+00:00,13,False,0.0004676364573274155,0,0
20394,2026-04-24 23:57:00+00:00,13,False,0.0004502867472847546,0,0
20395,2026-04-25 00:00:00+00:00,13,False,0.0004597327313631177,0,0
20396,2026-04-25 00:03:00+00:00,13,False,0.00048111109315624546,0,0
20397,2026-04-25 00:06:00+00:00,13,False,0.0004565652863611646,0,0
20398,2026-04-25 00:09:00+00:00,13,False,0.0004813959366786285,0,0
20399,2026-04-25 00:12:00+00:00,13,False,0.0004612713407484599,0,0
20400,2026-04-25 00:15:00+00:00,13,False,0.000455496735208274,0,0
20401,2026-04-25 00:18:00+00:00,13,False,0.0004557835824968787,0,0
20402,2026-04-25 00:21:00+00:00,13,False,0.0004410431080391969,0,0
20403,2026-04-25 00:24:00+00:00,13,False,0.00044454152779828404,0,0
20404,2026-04-25 00:27:00+00:00,13,False,0.0004422732082015205,0,0
20405,2026-04-25 00:30:00+00:00,13,False,0.0004447567981657564,0,0
20406,2026-04-25 00:33:00+00:00,13,False,0.0004495891186725467,0,0
20407,2026-04-25 00:36:00+00:00,13,False,0.00044365892271081323,0,0
20408,2026-04-25 00:39:00+00:00,13,False,0.0004731128866130721,0,0
20409,2026-04-25 00:42:00+00:00,13,False,0.0004858116091352159,0,0
20410,2026-04-25 00:45:00+00:00,13,False,0.0004931330054833975,0,0
20411,2026-04-25 00:48:00+00:00,13,False,0.00047967945838760294,0,0
20412,2026-04-25 00:51:00+00:00,13,False,0.0004581473178356302,0,0
20413,2026-04-25 00:54:00+00:00,13,False,0.0004570491289684404,0,0
20414,2026-04-25 00:57:00+00:00,13,False,0.00044604136676377294,0,0
20415,2026-04-25 01:00:00+00:00,13,False,0.00045802250679792956,0,0
20416,2026-04-25 01:03:00+00:00,13,False,0.00046907055747241554,0,0
20417,2026-04-25 01:06:00+00:00,13,False,0.0004534396059169024,0,0
20418,2026-04-25 01:09:00+00:00,13,False,0.0004415948246557787,0,0
20419,2026-04-25 01:12:00+00:00,13,False,0.0004702347740173792,0,0
20420,2026-04-25 01:15:00+00:00,13,False,0.0005167018632653004,0,0
20421,2026-04-25 01:18:00+00:00,13,False,0.0005163908071216017,0,0
20422,2026-04-25 01:21:00+00:00,13,False,0.0005234785691936852,0,0
20423,2026-04-25 01:24:00+00:00,13,False,0.0004900887671303623,0,0
20424,2026-04-25 01:27:00+00:00,13,False,0.0004773187173478207,0,0
20425,2026-04-25 01:30:00+00:00,13,False,0.00048192918152329176,0,0
20426,2026-04-25 01:33:00+00:00,13,False,0.00048193353164129586,0,0
20427,2026-04-25 01:36:00+00:00,13,False,0.0004792488783401286,0,0
20428,2026-04-25 01:39:00+00:00,13,False,0.0004711113343216008,0,0
20429,2026-04-25 01:42:00+00:00,13,False,0.000449763220444925,0,0
20430,2026-04-25 01:45:00+00:00,13,False,0.0004748061601243378,0,0
20431,2026-04-25 01:48:00+00:00,13,False,0.0004861107620772762,0,0
20432,2026-04-25 01:51:00+00:00,13,False,0.0004658800329008738,0,0
20433,2026-04-25 01:54:00+00:00,13,False,0.0004418516013719346,0,0
20434,2026-04-25 01:57:00+00:00,13,False,0.0004447044107347115,0,0
20435,2026-04-25 02:00:00+00:00,13,False,0.0004366231174312228,0,0
20436,2026-04-25 02:03:00+00:00,13,False,0.0005290678742318207,0,0
20437,2026-04-25 02:06:00+00:00,13,False,0.0005280401644369323,0,0
20438,2026-04-25 02:09:00+00:00,13,False,0.0005271378510687758,0,0
20439,2026-04-25 02:12:00+00:00,13,False,0.000558892747108654,0,1
20440,2026-04-25 02:15:00+00:00,13,False,0.0005380585598036587,0,1
20441,2026-04-25 02:18:00+00:00,13,False,0.0005302812724473831,0,0
20442,2026-04-25 02:21:00+00:00,13,False,0.0005142759799571969,0,0
20443,2026-04-25 02:24:00+00:00,13,False,0.000504630194900272,0,0
20444,2026-04-25 02:27:00+00:00,13,False,0.0005158467559697999,0,0
20445,2026-04-25 02:30:00+00:00,13,False,0.0005018475667632771,0,0
20446,2026-04-25 02:33:00+00:00,13,False,0.000500848614702254,0,0
20447,2026-04-25 02:36:00+00:00,13,False,0.00048266630086260987,0,0
20448,2026-04-25 02:39:00+00:00,13,False,0.0004683583421872453,0,0
20449,2026-04-25 02:42:00+00:00,13,False,0.00046236950328906837,0,0
20450,2026-04-25 02:45:00+00:00,13,False,0.0004398662916043953,0,0
20451,2026-04-25 02:48:00+00:00,13,False,0.0004204863434993747,0,0
20452,2026-04-25 02:51:00+00:00,13,False,0.00039850329199018174,0,0
20453,2026-04-25 02:54:00+00:00,13,False,0.0004078000331163879,0,0
20454,2026-04-25 02:57:00+00:00,13,False,0.00041728271533697075,0,0
20455,2026-04-25 03:00:00+00:00,13,False,0.00041079919050518497,0,0
20456,2026-04-25 03:03:00+00:00,13,False,0.00041394488018908467,0,0
20457,2026-04-25 03:06:00+00:00,13,False,0.0004606292462105646,0,0
20458,2026-04-25 03:09:00+00:00,13,False,0.00046236721720319454,0,0
20459,2026-04-25 03:12:00+00:00,13,False,0.0004407523984212169,0,0
20460,2026-04-25 03:15:00+00:00,13,False,0.0004244673618798217,0,0
20461,2026-04-25 03:18:00+00:00,13,False,0.00044201343158473453,0,0
20462,2026-04-25 03:21:00+00:00,13,False,0.0004490451196846563,0,0
20463,2026-04-25 03:24:00+00:00,13,False,0.0004507056512248079,0,0
20464,2026-04-25 03:27:00+00:00,13,False,0.0004767141129484088,0,0
20465,2026-04-25 03:30:00+00:00,13,False,0.00045100057920748315,0,0
20466,2026-04-25 03:33:00+00:00,13,False,0.000458637284299223,0,0
20467,2026-04-25 03:36:00+00:00,13,False,0.0004677396555784011,0,0
20468,2026-04-25 03:39:00+00:00,13,False,0.0004812552204345555,0,0
20469,2026-04-25 03:42:00+00:00,13,False,0.00046839757223101296,0,0
20470,2026-04-25 03:45:00+00:00,13,False,0.000473236356706221,0,0
20471,2026-04-25 03:48:00+00:00,13,False,0.0004570795347864078,0,0
20472,2026-04-25 03:51:00+00:00,13,False,0.00044551588603503436,0,0
