venue,symbol,asset,timeframe_min,arm,signal_i,side,signal_bar_open,signal_close,in_window,htf_sma60,htf_slope,htf_slope_aligned,htf_close_time,signal_atr_pct,rv,momentum,signal_price,policy,entry_i,entry_time,entry_price,initial_stop,initial_risk,initial_risk_frac,exit_i,exit_time,exit_price,exit_reason,gross_return,net_return,gross_r,net_r,censored,mfe_r,mfe_known_r,mfe_upper_r,close_peak_r,stop_bar_excursion_ambiguous,trade_key,status,first_touch_i,first_touch_clock,first_touch_phase,first_close4_i,first_close4_clock,first4_observation,first4_ambiguous,max_giveback_r,first4_bar_close_features,four_r_target_price,four_r_stop_target_ambiguous,fee_r,entry_context,review_label,entry_time_beijing,exit_time_beijing,net_bp,gross_bp,month,week,period,protective_stop,loss,gross_loss,mfe_known_net_r,giveback_r,holding_hours,fold,matched,control_net_bp,control_net_r,excess_bp,control_exit_time,utc_week,last_5m_signal_close,last_5m_side,last_5m_age_hours,last_5m_aligned,last_15m_signal_close,last_15m_side,last_15m_age_hours,last_15m_aligned,last_60m_signal_close,last_60m_side,last_60m_age_hours,last_60m_aligned,take4_net_r,take4_exit_time,take4_censored,take4_net_bp,same_entry_take4_delta_r,entry_decision_note,slope_rule_note,four_r_review_note,selection_reason
binance_um,BTCUSDT,BTC,15,joint,121524,1,2023-06-19 21:00:00+00:00,2023-06-19 21:15:00+00:00,True,26493.278333333332,2.014999999999418,True,2023-06-19 21:00:00+00:00,0.0046837978573563,0.5596308408505777,0.1410987487728733,26647.1,baseline,121525,2023-06-19 21:15:00+00:00,26647.0,26397.4,249.59999999999857,0.0093669080947198,121772,2023-06-22 11:00:00+00:00,29875.800000000003,trailing_stop,0.1211693624047736,0.1191693624047736,12.93589743589752,12.72237980769239,False,16.726762820512917,16.726762820512917,16.726762820512917,16.013621794871888,False,BTCUSDT:15:joint:baseline:2023-06-19 21:15:00+00:00,closed,121607.0,2023-06-20 18:00:00+00:00,intrabar,121607.0,2023-06-20 18:00:00+00:00,known,False,4.230769230769255,"{'bar_open': Timestamp('2023-06-20 17:45:00+0000', tz='UTC'), 'bar_close': Timestamp('2023-06-20 18:00:00+0000', tz='UTC'), 'open': 27481.1, 'high': 28000.0, 'low': 27456.0, 'close': 27784.0, 'atr': 141.48975177222823, 'atr_pct_of_close': 0.005092490345962721, 'observed_at': Timestamp('2023-06-20 18:00:00+0000', tz='UTC')}",,,0.2135176282051294,上级SMA60斜率同向,原退出保留4R及以上,2023-06-20 05:15:00+08:00,2023-06-22 19:00:00+08:00,1191.693624047736,1211.693624047736,2023-06,2023-06-19,earlier,True,False,False,16.51324519230779,3.7908653846153975,61.75,earlier,True,-134.04103218262463,-1.1753754733469253,1325.7346562303608,2023-06-22 14:30:00+00:00,2023-W25,2023-06-19 14:25:00+00:00,-1,6.833333333333333,False,2023-06-19 17:45:00+00:00,1.0,3.5,True,2023-05-23 06:00:00+00:00,1.0,663.25,True,3.7864823717948672,2023-06-20 17:45:00+00:00,False,354.67632378879176,-8.935897435897523,原规则：已确认多头联合信号且该账本空仓，下一开盘入场；联合线原生平台值尚未对齐。,信号当时通过上级已完成SMA60斜率同向门；仍须按该政策自己的仓位占用决定是否成交。,曾可确认触达毛4R；同入场预挂4R目标净结果3.786R，相对原退出变化-8.936R；此比较在事后才能知道。,largest_4r_sacrifice
binance_um,BTCUSDT,BTC,15,joint,187998,1,2025-05-12 07:30:00+00:00,2025-05-12 07:45:00+00:00,True,103736.42166666666,20.05999999999767,True,2025-05-12 07:00:00+00:00,0.0038859824726073,7.568258492307767,0.0929513244945395,104684.7,baseline,187999,2025-05-12 07:45:00+00:00,104684.7,103871.0,813.6999999999971,0.007772864611543,188015,2025-05-12 11:45:00+00:00,103871.0,initial_stop,-0.007772864611543,-0.009772864611543,-1.0000000000000018,-1.2573053951087652,False,0.0387120560403098,0.0387120560403098,0.0387120560403098,0.0,False,BTCUSDT:15:joint:baseline:2025-05-12 07:45:00+00:00,closed,,,,,,not_reached,False,,,,,0.2573053951087639,上级SMA60斜率同向,亏损,2025-05-12 15:45:00+08:00,2025-05-12 19:45:00+08:00,-97.72864611543,-77.72864611543,2025-05,2025-05-12,later,True,True,True,-0.218593339068454,1.0387120560403116,4.0,later,True,125.37584843547832,2.4544681424447607,-223.10449455090864,2025-05-16 08:15:00+00:00,2025-W20,2025-05-12 06:35:00+00:00,1,1.1666666666666667,True,2025-05-12 07:45:00+00:00,1.0,0.0,True,2025-05-01 17:00:00+00:00,1.0,254.75,True,-1.2573053951087652,2025-05-12 11:45:00+00:00,False,-97.72864611543032,0.0,原规则：已确认多头联合信号且该账本空仓，下一开盘入场；联合线原生平台值尚未对齐。,信号当时通过上级已完成SMA60斜率同向门；仍须按该政策自己的仓位占用决定是否成交。,本笔持仓没有可确认的4R触达；不要从离场后的走势计算浮盈。,typical_initial_stop
binance_um,BTCUSDT,BTC,15,ordinary,224954,-1,2026-06-01 06:30:00+00:00,2026-06-01 06:45:00+00:00,True,73725.675,-10.579999999987194,True,2026-06-01 06:00:00+00:00,0.0026108304352091,2.159910941694641,0.4694726389828873,72971.4,baseline,224955,2026-06-01 06:45:00+00:00,72971.4,73473.7,502.3000000000029,0.0068835187484412,225143,2026-06-03 05:45:00+00:00,67257.3,trailing_stop,0.0783060212631249,0.0763060212631249,11.37587099343014,11.085321919171731,False,15.154887517419771,15.154887517419771,15.154887517419771,14.425243878160355,False,BTCUSDT:15:ordinary:baseline:2026-06-01 06:45:00+00:00,closed,224992.0,2026-06-01 16:15:00+00:00,intrabar,224992.0,2026-06-01 16:15:00+00:00,known,False,3.7790165239896343,"{'bar_open': Timestamp('2026-06-01 16:00:00+0000', tz='UTC'), 'bar_close': Timestamp('2026-06-01 16:15:00+0000', tz='UTC'), 'open': 71099.5, 'high': 71172.7, 'low': 70650.9, 'close': 70857.4, 'atr': 327.6936522759127, 'atr_pct_of_close': 0.0046246920191245055, 'observed_at': Timestamp('2026-06-01 16:15:00+0000', tz='UTC')}",,,0.2905490742584101,上级SMA60斜率同向,原退出保留4R及以上,2026-06-01 14:45:00+08:00,2026-06-03 13:45:00+08:00,763.060212631249,783.060212631249,2026-06,2026-06-01,later,True,False,False,14.864338443161362,3.7790165239896303,47.0,later,True,532.184210304516,8.945746399055476,230.8760023267331,2026-06-03 05:45:00+00:00,2026-W23,2026-05-29 11:50:00+00:00,-1,66.91666666666667,True,2026-06-01 06:45:00+00:00,-1.0,0.0,True,2026-05-14 16:00:00+00:00,1.0,422.75,False,3.7094509257415855,2026-06-01 16:00:00+00:00,False,255.3407499376481,-7.375870993430146,原规则：已确认普通信号且该账本空仓，下一开盘入场；盈利结果不是入场条件。,信号当时通过上级已完成SMA60斜率同向门；仍须按该政策自己的仓位占用决定是否成交。,曾可确认触达毛4R；同入场预挂4R目标净结果3.709R，相对原退出变化-7.376R；此比较在事后才能知道。,best_original_outcome
binance_um,BTCUSDT,BTC,15,ordinary,132225,-1,2023-10-09 08:15:00+00:00,2023-10-09 08:30:00+00:00,True,27906.798333333332,-2.241666666664969,True,2023-10-09 08:00:00+00:00,0.0012525755112059,1.2629999531110798,0.0730409592158424,27801.4,baseline,132226,2023-10-09 08:30:00+00:00,27801.3,27881.4,80.10000000000218,0.0028811602335143,132266,2023-10-09 18:30:00+00:00,27689.9,trailing_stop,0.0040070068665852,0.0020070068665852,1.3907615480648488,0.6965967540573771,False,6.882646691635259,6.882646691635259,6.882646691635259,6.144818976279492,False,BTCUSDT:15:ordinary:baseline:2023-10-09 08:30:00+00:00,closed,132231.0,2023-10-09 10:00:00+00:00,intrabar,132239.0,2023-10-09 12:00:00+00:00,known,False,5.491885143570405,"{'bar_open': Timestamp('2023-10-09 09:45:00+0000', tz='UTC'), 'bar_close': Timestamp('2023-10-09 10:00:00+0000', tz='UTC'), 'open': 27672.0, 'high': 27672.1, 'low': 27430.0, 'close': 27531.0, 'atr': 64.38379804392147, 'atr_pct_of_close': 0.0023385927879089564, 'observed_at': Timestamp('2023-10-09 10:00:00+0000', tz='UTC')}",,,0.694164794007481,上级SMA60斜率同向,已知浮盈达4R但兑现较低,2023-10-09 16:30:00+08:00,2023-10-10 02:30:00+08:00,20.070068665852,40.070068665852,2023-10,2023-10-09,earlier,True,False,False,6.188481897627778,5.49188514357041,10.0,earlier,True,-15.747522185624012,-0.5086240963855302,35.817590851476844,2023-10-13 07:00:00+00:00,2023-W41,2023-10-07 20:00:00+00:00,-1,36.5,True,2023-10-09 08:30:00+00:00,-1.0,0.0,True,2023-08-28 08:00:00+00:00,-1.0,1008.5,True,3.3058352059925302,2023-10-09 09:45:00+00:00,False,95.2464093405736,2.6092384519351532,原规则：已确认普通信号且该账本空仓，下一开盘入场；盈利结果不是入场条件。,信号当时通过上级已完成SMA60斜率同向门；仍须按该政策自己的仓位占用决定是否成交。,曾可确认触达毛4R；同入场预挂4R目标净结果3.306R，相对原退出变化+2.609R；此比较在事后才能知道。,largest_4r_rescue
binance_um,BTCUSDT,BTC,15,ordinary,224954,-1,2026-06-01 06:30:00+00:00,2026-06-01 06:45:00+00:00,True,73725.675,-10.579999999987194,True,2026-06-01 06:00:00+00:00,0.0026108304352091,2.159910941694641,0.4694726389828873,72971.4,baseline,224955,2026-06-01 06:45:00+00:00,72971.4,73473.7,502.3000000000029,0.0068835187484412,225143,2026-06-03 05:45:00+00:00,67257.3,trailing_stop,0.0783060212631249,0.0763060212631249,11.37587099343014,11.085321919171731,False,15.154887517419771,15.154887517419771,15.154887517419771,14.425243878160355,False,BTCUSDT:15:ordinary:baseline:2026-06-01 06:45:00+00:00,closed,224992.0,2026-06-01 16:15:00+00:00,intrabar,224992.0,2026-06-01 16:15:00+00:00,known,False,3.7790165239896343,"{'bar_open': Timestamp('2026-06-01 16:00:00+0000', tz='UTC'), 'bar_close': Timestamp('2026-06-01 16:15:00+0000', tz='UTC'), 'open': 71099.5, 'high': 71172.7, 'low': 70650.9, 'close': 70857.4, 'atr': 327.6936522759127, 'atr_pct_of_close': 0.0046246920191245055, 'observed_at': Timestamp('2026-06-01 16:15:00+0000', tz='UTC')}",,,0.2905490742584101,上级SMA60斜率同向,原退出保留4R及以上,2026-06-01 14:45:00+08:00,2026-06-03 13:45:00+08:00,763.060212631249,783.060212631249,2026-06,2026-06-01,later,True,False,False,14.864338443161362,3.7790165239896303,47.0,later,True,532.184210304516,8.945746399055476,230.8760023267331,2026-06-03 05:45:00+00:00,2026-W23,2026-05-29 11:50:00+00:00,-1,66.91666666666667,True,2026-06-01 06:45:00+00:00,-1.0,0.0,True,2026-05-14 16:00:00+00:00,1.0,422.75,False,3.7094509257415855,2026-06-01 16:00:00+00:00,False,255.3407499376481,-7.375870993430146,原规则：已确认普通信号且该账本空仓，下一开盘入场；盈利结果不是入场条件。,信号当时通过上级已完成SMA60斜率同向门；仍须按该政策自己的仓位占用决定是否成交。,曾可确认触达毛4R；同入场预挂4R目标净结果3.709R，相对原退出变化-7.376R；此比较在事后才能知道。,largest_4r_sacrifice
binance_um,BTCUSDT,BTC,15,ordinary,195518,-1,2025-07-29 15:30:00+00:00,2025-07-29 15:45:00+00:00,True,118545.71166666666,-8.685000000026776,True,2025-07-29 15:00:00+00:00,0.0026764544229925,3.1374037949377063,0.2133680900040542,117393.8,baseline,195519,2025-07-29 15:45:00+00:00,117393.6,118337.1,943.5,0.00803706505295,195580,2025-07-30 07:00:00+00:00,118337.1,initial_stop,-0.0080370650529499,-0.0100370650529499,-0.999999999999989,-1.2488470588235183,False,0.4987811340752578,0.4987811340752578,0.4987811340752578,0.2365659777424606,False,BTCUSDT:15:ordinary:baseline:2025-07-29 15:45:00+00:00,closed,,,,,,not_reached,False,,,,,0.2488470588235317,上级SMA60斜率同向,亏损,2025-07-29 23:45:00+08:00,2025-07-30 15:00:00+08:00,-100.370650529499,-80.37065052949899,2025-07,2025-07-28,later,True,True,True,0.249934075251726,1.4987811340752468,15.25,later,True,-74.70760647446671,-1.3655798761609783,-25.663044055033183,2025-07-29 03:45:00+00:00,2025-W31,2025-07-24 00:20:00+00:00,1,135.41666666666666,False,2025-07-29 15:45:00+00:00,-1.0,0.0,True,2025-05-19 06:00:00+00:00,-1.0,1713.75,True,-1.2488470588235183,2025-07-30 07:00:00+00:00,False,-100.3706505294999,0.0,原规则：已确认普通信号且该账本空仓，下一开盘入场；盈利结果不是入场条件。,信号当时通过上级已完成SMA60斜率同向门；仍须按该政策自己的仓位占用决定是否成交。,本笔持仓没有可确认的4R触达；不要从离场后的走势计算浮盈。,typical_initial_stop
binance_um,BTCUSDT,BTC,60,joint,35969,1,2024-02-07 17:00:00+00:00,2024-02-07 18:00:00+00:00,True,42883.83666666666,13.555000000000293,True,2024-02-07 16:00:00+00:00,0.0055061152014263,6.441743855546136,0.086583056469356,43488.6,baseline,35970,2024-02-07 18:00:00+00:00,43488.6,42852.100000000006,636.4999999999927,0.0146360195545497,36110,2024-02-13 14:00:00+00:00,48925.5,trailing_stop,0.1250189704888178,0.1230189704888178,8.541869599371665,8.405220424194916,False,10.903692065985991,10.903692065985991,10.903692065985991,10.603456402199647,False,BTCUSDT:60:joint:baseline:2024-02-07 18:00:00+00:00,closed,36002.0,2024-02-09 03:00:00+00:00,intrabar,36002.0,2024-02-09 03:00:00+00:00,known,False,2.3618224666143277,"{'bar_open': Timestamp('2024-02-09 02:00:00+0000', tz='UTC'), 'bar_close': Timestamp('2024-02-09 03:00:00+0000', tz='UTC'), 'open': 45473.9, 'high': 46399.4, 'low': 45412.8, 'close': 46272.9, 'atr': 317.5944058233704, 'atr_pct_of_close': 0.006863507708040135, 'observed_at': Timestamp('2024-02-09 03:00:00+0000', tz='UTC')}",,,0.13664917517675,上级SMA60斜率同向,原退出保留4R及以上,2024-02-08 02:00:00+08:00,2024-02-13 22:00:00+08:00,1230.189704888178,1250.189704888178,2024-02,2024-02-05,earlier,True,False,False,10.76704289080924,2.361822466614326,140.0,earlier,True,111.8525206673171,0.6649297057737193,1118.3371842208612,2024-02-13 14:00:00+00:00,2024-W06,2024-02-07 17:05:00+00:00,1,0.9166666666666666,True,2024-02-03 23:45:00+00:00,-1.0,90.25,False,2024-02-07 18:00:00+00:00,1.0,0.0,True,3.863350824823245,2024-02-09 02:00:00+00:00,False,565.4407821819896,-4.541869599371671,原规则：已确认多头联合信号且该账本空仓，下一开盘入场；联合线原生平台值尚未对齐。,信号当时通过上级已完成SMA60斜率同向门；仍须按该政策自己的仓位占用决定是否成交。,曾可确认触达毛4R；同入场预挂4R目标净结果3.863R，相对原退出变化-4.542R；此比较在事后才能知道。,best_original_outcome
binance_um,BTCUSDT,BTC,60,joint,35082,1,2024-01-01 18:00:00+00:00,2024-01-01 19:00:00+00:00,True,42920.64833333334,-14.698333333326444,False,2024-01-01 16:00:00+00:00,0.0050139069691537,3.2103087884492587,0.2868097425590488,43148.0,baseline,35083,2024-01-01 19:00:00+00:00,43148.0,42571.2,576.7999999999956,0.0133679428942244,35123,2024-01-03 11:00:00+00:00,44277.4,trailing_stop,0.0261750254936496,0.0241750254936496,1.958044382801674,1.808432732316236,False,4.8578363384189,4.8578363384189,4.8578363384189,4.626907073509055,False,BTCUSDT:60:joint:baseline:2024-01-01 19:00:00+00:00,closed,35089.0,2024-01-02 02:00:00+00:00,intrabar,35095.0,2024-01-02 08:00:00+00:00,known,False,2.899791955617218,"{'bar_open': Timestamp('2024-01-02 01:00:00+0000', tz='UTC'), 'bar_close': Timestamp('2024-01-02 02:00:00+0000', tz='UTC'), 'open': 45179.7, 'high': 45485.7, 'low': 44750.0, 'close': 44926.3, 'atr': 374.5230087099242, 'atr_pct_of_close': 0.00833638667573168, 'observed_at': Timestamp('2024-01-02 02:00:00+0000', tz='UTC')}",,,0.1496116504854383,上级SMA60斜率不同向或未知,已知浮盈达4R但兑现较低,2024-01-02 03:00:00+08:00,2024-01-03 19:00:00+08:00,241.750254936496,261.750254936496,2024-01,2024-01-01,earlier,True,False,False,4.708224687933462,2.899791955617226,40.0,earlier,True,-171.3268368790566,-1.1321642638706844,413.0770918155535,2024-01-03 11:00:00+00:00,2024-W01,2023-12-29 07:05:00+00:00,-1,83.91666666666667,False,2024-01-01 16:15:00+00:00,1.0,2.75,True,2024-01-01 19:00:00+00:00,1.0,0.0,True,3.850388349514565,2024-01-02 01:00:00+00:00,False,514.7177157689775,2.041955617198329,原规则：已确认多头联合信号且该账本空仓，下一开盘入场；联合线原生平台值尚未对齐。,信号当时被上级已完成SMA60斜率同向门拒绝；事后盈亏不能证明该过滤有效。,曾可确认触达毛4R；同入场预挂4R目标净结果3.850R，相对原退出变化+2.042R；此比较在事后才能知道。,largest_4r_rescue
binance_um,BTCUSDT,BTC,60,joint,35969,1,2024-02-07 17:00:00+00:00,2024-02-07 18:00:00+00:00,True,42883.83666666666,13.555000000000293,True,2024-02-07 16:00:00+00:00,0.0055061152014263,6.441743855546136,0.086583056469356,43488.6,baseline,35970,2024-02-07 18:00:00+00:00,43488.6,42852.100000000006,636.4999999999927,0.0146360195545497,36110,2024-02-13 14:00:00+00:00,48925.5,trailing_stop,0.1250189704888178,0.1230189704888178,8.541869599371665,8.405220424194916,False,10.903692065985991,10.903692065985991,10.903692065985991,10.603456402199647,False,BTCUSDT:60:joint:baseline:2024-02-07 18:00:00+00:00,closed,36002.0,2024-02-09 03:00:00+00:00,intrabar,36002.0,2024-02-09 03:00:00+00:00,known,False,2.3618224666143277,"{'bar_open': Timestamp('2024-02-09 02:00:00+0000', tz='UTC'), 'bar_close': Timestamp('2024-02-09 03:00:00+0000', tz='UTC'), 'open': 45473.9, 'high': 46399.4, 'low': 45412.8, 'close': 46272.9, 'atr': 317.5944058233704, 'atr_pct_of_close': 0.006863507708040135, 'observed_at': Timestamp('2024-02-09 03:00:00+0000', tz='UTC')}",,,0.13664917517675,上级SMA60斜率同向,原退出保留4R及以上,2024-02-08 02:00:00+08:00,2024-02-13 22:00:00+08:00,1230.189704888178,1250.189704888178,2024-02,2024-02-05,earlier,True,False,False,10.76704289080924,2.361822466614326,140.0,earlier,True,111.8525206673171,0.6649297057737193,1118.3371842208612,2024-02-13 14:00:00+00:00,2024-W06,2024-02-07 17:05:00+00:00,1,0.9166666666666666,True,2024-02-03 23:45:00+00:00,-1.0,90.25,False,2024-02-07 18:00:00+00:00,1.0,0.0,True,3.863350824823245,2024-02-09 02:00:00+00:00,False,565.4407821819896,-4.541869599371671,原规则：已确认多头联合信号且该账本空仓，下一开盘入场；联合线原生平台值尚未对齐。,信号当时通过上级已完成SMA60斜率同向门；仍须按该政策自己的仓位占用决定是否成交。,曾可确认触达毛4R；同入场预挂4R目标净结果3.863R，相对原退出变化-4.542R；此比较在事后才能知道。,largest_4r_sacrifice
binance_um,BTCUSDT,BTC,60,joint,44879,1,2025-02-12 23:00:00+00:00,2025-02-13 00:00:00+00:00,True,97231.34166666666,-17.92333333332499,False,2025-02-12 20:00:00+00:00,0.0083591064496128,0.782572142144798,0.2166246506006721,97816.3,baseline,44880,2025-02-13 00:00:00+00:00,97816.3,96136.1,1680.199999999997,0.0171770962508293,44886,2025-02-13 06:00:00+00:00,96136.1,initial_stop,-0.0171770962508293,-0.0191770962508293,-0.9999999999999986,-1.11643411498631,False,0.1413522199738129,0.1413522199738129,0.1413522199738129,0.073562671110577,False,BTCUSDT:60:joint:baseline:2025-02-13 00:00:00+00:00,closed,,,,,,not_reached,False,,,,,0.1164341149863115,上级SMA60斜率不同向或未知,亏损,2025-02-13 08:00:00+08:00,2025-02-13 14:00:00+08:00,-191.770962508293,-171.77096250829302,2025-02,2025-02-10,later,True,True,True,0.0249181049875013,1.1413522199738115,6.0,later,True,-94.35450147842973,-0.43807840696951,-97.41646102986334,2025-02-17 01:00:00+00:00,2025-W07,2025-02-08 19:25:00+00:00,1,100.58333333333333,True,2025-02-10 00:30:00+00:00,1.0,71.5,True,2025-02-12 18:00:00+00:00,1.0,6.0,True,-1.11643411498631,2025-02-13 06:00:00+00:00,False,-191.77096250829305,0.0,原规则：已确认多头联合信号且该账本空仓，下一开盘入场；联合线原生平台值尚未对齐。,信号当时被上级已完成SMA60斜率同向门拒绝；事后盈亏不能证明该过滤有效。,本笔持仓没有可确认的4R触达；不要从离场后的走势计算浮盈。,typical_initial_stop
binance_um,BTCUSDT,BTC,60,ordinary,53283,-1,2026-01-29 03:00:00+00:00,2026-01-29 04:00:00+00:00,True,89523.03833333333,-72.53833333333023,True,2026-01-29 00:00:00+00:00,0.0070768985208518,1.1421451848552482,0.4556677668235091,88003.2,baseline,53284,2026-01-29 04:00:00+00:00,88003.2,89557.90000000001,1554.7000000000116,0.0176664030398895,53488,2026-02-06 16:00:00+00:00,69160.1,trailing_stop,0.2141183502418092,0.2121183502418092,12.120087476683503,12.006878240174856,False,18.140605904676004,18.140605904676004,18.140605904676004,16.167170515211815,False,BTCUSDT:60:ordinary:baseline:2026-01-29 04:00:00+00:00,closed,53305.0,2026-01-30 02:00:00+00:00,intrabar,53342.0,2026-01-31 15:00:00+00:00,known,False,6.020518427992496,"{'bar_open': Timestamp('2026-01-30 01:00:00+0000', tz='UTC'), 'bar_close': Timestamp('2026-01-30 02:00:00+0000', tz='UTC'), 'open': 84157.4, 'high': 84157.5, 'low': 81000.0, 'close': 82434.7, 'atr': 870.1129281046462, 'atr_pct_of_close': 0.010555177954243131, 'observed_at': Timestamp('2026-01-30 02:00:00+0000', tz='UTC')}",,,0.1132092365086509,上级SMA60斜率同向,原退出保留4R及以上,2026-01-29 12:00:00+08:00,2026-02-07 00:00:00+08:00,2121.183502418092,2141.183502418092,2026-01,2026-01-26,later,True,False,False,18.027396668167352,6.020518427992501,204.0,later,True,1650.578855392738,10.845088074701298,470.6046470253544,2026-02-06 16:00:00+00:00,2026-W05,2026-01-24 12:05:00+00:00,-1,111.91666666666667,True,2026-01-17 23:30:00+00:00,-1.0,268.5,True,2026-01-29 04:00:00+00:00,-1.0,0.0,True,3.8867907634913488,2026-01-30 01:00:00+00:00,False,686.6561215955835,-8.120087476683508,原规则：已确认普通信号且该账本空仓，下一开盘入场；盈利结果不是入场条件。,信号当时通过上级已完成SMA60斜率同向门；仍须按该政策自己的仓位占用决定是否成交。,曾可确认触达毛4R；同入场预挂4R目标净结果3.887R，相对原退出变化-8.120R；此比较在事后才能知道。,best_original_outcome
binance_um,BTCUSDT,BTC,60,ordinary,37526,-1,2024-04-12 14:00:00+00:00,2024-04-12 15:00:00+00:00,True,68756.05833333333,87.77833333333547,False,2024-04-12 12:00:00+00:00,0.0073264971382142,4.619443414664813,0.26388137469305,69289.7,baseline,37527,2024-04-12 15:00:00+00:00,69289.6,71140.5,1850.8999999999944,0.0267125225142011,37590,2024-04-15 06:00:00+00:00,66415.5,trailing_stop,0.0414795293954649,0.0394795293954649,1.552812145442767,1.4779408936193297,False,5.20671024906804,5.20671024906804,5.20671024906804,4.031174023448067,False,BTCUSDT:60:ordinary:baseline:2024-04-12 15:00:00+00:00,closed,37556.0,2024-04-13 21:00:00+00:00,intrabar,37556.0,2024-04-13 21:00:00+00:00,known,False,3.6538981036252745,"{'bar_open': Timestamp('2024-04-13 20:00:00+0000', tz='UTC'), 'bar_close': Timestamp('2024-04-13 21:00:00+0000', tz='UTC'), 'open': 64779.1, 'high': 64897.8, 'low': 59652.5, 'close': 61828.3, 'atr': 1146.7945367705038, 'atr_pct_of_close': 0.01854805221509412, 'observed_at': Timestamp('2024-04-13 21:00:00+0000', tz='UTC')}",,,0.0748712518234377,上级SMA60斜率不同向或未知,已知浮盈达4R但兑现较低,2024-04-12 23:00:00+08:00,2024-04-15 14:00:00+08:00,394.795293954649,414.79529395464897,2024-04,2024-04-08,earlier,True,False,False,5.131838997244603,3.653898103625273,63.0,earlier,True,-140.00783818753249,-1.1666557810061151,534.803132142182,2024-04-08 07:00:00+00:00,2024-W15,2024-04-12 13:45:00+00:00,-1,1.25,True,2024-04-06 22:30:00+00:00,1.0,136.5,False,2024-04-12 15:00:00+00:00,-1.0,0.0,True,3.925128748176561,2024-04-13 20:00:00+00:00,False,1048.5009005680467,2.4471878545572316,原规则：已确认普通信号且该账本空仓，下一开盘入场；盈利结果不是入场条件。,信号当时被上级已完成SMA60斜率同向门拒绝；事后盈亏不能证明该过滤有效。,曾可确认触达毛4R；同入场预挂4R目标净结果3.925R，相对原退出变化+2.447R；此比较在事后才能知道。,largest_4r_rescue
binance_um,BTCUSDT,BTC,60,ordinary,53283,-1,2026-01-29 03:00:00+00:00,2026-01-29 04:00:00+00:00,True,89523.03833333333,-72.53833333333023,True,2026-01-29 00:00:00+00:00,0.0070768985208518,1.1421451848552482,0.4556677668235091,88003.2,baseline,53284,2026-01-29 04:00:00+00:00,88003.2,89557.90000000001,1554.7000000000116,0.0176664030398895,53488,2026-02-06 16:00:00+00:00,69160.1,trailing_stop,0.2141183502418092,0.2121183502418092,12.120087476683503,12.006878240174856,False,18.140605904676004,18.140605904676004,18.140605904676004,16.167170515211815,False,BTCUSDT:60:ordinary:baseline:2026-01-29 04:00:00+00:00,closed,53305.0,2026-01-30 02:00:00+00:00,intrabar,53342.0,2026-01-31 15:00:00+00:00,known,False,6.020518427992496,"{'bar_open': Timestamp('2026-01-30 01:00:00+0000', tz='UTC'), 'bar_close': Timestamp('2026-01-30 02:00:00+0000', tz='UTC'), 'open': 84157.4, 'high': 84157.5, 'low': 81000.0, 'close': 82434.7, 'atr': 870.1129281046462, 'atr_pct_of_close': 0.010555177954243131, 'observed_at': Timestamp('2026-01-30 02:00:00+0000', tz='UTC')}",,,0.1132092365086509,上级SMA60斜率同向,原退出保留4R及以上,2026-01-29 12:00:00+08:00,2026-02-07 00:00:00+08:00,2121.183502418092,2141.183502418092,2026-01,2026-01-26,later,True,False,False,18.027396668167352,6.020518427992501,204.0,later,True,1650.578855392738,10.845088074701298,470.6046470253544,2026-02-06 16:00:00+00:00,2026-W05,2026-01-24 12:05:00+00:00,-1,111.91666666666667,True,2026-01-17 23:30:00+00:00,-1.0,268.5,True,2026-01-29 04:00:00+00:00,-1.0,0.0,True,3.8867907634913488,2026-01-30 01:00:00+00:00,False,686.6561215955835,-8.120087476683508,原规则：已确认普通信号且该账本空仓，下一开盘入场；盈利结果不是入场条件。,信号当时通过上级已完成SMA60斜率同向门；仍须按该政策自己的仓位占用决定是否成交。,曾可确认触达毛4R；同入场预挂4R目标净结果3.887R，相对原退出变化-8.120R；此比较在事后才能知道。,largest_4r_sacrifice
