trade_key,symbol,timeframe,signal_i,signal_bar_open,arm,status,baseline_risk_frac,entry_i,entry_time,entry_price,initial_stop,initial_risk,initial_risk_frac,exit_i,exit_time,exit_price,exit_reason,gross_return,net_return,gross_r,net_r,censored,mfe_r,net_r_on_baseline_risk,signal_close,period,month,net_bp,gross_bp,figure,serial_status,serial_taken
binance_um:FISUSDT:15m:box_any:3722,FISUSDT,15m,3722,2025-06-03 02:00:00+00:00,parent_stop,closed,0.0157579577686731,3723.0,2025-06-03 02:15:00+00:00,0.15865,0.15555,0.0030999999999999,0.0195398676331546,3727.0,2025-06-03 03:15:00+00:00,0.15555,initial_stop,-0.0195398676331547,-0.0215398676331547,-1.0000000000000029,-1.1023548387096804,False,0.0225806451612861,-1.3669199999999986,2025-06-03 02:15:00+00:00,earlier,2025-06,-215.398676331547,-195.39867633154702,14,closed,True
binance_um:FISUSDT:15m:box_any:3722,FISUSDT,15m,3722,2025-06-03 02:00:00+00:00,wick_arm,closed,0.0157579577686731,3723.0,2025-06-03 02:15:00+00:00,0.15865,0.15615,0.0025,0.0157579577686731,3726.0,2025-06-03 03:00:00+00:00,0.15615,initial_stop,-0.0157579577686731,-0.0177579577686731,-0.9999999999999984,-1.1269199999999984,False,0.0279999999999946,-1.1269199999999984,2025-06-03 02:15:00+00:00,earlier,2025-06,-177.579577686731,-157.579577686731,14,closed,True
binance_um:SANDUSDT:15m:box_any:27100,SANDUSDT,15m,27100,2025-06-03 16:00:00+00:00,age6,rejected_age6,0.0103229406430911,,,,,,,,,,,0.0,0.0,,,,,0.0,2025-06-03 16:15:00+00:00,earlier,2025-06,0.0,0.0,15,,False
binance_um:SANDUSDT:15m:box_any:27100,SANDUSDT,15m,27100,2025-06-03 16:00:00+00:00,baseline,closed,0.0103229406430911,27101.0,2025-06-03 16:15:00+00:00,0.28674,0.28378,0.0029599999999999,0.0103229406430911,27108.0,2025-06-03 18:00:00+00:00,0.28378,initial_stop,-0.0103229406430911,-0.0123229406430911,-0.9999999999999968,-1.1937432432432429,False,0.0912162162162148,-1.1937432432432429,2025-06-03 16:15:00+00:00,earlier,2025-06,-123.229406430911,-103.229406430911,15,closed,True
binance_um:SANDUSDT:15m:box_any:27100,SANDUSDT,15m,27100,2025-06-03 16:00:00+00:00,parent_stop,closed,0.0103229406430911,27101.0,2025-06-03 16:15:00+00:00,0.28674,0.27661,0.0101299999999999,0.0353281718630116,27182.0,2025-06-04 12:30:00+00:00,0.27761,opposite_v6_next_open,-0.0318406919160213,-0.0338406919160213,-0.9012833168805512,-0.957895360315892,False,0.02665350444225,-3.278202702702731,2025-06-03 16:15:00+00:00,earlier,2025-06,-338.406919160213,-318.40691916021296,15,closed,True
binance_um:SANDUSDT:15m:box_any:27100,SANDUSDT,15m,27100,2025-06-03 16:00:00+00:00,wick_arm,closed,0.0103229406430911,27101.0,2025-06-03 16:15:00+00:00,0.28674,0.28378,0.0029599999999999,0.0103229406430911,27108.0,2025-06-03 18:00:00+00:00,0.28378,initial_stop,-0.0103229406430911,-0.0123229406430911,-0.9999999999999968,-1.1937432432432429,False,0.0912162162162148,-1.1937432432432429,2025-06-03 16:15:00+00:00,earlier,2025-06,-123.229406430911,-103.229406430911,15,closed,True
binance_um:CHESSUSDT:15m:box_any:27725,CHESSUSDT,15m,27725,2025-06-14 02:45:00+00:00,age6,rejected_age6,0.0253828701077708,,,,,,,,,,,0.0,0.0,,,,,0.0,2025-06-14 03:00:00+00:00,earlier,2025-06,0.0,0.0,16,,False
binance_um:CHESSUSDT:15m:box_any:27725,CHESSUSDT,15m,27725,2025-06-14 02:45:00+00:00,baseline,closed,0.0253828701077708,27726.0,2025-06-14 03:00:00+00:00,0.07052,0.06873,0.00179,0.0253828701077708,27781.0,2025-06-14 16:45:00+00:00,0.06873,initial_stop,-0.0253828701077708,-0.0273828701077708,-1.0000000000000002,-1.0787932960893858,False,1.0,-1.0787932960893858,2025-06-14 03:00:00+00:00,earlier,2025-06,-273.828701077708,-253.82870107770802,16,closed,True
binance_um:CHESSUSDT:15m:box_any:27725,CHESSUSDT,15m,27725,2025-06-14 02:45:00+00:00,parent_stop,closed,0.0253828701077708,27726.0,2025-06-14 03:00:00+00:00,0.07052,0.06813,0.0023899999999999,0.0338910947249005,27788.0,2025-06-14 18:30:00+00:00,0.06813,initial_stop,-0.0338910947249005,-0.0358910947249005,-1.0000000000000002,-1.0590125523012557,False,0.7489539748954008,-1.413988826815637,2025-06-14 03:00:00+00:00,earlier,2025-06,-358.910947249005,-338.91094724900495,16,closed,True
binance_um:CHESSUSDT:15m:box_any:27725,CHESSUSDT,15m,27725,2025-06-14 02:45:00+00:00,wick_arm,closed,0.0253828701077708,27726.0,2025-06-14 03:00:00+00:00,0.07052,0.06873,0.00179,0.0253828701077708,27781.0,2025-06-14 16:45:00+00:00,0.06873,initial_stop,-0.0253828701077708,-0.0273828701077708,-1.0000000000000002,-1.0787932960893858,False,1.0,-1.0787932960893858,2025-06-14 03:00:00+00:00,earlier,2025-06,-273.828701077708,-253.82870107770802,16,closed,True
binance_um:BANANAUSDT:15m:box_any:29499,BANANAUSDT,15m,29499,2025-06-28 15:45:00+00:00,age6,rejected_age6,0.014894374554949,,,,,,,,,,,0.0,0.0,,,,,0.0,2025-06-28 16:00:00+00:00,earlier,2025-06,0.0,0.0,17,,False
binance_um:BANANAUSDT:15m:box_any:29499,BANANAUSDT,15m,29499,2025-06-28 15:45:00+00:00,baseline,closed,0.014894374554949,29500.0,2025-06-28 16:00:00+00:00,16.852,16.601,0.2510000000000012,0.014894374554949,29631.0,2025-06-30 00:45:00+00:00,17.699,trailing_stop,0.0502610966057441,0.0482610966057441,3.3745019920318597,3.240223107569709,False,5.784860557768889,3.240223107569709,2025-06-28 16:00:00+00:00,earlier,2025-06,482.610966057441,502.610966057441,17,closed,True
binance_um:BANANAUSDT:15m:box_any:29499,BANANAUSDT,15m,29499,2025-06-28 15:45:00+00:00,parent_stop,closed,0.014894374554949,29500.0,2025-06-28 16:00:00+00:00,16.852,16.325,0.527000000000001,0.0312722525516259,29631.0,2025-06-30 00:45:00+00:00,17.699,trailing_stop,0.0502610966057441,0.0482610966057441,1.607210626185957,1.543256166982921,False,2.755218216318777,3.240223107569709,2025-06-28 16:00:00+00:00,earlier,2025-06,482.610966057441,502.610966057441,17,closed,True
binance_um:BANANAUSDT:15m:box_any:29499,BANANAUSDT,15m,29499,2025-06-28 15:45:00+00:00,wick_arm,closed,0.014894374554949,29500.0,2025-06-28 16:00:00+00:00,16.852,16.601,0.2510000000000012,0.014894374554949,29631.0,2025-06-30 00:45:00+00:00,17.699,trailing_stop,0.0502610966057441,0.0482610966057441,3.3745019920318597,3.240223107569709,False,5.784860557768889,3.240223107569709,2025-06-28 16:00:00+00:00,earlier,2025-06,482.610966057441,502.610966057441,17,closed,True
binance_um:EIGENUSDT:15m:box_any:27001,EIGENUSDT,15m,27001,2025-07-09 12:15:00+00:00,age6,rejected_age6,0.0219761643140901,,,,,,,,,,,0.0,0.0,,,,,0.0,2025-07-09 12:30:00+00:00,earlier,2025-07,0.0,0.0,18,,False
binance_um:EIGENUSDT:15m:box_any:27001,EIGENUSDT,15m,27001,2025-07-09 12:15:00+00:00,baseline,closed,0.0219761643140901,27002.0,2025-07-09 12:30:00+00:00,1.1831,1.1571,0.026,0.0219761643140901,27010.0,2025-07-09 14:30:00+00:00,1.1571,initial_stop,-0.0219761643140901,-0.0239761643140901,-0.9999999999999992,-1.0910076923076917,False,0.1653846153846141,-1.0910076923076917,2025-07-09 12:30:00+00:00,earlier,2025-07,-239.761643140901,-219.76164314090101,18,closed,True
binance_um:EIGENUSDT:15m:box_any:27001,EIGENUSDT,15m,27001,2025-07-09 12:15:00+00:00,parent_stop,closed,0.0219761643140901,27002.0,2025-07-09 12:30:00+00:00,1.1831,1.1415,0.0416,0.0351618629025442,27097.0,2025-07-10 12:15:00+00:00,1.2359,trailing_stop,0.0446285182993828,0.0426285182993828,1.2692307692307634,1.2123509615384558,False,2.317307692307689,1.9397615384615312,2025-07-09 12:30:00+00:00,earlier,2025-07,426.285182993828,446.285182993828,18,closed,True
binance_um:EIGENUSDT:15m:box_any:27001,EIGENUSDT,15m,27001,2025-07-09 12:15:00+00:00,wick_arm,closed,0.0219761643140901,27002.0,2025-07-09 12:30:00+00:00,1.1831,1.1571,0.026,0.0219761643140901,27010.0,2025-07-09 14:30:00+00:00,1.1571,initial_stop,-0.0219761643140901,-0.0239761643140901,-0.9999999999999992,-1.0910076923076917,False,0.1653846153846141,-1.0910076923076917,2025-07-09 12:30:00+00:00,earlier,2025-07,-239.761643140901,-219.76164314090101,18,closed,True
binance_um:AIOUSDT:15m:box_any:1235,AIOUSDT,15m,1235,2025-08-26 08:15:00+00:00,age6,closed,0.0376318312559922,1236.0,2025-08-26 08:30:00+00:00,0.08344,0.0803,0.0031399999999999,0.0376318312559922,1449.0,2025-08-28 13:45:00+00:00,0.0855,trailing_stop,0.0246883988494728,0.0226883988494728,0.6560509554140188,0.602904458598732,False,3.468152866242048,0.602904458598732,2025-08-26 08:30:00+00:00,earlier,2025-08,226.883988494728,246.88398849472802,19,closed,True
binance_um:AIOUSDT:15m:box_any:1235,AIOUSDT,15m,1235,2025-08-26 08:15:00+00:00,baseline,closed,0.0376318312559922,1236.0,2025-08-26 08:30:00+00:00,0.08344,0.0803,0.0031399999999999,0.0376318312559922,1449.0,2025-08-28 13:45:00+00:00,0.0855,trailing_stop,0.0246883988494728,0.0226883988494728,0.6560509554140188,0.602904458598732,False,3.468152866242048,0.602904458598732,2025-08-26 08:30:00+00:00,earlier,2025-08,226.883988494728,246.88398849472802,19,closed,True
binance_um:AIOUSDT:15m:box_any:1235,AIOUSDT,15m,1235,2025-08-26 08:15:00+00:00,parent_stop,closed,0.0376318312559922,1236.0,2025-08-26 08:30:00+00:00,0.08344,0.08017,0.0032699999999999,0.0391898370086288,1450.0,2025-08-28 14:00:00+00:00,0.08468,opposite_v6_next_open,0.0148609779482262,0.0128609779482262,0.3792048929663615,0.3281712538226305,False,3.330275229357802,0.3417579617834406,2025-08-26 08:30:00+00:00,earlier,2025-08,128.60977948226198,148.60977948226198,19,closed,True
binance_um:AIOUSDT:15m:box_any:1235,AIOUSDT,15m,1235,2025-08-26 08:15:00+00:00,wick_arm,closed,0.0376318312559922,1236.0,2025-08-26 08:30:00+00:00,0.08344,0.0803,0.0031399999999999,0.0376318312559922,1335.0,2025-08-27 09:15:00+00:00,0.0824,trailing_stop,-0.0124640460210929,-0.0144640460210929,-0.3312101910828027,-0.3843566878980895,False,2.022292993630578,-0.3843566878980895,2025-08-26 08:30:00+00:00,earlier,2025-08,-144.640460210929,-124.64046021092899,19,closed,True
binance_um:DOTUSDT:15m:box_any:40932,DOTUSDT,15m,40932,2025-10-25 18:00:00+00:00,age6,rejected_age6,0.0064190289996741,,,,,,,,,,,0.0,0.0,,,,,0.0,2025-10-25 18:15:00+00:00,later,2025-10,0.0,0.0,20,,False
binance_um:DOTUSDT:15m:box_any:40932,DOTUSDT,15m,40932,2025-10-25 18:00:00+00:00,baseline,closed,0.0064190289996741,40933.0,2025-10-25 18:15:00+00:00,3.069,3.0493,0.0196999999999998,0.0064190289996741,40972.0,2025-10-26 04:00:00+00:00,3.063,opposite_v6_next_open,-0.0019550342130986,-0.0039550342130986,-0.3045685279187668,-0.6161421319796833,False,1.827411167512708,-0.6161421319796833,2025-10-25 18:15:00+00:00,later,2025-10,-39.550342130986,-19.550342130986,20,closed,True
binance_um:DOTUSDT:15m:box_any:40932,DOTUSDT,15m,40932,2025-10-25 18:00:00+00:00,parent_stop,closed,0.0064190289996741,40933.0,2025-10-25 18:15:00+00:00,3.069,3.0358,0.0331999999999998,0.0108178559791462,40972.0,2025-10-26 04:00:00+00:00,3.063,opposite_v6_next_open,-0.0019550342130986,-0.0039550342130986,-0.1807228915662551,-0.3656024096385449,False,1.0843373493975947,-0.6161421319796833,2025-10-25 18:15:00+00:00,later,2025-10,-39.550342130986,-19.550342130986,20,closed,True
binance_um:DOTUSDT:15m:box_any:40932,DOTUSDT,15m,40932,2025-10-25 18:00:00+00:00,wick_arm,closed,0.0064190289996741,40933.0,2025-10-25 18:15:00+00:00,3.069,3.0493,0.0196999999999998,0.0064190289996741,40972.0,2025-10-26 04:00:00+00:00,3.063,opposite_v6_next_open,-0.0019550342130986,-0.0039550342130986,-0.3045685279187668,-0.6161421319796833,False,1.827411167512708,-0.6161421319796833,2025-10-25 18:15:00+00:00,later,2025-10,-39.550342130986,-19.550342130986,20,closed,True
binance_um:ETCUSDT:15m:box_any:40933,ETCUSDT,15m,40933,2025-10-25 18:15:00+00:00,age6,rejected_age6,0.0050006250781346,,,,,,,,,,,0.0,0.0,,,,,0.0,2025-10-25 18:30:00+00:00,later,2025-10,0.0,0.0,21,,False
binance_um:ETCUSDT:15m:box_any:40933,ETCUSDT,15m,40933,2025-10-25 18:15:00+00:00,baseline,closed,0.0050006250781346,40934.0,2025-10-25 18:30:00+00:00,15.998,15.918,0.0799999999999983,0.0050006250781346,40961.0,2025-10-26 01:15:00+00:00,15.918,initial_stop,-0.0050006250781347,-0.0070006250781347,-1.0000000000000082,-1.399950000000017,False,0.6625000000000022,-1.399950000000017,2025-10-25 18:30:00+00:00,later,2025-10,-70.006250781347,-50.006250781347,21,closed,True
binance_um:ETCUSDT:15m:box_any:40933,ETCUSDT,15m,40933,2025-10-25 18:15:00+00:00,parent_stop,closed,0.0050006250781346,40934.0,2025-10-25 18:30:00+00:00,15.998,15.598,0.3999999999999986,0.0250031253906737,41085.0,2025-10-27 08:15:00+00:00,16.619,trailing_stop,0.0388173521690211,0.0368173521690211,1.5525000000000069,1.4725100000000062,False,2.2850000000000072,7.362550000000163,2025-10-25 18:30:00+00:00,later,2025-10,368.173521690211,388.17352169021103,21,closed,True
binance_um:ETCUSDT:15m:box_any:40933,ETCUSDT,15m,40933,2025-10-25 18:15:00+00:00,wick_arm,closed,0.0050006250781346,40934.0,2025-10-25 18:30:00+00:00,15.998,15.918,0.0799999999999983,0.0050006250781346,40961.0,2025-10-26 01:15:00+00:00,15.918,initial_stop,-0.0050006250781347,-0.0070006250781347,-1.0000000000000082,-1.399950000000017,False,0.6625000000000022,-1.399950000000017,2025-10-25 18:30:00+00:00,later,2025-10,-70.006250781347,-50.006250781347,21,closed,True
binance_um:SSVUSDT:15m:box_any:49564,SSVUSDT,15m,49564,2026-01-23 16:00:00+00:00,age6,closed,0.0436629690818974,49565.0,2026-01-23 16:15:00+00:00,4.237,4.0520000000000005,0.1849999999999996,0.0436629690818974,49664.0,2026-01-24 17:00:00+00:00,4.104,opposite_v6_next_open,-0.0313901345291479,-0.0333901345291479,-0.7189189189189199,-0.7647243243243255,False,0.1891891891891903,-0.7647243243243255,2026-01-23 16:15:00+00:00,later,2026-01,-333.901345291479,-313.901345291479,22,closed,True
binance_um:SSVUSDT:15m:box_any:49564,SSVUSDT,15m,49564,2026-01-23 16:00:00+00:00,baseline,closed,0.0436629690818974,49565.0,2026-01-23 16:15:00+00:00,4.237,4.0520000000000005,0.1849999999999996,0.0436629690818974,49664.0,2026-01-24 17:00:00+00:00,4.104,opposite_v6_next_open,-0.0313901345291479,-0.0333901345291479,-0.7189189189189199,-0.7647243243243255,False,0.1891891891891903,-0.7647243243243255,2026-01-23 16:15:00+00:00,later,2026-01,-333.901345291479,-313.901345291479,22,closed,True
binance_um:SSVUSDT:15m:box_any:49564,SSVUSDT,15m,49564,2026-01-23 16:00:00+00:00,parent_stop,closed,0.0436629690818974,49565.0,2026-01-23 16:15:00+00:00,4.237,4.0520000000000005,0.1849999999999996,0.0436629690818974,49664.0,2026-01-24 17:00:00+00:00,4.104,opposite_v6_next_open,-0.0313901345291479,-0.0333901345291479,-0.7189189189189199,-0.7647243243243255,False,0.1891891891891903,-0.7647243243243255,2026-01-23 16:15:00+00:00,later,2026-01,-333.901345291479,-313.901345291479,22,closed,True
binance_um:SSVUSDT:15m:box_any:49564,SSVUSDT,15m,49564,2026-01-23 16:00:00+00:00,wick_arm,closed,0.0436629690818974,49565.0,2026-01-23 16:15:00+00:00,4.237,4.0520000000000005,0.1849999999999996,0.0436629690818974,49664.0,2026-01-24 17:00:00+00:00,4.104,opposite_v6_next_open,-0.0313901345291479,-0.0333901345291479,-0.7189189189189199,-0.7647243243243255,False,0.1891891891891903,-0.7647243243243255,2026-01-23 16:15:00+00:00,later,2026-01,-333.901345291479,-313.901345291479,22,closed,True
binance_um:TRUMPUSDT:15m:box_any:35584,TRUMPUSDT,15m,35584,2026-01-24 05:00:00+00:00,age6,rejected_age6,0.0047189167008616,,,,,,,,,,,0.0,0.0,,,,,0.0,2026-01-24 05:15:00+00:00,later,2026-01,0.0,0.0,23,,False
binance_um:TRUMPUSDT:15m:box_any:35584,TRUMPUSDT,15m,35584,2026-01-24 05:00:00+00:00,baseline,closed,0.0047189167008616,35585.0,2026-01-24 05:15:00+00:00,4.874,4.851,0.0229999999999996,0.0047189167008616,35629.0,2026-01-24 16:15:00+00:00,4.917,trailing_stop,0.0088223225276979,0.0068223225276979,1.8695652173913295,1.445739130434802,False,5.5652173913044285,1.445739130434802,2026-01-24 05:15:00+00:00,later,2026-01,68.223225276979,88.223225276979,23,closed,True
binance_um:TRUMPUSDT:15m:box_any:35584,TRUMPUSDT,15m,35584,2026-01-24 05:00:00+00:00,parent_stop,closed,0.0047189167008616,35585.0,2026-01-24 05:15:00+00:00,4.874,4.812,0.0619999999999993,0.0127205580631923,35696.0,2026-01-25 09:00:00+00:00,4.88,opposite_v6_next_open,0.0012310217480508,-0.0007689782519491,0.0967741935483892,-0.0604516129032251,False,2.06451612903228,-0.1629565217391293,2026-01-24 05:15:00+00:00,later,2026-01,-7.689782519491,12.310217480508,23,closed,True
binance_um:TRUMPUSDT:15m:box_any:35584,TRUMPUSDT,15m,35584,2026-01-24 05:00:00+00:00,wick_arm,closed,0.0047189167008616,35585.0,2026-01-24 05:15:00+00:00,4.874,4.851,0.0229999999999996,0.0047189167008616,35629.0,2026-01-24 16:15:00+00:00,4.917,trailing_stop,0.0088223225276979,0.0068223225276979,1.8695652173913295,1.445739130434802,False,5.5652173913044285,1.445739130434802,2026-01-24 05:15:00+00:00,later,2026-01,68.223225276979,88.223225276979,23,closed,True
binance_um:AKEUSDT:15m:box_any:11519,AKEUSDT,15m,11519,2026-01-24 12:15:00+00:00,age6,rejected_age6,0.0165184243964423,,,,,,,,,,,0.0,0.0,,,,,0.0,2026-01-24 12:30:00+00:00,later,2026-01,0.0,0.0,24,,False
binance_um:AKEUSDT:15m:box_any:11519,AKEUSDT,15m,11519,2026-01-24 12:15:00+00:00,baseline,closed,0.0165184243964423,11520.0,2026-01-24 12:30:00+00:00,0.0003935,0.000387,6.5000000000000496e-06,0.0165184243964423,11527.0,2026-01-24 14:15:00+00:00,0.000387,initial_stop,-0.0165184243964423,-0.0185184243964423,-1.0000000000000029,-1.121076923076925,False,0.2923076923076888,-1.121076923076925,2026-01-24 12:30:00+00:00,later,2026-01,-185.18424396442302,-165.184243964423,24,closed,True
binance_um:AKEUSDT:15m:box_any:11519,AKEUSDT,15m,11519,2026-01-24 12:15:00+00:00,parent_stop,closed,0.0165184243964423,11520.0,2026-01-24 12:30:00+00:00,0.0003935,0.000385,8.500000000000044e-06,0.0216010165184245,11531.0,2026-01-24 15:15:00+00:00,0.000385,initial_stop,-0.0216010165184245,-0.0236010165184245,-0.9999999999999996,-1.092588235294117,False,0.2235294117647037,-1.4287692307692264,2026-01-24 12:30:00+00:00,later,2026-01,-236.010165184245,-216.01016518424498,24,closed,True
binance_um:AKEUSDT:15m:box_any:11519,AKEUSDT,15m,11519,2026-01-24 12:15:00+00:00,wick_arm,closed,0.0165184243964423,11520.0,2026-01-24 12:30:00+00:00,0.0003935,0.000387,6.5000000000000496e-06,0.0165184243964423,11527.0,2026-01-24 14:15:00+00:00,0.000387,initial_stop,-0.0165184243964423,-0.0185184243964423,-1.0000000000000029,-1.121076923076925,False,0.2923076923076888,-1.121076923076925,2026-01-24 12:30:00+00:00,later,2026-01,-185.18424396442302,-165.184243964423,24,closed,True
binance_um:QUSDT:15m:box_any:14972,QUSDT,15m,14972,2026-02-05 06:30:00+00:00,age6,rejected_age6,0.0252450577733968,,,,,,,,,,,0.0,0.0,,,,,0.0,2026-02-05 06:45:00+00:00,later,2026-02,0.0,0.0,25,,False
binance_um:QUSDT:15m:box_any:14972,QUSDT,15m,14972,2026-02-05 06:30:00+00:00,baseline,closed,0.0252450577733968,14973.0,2026-02-05 06:45:00+00:00,0.018261,0.0178,0.0004609999999999,0.0252450577733968,14983.0,2026-02-05 09:15:00+00:00,0.0178,initial_stop,-0.0252450577733968,-0.0272450577733968,-0.9999999999999988,-1.079223427331886,False,0.1127982646420824,-1.079223427331886,2026-02-05 06:45:00+00:00,later,2026-02,-272.45057773396803,-252.450577733968,25,closed,True
binance_um:QUSDT:15m:box_any:14972,QUSDT,15m,14972,2026-02-05 06:30:00+00:00,parent_stop,closed,0.0252450577733968,14973.0,2026-02-05 06:45:00+00:00,0.018261,0.016906,0.0013549999999999,0.0742018509391598,15043.0,2026-02-06 00:15:00+00:00,0.016906,initial_stop,-0.0742018509391598,-0.0762018509391598,-0.9999999999999998,-1.0269535055350552,False,0.349077490774909,-3.018485900216919,2026-02-05 06:45:00+00:00,later,2026-02,-762.018509391598,-742.0185093915981,25,closed,True
binance_um:QUSDT:15m:box_any:14972,QUSDT,15m,14972,2026-02-05 06:30:00+00:00,wick_arm,closed,0.0252450577733968,14973.0,2026-02-05 06:45:00+00:00,0.018261,0.0178,0.0004609999999999,0.0252450577733968,14983.0,2026-02-05 09:15:00+00:00,0.0178,initial_stop,-0.0252450577733968,-0.0272450577733968,-0.9999999999999988,-1.079223427331886,False,0.1127982646420824,-1.079223427331886,2026-02-05 06:45:00+00:00,later,2026-02,-272.45057773396803,-252.450577733968,25,closed,True
binance_um:BANANAUSDT:1h:box_any:1786,BANANAUSDT,1h,1786,2024-10-28 12:00:00+00:00,age6,closed,0.0481336844973208,1787.0,2024-10-28 13:00:00+00:00,55.055,52.405,2.6499999999999986,0.0481336844973208,1830.0,2024-10-30 08:00:00+00:00,57.01,trailing_stop,0.0355099446008537,0.0335099446008537,0.7377358490566058,0.6961849056603794,False,2.9449056603773607,0.6961849056603794,2024-10-28 13:00:00+00:00,earlier,2024-10,335.099446008537,355.09944600853703,26,closed,True
binance_um:BANANAUSDT:1h:box_any:1786,BANANAUSDT,1h,1786,2024-10-28 12:00:00+00:00,baseline,closed,0.0481336844973208,1787.0,2024-10-28 13:00:00+00:00,55.055,52.405,2.6499999999999986,0.0481336844973208,1830.0,2024-10-30 08:00:00+00:00,57.01,trailing_stop,0.0355099446008537,0.0335099446008537,0.7377358490566058,0.6961849056603794,False,2.9449056603773607,0.6961849056603794,2024-10-28 13:00:00+00:00,earlier,2024-10,335.099446008537,355.09944600853703,26,closed,True
binance_um:BANANAUSDT:1h:box_any:1786,BANANAUSDT,1h,1786,2024-10-28 12:00:00+00:00,parent_stop,closed,0.0481336844973208,1787.0,2024-10-28 13:00:00+00:00,55.055,52.405,2.6499999999999986,0.0481336844973208,1830.0,2024-10-30 08:00:00+00:00,57.01,trailing_stop,0.0355099446008537,0.0335099446008537,0.7377358490566058,0.6961849056603794,False,2.9449056603773607,0.6961849056603794,2024-10-28 13:00:00+00:00,earlier,2024-10,335.099446008537,355.09944600853703,26,closed,True
binance_um:BANANAUSDT:1h:box_any:1786,BANANAUSDT,1h,1786,2024-10-28 12:00:00+00:00,wick_arm,closed,0.0481336844973208,1787.0,2024-10-28 13:00:00+00:00,55.055,52.405,2.6499999999999986,0.0481336844973208,1830.0,2024-10-30 08:00:00+00:00,57.01,trailing_stop,0.0355099446008537,0.0335099446008537,0.7377358490566058,0.6961849056603794,False,2.9449056603773607,0.6961849056603794,2024-10-28 13:00:00+00:00,earlier,2024-10,335.099446008537,355.09944600853703,26,closed,True
binance_um:ONTUSDT:1h:box_any:4138,ONTUSDT,1h,4138,2024-12-28 22:00:00+00:00,age6,closed,0.0243232323232322,4139.0,2024-12-28 23:00:00+00:00,0.2475,0.24148,0.0060199999999999,0.0243232323232322,4152.0,2024-12-29 12:00:00+00:00,0.24148,initial_stop,-0.0243232323232321,-0.0263232323232321,-0.9999999999999996,-1.0822259136212624,False,1.029900332225916,-1.0822259136212624,2024-12-28 23:00:00+00:00,earlier,2024-12,-263.232323232321,-243.23232323232102,27,closed,True
binance_um:ONTUSDT:1h:box_any:4138,ONTUSDT,1h,4138,2024-12-28 22:00:00+00:00,baseline,closed,0.0243232323232322,4139.0,2024-12-28 23:00:00+00:00,0.2475,0.24148,0.0060199999999999,0.0243232323232322,4152.0,2024-12-29 12:00:00+00:00,0.24148,initial_stop,-0.0243232323232321,-0.0263232323232321,-0.9999999999999996,-1.0822259136212624,False,1.029900332225916,-1.0822259136212624,2024-12-28 23:00:00+00:00,earlier,2024-12,-263.232323232321,-243.23232323232102,27,closed,True
binance_um:ONTUSDT:1h:box_any:4138,ONTUSDT,1h,4138,2024-12-28 22:00:00+00:00,parent_stop,closed,0.0243232323232322,4139.0,2024-12-28 23:00:00+00:00,0.2475,0.23662,0.0108799999999999,0.0439595959595958,4157.0,2024-12-29 17:00:00+00:00,0.23662,initial_stop,-0.0439595959595958,-0.0459595959595958,-1.0000000000000002,-1.045496323529412,False,0.5698529411764705,-1.889534883720936,2024-12-28 23:00:00+00:00,earlier,2024-12,-459.595959595958,-439.59595959595805,27,closed,True
binance_um:ONTUSDT:1h:box_any:4138,ONTUSDT,1h,4138,2024-12-28 22:00:00+00:00,wick_arm,closed,0.0243232323232322,4139.0,2024-12-28 23:00:00+00:00,0.2475,0.24148,0.0060199999999999,0.0243232323232322,4152.0,2024-12-29 12:00:00+00:00,0.24148,initial_stop,-0.0243232323232321,-0.0263232323232321,-0.9999999999999996,-1.0822259136212624,False,1.029900332225916,-1.0822259136212624,2024-12-28 23:00:00+00:00,earlier,2024-12,-263.232323232321,-243.23232323232102,27,closed,True
binance_um:1INCHUSDT:1h:box_any:4272,1INCHUSDT,1h,4272,2025-01-03 12:00:00+00:00,age6,closed,0.0385477582846002,4273.0,2025-01-03 13:00:00+00:00,0.4104,0.39458,0.0158199999999999,0.0385477582846002,4372.0,2025-01-07 16:00:00+00:00,0.407,opposite_v6_next_open,-0.0082846003898635,-0.0102846003898635,-0.2149178255372956,-0.2668015170670051,False,2.155499367888757,-0.2668015170670051,2025-01-03 13:00:00+00:00,earlier,2025-01,-102.846003898635,-82.846003898635,28,closed,True
binance_um:1INCHUSDT:1h:box_any:4272,1INCHUSDT,1h,4272,2025-01-03 12:00:00+00:00,baseline,closed,0.0385477582846002,4273.0,2025-01-03 13:00:00+00:00,0.4104,0.39458,0.0158199999999999,0.0385477582846002,4372.0,2025-01-07 16:00:00+00:00,0.407,opposite_v6_next_open,-0.0082846003898635,-0.0102846003898635,-0.2149178255372956,-0.2668015170670051,False,2.155499367888757,-0.2668015170670051,2025-01-03 13:00:00+00:00,earlier,2025-01,-102.846003898635,-82.846003898635,28,closed,True
binance_um:1INCHUSDT:1h:box_any:4272,1INCHUSDT,1h,4272,2025-01-03 12:00:00+00:00,parent_stop,closed,0.0385477582846002,4273.0,2025-01-03 13:00:00+00:00,0.4104,0.39458,0.0158199999999999,0.0385477582846002,4372.0,2025-01-07 16:00:00+00:00,0.407,opposite_v6_next_open,-0.0082846003898635,-0.0102846003898635,-0.2149178255372956,-0.2668015170670051,False,2.155499367888757,-0.2668015170670051,2025-01-03 13:00:00+00:00,earlier,2025-01,-102.846003898635,-82.846003898635,28,closed,True
