entry_day,n,mean_net_bp,median_net_bp,sum_event_net_bp,profit_factor,profit_factor_infinite,win_rate,loss_n,flat_n
2023-12-26,1,-22.2908864796,-22.2908864796,-22.2908864796,0,False,0,1,0
2024-01-15,2,-69.263512908,-69.263512908,-138.527025816,0,False,0,2,0
2024-01-31,1,-43.4295503735,-43.4295503735,-43.4295503735,0,False,0,1,0
2024-02-07,1,-60.1532316461,-60.1532316461,-60.1532316461,0,False,0,1,0
2024-02-12,1,167.777748183,167.777748183,167.777748183,inf,True,1,0,0
2024-02-16,1,-37.8733572282,-37.8733572282,-37.8733572282,0,False,0,1,0
2024-02-19,1,-33.6133986521,-33.6133986521,-33.6133986521,0,False,0,1,0
2024-02-25,1,-28.977635411,-28.977635411,-28.977635411,0,False,0,1,0
2024-02-29,1,-107.537041452,-107.537041452,-107.537041452,0,False,0,1,0
2024-03-11,1,323.223760092,323.223760092,323.223760092,inf,True,1,0,0
2024-03-16,1,8.81017026421,8.81017026421,8.81017026421,inf,True,1,0,0
2024-03-27,1,-33.096118129,-33.096118129,-33.096118129,0,False,0,1,0
2024-04-03,1,-29.35086735,-29.35086735,-29.35086735,0,False,0,1,0
2024-04-19,1,-115.722713864,-115.722713864,-115.722713864,0,False,0,1,0
2024-04-21,1,-52.4338289911,-52.4338289911,-52.4338289911,0,False,0,1,0
2024-04-30,1,85.4163355751,85.4163355751,85.4163355751,inf,True,1,0,0
2024-05-07,1,-45.1192178553,-45.1192178553,-45.1192178553,0,False,0,1,0
2024-05-13,1,142.70352164,142.70352164,142.70352164,inf,True,1,0,0
2024-05-20,1,-107.097677696,-107.097677696,-107.097677696,0,False,0,1,0
2024-05-23,1,-47.1332228382,-47.1332228382,-47.1332228382,0,False,0,1,0
2024-05-26,1,-46.9589339072,-46.9589339072,-46.9589339072,0,False,0,1,0
2024-05-30,1,-7.11835928576,-7.11835928576,-7.11835928576,0,False,0,1,0
2024-06-02,1,-50.1906802937,-50.1906802937,-50.1906802937,0,False,0,1,0
2024-06-04,1,233.385929164,233.385929164,233.385929164,inf,True,1,0,0
2024-06-06,1,-55.6503457218,-55.6503457218,-55.6503457218,0,False,0,1,0
2024-06-10,2,-17.7160518614,-17.7160518614,-35.4321037228,0.162348866075,False,0.5,1,0
2024-07-11,1,-130.783169744,-130.783169744,-130.783169744,0,False,0,1,0
2024-07-23,1,-44.0177125087,-44.0177125087,-44.0177125087,0,False,0,1,0
2024-07-24,1,6.59222667707,6.59222667707,6.59222667707,inf,True,1,0,0
2024-07-27,1,-131.220653937,-131.220653937,-131.220653937,0,False,0,1,0
2024-07-29,1,171.034452439,171.034452439,171.034452439,inf,True,1,0,0
2024-07-31,1,20.6241188658,20.6241188658,20.6241188658,inf,True,1,0,0
2024-08-02,1,-10.7366354193,-10.7366354193,-10.7366354193,0,False,0,1,0
2024-08-08,1,4.44557781256,4.44557781256,4.44557781256,inf,True,1,0,0
2024-08-15,1,242.903590129,242.903590129,242.903590129,inf,True,1,0,0
2024-08-22,1,-57.5954720613,-57.5954720613,-57.5954720613,0,False,0,1,0
2024-08-23,1,-59.3846314887,-59.3846314887,-59.3846314887,0,False,0,1,0
2024-08-31,1,-48.7361683865,-48.7361683865,-48.7361683865,0,False,0,1,0
2024-09-05,1,-25.6720206574,-25.6720206574,-25.6720206574,0,False,0,1,0
2024-09-06,1,398.636853998,398.636853998,398.636853998,inf,True,1,0,0
2024-09-13,1,-24.4220759668,-24.4220759668,-24.4220759668,0,False,0,1,0
2024-09-22,1,-148.131070963,-148.131070963,-148.131070963,0,False,0,1,0
2024-10-03,1,5.65247218931,5.65247218931,5.65247218931,inf,True,1,0,0
2024-10-05,1,-36.694840553,-36.694840553,-36.694840553,0,False,0,1,0
2024-10-06,1,-37.7136793083,-37.7136793083,-37.7136793083,0,False,0,1,0
2024-10-07,1,-20.9466887981,-20.9466887981,-20.9466887981,0,False,0,1,0
2024-10-18,1,-68.7371512482,-68.7371512482,-68.7371512482,0,False,0,1,0
2024-10-19,1,-34.4216691069,-34.4216691069,-34.4216691069,0,False,0,1,0
2024-10-30,1,-72.0592429518,-72.0592429518,-72.0592429518,0,False,0,1,0
2024-10-31,1,-38.5967854917,-38.5967854917,-38.5967854917,0,False,0,1,0
2024-11-01,1,-31.9895437345,-31.9895437345,-31.9895437345,0,False,0,1,0
2024-11-02,1,-23.1163966986,-23.1163966986,-23.1163966986,0,False,0,1,0
2024-11-04,1,-58.7591178389,-58.7591178389,-58.7591178389,0,False,0,1,0
2024-11-13,1,252.234787786,252.234787786,252.234787786,inf,True,1,0,0
2024-11-22,1,27.5514693211,27.5514693211,27.5514693211,inf,True,1,0,0
2024-11-23,1,-32.4728043258,-32.4728043258,-32.4728043258,0,False,0,1,0
2024-11-28,2,-41.6101155066,-41.6101155066,-83.2202310132,0,False,0,2,0
2024-12-06,1,32.2539277189,32.2539277189,32.2539277189,inf,True,1,0,0
2024-12-09,1,-57.4380973022,-57.4380973022,-57.4380973022,0,False,0,1,0
2024-12-14,1,-40.2493871896,-40.2493871896,-40.2493871896,0,False,0,1,0
2024-12-23,1,126.381033148,126.381033148,126.381033148,inf,True,1,0,0
