event_time,strong_side,streak,window_status,action,position_id,price,remaining_fraction_before,remaining_fraction_after
2025-03-23 18:00:00+00:00,-1,3,in_window,flat_no_entry,,85029.0,,
2025-03-24 20:00:00+00:00,-1,4,in_window,flat_no_entry,,88214.9,,
2025-03-28 22:00:00+00:00,1,1,in_window,flat_no_entry,,84059.9,,
2025-03-29 20:00:00+00:00,1,2,in_window,flat_no_entry,,82777.5,,
2025-04-02 01:00:00+00:00,-1,1,in_window,flat_no_entry,,84971.4,,
2025-04-02 21:00:00+00:00,-1,2,in_window,flat_no_entry,,85664.4,,
2025-04-07 02:00:00+00:00,1,1,in_window,flat_no_entry,,79128.2,,
2025-04-07 11:00:00+00:00,1,2,in_window,flat_no_entry,,76989.8,,
2025-04-09 05:00:00+00:00,1,3,in_window,flat_no_entry,,76419.9,,
2025-04-10 02:00:00+00:00,-1,1,in_window,flat_no_entry,,82265.2,,
2025-04-13 02:00:00+00:00,-1,2,in_window,flat_no_entry,,85253.8,,
2025-04-16 03:00:00+00:00,1,1,in_window,flat_no_entry,,83889.9,,
2025-04-20 15:00:00+00:00,1,2,in_window,flat_no_entry,,84620.0,,
2025-04-21 11:00:00+00:00,-1,1,in_window,flat_no_entry,,87344.7,,
2025-04-23 01:00:00+00:00,-1,2,in_window,flat_no_entry,,92929.4,,
2025-04-26 00:00:00+00:00,-1,3,in_window,flat_no_entry,,94601.9,,
2025-04-28 05:00:00+00:00,1,1,in_window,flat_no_entry,,93979.9,,
2025-05-01 02:00:00+00:00,1,2,in_window,flat_no_entry,,94597.4,,
2025-05-01 20:00:00+00:00,-1,1,in_window,flat_no_entry,,96489.9,,
2025-05-05 06:00:00+00:00,1,1,in_window,flat_no_entry,,94690.1,,
2025-05-07 12:00:00+00:00,-1,1,in_window,flat_no_entry,,96996.7,,
2025-05-08 13:00:00+00:00,-1,2,in_window,flat_no_entry,,99256.7,,
2025-05-09 03:00:00+00:00,-1,3,in_window,flat_no_entry,,102585.9,,
2025-05-11 08:00:00+00:00,-1,4,in_window,flat_no_entry,,103347.1,,
2025-05-12 23:00:00+00:00,1,1,in_window,flat_no_entry,,102819.9,,
2025-05-15 12:00:00+00:00,1,2,in_window,flat_no_entry,,102324.3,,
2025-05-18 18:00:00+00:00,-1,1,in_window,flat_no_entry,,104795.1,,
2025-05-21 18:00:00+00:00,-1,2,in_window,flat_no_entry,,106553.9,,
2025-05-22 20:00:00+00:00,-1,3,in_window,flat_no_entry,,111138.0,,
2025-05-24 04:00:00+00:00,1,1,in_window,flat_no_entry,,108330.1,,
2025-05-26 09:00:00+00:00,-1,1,in_window,flat_no_entry,,109635.3,,
2025-05-28 21:00:00+00:00,1,1,in_window,flat_no_entry,,107293.4,,
2025-05-30 02:00:00+00:00,1,2,in_window,flat_no_entry,,105627.6,,
2025-05-31 07:00:00+00:00,1,3,in_window,flat_no_entry,,103829.7,,
2025-06-03 04:00:00+00:00,-1,1,in_window,flat_no_entry,,105451.9,,
2025-06-03 21:00:00+00:00,-1,2,in_window,flat_no_entry,,105684.0,,
2025-06-06 03:00:00+00:00,1,1,in_window,flat_no_entry,,102145.0,,
2025-06-10 03:00:00+00:00,-1,1,in_window,flat_no_entry,,109596.3,,
2025-06-12 15:00:00+00:00,1,1,in_window,flat_no_entry,,107562.3,,
2025-06-13 07:00:00+00:00,1,2,in_window,flat_no_entry,,104673.4,,
2025-06-16 13:00:00+00:00,-1,1,in_window,flat_no_entry,,106640.6,,
2025-06-16 23:00:00+00:00,-1,2,in_window,flat_no_entry,,107645.9,,
2025-06-17 19:00:00+00:00,1,1,in_window,flat_no_entry,,104372.9,,
2025-06-20 15:00:00+00:00,-1,1,in_window,flat_no_entry,,103880.0,,
2025-06-22 01:00:00+00:00,1,1,in_window,flat_no_entry,,102815.8,,
2025-06-22 23:00:00+00:00,1,2,in_window,flat_no_entry,,100911.0,,
2025-06-24 08:00:00+00:00,-1,1,in_window,flat_no_entry,,104889.7,,
2025-06-25 16:00:00+00:00,-1,2,in_window,flat_no_entry,,106983.1,,
2025-06-29 15:00:00+00:00,-1,3,in_window,flat_no_entry,,107889.9,,
2025-06-30 07:00:00+00:00,-1,4,in_window,flat_no_entry,,107511.0,,
2025-07-02 21:00:00+00:00,-1,5,in_window,entry,14,109089.2,,1.0
2025-07-04 21:00:00+00:00,1,1,in_window,partial_exit,14,107642.1,1.0,0.75
2025-07-07 01:00:00+00:00,-1,1,in_window,same_direction_hold,14,108777.6,0.75,0.75
2025-07-10 10:00:00+00:00,-1,2,in_window,same_direction_hold,14,111002.0,0.75,0.75
2025-07-11 12:00:00+00:00,-1,3,in_window,same_direction_hold,14,117820.2,0.75,0.75
2025-07-13 17:00:00+00:00,-1,4,in_window,same_direction_hold,14,118470.6,0.75,0.75
2025-07-13 22:00:00+00:00,-1,5,in_window,same_direction_hold,14,118622.0,0.75,0.75
2025-07-14 12:00:00+00:00,-1,6,in_window,same_direction_hold,14,121516.0,0.75,0.75
2025-07-15 11:00:00+00:00,1,1,in_window,partial_exit,14,117124.4,0.75,0.5
2025-07-25 10:00:00+00:00,1,2,in_window,partial_exit,14,116048.3,0.5,0.25
2025-07-28 02:00:00+00:00,-1,1,in_window,same_direction_hold,14,119090.6,0.25,0.25
2025-08-01 05:00:00+00:00,1,1,in_window,final_exit,14,115644.4,0.25,0.0
2025-08-04 05:00:00+00:00,-1,1,in_window,flat_no_entry,,114353.3,,
2025-08-08 01:00:00+00:00,-1,2,in_window,flat_no_entry,,117228.0,,
2025-08-10 21:00:00+00:00,-1,3,in_window,flat_no_entry,,118290.4,,
2025-08-11 11:00:00+00:00,-1,4,in_window,flat_no_entry,,121189.7,,
2025-08-14 02:00:00+00:00,-1,5,in_window,entry,15,123404.8,,1.0
2025-08-14 23:00:00+00:00,1,1,in_window,partial_exit,15,118242.9,1.0,0.75
2025-08-15 23:00:00+00:00,1,2,in_window,partial_exit,15,117638.6,0.75,0.5
2025-08-18 13:00:00+00:00,1,3,in_window,partial_exit,15,115483.7,0.5,0.25
2025-08-20 01:00:00+00:00,1,4,in_window,final_exit,15,113162.1,0.25,0.0
2025-08-23 03:00:00+00:00,-1,1,in_window,flat_no_entry,,115903.7,,
2025-08-25 03:00:00+00:00,1,1,in_window,flat_no_entry,,113348.8,,
2025-08-26 11:00:00+00:00,1,2,in_window,flat_no_entry,,110170.2,,
2025-08-29 13:00:00+00:00,1,3,in_window,flat_no_entry,,110652.7,,
2025-09-01 08:00:00+00:00,1,4,in_window,flat_no_entry,,109386.9,,
2025-09-04 21:00:00+00:00,1,5,in_window,entry,16,110353.5,,1.0
2025-09-05 15:00:00+00:00,-1,1,in_window,partial_exit,16,110543.5,1.0,0.75
2025-09-08 20:00:00+00:00,-1,2,in_window,partial_exit,16,112072.5,0.75,0.5
2025-09-11 08:00:00+00:00,-1,3,in_window,partial_exit,16,114040.0,0.5,0.25
2025-09-12 04:00:00+00:00,-1,4,in_window,final_exit,16,115143.1,0.25,0.0
2025-09-12 22:00:00+00:00,-1,5,in_window,entry,17,115791.4,,1.0
2025-09-17 04:00:00+00:00,-1,6,in_window,same_direction_hold,17,116314.2,1.0,1.0
2025-09-19 17:00:00+00:00,1,1,in_window,partial_exit,17,116024.6,1.0,0.75
2025-09-19 23:00:00+00:00,1,2,in_window,partial_exit,17,115561.0,0.75,0.5
2025-09-22 12:00:00+00:00,1,3,in_window,partial_exit,17,112808.5,0.5,0.25
2025-09-25 15:00:00+00:00,1,4,in_window,final_exit,17,111475.4,0.25,0.0
2025-09-26 02:00:00+00:00,1,5,in_window,entry,18,109635.8,,1.0
2025-09-29 03:00:00+00:00,-1,1,in_window,partial_exit,18,111710.9,1.0,0.75
2025-09-30 04:00:00+00:00,-1,2,in_window,partial_exit,18,114328.0,0.75,0.5
2025-10-01 18:00:00+00:00,-1,3,in_window,partial_exit,18,116749.1,0.5,0.25
2025-10-02 11:00:00+00:00,-1,4,in_window,final_exit,18,118594.1,0.25,0.0
2025-10-03 01:00:00+00:00,-1,5,in_window,entry,19,120096.6,,1.0
2025-10-04 01:00:00+00:00,-1,6,in_window,same_direction_hold,19,122077.8,1.0,1.0
2025-10-05 10:00:00+00:00,-1,7,in_window,same_direction_hold,19,122989.3,1.0,1.0
2025-10-06 21:00:00+00:00,-1,8,in_window,same_direction_hold,19,125164.5,1.0,1.0
2025-10-08 01:00:00+00:00,1,1,in_window,partial_exit,19,121859.8,1.0,0.75
2025-10-11 03:00:00+00:00,1,2,in_window,partial_exit,19,113157.3,0.75,0.5
2025-10-12 04:00:00+00:00,1,3,in_window,partial_exit,19,110654.1,0.5,0.25
2025-10-13 03:00:00+00:00,-1,1,in_window,same_direction_hold,19,115275.0,0.25,0.25
2025-10-14 15:00:00+00:00,1,1,in_window,final_exit,19,111374.9,0.25,0.0
2025-10-16 02:00:00+00:00,1,2,in_window,flat_no_entry,,111261.9,,
2025-10-17 03:00:00+00:00,1,3,in_window,flat_no_entry,,108913.5,,
2025-10-17 16:00:00+00:00,1,4,in_window,flat_no_entry,,106730.1,,
2025-10-19 22:00:00+00:00,-1,1,in_window,flat_no_entry,,108700.9,,
2025-10-20 17:00:00+00:00,-1,2,in_window,flat_no_entry,,110630.1,,
2025-10-21 11:00:00+00:00,1,1,in_window,flat_no_entry,,108453.7,,
2025-10-21 23:00:00+00:00,-1,1,in_window,flat_no_entry,,109040.1,,
2025-10-23 20:00:00+00:00,-1,2,in_window,flat_no_entry,,110143.0,,
2025-10-26 20:00:00+00:00,-1,3,in_window,flat_no_entry,,113533.4,,
2025-10-27 09:00:00+00:00,-1,4,in_window,flat_no_entry,,114987.6,,
2025-10-29 21:00:00+00:00,1,1,in_window,flat_no_entry,,111370.9,,
2025-10-30 06:00:00+00:00,1,2,in_window,flat_no_entry,,110188.8,,
2025-10-31 00:00:00+00:00,1,3,in_window,flat_no_entry,,108261.0,,
2025-11-03 12:00:00+00:00,1,4,in_window,flat_no_entry,,107745.0,,
2025-11-05 00:00:00+00:00,1,5,in_window,entry,20,101436.4,,1.0
2025-11-07 17:00:00+00:00,1,6,in_window,same_direction_hold,20,101108.7,1.0,1.0
2025-11-10 06:00:00+00:00,-1,1,in_window,partial_exit,20,106055.0,1.0,0.75
2025-11-12 00:00:00+00:00,1,1,in_window,same_direction_hold,20,103018.0,0.75,0.75
2025-11-13 06:00:00+00:00,1,2,in_window,same_direction_hold,20,103099.6,0.75,0.75
2025-11-14 03:00:00+00:00,1,3,in_window,same_direction_hold,20,99581.4,0.75,0.75
2025-11-14 16:00:00+00:00,1,4,in_window,same_direction_hold,20,96751.9,0.75,0.75
2025-11-17 01:00:00+00:00,1,5,in_window,same_direction_hold,20,95264.4,0.75,0.75
2025-11-18 08:00:00+00:00,1,6,in_window,same_direction_hold,20,90455.1,0.75,0.75
2025-11-19 22:00:00+00:00,1,7,in_window,same_direction_hold,20,90568.7,0.75,0.75
2025-11-20 23:00:00+00:00,1,8,in_window,same_direction_hold,20,88026.4,0.75,0.75
2025-11-21 14:00:00+00:00,1,9,in_window,same_direction_hold,20,84060.5,0.75,0.75
2025-11-24 00:00:00+00:00,-1,1,in_window,partial_exit,20,86803.9,0.75,0.5
2025-11-27 12:00:00+00:00,-1,2,in_window,partial_exit,20,91320.2,0.5,0.25
2025-12-01 09:00:00+00:00,1,1,in_window,same_direction_hold,20,86811.4,0.25,0.25
2025-12-03 00:00:00+00:00,-1,1,in_window,final_exit,20,91246.5,0.25,0.0
2025-12-06 00:00:00+00:00,1,1,in_window,flat_no_entry,,89283.9,,
2025-12-07 16:00:00+00:00,1,2,in_window,flat_no_entry,,89504.4,,
2025-12-10 01:00:00+00:00,-1,1,in_window,flat_no_entry,,92081.2,,
2025-12-11 16:00:00+00:00,1,1,in_window,flat_no_entry,,89825.7,,
2025-12-12 08:00:00+00:00,-1,1,in_window,flat_no_entry,,92380.5,,
2025-12-15 01:00:00+00:00,1,1,in_window,flat_no_entry,,88402.1,,
2025-12-16 04:00:00+00:00,1,2,in_window,flat_no_entry,,85829.2,,
2025-12-17 18:00:00+00:00,-1,1,in_window,flat_no_entry,,86375.3,,
2025-12-18 18:00:00+00:00,-1,2,in_window,flat_no_entry,,86438.6,,
2025-12-21 14:00:00+00:00,-1,3,in_window,flat_no_entry,,87633.4,,
2025-12-22 17:00:00+00:00,-1,4,in_window,flat_no_entry,,89512.6,,
2025-12-23 17:00:00+00:00,1,1,in_window,flat_no_entry,,87942.5,,
2025-12-29 10:00:00+00:00,-1,1,in_window,flat_no_entry,,88082.1,,
2025-12-30 18:00:00+00:00,-1,2,in_window,flat_no_entry,,88340.0,,
2026-01-02 19:00:00+00:00,-1,3,in_window,flat_no_entry,,89717.8,,
2026-01-04 07:00:00+00:00,-1,4,in_window,flat_no_entry,,91190.4,,
2026-01-05 09:00:00+00:00,-1,5,in_window,entry,21,92437.7,,1.0
2026-01-06 23:00:00+00:00,1,1,in_window,partial_exit,21,93313.2,1.0,0.75
2026-01-08 16:00:00+00:00,1,2,in_window,partial_exit,21,90732.2,0.75,0.5
2026-01-12 09:00:00+00:00,-1,1,in_window,same_direction_hold,21,90713.5,0.5,0.5
2026-01-14 05:00:00+00:00,-1,2,in_window,same_direction_hold,21,95200.3,0.5,0.5
2026-01-14 23:00:00+00:00,-1,3,in_window,same_direction_hold,21,96830.1,0.5,0.5
2026-01-16 21:00:00+00:00,1,1,in_window,partial_exit,21,95526.9,0.5,0.25
2026-01-19 12:00:00+00:00,1,2,in_window,final_exit,21,93141.3,0.25,0.0
2026-01-21 01:00:00+00:00,1,3,in_window,flat_no_entry,,88884.7,,
2026-01-25 11:00:00+00:00,1,4,in_window,flat_no_entry,,88615.0,,
2026-01-26 02:00:00+00:00,1,5,in_window,entry,22,87640.2,,1.0
2026-01-30 05:00:00+00:00,1,6,in_window,same_direction_hold,22,82891.0,1.0,1.0
2026-01-31 22:00:00+00:00,1,7,in_window,same_direction_hold,22,78258.1,1.0,1.0
2026-02-01 23:00:00+00:00,1,8,in_window,same_direction_hold,22,77221.5,1.0,1.0
2026-02-02 09:00:00+00:00,1,9,in_window,same_direction_hold,22,76831.8,1.0,1.0
2026-02-03 22:00:00+00:00,1,10,in_window,same_direction_hold,22,76199.0,1.0,1.0
2026-02-05 00:00:00+00:00,1,11,in_window,same_direction_hold,22,73130.6,1.0,1.0
2026-02-05 10:00:00+00:00,1,12,in_window,same_direction_hold,22,71534.2,1.0,1.0
2026-02-06 02:00:00+00:00,1,13,in_window,same_direction_hold,22,65667.6,1.0,1.0
2026-02-11 14:00:00+00:00,1,14,in_window,same_direction_hold,22,67421.9,1.0,1.0
2026-02-13 22:00:00+00:00,-1,1,in_window,partial_exit,22,68865.0,1.0,0.75
2026-02-14 13:00:00+00:00,-1,2,in_window,partial_exit,22,69614.1,0.75,0.5
2026-02-15 13:00:00+00:00,-1,3,in_window,partial_exit,22,69282.0,0.5,0.25
2026-02-16 05:00:00+00:00,1,1,in_window,same_direction_hold,22,68839.9,0.25,0.25
2026-02-20 12:00:00+00:00,-1,1,in_window,final_exit,22,67300.0,0.25,0.0
2026-02-23 08:00:00+00:00,1,1,in_window,flat_no_entry,,65920.1,,
2026-02-24 15:00:00+00:00,1,2,in_window,flat_no_entry,,63430.1,,
2026-02-25 06:00:00+00:00,-1,1,in_window,flat_no_entry,,64847.6,,
2026-02-26 00:00:00+00:00,-1,2,in_window,flat_no_entry,,67966.6,,
2026-02-28 14:00:00+00:00,1,1,in_window,flat_no_entry,,65075.5,,
2026-03-03 04:00:00+00:00,-1,1,in_window,flat_no_entry,,68350.0,,
2026-03-04 23:00:00+00:00,-1,2,in_window,flat_no_entry,,72684.0,,
2026-03-07 01:00:00+00:00,1,1,in_window,flat_no_entry,,68250.1,,
2026-03-08 02:00:00+00:00,1,2,in_window,flat_no_entry,,67265.5,,
2026-03-10 14:00:00+00:00,-1,1,in_window,flat_no_entry,,69883.2,,
2026-03-13 15:00:00+00:00,-1,2,in_window,flat_no_entry,,72360.0,,
2026-03-16 08:00:00+00:00,-1,3,in_window,flat_no_entry,,73428.8,,
2026-03-17 04:00:00+00:00,-1,4,in_window,flat_no_entry,,74438.8,,
2026-03-19 00:00:00+00:00,1,1,in_window,flat_no_entry,,71211.6,,
2026-03-19 10:00:00+00:00,1,2,in_window,flat_no_entry,,70461.2,,
2026-03-22 13:00:00+00:00,1,3,in_window,flat_no_entry,,68615.8,,
2026-03-23 03:00:00+00:00,1,4,in_window,flat_no_entry,,68275.9,,
2026-03-23 20:00:00+00:00,-1,1,in_window,flat_no_entry,,70643.7,,
2026-03-26 14:00:00+00:00,1,1,in_window,flat_no_entry,,69614.1,,
2026-03-26 21:00:00+00:00,1,2,in_window,flat_no_entry,,68972.6,,
2026-03-27 22:00:00+00:00,1,3,in_window,flat_no_entry,,66050.0,,
2026-04-06 07:00:00+00:00,-1,1,in_window,flat_no_entry,,68948.1,,
2026-04-08 11:00:00+00:00,-1,2,in_window,flat_no_entry,,71462.3,,
2026-04-12 00:00:00+00:00,-1,3,in_window,flat_no_entry,,73014.7,,
2026-04-12 20:00:00+00:00,1,1,in_window,flat_no_entry,,71060.7,,
2026-04-14 06:00:00+00:00,-1,1,in_window,flat_no_entry,,74188.6,,
2026-04-17 23:00:00+00:00,-1,2,in_window,flat_no_entry,,77259.9,,
2026-04-19 12:00:00+00:00,1,1,in_window,flat_no_entry,,75560.7,,
2026-04-20 04:00:00+00:00,1,2,in_window,flat_no_entry,,74600.1,,
2026-04-22 17:00:00+00:00,-1,1,in_window,flat_no_entry,,78703.4,,
2026-04-27 06:00:00+00:00,-1,2,in_window,flat_no_entry,,77740.1,,
2026-04-28 00:00:00+00:00,1,1,in_window,flat_no_entry,,77327.6,,
2026-04-28 21:00:00+00:00,1,2,in_window,flat_no_entry,,76432.5,,
2026-05-01 17:00:00+00:00,-1,1,in_window,flat_no_entry,,78169.7,,
2026-05-03 01:00:00+00:00,-1,2,in_window,flat_no_entry,,78510.2,,
2026-05-04 00:00:00+00:00,-1,3,in_window,flat_no_entry,,78531.1,,
2026-05-04 11:00:00+00:00,-1,4,in_window,flat_no_entry,,78897.2,,
2026-05-05 17:00:00+00:00,-1,5,in_window,entry,23,81249.6,,1.0
2026-05-06 14:00:00+00:00,-1,6,in_window,same_direction_hold,23,81631.7,1.0,1.0
2026-05-08 00:00:00+00:00,1,1,in_window,partial_exit,23,79979.2,1.0,0.75
2026-05-10 00:00:00+00:00,-1,1,in_window,same_direction_hold,23,80631.6,0.75,0.75
2026-05-10 21:00:00+00:00,-1,2,in_window,same_direction_hold,23,80696.2,0.75,0.75
2026-05-12 18:00:00+00:00,1,1,in_window,partial_exit,23,80473.2,0.75,0.5
2026-05-13 21:00:00+00:00,1,2,in_window,partial_exit,23,79676.6,0.5,0.25
2026-05-15 02:00:00+00:00,-1,1,in_window,same_direction_hold,23,81088.0,0.25,0.25
2026-05-16 00:00:00+00:00,1,1,in_window,final_exit,23,79082.4,0.25,0.0
2026-05-16 16:00:00+00:00,1,2,in_window,flat_no_entry,,78200.1,,
2026-05-17 04:00:00+00:00,1,3,in_window,flat_no_entry,,77991.6,,
2026-05-18 12:00:00+00:00,1,4,in_window,flat_no_entry,,77253.7,,
2026-05-23 12:00:00+00:00,1,5,in_window,entry,24,74753.9,,1.0
2026-05-24 06:00:00+00:00,-1,1,in_window,partial_exit,24,76780.0,1.0,0.75
2026-05-27 21:00:00+00:00,1,1,in_window,same_direction_hold,24,75237.3,0.75,0.75
2026-05-28 12:00:00+00:00,1,2,in_window,same_direction_hold,24,73474.0,0.75,0.75
2026-06-01 20:00:00+00:00,1,3,in_window,same_direction_hold,24,71574.5,0.75,0.75
2026-06-02 21:00:00+00:00,1,4,in_window,same_direction_hold,24,67548.0,0.75,0.75
2026-06-04 04:00:00+00:00,1,5,in_window,same_direction_hold,24,64330.4,0.75,0.75
2026-06-07 13:00:00+00:00,-1,1,in_window,partial_exit,24,61867.0,0.75,0.5
2026-06-09 20:00:00+00:00,1,1,in_window,same_direction_hold,24,62066.0,0.5,0.5
2026-06-15 19:00:00+00:00,-1,1,in_window,partial_exit,24,66733.2,0.5,0.25
2026-06-17 16:00:00+00:00,1,1,in_window,same_direction_hold,24,65719.9,0.25,0.25
2026-06-19 01:00:00+00:00,1,2,in_window,same_direction_hold,24,62987.7,0.25,0.25
2026-06-22 02:00:00+00:00,1,3,in_window,same_direction_hold,24,64570.1,0.25,0.25
2026-06-22 22:00:00+00:00,-1,1,in_window,final_exit,24,64291.0,0.25,0.0
2026-06-23 16:00:00+00:00,1,1,in_window,flat_no_entry,,62459.9,,
2026-06-24 21:00:00+00:00,1,2,in_window,flat_no_entry,,60926.3,,
2026-06-25 22:00:00+00:00,1,3,in_window,flat_no_entry,,60179.7,,
2026-06-29 01:00:00+00:00,1,4,in_window,flat_no_entry,,59635.7,,
2026-06-30 19:00:00+00:00,1,5,in_window,entry,25,58663.8,,1.0
2026-07-02 01:00:00+00:00,-1,1,in_window,partial_exit,25,59732.1,1.0,0.75
2026-07-03 01:00:00+00:00,-1,2,in_window,partial_exit,25,61273.8,0.75,0.5
2026-07-04 06:00:00+00:00,-1,3,in_window,partial_exit,25,62447.4,0.5,0.25
2026-07-05 01:00:00+00:00,-1,4,in_window,final_exit,25,62962.8,0.25,0.0
2026-07-06 06:00:00+00:00,-1,5,in_window,entry,26,63085.2,,1.0
2026-07-06 16:00:00+00:00,1,1,in_window,partial_exit,26,63519.9,1.0,0.75
2026-07-10 13:00:00+00:00,-1,1,in_window,same_direction_hold,26,64262.6,0.75,0.75
2026-07-13 09:00:00+00:00,1,1,in_window,partial_exit,26,63174.2,0.75,0.5
2026-07-14 22:00:00+00:00,-1,1,in_window,same_direction_hold,26,64652.8,0.5,0.5
2026-07-15 01:00:00+00:00,-1,2,in_window,same_direction_hold,26,64791.1,0.5,0.5
2026-07-15 18:00:00+00:00,-1,3,in_window,same_direction_hold,26,65030.4,0.5,0.5
2026-07-17 11:00:00+00:00,1,1,in_window,partial_exit,26,63145.7,0.5,0.25
2026-07-19 04:00:00+00:00,-1,1,in_window,same_direction_hold,26,64689.9,0.25,0.25
2026-07-21 17:00:00+00:00,-1,2,in_window,same_direction_hold,26,66510.4,0.25,0.25
2026-07-23 21:00:00+00:00,1,1,in_window,final_exit,26,65108.8,0.25,0.0
2026-07-24 23:00:00+00:00,1,2,in_window,flat_no_entry,,64132.6,,
2026-07-27 08:00:00+00:00,-1,1,in_window,flat_no_entry,,65199.0,,
2026-07-28 06:00:00+00:00,1,1,in_window,flat_no_entry,,63418.4,,
2026-07-31 18:00:00+00:00,1,2,in_window,flat_no_entry,,63212.0,,
2026-08-01 23:00:00+00:00,1,3,in_window,flat_no_entry,,62800.1,,
2026-08-03 13:00:00+00:00,1,4,in_window,flat_no_entry,,62672.5,,
2026-08-07 17:00:00+00:00,-1,1,in_window,flat_no_entry,,64780.1,,
2026-08-09 23:00:00+00:00,-1,2,in_window,flat_no_entry,,65043.3,,
2026-08-11 01:00:00+00:00,1,1,in_window,flat_no_entry,,64021.1,,
2026-08-12 01:00:00+00:00,1,2,in_window,flat_no_entry,,63714.1,,
2026-08-14 16:00:00+00:00,1,3,in_window,flat_no_entry,,62966.2,,
2026-08-17 23:00:00+00:00,-1,1,in_window,flat_no_entry,,64256.4,,
2026-08-18 21:00:00+00:00,-1,2,in_window,flat_no_entry,,64552.9,,
2026-08-20 03:00:00+00:00,-1,3,in_window,flat_no_entry,,69292.2,,
2026-08-21 10:00:00+00:00,-1,4,in_window,flat_no_entry,,77907.6,,
2026-08-25 08:00:00+00:00,-1,5,in_window,entry,27,79665.4,,1.0
2026-08-28 23:00:00+00:00,1,1,in_window,partial_exit,27,77728.0,1.0,0.75
2026-08-30 21:00:00+00:00,-1,1,in_window,same_direction_hold,27,78560.0,0.75,0.75
2026-09-03 22:00:00+00:00,-1,2,in_window,same_direction_hold,27,81553.7,0.75,0.75
2026-09-07 20:00:00+00:00,1,1,in_window,partial_exit,27,79324.2,0.75,0.5
2026-09-08 15:00:00+00:00,1,2,in_window,partial_exit,27,78525.9,0.5,0.25
2026-09-10 21:00:00+00:00,1,3,in_window,final_exit,27,77242.8,0.25,0.0
2026-09-11 16:00:00+00:00,-1,1,in_window,flat_no_entry,,77687.8,,
2026-09-13 15:00:00+00:00,1,1,in_window,flat_no_entry,,77168.9,,
2026-09-14 22:00:00+00:00,-1,1,in_window,flat_no_entry,,78728.2,,
2026-09-15 16:00:00+00:00,1,1,in_window,flat_no_entry,,76474.1,,
2026-09-18 21:00:00+00:00,-1,1,in_window,flat_no_entry,,81092.3,,
2026-09-19 18:00:00+00:00,-1,2,in_window,flat_no_entry,,81431.3,,
