event_id,mother_decision_time,baseline_net_bp,baseline_exit_time,baseline_exit_reason,baseline_mfe_r,baseline_hold_minutes,candidate_net_bp,candidate_exit_time,candidate_exit_reason,candidate_mfe_r,candidate_hold_minutes,delta_net_bp,exit_delay_minutes,outcome_transition,baseline_confirmed_full,candidate_risk_reduced,candidate_profitable_partial,candidate_risk_realised_net_bp,candidate_remainder_net_bp,recovered_winner,newly_unknown
2023-10-06T09:00:00+00:00_L::control2,2023-10-05 11:00:00+00:00,-31.426717612284623,2023-10-05 12:25:00+00:00,fast_failed_launch,0.3211389896503452,85.0,-44.34612283504433,2023-10-05 15:35:00+00:00,hard_stop,3.7714485561646782,275.0,-12.91940522275971,190.0,loss_to_loss,True,True,False,-15.713358806142312,-28.632764028902027,False,False
2023-10-06T12:00:00+00:00_S::control0,2023-10-27 17:00:00+00:00,10.63291288737835,2023-10-27 23:30:00+00:00,transition_colour_exit,0.6813355809680253,390.0,10.63291288737835,2023-10-27 23:30:00+00:00,transition_colour_exit,0.6813355809680253,390.0,0.0,0.0,win_to_win,False,False,True,0.0,,False,False
2023-10-06T12:00:00+00:00_S::control1,2023-10-27 16:00:00+00:00,48.81084737786425,2023-10-27 23:30:00+00:00,transition_colour_exit,0.8447425633082539,450.0,48.81084737786425,2023-10-27 23:30:00+00:00,transition_colour_exit,0.8447425633082539,450.0,0.0,0.0,win_to_win,False,False,True,0.0,,False,False
2023-10-06T12:00:00+00:00_S::control2,2023-10-27 15:00:00+00:00,21.423957764964992,2023-10-27 23:30:00+00:00,transition_colour_exit,0.7451830966153169,510.0,21.423957764964992,2023-10-27 23:30:00+00:00,transition_colour_exit,0.7451830966153169,510.0,0.0,0.0,win_to_win,False,False,True,0.0,,False,False
2023-10-18T09:00:00+00:00_S::control0,2023-10-03 08:00:00+00:00,-27.29797145440081,2023-10-03 10:15:00+00:00,transition_colour_exit,0.005833447434611736,135.0,-27.29797145440081,2023-10-03 10:15:00+00:00,transition_colour_exit,0.005833447434611736,135.0,0.0,0.0,loss_to_loss,False,False,False,0.0,,False,False
2023-10-18T09:00:00+00:00_S::control1,2023-10-03 10:00:00+00:00,-24.93676583757985,2023-10-03 10:15:00+00:00,transition_colour_exit,0.0,15.0,-24.93676583757985,2023-10-03 10:15:00+00:00,transition_colour_exit,0.0,15.0,0.0,0.0,loss_to_loss,False,False,False,0.0,,False,False
2023-10-18T09:00:00+00:00_S::control2,2023-10-03 06:00:00+00:00,-31.755059392075662,2023-10-03 06:30:00+00:00,transition_colour_exit,0.008397916769685019,30.0,-31.755059392075662,2023-10-03 06:30:00+00:00,transition_colour_exit,0.008397916769685019,30.0,0.0,0.0,loss_to_loss,False,False,False,0.0,,False,False
2023-10-30T08:00:00+00:00_L::control0,2023-10-30 11:00:00+00:00,-22.692195239156675,2023-10-30 13:05:00+00:00,fast_failed_launch,1.4154414736988559,125.0,-43.8389546176938,2023-10-30 16:45:00+00:00,transition_colour_exit,1.4154414736988559,345.0,-21.146759378537126,220.0,loss_to_loss,True,True,False,-11.346097619578337,-32.492856998115464,False,False
2023-10-30T08:00:00+00:00_L::control1,2023-10-07 09:00:00+00:00,-45.42403142296019,2023-10-07 10:30:00+00:00,fast_failed_launch,0.12956207155040378,90.0,-50.405284770576685,2023-10-07 13:45:00+00:00,transition_colour_exit,0.12956207155040378,285.0,-4.981253347616494,195.0,loss_to_loss,True,True,False,-22.712015711480095,-27.69326905909659,False,False
2023-10-30T08:00:00+00:00_L::control2,2023-10-05 10:00:00+00:00,-11.259151704284822,2023-10-05 12:25:00+00:00,fast_failed_launch,0.6250235724431106,145.0,-41.374376207339424,2023-10-05 15:35:00+00:00,hard_stop,3.1272223186883688,335.0,-30.115224503054602,190.0,loss_to_loss,True,True,False,-5.629575852142411,-35.744800355197015,False,False
2023-10-31T12:00:00+00:00_S::control0,2023-10-09 12:00:00+00:00,-39.76838587306731,2023-10-09 13:50:00+00:00,fast_failed_launch,0.7629777159925557,110.0,-53.16574499146282,2023-10-09 18:00:00+00:00,transition_colour_exit,1.6185082843838132,360.0,-13.397359118395514,250.0,loss_to_loss,True,True,False,-19.884192936533655,-33.28155205492917,False,False
2023-10-31T12:00:00+00:00_S::control1,2023-10-11 14:00:00+00:00,120.07949810832754,2023-10-11 23:30:00+00:00,transition_colour_exit,4.155078158995124,570.0,120.07949810832754,2023-10-11 23:30:00+00:00,transition_colour_exit,4.155078158995124,570.0,0.0,0.0,win_to_win,False,False,True,0.0,,False,False
2023-10-31T12:00:00+00:00_S::control2,2023-10-12 17:00:00+00:00,-38.55649233560635,2023-10-12 18:35:00+00:00,fast_failed_launch,0.8843937625481014,95.0,-37.28190498326167,2023-10-12 20:00:00+00:00,transition_colour_exit,0.8843937625481014,180.0,1.2745873523446818,85.0,loss_to_loss,True,True,False,-19.278246167803175,-18.003658815458493,False,False
2023-11-01T05:00:00+00:00_S::control0,2023-11-27 11:00:00+00:00,-4.976528351918179,2023-11-27 17:15:00+00:00,transition_colour_exit,3.476925375682694,375.0,-4.976528351918179,2023-11-27 17:15:00+00:00,transition_colour_exit,3.476925375682694,375.0,0.0,0.0,loss_to_loss,False,False,True,0.0,,False,False
2023-11-01T05:00:00+00:00_S::control1,2023-11-28 09:00:00+00:00,-50.82129488254149,2023-11-28 09:35:00+00:00,hard_stop,0.07553215386136794,35.0,-50.82129488254149,2023-11-28 09:35:00+00:00,hard_stop,0.07553215386136794,35.0,0.0,0.0,loss_to_loss,False,False,False,0.0,,False,False
2023-11-01T05:00:00+00:00_S::control2,2023-11-07 11:00:00+00:00,-42.05230784329007,2023-11-07 12:45:00+00:00,fast_failed_launch,1.3121506355616002,105.0,-45.14866814576893,2023-11-07 12:55:00+00:00,hard_stop,1.3121506355616002,115.0,-3.096360302478857,10.0,loss_to_loss,True,True,False,-21.026153921645037,-24.122514224123897,False,False
2023-11-15T11:00:00+00:00_L::control0,2023-11-28 17:00:00+00:00,-5.559928934786833,2023-11-28 23:45:00+00:00,transition_colour_exit,1.6501783555252834,405.0,-5.559928934786833,2023-11-28 23:45:00+00:00,transition_colour_exit,1.6501783555252834,405.0,0.0,0.0,loss_to_loss,False,False,True,0.0,,False,False
2023-11-15T11:00:00+00:00_L::control1,2023-11-15 16:00:00+00:00,295.57711375827745,2023-11-16 03:30:00+00:00,transition_colour_exit,4.201173608586414,690.0,295.57711375827745,2023-11-16 03:30:00+00:00,transition_colour_exit,4.201173608586414,690.0,0.0,0.0,win_to_win,False,False,True,0.0,,False,False
2023-11-15T11:00:00+00:00_L::control2,2023-11-15 14:00:00+00:00,-2.9109068298208833,2023-11-15 14:20:00+00:00,fast_failed_launch,0.21109002915222194,20.0,168.94942237757206,2023-11-16 03:30:00+00:00,transition_colour_exit,5.0572755326098235,810.0,171.86032920739294,790.0,loss_to_win,True,True,False,-1.4554534149104417,170.4048757924825,True,False
2023-11-26T10:00:00+00:00_S::control0,2023-11-27 08:00:00+00:00,-32.982867443313964,2023-11-27 08:20:00+00:00,fast_failed_launch,0.18643941388016433,20.0,-45.84271905681427,2023-11-27 09:15:00+00:00,hard_stop,0.18643941388016433,75.0,-12.859851613500304,55.0,loss_to_loss,True,True,False,-16.491433721656982,-29.351285335157286,False,False
2023-11-26T10:00:00+00:00_S::control1,2023-11-13 06:00:00+00:00,-30.210382632057893,2023-11-13 06:50:00+00:00,fast_failed_launch,1.2947430520111303,50.0,-38.83639554534819,2023-11-13 16:30:00+00:00,transition_colour_exit,3.0448144022175927,630.0,-8.626012913290296,580.0,loss_to_loss,True,True,False,-15.105191316028947,-23.731204229319243,False,False
2023-11-26T10:00:00+00:00_S::control2,2023-11-07 10:00:00+00:00,-12.355157538361787,2023-11-07 15:00:00+00:00,transition_colour_exit,2.2018994233006235,300.0,-12.355157538361787,2023-11-07 15:00:00+00:00,transition_colour_exit,2.2018994233006235,300.0,0.0,0.0,loss_to_loss,False,False,True,0.0,,False,False
2023-12-01T01:00:00+00:00_L::control0,2023-12-26 00:00:00+00:00,-27.685319433993428,2023-12-26 00:20:00+00:00,fast_failed_launch,0.055864099245303674,20.0,-33.7303393470002,2023-12-26 00:30:00+00:00,transition_colour_exit,0.055864099245303674,30.0,-6.045019913006776,10.0,loss_to_loss,True,True,False,-13.842659716996714,-19.887679630003486,False,False
2023-12-01T01:00:00+00:00_L::control1,2023-12-01 05:00:00+00:00,49.6368254300761,2023-12-01 14:00:00+00:00,transition_colour_exit,2.1581144929158675,540.0,49.6368254300761,2023-12-01 14:00:00+00:00,transition_colour_exit,2.1581144929158675,540.0,0.0,0.0,win_to_win,False,False,True,0.0,,False,False
2023-12-01T01:00:00+00:00_L::control2,2023-12-01 04:00:00+00:00,86.79200853600301,2023-12-01 14:00:00+00:00,transition_colour_exit,2.672408163707837,600.0,86.79200853600301,2023-12-01 14:00:00+00:00,transition_colour_exit,2.672408163707837,600.0,0.0,0.0,win_to_win,False,False,True,0.0,,False,False
2023-12-08T11:00:00+00:00_L::control0,2023-12-27 16:00:00+00:00,-27.116957663405117,2023-12-27 16:15:00+00:00,fast_failed_launch,0.05325249320526765,15.0,15.061482606481087,2023-12-28 05:00:00+00:00,transition_colour_exit,2.586638646567193,780.0,42.1784402698862,765.0,loss_to_win,True,True,False,-13.558478831702558,28.619961438183648,True,False
2023-12-08T11:00:00+00:00_L::control1,2023-12-27 15:00:00+00:00,-39.14553166116602,2023-12-27 15:10:00+00:00,fast_failed_launch,0.16940660978518857,10.0,16.276357131710544,2023-12-28 05:00:00+00:00,transition_colour_exit,2.8146103771015443,840.0,55.42188879287656,830.0,loss_to_win,True,True,False,-19.57276583058301,35.84912296229355,True,False
2023-12-08T11:00:00+00:00_L::control2,2023-12-08 14:00:00+00:00,64.64016742162461,2023-12-09 07:00:00+00:00,transition_colour_exit,3.896886199568232,1020.0,64.64016742162461,2023-12-09 07:00:00+00:00,transition_colour_exit,3.896886199568232,1020.0,0.0,0.0,win_to_win,False,False,True,0.0,,False,False
2023-12-16T15:00:00+00:00_L::control0,2023-12-27 17:00:00+00:00,-67.32311246894422,2023-12-27 17:20:00+00:00,fast_failed_launch,0.15618437143002742,20.0,-18.13259286580882,2023-12-28 05:00:00+00:00,transition_colour_exit,1.9284207785158607,720.0,49.1905196031354,700.0,loss_to_loss,True,True,False,-33.66155623447211,15.528963368663284,False,False
2023-12-16T15:00:00+00:00_L::control1,2023-12-27 12:00:00+00:00,-69.01266199149363,2023-12-27 12:45:00+00:00,fast_failed_launch,0.09566470686460884,45.0,-12.229983205613925,2023-12-28 05:00:00+00:00,transition_colour_exit,2.2171366689457446,1020.0,56.7826787858797,975.0,loss_to_loss,True,True,False,-34.506330995746815,22.276347790132892,False,False
2023-12-16T15:00:00+00:00_L::control2,2023-12-08 15:00:00+00:00,-58.81774070749196,2023-12-08 17:00:00+00:00,fast_failed_launch,0.05432500437813515,120.0,-14.352336905262442,2023-12-09 07:00:00+00:00,transition_colour_exit,2.037870139109293,960.0,44.46540380222952,840.0,loss_to_loss,True,True,False,-29.40887035374598,15.056533448483536,False,False
2023-12-20T04:00:00+00:00_L::control0,2023-12-19 01:00:00+00:00,39.858511988089,2023-12-19 12:15:00+00:00,transition_colour_exit,1.6205328219874013,675.0,39.858511988089,2023-12-19 12:15:00+00:00,transition_colour_exit,1.6205328219874013,675.0,0.0,0.0,win_to_win,False,False,True,0.0,,False,False
2023-12-20T04:00:00+00:00_L::control1,2023-12-04 04:00:00+00:00,178.9496773623045,2023-12-04 14:45:00+00:00,transition_colour_exit,4.054052793812044,645.0,178.9496773623045,2023-12-04 14:45:00+00:00,transition_colour_exit,4.054052793812044,645.0,0.0,0.0,win_to_win,False,False,True,0.0,,False,False
2023-12-20T04:00:00+00:00_L::control2,2023-12-05 04:00:00+00:00,-51.05582637426215,2023-12-05 06:40:00+00:00,fast_failed_launch,0.19473155127984546,160.0,-50.3744629780601,2023-12-05 06:45:00+00:00,transition_colour_exit,0.19473155127984546,165.0,0.6813633962020518,5.0,loss_to_loss,True,True,False,-25.527913187131077,-24.846549790929025,False,False
2023-12-22T18:00:00+00:00_L::control0,2023-12-02 22:00:00+00:00,-55.55894773820325,2023-12-02 22:25:00+00:00,fast_failed_launch,0.23636546843622616,25.0,-66.06058385045529,2023-12-02 22:55:00+00:00,hard_stop,0.23636546843622616,55.0,-10.501636112252037,30.0,loss_to_loss,True,True,False,-27.779473869101626,-38.281109981353666,False,False
2023-12-22T18:00:00+00:00_L::control1,2023-12-02 21:00:00+00:00,-74.16095407575261,2023-12-02 22:15:00+00:00,hard_stop,0.7602364831539832,75.0,-74.16095407575261,2023-12-02 22:15:00+00:00,hard_stop,0.7602364831539832,75.0,0.0,0.0,loss_to_loss,False,False,False,0.0,,False,False
2023-12-22T18:00:00+00:00_L::control2,2023-12-01 18:00:00+00:00,-46.31572164616309,2023-12-01 19:10:00+00:00,fast_failed_launch,0.5327882177109184,70.0,-48.377678288369786,2023-12-02 00:00:00+00:00,transition_colour_exit,0.5327882177109184,360.0,-2.0619566422066953,290.0,loss_to_loss,True,True,False,-23.157860823081545,-25.219817465288244,False,False
2023-12-22T19:00:00+00:00_S::control0,2023-12-22 22:00:00+00:00,-87.5388234522245,2023-12-22 23:20:00+00:00,hard_stop,0.14123461598094375,80.0,-87.5388234522245,2023-12-22 23:20:00+00:00,hard_stop,0.14123461598094375,80.0,0.0,0.0,loss_to_loss,False,False,False,0.0,,False,False
2023-12-22T19:00:00+00:00_S::control1,2023-12-28 21:00:00+00:00,-39.235155656617195,2023-12-28 21:15:00+00:00,fast_failed_launch,0.21917801240861168,15.0,-44.19679116217493,2023-12-28 23:00:00+00:00,transition_colour_exit,0.573361758364096,120.0,-4.961635505557737,105.0,loss_to_loss,True,True,False,-19.617577828308598,-24.579213333866335,False,False
2023-12-22T19:00:00+00:00_S::control2,2023-12-28 19:00:00+00:00,-36.28242956437442,2023-12-28 19:10:00+00:00,fast_failed_launch,0.09384310749186182,10.0,-63.36913933056391,2023-12-28 19:20:00+00:00,hard_stop,0.09384310749186182,20.0,-27.086709766189493,10.0,loss_to_loss,True,True,False,-18.14121478218721,-45.227924548376706,False,False
2023-12-24T13:00:00+00:00_L::control0,2023-12-25 15:00:00+00:00,-51.99091988768853,2023-12-25 16:40:00+00:00,fast_failed_launch,0.4236402241830726,100.0,-58.9792651412692,2023-12-25 16:45:00+00:00,hard_stop,0.4236402241830726,105.0,-6.988345253580675,5.0,loss_to_loss,True,True,False,-25.995459943844264,-32.98380519742494,False,False
2023-12-24T13:00:00+00:00_L::control1,2023-12-25 16:00:00+00:00,-41.14431279837993,2023-12-25 16:40:00+00:00,fast_failed_launch,0.44268049943420495,40.0,-53.03119761524452,2023-12-25 16:55:00+00:00,hard_stop,0.44268049943420495,55.0,-11.886884816864594,15.0,loss_to_loss,True,True,False,-20.572156399189964,-32.45904121605456,False,False
2023-12-24T13:00:00+00:00_L::control2,2023-12-23 17:00:00+00:00,-29.474885844748858,2023-12-23 17:50:00+00:00,fast_failed_launch,0.15227154003959467,50.0,-38.20776255707763,2023-12-23 20:30:00+00:00,transition_colour_exit,0.3794606777786877,210.0,-8.732876712328771,160.0,loss_to_loss,True,True,False,-14.737442922374429,-23.4703196347032,False,False
2023-12-25T21:00:00+00:00_L::control0,2023-12-23 23:00:00+00:00,-27.476233807208743,2023-12-24 00:00:00+00:00,transition_colour_exit,0.498111284402796,60.0,-27.476233807208743,2023-12-24 00:00:00+00:00,transition_colour_exit,0.498111284402796,60.0,0.0,0.0,loss_to_loss,False,False,False,0.0,,False,False
2023-12-25T21:00:00+00:00_L::control1,2023-12-16 18:00:00+00:00,-35.266026387408935,2023-12-16 18:10:00+00:00,fast_failed_launch,0.02740739030948412,10.0,-46.780232730454664,2023-12-16 19:45:00+00:00,transition_colour_exit,0.10100130873307905,105.0,-11.514206343045728,95.0,loss_to_loss,True,True,False,-17.633013193704468,-29.147219536750196,False,False
2023-12-25T21:00:00+00:00_L::control2,2023-12-23 19:00:00+00:00,-34.13180706772994,2023-12-23 19:15:00+00:00,fast_failed_launch,0.19334354817929736,15.0,-44.95506562322479,2023-12-23 20:25:00+00:00,hard_stop,0.19334354817929736,85.0,-10.823258555494853,70.0,loss_to_loss,True,True,False,-17.06590353386497,-27.88916208935982,False,False
2023-12-26T05:00:00+00:00_S::control0,2023-12-18 08:00:00+00:00,-42.26895352936171,2023-12-18 08:30:00+00:00,fast_failed_launch,0.13204838443256628,30.0,-44.979639466614806,2023-12-18 08:45:00+00:00,transition_colour_exit,0.13204838443256628,45.0,-2.7106859372530963,15.0,loss_to_loss,True,True,False,-21.134476764680855,-23.84516270193395,False,False
2023-12-26T05:00:00+00:00_S::control1,2023-12-18 10:00:00+00:00,-23.823830991541293,2023-12-18 11:20:00+00:00,fast_failed_launch,0.6325484489955726,80.0,-25.492190373201034,2023-12-18 11:30:00+00:00,transition_colour_exit,0.6325484489955726,90.0,-1.6683593816597408,10.0,loss_to_loss,True,True,False,-11.911915495770646,-13.580274877430385,False,False
2023-12-26T05:00:00+00:00_S::control2,2023-12-08 07:00:00+00:00,-13.993571622912798,2023-12-08 11:15:00+00:00,transition_colour_exit,0.4172772290150662,255.0,-13.993571622912798,2023-12-08 11:15:00+00:00,transition_colour_exit,0.4172772290150662,255.0,0.0,0.0,loss_to_loss,False,False,True,0.0,,False,False
2024-01-10T22:00:00+00:00_L::control0,2024-01-04 23:00:00+00:00,-39.92593779406554,2024-01-04 23:15:00+00:00,fast_failed_launch,0.058941114164288384,15.0,-54.187764165355944,2024-01-05 00:45:00+00:00,transition_colour_exit,0.058941114164288384,105.0,-14.261826371290404,90.0,loss_to_loss,True,True,False,-19.96296889703277,-34.22479526832317,False,False
2024-01-10T22:00:00+00:00_L::control1,2024-01-10 20:00:00+00:00,-223.90549068448172,2024-01-10 20:15:00+00:00,hard_stop,0.016877683290014055,15.0,-223.90549068448172,2024-01-10 20:15:00+00:00,hard_stop,0.016877683290014055,15.0,0.0,0.0,loss_to_loss,False,False,False,0.0,,False,False
2024-01-10T22:00:00+00:00_L::control2,2024-01-04 19:00:00+00:00,-40.81838738092427,2024-01-04 19:55:00+00:00,fast_failed_launch,0.6332059377174273,55.0,-24.529191147758333,2024-01-05 00:45:00+00:00,transition_colour_exit,1.6548737785533214,345.0,16.28919623316594,290.0,loss_to_loss,True,True,False,-20.409193690462136,-4.119997457296197,False,False
2024-01-15T14:00:00+00:00_S::control0,2024-01-17 16:00:00+00:00,-26.84979874302662,2024-01-17 18:50:00+00:00,fast_failed_launch,0.428709167665798,170.0,-35.935786079137536,2024-01-17 19:15:00+00:00,transition_colour_exit,0.428709167665798,195.0,-9.085987336110914,25.0,loss_to_loss,True,True,False,-13.42489937151331,-22.510886707624227,False,False
2024-01-15T14:00:00+00:00_S::control1,2024-01-22 16:00:00+00:00,77.9646885728297,2024-01-23 03:00:00+00:00,transition_colour_exit,2.129786212134625,660.0,77.9646885728297,2024-01-23 03:00:00+00:00,transition_colour_exit,2.129786212134625,660.0,0.0,0.0,win_to_win,False,False,True,0.0,,False,False
2024-01-15T14:00:00+00:00_S::control2,2024-01-22 17:00:00+00:00,-61.405415275587835,2024-01-22 17:20:00+00:00,fast_failed_launch,0.09092886235228234,20.0,15.92746402935392,2024-01-23 03:00:00+00:00,transition_colour_exit,1.7016295837190276,600.0,77.33287930494176,580.0,loss_to_win,True,True,False,-30.702707637793917,46.630171667147835,True,False
2024-01-20T01:00:00+00:00_L::control0,2024-01-11 01:00:00+00:00,-25.37869437015703,2024-01-11 01:15:00+00:00,fast_failed_launch,0.04929477921628903,15.0,-67.03003154943417,2024-01-11 03:15:00+00:00,hard_stop,0.2227930707716539,135.0,-41.651337179277135,120.0,loss_to_loss,True,True,False,-12.689347185078516,-54.34068436435565,False,False
2024-01-20T01:00:00+00:00_L::control1,2024-01-05 05:00:00+00:00,25.150041295769494,2024-01-05 11:00:00+00:00,transition_colour_exit,2.514441759132395,360.0,25.150041295769494,2024-01-05 11:00:00+00:00,transition_colour_exit,2.514441759132395,360.0,0.0,0.0,win_to_win,False,False,True,0.0,,False,False
2024-01-20T01:00:00+00:00_L::control2,2024-01-11 03:00:00+00:00,-16.391558825108735,2024-01-11 03:10:00+00:00,fast_failed_launch,0.09786129488054715,10.0,-47.77210975675241,2024-01-11 05:15:00+00:00,transition_colour_exit,0.09786129488054715,135.0,-31.380550931643672,125.0,loss_to_loss,True,True,False,-8.195779412554367,-39.57633034419804,False,False
2024-01-31T20:00:00+00:00_S::control0,2024-01-18 18:00:00+00:00,124.66178643320559,2024-01-19 05:30:00+00:00,transition_colour_exit,1.728688990879074,690.0,124.66178643320559,2024-01-19 05:30:00+00:00,transition_colour_exit,1.728688990879074,690.0,0.0,0.0,win_to_win,False,False,True,0.0,,False,False
2024-01-31T20:00:00+00:00_S::control1,2024-01-17 18:00:00+00:00,-52.16458450341941,2024-01-17 18:50:00+00:00,fast_failed_launch,0.16434259689932015,50.0,-61.27355707738851,2024-01-17 19:15:00+00:00,transition_colour_exit,0.16434259689932015,75.0,-9.108972573969098,25.0,loss_to_loss,True,True,False,-26.082292251709706,-35.19126482567881,False,False
2024-01-31T20:00:00+00:00_S::control2,2024-01-14 22:00:00+00:00,-19.553571428571427,2024-01-14 22:15:00+00:00,fast_failed_launch,0.11028808314898553,15.0,-27.29558270676692,2024-01-15 03:30:00+00:00,transition_colour_exit,1.3716774890908392,330.0,-7.742011278195491,315.0,loss_to_loss,True,True,False,-9.776785714285714,-17.518796992481207,False,False
2024-02-07T03:00:00+00:00_S::control0,2024-02-04 05:00:00+00:00,-15.713184055840436,2024-02-04 09:30:00+00:00,fast_failed_launch,1.3558117171664563,270.0,-17.809996202440225,2024-02-04 09:45:00+00:00,transition_colour_exit,1.3558117171664563,285.0,-2.096812146599788,15.0,loss_to_loss,True,True,False,-7.856592027920218,-9.953404174520006,False,False
2024-02-07T03:00:00+00:00_S::control1,2024-02-04 01:00:00+00:00,-22.417727522108258,2024-02-04 01:35:00+00:00,fast_failed_launch,0.40992999792102625,35.0,-25.277155264601678,2024-02-04 02:30:00+00:00,transition_colour_exit,0.40992999792102625,90.0,-2.85942774249342,55.0,loss_to_loss,True,True,False,-11.208863761054129,-14.068291503547549,False,False
2024-02-07T03:00:00+00:00_S::control2,2024-02-24 00:00:00+00:00,-49.119882101911706,2024-02-24 00:50:00+00:00,fast_failed_launch,0.15514917436917042,50.0,-52.7450906991727,2024-02-24 04:30:00+00:00,transition_colour_exit,0.5054564637421243,270.0,-3.6252085972609933,220.0,loss_to_loss,True,True,False,-24.559941050955853,-28.185149648216846,False,False
2024-02-12T09:00:00+00:00_S::control0,2024-02-16 09:00:00+00:00,-33.28697355911546,2024-02-16 09:45:00+00:00,fast_failed_launch,0.8996656098971975,45.0,-49.524465194493146,2024-02-16 10:45:00+00:00,transition_colour_exit,0.8996656098971975,105.0,-16.237491635377687,60.0,loss_to_loss,True,True,False,-16.64348677955773,-32.88097841493541,False,False
2024-02-12T09:00:00+00:00_S::control1,2024-02-12 07:00:00+00:00,-32.39551020916645,2024-02-12 07:10:00+00:00,fast_failed_launch,0.13479858966259325,10.0,-46.47282331103388,2024-02-12 07:30:00+00:00,transition_colour_exit,0.13479858966259325,30.0,-14.077313101867425,20.0,loss_to_loss,True,True,False,-16.197755104583226,-30.27506820645065,False,False
2024-02-12T09:00:00+00:00_S::control2,2024-02-23 09:00:00+00:00,-51.6288049727074,2024-02-23 10:30:00+00:00,fast_failed_launch,0.3166431179975358,90.0,-60.958517605785794,2024-02-23 11:15:00+00:00,transition_colour_exit,0.3166431179975358,135.0,-9.329712633078394,45.0,loss_to_loss,True,True,False,-25.8144024863537,-35.144115119432094,False,False
2024-02-12T14:00:00+00:00_L::control0,2024-02-16 14:00:00+00:00,-71.6828366102005,2024-02-16 14:15:00+00:00,fast_failed_launch,0.12213682430522793,15.0,-97.38132671671059,2024-02-16 15:00:00+00:00,transition_colour_exit,0.12213682430522793,60.0,-25.698490106510093,45.0,loss_to_loss,True,True,False,-35.84141830510025,-61.53990841161035,False,False
2024-02-12T14:00:00+00:00_L::control1,2024-02-20 14:00:00+00:00,-142.68627124544065,2024-02-20 14:20:00+00:00,fast_failed_launch,0.02786511258447909,20.0,-167.56728244488804,2024-02-20 14:40:00+00:00,hard_stop,0.02786511258447909,40.0,-24.881011199447386,20.0,loss_to_loss,True,True,False,-71.34313562272033,-96.2241468221677,False,False
2024-02-12T14:00:00+00:00_L::control2,2024-02-11 13:00:00+00:00,-53.083447717593415,2024-02-11 13:30:00+00:00,transition_colour_exit,0.08677878112425451,30.0,-53.083447717593415,2024-02-11 13:30:00+00:00,transition_colour_exit,0.08677878112425451,30.0,0.0,0.0,loss_to_loss,False,False,False,0.0,,False,False
2024-02-16T10:00:00+00:00_L::control0,2024-02-27 11:00:00+00:00,-29.674481124149946,2024-02-27 11:50:00+00:00,fast_failed_launch,0.10190469268322343,50.0,-29.126201572324263,2024-02-27 16:15:00+00:00,transition_colour_exit,1.25979002356802,315.0,0.5482795518256829,265.0,loss_to_loss,True,True,False,-14.837240562074973,-14.28896101024929,False,False
2024-02-16T10:00:00+00:00_L::control1,2024-02-28 11:00:00+00:00,-144.0941755132907,2024-02-28 11:55:00+00:00,hard_stop,0.3446697874090936,55.0,-144.0941755132907,2024-02-28 11:55:00+00:00,hard_stop,0.3446697874090936,55.0,0.0,0.0,loss_to_loss,False,False,False,0.0,,False,False
2024-02-16T10:00:00+00:00_L::control2,2024-02-14 11:00:00+00:00,13.217995776151366,2024-02-14 18:45:00+00:00,transition_colour_exit,1.3196150078812838,465.0,13.217995776151366,2024-02-14 18:45:00+00:00,transition_colour_exit,1.3196150078812838,465.0,0.0,0.0,win_to_win,False,False,True,0.0,,False,False
2024-02-18T14:00:00+00:00_L::control0,2024-02-24 17:00:00+00:00,41.10977697859954,2024-02-25 03:15:00+00:00,transition_colour_exit,4.104724730369407,615.0,41.10977697859954,2024-02-25 03:15:00+00:00,transition_colour_exit,4.104724730369407,615.0,0.0,0.0,win_to_win,False,False,True,0.0,,False,False
2024-02-18T14:00:00+00:00_L::control1,2024-02-02 13:00:00+00:00,-43.43842371384258,2024-02-02 13:20:00+00:00,fast_failed_launch,0.0677886358261943,20.0,-37.051395293304864,2024-02-02 13:30:00+00:00,transition_colour_exit,0.0677886358261943,30.0,6.3870284205377175,10.0,loss_to_loss,True,True,False,-21.71921185692129,-15.332183436383572,False,False
2024-02-18T14:00:00+00:00_L::control2,2024-02-24 14:00:00+00:00,-32.473996214787356,2024-02-24 14:15:00+00:00,fast_failed_launch,0.010401342349576648,15.0,14.665196377457649,2024-02-25 03:15:00+00:00,transition_colour_exit,4.028439891991028,795.0,47.139192592245,780.0,loss_to_win,True,True,False,-16.236998107393678,30.902194484851325,True,False
2024-02-19T17:00:00+00:00_L::control0,2024-02-08 19:00:00+00:00,-18.78605954929702,2024-02-08 22:00:00+00:00,fast_failed_launch,0.7059349344043769,180.0,-21.423621074006224,2024-02-09 01:00:00+00:00,transition_colour_exit,0.7059349344043769,360.0,-2.6375615247092057,180.0,loss_to_loss,True,True,False,-9.39302977464851,-12.030591299357713,False,False
2024-02-19T17:00:00+00:00_L::control1,2024-02-26 18:00:00+00:00,352.53960364588943,2024-02-27 16:15:00+00:00,transition_colour_exit,7.708278368638701,1335.0,352.53960364588943,2024-02-27 16:15:00+00:00,transition_colour_exit,7.708278368638701,1335.0,0.0,0.0,win_to_win,False,False,True,0.0,,False,False
