event_key,asset_old,venue_old,symbol_old,timeframe_min_old,entry_time_old,exit_time_old,censored_old,net_r_old,mfe_r_old,net_return_old,exit_reason_old,score_old,gate_known_old,gate_passed_old,reference_risk_fraction_old,volume_ratio_old,asset_new,venue_new,symbol_new,timeframe_min_new,entry_time_new,exit_time_new,censored_new,net_r_new,mfe_r_new,net_return_new,exit_reason_new,score_new,gate_known_new,gate_passed_new,reference_risk_fraction_new,volume_ratio_new,_merge,tail_status
binance_30m_5cca3638095e7c23:11591:1,SONIC,binance,SONICUSDT,30,2025-09-06 19:00:00+00:00,2025-09-11 12:30:00+00:00,False,13.85568181818196,18.977272727272897,0.1270104166666668,trailing_stop,-0.0091666666666665,True,True,0.0091666666666665,1.7130821980508346,SONIC,binance,SONICUSDT,30,2025-09-06 19:00:00+00:00,2025-09-11 12:30:00+00:00,False,13.85568181818196,18.977272727272897,0.1270104166666668,trailing_stop,-0.0091666666666665,True,True,0.0091666666666665,1.7130821980508346,both,retained
binance_30m_652e9263389181fb:22210:1,ENA,binance,ENAUSDT,30,2025-07-09 06:00:00+00:00,2025-07-11 22:00:00+00:00,False,10.643054187192144,19.42528735632188,0.2428482577744473,trailing_stop,-0.0228175346571749,True,False,0.0228175346571749,3.68617260609337,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_652e9263389181fb:41697:1,ENA,binance,ENAUSDT,30,2026-08-19 05:30:00+00:00,2026-08-22 05:00:00+00:00,False,59.31230000000078,82.02000000000106,0.707361955873584,trailing_stop,-0.0120438826615787,True,True,0.0120438826615787,1.047016239403032,ENA,binance,ENAUSDT,30,2026-08-19 05:30:00+00:00,2026-08-22 05:00:00+00:00,False,59.31230000000078,82.02000000000106,0.707361955873584,trailing_stop,-0.0120438826615787,True,True,0.0120438826615787,1.047016239403032,both,retained
binance_30m_696c0c0a3e5a23ef:12078:1,NIGHT,binance,NIGHTUSDT,30,2026-08-19 02:30:00+00:00,2026-08-22 05:00:00+00:00,False,20.828600000000137,29.100000000000183,0.2430408401400234,trailing_stop,-0.0122448979591835,True,True,0.0122448979591835,2.811223646905843,NIGHT,binance,NIGHTUSDT,30,2026-08-19 02:30:00+00:00,2026-08-22 05:00:00+00:00,False,20.828600000000137,29.100000000000183,0.2430408401400234,trailing_stop,-0.0122448979591835,True,True,0.0122448979591835,2.811223646905843,both,retained
binance_30m_697288c245ade915:49757:1,ARPA,binance,ARPAUSDT,30,2026-07-01 15:00:00+00:00,2026-07-03 13:30:00+00:00,False,13.624921465968503,28.534031413612407,0.332782608695652,trailing_stop,-0.0244245524296676,True,False,0.0244245524296676,2.44173158265904,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_6983c952bb73d8c2:18976:1,RED,binance,REDUSDT,30,2026-04-06 00:30:00+00:00,2026-04-08 17:00:00+00:00,False,24.597466666666648,43.933333333333294,0.7109094412331407,trailing_stop,-0.0298363811357074,True,False,0.0298363811357074,10.755290587875464,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_6994ff11e3477e69:29253:1,PENGU,binance,PENGUUSDT,30,2026-08-19 03:30:00+00:00,2026-08-22 05:00:00+00:00,False,24.76040860215049,35.21505376344079,0.3749744341312491,trailing_stop,-0.0153044610875936,True,False,0.0153044610875936,2.144600321495219,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_6bebd440a31d52ba:3922:1,1MBABYDOGE,binance,1MBABYDOGEUSDT,30,2024-12-07 05:30:00+00:00,2024-12-09 21:00:00+00:00,False,25.08298811881189,36.5782178217822,0.989950295025595,trailing_stop,-0.0396921514239949,False,False,0.0396921514239949,2.832058600285292,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_6df84d5e72e7cab3:8187:1,DRIFT,binance,DRIFTUSDT,30,2025-04-28 06:00:00+00:00,2025-04-30 23:00:00+00:00,False,11.032216216216185,16.390390390390333,0.3454050394885295,trailing_stop,-0.0309443190368697,True,False,0.0309443190368697,3.268886679920477,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_6f0d465d44098a96:36653:1,C98,binance,C98USDT,30,2025-10-01 15:00:00+00:00,2025-10-05 11:00:00+00:00,False,11.685272727272842,24.00000000000022,0.2672307692307694,trailing_stop,-0.0248962655601658,True,False,0.0248962655601658,5.180294836513526,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_6f3ea426536b19d3:22071:1,ACX,binance,ACXUSDT,30,2026-03-11 11:00:00+00:00,2026-03-12 08:30:00+00:00,False,11.11979999999999,21.679999999999975,0.4745291607396871,trailing_stop,-0.0424018212862833,True,False,0.0424018212862833,1.1218231371412004,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_7112cca2f244226c:26993:1,SPELL,binance,SPELLUSDT,30,2025-03-14 09:00:00+00:00,2025-03-16 16:30:00+00:00,False,12.929053571428504,22.11607142857132,0.2424332831073161,trailing_stop,-0.0187510463753558,True,True,0.0187510463753558,1.8108630653885505,SPELL,binance,SPELLUSDT,30,2025-03-14 09:00:00+00:00,2025-03-16 16:30:00+00:00,False,12.929053571428504,22.11607142857132,0.2424332831073161,trailing_stop,-0.0187510463753558,True,True,0.0187510463753558,1.8108630653885505,both,retained
binance_30m_71ee8e254e92acd1:52105:1,XRP,binance,XRPUSDT,30,2026-08-19 13:00:00+00:00,2026-08-20 18:30:00+00:00,False,25.59048837209322,38.73255813953517,0.2177052131763777,trailing_stop,-0.0085072707488376,True,True,0.0085072707488376,4.713391329738158,XRP,binance,XRPUSDT,30,2026-08-19 13:00:00+00:00,2026-08-20 18:30:00+00:00,False,25.59048837209322,38.73255813953517,0.2177052131763777,trailing_stop,-0.0085072707488376,True,True,0.0085072707488376,4.713391329738158,both,retained
binance_30m_72355a9dc9b0fb15:11609:1,SOMI,binance,SOMIUSDT,30,2026-04-24 06:30:00+00:00,2026-04-26 03:30:00+00:00,False,11.83056250000007,26.187500000000163,0.2212612507305669,trailing_stop,-0.0187025131502044,True,False,0.0187025131502044,0.9324309534653012,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_72a0f492421f12aa:4985:1,VINE,binance,VINEUSDT,30,2025-05-08 07:00:00+00:00,2025-05-11 08:30:00+00:00,False,10.254503816793909,17.908396946564906,0.3507415143603134,trailing_stop,-0.0344557556773687,True,False,0.0344557556773687,2.4797183509839154,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_72e3b07f7885b04f:33283:1,IO,binance,IOUSDT,30,2026-05-06 00:00:00+00:00,2026-05-06 08:30:00+00:00,False,19.90692307692315,36.19230769230782,0.4277520661157026,trailing_stop,-0.021487603305785,True,False,0.021487603305785,0.4959322709037396,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_737df6230d32a67c:32583:1,ARKM,binance,ARKMUSDT,30,2025-07-08 20:00:00+00:00,2025-07-11 21:30:00+00:00,False,10.864513513513584,15.689189189189277,0.1781462441834702,trailing_stop,-0.016614975631369,True,False,0.016614975631369,0.8629259839056749,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_754b50fb6d69d1dd:28659:1,NKN,binance,NKNUSDT,30,2025-04-18 02:00:00+00:00,2025-04-20 07:00:00+00:00,False,55.383368421052374,107.4473684210521,1.2264382284382287,trailing_stop,-0.0210035005834305,True,False,0.0210035005834305,1.7797521014804212,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_75c977b74c973505:52108:1,ACH,binance,ACHUSDT,30,2026-08-19 14:30:00+00:00,2026-08-22 05:00:00+00:00,False,20.10226666666671,26.66666666666674,0.2154327220766849,trailing_stop,-0.0107168373422243,True,True,0.0107168373422243,0.6967152700131092,ACH,binance,ACHUSDT,30,2026-08-19 14:30:00+00:00,2026-08-22 05:00:00+00:00,False,20.10226666666671,26.66666666666674,0.2154327220766849,trailing_stop,-0.0107168373422243,True,True,0.0107168373422243,0.6967152700131092,both,retained
binance_30m_776082184f661029:52073:1,IOTA,binance,IOTAUSDT,30,2026-08-18 21:00:00+00:00,2026-08-22 05:00:00+00:00,False,34.82378378378424,44.48648648648705,0.3952392638036812,trailing_stop,-0.0113496932515336,True,True,0.0113496932515336,2.054136369042396,IOTA,binance,IOTAUSDT,30,2026-08-18 21:00:00+00:00,2026-08-22 05:00:00+00:00,False,34.82378378378424,44.48648648648705,0.3952392638036812,trailing_stop,-0.0113496932515336,True,True,0.0113496932515336,2.054136369042396,both,retained
binance_30m_7997bbc4f887d3a5:23365:1,ACE,binance,ACEUSDT,30,2025-04-18 05:00:00+00:00,2025-04-22 02:30:00+00:00,False,15.217887850467402,30.57009345794412,0.3545207925103422,trailing_stop,-0.0237214363438519,True,False,0.0237214363438519,0.94817343138671,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_7a45c05822f546d7:19849:1,ZETA,binance,ZETAUSDT,30,2025-03-21 21:30:00+00:00,2025-03-23 05:00:00+00:00,False,31.00770149253765,55.34328358209016,0.4784698295716261,trailing_stop,-0.0154306771073236,True,True,0.0154306771073236,0.945038648562159,ZETA,binance,ZETAUSDT,30,2025-03-21 21:30:00+00:00,2025-03-23 05:00:00+00:00,False,31.00770149253765,55.34328358209016,0.4784698295716261,trailing_stop,-0.0154306771073236,True,True,0.0154306771073236,0.945038648562159,both,retained
binance_30m_7a6ba8888a359cb1:13559:1,SKYAI,binance,SKYAIUSDT,30,2026-02-19 22:00:00+00:00,2026-03-01 02:00:00+00:00,False,15.029362068965597,21.189655172413893,0.4591535422702135,trailing_stop,-0.030295047418335,True,False,0.030295047418335,0.509870040961338,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_7a6f6140b6692cd0:29618:1,SEI,binance,SEIUSDT,30,2025-05-08 01:30:00+00:00,2025-05-11 06:30:00+00:00,False,10.36634328358214,13.395522388059767,0.2734429133858269,trailing_stop,-0.0258985721319546,True,False,0.0258985721319546,2.706764713841694,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_7af0c019861756e1:20309:1,PIXEL,binance,PIXELUSDT,30,2025-04-17 18:00:00+00:00,2025-04-22 12:00:00+00:00,False,26.2896655518394,45.869565217391205,0.6316279630373642,trailing_stop,-0.0244176706827309,True,False,0.0244176706827309,1.063444207353022,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_7babb309db46ad5c:52109:1,QTUM,binance,QTUMUSDT,30,2026-08-19 15:00:00+00:00,2026-08-22 05:00:00+00:00,False,13.785232000000043,18.792000000000066,0.2489027878087533,trailing_stop,-0.0181975736568456,True,False,0.0181975736568456,1.8248632717234508,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_7d663dea375c96bc:2023:1,OL,binance,OLUSDT,30,2025-08-06 15:30:00+00:00,2025-08-11 08:30:00+00:00,False,14.129821138211408,20.27642276422767,0.5762493368700268,trailing_stop,-0.0407824933687002,True,False,0.0407824933687002,2.5477655602802685,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_7ec91811cf3454c4:10871:1,NEIROETH,binance,NEIROETHUSDT,30,2025-04-21 02:00:00+00:00,2025-04-24 13:30:00+00:00,False,46.29932467532469,69.32467532467534,1.8041740890688265,trailing_stop,-0.0384810126582278,True,False,0.0384810126582278,1.5273953069290829,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_87e70569aa53b65c:4584:1,AIOT,binance,AIOTUSDT,30,2025-08-04 01:00:00+00:00,2025-08-09 06:00:00+00:00,False,17.260078914919852,32.75215782983968,0.3496159648334085,trailing_stop,-0.0195456022394961,True,False,0.0195456022394961,5.956175727267839,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_8abf745011ec4c00:11411:1,FLOCK,binance,FLOCKUSDT,30,2026-05-05 01:00:00+00:00,2026-05-09 15:30:00+00:00,False,14.66393277310929,21.46218487394965,0.2910286857905271,trailing_stop,-0.0204999999999999,True,False,0.0204999999999999,13.673257056543228,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_8abf745011ec4c00:5079:1,FLOCK,binance,FLOCKUSDT,30,2025-12-24 03:00:00+00:00,2025-12-26 19:00:00+00:00,False,10.81481865284982,21.34715025906749,0.235316798196167,trailing_stop,-0.0206546275395032,True,False,0.0206546275395032,2.9013858795633864,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_8b725b5d9ddcfba1:28588:1,T,binance,TUSDT,30,2025-04-16 14:30:00+00:00,2025-04-19 01:00:00+00:00,False,14.863255813953463,25.872093023255772,0.3521322314049586,trailing_stop,-0.0236914600550964,True,False,0.0236914600550964,2.3942453772535344,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_8b725b5d9ddcfba1:50228:1,T,binance,TUSDT,30,2026-07-11 10:30:00+00:00,2026-07-13 05:30:00+00:00,False,25.001199999999837,49.3272727272724,0.396615517738679,trailing_stop,-0.0152958152958154,True,False,0.0152958152958154,3.414292951741076,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_8c5fa87901325873:10765:1,THE,binance,THEUSDT,30,2025-07-09 19:30:00+00:00,2025-07-11 22:00:00+00:00,False,10.856344086021595,18.36021505376357,0.1702596964586848,trailing_stop,-0.0156829679595277,True,False,0.0156829679595277,2.329418033004289,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_8ccaf44348579844:31323:1,1000CAT,binance,1000CATUSDT,30,2026-08-05 02:30:00+00:00,2026-08-09 01:00:00+00:00,False,11.090086956521732,21.891304347826072,0.3572436974789916,trailing_stop,-0.0322128851540616,True,False,0.0322128851540616,5.4856898521772495,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_8cd253b6c0acd53b:21032:1,SOLV,binance,SOLVUSDT,30,2026-03-31 17:00:00+00:00,2026-04-02 09:30:00+00:00,False,12.369539682539658,28.928571428571377,0.4841758310034172,trailing_stop,-0.0382462686567165,True,False,0.0382462686567165,9.20769061911244,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_8cd253b6c0acd53b:4422:1,SOLV,binance,SOLVUSDT,30,2025-04-19 16:00:00+00:00,2025-04-22 05:30:00+00:00,False,14.545048543689305,20.420711974110016,0.188920554854981,trailing_stop,-0.0129886506935687,True,True,0.0129886506935687,1.6023761134381678,SOLV,binance,SOLVUSDT,30,2025-04-19 16:00:00+00:00,2025-04-22 05:30:00+00:00,False,14.545048543689305,20.420711974110016,0.188920554854981,trailing_stop,-0.0129886506935687,True,True,0.0129886506935687,1.6023761134381678,both,retained
binance_30m_90e8bb902180c5d3:45346:1,BLUR,binance,BLURUSDT,30,2026-03-31 17:30:00+00:00,2026-04-02 01:00:00+00:00,False,11.985812499999977,25.65624999999993,0.2220880138969312,trailing_stop,-0.0185292414591778,True,False,0.0185292414591778,1.7500495463112284,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_90e8bb902180c5d3:52053:1,BLUR,binance,BLURUSDT,30,2026-08-18 11:00:00+00:00,2026-08-22 05:00:00+00:00,False,15.1680000000001,21.00000000000012,0.2298181818181819,trailing_stop,-0.015151515151515,True,False,0.015151515151515,1.257917538182272,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_915d1f4a92a36c73:31295:1,DYM,binance,DYMUSDT,30,2025-11-20 07:00:00+00:00,2025-11-20 22:00:00+00:00,False,18.29282119205302,44.94039735099346,0.6668797682279095,trailing_stop,-0.0363394905227574,True,False,0.0363394905227574,3.6982400879253103,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_922d5c47edf5ffd3:34708:1,DOGS,binance,DOGSUSDT,30,2026-08-19 15:00:00+00:00,2026-08-22 05:00:00+00:00,False,12.016266666666642,17.199999999999964,0.2052892938496582,trailing_stop,-0.0170842824601367,True,False,0.0170842824601367,3.013960212886413,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_93ecb0e47b894867:1095:1,B3,binance,B3USDT,30,2025-03-08 07:30:00+00:00,2025-03-11 17:30:00+00:00,False,10.808700980392125,18.9338235294117,0.3486126482213438,trailing_stop,-0.0322529644268775,True,False,0.0322529644268775,1.277239995158158,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_945f5a836eff0a10:21516:1,OMNI,binance,OMNIUSDT,30,2025-07-09 20:30:00+00:00,2025-07-11 12:30:00+00:00,False,54.35695238095234,94.3809523809523,1.517946808510639,trailing_stop,-0.0285714285714285,True,False,0.0285714285714285,2.1439046184601085,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_955e5706f7db528b:24188:1,ORCA,binance,ORCAUSDT,30,2026-04-24 13:30:00+00:00,2026-04-25 14:00:00+00:00,False,15.126222222222207,26.222222222222182,0.146068669527897,trailing_stop,-0.0107181136120042,True,True,0.0107181136120042,2.8846125565907914,ORCA,binance,ORCAUSDT,30,2026-04-24 13:30:00+00:00,2026-04-25 14:00:00+00:00,False,15.126222222222207,26.222222222222182,0.146068669527897,trailing_stop,-0.0107181136120042,True,True,0.0107181136120042,2.8846125565907914,both,retained
binance_30m_9590178b9210ae87:8316:1,BULLA,binance,BULLAUSDT,30,2025-12-24 15:30:00+00:00,2025-12-30 04:30:00+00:00,False,15.725578378378335,24.324324324324262,0.5118282899366642,trailing_stop,-0.0308424391963341,True,False,0.0308424391963341,0.7708947489200524,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_992fcc2fdd81b1eb:52109:1,LTC,binance,LTCUSDT,30,2026-08-19 15:00:00+00:00,2026-08-22 05:00:00+00:00,False,12.583849056603745,19.264150943396185,0.1472932862190812,trailing_stop,-0.0114866357411089,True,True,0.0114866357411089,2.53312126069119,LTC,binance,LTCUSDT,30,2026-08-19 15:00:00+00:00,2026-08-22 05:00:00+00:00,False,12.583849056603745,19.264150943396185,0.1472932862190812,trailing_stop,-0.0114866357411089,True,True,0.0114866357411089,2.53312126069119,both,retained
binance_30m_9e5a9c9d47999cad:28766:1,MYRO,binance,MYROUSDT,30,2025-10-25 16:00:00+00:00,2025-10-27 09:30:00+00:00,False,18.96656000000012,39.520000000000245,0.3343892806770099,trailing_stop,-0.0162429378531072,True,False,0.0162429378531072,0.5150335965026495,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_9f4020b1cf4bb33e:2447:1,OPG,binance,OPGUSDT,30,2026-06-12 15:30:00+00:00,2026-06-15 02:00:00+00:00,False,11.590953488372095,21.709302325581405,0.6273266205160477,trailing_stop,-0.05412208936438,True,False,0.05412208936438,1.510203128128685,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_9fa69bba0bb3aad9:33968:1,LDO,binance,LDOUSDT,30,2025-08-06 16:30:00+00:00,2025-08-10 08:00:00+00:00,False,14.822937198067676,21.236714975845477,0.3290100793480592,trailing_stop,-0.0220911528150133,True,False,0.0220911528150133,1.9453437513507033,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_9fa69bba0bb3aad9:52097:1,LDO,binance,LDOUSDT,30,2026-08-19 09:00:00+00:00,2026-08-22 05:00:00+00:00,False,16.96989189189173,25.486486486486232,0.2053928688256461,trailing_stop,-0.0121033693163233,True,True,0.0121033693163233,1.5747240724430254,LDO,binance,LDOUSDT,30,2026-08-19 09:00:00+00:00,2026-08-22 05:00:00+00:00,False,16.96989189189173,25.486486486486232,0.2053928688256461,trailing_stop,-0.0121033693163233,True,True,0.0121033693163233,1.5747240724430254,both,retained
binance_30m_a3a291a0a1e80904:51989:1,ETH,binance,ETHUSDT,30,2026-08-17 03:00:00+00:00,2026-08-22 05:00:00+00:00,False,16.907111979166665,21.082031249999982,0.2731083207134446,trailing_stop,-0.0161534578495709,True,False,0.0161534578495709,5.859043607585963,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_a4eefd9097db76cd:24011:1,RAYSOL,binance,RAYSOLUSDT,30,2026-04-24 18:00:00+00:00,2026-04-26 05:30:00+00:00,False,11.72079452054798,29.13698630136997,0.1278759527723807,trailing_stop,-0.0110579796772264,True,True,0.0110579796772264,1.72466515327225,RAYSOL,binance,RAYSOLUSDT,30,2026-04-24 18:00:00+00:00,2026-04-26 05:30:00+00:00,False,11.72079452054798,29.13698630136997,0.1278759527723807,trailing_stop,-0.0110579796772264,True,True,0.0110579796772264,1.72466515327225,both,retained
binance_30m_a4eefd9097db76cd:30425:1,RAYSOL,binance,RAYSOLUSDT,30,2026-09-05 09:00:00+00:00,2026-09-07 06:00:00+00:00,False,28.256762711864617,51.44915254237322,0.399269309064783,trailing_stop,-0.0138938795065276,True,False,0.0138938795065276,0.1524207624692629,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_a5f8e2378e69e746:52092:1,NEO,binance,NEOUSDT,30,2026-08-19 06:30:00+00:00,2026-08-22 05:00:00+00:00,False,21.980199999999986,28.899999999999967,0.2588951707891638,trailing_stop,-0.0117785630153121,True,True,0.0117785630153121,1.9356080416298205,NEO,binance,NEOUSDT,30,2026-08-19 06:30:00+00:00,2026-08-22 05:00:00+00:00,False,21.980199999999986,28.899999999999967,0.2588951707891638,trailing_stop,-0.0117785630153121,True,True,0.0117785630153121,1.9356080416298205,both,retained
binance_30m_a79071ba1ad4d203:14551:1,ETHW,binance,ETHWUSDT,30,2024-09-26 16:30:00+00:00,2024-09-30 14:00:00+00:00,False,25.125205273069827,35.83804143126197,0.5862327093769226,trailing_stop,-0.0240186177219636,False,False,0.0240186177219636,2.081419799814955,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_ab2ff7bb55c2525c:24791:1,JTO,binance,JTOUSDT,30,2025-05-07 22:00:00+00:00,2025-05-10 02:00:00+00:00,False,10.011305623471904,14.897310513447454,0.2529419322955277,trailing_stop,-0.0252656288608845,True,False,0.0252656288608845,0.9850692307959716,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_add2da30b26f6d3c:25371:1,GMX,binance,GMXUSDT,30,2025-02-08 14:00:00+00:00,2025-02-11 16:30:00+00:00,False,11.973770547945218,14.422945205479463,0.3959840308058215,trailing_stop,-0.0330709553202332,True,False,0.0330709553202332,5.183792516254827,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_aec0ab7eddf969a3:37960:1,XAI,binance,XAIUSDT,30,2026-03-10 10:30:00+00:00,2026-03-11 16:30:00+00:00,False,17.253286713286617,42.30769230769208,0.2627497337593183,trailing_stop,-0.0152289669861555,True,False,0.0152289669861555,2.13735354923157,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_b0727bda4d9436bb:28975:1,LEVER,binance,LEVERUSDT,30,2025-04-24 16:00:00+00:00,2025-04-27 01:00:00+00:00,False,13.92299487179484,24.323076923076872,0.5421293929712458,trailing_stop,-0.0389376996805112,True,False,0.0389376996805112,0.8434444184032519,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_b1b2bb9e634c344f:32603:1,VET,binance,VETUSDT,30,2025-07-09 06:00:00+00:00,2025-07-11 21:30:00+00:00,False,10.466611842105175,14.71052631578937,0.1509774614472121,trailing_stop,-0.0143779064249787,True,True,0.0143779064249787,4.801147759084453,VET,binance,VETUSDT,30,2025-07-09 06:00:00+00:00,2025-07-11 21:30:00+00:00,False,10.466611842105175,14.71052631578937,0.1509774614472121,trailing_stop,-0.0143779064249787,True,True,0.0143779064249787,4.801147759084453,both,retained
binance_30m_b1b2bb9e634c344f:52107:1,VET,binance,VETUSDT,30,2026-08-19 14:00:00+00:00,2026-08-22 05:00:00+00:00,False,29.588130434782023,37.23913043478186,0.3042821372680526,trailing_stop,-0.0105051408135896,True,True,0.0105051408135896,7.415387272968955,VET,binance,VETUSDT,30,2026-08-19 14:00:00+00:00,2026-08-22 05:00:00+00:00,False,29.588130434782023,37.23913043478186,0.3042821372680526,trailing_stop,-0.0105051408135896,True,True,0.0105051408135896,7.415387272968955,both,retained
binance_30m_b2a66d257dbc41e4:43451:1,RIF,binance,RIFUSDT,30,2026-04-13 18:30:00+00:00,2026-04-16 01:00:00+00:00,False,14.614363636363782,26.872727272727523,0.2229653259361999,trailing_stop,-0.0155296727676094,True,True,0.0155296727676094,6.83427047536877,RIF,binance,RIFUSDT,30,2026-04-13 18:30:00+00:00,2026-04-16 01:00:00+00:00,False,14.614363636363782,26.872727272727523,0.2229653259361999,trailing_stop,-0.0155296727676094,True,True,0.0155296727676094,6.83427047536877,both,retained
binance_30m_b45329642b8ba069:33996:1,ARB,binance,ARBUSDT,30,2025-08-07 06:30:00+00:00,2025-08-10 07:30:00+00:00,False,11.95400352733684,16.79012345679009,0.1736147540983605,trailing_stop,-0.0145235655737705,True,True,0.0145235655737705,2.343831844432789,ARB,binance,ARBUSDT,30,2025-08-07 06:30:00+00:00,2025-08-10 07:30:00+00:00,False,11.95400352733684,16.79012345679009,0.1736147540983605,trailing_stop,-0.0145235655737705,True,True,0.0145235655737705,2.343831844432789,both,retained
binance_30m_b45329642b8ba069:52052:1,ARB,binance,ARBUSDT,30,2026-08-18 10:30:00+00:00,2026-08-22 05:00:00+00:00,False,25.87797979798005,34.63636363636395,0.3397771883289127,trailing_stop,-0.0131299734748009,True,True,0.0131299734748009,1.66360494726664,ARB,binance,ARBUSDT,30,2026-08-18 10:30:00+00:00,2026-08-22 05:00:00+00:00,False,25.87797979798005,34.63636363636395,0.3397771883289127,trailing_stop,-0.0131299734748009,True,True,0.0131299734748009,1.66360494726664,both,retained
binance_30m_b63b0d10c3d61fb2:29623:1,XVS,binance,XVSUSDT,30,2025-05-08 04:00:00+00:00,2025-05-11 02:30:00+00:00,False,10.206018518518553,13.36111111111115,0.1876170212765957,trailing_stop,-0.0182158665304731,True,False,0.0182158665304731,2.759344933665683,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_b64ef3b092c6b8f3:21840:1,SAGA,binance,SAGAUSDT,30,2025-07-08 11:00:00+00:00,2025-07-11 21:30:00+00:00,False,13.316549413735338,23.517587939698476,0.3783902903379343,trailing_stop,-0.0284150404569252,True,False,0.0284150404569252,3.5457341506302873,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_b987d2ee009c8805:52108:1,INJ,binance,INJUSDT,30,2026-08-19 14:30:00+00:00,2026-08-22 05:00:00+00:00,False,10.20611428571438,14.9714285714287,0.1666887540830612,trailing_stop,-0.016332244517032,True,False,0.016332244517032,5.524324408960288,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_bb64e70fa6232678:32580:1,ADA,binance,ADAUSDT,30,2025-07-08 18:30:00+00:00,2025-07-11 16:30:00+00:00,False,11.885767857142875,16.750000000000018,0.2257429201288792,trailing_stop,-0.0188263229308005,True,False,0.0188263229308005,1.3063354304741623,,,,,,,,,,,,,,,,,left_only,lost
binance_30m_bb64e70fa6232678:32613:1,,,,,,,,,,,,,,,,,ADA,binance,ADAUSDT,30,2025-07-09 11:00:00+00:00,2025-07-11 16:30:00+00:00,False,13.775235955056344,19.89887640449459,0.2042645784738423,trailing_stop,-0.0148283905364876,True,True,0.0148283905364876,1.979146887591064,right_only,gained
binance_30m_bb8c7cc118aca1d6:28732:1,OGN,binance,OGNUSDT,30,2025-04-19 14:30:00+00:00,2025-04-20 10:30:00+00:00,False,17.260000000000165,28.400000000000247,0.2465714285714288,trailing_stop,-0.0124045801526717,True,True,0.0124045801526717,0.8231823292059385,OGN,binance,OGNUSDT,30,2025-04-19 14:30:00+00:00,2025-04-20 10:30:00+00:00,False,17.260000000000165,28.400000000000247,0.2465714285714288,trailing_stop,-0.0124045801526717,True,True,0.0124045801526717,0.8231823292059385,both,retained
binance_30m_c5605f3ca4af54aa:13173:1,AIN,binance,AINUSDT,30,2026-04-10 22:00:00+00:00,2026-04-12 03:00:00+00:00,False,19.375462686567264,41.61194029850765,0.4442696783025328,trailing_stop,-0.0229295003422312,True,False,0.0229295003422312,1.018523674599145,,,,,,,,,,,,,,,,,left_only,lost
