signal_i,signal_bar_open,entry_i,entry_time,side,entry_price,initial_stop,initial_risk,initial_risk_frac,protection,mfe_r,trail_armed,exit_i,exit_time,exit_price,exit_reason,gross_return,net_return,gross_r,net_r,censored,exit_time_precision,account_equity_before,account_equity_after,timeframe,stream,arm,fold,event_key,lower_timeframe,rv,volatility,same_hit,same_score,same_detection_id,same_inference_key,same_raw_boxes,lower_hit,lower_score,lower_detection_id,lower_inference_key,lower_raw_boxes
5781,2026-08-01 05:45:00+00:00,5782,2026-08-01 05:50:00+00:00,-1,1864.68,1868.78,4.099999999999909,0.0021987686895338122,1868.78,0.0024390243902417384,False,5788,2026-08-01 06:20:00+00:00,1868.78,initial_stop,-0.0021987686895337255,-0.0041987686895337255,-1.0,-1.9095999999999806,False,bar_open_or_intrabar_window,0.9473239759344175,0.9433463816854195,5m,5m,v9,full,ETH_5m_1785563100000_-1,1m,1.6996211016744112,0.0005546929343097,False,0.0,,5m_1785563400000,0,False,0.0,,1m_1785563400000,0
5834,2026-08-01 10:10:00+00:00,5835,2026-08-01 10:15:00+00:00,-1,1863.62,1868.55,4.930000000000064,0.00264538908146514,1868.55,0.12576064908719733,False,5866,2026-08-01 12:50:00+00:00,1868.55,initial_stop,-0.002645389081465055,-0.004645389081465055,-1.0,-1.7560324543610129,False,bar_open_or_intrabar_window,0.9433463816854195,0.9389641707038985,5m,5m,v9,full,ETH_5m_1785579000000_-1,1m,1.9878607681184923,0.0006865805772677,False,0.0,,5m_1785579300000,0,False,0.0,,1m_1785579300000,0
5880,2026-08-01 14:00:00+00:00,5881,2026-08-01 14:05:00+00:00,1,1869.93,1866.6000000000001,3.3299999999999272,0.0017808153246377818,1866.6000000000001,1.3543543543543812,False,5915,2026-08-01 16:55:00+00:00,1866.6000000000001,initial_stop,-0.0017808153246378078,-0.003780815324637808,-1.0,-2.12308108108112,False,bar_open_or_intrabar_window,0.9389641707038985,0.9354141205780153,5m,5m,v9,full,ETH_5m_1785592800000_1,1m,4.48190759968176,0.0005456790309704,False,0.0,,5m_1785593100000,0,False,0.0,,1m_1785593100000,0
6632,2026-08-04 04:40:00+00:00,6633,2026-08-04 04:45:00+00:00,1,1870.16,1864.48,5.680000000000064,0.0030371732899859174,1864.48,0.6602112676056264,False,6638,2026-08-04 05:10:00+00:00,1864.48,initial_stop,-0.0030371732899858728,-0.005037173289985873,-1.0,-1.658507042253499,False,bar_open_or_intrabar_window,0.9354141205780153,0.9307022775547641,5m,5m,v9,full,ETH_5m_1785818400000_1,1m,1.7691323801555146,0.0013651425950673,False,0.0,,5m_1785818700000,0,False,0.0,,1m_1785818700000,0
6658,2026-08-04 06:50:00+00:00,6659,2026-08-04 06:55:00+00:00,-1,1855.49,1863.15,7.660000000000082,0.004128289562325899,1863.15,0.4060052219320975,False,6666,2026-08-04 07:30:00+00:00,1863.15,initial_stop,-0.004128289562325804,-0.006128289562325804,-1.0,-1.484462140992139,False,bar_open_or_intrabar_window,0.9307022775547641,0.9249986645015924,5m,5m,v9,full,ETH_5m_1785826200000_-1,1m,1.3369575855663045,0.0013411766942283,False,0.0,,5m_1785826500000,0,False,0.0,,1m_1785826500000,0
6717,2026-08-04 11:45:00+00:00,6718,2026-08-04 11:50:00+00:00,1,1872.4,1865.04,7.360000000000127,0.003930784020508506,1865.04,1.252717391304299,False,6741,2026-08-04 13:45:00+00:00,1865.04,initial_stop,-0.003930784020508504,-0.005930784020508504,-1.0,-1.5088043478260778,False,bar_open_or_intrabar_window,0.9249986645015924,0.9195126972031746,5m,5m,v9,full,ETH_5m_1785843900000_1,1m,3.7958843193776097,0.001658552845304,False,0.0,,5m_1785844200000,0,False,0.0,,1m_1785844200000,0
6903,2026-08-05 03:15:00+00:00,6904,2026-08-05 03:20:00+00:00,-1,1863.97,1875.8,11.829999999999927,0.006346668669560093,1875.8,0.03634826711750349,False,6929,2026-08-05 05:25:00+00:00,1875.8,initial_stop,-0.006346668669560129,-0.00834666866956013,-1.0,-1.3151259509721125,False,bar_open_or_intrabar_window,0.9195126972031746,0.9118378293821662,5m,5m,v9,full,ETH_5m_1785899700000_-1,1m,4.069219868446919,0.0015889198427873,False,0.0,,5m_1785900000000,0,False,0.0,,1m_1785900000000,0
6952,2026-08-05 07:20:00+00:00,6953,2026-08-05 07:25:00+00:00,-1,1863.88,1869.91,6.029999999999973,0.0032351868146017837,1869.91,0.15257048092870265,False,6959,2026-08-05 07:55:00+00:00,1869.91,initial_stop,-0.003235186814601887,-0.005235186814601887,-1.0,-1.6182023217247445,False,bar_open_or_intrabar_window,0.9118378293821662,0.9070641880007294,5m,5m,v9,full,ETH_5m_1785914400000_-1,1m,6.668678106732039,0.001009719782005,False,0.0,,5m_1785914700000,0,False,0.0,,1m_1785914700000,0
6960,2026-08-05 08:00:00+00:00,6961,2026-08-05 08:05:00+00:00,1,1871.61,1862.82,8.789999999999964,0.004696491256191175,1862.82,0.38566552901025186,False,6995,2026-08-05 10:55:00+00:00,1866.34,opposite_v6_next_open,-0.0028157575563284576,-0.004815757556328458,-0.5995449374288969,-1.0253947667804255,False,bar_open_or_intrabar_window,0.9070641880007294,0.90269598678329,5m,5m,v9,full,ETH_5m_1785916800000_1,1m,3.567134215738867,0.0011210685478628,False,0.0,,5m_1785917100000,0,False,0.0,,1m_1785917100000,0
6994,2026-08-05 10:50:00+00:00,6995,2026-08-05 10:55:00+00:00,-1,1866.34,1875.44,9.100000000000136,0.00487585327432308,1875.44,0.006593406593400498,False,7011,2026-08-05 12:15:00+00:00,1875.44,initial_stop,-0.004875853274323161,-0.006875853274323161,-1.0,-1.4101846153846258,False,bar_open_or_intrabar_window,0.90269598678329,0.8964891816268478,5m,5m,v9,full,ETH_5m_1785927000000_-1,1m,5.709847231370005,0.0011609518580438,False,0.0,,5m_1785927300000,0,False,0.0,,1m_1785927300000,0
7026,2026-08-05 13:30:00+00:00,7027,2026-08-05 13:35:00+00:00,-1,1858.58,1875.17,16.590000000000146,0.008926169441186361,1875.17,0.21579264617238672,False,7030,2026-08-05 13:50:00+00:00,1875.17,initial_stop,-0.008926169441186405,-0.010926169441186405,-1.0,-1.22406027727547,False,bar_open_or_intrabar_window,0.8964891816268478,0.8866939889262023,5m,5m,v9,full,ETH_5m_1785936600000_-1,1m,14.056252983415096,0.0021071001192572,False,0.0,,5m_1785936900000,0,False,0.0,,1m_1785936900000,0
7555,2026-08-07 09:35:00+00:00,7556,2026-08-07 09:40:00+00:00,1,1916.71,1909.1100000000001,7.599999999999909,0.003965127744937893,1920.06,3.5907894736842487,True,7608,2026-08-07 14:00:00+00:00,1920.06,trailing_stop,0.001747786571781873,-0.000252213428218127,0.44078947368420385,-0.06360789473683842,False,bar_open_or_intrabar_window,0.8866939889262023,0.8864703527954748,5m,5m,v9,full,ETH_5m_1786095300000_1,1m,2.4223181681261132,0.0013915235182607,False,0.0,,5m_1786095600000,0,False,0.0,,1m_1786095600000,0
7843,2026-08-08 09:35:00+00:00,7844,2026-08-08 09:40:00+00:00,1,1918.23,1915.0900000000001,3.1399999999998727,0.001636925707553251,1920.47,2.382165605095644,True,7914,2026-08-08 15:30:00+00:00,1920.47,trailing_stop,0.0011677431799106408,-0.0008322568200893592,0.7133757961783758,-0.5084267515923809,False,bar_open_or_intrabar_window,0.8864703527954748,0.8857325817985537,5m,5m,v9,full,ETH_5m_1786181700000_1,1m,3.298011301217922,0.0005399976075687,False,0.0,,5m_1786182000000,0,False,0.0,,1m_1786182000000,0
9367,2026-08-13 16:35:00+00:00,9368,2026-08-13 16:40:00+00:00,-1,1869.51,1885.29,15.779999999999973,0.00844071441179773,1885.29,0.449936628643848,False,9394,2026-08-13 18:50:00+00:00,1885.29,initial_stop,-0.008440714411797723,-0.010440714411797723,-1.0,-1.2369467680608361,False,bar_open_or_intrabar_window,0.8857325817985537,0.8764849008667708,5m,5m,v9,full,ETH_5m_1786638900000_-1,1m,11.245398837841126,0.0024520519730723,False,0.0,,5m_1786639200000,0,False,0.0,,1m_1786639200000,0
9454,2026-08-13 23:50:00+00:00,9455,2026-08-13 23:55:00+00:00,-1,1884.0,1887.01,3.009999999999991,0.0015976645435244114,1887.01,0.06976744186047741,False,9460,2026-08-14 00:20:00+00:00,1887.01,initial_stop,-0.0015976645435245018,-0.003597664543524502,-1.0,-2.2518272425249775,False,bar_open_or_intrabar_window,0.8764849008667708,0.8733316022159878,5m,5m,v9,full,ETH_5m_1786665000000_-1,1m,2.2556153316166054,0.0006994510377661,False,0.0,,5m_1786665300000,0,False,0.0,,1m_1786665300000,0
9502,2026-08-14 03:50:00+00:00,9503,2026-08-14 03:55:00+00:00,-1,1882.53,1886.52,3.990000000000009,0.0021194881356472457,1886.52,0.2957393483709426,False,9507,2026-08-14 04:15:00+00:00,1886.52,initial_stop,-0.0021194881356472184,-0.004119488135647218,-1.0,-1.943624060150361,False,bar_open_or_intrabar_window,0.8733316022159878,0.8697339230421732,5m,5m,v9,full,ETH_5m_1786679400000_-1,1m,1.5954699040462677,0.0009440709110039,False,0.0,,5m_1786679700000,0,False,0.0,,1m_1786679700000,0
9519,2026-08-14 05:15:00+00:00,9520,2026-08-14 05:20:00+00:00,-1,1881.37,1885.19,3.8200000000001637,0.0020304352679165524,1878.56,3.4999999999998215,True,9595,2026-08-14 11:35:00+00:00,1878.56,trailing_stop,0.0014935924352997842,-0.0005064075647002158,0.7356020942407919,-0.24940837696335186,False,bar_open_or_intrabar_window,0.8697339230421732,0.8692934832042682,5m,5m,v9,full,ETH_5m_1786684500000_-1,1m,3.962875331331076,0.0007507988879217,False,0.0,,5m_1786684800000,0,False,0.0,,1m_1786684800000,0
10968,2026-08-19 06:00:00+00:00,10969,2026-08-19 06:05:00+00:00,-1,1908.13,1912.42,4.289999999999964,0.0022482744886354513,1912.42,0.6899766899767044,False,10977,2026-08-19 06:45:00+00:00,1912.42,initial_stop,-0.0022482744886354045,-0.0042482744886354045,-1.0,-1.8895710955710823,False,bar_open_or_intrabar_window,0.8692934832042682,0.8656004858764346,5m,5m,v9,full,ETH_5m_1787119200000_-1,1m,2.6906194014689313,0.0008114344862161,False,0.0,,5m_1787119500000,0,False,0.0,,1m_1787119500000,0
10999,2026-08-19 08:35:00+00:00,11000,2026-08-19 08:40:00+00:00,1,1924.4,1913.82,10.580000000000155,0.005497817501559007,2239.86,39.483931947069344,True,11221,2026-08-20 03:05:00+00:00,2239.86,trailing_stop,0.1639264186239866,0.1619264186239866,29.816635160680097,29.4528544423436,False,bar_open_or_intrabar_window,0.8656004858764346,1.0057640725135883,5m,5m,v9,full,ETH_5m_1787128500000_1,1m,15.67192173492604,0.0013213673184249,False,0.0,,5m_1787128800000,0,False,0.0,,1m_1787128800000,0
11575,2026-08-21 08:35:00+00:00,11576,2026-08-21 08:40:00+00:00,1,2408.54,2376.8,31.73999999999978,0.013178107899391242,2376.8,1.3046628859483345,False,11581,2026-08-21 09:05:00+00:00,2376.8,initial_stop,-0.013178107899391223,-0.015178107899391223,-1.0,-1.151766855702583,False,bar_open_or_intrabar_window,1.0057640725135883,0.990498476899646,5m,5m,v9,full,ETH_5m_1787301300000_1,1m,4.608307188914765,0.0042493222213685,False,0.0,,5m_1787301600000,0,False,0.0,,1m_1787301600000,0
12014,2026-08-22 21:10:00+00:00,12015,2026-08-22 21:15:00+00:00,-1,2411.85,2436.63,24.7800000000002,0.01027427078798441,2436.63,2.291767554479399,False,12185,2026-08-23 11:25:00+00:00,2432.22,opposite_v6_next_open,-0.008445798868088827,-0.010445798868088827,-0.8220338983050737,-1.0166949152542306,False,bar_open_or_intrabar_window,0.990498476899646,0.980151929030804,5m,5m,v9,full,ETH_5m_1787433000000_-1,1m,4.782024823392947,0.0021170046348348,False,0.0,,5m_1787433300000,0,False,0.0,,1m_1787433300000,0
13024,2026-08-26 09:20:00+00:00,13025,2026-08-26 09:25:00+00:00,-1,2445.55,2460.83,15.279999999999745,0.006248083253255809,2460.83,0.24803664921466143,False,13039,2026-08-26 10:35:00+00:00,2460.83,initial_stop,-0.006248083253255876,-0.008248083253255876,-1.0,-1.320098167539283,False,bar_open_or_intrabar_window,0.980151929030804,0.9720675543193186,5m,5m,v9,full,ETH_5m_1787736000000_-1,1m,4.441712748502697,0.0018747020526921,False,0.0,,5m_1787736300000,0,False,0.0,,1m_1787736300000,0
13040,2026-08-26 10:40:00+00:00,13041,2026-08-26 10:45:00+00:00,1,2464.08,2448.2000000000003,15.879999999999654,0.006444595954676656,2448.2000000000003,0.6719143576826389,False,13062,2026-08-26 12:30:00+00:00,2448.2000000000003,initial_stop,-0.006444595954676613,-0.008444595954676613,-1.0,-1.310337531486146,False,bar_open_or_intrabar_window,0.9720675543193186,0.9638588365824413,5m,5m,v9,full,ETH_5m_1787740800000_1,1m,3.27313500882469,0.001921411721884,False,0.0,,5m_1787741100000,0,False,0.0,,1m_1787741100000,0
13121,2026-08-26 17:25:00+00:00,13122,2026-08-26 17:30:00+00:00,1,2461.9,2441.65,20.25,0.008225354401072343,2484.7400000000002,2.5911111111111014,True,13255,2026-08-27 04:35:00+00:00,2484.7400000000002,trailing_stop,0.009277387383727964,0.007277387383727964,1.1279012345679085,0.8847506172839444,False,bar_open_or_intrabar_window,0.9638588365824413,0.9708732107194811,5m,5m,v9,full,ETH_5m_1787765100000_1,1m,5.040545048328004,0.0023858641373421,False,0.0,,5m_1787765400000,0,False,0.0,,1m_1787765400000,0
13654,2026-08-28 13:50:00+00:00,13655,2026-08-28 13:55:00+00:00,1,2511.56,2494.08,17.480000000000018,0.006959817802481334,2494.08,0.41418764302060807,False,13656,2026-08-28 14:00:00+00:00,2494.08,initial_stop,-0.006959817802481338,-0.008959817802481338,-1.0,-1.287363844393593,False,bar_open_or_intrabar_window,0.9708732107194811,0.9621743636421245,5m,5m,v9,full,ETH_5m_1787925000000_1,1m,3.4956657910055924,0.0020495929293852,False,0.0,,5m_1787925300000,0,True,0.4771571457386017,yolo_474d76172be8b526db03ff1d,1m_1787925300000,3
13938,2026-08-29 13:30:00+00:00,13939,2026-08-29 13:35:00+00:00,-1,2432.8,2436.02,3.2199999999998,0.0013235777704701578,2436.02,0.0,False,13948,2026-08-29 14:20:00+00:00,2436.02,initial_stop,-0.0013235777704700968,-0.003323577770470097,-1.0,-2.511055900621166,False,bar_open_or_intrabar_window,0.9621743636421245,0.9589765023158073,5m,5m,v9,full,ETH_5m_1788010200000_-1,1m,0.3480930115432802,0.000662194704425,False,0.0,,5m_1788010500000,0,False,0.0,,1m_1788010500000,0
13971,2026-08-29 16:15:00+00:00,13972,2026-08-29 16:20:00+00:00,1,2449.36,2441.08,8.2800000000002,0.0033804748995656824,2441.08,2.11835748792265,False,14182,2026-08-30 09:50:00+00:00,2452.26,opposite_v6_next_open,0.0011839827546789028,-0.0008160172453210972,0.3502415458937223,-0.24139130434778194,False,bar_open_or_intrabar_window,0.9589765023158073,0.9581939609520599,5m,5m,v9,full,ETH_5m_1788020100000_1,1m,9.753149452851762,0.001343985516616,False,0.0,,5m_1788020400000,0,False,0.0,,1m_1788020400000,0
14740,2026-09-01 08:20:00+00:00,14741,2026-09-01 08:25:00+00:00,-1,2457.57,2473.51,15.940000000000055,0.006486081779969666,2420.54,4.7289836888331145,True,14871,2026-09-01 19:15:00+00:00,2420.54,trailing_stop,0.015067729505161664,0.013067729505161664,2.3230865746549605,2.014734002509413,False,bar_open_or_intrabar_window,0.9581939609520599,0.9707153804472609,5m,5m,v9,full,ETH_5m_1788250800000_-1,1m,2.0567432831783488,0.0017895201734484,False,0.0,,5m_1788251100000,0,False,0.0,,1m_1788251100000,0
15247,2026-09-03 02:35:00+00:00,15248,2026-09-03 02:40:00+00:00,1,2400.59,2386.76,13.829999999999927,0.00576108373358213,2386.76,0.6804049168474262,False,15280,2026-09-03 05:20:00+00:00,2386.76,initial_stop,-0.005761083733582084,-0.007761083733582084,-1.0,-1.3471569052783743,False,bar_open_or_intrabar_window,0.9707153804472609,0.9631815770981337,5m,5m,v9,full,ETH_5m_1788402900000_1,1m,1.5459321233156171,0.002285657035657,False,0.0,,5m_1788403200000,0,False,0.0,,1m_1788403200000,0
15281,2026-09-03 05:25:00+00:00,15282,2026-09-03 05:30:00+00:00,-1,2384.42,2407.58,23.159999999999854,0.009713053908287908,2407.58,0.06044905008636009,False,15293,2026-09-03 06:25:00+00:00,2407.58,initial_stop,-0.009713053908287916,-0.011713053908287916,-1.0,-1.2059084628670143,False,bar_open_or_intrabar_window,0.9631815770981337,0.9518997793621135,5m,5m,v9,full,ETH_5m_1788413100000_-1,1m,3.546863171712173,0.0021552884781451,False,0.0,,5m_1788413400000,0,False,0.0,,1m_1788413400000,0
15945,2026-09-05 12:45:00+00:00,15946,2026-09-05 12:50:00+00:00,1,2457.97,2451.9500000000003,6.019999999999527,0.00244917553916424,2451.9500000000003,0.46179401993362434,False,15958,2026-09-05 13:50:00+00:00,2451.9500000000003,initial_stop,-0.002449175539164239,-0.004449175539164239,-1.0,-1.8166013289037182,False,bar_open_or_intrabar_window,0.9518997793621135,0.9476646101480397,5m,5m,v9,full,ETH_5m_1788612300000_1,1m,16.815829200638817,0.0006500257613804,False,0.0,,5m_1788612600000,0,False,0.0,,1m_1788612600000,0
16684,2026-09-08 02:20:00+00:00,16685,2026-09-08 02:25:00+00:00,1,2505.59,2492.48,13.110000000000127,0.0052323005759123105,2492.48,0.039664378337145444,False,16686,2026-09-08 02:30:00+00:00,2492.48,initial_stop,-0.005232300575912285,-0.007232300575912285,-1.0,-1.3822410373760403,False,bar_open_or_intrabar_window,0.9476646101480397,0.9408108148422943,5m,5m,v9,full,ETH_5m_1788834000000_1,1m,3.123544350423679,0.0015873484668276,False,0.0,,5m_1788834300000,0,False,0.0,,1m_1788834300000,0
16691,2026-09-08 02:55:00+00:00,16692,2026-09-08 03:00:00+00:00,-1,2483.5,2495.2200000000003,11.720000000000255,0.004719146366015806,2495.2200000000003,1.8805460750852803,False,16773,2026-09-08 09:45:00+00:00,2492.53,opposite_v6_next_open,-0.003635997584054751,-0.005635997584054751,-0.770477815699659,-1.1942832764504838,False,bar_open_or_intrabar_window,0.9408108148422943,0.9355084073627906,5m,5m,v9,full,ETH_5m_1788836100000_-1,1m,1.5404639553213488,0.001759520973202,False,0.0,,5m_1788836400000,0,False,0.0,,1m_1788836400000,0
17029,2026-09-09 07:05:00+00:00,17030,2026-09-09 07:10:00+00:00,1,2512.47,2496.93,15.539999999999964,0.0061851484793848145,2496.93,0.677606177606192,False,17060,2026-09-09 09:40:00+00:00,2496.93,initial_stop,-0.006185148479384783,-0.008185148479384783,-1.0,-1.3233552123552081,False,bar_open_or_intrabar_window,0.9355084073627906,0.9278511321448134,5m,5m,v9,full,ETH_5m_1788937500000_1,1m,7.63279013415072,0.0017562058994877,False,0.0,,5m_1788937800000,0,True,0.2653437852859497,yolo_8af3a443da947d4bf6280b30,1m_1788937800000,1
17364,2026-09-10 11:00:00+00:00,17365,2026-09-10 11:05:00+00:00,-1,2458.76,2470.7000000000003,11.940000000000055,0.004856106330020032,2447.21,4.5837520938023255,True,17433,2026-09-10 16:45:00+00:00,2447.21,trailing_stop,0.004697489791602338,0.0026974897916023383,0.9673366834170962,0.5554840871021889,False,bar_open_or_intrabar_window,0.9278511321448134,0.9303540011019007,5m,5m,v9,full,ETH_5m_1789038000000_-1,1m,4.569770029379264,0.0015603418722176,False,0.0,,5m_1789038300000,0,False,0.0,,1m_1789038300000,0
18043,2026-09-12 19:35:00+00:00,18044,2026-09-12 19:40:00+00:00,-1,2514.71,2522.33,7.619999999999891,0.0030301704769137953,2522.33,0.12073490813649422,False,18051,2026-09-12 20:15:00+00:00,2522.33,initial_stop,-0.003030170476913785,-0.005030170476913785,-1.0,-1.6600288713910822,False,bar_open_or_intrabar_window,0.9303540011019007,0.9256741618724793,5m,5m,v9,full,ETH_5m_1789241700000_-1,1m,1.66414919119171,0.0010500947113216,False,0.0,,5m_1789242000000,0,False,0.0,,1m_1789242000000,0
5372,2026-07-30 19:40:00+00:00,5373,2026-07-30 19:45:00+00:00,1,1924.87,1919.6000000000001,5.269999999999754,0.002737847231241463,1919.6000000000001,0.3320683111954614,False,5379,2026-07-30 20:15:00+00:00,1919.6000000000001,initial_stop,-0.002737847231241486,-0.004737847231241486,-1.0,-1.7305009487666458,False,bar_open_or_intrabar_window,1.0,0.9952621527687585,5m,5m,v9_same,full,ETH_5m_1785440400000_1,1m,0.7082014665669274,0.0013696322313623,True,0.3608436584472656,yolo_8f729a6c95af7acd4e8a143b,5m_1785440700000,1,False,0.0,,1m_1785440700000,0
5405,2026-07-30 22:25:00+00:00,5406,2026-07-30 22:30:00+00:00,1,1931.19,1921.0,10.190000000000055,0.0052765393358499444,1921.0,0.46221786064769493,False,5420,2026-07-30 23:40:00+00:00,1921.0,initial_stop,-0.005276539335849928,-0.007276539335849928,-1.0,-1.379036310107944,False,bar_open_or_intrabar_window,0.9952621527687585,0.988020088564654,5m,5m,v9_same,full,ETH_5m_1785450300000_1,1m,7.8263632165620045,0.0016204537501024,True,0.6587057113647461,yolo_6a0e818bef44aea8d136544a,5m_1785450600000,1,True,0.5576721429824829,yolo_55ef7e36eaefe93af1cf30f8,1m_1785450600000,2
5405,2026-07-30 22:25:00+00:00,5406,2026-07-30 22:30:00+00:00,1,1931.19,1921.0,10.190000000000055,0.0052765393358499444,1921.0,0.46221786064769493,False,5420,2026-07-30 23:40:00+00:00,1921.0,initial_stop,-0.005276539335849928,-0.007276539335849928,-1.0,-1.379036310107944,False,bar_open_or_intrabar_window,1.0,0.9927234606641501,5m,5m,v9_lower,full,ETH_5m_1785450300000_1,1m,7.8263632165620045,0.0016204537501024,True,0.6587057113647461,yolo_6a0e818bef44aea8d136544a,5m_1785450600000,1,True,0.5576721429824829,yolo_55ef7e36eaefe93af1cf30f8,1m_1785450600000,2
5437,2026-07-31 01:05:00+00:00,5438,2026-07-31 01:10:00+00:00,1,1934.8,1913.15,21.649999999999864,0.01118978705809379,1913.15,0.014318706697457153,False,5445,2026-07-31 01:45:00+00:00,1913.15,initial_stop,-0.011189787058093814,-0.013189787058093814,-1.0,-1.1787344110854536,False,bar_open_or_intrabar_window,0.9927234606641501,0.979629649610416,5m,5m,v9_lower,full,ETH_5m_1785459900000_1,1m,4.240581086348574,0.0022361972285295,False,0.0,,5m_1785460200000,0,True,0.643373966217041,yolo_0893566e987fa364aad8f081,1m_1785460200000,2
13654,2026-08-28 13:50:00+00:00,13655,2026-08-28 13:55:00+00:00,1,2511.56,2494.08,17.480000000000018,0.006959817802481334,2494.08,0.41418764302060807,False,13656,2026-08-28 14:00:00+00:00,2494.08,initial_stop,-0.006959817802481338,-0.008959817802481338,-1.0,-1.287363844393593,False,bar_open_or_intrabar_window,0.979629649610416,0.970852346435998,5m,5m,v9_lower,full,ETH_5m_1787925000000_1,1m,3.4956657910055924,0.0020495929293852,False,0.0,,5m_1787925300000,0,True,0.4771571457386017,yolo_474d76172be8b526db03ff1d,1m_1787925300000,3
17029,2026-09-09 07:05:00+00:00,17030,2026-09-09 07:10:00+00:00,1,2512.47,2496.93,15.539999999999964,0.0061851484793848145,2496.93,0.677606177606192,False,17060,2026-09-09 09:40:00+00:00,2496.93,initial_stop,-0.006185148479384783,-0.008185148479384783,-1.0,-1.3233552123552081,False,bar_open_or_intrabar_window,0.970852346435998,0.9629057758288603,5m,5m,v9_lower,full,ETH_5m_1788937500000_1,1m,7.63279013415072,0.0017562058994877,False,0.0,,5m_1788937800000,0,True,0.2653437852859497,yolo_8af3a443da947d4bf6280b30,1m_1788937800000,1
5405,2026-07-30 22:25:00+00:00,5406,2026-07-30 22:30:00+00:00,1,1931.19,1921.0,10.190000000000055,0.0052765393358499444,1921.0,0.46221786064769493,False,5420,2026-07-30 23:40:00+00:00,1921.0,initial_stop,-0.005276539335849928,-0.007276539335849928,-1.0,-1.379036310107944,False,bar_open_or_intrabar_window,1.0,0.9927234606641501,5m,5m,v9_both,full,ETH_5m_1785450300000_1,1m,7.8263632165620045,0.0016204537501024,True,0.6587057113647461,yolo_6a0e818bef44aea8d136544a,5m_1785450600000,1,True,0.5576721429824829,yolo_55ef7e36eaefe93af1cf30f8,1m_1785450600000,2
1112,2026-07-18 18:00:00+00:00,1113,2026-07-18 18:15:00+00:00,1,1849.31,1841.88,7.429999999999836,0.00401771471521802,1859.31,4.104979811574788,True,1204,2026-07-19 17:00:00+00:00,1859.31,trailing_stop,0.005407422227749814,0.003407422227749814,1.345895020188455,0.8480995962315138,False,bar_open_or_intrabar_window,1.0,1.0034074222277498,15m,15m,v9,full,ETH_15m_1784397600000_1,5m,0.8492979235859967,0.0018407241357901,False,0.0,,15m_1784398500000,0,False,0.0,,5m_1784398500000,0
1233,2026-07-20 00:15:00+00:00,1234,2026-07-20 00:30:00+00:00,1,1879.02,1863.67,15.349999999999909,0.008169152004768395,1863.67,0.38957654723127383,False,1235,2026-07-20 00:45:00+00:00,1863.67,initial_stop,-0.00816915200476842,-0.01016915200476842,-1.0,-1.2448234527687343,False,bar_open_or_intrabar_window,1.0034074222277498,0.993203619628403,15m,15m,v9,full,ETH_15m_1784506500000_1,5m,7.648799129025007,0.0040820079921585,False,0.0,,15m_1784507400000,0,False,0.0,,5m_1784507400000,0
1259,2026-07-20 06:45:00+00:00,1260,2026-07-20 07:00:00+00:00,-1,1848.56,1865.72,17.160000000000082,0.009282901285324838,1865.72,0.0326340326340293,False,1264,2026-07-20 08:00:00+00:00,1865.72,initial_stop,-0.00928290128532483,-0.01128290128532483,-1.0,-1.2154498834498815,False,bar_open_or_intrabar_window,0.993203619628403,0.9819974012319084,15m,15m,v9,full,ETH_15m_1784529900000_-1,5m,1.2102326149777418,0.0046370547509041,False,0.0,,15m_1784530800000,0,False,0.0,,5m_1784530800000,0
1294,2026-07-20 15:30:00+00:00,1295,2026-07-20 15:45:00+00:00,1,1890.45,1860.13,30.319999999999936,0.016038509349625717,1860.13,2.051781002638528,False,1448,2026-07-22 06:00:00+00:00,1918.71,opposite_v6_next_open,0.014948821709116933,0.012948821709116933,0.9320580474934054,0.8073581794195303,False,bar_open_or_intrabar_window,0.9819974012319084,0.9947131104992765,15m,15m,v9,full,ETH_15m_1784561400000_1,5m,1.5213405335962156,0.0050839175485971,False,0.0,,15m_1784562300000,0,False,0.0,,5m_1784562300000,0
1550,2026-07-23 07:30:00+00:00,1551,2026-07-23 07:45:00+00:00,-1,1912.56,1926.95,14.3900000000001,0.007523946961141141,1926.95,0.06532314107019097,False,1556,2026-07-23 09:00:00+00:00,1926.95,initial_stop,-0.007523946961141226,-0.009523946961141226,-1.0,-1.265817929117452,False,bar_open_or_intrabar_window,0.9947131104992765,0.9852395155933296,15m,15m,v9,full,ETH_15m_1784791800000_-1,5m,1.0741167169500927,0.0025784342390733,False,0.0,,15m_1784792700000,0,False,0.0,,5m_1784792700000,0
2281,2026-07-30 22:15:00+00:00,2282,2026-07-30 22:30:00+00:00,1,1931.19,1914.0900000000001,17.09999999999991,0.008854644027775574,1914.0900000000001,0.27543859649123165,False,2290,2026-07-31 00:30:00+00:00,1914.0900000000001,initial_stop,-0.008854644027775582,-0.010854644027775582,-1.0,-1.2258701754385988,False,bar_open_or_intrabar_window,0.9852395155933296,0.9745450913694659,15m,15m,v9,full,ETH_15m_1785449700000_1,5m,3.0451850487456107,0.0028790106553556,False,0.0,,15m_1785450600000,0,True,0.6587057113647461,yolo_6a0e818bef44aea8d136544a,5m_1785450600000,1
