asset,v8,v9,delta_r
FTM,-7.273156933272611,-5.757192654525177,1.5159642787474343
IOST,-58.44019709969147,-56.95486862101386,1.4853284786776086
RIVN,-1.4301401267531106,0.031453292753345075,1.4615934195064557
NEO,12.205643387442509,13.65314618532386,1.4475027978813522
FLNC,-5.048804661643027,-3.6098625563798743,1.4389421052631528
ESP,-2.988059310717393,-1.5522196116612148,1.4358396990561781
FLM,4.5232595114505925,5.94329065296702,1.4200311415164277
MIRA,12.161956913942321,13.57732834566847,1.4153714317261485
QCOM,-0.9330867826112432,0.4565342700203465,1.3896210526315897
EDU,-34.29041608379907,-32.9056153096978,1.3848007741012722
EUL,51.8506486804209,53.233687262224755,1.3830385818038522
PONKE,-3.830292674655936,-2.4744048150636777,1.3558878595922583
USAR,-6.504649809952884,-5.154078381381447,1.3505714285714374
DUSK,23.9917266171429,25.338908985876564,1.347182368733666
ALT,-9.165968501797833,-7.819980267154946,1.3459882346428866
SKHYNIX,0.6088499806092038,1.9400085857835663,1.3311586051743625
IBM,6.957050259939305,8.261116194005236,1.3040659340659309
BOND,-7.983551598889482,-6.68059224584556,1.3029593530439225
TWLO,1.344594844581024,2.6461788445810406,1.3015840000000165
INX,-2.479658581373859,-1.1823499015145906,1.2973086798592683
1000CHEEMS,-12.134490921098958,-10.857502748344611,1.276988172754347
UXLINK,-11.684744563149575,-10.40926347571116,1.2754810874384148
NOW,-0.9439367386985213,0.3199366790229996,1.263873417721521
AXL,2.838452558315014,4.098155078863186,1.2597025205481724
SAMSUNG,-4.060046625319423,-2.805235814508609,1.2548108108108136
AXTI,4.428115625709603,5.66434750976758,1.2362318840579771
KR200,-1.4389106787065336,-0.20527054784503385,1.2336401308614997
POET,3.512021598180477,4.732442650812058,1.2204210526315813
ISRG,-5.99403008231438,-4.77888008231438,1.2151499999999995
KLAY,-7.8850948753822445,-6.671928208715577,1.2131666666666678
MUU,-4.764197282673129,-3.5793696964662276,1.184827586206901
BSP,-4.294284791101435,-3.1118302456468916,1.1824545454545436
ZEREBRO,-43.53160505795382,-42.35132205011688,1.180283007836941
SOFTBANK,-7.465892430204128,-6.321732430204132,1.1441599999999958
CGNX,-10.005702613938416,-8.865166531464187,1.1405360824742292
COMBO,-8.977642182943702,-7.85166885646728,1.125973326476422
DATAIP,-11.317987668877002,-10.194387668877003,1.1235999999999997
DAM,-3.017789523899687,-1.9041816807624308,1.113607843137256
SHAZ,10.382238553162162,11.48209696024181,1.0998584070796475
CRWV,0.603875333210794,1.7020834780071754,1.0982081447963814
XAG,8.612944577886637,9.708053149315209,1.0951085714285718
INFQ,-9.65773842847947,-8.565309160186784,1.0924292682926868
SKATE,-17.56734044726475,-16.476896002820304,1.0904444444444472
PYTH,2.029906254896982,3.1194500280266686,1.0895437731296864
KEY,-0.8497035333461688,0.23292256753453844,1.0826261008807072
币安人生,10.106700164446504,11.188547633424701,1.0818474689781965
XEM,4.386757142857153,5.460757142857154,1.0740000000000007
USD1,-11.360499999999472,-10.289607142856767,1.0708928571427059
FLR,-5.888309083723131,-4.826091341787647,1.0622177419354841
BONK,-1.257598117595994,-0.1998804041979172,1.0577177133980769
LLY,-6.406345264900202,-5.355704512549135,1.0506407523510672
TOKEN,-6.392580849055829,-5.345006172459197,1.047574676596632
REI,-16.147388469749718,-15.103343917715101,1.0440445520346167
WDC,-5.777755159631976,-4.734527695113373,1.043227464518603
SYRUP,2.594199986541179,3.6367402237554516,1.0425402372142725
TANSSI,-12.004106285097281,-10.96948344772704,1.0346228373702413
RON,-5.8001079945087035,-4.7671060824628135,1.03300191204589
BP,8.127610472167529,9.159995787079607,1.0323853149120783
HNT,19.07590153804941,20.103540834237094,1.027639296187683
MEMEFI,0.19224225647280524,1.2124795446083987,1.0202372881355934
UAI,-33.49569982359569,-32.496542019049706,0.9991578045459875
COLLECT,-11.770497116512958,-10.892051405354726,0.878445711158232
QTUM,36.81057203689967,37.67515105442427,0.8645790175245978
BOB,8.140731649827178,8.939111039720034,0.7983793898928564
VRT,-1.0852337642016772,-0.32660568500965226,0.7586280791920249
DYM,19.886087632862044,20.60498436573468,0.7188967328726363
AI16Z,2.8443913494500492,3.5320577585240045,0.6876664090739553
PUMPBTC,19.858163516638673,20.535291767167855,0.6771282505291829
DRIFT,27.209933372487363,27.881280486680488,0.6713471141931251
BROCCOLI714,87.15618988286803,87.79845163692067,0.6422617540526403
COS,-16.482365135066452,-15.841468788923695,0.6408963461427568
HIGH,4.326462484018089,4.953893342367703,0.627430858349614
WEN,-5.242755107244733,-4.64182457920969,0.6009305280350432
COIN,-8.555455887817596,-7.956792514728723,0.5986633730888729
ALL,-37.74573065174657,-37.15461995793975,0.5911106938068187
HEI,-22.133558324595676,-21.544396479398955,0.5891618451967204
CRM,-1.699408478016907,-1.1558484780168903,0.5435600000000167
LIT,-15.507349455395362,-14.973633248762837,0.5337162066325245
GMX,-53.89833393679188,-53.389543109181204,0.5087908276106745
HYPER,26.583503214687266,27.07410551566201,0.4906023009747429
CTR,-13.519747720291903,-13.078693721658942,0.44105399863296135
VIRTUAL,-21.458342433544058,-21.082650620179237,0.3756918133648206
BID,1.1217466151238273,1.4829707015636615,0.36122408643983417
RE,-4.625651402341295,-4.270899980254274,0.3547514220870207
JST,-8.650128792048646,-8.321279829512035,0.3288489625366111
PHB,32.46225556406554,32.778592830810105,0.3163372667445614
1000SHIB,18.465245656304297,18.760862960976958,0.29561730467266045
TLM,-23.569995370868025,-23.30746559367312,0.26252977719490644
KAITO,14.956137567927431,15.186502926273642,0.2303653583462104
TWT,2.307674931874224,2.5219991827683765,0.21432425089415252
SLERF,12.577843671798657,12.78757213091309,0.20972845911443194
B3,3.2114839569290545,3.4145682445925316,0.20308428766347708
JCT,-20.251550992572902,-20.068343051589384,0.1832079409835181
FORTH,26.24834793743197,26.413997937431972,0.16565000000000296
NULS,-13.254199840820995,-13.114993881657792,0.13920595916320266
FLUID,10.218064715290605,10.323034754055762,0.1049700387651562
TRU,-5.332129070804745,-5.273398666647303,0.05873040415744235
BTW,-5.780593224818854,-5.732958108935115,0.0476351158837387
RVV,-8.205227769491952,-8.19436072138584,0.010867048106112165
DMC,-8.470017420971732,-8.460377664379427,0.009639756592305204
SOXL,-0.8801301581892167,-0.8801301581892167,0.0
ZM,5.7354008867608135,5.7354008867608135,0.0
TER,10.2755892899952,10.2755892899952,0.0
SHOP,-1.1668777777777817,-1.1668777777777817,0.0
RDW,2.1035967886003677,2.1035967886003677,0.0
APP,1.4992611541322274,1.4992611541322274,0.0
CIEN,1.6539618604190498,1.6539618604190498,0.0
CXMT,-1.0863316582914555,-1.0863316582914555,0.0
SIMO,6.709632240198287,6.709632240198287,0.0
SKDD,-1.4711774774774786,-1.4711774774774786,0.0
SKHY,-0.7407685033606197,-0.7407685033606197,0.0
CBRS,-2.813392017484963,-2.813392017484963,0.0
SOXS,-3.7544361849077457,-3.7544361849077457,0.0
SKUU,-2.126466666666669,-2.126466666666669,0.0
XAUT,-9.590436752341812,-9.590436752341812,0.0
PENG,-0.28513604488449706,-0.28513604488449706,0.0
MVLL,-2.897124399300293,-2.897124399300293,0.0
MRNA,-1.5716862745098044,-1.5716862745098044,0.0
牛来,1.4739724655819804,1.4739724655819804,0.0
FWDI,-0.6460009305788224,-0.6460009305788224,0.0
GLW,-3.527832123527124,-3.527832123527124,0.0
KIOXIA,6.387100602399243,6.387100602399243,0.0
UVXY,-0.4671058697758329,-0.4671058697758329,0.0
NBIS,1.1168286544224395,1.1168286544224395,0.0
GT,-5.935008320643517,-5.935008320643517,0.0
KLAC,-1.5302403811558234,-1.5302403811558234,0.0
FLY,-7.427515872405136,-7.427515872405136,0.0
MINIMAX,-4.722390980237399,-4.722390980237399,0.0
NET,0.8116661976573489,0.8116661976573489,0.0
NFLX,-4.444957068413866,-4.444957068413866,0.0
42,-13.938129809472047,-13.938129809472047,0.0
XIAOMI,-1.3985555555555529,-1.3985555555555529,0.0
EWZ,3.249786785714404,3.249786785714404,0.0
AEON,11.563727444120348,11.563727444120348,0.0
LITE,-3.941549059585507,-3.941549059585507,0.0
INTW,-0.06969963679399749,-0.06969963679399749,0.0
LUNC,6.537361239387143,6.537361239387143,0.0
AEHR,-2.479595268574055,-2.479595268574055,0.0
PURR,-1.0315500000000009,-1.0315500000000009,0.0
OKTA,-3.4917554725366706,-3.4917554725366706,0.0
DOS,6.6353705707468364,6.6353705707468364,0.0
ZHIPU,-3.2709195592471536,-3.2709195592471536,0.0
OUST,-3.3741966641201944,-3.3741966641201944,0.0
ADBE,3.8440804109869386,3.834091914174941,-0.00998849681199765
PHAROS,-2.6192092778569434,-2.649096335244002,-0.029887057387058658
SPX,22.875345828282175,22.81829293038751,-0.057052897894664056
NES,-11.484385446217148,-11.541635260232916,-0.05724981401576734
SMH,0.1235303350201804,0.03790242804322275,-0.08562790697695766
AAPL,4.038251667791416,3.950893026737104,-0.0873586410543119
REN,-1.2784689037020973,-1.458920630004659,-0.1804517263025618
IREN,5.890094253234111,5.700126511298638,-0.18996774193547328
CELR,-5.761004804532241,-5.9592568427816675,-0.19825203824942683
CRWD,-3.3061869731672804,-3.518775443520456,-0.21258847035317574
SPY,-25.232810062864115,-25.570199810536767,-0.3373897476726526
O,-2.4930676402819287,-2.851866982793238,-0.3587993425113094
SUI,4.709027478546778,4.328407795005464,-0.3806196835413145
SIREN,30.396258589994616,30.011078230917388,-0.3851803590772285
BULLA,31.68642618601372,31.25447045928322,-0.4319557267305001
TRADOOR,21.39758378138611,20.95531554207551,-0.4422682393106001
AIA,-15.43119261612671,-15.956535138821405,-0.5253425226946948
MERL,23.63138448161231,23.08438648954377,-0.5469979920685404
STAR,-12.08482826005466,-12.694925693054333,-0.6100974329996731
AMZN,7.225543183652564,6.567806593934747,-0.6577365897178176
POPMART,-0.5943666666666374,-1.2638666666666614,-0.669500000000024
TQQQ,-1.991786491843186,-2.6787914528637176,-0.6870049610205315
OFC,5.838465303361889,5.14823307086269,-0.6902322324991985
SAFE,-13.883345161702852,-14.646716677421935,-0.7633715157190828
OXT,1.938186028459953,1.12307208471586,-0.8151139437440931
VELO,5.4157606605747,4.5747340333557585,-0.841026627218942
CROSS,11.991982386900178,11.148248921840791,-0.8437334650593868
1000WHY,-3.3920914129106334,-4.303457386608334,-0.9113659736977002
CUDIS,-3.3992713849047673,-4.364001543634913,-0.9647301587301458
ONDS,-1.6933407267340088,-2.709212521605795,-1.0158717948717861
BLZ,5.502187705224529,4.45647866188545,-1.0457090433390785
COST,-11.154834569234131,-12.24767922922539,-1.0928446599912593
ARM,-0.7339000661444826,-1.850699738603923,-1.1167996724594405
0G,32.997217539082335,31.77727056339807,-1.219946975684266
EDGEX,12.03115685968192,10.765230692736182,-1.2659261669457376
IR,-8.5130050736786,-9.785474251146022,-1.2724691774674213
OPEN,16.466287596902216,15.187333434180744,-1.2789541627214724
ARX,-10.40205809464954,-11.701199085640523,-1.299140990990983
AVGO,-4.745803461387093,-6.056129494886007,-1.3103260334989137
LRCX,-1.916246830530013,-3.243350997196689,-1.327104166666676
XLE,-3.6863400276178164,-5.026045181235756,-1.3397051536179396
TSEM,-4.929395110265419,-6.294137534507837,-1.3647424242424178
PHA,9.97052960051697,8.548692727579109,-1.4218368729378614
PRL,18.549591920617466,17.097913299612816,-1.4516786210046497
INTC,-11.503477468783284,-13.077727468783326,-1.574250000000042
DRAM,9.548104468107345,7.9143266903295135,-1.6337777777778317
FXS,-2.6144465885494323,-4.272365091630272,-1.6579185030808397
XNY,3.3453042314086083,1.6739999353933277,-1.6713042960152806
BOME,87.6349037778247,85.93001299611353,-1.7048907817111711
CRCL,-4.767301067571922,-6.4784295136871926,-1.7111284461152705
DEGO,-10.87398391135947,-12.611839381905195,-1.7378554705457248
AMB,6.376806139805636,4.547981224261611,-1.8288249155440246
GOOGL,-13.510016927096274,-15.349021226313395,-1.8390042992171214
HYUNDAI,16.1562122554535,14.304452101633977,-1.851760153819523
SENT,-53.74334454194916,-55.607345064771714,-1.8640005228225505
LUMIA,0.841353299893032,-1.0436261377282579,-1.8849794376212898
CHESS,-15.404214430115331,-17.32238731008451,-1.9181728799691768
ILV,21.646789045088493,19.69893084621872,-1.947858198869774
SQQQ,-0.5303907413986404,-2.494285478240771,-1.9638947368421307
KDA,26.92154365501902,24.892669303412013,-2.028874351607005
FIGHT,22.41472005470216,20.369147190380552,-2.0455728643216062
RIOT,1.021258699417423,-1.0591780821917811,-2.080436781609204
GENIUS,-17.308590207675515,-19.43153358798807,-2.122943380312556
SLP,31.080333342979916,28.85098613004074,-2.2293472129391745
CFX,71.89006172503088,69.53503270292963,-2.355029022101249
SPORTFUN,4.092336659199497,1.6985604099267486,-2.3937762492727486
CTK,-14.07462400565189,-16.477997403226308,-2.403373397574418
XCU,-4.77343368874612,-7.315970364816949,-2.542536676070829
1000000BOB,-1.7614362701057944,-4.359059574627828,-2.597623304522034
TAC,8.055320220914703,5.443642663913465,-2.6116775570012383
BEAT,123.86746856097342,121.18602670669098,-2.68144185428244
CYS,-17.722140104479223,-20.459780808553493,-2.73764070407427
TSLA,-1.5328135318629024,-4.325002191483043,-2.792188659620141
AVNT,1.0205799755159501,-1.8825988716971354,-2.9031788472130855
NXPC,-5.1580949950811315,-8.06533171243997,-2.907236717358839
MBOX,-7.185259109313253,-10.101545369795112,-2.9162862604818587
AAVE,14.21352758250154,11.290653062073028,-2.922874520428511
URNM,0.29508329451263604,-2.666874469462483,-2.961957763975119
STORJ,40.81494488965201,37.7187650179649,-3.096179871687113
GME,-2.714013497015846,-5.974292470423443,-3.2602789734075968
VANRY,9.119747011374072,5.834742694854066,-3.2850043165200056
MAGMA,-3.8321104812168207,-7.1300626157953975,-3.2979521345785767
ONT,28.32564034071117,24.92780613578197,-3.3978342049292003
BREV,-19.249935892314735,-22.65101956562257,-3.4010836733078342
CTSI,10.773620494755829,7.3714028114811585,-3.40221768327467
ENS,-43.203729310064475,-46.6067614966294,-3.4030321865649285
ON,-22.32434381438827,-25.74777126265576,-3.423427448267489
SHIB,20.686477983694115,17.256090481842573,-3.4303875018515413
XAI,34.4150419745595,30.94580428097285,-3.469237693586649
BLUR,19.73360496042227,16.17518378349523,-3.558421176927041
KERNEL,-28.615357075091456,-32.397053224761954,-3.7816961496704984
POL,9.969641232487763,6.083419615242166,-3.8862216172455977
MEME,-21.967418629701392,-25.93025086938412,-3.9628322396827294
STEEM,-20.501528394036768,-24.479496851460222,-3.9779684574234544
BNX,11.24410005763871,7.239940456215611,-4.0041596014230985
HYPE,35.026386846725856,30.956823546608465,-4.069563300117391
STG,48.982075722256695,44.80088341071998,-4.181192311536712
DELL,-3.115644340748683,-7.301198940920655,-4.1855546001719715
KAIA,39.99995819320246,35.72200375909694,-4.277954434105517
IN,-17.022184019518715,-21.322828927309153,-4.3006449077904385
MRVL,10.017361429030627,5.705256482053877,-4.31210494697675
PERP,7.203348116138012,2.731909245897395,-4.471438870240617
BANANAS31,-0.2005359492880583,-4.68946317054614,-4.4889272212580815
ALPINE,31.330818022197256,26.81245702100157,-4.518361001195686
LEVER,29.547121454298697,24.988504562233448,-4.558616892065249
LYTE,6.009830316742033,1.4066538461538434,-4.603176470588189
KITE,14.973091494193078,10.2977400602681,-4.675351433924977
AKE,14.895261144713562,10.115763578814908,-4.779497565898653
BNB,-25.205154571208762,-30.014356120238446,-4.809201549029684
MTL,34.566555043091824,29.718605263969117,-4.8479497791227075
TROY,7.154454045776223,2.2967988930812346,-4.8576551526949885
STBL,-2.927500252352331,-7.899484072987651,-4.9719838206353195
NTRN,21.202929246678323,16.22575617342693,-4.977173073251393
MKR,0.831441548409104,-4.175631678900159,-5.007073227309263
BIRB,3.6433143795230865,-1.4835438647917298,-5.126858244314816
NVDA,4.427327293603054,-0.7308828870208679,-5.158210180623922
YB,7.203347019675596,2.0327651854593913,-5.170581834216205
BADGER,2.4207740494291947,-2.9179012200529644,-5.3386752694821595
1000X,-0.5623111615768186,-6.0849652329955255,-5.522654071418707
FOLKS,-10.138742113890924,-15.844043524467018,-5.705301410576094
ALAB,8.76153085714147,3.010623272610464,-5.750907584531006
ACH,-15.51590922598408,-21.493459335505193,-5.977550109521113
ZKC,0.6217030851084808,-5.4441936948575815,-6.065896779966062
MYX,15.2064467925122,9.107437450762262,-6.099009341749937
CVC,-29.451993341097285,-35.800192678744544,-6.348199337647259
DENT,14.815802484754991,8.438785492948522,-6.377016991806469
APT,-10.909592848870547,-17.38378762818531,-6.474194779314763
STO,-15.190542859773487,-21.764163385524185,-6.573620525750698
OBOL,-21.526728676251984,-28.13920229156123,-6.612473615309245
AZTEC,-11.719569544871195,-18.363936082341397,-6.6443665374702015
CHZ,7.712577552090839,1.0488483160756767,-6.663729236015163
GHST,9.027844072758999,2.1740046533112922,-6.853839419447707
1MBABYDOGE,38.13746001498675,31.156409157673316,-6.981050857313434
BILL,26.79825383914097,19.75854690625045,-7.0397069328905175
1000PEPE,55.59089658475495,48.40872661119471,-7.182169973560242
OMG,16.448050617681922,9.008417818414246,-7.439632799267676
AR,-5.92510625690062,-13.375813065811807,-7.450706808911186
MSFT,7.673789732942286,0.2222418260709611,-7.451547906871324
TURTLE,-4.464394309732477,-11.935220972454786,-7.470826662722309
BMT,8.52274331853344,1.0343475491549712,-7.488395769378469
F,-13.925497446824552,-21.437016428660616,-7.511518981836064
BAT,20.10339152583421,12.540081481288745,-7.563310044545464
VANA,19.62342479837959,11.821046279537898,-7.802378518841694
ZORA,-43.32021973733628,-51.17993611845094,-7.859716381114659
REEF,11.01685984852108,2.9269175408287516,-8.089942307692327
AAOI,4.023028402923762,-4.2344367477880605,-8.257465150711823
ICNT,1.4516745838260057,-6.877456451855504,-8.32913103568151
APE,-65.32189843617715,-73.6983071758903,-8.376408739713156
1000SATS,7.363684623940568,-1.086199279034684,-8.449883902975252
4,0.5525288156778965,-7.919078622530659,-8.471607438208554
PEPE,70.4751121314438,61.97804163012761,-8.49707050131618
AVAAI,12.309462307976922,3.760114787470876,-8.549347520506046
VIC,-1.8474366025186362,-10.48732572892002,-8.639889126401384
SYN,11.074547291999302,2.3984687368547273,-8.676078555144574
IRYS,-10.004938375195726,-18.73725051140633,-8.732312136210604
GOAT,-21.641385864117943,-30.475726706431416,-8.834340842313473
AIGENSYN,7.961111503561158,-0.8823152109716117,-8.84342671453277
POLYX,7.19299917671814,-1.9231841146018045,-9.116183291319945
STRK,115.87830114383075,106.72815031967363,-9.150150824157123
INIT,-32.68225680683023,-41.93232918913885,-9.250072382308616
XAN,1.3618447773926226,-7.9982770776067245,-9.360121854999347
S,45.36730479797868,35.93400967230758,-9.433295125671101
CETUS,0.8053689480000634,-8.695066715539374,-9.500435663539438
BTC,-76.39185454197568,-85.89686807648974,-9.505013534514063
龙虾,31.72667094193364,22.094505803462113,-9.632165138471528
COW,13.969476053341616,4.219222538477111,-9.750253514864504
SPCX,6.440940847817193,-3.3602981441299153,-9.801238991947109
PI,48.93135465111503,38.99888091800609,-9.932473733108942
SHELL,66.58998139600803,56.56461739122304,-10.02536400478499
1000RATS,17.920037836838155,7.105388777403025,-10.81464905943513
VFY,22.91918593777789,11.89012401437366,-11.02906192340423
BAN,-25.295787386913595,-37.01840469480216,-11.722617307888562
SKYAI,50.0906645609836,38.2923620252842,-11.7983025356994
Q,5.111597267186567,-6.7836075299084335,-11.895204797095001
CORE,101.9673878054652,89.89046334348876,-12.076924461976432
GUN,41.293140960346705,29.157623503412246,-12.135517456934458
AIO,19.16853034905763,7.019952708172449,-12.14857764088518
ZEC,193.17983673497474,180.7449104564156,-12.434926278559146
AIOT,78.43688703756568,65.74581934948321,-12.69106768808247
TAG,10.739017120912195,-2.3632875333541317,-13.102304654266327
HEMI,17.610494808386857,4.148972472343177,-13.46152233604368
MSTR,14.961746283644313,1.2662420462762647,-13.695504237368048
JELLYJELLY,12.08677620958585,-2.524919954766966,-14.611696164352816
RLS,-4.898442397600826,-19.725128868257393,-14.826686470656567
ONDO,-4.155976638170578,-19.043021048538417,-14.887044410367839
AI,54.67386785054622,39.17008607800977,-15.503781772536456
IP,30.89934592025584,15.006292635192985,-15.893053285062855
MORPHO,78.48159345961795,62.00100237321813,-16.480591086399826
MELANIA,15.261218639326653,-1.2233983055234403,-16.484616944850092
FUN,-6.841588942414597,-23.69810644220277,-16.856517499788175
ID,15.491808646237489,-1.9741861434597212,-17.46599478969721
XAU,31.665538846474426,13.98270995579176,-17.682828890682664
REZ,41.56841401818992,23.86574277046558,-17.70267124772434
EPT,2.1959897422202923,-15.670054354474262,-17.866044096694555
TRUMP,123.19095786638955,105.04949405940475,-18.141463806984802
PUMP,76.0023934068078,55.335111380720676,-20.667282026087122
RAYSOL,55.68184601286591,34.6811339374203,-21.000712075445612
OG,72.47245251027822,49.39171010577315,-23.080742404505067
PARTI,-18.343739649628574,-41.51548300418353,-23.171743354554955
KSM,43.48939133060193,20.13653697007499,-23.352854360526944
PAXG,16.645376097064666,-6.7949899923930195,-23.440366089457687
EVAA,19.264366575313733,-4.9149827850552406,-24.179349360368974
KAS,38.279724126378866,13.836340366128683,-24.443383760250185
FARTCOIN,6.434036510666948,-18.153291483004317,-24.587327993671266
HFT,20.986182370710136,-6.513183419371594,-27.49936579008173
PROM,39.94171324429623,11.316858658009105,-28.624854586287128
SPK,-0.26784117179474287,-29.883552909285804,-29.61571173749106
DIA,37.35112538252557,6.492036704017176,-30.859088678508392
ME,56.55757944959497,25.50128600740499,-31.05629344218998
RENDER,35.86902056621436,0.4504824799368272,-35.418538086277536
DASH,108.21606530201048,70.75970554681564,-37.45635975519484
DOGE,105.58882671508128,60.12498582672129,-45.46384088835999
XRP,300.90911982308324,254.3692527099119,-46.53986711317134
SOL,92.84971602761584,43.0484355248884,-49.801280502727444
BSB,38.66022696802084,-13.162548298168195,-51.82277526618903
TON,35.35264560529329,-31.71445255109753,-67.06709815639081
