epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
12,207.219,1.34578,1.06439,1.34889,0.46515,0.44476,0.39093,0.16173,1.95442,1.85025,1.91275,7.2775e-05,7.2775e-05,7.2775e-05
13,223.247,1.32786,1.03577,1.35489,0.46748,0.43472,0.3909,0.16237,1.9517,1.85172,1.91111,7.03e-05,7.03e-05,7.03e-05
14,239.189,1.38556,1.02173,1.3904,0.46454,0.4481,0.39194,0.16245,1.9518,1.85425,1.91033,6.7825e-05,6.7825e-05,6.7825e-05
15,255.087,1.38472,1.07155,1.40068,0.46342,0.44236,0.39021,0.16259,1.95019,1.85436,1.90881,6.535e-05,6.535e-05,6.535e-05
16,270.874,1.35407,1.00408,1.34216,0.46731,0.44907,0.39101,0.16225,1.95107,1.85775,1.90778,6.2875e-05,6.2875e-05,6.2875e-05
17,285.91,1.31214,1.02711,1.32556,0.46377,0.45624,0.39211,0.16239,1.95344,1.86158,1.90812,6.04e-05,6.04e-05,6.04e-05
18,300.933,1.26986,0.97987,1.31951,0.46253,0.45768,0.39356,0.16333,1.95403,1.86382,1.90809,5.7925e-05,5.7925e-05,5.7925e-05
19,316.672,1.29787,1.01009,1.33158,0.45368,0.45194,0.39255,0.16346,1.95368,1.8645,1.90777,5.545e-05,5.545e-05,5.545e-05
20,332.541,1.33414,0.9908,1.33333,0.45477,0.4505,0.39175,0.16294,1.95417,1.8673,1.90864,5.2975e-05,5.2975e-05,5.2975e-05
21,347.472,1.32051,0.98002,1.34068,0.46236,0.44907,0.39207,0.16335,1.95475,1.8694,1.90879,5.05e-05,5.05e-05,5.05e-05
22,362.562,1.30178,0.99342,1.32385,0.45592,0.44763,0.39247,0.16342,1.95518,1.87125,1.91002,4.8025e-05,4.8025e-05,4.8025e-05
23,377.613,1.30229,1.0163,1.32778,0.45634,0.44476,0.38894,0.1624,1.95652,1.87366,1.91063,4.555e-05,4.555e-05,4.555e-05
24,392.581,1.28604,0.9662,1.34548,0.45907,0.44189,0.39051,0.16359,1.95724,1.87513,1.91226,4.3075e-05,4.3075e-05,4.3075e-05
25,408.566,1.25168,0.98221,1.30502,0.45305,0.43759,0.38751,0.1628,1.95706,1.87612,1.91235,4.06e-05,4.06e-05,4.06e-05
26,423.516,1.29585,0.99484,1.33679,0.46118,0.43839,0.38743,0.16225,1.9573,1.8764,1.91258,3.8125e-05,3.8125e-05,3.8125e-05
27,438.63,1.20103,0.94158,1.27111,0.4542,0.44333,0.38859,0.16258,1.95848,1.88009,1.91413,3.565e-05,3.565e-05,3.565e-05
28,453.701,1.26385,0.96683,1.31723,0.45975,0.44189,0.38953,0.16317,1.95976,1.87971,1.91401,3.3175e-05,3.3175e-05,3.3175e-05
29,468.716,1.25643,0.94923,1.32634,0.45257,0.44004,0.38684,0.16337,1.95886,1.87929,1.91501,3.07e-05,3.07e-05,3.07e-05
30,483.692,1.26819,0.9647,1.31795,0.46464,0.43902,0.38891,0.16319,1.95907,1.8794,1.91535,2.8225e-05,2.8225e-05,2.8225e-05
31,503.092,1.30497,0.97219,1.3291,0.4529,0.4462,0.38584,0.16357,1.96069,1.88059,1.91612,2.575e-05,2.575e-05,2.575e-05
32,518.092,1.28781,0.95146,1.32124,0.45879,0.44046,0.3847,0.16308,1.95985,1.88179,1.91642,2.3275e-05,2.3275e-05,2.3275e-05
33,533.017,1.2721,0.98273,1.33568,0.45651,0.44189,0.38759,0.16372,1.96083,1.88335,1.91643,2.08e-05,2.08e-05,2.08e-05
34,548.909,1.25669,0.96939,1.30397,0.46034,0.43759,0.38714,0.16339,1.96158,1.88459,1.91713,1.8325e-05,1.8325e-05,1.8325e-05
35,563.975,1.28734,0.98023,1.32885,0.45727,0.44189,0.38735,0.16324,1.96177,1.88489,1.91723,1.585e-05,1.585e-05,1.585e-05
36,579.049,1.26495,0.97777,1.31469,0.45911,0.44476,0.38758,0.16392,1.96224,1.88922,1.91848,1.3375e-05,1.3375e-05,1.3375e-05
37,594.967,1.2593,0.94672,1.31693,0.4594,0.43892,0.3862,0.16352,1.96197,1.8878,1.91825,1.09e-05,1.09e-05,1.09e-05
38,609.995,1.24758,0.9637,1.30549,0.45836,0.44476,0.38654,0.16369,1.96235,1.88913,1.91896,8.425e-06,8.425e-06,8.425e-06
39,625.026,1.29201,0.97075,1.33094,0.45836,0.44763,0.38712,0.16351,1.96119,1.88677,1.91789,5.95e-06,5.95e-06,5.95e-06
40,640.043,1.25886,0.9415,1.30159,0.45783,0.44333,0.38858,0.16287,1.96153,1.88897,1.91672,3.475e-06,3.475e-06,3.475e-06
