box_id,symbol,stem,split,image_path,preview_path,cut_global,cut_time,bar_b0,bar_b1,width_bars,yolo_xc,yolo_yc,yolo_w,yolo_h,box_height_pct,box_right_frac,win_mode,box_index,n_boxes_on_image,spread_chg8,fast_spread,full_spread,ma_spread_pct,in_sample,owner_side,owner_note
okx_SPK_USDT_SWAP_025860__b0,SPK_USDT_SWAP,okx_SPK_USDT_SWAP_025860,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_SPK_USDT_SWAP_025860.png,previews/okx_SPK_USDT_SWAP_025860__b0.jpg,25944,2026-03-14 16:30:00+00:00,70,84,15,0.389813,0.848542,0.068259,0.059828,0.014312,0.4225,start,0,1,,,,,0,long,
okx_TRUMP_USDT_SWAP_016160__b0,TRUMP_USDT_SWAP,okx_TRUMP_USDT_SWAP_016160,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_TRUMP_USDT_SWAP_016160.png,previews/okx_TRUMP_USDT_SWAP_016160__b0.jpg,16227,2025-11-18 16:30:00+00:00,55,67,13,0.309766,0.376685,0.061719,0.106469,0.009822,0.3375,start,0,1,,,,,0,long,
okx_WLD_USDT_SWAP_018660__b0,WLD_USDT_SWAP,okx_WLD_USDT_SWAP_018660,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_WLD_USDT_SWAP_018660.png,previews/okx_WLD_USDT_SWAP_018660__b0.jpg,18812,2025-12-15 15:00:00+00:00,145,152,8,0.742827,0.288931,0.036978,0.101313,0.01437,0.7625,start,0,1,,,,,0,short,
okx_XRP_USDT_SWAP_009760__b0,XRP_USDT_SWAP,okx_XRP_USDT_SWAP_009760,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_XRP_USDT_SWAP_009760.png,previews/okx_XRP_USDT_SWAP_009760__b0.jpg,9802,2025-09-12 18:30:00+00:00,36,42,7,0.201172,0.78504,0.032031,0.136119,0.009644,0.2125,start,0,1,,,,,0,long,
ADA_USDT_SWAP_013130__b0,ADA_USDT_SWAP,ADA_USDT_SWAP_013130,val,datasets/_deprecated_pretip/dense_owner_v11/images/val/ADA_USDT_SWAP_013130.png,previews/ADA_USDT_SWAP_013130__b0.jpg,12962,2025-10-15 15:15:00+00:00,17,31,15,0.127232,0.222678,0.065497,0.099662,0.019954,0.1575,end_incl,0,1,,,,,0,short,
ALLO_USDT_SWAP_015429__b0,ALLO_USDT_SWAP,ALLO_USDT_SWAP_015429,val,datasets/_deprecated_pretip/dense_owner_v11/images/val/ALLO_USDT_SWAP_015429.png,previews/ALLO_USDT_SWAP_015429__b0.jpg,15314,2026-04-20 05:15:00+00:00,71,84,14,0.390253,0.854122,0.064454,0.111092,0.041483,0.4225,end_incl,0,1,,,,,0,long,
ARB_USDT_SWAP_002330__b0,ARB_USDT_SWAP,ARB_USDT_SWAP_002330,val,datasets/_deprecated_pretip/dense_owner_v11/images/val/ARB_USDT_SWAP_002330.png,previews/ARB_USDT_SWAP_002330__b0.jpg,2244,2025-06-25 23:45:00+00:00,105,113,9,0.547309,0.392352,0.038032,0.137201,0.01561,0.5675,end_incl,0,1,,,,,0,short,
IOST_USDT_SWAP_003730__b0,IOST_USDT_SWAP,IOST_USDT_SWAP_003730,val,datasets/_deprecated_pretip/dense_owner_v11/images/val/IOST_USDT_SWAP_003730.png,previews/IOST_USDT_SWAP_003730__b0.jpg,3559,2025-07-10 17:45:00+00:00,15,28,14,0.115287,0.887567,0.061875,0.083198,0.01482,0.1425,end_incl,0,1,,,,,0,long,
MEME_USDT_SWAP_004130__b0,MEME_USDT_SWAP,MEME_USDT_SWAP_004130,val,datasets/_deprecated_pretip/dense_owner_v11/images/val/MEME_USDT_SWAP_004130.png,previews/MEME_USDT_SWAP_004130__b0.jpg,4038,2025-07-15 18:00:00+00:00,94,107,14,0.5041,0.750275,0.066632,0.130112,0.030411,0.5375,end_incl,0,1,,,,,0,long,
MOODENG_USDT_SWAP_015730__b0,MOODENG_USDT_SWAP,MOODENG_USDT_SWAP_015730,val,datasets/_deprecated_pretip/dense_owner_v11/images/val/MOODENG_USDT_SWAP_015730.png,previews/MOODENG_USDT_SWAP_015730__b0.jpg,15647,2025-11-13 16:15:00+00:00,111,116,6,0.568521,0.436348,0.024275,0.128978,0.031755,0.5825,end_incl,0,1,,,,,0,short,
NEIRO_USDT_SWAP_013130__b0,NEIRO_USDT_SWAP,NEIRO_USDT_SWAP_013130,val,datasets/_deprecated_pretip/dense_owner_v11/images/val/NEIRO_USDT_SWAP_013130.png,previews/NEIRO_USDT_SWAP_013130__b0.jpg,12960,2025-10-16 16:30:00+00:00,21,29,9,0.131599,0.201689,0.041329,0.15197,0.0314,0.1475,end_incl,0,1,,,,,0,short,
ONT_USDT_SWAP_027285__b0,ONT_USDT_SWAP,ONT_USDT_SWAP_027285,val,datasets/_deprecated_pretip/dense_owner_v11/images/val/ONT_USDT_SWAP_027285.png,previews/ONT_USDT_SWAP_027285__b0.jpg,27224,2026-03-14 06:45:00+00:00,130,138,9,0.66803,0.394852,0.038727,0.116446,0.011053,0.6925,end_incl,0,1,,,,,0,short,
UNI_USDT_SWAP_030385__b0,UNI_USDT_SWAP,UNI_USDT_SWAP_030385,val,datasets/_deprecated_pretip/dense_owner_v11/images/val/UNI_USDT_SWAP_030385.png,previews/UNI_USDT_SWAP_030385__b0.jpg,30241,2026-04-13 16:00:00+00:00,43,55,13,0.251901,0.769168,0.060671,0.117087,0.011239,0.2775,end_incl,0,1,,,,,0,long,
XLM_USDT_SWAP_013730__b0,XLM_USDT_SWAP,XLM_USDT_SWAP_013730,val,datasets/_deprecated_pretip/dense_owner_v11/images/val/XLM_USDT_SWAP_013730.png,previews/XLM_USDT_SWAP_013730__b0.jpg,13568,2025-10-22 00:00:00+00:00,29,37,9,0.171287,0.362936,0.040244,0.134611,0.015129,0.1875,end_incl,0,1,,,,,0,short,
okx_ACH_USDT_SWAP_012360__b0,ACH_USDT_SWAP,okx_ACH_USDT_SWAP_012360,val,datasets/_deprecated_pretip/dense_owner_v11/images/val/okx_ACH_USDT_SWAP_012360.png,previews/okx_ACH_USDT_SWAP_012360__b0.jpg,12398,2025-10-10 16:45:00+00:00,30,38,9,0.175103,0.111632,0.039153,0.080675,0.062382,0.1925,start,0,1,,,,,0,short,
okx_ENJ_USDT_SWAP_011060__b0,ENJ_USDT_SWAP,okx_ENJ_USDT_SWAP_011060,val,datasets/_deprecated_pretip/dense_owner_v11/images/val/okx_ENJ_USDT_SWAP_011060.png,previews/okx_ENJ_USDT_SWAP_011060__b0.jpg,11176,2025-09-28 01:15:00+00:00,108,116,9,0.56133,0.415854,0.035234,0.08824,0.006092,0.5825,start,0,1,,,,,0,short,
okx_ENS_USDT_SWAP_017260__b0,ENS_USDT_SWAP,okx_ENS_USDT_SWAP_017260,val,datasets/_deprecated_pretip/dense_owner_v11/images/val/okx_ENS_USDT_SWAP_017260.png,previews/okx_ENS_USDT_SWAP_017260__b0.jpg,17316,2025-12-01 00:15:00+00:00,46,56,11,0.26211,0.178236,0.047854,0.108818,0.015116,0.2825,start,0,1,,,,,0,short,
okx_MAGIC_USDT_SWAP_026960__b0,MAGIC_USDT_SWAP,okx_MAGIC_USDT_SWAP_026960,val,datasets/_deprecated_pretip/dense_owner_v11/images/val/okx_MAGIC_USDT_SWAP_026960.png,previews/okx_MAGIC_USDT_SWAP_026960__b0.jpg,27115,2026-03-13 03:00:00+00:00,148,155,8,0.755859,0.704852,0.036719,0.09973,0.007618,0.7775,start,0,1,,,,,0,long,
okx_ORDI_USDT_SWAP_000860__b0,ORDI_USDT_SWAP,okx_ORDI_USDT_SWAP_000860,val,datasets/_deprecated_pretip/dense_owner_v11/images/val/okx_ORDI_USDT_SWAP_000860.png,previews/okx_ORDI_USDT_SWAP_000860__b0.jpg,892,2025-06-11 22:30:00+00:00,22,32,11,0.141398,0.176851,0.049838,0.082923,0.02446,0.1625,start,0,1,,,,,0,short,
okx_PENGU_USDT_SWAP_009560__b0,PENGU_USDT_SWAP,okx_PENGU_USDT_SWAP_009560,val,datasets/_deprecated_pretip/dense_owner_v11/images/val/okx_PENGU_USDT_SWAP_009560.png,previews/okx_PENGU_USDT_SWAP_009560__b0.jpg,9731,2025-09-12 00:15:00+00:00,164,171,8,0.835061,0.756281,0.033014,0.115578,0.020075,0.8575,start,0,1,,,,,0,long,
ANIME_USDT_SWAP_014730__b0,ANIME_USDT_SWAP,ANIME_USDT_SWAP_014730,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/ANIME_USDT_SWAP_014730.png,previews/ANIME_USDT_SWAP_014730__b0.jpg,14543,2025-11-03 02:30:00+00:00,2,12,11,0.041748,0.120491,0.049433,0.082651,0.024492,0.0625,end_incl,0,1,,,,,0,short,
A_USDT_SWAP_007330__b0,A_USDT_SWAP,A_USDT_SWAP_007330,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/A_USDT_SWAP_007330.png,previews/A_USDT_SWAP_007330__b0.jpg,7249,2025-08-18 01:30:00+00:00,107,118,12,0.56318,0.291457,0.054376,0.117253,0.008969,0.5925,end_incl,0,1,,,,,0,short,
BAT_USDT_SWAP_012330__b0,BAT_USDT_SWAP,BAT_USDT_SWAP_012330,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/BAT_USDT_SWAP_012330.png,previews/BAT_USDT_SWAP_012330__b0.jpg,12178,2025-10-08 10:45:00+00:00,35,47,13,0.211806,0.885009,0.057445,0.094694,0.031675,0.2375,end_incl,0,1,,,,,0,long,
BOME_USDT_SWAP_004130__b0,BOME_USDT_SWAP,BOME_USDT_SWAP_004130,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/BOME_USDT_SWAP_004130.png,previews/BOME_USDT_SWAP_004130__b0.jpg,4046,2025-07-15 18:00:00+00:00,100,115,16,0.540312,0.745257,0.072682,0.15002,0.032294,0.5775,end_incl,0,1,,,,,0,long,
COMP_USDT_SWAP_015930__b0,COMP_USDT_SWAP,COMP_USDT_SWAP_015930,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/COMP_USDT_SWAP_015930.png,previews/COMP_USDT_SWAP_015930__b0.jpg,15925,2025-11-16 12:00:00+00:00,188,194,7,0.95116,0.404143,0.032035,0.085023,0.006025,0.9725,end_incl,0,1,,,,,0,short,
CRO_USDT_SWAP_028492__b0,CRO_USDT_SWAP,CRO_USDT_SWAP_028492,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/CRO_USDT_SWAP_028492.png,previews/CRO_USDT_SWAP_028492__b0.jpg,28357,2026-03-26 00:15:00+00:00,51,64,14,0.293137,0.371207,0.065594,0.125053,0.008607,0.3225,end_incl,0,1,,,,,0,short,
ENSO_USDT_SWAP_002330__b0,ENSO_USDT_SWAP,ENSO_USDT_SWAP_002330,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/ENSO_USDT_SWAP_002330.png,previews/ENSO_USDT_SWAP_002330__b0.jpg,2238,2025-11-21 17:30:00+00:00,94,107,14,0.503511,0.691321,0.065565,0.155964,0.094841,0.5375,end_incl,0,1,,,,,0,long,
ETC_USDT_SWAP_016530__b0,ETC_USDT_SWAP,ETC_USDT_SWAP_016530,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/ETC_USDT_SWAP_016530.png,previews/ETC_USDT_SWAP_016530__b0.jpg,16421,2025-11-20 16:30:00+00:00,82,90,9,0.435766,0.173381,0.039334,0.084263,0.014389,0.4525,end_incl,0,1,,,,,0,short,
GALA_USDT_SWAP_005530__b0,GALA_USDT_SWAP,GALA_USDT_SWAP_005530,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/GALA_USDT_SWAP_005530.png,previews/GALA_USDT_SWAP_005530__b0.jpg,5377,2025-07-28 15:30:00+00:00,34,46,13,0.207228,0.255859,0.057844,0.186983,0.028297,0.2325,end_incl,0,1,,,,,0,short,
GAS_USDT_SWAP_011530__b0,GAS_USDT_SWAP,GAS_USDT_SWAP_011530,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/GAS_USDT_SWAP_011530.png,previews/GAS_USDT_SWAP_011530__b0.jpg,11493,2025-10-01 08:45:00+00:00,153,162,10,0.784918,0.59622,0.042955,0.131254,0.009675,0.8125,end_incl,0,1,,,,,0,long,
GPS_USDT_SWAP_006930__b0,GPS_USDT_SWAP,GPS_USDT_SWAP_006930,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/GPS_USDT_SWAP_006930.png,previews/GPS_USDT_SWAP_006930__b0.jpg,6876,2025-08-14 06:45:00+00:00,131,145,15,0.69114,0.238646,0.06718,0.072311,0.014939,0.7275,end_incl,0,1,,,,,0,short,
INJ_USDT_SWAP_020986__b0,INJ_USDT_SWAP,INJ_USDT_SWAP_020986,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/INJ_USDT_SWAP_020986.png,previews/INJ_USDT_SWAP_020986__b0.jpg,20842,2026-01-05 18:00:00+00:00,44,55,12,0.252955,0.846023,0.053211,0.127292,0.023743,0.2775,end_incl,0,1,,,,,0,long,
JUP_USDT_SWAP_007730__b0,JUP_USDT_SWAP,JUP_USDT_SWAP_007730,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/JUP_USDT_SWAP_007730.png,previews/JUP_USDT_SWAP_007730__b0.jpg,7677,2025-08-22 15:15:00+00:00,138,146,9,0.709679,0.645492,0.03937,0.082322,0.013642,0.7325,end_incl,0,1,,,,,0,long,
LQTY_USDT_SWAP_014730__b0,LQTY_USDT_SWAP,LQTY_USDT_SWAP_014730,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/LQTY_USDT_SWAP_014730.png,previews/LQTY_USDT_SWAP_014730__b0.jpg,14572,2025-11-02 11:15:00+00:00,28,41,14,0.17856,0.141247,0.063777,0.089736,0.021458,0.2075,end_incl,0,1,,,,,0,short,
LTC_USDT_SWAP_001730__b0,LTC_USDT_SWAP,LTC_USDT_SWAP_001730,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/LTC_USDT_SWAP_001730.png,previews/LTC_USDT_SWAP_001730__b0.jpg,1629,2025-06-20 15:45:00+00:00,90,98,9,0.472451,0.203255,0.037421,0.11643,0.007976,0.4925,end_incl,0,1,,,,,0,short,
MERL_USDT_SWAP_001730__b0,MERL_USDT_SWAP,MERL_USDT_SWAP_001730,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/MERL_USDT_SWAP_001730.png,previews/MERL_USDT_SWAP_001730__b0.jpg,1634,2025-06-20 17:00:00+00:00,93,103,11,0.491041,0.280663,0.048197,0.176154,0.022194,0.5175,end_incl,0,1,,,,,0,short,
MON_USDT_SWAP_016936__b0,MON_USDT_SWAP,MON_USDT_SWAP_016936,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/MON_USDT_SWAP_016936.png,previews/MON_USDT_SWAP_016936__b0.jpg,16758,2026-04-02 21:30:00+00:00,9,21,13,0.083821,0.859381,0.058931,0.107682,0.026381,0.1075,end_incl,0,1,,,,,0,long,
OL_USDT_SWAP_001930__b0,OL_USDT_SWAP,OL_USDT_SWAP_001930,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/OL_USDT_SWAP_001930.png,previews/OL_USDT_SWAP_001930__b0.jpg,1739,2025-11-16 13:00:00+00:00,1,8,8,0.03154,0.157598,0.039153,0.17636,0.034154,0.0425,end_incl,0,1,,,,,0,short,
PEPE_USDT_SWAP_002530__b0,PEPE_USDT_SWAP,PEPE_USDT_SWAP_002530,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/PEPE_USDT_SWAP_002530.png,previews/PEPE_USDT_SWAP_002530__b0.jpg,2458,2025-06-28 06:15:00+00:00,108,127,20,0.587642,0.569964,0.091249,0.129081,0.011308,0.6375,end_incl,0,1,,,,,0,long,
PNUT_USDT_SWAP_015730__b0,PNUT_USDT_SWAP,PNUT_USDT_SWAP_015730,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/PNUT_USDT_SWAP_015730.png,previews/PNUT_USDT_SWAP_015730__b0.jpg,15647,2025-11-13 16:45:00+00:00,108,116,9,0.560683,0.413444,0.040882,0.117061,0.026967,0.5825,end_incl,0,1,,,,,0,short,
QTUM_USDT_SWAP_011130__b0,QTUM_USDT_SWAP,QTUM_USDT_SWAP_011130,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/QTUM_USDT_SWAP_011130.png,previews/QTUM_USDT_SWAP_011130__b0.jpg,11035,2025-09-26 15:45:00+00:00,89,104,16,0.483914,0.647857,0.075169,0.162615,0.01477,0.5225,end_incl,0,1,,,,,0,long,
RESOLV_USDT_SWAP_009330__b0,RESOLV_USDT_SWAP,RESOLV_USDT_SWAP_009330,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/RESOLV_USDT_SWAP_009330.png,previews/RESOLV_USDT_SWAP_009330__b0.jpg,9286,2025-09-15 08:00:00+00:00,145,155,11,0.749606,0.534564,0.052143,0.138295,0.026104,0.7775,end_incl,0,1,,,,,0,short,
RSR_USDT_SWAP_004930__b0,RSR_USDT_SWAP,RSR_USDT_SWAP_004930,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/RSR_USDT_SWAP_004930.png,previews/RSR_USDT_SWAP_004930__b0.jpg,4772,2025-07-23 10:15:00+00:00,26,41,16,0.173471,0.222326,0.072869,0.181989,0.037513,0.2075,end_incl,0,1,,,,,0,short,
SAPIEN_USDT_SWAP_014729__b0,SAPIEN_USDT_SWAP,SAPIEN_USDT_SWAP_014729,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/SAPIEN_USDT_SWAP_014729.png,previews/SAPIEN_USDT_SWAP_014729__b0.jpg,14635,2026-04-07 22:30:00+00:00,92,105,14,0.496334,0.651029,0.066408,0.118611,0.011215,0.5275,end_incl,0,1,,,,,0,long,
SHELL_USDT_SWAP_000930__b0,SHELL_USDT_SWAP,SHELL_USDT_SWAP_000930,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/SHELL_USDT_SWAP_000930.png,previews/SHELL_USDT_SWAP_000930__b0.jpg,787,2025-06-11 22:00:00+00:00,44,56,13,0.257217,0.195066,0.060994,0.096996,0.027126,0.2825,end_incl,0,1,,,,,0,short,
SHIB_USDT_SWAP_017130__b0,SHIB_USDT_SWAP,SHIB_USDT_SWAP_017130,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/SHIB_USDT_SWAP_017130.png,previews/SHIB_USDT_SWAP_017130__b0.jpg,17085,2025-11-27 15:00:00+00:00,146,154,9,0.748265,0.508443,0.036978,0.108818,0.007995,0.7725,end_incl,0,1,,,,,0,long,
SNX_USDT_SWAP_009930__b0,SNX_USDT_SWAP,SNX_USDT_SWAP_009930,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/SNX_USDT_SWAP_009930.png,previews/SNX_USDT_SWAP_009930__b0.jpg,9793,2025-09-13 17:30:00+00:00,45,62,18,0.272442,0.239212,0.08592,0.212008,0.019935,0.3125,end_incl,0,1,,,,,0,short,
SPK_USDT_SWAP_002930__b0,SPK_USDT_SWAP,SPK_USDT_SWAP_002930,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/SPK_USDT_SWAP_002930.png,previews/SPK_USDT_SWAP_002930__b0.jpg,2781,2025-07-16 09:45:00+00:00,38,50,13,0.225676,0.732645,0.057642,0.144465,0.028158,0.2525,end_incl,0,1,,,,,0,long,
SUSHI_USDT_SWAP_002530__b0,SUSHI_USDT_SWAP,SUSHI_USDT_SWAP_002530,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/SUSHI_USDT_SWAP_002530.png,previews/SUSHI_USDT_SWAP_002530__b0.jpg,2377,2025-06-28 11:45:00+00:00,34,46,13,0.207229,0.855664,0.058491,0.104729,0.014311,0.2325,end_incl,0,1,,,,,0,long,
TRUMP_USDT_SWAP_007530__b0,TRUMP_USDT_SWAP,TRUMP_USDT_SWAP_007530,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/TRUMP_USDT_SWAP_007530.png,previews/TRUMP_USDT_SWAP_007530__b0.jpg,7442,2025-08-19 04:15:00+00:00,97,111,15,0.521676,0.357597,0.067737,0.082093,0.007834,0.5575,end_incl,0,1,,,,,0,short,
TRUTH_USDT_SWAP_011618__b0,TRUTH_USDT_SWAP,TRUTH_USDT_SWAP_011618,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/TRUTH_USDT_SWAP_011618.png,previews/TRUTH_USDT_SWAP_011618__b0.jpg,11548,2026-03-28 18:30:00+00:00,116,129,14,0.6133,0.266727,0.066127,0.065984,0.004509,0.6475,end_incl,0,1,,,,,0,short,
USELESS_USDT_SWAP_006730__b0,USELESS_USDT_SWAP,USELESS_USDT_SWAP_006730,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/USELESS_USDT_SWAP_006730.png,previews/USELESS_USDT_SWAP_006730__b0.jpg,6599,2025-10-02 03:45:00+00:00,57,68,12,0.315973,0.69509,0.053173,0.122312,0.051802,0.3425,end_incl,0,1,,,,,0,long,
WLD_USDT_SWAP_008330__b0,WLD_USDT_SWAP,WLD_USDT_SWAP_008330,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/WLD_USDT_SWAP_008330.png,previews/WLD_USDT_SWAP_008330__b0.jpg,8163,2025-08-26 16:45:00+00:00,16,32,17,0.126161,0.687617,0.080482,0.253283,0.026572,0.1625,end_incl,0,1,,,,,0,long,
W_USDT_SWAP_016330__b0,W_USDT_SWAP,W_USDT_SWAP_016330,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/W_USDT_SWAP_016330.png,previews/W_USDT_SWAP_016330__b0.jpg,16220,2025-11-19 16:45:00+00:00,81,89,9,0.427968,0.339587,0.038066,0.150094,0.022097,0.4475,end_incl,0,1,,,,,0,short,
ZORA_USDT_SWAP_017922__b0,ZORA_USDT_SWAP,ZORA_USDT_SWAP_017922,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/ZORA_USDT_SWAP_017922.png,previews/ZORA_USDT_SWAP_017922__b0.jpg,17801,2026-04-13 21:45:00+00:00,65,78,14,0.361618,0.559218,0.0644,0.153515,0.010705,0.3925,end_incl,0,1,,,,,0,long,
okx_ASTER_USDT_SWAP_015560__b0,ASTER_USDT_SWAP,okx_ASTER_USDT_SWAP_015560,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_ASTER_USDT_SWAP_015560.png,previews/okx_ASTER_USDT_SWAP_015560__b0.jpg,15664,2026-03-04 09:00:00+00:00,96,104,9,0.503464,0.713568,0.037869,0.123953,0.009569,0.5225,start,0,1,,,,,0,long,
okx_BONK_USDT_SWAP_001060__b0,BONK_USDT_SWAP,okx_BONK_USDT_SWAP_001060,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_BONK_USDT_SWAP_001060.png,previews/okx_BONK_USDT_SWAP_001060__b0.jpg,1153,2025-06-15 14:45:00+00:00,85,93,9,0.448981,0.725537,0.037005,0.08086,0.009505,0.4675,start,0,1,,,,,0,long,
okx_CORE_USDT_SWAP_023660__b0,CORE_USDT_SWAP,okx_CORE_USDT_SWAP_023660,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_CORE_USDT_SWAP_023660.png,previews/okx_CORE_USDT_SWAP_023660__b0.jpg,23805,2026-02-06 14:00:00+00:00,136,145,10,0.701498,0.541276,0.043504,0.095685,0.033335,0.7275,start,0,1,,,,,0,long,
okx_EGLD_USDT_SWAP_020160__b0,EGLD_USDT_SWAP,okx_EGLD_USDT_SWAP_020160,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_EGLD_USDT_SWAP_020160.png,previews/okx_EGLD_USDT_SWAP_020160__b0.jpg,20263,2025-12-31 17:00:00+00:00,92,103,12,0.491028,0.355325,0.052153,0.125411,0.011038,0.5175,start,0,1,,,,,0,short,
okx_GMX_USDT_SWAP_014560__b0,GMX_USDT_SWAP,okx_GMX_USDT_SWAP_014560,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_GMX_USDT_SWAP_014560.png,previews/okx_GMX_USDT_SWAP_014560__b0.jpg,14641,2025-11-03 04:00:00+00:00,68,81,14,0.377633,0.161686,0.063898,0.064183,0.011701,0.4075,start,0,1,,,,,0,short,
okx_HMSTR_USDT_SWAP_003060__b0,HMSTR_USDT_SWAP,okx_HMSTR_USDT_SWAP_003060,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_HMSTR_USDT_SWAP_003060.png,previews/okx_HMSTR_USDT_SWAP_003060__b0.jpg,3134,2025-07-06 07:15:00+00:00,66,74,9,0.354463,0.724368,0.039741,0.083665,0.007852,0.3725,start,0,1,,,,,0,long,
okx_HOME_USDT_SWAP_024460__b0,HOME_USDT_SWAP,okx_HOME_USDT_SWAP_024460,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_HOME_USDT_SWAP_024460.png,previews/okx_HOME_USDT_SWAP_024460__b0.jpg,24604,2026-02-24 17:15:00+00:00,138,144,7,0.705305,0.330206,0.029365,0.078799,0.005409,0.7225,start,0,1,,,,,0,short,
okx_HUMA_USDT_SWAP_008260__b0,HUMA_USDT_SWAP,okx_HUMA_USDT_SWAP_008260,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_HUMA_USDT_SWAP_008260.png,previews/okx_HUMA_USDT_SWAP_008260__b0.jpg,8319,2025-08-29 07:45:00+00:00,45,59,15,0.266805,0.323907,0.069139,0.063876,0.005692,0.2975,start,0,1,,,,,0,short,
okx_IOTA_USDT_SWAP_029460__b0,IOTA_USDT_SWAP,okx_IOTA_USDT_SWAP_029460,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_IOTA_USDT_SWAP_029460.png,previews/okx_IOTA_USDT_SWAP_029460__b0.jpg,29597,2026-04-07 23:15:00+00:00,126,137,12,0.657994,0.67167,0.052205,0.131332,0.017247,0.6875,start,0,1,,,,,0,long,
okx_JELLYJELLY_USDT_SWAP_000360__b0,JELLYJELLY_USDT_SWAP,okx_JELLYJELLY_USDT_SWAP_000360,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_JELLYJELLY_USDT_SWAP_000360.png,previews/okx_JELLYJELLY_USDT_SWAP_000360__b0.jpg,445,2025-06-08 07:15:00+00:00,72,85,14,0.397597,0.221366,0.065693,0.068215,0.007977,0.4275,start,0,1,,,,,0,short,
okx_KSM_USDT_SWAP_000760__b0,KSM_USDT_SWAP,okx_KSM_USDT_SWAP_000760,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_KSM_USDT_SWAP_000760.png,previews/okx_KSM_USDT_SWAP_000760__b0.jpg,787,2025-06-11 20:45:00+00:00,14,27,14,0.112308,0.148336,0.063967,0.097352,0.020815,0.1375,start,0,1,,,,,0,short,
okx_LAYER_USDT_SWAP_010060__b0,LAYER_USDT_SWAP,okx_LAYER_USDT_SWAP_010060,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_LAYER_USDT_SWAP_010060.png,previews/okx_LAYER_USDT_SWAP_010060__b0.jpg,10198,2025-09-17 21:30:00+00:00,126,138,13,0.658777,0.801204,0.057996,0.102678,0.013365,0.6925,start,0,1,,,,,0,long,
okx_LIGHT_USDT_SWAP_011160__b0,LIGHT_USDT_SWAP,okx_LIGHT_USDT_SWAP_011160,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_LIGHT_USDT_SWAP_011160.png,previews/okx_LIGHT_USDT_SWAP_011160__b0.jpg,11212,2026-04-12 03:00:00+00:00,41,52,12,0.238928,0.285525,0.057234,0.077473,0.021241,0.2625,start,0,1,,,,,0,short,
