rule,dimension,value,closed,gt5,precision,mean_net_bp
lightgbm_top5,asset,COW,3,0,0.0,-194.42672381489768
lightgbm_top5,asset,CRO,1,0,0.0,-195.388154111556
lightgbm_top5,asset,CROSS,1,0,0.0,-179.593332545217
lightgbm_top5,asset,CTK,4,0,0.0,-366.3098403565232
lightgbm_top5,asset,CTSI,1,0,0.0,383.04182509505796
lightgbm_top5,asset,CUDIS,1,0,0.0,65.756117966953
lightgbm_top5,asset,CVC,2,0,0.0,-159.3972817192045
lightgbm_top5,asset,CYBER,2,0,0.0,-170.07512415334853
lightgbm_top5,asset,CYS,1,0,0.0,328.274750080619
lightgbm_top5,asset,DAM,1,0,0.0,-659.9669694467381
lightgbm_top5,asset,DASH,3,0,0.0,-210.478183043913
lightgbm_top5,asset,DEGEN,1,0,0.0,-159.357488631364
lightgbm_top5,asset,DEGO,1,0,0.0,-175.03875968992202
lightgbm_top5,asset,DEXE,1,0,0.0,1011.115977735195
lightgbm_top5,asset,DF,3,0,0.0,-229.44293540885332
lightgbm_top5,asset,DIA,3,0,0.0,-210.81297703299265
lightgbm_top5,asset,DODOX,1,0,0.0,56.048057259714
lightgbm_top5,asset,DOGE,7,0,0.0,21.84410917370571
lightgbm_top5,asset,DOGS,1,0,0.0,-126.172839506173
lightgbm_top5,asset,DOLO,2,1,0.5,1067.8536925571675
lightgbm_top5,asset,DOOD,3,0,0.0,70.482212677999
lightgbm_top5,asset,DRIFT,3,0,0.0,-233.579460878723
lightgbm_top5,asset,DYM,1,0,0.0,-198.457616316123
lightgbm_top5,asset,EDEN,1,0,0.0,457.006569551559
lightgbm_top5,asset,EDU,1,0,0.0,-167.49262536873
lightgbm_top5,asset,EGLD,5,0,0.0,-124.44960679510861
lightgbm_top5,asset,EIGEN,2,0,0.0,-188.1104790883725
lightgbm_top5,asset,ELSA,1,0,0.0,-219.556541019954
lightgbm_top5,asset,ENA,3,0,0.0,45.041163829365324
lightgbm_top5,asset,ENJ,6,0,0.0,-218.8642090485655
lightgbm_top5,asset,ENS,9,0,0.0,-169.50218337859798
lightgbm_top5,asset,ENSO,3,0,0.0,-199.71285972944798
lightgbm_top5,asset,EPIC,2,0,0.0,76.527610133555
lightgbm_top5,asset,ERA,1,0,0.0,89.276729559748
lightgbm_top5,asset,ESP,1,0,0.0,-187.488963905478
lightgbm_top5,asset,ETC,8,0,0.0,-100.41008651987563
lightgbm_top5,asset,ETHFI,2,0,0.0,-232.06661261196248
lightgbm_top5,asset,ETHW,3,0,0.0,-210.35993083663166
lightgbm_top5,asset,EUL,1,0,0.0,103.034362259757
lightgbm_top5,asset,EWT,1,0,0.0,153.715325147794
lightgbm_top5,asset,EWY,2,0,0.0,-176.43092725481898
lightgbm_top5,asset,F,3,0,0.0,-314.3967272536644
lightgbm_top5,asset,FF,2,0,0.0,-32.899118573459006
lightgbm_top5,asset,FIDA,1,0,0.0,-292.138228941684
lightgbm_top5,asset,FIL,9,0,0.0,-36.94534875291133
lightgbm_top5,asset,FIO,1,0,0.0,-245.246363209762
lightgbm_top5,asset,FLOKI,2,0,0.0,-207.35984659392602
lightgbm_top5,asset,FLOW,1,0,0.0,978.561151079135
lightgbm_top5,asset,FLUID,1,0,0.0,15.778175313058998
lightgbm_top5,asset,FLUX,1,0,0.0,131.234127550292
lightgbm_top5,asset,FOGO,4,0,0.0,-110.870011190091
lightgbm_top5,asset,FORM,2,0,0.0,-181.07214465870598
lightgbm_top5,asset,FORTH,1,0,0.0,-215.903829029385
lightgbm_top5,asset,FRAX,1,0,0.0,-187.961368885155
lightgbm_top5,asset,G,3,0,0.0,-195.02431181163638
lightgbm_top5,asset,GALA,1,0,0.0,413.84615384615296
lightgbm_top5,asset,GAS,3,0,0.0,39.82570957837168
lightgbm_top5,asset,GHST,1,0,0.0,222.169841782371
lightgbm_top5,asset,GIGGLE,1,0,0.0,-200.02717391304398
lightgbm_top5,asset,GLM,5,0,0.0,-121.79823719313158
lightgbm_top5,asset,GME,1,0,0.0,-69.26108374384201
lightgbm_top5,asset,GMT,6,0,0.0,-230.87170683902883
lightgbm_top5,asset,GMX,8,0,0.0,101.49642291510149
lightgbm_top5,asset,GOAT,1,0,0.0,-173.112449799196
lightgbm_top5,asset,GPS,1,0,0.0,-270.543269845329
lightgbm_top5,asset,GRASS,1,0,0.0,-169.78834255942698
lightgbm_top5,asset,GRT,9,0,0.0,-65.63525442013912
lightgbm_top5,asset,GTC,2,0,0.0,-176.476383202346
lightgbm_top5,asset,GUA,1,0,0.0,699.896347882418
lightgbm_top5,asset,GUN,4,0,0.0,-311.55908454335975
lightgbm_top5,asset,H,2,0,0.0,-422.9950428346055
lightgbm_top5,asset,HAEDAL,2,0,0.0,-166.629137608022
lightgbm_top5,asset,HBAR,9,1,0.1111111111111111,-50.90472428012078
lightgbm_top5,asset,HFT,2,0,0.0,-320.177055572006
lightgbm_top5,asset,HIGH,1,0,0.0,-186.43550624133002
lightgbm_top5,asset,HIVE,4,0,0.0,-114.10207862348426
lightgbm_top5,asset,HMSTR,8,0,0.0,-205.70914420270762
lightgbm_top5,asset,HOLO,1,0,0.0,-179.03122264371
lightgbm_top5,asset,HOME,2,0,0.0,-195.238491581241
lightgbm_top5,asset,HOT,1,0,0.0,1006.566087241718
lightgbm_top5,asset,HUMA,1,0,0.0,-186.89219666215303
lightgbm_top5,asset,HYPE,2,0,0.0,256.458198941528
lightgbm_top5,asset,HYPER,4,1,0.25,1125.7193314587812
lightgbm_top5,asset,ICNT,2,0,0.0,553.4788923335354
lightgbm_top5,asset,ICP,3,0,0.0,415.02040428130465
lightgbm_top5,asset,ICX,8,0,0.0,1.1179881008401178
lightgbm_top5,asset,ID,2,0,0.0,83.590825551379
lightgbm_top5,asset,ILV,1,0,0.0,577.430406852248
lightgbm_top5,asset,IN,1,0,0.0,207.47546833184802
lightgbm_top5,asset,INIT,5,0,0.0,-164.0696137168904
lightgbm_top5,asset,INJ,2,0,0.0,-219.30213700772748
lightgbm_top5,asset,INX,1,0,0.0,-225.63297924178798
lightgbm_top5,asset,IOST,4,0,0.0,-178.89658097928847
lightgbm_top5,asset,IOTA,5,0,0.0,65.72510523367501
lightgbm_top5,asset,IOTX,3,0,0.0,-5.208731873475661
lightgbm_top5,asset,IP,2,0,0.0,-62.048065491774
lightgbm_top5,asset,IR,1,0,0.0,-183.669893960349
lightgbm_top5,asset,IRYS,1,0,0.0,-274.629629629629
lightgbm_top5,asset,JELLYJELLY,5,0,0.0,1.4042958670513819
lightgbm_top5,asset,JOE,3,0,0.0,-187.48912281363332
lightgbm_top5,asset,JST,7,1,0.14285714285714285,305.63061312978806
lightgbm_top5,asset,JTO,2,0,0.0,731.8552068006404
lightgbm_top5,asset,JUP,5,0,0.0,-206.4513576906326
lightgbm_top5,asset,KAIA,2,0,0.0,106.74821096181549
lightgbm_top5,asset,KAITO,2,0,0.0,-164.6280991735525
lightgbm_top5,asset,KAS,5,0,0.0,-116.1720899871768
lightgbm_top5,asset,KAVA,1,0,0.0,310.543933054394
lightgbm_top5,asset,KERNEL,2,0,0.0,-294.09563283447847
lightgbm_top5,asset,KGEN,2,1,0.5,1466.3938199710135
lightgbm_top5,asset,KITE,2,0,0.0,-261.4890206422465
lightgbm_top5,asset,KLAC,1,0,0.0,-52.636028034881996
lightgbm_top5,asset,KMNO,4,0,0.0,134.08575719257476
lightgbm_top5,asset,KNC,4,0,0.0,129.01147019476826
lightgbm_top5,asset,KR200,1,0,0.0,-164.463181562676
lightgbm_top5,asset,KSM,9,0,0.0,-177.7038189303309
lightgbm_top5,asset,LA,3,0,0.0,-53.19240841842734
lightgbm_top5,asset,LAYER,7,0,0.0,-101.45273984679274
lightgbm_top5,asset,LDO,4,0,0.0,-581.2391303823024
lightgbm_top5,asset,LIGHT,1,0,0.0,-193.19277108433698
lightgbm_top5,asset,LINEA,11,0,0.0,43.43902752894291
lightgbm_top5,asset,LINK,6,0,0.0,-168.89806616724564
lightgbm_top5,asset,LISTA,1,0,0.0,-210.595754393972
lightgbm_top5,asset,LPT,4,0,0.0,-155.73275432767952
lightgbm_top5,asset,LQTY,6,0,0.0,-158.97195803220131
lightgbm_top5,asset,LSK,8,0,0.0,-100.79808371211564
lightgbm_top5,asset,LTC,9,0,0.0,-125.58114612273644
lightgbm_top5,asset,LUMIA,1,0,0.0,-244.33400841252399
lightgbm_top5,asset,LUNA,3,0,0.0,-164.91736000333063
lightgbm_top5,asset,LUNA2,1,0,0.0,-137.314794699109
lightgbm_top5,asset,M,1,0,0.0,-149.20335928734
lightgbm_top5,asset,MAGIC,7,2,0.2857142857142857,212.57775082565118
lightgbm_top5,asset,MANA,6,0,0.0,-17.887951606404176
lightgbm_top5,asset,MANTA,2,0,0.0,-140.513367482359
lightgbm_top5,asset,MANTRA,3,0,0.0,-89.91364698495333
lightgbm_top5,asset,MASK,7,0,0.0,-69.45198242819157
lightgbm_top5,asset,MBOX,2,0,0.0,-261.9360332591065
lightgbm_top5,asset,ME,2,0,0.0,53.552573552574486
lightgbm_top5,asset,MEGA,1,0,0.0,-205.93120545398
lightgbm_top5,asset,MEME,8,0,0.0,-304.0794780767021
lightgbm_top5,asset,MET,11,0,0.0,-193.03867435139472
lightgbm_top5,asset,METIS,5,0,0.0,-119.62753782238939
lightgbm_top5,asset,MEW,2,0,0.0,-184.285400646855
lightgbm_top5,asset,MINA,3,0,0.0,195.03969540478033
lightgbm_top5,asset,MIRA,2,0,0.0,-35.199100045844496
lightgbm_top5,asset,MITO,3,1,0.3333333333333333,705.5190432548246
lightgbm_top5,asset,MMT,2,1,0.5,623.5195522410289
lightgbm_top5,asset,MOCA,4,0,0.0,11.438575690078494
lightgbm_top5,asset,MON,4,0,0.0,-168.89019699362424
lightgbm_top5,asset,MOODENG,7,0,0.0,-106.66260620210474
lightgbm_top5,asset,MORPHO,7,0,0.0,-199.44412161862098
lightgbm_top5,asset,MOVE,22,0,0.0,-169.2051973387644
lightgbm_top5,asset,MOVR,5,0,0.0,-61.556958424529796
lightgbm_top5,asset,MSTR,3,0,0.0,-40.39359124805833
lightgbm_top5,asset,MTL,4,0,0.0,55.414591514409494
lightgbm_top5,asset,MUBARAK,1,0,0.0,516.132140399174
lightgbm_top5,asset,MYX,2,0,0.0,-592.243863041852
lightgbm_top5,asset,NEAR,4,0,0.0,-185.61443883940277
lightgbm_top5,asset,NEIRO,9,0,0.0,-227.6334074514131
lightgbm_top5,asset,NEO,5,2,0.4,893.9790330219681
lightgbm_top5,asset,NEWT,1,0,0.0,915.270805812418
lightgbm_top5,asset,NG,1,0,0.0,113.91466832762299
lightgbm_top5,asset,NMR,5,0,0.0,-29.2311519010806
lightgbm_top5,asset,NOM,1,0,0.0,-235.81851624770198
lightgbm_top5,asset,NOT,4,0,0.0,-217.753735600854
lightgbm_top5,asset,NTRN,2,0,0.0,61.975951189736506
lightgbm_top5,asset,NXPC,3,0,0.0,79.55838245918333
lightgbm_top5,asset,OG,3,0,0.0,-178.54977377552666
lightgbm_top5,asset,OGN,1,0,0.0,-173.39233038348002
lightgbm_top5,asset,OKB,7,0,0.0,-52.112859692025424
lightgbm_top5,asset,OM,2,0,0.0,-1091.867230793834
lightgbm_top5,asset,ON,2,0,0.0,-297.1167064122085
lightgbm_top5,asset,ONDO,4,0,0.0,-50.6712321677705
lightgbm_top5,asset,ONE,4,0,0.0,42.6385632990625
lightgbm_top5,asset,ONT,2,0,0.0,180.276370868893
lightgbm_top5,asset,OPEN,1,0,0.0,-174.67383994620002
lightgbm_top5,asset,OPN,2,0,0.0,787.6417899556704
lightgbm_top5,asset,ORCA,1,0,0.0,-242.521915037088
lightgbm_top5,asset,ORCL,1,0,0.0,-191.825992090548
lightgbm_top5,asset,ORDER,2,0,0.0,317.567781636508
lightgbm_top5,asset,ORDI,2,1,0.5,744.948848576511
lightgbm_top5,asset,PARTI,1,0,0.0,-196.773876749324
lightgbm_top5,asset,PAXG,1,0,0.0,-117.551729221673
lightgbm_top5,asset,PENDLE,1,0,0.0,-253.56164383561398
lightgbm_top5,asset,PENGU,4,2,0.5,1755.550768350716
lightgbm_top5,asset,PEOPLE,4,0,0.0,-204.0105087150575
lightgbm_top5,asset,PEPE,3,1,0.3333333333333333,1546.6202392702548
lightgbm_top5,asset,PHA,2,0,0.0,45.398807377646996
lightgbm_top5,asset,PHAROS,2,0,0.0,84.25741588021849
lightgbm_top5,asset,PI,2,0,0.0,-79.227056411568
lightgbm_top5,asset,PIXEL,1,0,0.0,351.387472211321
lightgbm_top5,asset,PLAY,1,0,0.0,217.702211951138
lightgbm_top5,asset,PLUME,1,1,1.0,2425.378151260504
lightgbm_top5,asset,PNUT,5,0,0.0,-195.00903851257098
lightgbm_top5,asset,POL,2,0,0.0,-231.6477136734195
lightgbm_top5,asset,POLYX,2,0,0.0,-209.033674108486
lightgbm_top5,asset,POPCAT,5,0,0.0,-125.4255302003406
lightgbm_top5,asset,PORTAL,1,0,0.0,391.436541143654
lightgbm_top5,asset,POWR,5,0,0.0,118.85441707917502
lightgbm_top5,asset,PROM,4,0,0.0,9.852454763995508
lightgbm_top5,asset,PROVE,5,0,0.0,-35.61553125210801
lightgbm_top5,asset,PUMP,1,0,0.0,-219.13885898816
lightgbm_top5,asset,PUMPBTC,2,0,0.0,-199.38628022248253
lightgbm_top5,asset,PUNDIX,2,0,0.0,-180.88174400194848
lightgbm_top5,asset,PYTH,3,0,0.0,-34.658592536141
lightgbm_top5,asset,QNT,1,0,0.0,-223.735144312395
lightgbm_top5,asset,QQQ,2,0,0.0,-96.84767992821249
lightgbm_top5,asset,QTUM,13,0,0.0,-112.41897077818012
lightgbm_top5,asset,RARE,4,0,0.0,-121.64570727209126
lightgbm_top5,asset,RAVE,1,0,0.0,-220.708382526564
lightgbm_top5,asset,RAY,4,0,0.0,-38.881437381831745
lightgbm_top5,asset,RAYSOL,3,0,0.0,-23.770182330527668
lightgbm_top5,asset,RDW,1,0,0.0,499.77401129943604
lightgbm_top5,asset,RECALL,1,0,0.0,352.85607755406403
lightgbm_top5,asset,RED,1,0,0.0,264.178187403993
lightgbm_top5,asset,RENDER,2,0,0.0,-141.707362190157
lightgbm_top5,asset,RESOLV,5,0,0.0,-210.6002673664416
lightgbm_top5,asset,RIVER,1,0,0.0,-247.84810126582
lightgbm_top5,asset,RLC,5,0,0.0,165.75999832240242
lightgbm_top5,asset,RLS,1,0,0.0,-213.22622666087602
lightgbm_top5,asset,RONIN,2,0,0.0,317.4349808666175
lightgbm_top5,asset,ROSE,3,0,0.0,63.94324552341399
lightgbm_top5,asset,RSR,2,0,0.0,-280.5779980153495
lightgbm_top5,asset,RUNE,2,0,0.0,52.431256700668506
lightgbm_top5,asset,RVN,4,0,0.0,-150.70872884646
lightgbm_top5,asset,S,5,1,0.2,577.8354192120073
lightgbm_top5,asset,SAFE,2,0,0.0,107.09771501640951
lightgbm_top5,asset,SAGA,2,0,0.0,-227.76568293981202
lightgbm_top5,asset,SAND,3,0,0.0,-37.689692098052326
lightgbm_top5,asset,SANTOS,2,0,0.0,-145.5860299283095
lightgbm_top5,asset,SAPIEN,1,0,0.0,-290.43090638929897
lightgbm_top5,asset,SCR,1,0,0.0,-336.952602500725
lightgbm_top5,asset,SCRT,2,1,0.5,617.230038336075
lightgbm_top5,asset,SEI,5,0,0.0,-50.525534277145
lightgbm_top5,asset,SFP,7,0,0.0,30.520015679913847
lightgbm_top5,asset,SHELL,2,0,0.0,134.64213224741852
lightgbm_top5,asset,SHIB,4,0,0.0,55.347807935847996
lightgbm_top5,asset,SIGN,4,0,0.0,-830.937199931096
lightgbm_top5,asset,SKL,1,0,0.0,-175.41401273885302
lightgbm_top5,asset,SKR,2,1,0.5,640.3869063331459
lightgbm_top5,asset,SKY,5,0,0.0,-8.588135663064206
lightgbm_top5,asset,SKYAI,1,0,0.0,-216.94221300855
lightgbm_top5,asset,SLP,1,1,1.0,1054.231523871809
lightgbm_top5,asset,SNX,4,0,0.0,-192.26825691196973
lightgbm_top5,asset,SOL,3,0,0.0,2.747229660151664
lightgbm_top5,asset,SOLV,3,1,0.3333333333333333,619.2064727189917
lightgbm_top5,asset,SOMI,1,0,0.0,-205.381355932202
lightgbm_top5,asset,SONIC,3,0,0.0,-208.67902423528773
lightgbm_top5,asset,SOON,2,0,0.0,-223.381972397929
lightgbm_top5,asset,SOPH,5,0,0.0,-16.0921317336156
lightgbm_top5,asset,SPELL,3,0,0.0,-74.66049968230932
lightgbm_top5,asset,SPK,10,2,0.2,203.0682386034519
lightgbm_top5,asset,SPX,8,0,0.0,-104.28158492094751
lightgbm_top5,asset,SQD,3,0,0.0,-222.3318540215433
lightgbm_top5,asset,SSV,1,1,1.0,2713.270499528746
lightgbm_top5,asset,STABLE,3,0,0.0,-192.99151462933898
lightgbm_top5,asset,STEEM,1,0,0.0,-129.856576136709
lightgbm_top5,asset,STG,1,0,0.0,-201.25552608311102
lightgbm_top5,asset,STO,2,0,0.0,-390.36323615808345
lightgbm_top5,asset,STORJ,3,0,0.0,-208.37321187244166
lightgbm_top5,asset,STRC,1,0,0.0,-24.101302163436
lightgbm_top5,asset,STRK,10,0,0.0,-13.420147957985296
lightgbm_top5,asset,STX,5,0,0.0,-195.4924398792792
lightgbm_top5,asset,SUI,5,0,0.0,171.73200380387559
lightgbm_top5,asset,SUN,3,0,0.0,-5.611218667073004
lightgbm_top5,asset,SUSHI,2,0,0.0,-238.2413145838065
lightgbm_top5,asset,SWARMS,1,0,0.0,1286.508047585721
lightgbm_top5,asset,SYN,2,0,0.0,75.279528111732
lightgbm_top5,asset,SYRUP,1,0,0.0,526.164407070535
lightgbm_top5,asset,SYS,1,0,0.0,97.216117216116
lightgbm_top5,asset,T,4,0,0.0,-87.04785354869776
lightgbm_top5,asset,TAG,2,0,0.0,-1373.777277837864
lightgbm_top5,asset,TAIKO,2,0,0.0,55.860794353318994
lightgbm_top5,asset,TAO,7,0,0.0,-53.63225351099727
lightgbm_top5,asset,THE,1,0,0.0,-141.52530292230801
lightgbm_top5,asset,THETA,3,0,0.0,25.993208759694
lightgbm_top5,asset,TIA,2,1,0.5,788.9911968019104
lightgbm_top5,asset,TNSR,3,0,0.0,-45.94380223962167
lightgbm_top5,asset,TON,3,0,0.0,-130.260248322939
lightgbm_top5,asset,TOSHI,2,0,0.0,-240.91314912132
lightgbm_top5,asset,TOWNS,4,0,0.0,-51.365769444388505
lightgbm_top5,asset,TRB,8,0,0.0,-97.46270149695675
lightgbm_top5,asset,TREE,3,0,0.0,-26.36851988744466
lightgbm_top5,asset,TRUMP,2,0,0.0,-78.1082442882265
lightgbm_top5,asset,TRUST,5,0,0.0,-171.3300498280416
lightgbm_top5,asset,TRUTH,1,0,0.0,-110.947546531303
lightgbm_top5,asset,TRX,4,0,0.0,110.90811328399826
lightgbm_top5,asset,TSLA,1,0,0.0,-92.668308209715
lightgbm_top5,asset,TST,3,0,0.0,-751.7441555718686
lightgbm_top5,asset,TTMI,1,0,0.0,-94.58308891309801
lightgbm_top5,asset,TURBO,6,0,0.0,-207.5082071714372
lightgbm_top5,asset,TURTLE,1,0,0.0,-296.37523252723696
lightgbm_top5,asset,TWT,5,0,0.0,-27.459026479889403
lightgbm_top5,asset,UB,1,0,0.0,-355.273383064185
lightgbm_top5,asset,UMA,6,0,0.0,-75.94470795904151
lightgbm_top5,asset,UNI,4,0,0.0,-215.29861544755974
lightgbm_top5,asset,UP,1,0,0.0,257.77777777777897
lightgbm_top5,asset,USTC,3,0,0.0,-220.99264398348333
lightgbm_top5,asset,USUAL,4,0,0.0,-246.0804866374922
lightgbm_top5,asset,VANA,7,0,0.0,-77.75640209651372
lightgbm_top5,asset,VELODROME,1,0,0.0,-163.44262295081901
lightgbm_top5,asset,VET,2,0,0.0,-19.719191401350006
lightgbm_top5,asset,VINE,1,0,0.0,-249.489386115893
lightgbm_top5,asset,VIRTUAL,3,0,0.0,3.014269966576342
lightgbm_top5,asset,VTHO,4,0,0.0,41.286484094286756
lightgbm_top5,asset,W,2,0,0.0,-6.236997915369507
lightgbm_top5,asset,WAL,1,0,0.0,-145.440451021844
lightgbm_top5,asset,WAXP,4,0,0.0,-142.7389573308025
lightgbm_top5,asset,WCT,2,0,0.0,-181.70572405528648
lightgbm_top5,asset,WET,2,0,0.0,-86.57713232002999
lightgbm_top5,asset,WIF,1,0,0.0,-212.09659714599297
lightgbm_top5,asset,WLD,2,0,0.0,-413.8752523103735
lightgbm_top5,asset,WLFI,3,0,0.0,-121.76003231954932
lightgbm_top5,asset,WOO,4,0,0.0,-198.81025581733775
lightgbm_top5,asset,XAG,1,0,0.0,334.145686471971
lightgbm_top5,asset,XAI,1,0,0.0,-190.494575172608
lightgbm_top5,asset,XAN,2,0,0.0,-501.0912886679115
lightgbm_top5,asset,XAU,1,0,0.0,132.13006391406802
lightgbm_top5,asset,XCN,2,0,0.0,-819.7006982171025
lightgbm_top5,asset,XLE,1,0,0.0,-147.001656543346
lightgbm_top5,asset,XLM,7,0,0.0,-112.43179887966627
lightgbm_top5,asset,XMR,3,0,0.0,-202.65076788202634
lightgbm_top5,asset,XPL,2,0,0.0,-220.5962873808285
lightgbm_top5,asset,XPT,1,0,0.0,-114.722598105546
lightgbm_top5,asset,XRP,4,0,0.0,-209.49470152204697
lightgbm_top5,asset,XTZ,4,0,0.0,17.238607367918505
lightgbm_top5,asset,XVS,2,0,0.0,67.44913851650699
lightgbm_top5,asset,YFI,6,0,0.0,-81.524831465427
lightgbm_top5,asset,YGG,6,0,0.0,86.00831921960867
lightgbm_top5,asset,ZBT,3,0,0.0,191.40579536585102
lightgbm_top5,asset,ZEC,2,2,1.0,4152.608697013898
lightgbm_top5,asset,ZEN,7,0,0.0,-150.1253658830076
lightgbm_top5,asset,ZEREBRO,1,0,0.0,-401.71536286522
lightgbm_top5,asset,ZETA,3,0,0.0,9.277966185720997
lightgbm_top5,asset,ZIL,8,0,0.0,-169.34180333029525
lightgbm_top5,asset,ZKC,1,0,0.0,-235.24896265560002
lightgbm_top5,asset,ZKJ,1,0,0.0,-173.256704980843
lightgbm_top5,asset,ZKP,5,0,0.0,-173.85915498346822
lightgbm_top5,asset,ZORA,4,0,0.0,-405.39341775686773
lightgbm_top5,asset,ZRO,1,0,0.0,-331.040078682075
lightgbm_top5,asset,ZRX,5,0,0.0,-144.5818249815322
lightgbm_top5,asset,币安人生,3,0,0.0,-259.63012538070063
lightgbm_top5,asset,我踏马来了,1,0,0.0,-204.660839591285
lightgbm_top5,timeframe_min,30,1205,31,0.025726141078838173,-15.77651858380448
lightgbm_top5,timeframe_min,60,149,4,0.026845637583892617,-37.05013966910389
lightgbm_top5,timeframe_min,240,41,0,0.0,-636.6060582114202
lightgbm_top5,venue,binance,865,23,0.026589595375722544,-40.51421125280415
lightgbm_top5,venue,gate,12,0,0.0,-251.97341588165807
lightgbm_top5,venue,okx,518,12,0.023166023166023165,-24.253958236667238
lightgbm_top5,month,2025-10,38,0,0.0,-243.44008607868273
lightgbm_top5,month,2025-11,37,0,0.0,-387.56792462368713
lightgbm_top5,month,2025-12,56,0,0.0,-252.74550691585313
lightgbm_top5,month,2026-01,88,1,0.011363636363636364,8.046042144027927
lightgbm_top5,month,2026-02,60,0,0.0,-42.207933069521445
lightgbm_top5,month,2026-03,219,4,0.0182648401826484,-43.45647929543851
lightgbm_top5,month,2026-04,295,11,0.03728813559322034,1.0455928111743755
lightgbm_top5,month,2026-05,228,4,0.017543859649122806,-12.287068196499211
lightgbm_top5,month,2026-06,105,1,0.009523809523809525,-128.01205486049932
lightgbm_top5,month,2026-07,125,1,0.008,-98.8217303045092
lightgbm_top5,month,2026-08,106,12,0.11320754716981132,271.5870317749368
lightgbm_top5,month,2026-09,38,1,0.02631578947368421,-53.87862185576184
lightgbm_top10,asset,0G,15,0,0.0,-239.8514764121113
lightgbm_top10,asset,1000000BOB,5,0,0.0,-548.2861070898782
lightgbm_top10,asset,1000000MOG,3,0,0.0,-227.34180646399867
lightgbm_top10,asset,1000BONK,5,0,0.0,-157.0589008918814
lightgbm_top10,asset,1000CAT,2,0,0.0,-108.6296801269935
lightgbm_top10,asset,1000CHEEMS,4,0,0.0,-82.60539649123227
lightgbm_top10,asset,1000FLOKI,6,0,0.0,-151.017315069548
lightgbm_top10,asset,1000LUNC,5,0,0.0,-105.22578208799861
lightgbm_top10,asset,1000PEPE,8,0,0.0,-51.40224514687838
lightgbm_top10,asset,1000RATS,1,0,0.0,137.30337078651598
lightgbm_top10,asset,1000SATS,4,0,0.0,-84.04074406596301
lightgbm_top10,asset,1000SHIB,1,0,0.0,-199.771768016258
lightgbm_top10,asset,1000X,2,0,0.0,-156.947222425769
lightgbm_top10,asset,1000XEC,7,0,0.0,-192.65233107014882
lightgbm_top10,asset,1INCH,8,0,0.0,-183.21019202806724
lightgbm_top10,asset,1MBABYDOGE,4,0,0.0,-168.91377219541576
lightgbm_top10,asset,2Z,9,1,0.1111111111111111,90.33405651898428
lightgbm_top10,asset,42,1,0,0.0,-195.57861133280002
lightgbm_top10,asset,A,10,0,0.0,-55.26440826867041
lightgbm_top10,asset,A2Z,2,0,0.0,-273.61470165733505
lightgbm_top10,asset,AAVE,8,0,0.0,-75.80342758588175
lightgbm_top10,asset,ACE,2,0,0.0,120.79903677002702
lightgbm_top10,asset,ACH,7,0,0.0,-222.1565636597473
lightgbm_top10,asset,ACT,8,0,0.0,275.21849124042626
lightgbm_top10,asset,ACU,3,1,0.3333333333333333,732.5762382389494
lightgbm_top10,asset,ACX,6,0,0.0,-194.69507699507585
lightgbm_top10,asset,ADA,9,0,0.0,148.250438282487
lightgbm_top10,asset,AERO,4,0,0.0,46.69617444563648
lightgbm_top10,asset,AEVO,10,0,0.0,-76.2754471129588
lightgbm_top10,asset,AGLD,11,0,0.0,32.3600863869601
lightgbm_top10,asset,AI,1,0,0.0,199.83640081799598
lightgbm_top10,asset,AIGENSYN,1,0,0.0,-211.387559808612
lightgbm_top10,asset,AIN,1,0,0.0,-195.48990933021201
lightgbm_top10,asset,AIO,2,1,0.5,767.9096038033034
lightgbm_top10,asset,AIXBT,3,0,0.0,10.323083521588336
lightgbm_top10,asset,AKT,2,0,0.0,-40.3563524167385
lightgbm_top10,asset,ALCH,2,0,0.0,-192.79082895159752
lightgbm_top10,asset,ALGO,5,0,0.0,-2.4359939318537998
lightgbm_top10,asset,ALICE,3,0,0.0,-112.21011440287134
lightgbm_top10,asset,ALL,6,0,0.0,-131.69883759122814
lightgbm_top10,asset,ALLO,1,0,0.0,-174.00729304057597
lightgbm_top10,asset,ALPINE,4,0,0.0,-68.22182578494075
lightgbm_top10,asset,ALT,3,0,0.0,-122.67784139046398
lightgbm_top10,asset,AMAT,1,0,0.0,-223.51414524058902
lightgbm_top10,asset,AMD,2,0,0.0,105.7828974386945
lightgbm_top10,asset,ANIME,16,0,0.0,-222.5565305869539
lightgbm_top10,asset,ANKR,3,0,0.0,-206.66035777905864
lightgbm_top10,asset,APE,6,0,0.0,153.10062753598015
lightgbm_top10,asset,API3,14,0,0.0,-291.8570592935659
lightgbm_top10,asset,APT,9,0,0.0,-88.82683609214601
lightgbm_top10,asset,AR,10,0,0.0,-115.76652396934
lightgbm_top10,asset,ARB,9,0,0.0,-224.89430668226197
lightgbm_top10,asset,ARC,5,0,0.0,-240.72120694294503
lightgbm_top10,asset,ARIA,3,0,0.0,-273.3598790236673
lightgbm_top10,asset,ARK,6,0,0.0,-151.13551427661716
lightgbm_top10,asset,ARKM,10,0,0.0,-35.463210290527
lightgbm_top10,asset,ARPA,5,2,0.4,894.1895644573451
lightgbm_top10,asset,ARX,1,0,0.0,-208.34080717488698
lightgbm_top10,asset,ASR,2,0,0.0,-112.50243427458551
