scope,symbol,ma,period,direction,entries,closed,censored,win_rate,net_r,gross_r,mean_net_r,net_bp,mean_net_bp,pf,pf_nominal,event_drawdown_r,realized_10r,random_pairs,random_mean_r,paired_strategy_mean_r,random_excess_r
actual,DASHUSDT,none,full,long,176,176,0,0.2784090909090909,-50.12891204993336,-9.695866036166708,-0.2848233639200759,-4189.834425247324,-23.805877416177978,0.626804028329103,0.7174319947353199,60.82976567234401,1,176,-0.2700991656911895,-0.2848233639200759,-0.014724198228886376
actual,DASHUSDT,none,full,short,206,206,0,0.3155339805825243,-24.535779189929144,19.548198083994425,-0.11910572422295701,-52.121381094886175,-0.25301641308197176,0.8425485997418201,0.9971073475092358,52.46223233500247,0,206,-0.3407733673308033,-0.11910572422295701,0.22166764310784634
actual,DASHUSDT,sma120,earlier,both,188,188,0,0.2872340425531915,-52.83370778345546,-6.368021479830556,-0.281030360550295,-5981.05822740157,-31.81413950745516,0.6388293955151819,0.5848673555688807,58.67107333303993,0,187,-0.19156362008886652,-0.28288107173815186,-0.09131745164928534
actual,DASHUSDT,sma120,earlier,long,92,92,0,0.31521739130434784,-23.63612254551814,0.3566192367298997,-0.2569143754947624,-2408.6500288750763,-26.180978574729092,0.649014139645683,0.6057582954639581,35.09838574043913,0,91,-0.13991746038909217,-0.26045247447359415,-0.120535014084502
actual,DASHUSDT,sma120,earlier,short,96,96,0,0.2604166666666667,-29.197585237937318,-6.724640716560459,-0.3041415128951804,-3572.4081985264943,-37.212585401317654,0.6301412784529119,0.5694859739918897,31.408005851972327,0,96,-0.24051987563761087,-0.3041415128951804,-0.06362163725756953
actual,DASHUSDT,sma120,later,both,120,120,0,0.3333333333333333,10.664975114422155,30.9585976694867,0.08887479262018463,4669.475734009251,38.91229778341042,1.1259109123271192,1.3991224122253307,12.748766525232694,1,120,-0.37314617521534266,0.08887479262018463,0.4620209678355271
actual,DASHUSDT,sma120,later,long,47,47,0,0.2127659574468085,-11.851237689135896,-3.4427577989936538,-0.25215399338587013,-411.64421766038276,-8.758387609795378,0.6931471264084885,0.92044066533898,25.19543626088197,1,47,-0.2096963064837688,-0.25215399338587013,-0.04245768690210132
actual,DASHUSDT,sma120,later,short,73,73,0,0.410958904109589,22.516212803558048,34.401355468480354,0.3084412712816171,5081.119951669632,69.60438289958401,1.488626103060766,1.7786793840636235,7.117785421496427,0,73,-0.47838102220690387,0.3084412712816171,0.7868222934885208
actual,DASHUSDT,sma120,full,both,308,308,0,0.3051948051948052,-42.16873266903331,24.590576189656147,-0.1369114697046536,-1311.5824933923209,-4.258384718806236,0.81744123964408,0.9497611573352448,64.17651300477421,1,308,-0.2660856056944407,-0.1369114697046536,0.12917413598978705
actual,DASHUSDT,sma120,full,long,139,139,0,0.2805755395683453,-35.48736023465404,-3.086138562263755,-0.2553047498895974,-2820.2942465354604,-20.289886665722737,0.6650997876692443,0.7500543487071328,44.89976901712904,1,139,-0.17224923648613735,-0.2553047498895974,-0.08305551340345999
actual,DASHUSDT,sma120,full,short,169,169,0,0.3254437869822485,-6.681372434379275,27.676714751919896,-0.03953474813242175,1508.7117531431388,8.927288480136916,0.9465589367880185,1.1017796744704458,32.7248308519724,0,169,-0.3432646312562996,-0.03953474813242175,0.30372988312387783
actual,DASHUSDT,sma20,earlier,both,234,234,0,0.2692307692307692,-81.32268507511603,-22.460042528065834,-0.34753284220135056,-7517.227103177699,-32.12490215033205,0.5639145313737464,0.5729709781185945,85.22924003528983,0,233,-0.2219824957855685,-0.34930359530770366,-0.12732109952213516
actual,DASHUSDT,sma20,earlier,long,107,107,0,0.2897196261682243,-36.271114866285764,-8.24235859657251,-0.3389823819279043,-3092.587862116148,-28.902690300150915,0.5518753665907954,0.5645407218319929,45.839244694573395,0,106,-0.13179134715134574,-0.34279403299872346,-0.2110026858473778
actual,DASHUSDT,sma20,earlier,short,127,127,0,0.25196850393700787,-45.05157020883028,-14.21768393149333,-0.3547367732978762,-4424.639241061551,-34.83967906347678,0.5731471875074778,0.5786720650657027,48.38676454081409,0,127,-0.29726014740153395,-0.3547367732978762,-0.057476625896342115
actual,DASHUSDT,sma20,later,both,148,148,0,0.34459459459459457,6.657993835253525,32.31237457589355,0.04498644483279409,3275.2712968354895,22.13021146510466,1.064222497774157,1.2148748272248007,16.42983671155376,1,148,-0.43689470771843786,0.04498644483279409,0.48188115255123204
actual,DASHUSDT,sma20,later,long,69,69,0,0.2608695652173913,-13.8577971836476,-1.4535074395941998,-0.20083764034271884,-1097.246563131177,-15.90212410335039,0.7404104839864213,0.8579763871083543,27.531806531044438,1,69,-0.46685712742287144,-0.20083764034271884,0.26601948708015255
actual,DASHUSDT,sma20,later,short,79,79,0,0.4177215189873418,20.515791018901123,33.765882015487755,0.25969355720128,4372.517859966667,55.34832734135022,1.4079721144809738,1.581692371220036,8.166264209375214,0,79,-0.4107249993689958,0.25969355720128,0.6704185565702758
actual,DASHUSDT,sma20,full,both,382,382,0,0.29842931937172773,-74.6646912398625,9.852332047827716,-0.19545730691063484,-4241.95580634221,-11.104596351681177,0.7426722889395906,0.870854163368003,94.25522732607179,1,382,-0.3082114314968451,-0.19545730691063484,0.11275412458621036
actual,DASHUSDT,sma20,full,long,176,176,0,0.2784090909090909,-50.12891204993336,-9.695866036166708,-0.2848233639200759,-4189.834425247324,-23.805877416177978,0.626804028329103,0.7174319947353199,60.82976567234401,1,176,-0.2700991656911895,-0.2848233639200759,-0.014724198228886376
actual,DASHUSDT,sma20,full,short,206,206,0,0.3155339805825243,-24.535779189929144,19.548198083994425,-0.11910572422295701,-52.121381094886175,-0.25301641308197176,0.8425485997418201,0.9971073475092358,52.46223233500247,0,206,-0.3407733673308033,-0.11910572422295701,0.22166764310784634
actual,DASHUSDT,sma60,earlier,both,227,227,0,0.2775330396475771,-73.7731543494217,-17.28166724202465,-0.32499186938071234,-6978.275442100625,-30.741301507051208,0.5860056678342461,0.5896838780838409,78.30376945997143,0,226,-0.25020058685463975,-0.3267177300044276,-0.0765171431497878
actual,DASHUSDT,sma60,earlier,long,105,105,0,0.29523809523809524,-34.03441196773506,-6.677141205268176,-0.324137256835572,-2947.1189755637297,-28.067799767273616,0.5675593916716791,0.5763460742217748,43.6025417960227,0,104,-0.12474833887006846,-0.3278794673010961,-0.20313112843102757
actual,DASHUSDT,sma60,earlier,short,122,122,0,0.26229508196721313,-39.73874238168665,-10.604526036756484,-0.32572739657120203,-4031.1564665368956,-33.04226611915488,0.6005970890663599,0.598915478687684,42.86717988268039,0,122,-0.35714348677591373,-0.32572739657120203,0.031416090204711755
actual,DASHUSDT,sma60,later,both,144,144,0,0.3472222222222222,6.4134746912354235,31.201405941986028,0.04453801868913489,4016.1318419677973,27.8898044581097,1.063928048322542,1.2796492757805893,17.68624684998041,1,144,-0.47059583425502016,0.04453801868913489,0.5151338529441551
actual,DASHUSDT,sma60,later,long,67,67,0,0.2537313432835821,-16.723721572099016,-4.587187995149787,-0.24960778465819428,-603.2293146163204,-9.003422606213736,0.6755565163342826,0.9133856080005452,31.472480919495844,1,67,-0.5003193366110835,-0.24960778465819428,0.2507115519528892
actual,DASHUSDT,sma60,later,short,77,77,0,0.42857142857142855,23.137196263334445,35.78859393713583,0.3004830683549928,4619.3611565841165,59.99170333226126,1.4743419635531672,1.6245099296169474,9.128325675096242,0,77,-0.4447325270101339,0.3004830683549928,0.7452155953651267
actual,DASHUSDT,sma60,full,both,371,371,0,0.3045822102425876,-67.35967965818628,13.919738699961385,-0.1815624788630358,-2962.1436001328284,-7.984214555614092,0.7581529311177491,0.9055691477170944,87.32975675075339,1,371,-0.33872118957762826,-0.1815624788630358,0.1571587107145925
actual,DASHUSDT,sma60,full,long,172,172,0,0.27906976744186046,-50.75813353983408,-11.264329200417965,-0.2951054275571749,-3550.3482901800503,-20.6415598266282,0.6102991244960572,0.7449640020415177,61.45898716224472,1,172,-0.27819564748173425,-0.2951054275571749,-0.016909780075440584
actual,DASHUSDT,sma60,full,short,199,199,0,0.32663316582914576,-16.601546118352204,25.184067900379326,-0.08342485486609147,588.2046900472227,2.9558024625488577,0.8880337986563078,1.0337129923876907,46.94264767686876,0,199,-0.3910347234494562,-0.08342485486609147,0.3076098685833648
actual,ENAUSDT,ema120,earlier,both,188,188,0,0.2712765957446808,-41.4292221323977,-17.952083186125044,-0.22036820283190264,-7000.14858443087,-37.23483289590888,0.7243438833686574,0.7469325296667909,41.4292221323977,1,188,-0.02523043608046957,-0.22036820283190264,-0.19513776675143313
actual,ENAUSDT,ema120,earlier,long,90,90,0,0.26666666666666666,-19.13462017051415,-8.161997109233697,-0.21260689078349057,-2787.486390500322,-30.972071005559137,0.7368428276056437,0.7954647717364783,28.209928853843195,1,90,0.0374907431374909,-0.21260689078349057,-0.25009763392098155
actual,ENAUSDT,ema120,earlier,short,98,98,0,0.2755102040816326,-22.294601961883547,-9.790086076891345,-0.22749593838656681,-4212.662193930545,-42.98634891765862,0.7126294720849307,0.6997989322040187,22.29460196188355,0,98,-0.08283151903573942,-0.22749593838656681,-0.14466441935082738
actual,ENAUSDT,ema120,later,both,123,123,0,0.2601626016260163,-32.634175622295565,-9.422318679121794,-0.2653185009942729,632.978655262164,5.146167928960684,0.6694150755732483,1.0538882730840997,42.93637310542451,1,123,0.057373477624238826,-0.2653185009942729,-0.3226919786185116
actual,ENAUSDT,ema120,later,long,55,55,0,0.2727272727272727,-26.002626873463612,-15.782138652572247,-0.4727750340629748,-2773.4051707278345,-50.4255485586879,0.42809435307910243,0.5108821372659005,32.0862914555791,0,55,0.2531547825442054,-0.4727750340629748,-0.7259298166071799
actual,ENAUSDT,ema120,later,short,68,68,0,0.25,-6.631548748831949,6.359819973450449,-0.09752277571811689,3406.3838259899985,50.09387979397057,0.8754634727992241,1.560637511947316,24.0197254464903,1,68,-0.10097904841396958,-0.09752277571811689,0.0034562726958525638
actual,ENAUSDT,ema120,full,both,311,311,0,0.26688102893890675,-74.06339775469327,-27.374401865246845,-0.2381459734877597,-6367.169929168704,-20.473215206330238,0.7025681053743285,0.8384267395608548,75.75273813999385,2,311,0.007439278986022796,-0.2381459734877597,-0.24558525247378246
actual,ENAUSDT,ema120,full,long,145,145,0,0.2689655172413793,-45.137247043977766,-23.944135761805942,-0.3112913589239846,-5560.891561228156,-38.35097628433211,0.6180583817090094,0.7118501676795792,60.29622030942231,1,145,0.11929434429176199,-0.3112913589239846,-0.4305857032157466
actual,ENAUSDT,ema120,full,short,166,166,0,0.26506024096385544,-28.926150710715497,-3.4302661034408963,-0.17425391994406925,-806.278367940548,-4.857098602051495,0.7789048109386645,0.9599040303059558,30.793061378647003,1,166,-0.09026544673284577,-0.17425391994406925,-0.08398847321122363
actual,ENAUSDT,ema20,earlier,both,226,226,0,0.24778761061946902,-68.22537511981636,-39.3375447816282,-0.3018821907956476,-10965.584790123692,-48.52028668196324,0.6357652998944214,0.6763531617862774,68.51441386456045,1,226,0.05204352027348415,-0.3018821907956476,-0.3539257110691318
actual,ENAUSDT,ema20,earlier,long,109,109,0,0.23853211009174313,-34.61803359243951,-20.792320200050618,-0.31759663846274777,-5445.095494409108,-49.955004535863374,0.6224753043826959,0.6759715978131886,38.28432300646824,1,109,0.15228941516400293,-0.31759663846274777,-0.4698860536267507
actual,ENAUSDT,ema20,earlier,short,117,117,0,0.2564102564102564,-33.60734152737683,-18.54522458157758,-0.28724223527672504,-5520.489295714585,-47.18366919414175,0.6485108795281471,0.676728635422074,33.896380272120936,0,117,-0.041347954453580346,-0.28724223527672504,-0.2458942808231447
actual,ENAUSDT,ema20,later,both,150,150,0,0.2733333333333333,-42.83505219271126,-13.945810917062774,-0.28556701461807504,-1050.920391801744,-7.006135945344959,0.6441493093122553,0.9280799455986292,52.17928270526084,1,150,-0.1116311389854268,-0.28556701461807504,-0.17393587563264834
actual,ENAUSDT,ema20,later,long,77,77,0,0.2597402597402597,-41.50514943333194,-26.765530553878786,-0.5390279147185966,-5017.856296858779,-65.16696489426985,0.36947282041755247,0.40611850968795016,48.20043765950777,0,77,-0.07543375257816323,-0.5390279147185966,-0.4635941621404333
actual,ENAUSDT,ema20,later,short,73,73,0,0.2876712328767123,-1.3299027593793216,12.819719636816012,-0.018217846018894816,3966.935905057037,54.34158774050736,0.9756193901742505,1.6436606230943933,22.31210645314833,1,73,-0.14981194382596488,-0.018217846018894816,0.1315940978070701
actual,ENAUSDT,ema20,full,both,376,376,0,0.2579787234042553,-111.06042731252761,-53.283355698690976,-0.29537347689502025,-12016.505181925435,-31.958790377461263,0.6390453205683084,0.7522046643217077,113.36139134188849,2,376,-0.013252221452145206,-0.29537347689502025,-0.2821212554428751
actual,ENAUSDT,ema20,full,long,186,186,0,0.24731182795698925,-76.12318302577144,-47.557850753929415,-0.4092644248697389,-10462.951791267888,-56.25242898531122,0.5167503322676761,0.5856852746470571,86.48476066597601,1,186,0.05801692099117065,-0.4092644248697389,-0.4672813458609097
actual,ENAUSDT,ema20,full,short,190,190,0,0.26842105263157895,-34.937244286756155,-5.725504944761575,-0.1838802330881903,-1553.5533906575483,-8.176596792934465,0.767335899835092,0.9331518547828,42.10580094414029,1,190,-0.08302096089665441,-0.1838802330881903,-0.10085927219153594
actual,ENAUSDT,ema60,earlier,both,223,223,0,0.24663677130044842,-66.60776088981328,-38.21107193691285,-0.29868951071665145,-11094.98623524948,-49.7533015033609,0.6397984287051312,0.6697312405336674,66.89679963455737,1,223,-0.035260953786298864,-0.29868951071665145,-0.26342855693035255
actual,ENAUSDT,ema60,earlier,long,106,106,0,0.2358490566037736,-33.11152439250619,-19.79690435198253,-0.3123728716274169,-5308.516275671687,-50.08034222331781,0.6292262209727587,0.678600147565888,40.29205861921621,1,106,-0.06031909172552672,-0.3123728716274169,-0.25205377990189026
actual,ENAUSDT,ema60,earlier,short,117,117,0,0.2564102564102564,-33.49623649730706,-18.414167584930322,-0.28629261963510305,-5786.469959577796,-49.45700820151962,0.6496728937644536,0.6611532167313521,33.78527524205116,0,117,-0.012558709157596661,-0.28629261963510305,-0.27373391047750645
actual,ENAUSDT,ema60,later,both,144,144,0,0.2777777777777778,-40.01899761403014,-12.199682211634098,-0.2779097056529871,-79.67091226190549,-0.5532702240410103,0.651041160026909,0.99408074712773,48.88238061043132,1,144,-0.0664215616454525,-0.2779097056529871,-0.21148814400753463
actual,ENAUSDT,ema60,later,long,72,72,0,0.2777777777777778,-35.812623510588175,-21.765530553878783,-0.4973975487581691,-3865.1378767733613,-53.68247051074113,0.4044488451106861,0.4702777537369711,42.507911736764015,0,72,0.0017773980990870204,-0.4973975487581691,-0.4991749468572561
actual,ENAUSDT,ema60,later,short,72,72,0,0.2777777777777778,-4.206374103441959,9.565848342244685,-0.05842186254780499,3785.466964511456,52.57593006265911,0.9228861169932319,1.6142161313911252,23.660706829469063,1,72,-0.1346205213899919,-0.05842186254780499,0.07619865884218686
actual,ENAUSDT,ema60,full,both,367,367,0,0.25885558583106266,-106.6267585038434,-50.41075414854696,-0.2905361267134698,-11174.657147511389,-30.448657077687706,0.6441019429440308,0.7625113360125193,108.9277225332043,2,367,-0.047487459322315524,-0.2905361267134698,-0.2430486673911542
actual,ENAUSDT,ema60,full,long,178,178,0,0.25280898876404495,-68.92414790309437,-41.56243490586131,-0.38721431406232787,-9173.65415244505,-51.537382878904765,0.5387758645659034,0.6147691852189492,82.79997035598022,1,178,-0.03520141044815487,-0.38721431406232787,-0.35201290361417303
actual,ENAUSDT,ema60,full,short,189,189,0,0.26455026455026454,-37.70261060074902,-8.848319242685637,-0.19948471217327524,-2001.00299506634,-10.587317434213439,0.7489199807147797,0.9138984603949586,41.99469591407052,1,189,-0.05905844715089012,-0.19948471217327524,-0.1404262650223852
actual,ENAUSDT,none,earlier,both,226,226,0,0.24778761061946902,-68.22537511981636,-39.3375447816282,-0.3018821907956476,-10965.584790123692,-48.52028668196324,0.6357652998944214,0.6763531617862774,68.51441386456045,1,226,0.05204352027348415,-0.3018821907956476,-0.3539257110691318
actual,ENAUSDT,none,earlier,long,109,109,0,0.23853211009174313,-34.61803359243951,-20.792320200050618,-0.31759663846274777,-5445.095494409108,-49.955004535863374,0.6224753043826959,0.6759715978131886,38.28432300646824,1,109,0.15228941516400293,-0.31759663846274777,-0.4698860536267507
actual,ENAUSDT,none,earlier,short,117,117,0,0.2564102564102564,-33.60734152737683,-18.54522458157758,-0.28724223527672504,-5520.489295714585,-47.18366919414175,0.6485108795281471,0.676728635422074,33.896380272120936,0,117,-0.041347954453580346,-0.28724223527672504,-0.2458942808231447
actual,ENAUSDT,none,later,both,150,150,0,0.2733333333333333,-42.83505219271126,-13.945810917062774,-0.28556701461807504,-1050.920391801744,-7.006135945344959,0.6441493093122553,0.9280799455986292,52.17928270526084,1,150,-0.1116311389854268,-0.28556701461807504,-0.17393587563264834
actual,ENAUSDT,none,later,long,77,77,0,0.2597402597402597,-41.50514943333194,-26.765530553878786,-0.5390279147185966,-5017.856296858779,-65.16696489426985,0.36947282041755247,0.40611850968795016,48.20043765950777,0,77,-0.07543375257816323,-0.5390279147185966,-0.4635941621404333
actual,ENAUSDT,none,later,short,73,73,0,0.2876712328767123,-1.3299027593793216,12.819719636816012,-0.018217846018894816,3966.935905057037,54.34158774050736,0.9756193901742505,1.6436606230943933,22.31210645314833,1,73,-0.14981194382596488,-0.018217846018894816,0.1315940978070701
actual,ENAUSDT,none,full,both,376,376,0,0.2579787234042553,-111.06042731252761,-53.283355698690976,-0.29537347689502025,-12016.505181925435,-31.958790377461263,0.6390453205683084,0.7522046643217077,113.36139134188849,2,376,-0.013252221452145206,-0.29537347689502025,-0.2821212554428751
actual,ENAUSDT,none,full,long,186,186,0,0.24731182795698925,-76.12318302577144,-47.557850753929415,-0.4092644248697389,-10462.951791267888,-56.25242898531122,0.5167503322676761,0.5856852746470571,86.48476066597601,1,186,0.05801692099117065,-0.4092644248697389,-0.4672813458609097
actual,ENAUSDT,none,full,short,190,190,0,0.26842105263157895,-34.937244286756155,-5.725504944761575,-0.1838802330881903,-1553.5533906575483,-8.176596792934465,0.767335899835092,0.9331518547828,42.10580094414029,1,190,-0.08302096089665441,-0.1838802330881903,-0.10085927219153594
actual,ENAUSDT,sma120,earlier,both,187,187,0,0.25668449197860965,-47.72735172531288,-24.229736097963837,-0.25522647981450736,-9443.306528315234,-50.49896539206008,0.6859085252180085,0.6653028169766301,47.727351725312886,1,187,-0.09486671579207308,-0.25522647981450736,-0.16035976402243432
actual,ENAUSDT,sma120,earlier,long,86,86,0,0.26744186046511625,-15.140663325837329,-4.6878429279702285,-0.1760542247190387,-2528.0619084794603,-29.39606870324954,0.7811644782632138,0.8083571712410865,28.069702421648767,1,86,-0.09679165557311685,-0.1760542247190387,-0.07926256914592199
actual,ENAUSDT,sma120,earlier,short,101,101,0,0.24752475247524752,-32.586688399475555,-19.5418931699936,-0.32264047920272826,-6915.244619835773,-68.46776851322548,0.6062805087460127,0.539687962985939,32.58668839947555,0,101,-0.0932276581567289,-0.32264047920272826,-0.22941282104599936
actual,ENAUSDT,sma120,later,both,109,109,0,0.25688073394495414,-30.40831462704931,-9.307855610444044,-0.2789753635509111,889.6851484297018,8.162249068162403,0.6513652379497403,1.0877866036888668,38.57300284544843,1,109,0.19256495953253164,-0.2789753635509111,-0.4715403230834427
actual,ENAUSDT,sma120,later,long,45,45,0,0.28888888888888886,-21.889360010477894,-13.416399569203822,-0.4864302224550643,-2360.488476611798,-52.45529948026217,0.3932657237147265,0.4772863199687948,23.68577235004463,0,45,0.5409221236220226,-0.4864302224550643,-1.0273523460770868
actual,ENAUSDT,sma120,later,short,64,64,0,0.234375,-8.518954616571417,4.10854395875978,-0.1331086658839284,3250.1736250415,50.78396289127344,0.8334312627005618,1.5784462149601866,22.986413807691548,1,64,-0.05237367146789179,-0.1331086658839284,-0.08073499441603665
actual,ENAUSDT,sma120,full,both,296,296,0,0.25675675675675674,-78.1356663523622,-33.537591708407874,-0.26397184578500743,-8553.621379885531,-28.897369526640304,0.6733114440597133,0.7769538677828579,78.13566635236216,2,296,0.01097805654029828,-0.26397184578500743,-0.2749499023253057
actual,ENAUSDT,sma120,full,long,131,131,0,0.2748091603053435,-37.03002333631523,-18.104242497174056,-0.2826719338650018,-4888.550385091259,-37.31717851214702,0.6482201112907489,0.7239255625387948,51.7554747716934,1,131,0.12227032964658756,-0.2826719338650018,-0.40494226351158935
actual,ENAUSDT,sma120,full,short,165,165,0,0.24242424242424243,-41.10564301604696,-15.433349211233821,-0.2491251091881634,-3665.0709947942737,-22.212551483601658,0.6930353800767101,0.8224437839760259,41.105643016046976,1,165,-0.07738126331984659,-0.2491251091881634,-0.1717438458683168
actual,ENAUSDT,sma20,earlier,both,226,226,0,0.24778761061946902,-68.22537511981636,-39.3375447816282,-0.3018821907956476,-10965.584790123692,-48.52028668196324,0.6357652998944214,0.6763531617862774,68.51441386456045,1,226,0.05204352027348415,-0.3018821907956476,-0.3539257110691318
actual,ENAUSDT,sma20,earlier,long,109,109,0,0.23853211009174313,-34.61803359243951,-20.792320200050618,-0.31759663846274777,-5445.095494409108,-49.955004535863374,0.6224753043826959,0.6759715978131886,38.28432300646824,1,109,0.15228941516400293,-0.31759663846274777,-0.4698860536267507
actual,ENAUSDT,sma20,earlier,short,117,117,0,0.2564102564102564,-33.60734152737683,-18.54522458157758,-0.28724223527672504,-5520.489295714585,-47.18366919414175,0.6485108795281471,0.676728635422074,33.896380272120936,0,117,-0.041347954453580346,-0.28724223527672504,-0.2458942808231447
actual,ENAUSDT,sma20,later,both,150,150,0,0.2733333333333333,-42.83505219271126,-13.945810917062774,-0.28556701461807504,-1050.920391801744,-7.006135945344959,0.6441493093122553,0.9280799455986292,52.17928270526084,1,150,-0.1116311389854268,-0.28556701461807504,-0.17393587563264834
actual,ENAUSDT,sma20,later,long,77,77,0,0.2597402597402597,-41.50514943333194,-26.765530553878786,-0.5390279147185966,-5017.856296858779,-65.16696489426985,0.36947282041755247,0.40611850968795016,48.20043765950777,0,77,-0.07543375257816323,-0.5390279147185966,-0.4635941621404333
actual,ENAUSDT,sma20,later,short,73,73,0,0.2876712328767123,-1.3299027593793216,12.819719636816012,-0.018217846018894816,3966.935905057037,54.34158774050736,0.9756193901742505,1.6436606230943933,22.31210645314833,1,73,-0.14981194382596488,-0.018217846018894816,0.1315940978070701
actual,ENAUSDT,sma20,full,both,376,376,0,0.2579787234042553,-111.06042731252761,-53.283355698690976,-0.29537347689502025,-12016.505181925435,-31.958790377461263,0.6390453205683084,0.7522046643217077,113.36139134188849,2,376,-0.013252221452145206,-0.29537347689502025,-0.2821212554428751
actual,ENAUSDT,sma20,full,long,186,186,0,0.24731182795698925,-76.12318302577144,-47.557850753929415,-0.4092644248697389,-10462.951791267888,-56.25242898531122,0.5167503322676761,0.5856852746470571,86.48476066597601,1,186,0.05801692099117065,-0.4092644248697389,-0.4672813458609097
actual,ENAUSDT,sma20,full,short,190,190,0,0.26842105263157895,-34.937244286756155,-5.725504944761575,-0.1838802330881903,-1553.5533906575483,-8.176596792934465,0.767335899835092,0.9331518547828,42.10580094414029,1,190,-0.08302096089665441,-0.1838802330881903,-0.10085927219153594
actual,ENAUSDT,sma60,earlier,both,218,218,0,0.24770642201834864,-63.80848804990335,-35.88030927474615,-0.2926994864674466,-10822.757716916767,-49.64567760053563,0.646505088244731,0.6700293463480436,64.09752679464746,1,218,-0.049877541721009416,-0.2926994864674466,-0.24282194474643723
actual,ENAUSDT,sma60,earlier,long,105,105,0,0.22857142857142856,-34.6824193859117,-21.33508469316856,-0.3303087560563019,-6080.894780361354,-57.91328362248908,0.6119432858096654,0.6314794043881027,40.29205861921621,1,105,-0.07334122454703254,-0.3303087560563019,-0.2569675315092694
actual,ENAUSDT,sma60,earlier,short,113,113,0,0.26548672566371684,-29.12606866399165,-14.545224581577585,-0.25775282003532435,-4741.862936555413,-41.96338881907445,0.6804000677990023,0.7090582619841393,29.41510740873575,0,113,-0.028075004581784465,-0.25775282003532435,-0.22967781545353985
actual,ENAUSDT,sma60,later,both,143,143,0,0.27972027972027974,-40.005395156086834,-12.400987998046253,-0.27975800808452334,-83.04167803312556,-0.5807110351966823,0.6504406671283729,0.9938261494354279,48.920809581907285,1,143,-0.18540664371182347,-0.27975800808452334,-0.09435136437269985
actual,ENAUSDT,sma60,later,long,72,72,0,0.2777777777777778,-35.64420130942533,-21.765530553878786,-0.4950583515197962,-3940.5430837288345,-54.72976505178937,0.405584807498005,0.4654674349370752,42.33948953560116,0,72,0.0035965037529286617,-0.4950583515197962,-0.4986548552727249
actual,ENAUSDT,sma60,later,short,71,71,0,0.28169014084507044,-4.361193846661499,9.364542555832532,-0.06142526544593661,3857.501405695708,54.33100571402406,0.9199488098091789,1.6346028918262454,24.985097388139245,1,71,-0.37707180733805096,-0.06142526544593661,0.3156465418921143
actual,ENAUSDT,sma60,full,both,361,361,0,0.26038781163434904,-103.81388320599018,-48.2812972727924,-0.28757308367310297,-10905.799394949894,-30.209970623129898,0.6480321403471488,0.7641974077522217,106.11484723535108,2,361,-0.10356358489188588,-0.28757308367310297,-0.18400949878121708
actual,ENAUSDT,sma60,full,long,177,177,0,0.24858757062146894,-70.32662069533703,-43.10061524704735,-0.3973255406516216,-10021.437864090189,-56.61829301745869,0.5290831167147848,0.5802146940465512,82.63154815481738,1,177,-0.04204452150976021,-0.3973255406516216,-0.35528101914186144
actual,ENAUSDT,sma60,full,short,184,184,0,0.2717391304347826,-33.48726251065314,-5.18068202574505,-0.18199599190572358,-884.3615308597064,-4.806312667715796,0.7700255394272273,0.9604788739283856,37.6245280807551,1,184,-0.16274224912360466,-0.18199599190572358,-0.019253742782118975
actual,ETHUSDT,ema120,earlier,both,206,206,0,0.2815533980582524,-25.51021491337444,43.259077443001914,-0.12383599472511864,-3321.773645595322,-16.12511478444331,0.8545073275820391,0.7493277231133013,38.04086207997811,2,206,-0.49778310433345346,-0.12383599472511864,0.3739471096083348
actual,ETHUSDT,ema120,earlier,long,107,107,0,0.2803738317757009,-32.53711085109118,3.30684813862537,-0.30408514814103904,-2296.1652902414708,-21.459488693845522,0.6537844634434967,0.6713045422250906,44.97987489953437,0,107,-0.2618069270227962,-0.30408514814103904,-0.04227822111824293
actual,ETHUSDT,ema120,earlier,short,99,99,0,0.2828282828282828,7.026895937716747,39.95222930437655,0.0709787468456237,-1025.608355353852,-10.359680357109616,1.0863706847316374,0.8363156139040219,16.021287570344448,2,99,-0.7528280636490124,0.0709787468456237,0.823806810494636
actual,ETHUSDT,ema120,later,both,133,133,0,0.2631578947368421,-16.331758464863253,41.18336681884149,-0.12279517642754326,3138.857585735231,23.600432975452865,0.8715217448258823,1.4646312553708014,47.36849521814032,2,133,-0.14390972247584602,-0.12279517642754326,0.021114546048302804
actual,ETHUSDT,ema120,later,long,61,61,0,0.22950819672131148,-32.56697938607871,-2.8483380241862957,-0.5338849079685034,-172.88193344799657,-2.8341300565245344,0.47581546682751474,0.9406967694984045,35.490764531600945,0,61,-0.3012699616435295,-0.5338849079685034,-0.23261494632497376
actual,ETHUSDT,ema120,later,short,72,72,0,0.2916666666666667,16.235220921215458,44.031704843027796,0.2254891794613258,3311.739519183228,45.99638221087816,1.2498185084390288,1.8623492883266834,25.339066745980226,2,72,-0.01059063095878083,0.2254891794613258,0.2360798104201066
actual,ETHUSDT,ema120,full,both,339,339,0,0.2743362831858407,-41.84197337823769,84.4424442618434,-0.12342765008329702,-182.91605986009097,-0.5395753978173774,0.8616582411891727,0.9908574190924271,71.20906269069296,4,339,-0.3589478247256016,-0.12342765008329702,0.23552017464230454
