file,symbol,rows,start,end,gaps_gt_16m,zero_volume,bad_ohlc,error
okx_HBAR_USDT_SWAP_15m_38586.csv,HBAR_USDT_SWAP,38586,2025-06-02 15:15:00+00:00,2026-07-09 13:30:00+00:00,0,0,0,
okx_HIMS_USDT_SWAP_15m_7015.csv,HIMS_USDT_SWAP,7015,2026-04-27 14:45:00+00:00,2026-07-09 16:15:00+00:00,0,329,0,
okx_HMSTR_USDT_SWAP_15m_38499.csv,HMSTR_USDT_SWAP,38499,2025-06-03 15:45:00+00:00,2026-07-09 16:15:00+00:00,0,1,0,
okx_HOME_USDT_SWAP_15m_37561.csv,HOME_USDT_SWAP,37561,2025-06-13 10:15:00+00:00,2026-07-09 16:15:00+00:00,0,41,0,
okx_HOOD_USDT_SWAP_15m_12902.csv,HOOD_USDT_SWAP,12902,2026-02-25 07:00:00+00:00,2026-07-09 16:15:00+00:00,0,194,0,
okx_HPE_USDT_SWAP_15m_3574.csv,HPE_USDT_SWAP,3574,2026-06-02 11:00:00+00:00,2026-07-09 16:15:00+00:00,0,300,0,
okx_HUMA_USDT_SWAP_15m_38499.csv,HUMA_USDT_SWAP,38499,2025-06-03 16:00:00+00:00,2026-07-09 16:30:00+00:00,0,0,0,
okx_HYPE_USDT_15m_23711.csv,HYPE_USDT,23711,2025-11-04 14:00:00+00:00,2026-07-09 13:30:00+00:00,0,0,0,
okx_HYPE_USDT_SWAP_15m_38586.csv,HYPE_USDT_SWAP,38586,2025-06-02 15:15:00+00:00,2026-07-09 13:30:00+00:00,0,0,0,
okx_HYUNDAI_USDT_SWAP_15m_2828.csv,HYUNDAI_USDT_SWAP,2828,2026-06-10 05:45:00+00:00,2026-07-09 16:30:00+00:00,0,376,0,
okx_H_USDT_SWAP_15m_35658.csv,H_USDT_SWAP,35658,2025-07-03 06:00:00+00:00,2026-07-09 16:15:00+00:00,0,0,0,
okx_IBM_USDT_SWAP_15m_4153.csv,IBM_USDT_SWAP,4153,2026-05-27 10:30:00+00:00,2026-07-09 16:30:00+00:00,0,92,0,
okx_ICP_USDT_15m_38691.csv,ICP_USDT,38691,2025-06-01 13:00:00+00:00,2026-07-09 13:30:00+00:00,0,10,0,
okx_ICP_USDT_SWAP_15m_38586.csv,ICP_USDT_SWAP,38586,2025-06-02 15:15:00+00:00,2026-07-09 13:30:00+00:00,0,0,0,
okx_ICX_USDT_SWAP_15m_38499.csv,ICX_USDT_SWAP,38499,2025-06-03 16:00:00+00:00,2026-07-09 16:30:00+00:00,0,3,0,
okx_ID_USDT_15m_38690.csv,ID_USDT,38690,2025-06-01 13:15:00+00:00,2026-07-09 13:30:00+00:00,0,6104,0,
okx_IMX_USDT_SWAP_15m_38499.csv,IMX_USDT_SWAP,38499,2025-06-03 16:00:00+00:00,2026-07-09 16:30:00+00:00,0,0,0,
okx_INFQ_USDT_SWAP_15m_4254.csv,INFQ_USDT_SWAP,4254,2026-05-26 09:15:00+00:00,2026-07-09 16:30:00+00:00,0,363,0,
okx_INIT_USDT_SWAP_15m_38499.csv,INIT_USDT_SWAP,38499,2025-06-03 16:00:00+00:00,2026-07-09 16:30:00+00:00,0,0,0,
okx_INJ_USDT_15m_38691.csv,INJ_USDT,38691,2025-06-01 13:00:00+00:00,2026-07-09 13:30:00+00:00,0,119,0,
okx_INJ_USDT_SWAP_15m_38585.csv,INJ_USDT_SWAP,38585,2025-06-02 15:30:00+00:00,2026-07-09 13:30:00+00:00,0,0,0,
okx_INTC_USDT_SWAP_15m_12807.csv,INTC_USDT_SWAP,12807,2026-02-26 07:00:00+00:00,2026-07-09 16:30:00+00:00,0,210,0,
okx_IOST_USDT_SWAP_15m_38499.csv,IOST_USDT_SWAP,38499,2025-06-03 16:00:00+00:00,2026-07-09 16:30:00+00:00,0,38,0,
okx_IOTA_USDT_SWAP_15m_38499.csv,IOTA_USDT_SWAP,38499,2025-06-03 16:00:00+00:00,2026-07-09 16:30:00+00:00,0,1,0,
okx_IREN_USDT_SWAP_15m_3006.csv,IREN_USDT_SWAP,3006,2026-06-08 09:15:00+00:00,2026-07-09 16:30:00+00:00,0,212,0,
okx_IRYS_USDT_SWAP_15m_4150.csv,IRYS_USDT_SWAP,4150,2026-05-27 11:15:00+00:00,2026-07-09 16:30:00+00:00,0,0,0,
okx_ISRG_USDT_SWAP_15m_2717.csv,ISRG_USDT_SWAP,2717,2026-06-11 09:30:00+00:00,2026-07-09 16:30:00+00:00,0,1259,0,
okx_IWM_USDT_SWAP_15m_8659.csv,IWM_USDT_SWAP,8659,2026-04-10 12:00:00+00:00,2026-07-09 16:30:00+00:00,0,1144,0,
okx_JELLYJELLY_USDT_SWAP_15m_38499.csv,JELLYJELLY_USDT_SWAP,38499,2025-06-03 16:00:00+00:00,2026-07-09 16:30:00+00:00,0,0,0,
okx_JTO_USDT_15m_38690.csv,JTO_USDT,38690,2025-06-01 13:15:00+00:00,2026-07-09 13:30:00+00:00,0,8,0,
okx_JTO_USDT_SWAP_15m_38585.csv,JTO_USDT_SWAP,38585,2025-06-02 15:30:00+00:00,2026-07-09 13:30:00+00:00,0,0,0,
okx_JUP_USDT_SWAP_15m_38499.csv,JUP_USDT_SWAP,38499,2025-06-03 16:00:00+00:00,2026-07-09 16:30:00+00:00,0,0,0,
okx_KAITO_USDT_SWAP_15m_38499.csv,KAITO_USDT_SWAP,38499,2025-06-03 16:00:00+00:00,2026-07-09 16:30:00+00:00,0,0,0,
okx_KAT_USDT_SWAP_15m_12405.csv,KAT_USDT_SWAP,12405,2026-03-02 11:30:00+00:00,2026-07-09 16:30:00+00:00,0,0,0,
okx_KGEN_USDT_SWAP_15m_25393.csv,KGEN_USDT_SWAP,25393,2025-10-18 04:30:00+00:00,2026-07-09 16:30:00+00:00,0,30,0,
okx_KIOXIA_USDT_SWAP_15m_1309.csv,KIOXIA_USDT_SWAP,1309,2026-06-26 01:30:00+00:00,2026-07-09 16:30:00+00:00,0,23,0,
okx_KITE_USDT_SWAP_15m_8791.csv,KITE_USDT_SWAP,8791,2026-04-09 03:00:00+00:00,2026-07-09 16:30:00+00:00,0,0,0,
okx_KLAC_USDT_SWAP_15m_1564.csv,KLAC_USDT_SWAP,1564,2026-06-23 09:45:00+00:00,2026-07-09 16:30:00+00:00,0,88,0,
okx_KMNO_USDT_SWAP_15m_38499.csv,KMNO_USDT_SWAP,38499,2025-06-03 16:00:00+00:00,2026-07-09 16:30:00+00:00,0,2,0,
okx_KORU_USDT_SWAP_15m_1470.csv,KORU_USDT_SWAP,1470,2026-06-24 09:15:00+00:00,2026-07-09 16:30:00+00:00,0,0,0,
okx_KSM_USDT_SWAP_15m_38499.csv,KSM_USDT_SWAP,38499,2025-06-03 16:00:00+00:00,2026-07-09 16:30:00+00:00,0,0,0,
okx_LAB_USDT_SWAP_15m_24019.csv,LAB_USDT_SWAP,24019,2025-11-01 12:00:00+00:00,2026-07-09 16:30:00+00:00,0,0,0,
okx_LAYER_USDT_SWAP_15m_38499.csv,LAYER_USDT_SWAP,38499,2025-06-03 16:00:00+00:00,2026-07-09 16:30:00+00:00,0,0,0,
okx_LA_USDT_SWAP_15m_37563.csv,LA_USDT_SWAP,37563,2025-06-13 10:00:00+00:00,2026-07-09 16:30:00+00:00,0,0,0,
okx_LDO_USDT_SWAP_15m_38499.csv,LDO_USDT_SWAP,38499,2025-06-03 16:15:00+00:00,2026-07-09 16:45:00+00:00,0,0,0,
okx_LIGHT_USDT_SWAP_15m_19716.csv,LIGHT_USDT_SWAP,19716,2025-12-16 08:00:00+00:00,2026-07-09 16:45:00+00:00,0,0,0,
okx_LINEA_USDT_SWAP_15m_29868.csv,LINEA_USDT_SWAP,29868,2025-09-01 14:00:00+00:00,2026-07-09 16:45:00+00:00,0,0,0,
okx_LINK_USDT_15m_38692.csv,LINK_USDT,38692,2025-06-01 12:45:00+00:00,2026-07-09 13:30:00+00:00,0,0,0,
okx_LINK_USDT_SWAP_15m_38585.csv,LINK_USDT_SWAP,38585,2025-06-02 15:30:00+00:00,2026-07-09 13:30:00+00:00,0,0,0,
okx_LITE_USDT_SWAP_15m_5983.csv,LITE_USDT_SWAP,5983,2026-05-08 09:15:00+00:00,2026-07-09 16:45:00+00:00,0,3,0,
okx_LIT_USDT_SWAP_15m_18966.csv,LIT_USDT_SWAP,18966,2025-12-24 03:30:00+00:00,2026-07-09 16:45:00+00:00,0,0,0,
okx_LLY_USDT_SWAP_15m_7018.csv,LLY_USDT_SWAP,7018,2026-04-27 14:30:00+00:00,2026-07-09 16:45:00+00:00,0,738,0,
okx_LPT_USDT_SWAP_15m_38499.csv,LPT_USDT_SWAP,38499,2025-06-03 16:15:00+00:00,2026-07-09 16:45:00+00:00,0,0,0,
okx_LQTY_USDT_SWAP_15m_38499.csv,LQTY_USDT_SWAP,38499,2025-06-03 16:15:00+00:00,2026-07-09 16:45:00+00:00,0,4,0,
okx_LRCX_USDT_SWAP_15m_1564.csv,LRCX_USDT_SWAP,1564,2026-06-23 10:00:00+00:00,2026-07-09 16:45:00+00:00,0,157,0,
okx_LRC_USDT_SWAP_15m_38499.csv,LRC_USDT_SWAP,38499,2025-06-03 16:15:00+00:00,2026-07-09 16:45:00+00:00,0,7,0,
okx_LTC_USDT_15m_38692.csv,LTC_USDT,38692,2025-06-01 12:45:00+00:00,2026-07-09 13:30:00+00:00,0,0,0,
okx_LTC_USDT_SWAP_15m_38485.csv,LTC_USDT_SWAP,38485,2025-06-03 16:30:00+00:00,2026-07-09 13:30:00+00:00,0,0,0,
okx_LUNA_USDT_SWAP_15m_38499.csv,LUNA_USDT_SWAP,38499,2025-06-03 16:15:00+00:00,2026-07-09 16:45:00+00:00,0,0,0,
okx_LUNR_USDT_SWAP_15m_3678.csv,LUNR_USDT_SWAP,3678,2026-06-01 09:30:00+00:00,2026-07-09 16:45:00+00:00,0,296,0,
okx_MAGIC_USDT_SWAP_15m_38499.csv,MAGIC_USDT_SWAP,38499,2025-06-03 16:15:00+00:00,2026-07-09 16:45:00+00:00,0,0,0,
okx_MASK_USDT_SWAP_15m_38499.csv,MASK_USDT_SWAP,38499,2025-06-03 16:15:00+00:00,2026-07-09 16:45:00+00:00,0,0,0,
okx_MEGA_USDT_SWAP_15m_6740.csv,MEGA_USDT_SWAP,6740,2026-04-30 12:00:00+00:00,2026-07-09 16:45:00+00:00,0,0,0,
okx_MEME_USDT_SWAP_15m_38499.csv,MEME_USDT_SWAP,38499,2025-06-03 16:30:00+00:00,2026-07-09 17:00:00+00:00,0,0,0,
okx_MERL_USDT_SWAP_15m_38499.csv,MERL_USDT_SWAP,38499,2025-06-03 16:30:00+00:00,2026-07-09 17:00:00+00:00,0,0,0,
okx_META_USDT_SWAP_15m_12227.csv,META_USDT_SWAP,12227,2026-03-04 08:30:00+00:00,2026-07-09 17:00:00+00:00,0,848,0,
okx_METIS_USDT_SWAP_15m_38499.csv,METIS_USDT_SWAP,38499,2025-06-03 16:30:00+00:00,2026-07-09 17:00:00+00:00,0,0,0,
okx_MET_USDT_SWAP_15m_26148.csv,MET_USDT_SWAP,26148,2025-10-10 08:15:00+00:00,2026-07-09 17:00:00+00:00,0,0,0,
okx_MEW_USDT_SWAP_15m_38499.csv,MEW_USDT_SWAP,38499,2025-06-03 16:30:00+00:00,2026-07-09 17:00:00+00:00,0,0,0,
okx_ME_USDT_SWAP_15m_38499.csv,ME_USDT_SWAP,38499,2025-06-03 16:15:00+00:00,2026-07-09 16:45:00+00:00,0,0,0,
okx_MINA_USDT_SWAP_15m_38499.csv,MINA_USDT_SWAP,38499,2025-06-03 16:30:00+00:00,2026-07-09 17:00:00+00:00,0,0,0,
okx_MINIMAX_USDT_SWAP_15m_1480.csv,MINIMAX_USDT_SWAP,1480,2026-06-24 07:15:00+00:00,2026-07-09 17:00:00+00:00,0,248,0,
okx_MMT_USDT_SWAP_15m_23731.csv,MMT_USDT_SWAP,23731,2025-11-04 12:30:00+00:00,2026-07-09 17:00:00+00:00,0,0,0,
okx_MON_USDT_SWAP_15m_26149.csv,MON_USDT_SWAP,26149,2025-10-10 08:00:00+00:00,2026-07-09 17:00:00+00:00,0,0,0,
okx_MOODENG_USDT_SWAP_15m_38499.csv,MOODENG_USDT_SWAP,38499,2025-06-03 16:30:00+00:00,2026-07-09 17:00:00+00:00,0,0,0,
okx_MORPHO_USDT_SWAP_15m_38499.csv,MORPHO_USDT_SWAP,38499,2025-06-03 16:30:00+00:00,2026-07-09 17:00:00+00:00,0,0,0,
okx_MOVE_USDT_SWAP_15m_38499.csv,MOVE_USDT_SWAP,38499,2025-06-03 16:30:00+00:00,2026-07-09 17:00:00+00:00,0,0,0,
okx_MRVL_USDT_SWAP_15m_5595.csv,MRVL_USDT_SWAP,5595,2026-05-12 10:30:00+00:00,2026-07-09 17:00:00+00:00,0,6,0,
okx_MSFT_USDT_SWAP_15m_12229.csv,MSFT_USDT_SWAP,12229,2026-03-04 08:00:00+00:00,2026-07-09 17:00:00+00:00,0,918,0,
okx_MSTR_USDT_SWAP_15m_12893.csv,MSTR_USDT_SWAP,12893,2026-02-25 10:00:00+00:00,2026-07-09 17:00:00+00:00,0,15,0,
okx_MUBARAK_USDT_SWAP_15m_38499.csv,MUBARAK_USDT_SWAP,38499,2025-06-03 16:30:00+00:00,2026-07-09 17:00:00+00:00,0,28,0,
okx_MUU_USDT_SWAP_15m_703.csv,MUU_USDT_SWAP,703,2026-07-02 09:30:00+00:00,2026-07-09 17:00:00+00:00,0,8,0,
okx_MU_USDT_SWAP_15m_12232.csv,MU_USDT_SWAP,12232,2026-03-04 07:15:00+00:00,2026-07-09 17:00:00+00:00,0,256,0,
okx_MVLL_USDT_SWAP_15m_704.csv,MVLL_USDT_SWAP,704,2026-07-02 09:15:00+00:00,2026-07-09 17:00:00+00:00,0,7,0,
okx_NBIS_USDT_SWAP_15m_4928.csv,NBIS_USDT_SWAP,4928,2026-05-19 09:15:00+00:00,2026-07-09 17:00:00+00:00,0,25,0,
okx_NEAR_USDT_15m_38691.csv,NEAR_USDT,38691,2025-06-01 13:00:00+00:00,2026-07-09 13:30:00+00:00,0,0,0,
okx_NEAR_USDT_SWAP_15m_38585.csv,NEAR_USDT_SWAP,38585,2025-06-02 15:30:00+00:00,2026-07-09 13:30:00+00:00,0,0,0,
okx_NEIRO_USDT_SWAP_15m_38499.csv,NEIRO_USDT_SWAP,38499,2025-06-03 16:30:00+00:00,2026-07-09 17:00:00+00:00,0,0,0,
okx_NEO_USDT_SWAP_15m_38499.csv,NEO_USDT_SWAP,38499,2025-06-03 16:30:00+00:00,2026-07-09 17:00:00+00:00,0,1,0,
okx_NES_USDT_SWAP_15m_1455.csv,NES_USDT_SWAP,1455,2026-06-24 13:30:00+00:00,2026-07-09 17:00:00+00:00,0,0,0,
okx_NFLX_USDT_SWAP_15m_11549.csv,NFLX_USDT_SWAP,11549,2026-03-11 10:00:00+00:00,2026-07-09 17:00:00+00:00,0,1143,0,
okx_NG_USDT_SWAP_15m_11649.csv,NG_USDT_SWAP,11649,2026-03-10 09:00:00+00:00,2026-07-09 17:00:00+00:00,0,271,0,
okx_NIGHT_USDT_SWAP_15m_20376.csv,NIGHT_USDT_SWAP,20376,2025-12-09 11:30:00+00:00,2026-07-09 17:15:00+00:00,0,0,0,
okx_NMR_USDT_SWAP_15m_38499.csv,NMR_USDT_SWAP,38499,2025-06-03 16:45:00+00:00,2026-07-09 17:15:00+00:00,0,1,0,
okx_NOK_USDT_SWAP_15m_4155.csv,NOK_USDT_SWAP,4155,2026-05-27 10:45:00+00:00,2026-07-09 17:15:00+00:00,0,16,0,
okx_NOT_USDT_SWAP_15m_38499.csv,NOT_USDT_SWAP,38499,2025-06-03 16:45:00+00:00,2026-07-09 17:15:00+00:00,0,0,0,
okx_NOW_USDT_SWAP_15m_3576.csv,NOW_USDT_SWAP,3576,2026-06-02 11:30:00+00:00,2026-07-09 17:15:00+00:00,0,303,0,
okx_NVDA_USDT_SWAP_15m_12234.csv,NVDA_USDT_SWAP,12234,2026-03-04 07:00:00+00:00,2026-07-09 17:15:00+00:00,0,72,0,
okx_OFC_USDT_SWAP_15m_8762.csv,OFC_USDT_SWAP,8762,2026-04-09 11:00:00+00:00,2026-07-09 17:15:00+00:00,0,0,0,
okx_OKB_USDT_15m_38689.csv,OKB_USDT,38689,2025-06-01 13:30:00+00:00,2026-07-09 13:30:00+00:00,0,0,0,
okx_OKB_USDT_SWAP_15m_29615.csv,OKB_USDT_SWAP,29615,2025-09-04 02:00:00+00:00,2026-07-09 13:30:00+00:00,0,0,0,
okx_OL_USDT_SWAP_15m_24317.csv,OL_USDT_SWAP,24317,2025-10-29 10:15:00+00:00,2026-07-09 17:15:00+00:00,0,8,0,
okx_ONDO_USDT_15m_38690.csv,ONDO_USDT,38690,2025-06-01 13:15:00+00:00,2026-07-09 13:30:00+00:00,0,1,0,
okx_ONDO_USDT_SWAP_15m_38585.csv,ONDO_USDT_SWAP,38585,2025-06-02 15:30:00+00:00,2026-07-09 13:30:00+00:00,0,0,0,
okx_ONDS_USDT_SWAP_15m_2238.csv,ONDS_USDT_SWAP,2238,2026-06-16 10:00:00+00:00,2026-07-09 17:15:00+00:00,0,439,0,
okx_ONE_USDT_SWAP_15m_38499.csv,ONE_USDT_SWAP,38499,2025-06-03 16:45:00+00:00,2026-07-09 17:15:00+00:00,0,0,0,
okx_ONT_USDT_SWAP_15m_38499.csv,ONT_USDT_SWAP,38499,2025-06-03 16:45:00+00:00,2026-07-09 17:15:00+00:00,0,0,0,
okx_ON_USDT_SWAP_15m_321.csv,ON_USDT_SWAP,321,2026-07-06 09:15:00+00:00,2026-07-09 17:15:00+00:00,0,17,0,
okx_OPENAI_USDT_SWAP_15m_6081.csv,OPENAI_USDT_SWAP,6081,2026-05-07 09:15:00+00:00,2026-07-09 17:15:00+00:00,0,41,0,
okx_OPG_USDT_SWAP_15m_7426.csv,OPG_USDT_SWAP,7426,2026-04-23 09:00:00+00:00,2026-07-09 17:15:00+00:00,0,0,0,
okx_OPN_USDT_SWAP_15m_13078.csv,OPN_USDT_SWAP,13078,2026-02-23 12:00:00+00:00,2026-07-09 17:15:00+00:00,0,0,0,
okx_OP_USDT_15m_38691.csv,OP_USDT,38691,2025-06-01 13:00:00+00:00,2026-07-09 13:30:00+00:00,0,5,0,
okx_OP_USDT_SWAP_15m_38585.csv,OP_USDT_SWAP,38585,2025-06-02 15:30:00+00:00,2026-07-09 13:30:00+00:00,0,0,0,
okx_ORCL_USDT_SWAP_15m_11550.csv,ORCL_USDT_SWAP,11550,2026-03-11 10:00:00+00:00,2026-07-09 17:15:00+00:00,0,856,0,
okx_ORDER_USDT_SWAP_15m_27081.csv,ORDER_USDT_SWAP,27081,2025-09-30 15:15:00+00:00,2026-07-09 17:15:00+00:00,0,25,0,
okx_ORDI_USDT_15m_38691.csv,ORDI_USDT,38691,2025-06-01 13:00:00+00:00,2026-07-09 13:30:00+00:00,0,29,0,
okx_ORDI_USDT_SWAP_15m_38585.csv,ORDI_USDT_SWAP,38585,2025-06-02 15:30:00+00:00,2026-07-09 13:30:00+00:00,0,0,0,
okx_OSCR_USDT_SWAP_15m_318.csv,OSCR_USDT_SWAP,318,2026-07-06 10:00:00+00:00,2026-07-09 17:15:00+00:00,0,59,0,
okx_O_USDT_SWAP_15m_2116.csv,O_USDT_SWAP,2116,2026-06-17 16:30:00+00:00,2026-07-09 17:15:00+00:00,0,0,0,
okx_PARTI_USDT_SWAP_15m_38499.csv,PARTI_USDT_SWAP,38499,2025-06-03 16:45:00+00:00,2026-07-09 17:15:00+00:00,0,0,0,
okx_PENDLE_USDT_SWAP_15m_28358.csv,PENDLE_USDT_SWAP,28358,2025-09-17 08:00:00+00:00,2026-07-09 17:15:00+00:00,0,2,0,
okx_PENGU_USDT_15m_38690.csv,PENGU_USDT,38690,2025-06-01 13:15:00+00:00,2026-07-09 13:30:00+00:00,0,0,0,
okx_PENGU_USDT_SWAP_15m_38585.csv,PENGU_USDT_SWAP,38585,2025-06-02 15:30:00+00:00,2026-07-09 13:30:00+00:00,0,0,0,
okx_PEOPLE_USDT_SWAP_15m_38499.csv,PEOPLE_USDT_SWAP,38499,2025-06-03 16:45:00+00:00,2026-07-09 17:15:00+00:00,0,0,0,
okx_PEPE_USDT_15m_38691.csv,PEPE_USDT,38691,2025-06-01 13:00:00+00:00,2026-07-09 13:30:00+00:00,0,0,0,
okx_PEPE_USDT_SWAP_15m_38584.csv,PEPE_USDT_SWAP,38584,2025-06-02 15:45:00+00:00,2026-07-09 13:30:00+00:00,0,0,0,
okx_PIEVERSE_USDT_SWAP_15m_22616.csv,PIEVERSE_USDT_SWAP,22616,2025-11-16 03:30:00+00:00,2026-07-09 17:15:00+00:00,0,0,0,
okx_PIPPIN_USDT_SWAP_15m_21034.csv,PIPPIN_USDT_SWAP,21034,2025-12-02 15:00:00+00:00,2026-07-09 17:15:00+00:00,0,0,0,
okx_PI_USDT_15m_38690.csv,PI_USDT,38690,2025-06-01 13:15:00+00:00,2026-07-09 13:30:00+00:00,0,0,0,
okx_PI_USDT_SWAP_15m_38584.csv,PI_USDT_SWAP,38584,2025-06-02 15:45:00+00:00,2026-07-09 13:30:00+00:00,0,0,0,
okx_PLTR_USDT_SWAP_15m_12810.csv,PLTR_USDT_SWAP,12810,2026-02-26 07:15:00+00:00,2026-07-09 17:30:00+00:00,0,401,0,
okx_PLUME_USDT_SWAP_15m_38499.csv,PLUME_USDT_SWAP,38499,2025-06-03 17:00:00+00:00,2026-07-09 17:30:00+00:00,0,0,0,
okx_PNUT_USDT_SWAP_15m_38499.csv,PNUT_USDT_SWAP,38499,2025-06-03 17:00:00+00:00,2026-07-09 17:30:00+00:00,0,0,0,
okx_POET_USDT_SWAP_15m_2240.csv,POET_USDT_SWAP,2240,2026-06-16 09:45:00+00:00,2026-07-09 17:30:00+00:00,0,296,0,
okx_POL_USDT_15m_38689.csv,POL_USDT,38689,2025-06-01 13:30:00+00:00,2026-07-09 13:30:00+00:00,0,2,0,
okx_POL_USDT_SWAP_15m_38584.csv,POL_USDT_SWAP,38584,2025-06-02 15:45:00+00:00,2026-07-09 13:30:00+00:00,0,0,0,
okx_POPCAT_USDT_SWAP_15m_38499.csv,POPCAT_USDT_SWAP,38499,2025-06-03 17:00:00+00:00,2026-07-09 17:30:00+00:00,0,0,0,
okx_PROS_USDT_SWAP_15m_6927.csv,PROS_USDT_SWAP,6927,2026-04-28 14:00:00+00:00,2026-07-09 17:30:00+00:00,0,0,0,
okx_PROVE_USDT_SWAP_15m_25465.csv,PROVE_USDT_SWAP,25465,2025-10-17 11:30:00+00:00,2026-07-09 17:30:00+00:00,0,1,0,
okx_PUMP_USDT_SWAP_15m_34561.csv,PUMP_USDT_SWAP,34561,2025-07-14 17:30:00+00:00,2026-07-09 17:30:00+00:00,0,0,0,
okx_PYTH_USDT_SWAP_15m_38499.csv,PYTH_USDT_SWAP,38499,2025-06-03 17:00:00+00:00,2026-07-09 17:30:00+00:00,0,0,0,
okx_QCOM_USDT_SWAP_15m_4929.csv,QCOM_USDT_SWAP,4929,2026-05-19 09:30:00+00:00,2026-07-09 17:30:00+00:00,0,25,0,
okx_QNT_USDT_SWAP_15m_3293.csv,QNT_USDT_SWAP,3293,2026-06-05 10:30:00+00:00,2026-07-09 17:30:00+00:00,0,89,0,
okx_QQQ_USDT_SWAP_15m_12228.csv,QQQ_USDT_SWAP,12228,2026-03-04 08:45:00+00:00,2026-07-09 17:30:00+00:00,0,535,0,
okx_QTUM_USDT_SWAP_15m_38499.csv,QTUM_USDT_SWAP,38499,2025-06-03 17:00:00+00:00,2026-07-09 17:30:00+00:00,0,2,0,
okx_RAM_USDT_SWAP_15m_704.csv,RAM_USDT_SWAP,704,2026-07-02 09:45:00+00:00,2026-07-09 17:30:00+00:00,0,2,0,
okx_RAVE_USDT_SWAP_15m_19815.csv,RAVE_USDT_SWAP,19815,2025-12-15 08:00:00+00:00,2026-07-09 17:30:00+00:00,0,0,0,
okx_RAY_USDT_SWAP_15m_38499.csv,RAY_USDT_SWAP,38499,2025-06-03 17:00:00+00:00,2026-07-09 17:30:00+00:00,0,0,0,
okx_RDDT_USDT_SWAP_15m_2047.csv,RDDT_USDT_SWAP,2047,2026-06-18 10:00:00+00:00,2026-07-09 17:30:00+00:00,0,357,0,
okx_RDW_USDT_SWAP_15m_3682.csv,RDW_USDT_SWAP,3682,2026-06-01 09:15:00+00:00,2026-07-09 17:30:00+00:00,0,244,0,
okx_RECALL_USDT_SWAP_15m_24222.csv,RECALL_USDT_SWAP,24222,2025-10-30 10:15:00+00:00,2026-07-09 17:30:00+00:00,0,10,0,
okx_RENDER_USDT_SWAP_15m_38499.csv,RENDER_USDT_SWAP,38499,2025-06-03 17:00:00+00:00,2026-07-09 17:30:00+00:00,0,0,0,
okx_RESOLV_USDT_SWAP_15m_37837.csv,RESOLV_USDT_SWAP,37837,2025-06-10 14:30:00+00:00,2026-07-09 17:30:00+00:00,0,0,0,
okx_RE_USDT_SWAP_15m_2141.csv,RE_USDT_SWAP,2141,2026-06-17 10:30:00+00:00,2026-07-09 17:30:00+00:00,0,0,0,
okx_RIVER_USDT_SWAP_15m_17419.csv,RIVER_USDT_SWAP,17419,2026-01-09 07:00:00+00:00,2026-07-09 17:30:00+00:00,0,0,0,
okx_RIVN_USDT_SWAP_15m_2049.csv,RIVN_USDT_SWAP,2049,2026-06-18 09:30:00+00:00,2026-07-09 17:30:00+00:00,0,393,0,
okx_RKLB_USDT_SWAP_15m_5598.csv,RKLB_USDT_SWAP,5598,2026-05-12 10:15:00+00:00,2026-07-09 17:30:00+00:00,0,39,0,
okx_RLS_USDT_SWAP_15m_21034.csv,RLS_USDT_SWAP,21034,2025-12-02 15:15:00+00:00,2026-07-09 17:30:00+00:00,0,4,0,
okx_ROBO_USDT_SWAP_15m_12682.csv,ROBO_USDT_SWAP,12682,2026-02-27 15:30:00+00:00,2026-07-09 17:45:00+00:00,0,0,0,
okx_ROK_USDT_SWAP_15m_2626.csv,ROK_USDT_SWAP,2626,2026-06-12 09:30:00+00:00,2026-07-09 17:45:00+00:00,0,1109,0,
okx_RSR_USDT_SWAP_15m_38499.csv,RSR_USDT_SWAP,38499,2025-06-03 17:15:00+00:00,2026-07-09 17:45:00+00:00,0,0,0,
okx_RVN_USDT_SWAP_15m_38499.csv,RVN_USDT_SWAP,38499,2025-06-03 17:15:00+00:00,2026-07-09 17:45:00+00:00,0,0,0,
okx_SAHARA_USDT_SWAP_15m_36310.csv,SAHARA_USDT_SWAP,36310,2025-06-26 12:30:00+00:00,2026-07-09 17:45:00+00:00,0,0,0,
okx_SAMSUNG_USDT_SWAP_15m_2833.csv,SAMSUNG_USDT_SWAP,2833,2026-06-10 05:45:00+00:00,2026-07-09 17:45:00+00:00,0,6,0,
okx_SAND_USDT_15m_38689.csv,SAND_USDT,38689,2025-06-01 13:30:00+00:00,2026-07-09 13:30:00+00:00,0,258,0,
okx_SAND_USDT_SWAP_15m_38584.csv,SAND_USDT_SWAP,38584,2025-06-02 15:45:00+00:00,2026-07-09 13:30:00+00:00,0,0,0,
okx_SAPIEN_USDT_SWAP_15m_23545.csv,SAPIEN_USDT_SWAP,23545,2025-11-06 11:45:00+00:00,2026-07-09 17:45:00+00:00,0,5,0,
okx_SATS_USDT_SWAP_15m_38499.csv,SATS_USDT_SWAP,38499,2025-06-03 17:15:00+00:00,2026-07-09 17:45:00+00:00,0,1,0,
okx_SEI_USDT_SWAP_15m_22794.csv,SEI_USDT_SWAP,22794,2025-11-14 07:30:00+00:00,2026-07-09 17:45:00+00:00,0,0,0,
okx_SENT_USDT_SWAP_15m_22764.csv,SENT_USDT_SWAP,22764,2025-11-14 15:00:00+00:00,2026-07-09 17:45:00+00:00,0,1,0,
