source,symbol,signal_time,detected_at,status,score,threshold,model_path,dataset_sha256,signal_i,entry_time,entry_price,maker_filled,outcome,label,exit_offset,exit_time,realized_ret,atr_pct,dense_run_len,tier,size_mult,side,protocol_version,strategy_id,feature_semantics,decision_at,execution_eligible,model_sha256,detector_sha256,candidate_detected_at,signal_closed_at,entry_mode,entry_status,entry_requested_at,fill_source,fill_at,fill_px,reference_px,research_status,research_outcome,research_label,research_exit_offset,research_exit_time,research_gross_ret,actual_outcome,actual_exit_at,actual_exit_px,actual_realized_ret,actual_return_semantics,return_convention,target_ret_column,target_semantics,target_cost_included,reporting_route
okx,OFC_USDT_SWAP,2026-08-04 10:00:00+00:00,2026-08-07T07:34:15.085777+00:00,closed,0.40605589747428894,0.3,analysis/output/w20_overnight/cycle_hardneg_c1/weights/best.pt,w20_midbox_hardneg_shadow,691,2026-08-04 10:15:00+00:00,0.010574,True,sl,0,0,2026-08-04 10:15:00+00:00,-0.018252317003972007,0.009126158501986014,,,1.0,long,w20_midbox_shadow_detector_only_20260807,w20_midbox_hardneg_shadow,detector_conf_only,2026-08-07T07:34:15.085781+00:00,False,,e2e8933e4bc6fd787cbb7e0a699fb6d69c2c3ced282acec2c6c385048f989d18,2026-08-07T07:34:15.085707+00:00,2026-08-04 10:00:00+00:00,next_open_research,paper_filled,,research_next_open,2026-08-04 10:15:00+00:00,0.010574,0.010574,closed,sl,0,,,,,,,,,,,,,
okx,LQTY_USDT_SWAP,2026-08-04 11:00:00+00:00,2026-08-07T07:09:50.201603+00:00,closed,0.4010392129421234,0.3,analysis/output/w20_overnight/cycle_hardneg_c1/weights/best.pt,w20_midbox_hardneg_shadow,695,2026-08-04 11:15:00+00:00,0.1843,True,sl,0,17,2026-08-04 15:30:00+00:00,-0.014495000387566903,0.007247500193783415,,,1.0,long,w20_midbox_shadow_detector_only_20260807,w20_midbox_hardneg_shadow,detector_conf_only,2026-08-07T07:09:50.201607+00:00,False,,e2e8933e4bc6fd787cbb7e0a699fb6d69c2c3ced282acec2c6c385048f989d18,2026-08-07T07:09:50.201544+00:00,2026-08-04 11:00:00+00:00,next_open_research,paper_filled,,research_next_open,2026-08-04 11:15:00+00:00,0.1843,0.1843,closed,sl,0,,,,,,,,,,,,,
okx,USO_USDT_SWAP,2026-08-04 11:45:00+00:00,2026-08-07T08:57:01.200766+00:00,closed,0.4267718195915222,0.3,analysis/output/w20_overnight/cycle_hardneg_c1/weights/best.pt,w20_midbox_hardneg_shadow,697,2026-08-04 12:00:00+00:00,117.5,True,sl,0,14,2026-08-04 15:30:00+00:00,-0.01567173252279641,0.007835866261398193,,,1.0,long,w20_midbox_shadow_detector_only_20260807,w20_midbox_hardneg_shadow,detector_conf_only,2026-08-07T08:57:01.200771+00:00,False,,e2e8933e4bc6fd787cbb7e0a699fb6d69c2c3ced282acec2c6c385048f989d18,2026-08-07T08:57:01.200635+00:00,2026-08-04 11:45:00+00:00,next_open_research,paper_filled,,research_next_open,2026-08-04 12:00:00+00:00,117.5,117.5,closed,sl,0,,,,,,,,,,,,,
okx,BZ_USDT_SWAP,2026-08-04 12:00:00+00:00,2026-08-07T06:11:44.682839+00:00,closed,0.35663503408432007,0.3,analysis/output/w20_overnight/cycle_hardneg_c1/weights/best.pt,w20_midbox_hardneg_shadow,700,2026-08-04 12:15:00+00:00,81.99,True,sl,0,4,2026-08-04 13:15:00+00:00,-0.019427456310002977,0.009713728155001475,,,1.0,long,w20_midbox_shadow_detector_only_20260807,w20_midbox_hardneg_shadow,detector_conf_only,2026-08-07T06:11:44.682842+00:00,False,,e2e8933e4bc6fd787cbb7e0a699fb6d69c2c3ced282acec2c6c385048f989d18,2026-08-07T06:11:44.682791+00:00,2026-08-04 12:00:00+00:00,next_open_research,paper_filled,,research_next_open,2026-08-04 12:15:00+00:00,81.99,81.99,closed,sl,0,,,,,,,,,,,,,
okx,IREN_USDT_SWAP,2026-08-04 13:30:00+00:00,2026-08-07T06:54:01.261096+00:00,closed,0.45862844586372375,0.3,analysis/output/w20_overnight/cycle_hardneg_c1/weights/best.pt,w20_midbox_hardneg_shadow,705,2026-08-04 13:45:00+00:00,40.91,True,timeout,0,71,2026-08-05 07:30:00+00:00,0.0063554143241262295,0.014945699619373531,,,1.0,long,w20_midbox_shadow_detector_only_20260807,w20_midbox_hardneg_shadow,detector_conf_only,2026-08-07T06:54:01.261100+00:00,False,,e2e8933e4bc6fd787cbb7e0a699fb6d69c2c3ced282acec2c6c385048f989d18,2026-08-07T06:54:01.261030+00:00,2026-08-04 13:30:00+00:00,next_open_research,paper_filled,,research_next_open,2026-08-04 13:45:00+00:00,40.91,40.91,closed,timeout,0,,,,,,,,,,,,,
okx,MUBARAK_USDT_SWAP,2026-08-04 16:30:00+00:00,2026-08-07T07:23:51.110841+00:00,closed,0.32003113627433777,0.3,analysis/output/w20_overnight/cycle_hardneg_c1/weights/best.pt,w20_midbox_hardneg_shadow,717,2026-08-04 16:45:00+00:00,0.013118,True,tp,1,29,2026-08-05 00:00:00+00:00,0.048597347156578596,0.00971946943131574,,,1.0,long,w20_midbox_shadow_detector_only_20260807,w20_midbox_hardneg_shadow,detector_conf_only,2026-08-07T07:23:51.110846+00:00,False,,e2e8933e4bc6fd787cbb7e0a699fb6d69c2c3ced282acec2c6c385048f989d18,2026-08-07T07:23:51.110790+00:00,2026-08-04 16:30:00+00:00,next_open_research,paper_filled,,research_next_open,2026-08-04 16:45:00+00:00,0.013118,0.013118,closed,tp,1,,,,,,,,,,,,,
okx,LIGHT_USDT_SWAP,2026-08-05 04:30:00+00:00,2026-08-07T07:05:56.934914+00:00,closed,0.3274509310722351,0.3,analysis/output/w20_overnight/cycle_hardneg_c1/weights/best.pt,w20_midbox_hardneg_shadow,765,2026-08-05 04:45:00+00:00,0.1414,True,sl,0,30,2026-08-05 12:15:00+00:00,-0.021620529399878685,0.010810264699939369,,,1.0,long,w20_midbox_shadow_detector_only_20260807,w20_midbox_hardneg_shadow,detector_conf_only,2026-08-07T07:05:56.934917+00:00,False,,e2e8933e4bc6fd787cbb7e0a699fb6d69c2c3ced282acec2c6c385048f989d18,2026-08-07T07:05:56.934887+00:00,2026-08-05 04:30:00+00:00,next_open_research,paper_filled,,research_next_open,2026-08-05 04:45:00+00:00,0.1414,0.1414,closed,sl,0,,,,,,,,,,,,,
okx,APR_USDT_SWAP,2026-08-05 05:15:00+00:00,2026-08-07T05:46:43.780487+00:00,closed,0.5097005367279053,0.3,analysis/output/w20_overnight/cycle_hardneg_c1/weights/best.pt,w20_midbox_hardneg_shadow,770,2026-08-05 05:30:00+00:00,0.205,True,sl,0,24,2026-08-05 11:30:00+00:00,-0.03365853658536577,0.016829268292682914,,,1.0,long,w20_midbox_shadow_detector_only_20260807,w20_midbox_hardneg_shadow,detector_conf_only,2026-08-07T05:46:43.780491+00:00,False,,e2e8933e4bc6fd787cbb7e0a699fb6d69c2c3ced282acec2c6c385048f989d18,2026-08-07T05:46:43.780443+00:00,2026-08-05 05:15:00+00:00,next_open_research,paper_filled,,research_next_open,2026-08-05 05:30:00+00:00,0.205,0.205,closed,sl,0,,,,,,,,,,,,,
okx,KAITO_USDT_SWAP,2026-08-05 05:30:00+00:00,2026-08-07T06:58:40.590777+00:00,closed,0.3620598018169403,0.3,analysis/output/w20_overnight/cycle_hardneg_c1/weights/best.pt,w20_midbox_hardneg_shadow,769,2026-08-05 05:45:00+00:00,0.9405,True,sl,0,1,2026-08-05 06:00:00+00:00,-0.018546365914786866,0.009273182957393484,,,1.0,long,w20_midbox_shadow_detector_only_20260807,w20_midbox_hardneg_shadow,detector_conf_only,2026-08-07T06:58:40.590780+00:00,False,,e2e8933e4bc6fd787cbb7e0a699fb6d69c2c3ced282acec2c6c385048f989d18,2026-08-07T06:58:40.590730+00:00,2026-08-05 05:30:00+00:00,next_open_research,paper_filled,,research_next_open,2026-08-05 05:45:00+00:00,0.9405,0.9405,closed,sl,0,,,,,,,,,,,,,
okx,MMT_USDT_SWAP,2026-08-05 06:15:00+00:00,2026-08-07T07:20:30.723211+00:00,open,0.43185585737228394,0.3,analysis/output/w20_overnight/cycle_hardneg_c1/weights/best.pt,w20_midbox_hardneg_shadow,772,2026-08-05 06:30:00+00:00,0.1456,True,,,,,,0.017415620094191498,,,1.0,long,w20_midbox_shadow_detector_only_20260807,w20_midbox_hardneg_shadow,detector_conf_only,2026-08-07T07:20:30.723215+00:00,False,,e2e8933e4bc6fd787cbb7e0a699fb6d69c2c3ced282acec2c6c385048f989d18,2026-08-07T07:20:30.723160+00:00,2026-08-05 06:15:00+00:00,next_open_research,paper_filled,,research_next_open,2026-08-05 06:30:00+00:00,0.1456,0.1456,open,,,,,,,,,,,,,,,
okx,CAP_USDT_SWAP,2026-08-05 06:45:00+00:00,2026-08-07T06:12:27.977327+00:00,closed,0.37296876311302185,0.3,analysis/output/w20_overnight/cycle_hardneg_c1/weights/best.pt,w20_midbox_hardneg_shadow,775,2026-08-05 07:00:00+00:00,0.02694,True,tp,1,20,2026-08-05 12:00:00+00:00,0.09359423056527727,0.01871884611305545,,,1.0,long,w20_midbox_shadow_detector_only_20260807,w20_midbox_hardneg_shadow,detector_conf_only,2026-08-07T06:12:27.977331+00:00,False,,e2e8933e4bc6fd787cbb7e0a699fb6d69c2c3ced282acec2c6c385048f989d18,2026-08-07T06:12:27.977269+00:00,2026-08-05 06:45:00+00:00,next_open_research,paper_filled,,research_next_open,2026-08-05 07:00:00+00:00,0.02694,0.02694,closed,tp,1,,,,,,,,,,,,,
okx,AI_USDT_SWAP,2026-08-05 09:45:00+00:00,2026-08-07T05:43:14.243234+00:00,open,0.5753438472747803,0.3,analysis/output/w20_overnight/cycle_hardneg_c1/weights/best.pt,w20_midbox_hardneg_shadow,788,2026-08-05 10:00:00+00:00,0.02119,True,,,,,,0.007988943571765671,,,1.0,long,w20_midbox_shadow_detector_only_20260807,w20_midbox_hardneg_shadow,detector_conf_only,2026-08-07T05:43:14.243238+00:00,False,,e2e8933e4bc6fd787cbb7e0a699fb6d69c2c3ced282acec2c6c385048f989d18,2026-08-07T05:43:14.243174+00:00,2026-08-05 09:45:00+00:00,next_open_research,paper_filled,,research_next_open,2026-08-05 10:00:00+00:00,0.02119,0.02119,open,,,,,,,,,,,,,,,
