direction,qty,signal_i,signal_time,entry_i,entry_time,entry_price,entry_equity,entry_fee,leverage,score,stop,initial_stop,exit_i,exit_time,exit_price,exit_reason,gross_pnl,net_pnl,gross_return,net_return,fees,holding_bars,n_controls,matched,control_mean,paired_excess
-1,2.174351895896611,7768,2023-07-18 16:00:00+00:00,7769,2023-07-18 20:00:00+00:00,1891.13,1027.9900893419997,4.111982100886958,4.0000211514869495,0.27252438710510823,1889.2388700000001,1947.8536,7798,2023-07-23 16:00:00+00:00,1889.2388700000001,stop,4.111982100886904,-4.107870118786124,0.000999999999999987,-0.0009990000000000131,8.21985221967303,29,3,True,-0.0009990000000000016,-1.1492543028346347e-17
1,2.199225068944645,7898,2023-08-09 08:00:00+00:00,7899,2023-08-09 12:00:00+00:00,1862.26,1023.8822192232136,4.095528876892854,4.0,0.3367422386899195,1808.5941190150115,1808.5941190150115,7943,2023-08-16 20:00:00+00:00,1808.5941190150115,stop,-118.02335080918635,-126.09638521216289,-0.028817609240916125,-0.030788791631675208,8.073034402976521,44,3,True,-0.007694527109154287,-0.023094264522520922
1,2.070527347077221,8020,2023-08-29 16:00:00+00:00,8021,2023-08-29 20:00:00+00:00,1734.41,897.7858340110507,3.591143336044203,4.0,1.0077581720009292,1682.3777,1682.3777,8031,2023-08-31 12:00:00+00:00,1682.3777,stop,-107.73430008132624,-114.80885245333332,-0.030000000000000044,-0.03197000000000004,7.07455237200708,10,3,True,-0.004284986470223605,-0.027685013529776436
1,1.9170408186414254,8118,2023-09-15 00:00:00+00:00,8119,2023-09-15 04:00:00+00:00,1633.72,782.9769815577174,3.1319079262308698,4.0,0.682981845039831,1635.3537199999998,1584.7084,8140,2023-09-18 16:00:00+00:00,1635.3537199999998,stop,3.131907926230509,-3.1350398341574603,0.0009999999999998849,-0.0010010000000001149,6.2669477603879695,21,3,True,-0.02164699255318253,0.020645992553182415
-1,3.941083723176551,8157,2023-09-21 12:00:00+00:00,8158,2023-09-21 16:00:00+00:00,1583.0,779.84194172356,6.23873553378848,8.0,0.7387875234535329,1630.49,1630.49,8192,2023-09-27 08:00:00+00:00,1630.49,stop,-187.16206601365445,-199.82669914724508,-0.03000000000000001,-0.03203000000000001,12.664633133590614,34,3,True,-0.011344789949401043,-0.020685210050598965
1,2.8087565166344954,8199,2023-09-28 12:00:00+00:00,8200,2023-09-28 16:00:00+00:00,1652.01,580.0152425763149,4.640093853045354,7.999951574436145,0.5781300711843605,1653.6620099999998,1602.4594,8224,2023-10-02 16:00:00+00:00,1653.6620099999998,stop,4.640093853044766,-4.644733946898985,0.0009999999999998734,-0.0010010000000001266,9.284827799943752,24,3,True,-0.01132204982159145,0.010321049821591323
-1,1.1990382791427,8499,2023-11-17 12:00:00+00:00,8500,2023-11-17 16:00:00+00:00,1919.45,575.370508629416,2.3014940249004554,4.000020839411495,0.32203697613304094,1977.0232,1977.0232,8512,2023-11-19 16:00:00+00:00,1977.0232,stop,-69.03247065273854,-73.70449117319218,-0.029994633879496753,-0.032024628513376244,4.67202052045365,12,3,True,-0.0009990000000000031,-0.03102562851337624
1,0.9591121683888785,8582,2023-12-01 08:00:00+00:00,8583,2023-12-01 12:00:00+00:00,2092.21,501.66601745622387,2.0066640698248954,4.0,0.23334539949437547,2183.4506,2029.4437,8734,2023-12-26 16:00:00+00:00,2183.4506,stop,87.50996971110239,83.40913160174149,0.043609675892955335,0.04156606621706238,4.100838109360893,151,2,True,-0.001001000000000155,0.042567066217062535
1,0.9859086240049968,8944,2024-01-30 16:00:00+00:00,8945,2024-01-30 20:00:00+00:00,2373.75,585.0751490579653,2.3403005962318613,4.0,0.23998422343527723,2302.5375,2302.5375,8948,2024-01-31 08:00:00+00:00,2302.5375,stop,-70.20901788695592,-74.81941006153268,-0.030000000000000037,-0.03197000000000003,4.610392174576766,3,3,True,-0.02164958697946588,-0.010320413020534155
-1,0.5526794105502715,9212,2024-03-15 08:00:00+00:00,9213,2024-03-15 12:00:00+00:00,3692.97,510.2557389964326,2.041028482779836,4.000010831419782,0.9736156385494685,3803.7488,3803.7488,9214,2024-03-15 16:00:00+00:00,3803.7488,stop,-61.22516188546644,-65.36844401291158,-0.029997210916958453,-0.03202720812787541,4.143282127445138,1,3,True,-0.011342666666666654,-0.02068454146120876
1,0.49529053642256315,9275,2024-03-25 20:00:00+00:00,9276,2024-03-26 00:00:00+00:00,3592.94,444.88729498352103,1.7795491799340841,4.0,0.7159128154106199,3596.5329399999996,3485.1518,9279,2024-03-26 12:00:00+00:00,3596.5329399999996,stop,1.779549179933858,-1.7813287291142441,0.000999999999999873,-0.001001000000000127,3.560877909048102,3,3,True,-0.021646193305894946,0.02064519330589482
