symbol,minutes,fold,policy,fixed_notional_return_pct,close_marked_drawdown_pct,minimum_equity,crossed_zero,stage
BTC,30,exposed,P04_release,5.566433195862275,28.973043027536654,0.8623715482937713,False,primary
BTC,30,exposed,P05_direction,11.967287433441044,24.581886939880075,0.9161764200067241,False,primary
BTC,30,exposed,P06_htf_md,5.096886182684979,22.19634966104107,0.8962539318981931,False,primary
BTC,30,exposed,P07_htf_sh,-13.358148605933785,16.817318128400192,0.8469258646046159,False,primary
BTC,30,exposed,P08_htf_either,-4.729871371612704,27.07189031914187,0.8147848956843029,False,primary
BTC,30,exposed,P09_htf_ma,8.568902718323312,21.217998248314053,0.920675175545488,False,primary
BTC,30,exposed,P10_htf_ltf,-3.539544403653272,28.6601557840563,0.807122038301922,False,primary
BTC,30,exposed,P11_wait_htf,-11.38227899777019,34.053157757607316,0.717688963468231,False,primary
BTC,30,exposed,P12_wait_ltf,-8.938833374603883,32.69654984926921,0.7399736604818317,False,primary
BTC,30,replication,P00_base,-103.65123090629338,103.47734248599443,-0.038035685724899446,True,primary
BTC,30,replication,P01_width,-91.74981439360086,92.4856998136072,0.08097847940202574,False,primary
BTC,30,replication,P02_dense_now,-87.18049106663695,88.24565142284486,0.12667171267166488,False,primary
BTC,30,replication,P03_dense_recent,-91.4293989258813,92.18837415046958,0.08418263407922133,False,primary
BTC,30,replication,P04_release,-97.41448591311922,97.74216332950596,0.024331764206842136,False,primary
BTC,30,replication,P05_direction,-76.12185598032698,77.50934333086374,0.2387814401967301,False,primary
BTC,30,replication,P06_htf_md,-39.414308206088336,41.26166608179081,0.6055047912674422,False,primary
BTC,30,replication,P07_htf_sh,-30.733836377153768,37.821363338815736,0.6877865552051446,False,primary
BTC,30,replication,P08_htf_either,-77.91646138147921,79.64920697192723,0.21931200952324226,False,primary
BTC,30,replication,P09_htf_ma,-45.77159718394768,47.39453628776415,0.5422840281605232,False,primary
BTC,30,replication,P10_htf_ltf,-81.6334439165486,83.09833601983473,0.18214218417254835,False,primary
BTC,30,replication,P11_wait_htf,-71.86929723149227,74.03781403951585,0.27978365102311165,False,primary
BTC,30,replication,P12_wait_ltf,-69.39180486744456,71.73885492464703,0.3045585746635887,False,primary
BTC,60,discovery,P00_base,65.87571405016273,36.30817840144612,0.998194658300729,False,primary
BTC,60,discovery,P01_width,69.07847171855757,39.554328590636,0.8368805645452347,False,primary
BTC,60,discovery,P02_dense_now,73.51239509885374,36.645135314870515,0.8807456556677411,False,primary
BTC,60,discovery,P03_dense_recent,64.05074793148677,40.7718681059693,0.8200235236159082,False,primary
BTC,60,discovery,P04_release,61.1164530198534,40.22418574087765,0.8483247861038501,False,primary
BTC,60,discovery,P05_direction,16.930031569550795,48.49209145733711,0.6407199677210014,False,primary
BTC,60,discovery,P06_htf_md,26.578500090941006,41.58778749655643,0.7828216971618975,False,primary
BTC,60,discovery,P07_htf_sh,27.434785697400432,23.381768010143126,0.998194658300729,False,primary
BTC,60,discovery,P08_htf_either,32.8124441950318,44.54350954410779,0.7822119352008119,False,primary
BTC,60,discovery,P09_htf_ma,5.623779774141524,53.586861358955176,0.6220139659912934,False,primary
BTC,60,discovery,P10_htf_ltf,37.54254958535923,44.194731874101144,0.7933433463714239,False,primary
BTC,60,discovery,P11_wait_htf,38.17792738307184,47.45801022635878,0.7356899057197354,False,primary
BTC,60,discovery,P12_wait_ltf,39.14674466679826,47.500359434431765,0.7344415548184074,False,primary
BTC,60,exposed,P00_base,18.91154419942991,23.435892051336086,0.992367980514563,False,primary
BTC,60,exposed,P01_width,24.096415683701643,20.7043985408405,0.992367980514563,False,primary
BTC,60,exposed,P02_dense_now,27.452533006283787,19.819838506855806,0.992367980514563,False,primary
BTC,60,exposed,P03_dense_recent,26.987242166818092,20.259667721367578,0.992367980514563,False,primary
BTC,60,exposed,P04_release,26.709117040090156,21.2689175426413,0.992367980514563,False,primary
BTC,60,exposed,P05_direction,41.30571741731788,12.655023414146424,0.992367980514563,False,primary
BTC,60,exposed,P06_htf_md,28.292171087494154,14.72010684285778,0.9980002093626531,False,primary
BTC,60,exposed,P07_htf_sh,-10.34808820292209,17.580994772949833,0.8707982890636539,False,primary
BTC,60,exposed,P08_htf_either,17.944082884572122,23.564081745290682,0.9949433767098547,False,primary
BTC,60,exposed,P09_htf_ma,34.03230098741554,13.196552276180398,0.9980002093626531,False,primary
BTC,60,exposed,P10_htf_ltf,20.52863736080408,23.140260715216627,0.9949511906328113,False,primary
BTC,60,exposed,P11_wait_htf,15.619054956409805,25.945318357233738,0.9639475353629001,False,primary
BTC,60,exposed,P12_wait_ltf,14.289432995198958,26.32859213424999,0.9589585757923726,False,primary
BTC,60,replication,P00_base,-86.04881725226397,87.345301733835,0.13951182747736024,False,primary
BTC,60,replication,P01_width,-81.33377538284103,82.69193847188647,0.18666224617158977,False,primary
BTC,60,replication,P02_dense_now,-78.6724195098337,80.2242240763427,0.21327580490166298,False,primary
BTC,60,replication,P03_dense_recent,-81.29692757981047,82.65777173195332,0.18703072420189526,False,primary
BTC,60,replication,P04_release,-78.91746073474567,80.45143598901848,0.2108253926525433,False,primary
BTC,60,replication,P05_direction,-46.44708541631768,51.81742013355725,0.5196346551925217,False,primary
BTC,60,replication,P06_htf_md,-28.857894579823174,39.4196744955165,0.6188975056907828,False,primary
BTC,60,replication,P07_htf_sh,-26.592752348076466,46.81221834134799,0.5877958856406211,False,primary
BTC,60,replication,P08_htf_either,-72.62925970441931,76.77189766801258,0.2505081085221269,False,primary
BTC,60,replication,P09_htf_ma,-55.00777173368492,64.8996011994449,0.3585908310249597,False,primary
BTC,60,replication,P10_htf_ltf,-72.07830125331093,78.35183364751916,0.23346897341950568,False,primary
BTC,60,replication,P11_wait_htf,-76.31517220966418,80.18962148396713,0.2136489834696782,False,primary
BTC,60,replication,P12_wait_ltf,-76.13745423103256,80.08039132058148,0.2148269979812476,False,primary
BTC,120,discovery,P00_base,99.28373311222695,21.471231429238298,0.9968888275795887,False,primary
BTC,120,discovery,P01_width,73.27730083443069,33.54629911990555,0.9968888275795887,False,primary
BTC,120,discovery,P02_dense_now,73.27730083443069,33.54629911990555,0.9968888275795887,False,primary
BTC,120,discovery,P03_dense_recent,73.27730083443069,33.54629911990555,0.9968888275795887,False,primary
BTC,120,discovery,P04_release,41.23747274702056,44.1942549501513,0.6461909634685369,False,primary
BTC,120,discovery,P05_direction,46.18895690720763,31.102185045138892,0.7683192216131576,False,primary
BTC,120,discovery,P06_htf_md,35.3533056066101,30.993714790173403,0.7027043858290032,False,primary
BTC,120,discovery,P07_htf_sh,48.04276214811518,34.8489418103025,0.7245041516721068,False,primary
BTC,120,discovery,P08_htf_either,44.45806314317655,45.424615694665924,0.5911852885111223,False,primary
BTC,120,discovery,P09_htf_ma,22.185347169694005,39.64402794474776,0.6035597205525224,False,primary
BTC,120,discovery,P10_htf_ltf,45.14373979776989,44.79163196416967,0.5980420550570557,False,primary
BTC,120,discovery,P11_wait_htf,59.715741957806244,43.296142315939505,0.8662229891079908,False,primary
BTC,120,discovery,P12_wait_ltf,60.40141861239958,42.84729124723973,0.8730797556539241,False,primary
BTC,120,exposed,P00_base,17.56828982186438,27.786343955496502,0.9333120650216259,False,primary
BTC,120,exposed,P01_width,15.575507329404381,26.750977881080185,0.9262545859371429,False,primary
BTC,120,exposed,P02_dense_now,15.575507329404381,26.750977881080185,0.9262545859371429,False,primary
BTC,120,exposed,P03_dense_recent,15.575507329404381,26.750977881080185,0.9262545859371429,False,primary
BTC,120,exposed,P04_release,16.443047173939938,25.70631230228831,0.9394646774187154,False,primary
BTC,120,exposed,P05_direction,25.037305964001998,22.33035376807364,0.9955011669504156,False,primary
BTC,120,exposed,P06_htf_md,24.986296761459002,19.396462253117235,0.9997948771202613,False,primary
BTC,120,exposed,P07_htf_sh,-12.90406243670642,18.531297248907254,0.8489576533807056,False,primary
BTC,120,exposed,P08_htf_either,11.54955552361432,28.56305263095401,0.8905297609154592,False,primary
BTC,120,exposed,P09_htf_ma,19.59497560866239,25.23786312736098,0.9448283444611687,False,primary
BTC,120,exposed,P10_htf_ltf,11.54955552361432,28.56305263095401,0.8905297609154592,False,primary
BTC,120,exposed,P11_wait_htf,11.54955552361432,28.56305263095401,0.8905297609154592,False,primary
BTC,120,exposed,P12_wait_ltf,11.54955552361432,28.56305263095401,0.8905297609154592,False,primary
BTC,120,replication,P00_base,-41.950182952201075,52.82385736293607,0.517389933572206,False,primary
BTC,120,replication,P01_width,-18.792006898010662,40.36497973342445,0.6619411974836011,False,primary
BTC,120,replication,P02_dense_now,-14.629445018499677,39.264817621846426,0.6741528580533254,False,primary
BTC,120,replication,P03_dense_recent,-24.283800400478906,40.36497973342445,0.6619411974836011,False,primary
BTC,120,replication,P04_release,-23.398288727667083,38.35396559000937,0.6842632006337322,False,primary
BTC,120,replication,P05_direction,-34.92997952691952,38.857341583209625,0.6246906896630584,False,primary
BTC,120,replication,P06_htf_md,-7.152390164027511,23.129084595244517,0.8066898574311921,False,primary
BTC,120,replication,P07_htf_sh,-6.265577088360629,22.88885820979962,0.892871682339681,False,primary
BTC,120,replication,P08_htf_either,-11.907773207660322,37.129408737109685,0.697855627130307,False,primary
BTC,120,replication,P09_htf_ma,-6.2994510698602735,27.985490635974863,0.808228368340953,False,primary
BTC,120,replication,P10_htf_ltf,-12.227815038632306,37.129408737109685,0.697855627130307,False,primary
BTC,120,replication,P11_wait_htf,-16.79709390055415,39.86017221832196,0.6675444971815298,False,primary
BTC,120,replication,P12_wait_ltf,-15.423012094376398,39.96639437255901,0.6663654446774699,False,primary
BTC,240,discovery,P00_base,90.7831666900679,30.405249932012353,0.9937364981672794,False,primary
BTC,240,discovery,P01_width,35.51406398917452,44.78670183949408,0.8578755835121274,False,primary
BTC,240,discovery,P02_dense_now,35.51406398917452,44.78670183949408,0.8578755835121274,False,primary
BTC,240,discovery,P03_dense_recent,29.514307693479935,46.585591852401706,0.7978780205551814,False,primary
BTC,240,discovery,P04_release,32.36680542419672,45.71265333483012,0.8264029978623493,False,primary
BTC,240,discovery,P05_direction,39.504230294076216,34.87340086208292,0.9241883044171317,False,primary
BTC,240,discovery,P06_htf_md,-27.291370015312356,55.8653041672181,0.4490818237047194,False,primary
BTC,240,discovery,P07_htf_sh,25.118453664083805,35.46795396016431,0.91575121378327,False,primary
BTC,240,discovery,P08_htf_either,-22.821194453024706,66.30218909569318,0.4781935973083653,False,primary
BTC,240,discovery,P09_htf_ma,-33.64106896987366,60.26283758537534,0.40433579589225077,False,primary
BTC,240,discovery,P10_htf_ltf,-20.82521151692436,64.89564045247577,0.4981534266693688,False,primary
BTC,240,discovery,P11_wait_htf,-24.798000454171166,72.9564197467114,0.38376578710532017,False,primary
BTC,240,discovery,P12_wait_ltf,-25.22454726864177,72.83945749443332,0.3854255566471746,False,primary
BTC,240,exposed,P00_base,28.8656090254495,16.678275707230448,0.9743907385710351,False,primary
BTC,240,exposed,P01_width,31.555018448605267,16.678275707230448,0.9743907385710351,False,primary
BTC,240,exposed,P02_dense_now,31.555018448605267,16.678275707230448,0.9743907385710351,False,primary
BTC,240,exposed,P03_dense_recent,31.555018448605267,16.678275707230448,0.9743907385710351,False,primary
BTC,240,exposed,P04_release,31.555018448605267,16.678275707230448,0.9743907385710351,False,primary
BTC,240,exposed,P05_direction,-10.288042502468265,20.575805070824487,0.8449381394961318,False,primary
BTC,240,exposed,P06_htf_md,15.264109674514836,15.732369122284664,0.9771903056208301,False,primary
BTC,240,exposed,P07_htf_sh,2.111612420319542,12.620615115988981,0.9295678094068043,False,primary
BTC,240,exposed,P08_htf_either,15.675746383277245,16.678275707230448,0.9743907385710351,False,primary
BTC,240,exposed,P09_htf_ma,-2.8415478755966395,13.464607899978082,0.8853932467450368,False,primary
BTC,240,exposed,P10_htf_ltf,15.675746383277245,16.678275707230448,0.9743907385710351,False,primary
BTC,240,exposed,P11_wait_htf,31.42619378293081,16.678275707230448,0.9743907385710351,False,primary
BTC,240,exposed,P12_wait_ltf,31.42619378293081,16.678275707230448,0.9743907385710351,False,primary
BTC,240,replication,P00_base,-15.360333569207974,27.14500294160198,0.8071507651739125,False,primary
BTC,240,replication,P01_width,3.0450003048151597,23.54199768070607,0.8071507651739125,False,primary
BTC,240,replication,P02_dense_now,4.371170351617026,22.285772488473143,0.8204124656419312,False,primary
BTC,240,replication,P03_dense_recent,-0.9760855301901294,23.54199768070607,0.8071507651739125,False,primary
BTC,240,replication,P04_release,-0.9760855301901294,23.54199768070607,0.8071507651739125,False,primary
BTC,240,replication,P05_direction,-6.145846515186859,30.202963093427577,0.7692719865767127,False,primary
BTC,240,replication,P06_htf_md,2.885201926843628,21.25102646384745,0.8318158824654862,False,primary
BTC,240,replication,P07_htf_sh,2.363040324614385,17.913578159130658,0.907199313358804,False,primary
BTC,240,replication,P08_htf_either,4.323614205084025,23.54199768070607,0.8071507651739125,False,primary
BTC,240,replication,P09_htf_ma,-12.25826328693288,23.074169695428186,0.8506004127780511,False,primary
BTC,240,replication,P10_htf_ltf,4.323614205084025,23.54199768070607,0.8071507651739125,False,primary
BTC,240,replication,P11_wait_htf,4.323614205084025,23.54199768070607,0.8071507651739125,False,primary
BTC,240,replication,P12_wait_ltf,4.323614205084025,23.54199768070607,0.8071507651739125,False,primary
BTC,360,discovery,P00_base,101.23719566492078,40.19886722773099,0.842585432714217,False,primary
BTC,360,discovery,P01_width,101.94140527409905,39.69906589361202,0.8496275288059998,False,primary
BTC,360,discovery,P02_dense_now,108.72188456002125,39.69906589361202,0.8496275288059998,False,primary
BTC,360,discovery,P03_dense_recent,115.32886536869862,30.19753349681185,0.9835021297519956,False,primary
BTC,360,discovery,P04_release,75.05830773492535,30.19753349681185,0.9835021297519956,False,primary
BTC,360,discovery,P05_direction,72.14988191688683,22.37314663288073,0.8145227173784387,False,primary
BTC,360,discovery,P06_htf_md,-19.573239667039623,31.408394529631785,0.8042676033296038,False,primary
BTC,360,discovery,P07_htf_sh,9.966843146574611,26.244356320225837,0.9977076214924315,False,primary
BTC,360,discovery,P08_htf_either,-9.606396520465,40.13614531474411,0.8434691713282658,False,primary
BTC,360,discovery,P09_htf_ma,-25.468852385961725,36.436441661559634,0.7453114761403827,False,primary
BTC,360,discovery,P10_htf_ltf,-9.606396520465,40.13614531474411,0.8434691713282658,False,primary
BTC,360,discovery,P11_wait_htf,79.62614181256615,28.030794259437812,0.9977076214924315,False,primary
BTC,360,discovery,P12_wait_ltf,79.62614181256615,28.030794259437812,0.9977076214924315,False,primary
BTC,360,exposed,P00_base,40.336507411543884,17.723552480615492,0.9747064953415464,False,primary
BTC,360,exposed,P01_width,40.336507411543884,17.723552480615492,0.9747064953415464,False,primary
BTC,360,exposed,P02_dense_now,40.336507411543884,17.723552480615492,0.9747064953415464,False,primary
BTC,360,exposed,P03_dense_recent,40.336507411543884,17.723552480615492,0.9747064953415464,False,primary
BTC,360,exposed,P04_release,40.336507411543884,17.723552480615492,0.9747064953415464,False,primary
BTC,360,exposed,P05_direction,-15.056389263623526,16.144707890319854,0.8385529210968015,False,primary
BTC,360,exposed,P06_htf_md,18.81114328714566,9.46128018827537,0.9924207528570269,False,primary
BTC,360,exposed,P07_htf_sh,21.52536412439825,18.240906095275257,0.8738733043383446,False,primary
BTC,360,exposed,P08_htf_either,40.336507411543884,17.723552480615492,0.9747064953415464,False,primary
BTC,360,exposed,P09_htf_ma,3.412082704446573,6.785100774412134,0.9321489922558787,False,primary
BTC,360,exposed,P10_htf_ltf,40.336507411543884,17.723552480615492,0.9747064953415464,False,primary
BTC,360,exposed,P11_wait_htf,40.336507411543884,17.723552480615492,0.9747064953415464,False,primary
BTC,360,exposed,P12_wait_ltf,40.336507411543884,17.723552480615492,0.9747064953415464,False,primary
BTC,360,replication,P00_base,-9.089318840079997,32.96036490923957,0.8052683710720514,False,primary
BTC,360,replication,P01_width,-9.089318840079997,32.96036490923957,0.8052683710720514,False,primary
BTC,360,replication,P02_dense_now,-9.089318840079997,32.96036490923957,0.8052683710720514,False,primary
BTC,360,replication,P03_dense_recent,-9.089318840079997,32.96036490923957,0.8052683710720514,False,primary
BTC,360,replication,P04_release,-21.188205955911275,36.6521449773456,0.6842794999137386,False,primary
BTC,360,replication,P05_direction,-3.159559495700215,25.537245767311482,0.816999332573924,False,primary
BTC,360,replication,P06_htf_md,-5.192311065947974,17.834374485565398,0.823991898094147,False,primary
BTC,360,replication,P07_htf_sh,11.584890124705582,20.947193695533457,0.8720494569821654,False,primary
BTC,360,replication,P08_htf_either,-9.002037924485828,25.370678766042165,0.7488644307693454,False,primary
BTC,360,replication,P09_htf_ma,-28.384539930414377,28.58753724725106,0.7161546006958562,False,primary
BTC,360,replication,P10_htf_ltf,-6.188591636234175,24.726654294112727,0.755924246472695,False,primary
BTC,360,replication,P11_wait_htf,3.0706860523900925,22.82019265610568,0.8096780436383447,False,primary
BTC,360,replication,P12_wait_ltf,1.4812029743927368,23.126281371610816,0.8096780436383447,False,primary
BTC,720,discovery,P00_base,79.70146517748937,35.398816294952915,0.8956085534873599,False,primary
BTC,720,discovery,P01_width,82.31558199316915,33.51322643564876,0.9217497216441579,False,primary
BTC,720,discovery,P02_dense_now,84.0204248698688,32.171000633305546,0.9403578777234419,False,primary
BTC,720,discovery,P03_dense_recent,84.0204248698688,32.171000633305546,0.9403578777234419,False,primary
BTC,720,discovery,P04_release,84.12726098900293,32.171000633305546,0.9403578777234419,False,primary
BTC,720,discovery,P05_direction,130.0875069621335,18.399662232699136,1.0,False,primary
BTC,720,discovery,P06_htf_md,42.37021296078092,15.033730275547924,0.9985950604808751,False,primary
BTC,720,discovery,P07_htf_sh,9.024908556785904,38.95663120871777,0.8462842333163697,False,primary
BTC,720,discovery,P08_htf_either,9.024908556785904,38.95663120871777,0.8462842333163697,False,primary
BTC,720,discovery,P09_htf_ma,64.0878919990612,13.274931650259786,1.0,False,primary
BTC,720,discovery,P10_htf_ltf,11.5255145983856,38.95663120871777,0.8462842333163697,False,primary
BTC,720,discovery,P11_wait_htf,73.6362682936872,32.13712076391821,0.9450300418216239,False,primary
BTC,720,discovery,P12_wait_ltf,72.1572237791799,32.91313918204038,0.9450300418216239,False,primary
BTC,720,exposed,P00_base,30.1504055927845,15.405170848316905,0.9158205873884883,False,primary
BTC,720,exposed,P01_width,30.1504055927845,15.405170848316905,0.9158205873884883,False,primary
BTC,720,exposed,P02_dense_now,30.1504055927845,15.405170848316905,0.9158205873884883,False,primary
BTC,720,exposed,P03_dense_recent,30.1504055927845,15.405170848316905,0.9158205873884883,False,primary
BTC,720,exposed,P04_release,24.657060146942953,15.05176344668984,0.9158205873884883,False,primary
BTC,720,exposed,P05_direction,4.618608449743933,14.702218459467002,0.9158205873884883,False,primary
BTC,720,exposed,P06_htf_md,10.977368625939121,13.975801340273062,0.9794081891504401,False,primary
BTC,720,exposed,P07_htf_sh,32.878302201145445,9.765865609429618,0.9158205873884883,False,primary
BTC,720,exposed,P08_htf_either,24.657060146942953,15.05176344668984,0.9158205873884883,False,primary
BTC,720,exposed,P09_htf_ma,4.618608449743933,14.702218459467002,0.9158205873884883,False,primary
BTC,720,exposed,P10_htf_ltf,24.657060146942953,15.05176344668984,0.9158205873884883,False,primary
BTC,720,exposed,P11_wait_htf,25.967168313330458,15.244708987489,0.9158205873884883,False,primary
BTC,720,exposed,P12_wait_ltf,25.967168313330458,15.244708987489,0.9158205873884883,False,primary
BTC,720,replication,P00_base,15.398125120655948,32.56316260408651,0.892598733655193,False,primary
BTC,720,replication,P01_width,15.398125120655948,32.56316260408651,0.892598733655193,False,primary
BTC,720,replication,P02_dense_now,15.398125120655948,32.56316260408651,0.892598733655193,False,primary
BTC,720,replication,P03_dense_recent,15.398125120655948,32.56316260408651,0.892598733655193,False,primary
BTC,720,replication,P04_release,15.398125120655948,32.56316260408651,0.892598733655193,False,primary
BTC,720,replication,P05_direction,18.831914446613453,29.96889618071658,0.9171360785093571,False,primary
BTC,720,replication,P06_htf_md,-1.1127883689713514,12.17408235577856,0.9171360785093571,False,primary
BTC,720,replication,P07_htf_sh,35.13116376636924,17.985258527445474,0.9867003870959795,False,primary
BTC,720,replication,P08_htf_either,34.01837539739789,18.495354272768314,0.9171360785093571,False,primary
BTC,720,replication,P09_htf_ma,29.30332224300414,15.499343620162625,0.9171360785093571,False,primary
BTC,720,replication,P10_htf_ltf,37.452164723355416,15.901087849398357,0.9171360785093571,False,primary
BTC,720,replication,P11_wait_htf,24.753100119226445,25.49537386504113,0.9171360785093571,False,primary
BTC,720,replication,P12_wait_ltf,24.012396777781532,26.054983563243173,0.9171360785093571,False,primary
ETH,15,discovery,P00_base,-132.76140798354166,128.8414701611936,-0.3347543710494932,True,primary
ETH,15,discovery,P01_width,-128.03123395855303,124.51303155969671,-0.2874526307996068,True,primary
ETH,15,discovery,P02_dense_now,-134.08450148275668,128.89962018339992,-0.3479853060416433,True,primary
ETH,15,discovery,P03_dense_recent,-120.03400646317984,117.69310371316573,-0.20748035584587485,True,primary
ETH,15,discovery,P04_release,-129.86989610871854,126.8909913762174,-0.30583925230126197,True,primary
ETH,15,discovery,P05_direction,-56.02960677773922,74.7419544865685,0.2908172795486226,False,primary
ETH,15,discovery,P06_htf_md,7.3267678319625995,30.615807193368422,0.8229129190113469,False,primary
ETH,15,discovery,P07_htf_sh,-68.79743873362997,107.12899349027849,-0.07390102896892813,True,primary
ETH,15,discovery,P08_htf_either,-99.14182369086639,117.5607931197132,-0.20082263223433594,True,primary
ETH,15,discovery,P09_htf_ma,1.770824021390438,36.84059813615137,0.7490854277953459,False,primary
ETH,15,discovery,P11_wait_htf,-100.8841800268824,120.07915947781645,-0.23595052532596128,True,primary
ETH,15,exposed,P00_base,-3.8768308825805176,33.74227156627383,0.9040929984876728,False,primary
ETH,15,exposed,P01_width,3.067585380956106,30.352278551558598,0.9276435602859604,False,primary
ETH,15,exposed,P02_dense_now,8.746867829922778,27.854707223918147,0.9456249611012919,False,primary
ETH,15,exposed,P03_dense_recent,5.020815682760715,28.9227816033719,0.9276435602859604,False,primary
ETH,15,exposed,P04_release,9.392715684714425,26.126106482807902,0.9276435602859604,False,primary
ETH,15,exposed,P05_direction,19.805033051640475,18.751362481984692,0.8722921544788006,False,primary
ETH,15,exposed,P06_htf_md,-3.1298116963383915,29.250971379132235,0.8169415442376716,False,primary
ETH,15,exposed,P07_htf_sh,2.029932442374771,23.46517376795254,0.9074363279303875,False,primary
ETH,15,exposed,P08_htf_either,8.46020223514785,26.2068868952754,0.8436647282900201,False,primary
ETH,15,exposed,P09_htf_ma,-0.9982334198715748,24.635314592249955,0.8569234897690857,False,primary
ETH,15,exposed,P11_wait_htf,11.527784004889341,29.204909589645595,0.884542111306667,False,primary
ETH,15,replication,P00_base,-76.14441893583258,78.8580321915562,0.23813844031598064,False,primary
