stream_key,baseline_parity
gate_240m_67767eac683e71cf,passed
gate_240m_67c3d40bcae59f76,passed
gate_240m_68ce6e18ef859345,passed
gate_240m_695c5bcf6b4cf024,passed
gate_240m_6d63ab27a9bf324f,passed
gate_240m_6e1ff9e3994eebf7,passed
gate_240m_6fb793e83624b731,passed
gate_240m_71467a6e751c8f4b,passed
gate_240m_7270bac40d93a2b8,passed
gate_240m_750d479defca92ae,passed
gate_240m_758b9696ff7411f3,passed
gate_240m_787dff156131fac9,passed
gate_240m_79e4f3778a50fc08,passed
gate_240m_7b60c016e7b98d47,passed
gate_240m_7bd82c7a2ffcfc30,passed
gate_240m_7be3664228abf92b,passed
gate_240m_7e9f4b9dedf8d6bf,passed
gate_240m_8030ccd2f84576b8,passed
gate_240m_806709778fb54f9b,passed
gate_240m_8204451ea66b6e97,passed
gate_240m_8216c86cfe31ea12,passed
gate_240m_831b7583a0fec7fa,passed
gate_240m_83b36d01f85df7ff,passed
gate_240m_84a411557c2b0442,passed
gate_240m_889a8f2c2e177b7c,passed
gate_240m_893bd2f830f46a86,passed
gate_240m_8b669b50017fc9e9,passed
gate_240m_8d5391472e22dfe8,passed
gate_240m_8f4b74d09c0c5111,passed
gate_240m_90808c30c3717144,passed
gate_240m_9299a3994149e1cc,passed
gate_240m_92c3b34ae1ab8d79,passed
gate_240m_9434b41b05178e44,passed
gate_240m_95591cb43897a962,passed
gate_240m_95bae23663ba5436,passed
gate_240m_96ef03f8b028a7e8,passed
gate_240m_9a51e2385677bb54,passed
gate_240m_9b2bb1019836432b,passed
gate_240m_9dca8664b2289672,passed
gate_240m_9ebe28e55cee9809,passed
gate_240m_9f703e1753f32721,passed
gate_240m_a22974348ea4e4fa,passed
gate_240m_a3d0c8a2b0e1d1bc,passed
gate_240m_a4839ac993a665cd,passed
gate_240m_a48bdf3a547c1cd1,passed
gate_240m_a606cf8c26d3ef88,passed
gate_240m_a6d377064af64504,passed
gate_240m_a7e059c36956c082,passed
gate_240m_aa6bdb440b845150,passed
gate_240m_ab3d2d4225acaf1b,passed
gate_240m_ab9a7e3402479c7f,passed
gate_240m_ac59d84cd2f11b7f,passed
gate_240m_ac6abcbe99871989,passed
gate_240m_ad181bb2491fa3b1,passed
gate_240m_ad40ed733c7a2baa,passed
gate_240m_adfa3c7d10dc15cc,passed
gate_240m_ae3242fc97a19448,passed
gate_240m_af47a8cebfbfdb66,passed
gate_240m_b0a9fedb9b85c094,passed
gate_240m_b1974e7d62f5e086,passed
gate_240m_b1c9cc6fa4a40708,passed
gate_240m_b1fb445ee434f5a5,passed
gate_240m_b49168ccfd1a1115,passed
gate_240m_b54b80d216ac73c7,passed
gate_240m_b5a4ab10ab199fcf,passed
gate_240m_b6125f523658a3a5,passed
gate_240m_b7900671cf63583d,passed
gate_240m_b8a76250db1871ea,passed
gate_240m_bae368abcd17fbd4,passed
gate_240m_bc22720182003db4,passed
gate_240m_bcbac6c585d01a29,passed
gate_240m_bec065a51adfa248,passed
gate_240m_c17148a66439e77b,passed
gate_240m_c373cf1d40a4d353,passed
gate_240m_c3cbe2733a69be92,passed
gate_240m_c50a7ed6680cb99a,passed
gate_240m_c565ae6c76cd2a8c,passed
gate_240m_c5a314044e1270c9,passed
gate_240m_c6a554d621dd50d6,passed
gate_240m_c7ed1ca26e9de9cf,passed
gate_240m_c843731d7e9f4526,passed
gate_240m_c8cb578b759cfe27,passed
gate_240m_c9450c186a21a312,passed
gate_240m_ca78a91259b59aae,passed
gate_240m_cb1f8b2d5423d9c0,passed
gate_240m_cb9eba41e9aac2f7,passed
gate_240m_cddd69ae0388d69c,passed
gate_240m_d1a1cd8cfd5350cc,passed
gate_240m_d1bd3cd2e845c871,passed
gate_240m_d2c58eda6940037e,passed
gate_240m_d3bd2e7e7e1992cc,passed
gate_240m_d57b050a99d88268,passed
gate_240m_d624c861bacd26ec,passed
gate_240m_d63eda823ab4b135,passed
gate_240m_d6c5958e7da2af05,passed
gate_240m_da27ca6f389dd047,passed
gate_240m_da51aebc9ea81907,passed
gate_240m_deca750ac3d47b5c,passed
gate_240m_dfaedeb892cd0958,passed
gate_240m_e09ea9a7cef9b594,passed
gate_240m_e2810ab80d2d4b63,passed
gate_240m_e31f9ecbbb133ec9,passed
gate_240m_e3a986a18344ffe6,passed
gate_240m_e3d413dbaa3cc643,passed
gate_240m_e3d555c5980e8b73,passed
gate_240m_e52ba4943e217549,passed
gate_240m_e5fd5df46b0683d4,passed
gate_240m_e7e2c3c42ca61d4f,passed
gate_240m_e93a1bd01dac998d,passed
gate_240m_eaf8076196586493,passed
gate_240m_eb11398e173f30f8,passed
gate_240m_ebcc8c80dfd5baf3,passed
gate_240m_ec3a327097553496,passed
gate_240m_ecdfbfb0568ea2a5,passed
gate_240m_ee0a8757c96775a7,passed
gate_240m_ee1ef31718e71f4f,passed
gate_240m_ef72054c815f15c7,passed
gate_240m_efa2ea033109cc92,passed
gate_240m_f025596e41cb7af7,passed
gate_240m_f2f01590e5445e09,passed
gate_240m_f5c1647e1e080dff,passed
gate_240m_f60b3e0f745d1010,passed
gate_240m_f616535f2c0cce59,passed
gate_240m_f6c92b3dac42dfe1,passed
gate_240m_f7a59369596103b5,passed
gate_240m_f8361c2b952fab46,passed
gate_240m_fb0d4ac5792b741f,passed
gate_240m_fba8bbb1ea428d7e,passed
gate_240m_fc607d3b3bbff184,passed
gate_240m_fcdbec6a78e3356c,passed
gate_240m_fda6c11ff8c30c31,passed
gate_30m_00a206a97587148b,passed
gate_30m_011e79387419d977,passed
gate_30m_04ecb5f71b63e06c,passed
gate_30m_09ecc0efa0c1bbc0,passed
gate_30m_0e05769f2d7a30cf,passed
gate_30m_1db6dbf4924bb981,passed
gate_30m_239f28154f9ee6fe,passed
gate_30m_2497c99aa8422283,passed
gate_30m_284c196ef7975306,passed
gate_30m_2fa0dcc60ef6195d,passed
gate_30m_31287d9dae0c1995,passed
gate_30m_34ed9de137322931,passed
gate_30m_36f71ee2d7c2cf7f,passed
gate_30m_3b6008b86ac36323,passed
gate_30m_4310c201896db19c,passed
gate_30m_4a9939772d4ae43b,passed
gate_30m_55767936414dbac1,passed
gate_30m_590c9c1c2c406b07,passed
gate_30m_5bfc6609d1d259ec,passed
gate_30m_6d032e6692a904d9,passed
gate_30m_7625478a04d5317f,passed
gate_30m_861f0ba2d64eec55,passed
gate_30m_8855f8890e919ec8,passed
gate_30m_8b5d17770ab6aade,passed
gate_30m_8e39f319b8a2a726,passed
gate_30m_a10d019f8afc88e8,passed
gate_30m_a2c189a9a4237e27,passed
gate_30m_a5f567682aaaaa51,passed
gate_30m_a6db488f90214571,passed
gate_30m_a9200468b49be979,passed
gate_30m_b0318fc8a35ed904,passed
gate_30m_b2533ed6e9d64a96,passed
gate_30m_b31c989e59c1c5cf,passed
gate_30m_b44d6b6043000abf,passed
gate_30m_b571e1e68dc9e57f,passed
gate_30m_bdc621661a888bde,passed
gate_30m_c2c225b22109db93,passed
gate_30m_c940c128353f159f,passed
gate_30m_cf3704eaf8b89f23,passed
gate_30m_d212f5019b626448,passed
gate_30m_d7e40b1526334da5,passed
gate_30m_dae002e413fa941f,passed
gate_30m_e09fef242f6dc4f2,passed
gate_30m_ecf8a596c9c922a4,passed
gate_30m_ed89f1cb0af83e6c,passed
gate_30m_ee3f5e9f231dbdf5,passed
gate_30m_eecc34bf31d09db2,passed
gate_30m_ef6dc7098d08bed9,passed
gate_30m_ef9f98d27ac3fd0a,passed
gate_30m_f6707e4dfbb9867b,passed
gate_60m_0150e2d772b95936,passed
gate_60m_0732b89397858c44,passed
gate_60m_13389934766b99d2,passed
gate_60m_1e9d3f1ada79146f,passed
gate_60m_1f418df0e7b4648a,passed
gate_60m_2390a9a763a7d0c8,passed
gate_60m_25e9d74a3ef8e847,passed
gate_60m_2bb9e7b3246d4e29,passed
gate_60m_2d4e7df8d4b3ec1a,passed
gate_60m_2ed6412c6a18b1e4,passed
gate_60m_3162a97692ae042e,passed
gate_60m_327d0b9ede6c9e87,passed
gate_60m_3aa118421759eead,passed
gate_60m_3af6fdee58920db0,passed
gate_60m_3def1dfc2c6523b3,passed
gate_60m_41999f41568e2549,passed
gate_60m_47b79ca70f907568,passed
gate_60m_517408264e00a5a5,passed
gate_60m_5ff4095bbbe45fdd,passed
gate_60m_66ad53b2de52205a,passed
gate_60m_6726ea0ce71a860f,passed
gate_60m_689dafe14df93c98,passed
gate_60m_785e709a122f5f17,passed
gate_60m_7b6234c4a04e255f,passed
gate_60m_88876999c3ca6d98,passed
gate_60m_8d2eb6bbc3d5b729,passed
gate_60m_94f417725f2cf7c5,passed
gate_60m_9fc6580f6eff9a01,passed
gate_60m_a071681a8362a22a,passed
gate_60m_a135452c1369cb89,passed
gate_60m_a377d991b279bc2b,passed
gate_60m_a3c7c47abb87bb87,passed
gate_60m_aeeed2b47560fa6c,passed
gate_60m_b5904d2684b0fe16,passed
gate_60m_b644f5a602424ed7,passed
gate_60m_bc939ff177667b20,passed
gate_60m_bfdffa0fc2e3798c,passed
gate_60m_ccb01c69909f64a8,passed
gate_60m_d9585e1468157d87,passed
gate_60m_df63eb76499463ec,passed
gate_60m_f6a7e06c44128097,passed
gate_60m_fef5f2980a1ee70b,passed
okx_240m_00a03670387eebfb,passed
okx_240m_029f440db2918d33,passed
okx_240m_03268465e4eb8d54,passed
okx_240m_0363633ee355246e,passed
okx_240m_040172599440c5b9,passed
okx_240m_050c14d7f166e9da,passed
okx_240m_050fae2b118a6fd3,passed
okx_240m_0558a3b01d944e0c,passed
okx_240m_05bc61713d0b38e5,passed
okx_240m_069514de1abc3a7c,passed
okx_240m_0757696882bc9936,passed
okx_240m_0798004c513637eb,passed
okx_240m_07c5919e0b9e438b,passed
okx_240m_081e399d972f2d22,passed
okx_240m_086fae2788d38b97,passed
okx_240m_095161671ae85759,passed
okx_240m_09f9859e1637e617,passed
okx_240m_0a9122f6638449bb,passed
okx_240m_0afd57db5fee2211,passed
okx_240m_0b2fc4927ac4a2dd,passed
okx_240m_0b38cdf1b4dca4ef,passed
okx_240m_0bb23fabefe58567,passed
okx_240m_0d9c2b61e430ba65,passed
okx_240m_0ddf0415c9c42b35,passed
okx_240m_0e0caa28fc7bab6c,passed
okx_240m_0e993ccac8357969,passed
okx_240m_0ea777659a1e2513,passed
okx_240m_0ed2fb228b00ce17,passed
okx_240m_0f05719dd7f989fa,passed
okx_240m_0f30eed826df77ec,passed
okx_240m_0fb857cbfef022db,passed
okx_240m_10c1d428f42fdf74,passed
okx_240m_116554a6060f00b9,passed
okx_240m_11c26a611e90353d,passed
okx_240m_11f94523a3bdf988,passed
okx_240m_128466555babcfe5,passed
okx_240m_12c6903fb7c4e688,passed
okx_240m_145d422d06b5845c,passed
okx_240m_14e422d343597fa9,passed
okx_240m_15c33ba9bf5913e6,passed
okx_240m_1629d4d445c76f77,passed
okx_240m_1667ab6e4c8f7425,passed
okx_240m_1769dc24b3e01574,passed
okx_240m_181e2d5cf2b0d8c6,passed
okx_240m_19418fa7178b31c2,passed
okx_240m_196823dbecfb675e,passed
okx_240m_199bb70a316b7989,passed
okx_240m_1bca7fc929b3aceb,passed
okx_240m_1cd062e65d733a23,passed
okx_240m_1d7db2a29d9b8b7b,passed
okx_240m_1df0e94ea39347bb,passed
okx_240m_1e02dba786bd28fd,passed
okx_240m_1e14b689081ce443,passed
okx_240m_1e9ea3927d6f7197,passed
okx_240m_1f66771326af78a1,passed
okx_240m_203db719b892e66f,passed
okx_240m_20811b939c3bf906,passed
okx_240m_20ac5eaf016ea676,passed
okx_240m_21f63fddaa32d7db,passed
okx_240m_230e2e1983791b60,passed
okx_240m_232a77b121df423e,passed
okx_240m_23b51d9fcfb1a0b4,passed
okx_240m_24991bdddd997649,passed
okx_240m_24cfdbde847a6fe5,passed
okx_240m_25091f4bc25af8c7,passed
okx_240m_25b0552e47e32b24,passed
okx_240m_282048a7ebcaac42,passed
okx_240m_2907048cd63583ec,passed
okx_240m_2986c1281b7ae559,passed
okx_240m_2998718e946aa329,passed
okx_240m_29bbc6cc147fa75c,passed
okx_240m_2b03d1fad2fa6bc8,passed
okx_240m_2b498c9b11a1be2b,passed
okx_240m_2b541c1eb3319537,passed
okx_240m_2b80863d14f042ca,passed
okx_240m_2c58903efde53ea1,passed
okx_240m_2d5759bb780b3709,passed
okx_240m_2e01804fc192a8a2,passed
okx_240m_2e1a1c6586ec914e,passed
okx_240m_2e92a097fa67bb49,passed
okx_240m_3112c534234a19d7,passed
okx_240m_31aa4b619dea215e,passed
okx_240m_31f46b22f9ca83ff,passed
okx_240m_3215df9509939f36,passed
okx_240m_3220a56855ca2fbe,passed
okx_240m_32ba0051fb5b20a2,passed
okx_240m_332dea10ac61a5d6,passed
okx_240m_339236b86d717214,passed
okx_240m_3473068d1b303e75,passed
okx_240m_3510f4b344ba935c,passed
okx_240m_355373df4f0bee7c,passed
okx_240m_35dce07cf6ba4364,passed
okx_240m_3655d9133a611d01,passed
okx_240m_36763dc8e01d5ba6,passed
okx_240m_36f6bc29698b159b,passed
okx_240m_37d50e61f1c5c49f,passed
okx_240m_3815f0e503a1cc34,passed
okx_240m_385c98b9dc2f3ac5,passed
okx_240m_38e0cc5414dce040,passed
okx_240m_3967262bc6487092,passed
okx_240m_3a273a2bbd4c19ff,passed
okx_240m_3a7f6490b3a34e47,passed
okx_240m_3b763d0af2e9db09,passed
okx_240m_3be4489be992f996,passed
okx_240m_3c6a3b0d6ac29485,passed
okx_240m_3ccf7743c88701dc,passed
okx_240m_3e39c792ea477351,passed
okx_240m_4077fa6f27acf3b2,passed
okx_240m_41bbd094629a0e80,passed
okx_240m_41dab544a265f95c,passed
okx_240m_43117c5532581dd0,passed
okx_240m_446de6b3116c6241,passed
okx_240m_448ed099737db712,passed
okx_240m_45051a14d0e5f442,passed
okx_240m_462f537ff008fc8b,passed
okx_240m_46d723c56dc889e5,passed
okx_240m_46d7c4f338991a4c,passed
okx_240m_46ea5b4c22f06802,passed
okx_240m_46f7bbe3c7dabd33,passed
okx_240m_47470a2b0eeb01e2,passed
okx_240m_4816adfb4e3cdcf8,passed
okx_240m_484a9755ef729a8a,passed
okx_240m_488e1c2679619acc,passed
okx_240m_48eea6c1b6e06d5d,passed
okx_240m_49045f01d1f02731,passed
okx_240m_4a37faa071a8a500,passed
okx_240m_4a7b5fe0d3857a04,passed
okx_240m_4b60531c01c5629a,passed
okx_240m_4b6af1b7e4d4180a,passed
okx_240m_4b7d5e40afec6a57,passed
okx_240m_4cba531fcb56f221,passed
okx_240m_4dc11a756898d2ee,passed
okx_240m_509ed2f682c590fd,passed
okx_240m_50a67d0f631bd4ff,passed
okx_240m_510ad901296a8c7f,passed
okx_240m_51628885d2ada77e,passed
okx_240m_51b0553a01a2cc54,passed
okx_240m_5241f397bc559e1c,passed
okx_240m_538b24d293d3dfa6,passed
okx_240m_539aac81037b1d7f,passed
okx_240m_54e16ad3255b4084,passed
okx_240m_55062aade1abb129,passed
okx_240m_552d06e14d8219b7,passed
okx_240m_567e382531231a67,passed
okx_240m_585352377dab2627,passed
okx_240m_59e64a9a568bfcbc,passed
okx_240m_5bbc03ce75ed0c3b,passed
okx_240m_5daf736b74c464cd,passed
okx_240m_5e340fb97d444f80,passed
okx_240m_5f66e3e1e6845e66,passed
okx_240m_5fc743af6082d761,passed
okx_240m_5fd686af5043d833,passed
okx_240m_60b1419f8c96e790,passed
okx_240m_60e93e56fbdb7363,passed
okx_240m_61f125686693f641,passed
okx_240m_62128638ec8ecb15,passed
okx_240m_625d3d8eeb21e07e,passed
okx_240m_643babad08886bea,passed
okx_240m_6613c44d00b17665,passed
okx_240m_668a36f4f1b9363a,passed
okx_240m_66b63d964750d03c,passed
okx_240m_67791edb55aa7f66,passed
okx_240m_67a06d8c6f5a959c,passed
okx_240m_68b7eb1e4ef4882c,passed
okx_240m_68d6a52787385878,passed
okx_240m_69a70ad7071f9388,passed
okx_240m_6a13f3c52a42c389,passed
okx_240m_6a67425fc092d613,passed
okx_240m_6aaecf39675e5ee5,passed
okx_240m_6ac4cb944363f219,passed
okx_240m_6b94f1b891a75271,passed
okx_240m_6cbe1f148a67a288,passed
okx_240m_6d87179b49c3b2cc,passed
okx_240m_6de7651e937e8792,passed
okx_240m_6e6e10e242067384,passed
okx_240m_6e86a3a5c8f7f56e,passed
okx_240m_6ed308228cbb1c80,passed
okx_240m_6f3893adc0f4264e,passed
okx_240m_6fa23b1eae263d7b,passed
okx_240m_70ef73bf59b6f387,passed
okx_240m_71735a797b8127e0,passed
okx_240m_71d26f21d4b7e45f,passed
okx_240m_71de59bda2850798,passed
okx_240m_721d2448056bfa47,passed
okx_240m_728e4f820638fb5e,passed
okx_240m_73d5b084cb95c9dd,passed
okx_240m_740364f51efdfe07,passed
okx_240m_781df602627a143a,passed
okx_240m_78e30aacba1d82f0,passed
okx_240m_7928eb651d9afd9d,passed
okx_240m_795360114fbc0f8d,passed
okx_240m_7a4d57ce2e6b481b,passed
okx_240m_7b496b1483f1651c,passed
okx_240m_7bd6697e029dd3f7,passed
okx_240m_7c7dd98deb3bef8a,passed
okx_240m_7d50c70f12f7ed40,passed
okx_240m_7d6d89c377af99eb,passed
okx_240m_7d87e8c53cc617ea,passed
okx_240m_7dd697f651bdf5e3,passed
okx_240m_7e3a38c7de185696,passed
okx_240m_7e6bc9d6a5f6966c,passed
okx_240m_833b91a0b70703d7,passed
okx_240m_83a5b9d14774c384,passed
okx_240m_83e830785063df46,passed
okx_240m_84252be3e6a1cdaa,passed
okx_240m_84533bd181b13998,passed
okx_240m_8464f7d2c7b399cc,passed
okx_240m_84da07f875937050,passed
okx_240m_853f24d4ed490f32,passed
okx_240m_854224849567981e,passed
okx_240m_856fa7a0d81ed7b8,passed
okx_240m_857ac9b4c687afed,passed
okx_240m_85d37b0fda935391,passed
okx_240m_8644bd67c05700b4,passed
okx_240m_86ba15c34dc3e892,passed
okx_240m_874a169ca89b20e8,passed
okx_240m_87d44b8d9c874d2d,passed
okx_240m_88a8d999962508b8,passed
okx_240m_89469723e1667771,passed
okx_240m_895526959405f7f2,passed
okx_240m_8a965c844f647da1,passed
okx_240m_8c28e37c3aafb09f,passed
okx_240m_8cfc2f4dd8dc766e,passed
okx_240m_8d978689a4f95e9a,passed
okx_240m_8e29c6392d3efb90,passed
okx_240m_8e7a28b15f905138,passed
okx_240m_91152bcc5c452f32,passed
okx_240m_91d92faca2690942,passed
okx_240m_924bc5ceda269952,passed
okx_240m_9256ed9e291f9bdf,passed
okx_240m_9281edd1d19ca91c,passed
okx_240m_92fcab41e7863ee1,passed
okx_240m_932f24d2fe810e13,passed
okx_240m_947bed5c41ffc9b0,passed
okx_240m_94ba35d2af2acf1d,passed
okx_240m_94f206c52e26dc26,passed
okx_240m_9526b20a2b981335,passed
okx_240m_95643a5baed45335,passed
okx_240m_95676bc50f19fbf3,passed
okx_240m_957bfa7e40f60e9d,passed
okx_240m_964ab529f361c36d,passed
okx_240m_966871a5b846a106,passed
okx_240m_9696fee0698558f7,passed
okx_240m_9709f925d99d6b6e,passed
okx_240m_97c05c2342a9bf35,passed
okx_240m_987fdd28535d0530,passed
okx_240m_98a65b5c355b7a03,passed
okx_240m_98bd6d09667c3b48,passed
okx_240m_99a1aaafd4224309,passed
okx_240m_99c632d4b364db31,passed
okx_240m_9a3bbd24d68b8bde,passed
okx_240m_9adb2d1a68a8fe18,passed
okx_240m_9b3ae0565f294797,passed
okx_240m_9b64ce175ac564f4,passed
okx_240m_9c0a28b143f78159,passed
okx_240m_9c56a77f0906842a,passed
okx_240m_9c9c13bb3f80f802,passed
okx_240m_a01161e4a4e48f3e,passed
okx_240m_a2600751488bebeb,passed
okx_240m_a43b87e63430581c,passed
okx_240m_a52c318a31eba56e,passed
okx_240m_a5463e0a8c3ee51d,passed
okx_240m_a59881e72873be2e,passed
okx_240m_a5db7c57158ceaea,passed
okx_240m_a775fdab58cb717a,passed
okx_240m_a895cca5f6d9a0cd,passed
okx_240m_ab016d7ea5581304,passed
okx_240m_abb26ca2a28fa413,passed
okx_240m_ac93682398ff2fdc,passed
okx_240m_acbe112ed804964d,passed
okx_240m_ad5cc7951e64665c,passed
okx_240m_b11e17193b731e49,passed
okx_240m_b22d6144dfc0d908,passed
okx_240m_b2345e32c05f44f4,passed
okx_240m_b30b82c9b4551083,passed
okx_240m_b403cc71e019a750,passed
okx_240m_b43375add30deecd,passed
okx_240m_b64b2eacaf7140c9,passed
okx_240m_b67a2dc9c065ce96,passed
okx_240m_b70c0682a6a8b79f,passed
okx_240m_b71934b76e145ca4,passed
okx_240m_b7683f62d5d9b41c,passed
okx_240m_b7dcd976538c1a1b,passed
okx_240m_b802cc7e29a978ad,passed
okx_240m_b91ffcd4f193b577,passed
okx_240m_b9e2b23d52008dca,passed
okx_240m_bad0e748cf15a102,passed
okx_240m_bb5b6e7aee6f8a72,passed
okx_240m_bbc54eba6a9f01f8,passed
okx_240m_bd74ff1e9541719f,passed
okx_240m_bd99721b865071f6,passed
okx_240m_bda3658d784d6506,passed
okx_240m_be17ed46f4b792aa,passed
okx_240m_be3c1d0e553e1295,passed
okx_240m_be5ece16313a59b7,passed
okx_240m_be80e7a36bad7b3c,passed
okx_240m_bf496445d30247e1,passed
okx_240m_bf8e4605b00174e8,passed
okx_240m_c01ff15f6e2f0e70,passed
okx_240m_c1901dca115e52c4,passed
okx_240m_c29f2cb24231eeab,passed
okx_240m_c2c486bd2d3ec4d0,passed
okx_240m_c413b292033b1359,passed
okx_240m_c466ccf2eefd57a4,passed
okx_240m_c6bc694b70d2f83d,passed
okx_240m_c70082358b3a30ed,passed
okx_240m_c72eeebd37218632,passed
okx_240m_c7e1f7d06faff94d,passed
okx_240m_c8c4d5925633ca80,passed
okx_240m_cb4e9ef6613b63ec,passed
okx_240m_cb612dced31fcf64,passed
okx_240m_cb79848a8bdeb33c,passed
okx_240m_cb8609cda76358f9,passed
okx_240m_cc24df359c753ea6,passed
okx_240m_cc3da6ca77af3274,passed
okx_240m_cd64d02952a04cd8,passed
okx_240m_cd891c7419eb0dc1,passed
okx_240m_cd8b83bccc941df1,passed
okx_240m_ce8c1a05fbe466d3,passed
okx_240m_cea16bbbffec1724,passed
okx_240m_cf3f604b19688483,passed
okx_240m_d0401c41bdd885a9,passed
okx_240m_d0559514b90d24a5,passed
okx_240m_d0a3abc47495cf29,passed
okx_240m_d0f1afba42779979,passed
okx_240m_d19a3b415a21c622,passed
okx_240m_d242127565d82b06,passed
okx_240m_d25fc371999f9b28,passed
okx_240m_d2a9432b02770b56,passed
okx_240m_d2b21c8971193bec,passed
okx_240m_d2bde03b78a5ad62,passed
okx_240m_d52d3eda6e7b5bb0,passed
okx_240m_d5c73a4c6a3483b8,passed
okx_240m_d6bf65d6179c0b97,passed
okx_240m_d8556b9c0011e396,passed
okx_240m_da188aee66bf53ea,passed
okx_240m_da3133af43800e45,passed
okx_240m_da576a36835de2f3,passed
okx_240m_da64f625cd2ebfc4,passed
okx_240m_dad9aa5112e67218,passed
okx_240m_dbbc5b40c1eba26e,passed
okx_240m_dc7a476ce3d173a4,passed
okx_240m_dccb43fb8e5e34a3,passed
okx_240m_dd655cca1b493475,passed
okx_240m_ded3d42be550ec13,passed
okx_240m_df46b9f6145bdba8,passed
okx_240m_dfb5fee1c4add202,passed
okx_240m_e02ad96e97587e72,passed
okx_240m_e0360d3087fd3225,passed
okx_240m_e05126b1cad3acc4,passed
okx_240m_e13a5d12f6f0cdd5,passed
okx_240m_e3f01c3b06a39b9e,passed
okx_240m_e4a5380fa52b43f2,passed
okx_240m_e530b755b304dbca,passed
okx_240m_e5443c18ebb6eadb,passed
okx_240m_e7202a7a991374c2,passed
okx_240m_e74ab379e320e896,passed
okx_240m_e7c0f8100d429238,passed
okx_240m_e93036e86c9c0a57,passed
okx_240m_e9e6ef31aaf128cd,passed
okx_240m_ea06e17819be6452,passed
okx_240m_ea821a3d4cb992a0,passed
okx_240m_eaa537bb5c999afc,passed
okx_240m_eb49089e03be09ec,passed
okx_240m_ec09b331d5a16319,passed
okx_240m_ec9279e171ac78c6,passed
okx_240m_ed3e6cd370f2a967,passed
okx_240m_ee98ddf4698b51f7,passed
okx_240m_ef3e883a4d56e520,passed
okx_240m_ef9b54b53b47d5f9,passed
okx_240m_f05371d0b5ea3402,passed
okx_240m_f05eda4a88b60ba1,passed
okx_240m_f0959dc052667a9d,passed
okx_240m_f132f22cb88197fd,passed
okx_240m_f13ebe714953a064,passed
okx_240m_f194b32de14af2e7,passed
okx_240m_f1967d9b58b0c124,passed
okx_240m_f1f0875926c858be,passed
okx_240m_f23089a615e27d17,passed
okx_240m_f2dba80b2830a776,passed
okx_240m_f3bea18a2a28d8da,passed
okx_240m_f52543fc4df1e159,passed
okx_240m_f6d3d16fd07d5fe1,passed
okx_240m_f6ea9be6d8f759e7,passed
okx_240m_f7d3e714d1da38fd,passed
okx_240m_f874481d04b8d206,passed
okx_240m_f8efacc1c39ad918,passed
okx_240m_f9261aaeab7c94cb,passed
okx_240m_f959b493f6069ddd,passed
okx_240m_fa63ab8f29cd5b1a,passed
okx_240m_fa64f0e9edbf9961,passed
okx_240m_fb45728f3b2ad40f,passed
okx_240m_fb49ac4e280d33f5,passed
okx_240m_fbfa5ee68b775a37,passed
okx_240m_fc019ae132d0df22,passed
okx_240m_fc16198f2675e3e2,passed
okx_240m_fc34e02a0fcb28a7,passed
okx_240m_fd1768e5dafc23c3,passed
okx_240m_fd7c63cc100b1a22,passed
okx_240m_fde19878ad35ba05,passed
okx_240m_fdf18348d91b4e94,passed
okx_240m_fe64552ed2138437,passed
okx_240m_ff34fa6c0b3c7fc5,passed
okx_30m_0017f1878074c036,passed
okx_30m_00d54ed71b9c8447,passed
okx_30m_00fd6e17be5e413a,passed
okx_30m_02455d67e452427c,passed
okx_30m_04f6eaac09e4fa2d,passed
okx_30m_057df45fbabc292a,passed
okx_30m_0670ecbc8d8a3207,passed
okx_30m_06a0312be480205b,passed
okx_30m_072d32e2f923e5d2,passed
okx_30m_07d7432d2eff9a4f,passed
okx_30m_099b9d8ac399e234,passed
okx_30m_0bdd35a079b4a945,passed
okx_30m_0c175c3edfd97a50,passed
okx_30m_0c3cae92f70746f1,passed
okx_30m_0cf8d708088e87df,passed
okx_30m_0d04ee01e4b56321,passed
okx_30m_0db44c8f251494fe,passed
okx_30m_0ea95f0d29804a5a,passed
okx_30m_0f39ddd83b4c9a99,passed
okx_30m_1005e3d9937211ac,passed
okx_30m_10a1af61400ec5bc,passed
okx_30m_10bed864d555e246,passed
okx_30m_110cba586a3e451e,passed
okx_30m_11c2804f921c7fc5,passed
okx_30m_12219a0008281f91,passed
okx_30m_12242f3477d41bb9,passed
okx_30m_12fa0e76f9dd2f40,passed
okx_30m_1307e0eca18777f3,passed
okx_30m_1324af0bec7345eb,passed
okx_30m_133fe58a46fb8fc3,passed
okx_30m_13b2b8a2a31bafd3,passed
okx_30m_13caee337175ed8f,passed
okx_30m_13d15255e991250d,passed
okx_30m_13f2dad2794388a9,passed
okx_30m_1480da1973a419b3,passed
okx_30m_14fe69f744f17e95,passed
okx_30m_150dafdb642ea175,passed
okx_30m_1559dc704d1beae4,passed
okx_30m_15c1cc5164d950cb,passed
okx_30m_167d6e03856581ab,passed
okx_30m_17500c1c95222372,passed
okx_30m_177572f2ec2719d2,passed
okx_30m_18fbdc56a2194a02,passed
okx_30m_19b2d4c35f377134,passed
okx_30m_1a40d80f349b964b,passed
okx_30m_1ba555540d266ec7,passed
okx_30m_1bd6dfeacf4477ee,passed
okx_30m_1c650a8c9b01e276,passed
okx_30m_1ca867dd49106e71,passed
okx_30m_1d0a3c80db17d1e2,passed
okx_30m_1dfdadcc902c75ba,passed
okx_30m_1e2677939810132c,passed
