n,auc,top_n,top_gross_bp,top_net_bp,top_win_pct,top_excess_bp,fold,minutes,cohort,arm,score
2145,0.5099775418740169,215,24.69585322711242,4.695853227112406,26.046511627906977,41.114514897237584,validation,15,all_core,gate_box_break,near_zero_bars
3152,0.460498595505618,316,-3.932670770314615,-23.932670770314626,21.518987341772153,5.186696825778736,validation,15,all_core,gate_close70,relative_volume
3152,0.45194614569902375,316,-40.29567828297116,-60.295678282971174,19.62025316455696,-47.766807898529706,validation,15,all_core,gate_close70,tr_expansion
3152,0.4985626957082336,316,12.471439841456743,-7.52856015854327,23.734177215189874,20.738681541829774,validation,15,all_core,gate_close70,near_zero_bars
2419,0.5342651506163898,242,26.83505086865902,6.835050868659009,28.09917355371901,39.60679890398622,validation,15,all_core,gate_rvol2,relative_volume
2419,0.5234713055640544,242,13.182810075456983,-6.817189924543029,25.6198347107438,-6.092770454660452,validation,15,all_core,gate_rvol2,tr_expansion
2419,0.48398250423032974,242,-10.994053369466643,-30.994053369466652,18.59504132231405,3.8240069663010723,validation,15,all_core,gate_rvol2,near_zero_bars
1436,0.5555516335601227,144,61.34869064186715,41.34869064186714,31.944444444444443,64.80717479411972,validation,15,all_core,gate_tr15,relative_volume
1436,0.5406970758582552,144,18.203257355438073,-1.7967426445619372,26.38888888888889,15.087824088930526,validation,15,all_core,gate_tr15,tr_expansion
1436,0.5221141712480476,144,7.931975998650194,-12.068024001349805,22.22222222222222,24.620919698398485,validation,15,all_core,gate_tr15,near_zero_bars
9014,0.4974972288913452,902,-5.6647433729908405,-25.664743372990845,25.609756097560975,-4.162187939612531,validation,15,all_core,ma21,relative_volume
9014,0.4925453283318627,902,5.731092464983821,-14.268907535016188,26.38580931263858,-1.40051434744729,validation,15,all_core,ma21,tr_expansion
9014,0.482042065529554,902,-12.674056242445372,-32.674056242445374,21.61862527716186,-8.221432045158894,validation,15,all_core,ma21,near_zero_bars
6277,0.49202343873726445,628,23.120724853750424,3.120724853750412,18.789808917197455,27.78420882605734,validation,15,all_core,ma55,relative_volume
6277,0.4825658088817536,628,-2.075500305231557,-22.075500305231568,17.993630573248407,7.352074855938581,validation,15,all_core,ma55,tr_expansion
6277,0.5034228071210536,628,37.53524595443853,17.535245954438523,21.97452229299363,45.73148725320153,validation,15,all_core,ma55,near_zero_bars
6029,0.48447072908605643,603,17.3396158347852,-2.6603841652148086,23.88059701492537,11.088463716315758,validation,15,all_core,signal13,relative_volume
6029,0.4924163450011709,603,-7.908146215781243,-27.908146215781247,22.22222222222222,0.3643214479307292,validation,15,all_core,signal13,tr_expansion
6029,0.5018291898061633,603,6.208684010346961,-13.791315989653047,20.8955223880597,14.537022825969688,validation,15,all_core,signal13,near_zero_bars
9429,0.4909368750970531,943,16.06035528163128,-3.939644718368732,24.284199363732768,21.65774125623187,validation,15,all_core,signal5,relative_volume
9429,0.48766156761707374,943,-6.597270874007707,-26.597270874007716,23.117709437963946,-0.08796583310703665,validation,15,all_core,signal5,tr_expansion
9429,0.49785954003974026,943,0.13323947340244624,-19.86676052659756,21.633085896076352,14.217620458164395,validation,15,all_core,signal5,near_zero_bars
1607,0.4784022998913437,161,21.06198107081759,1.061981070817578,22.36024844720497,36.33543129542967,validation,15,high_vol,band005,relative_volume
1607,0.48250860195581313,161,-6.39196596186735,-26.39196596186737,16.77018633540373,5.164907474585878,validation,15,high_vol,band005,tr_expansion
1607,0.48949203187250995,161,-46.47691545000546,-66.47691545000546,14.906832298136646,-14.786126094980327,validation,15,high_vol,band005,near_zero_bars
2574,0.4839927376609073,258,-6.7743493760949125,-26.774349376094918,23.25581395348837,29.69691154877766,validation,15,high_vol,band020,relative_volume
2574,0.49506952571074553,258,1.4060403976501228,-18.593959602349887,23.25581395348837,29.10717033554019,validation,15,high_vol,band020,tr_expansion
2574,0.4702235492531149,258,-24.742899735466175,-44.74289973546619,18.992248062015506,-3.2187819091688086,validation,15,high_vol,band020,near_zero_bars
3067,0.4890975235401855,307,19.946122207677025,-0.05387779232298304,24.7557003257329,28.587598411034673,validation,15,high_vol,band030,relative_volume
3067,0.4887284651117164,307,5.052051868642851,-14.947948131357153,23.778501628664493,1.1433970358291086,validation,15,high_vol,band030,tr_expansion
3067,0.48688915446740144,307,-26.454824995214704,-46.45482499521471,20.195439739413683,1.327183421786472,validation,15,high_vol,band030,near_zero_bars
1976,0.48809568355337896,198,9.147840148473287,-10.852159851526723,23.232323232323232,62.88902643252676,validation,15,high_vol,base,relative_volume
1976,0.48830522706284357,198,-39.09488118390101,-59.094881183901016,17.67676767676768,-7.963828122869399,validation,15,high_vol,base,tr_expansion
1976,0.4879340357032205,198,-39.77227834078955,-59.77227834078956,17.17171717171717,-10.974877040382419,validation,15,high_vol,base,near_zero_bars
1976,0.47833830535642724,198,45.723218805722034,25.723218805722023,30.303030303030305,61.80737667208265,validation,15,high_vol,exit_chandelier,relative_volume
1976,0.474398393228261,198,7.600820155373879,-12.399179844626124,27.27272727272727,5.64961269053264,validation,15,high_vol,exit_chandelier,tr_expansion
1976,0.47974988658011053,198,-5.750708299727418,-25.75070829972743,25.252525252525253,16.27626524308709,validation,15,high_vol,exit_chandelier,near_zero_bars
1976,0.5034691792329267,198,0.5618604020778731,-19.438139597922145,25.757575757575758,55.131330922625104,validation,15,high_vol,exit_fixed3r,relative_volume
1976,0.49854690832287574,198,-28.10507800523752,-48.10507800523753,20.707070707070706,-5.471476738258141,validation,15,high_vol,exit_fixed3r,tr_expansion
1976,0.49639092897748704,198,-18.16993944599297,-38.16993944599298,23.232323232323232,2.9353380972602965,validation,15,high_vol,exit_fixed3r,near_zero_bars
1976,0.4938533985140995,198,7.469533726534827,-12.530466273465185,25.757575757575758,34.39312854457813,validation,15,high_vol,exit_sma60,relative_volume
1976,0.47765763526389926,198,-33.96626113446058,-53.966261134460595,20.2020202020202,-14.636874992924632,validation,15,high_vol,exit_sma60,tr_expansion
1976,0.48132474383406526,198,-28.638014987233543,-48.63801498723353,20.2020202020202,-5.360059842796297,validation,15,high_vol,exit_sma60,near_zero_bars
713,0.4666835785557247,72,25.407649151780376,5.407649151780378,25.0,71.36045566199017,validation,15,high_vol,focus24,relative_volume
713,0.4834263487231524,72,-11.970182784816489,-31.970182784816497,18.055555555555554,65.87207299531116,validation,15,high_vol,focus24,tr_expansion
713,0.4301418182696721,72,-46.35139414685477,-66.35139414685477,20.833333333333336,-36.58745936290924,validation,15,high_vol,focus24,near_zero_bars
270,0.5110123456790123,27,-48.35332277971517,-68.35332277971519,22.22222222222222,-66.45710697599988,validation,15,high_vol,focus36,relative_volume
270,0.48958024691358026,27,-51.845567327503645,-71.84556732750367,11.11111111111111,-28.332511716122667,validation,15,high_vol,focus36,tr_expansion
270,0.554320987654321,27,28.532521038466864,8.532521038466847,22.22222222222222,-67.77592626755765,validation,15,high_vol,focus36,near_zero_bars
3385,0.49986538177239825,339,19.20035488666671,-0.7996451133332991,25.368731563421832,52.12754346518495,validation,15,high_vol,focus6,relative_volume
3385,0.47798722742256516,339,-3.9627175425990817,-23.962717542599098,21.828908554572273,6.599999666927905,validation,15,high_vol,focus6,tr_expansion
3385,0.47460047757651946,339,-23.629902986054528,-43.629902986054546,17.404129793510325,-20.38150373986317,validation,15,high_vol,focus6,near_zero_bars
461,0.4885707552727701,47,-40.97817685493414,-60.978176854934134,17.02127659574468,30.918044167387013,validation,15,high_vol,gate_bb20,relative_volume
461,0.46450453634971134,47,-71.12019220823979,-91.12019220823979,12.76595744680851,6.206308503517305,validation,15,high_vol,gate_bb20,tr_expansion
461,0.47254624720160243,47,-13.532080619553591,-33.53208061955358,23.404255319148938,26.588869248568255,validation,15,high_vol,gate_bb20,near_zero_bars
557,0.4808093755722395,56,2.3048041612310692,-17.69519583876894,17.857142857142858,98.92935344348814,validation,15,high_vol,gate_box_break,relative_volume
557,0.4486174693279619,56,-22.10371584160157,-42.10371584160158,23.214285714285715,76.49772672660586,validation,15,high_vol,gate_box_break,tr_expansion
557,0.4946529939571507,56,-12.764731607109463,-32.764731607109475,21.428571428571427,43.47396778110685,validation,15,high_vol,gate_box_break,near_zero_bars
833,0.5033760402423997,84,-57.39805093679688,-77.3980509367969,19.047619047619047,0.33397496577092634,validation,15,high_vol,gate_close70,relative_volume
833,0.47638459850441417,84,-90.46537663121985,-110.46537663121985,16.666666666666664,-14.790154463156005,validation,15,high_vol,gate_close70,tr_expansion
833,0.5184880403774413,84,-5.4190812662745005,-25.419081266274507,23.809523809523807,19.792359072901995,validation,15,high_vol,gate_close70,near_zero_bars
602,0.5272933454751637,61,28.214035492428504,8.214035492428511,19.672131147540984,82.27857940186738,validation,15,high_vol,gate_rvol2,relative_volume
602,0.48640057730966824,61,-4.404559431254362,-24.404559431254384,21.311475409836063,72.22172904756252,validation,15,high_vol,gate_rvol2,tr_expansion
602,0.4779041597223415,61,-10.928060743382593,-30.928060743382606,19.672131147540984,15.260950114781904,validation,15,high_vol,gate_rvol2,near_zero_bars
368,0.5213028937036498,37,-13.920170617036826,-33.920170617036845,18.91891891891892,27.841971532331442,validation,15,high_vol,gate_tr15,relative_volume
368,0.5098637971983908,37,-0.8847689315962209,-20.884768931596227,21.62162162162162,103.40190847867052,validation,15,high_vol,gate_tr15,tr_expansion
368,0.47775192671222916,37,-13.299133517234727,-33.299133517234736,21.62162162162162,37.29347101037143,validation,15,high_vol,gate_tr15,near_zero_bars
2363,0.5024862626545872,237,10.266743220432085,-9.733256779567931,24.47257383966245,23.18122774546181,validation,15,high_vol,ma21,relative_volume
2363,0.5018130799118813,237,9.873282064370965,-10.126717935629054,25.31645569620253,25.193107775827265,validation,15,high_vol,ma21,tr_expansion
2363,0.4955556494532911,237,9.318140690506388,-10.681859309493623,26.160337552742618,15.298779902166059,validation,15,high_vol,ma21,near_zero_bars
1593,0.46500051672465464,160,-43.872913623398006,-63.87291362339802,15.625,-69.96688724452906,validation,15,high_vol,ma55,relative_volume
1593,0.4719984449048488,160,-14.676228560489472,-34.67622856048949,19.375,-43.81698806239531,validation,15,high_vol,ma55,tr_expansion
1593,0.5094253037602792,160,36.970754104600175,16.97075410460018,21.25,48.344239015443904,validation,15,high_vol,ma55,near_zero_bars
1592,0.48338170732820385,160,16.111235296673776,-3.8887647033262382,23.75,32.27163286362804,validation,15,high_vol,signal13,relative_volume
1592,0.4886115750755273,160,-37.01403583428548,-57.01403583428548,16.875,-32.21470658662921,validation,15,high_vol,signal13,tr_expansion
1592,0.46709655631919533,160,-28.83989975669535,-48.83989975669535,19.375,-18.557028615803226,validation,15,high_vol,signal13,near_zero_bars
2444,0.49373101827975474,245,10.379587478572155,-9.620412521427854,24.081632653061224,50.17212199705284,validation,15,high_vol,signal5,relative_volume
2444,0.48928046148262755,245,-21.34841142390516,-41.348411423905176,20.816326530612244,11.272711867194738,validation,15,high_vol,signal5,tr_expansion
2444,0.4716491891582144,245,-44.13154451864411,-64.13154451864412,16.3265306122449,-38.985823569792636,validation,15,high_vol,signal5,near_zero_bars
273,0.4884304932735426,28,6.641818039980573,-13.358181960019435,14.285714285714285,34.09616129983425,validation,15,majors,band005,relative_volume
273,0.49318385650224217,28,25.426039957628063,5.426039957628063,17.857142857142858,49.75673237428207,validation,15,majors,band005,tr_expansion
273,0.48291479820627803,28,9.72997004397577,-10.270029956024235,17.857142857142858,37.87285138639819,validation,15,majors,band005,near_zero_bars
410,0.5497760271856658,41,28.457485463655512,8.457485463655503,21.951219512195124,41.111729078269995,validation,15,majors,band020,relative_volume
410,0.5363762743280815,41,52.91907259039795,32.91907259039794,29.268292682926827,84.61389443326584,validation,15,majors,band020,tr_expansion
410,0.4977409638554217,41,21.89957643378563,1.8995764337856307,19.51219512195122,38.574128278830024,validation,15,majors,band020,near_zero_bars
478,0.5059357037636116,48,16.97523689524697,-3.024763104753036,18.75,41.44929950683342,validation,15,majors,band030,relative_volume
478,0.46333150400046214,48,24.300215147407155,4.300215147407151,22.916666666666664,55.808892652930616,validation,15,majors,band030,tr_expansion
478,0.5077987348718985,48,21.441427163869623,1.4414271638696263,20.833333333333336,-8.949686453835296,validation,15,majors,band030,near_zero_bars
324,0.48159320364442254,33,31.341239635448677,11.341239635448671,21.21212121212121,15.551618705487234,validation,15,majors,base,relative_volume
324,0.4939054420093573,33,21.792579829407394,1.792579829407391,21.21212121212121,29.490066505398083,validation,15,majors,base,tr_expansion
324,0.5044939670032011,33,-7.067937905630325,-27.067937905630327,15.151515151515152,17.942882863563174,validation,15,majors,base,near_zero_bars
324,0.48443812991164587,33,21.21289084549638,1.2128908454963754,30.303030303030305,13.999164898433166,validation,15,majors,exit_chandelier,relative_volume
324,0.46006304666341075,33,8.362891507134522,-11.637108492865483,27.27272727272727,0.4124019921908319,validation,15,majors,exit_chandelier,tr_expansion
324,0.46394796430315677,33,-14.447645962950224,-34.44764596295023,12.121212121212121,1.4940155056276128,validation,15,majors,exit_chandelier,near_zero_bars
324,0.4908170914542729,33,18.414022527273723,-1.5859774727262923,27.27272727272727,-0.030705810492666828,validation,15,majors,exit_fixed3r,relative_volume
324,0.4811656671664168,33,12.990177024901337,-7.00982297509867,27.27272727272727,3.268041666752896,validation,15,majors,exit_fixed3r,tr_expansion
324,0.538066904047976,33,-11.939996781461142,-31.939996781461147,21.21212121212121,4.54084535947867,validation,15,majors,exit_fixed3r,near_zero_bars
324,0.4924071991001125,33,20.416120154923053,0.4161201549230403,21.21212121212121,5.647281763255824,validation,15,majors,exit_sma60,relative_volume
324,0.5014060742407199,33,11.109545800208995,-8.890454199791014,21.21212121212121,-0.057714581492832345,validation,15,majors,exit_sma60,tr_expansion
324,0.4965973003374578,33,0.594727463881954,-19.405272536118048,12.121212121212121,9.061597695859765,validation,15,majors,exit_sma60,near_zero_bars
115,0.5542105263157895,12,118.27373403865111,98.27373403865111,41.66666666666667,87.18770826655657,validation,15,majors,focus24,relative_volume
115,0.59,12,110.895599881262,90.895599881262,41.66666666666667,75.80695446914946,validation,15,majors,focus24,tr_expansion
115,0.47526315789473683,12,12.75921533181559,-7.240784668184421,16.666666666666664,42.39922525479617,validation,15,majors,focus24,near_zero_bars
44,0.6833976833976834,5,265.5265699860277,245.52656998602765,60.0,265.17790136271947,validation,15,majors,focus36,relative_volume
44,0.749034749034749,5,113.89955542998754,93.89955542998754,40.0,150.8023096145216,validation,15,majors,focus36,tr_expansion
44,0.4420849420849421,5,-44.95839803033141,-64.95839803033142,0.0,-7.958304526887545,validation,15,majors,focus36,near_zero_bars
527,0.49212962962962964,53,2.0784859294758555,-17.92151407052415,16.9811320754717,9.047320627680275,validation,15,majors,focus6,relative_volume
527,0.4651072124756335,53,-6.062145984658539,-26.06214598465855,16.9811320754717,22.888293299765934,validation,15,majors,focus6,tr_expansion
527,0.5230994152046784,53,15.798072679262292,-4.2019273207377195,16.9811320754717,34.25595413551194,validation,15,majors,focus6,near_zero_bars
91,0.4978902953586498,10,-44.01015411147391,-64.01015411147391,10.0,-12.485894018775761,validation,15,majors,gate_bb20,relative_volume
91,0.4430379746835443,10,-41.734128461005334,-61.734128461005334,10.0,-7.67358663689744,validation,15,majors,gate_bb20,tr_expansion
91,0.48154008438818563,10,-55.03372676412888,-75.03372676412887,0.0,-23.888945199215403,validation,15,majors,gate_bb20,near_zero_bars
88,0.4642857142857143,9,66.98217406082306,46.98217406082304,22.22222222222222,77.25306020070722,validation,15,majors,gate_box_break,relative_volume
88,0.4888888888888889,9,-38.059751898666704,-58.05975189866669,11.11111111111111,0.1141319025129677,validation,15,majors,gate_box_break,tr_expansion
88,0.580952380952381,9,68.04254147282191,48.042541472821895,33.33333333333333,79.43826074934333,validation,15,majors,gate_box_break,near_zero_bars
134,0.4724818276220145,14,46.009988991929994,26.009988991929966,21.428571428571427,-19.654237682165274,validation,15,majors,gate_close70,relative_volume
134,0.4617514710972655,14,63.76679621490435,43.76679621490434,21.428571428571427,67.82867553289978,validation,15,majors,gate_close70,tr_expansion
134,0.5,14,74.6890316661961,54.68903166619608,28.57142857142857,78.96593514416007,validation,15,majors,gate_close70,near_zero_bars
118,0.4922222222222222,12,37.33348829019639,17.33348829019638,16.666666666666664,-4.2657559292976055,validation,15,majors,gate_rvol2,relative_volume
118,0.56,12,27.639335466473074,7.639335466473081,25.0,36.478397380172034,validation,15,majors,gate_rvol2,tr_expansion
118,0.515,12,5.0266990601919685,-14.973300939808032,16.666666666666664,17.371849153525122,validation,15,majors,gate_rvol2,near_zero_bars
80,0.4646153846153846,8,77.18165625454232,57.1816562545423,25.0,85.13614187806374,validation,15,majors,gate_tr15,relative_volume
80,0.4533333333333333,8,-53.704722679657756,-73.70472267965775,0.0,-18.859922673465558,validation,15,majors,gate_tr15,tr_expansion
80,0.5892307692307692,8,-11.514167904421441,-31.514167904421445,12.5,8.261853798410122,validation,15,majors,gate_tr15,near_zero_bars
369,0.567907995618839,37,15.626876160375328,-4.373123839624673,24.324324324324326,13.659273832842498,validation,15,majors,ma21,relative_volume
369,0.5578818771589856,37,53.56849867480191,33.568498674801894,35.13513513513514,71.58327846794442,validation,15,majors,ma21,tr_expansion
369,0.5306891903277445,37,-5.98641525145234,-25.98641525145234,16.216216216216218,-5.733053747697732,validation,15,majors,ma21,near_zero_bars
255,0.45734451718494273,26,-12.010489961706583,-32.01048996170659,23.076923076923077,10.98379059522495,validation,15,majors,ma55,relative_volume
255,0.4635842880523732,26,-40.22975870228408,-60.22975870228408,11.538461538461538,-22.747407238965938,validation,15,majors,ma55,tr_expansion
255,0.4364770867430442,26,-1.4270533553977907,-21.427053355397792,19.230769230769234,-1.6248305325071437,validation,15,majors,ma55,near_zero_bars
271,0.49224598930481284,28,27.189326660154965,7.18932666015496,21.428571428571427,51.13012661832031,validation,15,majors,signal13,relative_volume
271,0.5169340463458111,28,44.47155640842278,24.471556408422767,25.0,46.5699443267411,validation,15,majors,signal13,tr_expansion
271,0.5089572192513369,28,-1.1864646813710844,-21.186464681371096,14.285714285714285,5.754452570396883,validation,15,majors,signal13,near_zero_bars
392,0.48580441640378547,40,11.811469681991627,-8.188530318008379,17.5,32.32065445926345,validation,15,majors,signal5,relative_volume
392,0.47482649842271296,40,6.321108054881374,-13.678891945118632,17.5,29.286746505554515,validation,15,majors,signal5,tr_expansion
392,0.49844374342797054,40,8.1825174691563,-11.817482530843703,17.5,27.5400336518535,validation,15,majors,signal5,near_zero_bars
132,0.5115220483641536,14,63.24227485268184,43.24227485268182,35.714285714285715,109.79371257014228,validation,15,owner_illustration,band005,relative_volume
132,0.46145092460881937,14,223.56540915350143,203.56540915350143,28.57142857142857,208.87279800804498,validation,15,owner_illustration,band005,tr_expansion
132,0.45874822190611664,14,-75.34663247389835,-95.34663247389838,14.285714285714285,79.64566482654088,validation,15,owner_illustration,band005,near_zero_bars
200,0.467672678198994,20,28.351256940510336,8.351256940510325,30.0,98.04715044532428,validation,15,owner_illustration,band020,relative_volume
200,0.4993252361673414,20,117.22119245888803,97.221192458888,35.0,277.1517745693738,validation,15,owner_illustration,band020,tr_expansion
200,0.4616611458716722,20,-109.05648641307485,-129.05648641307488,15.0,54.03278644565669,validation,15,owner_illustration,band020,near_zero_bars
241,0.47263986013986015,25,40.335936731144486,20.33593673114447,28.000000000000004,111.67485864738893,validation,15,owner_illustration,band030,relative_volume
241,0.4868881118881119,25,-3.522613051456824,-23.522613051456844,24.0,111.71214973497354,validation,15,owner_illustration,band030,tr_expansion
241,0.49549825174825174,25,-58.1829591524043,-78.18295915240431,20.0,-73.94602926637555,validation,15,owner_illustration,band030,near_zero_bars
168,0.5074731844557764,17,18.04688007886502,-1.9531199211350019,29.411764705882355,84.77859351226151,validation,15,owner_illustration,base,relative_volume
168,0.49586776859504134,17,135.26870963513008,115.26870963513008,35.294117647058826,227.67894212946328,validation,15,owner_illustration,base,tr_expansion
168,0.4414454017935643,17,-98.37053292878893,-118.37053292878893,17.647058823529413,-106.2522900813846,validation,15,owner_illustration,base,near_zero_bars
168,0.5268025078369906,17,51.17606267079211,31.176062670792103,41.17647058823529,111.07355158077083,validation,15,owner_illustration,exit_chandelier,relative_volume
168,0.5003134796238244,17,121.20460894735486,101.20460894735486,41.17647058823529,213.69111529763808,validation,15,owner_illustration,exit_chandelier,tr_expansion
168,0.4982758620689655,17,11.967447289996395,-8.03255271000361,23.52941176470588,53.88549263809393,validation,15,owner_illustration,exit_chandelier,near_zero_bars
168,0.515085817524842,17,-14.80711579700186,-34.807115797001885,29.411764705882355,30.18902093723381,validation,15,owner_illustration,exit_fixed3r,relative_volume
168,0.5132791327913279,17,108.07791644501746,88.07791644501744,35.294117647058826,173.76233571344667,validation,15,owner_illustration,exit_fixed3r,tr_expansion
168,0.48030713640469735,17,-90.19237658800921,-110.19237658800921,17.647058823529413,17.65984864148612,validation,15,owner_illustration,exit_fixed3r,near_zero_bars
168,0.48600636835930955,17,52.56595823675921,32.56595823675918,29.411764705882355,131.57289107696099,validation,15,owner_illustration,exit_sma60,relative_volume
168,0.47276688453159044,17,174.63237386965093,154.63237386965088,35.294117647058826,229.44154030405076,validation,15,owner_illustration,exit_sma60,tr_expansion
168,0.44394167923579686,17,-71.30817144692548,-91.30817144692548,11.76470588235294,-85.54751138870215,validation,15,owner_illustration,exit_sma60,near_zero_bars
49,0.45933014354066987,5,-97.46002983548465,-117.46002983548465,20.0,61.345295316264426,validation,15,owner_illustration,focus24,relative_volume
49,0.48086124401913877,5,-64.01633984705147,-84.01633984705148,20.0,26.79310961165528,validation,15,owner_illustration,focus24,tr_expansion
49,0.5011961722488039,5,-180.68347959322173,-200.68347959322173,20.0,-42.724206316423775,validation,15,owner_illustration,focus24,near_zero_bars
20,0.6533333333333333,2,64.10968731407227,44.109687314072275,50.0,254.97717177346243,validation,15,owner_illustration,focus36,relative_volume
20,0.64,2,25.094783166446106,5.094783166446078,50.0,92.78052968209364,validation,15,owner_illustration,focus36,tr_expansion
20,0.44666666666666666,2,-192.2089995827203,-212.2089995827203,50.0,-24.736283922268854,validation,15,owner_illustration,focus36,near_zero_bars
267,0.5304861111111111,27,22.856967210284115,2.856967210284097,29.629629629629626,114.94584263379058,validation,15,owner_illustration,focus6,relative_volume
267,0.5134027777777778,27,127.91267713967419,107.91267713967419,37.03703703703704,206.55924070290223,validation,15,owner_illustration,focus6,tr_expansion
267,0.4926388888888889,27,-25.914552609799117,-45.91455260979915,25.925925925925924,48.71080562926028,validation,15,owner_illustration,focus6,near_zero_bars
41,0.5555555555555556,5,459.9906933784279,439.9906933784279,20.0,435.8638991683918,validation,15,owner_illustration,gate_bb20,relative_volume
41,0.4375,5,390.00405870621205,370.0040587062121,20.0,340.9007823994845,validation,15,owner_illustration,gate_bb20,tr_expansion
41,0.4791666666666667,5,-161.3704049784519,-181.37040497845192,20.0,-4.430214079785548,validation,15,owner_illustration,gate_bb20,near_zero_bars
49,0.5852272727272727,5,125.11565182034091,105.1156518203409,60.0,245.45860512140172,validation,15,owner_illustration,gate_box_break,relative_volume
49,0.5757575757575758,5,309.1398988331991,289.1398988331991,60.0,395.54021706288705,validation,15,owner_illustration,gate_box_break,tr_expansion
49,0.4393939393939394,5,141.41290486318712,121.41290486318712,40.0,-183.20000880849477,validation,15,owner_illustration,gate_box_break,near_zero_bars
67,0.5234042553191489,7,225.79871904025364,205.79871904025362,57.14285714285714,323.6903010760646,validation,15,owner_illustration,gate_close70,relative_volume
67,0.5127659574468085,7,296.28470963181684,276.2847096318168,57.14285714285714,304.51681035514827,validation,15,owner_illustration,gate_close70,tr_expansion
67,0.37659574468085105,7,-123.96867057155656,-143.96867057155657,14.285714285714285,-56.781525218889,validation,15,owner_illustration,gate_close70,near_zero_bars
50,0.46524064171123,5,-97.46002983548465,-117.46002983548465,20.0,84.75194293421369,validation,15,owner_illustration,gate_rvol2,relative_volume
50,0.5008912655971479,5,262.52245256265576,242.52245256265573,40.0,361.589944769122,validation,15,owner_illustration,gate_rvol2,tr_expansion
50,0.42602495543672014,5,104.64106356510737,84.64106356510737,40.0,-184.29870644975418,validation,15,owner_illustration,gate_rvol2,near_zero_bars
32,0.5120772946859904,4,-178.74428311434878,-198.74428311434878,0.0,-33.81107128633829,validation,15,owner_illustration,gate_tr15,relative_volume
32,0.6666666666666666,4,-44.37168677192793,-64.37168677192795,25.0,59.616197140909264,validation,15,owner_illustration,gate_tr15,tr_expansion
32,0.357487922705314,4,-95.03092474049151,-115.03092474049154,25.0,-111.47986730826517,validation,15,owner_illustration,gate_tr15,near_zero_bars
167,0.5151515151515151,17,17.57465541415789,-2.4253445858421268,29.411764705882355,53.315114900019765,validation,15,owner_illustration,ma21,relative_volume
167,0.5119047619047619,17,-110.42555237832937,-130.42555237832937,17.647058823529413,-94.80847802885594,validation,15,owner_illustration,ma21,tr_expansion
167,0.3801948051948052,17,-37.58585506692595,-57.585855066925966,11.76470588235294,1.5270921865494178,validation,15,owner_illustration,ma21,near_zero_bars
110,0.4342948717948718,11,26.41852551898023,6.418525518980209,27.27272727272727,235.36575072263688,validation,15,owner_illustration,ma55,relative_volume
110,0.5208333333333334,11,142.37578908224694,122.37578908224695,45.45454545454545,191.65740279396687,validation,15,owner_illustration,ma55,tr_expansion
110,0.4441105769230769,11,142.72485122748614,122.72485122748611,36.36363636363637,37.97272298028683,validation,15,owner_illustration,ma55,near_zero_bars
130,0.4917293233082707,13,-138.4374445497235,-158.43744454972355,15.384615384615385,-76.19937055276097,validation,15,owner_illustration,signal13,relative_volume
130,0.4574436090225564,13,79.17912743331304,59.17912743331304,30.76923076923077,160.3668199237983,validation,15,owner_illustration,signal13,tr_expansion
130,0.44045112781954887,13,-39.21222651927069,-59.21222651927071,23.076923076923077,-62.897589853000426,validation,15,owner_illustration,signal13,near_zero_bars
203,0.4900388726919339,21,-31.073977938640457,-51.07397793864048,23.809523809523807,-85.86414761134671,validation,15,owner_illustration,signal5,relative_volume
203,0.4868804664723032,21,45.90143827105809,25.901438271058076,28.57142857142857,97.02859954497902,validation,15,owner_illustration,signal5,tr_expansion
203,0.46027696793002915,21,-79.23083742525436,-99.23083742525436,23.809523809523807,21.335471168690084,validation,15,owner_illustration,signal5,near_zero_bars
