scope,minutes,arm,feature,bucket,n,win_rate,mean_net_bp,mean_mfe_pct,mean_excess_bp,realized_20pct_rate
okx,240,young_breakout_sma20,regime_breadth,"[-inf, 0.3)",20,0.3,159.7690966449677,15.798635918969914,-484.8130650022483,0.2
okx,240,young_breakout_sma20,regime_breadth,"[0.3, 0.6)",19,0.21052631578947367,135.5953496868903,16.258054452306013,-296.4356670470256,0.05263157894736842
okx,240,young_breakout_sma20,regime_breadth,"[0.6, inf)",6,0.3333333333333333,96.32086730211454,15.840262633705414,-911.3000488791895,0.0
binance,60,focus_sma60,relative_volume,"[-inf, 1.0)",601,0.1913477537437604,-53.56664356647364,4.9125710498031365,-36.28350569909937,0.0066555740432612314
binance,60,focus_sma60,relative_volume,"[1.0, 2.0)",660,0.19696969696969696,51.04863809899325,8.245481567634798,67.937417389106,0.025757575757575757
binance,60,focus_sma60,relative_volume,"[2.0, 4.0)",482,0.17842323651452283,-58.91362702909389,6.450344750513199,-72.76090743858128,0.016597510373443983
binance,60,focus_sma60,relative_volume,"[4.0, inf)",319,0.15673981191222572,90.32739366317037,10.890156822869487,153.58308771507657,0.03134796238244514
binance,60,focus_sma60,tr_expansion,"[-inf, 1.0)",910,0.1934065934065934,-15.346915028995124,6.1247934523380145,16.830357751888187,0.01098901098901099
binance,60,focus_sma60,tr_expansion,"[1.0, 2.0)",824,0.1966019417475728,-12.873889275346999,7.383376202795715,-39.03025399616886,0.021844660194174758
binance,60,focus_sma60,tr_expansion,"[2.0, 3.0)",199,0.12060301507537688,-113.04919508594698,6.205426248352879,-77.32374835314815,0.020100502512562814
binance,60,focus_sma60,tr_expansion,"[3.0, inf)",129,0.14728682170542637,379.74562770378236,16.16399516015422,550.9319884587713,0.05426356589147287
binance,60,focus_sma60,momentum10,"[-inf, 0.0)",2,0.0,-53.06546873322158,1.1331597284366,,0.0
binance,60,focus_sma60,momentum10,"[0.0, 60.0)",755,0.176158940397351,39.79183241347445,7.052371025468599,79.07411110186905,0.013245033112582781
binance,60,focus_sma60,momentum10,"[60.0, 90.0)",654,0.19724770642201836,-58.00790234331175,6.185796455057108,-43.30610955423341,0.01529051987767584
binance,60,focus_sma60,momentum10,"[90.0, inf)",651,0.1827956989247312,15.233616451969437,8.610110455484433,9.569190776164122,0.029185867895545316
binance,60,focus_sma60,near_zero_bars,"[12.0, 24.0)",1188,0.1893939393939394,19.13161880403865,7.554186610440548,44.87289901672798,0.020202020202020204
binance,60,focus_sma60,near_zero_bars,"[24.0, 48.0)",662,0.18580060422960726,-5.7170024765113325,7.005245485986378,18.209455666536833,0.01812688821752266
binance,60,focus_sma60,near_zero_bars,"[48.0, inf)",212,0.15566037735849056,-80.31645654403044,6.44175956078786,-143.22653347436585,0.014150943396226415
binance,60,focus_sma60,prior24h_return,"[-inf, 0.0)",50,0.16,-33.00054326584901,5.240497430017888,-42.731993708412105,0.02
binance,60,focus_sma60,prior24h_return,"[0.0, 0.1)",1961,0.1871494135645079,12.619228596433846,7.225217906180456,42.95164401352469,0.018867924528301886
binance,60,focus_sma60,prior24h_return,"[0.1, 0.3)",48,0.125,-351.4093360891725,10.507702728896913,-1040.6523246948648,0.020833333333333332
binance,60,focus_sma60,prior24h_return,"[0.3, inf)",3,0.0,-1437.3377565403582,14.150771768520059,-1264.480402063898,0.0
binance,60,focus_sma60,six_ma_width_atr,"[-inf, 1.0)",896,0.20647321428571427,-3.2640091909676943,7.222157749265374,16.598283276047663,0.0234375
binance,60,focus_sma60,six_ma_width_atr,"[1.0, 2.0)",1092,0.17124542124542125,17.206589139983492,7.5788686481301255,38.478515953800574,0.016483516483516484
binance,60,focus_sma60,six_ma_width_atr,"[2.0, 3.0)",63,0.12698412698412698,-165.67656792079228,3.0099022349155797,-202.4101327644347,0.0
binance,60,focus_sma60,six_ma_width_atr,"[3.0, inf)",11,0.09090909090909091,-319.16369221200205,3.6997712648931786,-492.4448052324636,0.0
binance,60,focus_sma60,higher_permission,"[-inf, 0.5)",1867,0.18853776111408677,17.589773050199554,7.502072184592855,40.6589233870461,0.02088912694161757
binance,60,focus_sma60,higher_permission,"[0.5, inf)",178,0.15730337078651685,-152.61111881682154,4.84750636586716,-219.49557827680462,0.0
binance,60,focus_sma60,higher_permission,unknown,17,0.058823529411764705,-221.10049546560845,6.369078238480361,-44.4636455704173,0.0
binance,60,focus_sma60,regime_breadth,"[-inf, 0.3)",501,0.21756487025948104,155.68179470402114,10.739243206112826,138.42140161671963,0.04790419161676647
binance,60,focus_sma60,regime_breadth,"[0.3, 0.6)",1179,0.2001696352841391,-9.652398316390856,6.646174322088368,13.748943751050296,0.01102629346904156
binance,60,focus_sma60,regime_breadth,"[0.6, inf)",382,0.09424083769633508,-169.3711592127664,4.610729999499129,-108.36742641217671,0.005235602094240838
binance,60,focus_md,relative_volume,"[-inf, 1.0)",601,0.18635607321131448,-73.76516921155638,5.4066631262822735,-30.51496743912631,0.009983361064891847
binance,60,focus_md,relative_volume,"[1.0, 2.0)",660,0.2015151515151515,95.76664378829473,9.650937741456698,124.99267722200972,0.02878787878787879
binance,60,focus_md,relative_volume,"[2.0, 4.0)",482,0.1887966804979253,-33.57508611597012,7.353444104027397,-8.123604673545596,0.014522821576763486
binance,60,focus_md,relative_volume,"[4.0, inf)",319,0.1536050156739812,136.08986330207583,12.575330879126945,226.71582370403917,0.050156739811912224
binance,60,focus_md,tr_expansion,"[-inf, 1.0)",910,0.1956043956043956,0.5363697299249967,7.037852512593465,61.2167789990149,0.015384615384615385
binance,60,focus_md,tr_expansion,"[1.0, 2.0)",824,0.20145631067961164,33.597897006633616,8.779438872623281,23.843678397767995,0.02669902912621359
binance,60,focus_md,tr_expansion,"[2.0, 3.0)",199,0.10552763819095477,-136.29128467683657,6.576752749749,-22.147831713406642,0.01507537688442211
binance,60,focus_md,tr_expansion,"[3.0, inf)",129,0.15503875968992248,349.2387221130725,17.266952264636284,481.67522900525427,0.06976744186046512
binance,60,focus_md,momentum10,"[-inf, 0.0)",2,0.0,-183.73269039815898,2.129038849315715,,0.0
binance,60,focus_md,momentum10,"[0.0, 60.0)",755,0.19337748344370861,44.521839928564084,7.927820517437311,110.90333789650556,0.017218543046357615
binance,60,focus_md,momentum10,"[60.0, 90.0)",654,0.1926605504587156,-55.12182885146251,6.88324391765682,-44.437869142594856,0.019877675840978593
binance,60,focus_md,momentum10,"[90.0, inf)",651,0.17357910906298002,75.12403286202866,10.266528366095864,123.65173471238705,0.03379416282642089
binance,60,focus_md,near_zero_bars,"[12.0, 24.0)",1188,0.19023569023569023,45.19261053971123,8.588962344377011,105.52627207780098,0.021885521885521887
binance,60,focus_md,near_zero_bars,"[24.0, 48.0)",662,0.18882175226586104,-8.339781511952047,7.729586914717096,19.94027585475249,0.0256797583081571
binance,60,focus_md,near_zero_bars,"[48.0, inf)",212,0.16037735849056603,-9.741947503164852,8.746416293288512,-39.24621334310582,0.02358490566037736
binance,60,focus_md,prior24h_return,"[-inf, 0.0)",50,0.16,-35.737801961159356,5.650637622101178,-19.949066625121127,0.02
binance,60,focus_md,prior24h_return,"[0.0, 0.1)",1961,0.19122896481387047,37.92046740913632,8.350220191471676,79.44963113090739,0.023457419683834777
binance,60,focus_md,prior24h_return,"[0.1, 0.3)",48,0.041666666666666664,-457.5235047618265,9.898918019858193,-484.98315636707184,0.020833333333333332
binance,60,focus_md,prior24h_return,"[0.3, inf)",3,0.0,-1503.8083910323214,14.150771768520059,-1653.0068929216939,0.0
binance,60,focus_md,six_ma_width_atr,"[-inf, 1.0)",896,0.20424107142857142,40.16384273054325,8.332491873920143,78.14475867483189,0.029017857142857144
binance,60,focus_md,six_ma_width_atr,"[1.0, 2.0)",1092,0.17399267399267399,22.372814700676354,8.638438689992746,70.62004018013353,0.019230769230769232
binance,60,focus_md,six_ma_width_atr,"[2.0, 3.0)",63,0.15873015873015872,-163.74575404354724,3.732203244784437,-158.74082585156975,0.015873015873015872
binance,60,focus_md,six_ma_width_atr,"[3.0, inf)",11,0.18181818181818182,-363.57646776073824,3.6997712648931786,-365.1507518715608,0.0
binance,60,focus_md,higher_permission,"[-inf, 0.5)",1867,0.1869309051955008,40.02001481981117,8.55646235153592,83.99888215555404,0.024638457418318157
binance,60,focus_md,higher_permission,"[0.5, inf)",178,0.19662921348314608,-134.42145009972032,6.1332838003822365,-130.52642725635008,0.011235955056179775
binance,60,focus_md,higher_permission,unknown,17,0.058823529411764705,-275.7503800731489,6.369078238480361,-166.6861653303805,0.0
binance,60,focus_md,regime_breadth,"[-inf, 0.3)",501,0.21756487025948104,238.56278616843994,12.522284778003238,314.1715852485444,0.05788423153692615
binance,60,focus_md,regime_breadth,"[0.3, 0.6)",1179,0.20780322307039864,-0.0977162865023771,7.721039104862348,42.08066931644997,0.015267175572519083
binance,60,focus_md,regime_breadth,"[0.6, inf)",382,0.08115183246073299,-191.89045884557163,4.707183974940936,-158.0740673700224,0.002617801047120419
binance,60,focus_sma20,relative_volume,"[-inf, 1.0)",601,0.22296173044925124,-57.888043909177476,2.6609367704560025,-18.194714463153968,0.0016638935108153079
binance,60,focus_sma20,relative_volume,"[1.0, 2.0)",660,0.23333333333333334,16.862661131710833,5.3905586184395,67.22696331650928,0.012121212121212121
binance,60,focus_sma20,relative_volume,"[2.0, 4.0)",482,0.23236514522821577,-9.197897405325973,5.115446391677255,-0.5523750239222636,0.016597510373443983
binance,60,focus_sma20,relative_volume,"[4.0, inf)",319,0.1974921630094044,-60.84698718448241,6.504116121420872,-41.468420994795736,0.02821316614420063
binance,60,focus_sma20,tr_expansion,"[-inf, 1.0)",910,0.22857142857142856,-31.069369353362998,3.520056232207037,11.886742985757326,0.005494505494505495
binance,60,focus_sma20,tr_expansion,"[1.0, 2.0)",824,0.24150485436893204,1.2468933234275732,5.545884476454906,5.4742732450239835,0.015776699029126214
binance,60,focus_sma20,tr_expansion,"[2.0, 3.0)",199,0.1507537688442211,-94.25679670681556,4.882514873208833,-4.8255791932306,0.01507537688442211
binance,60,focus_sma20,tr_expansion,"[3.0, inf)",129,0.20155038759689922,-11.644534465048316,7.385809698139684,51.40451817238117,0.03875968992248062
binance,60,focus_sma20,momentum10,"[-inf, 0.0)",2,0.0,-127.28529071362902,1.018690863967735,,0.0
binance,60,focus_sma20,momentum10,"[0.0, 60.0)",755,0.2119205298013245,-12.717993971680649,3.8621096355481193,51.143519585920124,0.006622516556291391
binance,60,focus_sma20,momentum10,"[60.0, 90.0)",654,0.24617737003058104,-29.68034753431085,4.518595962517006,-14.509781735883411,0.010703363914373088
binance,60,focus_sma20,momentum10,"[90.0, inf)",651,0.21812596006144394,-28.0143320832843,5.87458982286165,-12.942155117710774,0.021505376344086023
binance,60,focus_sma20,near_zero_bars,"[12.0, 24.0)",1188,0.22643097643097643,-3.961277425123038,4.9647933578048145,41.205627246333876,0.012626262626262626
binance,60,focus_sma20,near_zero_bars,"[24.0, 48.0)",662,0.22356495468277945,-51.89441395847926,4.185637369950132,-21.661850126638353,0.013595166163141994
binance,60,focus_sma20,near_zero_bars,"[48.0, inf)",212,0.2169811320754717,-39.83412208558532,4.850865296022243,-68.4371646645879,0.009433962264150943
binance,60,focus_sma20,prior24h_return,"[-inf, 0.0)",50,0.22,-56.471905132511544,2.8322210516501416,-24.297360922489812,0.0
binance,60,focus_sma20,prior24h_return,"[0.0, 0.1)",1961,0.22641509433962265,-11.77968831919465,4.678001443245525,20.62655293843079,0.013258541560428353
binance,60,focus_sma20,prior24h_return,"[0.1, 0.3)",48,0.16666666666666666,-386.9399825163867,7.079701930068334,-377.73665950207055,0.0
binance,60,focus_sma20,prior24h_return,"[0.3, inf)",3,0.0,-1002.750097450233,14.150771768520059,-1183.6262069655709,0.0
binance,60,focus_sma20,six_ma_width_atr,"[-inf, 1.0)",896,0.24888392857142858,-18.925771554909605,4.743904309993035,14.664238979646898,0.016741071428571428
binance,60,focus_sma20,six_ma_width_atr,"[1.0, 2.0)",1092,0.21062271062271062,-18.652467794795736,4.813760980806767,22.431752097326775,0.010073260073260074
binance,60,focus_sma20,six_ma_width_atr,"[2.0, 3.0)",63,0.14285714285714285,-133.4161224524981,2.4244992854331966,-192.12245422488658,0.0
binance,60,focus_sma20,six_ma_width_atr,"[3.0, inf)",11,0.09090909090909091,-161.24833128001816,3.412834814434715,-280.9877420537374,0.0
binance,60,focus_sma20,higher_permission,"[-inf, 0.5)",1867,0.225495447241564,-13.574027864144544,4.777121355220947,24.55198144351612,0.01339046598821639
binance,60,focus_sma20,higher_permission,"[0.5, inf)",178,0.2247191011235955,-114.29699811238225,3.817098851122589,-145.19155866798795,0.0
binance,60,focus_sma20,higher_permission,unknown,17,0.11764705882352941,-106.90340102009591,5.830630884617186,33.796623121871775,0.058823529411764705
binance,60,focus_sma20,regime_breadth,"[-inf, 0.3)",501,0.23552894211576847,75.8952810629423,6.73114738674353,100.24220215356833,0.03992015968063872
binance,60,focus_sma20,regime_breadth,"[0.3, 0.6)",1179,0.2502120441051739,-34.232484562124284,4.209846763431086,3.0179164283368887,0.0033927056827820186
binance,60,focus_sma20,regime_breadth,"[0.6, inf)",382,0.13089005235602094,-118.24180632851593,3.5647531829635164,-71.56094667628427,0.005235602094240838
binance,60,focus_3r,relative_volume,"[-inf, 1.0)",601,0.26622296173044924,-27.22454442459062,3.6007686794973437,-80.46110990733185,0.0033277870216306157
binance,60,focus_3r,relative_volume,"[1.0, 2.0)",660,0.28484848484848485,18.65346150232643,3.9696631085827336,-102.34627842804514,0.0030303030303030303
binance,60,focus_3r,relative_volume,"[2.0, 4.0)",482,0.26141078838174275,-18.864702489886476,3.713574839507387,-184.656716454028,0.0
binance,60,focus_3r,relative_volume,"[4.0, inf)",319,0.23197492163009403,-91.74836472847251,3.997712943825777,-278.6202615449795,0.003134796238244514
binance,60,focus_3r,tr_expansion,"[-inf, 1.0)",910,0.27472527472527475,-10.931419238278865,3.828844787384937,-92.00904819435982,0.002197802197802198
binance,60,focus_3r,tr_expansion,"[1.0, 2.0)",824,0.28640776699029125,11.269186008453373,3.856881591905502,-127.26451685122379,0.0024271844660194173
binance,60,focus_3r,tr_expansion,"[2.0, 3.0)",199,0.1658291457286432,-149.02616169014553,3.3145807860220304,-348.03798705262415,0.0
binance,60,focus_3r,tr_expansion,"[3.0, inf)",129,0.2248062015503876,-93.74568328639062,4.08784779144714,-277.16379950732795,0.007751937984496124
binance,60,focus_3r,momentum10,"[-inf, 0.0)",2,0.5,881.2373991076506,10.065827656461728,,0.0
binance,60,focus_3r,momentum10,"[0.0, 60.0)",755,0.26225165562913905,-28.637830484434804,3.8393265787674693,-109.13561550796324,0.0026490066225165563
binance,60,focus_3r,momentum10,"[60.0, 90.0)",654,0.2691131498470948,-20.302027654086203,3.7380862552350664,-136.0587197126735,0.0
binance,60,focus_3r,momentum10,"[90.0, inf)",651,0.26574500768049153,-14.24664862188353,3.8183125907210367,-184.66489022354827,0.004608294930875576
binance,60,focus_3r,near_zero_bars,"[12.0, 24.0)",1188,0.26430976430976433,-28.94580510827494,3.888372533726017,-128.14910527121717,0.0
binance,60,focus_3r,near_zero_bars,"[24.0, 48.0)",662,0.27492447129909364,-6.865759895712082,3.719800742931789,-158.6736141184096,0.0030211480362537764
binance,60,focus_3r,near_zero_bars,"[48.0, inf)",212,0.24528301886792453,-16.40769828565802,3.619615414519522,-157.2988913867092,0.014150943396226415
binance,60,focus_3r,prior24h_return,"[-inf, 0.0)",50,0.28,58.27162184629182,3.6153278943020837,-159.50703934349488,0.0
binance,60,focus_3r,prior24h_return,"[0.0, 0.1)",1961,0.26925038245792965,-9.866135418182877,3.6993454395787104,-113.85699741690556,0.0015298317185109638
binance,60,focus_3r,prior24h_return,"[0.1, 0.3)",48,0.125,-447.2051233398447,7.742041931895313,-1118.764657818241,0.041666666666666664
binance,60,focus_3r,prior24h_return,"[0.3, inf)",3,0.0,-1503.8083910323214,14.150771768520059,-4968.953651900688,0.0
binance,60,focus_3r,six_ma_width_atr,"[-inf, 1.0)",896,0.28236607142857145,-11.318512034713924,3.7813699484235794,-146.53141514342545,0.0011160714285714285
binance,60,focus_3r,six_ma_width_atr,"[1.0, 2.0)",1092,0.2554945054945055,-23.93733899629935,3.8842103148305545,-127.47785689312752,0.003663003663003663
binance,60,focus_3r,six_ma_width_atr,"[2.0, 3.0)",63,0.2222222222222222,-61.05420137672294,2.830840656301252,-158.33559943099056,0.0
binance,60,focus_3r,six_ma_width_atr,"[3.0, inf)",11,0.18181818181818182,-207.61871839594696,3.7495482578200097,-788.0302692561534,0.0
binance,60,focus_3r,higher_permission,"[-inf, 0.5)",1867,0.2629887520085699,-18.349905271394647,3.780849621474284,-130.75635249478205,0.002678093197643278
binance,60,focus_3r,higher_permission,"[0.5, inf)",178,0.30337078651685395,-29.883681732371432,4.023904897743169,-231.01437791919216,0.0
binance,60,focus_3r,higher_permission,unknown,17,0.17647058823529413,-166.62429800562478,4.361871451454044,-324.17759051794496,0.0
binance,60,focus_3r,regime_breadth,"[-inf, 0.3)",501,0.3213572854291417,17.287659210504827,4.5796840562470145,-137.68663991434042,0.001996007984031936
binance,60,focus_3r,regime_breadth,"[0.3, 0.6)",1179,0.2680237489397795,-15.139997692972146,3.6314546094097713,-146.34985092702618,0.0033927056827820186
binance,60,focus_3r,regime_breadth,"[0.6, inf)",382,0.18586387434554974,-86.9692186926709,3.333367625894288,-127.82816080536016,0.0
binance,60,dense_sma60,relative_volume,"[-inf, 1.0)",2130,0.231924882629108,-51.44066416670813,7.027789248974655,-63.457987855822644,0.011267605633802818
binance,60,dense_sma60,relative_volume,"[1.0, 2.0)",6483,0.21579515656331946,-21.149925552432496,7.7858928272876495,-68.96071044446363,0.018201449946012648
binance,60,dense_sma60,relative_volume,"[2.0, 4.0)",6223,0.2180620279607906,15.156119793988756,8.692319489983914,-32.989814942521924,0.0281214848143982
binance,60,dense_sma60,relative_volume,"[4.0, inf)",4263,0.17616701853155056,-38.88176472020589,9.785147568781358,-62.46818892872911,0.029322073657049027
binance,60,dense_sma60,tr_expansion,"[-inf, 1.0)",1957,0.22074603985692387,-32.30632394413174,6.866221493025752,-28.26507567918789,0.012263668880940215
binance,60,dense_sma60,tr_expansion,"[1.0, 2.0)",9603,0.21264188274497553,-32.13417886052113,7.855936649169153,-78.08113591228356,0.01988961782776216
binance,60,dense_sma60,tr_expansion,"[2.0, 3.0)",4688,0.20861774744027303,1.8871212283731575,8.843333878844012,-50.8786567943709,0.029650170648464164
binance,60,dense_sma60,tr_expansion,"[3.0, inf)",2851,0.19256401262714837,15.728221565023821,10.843990965858714,-3.80140162029285,0.030866362679761488
binance,60,dense_sma60,momentum10,"[-inf, 0.0)",112,0.22321428571428573,-24.30004384896086,4.015782029137481,86.08612566318183,0.008928571428571428
binance,60,dense_sma60,momentum10,"[0.0, 60.0)",6102,0.1884627990822681,-29.023083062992132,6.163491840458885,-39.960634288838726,0.016224188790560472
binance,60,dense_sma60,momentum10,"[60.0, 90.0)",4177,0.22671774000478812,-2.5173127414847496,8.314095318879614,-40.85461842080213,0.023701220971989467
binance,60,dense_sma60,momentum10,"[90.0, inf)",8708,0.21577859439595773,-14.674407266089851,10.158951725631947,-75.39350184098102,0.027905374368396876
binance,60,dense_sma60,near_zero_bars,"[-inf, 12.0)",16409,0.21317569626424523,-24.026533708988424,8.664688770581854,-74.04056076047901,0.02321896520202328
binance,60,dense_sma60,near_zero_bars,"[12.0, 24.0)",1469,0.18515997277059223,15.488813564389597,6.752433375884778,56.460823822627965,0.023825731790333562
binance,60,dense_sma60,near_zero_bars,"[24.0, 48.0)",911,0.18221734357848518,39.4572814311823,7.367597157454096,43.00585028119936,0.021953896816684963
binance,60,dense_sma60,near_zero_bars,"[48.0, inf)",310,0.20967741935483872,56.23461150045731,7.8756093400439555,74.78348887093088,0.01935483870967742
binance,60,dense_sma60,prior24h_return,"[-inf, 0.0)",3944,0.1845841784989858,-16.257318873717054,6.344539009348097,-35.63113712363207,0.014959432048681541
binance,60,dense_sma60,prior24h_return,"[0.0, 0.1)",13580,0.22002945508100147,-6.396279088793057,7.864453788444936,-28.875616843561538,0.021575846833578792
binance,60,dense_sma60,prior24h_return,"[0.1, 0.3)",1337,0.1869857890800299,-59.77163025888632,16.256867447056514,-241.67656398531204,0.05011219147344802
binance,60,dense_sma60,prior24h_return,"[0.3, inf)",238,0.14705882352941177,-366.49162283980377,32.3275062808445,-873.6401185316641,0.09663865546218488
binance,60,dense_sma60,six_ma_width_atr,"[-inf, 1.0)",3511,0.19339219595556822,10.94826733865432,7.2463398231679275,-22.04818221653088,0.023639988607234406
binance,60,dense_sma60,six_ma_width_atr,"[1.0, 2.0)",8128,0.19426673228346455,-21.582533649696142,7.252466575779174,-34.388364486827356,0.020915354330708662
binance,60,dense_sma60,six_ma_width_atr,"[2.0, 3.0)",4163,0.19601249099207302,-55.38320841615583,8.911050599016214,-96.30659291732641,0.02330050444391064
binance,60,dense_sma60,six_ma_width_atr,"[3.0, inf)",3297,0.28116469517743403,14.990522280684779,12.060925532522432,-99.76836476547808,0.027904155292690323
binance,60,dense_sma60,higher_permission,"[-inf, 0.5)",13597,0.20886960358902698,3.477670249125265,7.692698606405216,-21.32558923440918,0.02147532543943517
binance,60,dense_sma60,higher_permission,"[0.5, inf)",5320,0.21390977443609022,-62.64828987225405,10.371687621170969,-149.69326743689402,0.02725563909774436
binance,60,dense_sma60,higher_permission,unknown,182,0.12637362637362637,-176.4669879819697,8.11275536035934,-340.5729470930627,0.027472527472527472
binance,60,dense_sma60,regime_breadth,"[-inf, 0.3)",4763,0.22212891035061935,68.98995965374088,10.119045465365227,19.871904854658023,0.041360487087969765
binance,60,dense_sma60,regime_breadth,"[0.3, 0.6)",9222,0.2058121882454999,-36.46073720868457,7.499220101557361,-69.47267315107486,0.0164823248752982
binance,60,dense_sma60,regime_breadth,"[0.6, inf)",5114,0.20434102463824794,-60.71143348612293,8.58363340700237,-99.2339829573234,0.01818537348455221
binance,60,pullback_sma60,relative_volume,"[-inf, 1.0)",5195,0.19461020211742058,-69.88708086065918,6.5978605809409645,-113.37199406709519,0.015014436958614052
binance,60,pullback_sma60,relative_volume,"[1.0, 2.0)",4539,0.18924873320114563,-44.31561916533202,7.121422599838839,-80.60549365813135,0.016082837629433796
binance,60,pullback_sma60,relative_volume,"[2.0, 4.0)",1777,0.19696117051209905,-19.10748951541764,8.444992404725557,-54.8468128583001,0.018570624648283626
binance,60,pullback_sma60,relative_volume,"[4.0, inf)",793,0.17906683480453972,-43.21328029831717,8.960822206919081,-121.47878384822678,0.02648171500630517
binance,60,pullback_sma60,tr_expansion,"[-inf, 1.0)",4304,0.19075278810408922,-74.78808463700798,6.316385969288571,-110.88109203917688,0.013940520446096654
binance,60,pullback_sma60,tr_expansion,"[1.0, 2.0)",6209,0.19375100660331776,-48.47595988550396,6.95960336218134,-79.84000553114456,0.015461426960863263
binance,60,pullback_sma60,tr_expansion,"[2.0, 3.0)",1244,0.18569131832797428,-25.714368084580798,9.227417989855558,-106.56309992193442,0.02491961414790997
binance,60,pullback_sma60,tr_expansion,"[3.0, inf)",547,0.1956124314442413,41.004944233941245,12.497067541057909,-81.01358902190692,0.03290676416819013
binance,60,pullback_sma60,momentum10,"[-inf, 0.0)",206,0.18932038834951456,-13.292577607521771,3.7311131961464983,-38.02193869222986,0.0
binance,60,pullback_sma60,momentum10,"[0.0, 60.0)",8945,0.1868082727780883,-53.03641333142792,6.515950860917857,-73.21215030311215,0.014197875908328675
binance,60,pullback_sma60,momentum10,"[60.0, 90.0)",2384,0.21266778523489932,-46.38600757281581,9.082819265196154,-168.43481753026185,0.024748322147651006
binance,60,pullback_sma60,momentum10,"[90.0, inf)",769,0.18855656697009102,-58.128595991760704,10.410241241088308,-114.07857577021342,0.0247074122236671
binance,60,pullback_sma60,near_zero_bars,"[-inf, 12.0)",11717,0.19288213706580182,-58.36981744612815,7.229038102084632,-109.06394480497707,0.016813177434496885
binance,60,pullback_sma60,near_zero_bars,"[12.0, 24.0)",195,0.20512820512820512,108.36082651166977,7.297555512473617,211.07027061447218,0.015384615384615385
binance,60,pullback_sma60,near_zero_bars,"[24.0, 48.0)",244,0.1598360655737705,149.8423745448823,7.480801223956983,247.20923526526528,0.020491803278688523
binance,60,pullback_sma60,near_zero_bars,"[48.0, inf)",148,0.1554054054054054,-41.938311827517396,5.146811798901731,17.118548054880534,0.0
binance,60,pullback_sma60,prior24h_return,"[-inf, 0.0)",4020,0.18706467661691542,-10.314053228827072,6.455251376744663,-0.5212134901246827,0.014427860696517412
binance,60,pullback_sma60,prior24h_return,"[0.0, 0.1)",7697,0.19202286605170846,-73.16605856434013,6.300124473272844,-116.10904939862691,0.01390152007275562
binance,60,pullback_sma60,prior24h_return,"[0.1, 0.3)",488,0.22336065573770492,-40.69990125866214,19.91825717412137,-334.0154439282371,0.05942622950819672
binance,60,pullback_sma60,prior24h_return,"[0.3, inf)",99,0.23232323232323232,-80.31234388071978,45.963922279546324,-837.4318153735447,0.1111111111111111
binance,60,pullback_sma60,six_ma_width_atr,"[-inf, 1.0)",983,0.17497456765005087,20.004168449075078,5.5728632801571605,24.21881846923636,0.013224821973550356
binance,60,pullback_sma60,six_ma_width_atr,"[1.0, 2.0)",3849,0.17459080280592362,-55.894934971745954,5.705676355495696,-71.29992397577293,0.014289425824889582
binance,60,pullback_sma60,six_ma_width_atr,"[2.0, 3.0)",3772,0.19591728525980912,-46.797646367106466,7.568783357330547,-66.94742068696804,0.015111346765641569
binance,60,pullback_sma60,six_ma_width_atr,"[3.0, inf)",3700,0.21054054054054053,-70.38861929472817,8.844319646322349,-178.77055016515504,0.021621621621621623
binance,60,pullback_sma60,higher_permission,"[-inf, 0.5)",5542,0.1856730422230242,-24.563605781539927,5.986469015666618,-28.837846901252597,0.013533020570191267
binance,60,pullback_sma60,higher_permission,"[0.5, inf)",6638,0.19764989454655016,-73.58033989744048,8.173923756196425,-158.52461751841372,0.018529677613739078
binance,60,pullback_sma60,higher_permission,unknown,124,0.1693548387096774,-63.518718770362256,10.299913173263517,-231.81641365849902,0.056451612903225805
binance,60,pullback_sma60,regime_breadth,"[-inf, 0.3)",2657,0.16898757997741815,-35.41480881201774,7.844817341521177,-108.48226554533434,0.02258185923974407
binance,60,pullback_sma60,regime_breadth,"[0.3, 0.6)",5837,0.2239163954086003,-6.626405939147033,7.730407783988998,-43.67263825200813,0.01764605105362344
binance,60,pullback_sma60,regime_breadth,"[0.6, inf)",3810,0.15905511811023623,-131.1440005584506,5.970245800623464,-160.81118157242136,0.011023622047244094
binance,60,young_breakout_sma20,relative_volume,"[2.0, 4.0)",11,0.0,-291.19935093604084,6.253605449998904,-32.23232123581899,0.0
binance,60,young_breakout_sma20,relative_volume,"[4.0, inf)",7,0.2857142857142857,-19.896652735430337,10.444804797962655,280.756759604201,0.14285714285714285
binance,60,young_breakout_sma20,tr_expansion,"[1.0, 2.0)",4,0.0,-235.54616372497614,5.897250605089132,-218.13213116259314,0.0
binance,60,young_breakout_sma20,tr_expansion,"[2.0, 3.0)",9,0.0,-386.23066636669625,5.619212996699921,-26.334195175339147,0.0
binance,60,young_breakout_sma20,tr_expansion,"[3.0, inf)",5,0.4,215.15824455114176,13.548274829014145,545.2352381848606,0.2
binance,60,young_breakout_sma20,momentum10,"[0.0, 60.0)",8,0.125,-300.556369213099,3.933798591690868,-228.3736701470594,0.0
binance,60,young_breakout_sma20,momentum10,"[60.0, 90.0)",6,0.0,-402.49988969289575,5.498616198182582,-46.79745556764044,0.0
binance,60,young_breakout_sma20,momentum10,"[90.0, inf)",4,0.25,369.245215604426,19.360301903276028,880.593632326619,0.25
